Hybridization REF	TCGA-AA-A02E-01A-01R-A00A-07
NAPRT1	0.080875
PNLIPRP1	0.12525
OR6V1	0.245
PRKAB1	0.9795
EYA4	-0.1615
KIF20A	-0.8945
ALG10	0.19725
ITPKC	0.852833333333333
LMX1B	-0.3675
RPUSD4	0.233
C7orf34	-0.293
DLGAP2	0.59675
PFN1	-0.5422
MICALL2	-0.0435
ZNF654	-0.595
SS18L1	0.004625
SLC16A8	-0.1155
MKI67IP	0.0865
ITGB3	-0.34
TCEA3	2.21641666666667
CEP152	-1.1463125
CLIP1	0.391125
ZNF75	0.5325625
ATP5C1	-0.3535
NUDT5	-0.0558333333333333
PSCDBP	-0.9605
UBP1	0.58375
RBM27	0.43575
C13orf15	1.374375
ZNF282	-0.319
ZNF222	-0.7576
COL10A1	5.6375
PRDM15	-0.2095
TTTY5	-0.7095
FAM9C	-0.406909090909091
C20orf67	0.036
GNG13	-0.295
F12	1.5445
C1orf41	-0.65325
CPXCR1	-0.365
GSK3A	0.309625
SUPT6H	-0.4305
PI16	-1.73
ELL2	-0.8175
C9orf167	1.294
PVRL3	1.3818
FLJ38596	0.202666666666667
ADAM20	0.078
GPR89A	0.281
GPR87	-4.3685
ZNF30	0.396
SMR3B	-0.086
ZNF770	-0.268375
TRPC4AP	-0.408166666666667
DKFZP686E2158	0.814833333333333
C2orf28	-0.558833333333333
FREM1	2.14633333333333
LAMA4	0.747166666666667
ADPRHL2	-0.118
EIF4G2	0.946333333333333
GUCA1A	0.132
CTNNA2	-0.3795
NUDT15	1.378
CEPT1	0.204333333333333
ZNFX1	0.6185
CCDC92	1.02925
TDRD1	-0.282
KCNK5	0.868
ETNK1	0.168583333333333
LTA	-0.188
TTPA	1.12966666666667
B3GALNT2	-0.023875
SC65	-1.16783333333333
PEX5L	-0.650375
EPS15L1	-0.9105
MGEA5	0.13075
HIST1H3A	0.5585
ING1	0.79375
BCAT1	-2.859625
ORC6L	-1.37409090909091
KLK11	-3.0025
C19orf28	-1.033375
DNER	-3.461125
MED22	-1.10985714285714
ETV6	1.39316666666667
CHAC2	-1.40925
CD300E	-0.148
CEBPB	0.256916666666667
ZNF398	-0.2
LRCH3	-0.366
HMGA1	-0.545833333333333
CAPN7	0.297166666666667
MGC5566	-2.2205
CCL3	2.27525
NANOS1	-1.516875
ZFYVE19	-0.8175
APITD1	-0.245833333333333
PARD3	0.476875
IRAK4	0.390333333333333
SERPINI2	-0.086
CEP170L	-1.16575
TTC9	0.17125
MYOM3	1.651
MLPH	-2.099875
LOC222699	-0.8265
NRG1	-1.11808333333333
TBC1D9	-2.274
TTK	-0.266833333333333
ZNF557	0.711
DDX41	-0.501833333333333
FANK1	1.652
UBE2D2	0.672125
PSMB10	1.257125
MYH7B	1.8325
GABARAPL2	-0.132875
MARVELD2	2.65366666666667
DGCR2	1.03733333333333
UNC45A	-0.693333333333333
C6orf72	0.2625
ZNF683	1.09325
GIT2	0.303875
CASK	1.67966666666667
C14orf161	1.10483333333333
LRRC44	1.11333333333333
TIFA	-1.295875
UTP11L	-0.451
C6orf65	-0.49725
FDPS	0.0685
DUSP9	-2.1517
SLC17A8	-0.2226
OR51G1	0.122833333333333
NANS	0.395
OLFML1	1.1215
ATP10B	3.48275
NPAS3	-0.92875
PRKCA	-0.1197
GGA2	-0.3773125
LCE4A	0.336
SPANXN3	-0.878666666666667
CCDC115	0.71925
SDCCAG3	-0.4165
GLIPR1L1	-0.17975
TTC1	0.30275
C17orf76	3.79275
MAD2L2	-2.50675
HIPK1	-0.1496
LRRC3B	-0.503666666666667
CLN3	0.181681818181818
C17orf47	0.2465
FMN2	-1.364125
TUBB1	-0.469428571428571
WAPAL	-0.220666666666667
C3orf21	-1.168625
SCN5A	-0.2442
SMYD1	0.2735
BEX5	0.773
ZNF192	0.0245
SEC22A	0.188666666666667
GRIA2	0.0797142857142857
KIAA0825	-0.35725
NUSAP1	-1.98745454545455
LANCL1	-0.416125
C15orf40	-0.8976
ZNF645	-0.02825
GPR61	-0.24975
NLRP14	0.00899999999999999
SNX21	-0.00770000000000002
C1QTNF8	-0.0885
C17orf46	-0.0825
IFNA8	0.5265
SPRR1B	-0.825666666666667
FLRT1	-0.223
SNX17	-1.01266666666667
ASB2	0.3175
HBG1	-8.072
RPRML	-1.06875
JOSD2	-0.4955
PLSCR3	-0.14125
SPOCD1	-0.263833333333333
RAB39	-1.1075
GHRH	-0.387666666666667
ITIH5L	-0.07175
C17orf37	0.47975
SMCR8	0.0805
DPY19L2P3	-0.607333333333333
IL11RA	0.0406666666666667
GDF3	-4.801
RPS6KB1	-1.85441666666667
DNAJC19	-0.4023
TOP1	0.52725
CRCT1	-0.4515
MPST	1.2005
DPM2	0.507
FAM38B	-1.75433333333333
SLC18A1	-0.850166666666667
FARP1	1.179
PAX7	0.09025
TUBD1	-1.70875
GNL3	0.73425
BTG2	0.909333333333333
NDUFS6	0.29425
C1orf79	-0.136
ERAL1	-0.56825
ECHS1	0.68875
VPS4A	-0.158333333333333
CYP11A1	-0.71175
ABCC6	-0.331285714285714
PBX4	1.2825
MOSC1	1.06575
NCF4	0.756
HYMAI	0.6955
NAGPA	-0.0925
OTOP2	-0.12375
ACOT12	0.56825
MTHFD2L	-0.466375
LOC441376	-0.468
C19orf34	-1.019
RAB1B	0.097
ALDOAP2	-0.4465
NTRK1	-1.40383333333333
ARTS-1	0.3213
SLC6A11	-0.4165
NAP1L2	-2.28375
CNGB1	0.0481666666666667
EPB41L4B	1.59283333333333
FAM134B	2.524875
HS3ST3A1	0.751833333333333
CPXM2	4.44825
SIRPB2	0.4895
CHORDC1	-0.150333333333333
TRIB3	0.758333333333333
SLC2A5	-0.01125
C2orf49	-0.359333333333333
DDX5	-0.80025
OR5L1	0.7235
ANAPC4	-0.51
ZSWIM1	1.007125
LOC93622	-0.852375
KCNK3	-0.219
RP11-35N6.1	-1.045125
ZFP161	-0.346833333333333
AQP9	2.4175
SLC15A2	-0.358666666666667
MREG	-1.6705
OR9I1	0.3915
PDLIM2	-0.057375
ADAM7	0.16
GSTCD	-0.413166666666667
WDR21A	0.50525
SLC12A8	1.12233333333333
TMEM174	-0.00200000000000002
IGSF3	-0.23025
LRRN1	0.2415
LOC402117	0.08125
SRPK1	1.15633333333333
LY6K	-2.70313333333333
NFIA	1.549
PTCD3	-0.03875
LEP	-0.0138333333333333
PCDH21	3.35983333333333
MAPKAPK2	-0.306214285714286
NMNAT1	0.588333333333333
LHFPL2	0.262625
C9orf43	-0.11375
DIP2A	-0.632
ACTR8	0.659875
CCDC34	0.545
PTPN22	-0.6995
ITGA3	-0.709
FAM129C	0.438
RABGGTA	-0.294333333333333
UNC45B	0.07175
KIAA1033	-0.089875
ZNF510	0.0196666666666667
CYP2D6	-0.295833333333333
SLC26A10	-0.8775
STX8	-0.42575
LUZP1	0.566375
WDR89	-0.1375
EIF4G3	0.1345
C5AR1	0.341
ZNF623	0.0455
A2M	-0.42575
TGM7	-0.008
GRPEL1	0.0836666666666667
LMNB2	-0.2683
ROCK2	0.944333333333333
SNX16	0.052
CCDC66	-0.07025
ANXA3	2.5645
KIAA1609	0.095375
EED	-0.37425
RNF32	1.30683333333333
HES1	1.0048
CLC	1.741
ISL1	1.6505
KIAA0528	0.694875
MANEA	-0.23975
C1orf61	-2.3415
hCG_2001000	0.87925
RAPGEF6	-0.3717
KIAA0020	0.595
NEIL1	0.7245
C16orf45	-1.36425
RBM10	-0.2695
C10orf125	-0.338375
MRS2L	-0.177
DNAH17	-0.849125
C19orf10	-0.25425
C1orf160	0.3995
SLFN12	0.98875
EXOC3	-0.0331666666666667
HIST3H3	0.1285
NCOR2	0.343333333333333
TNFRSF9	1.67075
MFSD8	-0.02625
ALX1	-3.928
NOL1	-0.56225
PODN	2.181
TIAL1	-0.9345
HIST1H1E	-1.532
NPY6R	0.64375
TM4SF4	1.7785
CORO2A	1.03275
ETNK2	-1.44216666666667
APOE	-1.0833
ANGPT4	-0.063
HDGF2	-0.61525
G30	0.723
ST8SIA4	-0.717875
F2RL1	3.002375
FAM19A4	-3.064
CCAR1	-0.10725
B3GNT7	-0.23525
OPHN1	0.1867
DSCR6	2.4785
C21orf13	-0.471
GAS2L1	-0.51875
RFX3	-0.724666666666667
COPS4	-0.86825
BCHE	-4.5855
BCL2	-1.012875
HBZ	-4.92583333333333
ARL13B	-0.525125
MAPBPIP	0.035125
MYO15B	1.5655
SPZ1	0.184
KIAA1324	1.84844444444444
PLCL2	-1.4495
C4orf29	-1.00475
WDFY2	-1.030125
ZNF284	-0.19
NAALADL1	0.1675
DUSP5	-0.855
PXDN	0.00287500000000001
SLMO1	-0.12
TNXB	0.088
BIRC7	-0.90725
A4GALT	0.326333333333333
TIMM22	-1.12975
FAM110C	0.9005
TOMM34	0.73875
ABHD9	-0.265
ADAM32	-0.5195
CRHBP	-0.60275
AQP2	0.04975
LOC130355	0.43875
ZNF187	-0.233666666666667
ZNF816A	0.2885
F7	-0.925
CNOT1	0.0771
SLC13A4	-1.266
ZBTB11	-0.488
B3GALT5	1.334
EXOC2	0.557666666666667
IRS1	-0.1314
TMEM1	1.20366666666667
MRPL34	0.3125
SAMM50	-0.36725
CDC42EP3	0.23875
HSF2	-0.8904
MFN2	0.04775
TSPAN7	-0.287833333333333
NUCB1	-0.0055
RHOH	-3.9285
ARL16	-0.4255
TACR1	0.13075
SFRS5	-0.825166666666667
SNX25	0.36
RHBDF1	0.454666666666667
PCDH18	2.15466666666667
HMG1L1	0.98425
MYO5C	0.37775
MAPK10	-0.0025
LDHAL6A	-0.0735
NUDT12	1.12983333333333
NCAM1	-0.215125
GLIS2	-0.018
GGTL4	-0.9445
DAPP1	-1.82275
ATF7	1.18542857142857
KIAA0748	-1.7965
NFIL3	-0.1705
TM6SF1	-0.677
SEZ6	-0.29075
NANOS3	1.43066666666667
DNAJA3	-0.1525
CLDN6	-1.586
CIITA	1.277
EPHA4	-2.26975
FANCC	0.57775
CMTM3	-0.53725
PSG3	-0.11375
MRPL15	0.645
C21orf59	0.62325
PLCXD2	0.238
C2orf34	0.6605
UBE2L6	0.550875
MED14	0.1385
HP1BP3	-0.4591
C6orf208	0.306
TPBG	-1.00375
OSR2	-1.476125
XPC	-0.642666666666667
KLHL7	-0.526083333333333
CCR3	-0.325166666666667
AGTPBP1	0.25
PCSK6	-1.33486666666667
STAT5A	-0.8863
FAM18B	-0.48575
LONRF2	-3.51966666666667
PTPN2	-0.5145
SF3A3	-0.373333333333333
EFCBP2	-0.047
HCFC1	-0.4095
AHNAK	-0.54225
ACTR5	0.477
KIF14	-1.56328571428571
TENC1	0.0045
HEATR5B	0.2895
YIPF2	0.1835
MYEOV2	0.499666666666667
DUSP18	2.72525
KIAA1012	-0.5585
AHR	0.2165
C17orf53	-1.19783333333333
PTPRH	-0.29225
ATP6V1C1	0.1386
TAS2R3	-0.1855
LOC440356	-1.186
COQ10B	-0.13625
PSMF1	1.14166666666667
SORBS2	1.94391666666667
NFE2L2	-0.18275
TMCO7	0.782
SH3PXD2A	0.6705
SH2D2A	-0.29
SPINK5	1.58575
MRPS24	-0.40175
OPA3	0.186875
TRAF7	0.0625
C4orf35	-0.1145
MT1G	-1.7555
MGC39545	0.3465
HS1BP3	0.7353
OR2B2	0.196
CHRM4	0.4195
SFRP2	0.689083333333333
RIC3	-0.83975
ART1	0.3135
C6orf1	0.322875
DUS4L	-0.492
C10orf104	0.37475
TNFAIP6	2.14725
RTEL1	0.999
CCT4	-0.6843
ZNF709	0.0285
CHMP6	-0.7255
UPP2	0.472
CYP19A1	-1.8795
CD151	0.0503333333333333
NDUFA13	-0.115666666666667
ARFRP1	0.115166666666667
FAM26B	-0.12025
CRYBA1	-0.853
MRPL41	0.255
NPFFR2	-0.636125
HRH2	-0.1235
SCAMP3	-0.629
MTMR6	0.8525
MTG1	-0.597333333333333
UBTD1	-0.06375
CRABP1	-2.8655
FLJ33790	-0.1097
KIAA1908	-1.57383333333333
GPR158	-1.135
PACSIN3	-2.59466666666667
OMD	0.314
CATSPER1	-0.8105
HOXB8	2.385
FBXO46	1.468
OAS1	3.12633333333333
SVIL	0.77025
PHB2	-0.957
ADCY3	0.1585
NDRG2	0.769333333333333
ERMAP	0.1902
APBA2	-0.755833333333333
IGSF9	-0.00450000000000001
WNT6	-0.259285714285714
MYCBPAP	-1.631
ATP2B2	-0.349
CPVL	-1.362
TRAM2	-0.207083333333333
NOP5/NOP58	0.2205
ZNRF4	-0.095
TLK1	-0.253875
MTMR12	-0.0585714285714286
ZNF384	-0.1565
FAM9B	-1.694
RPN1	0.7329
PMVK	-0.39
EIF3D	0.4671
SIX2	-1.2865
HPS1	1.06864285714286
RNF7	0.281
PSKH2	0.1035
KCTD13	-0.516333333333333
CSMD3	-0.166
FBF1	-0.4425
IL8	0.440875
SERPINB13	0.372
FBXL20	-0.14775
BLR1	0.122
SH2B1	-0.500166666666667
RFNG	-1.028375
RAB20	2.0135
RBM7	0.29375
POLR1A	-0.4795
TMPRSS4	4.3875
TAF9	-0.124
TERF2	0.5445
TNFRSF1A	-0.05425
ACADVL	-1.04183333333333
GTF2H5	0.04825
EDG8	-0.509666666666667
C9orf140	0.18025
UST6	0.204
ZBTB8OS	0.434
ZNF710	0.5105
GPR174	-1.2805
ATP6V0A2	0.4355
KIAA0319L	-0.255666666666667
XKRX	2.0615
DOPEY2	1.5998
SDHD	0.084
SUMF1	1.4975
OSM	1.5475
OPN3	-1.2675
DAGLB	-0.215
PPFIBP1	0.5222
TRIM63	-3.717
C10orf53	-0.777
LYPD3	-2.38633333333333
BCL7A	-0.255
AGER	-1.09216666666667
TCF19	-1.017875
SAT2	-2.01025
PFTK1	-0.395333333333333
GABRE	-0.23025
C15orf38	0.6994
FIS1	0.195
KCNV2	0.0415
CLPS	0.03125
PPCDC	-1.13375
FOXN2	0.9925
NT5E	-1.4187
CD83	0.2105
IL18	1.595
VPS16	0.6635
IGFBP2	-0.0756666666666666
NOTCH2	-1.28925
SIGLEC1	1.054875
CD93	3.576
SULF2	1.155
CEP164	0.018875
P53AIP1	-0.0508333333333333
TOR2A	-0.351666666666667
ZNF136	0.11625
MGP	0.1215
CCDC144A	-0.2174
TRPC1	-1.37966666666667
SMS	-0.491
MAPK7	-0.6685
RRAGC	0.4925
PARD6A	1.18516666666667
NUB1	0.960833333333333
SYNGR4	-0.04175
OR11H12	0.317
WIF1	0.14025
GCH1	0.827
OR11H4	0.2215
SLC44A5	0.651
GPRIN2	1.67783333333333
LOC401431	-0.9695
CPA4	-2.4259
MELK	-0.599666666666667
IL15RA	1.31325
CUL3	0.52525
HMBOX1	-0.49425
PODXL	-1.3605
CCT6B	0.604333333333333
COMTD1	0.5505
MUC20	4.596
GPX2	4.28075
ITK	-1.537375
FBXL5	-0.15925
C13orf27	-0.646
DEFA5	1.3145
TRHDE	0.075
MTP18	0.188
UQCRQ	0.9946
ITGB2	-0.0239166666666666
CSRP2BP	1.4115
TAS2R44	0.1015
PHPT1	-0.399875
FAM44C	0.01225
ERH	0.08825
MPHOSPH1	-0.285166666666667
MORC1	-0.3175
PARVB	-0.605
LAMA1	-2.45791666666667
PGBD3	-0.504
GIMAP6	2.56575
AREG	1.98
LIPT1	-0.39825
MGC99813	0.10375
C1orf201	0.984666666666667
GRIN2A	-0.384444444444444
MAN2C1	-1.674375
NSUN5	-0.589
SF3B5	0.5275
MYC	-0.149875
NRXN1	-0.214583333333333
ZNF18	0.174
SPDYA	0.609
SLC37A1	1.439
DECR2	0.471
ANKRD38	-0.301
SPTLC3	-2.66775
SUPT16H	-0.97875
DTWD2	0.30175
ULBP1	-0.9985
ZADH1	-0.492833333333333
OIP5	-1.32675
IL10RB	0.208166666666667
OTUB2	0.928375
VWA3A	0.0965
SPIC	0.0795
OR6C4	-0.0335
PSCD4	0.244666666666667
DPY19L2P2	-0.7735
TRAPPC6A	0.572
C21orf2	-0.639666666666667
CEMP1	-0.10175
LIN7B	-0.22
E2F7	-0.647666666666667
VCP	-0.364
LAMA3	2.50108333333333
BGN	1.04875
GPR160	2.60366666666667
COCH	-3.2525
GPR81	-2.384
APOBEC3F	-1.5805
tcag7.1017	-0.52925
C1orf32	0.074
SCGB1D2	-0.10725
FLJ43987	0.0705
C6orf170	0.051
KLK9	-0.1985
GPD1L	1.127375
VPS37B	0.874
ATG3	0.246833333333333
ADAMTS17	-0.8805
KLHDC2	-0.646166666666667
NDUFV2	-1.21225
BLK	-2.74025
MATN4	-1.304
GPM6A	0.417
GBP4	2.18583333333333
TMEM162	0.1775
PKP2	1.8745
HRASLS	-1.98955555555556
MMP1	2.503
SFXN3	0.1801
FSD1	-1.813
ST6GALNAC3	-1.943
CA12	0.498
NCOA6	1.217
C19orf58	0.3033
PPP4R1	-0.6025
MAN1A2	0.0555
IKBKAP	-1.191
UPF1	0.4995
KIAA1219	1.157
WNT16	0.0896666666666666
SNW1	-0.522875
IL18RAP	1.267
RPP30	0.044375
CDC40	0.0727142857142857
SETD3	0.079
SLAMF6	-0.06925
ELK4	-0.015
TRIM47	-0.336333333333333
ACOX3	0.525875
TRIM6	-1.42725
KIAA0372	0.0218333333333333
TP53AP1	1.063375
SMURF2	-0.80925
ADAD1	-0.04175
EBP	1.0598
KRTAP13-2	-0.4205
FLJ36874	0.263166666666667
TOR1A	-0.293666666666667
P2RY4	0.04
GPBP1	-0.16375
TRPV1	0.209625
ADAMTS12	0.310333333333333
PES1	-0.0397
ATG4A	0.1145
MAGEA10	-5.10925
WFS1	-0.366
CC2D1B	0.0508333333333333
PABPN1	0.00500000000000003
SLC25A30	0.35075
SLCO1C1	0.2408
SLC22A5	1.73175
KIF23	-2.0515
SYN2	0.024
ASPN	5.98483333333333
CENTG2	0.033
QSOX2	-0.3924
FLJ10815	0.496666666666667
STK24	1.22
SPEG	-0.4644
STK10	0.460333333333333
DACT2	1.4795
AAAS	-0.492
SSX3	-0.796625
ABCD3	0.4606
C4orf12	-1.0975
PARVG	-0.390166666666667
FIG4	0.506
C9orf46	1.26825
TMCO6	-0.6075
IGHMBP2	-0.523
DUS2L	-0.8055
FAM3C	-0.5191875
TMEM16D	-1.473375
DCTN4	0.742
KCNH3	-0.60575
EIF2AK2	1.1765
AP1S3	0.28575
CST4	1.57
PAM	0.9075
NUTF2	0.2415
CITED2	-0.9812
SLC39A4	1.29075
C2orf52	-0.518
GRM3	-0.52675
C12orf49	1.01975
CCDC49	-0.4046
GRAMD1B	-0.908125
FNDC4	0.1915
SIAH2	-0.86575
GDPD4	-0.38975
C21orf87	0.16975
ATP5A1	-1.21566666666667
C16orf63	-0.33225
LOC388135	-0.821
ATP5J2	0.204125
MMP3	2.71075
EMID2	-0.2285
CRHR1	-0.12925
WDR70	-0.17125
C13orf31	2.91125
ZFAND1	0.59375
CCL18	5.46083333333333
C3orf49	0.308
RINT1	-0.178
KIAA0408	-0.785833333333333
F13A1	2.3202
SLC10A1	-0.0128333333333333
OGN	0.4585
GIPC2	3.34733333333333
XPO6	-0.711
LCE1A	0.866
FMR1	0.9239
LOC374920	-0.2365
DUSP3	0.519375
ANKMY1	-0.02825
C7orf50	-0.72725
BBS9	-0.5569
UNC119B	0.00599999999999998
C9orf72	0.3555
MGC35440	0.69675
ENTPD6	1.357625
PPP1R2P9	0.79425
ERCC4	-0.08675
FAHD2B	-0.9865
HMHA1	0.494
HACL1	-0.35225
RAD23A	-0.276333333333333
FAM83B	1.77025
PPP5C	-0.9295
RNASEH2C	-0.22425
C9orf153	-0.119
SCAMP4	0.40425
GHITM	0.5622
NDUFB7	0.23
ADCYAP1	0.627833333333333
SP110	0.76
MAP3K7IP2	0.4625
DHH	-0.357
AGRN	-0.216214285714286
WDR33	0.216333333333333
CEP290	0.0735
PRPS1L1	-1.61383333333333
KLRA1	-0.163
GPR97	-0.0595
CHD7	0.480833333333333
TLR10	0.16575
SLC30A8	-0.375
HIC1	0.650666666666667
IAPP	0.4465
RXFP4	1.50025
GP1BB	0.2375
SHQ1	1.021
NKX2-3	0.292666666666667
API5	0.28025
FTHP1	0.3605
MOV10L1	0.267333333333333
TRIM6-TRIM34	2.49
ADHFE1	-1.17875
FAM117A	-0.66175
DDI1	0.1225
CDON	-1.33783333333333
TRIM73	-1.0125
IGKC	-0.0275
MMP14	1.04133333333333
DYNC1LI1	-0.4655
C11orf66	0.108
TRBV3-1	-2.449
FASTKD5	0.8895
BIVM	0.17175
LHX4	0.29875
CXCL2	1.8946
RAB2B	-0.541333333333333
IZUMO1	-0.3285
MAP3K15	-1.30725
FAM19A2	0.0954
ZC3H8	-0.415833333333333
ZMAT1	-0.38825
SPINK5L3	0.00875000000000001
SLC10A6	0.275
APPL2	0.040875
CARD10	0.9995
LOC402176	1.259625
EEF1D	0.4705
RAB6A	1.0151
C12orf5	1.011375
PAPOLG	-0.163
MSRB2	0.9195
BCR	0.151222222222222
PUS3	0.39175
TIAM2	0.813
ZNF317	0.38
CHD2	0.0965714285714285
FZD5	1.08568181818182
NUDT8	0.80575
ZNF763	0.0305
PRC1	-1.85922222222222
ABCB9	-0.170166666666667
SPATA3	0.132
TRAK2	0.225125
STAB1	1.541625
LRRTM2	-0.662
psiTPTE22	0.12575
DBI	1.05
SERPINA11	-3.0835
NAT5	0.93225
C20orf58	-1.3935
RPS6KA4	0.741333333333333
FLJ90650	-0.48075
TGFBRAP1	-0.00375
CHRDL2	3.9905
FAHD2A	-0.955166666666667
CNTN1	-0.058
BBS4	-1.9998
TMEM181	0.99275
MINPP1	-0.8015
MPHOSPH6	0.436166666666667
HOXC10	-1.3259
ITPKB	-0.507375
CLPTM1L	-0.2065
MEOX2	0.160333333333333
ATP6V0C	0.23625
PRPF8	-1.32733333333333
TMC5	4.07725
FKBP3	-0.9365
PLEKHB2	-0.170375
OR4D6	-0.3025
ZNF544	-0.5457
D2HGDH	-0.479125
RPL18A	0.1318
HEL308	-1.08725
MPP6	-2.591
TCERG1	-0.7435
KRT16	-1.824
KLF17	-0.84475
KLF5	4.049125
CDR1	1.7945
VCX3A	-4.2115
FBLN2	1.23775
C14orf104	-0.39675
HBE1	-6.5882
OR4S2	1.07
C1orf108	-0.867666666666667
ROBO4	2.21233333333333
CPEB4	0.178875
C11orf80	-0.402333333333333
BCKDHA	-0.713333333333333
MYOC	-0.14
GIF	1.311
CKMT1A	2.937
RPL3	0.2635
THBS1	1.6345
APOO	-0.35675
ARMCX1	-0.6215
HSZFP36	0.83775
SNAPC5	-0.5095
EIF4ENIF1	1.08175
ZNF433	-0.53025
TNFRSF21	0.91475
TMPRSS7	-0.1835
SPATA18	0.9912
HPDL	0.229
MKL2	0.2505
TBX3	-1.50969230769231
C21orf93	-0.146333333333333
DAXX	0.09075
ELMO1	-0.3125
RGS13	0.444166666666667
TAF11	-0.56975
UNC13A	-1.605875
LOC653314	-0.1701
ORC3L	-0.079
IMAA	-1.015
TARBP2	-0.343
CABIN1	0.2526
TRIOBP	-0.1785
HIST1H2AC	0.86625
RGS22	-2.73416666666667
NCOA1	0.0356666666666667
IL25	-1.474
SNCG	-0.6235
GPR6	0.195
AMDHD1	-2.82633333333333
CHEK2	0.643
C6orf142	-0.133
DRD4	0.10025
C14orf68	-0.383
GDF11	-0.68175
SEMG2	0.132
CD247	-1.6665
CDAN1	-0.91625
RBMX2	0.226833333333333
TGS1	-0.217
OIT3	1.04525
SYF2	0.4655
MCM4	-0.68025
PKHD1L1	-0.35075
CEP192	-0.625666666666667
IFT88	1.82475
RPL9	-0.0567857142857143
RAB32	0.97275
DDX43	2.7435
P2RX2	-0.1605
OR5D18	0.266
UBE1	-0.5925
SLC24A1	0.1905
ARHGAP5	-0.3285
CETP	-0.818
KIAA1731	-0.187166666666667
SLC9A4	0.689
PTPN6	0.51325
BAHD1	-0.46575
GRIK3	-0.101
CACNB2	-0.165
PDE10A	-0.58
DGCR14	-0.548
PCDHB9	-0.444
RHOQ	0.319833333333333
MAP3K4	0.26825
KTI12	-0.0155
RPL23AP13	-1.16425
GNG11	-1.202
CLCN3	1.036
GPAM	-0.509
VSTM2A	-0.308
SLAMF7	0.928
INTS2	-0.25925
PPP2CA	-0.1518
LRP12	-0.128733333333333
SEC14L2	-0.214
DKFZP586H2123	2.00325
MC3R	-0.29
CIRH1A	-0.8795
HIST1H2AB	-0.1825
POLH	-0.461125
MGC16703	-1.95133333333333
SNAPC2	-0.5055
FILIP1L	2.07275
RASGRP4	-0.00600000000000001
LRRC1	2.548
GAS1	-0.12175
PRAC	-0.2875
DGKA	-0.4015
NT5C3	0.10575
PEG3	-3.43683333333333
NADK	0.01575
PRR17	-0.367
LOC374569	0.2155
SGSH	-0.796
NLRP8	0.6365
GALT	0.125
MCF2	0.151
ZNF263	0.14775
TACSTD1	4.00433333333333
TYR	-6.6551
ATP6AP2	-0.22375
RNUXA	-0.34875
ABHD10	-0.2277
GDPD2	0.945
SLC35C1	1.108
UBE2A	0.7405
HERC5	-1.215
FAM112B	-5.13216666666667
FBXL16	-0.70425
DKFZP434A0131	-0.40675
ELA3A	-1.4615
RBM41	-0.40625
HAO2	0.11175
RNH1	-0.18375
SHANK2	1.43066666666667
OSBP2	-1.89
DAK	-0.701333333333333
C3orf58	0.9245
TCL1B	-0.753
KBTBD2	-0.321
SUGT1L1	2.10275
UBE2E2	-0.911666666666667
MYL9	2.71825
CDC23	-0.301166666666667
PBXIP1	0.8958
CXorf40B	0.0395
NBL1	1.5085
RTBDN	-0.042
RAB11FIP5	-0.331375
TTTY13	0.7215
SCOTIN	0.0745833333333333
SOHLH1	-0.445333333333333
CDKN1A	0.0711428571428571
NCK1	-0.000500000000000014
ZNF550	-0.2605
SAPS3	0.757666666666667
SPIN3	0.793666666666667
MAGEE2	-0.25825
MIS12	-1.31216666666667
OR8H2	0.204
KIAA0774	-1.7435
UNC5D	-0.9115
CUL7	-0.709333333333333
LIPC	-4.251
DIO1	-2.39575
C20orf11	0.5062
CTRL	-0.70725
HS3ST2	0.8735
PAK4	0.385833333333333
CCRL1	1.91025
RNF10	0.373625
ZNF567	0.19325
ZNF660	-0.3135
TCEAL3	-0.8415
MAGOH	0.697166666666667
CENPB	0.0326666666666667
C19orf7	0.50475
LOC388965	-0.1185
ZCCHC13	0.207
JMJD1A	-0.2862
HIST1H4H	-0.105
TBRG1	0.2345
GPC3	-5.770625
TAF1C	-0.99375
EBNA1BP2	-0.226333333333333
CIAPIN1	-0.04525
PDGFRA	-0.229388888888889
CSTB	0.79425
CENPI	-0.729333333333333
GTF2E2	-0.665666666666667
RPP21	0.53625
CCNF	-0.778833333333333
KCNQ3	0.697
FAM79A	1.77975
SLC22A12	0.2035
NOVA1	-1.58316666666667
FZD3	-0.2686
AKAP8	-0.0075
SOCS5	-0.33625
CFDP1	0.194
DLG5	-0.000250000000000007
PGM5	0.615916666666667
C1orf144	0.02175
HDAC10	-0.177
RND2	-0.91025
C20orf199	0.45775
RNMT	-0.592625
SLURP1	0.3155
ASTN1	0.321
SH3BGR	0.541
MYCL1	0.0895
ZHX1	-0.0253333333333333
CENPK	-1.051
FOSB	-0.0938
LOC643406	0.9645
C2orf59	-0.52975
TMEM135	-0.296875
SLC27A2	0.4025
KRT33A	0.476
OVOL1	2.278
PAMCI	-2.53433333333333
S100A7	-0.221
ZNF789	0.44
HARS2	0.673
RPL23A	-0.572833333333333
TCF23	-0.03075
UPF3B	-0.302
C17orf78	2.869
HLA-DOB	1.07316666666667
C14orf142	-0.195666666666667
TEKT5	1.64516666666667
DMWD	-0.422
POLD1	-2.4135
GSCL	0.191
CALD1	0.9996
SCRT1	0.0766666666666667
AIG1	1.29075
UNC84B	-1.28925
ZNF404	-1.18725
TMED6	0.543
KIAA1462	0.1375
LRRC27	0.6172
PYGO1	0.0955
PIGU	0.980833333333333
ALAS2	-4.90066666666667
