Hybridization REF	TCGA-AY-4070-01A-01R-1113-07
FLJ36070	-0.1455
PSME4	0.27025
TFG	0.0633
EPHX2	1.014
ANXA5	0.233
KRTAP1-1	-0.0302
BATF	1.46075
KARS	-1.76175
MSTP9	-0.497
GPR26	0.824875
CCDC72	0.0155
TEF	-0.0431666666666667
FOXK1	-0.7405
PRLHR	0.248
EMX1	0.23525
C11orf30	-0.28
ICK	0.594875
THSD7B	0.1415
C21orf100	-3.0405
DUOX1	0.523
EFCAB4B	0.51675
UBE2G2	-0.493666666666667
C3orf54	-0.6615
PARP1	-1.6825
FAM60A	0.596916666666667
C6orf146	0.0845
OR9K2	0.212
DDX55	-0.398333333333333
RPS15	-0.304833333333333
ZNF618	0.250125
DKFZp686D0972	-0.12875
SSPO	0.424
SHFM3P1	-1.45583333333333
CPA6	3.5195
JAG2	-0.4645
DEFA3	2.23675
PPBPL2	-0.0362
CD34	2.96275
SLCO4A1	-1.29725
AFG3L1	-1.0355
SHD	0.9425
RP13-122B23.3	-1.2105
PRKCSH	-1.4405
DPH5	-0.944333333333333
HLA-F	1.632125
TBC1D4	1.0665
RIG	-0.273
GLUD1	-0.4775
HNRPCL1	-1.229
HBXIP	-0.154
RNF207	-0.769
APIP	0.04725
PLA2G3	-2.77216666666667
CCDC84	0.23675
MYLIP	-0.0295384615384616
PHIP	-0.24125
AARS2	0.1315
DHX32	-0.29025
SCAPER	-0.0743333333333333
MEN1	-0.098625
NIP7	-0.2225
FLJ25404	0.473
FASTKD3	-0.647
TMEM158	-2.12933333333333
RARA	3.47375
BDH1	-0.284
ANKRD16	0.66575
CARM1	0.5035
SS18	-0.765333333333333
IKZF2	0.105416666666667
MYD88	-0.24025
PML	-0.05845
TAF1A	-1.1115
CBFB	-0.35
HIST1H3H	-0.476
C7orf29	0.77425
COMMD4	-1.26966666666667
DPP3	-0.25775
DAB2	-0.27525
LOC388882	0.1655
YPEL4	-0.998375
AGBL3	0.32
LRP6	0.8679
SERPINH1	0.41175
TLE1	-0.24225
CD244	0.525833333333333
ZDHHC15	-1.21375
MGLL	0.3416
PLDN	-0.0955833333333333
LOC654346	0.5135
FAP	0.4165
GPR37	1.6055
SCARA5	1.44333333333333
EBF4	0.555272727272727
LSM6	0.36375
MLLT1	-0.582875
SLC5A12	1.5305
A2BP1	-0.682
COPS5	0.0408333333333333
TPM4	-0.801642857142857
TNFSF4	0.451166666666667
ACADSB	-0.998055555555556
HERPUD1	0.40075
BCL2L11	-0.0742222222222222
CEP78	-1.06075
CDCA3	-1.221875
WBSCR19	0.8085
MYO1A	4.6015
PPEF1	-0.201333333333333
LOC440348	0.0715
CPEB2	0.034125
BPTF	-0.18375
RPL21	0.484625
GSX2	-0.256
ADPRH	0.997833333333333
C17orf68	-0.494666666666667
KCNS1	-0.369
MLLT6	-0.3337
PIWIL4	2.276
RNF26	-0.234
RAP1B	0.604125
ADAMTS1	-1.0905
ZNF571	-0.1525
P2RY6	0.29275
TRIM21	0.450166666666667
CADM3	0.00225
NLRC5	-0.0553333333333334
ADRA2B	0.137666666666667
LOC90835	-1.2865
PCF11	-0.23775
LOC400451	0.8605
GLTSCR1	0.4587
C17orf88	-0.208166666666667
CDH16	0.018
FGF7	1.28275
PCSK4	0.724333333333333
NPC1L1	0.376666666666667
TAT	-0.229625
TBCA	-0.509
MGC33407	-0.206
GPR115	2.149125
CYGB	0.2385
FNBP4	0.381
C12orf43	-0.5375
CBL	0.6681
CLECL1	0.2185
PPAPDC1A	-0.577
WDR25	-0.633
SGCA	1.6435
C22orf29	-0.623833333333333
YIPF1	0.20375
GALK2	0.42075
RAB3B	-2.03216666666667
LOC440087	-0.35125
UCP1	-0.912
REEP5	0.217875
FADD	-0.7885
FOXA1	1.077375
CACNA1A	0.1355
ABI1	1.18683333333333
GRIN2D	0.54675
SLC1A4	-1.79133333333333
LOC401127	-0.1755
HINT2	-0.4995
PLD4	-0.774
ZNF286A	-0.335
ENY2	0.30825
IL1F6	0.1485
PXDNL	-0.37675
C20orf79	-0.27175
TNFSF13B	1.78516666666667
DENND3	0.728
JARID1D	-2.03575
HIST1H2AK	0.3745
LOC93349	0.6052
SSH1	-0.135
ENSA	-1.047
LOC219854	0.0346666666666667
CKAP2	0.5707
DKFZP564J102	0.981833333333333
MGC87315	0.222833333333333
HNRPAB	-0.64125
AMH	-2.859
ZNF526	0.6125
BRUNOL5	-0.1844
CACNG3	0.113333333333333
TRPM1	-0.284
PPP2R1A	-0.12875
COL2A1	-0.9555
DDN	0.0335
FLJ25770	0.674666666666667
HK2	0.567214285714286
ELOVL6	0.022875
MDK	-0.30825
EPHX1	-1.18775
RASSF2	0.06975
DKFZP434B0335	2.0085
DLX3	0.983875
PRTN3	-0.9305
AVPR1A	0.63
C21orf125	-0.653
TNFAIP8	-0.299833333333333
GNB2L1	-1.4735
CALCRL	1.57025
SCGB2A2	-0.1276
UBXD7	0.23825
ZNF674	0.305
TMEM35	0.443625
BRSK2	0.698875
HECTD3	-0.845166666666667
TMEM188	-0.313416666666667
LGALS9	1.02925
SCARB2	0.448833333333333
USP34	-0.142666666666667
C17orf28	0.669666666666667
ZDHHC23	0.77675
AQP12B	4.1335
SLC16A3	-1.1535
APLP2	0.62575
ITIH2	-6.254
MICAL3	-0.25725
TNNI3K	0.2614
HDAC2	0.6325
PRR7	-0.0458
THBS2	-1.58775
LOC751071	0.344833333333333
CA2	2.85366666666667
RANBP17	0.3125
RLN3	-0.19375
CRYZ	0.472666666666667
GBAS	-0.256666666666667
TAS1R1	-0.4815
MPZL3	1.1455
PCDH8	-1.57475
HSP90B1	0.712416666666667
KCNK15	-0.3625
TNIP2	-1.3335
GPR146	-1.203
NOL6	-0.683625
SPC25	-1.55022222222222
STEAP2	2.13507142857143
VAMP3	-0.344
TCIRG1	0.67625
ZP4	-0.520666666666667
PARL	0.060875
TRIM39	-0.207833333333333
KIAA1305	1.8625
CRNN	0.1695
GRN	0.3925
HSH2D	0.11475
SCAMP1	0.077
KIAA1913	0.61575
PTS	0.14975
BANP	-0.684714285714286
PRKACG	-0.06875
ADCY6	-0.244
C16orf46	0.9145
CYP51A1	0.465375
DDC	3.83125
ANPEP	-0.1265
PROM1	2.10883333333333
SIGLEC10	0.81975
COPG	0.1025
FAM26E	0.959875
TRIP4	0.28625
SNX3	0.454666666666667
C1orf175	0.597333333333333
PPY2	-0.21125
C14orf152	0.2375
FTSJ1	-1.1685
DST	0.42005
LOC554235	0.03775
GLRX5	0.50125
C20orf12	0.8135
CAB39	0.946833333333333
MSH2	-1.27783333333333
PIP4K2C	1.730875
CYLD	0.113125
WTAP	-0.2665625
MGAT4A	1.70255555555556
TSC22D4	0.2711
CHRM2	0.398
PPYR1	-0.098
CCNH	-0.162833333333333
RRM1	-0.837
ECAT8	-4.60475
LOC400120	0.086
GABRA4	-0.014375
C14orf4	0.860166666666667
C1orf59	-0.85275
CTDSPL	-0.153666666666667
NHEDC2	-1.5105
PDE11A	-0.6809375
KLHL29	-0.47075
CD5	-0.0689
TSPAN9	0.5216875
WDR67	-0.29825
THUMPD1	0.0228
C18orf17	0.0305
CLYBL	0.987333333333333
FLJ13231	-0.447125
CMBL	0.186875
LECT2	0.5285
NKAPL	0.385166666666667
LOC654780	0.669
OR4C6	1.098
RAB30	-0.299
TSSK4	0.0035
TMEM163	0.2565
OSBPL11	0.00849999999999997
GNB5	-1.16833333333333
CCL21	0.49325
C1orf121	-0.108333333333333
FMO2	0.506833333333333
RPTN	-0.4415
MSTN	1.5025
VCL	-0.158785714285714
FYTTD1	0.428
C11orf1	0.1165
CCDC88C	0.656
HFE	-0.312555555555556
MOGAT1	0.324
FAM125B	0.269166666666667
IRGQ	0.395
RAVER2	0.7825
AKAP5	-0.4065
SSSCA1	-0.18025
C11orf63	-0.823875
ACTG2	2.1086
PORCN	-1.2065
DTL	-2.20372727272727
TMEM151	0.29
FAM122C	0.1105
RSAD2	1.9173
BAT4	-0.6585
KRTDAP	-1.11116666666667
MYH8	0.0208571428571428
CRTC3	-0.118
LRRFIP2	-0.446
INTS4	0.0118333333333333
TTN	-0.332666666666667
SLC26A5	-0.1385
PLLP	-0.021
RGS6	-0.34475
SRGAP3	-0.242625
ZNF525	0.540833333333333
NBR2	0.298166666666667
C13orf1	0.6165
ZNF137	-0.118
CEP27	-1.27625
BEST2	0.2225
RNF121	0.42575
DMRTC2	0.975333333333333
C8orf76	0.97225
BCCIP	-0.545125
MEST	1.395
HTRA2	-0.34
ANGPTL2	-0.04575
ILKAP	-0.075
ERAS	-0.161
HBS1L	-0.670625
CPA5	0.2225
TMEM30A	0.179166666666667
CD300LF	1.73383333333333
WISP3	4.5695
CRK	-0.249857142857143
PDS5A	-0.0874
BRPF3	0.259833333333333
NEDD9	0.194
SMPDL3B	1.49325
PSG6	0.38475
PSMD13	-0.812
ETV5	-0.9629375
OR51A4	-0.0665
BTBD7	1.03358333333333
GSTO1	-0.446375
hCG_16001	0.1575
MAD2L1BP	-0.112833333333333
COX6A2	0.248
SCNN1A	0.576166666666667
LSM1	0.842
UGT2B11	2.1435
IDUA	-0.0545
PPP2R3C	-0.518333333333333
COX11	-0.272333333333333
PDZK1	0.71425
ZNF443	0.686833333333333
MGC21874	0.512833333333333
ZNF323	-0.3577
KRTAP10-10	0.303
CXCL6	1.60425
SLC34A2	0.45
LOC284402	-0.326
NPTN	1.26591666666667
UPP1	-0.853166666666667
SLC6A9	-0.831
OR7G3	-0.084
CISD1	0.335
ZNF545	-2.7136
SYT14	-0.614
NT5C3L	-0.0591666666666667
ZNHIT3	-0.056
SNRPD3	0.10875
KIAA0701	-0.513125
UNC93B1	0.396166666666667
GMNN	-1.10925
SPCS2	0.7725
LOC388524	-0.245
NAPRT1	-1.349375
PNLIPRP1	2.29475
OR6V1	0.5665
PRKAB1	0.36375
EYA4	2.03416666666667
KIF20A	-2.1255
ALG10	-0.30325
ITPKC	1.293
LMX1B	-0.245666666666667
RPUSD4	0.454166666666667
C7orf34	-0.509166666666667
DLGAP2	0.073875
PFN1	-0.7734
MICALL2	0.16425
ZNF654	-0.5075
SS18L1	0.36725
SLC16A8	0.0735
MKI67IP	0.271833333333333
ITGB3	-0.41525
TCEA3	0.230583333333333
CEP152	-1.0980625
CLIP1	0.335125
ZNF75	0.4298125
ATP5C1	0.232333333333333
NUDT5	0.894166666666667
PSCDBP	2.054
UBP1	-0.17
RBM27	0.4075
C13orf15	3.00975
ZNF282	-0.418666666666667
ZNF222	-0.8251
COL10A1	3.2065
PRDM15	-0.391875
TTTY5	-0.169
FAM9C	-0.41025
C20orf67	-0.05
GNG13	-0.295
F12	0.24025
C1orf41	-1.492
CPXCR1	0.7485
GSK3A	-0.106875
SUPT6H	-0.515333333333333
PI16	-1.30333333333333
ELL2	-0.635916666666667
C9orf167	-1.30016666666667
PVRL3	1.2919
FLJ38596	0.175
ADAM20	1.033
GPR89A	0.2205
GPR87	-2.9735
ZNF30	0.0165
SMR3B	-0.8685
ZNF770	0.070625
TRPC4AP	-0.3265
DKFZP686E2158	0.512
C2orf28	-0.254166666666667
FREM1	1.39333333333333
LAMA4	0.0726666666666667
ADPRHL2	-0.7355
EIF4G2	0.5175
GUCA1A	-0.376
CTNNA2	-1.83725
NUDT15	-0.0181666666666667
CEPT1	-0.500666666666667
ZNFX1	0.2955
CCDC92	-0.03775
TDRD1	0.019
KCNK5	0.383333333333333
ETNK1	0.317666666666667
LTA	-0.0675
TTPA	0.761166666666667
B3GALNT2	0.393875
SC65	-1.44683333333333
PEX5L	-0.982875
EPS15L1	-1.18625
MGEA5	0.127125
HIST1H3A	0.15975
ING1	1.007375
BCAT1	-3.52325
ORC6L	-1.45427272727273
KLK11	-2.48466666666667
C19orf28	-1.11625
DNER	-4.3135
MED22	-0.671142857142857
ETV6	0.847583333333333
CHAC2	-1.00425
CD300E	0.0515
CEBPB	0.33675
ZNF398	0.03425
LRCH3	0.262
HMGA1	-0.757166666666667
CAPN7	0.179666666666667
MGC5566	-2.575
CCL3	2.519125
NANOS1	-1.95475
ZFYVE19	-1.114
APITD1	-0.591166666666667
PARD3	1.313125
IRAK4	-0.234166666666667
SERPINI2	-0.38
CEP170L	-1.57375
TTC9	0.766
MYOM3	-0.47325
MLPH	-2.681375
LOC222699	-0.0305
NRG1	-0.358666666666667
TBC1D9	-0.921181818181818
TTK	-0.783166666666667
ZNF557	-0.3623
DDX41	-1.47933333333333
FANK1	0.0325
UBE2D2	-0.23175
PSMB10	0.677875
MYH7B	-0.084
GABARAPL2	-0.125875
MARVELD2	1.9675
DGCR2	0.522833333333333
UNC45A	-0.440666666666667
C6orf72	0.166
ZNF683	2.56075
GIT2	-0.24675
CASK	0.8075
C14orf161	1.19483333333333
LRRC44	1.79275
TIFA	-0.00949999999999998
UTP11L	-2.041375
C6orf65	-1.05825
FDPS	-0.6985
DUSP9	-1.4719
SLC17A8	0.9042
OR51G1	0.0261666666666667
NANS	-0.91775
OLFML1	0.6855
ATP10B	2.410125
NPAS3	-0.51925
PRKCA	-0.9824
GGA2	-0.21825
LCE4A	0.3035
SPANXN3	0.268333333333333
CCDC115	0.61325
SDCCAG3	-0.06725
GLIPR1L1	-0.61
TTC1	-0.409
C17orf76	3.105
MAD2L2	-2.6335
HIPK1	-0.0835
LRRC3B	-0.115
CLN3	-1.07227272727273
C17orf47	0.0995
FMN2	-1.5135
TUBB1	-1.067625
WAPAL	-0.0256666666666667
C3orf21	-0.806875
SCN5A	0.0475
SMYD1	-0.2835
BEX5	0.4485
ZNF192	-0.0585
SEC22A	-0.486833333333333
GRIA2	0.507307692307692
KIAA0825	-1.20675
NUSAP1	-2.29654545454546
LANCL1	-0.26675
C15orf40	-0.4885
ZNF645	0.533875
GPR61	-0.18225
NLRP14	0.2385
SNX21	-0.5636
C1QTNF8	-0.203
C17orf46	0.065
IFNA8	1.0815
SPRR1B	-1.18633333333333
FLRT1	-0.17475
SNX17	-1.88116666666667
ASB2	1.12533333333333
HBG1	-6.7625
RPRML	-0.94175
JOSD2	-0.453666666666667
PLSCR3	0.79275
SPOCD1	-0.548833333333333
RAB39	-0.415
GHRH	-0.342666666666667
ITIH5L	0.0395
C17orf37	4.42025
SMCR8	-0.42475
DPY19L2P3	-0.5065
IL11RA	-0.285666666666667
GDF3	-4.62683333333333
RPS6KB1	-0.735583333333333
DNAJC19	0.369
TOP1	0.8935
CRCT1	0.107875
MPST	1.042375
DPM2	-0.0395
FAM38B	-3.427
SLC18A1	-0.602166666666667
FARP1	-0.241
PAX7	-0.22125
TUBD1	-0.53375
GNL3	0.173375
BTG2	2.102
NDUFS6	-0.832
C1orf79	-0.341
ERAL1	-1.111
ECHS1	0.86
VPS4A	-0.472833333333333
CYP11A1	-0.7335
ABCC6	0.523571428571429
PBX4	-0.157
MOSC1	0.734125
NCF4	-0.50525
HYMAI	0.622
NAGPA	-0.946125
OTOP2	-0.11825
ACOT12	-0.00949999999999999
MTHFD2L	-1.020125
LOC441376	-1.2355
C19orf34	-0.396
RAB1B	0.525
ALDOAP2	-1.556
NTRK1	-1.41216666666667
ARTS-1	0.1363
SLC6A11	-0.1515
NAP1L2	-1.12225
CNGB1	0.122166666666667
EPB41L4B	0.986333333333334
FAM134B	-0.015
HS3ST3A1	-1.32483333333333
CPXM2	1.709
SIRPB2	-0.178
CHORDC1	0.602
TRIB3	-1.15783333333333
SLC2A5	0.571
C2orf49	0.7205
DDX5	-0.11075
OR5L1	1.5235
ANAPC4	0.112666666666667
ZSWIM1	0.409375
LOC93622	-0.825875
KCNK3	-0.2299
RP11-35N6.1	-0.184
ZFP161	0.0483333333333333
AQP9	1.93875
SLC15A2	0.8365
MREG	-0.444333333333333
OR9I1	0.0145
PDLIM2	-0.7675
ADAM7	0.331
GSTCD	-0.290333333333333
WDR21A	0.5965
SLC12A8	0.754333333333333
TMEM174	-0.11925
IGSF3	-0.136916666666667
LRRN1	-2.54975
LOC402117	-0.85625
SRPK1	0.190166666666667
LY6K	-2.1024375
NFIA	0.868
PTCD3	0.179125
LEP	-1.4222
PCDH21	-0.6415
MAPKAPK2	-0.006
NMNAT1	-0.0298333333333333
LHFPL2	0.032375
C9orf43	-0.23275
DIP2A	-1.1305
ACTR8	0.1645
CCDC34	1.171
PTPN22	-0.867625
ITGA3	-0.314875
FAM129C	0.075
RABGGTA	-0.9355
UNC45B	0.225
KIAA1033	0.16575
ZNF510	-0.522833333333333
CYP2D6	-0.2935
SLC26A10	-1.954
STX8	-0.95475
LUZP1	0.078
WDR89	0.00766666666666668
EIF4G3	0.4869
C5AR1	0.25775
ZNF623	0.346
A2M	-0.137
TGM7	0.22
GRPEL1	0.0115
LMNB2	-0.5471
ROCK2	1.17766666666667
SNX16	1.082875
CCDC66	-0.37525
ANXA3	2.4955
KIAA1609	-0.197125
EED	0.166
RNF32	0.305666666666667
HES1	1.6515
CLC	3.20016666666667
ISL1	0.204
KIAA0528	0.271375
MANEA	-0.332375
C1orf61	-1.5725
hCG_2001000	0.52025
RAPGEF6	-0.3065
KIAA0020	0.209
NEIL1	0.65725
C16orf45	-1.95325
RBM10	-0.0558333333333333
C10orf125	0.857
MRS2L	0.07125
DNAH17	-0.30225
C19orf10	-0.73225
C1orf160	0.217
SLFN12	-0.5175
EXOC3	-0.8475
HIST3H3	-0.1155
NCOR2	-0.259
TNFRSF9	1.04925
MFSD8	0.10525
ALX1	-4.32666666666667
NOL1	-1.57375
PODN	1.2135
TIAL1	-0.67475
HIST1H1E	-0.32525
NPY6R	0.3415
TM4SF4	2.1515
CORO2A	0.36125
ETNK2	-1.01733333333333
APOE	-0.3308
ANGPT4	-0.0105
HDGF2	-1.477
G30	-0.3895
ST8SIA4	-0.257875
F2RL1	2.37975
FAM19A4	-4.08775
CCAR1	-0.281
B3GNT7	0.3445
OPHN1	-0.0513
DSCR6	0.5885
C21orf13	-1.024
GAS2L1	-0.467583333333333
RFX3	0.0336666666666667
COPS4	-0.480375
BCHE	-3.4935
BCL2	-1.175875
HBZ	-4.14016666666667
ARL13B	-0.39325
MAPBPIP	-0.0825
MYO15B	1.825875
SPZ1	0.5185
KIAA1324	-1.43511111111111
PLCL2	-0.907125
C4orf29	-0.28925
WDFY2	-0.344875
ZNF284	0.1155
NAALADL1	-0.0985
DUSP5	1.07466666666667
PXDN	-1.248
SLMO1	0.65825
TNXB	0.4339
BIRC7	-0.3875
A4GALT	-0.226
TIMM22	-0.703
FAM110C	1.02125
TOMM34	0.3115
ABHD9	0.015
ADAM32	-1.8475
CRHBP	-0.60525
AQP2	0.247
LOC130355	0.5695
ZNF187	-0.4965
ZNF816A	0.974
F7	0.664375
CNOT1	-0.4649
SLC13A4	-0.936
ZBTB11	-0.39275
B3GALT5	0.426
EXOC2	-0.00816666666666667
IRS1	0.0216
TMEM1	0.405333333333333
MRPL34	-0.3765
SAMM50	-0.7405
CDC42EP3	-0.28325
HSF2	-0.821
MFN2	-0.77975
TSPAN7	-2.48133333333333
NUCB1	0.118333333333333
RHOH	-1.7335
ARL16	-0.3815
TACR1	0.35225
SFRS5	-0.559666666666667
SNX25	0.5045
RHBDF1	-0.174833333333333
PCDH18	2.47516666666667
HMG1L1	0.706
MYO5C	0.551
MAPK10	-2.053
LDHAL6A	0.272333333333333
NUDT12	-0.4705
NCAM1	-0.229375
GLIS2	0.187
GGTL4	0.679
DAPP1	0.15875
ATF7	-0.115375
KIAA0748	-0.95
NFIL3	0.74825
TM6SF1	-1.1571
SEZ6	-0.0145
NANOS3	0.3315
DNAJA3	-1.11366666666667
CLDN6	0.8835
CIITA	1.3358
EPHA4	-1.709
FANCC	-0.1705
CMTM3	-0.69075
PSG3	-0.080375
MRPL15	0.39525
C21orf59	0.4395
PLCXD2	0.23975
C2orf34	0.7415
UBE2L6	0.494125
MED14	0.105666666666667
HP1BP3	-0.501
C6orf208	0.275
TPBG	-1.157
OSR2	0.879375
XPC	-1.22083333333333
KLHL7	-0.373333333333333
CCR3	-0.206833333333333
AGTPBP1	-0.728166666666667
PCSK6	-0.291666666666667
STAT5A	-1.5231
FAM18B	0.52175
LONRF2	-4.57583333333333
PTPN2	0.44325
SF3A3	-1.24933333333333
EFCBP2	-0.397
HCFC1	-1.1985
AHNAK	-0.61775
ACTR5	-0.09925
KIF14	-1.36214285714286
TENC1	-0.71525
HEATR5B	0.191
YIPF2	0.225666666666667
MYEOV2	0.2855
DUSP18	1.65875
KIAA1012	-0.00599999999999999
AHR	0.302666666666667
C17orf53	-1.35166666666667
PTPRH	0.48975
ATP6V1C1	0.3642
TAS2R3	-0.3605
LOC440356	-1.692
COQ10B	0.19825
PSMF1	0.0639999999999999
SORBS2	1.35766666666667
NFE2L2	0.10475
TMCO7	-0.77125
SH3PXD2A	-0.0823
SH2D2A	0.62525
SPINK5	0.794
MRPS24	-0.771
OPA3	0.332375
TRAF7	-1.22766666666667
C4orf35	-0.0708
MT1G	-0.804625
MGC39545	0.05675
HS1BP3	0.2457
OR2B2	-0.0035
CHRM4	-0.314
SFRP2	-2.18866666666667
RIC3	-0.34875
ART1	-0.2665
C6orf1	-0.1365
DUS4L	-0.4685
C10orf104	-0.32925
TNFAIP6	0.776
RTEL1	-0.5985
CCT4	-0.6201
ZNF709	-0.15425
CHMP6	-0.333
UPP2	0.00499999999999999
CYP19A1	-2.05975
CD151	-1.2885
NDUFA13	0.0676666666666667
ARFRP1	-0.281666666666667
FAM26B	-0.14475
CRYBA1	-0.164
MRPL41	0.283166666666667
NPFFR2	-0.32875
HRH2	-0.0185
SCAMP3	-0.932333333333333
MTMR6	0.9961
MTG1	-0.948833333333333
UBTD1	0.25475
CRABP1	-2.811
FLJ33790	-0.2033
KIAA1908	-1.51
GPR158	1.77125
PACSIN3	0.885166666666667
OMD	-0.6904
CATSPER1	-0.349
HOXB8	2.102875
FBXO46	1.4325
OAS1	2.093
SVIL	2.1985
PHB2	-1.06375
ADCY3	-0.436
NDRG2	-0.640333333333333
ERMAP	-0.8234
APBA2	-1.13666666666667
IGSF9	1.03825
WNT6	-0.275214285714286
MYCBPAP	-0.8535
ATP2B2	-0.0877
CPVL	0.6862
TRAM2	0.1115
NOP5/NOP58	0.1175
ZNRF4	0.2305
TLK1	-0.0985
MTMR12	-0.571357142857143
ZNF384	-0.587833333333333
FAM9B	0.2915
RPN1	0.6908
PMVK	-0.89525
EIF3D	-0.4385
SIX2	-0.861
HPS1	0.612071428571428
RNF7	0.59475
PSKH2	-0.083
KCTD13	-0.797666666666667
CSMD3	-0.4484
FBF1	0.2065
IL8	-0.370875
SERPINB13	0.893909090909091
FBXL20	0.35175
BLR1	0.34125
SH2B1	-0.914166666666667
RFNG	-1.007125
RAB20	0.942333333333333
RBM7	0.0305
POLR1A	-0.405166666666667
TMPRSS4	4.27
TAF9	-0.70825
TERF2	-0.670833333333333
TNFRSF1A	0.129416666666667
ACADVL	-0.297
GTF2H5	0.035
EDG8	-0.278166666666667
C9orf140	0.00225
UST6	0.24775
ZBTB8OS	-0.000750000000000001
ZNF710	0.112
GPR174	-1.255
ATP6V0A2	0.03725
KIAA0319L	-0.98075
XKRX	0.5965
DOPEY2	0.4449
SDHD	0.605416666666667
SUMF1	1.349
OSM	2.67675
OPN3	-0.95975
DAGLB	-0.529333333333333
PPFIBP1	-0.3587
TRIM63	-1.198
C10orf53	-0.049
LYPD3	-2.10033333333333
BCL7A	0.099875
AGER	-0.687166666666667
TCF19	-1.728
SAT2	0.40025
PFTK1	-1.02616666666667
GABRE	0.41375
C15orf38	0.9048
FIS1	1.2055
KCNV2	-0.26375
CLPS	-0.11025
PPCDC	-0.61175
FOXN2	1.44583333333333
NT5E	-1.7111
CD83	0.86275
IL18	1.606
VPS16	-0.388
IGFBP2	0.290833333333333
NOTCH2	-0.64925
SIGLEC1	0.661625
CD93	4.717
SULF2	0.90175
CEP164	-0.041125
P53AIP1	-0.216166666666667
TOR2A	-0.1045
ZNF136	-0.66425
MGP	0.3166
CCDC144A	1.40383333333333
TRPC1	-1.41666666666667
SMS	-1.44316666666667
MAPK7	-0.276333333333333
RRAGC	0.474
PARD6A	-0.948666666666667
NUB1	1.2845
SYNGR4	0.08275
OR11H12	0.2335
WIF1	0.62825
GCH1	1.056
OR11H4	0.0375
SLC44A5	0.734
GPRIN2	2.2475
LOC401431	0.43725
CPA4	-2.5399
MELK	-0.913666666666667
IL15RA	1.285
CUL3	0.163875
HMBOX1	-0.402
PODXL	-1.8675
CCT6B	0.187166666666667
COMTD1	0.258
MUC20	3.79483333333333
GPX2	3.7035
ITK	-0.412875
FBXL5	0.03625
C13orf27	-0.734
DEFA5	1.1285
TRHDE	-0.502
MTP18	-0.2505
UQCRQ	-0.0953
ITGB2	0.00300000000000008
CSRP2BP	0.923
TAS2R44	0.5395
PHPT1	0.229375
FAM44C	-0.3265
ERH	0.61925
MPHOSPH1	-1.34416666666667
MORC1	0.4635
PARVB	-0.81475
LAMA1	-2.10583333333333
PGBD3	-0.69125
GIMAP6	3.62275
AREG	0.323833333333333
LIPT1	-0.35075
MGC99813	-0.066
C1orf201	-0.0955
GRIN2A	-0.8229
MAN2C1	-1.540125
NSUN5	-0.54375
SF3B5	0.047
MYC	-0.076625
NRXN1	-0.462833333333333
ZNF18	-0.04975
SPDYA	0.071125
SLC37A1	0.8965
DECR2	-0.201
ANKRD38	-0.459125
SPTLC3	0.575416666666667
SUPT16H	-0.5415
DTWD2	0.52225
ULBP1	-0.1025
ZADH1	0.9175
OIP5	-1.34175
IL10RB	-0.0208333333333333
OTUB2	0.071875
VWA3A	-0.572
SPIC	0.0335
OR6C4	0.026
PSCD4	0.431
DPY19L2P2	-1.3135
TRAPPC6A	0.621666666666667
C21orf2	-1.23433333333333
CEMP1	0.0095
LIN7B	0.0325
E2F7	-0.6895
VCP	-1.0136875
LAMA3	1.42041666666667
BGN	0.28975
GPR160	1.58266666666667
COCH	-0.7825
GPR81	1.90966666666667
APOBEC3F	-1.19675
tcag7.1017	0.1835
C1orf32	0.941
SCGB1D2	-0.722
FLJ43987	-0.164
C6orf170	-0.10475
KLK9	0.108
GPD1L	-0.104
VPS37B	1.0985
ATG3	-0.686
ADAMTS17	0.2985
KLHDC2	-0.132833333333333
NDUFV2	0.1015
BLK	-1.668
MATN4	-0.2035
GPM6A	-0.2985
GBP4	3.635
TMEM162	0.3835
PKP2	1.239
HRASLS	-1.20733333333333
MMP1	-0.193
SFXN3	-0.2499
FSD1	-1.16533333333333
ST6GALNAC3	-1.90466666666667
CA12	0.9111
NCOA6	1.38
C19orf58	-0.4532
PPP4R1	-0.149333333333333
MAN1A2	0.304833333333333
IKBKAP	-1.4085
UPF1	-0.331333333333333
KIAA1219	0.75675
WNT16	1.104
SNW1	-0.01775
IL18RAP	3.986
RPP30	-0.654375
CDC40	0.0792142857142857
SETD3	0.652833333333333
SLAMF6	0.26925
ELK4	-0.5545
TRIM47	-1.65283333333333
ACOX3	0.782125
TRIM6	0.907375
KIAA0372	-0.849
TP53AP1	0.210375
SMURF2	-0.423
ADAD1	0.51025
EBP	1.0637
KRTAP13-2	0.1155
FLJ36874	-0.5235
TOR1A	-0.0005
P2RY4	0.3145
GPBP1	-0.26075
TRPV1	-0.00399999999999999
ADAMTS12	-0.395666666666667
PES1	-1.1546
ATG4A	0.942333333333333
MAGEA10	1.882
WFS1	0.037
CC2D1B	-0.4195
PABPN1	0.550375
SLC25A30	-0.00275
SLCO1C1	-0.687
SLC22A5	1.571
KIF23	-1.8775
SYN2	-0.0435
ASPN	5.0795
CENTG2	0.73225
QSOX2	-0.1759
FLJ10815	0.368166666666667
STK24	1.2203125
SPEG	1.2374
STK10	-0.756666666666667
DACT2	2.9145
AAAS	-1.04675
SSX3	-0.463875
ABCD3	0.1791
C4orf12	-0.27275
PARVG	0.372
FIG4	-0.797
