Hybridization REF	TCGA-AA-A00F-01A-01R-A002-07
PNLIPRP1	0.68375
OR6V1	0.612
PRKAB1	0.83975
EYA4	-2.5285
KIF20A	-1.58125
ALG10	-0.58075
ITPKC	1.131
LMX1B	-0.208833333333333
RPUSD4	-0.411333333333333
C7orf34	0.235
DLGAP2	0.271625
PFN1	-0.3298
MICALL2	0.687916666666667
ZNF654	0.214
SS18L1	-0.0575
SLC16A8	0.1785
MKI67IP	0.123666666666667
ITGB3	-0.783125
TCEA3	1.84166666666667
CEP152	-0.6803125
CLIP1	0.59525
ZNF75	0.7481875
ATP5C1	-0.950833333333333
NUDT5	-0.781333333333333
PSCDBP	-0.0715
UBP1	0.55575
RBM27	-0.05625
C13orf15	2.390125
ZNF282	0.111333333333333
ZNF222	-0.8866
COL10A1	5.43225
PRDM15	-0.241125
TTTY5	-0.039
FAM9C	-0.574818181818182
C20orf67	-0.188
GNG13	-0.0115
F12	-0.47375
C1orf41	-1.311
CPXCR1	-0.1695
GSK3A	0.1315
SUPT6H	-0.874333333333333
PI16	-0.724333333333333
ELL2	-2.42891666666667
C9orf167	1.4375
PVRL3	0.4569
FLJ38596	0.456
ADAM20	0.31825
GPR89A	-0.0805
GPR87	-4.2055
ZNF30	-0.387
SMR3B	-0.4335
ZNF770	-0.393625
TRPC4AP	-0.602666666666667
DKFZP686E2158	0.4105
C2orf28	-0.528
FREM1	2.445
LAMA4	0.908833333333333
ADPRHL2	-0.75825
EIF4G2	1.091
GUCA1A	-0.5475
CTNNA2	-0.99625
NUDT15	1.43966666666667
CEPT1	-0.356
ZNFX1	0.6839
CCDC92	0.6265
TDRD1	-0.6395
KCNK5	1.62866666666667
ETNK1	-0.307166666666667
LTA	0.342
TTPA	0.0915
B3GALNT2	0.031625
SC65	-0.933333333333333
PEX5L	-1.900625
EPS15L1	-0.86225
MGEA5	0.375625
HIST1H3A	0.55125
ING1	1.248875
BCAT1	-3.401375
ORC6L	-1.10563636363636
KLK11	-3.5475
C19orf28	-0.730125
DNER	-4.1065
MED22	-0.967642857142857
ETV6	1.55608333333333
CHAC2	-1.57475
CD300E	0.327
CEBPB	0.431416666666667
ZNF398	0.1315
LRCH3	-0.419
HMGA1	0.322333333333333
CAPN7	0.071
MGC5566	-3.2755
CCL3	2.00825
NANOS1	-2.066125
ZFYVE19	-1.11725
APITD1	-0.883
PARD3	-0.09375
IRAK4	0.104666666666667
SERPINI2	-1.6695
CEP170L	-2.07025
TTC9	0.07675
MYOM3	1.61925
MLPH	-0.322875
LOC222699	-0.5815
NRG1	-1.08216666666667
TBC1D9	-2.33209090909091
TTK	-0.156833333333333
ZNF557	0.4499
DDX41	-0.972166666666667
FANK1	1.7955
UBE2D2	-0.416375
PSMB10	1.395625
MYH7B	2.0205
GABARAPL2	-0.45075
MARVELD2	2.1395
DGCR2	0.447666666666667
UNC45A	-0.522333333333333
C6orf72	0.0545
ZNF683	1.401
GIT2	-0.137875
CASK	1.95283333333333
C14orf161	2.3625
LRRC44	0.283
TIFA	-1.16675
UTP11L	-1.475125
C6orf65	-2.0715
FDPS	-0.60625
DUSP9	-1.8744
SLC17A8	1.32816666666667
OR51G1	-0.0578333333333333
NANS	0.11675
OLFML1	1.24875
ATP10B	3.99825
NPAS3	-1.76375
PRKCA	-0.8281
GGA2	0.0216875
LCE4A	0.363
SPANXN3	-0.4735
CCDC115	0.753625
SDCCAG3	-0.445
GLIPR1L1	-0.08475
TTC1	-0.645
C17orf76	3.61425
MAD2L2	-1.92375
HIPK1	0.2883
LRRC3B	-0.575
CLN3	-0.325
C17orf47	0.2815
FMN2	-1.5775
TUBB1	-1.692
WAPAL	-0.121166666666667
C3orf21	-0.858125
SCN5A	-0.1315
SMYD1	0.2165
BEX5	0.1055
ZNF192	0.2375
SEC22A	-0.262666666666667
GRIA2	0.272142857142857
KIAA0825	-1.43775
NUSAP1	-1.49363636363636
LANCL1	-1.37675
C15orf40	-0.7681
ZNF645	0.12875
GPR61	0.38075
NLRP14	0.105
SNX21	-0.1664
C1QTNF8	0.485
C17orf46	0.3145
IFNA8	1.0615
SPRR1B	-1.84916666666667
FLRT1	-0.01325
SNX17	-1.165
ASB2	0.6165
HBG1	-5.4795
RPRML	-2.25175
JOSD2	0.0995
PLSCR3	-0.00974999999999998
SPOCD1	-0.8455
RAB39	-0.0325
GHRH	-0.238666666666667
ITIH5L	-0.065
C17orf37	0.14675
SMCR8	0.0335
DPY19L2P3	-1.2825
IL11RA	-0.583666666666667
GDF3	-3.6025
RPS6KB1	-1.81458333333333
DNAJC19	-0.1773
TOP1	0.30425
CRCT1	-0.557125
MPST	1.365
DPM2	0.331875
FAM38B	-2.47033333333333
SLC18A1	-0.222166666666667
FARP1	0.827333333333333
PAX7	0.2455
TUBD1	-2.022
GNL3	0.745
BTG2	0.718066666666667
NDUFS6	0.164
C1orf79	-0.578
ERAL1	-1.1335
ECHS1	0.42825
VPS4A	0.293333333333333
CYP11A1	-1.38075
ABCC6	-0.362642857142857
PBX4	-0.015
MOSC1	1.106125
NCF4	-1.05925
HYMAI	0.0515
NAGPA	0.02275
OTOP2	0.56425
ACOT12	-0.2135
MTHFD2L	-0.58525
LOC441376	-1.033
C19orf34	-0.0595
RAB1B	0.0475
ALDOAP2	-1.155
NTRK1	-2.115
ARTS-1	-0.7217
SLC6A11	-1.018
NAP1L2	-2.868
CNGB1	-0.116333333333333
EPB41L4B	1.02508333333333
FAM134B	2.513125
HS3ST3A1	-1.46233333333333
CPXM2	2.42675
SIRPB2	0.453
CHORDC1	0.169833333333333
TRIB3	-1.31783333333333
SLC2A5	-0.0865
C2orf49	-0.312833333333333
DDX5	-1.057
OR5L1	0.9645
ANAPC4	-0.214833333333333
ZSWIM1	0.74475
LOC93622	-0.560125
KCNK3	-0.2817
RP11-35N6.1	1.478
ZFP161	0.0741666666666667
AQP9	2.715
SLC15A2	0.205
MREG	-1.38383333333333
OR9I1	0.3985
PDLIM2	-0.170625
ADAM7	0.2955
GSTCD	-0.341833333333333
WDR21A	0.5215
SLC12A8	1.82816666666667
TMEM174	0.10125
IGSF3	-0.284333333333333
LRRN1	-0.2655
LOC402117	-0.098
SRPK1	0.909
LY6K	-2.200625
NFIA	1.704
PTCD3	-0.34075
LEP	0.335
PCDH21	3.17483333333333
MAPKAPK2	-0.0813571428571429
NMNAT1	0.6095
LHFPL2	-0.011625
C9orf43	-0.039
DIP2A	-0.642333333333333
ACTR8	0.5225
CCDC34	-0.4185
PTPN22	-1.015625
ITGA3	-0.094
FAM129C	-0.0785
RABGGTA	-0.317333333333333
UNC45B	0.44575
KIAA1033	-0.128875
ZNF510	-0.3145
CYP2D6	-0.1335
SLC26A10	-1.783
STX8	-0.3865
LUZP1	0.336875
WDR89	0.0461666666666667
EIF4G3	0.2195
C5AR1	0.36075
ZNF623	-0.7815
A2M	-0.12625
TGM7	0.357
GRPEL1	-0.2975
LMNB2	0.1202
ROCK2	1.43983333333333
SNX16	-0.586625
CCDC66	-0.0305
ANXA3	2.059
KIAA1609	0.193625
EED	-0.40825
RNF32	1.613
HES1	0.9442
CLC	0.491666666666667
ISL1	1.78483333333333
KIAA0528	1.0035
MANEA	-0.1545
C1orf61	-2.597
hCG_2001000	0.08975
RAPGEF6	-0.6264
KIAA0020	0.8105
NEIL1	1.0985
C16orf45	-1.532
RBM10	0.248166666666667
C10orf125	-0.405375
MRS2L	0.05525
DNAH17	-1.357
C19orf10	-0.5405
C1orf160	0.0305
SLFN12	-1.124
EXOC3	-0.521833333333333
HIST3H3	-0.12025
NCOR2	0.301666666666667
TNFRSF9	0.323
MFSD8	-0.5205
ALX1	-5.23766666666667
NOL1	0.173
PODN	2.18075
TIAL1	-1.28
HIST1H1E	-0.9145
NPY6R	0.45725
TM4SF4	1.847
CORO2A	0.63125
ETNK2	-2.26016666666667
APOE	-1.0485
ANGPT4	0.875
HDGF2	-0.80025
G30	0.1675
ST8SIA4	-1.2235
F2RL1	2.904375
FAM19A4	-5.016
CCAR1	-0.47325
B3GNT7	2.25925
OPHN1	-0.1099
DSCR6	-0.061
C21orf13	-1.07883333333333
GAS2L1	-0.331916666666667
RFX3	-0.316166666666667
COPS4	-1.259125
BCHE	-4.96516666666667
BCL2	-1.334875
HBZ	-2.92633333333333
ARL13B	-0.415125
MAPBPIP	0.390875
MYO15B	2.813875
SPZ1	0.724
KIAA1324	1.09788888888889
PLCL2	-0.76725
C4orf29	-0.93075
WDFY2	-1.321625
ZNF284	-0.98
NAALADL1	1.145
DUSP5	-1.02733333333333
PXDN	-0.836
SLMO1	-0.47875
TNXB	0.937
BIRC7	-0.554
A4GALT	-0.319333333333333
TIMM22	-0.83925
FAM110C	1.941
TOMM34	0.3365
ABHD9	0.4035
ADAM32	0.991
CRHBP	-1.31175
AQP2	0.476125
LOC130355	-0.0235
ZNF187	-0.422666666666667
ZNF816A	1.0935
F7	-0.497
CNOT1	0.2517
SLC13A4	-1.13025
ZBTB11	-0.2405
B3GALT5	2.6995
EXOC2	0.569666666666667
IRS1	0.3444
TMEM1	0.824166666666667
MRPL34	-0.148666666666667
SAMM50	-0.92775
CDC42EP3	0.363875
HSF2	-1.1743
MFN2	-0.46725
TSPAN7	-1.1735
NUCB1	0.226416666666667
RHOH	-3.07775
ARL16	-0.3775
TACR1	-0.018
SFRS5	-0.2425
SNX25	-0.106875
RHBDF1	1.15733333333333
PCDH18	2.28866666666667
HMG1L1	1.9585
MYO5C	0.559875
MAPK10	0.104
LDHAL6A	-0.153333333333333
NUDT12	-1.371
NCAM1	-0.183375
GLIS2	0.777
GGTL4	0.50925
DAPP1	0.151
ATF7	0.353625
KIAA0748	-1.619
NFIL3	-0.29225
TM6SF1	-1.0545
SEZ6	0.018875
NANOS3	0.832
DNAJA3	0.0973333333333333
CLDN6	-2.412
CIITA	1.5899
EPHA4	-1.08841666666667
FANCC	0.78475
CMTM3	-1.279125
PSG3	-0.55675
MRPL15	-0.34925
C21orf59	0.2485
PLCXD2	-0.01325
C2orf34	0.324875
UBE2L6	-0.624875
MED14	0.167
HP1BP3	-0.5471
C6orf208	0.02
TPBG	-1.00025
OSR2	-1.53025
XPC	-0.336333333333333
KLHL7	-1.17958333333333
CCR3	-0.124
AGTPBP1	-0.406333333333333
PCSK6	-0.402466666666667
STAT5A	-1.5565
FAM18B	-0.5825
LONRF2	-4.467
PTPN2	-0.5245
SF3A3	-0.730333333333333
EFCBP2	-0.51175
HCFC1	-0.947
AHNAK	0.3468
ACTR5	-0.2245
KIF14	-1.095
TENC1	0.20775
HEATR5B	0.172
YIPF2	0.160666666666667
MYEOV2	0.390333333333333
DUSP18	2.25675
KIAA1012	-0.03275
AHR	0.0891666666666667
C17orf53	-1.37066666666667
PTPRH	1.69325
ATP6V1C1	-0.778
TAS2R3	-0.3105
LOC440356	-1.3385
COQ10B	-0.1005
PSMF1	-0.387416666666667
SORBS2	1.85891666666667
NFE2L2	-0.095
TMCO7	0.287
SH3PXD2A	0.4307
SH2D2A	0.34575
SPINK5	2.7675
MRPS24	-0.273
OPA3	0.655125
TRAF7	0.223833333333333
C4orf35	0.447833333333333
MT1G	0.745375
MGC39545	0.27325
HS1BP3	0.0714
OR2B2	0.2085
CHRM4	0.34
SFRP2	-1.00225
RIC3	-1.683
ART1	0.077
C6orf1	-0.079
DUS4L	-0.0295
C10orf104	-0.2655
TNFAIP6	0.327
RTEL1	1.62625
CCT4	-0.5764
ZNF709	-0.0795
CHMP6	-0.284666666666667
UPP2	0.3135
CYP19A1	-2.63925
CD151	-0.620166666666667
NDUFA13	-0.317666666666667
ARFRP1	-0.604
FAM26B	-0.4735
CRYBA1	-1.6735
MRPL41	-0.174
NPFFR2	-1.156
HRH2	0.305
SCAMP3	-0.937
MTMR6	0.8458
MTG1	-0.849666666666667
UBTD1	-0.43175
CRABP1	-2.8055
FLJ33790	0.0651
KIAA1908	-1.18333333333333
GPR158	-2.45375
PACSIN3	-2.86533333333333
OMD	-0.109166666666667
CATSPER1	0.0678333333333333
HOXB8	4.130875
FBXO46	1.116
OAS1	1.95283333333333
SVIL	0.41425
PHB2	-0.396
ADCY3	0.703
NDRG2	0.400833333333333
ERMAP	-0.2103
APBA2	-1.462
IGSF9	2.163
WNT6	0.195357142857143
MYCBPAP	-0.5105
ATP2B2	-0.1261
CPVL	-2.2963
TRAM2	-0.202416666666667
NOP5/NOP58	0.634
ZNRF4	0.464
TLK1	0.20825
MTMR12	-1.135
ZNF384	0.415833333333333
FAM9B	-3.59625
RPN1	0.3912
PMVK	-0.38075
EIF3D	-0.1997
SIX2	-1.40325
HPS1	0.526785714285714
RNF7	0.24575
PSKH2	0.2825
KCTD13	-0.0961666666666667
CSMD3	-0.7449
FBF1	-0.401
IL8	-1.401
SERPINB13	0.147333333333333
FBXL20	-0.60475
BLR1	0.39875
SH2B1	-0.2525
RFNG	-0.0926250000000002
RAB20	2.28733333333333
RBM7	-0.7015
POLR1A	-0.119
TMPRSS4	3.7095
TAF9	-1.24975
TERF2	-0.254666666666667
TNFRSF1A	0.569416666666667
ACADVL	-0.200166666666667
GTF2H5	-0.09225
EDG8	-1.26366666666667
C9orf140	0.51675
UST6	-0.41325
ZBTB8OS	-0.3355
ZNF710	0.358
GPR174	-2.2205
ATP6V0A2	0.08475
KIAA0319L	-0.21025
XKRX	2.759
DOPEY2	1.7278
SDHD	-0.477416666666667
SUMF1	1.3665
OSM	2.3545
OPN3	0.12575
DAGLB	0.141
PPFIBP1	-0.1897
TRIM63	-2.18675
C10orf53	0.502
LYPD3	-2.33833333333333
BCL7A	-0.250875
AGER	-0.7345
TCF19	-0.68275
SAT2	0.0225
PFTK1	-1.187
GABRE	0.774375
C15orf38	0.8739
FIS1	-0.071
KCNV2	0.6035
CLPS	0.28375
PPCDC	-0.63025
FOXN2	1.4015
NT5E	-1.4891
CD83	0.1865
IL18	1.773875
VPS16	-0.4575
IGFBP2	-2.655
NOTCH2	-1.0635
SIGLEC1	1.04725
CD93	4.8325
SULF2	-0.37025
CEP164	-0.60525
P53AIP1	-0.128666666666667
TOR2A	0.2995
ZNF136	0.16225
MGP	-0.00729999999999999
CCDC144A	-0.2835
TRPC1	-1.81433333333333
SMS	-0.424666666666667
MAPK7	-0.324833333333333
RRAGC	0.13775
PARD6A	0.842333333333333
NUB1	0.8725
SYNGR4	1.089
OR11H12	0.3805
WIF1	0.235375
GCH1	0.803
OR11H4	0.3145
SLC44A5	1.464
GPRIN2	3.52366666666667
LOC401431	-1.6435
CPA4	-3.0121
MELK	-0.257
IL15RA	0.32425
CUL3	-0.209625
HMBOX1	-0.415
PODXL	-1.93
CCT6B	0.623
COMTD1	1.1305
MUC20	4.694
GPX2	4.26325
ITK	-1.820125
FBXL5	0.05325
C13orf27	-0.1965
DEFA5	3.2955
TRHDE	0.0575
MTP18	-0.906166666666667
UQCRQ	0.1999
ITGB2	0.116916666666667
CSRP2BP	-0.33525
TAS2R44	0.6395
PHPT1	-0.398625
FAM44C	-0.85775
ERH	0.41325
MPHOSPH1	-1.369
MORC1	-0.285
PARVB	-2.71375
LAMA1	-2.183
PGBD3	-0.616
GIMAP6	3.0375
AREG	-0.344833333333333
LIPT1	-0.23
MGC99813	-0.98775
C1orf201	0.153
GRIN2A	-0.8349
MAN2C1	-0.578125
NSUN5	-0.095
SF3B5	0.32075
MYC	-0.1355625
NRXN1	-0.944416666666667
ZNF18	0.35125
SPDYA	-0.841625
SLC37A1	1.8235
DECR2	1.12875
ANKRD38	-1.062375
SPTLC3	-2.67983333333333
SUPT16H	-0.601875
DTWD2	-0.52275
ULBP1	-0.993
ZADH1	-0.448
OIP5	-1.23475
IL10RB	0.793
OTUB2	1.83875
VWA3A	-0.129166666666667
SPIC	0.1625
OR6C4	0.3155
PSCD4	0.3285
DPY19L2P2	-0.9875
TRAPPC6A	0.2455
C21orf2	-0.4285
CEMP1	-0.634
LIN7B	0.1965
E2F7	-0.719
VCP	-0.3583125
LAMA3	2.11783333333333
BGN	1.052
GPR160	2.346
COCH	-3.49716666666667
GPR81	0.421666666666667
APOBEC3F	-1.72875
tcag7.1017	-0.1995
C1orf32	0.488
SCGB1D2	-0.3665
FLJ43987	-0.1665
C6orf170	-0.42075
KLK9	0.5695
GPD1L	0.903
VPS37B	1.51125
ATG3	-0.193
ADAMTS17	0.051
KLHDC2	-0.300666666666667
NDUFV2	-0.824
BLK	-2.1375
MATN4	-0.9365
GPM6A	-0.422875
GBP4	2.40666666666667
TMEM162	0.219
PKP2	2.504
HRASLS	-4.02733333333333
MMP1	1.23525
SFXN3	-0.2731
FSD1	-1.79616666666667
ST6GALNAC3	-2.52916666666667
CA12	1.8079
NCOA6	1.00375
C19orf58	-0.4464
PPP4R1	-0.4685
MAN1A2	0.634833333333333
IKBKAP	-1.44225
UPF1	0.207
KIAA1219	0.24575
WNT16	0.262
SNW1	-0.185
IL18RAP	2.938
RPP30	-0.43825
CDC40	-0.499071428571429
SETD3	0.587166666666667
SLAMF6	0.33425
ELK4	-0.8275
TRIM47	-0.510166666666667
ACOX3	0.120625
TRIM6	-1.933375
KIAA0372	-0.878166666666667
TP53AP1	0.75775
SMURF2	-0.675
ADAD1	0.38725
EBP	0.2018
KRTAP13-2	1.812
FLJ36874	0.109333333333333
TOR1A	0.0346666666666667
P2RY4	0.9725
GPBP1	-0.5325
TRPV1	-0.01225
ADAMTS12	-0.503666666666667
PES1	-0.8558
ATG4A	0.417166666666667
MAGEA10	-4.3895
WFS1	0.1425
CC2D1B	-0.190333333333333
PABPN1	0.408875
SLC25A30	-0.41775
SLCO1C1	-0.0373333333333333
SLC22A5	1.4365
KIF23	-1.39816666666667
SYN2	-0.420666666666667
ASPN	6.435
CENTG2	0.2975
QSOX2	-0.358
FLJ10815	0.626333333333333
STK24	1.572875
SPEG	-0.8133
STK10	-0.346
DACT2	-1.6815
AAAS	-0.8195
SSX3	-1.14175
ABCD3	-0.2572
C4orf12	-1.0215
PARVG	-0.4525
FIG4	-0.6105
C9orf46	1.096
TMCO6	-0.6415
IGHMBP2	-0.7175
DUS2L	-0.739166666666667
FAM3C	-0.1048125
TMEM16D	-2.22375
DCTN4	-0.1435
KCNH3	-0.31025
EIF2AK2	0.9035
AP1S3	0.4425
CST4	1.3155
PAM	-0.0600625
NUTF2	0.27825
CITED2	-1.3126
SLC39A4	0.60725
C2orf52	-1.1445
GRM3	-0.167
C12orf49	0.8345
CCDC49	-0.3645
GRAMD1B	-1.617125
FNDC4	-0.50475
SIAH2	-0.88
GDPD4	0.33425
C21orf87	0.2155
ATP5A1	-0.983333333333333
C16orf63	-0.289375
LOC388135	-1.05
ATP5J2	0.234875
MMP3	2.57975
EMID2	-0.3035
CRHR1	0.23875
WDR70	-0.03475
C13orf31	2.5765
ZFAND1	-0.05675
CCL18	5.0915
C3orf49	0.4835
RINT1	-0.1795
KIAA0408	-2.30333333333333
F13A1	2.8185
SLC10A1	0.281
OGN	-1.48775
GIPC2	2.8205
XPO6	0.04
LCE1A	0.9495
FMR1	1.0488
LOC374920	0.6155
DUSP3	0.062375
ANKMY1	0.254
C7orf50	0.06875
BBS9	-0.9488
UNC119B	-0.027
C9orf72	-0.0435
MGC35440	0.00800000000000001
ENTPD6	0.520375
PPP1R2P9	0.39025
ERCC4	-0.048
FAHD2B	-1.0285
HMHA1	0.196
HACL1	-0.08975
RAD23A	-0.0853333333333333
FAM83B	1.89175
PPP5C	-1.31016666666667
RNASEH2C	0.497375
C9orf153	-1.37125
SCAMP4	0.28
GHITM	0.5375
NDUFB7	0.129
ADCYAP1	0.7135
SP110	0.272166666666667
MAP3K7IP2	0.412
DHH	-0.2425
AGRN	0.273071428571429
WDR33	0.106833333333333
CEP290	-0.0236666666666667
PRPS1L1	-2.05916666666667
KLRA1	-0.457
GPR97	0.1175
CHD7	0.56375
TLR10	0.58325
SLC30A8	-1.6355
HIC1	0.8465
IAPP	1.441
RXFP4	1.85925
GP1BB	1.2655
SHQ1	0.204
NKX2-3	1.03783333333333
API5	0.05525
FTHP1	0.625
MOV10L1	0.361666666666667
TRIM6-TRIM34	2.182
ADHFE1	-0.9495
FAM117A	-1.757
DDI1	0.654
CDON	-2.07666666666667
TRIM73	-0.2575
IGKC	4.387
MMP14	0.315333333333333
DYNC1LI1	-0.666
C11orf66	0.7145
TRBV3-1	-1.34025
FASTKD5	-0.49275
BIVM	0.2495
LHX4	-0.15625
CXCL2	2.8673
RAB2B	-0.936833333333333
IZUMO1	-0.67025
MAP3K15	-2.074875
FAM19A2	-0.141666666666667
ZC3H8	-0.232166666666667
ZMAT1	-0.07675
SPINK5L3	-3.4215
SLC10A6	0.7605
APPL2	0.706625
CARD10	0.522833333333333
LOC402176	0.708125
EEF1D	-0.1526
RAB6A	0.878
C12orf5	0.949
PAPOLG	0.03625
MSRB2	0.92625
BCR	-0.212722222222222
PUS3	-0.336
TIAM2	0.118
ZNF317	0.517166666666667
CHD2	-0.408923076923077
FZD5	1.65381818181818
NUDT8	0.71175
ZNF763	0.257
PRC1	-1.37822222222222
ABCB9	-0.493166666666667
SPATA3	0.646
TRAK2	0.257125
STAB1	2.57025
LRRTM2	0.219666666666667
psiTPTE22	1.51175
DBI	0.59575
SERPINA11	-3.19725
NAT5	-1.00775
C20orf58	-1.10825
RPS6KA4	1.106
FLJ90650	-1.8945
TGFBRAP1	0.42175
CHRDL2	1.182
FAHD2A	-1.13166666666667
CNTN1	-0.483
BBS4	-2.1089
TMEM181	1.334
MINPP1	-1.2505
MPHOSPH6	-0.1925
HOXC10	-1.9871
ITPKB	-0.4965
CLPTM1L	0.293125
MEOX2	-1.66183333333333
ATP6V0C	0.182125
PRPF8	-0.821166666666667
TMC5	3.97825
FKBP3	-0.566
PLEKHB2	-0.151375
OR4D6	0.354
ZNF544	-0.0377
D2HGDH	0.33725
RPL18A	-0.0842
HEL308	-0.955625
MPP6	-2.03425
TCERG1	-0.90375
KRT16	-2.392
KLF17	-1.451
KLF5	4.488875
CDR1	1.515125
VCX3A	-3.973
FBLN2	0.959375
C14orf104	0.043
HBE1	-4.7107
OR4S2	0.3835
C1orf108	-1.08433333333333
ROBO4	3.323
CPEB4	-0.68575
C11orf80	-0.3465
BCKDHA	-0.755333333333333
MYOC	0.5405
GIF	2.407
CKMT1A	2.6415
RPL3	0.00600000000000001
THBS1	1.448375
APOO	-0.66875
ARMCX1	-1.1225
HSZFP36	0.8295
SNAPC5	-0.6335
EIF4ENIF1	0.48225
ZNF433	-1.4095
TNFRSF21	1.513625
TMPRSS7	-0.065
SPATA18	0.7242
HPDL	0.3815
MKL2	0.3342
TBX3	-2.43946153846154
C21orf93	0.653333333333333
DAXX	0.3275
ELMO1	-0.514
RGS13	0.910333333333333
TAF11	-0.7725
UNC13A	-2.27475
LOC653314	-0.3298
ORC3L	-0.2305
IMAA	0.1235
TARBP2	-0.372
CABIN1	0.0845
TRIOBP	0.262625
HIST1H2AC	0.409
RGS22	-3.9295
NCOA1	0.653166666666667
IL25	-0.57
SNCG	-0.61
GPR6	0.493
AMDHD1	-3.39483333333333
CHEK2	-0.26975
C6orf142	-0.027
DRD4	0.9995
C14orf68	-0.74475
GDF11	-0.9435
SEMG2	0.1055
CD247	-1.3695
CDAN1	-0.59975
RBMX2	0.204333333333333
TGS1	-0.675
OIT3	0.17025
SYF2	-0.1315
MCM4	-1.1935
PKHD1L1	0.232125
CEP192	-0.314666666666667
IFT88	1.84675
RPL9	-0.0843571428571429
RAB32	1.12525
DDX43	-2.98425
P2RX2	0.337
OR5D18	0.4275
UBE1	-0.468083333333333
SLC24A1	0.1245
ARHGAP5	0.5075
CETP	-1.38125
KIAA1731	0.108333333333333
SLC9A4	0.2185
PTPN6	1.0515
BAHD1	0.14775
GRIK3	-0.488
CACNB2	-0.267
PDE10A	0.00425
DGCR14	-0.65825
PCDHB9	0.344333333333333
RHOQ	0.0155
MAP3K4	0.494
KTI12	-0.204
RPL23AP13	-1.15675
GNG11	-1.353
CLCN3	1.31966666666667
GPAM	-1.148
VSTM2A	0.034
SLAMF7	1.82333333333333
INTS2	-1.28725
PPP2CA	-0.8658
LRP12	-0.2262
SEC14L2	-1.05733333333333
DKFZP586H2123	2.26
MC3R	-0.1215
CIRH1A	-0.581333333333333
HIST1H2AB	-0.0931666666666667
POLH	-0.653375
MGC16703	-2.28916666666667
SNAPC2	-0.3305
FILIP1L	1.60925
RASGRP4	0.346
LRRC1	2.64825
GAS1	-2.6285
PRAC	4.28475
DGKA	-0.0911666666666667
NT5C3	0.39975
PEG3	-3.86816666666667
NADK	-0.679
PRR17	0.40275
LOC374569	0.21575
SGSH	-0.571666666666667
NLRP8	-0.0125
GALT	0.1431
MCF2	-1.458
ZNF263	0.21325
TACSTD1	3.78733333333333
TYR	-6.323
ATP6AP2	-0.38925
RNUXA	-0.80325
ABHD10	-0.4558
GDPD2	2.24225
SLC35C1	1.43475
UBE2A	0.602375
HERC5	-2.88116666666667
FAM112B	-4.88316666666667
FBXL16	-1.7575
DKFZP434A0131	0.6065
ELA3A	-1.228
RBM41	-0.720625
HAO2	0.43825
RNH1	-0.088375
SHANK2	1.27316666666667
OSBP2	-1.346875
DAK	-0.692
C3orf58	-0.0100833333333333
TCL1B	-0.515
KBTBD2	0.09525
SUGT1L1	1.2905
UBE2E2	-2.21566666666667
MYL9	1.815375
CDC23	-1.37383333333333
PBXIP1	0.4874
CXorf40B	0.191
NBL1	1.2935
RTBDN	0.2995
RAB11FIP5	-0.508625
TTTY13	0.297
SCOTIN	-0.00724999999999996
SOHLH1	-0.610666666666667
CDKN1A	0.370571428571429
NCK1	-0.41375
ZNF550	-2.94275
SAPS3	0.482833333333333
SPIN3	1.2245
MAGEE2	-0.04575
MIS12	-1.08683333333333
OR8H2	0.426
KIAA0774	-2.10816666666667
UNC5D	-1.978
CUL7	-0.665166666666667
LIPC	-2.86583333333333
DIO1	-3.3115
C20orf11	0.4923
CTRL	-0.154
HS3ST2	0.346
PAK4	0.782666666666667
CCRL1	1.12075
RNF10	0.4995
ZNF567	-0.4165
ZNF660	-1.7055
TCEAL3	-1.31
MAGOH	-0.293666666666667
CENPB	-0.228833333333333
C19orf7	0.98425
LOC388965	-0.234
ZCCHC13	0.3665
JMJD1A	-0.8247
HIST1H4H	-0.4535
TBRG1	-0.1237
GPC3	-5.46525
TAF1C	0.01125
EBNA1BP2	-0.724833333333333
CIAPIN1	0.21575
PDGFRA	-0.0446111111111111
CSTB	0.442875
CENPI	-0.737833333333333
GTF2E2	-1.026
RPP21	0.5475
CCNF	-0.156666666666667
KCNQ3	0.294
FAM79A	1.17325
SLC22A12	0.83
NOVA1	-1.60766666666667
FZD3	-1.4294
AKAP8	-0.25625
SOCS5	-0.56225
CFDP1	-0.14975
DLG5	-0.6335
PGM5	0.513
C1orf144	-0.238333333333333
HDAC10	-0.207
RND2	-1.10325
C20orf199	-0.73975
RNMT	-1.082625
SLURP1	0.750375
ASTN1	-0.76
SH3BGR	-1.1755
MYCL1	-0.5235
ZHX1	-0.272
CENPK	-1.64775
FOSB	0.4878
LOC643406	0.34525
C2orf59	-0.9135
TMEM135	-0.87425
SLC27A2	0.25
KRT33A	0.272
OVOL1	3.063625
PAMCI	-3.45283333333333
S100A7	-1.377
ZNF789	0.9635
HARS2	0.09725
RPL23A	-0.933
TCF23	1.62225
UPF3B	-0.384125
C17orf78	-0.1095
HLA-DOB	-0.047
C14orf142	0.178
TEKT5	2.1855
DMWD	0.4585
POLD1	-0.947333333333333
GSCL	0.659
CALD1	0.2306
SCRT1	0.746
AIG1	0.975
UNC84B	-1.08675
ZNF404	-2.734
TMED6	1.75
KIAA1462	-0.05
LRRC27	0.291833333333333
PYGO1	-0.228
PIGU	-0.139333333333333
ALAS2	-3.43533333333333
WRNIP1	0.2755
CNNM3	-0.2795
