Hybridization REF	TCGA-AA-A00Q-01A-01R-A002-07
C20orf11	0.5276
CTRL	-0.2285
HS3ST2	0.542
PAK4	0.773
CCRL1	0.181
RNF10	0.08375
ZNF567	-0.181
ZNF660	-1.539
TCEAL3	-1.57075
MAGOH	0.273
CENPB	-0.306666666666667
C19orf7	0.838125
LOC388965	-0.35175
ZCCHC13	0.136
JMJD1A	0.0805
HIST1H4H	-1.2345
TBRG1	-0.2565
GPC3	-4.74425
TAF1C	-0.4745
EBNA1BP2	-0.953166666666667
CIAPIN1	-0.11225
PDGFRA	-0.6855
CSTB	0.422625
CENPI	-1.225
GTF2E2	0.109833333333333
RPP21	0.5035
CCNF	-0.94
KCNQ3	0.959
FAM79A	1.1765
SLC22A12	0.777
NOVA1	-1.56516666666667
FZD3	0.7631
AKAP8	0.21575
SOCS5	-0.107875
CFDP1	-0.21025
DLG5	-0.06475
PGM5	0.802333333333333
C1orf144	-0.409583333333333
HDAC10	-0.129
RND2	-1.10425
C20orf199	0.25025
RNMT	-1.260125
SLURP1	0.61275
ASTN1	-0.73375
SH3BGR	-0.26025
MYCL1	-0.0975
ZHX1	-0.3985
CENPK	-1.74975
FOSB	-0.4412
LOC643406	0.707375
C2orf59	-0.771125
TMEM135	-0.54875
SLC27A2	1.07025
KRT33A	0.6245
OVOL1	2.76575
PAMCI	-3.9725
S100A7	-1.0605
ZNF789	0.39
HARS2	0.354
RPL23A	-0.3985
TCF23	0.5005
UPF3B	-0.778
C17orf78	-1.045
HLA-DOB	-0.00716666666666665
C14orf142	-0.549
TEKT5	0.690666666666667
DMWD	0.45
POLD1	-1.136
GSCL	0.18
CALD1	-0.1345
SCRT1	0.569666666666667
AIG1	1.14625
UNC84B	-1.05675
ZNF404	-3.9885
TMED6	1.0895
KIAA1462	-0.3395
LRRC27	-0.131833333333333
PYGO1	-0.984
PIGU	0.0535
ALAS2	-3.0785
WRNIP1	0.19025
CNNM3	0.0235
ZNF2	-0.72225
ST3GAL5	-2.05858333333333
MRPL23	0.75175
TSSK6	-0.55475
PSMA6	-0.76975
C16orf70	-0.532
KIAA1602	-0.25175
ALMS1	-0.240333333333333
DCN	0.1635
TMEM132D	-0.6935
SUCLG2	1.0855
ABHD14A	-0.2025
DEXI	0.198
AMPD2	-0.712833333333333
IFNAR2	-0.162833333333333
CYB5A	0.4047
TLOC1	0.4613
NXF5	-1.043
NRBF2	0.14275
KCTD3	-0.52375
ITGAE	-0.0216666666666667
SLC30A3	-1.47916666666667
ZRF1	-0.1005
IFRD2	0.132625
XAB1	0.1925
PYCR2	-0.9385
SERPINB3	-3.769
TMLHE	0.9903
GEFT	-1.29875
ABCA5	-0.721625
EMR4	0.5255
TSFM	0.28625
HIST3H2BB	-2.03875
ARHGEF19	-0.98125
TSPAN17	-0.163666666666667
ABCC8	-1.16575
MAP1S	0.182333333333333
C22orf36	-0.1175
BNC2	-1.33778571428571
HIST1H4A	-0.73725
NDUFS3	-0.335666666666667
WDR3	-0.615333333333333
XKR4	0.64875
TTC33	-0.256214285714286
STMN2	4.02075
CPN2	-0.778666666666667
HSPC105	0.872125
PCOLCE2	-5.23825
C3orf55	-0.654
KLHDC9	0.835
TBC1D23	0.3265
ATXN2L	-0.809833333333334
MAP2K3	1.01641666666667
SCAP	0.427
ZNF486	-0.575166666666667
C20orf96	-0.0185
NARS	-0.43375
ADAMTSL1	-0.585
PRCC	-0.180333333333333
CCDC126	0.992416666666667
ZNF675	-0.66875
CALCOCO1	0.12825
ANKRD43	4.70875
CWF19L2	-0.364166666666667
ZBTB32	1.28183333333333
BRAF	-0.14575
ODF4	0.611
MGC14376	0.760833333333333
HORMAD1	-1.8205
AAK1	0.533416666666667
PEBP1	0.72225
TNFSF5IP1	-0.117333333333333
DKFZp564N2472	0.31325
RMND1	0.00375
IGKV1-5	4.154
COL1A2	0.845583333333333
SERPINA5	-3.998
AANAT	0.725
C19orf21	3.59266666666667
GEMIN5	-0.2835
UBR4	-0.415833333333333
LTBP3	-0.440666666666667
AMHR2	-2.69883333333333
PROCR	0.82675
MYBBP1A	-0.11775
C20orf39	-0.497833333333333
ZNF697	-1.194
PASK	-0.4652
ZNF776	0.0766666666666667
RFXDC2	-0.428125
KIAA0467	-0.3155
C10orf96	-1.875
ZNF503	-0.09575
GULP1	-1.14533333333333
KCNE4	-1.10966666666667
DKFZp434K191	-1.36075
LOC196913	-1.0915
BHLHB4	0.8905
CH25H	1.65525
LOC81691	-2.01066666666667
ALPL	-0.498
COL12A1	0.47575
FOLR3	-2.1585
GPR123	0.113125
TRIM62	-0.425857142857143
ABLIM1	1.43616666666667
MAST3	0.26025
RHBDD1	0.372333333333333
LOC338809	0.4695
RYBP	0.627
TTC26	-1.082875
ZNF22	0.279833333333333
ISCA2	-0.42825
RDM1	-2.19975
PIGM	0.25725
GNB3	-1.3455
ACTR2	0.474
HMGB1	0.99285
EDG1	1.758
SOAT2	-3.25925
OR10AD1	0.3595
RAP1GDS1	0.865083333333334
LCE1F	0.3275
ESM1	-0.77
RCN3	0.704
CREBL1	0.1925
DBNL	-0.583333333333333
PTGER3	0.875375
USP30	0.527833333333333
BCL2L12	-0.298
KIF26B	1.0435
ZNF416	0.3605
ZNF225	-0.607
C17orf70	-0.936
ZNF554	0.5845
RAE1	-0.1875
TNIK	1.244
ACTN3	0.0115
MGC45922	0.9105
CCNA1	-2.18816666666667
RYK	0.6355
IL26	-0.0185
LRP3	0.802
QARS	0.13675
SOX7	0.152928571428571
BID	0.57175
OR2S2	0.268
CXCL14	4.624
C11orf47	-0.604
MGC29891	0.403666666666667
HSPB8	-0.7559
PRDM14	-1.638
NUFIP2	0.16925
MNAT1	-1.085625
ZDHHC2	0.217166666666667
MBNL2	0.452
ADD3	1.67775
CSNK2A1P	-1.7785
KLK6	-0.811
TMEM111	-0.3594
KIAA1279	-0.08175
NUBP2	-0.17
RAB42	-2.56525
ID3	-0.9364
TM9SF1	-0.8305
MDP-1	-1.1365
POU4F2	0.34
IQCK	-0.20175
C16orf14	0.7875
CAPN3	-0.481125
FAM43B	-0.636375
RECQL	-0.679
AP1G1	-0.115285714285714
CTNNBL1	0.06
ECHDC1	0.496833333333333
SMARCC1	0.691
FOXQ1	0.388
GNAI3	-0.602166666666667
POLG2	-1.4355
CD4	0.759
ITLN1	1.66425
EBI2	1.942
IRF1	1.38525
PTPRE	2.3311
PTK2B	-0.30575
NXNL2	-2.338
SOX4	1.10244444444444
TSPAN3	1.74616666666667
SH2D1A	-3.40233333333333
C8orf58	-0.822666666666667
USP20	-0.826
DUSP22	-1.03408333333333
CALB1	-2.00166666666667
L3MBTL2	0.210833333333333
MCRS1	-0.0985
TMEM118	-0.862333333333333
C18orf8	-0.110166666666667
FLJ10241	-0.336125
GJA12	1.94825
PKD1	-0.546666666666667
ZFP3	0.063
JAM3	-2.018875
LAPTM4A	0.6234
DIRC2	-0.142
KIAA2022	-1.5092
MYOM1	-0.0725
TRPM8	-2.5215
MOP-1	1.3865
PHKG2	-0.1095
ZNF650	0.599
KIAA1522	0.676625
PSG8	-1.044
DDX19B	0.1435
MOBKL1B	-0.039
DIAPH2	1.57983333333333
PTPN12	0.27175
CLN8	0.1084
CRYZL1	-0.5905
CRY2	-0.1145
FCGR2B	2.02333333333333
PNPLA4	1.41275
ZNF454	-0.5455
DKFZp434B1231	0.06975
CLDN11	0.3304
RFWD2	0.65
CIB2	0.622833333333333
MXRA8	0.95125
HRK	-1.117625
MAML2	-0.2755
C4orf31	2.4505
C6orf192	-0.32
COG6	1.484625
FAM5B	-0.2015
NFATC1	-1.2173
SEPT10	0.47675
SCYL1	-0.7525
RPP40	-0.25325
SCOC	-0.1357
KIAA1450	0.75
CTDSPL2	-0.91575
TBX5	-0.3295
NAPG	-0.3615
RHD	-3.69525
C14orf45	-0.650333333333333
ZBTB22	0.366
PLCG1	-0.473
ANKRD10	0.153375
AQP7P2	-0.0405
TAGLN2	-0.0613333333333333
HTR2C	-1.14633333333333
SLC16A7	-2.34883333333333
C17orf83	-0.46025
TSGA14	-0.638166666666667
MDH1	-0.9505
PPP3R2	-0.0995
DCBLD2	-1.46757142857143
RBM33	0.848125
DPH3	-0.993
SYT10	-1.44866666666667
FMO4	0.832625
THYN1	-0.3175
DRD5	-2.061
OTOR	0.50925
PGRMC2	-0.0102
KATNAL1	-2.12225
PAQR6	-1.16875
UBE2I	0.17125
C14orf28	-0.3975
C8orf70	0.75575
FLYWCH1	-0.714375
ANGPTL3	-1.47925
GLRX2	-0.000499999999999991
ATP11A	0.323714285714286
ARL5B	0.528
MUC16	-2.88975
SLC25A5	-0.236357142857143
ACRC	-0.06025
MYO1C	0.136125
FAM89B	0.550833333333333
FAS	1.06125
KIFAP3	0.6375
GLRA2	1.3195
BTN3A2	0.4801
CNKSR3	1.069875
CSTF3	-0.720666666666667
ARPM1	2.23125
KIAA1530	-0.566
C9orf150	1.32916666666667
PRKCI	0.60325
tcag7.1015	-0.72825
SOD3	2.733
ZNF574	0.76925
CYP21A2	-0.20275
RPL12	0.83175
COMMD2	-1.12675
WIZ	0.2315
LOC344405	-0.19075
ALDH4A1	0.126411764705882
CRYAB	1.32875
COPA	0.1487
PCDHGA7	0.394
KIF11	-1.09358333333333
RASD2	-0.56175
SLC26A3	3.308
ZNF175	-1.1345
JAKMIP2	-2.42225
C8orf4	1.81033333333333
PTHLH	-0.39525
SLC40A1	3.63183333333333
OR7D4	0.510833333333333
PCDHB17	0.121
CD36	0.429714285714286
C6orf203	1.2447
PRKG2	0.342
LOC400566	1.38875
ANAPC13	0.3365
SLCO3A1	-1.22425
ZNF692	-1.1555
FANCL	-0.694
SH3GLB1	-0.04975
C12orf61	0.2975
KBTBD6	0.28425
SUPT5H	0.180625
XRCC6	-0.6072
HUS1B	-0.8997
FAM133B	0.00364285714285712
LOC728276	-0.609
KCTD18	0.7315
SOS2	0.6655
CCDC99	-1.8115
C1QTNF5	2.8065
NNAT	0.237333333333333
USP16	-0.17125
LARS	-0.5685
ZBTB2	0.243125
ABO	0.740833333333333
TRAF3	-0.071
GALNT5	0.559
NAP5	-1.268
ALG14	0.143666666666667
KIAA0515	-0.0516153846153846
WDR75	-0.614166666666667
TEX261	-0.226166666666667
LY86	-0.6855
LOC389072	0.347
FLJ13611	-0.30925
MRGPRX2	0.5135
SNRPA	-0.736125
OR2G2	0.216
GPRASP2	-0.1145
C7orf42	0.9162
C9orf163	0.275
CYP11B2	1.8385
FCRL3	0.585166666666667
PRDX1	-1.141
FGB	-6.0755
COX17	0.4625
C16orf33	-0.8415
PIWIL1	2.334
FOLR1	-1.469
KIAA0082	-0.4165
FREQ	-0.751833333333333
TMCC2	-1.64583333333333
TCF12	0.122916666666667
ZNF721	0.3095
FAM130A2	-0.32
POU4F1	-2.00825
SNRPF	-0.407625
SGIP1	1.19266666666667
ZNF641	0.577
EMG1	0.00375
PRRG4	1.9715
HIRA	-0.794
MYNN	0.514833333333333
AEBP2	0.204666666666667
TBXA2R	-0.0685
ISL2	-1.19733333333333
PCDHB11	-0.296
RNF144A	-0.99575
MARCH5	0.2915
DULLARD	-0.489
DCLRE1B	-0.998666666666667
ITGA8	-0.01575
TP73	0.147125
PRKCD	1.51475
NDUFB4	0.09225
ATP13A4	0.128625
ANTXR2	0.5655
COL4A3	-0.9805
MYO10	-0.1514
SLC6A18	0.8265
PEX1	0.46775
TMEM74	-0.902
RBM19	-0.01025
TAPBP	0.40155
RUNX1	-0.824
MID1	0.4265
GPR64	1.87116666666667
RASEF	4.1255
GABRG1	-0.13975
MYO16	-1.4495
DBF4	-0.665833333333333
TSHZ2	1.32225
RIPK2	0.181875
PPTC7	0.4385
KIF4B	-0.848
LRRC31	5.163
ZNF540	-0.4595
EFNB3	-0.314666666666667
LOH12CR1	0.319375
STON2	0.0153333333333333
GLP1R	0.358
CSTF2T	1.721
IREB2	-0.905375
GRSF1	0.5375
PDCD7	-0.4525
LRRC43	0.569
CNR1	-0.212
IL1F7	-0.087
C12orf64	0.2975
FAM69B	-2.31
NR2E1	-2.00983333333333
MS4A6A	1.4576
FTL	-0.0934
C7orf36	2.57375
PCLO	1.1853
DYRK2	1.50816666666667
ARIH2	0.057125
SAMD7	-0.0345
SCNN1D	-0.269
SLC32A1	-0.861875
C22orf25	-1.05533333333333
MRPS18A	0.4198
GPR112	0.2565
EARS2	-0.13925
ERN2	2.8195
ATPBD3	0.429833333333333
PRH2	0.0915
CDKN2D	-0.627833333333333
PGLYRP2	-0.9815
TRIM40	0.02275
SEC14L3	0.7385
SLC22A1	0.04725
BTN2A3	0.331
RASA4	0.13725
CCNL2	-0.72075
MYBPC3	0.889
GJA4	2.384
CDC42SE1	0.567
TRPV2	-1.541
MYPN	-3.6112
SIM1	0.41
CDADC1	-0.0453333333333333
ZFHX4	-1.093
NIBP	0.8485
ADAMTS19	-1.48475
ABTB2	-0.7085
TSPYL2	-1.099
EIF2S3	-0.3057
SOX30	0.43825
AP2A1	-0.381333333333333
DKFZP564O0523	0.494166666666667
LOC285398	0.03825
CDH18	-5.39275
CHL1	0.488375
GATS	-1.0544
TBC1D2B	0.0755
OR1J1	0.078
GSN	0.500666666666667
DPCR1	0.09175
GARNL4	0.214833333333333
SMARCA5	-0.5275
PLEKHG3	1.13066666666667
ZBTB45	0.8565
FRMD6	-2.115
PLS1	4.40866666666667
DGKZ	0.489
EFNA1	1.9212
WDR85	-0.0975
ANK2	-0.90375
PAGE4	-0.696166666666667
SENP6	1.78466666666667
AKR7A2	-0.833666666666667
FKBP10	-1.09475
VEGFC	-3.0785
LARP1	-0.058625
SRBD1	-0.11175
ITGB6	3.30475
SLC1A2	-1.52464285714286
INVS	-0.416833333333333
MPO	0.34925
MOBKL3	0.2487
CUTL2	-1.527
KLK2	0.136166666666667
VIM	-2.79625
REG1B	0.505166666666667
PCDHGC4	0.7425
C3orf34	-2.15416666666667
SUMO3	-0.7115
CST9L	-0.529
MLL4	-0.1135
SPR	1.81683333333333
SAMD9L	0.714
ABCE1	-0.02625
SUPT3H	-1.22416666666667
ACTBL1	-2.1435
ADAMTS4	0.473666666666667
SLIT3	1.30075
RHEBL1	-0.781
NPM2	0.98625
MAN1C1	-1.030875
KIAA1856	1.08516666666667
HSPA6	0.49375
LOC388152	-0.2225
C10orf140	-2.354
ZDHHC12	-0.125
LIN7A	-1.0243
PHC2	0.32975
SPHK1	-1.81275
TRIM26	0.6828125
FAM83E	3.199
C18orf24	-1.9195
ZNF578	1.00183333333333
ORAI1	-0.551
RUVBL1	-0.767083333333333
C7orf20	0.0323333333333334
APAF1	1.7915
SLC36A4	-1.7655
MYH11	5.09066666666667
NEK1	-0.6976
MPP2	-1.56575
C12orf24	-2.87825
TNK2	0.6449375
ZNF289	-1.39825
MATN3	-3.12657142857143
IFNGR2	1.0575
ITPR1	-1.803375
EBF3	1.0027
TBC1D20	-0.4965
OR10P1	0.6645
DDAH2	1.18975
SHPRH	-0.38175
STX7	-0.217
LOC554248	-1.01875
BCAR1	0.298
ATXN3	-0.385166666666667
TRIM27	-0.03075
CDC42EP2	1.4535
CHP	0.7285
SOX17	1.635
ZNF259	-0.403333333333333
CHCHD1	0.208625
ZDHHC19	0.466
GBP2	2.309
GARNL3	0.656
MRC2	-1.62775
C1orf52	-0.7625
AOF2	-0.769
LRPPRC	0.0753
ACVR1C	0.724833333333333
TM4SF18	1.28
TMEM169	-1.13983333333333
PPP1R16A	0.930875
EBF1	-1.13883333333333
RRS1	0.397666666666667
SNX2	-0.71625
OR2T2	0.0475
RBX1	-1.072
ANKRD54	-0.838666666666667
TSNAX	-0.312833333333333
TMEM83	-1.83225
ZBTB7A	1.75525
ATM	-0.895166666666667
LOC338328	1.267
TIE1	0.254166666666667
HIST1H3G	-0.6835
PASD1	-3.9745
TINAG	5.33375
PCDHAC2	-0.3215
LRRC15	-1.470625
WBSCR17	-1.06075
TFF2	3.1215
PARP2	-1.734
NDFIP2	1.722625
PCDHGB2	-0.975
WDR60	0.276
MAP7D2	-2.1537
USP45	-1.34075
GSDML	0.946
TNS1	-0.4156
PLCD4	-1.889
IQCD	-0.622666666666667
SMPX	0.5985
CD9	0.8965
SRGN	-0.2575
CASP7	1.44475
INOC1	0.378333333333333
DKFZp451M2119	-0.611125
VMAC	0.61
USP53	1.8491
CAMK1G	-0.343875
TMEM106A	-0.378666666666667
CDC20	-1.3109
ACSL5	3.93516666666667
CBWD5	0.330625
C1orf87	-0.883666666666667
KIAA1274	2.802
PRUNE2	2.42157142857143
LYPLA2	-0.2185
DOK6	-2.27716666666667
GPR149	0.5685
FAM30A	2.12325
TMEM129	0.24875
SLC35B3	2.05825
ACPP	0.0325
LOC200261	-0.957
SLC4A7	-0.4573
CCDC40	-0.43725
GART	-0.78575
THOP1	0.22175
SCARB1	-0.579625
CACNA1F	0.01925
TRIAP1	0.431333333333333
SYT14L	0.6645
SFRS8	0.0195
PBOV1	0.36375
GOLSYN	2.0265
GJB7	-1.4055
CAMK2N1	2.03633333333333
GREM1	3.39
FLJ20433	0.75
QPCT	-0.045125
PRKAG2	1.8325
H2AFX	-0.63425
C6orf154	-0.55925
PLOD3	0.05225
ZBTB39	0.0625
WASF3	-1.66958333333333
DRG1	-1.004
PRR4	-0.5805
SPCS1	-0.5755
KDELR3	-0.397833333333333
SRP19	-0.772333333333333
GABRA6	0.80575
MFSD1	-0.392
MMEL1	1.34275
PDXDC2	0.3273
BUB1	-1.873
RNF138	-0.867625
MYLPF	-0.5695
AIF1	-0.261
DYNLRB1	0.9712
HCN3	-0.296
HIST1H2AI	-0.3245
MAP4K5	-0.191833333333333
LASP1	0.82725
LOC130951	-0.456
PLAA	1.15375
KRT6A	-2.669
C6orf117	1.147625
ARHGAP23	-0.8795
PTF1A	-0.768
GPHA2	-0.201
LCE3B	0.317
MCL1	0.294
EHBP1	-0.615833333333333
PRNP	-1.2020625
ZSCAN1	0.5135
C1orf113	2.04633333333333
FOXA3	1.383625
NEB	-0.57025
ASGR1	-3.49716666666667
CTGF	-0.036
RAB17	0.0896666666666666
MST101	0.1235
JARID1B	0.0091
USP37	-0.7276
PTBP1	-0.352
PTPN7	-0.867166666666667
CDC7	-2.90716666666667
SNX7	1.111
ZNF335	-0.28925
CPT2	-0.05425
HEATR1	-0.5165
HSPC152	-0.39275
C5orf40	0.673
PSME1	-0.102666666666667
STAG3	-1.20925
TMEM154	1.225
KLHL32	0.6435
TSGA10IP	-0.5225
SUV420H2	-0.6875
SF1	-0.1636
2'-PDE	0.5981875
PNLIPRP2	2.047
TRSPAP1	-0.844083333333333
NUP210	-0.702
ANP32C	-1.06883333333333
RAB11B	0.273166666666667
ASB15	-0.0145
ITGB3BP	-2.241
UBASH3A	-1.4805
YWHAB	1.242875
TPRX1	0.19175
LY6G5C	0.529875
SLC7A2	-3.19875
CLK1	0.3141
HSD3B7	-0.11
VDR	3.86725
C16orf74	-1.74225
ACE	0.00525000000000003
PSMA2	-0.0533333333333333
CCDC131	0.100625
ZNF213	0.2305
EML2	1.17075
ALS2CR13	1.26316666666667
GLYATL1	3.03425
DSPP	-0.12
DHFRL1	-0.591
C10orf30	1.422
SH3RF2	2.91333333333333
LOC197322	0.480666666666667
DLL3	-1.429625
TIGD7	-3.48025
GFRA3	0.27925
CPA1	0.159
RTN4	-0.556833333333333
PPT2	-1.01166666666667
FASLG	1.92475
FOXP4	1.3545
RPL26	0.7853
GNL3L	-0.2205
FMR1NB	-0.5588
CD163	5.47075
SGPP2	4.50325
GIMAP2	1.7415
CD37	-0.419166666666667
DPT	2.24016666666667
NBLA00301	2.14575
RGS5	1.72683333333333
C9orf4	-0.179
ACTL8	-2.57783333333333
PRKAR2B	-2.670375
OPLAH	0.791666666666667
C20orf134	3.48
SPACA5	0.371
TBL1X	-1.15216666666667
TSPYL3	0.3175
CHCHD3	-0.388
CRKRS	-0.112
GPR65	2.16525
DFFA	-0.42075
FUT1	0.9365
C6orf204	-1.52383333333333
TMEM51	0.79025
ZNF580	0.064
CMTM2	0.119
C20orf200	-0.383
EZH1	-0.344666666666667
FDX1L	-0.54625
MRPL32	-0.025
PCAF	-0.8968
ALOX15B	0.2995
CD59	0.190041666666667
CDK9	-0.0705
ERP29	0.244833333333333
TTR	-5.007
BCMO1	2.193
DDIT4	-1.2665
PTGDS	2.61475
C3orf63	0.0911666666666667
BST2	-1.508625
CYP1A2	-0.0395
C5orf25	0.419
STX1A	-0.362764705882353
OR2A12	0.2435
SH3BP5L	0.08275
SERINC5	1.4615
USP6	-1.5034
MRPL3	-0.0136666666666667
POMP	1.03725
INPP4B	-0.32225
GMPPB	0.46175
EAPP	-0.17175
AHSA1	-0.85775
ABCA11	0.101
SLC5A6	0.33525
HIVEP2	0.7295
SUMO2	-0.2595
KIAA1822L	-1.93216666666667
C11orf67	0.6185
TXK	0.056375
PHCA	-0.725875
ICAM4	-2.34933333333333
FPGS	0.381166666666667
SNRPA1	-0.826
KCNJ4	-0.54275
KIF6	-1.4244
HIST1H2BG	-2.3435
SLC5A5	0.326
ZNF354B	-0.803833333333333
IL12RB2	0.295
C11orf76	0.343333333333333
GAL3ST2	0.747
AIFM2	0.795125
SYNC1	-1.251
UBL3	0.24525
PIK3CG	-2.069
NLN	-0.2797
BCORL1	0.3895
CD5L	0.40925
ZNF238	1.63916666666667
KIAA1394	-0.95125
C16orf55	0.2721
CYP3A7	4.354
KRTAP3-1	-1.5985
TFDP1	0.0413333333333333
MND1	-1.67375
NODAL	0.2975
GTPBP4	-0.78775
TUBGCP2	0.0855
SLITRK5	-3.3395
CIC	-0.059
CD79A	0.678333333333333
SAMD14	0.340333333333333
TNPO3	-0.322
OR10G3	0.5585
OR10G8	0.446
CCDC111	-0.5245
HOXC9	-4.17475
DCUN1D1	0.291916666666667
CYB5R1	-0.213
TSR2	-0.3935
DAB2IP	1.0814
SLC6A5	0.4925
RAB3D	0.72825
DCUN1D4	-0.288166666666667
ERBB3	1.69716666666667
SDC1	1.98816666666667
ATP6V1H	0.0726666666666667
SYK	3.5025
ST20	-0.43625
C13orf30	-0.377
WDR40A	0.683333333333333
ADMR	0.4915
LOC388335	1.29975
ACSM1	0.087
TDG	-0.212583333333333
FLJ11235	0.93375
MRPS5	-0.588166666666667
AGPAT2	1.524
SLC12A1	0.582857142857143
CYP27A1	-1.0625
THAP7	-1.4685
XPO1	-0.481166666666667
ALMS1L	-0.433333333333333
C1orf2	-0.754125
ZNF777	0.580666666666667
CAMK2A	-0.0576666666666667
SMC1B	-0.41425
IHPK2	0.6072
LEMD1	0.503
NKD2	-0.7718
CLU	-1.64821428571429
ARMETL1	-0.975
PABPC4	-0.9855
CXCL12	-1.48366666666667
TFAP2C	-1.8996
TTTY8	0.109
ABCB10	-0.1925
ENDOD1	0.5755
IDI1	-1.3335
KCTD6	0.844
CCDC105	-0.5105
ULBP2	-0.861333333333333
ZDHHC5	0.9135
WNT8A	-0.156
COMMD10	-0.716
KLHL12	0.150125
GPR50	0.2405
NR5A2	0.411625
OXGR1	4.329
EHD3	-1.33775
CAPRIN2	-0.356625
KLRC3	-4.10925
SF3B1	0.267142857142857
IPO7	0.28775
ALDH1A1	-1.63616666666667
ANKRD5	0.274375
TSNARE1	0.574
DDEFL1	-0.6505
RNASEL	1.15883333333333
DNAH9	-0.06975
HELLS	-1.5315
TNS4	3.9405
NAV1	-0.16
KIAA1409	-0.293666666666667
C20orf26	0.00683333333333334
TUBG1	-1.59775
IRX2	1.377
CNGA4	0.4775
MGC50559	-0.0558333333333333
OR4K17	0.1215
TM2D2	0.47075
FAM32A	0.00174999999999999
TXNDC14	-0.408
CCBL1	-1.754
ANK1	-2.4879
PRSS23	-1.434125
PPM1L	0.202
SPATA20	-0.199
APCS	0.2525
C14orf122	-0.789166666666667
PSMB5	-0.37875
C6orf10	-0.0605555555555556
SETDB2	0.219
SPNS3	0.29175
SGMS2	0.956666666666667
MXD3	-0.772666666666667
MON2	-0.4828
CARTPT	4.45975
HNF4A	1.978
RABEP1	-0.4634
TNFRSF10B	0.653375
USH1G	-0.1495
PPAP2B	-2.2595
TMEM16K	-1.09975
CTDSP1	0.745666666666667
CDK5R1	-0.143
GABRR1	-0.412
OPN1LW	0.2175
FAM98C	1.107125
DBN1	-1.124875
ACAD10	-0.399333333333333
QTRTD1	0.58975
WNK3	-1.8455
RPS19	0.86075
C1QB	2.736625
OTUD5	-0.50975
SLC41A2	1.43033333333333
TMEM22	-2.847
KHSRP	0.02725
TNFRSF11A	1.3085
FBL	-0.289166666666667
IBTK	0.458
OXER1	0.503
CBLN4	-0.490714285714286
GPR172B	0.882666666666667
CFTR	5.813
VSX1	0.9565
CAMK1D	1.20825
LOXL3	-3.1045
RTP4	1.31475
SLFNL1	-0.28925
KIAA0828	2.0575
PAR5	-0.47
LOC723972	-0.999
GDI2	0.28925
CEBPA	1.5337
MLF2	-0.262833333333333
AFMID	-0.65575
ALOX12B	-0.1075
BPHL	-0.04275
COX5B	0.43075
S100A10	1.1131
THOC6	0.03925
NHN1	0.222
RRP12	0.073
ARID3B	-1.57825
CD3G	-1.56233333333333
KIAA0133	-0.03125
NAT11	-1.09033333333333
PPAT	-0.267666666666667
SIRT3	-0.2243
TCERG1L	-1.55125
NIPA1	-0.2804
DPP8	-0.3029
IL7R	0.552833333333333
ZFP64	0.728916666666667
DMAP1	-0.8969
TRMT12	-0.22875
TLR4	3.7852
WFIKKN2	0.111
RAB12	-1.949
DDX51	-0.078
KIAA1086	-2.49075
ZNF295	-0.351833333333333
ACVR2B	-1.0305
LOC494150	0.052375
ZNF517	0.0185
DNASE1L2	-1.38383333333333
SUFU	0.00808333333333332
LOC283677	-0.5375
LMO3	0.1885
PPP2R5D	-0.253833333333333
ZNF587	0.9862
HIST4H4	-0.032
CYP2C8	0.6835
C1orf80	0.0528333333333333
DOCK5	0.201833333333333
C9orf24	1.8095
OR5AR1	1.238
C11orf24	0.02175
UNQ1940	-0.36925
CAP2	-1.7165
TIMM44	-0.99725
DSEL	-2.3815
ROM1	-0.08175
FBXO4	-0.046
MYLC2PL	-1.481
MLH3	-0.3173
NOX1	6.98316666666667
DPEP2	0.6885
DNAJB5	-1.11425
RLTPR	0.482
MBIP	-0.5705
COPB1	-0.488166666666667
SFTPA1B	-0.181
C10orf4	-0.6391
PRELID1	-0.0995
NOLA1	0.04725
C19orf24	0.85
TLR9	-1.596
HLA-DMA	2.21858333333333
HCRP1	-1.9525
GPR137	-0.641666666666667
ITGA11	-1.049
PHF13	-0.842
MARK4	-0.0846666666666667
METTL4	-0.898
MBD3	-0.6329
LOC134145	0.115
FGF3	0.049
SLC35A3	2.10225
CLEC16A	-0.10225
AMOTL1	-2.35866666666667
FLJ31438	0.29475
PAICS	-0.663875
TOMM40L	-0.776333333333333
MMD	-0.95075
KLK10	3.784
NIT2	0.295333333333333
SERPINB10	0.1725
KLF15	-1.022
CCDC5	-1.13375
WSB2	0.5985
ME3	2.060125
CACYBP	-0.58125
TCTN2	-0.1185
JAK1	0.938875
C2orf25	-0.39075
GPD2	1.11575
FBXL11	-0.164166666666667
CDV3	0.38525
GALNT11	0.310375
NDUFA12L	-0.4119
FLOT1	-0.965714285714286
TOR1AIP2	0.221
MMP25	0.538
C1orf164	-0.0161
CHST5	2.79375
LYRM4	-0.46985
GPER	-1.45025
HIPK2	0.787583333333333
DAP	-0.5244
ZMIZ1	-0.338666666666667
DDX58	0.7515
DCC1	-1.521
AKT1	-1.18275
ENPP6	0.163333333333333
ERVWE1	-0.715
CDC34	-0.2565
RNF125	0.15275
CASC1	-0.57075
SHROOM2	0.3985
RRM2B	0.688
COL6A3	0.2335
TMEFF1	-3.29675
PLEKHA4	-0.0161
LYSMD1	0.417166666666667
SEPT1	-0.943333333333333
AOF1	0.87775
GNPAT	-0.169
WDR18	0.3345
