Hybridization REF	TCGA-AA-A01Q-01A-01R-A002-07
ATG4A	0.8975
MAGEA10	-3.73625
WFS1	-1.026
CC2D1B	0.149333333333333
PABPN1	0.556125
SLC25A30	0.0505
SLCO1C1	-0.33
SLC22A5	1.035
KIF23	-1.434
SYN2	-0.2015
ASPN	4.294
CENTG2	0.8275
QSOX2	-0.6351
FLJ10815	-0.373333333333333
STK24	0.334
SPEG	-1.2635
STK10	0.381833333333333
DACT2	-3.7735
AAAS	-0.777
SSX3	-1.329125
ABCD3	0.2289
C4orf12	-1.283125
PARVG	-0.0768333333333333
FIG4	-0.31375
C9orf46	1.164
TMCO6	0.274
IGHMBP2	-0.27875
DUS2L	-0.393166666666667
FAM3C	-1.05325
TMEM16D	-2.59071428571429
DCTN4	0.3425
KCNH3	-0.35975
EIF2AK2	0.70375
AP1S3	0.258
CST4	1.2145
PAM	-0.3159375
NUTF2	0.937
CITED2	-0.5871
SLC39A4	0.8325
C2orf52	-0.4705
GRM3	-0.58325
C12orf49	0.344375
CCDC49	0.091
GRAMD1B	-0.508
FNDC4	-1.19975
SIAH2	-0.397125
GDPD4	0.429
C21orf87	0.426875
ATP5A1	0.044
C16orf63	-0.981875
LOC388135	-1.6305
ATP5J2	-0.29775
MMP3	1.556
EMID2	-0.408
CRHR1	0.3305
WDR70	-0.17825
C13orf31	1.96575
ZFAND1	0.38125
CCL18	5.07433333333333
C3orf49	-0.0745
RINT1	-0.5355
KIAA0408	-2.404
F13A1	1.5103
SLC10A1	0.254833333333333
OGN	-3.93633333333333
GIPC2	3.2945
XPO6	-1.02666666666667
LCE1A	0.8545
FMR1	0.1487
LOC374920	0.372
DUSP3	0.330625
ANKMY1	-0.38725
C7orf50	-0.663
BBS9	-0.3663
UNC119B	-0.22225
C9orf72	0.404
MGC35440	-0.40975
ENTPD6	1.302625
PPP1R2P9	0.26475
ERCC4	-0.1975
FAHD2B	-0.607
HMHA1	0.007
HACL1	-0.705
RAD23A	-0.387
FAM83B	2.0745
PPP5C	-1.48516666666667
RNASEH2C	-0.11275
C9orf153	-0.6965
SCAMP4	0.232125
GHITM	1.2917
NDUFB7	0.766875
ADCYAP1	0.306166666666667
SP110	0.9255
MAP3K7IP2	0.41425
DHH	0.077
AGRN	-0.663714285714286
WDR33	0.581833333333333
CEP290	-0.0798333333333333
PRPS1L1	-1.228
KLRA1	-0.04
GPR97	0.502
CHD7	1.09866666666667
TLR10	0.21875
SLC30A8	-1.034
HIC1	0.204833333333333
IAPP	1.6035
RXFP4	0.8315
GP1BB	1.6095
SHQ1	0.4555
NKX2-3	0.780666666666667
API5	-0.26375
FTHP1	0.2005
MOV10L1	0.3995
TRIM6-TRIM34	2.31016666666667
ADHFE1	-1.4835
FAM117A	-0.11175
DDI1	0.780166666666667
CDON	-0.413833333333333
TRIM73	-0.8305
IGKC	1.872
MMP14	-0.981916666666667
DYNC1LI1	-1.0615
C11orf66	0.5515
TRBV3-1	-1.57775
FASTKD5	-0.0705
BIVM	-1.382
LHX4	-0.58325
CXCL2	4.3045
RAB2B	-0.260166666666667
IZUMO1	-0.577
MAP3K15	-1.780875
FAM19A2	-0.0971666666666667
ZC3H8	-0.381666666666667
ZMAT1	2.199
SPINK5L3	-3.00725
SLC10A6	0.4545
APPL2	-0.02425
CARD10	0.654166666666667
LOC402176	0.147125
EEF1D	0.6066
RAB6A	0.0207
C12orf5	-0.602125
PAPOLG	-0.157
MSRB2	0.0695
BCR	0.328722222222222
PUS3	0.0915
TIAM2	-0.8945
ZNF317	0.5875
CHD2	-0.0147857142857143
FZD5	1.80981818181818
NUDT8	0.77325
ZNF763	0.405
PRC1	-0.744222222222222
ABCB9	-0.126833333333333
SPATA3	0.78475
TRAK2	0.06775
STAB1	2.85
LRRTM2	-0.1365
psiTPTE22	1.662
DBI	0.419
SERPINA11	-2.90375
NAT5	-0.864
C20orf58	-1.987
RPS6KA4	1.06033333333333
FLJ90650	-1.44975
TGFBRAP1	-1.07675
CHRDL2	-0.843375
FAHD2A	-0.710833333333333
CNTN1	-0.51575
BBS4	-1.0658
TMEM181	0.16
MINPP1	-1.27075
MPHOSPH6	-0.686916666666667
HOXC10	-1.5886
ITPKB	-0.961875
CLPTM1L	-0.21
MEOX2	-2.08416666666667
ATP6V0C	-0.32175
PRPF8	-0.671333333333333
TMC5	4.16525
FKBP3	-0.654
PLEKHB2	-0.734875
OR4D6	0.319
ZNF544	0.012
D2HGDH	0.86025
RPL18A	0.3629
HEL308	-0.10975
MPP6	-2.0775
TCERG1	-0.1975
KRT16	-2.2365
KLF17	-1.386
KLF5	4.397625
CDR1	-0.7315
VCX3A	-1.5085
FBLN2	-1.521375
C14orf104	-0.02925
HBE1	-4.379
OR4S2	0.17
C1orf108	-1.84983333333333
ROBO4	2.61083333333333
CPEB4	-0.348375
C11orf80	-1.68266666666667
BCKDHA	-0.151833333333333
MYOC	0.1045
GIF	3.3995
CKMT1A	3.328
RPL3	0.6721
THBS1	1.923375
APOO	-0.47975
ARMCX1	-2.94725
HSZFP36	0.7075
SNAPC5	-1.10925
EIF4ENIF1	0.935
ZNF433	-2.762
TNFRSF21	-0.096375
TMPRSS7	-0.0765
SPATA18	1.0196
HPDL	-1.8815
MKL2	0.2921
TBX3	-2.24723076923077
C21orf93	1.02516666666667
DAXX	-0.1595
ELMO1	-0.3265
RGS13	0.451
TAF11	-0.78925
UNC13A	-1.826625
LOC653314	0.1315
ORC3L	-0.6005
IMAA	-0.6855
TARBP2	-0.40775
CABIN1	0.9114
TRIOBP	0.204125
HIST1H2AC	-1.217
RGS22	-3.51716666666667
NCOA1	0.0976666666666667
IL25	-0.941
SNCG	-0.827
GPR6	0.5985
AMDHD1	-1.82733333333333
CHEK2	0.41775
C6orf142	-1.2905
DRD4	1.1555
C14orf68	-0.62475
GDF11	-1.5295
SEMG2	0.075
CD247	1.06825
CDAN1	-0.18575
RBMX2	0.0958333333333333
TGS1	-0.50875
OIT3	1.25775
SYF2	0.093
MCM4	-1.225125
PKHD1L1	-0.166
CEP192	-0.148833333333333
IFT88	-0.3745
RPL9	0.598285714285715
RAB32	-0.468875
DDX43	-3.979
P2RX2	0.682333333333333
OR5D18	0.796
UBE1	-0.33025
SLC24A1	-0.108125
ARHGAP5	-0.1365
CETP	-0.6925
KIAA1731	0.560666666666667
SLC9A4	0.5095
PTPN6	0.79675
BAHD1	0.5875
GRIK3	0.2695
CACNB2	-0.2241
PDE10A	-1.33325
DGCR14	-0.226
PCDHB9	-0.386833333333333
RHOQ	-0.502166666666667
MAP3K4	0.571
KTI12	-0.0763333333333334
RPL23AP13	-0.3125
GNG11	-2.27125
CLCN3	1.18233333333333
GPAM	-1.066
VSTM2A	0.396
SLAMF7	2.72633333333333
INTS2	-0.5465
PPP2CA	-0.4331
LRP12	-0.6324
SEC14L2	0.190333333333333
DKFZP586H2123	0.608
MC3R	0.345
CIRH1A	-1.21133333333333
HIST1H2AB	-0.183333333333333
POLH	-0.85525
MGC16703	-1.70866666666667
SNAPC2	-0.2135
FILIP1L	-0.10925
RASGRP4	0.4795
LRRC1	2.08925
GAS1	-3.8005
PRAC	-0.17225
DGKA	-0.481666666666667
NT5C3	0.16825
PEG3	-4.32158333333333
NADK	-0.33125
PRR17	1.05025
LOC374569	2.57775
SGSH	0.192166666666667
NLRP8	0.047
GALT	0.7232
MCF2	-0.6865
ZNF263	-0.29425
TACSTD1	2.82816666666667
TYR	-5.7845
ATP6AP2	-1.15
RNUXA	-0.2265
ABHD10	0.9349
GDPD2	0.278
SLC35C1	0.594
UBE2A	-0.093625
HERC5	-0.617
FAM112B	0.3555
FBXL16	-0.309
DKFZP434A0131	0.53075
ELA3A	-1.7385
RBM41	-0.67125
HAO2	-0.08175
RNH1	-0.371875
SHANK2	-0.377166666666667
OSBP2	-0.26225
DAK	-0.561833333333333
C3orf58	-0.194833333333333
TCL1B	0.097
KBTBD2	-0.852375
SUGT1L1	1.88325
UBE2E2	-2.297
MYL9	0.512875
CDC23	-0.687833333333333
PBXIP1	-0.0756
CXorf40B	-0.294
NBL1	1.57125
RTBDN	1.122
RAB11FIP5	-0.547375
TTTY13	-0.503
SCOTIN	-0.14125
SOHLH1	-0.289
CDKN1A	-0.606142857142857
NCK1	0.6375
ZNF550	-1.96425
SAPS3	0.244666666666667
SPIN3	0.385166666666667
MAGEE2	0.06175
MIS12	-0.713
OR8H2	0.4555
KIAA0774	-1.2415
UNC5D	-2.2805
CUL7	-0.833166666666667
LIPC	-3.4805
DIO1	-2.78725
C20orf11	0.2326
CTRL	0.01975
HS3ST2	0.612
PAK4	1.0765
CCRL1	1.54025
RNF10	0.151
ZNF567	-0.682
ZNF660	-1.2765
TCEAL3	-1.45925
MAGOH	0.364833333333333
CENPB	0.59
C19orf7	0.29175
LOC388965	-1.153
ZCCHC13	0.4425
JMJD1A	-0.1507
HIST1H4H	-0.72
TBRG1	0.254
GPC3	-4.3525
TAF1C	0.163875
EBNA1BP2	-0.437166666666667
CIAPIN1	-0.36725
PDGFRA	-2.10938888888889
CSTB	-0.54125
CENPI	-1.23933333333333
GTF2E2	-0.659833333333333
RPP21	0.5785
CCNF	-0.693333333333333
KCNQ3	0.3975
FAM79A	1.30975
SLC22A12	1.1815
NOVA1	-1.539
FZD3	-3.2499
AKAP8	-0.23875
SOCS5	-0.634625
CFDP1	-0.2265
DLG5	0.742
PGM5	-0.3155
C1orf144	0.109916666666667
HDAC10	-0.8645
RND2	-0.88825
C20orf199	-0.384
RNMT	-0.503
SLURP1	0.857625
ASTN1	-0.973125
SH3BGR	0.13725
MYCL1	0.84875
ZHX1	0.0701666666666667
CENPK	-1.28725
FOSB	1.6241
LOC643406	0.210625
C2orf59	-1.25075
TMEM135	-0.54325
SLC27A2	0.78
KRT33A	-1.875
OVOL1	1.81
PAMCI	-4.26966666666667
S100A7	-1.387
ZNF789	0.0225
HARS2	0.75925
RPL23A	-0.566666666666667
TCF23	1.8725
UPF3B	-0.12875
C17orf78	-0.687
HLA-DOB	0.2695
C14orf142	-0.1725
TEKT5	-0.0251666666666667
DMWD	0.4515
POLD1	-0.385333333333333
GSCL	0.455
CALD1	-1.5037
SCRT1	1.1935
AIG1	1.1385
UNC84B	-1.285
ZNF404	-0.57825
TMED6	0.93725
KIAA1462	-0.1855
LRRC27	0.204666666666667
PYGO1	-0.0715
PIGU	-0.744333333333333
ALAS2	-3.0235
WRNIP1	0.394625
CNNM3	0.096
ZNF2	-0.741
ST3GAL5	-2.06925
MRPL23	0.30775
TSSK6	-0.23675
PSMA6	-0.23475
C16orf70	0.03775
KIAA1602	-0.43525
ALMS1	0.205
DCN	-1.431375
TMEM132D	-0.995
SUCLG2	0.904
ABHD14A	0.18525
DEXI	0.313
AMPD2	-0.440333333333333
IFNAR2	-0.698833333333333
CYB5A	0.8056
TLOC1	0.11075
NXF5	2.96133333333333
NRBF2	0.25625
KCTD3	0.21075
ITGAE	-1.03866666666667
SLC30A3	-0.750333333333333
ZRF1	-0.2495
IFRD2	0.431625
XAB1	-0.20875
PYCR2	-1.2685
SERPINB3	-4.9365
TMLHE	0.1688
GEFT	-1.6625
ABCA5	0.512125
EMR4	0.169166666666667
TSFM	0.088
HIST3H2BB	-1.321
ARHGEF19	-1.06675
TSPAN17	0.1895
ABCC8	0.00325
MAP1S	0.0498333333333333
C22orf36	0.3405
BNC2	-2.2655
HIST1H4A	-0.3835
NDUFS3	0.423
WDR3	-0.693166666666667
XKR4	-0.35675
TTC33	-0.331285714285714
STMN2	1.611
CPN2	-0.492833333333333
HSPC105	-1.0585
PCOLCE2	-4.51775
C3orf55	-0.686
KLHDC9	2.02766666666667
TBC1D23	-0.120875
ATXN2L	-1.41275
MAP2K3	0.997583333333333
SCAP	0.0015
ZNF486	-1.908
C20orf96	2.46825
NARS	0.3535
ADAMTSL1	-1.60428571428571
PRCC	0.0945
CCDC126	0.0158333333333333
ZNF675	-1.749
CALCOCO1	0.0765
ANKRD43	3.334
CWF19L2	-0.973666666666667
ZBTB32	1.56616666666667
BRAF	-0.1015
ODF4	0.513
MGC14376	-0.475166666666667
HORMAD1	-2.79833333333333
AAK1	-0.159666666666667
PEBP1	0.346166666666667
TNFSF5IP1	0.0675
DKFZp564N2472	0.57175
RMND1	0.025
IGKV1-5	2.4625
COL1A2	0.0246666666666667
SERPINA5	-4.242375
AANAT	0.5635
C19orf21	3.18
GEMIN5	-0.25475
UBR4	-0.00700000000000001
LTBP3	-0.169
AMHR2	-2.31083333333333
PROCR	-0.05775
MYBBP1A	0.541
C20orf39	-2.656
ZNF697	-1.2115
PASK	-1.0494
ZNF776	0.264666666666667
RFXDC2	-0.12775
KIAA0467	0.30175
C10orf96	-1.15
ZNF503	-1.4005
GULP1	-3.16791666666667
KCNE4	-1.4975
DKFZp434K191	-1.5145
LOC196913	-0.343
BHLHB4	1.621
CH25H	-0.57275
LOC81691	-0.478666666666667
ALPL	-0.393642857142857
COL12A1	-0.908875
FOLR3	-2.4615
GPR123	0.16525
TRIM62	-0.2585
ABLIM1	2.25333333333333
MAST3	0.35075
RHBDD1	-0.150666666666667
LOC338809	1.424
RYBP	-0.00900000000000002
TTC26	-0.93425
ZNF22	-0.6
ISCA2	-0.22075
RDM1	-0.9855
PIGM	-0.66875
GNB3	-1.4555
ACTR2	-0.1377
HMGB1	0.2233
EDG1	0.727666666666667
SOAT2	-3.69725
OR10AD1	0.595
RAP1GDS1	0.807416666666667
LCE1F	0.2915
ESM1	-1.122375
RCN3	1.5025
CREBL1	0.2465
DBNL	-1.06033333333333
PTGER3	-0.41025
USP30	0.212166666666667
BCL2L12	0.1225
KIF26B	0.50375
ZNF416	0.65825
ZNF225	-0.241
C17orf70	-0.20875
ZNF554	-0.32275
RAE1	-1.15966666666667
TNIK	-1.64666666666667
ACTN3	-0.3295
MGC45922	1.796
CCNA1	-2.54733333333333
RYK	0.799
IL26	0.5505
LRP3	0.777833333333333
QARS	0.088
SOX7	0.273428571428571
BID	0.661875
OR2S2	-0.987
CXCL14	3.0375
C11orf47	-0.5305
MGC29891	0.6645
HSPB8	-1.4919
PRDM14	-1.277
NUFIP2	0.256
MNAT1	-0.743625
ZDHHC2	-2.12433333333333
MBNL2	-0.057
ADD3	1.481625
CSNK2A1P	-1.60575
KLK6	-1.93866666666667
TMEM111	-0.9258
KIAA1279	0.03325
NUBP2	-0.280833333333333
RAB42	-1.336
ID3	-1.5402
TM9SF1	-1.139
MDP-1	-0.5135
POU4F2	0.238
IQCK	-0.51625
C16orf14	1.24375
CAPN3	-1.0145
FAM43B	-0.27175
RECQL	-1.28325
AP1G1	0.0416428571428571
CTNNBL1	-1.09366666666667
ECHDC1	-0.0558333333333333
SMARCC1	0.3414
FOXQ1	-0.721
GNAI3	0.437833333333333
POLG2	-0.81425
CD4	0.98375
ITLN1	5.66375
EBI2	1.4435
IRF1	2.2595
PTPRE	3.2185
PTK2B	-0.29975
NXNL2	-0.6635
SOX4	-0.149833333333333
TSPAN3	1.0995
SH2D1A	-2.922
C8orf58	-0.863666666666667
USP20	-0.7345
DUSP22	-1.11408333333333
CALB1	-2.0505
L3MBTL2	0.996916666666667
MCRS1	-0.53675
TMEM118	-1.514
C18orf8	0.570833333333333
FLJ10241	-0.257125
GJA12	0.04175
PKD1	-0.127833333333333
ZFP3	0.678
JAM3	-2.6685
LAPTM4A	-0.1266
DIRC2	0.4015
KIAA2022	-1.7888
MYOM1	0.752166666666667
TRPM8	-2.8925
MOP-1	2.16725
PHKG2	0.397875
ZNF650	0.089125
KIAA1522	1.208
PSG8	-1.4874
DDX19B	-0.6195
MOBKL1B	-0.50275
DIAPH2	-2.627
PTPN12	-1.12625
CLN8	-0.3844
CRYZL1	-0.252833333333333
CRY2	0.230583333333333
FCGR2B	1.4835
PNPLA4	1.931
ZNF454	-2.1155
DKFZp434B1231	0.1675
CLDN11	0.435
RFWD2	0.424
CIB2	-0.9545
MXRA8	-0.066
HRK	-0.63725
MAML2	-1.134
C4orf31	-0.467
C6orf192	0.1235
COG6	0.600125
FAM5B	-0.413
NFATC1	-0.7092
SEPT10	-1.12075
SCYL1	-0.6386
RPP40	-0.2785
SCOC	-0.2938
KIAA1450	0.84375
CTDSPL2	-0.35525
TBX5	1.6575
NAPG	0.26425
RHD	-4.09
C14orf45	-1.09566666666667
ZBTB22	0.185
PLCG1	-1.3885
ANKRD10	-0.08325
AQP7P2	-0.214
TAGLN2	0.431333333333333
HTR2C	-1.034
SLC16A7	-2.04216666666667
C17orf83	0.32525
TSGA14	-1.18041666666667
MDH1	0.01275
PPP3R2	0.4205
DCBLD2	-2.2415
RBM33	0.34525
DPH3	-2.01875
SYT10	-1.1685
FMO4	1.203375
THYN1	-0.26575
DRD5	-1.956
OTOR	-0.18075
PGRMC2	0.044
KATNAL1	-2.345625
PAQR6	-1.9675
UBE2I	-0.67925
C14orf28	0.07475
C8orf70	-1.15875
FLYWCH1	-0.34725
ANGPTL3	-1.18
GLRX2	-0.1465
ATP11A	-0.134357142857143
ARL5B	-0.372125
MUC16	-3.17075
SLC25A5	-0.0358571428571429
ACRC	-0.40875
MYO1C	0.26075
FAM89B	0.2955
FAS	1.648
KIFAP3	0.232
GLRA2	0.0750000000000001
BTN3A2	0.5965
CNKSR3	-0.02675
CSTF3	-0.3985
ARPM1	0.22925
KIAA1530	1.1765
C9orf150	1.1845
PRKCI	0.1915
tcag7.1015	-0.81125
SOD3	0.172
ZNF574	0.53425
CYP21A2	-0.435
RPL12	0.79025
COMMD2	-0.8175
WIZ	0.5
LOC344405	0.36875
ALDH4A1	-1.47864705882353
CRYAB	0.1215
COPA	-0.0151
PCDHGA7	0.763
KIF11	-0.533666666666667
RASD2	-0.042625
SLC26A3	1.295
ZNF175	-1.232
JAKMIP2	-2.6765
C8orf4	1.47666666666667
PTHLH	-1.23075
SLC40A1	1.56541666666667
OR7D4	0.594666666666667
PCDHB17	-0.7495
CD36	0.633642857142857
C6orf203	1.2073
PRKG2	-0.39
LOC400566	-0.18725
ANAPC13	-0.15025
SLCO3A1	-1.881
ZNF692	-1.058
FANCL	-0.1805
SH3GLB1	0.19375
C12orf61	-0.194
KBTBD6	0.3795
SUPT5H	0.59775
XRCC6	-0.3953
HUS1B	-0.7324
FAM133B	0.112571428571429
LOC728276	0.0565
KCTD18	0.90275
SOS2	1.00366666666667
CCDC99	-1.24
C1QTNF5	1.695
NNAT	0.253666666666667
USP16	-0.16925
LARS	-0.33025
ZBTB2	0.281125
ABO	0.423833333333333
TRAF3	0.41325
GALNT5	-0.081
NAP5	-2.041625
ALG14	0.4465
KIAA0515	-0.121653846153846
WDR75	-0.0403333333333333
TEX261	-0.87125
LY86	-0.07625
LOC389072	-0.6485
FLJ13611	0.00924999999999998
MRGPRX2	0.446
SNRPA	-0.530125
OR2G2	0.741
GPRASP2	-0.135
C7orf42	0.022
C9orf163	0.4365
CYP11B2	1.001
FCRL3	1.309
PRDX1	-0.89175
FGB	-6.48733333333333
COX17	0.0215
C16orf33	-0.5735
PIWIL1	0.0893333333333333
FOLR1	-2.48016666666667
KIAA0082	-0.3765
FREQ	-0.463833333333333
TMCC2	-1.73566666666667
TCF12	-0.347416666666667
ZNF721	0.33075
FAM130A2	0.32925
POU4F1	-1.2265
SNRPF	-0.41775
SGIP1	0.345
ZNF641	0.0473333333333333
EMG1	-0.431625
PRRG4	2.1515
HIRA	-0.56575
MYNN	0.130833333333333
AEBP2	-0.460916666666667
TBXA2R	-0.196833333333333
ISL2	-1.297
PCDHB11	-0.7715
RNF144A	-0.77875
MARCH5	-0.167625
DULLARD	0.123
DCLRE1B	-1.03966666666667
ITGA8	-1.125
TP73	0.51225
PRKCD	1.119
NDUFB4	0.55625
ATP13A4	0.347625
ANTXR2	-1.47866666666667
COL4A3	-1.32583333333333
MYO10	-0.3593
SLC6A18	0.834
PEX1	0.42375
TMEM74	-0.950833333333333
RBM19	-0.1305
TAPBP	1.00135
RUNX1	-1.656875
MID1	1.33816666666667
GPR64	-2.6085
RASEF	3.3095
GABRG1	0.17975
MYO16	-0.808
DBF4	-1.083
TSHZ2	-0.02375
RIPK2	-0.183
PPTC7	0.259
KIF4B	-0.835
LRRC31	3.69975
ZNF540	-0.0445
EFNB3	-0.382833333333333
LOH12CR1	-0.099
STON2	-0.217
GLP1R	0.30975
CSTF2T	1.039375
IREB2	-0.5435
GRSF1	0.6025
PDCD7	-0.492666666666667
LRRC43	-0.262
CNR1	-0.362
IL1F7	0.8675
C12orf64	-0.0715
FAM69B	-2.5465
NR2E1	-1.98716666666667
MS4A6A	2.2961
FTL	-1.0371
C7orf36	0.545
PCLO	1.4455
DYRK2	1.534
ARIH2	-0.20575
SAMD7	0.395
SCNN1D	0.13525
SLC32A1	-1.388375
C22orf25	-0.681166666666667
MRPS18A	0.5628
GPR112	0.659
EARS2	-0.545
ERN2	3.332
ATPBD3	0.590333333333333
PRH2	-0.513
CDKN2D	-0.0185
PGLYRP2	-0.64825
TRIM40	0.7885
SEC14L3	0.892666666666667
SLC22A1	0.2995
BTN2A3	0.57875
RASA4	0.53425
CCNL2	0.291916666666667
MYBPC3	1.1615
GJA4	2.68225
CDC42SE1	0.523125
TRPV2	-1.52175
MYPN	-3.5636
SIM1	0.5205
CDADC1	0.70125
ZFHX4	-1.78475
NIBP	0.759666666666667
ADAMTS19	-2.298
ABTB2	-0.79825
TSPYL2	-0.890375
EIF2S3	0.7855
SOX30	0.2
AP2A1	-0.338333333333333
DKFZP564O0523	-0.2495
LOC285398	0.428
CDH18	-4.76275
CHL1	0.068375
GATS	-0.9552
TBC1D2B	0.558666666666667
OR1J1	0.6785
GSN	0.683333333333333
DPCR1	0.363125
GARNL4	0.8435
SMARCA5	-0.51925
PLEKHG3	1.753
ZBTB45	0.504
FRMD6	-3.02566666666667
PLS1	3.7995
DGKZ	0.735833333333333
EFNA1	1.5866
WDR85	0.032875
ANK2	-0.40425
PAGE4	-1.4995
SENP6	0.65
AKR7A2	-0.0243333333333333
FKBP10	-2.176
VEGFC	-3.28783333333333
LARP1	0.26625
SRBD1	0.665
ITGB6	1.67575
SLC1A2	-2.09938461538462
INVS	-0.466833333333333
MPO	0.026
MOBKL3	-0.4293
CUTL2	-1.71725
KLK2	0.627166666666667
VIM	-3.7095
REG1B	7.04266666666667
PCDHGC4	0.80075
C3orf34	-1.30733333333333
SUMO3	-0.582333333333333
CST9L	-0.7215
MLL4	-0.5785
SPR	1.33216666666667
SAMD9L	1.70075
ABCE1	0.134
SUPT3H	-0.655333333333333
ACTBL1	-2.3805
ADAMTS4	0.382166666666667
SLIT3	0.421
RHEBL1	-0.68125
NPM2	-0.28825
MAN1C1	-0.933
KIAA1856	1.62716666666667
HSPA6	1.12575
LOC388152	1.385
C10orf140	-2.28075
ZDHHC12	-0.0845
LIN7A	-1.8846
PHC2	0.1675
SPHK1	-1.803
TRIM26	0.585625
FAM83E	2.999
C18orf24	-0.653833333333333
ZNF578	-0.176666666666667
ORAI1	-0.691
RUVBL1	-0.58075
C7orf20	-0.412833333333333
APAF1	1.617
SLC36A4	-3.56016666666667
MYH11	3.69116666666667
NEK1	-0.5311
MPP2	-1.219375
C12orf24	-2.281
TNK2	1.0844375
ZNF289	-1.1705
MATN3	-5.26833333333333
IFNGR2	-0.0793333333333333
ITPR1	-2.435375
EBF3	1.4464
TBC1D20	-0.1732
OR10P1	0.752
DDAH2	-0.8315
SHPRH	-0.063
STX7	-0.167
LOC554248	-1.551
BCAR1	0.24075
ATXN3	0.0374166666666667
TRIM27	-0.38875
CDC42EP2	0.945
CHP	0.936571428571429
SOX17	1.509625
ZNF259	-0.6655
CHCHD1	1.137
ZDHHC19	0.255
GBP2	2.6205
GARNL3	0.109
MRC2	-1.2385
C1orf52	-0.4315
AOF2	-0.331166666666667
LRPPRC	0.7787
ACVR1C	2.31983333333333
TM4SF18	0.611666666666667
TMEM169	-0.6635
PPP1R16A	1.2805
EBF1	-0.888166666666667
RRS1	0.0818333333333333
SNX2	-0.5195
OR2T2	-0.079
RBX1	-0.808
ANKRD54	-0.261166666666667
TSNAX	-0.611
TMEM83	-1.7855
ZBTB7A	1.28875
ATM	-0.86625
LOC338328	0.869
TIE1	-0.171333333333333
HIST1H3G	-1.01133333333333
PASD1	-3.91483333333333
TINAG	1.10075
PCDHAC2	0.176
LRRC15	-2.3565
WBSCR17	-1.362
TFF2	0.842
PARP2	-0.371
NDFIP2	0.797
PCDHGB2	-0.4135
WDR60	0.2255
MAP7D2	1.6683
USP45	-0.75775
GSDML	2.82725
TNS1	-0.764
PLCD4	-1.8495
IQCD	-0.834166666666667
SMPX	-1.94325
CD9	0.647666666666667
SRGN	0.258
CASP7	2.7115
INOC1	0.782666666666667
DKFZp451M2119	0.51125
VMAC	0.497
USP53	1.4016
CAMK1G	-0.53275
TMEM106A	-0.581333333333333
CDC20	-0.6823
ACSL5	3.23166666666667
CBWD5	-1.07975
C1orf87	-1.21683333333333
KIAA1274	-0.67325
PRUNE2	2.24864285714286
LYPLA2	-0.5265
DOK6	-3.412
GPR149	0.697
FAM30A	1.27575
TMEM129	0.87725
SLC35B3	-0.1265
ACPP	1.4541
LOC200261	-1.4405
SLC4A7	0.7455
CCDC40	-0.6075
GART	-0.71425
THOP1	-0.7015
SCARB1	-1.236125
CACNA1F	-0.174
TRIAP1	0.0216666666666667
SYT14L	-0.146
SFRS8	0.476333333333333
PBOV1	0.535
GOLSYN	2.808
GJB7	-1.6505
CAMK2N1	0.482666666666667
GREM1	2.42
FLJ20433	0.73
QPCT	-5.6295
PRKAG2	1.26016666666667
H2AFX	-0.816875
C6orf154	1.14025
PLOD3	-1.43925
ZBTB39	-0.162166666666667
WASF3	-2.32658333333333
DRG1	-0.85
PRR4	-1.258
SPCS1	-1.17675
KDELR3	-0.3415
SRP19	-0.551166666666667
GABRA6	0.12825
MFSD1	0.1745
MMEL1	2.458
PDXDC2	1.0586
BUB1	-2.076
RNF138	-0.721
MYLPF	-0.572
AIF1	0.344
DYNLRB1	-0.5091
HCN3	-0.0373333333333333
HIST1H2AI	-0.54975
MAP4K5	0.338916666666667
LASP1	0.55075
LOC130951	-0.4245
PLAA	-0.063875
KRT6A	-3.1095
C6orf117	1.420625
ARHGAP23	-1.0965
PTF1A	-0.239
GPHA2	-0.22225
LCE3B	0.75525
MCL1	-0.0912857142857143
EHBP1	-0.311833333333333
PRNP	-2.08606666666667
ZSCAN1	0.737
C1orf113	-0.378833333333333
FOXA3	3.18625
NEB	-0.39475
ASGR1	-4.99933333333333
CTGF	-0.0488333333333333
RAB17	0.463166666666667
MST101	-0.599
JARID1B	0.5171
USP37	-0.0482
PTBP1	-0.389833333333333
PTPN7	-0.3555
CDC7	-1.18216666666667
SNX7	-0.92775
ZNF335	-0.33025
CPT2	0.858
HEATR1	-0.922
HSPC152	-0.678875
C5orf40	0.49675
PSME1	0.578166666666667
STAG3	-0.96175
TMEM154	-1.85066666666667
KLHL32	0.974
TSGA10IP	-1.131
SUV420H2	-0.0428333333333333
SF1	0.0615
2'-PDE	0.2965625
PNLIPRP2	0.683
TRSPAP1	-0.401833333333333
NUP210	-0.328833333333333
ANP32C	-1.0745
RAB11B	-0.110166666666667
ASB15	-0.144
ITGB3BP	-1.38325
UBASH3A	-0.96925
YWHAB	-0.182875
TPRX1	0.4615
LY6G5C	-0.5485
SLC7A2	-3.234375
CLK1	-0.0599
HSD3B7	-0.247833333333333
VDR	3.482
C16orf74	-2.71125
ACE	0.772
PSMA2	-0.454
CCDC131	0.446625
ZNF213	-0.252333333333333
EML2	0.63825
ALS2CR13	0.504833333333333
GLYATL1	-1.5325
DSPP	0.082
DHFRL1	-0.284875
C10orf30	-0.282833333333333
SH3RF2	3.5565
LOC197322	-0.128666666666667
DLL3	-1.087125
TIGD7	-1.92475
