Hybridization REF	TCGA-AA-A01F-01A-01R-A002-07
PTK2B	0.46275
NXNL2	-1.3305
SOX4	0.0513888888888889
TSPAN3	1.9905
SH2D1A	-4.111
C8orf58	-1.17183333333333
USP20	-1.46875
DUSP22	0.339916666666667
CALB1	-2.2594
L3MBTL2	0.48275
MCRS1	-0.7125
TMEM118	-2.1995
C18orf8	0.393833333333333
FLJ10241	-0.05175
GJA12	2.08525
PKD1	-0.797833333333333
ZFP3	0.3845
JAM3	-3.092
LAPTM4A	0.4518
DIRC2	-0.7695
KIAA2022	-2.0736
MYOM1	-0.0525
TRPM8	-2.673
MOP-1	0.69375
PHKG2	-1
ZNF650	1.41175
KIAA1522	0.822375
PSG8	-1.338
DDX19B	-0.028
MOBKL1B	0.02425
DIAPH2	2.35216666666667
PTPN12	1.14175
CLN8	0.1656
CRYZL1	-1.0475
CRY2	-0.288083333333333
FCGR2B	-0.1855
PNPLA4	0.662625
ZNF454	-0.6785
DKFZp434B1231	0.26425
CLDN11	-0.3161
RFWD2	1.3865
CIB2	2.31266666666667
MXRA8	-0.284
HRK	-1.850875
MAML2	0.51075
C4orf31	2.2765
C6orf192	0.49475
COG6	1.76
FAM5B	-0.6025
NFATC1	-1.7111
SEPT10	0.96675
SCYL1	-0.6845
RPP40	-0.26525
SCOC	-0.1286
KIAA1450	0.97425
CTDSPL2	-0.812
TBX5	0.3726
NAPG	0.408
RHD	-4.48975
C14orf45	-2.11966666666667
ZBTB22	0.137
PLCG1	0.5325
ANKRD10	0.15625
AQP7P2	-0.0325
TAGLN2	0.2115
HTR2C	-0.926166666666667
SLC16A7	-2.93483333333333
C17orf83	0.24925
TSGA14	-0.185166666666667
MDH1	-0.4455
PPP3R2	0.117333333333333
DCBLD2	-2.11078571428571
RBM33	1.19925
DPH3	-0.754
SYT10	-1.57216666666667
FMO4	1.714125
THYN1	-0.94
DRD5	-2.205
OTOR	0.224428571428571
PGRMC2	-0.6346
KATNAL1	-0.896375
PAQR6	-2.4765
UBE2I	-0.19025
C14orf28	-0.31575
C8orf70	-0.1945
FLYWCH1	-0.49925
ANGPTL3	-0.75075
GLRX2	0.489666666666667
ATP11A	2.06007142857143
ARL5B	1.129375
MUC16	-3.4285
SLC25A5	0.462142857142857
ACRC	0.348
MYO1C	0.080375
FAM89B	-0.643166666666667
FAS	-0.976125
KIFAP3	0.8
GLRA2	-0.624
BTN3A2	0.2094
CNKSR3	0.731375
CSTF3	-0.906833333333333
ARPM1	1.0175
KIAA1530	-0.5155
C9orf150	1.219
PRKCI	0.37575
tcag7.1015	-1.488
SOD3	-0.7315
ZNF574	0.49725
CYP21A2	-1.2385
RPL12	0.2865
COMMD2	-1.498
WIZ	-0.1345
LOC344405	-0.206
ALDH4A1	0.712941176470588
CRYAB	-0.63975
COPA	0.3866
PCDHGA7	0.1655
KIF11	-0.374166666666667
RASD2	-0.402
SLC26A3	2.5565
ZNF175	-0.7755
JAKMIP2	-3.355125
C8orf4	0.814
PTHLH	1.2175
SLC40A1	4.26008333333333
OR7D4	0.666333333333333
PCDHB17	-0.013
CD36	-0.482357142857143
C6orf203	1.1415
PRKG2	0.098
LOC400566	0.33025
ANAPC13	-0.687
SLCO3A1	-1.13075
ZNF692	-1.3895
FANCL	-1.1725
SH3GLB1	0.74625
C12orf61	-0.4165
KBTBD6	1.5655
SUPT5H	-0.030625
XRCC6	-0.4452
HUS1B	-1.3759
FAM133B	0.309928571428571
LOC728276	0.5505
KCTD18	0.911
SOS2	0.423
CCDC99	-0.95575
C1QTNF5	1.708
NNAT	-0.0781666666666667
USP16	-0.117
LARS	0.06775
ZBTB2	0.7935
ABO	1.05616666666667
TRAF3	0.02375
GALNT5	0.391
NAP5	-0.9305
ALG14	0.7485
KIAA0515	-0.706230769230769
WDR75	-0.01
TEX261	0.0768333333333334
LY86	-2.429
LOC389072	0.4165
FLJ13611	0.0395
MRGPRX2	0.4025
SNRPA	-0.30825
OR2G2	0.665
GPRASP2	-0.15175
C7orf42	1.3353
C9orf163	-0.567
CYP11B2	0.832
FCRL3	-0.00716666666666666
PRDX1	-0.5805
FGB	-0.86
COX17	0.170666666666667
C16orf33	-1.16375
PIWIL1	3.564
FOLR1	-3.56933333333333
KIAA0082	-0.45325
FREQ	-0.631666666666667
TMCC2	-2.64816666666667
TCF12	1.36083333333333
ZNF721	-0.20025
FAM130A2	0.6795
POU4F1	-0.419
SNRPF	-1.071125
SGIP1	0.4625
ZNF641	1.17383333333333
EMG1	-0.52775
PRRG4	1.91
HIRA	-0.108
MYNN	-0.110166666666667
AEBP2	-0.720666666666667
TBXA2R	-0.937666666666667
ISL2	-0.9995
PCDHB11	-0.071
RNF144A	-0.94
MARCH5	0.306875
DULLARD	-0.522
DCLRE1B	-0.94
ITGA8	0.41475
TP73	0.479625
PRKCD	0.82525
NDUFB4	-0.73075
ATP13A4	-0.05525
ANTXR2	-0.567666666666667
COL4A3	-1.069
MYO10	0.3722
SLC6A18	0.304
PEX1	1.66675
TMEM74	-1.34116666666667
RBM19	-0.4845
TAPBP	0.1167
RUNX1	0.193625
MID1	0.697333333333333
GPR64	-3.83583333333333
RASEF	4.22275
GABRG1	0.622857142857143
MYO16	-1.282
DBF4	-0.0561666666666667
TSHZ2	0.50325
RIPK2	0.682
PPTC7	0.165166666666667
KIF4B	-0.2535
LRRC31	3.184875
ZNF540	-0.07025
EFNB3	-0.666166666666667
LOH12CR1	0.122
STON2	0.389166666666667
GLP1R	0.498
CSTF2T	1.18575
IREB2	-0.424
GRSF1	0.10875
PDCD7	-0.203333333333333
LRRC43	0.12
CNR1	-0.913833333333333
IL1F7	-0.061
C12orf64	-0.0675
FAM69B	-2.96925
NR2E1	-2.4065
MS4A6A	0.2056
FTL	-0.4067
C7orf36	1.9735
PCLO	1.2432
DYRK2	1.04933333333333
ARIH2	-0.52675
SAMD7	0.1075
SCNN1D	-1.09275
SLC32A1	-0.943125
C22orf25	0.317333333333333
MRPS18A	0.2315
GPR112	0.551
EARS2	0.02175
ERN2	3.022
ATPBD3	0.295666666666667
PRH2	0.078
CDKN2D	0.082
PGLYRP2	-1.426
TRIM40	1.566
SEC14L3	0.572333333333333
SLC22A1	0.42125
BTN2A3	0.62775
RASA4	-0.01525
CCNL2	-0.463416666666667
MYBPC3	0.8715
GJA4	2.156
CDC42SE1	-0.407125
TRPV2	-3.0445
MYPN	-4.0163
SIM1	-0.154
CDADC1	1.078
ZFHX4	-3.09025
NIBP	1.36583333333333
ADAMTS19	-2.57725
ABTB2	-0.1425
TSPYL2	-1.0525
EIF2S3	0.4496
SOX30	0.55475
AP2A1	0.435666666666667
DKFZP564O0523	0.774166666666667
LOC285398	-0.39725
CDH18	-5.65425
CHL1	0.67925
GATS	-1.19155555555556
TBC1D2B	0.7385
OR1J1	0.104
GSN	-1.15766666666667
DPCR1	0.208875
GARNL4	1.97433333333333
SMARCA5	-0.60925
PLEKHG3	1.37683333333333
ZBTB45	0.579
FRMD6	-3.38683333333333
PLS1	3.75566666666667
DGKZ	0.0378333333333333
EFNA1	1.9453
WDR85	-0.6745
ANK2	-0.8355
PAGE4	-1.26783333333333
SENP6	1.53383333333333
AKR7A2	-0.425833333333333
FKBP10	-0.50775
VEGFC	-4.6765
LARP1	0.601
SRBD1	-0.46125
ITGB6	3.56975
SLC1A2	-2.81990909090909
INVS	-0.447333333333333
MPO	-0.18175
MOBKL3	0.2646
CUTL2	-2.39
KLK2	-0.26625
VIM	-4.1645
REG1B	5.2295
PCDHGC4	0.66925
C3orf34	-1.71933333333333
SUMO3	-0.648833333333333
CST9L	-1.15
MLL4	0.128
SPR	0.901
SAMD9L	-1.7855
ABCE1	0.20025
SUPT3H	-0.353833333333333
ACTBL1	-1.58575
ADAMTS4	0.157333333333333
SLIT3	0.57375
RHEBL1	-2.093
NPM2	0.0115
MAN1C1	-0.709625
KIAA1856	0.979916666666667
HSPA6	-1.36425
LOC388152	1.295
C10orf140	-2.3735
ZDHHC12	-0.5615
LIN7A	-2.1683
PHC2	0.00225
SPHK1	-3.7195
TRIM26	0.7483125
FAM83E	2.8445
C18orf24	-1.047
ZNF578	1.01483333333333
ORAI1	-0.537
RUVBL1	-0.930416666666667
C7orf20	0.270833333333333
APAF1	1.372
SLC36A4	-3.47483333333333
MYH11	4.34216666666667
NEK1	-1.5119
MPP2	-1.94375
C12orf24	-3.0005
TNK2	0.00825000000000006
ZNF289	-0.8915
MATN3	-4.37985714285714
IFNGR2	1.2155
ITPR1	-2.48
EBF3	0.2203
TBC1D20	-0.5936
OR10P1	0.69525
DDAH2	0.55725
SHPRH	0.272
STX7	0.1585
LOC554248	-1.34775
BCAR1	0.1825
ATXN3	-0.22975
TRIM27	-0.1045
CDC42EP2	1.658
CHP	0.995642857142857
SOX17	0.812875
ZNF259	-0.472166666666667
CHCHD1	0.25125
ZDHHC19	0.31
GBP2	2.1165
GARNL3	0.84225
MRC2	-2.04975
C1orf52	-1.24275
AOF2	-0.812833333333333
LRPPRC	0.4785
ACVR1C	0.320833333333333
TM4SF18	1.04233333333333
TMEM169	-0.4805
PPP1R16A	0.574625
EBF1	-1.5985
RRS1	0.656833333333333
SNX2	-0.3615
OR2T2	-0.304
RBX1	-1.02575
ANKRD54	0.195333333333333
TSNAX	-0.0426666666666667
TMEM83	-2.3175
ZBTB7A	1.25975
ATM	-0.82075
LOC338328	0.359833333333333
TIE1	-0.4055
HIST1H3G	-1.22183333333333
PASD1	-4.53583333333333
TINAG	4.50775
PCDHAC2	2.233
LRRC15	-2.4175
WBSCR17	-1.88325
TFF2	1.478
PARP2	-1.6145
NDFIP2	2.0635
PCDHGB2	-0.238
WDR60	1.302
MAP7D2	-1.7583
USP45	-0.60425
GSDML	2.62825
TNS1	-1.1932
PLCD4	-2.26225
IQCD	-1.77833333333333
SMPX	0.09925
CD9	0.532833333333333
SRGN	-1.261125
CASP7	1.96375
INOC1	0.282166666666667
DKFZp451M2119	0.019375
VMAC	0.965
USP53	2.2582
CAMK1G	-0.569625
TMEM106A	-1.50233333333333
CDC20	-1.6689
ACSL5	3.84316666666667
CBWD5	-0.44625
C1orf87	-1.15183333333333
KIAA1274	2.536
PRUNE2	1.90428571428571
LYPLA2	0.00583333333333333
DOK6	-3.24966666666667
GPR149	-0.277
FAM30A	-0.0685
TMEM129	0.31025
SLC35B3	0.93725
ACPP	1.6828
LOC200261	-0.852
SLC4A7	-0.3162
CCDC40	-0.8625
GART	-0.543
THOP1	-0.88875
SCARB1	-0.8305
CACNA1F	0.13325
TRIAP1	-0.764
SYT14L	-0.924
SFRS8	-0.511
PBOV1	0.65625
GOLSYN	2.72775
GJB7	-2.8535
CAMK2N1	1.89758333333333
GREM1	1.92183333333333
FLJ20433	0.09275
QPCT	-1.47125
PRKAG2	2.48616666666667
H2AFX	-1.73225
C6orf154	-1.0455
PLOD3	0.86
ZBTB39	0.0276666666666667
WASF3	-2.42458333333333
DRG1	-0.09675
PRR4	-0.563
SPCS1	-0.78525
KDELR3	0.573166666666667
SRP19	-0.304166666666667
GABRA6	-0.0543333333333333
MFSD1	-0.285
MMEL1	1.97375
PDXDC2	1.0998
BUB1	-1.47711111111111
RNF138	-0.60575
MYLPF	-1.19
AIF1	-2.27383333333333
DYNLRB1	0.6549
HCN3	0.268166666666667
HIST1H2AI	-0.0914999999999999
MAP4K5	-0.05525
LASP1	1.2365
LOC130951	-0.3875
PLAA	1.098
KRT6A	0.0235
C6orf117	1.631
ARHGAP23	-0.9595
PTF1A	-0.123
GPHA2	-0.5155
LCE3B	0.588
MCL1	-0.317642857142857
EHBP1	-0.44075
PRNP	-1.231625
ZSCAN1	0.481
C1orf113	1.27816666666667
FOXA3	2.83075
NEB	0.49725
ASGR1	-0.229833333333333
CTGF	-0.394666666666667
RAB17	0.536333333333333
MST101	0.732
JARID1B	0.3167
USP37	-0.0884
PTBP1	-0.00649999999999999
PTPN7	-1.42933333333333
CDC7	-3.04766666666667
SNX7	1.20025
ZNF335	-0.1775
CPT2	0.04175
HEATR1	-0.376
HSPC152	-1.11475
C5orf40	0.1805
PSME1	-0.113
STAG3	-1.35075
TMEM154	2.9205
KLHL32	0.499333333333333
TSGA10IP	-1.2275
SUV420H2	-0.9865
SF1	-0.5004
2'-PDE	0.547625
PNLIPRP2	5.0915
TRSPAP1	-0.861416666666667
NUP210	-2.16033333333333
ANP32C	-0.371
RAB11B	0.287833333333333
ASB15	0.2705
ITGB3BP	-1.044
UBASH3A	-1.8375
YWHAB	1.289625
TPRX1	0.772
LY6G5C	0.706
SLC7A2	-3.849375
CLK1	0.5936
HSD3B7	1.408
VDR	3.58975
C16orf74	-1.97725
ACE	0.427
PSMA2	0.3265
CCDC131	0.394
ZNF213	-0.157833333333333
EML2	0.83125
ALS2CR13	1.07183333333333
GLYATL1	-0.85325
DSPP	-0.2115
DHFRL1	-0.562
C10orf30	1.52116666666667
SH3RF2	2.94716666666667
LOC197322	0.6375
DLL3	-1.891
TIGD7	-1.89775
GFRA3	-0.15825
CPA1	-0.305166666666667
RTN4	-0.1135
PPT2	-1.03866666666667
FASLG	2.09733333333333
FOXP4	1.006125
RPL26	0.497
GNL3L	-0.171166666666667
FMR1NB	-0.773833333333333
CD163	4.6405
SGPP2	4.16125
GIMAP2	1.7315
CD37	-1.27533333333333
DPT	0.12375
NBLA00301	0.1565
RGS5	0.4725
C9orf4	-0.0445
ACTL8	-3.05016666666667
PRKAR2B	-3.00425
OPLAH	1.71
C20orf134	1.9005
SPACA5	0.261
TBL1X	0.441
TSPYL3	0.4955
CHCHD3	0.34525
CRKRS	1.33483333333333
GPR65	1.493
DFFA	-0.670875
FUT1	1.081
C6orf204	-1.66766666666667
TMEM51	1.01725
ZNF580	0.00325
CMTM2	0.4425
C20orf200	0.3935
EZH1	0.669
FDX1L	-0.990875
MRPL32	0.4505
PCAF	-0.6587
ALOX15B	-0.497333333333333
CD59	-0.800625
CDK9	-0.58875
ERP29	-0.744333333333333
TTR	-5.12075
BCMO1	1.8525
DDIT4	-0.5357
PTGDS	2.42775
C3orf63	-0.686833333333333
BST2	-2.752125
CYP1A2	-0.0108333333333333
C5orf25	0.6455
STX1A	0.125176470588235
OR2A12	-0.031
SH3BP5L	-0.597
SERINC5	2.42075
USP6	-1.0458
MRPL3	-0.391
POMP	1.091375
INPP4B	-0.470875
GMPPB	0.20975
EAPP	-0.87425
AHSA1	-0.67275
ABCA11	-0.115
SLC5A6	0.291166666666667
HIVEP2	0.65175
SUMO2	-0.889625
KIAA1822L	-2.52233333333333
C11orf67	-0.28875
TXK	0.397875
PHCA	1.0428125
ICAM4	-3.00866666666667
FPGS	-0.216
SNRPA1	-0.936
KCNJ4	-1.1295
KIF6	-0.9205
HIST1H2BG	-2.84133333333333
SLC5A5	0.263
ZNF354B	0.0615
IL12RB2	-0.64
C11orf76	-0.0198333333333333
GAL3ST2	0.4285
AIFM2	0.590875
SYNC1	-1.844875
UBL3	0.90475
PIK3CG	-2.46916666666667
NLN	0.0603
BCORL1	0.8585
CD5L	0.1545
ZNF238	2.83116666666667
KIAA1394	-1.09175
C16orf55	0.3525
CYP3A7	3.672
KRTAP3-1	-2.9365
TFDP1	0.748166666666667
MND1	-1.2525
NODAL	0.1595
GTPBP4	-0.01825
TUBGCP2	0.143
SLITRK5	-3.60775
CIC	0.053
CD79A	0.2705
SAMD14	0.519166666666667
TNPO3	0.325
OR10G3	0.9865
OR10G8	0.632
CCDC111	-0.6425
HOXC9	-5.2895
DCUN1D1	-0.0245833333333333
CYB5R1	0.0825
TSR2	-0.2035
DAB2IP	1.3658
SLC6A5	-0.553
RAB3D	1.4715
DCUN1D4	-0.643666666666667
ERBB3	1.24133333333333
SDC1	2.1615
ATP6V1H	0.2785
SYK	3.0875
ST20	-0.52125
C13orf30	-0.4785
WDR40A	0.276666666666667
ADMR	0.066
LOC388335	1.5945
ACSM1	-2.094
TDG	-0.46625
FLJ11235	1.62925
MRPS5	0.299
AGPAT2	0.897
SLC12A1	0.49625
CYP27A1	-1.6265
THAP7	-1.34875
XPO1	-0.267583333333333
ALMS1L	0.3165
C1orf2	0.365
ZNF777	0.458833333333333
CAMK2A	0.0813333333333333
SMC1B	-1.183125
IHPK2	-0.5342
LEMD1	1.69275
NKD2	0.3967
CLU	-2.13014285714286
ARMETL1	-1.23
PABPC4	0.255
CXCL12	-1.6975
TFAP2C	-4.4744
TTTY8	-0.133
ABCB10	0.4511
ENDOD1	0.667
IDI1	0.1985
KCTD6	0.0363333333333333
CCDC105	0.259
ULBP2	-0.6955
ZDHHC5	0.72975
WNT8A	0.359
COMMD10	0.244
KLHL12	0.48125
GPR50	0.326
NR5A2	1.552375
OXGR1	2.50433333333333
EHD3	-2.15375
CAPRIN2	-0.964875
KLRC3	-4.32625
SF3B1	-0.0505714285714286
IPO7	0.84575
ALDH1A1	-2.44533333333333
ANKRD5	0.452375
TSNARE1	0.092
DDEFL1	-2.09025
RNASEL	1.62733333333333
DNAH9	-1.32775
HELLS	-0.904
TNS4	3.471
NAV1	-2.4502
KIAA1409	0.09775
C20orf26	-0.087
TUBG1	-0.911
IRX2	-6.77325
CNGA4	0.6365
MGC50559	-0.724333333333333
OR4K17	0.317833333333333
TM2D2	0.156916666666667
FAM32A	-0.58075
TXNDC14	-0.18725
CCBL1	-1.258
ANK1	-3.2894
PRSS23	-1.6055
PPM1L	0.295
SPATA20	-1.20575
APCS	0.299
C14orf122	-1.03383333333333
PSMB5	-0.761375
C6orf10	0.1619
SETDB2	1.31716666666667
SPNS3	1.01525
SGMS2	1.1105
MXD3	-1.32733333333333
MON2	-0.4674
CARTPT	0.2265
HNF4A	1.63466666666667
RABEP1	0.5046
TNFRSF10B	0.186625
USH1G	-0.00900000000000001
PPAP2B	-2.44816666666667
TMEM16K	-0.31475
CTDSP1	0.392333333333333
CDK5R1	0.209666666666667
GABRR1	1.548
OPN1LW	0.465
FAM98C	1.189125
DBN1	-1.43275
ACAD10	-0.423583333333333
QTRTD1	-0.13475
WNK3	-3.21616666666667
RPS19	1.146375
C1QB	2.132875
OTUD5	-0.346
SLC41A2	0.855666666666667
TMEM22	-4.30016666666667
KHSRP	0.0275833333333333
TNFRSF11A	1.43483333333333
FBL	-0.519
IBTK	0.464
OXER1	0.1735
CBLN4	-0.27825
GPR172B	0.0823333333333333
CFTR	5.152
VSX1	0.968
CAMK1D	-1.2275
LOXL3	-3.433
RTP4	-1.50725
SLFNL1	-0.28825
KIAA0828	1.8755
PAR5	0.939
LOC723972	-0.3625
GDI2	0.577125
CEBPA	1.225
MLF2	-0.337166666666667
AFMID	-0.825
ALOX12B	0.145
BPHL	0.513
COX5B	0.75775
S100A10	0.7754
THOC6	-0.1
NHN1	0.1565
RRP12	-0.00933333333333333
ARID3B	-1.1985
CD3G	-2.12233333333333
KIAA0133	0.52475
NAT11	-1.10983333333333
PPAT	-0.0281666666666667
SIRT3	-0.5962
TCERG1L	-2.599
NIPA1	0.4861
DPP8	0.046
IL7R	-0.277166666666667
ZFP64	0.645083333333333
DMAP1	-1.0322
TRMT12	-0.366
TLR4	0.5291
WFIKKN2	0.40575
RAB12	-0.368166666666667
DDX51	-0.552666666666667
KIAA1086	-3.11875
ZNF295	0.0891666666666667
ACVR2B	-1.741
LOC494150	-0.27425
ZNF517	-0.432
DNASE1L2	-0.805333333333333
SUFU	0.356166666666667
LOC283677	-0.4495
LMO3	-0.991666666666667
PPP2R5D	0.0238333333333333
ZNF587	0.6854
HIST4H4	0.2255
CYP2C8	0.35325
C1orf80	0.713833333333333
DOCK5	0.735
C9orf24	-0.1565
OR5AR1	1.0595
C11orf24	-0.5965
UNQ1940	-0.73575
CAP2	-3.88866666666667
TIMM44	-0.8575
DSEL	-3.7027
ROM1	-0.925
FBXO4	-0.160125
MYLC2PL	-1.9695
MLH3	0.8369
NOX1	6.491
DPEP2	-0.47325
DNAJB5	-2.68275
RLTPR	0.354
MBIP	-0.808
COPB1	-0.476833333333333
SFTPA1B	0.168
C10orf4	0.294
PRELID1	0.3945
NOLA1	-0.53
C19orf24	-0.16225
TLR9	-1.7215
HLA-DMA	1.11941666666667
HCRP1	-1.06
GPR137	-0.865666666666667
ITGA11	-2.9695
PHF13	-0.898833333333333
MARK4	-0.245833333333333
METTL4	-0.089
MBD3	-0.9608
LOC134145	0.710375
FGF3	0.21225
SLC35A3	1.84625
CLEC16A	0.438
AMOTL1	-3.28941666666667
FLJ31438	-0.08925
PAICS	-0.995375
TOMM40L	0.466666666666667
MMD	-1.5165
KLK10	3.2812
NIT2	0.0266666666666667
SERPINB10	-0.334333333333333
KLF15	-1.1427
CCDC5	-0.848
WSB2	0.423125
ME3	1.311875
CACYBP	-0.118916666666667
TCTN2	-0.2445
JAK1	1.37825
C2orf25	-0.39875
GPD2	1.544
FBXL11	-0.43
CDV3	0.0866666666666667
GALNT11	1.376875
NDUFA12L	0.2297
FLOT1	-0.402285714285714
TOR1AIP2	0.5945
MMP25	-0.09975
C1orf164	-0.1989
CHST5	1.45225
LYRM4	-0.18415
GPER	-5.74975
HIPK2	1.38591666666667
DAP	-0.1944
ZMIZ1	0.276666666666667
DDX58	0.00912499999999999
DCC1	-0.778
AKT1	-0.532125
ENPP6	0.4725
ERVWE1	-0.332
CDC34	-0.21075
RNF125	0.26725
CASC1	-0.94725
SHROOM2	0.6865
RRM2B	0.128
COL6A3	-0.6325
TMEFF1	-2.65975
PLEKHA4	-1.132
LYSMD1	-0.285166666666667
SEPT1	-1.24133333333333
AOF1	1.45375
GNPAT	0.1735
WDR18	-0.92575
HSD17B12	1.4265
HIST1H2BM	-2.3085
INDOL1	-0.953333333333333
SUDS3	0.22225
C1orf192	0.0755
CYP2B6	-0.15925
TBC1D2	1.71433333333333
SLC25A12	0.5955
ERCC6L	-0.0368333333333333
MGC10814	-0.908833333333333
POLR2C	0.0238333333333333
ZNF77	0.196666666666667
EIF3K	0.3228
HPX	-0.798
ANKRD27	0.78875
MALAT1	-0.652875
PLB1	0.906166666666667
HRNBP3	-0.901375
CPSF4	0.02575
OR52N2	0.561
PIP5KL1	-1.957
GH1	0.37425
HPS5	-0.695
SLFN5	0.34575
POP5	-1.235
OVOS2	-4.57483333333333
C20orf108	0.32725
MARS	-1.47
CLRN3	7.98233333333333
ARSE	2.514
PPIE	-1.3095
PHACS	0.2835
GP5	0.1665
IL8RB	1.90583333333333
FCRLA	-2.35475
ARRDC1	0.338
KRTAP9-4	0.367666666666667
ZNF613	0.7165
OR11A1	0.429
TMEM132B	-3.00475
PGLS	0.22025
BSND	-3.1935
KCNK18	-0.21
FOXD4	-0.69475
SV2C	-0.5905
LCN2	6.19683333333333
ZNF490	0.2402
C3orf15	-0.189111111111111
CACNA2D4	-0.914166666666667
CBX5	-1.73775
MAGEB4	0.552
BOLA1	-1.24125
PPP2R5E	-0.66525
COL5A1	-1.28591666666667
ASB7	-0.373666666666667
SFT2D1	0.362875
DERL1	-0.1987
RABL2A	0.181333333333333
MOAP1	0.1
KIAA1545	0.089
F3	1.09725
PLEKHM2	-1.5685
CCDC89	-0.834166666666667
EFCAB1	0.739625
TMEM48	-0.7545
SEPHS2	1.29725
PYGM	-0.651
PRICKLE1	-2.1065
WNT5B	-2.0935
TAS2R38	0.036
IMP5	0.2645
KHDRBS1	-0.0932
LARS2	-0.744833333333333
C3orf28	-0.8165
FTCD	-3.58875
C10orf68	-0.609833333333333
DGAT2L3	0.11175
PSEN1	0.527916666666667
MGC33657	-0.38275
PLA2G4B	0.226
CDKN2A	-2.83408333333333
DLX1	-3.2005
TSHB	0.375
C18orf37	0.195
MEX3C	0.00950000000000001
MAMDC2	-2.025
PDIA4	0.66875
ATP5E	1.409
CASP2	0.474571428571429
SERBP1	0.0561538461538462
ZNF341	0.341666666666667
TESC	1.38325
TMEM31	-0.89775
OR51I2	0.041
YTHDC1	0.262642857142857
JUN	1.45866666666667
AGMAT	0.624
PCNXL2	0.68
ATAD5	-0.306625
STK38	1.0575
AZI1	-1.45325
RBP1	-0.7995
C4orf26	-0.64675
KIAA1026	0.291375
TMEM101	-0.43525
HSFX1	0.329
TREX1	-0.0995
C18orf10	-0.8606
TRIM15	3.818625
CA6	0.694285714285714
CEP57	-0.814375
AR	-3.036
SESN2	-1.805
KIF3C	-0.924
EPB41L5	0.351
ARHGEF10	0.253454545454545
POLR3D	-0.71475
INDO	0.5655
GABRA3	-1.066
SCG5	-3.7569
E2F3	0.1336
TIGD5	0.07025
FGD6	0.876583333333333
KLHL3	-0.747875
SCGB3A2	-2.799
URP2	-1.79133333333333
ATP6V1B1	-1.403
CALML6	-1.0565
LOC100049076	-2.681
TMF1	0.44575
LOC388503	0.573
CDH5	1.804125
RPS6KC1	-0.376833333333333
DAAM1	0.4007
TNFRSF10D	-0.1885
GSTT1	-2.8712
INPP5A	1.19525
TRAF3IP1	1.4339
SMARCE1	0.271714285714286
VRK1	-1.12525
TTC16	-0.22275
AARS	-1.13266666666667
ARHGAP27	1.6165
ZAK	1.36635714285714
ACSM2B	-3.5815
TRAP1	-0.0805
MRPL53	-0.40125
RNF44	0.68125
NPTXR	-1.48025
DPYSL3	-2.826
APP	2.4099
GLS2	-0.735666666666667
MNX1	1.06533333333333
CMTM7	0.1935
OR10A7	0.139
NYD-SP21	1.02983333333333
ORC5L	0.48
SLC16A10	-1.103125
TMEM178	0.824
LOC441601	-4.88375
PTGIS	-2.70425
KBTBD7	1.523
C19orf41	2.04075
CEACAM3	3.60633333333333
KRT23	3.86325
SERHL	-0.294
PNKD	1.3564375
UBC	0.0775
ATRN	-0.54075
HAPLN1	0.08025
RANGAP1	-0.69775
C10orf26	0.755666666666667
KCNA7	-0.94375
SRY	0.526
LOC376693	-0.1845
HIST1H2BF	-2.51925
CDCA8	-1.02333333333333
MLC1	-3.3325
TNIP3	0.383
OR4D1	1.2845
IFT52	1.16433333333333
GOLT1A	1.97483333333333
UTP20	0.21325
RP3-402G11.5	0.088
PRSS33	1.11175
PMPCA	-0.69325
APOB48R	2.7245
GLTP	0.10325
MPL	0.03525
C9orf78	-0.8705
ADAM12	-2.83475
CSPG4	-3.5825
LOC144305	1.466
KRTAP4-10	2.4821
PAK1	0.63025
ADCY7	0.0467
TAS2R43	-0.776
FRAS1	-3.8335
PPP1R14A	-0.984833333333333
OR2B6	-1.6455
ATP13A1	-0.238166666666667
SIDT1	0.1715
C1RL	-0.3115
PRKRA	-0.0115
TLN1	-0.3543
RP11-50D16.3	1.48266666666667
MITF	-3.91908333333333
GYS1	-0.23425
LYG1	-1.75483333333333
NSMCE4A	0.4175
DNAI1	0.12425
HOXD11	-0.9985
FNBP1L	1.444
DHX35	1.01175
LCE3E	0.32325
SLC33A1	0.8775
DCLK3	-0.1375
TRIM33	-1.026
TMCC3	1.17816666666667
FBXO42	-0.203333333333333
C1orf27	0.71
C17orf50	0.496
RNF14	0.117916666666667
SLC4A8	-0.901
RAB3IP	0.9536
COX6C	-0.464285714285714
PCSK1	-0.615
SLC13A1	0.471
ARF6	0.603
KIAA1009	0.527875
HOXA13	4.507
HMGN1	-1.4245
CXADR	1.13141666666667
MGC14436	0.4255
UTF1	0.8115
TSC22D1	1.5405
BZRAP1	-0.933
PUF60	-0.09425
SHC1	-0.32525
HOOK3	0.4506
LIMS2	-0.0691666666666667
BAHCC1	-2.148
CLCC1	-0.362833333333333
ENTPD3	-0.187666666666667
SMO	-3.80125
PIK3R5	-0.59325
CDC14A	-0.70375
KRT1	-0.28075
ENOX2	1.92316666666667
FLJ22655	-2.31225
FPRL1	0.722
INTS6	1.0218
ZCCHC5	-0.798
SMC3	-0.16925
C6orf123	4.54883333333333
FLJ20160	3.48225
LOC653391	-1.946
GSS	0.414
NT5M	-2.23475
SIX5	-0.82575
TAF5	-0.1175
KCNA1	-0.104166666666667
