Hybridization REF	TCGA-AY-4071-01A-01R-1113-07
CHL1	3.08171428571429
GATS	-0.459666666666667
TBC1D2B	0.00316666666666665
OR1J1	-2.397
GSN	-0.7035
DPCR1	-0.450285714285714
GARNL4	-0.75175
SMARCA5	-0.72
PLEKHG3	0.616166666666667
ZBTB45	0.3525
FRMD6	-2.10616666666667
PLS1	4.72366666666667
DGKZ	-0.134166666666667
EFNA1	2.6113
WDR85	-1.2175
ANK2	-0.13475
PAGE4	-1.4255
SENP6	1.1515
AKR7A2	0.3795
FKBP10	-1.74725
VEGFC	-2.668
LARP1	-1.2016875
SRBD1	-0.7405
ITGB6	2.92833333333333
SLC1A2	-1.36428571428571
INVS	-0.976
MPO	0.55425
MOBKL3	0.3455
CUTL2	-2.08257142857143
KLK2	0.438583333333333
VIM	-2.6805
REG1B	4.4945
PCDHGC4	0.26175
C3orf34	-1.337
SUMO3	-0.561333333333333
CST9L	-0.85725
MLL4	-1.14
SPR	1.29683333333333
SAMD9L	0.56825
ABCE1	-0.67725
SUPT3H	-0.8925
ACTBL1	-1.46225
ADAMTS4	0.00533333333333336
SLIT3	0.8805
RHEBL1	-0.29525
NPM2	0.064
MAN1C1	-0.545875
KIAA1856	0.86
HSPA6	0.99625
LOC388152	0.0865
C10orf140	-3.62966666666667
ZDHHC12	-0.658
LIN7A	-1.3668
PHC2	-0.33125
SPHK1	-2.08875
TRIM26	-0.1960625
FAM83E	2.1105
C18orf24	-1.23566666666667
ZNF578	0.486666666666667
ORAI1	-0.71425
RUVBL1	-1.29241666666667
C7orf20	0.560333333333333
APAF1	0.529
SLC36A4	-2.47133333333333
MYH11	6.30716666666667
NEK1	-1.2851
MPP2	-1.41728571428571
C12orf24	-3.3855
TNK2	0.086625
ZNF289	-1.7485
MATN3	-2.35714285714286
IFNGR2	1.96083333333333
ITPR1	-1.187375
EBF3	1.0113
TBC1D20	-0.3229
OR10P1	0.7865
DDAH2	0.8385
SHPRH	0.436125
STX7	0.348
LOC554248	-1.44825
BCAR1	-0.4005
ATXN3	-0.127
TRIM27	-0.42475
CDC42EP2	0.3895
CHP	-0.0784285714285714
SOX17	1.09575
ZNF259	-0.0691666666666667
CHCHD1	0.462375
ZDHHC19	0.492
GBP2	3.0255
GARNL3	-0.796625
MRC2	-0.968
C1orf52	-0.10975
AOF2	-1.379
LRPPRC	-0.0498
ACVR1C	-0.381833333333333
TM4SF18	1.4765
TMEM169	-0.456
PPP1R16A	0.44475
EBF1	-1.85633333333333
RRS1	-0.637166666666667
SNX2	-0.38475
OR2T2	-0.0515
RBX1	-0.30875
ANKRD54	-0.165166666666667
TSNAX	-0.073
TMEM83	-1.6315
ZBTB7A	1.101
ATM	-1.82872727272727
LOC338328	0.639166666666667
TIE1	-0.614666666666667
HIST1H3G	-0.597166666666667
PASD1	-4.85216666666667
TINAG	3.0855
PCDHAC2	-1.463
LRRC15	-1.1685
WBSCR17	-0.72275
TFF2	2.836
PARP2	-1.8875
NDFIP2	2.97975
PCDHGB2	-2.092
WDR60	0.669
MAP7D2	-2.1232
USP45	-1.0815
GSDML	2.53725
TNS1	-0.3688
PLCD4	-2.18233333333333
IQCD	-0.739833333333333
SMPX	-1.10575
CD9	1.51333333333333
SRGN	1.647
CASP7	2.52225
INOC1	-0.6755
DKFZp451M2119	-0.950125
VMAC	0.447
USP53	1.7498
CAMK1G	-1.115125
TMEM106A	-0.1375
CDC20	-1.9968
ACSL5	4.21583333333333
CBWD5	-0.957
C1orf87	-0.202833333333333
KIAA1274	-0.68275
PRUNE2	0.492142857142857
LYPLA2	-0.740333333333333
DOK6	-2.08016666666667
GPR149	0.0705
FAM30A	4.32
TMEM129	-0.08025
SLC35B3	1.775
ACPP	1.6122
LOC200261	
SLC4A7	0.236
CCDC40	-0.27575
GART	-1.02025
THOP1	0.09375
SCARB1	-1.160125
CACNA1F	0.1485
TRIAP1	-0.205833333333333
SYT14L	
SFRS8	-0.183
PBOV1	-0.8795
GOLSYN	0.5355
GJB7	-1.18
CAMK2N1	2.73416666666667
GREM1	3.7737
FLJ20433	-0.40825
QPCT	0.617875
PRKAG2	2.24366666666667
H2AFX	-1.729875
C6orf154	-1.31875
PLOD3	-0.0165
ZBTB39	-1.15933333333333
WASF3	0.746333333333333
DRG1	-0.67375
PRR4	-0.685
SPCS1	0.2705
KDELR3	1.48933333333333
SRP19	-0.3125
GABRA6	0.482
MFSD1	0.56075
MMEL1	2.07275
PDXDC2	1.1113
BUB1	-2.43688888888889
RNF138	-0.62175
MYLPF	-0.339666666666667
AIF1	0.892
DYNLRB1	1.3547
HCN3	0.499166666666667
HIST1H2AI	0.153
MAP4K5	-0.219083333333333
LASP1	0.6585
LOC130951	-0.083
PLAA	0.569125
KRT6A	-3.305
C6orf117	1.308625
ARHGAP23	-0.988
PTF1A	-0.433
GPHA2	-0.426
LCE3B	0.58425
MCL1	1.17271428571429
EHBP1	-1.06716666666667
PRNP	-1.0462
ZSCAN1	0.41375
C1orf113	2.60216666666667
FOXA3	1.772
NEB	-0.1355
ASGR1	-4.9785
CTGF	0.613666666666667
RAB17	-0.120833333333333
MST101	0.44975
JARID1B	-0.051
USP37	-0.5548
PTBP1	-0.784666666666667
PTPN7	-0.696166666666667
CDC7	-2.74416666666667
SNX7	1.83625
ZNF335	-0.69975
CPT2	0.28225
HEATR1	-1.190625
HSPC152	-0.57975
C5orf40	0.401
PSME1	0.351666666666667
STAG3	-0.8735
TMEM154	1.0425
KLHL32	1.1964
TSGA10IP	-0.926
SUV420H2	-1.09516666666667
SF1	-0.1313
2'-PDE	0.0525625
PNLIPRP2	5.842
TRSPAP1	0.06325
NUP210	-2.01016666666667
ANP32C	-1.69933333333333
RAB11B	-0.3675
ASB15	0.4445
ITGB3BP	-1.68025
UBASH3A	-0.76425
YWHAB	0.87525
TPRX1	0.66025
LY6G5C	0.481625
SLC7A2	-3.487875
CLK1	0.5781
HSD3B7	-0.555833333333333
VDR	4.14075
C16orf74	-2.4235
ACE	-0.00825000000000001
PSMA2	0.154666666666667
CCDC131	0.453375
ZNF213	-0.2165
EML2	0.106
ALS2CR13	0.516833333333333
GLYATL1	0.55275
DSPP	0.257
DHFRL1	-0.721125
C10orf30	1.30533333333333
SH3RF2	2.84766666666667
LOC197322	0.0638333333333333
DLL3	-0.37075
TIGD7	-2.48325
GFRA3	0.51825
CPA1	-0.222333333333333
RTN4	0.271666666666667
PPT2	-1.68966666666667
FASLG	4.07909090909091
FOXP4	0.462625
RPL26	0.021
GNL3L	-1.30766666666667
FMR1NB	0.23
CD163	6.916
SGPP2	5.28975
GIMAP2	2.6245
CD37	-0.112166666666667
DPT	0.261583333333333
NBLA00301	1.00266666666667
RGS5	1.43491666666667
C9orf4	0.515
ACTL8	-2.324
PRKAR2B	-0.928375
OPLAH	0.5485
C20orf134	2.19975
SPACA5	0.22675
TBL1X	-0.1395
TSPYL3	-0.4275
CHCHD3	-0.49675
CRKRS	0.337166666666667
GPR65	3.70766666666667
DFFA	-0.655125
FUT1	0.62275
C6orf204	-1.3045
TMEM51	0.7455
ZNF580	-0.8315
CMTM2	0.317
C20orf200	-0.262
EZH1	-0.243833333333333
FDX1L	-0.525625
MRPL32	0.45225
PCAF	0.2885
ALOX15B	-0.271166666666667
CD59	1.11520833333333
CDK9	-1.105625
ERP29	0.136
TTR	-4.904
BCMO1	1.956
DDIT4	-0.8279
PTGDS	3.3665
C3orf63	-0.0146666666666667
BST2	-1.483875
CYP1A2	0.00949999999999999
C5orf25	-0.00875
STX1A	0.434294117647059
OR2A12	-0.2085
SH3BP5L	-0.273
SERINC5	1.56925
USP6	-0.7093
MRPL3	-0.0285
POMP	1.4345
INPP4B	-0.21475
GMPPB	0.75475
EAPP	0.251
AHSA1	-1.283
ABCA11	-0.936
SLC5A6	-0.253166666666667
HIVEP2	1.06775
SUMO2	-0.56475
KIAA1822L	-1.01316666666667
C11orf67	0.56325
TXK	0.27775
PHCA	0.7490625
ICAM4	-2.01433333333333
FPGS	-0.319333333333333
SNRPA1	-1.33175
KCNJ4	-0.3715
KIF6	-0.071
HIST1H2BG	-1.874
SLC5A5	0.64175
ZNF354B	0.18
IL12RB2	0.623
C11orf76	-0.435
GAL3ST2	0.7935
AIFM2	0.2925
SYNC1	-0.846625
UBL3	0.691125
PIK3CG	-0.533333333333333
NLN	-0.971666666666667
BCORL1	0.2055
CD5L	0.17625
ZNF238	1.69316666666667
KIAA1394	-0.9635
C16orf55	-0.0951
CYP3A7	4.03875
KRTAP3-1	-0.959
TFDP1	0.098
MND1	-2.38975
NODAL	0.0265
GTPBP4	-1.10525
TUBGCP2	-0.36
SLITRK5	-2.79633333333333
CIC	-1.31325
CD79A	2.14983333333333
SAMD14	0.412833333333333
TNPO3	-1.5585
OR10G3	-3.559
OR10G8	0.383
CCDC111	-0.4795
HOXC9	-4.875
DCUN1D1	0.371833333333333
CYB5R1	0.321
TSR2	-0.15875
DAB2IP	0.7173
SLC6A5	0.288
RAB3D	-0.12275
DCUN1D4	-0.131166666666667
ERBB3	1.39558333333333
SDC1	1.26516666666667
ATP6V1H	-0.184333333333333
SYK	2.748
ST20	0.27325
C13orf30	0.463
WDR40A	0.478166666666667
ADMR	0.296
LOC388335	2.1765
ACSM1	-0.8095
TDG	0.282833333333333
FLJ11235	1.11225
MRPS5	-0.682666666666667
AGPAT2	0.583666666666667
SLC12A1	-0.2648
CYP27A1	-0.729
THAP7	-1.14575
XPO1	-0.618916666666667
ALMS1L	-0.269333333333333
C1orf2	-1.332
ZNF777	-0.7125
CAMK2A	-0.766333333333333
SMC1B	0.0048571428571428
IHPK2	0.513266666666667
LEMD1	-0.20175
NKD2	-0.218
CLU	-0.738857142857143
ARMETL1	-0.842
PABPC4	-2.37125
CXCL12	-0.756666666666667
TFAP2C	-3.7295
TTTY8	
ABCB10	-0.0613
ENDOD1	0.617666666666667
IDI1	-0.479
KCTD6	1.1695
CCDC105	-0.9025
ULBP2	-1.14216666666667
ZDHHC5	0.18075
WNT8A	0.132333333333333
COMMD10	0.9885
KLHL12	-0.23925
GPR50	0.468
NR5A2	0.666714285714286
OXGR1	1.8772
EHD3	-1.53
CAPRIN2	-0.6815
KLRC3	-2.124
SF3B1	0.00828571428571429
IPO7	0.2575
ALDH1A1	-1.0515
ANKRD5	1.273875
TSNARE1	0.588
DDEFL1	-0.54775
RNASEL	1.313
DNAH9	0.1445
HELLS	-1.945
TNS4	2.2625
NAV1	-0.4725
KIAA1409	0.728666666666667
C20orf26	0.314166666666667
TUBG1	-2.30075
IRX2	-0.081
CNGA4	0.133
MGC50559	0.301833333333333
OR4K17	0.694666666666667
TM2D2	0.174666666666667
FAM32A	-0.211
TXNDC14	-0.41225
CCBL1	-2.4775
ANK1	-3.52888888888889
PRSS23	-1.52325
PPM1L	0.3015
SPATA20	-1.2245
APCS	0.4965
C14orf122	-1.84283333333333
PSMB5	-0.53325
C6orf10	-0.3102
SETDB2	1.5775
SPNS3	0.46925
SGMS2	1.28983333333333
MXD3	-0.812166666666667
MON2	-0.1151
CARTPT	1.43566666666667
HNF4A	1.65766666666667
RABEP1	-1.01465
TNFRSF10B	0.146875
USH1G	0.3365
PPAP2B	-2.19316666666667
TMEM16K	0.05725
CTDSP1	0.293666666666667
CDK5R1	-0.4025
GABRR1	-0.266
OPN1LW	0.724
FAM98C	1.156375
DBN1	-2.33325
ACAD10	-0.590727272727273
QTRTD1	0.4135
WNK3	-2.25266666666667
RPS19	0.5265
C1QB	4.052125
OTUD5	-0.218
SLC41A2	1.4145
TMEM22	-2.7025
KHSRP	-0.4255
TNFRSF11A	0.796
FBL	-1.41816666666667
IBTK	0.1655
OXER1	0.1685
CBLN4	0.435
GPR172B	1.8725
CFTR	6.47325
VSX1	0.71
CAMK1D	0.2235
LOXL3	-3.1815
RTP4	3.34775
SLFNL1	-0.15425
KIAA0828	2.459125
PAR5	
LOC723972	-1.928
GDI2	0.480375
CEBPA	1.5608
MLF2	-0.8515
AFMID	-1.46825
ALOX12B	0.208333333333333
BPHL	-0.002625
COX5B	0.84825
S100A10	1.3467
THOC6	-0.76225
NHN1	-0.191
RRP12	-0.819833333333333
ARID3B	-1.8145
CD3G	0.270666666666667
KIAA0133	-0.822
NAT11	-1.85966666666667
PPAT	-1.24666666666667
SIRT3	-0.2189
TCERG1L	-0.88875
NIPA1	-1.5989
DPP8	-1.1894
IL7R	2.54166666666667
ZFP64	0.655166666666667
DMAP1	-0.5905
TRMT12	-0.452
TLR4	1.8408
WFIKKN2	0.339
RAB12	-1.68883333333333
DDX51	0.3635
KIAA1086	-2.092
ZNF295	0.0846666666666667
ACVR2B	-1.1765
LOC494150	0.03375
ZNF517	0.1405
DNASE1L2	-1.53716666666667
SUFU	-0.340916666666667
LOC283677	-1.701
LMO3	-1.12766666666667
PPP2R5D	-0.197166666666667
ZNF587	0.2288
HIST4H4	0.23425
CYP2C8	-0.335
C1orf80	-0.512
DOCK5	0.754
C9orf24	2.99875
OR5AR1	0.7245
C11orf24	-0.084
UNQ1940	-0.47525
CAP2	-2.77283333333333
TIMM44	-1.3075
DSEL	-2.22455555555556
ROM1	-0.11425
FBXO4	0.122375
MYLC2PL	-2.04475
MLH3	-0.3444
NOX1	6.82283333333333
DPEP2	1.20075
DNAJB5	-0.69125
RLTPR	-0.056
MBIP	-0.088
COPB1	0.342166666666667
SFTPA1B	0.546
C10orf4	-0.7401
PRELID1	0.6735
NOLA1	-0.41
C19orf24	-0.06825
TLR9	-1.8275
HLA-DMA	3.3255
HCRP1	-1.944
GPR137	-0.753333333333333
ITGA11	-0.582166666666667
PHF13	-0.323333333333333
MARK4	-0.0885
METTL4	-0.503
MBD3	-1.4825
LOC134145	0.407
FGF3	0.06075
SLC35A3	2.1365
CLEC16A	-0.01025
AMOTL1	-1.942
FLJ31438	-0.74025
PAICS	-2.062
TOMM40L	-0.1395
MMD	-0.29
KLK10	2.2793
NIT2	0.863833333333333
SERPINB10	1.46166666666667
KLF15	-1.1046
CCDC5	-0.17175
WSB2	0.3395
ME3	1.71875
CACYBP	-0.634333333333333
TCTN2	-0.602
JAK1	1.20375
C2orf25	-0.00574999999999999
GPD2	1.52925
FBXL11	-0.814666666666667
CDV3	-0.0256666666666666
GALNT11	0.377625
NDUFA12L	0.4384
FLOT1	-0.939428571428572
TOR1AIP2	0.44825
MMP25	1.1655
C1orf164	-0.3892
CHST5	3.7455
LYRM4	-0.29475
GPER	-3.868
HIPK2	0.561333333333333
DAP	-0.4305
ZMIZ1	-0.0728333333333333
DDX58	0.7855
DCC1	-1.12275
AKT1	-1.65375
ENPP6	2.22875
ERVWE1	-0.0368
CDC34	-0.6115
RNF125	-1.22325
CASC1	-0.9875
SHROOM2	-3.194
RRM2B	-0.0373333333333333
COL6A3	0.838
TMEFF1	-3.454
PLEKHA4	0.5883
LYSMD1	-0.230333333333333
SEPT1	-0.2105
AOF1	1.33775
GNPAT	-0.3305
WDR18	-0.4605
HSD17B12	0.5935
HIST1H2BM	-1.56016666666667
INDOL1	1.318
SUDS3	0.3205
C1orf192	2.286
CYP2B6	-0.41825
TBC1D2	1.77516666666667
SLC25A12	-0.877875
ERCC6L	-1.27233333333333
MGC10814	-0.989166666666667
POLR2C	0.408333333333333
ZNF77	-0.8495
EIF3K	0.0309
HPX	-0.627
ANKRD27	0.362375
MALAT1	1.135125
PLB1	2.40275
HRNBP3	-0.760375
CPSF4	-0.64925
OR52N2	0.1085
PIP5KL1	-1.2185
GH1	0.14275
HPS5	-0.5655
SLFN5	-0.055
POP5	0.03
OVOS2	-3.61166666666667
C20orf108	0.944125
MARS	-2.401
CLRN3	9.66233333333333
ARSE	2.93166666666667
PPIE	-0.6875
PHACS	-0.598
GP5	
IL8RB	1.51
FCRLA	-0.897428571428571
ARRDC1	-0.000600000000000012
KRTAP9-4	-0.002
ZNF613	0.4365
OR11A1	0.429
TMEM132B	-2.86057142857143
PGLS	0.55525
BSND	-2.2972
KCNK18	1.255
FOXD4	-0.39575
SV2C	6.15675
LCN2	6.95766666666667
ZNF490	-0.764
C3orf15	0.287428571428571
CACNA2D4	-0.962666666666667
CBX5	-1.965
MAGEB4	0.5895
BOLA1	-0.547
PPP2R5E	-0.5935
COL5A1	-0.414916666666667
ASB7	-0.503833333333333
SFT2D1	0.874625
DERL1	0.098875
RABL2A	0.165666666666667
MOAP1	-1.31775
KIAA1545	0.267166666666667
F3	2.269
PLEKHM2	-1.52175
CCDC89	-0.496
EFCAB1	-0.2155
TMEM48	-0.71875
SEPHS2	0.68625
PYGM	-1.46825
PRICKLE1	-0.72425
WNT5B	-0.42975
TAS2R38	-0.345
IMP5	-0.3345
KHDRBS1	-0.3133
LARS2	0.349166666666667
C3orf28	0.2835
FTCD	-3.26725
C10orf68	-0.2585
DGAT2L3	-1.0785
PSEN1	0.522833333333333
MGC33657	
PLA2G4B	-0.279666666666667
CDKN2A	-2.83525
DLX1	-3.3505
TSHB	0.055
C18orf37	0.93475
MEX3C	0.1085
MAMDC2	-1.31975
PDIA4	0.205083333333333
ATP5E	1.23325
CASP2	-0.503923076923077
SERBP1	-0.576730769230769
ZNF341	-0.692666666666667
TESC	0.48775
TMEM31	-0.66325
OR51I2	0.8635
YTHDC1	0.110357142857143
JUN	1.73683333333333
AGMAT	0.5535
PCNXL2	-0.7225
ATAD5	-1.343375
STK38	1.39675
AZI1	-1.497875
RBP1	0.9805
C4orf26	-0.9775
KIAA1026	-0.357375
TMEM101	0.39675
HSFX1	-0.6595
TREX1	0.721
C18orf10	-1.165
TRIM15	3.801875
CA6	2.301
CEP57	-0.70025
AR	-1.23316666666667
SESN2	-0.8455
KIF3C	-1.092125
EPB41L5	0.117714285714286
ARHGEF10	-1.47472727272727
POLR3D	-0.47525
INDO	1.8545
GABRA3	-0.367
SCG5	-1.694
E2F3	-0.2714
TIGD5	0.139
FGD6	0.666916666666667
KLHL3	1.25742857142857
SCGB3A2	-1.492
URP2	-0.366833333333333
ATP6V1B1	-0.7814
CALML6	-1.332
LOC100049076	-2.0645
TMF1	0.89525
LOC388503	0.7875
CDH5	1.53725
RPS6KC1	-0.7315
DAAM1	-0.7704
TNFRSF10D	-0.1635
GSTT1	1.1509
INPP5A	0.433
TRAF3IP1	0.6531
SMARCE1	-0.719166666666667
VRK1	-1.40275
TTC16	-0.6735
AARS	-1.493
ARHGAP27	0.797
ZAK	0.424428571428571
ACSM2B	-1.91
TRAP1	-1.00583333333333
MRPL53	0.595875
RNF44	0.12025
NPTXR	-0.73775
DPYSL3	-0.243833333333333
APP	2.176
GLS2	-0.2985
MNX1	0.619833333333333
CMTM7	-0.291
OR10A7	0.5495
NYD-SP21	1.2876
ORC5L	0.312
SLC16A10	-1.257625
TMEM178	-0.194
LOC441601	-3.91825
PTGIS	-1.529
KBTBD7	0.672
C19orf41	3.78925
CEACAM3	4.6655
KRT23	0.56625
SERHL	-0.453
PNKD	0.3553125
UBC	0.70825
ATRN	-0.615375
HAPLN1	1.9835
RANGAP1	-1.916
C10orf26	0.686833333333333
KCNA7	0.126
SRY	
LOC376693	0.15625
HIST1H2BF	-1.31425
CDCA8	-1.20466666666667
MLC1	-1.003
TNIP3	3.35633333333333
OR4D1	0.524
IFT52	0.583666666666667
GOLT1A	0.957
UTP20	-0.02475
RP3-402G11.5	-0.6245
PRSS33	-0.56075
PMPCA	-0.92625
APOB48R	3.928
GLTP	-0.0485
MPL	0.124
C9orf78	-1.3935
ADAM12	-2.069125
CSPG4	-2.5105
LOC144305	1.471
KRTAP4-10	0.213555555555556
PAK1	-0.19175
ADCY7	-0.9714
TAS2R43	-0.9115
FRAS1	-1.70328571428571
PPP1R14A	0.547833333333333
OR2B6	-0.441333333333333
ATP13A1	-0.951666666666667
SIDT1	0.293
C1RL	0.697
PRKRA	0.00299999999999999
TLN1	-0.818
RP11-50D16.3	2.22233333333333
MITF	-2.46933333333333
GYS1	-0.87825
LYG1	-0.968
NSMCE4A	0.0956
DNAI1	-0.1995
HOXD11	-0.0345
FNBP1L	1.9625
DHX35	0.4965
LCE3E	0.521333333333333
SLC33A1	1.028
DCLK3	0.196666666666667
TRIM33	-1.38083333333333
TMCC3	2.13033333333333
FBXO42	-0.123333333333333
C1orf27	-0.1134
C17orf50	0.4685
RNF14	0.469833333333333
SLC4A8	-1.05375
RAB3IP	0.306333333333333
COX6C	-0.366857142857143
PCSK1	-3.0622
SLC13A1	0.714166666666667
ARF6	-0.0118333333333333
KIAA1009	0.523375
HOXA13	3.9105
HMGN1	-0.354
CXADR	1.98541666666667
MGC14436	0.5035
UTF1	0.508
TSC22D1	2.0316
BZRAP1	0.2865
PUF60	0.3005
SHC1	-0.756375
HOOK3	0.1043
LIMS2	0.5155
BAHCC1	-0.886166666666667
CLCC1	0.258666666666667
ENTPD3	0.372
SMO	-1.94975
PIK3R5	0.57975
CDC14A	0.479083333333333
KRT1	1.8625
ENOX2	0.629166666666667
FLJ22655	-1.8715
FPRL1	1.2715
INTS6	1.1765
ZCCHC5	-0.587
SMC3	-0.694
C6orf123	5.17083333333333
FLJ20160	2.58075
LOC653391	-1
GSS	0.665
NT5M	-1.92375
SIX5	-1.39025
TAF5	-0.7805
KCNA1	-0.101
ANLN	-2.00183333333333
MGC45491	0.1628
SSTR2	0.69175
LYPD4	0.94725
TH1L	-0.383125
CHRNA5	-1.188
PNMA6A	-0.66775
FLJ16369	-0.2025
DLX2	-2.84355555555556
C6orf108	0.414166666666667
ALDH3A2	0.307166666666667
CLEC1B	-0.277
LEPREL2	-2.1955
FOXJ1	-0.7373
OR1D4	0.213
PPIL4	0.3395
MTRR	0.0435
SLC27A3	-0.275166666666667
HTR7	-1.97066666666667
MIB2	-0.186875
BHMT	-1.10616666666667
A2ML1	1.012
MSMB	-3.1735
KIAA1383	0.753
TRUB2	-0.2535
PF4	5.1315
IL1F5	0.51
LRRC37B2	-0.48225
IPO4	-1.6185
FIGF	0.03775
QDPR	-1.7205
ZNF598	-0.78
BOP1	-1.04675
MAPK12	-2.76116666666667
POLR1E	-1.604
CEECAM1	-1.29316666666667
INSRR	-0.137666666666667
SIPA1	0.487
ULK4	-0.825166666666666
BTN3A1	0.63
FABP5	0.1852
KBTBD3	0.939
SORT1	0.408666666666667
YWHAQ	-0.670625
LRIT1	0.525
KIAA1704	0.8067
MEIS2	-2.7388
ENOSF1	-1.17433333333333
PCDH7	-1.22821428571429
FZD9	-2.35666666666667
RPLP1	0.451666666666667
ZNF75A	-1.5595
P4HA3	0.389
NKX6-1	0.1655
CTA-216E10.6	-2.001
IFT140	-0.8935
DENND1A	-0.025
ALCAM	-0.6502
ABHD2	-0.486181818181818
QPRT	0.5285
TRAM1	0.613785714285714
ATP1B4	-2.0004
NUP37	-0.68725
SAA3P	0.043
SLC22A6	0.00950000000000002
KIAA0265	0.313125
ZNF41	0.4835
ADAM19	0.6624
ERAF	-0.22775
DEFB119	0.5084
DNMT3B	-5.6085
SNF1LK2	-0.349
MGC24039	-0.283666666666667
TAS2R48	0.4355
PNLDC1	-0.11625
ADAMTS16	-0.316875
TMEM92	2.68683333333333
CCT8	-0.3707
POGZ	-0.359083333333333
N-PAC	0.1505
GUCA1B	-1.51316666666667
ZZEF1	0.710166666666667
OR2C3	0.983
ZNF334	-3.9145
RANBP6	0.18475
LDHB	-1.98558333333333
BAMBI	-3.84028571428571
RAB5B	-0.30225
FOXB1	0.51575
MRPS12	0.40975
MRGPRF	0.41125
CRIPT	1.1175
CYP2D7P1	0.4015
RYR1	-0.599
NDUFA2	1.00675
TRIP12	-0.272333333333333
KCNE3	5.2595
MOBKL2B	1.614
MIOX	0.0435
ACOT7	-1.24625
FGF6	0.8225
RASSF5	-0.8138
ATAD3B	-1.6745
IKZF3	1.438
H3F3B	-0.448285714285714
C6orf91	3.762
SEC11C	0.696
TMEM14C	0.15625
KIAA1632	-0.320375
SLC38A4	-0.50775
FGFR3	-0.805833333333333
HES7	0.651
HINT3	0.98525
ARIH1	0.187
FLJ35880	-0.569
C1orf129	
POU6F1	-1.157875
RPL32	0.250375
BBS1	-0.485333333333333
RGPD5	0.1165
SULT1C2	1.903
KDELC1	-1.22075
PIP5K3	-0.870666666666667
CHI3L1	1.6626
CSDA	-0.455166666666667
VTCN1	-3.94
WDR62	-1.51375
TMEM170	0.69125
KIF2A	-0.70025
C6orf182	-1.58466666666667
ARL6IP6	-0.645
ZCCHC9	-0.19375
RARB	-0.0168
ZNF320	-0.565
DHX15	-0.3055
PICALM	-0.2545
CNOT6	-0.331666666666667
HIST1H1A	-0.6925
ZNF702	0.435333333333333
OR1E2	0.6075
HLF	-1.5258
LOC442582	-1.5025
KIAA0494	1.384
TCF4	0.3248
APOBEC3B	-2.3545
FAM54B	-0.328
MYH2	-1.036
FXN	-0.993833333333333
C12orf59	-0.0485
PAEP	-0.8845
SPG11	0.487625
VN1R4	0.109
KCNJ13	-0.98925
NOC3L	-0.042
C5orf36	2.087
CPAMD8	-0.0835
MLN	-0.5095
FLJ11184	-0.363
TIAM1	-1.099
OR10J3	0.5745
OR52E2	-5.806
PBX1	-0.6832
UBL7	-1.66033333333333
PXMP2	0.295
SYTL1	-0.433166666666667
FAM126B	1.73425
ZNF711	-1.536375
GGA1	0.212833333333333
VAMP4	0.279
BCAP29	0.285
C20orf19	-1.278
ZNF275	0.81625
NEK6	-0.53525
SETD8	-0.227
HEXIM1	-0.85175
SULT1A2	0.439125
KLHL9	1.01825
SLC39A12	-0.848
ARHGEF16	1.95066666666667
SCN1A	-1.664
HNRPH1	-0.793666666666667
C9orf103	-0.3315
ECE1	0.315833333333333
MED18	-2.282
TEX13B	0.2265
SNN	-0.90175
C6orf62	-0.544333333333333
WNT3A	0.11
IL22RA2	1.666
MGC21881	-0.427125
GABBR1	-0.25325
YIPF6	1.17975
PROX1	1.042
PPP1R1B	4.70025
LANCL2	-0.1614
SCN3A	-0.0502
SSRP1	-1.39866666666667
ASXL2	0.18975
RPE65	
SNAI1	-0.05075
EFNA2	1.33475
CLDN9	0.145625
TP53I13	-0.622375
LOC375748	-0.4425
C9orf7	0.34
C14orf178	
GC	0.993
IER3	2.82083333333333
KCTD10	0.62825
FLJ45717	0.385
ADC	0.781833333333333
LOC285908	-0.52225
MLL3	-0.280375
KIAA1787	-1.15075
MGC31957	-1.21175
MUC5B	-0.354166666666667
ZNF193	0.10125
CSRP1	0.4815
MOSPD1	0.879666666666667
C21orf49	0.602
RAD1	-0.8325
ANKRD34	-1.856
NFRKB	-0.946
FANCA	-1.675
VTI1A	0.698642857142857
PCBP3	-0.785166666666667
BFSP2	0.836
ZNF354C	-0.543
FRMPD4	0.801333333333333
IKBKG	-0.939666666666667
LOC441046	0.2635
UNQ9438	0.684666666666667
TM4SF20	6.545
MAGEC1	-4.91325
AMMECR1	0.0575
GLDN	3.03625
TTC30B	0.481
SEC13	0.5508
EGF	0.047375
HAGH	0.315
VSIG1	1.56
NHLH2	0.72825
NCAPD3	-2.23775
MGC16121	-1.007
HIATL2	-0.14825
BRCC3	1.63783333333333
LCE2D	1.8865
TMEM79	-1.1555
GTF3C5	-0.476
AKR1C4	1.31
C3orf59	0.2555
RBM26	1.033375
DUSP14	-0.987
AP4M1	-0.00733333333333334
RIMBP2	-0.361666666666667
ABCC2	-3.516
DNAJC16	0.526166666666667
TTC12	1.155
SNX13	0.549166666666667
C6orf168	-2.3185
C1orf100	-1.29325
CSPP1	-0.00258333333333333
LRRC56	0.0365
OR1J2	0.796
THY1	-0.0954
KIT	-0.7375
TBC1D8	-0.113
EPHA7	0.7075
SOLH	1.04075
SVIP	1.30125
ZNF294	0.29175
HAND2	-0.202
CENTB2	1.4485
MARVELD3	3.796
CREB3	0.318666666666667
KRTAP1-5	-1.962
OR8K1	1.0665
MED25	-0.183333333333333
FDX1	0.855
