Hybridization REF	TCGA-AA-A00J-01A-02R-A002-07
ELK4	0.2825
TRIM47	0.334
ACOX3	-0.635625
TRIM6	-1.469875
KIAA0372	-1.53966666666667
TP53AP1	-0.531625
SMURF2	0.4665
ADAD1	0.0505
EBP	0.0846
KRTAP13-2	-0.1485
FLJ36874	0.158
TOR1A	-0.711833333333333
P2RY4	1.3375
GPBP1	-0.179
TRPV1	0.081875
ADAMTS12	-0.230833333333333
PES1	-0.2789
ATG4A	0.2415
MAGEA10	-4.38875
WFS1	2.31825
CC2D1B	-0.164333333333333
PABPN1	0.429125
SLC25A30	0.012
SLCO1C1	-0.225
SLC22A5	-0.0675
KIF23	-1.57533333333333
SYN2	-0.9375
ASPN	6.4295
CENTG2	0.285
QSOX2	-0.8283
FLJ10815	-0.684333333333333
STK24	0.4714375
SPEG	-0.915
STK10	0.0338333333333333
DACT2	-2.2685
AAAS	-0.354
SSX3	-1.457125
ABCD3	0.1592
C4orf12	0.307875
PARVG	0.0445
FIG4	0.3315
C9orf46	0.53025
TMCO6	-0.5175
IGHMBP2	-0.657
DUS2L	-0.564166666666667
FAM3C	0.045375
TMEM16D	-2.18375
DCTN4	0.60425
KCNH3	-0.06175
EIF2AK2	0.7925
AP1S3	1.260375
CST4	3.0115
PAM	0.7524375
NUTF2	0.7925
CITED2	-0.4152
SLC39A4	0.90225
C2orf52	-1.4065
GRM3	0.36375
C12orf49	0.961625
CCDC49	-0.367
GRAMD1B	-1.325
FNDC4	-0.3635
SIAH2	-0.390875
GDPD4	-0.02175
C21orf87	0.06575
ATP5A1	0.161833333333333
C16orf63	-0.653
LOC388135	-1.24833333333333
ATP5J2	-0.39075
MMP3	2.902
EMID2	-0.11525
CRHR1	0.19725
WDR70	-0.32975
C13orf31	0.106
ZFAND1	0.442
CCL18	4.596
C3orf49	-0.245
RINT1	-0.4165
KIAA0408	-1.92116666666667
F13A1	3.1945
SLC10A1	0.0978333333333333
OGN	-2.70625
GIPC2	2.882
XPO6	-0.485333333333333
LCE1A	0.5145
FMR1	-0.0634
LOC374920	-0.2235
DUSP3	0.192
ANKMY1	-0.05625
C7orf50	-0.9995
BBS9	-0.7218
UNC119B	0.478375
C9orf72	0.89125
MGC35440	-0.16475
ENTPD6	0.5215
PPP1R2P9	0.48825
ERCC4	-0.493
FAHD2B	-0.159
HMHA1	-1.3905
HACL1	-0.75875
RAD23A	-0.359
FAM83B	1.18775
PPP5C	-0.393
RNASEH2C	-0.387
C9orf153	-0.97675
SCAMP4	-0.131625
GHITM	0.6482
NDUFB7	0.219875
ADCYAP1	0.0956666666666667
SP110	0.3995
MAP3K7IP2	0.1535
DHH	0.4125
AGRN	0.133142857142857
WDR33	0.27
CEP290	-0.3725
PRPS1L1	-0.912166666666667
KLRA1	-0.088
GPR97	0.178
CHD7	0.125333333333333
TLR10	0.12775
SLC30A8	-1.339
HIC1	0.784833333333333
IAPP	0.675
RXFP4	1.1095
GP1BB	1.12975
SHQ1	0.3365
NKX2-3	0.7075
API5	-0.12625
FTHP1	-0.5255
MOV10L1	0.401833333333333
TRIM6-TRIM34	1.34883333333333
ADHFE1	-1.56925
FAM117A	-1.24525
DDI1	0.614833333333333
CDON	-0.0985
TRIM73	-0.891
IGKC	2.7595
MMP14	0.221833333333333
DYNC1LI1	-0.623375
C11orf66	-0.81825
TRBV3-1	-1.36925
FASTKD5	0.13575
BIVM	-1.02025
LHX4	-0.641
CXCL2	2.1172
RAB2B	-0.00483333333333334
IZUMO1	0.701
MAP3K15	-1.8725
FAM19A2	0.668
ZC3H8	0.268666666666667
ZMAT1	-1.269875
SPINK5L3	-2.3
SLC10A6	0.8525
APPL2	0.197
CARD10	1.14366666666667
LOC402176	-0.136
EEF1D	0.2527
RAB6A	0.6613
C12orf5	-1.259875
PAPOLG	-0.05
MSRB2	-0.3925
BCR	0.811333333333333
PUS3	-0.38725
TIAM2	1.66875
ZNF317	0.381833333333333
CHD2	-0.983285714285714
FZD5	0.983181818181818
NUDT8	-0.032
ZNF763	-0.2885
PRC1	-1.34411111111111
ABCB9	0.44
SPATA3	0.947
TRAK2	0.03425
STAB1	3.232625
LRRTM2	-0.4275
psiTPTE22	1.19675
DBI	0.33575
SERPINA11	-3.53625
NAT5	-0.2705
C20orf58	-2.30175
RPS6KA4	0.133166666666667
FLJ90650	-0.78225
TGFBRAP1	0.1085
CHRDL2	2.294375
FAHD2A	-0.0821666666666667
CNTN1	-0.43225
BBS4	-1.1044
TMEM181	0.359
MINPP1	-0.48975
MPHOSPH6	-0.0474166666666667
HOXC10	-0.8087
ITPKB	-0.604375
CLPTM1L	-0.026
MEOX2	-1.30833333333333
ATP6V0C	-0.178125
PRPF8	-0.2705
TMC5	4.2955
FKBP3	-0.5735
PLEKHB2	-0.196875
OR4D6	0.187
ZNF544	0.2255
D2HGDH	-0.267
RPL18A	0.0859
HEL308	-1.0365
MPP6	-3.06325
TCERG1	-0.924
KRT16	-2.3975
KLF17	-0.802
KLF5	3.8955
CDR1	0.6535
VCX3A	-3.67
FBLN2	-0.175875
C14orf104	-0.2505
HBE1	-4.9397
OR4S2	0.7585
C1orf108	-1.3575
ROBO4	3.43283333333333
CPEB4	0.0685
C11orf80	-1.01816666666667
BCKDHA	-0.178
MYOC	1.65575
GIF	0.7785
CKMT1A	2.6905
RPL3	0.6704
THBS1	1.109875
APOO	-0.2805
ARMCX1	-1.722
HSZFP36	0.729
SNAPC5	-0.8425
EIF4ENIF1	0.83225
ZNF433	-2.8595
TNFRSF21	0.15925
TMPRSS7	-0.3995
SPATA18	1.6907
HPDL	-2.277
MKL2	0.3821
TBX3	0.319692307692308
C21orf93	0.273833333333333
DAXX	-0.37375
ELMO1	-0.539125
RGS13	0.905333333333333
TAF11	-0.68075
UNC13A	-2.0695
LOC653314	-0.06
ORC3L	-0.726
IMAA	-1.632
TARBP2	0.13375
CABIN1	0.3933
TRIOBP	0.4910625
HIST1H2AC	0.29875
RGS22	-4.15983333333333
NCOA1	0.44
IL25	0.228
SNCG	-0.9505
GPR6	0.8455
AMDHD1	-1.25416666666667
CHEK2	-0.365625
C6orf142	0.291
DRD4	0.6585
C14orf68	-1.05675
GDF11	-0.3865
SEMG2	0.437
CD247	-1.507
CDAN1	-0.70225
RBMX2	-0.0956666666666667
TGS1	-0.5625
OIT3	1.1145
SYF2	0.41425
MCM4	-0.992125
PKHD1L1	-0.1535
CEP192	-0.2575
IFT88	-0.3335
RPL9	0.517571428571429
RAB32	-1.610125
DDX43	-2.84775
P2RX2	0.274
OR5D18	-0.1435
UBE1	-0.809333333333333
SLC24A1	0.076125
ARHGAP5	0.4255
CETP	-1.311
KIAA1731	-0.3445
SLC9A4	0.3045
PTPN6	1.00775
BAHD1	0.10575
GRIK3	-0.236
CACNB2	-1.6224
PDE10A	1.828
DGCR14	-0.45175
PCDHB9	0.288333333333333
RHOQ	-0.561166666666667
MAP3K4	0.2395
KTI12	0.0801666666666667
RPL23AP13	-0.54375
GNG11	-1.6045
CLCN3	1.40033333333333
GPAM	-0.740375
VSTM2A	0.1045
SLAMF7	1.663
INTS2	-0.91325
PPP2CA	-0.3006
LRP12	-0.591533333333333
SEC14L2	0.667555555555556
DKFZP586H2123	1.76
MC3R	-0.362
CIRH1A	-0.972
HIST1H2AB	-0.662833333333333
POLH	-0.688125
MGC16703	-1.89216666666667
SNAPC2	-0.7295
FILIP1L	1.29925
RASGRP4	0.335
LRRC1	1.87
GAS1	-0.696
PRAC	-0.85375
DGKA	-1.14566666666667
NT5C3	0.50475
PEG3	-4.96441666666667
NADK	-0.74625
PRR17	0.41725
LOC374569	-0.2355
SGSH	-1.07916666666667
NLRP8	-0.056
GALT	0.2421
MCF2	-0.7945
ZNF263	0.30425
TACSTD1	3.2585
TYR	-6.4316
ATP6AP2	-0.64225
RNUXA	-0.392
ABHD10	0.7585
GDPD2	-0.89
SLC35C1	0.80675
UBE2A	0.26425
HERC5	-2.69766666666667
FAM112B	-4.9135
FBXL16	0.84725
DKFZP434A0131	-0.42475
ELA3A	-1.5045
RBM41	-0.764875
HAO2	0.2
RNH1	-0.373625
SHANK2	1.4665
OSBP2	-1.837625
DAK	-2.77566666666667
C3orf58	0.951416666666667
TCL1B	-1.5755
KBTBD2	-0.380375
SUGT1L1	1.54175
UBE2E2	-1.7955
MYL9	2.052125
CDC23	-0.7555
PBXIP1	0.9425
CXorf40B	-0.0895
NBL1	1.29725
RTBDN	1.065
RAB11FIP5	-0.6155
TTTY13	0.7305
SCOTIN	-0.0241666666666667
SOHLH1	-1.222
CDKN1A	0.854714285714286
NCK1	0.01125
ZNF550	0.87175
SAPS3	0.172
SPIN3	-2.80683333333333
MAGEE2	-0.669
MIS12	-0.506166666666667
OR8H2	0.451
KIAA0774	-1.97966666666667
UNC5D	-2.267
CUL7	-0.5015
LIPC	-4.12233333333333
DIO1	-3.5845
C20orf11	0.0995
CTRL	-0.3255
HS3ST2	3.5165
PAK4	0.892666666666667
CCRL1	2.31525
RNF10	0.224875
ZNF567	-0.81475
ZNF660	-1.3155
TCEAL3	-1.83975
MAGOH	0.485333333333333
CENPB	0.357833333333333
C19orf7	0.643875
LOC388965	-0.64325
ZCCHC13	-0.3785
JMJD1A	0.2213
HIST1H4H	-0.5415
TBRG1	0.7216
GPC3	-5.31225
TAF1C	-0.248375
EBNA1BP2	-0.450166666666667
CIAPIN1	-0.07625
PDGFRA	-0.966388888888889
CSTB	-0.526125
CENPI	-1.52916666666667
GTF2E2	-0.0045
RPP21	0.4785
CCNF	-0.284666666666667
KCNQ3	0.414
FAM79A	1.6325
SLC22A12	0.5735
NOVA1	-2.01116666666667
FZD3	0.6649
AKAP8	-0.338
SOCS5	-0.355125
CFDP1	-0.186
DLG5	0.196
PGM5	1.05925
C1orf144	0.358
HDAC10	-0.9675
RND2	-1.678
C20orf199	-0.029
RNMT	-0.364625
SLURP1	0.25325
ASTN1	-0.655571428571428
SH3BGR	-0.029
MYCL1	1.153625
ZHX1	-0.234666666666667
CENPK	-0.5355
FOSB	0.689
LOC643406	0.071625
C2orf59	-1.53325
TMEM135	-0.784125
SLC27A2	0.86075
KRT33A	-0.4885
OVOL1	1.7815
PAMCI	-3.33683333333333
S100A7	-1.467
ZNF789	-0.2095
HARS2	0.42025
RPL23A	-0.135833333333333
TCF23	1.928
UPF3B	-0.168875
C17orf78	-0.791
HLA-DOB	1.069
C14orf142	-1.21333333333333
TEKT5	-0.380333333333333
DMWD	0.2065
POLD1	-1.46433333333333
GSCL	0.359
CALD1	-0.3833
SCRT1	0.8255
AIG1	0.8405
UNC84B	-0.841
ZNF404	-3.6945
TMED6	1.934
KIAA1462	0.4255
LRRC27	0.2915
PYGO1	-0.8005
PIGU	-0.414666666666667
ALAS2	-3.538
WRNIP1	0.35975
CNNM3	-0.336
ZNF2	-0.6725
ST3GAL5	-1.54333333333333
MRPL23	0.58575
TSSK6	-0.4545
PSMA6	-0.487
C16orf70	-0.09975
KIAA1602	-0.78825
ALMS1	0.1185
DCN	0.532
TMEM132D	-0.697
SUCLG2	1.0135
ABHD14A	0.714
DEXI	0.128333333333333
AMPD2	-0.564333333333333
IFNAR2	-0.361166666666667
CYB5A	1.4701
TLOC1	1.32105
NXF5	-0.953833333333333
NRBF2	0.45075
KCTD3	0.64025
ITGAE	-0.291333333333333
SLC30A3	-2.21683333333333
ZRF1	-1.0675
IFRD2	0.172375
XAB1	-0.31325
PYCR2	-0.749166666666667
SERPINB3	-4.956
TMLHE	-0.3603
GEFT	-1.125875
ABCA5	0.7015
EMR4	0.299666666666667
TSFM	0.618
HIST3H2BB	-0.85375
ARHGEF19	0.8035
TSPAN17	-0.0978333333333333
ABCC8	0.16775
MAP1S	0.092
C22orf36	-0.391
BNC2	-1.41307142857143
HIST1H4A	0.796
NDUFS3	0.3725
WDR3	-0.181
XKR4	-1.01875
TTC33	0.631714285714286
STMN2	2.85575
CPN2	-1.08266666666667
HSPC105	-2.08675
PCOLCE2	-4.433
C3orf55	0.8115
KLHDC9	0.223166666666667
TBC1D23	-0.4795
ATXN2L	-1.03358333333333
MAP2K3	0.972083333333333
SCAP	-0.347
ZNF486	-1.42683333333333
C20orf96	0.62775
NARS	0.337
ADAMTSL1	-1.4485
PRCC	-0.3115
CCDC126	1.49358333333333
ZNF675	-1.6845
CALCOCO1	0.626
ANKRD43	4.86525
CWF19L2	-0.849833333333333
ZBTB32	1.29766666666667
BRAF	-1.11325
ODF4	0.399
MGC14376	-0.447166666666667
HORMAD1	-2.977
AAK1	-0.119333333333333
PEBP1	1.09158333333333
TNFSF5IP1	-0.131166666666667
DKFZp564N2472	0.397
RMND1	0.28225
IGKV1-5	2.48925
COL1A2	1.74816666666667
SERPINA5	-4.45725
AANAT	0.518
C19orf21	2.26233333333333
GEMIN5	-0.30725
UBR4	0.4315
LTBP3	-0.564666666666667
AMHR2	-2.78366666666667
PROCR	0.016
MYBBP1A	-0.68875
C20orf39	0.0421666666666667
ZNF697	0.233625
PASK	-0.816
ZNF776	-0.119166666666667
RFXDC2	-0.0735
KIAA0467	0.10025
C10orf96	-1.50825
ZNF503	-0.9855
GULP1	-2.1465
KCNE4	-1.20916666666667
DKFZp434K191	-1.646
LOC196913	-0.1055
BHLHB4	1.176
CH25H	0.73675
LOC81691	-1.0295
ALPL	-0.811357142857143
COL12A1	1.8705
FOLR3	-3.23733333333333
GPR123	0.1935
TRIM62	-0.3715
ABLIM1	1.70016666666667
MAST3	-0.26725
RHBDD1	0.349833333333333
LOC338809	0.01
RYBP	-0.01225
TTC26	-0.98175
ZNF22	-2.47133333333333
ISCA2	-0.36625
RDM1	-0.901
PIGM	-0.43125
GNB3	-1.5755
ACTR2	-0.3979
HMGB1	0.50775
EDG1	2.00383333333333
SOAT2	-3.89275
OR10AD1	0.576
RAP1GDS1	1.227
LCE1F	0.7495
ESM1	-0.951125
RCN3	1.309
CREBL1	-0.10575
DBNL	-1.09366666666667
PTGER3	0.748
USP30	0.146333333333333
BCL2L12	-0.0581666666666667
KIF26B	1.613
ZNF416	-0.29725
ZNF225	-0.334
C17orf70	-0.3065
ZNF554	0.48775
RAE1	-1.36383333333333
TNIK	1.0475
ACTN3	0.71
MGC45922	1.34
CCNA1	-2.73733333333333
RYK	0.572166666666667
IL26	0.312
LRP3	0.882166666666667
QARS	-0.07375
SOX7	0.456142857142857
BID	0.82275
OR2S2	0.24
CXCL14	2.47075
C11orf47	-0.8095
MGC29891	0.423
HSPB8	-0.9658
PRDM14	-2.4915
NUFIP2	0.80925
MNAT1	-0.258
ZDHHC2	0.495166666666667
MBNL2	0.414875
ADD3	1.44225
CSNK2A1P	-1.52575
KLK6	3.7175
TMEM111	-0.9292
KIAA1279	-0.315
NUBP2	-0.0395
RAB42	-1.80975
ID3	-1.0482
TM9SF1	-0.38825
MDP-1	-0.5885
POU4F2	0.33175
IQCK	-0.7345
C16orf14	0.369
CAPN3	-0.994
FAM43B	-0.61925
RECQL	-1.8335
AP1G1	0.00199999999999989
CTNNBL1	-0.867
ECHDC1	0.185333333333333
SMARCC1	0.3557
FOXQ1	0.397
GNAI3	0.3775
POLG2	-1.69575
CD4	0.804375
ITLN1	4.76
EBI2	2.37775
IRF1	1.13675
PTPRE	2.7184
PTK2B	-0.48975
NXNL2	-2.399
SOX4	1.09205555555556
TSPAN3	1.40766666666667
SH2D1A	-4.0835
C8orf58	-1.00833333333333
USP20	-1.014
DUSP22	-0.567833333333333
CALB1	-3.09833333333333
L3MBTL2	-0.168416666666667
MCRS1	0.0205
TMEM118	-0.87
C18orf8	0.433333333333333
FLJ10241	-0.192875
GJA12	0.984
PKD1	-0.407166666666667
ZFP3	-0.7495
JAM3	-1.981875
LAPTM4A	0.5547
DIRC2	-0.0535
KIAA2022	-2.16933333333333
MYOM1	1.24433333333333
TRPM8	-2.364
MOP-1	1.58775
PHKG2	-0.83275
ZNF650	0.4
KIAA1522	0.8065
PSG8	-2.245
DDX19B	-0.6655
MOBKL1B	-0.25075
DIAPH2	1.18016666666667
PTPN12	-0.54625
CLN8	0.069
CRYZL1	-0.5715
CRY2	-0.323583333333333
FCGR2B	3.20433333333333
PNPLA4	0.02
ZNF454	-1.522
DKFZp434B1231	0.43675
CLDN11	0.4336
RFWD2	0.489333333333333
CIB2	-0.121333333333333
MXRA8	1.035125
HRK	1.36575
MAML2	-0.97
C4orf31	-0.727
C6orf192	1.832
COG6	0.998875
FAM5B	-0.54375
NFATC1	0.5675
SEPT10	-0.131
SCYL1	-0.472
RPP40	-0.95925
SCOC	-0.566
KIAA1450	1.543
CTDSPL2	-0.625
TBX5	0.263666666666667
NAPG	0.49825
RHD	-4.67925
C14orf45	-1.58383333333333
ZBTB22	0.255
PLCG1	-1.47
ANKRD10	-0.24375
AQP7P2	-0.2605
TAGLN2	0.166333333333333
HTR2C	-2.07833333333333
SLC16A7	-2.1985
C17orf83	0.10625
TSGA14	-1.2255
MDH1	0.173
PPP3R2	-0.153666666666667
DCBLD2	-1.59007142857143
RBM33	0.242625
DPH3	-1.8075
SYT10	-1.305
FMO4	0.36025
THYN1	-0.614
DRD5	-2.3225
OTOR	-0.0555
PGRMC2	0.1715
KATNAL1	-1.52175
PAQR6	0.124
UBE2I	-0.2015
C14orf28	0.05525
C8orf70	-1.93875
FLYWCH1	-0.617625
ANGPTL3	-1.09375
GLRX2	0.228333333333333
ATP11A	-0.107714285714286
ARL5B	-0.067125
MUC16	-3.28325
SLC25A5	-0.0394285714285714
ACRC	0.16425
MYO1C	-0.43425
FAM89B	0.754833333333333
FAS	1.4725
KIFAP3	0.08075
GLRA2	0.821
BTN3A2	0.1482
CNKSR3	1.487875
CSTF3	-0.7645
ARPM1	1.301
KIAA1530	-0.4005
C9orf150	1.4785
PRKCI	-0.19125
tcag7.1015	-0.704
SOD3	1.32225
ZNF574	0.564
CYP21A2	-0.85725
RPL12	0.502
COMMD2	-1.1395
WIZ	0.43725
LOC344405	-0.8445
ALDH4A1	0.855764705882353
CRYAB	1.22275
COPA	0.0119666666666667
PCDHGA7	0.726833333333333
KIF11	-0.267666666666667
RASD2	-0.737375
SLC26A3	2.494
ZNF175	-0.5785
JAKMIP2	-2.786
C8orf4	0.914666666666667
PTHLH	-0.235
SLC40A1	2.85525
OR7D4	0.504333333333333
PCDHB17	-0.9715
CD36	0.300071428571429
C6orf203	0.8613
PRKG2	-0.1285
LOC400566	-0.52375
ANAPC13	-0.16725
SLCO3A1	-0.2545
ZNF692	-1.1155
FANCL	-0.477
SH3GLB1	-0.1445
C12orf61	0.157
KBTBD6	-0.26
SUPT5H	0.396125
XRCC6	-0.1291
HUS1B	0.2683
FAM133B	-0.0781428571428571
LOC728276	-0.611
KCTD18	0.2085
SOS2	0.190833333333333
CCDC99	-0.73775
C1QTNF5	3.365
NNAT	-0.0973333333333333
USP16	0.0375
LARS	-0.617375
ZBTB2	0.509375
ABO	0.527333333333333
TRAF3	-0.20025
GALNT5	-0.4985
NAP5	-0.552625
ALG14	0.499833333333333
KIAA0515	-0.159615384615385
WDR75	-0.662833333333333
TEX261	-0.39225
LY86	0.2745
LOC389072	-0.4465
FLJ13611	-0.39475
MRGPRX2	0.4825
SNRPA	-0.64775
OR2G2	0.4645
GPRASP2	-0.63875
C7orf42	0.4793
C9orf163	0.1695
CYP11B2	0.188
FCRL3	1.465
PRDX1	-1.098
FGB	-6.01983333333333
COX17	0.632
C16orf33	-0.4595
PIWIL1	6.08666666666667
FOLR1	-2.805
KIAA0082	-0.54575
FREQ	-0.290666666666667
TMCC2	-1.3105
TCF12	0.6835
ZNF721	1.02525
FAM130A2	0.36775
POU4F1	-3.02625
SNRPF	0.044125
SGIP1	0.9575
ZNF641	0.6415
EMG1	-0.702375
PRRG4	2.5
HIRA	-0.65775
MYNN	0.5425
AEBP2	-0.144916666666667
TBXA2R	0.0423333333333333
ISL2	-1.388
PCDHB11	0.361
RNF144A	-0.37175
MARCH5	0.571125
DULLARD	-0.0456666666666667
DCLRE1B	-0.6015
ITGA8	-0.40875
TP73	0.29825
PRKCD	0.8635
NDUFB4	0.16275
ATP13A4	2.06275
ANTXR2	1.08866666666667
COL4A3	-1.3492
MYO10	0.0124
SLC6A18	0.609
PEX1	-0.0675
TMEM74	-1.35066666666667
RBM19	0.199
TAPBP	-0.98895
RUNX1	0.20075
MID1	0.661916666666667
GPR64	-3.5205
RASEF	4.65525
GABRG1	-0.127
MYO16	-1.10275
DBF4	-0.832666666666667
TSHZ2	3.09375
RIPK2	0.140125
PPTC7	0.558166666666667
KIF4B	-0.4305
LRRC31	3.94175
ZNF540	-0.94725
EFNB3	-0.5805
LOH12CR1	0.576
STON2	-0.823666666666667
GLP1R	0.457
CSTF2T	1.143875
IREB2	-0.6495
GRSF1	0.49725
PDCD7	-0.459833333333333
LRRC43	-0.6575
CNR1	-0.942333333333333
IL1F7	1.0495
C12orf64	-0.1785
FAM69B	-2.55675
NR2E1	-2.884
MS4A6A	2.0858
FTL	-0.5585
C7orf36	0.31475
PCLO	-1.0916
DYRK2	1.86775
ARIH2	-0.53975
SAMD7	0.7295
SCNN1D	-0.932
SLC32A1	-1.508375
C22orf25	-0.255333333333333
MRPS18A	0.7947
GPR112	0.4065
EARS2	-0.253
ERN2	3.363
ATPBD3	0.228166666666667
PRH2	0.0295
CDKN2D	0.143333333333333
PGLYRP2	-1.27875
TRIM40	0.9695
SEC14L3	0.317333333333333
SLC22A1	-0.143
BTN2A3	-0.211
RASA4	1.17375
CCNL2	-0.493
MYBPC3	1.12
GJA4	2.747
CDC42SE1	0.755625
TRPV2	-1.12775
MYPN	-4.27044444444444
SIM1	0.304
CDADC1	1.05908333333333
ZFHX4	-1.0355
NIBP	0.213166666666667
ADAMTS19	-3.2435
ABTB2	-0.56325
TSPYL2	-0.496375
EIF2S3	-0.0226
SOX30	-0.67075
AP2A1	-0.249666666666667
DKFZP564O0523	0.354
LOC285398	-0.41625
CDH18	-5.441
CHL1	-0.094375
GATS	-0.6339
TBC1D2B	0.187166666666667
OR1J1	0.226
GSN	-0.116333333333333
DPCR1	0.73125
GARNL4	1.50333333333333
SMARCA5	-0.596
PLEKHG3	1.34216666666667
ZBTB45	0.522
FRMD6	-1.68066666666667
PLS1	3.8815
DGKZ	0.5615
EFNA1	1.6244
WDR85	0.030625
ANK2	0.51075
PAGE4	-1.55883333333333
SENP6	0.856833333333333
AKR7A2	-0.150666666666667
FKBP10	-1.52875
VEGFC	-2.34916666666667
LARP1	-0.511625
SRBD1	0.46375
ITGB6	2.72575
SLC1A2	-1.87453846153846
INVS	-1.01966666666667
MPO	1.16875
MOBKL3	-0.0033
CUTL2	-2.308
KLK2	0.663333333333333
VIM	-2.4795
REG1B	6.58483333333333
PCDHGC4	-0.0945
C3orf34	-1.96766666666667
SUMO3	-0.436833333333333
CST9L	-1.2465
MLL4	-0.19675
SPR	1.239
SAMD9L	0.34875
ABCE1	0.062
SUPT3H	-0.111
ACTBL1	-2.90725
ADAMTS4	0.749
SLIT3	1.44375
RHEBL1	-0.21425
NPM2	0.3095
MAN1C1	-1.145625
KIAA1856	1.466
HSPA6	0.99225
LOC388152	0.744
C10orf140	-1.11475
ZDHHC12	-0.088
LIN7A	-1.8524
PHC2	0.103166666666667
SPHK1	-0.86575
TRIM26	0.0966875
FAM83E	2.6145
C18orf24	-0.535
ZNF578	0.246
ORAI1	-0.027
RUVBL1	-0.751583333333333
C7orf20	-1.08666666666667
APAF1	1.3805
SLC36A4	-1.04916666666667
MYH11	5.178
NEK1	-0.2647
MPP2	-1.863125
C12orf24	-1.17875
TNK2	0.3839375
ZNF289	-0.9985
MATN3	-4.13785714285714
IFNGR2	0.874
ITPR1	-1.5175
EBF3	1.3935
TBC1D20	-0.1509
OR10P1	0.6175
DDAH2	-0.577
SHPRH	-3.00925
STX7	0.3475
LOC554248	-1.6605
BCAR1	-0.0895
ATXN3	-0.61
TRIM27	-0.2645
CDC42EP2	1.103
CHP	0.701285714285714
SOX17	1.873375
ZNF259	-0.454166666666667
CHCHD1	0.765
ZDHHC19	0.3805
GBP2	3.0755
GARNL3	-0.246125
MRC2	-1.07525
C1orf52	-0.07225
AOF2	-0.0045
LRPPRC	0.5343
ACVR1C	1.6195
TM4SF18	1.46016666666667
TMEM169	-1.1535
PPP1R16A	0.358125
EBF1	-1.12
RRS1	-0.184833333333333
SNX2	-0.07625
OR2T2	-0.3485
RBX1	-0.726
ANKRD54	-0.253333333333333
TSNAX	-0.0571666666666667
TMEM83	-2.4055
ZBTB7A	0.99875
ATM	-0.540333333333333
LOC338328	0.8815
TIE1	0.731666666666667
HIST1H3G	-0.739666666666667
PASD1	-4.531
TINAG	3.0915
PCDHAC2	0.0035
LRRC15	-1.961
WBSCR17	-1.95825
TFF2	5.0865
PARP2	-0.66625
NDFIP2	1.180625
PCDHGB2	0.193
WDR60	-0.5115
MAP7D2	-1.9901
USP45	-1.011
GSDML	1.5995
TNS1	-0.1864
PLCD4	-1.9925
IQCD	0.5065
SMPX	-1.2815
CD9	0.822333333333333
SRGN	0.763875
CASP7	2.554125
INOC1	0.542333333333333
DKFZp451M2119	-0.696625
VMAC	-0.349
USP53	1.0436
CAMK1G	-0.579375
TMEM106A	-0.615666666666667
CDC20	-0.6914
ACSL5	3.13166666666667
CBWD5	-0.949375
C1orf87	-0.676833333333333
KIAA1274	3.176
PRUNE2	2.04371428571429
LYPLA2	-0.243
DOK6	-2.61916666666667
GPR149	0.10625
FAM30A	0.86375
TMEM129	0.422
SLC35B3	0.17225
ACPP	2.7409
LOC200261	-1.036
SLC4A7	0.7019
CCDC40	-0.26
GART	-1.3955
THOP1	0.17375
SCARB1	-1.41025
CACNA1F	0.14975
TRIAP1	0.479666666666667
SYT14L	0.247
SFRS8	0.0538333333333333
PBOV1	0.1485
GOLSYN	2.24675
GJB7	-2.3725
CAMK2N1	1.33933333333333
GREM1	4.7345
FLJ20433	0.23725
QPCT	-5.122
PRKAG2	1.0535
H2AFX	-0.7745
C6orf154	0.6495
PLOD3	0.019
ZBTB39	0.710166666666667
WASF3	-1.90466666666667
DRG1	-0.3785
PRR4	2.287
SPCS1	-0.88875
KDELR3	-0.1205
SRP19	-0.280833333333333
GABRA6	0.471
MFSD1	0.54325
MMEL1	0.56275
PDXDC2	0.6857
BUB1	-1.72355555555556
RNF138	-0.119375
MYLPF	-0.814166666666667
AIF1	0.140666666666667
DYNLRB1	0.0772
HCN3	-0.4695
HIST1H2AI	-0.66925
MAP4K5	-0.319333333333333
LASP1	1.07275
LOC130951	-0.328
PLAA	-0.00425
KRT6A	-0.9265
C6orf117	1.043375
ARHGAP23	-0.8465
PTF1A	-0.4165
GPHA2	-0.45
LCE3B	0.56575
MCL1	-0.113285714285714
EHBP1	-0.69575
PRNP	-0.43375
ZSCAN1	0.5125
C1orf113	-0.144333333333333
FOXA3	3.067
NEB	2.46425
ASGR1	-4.54166666666667
CTGF	1.099
RAB17	0.7375
MST101	0.1285
JARID1B	-0.2817
USP37	-0.0534
PTBP1	-0.339
PTPN7	-0.962166666666667
CDC7	-0.881
SNX7	0.6985
ZNF335	-0.11575
CPT2	0.282
HEATR1	-1.0765
HSPC152	-0.62075
C5orf40	0.554
PSME1	0.320666666666667
STAG3	-1.8045
TMEM154	1.81733333333333
KLHL32	2.26133333333333
TSGA10IP	-1.87
SUV420H2	-0.3165
SF1	-0.406
2'-PDE	0.4405
PNLIPRP2	2.5675
TRSPAP1	-0.639583333333333
NUP210	-3.51416666666667
ANP32C	-0.444166666666667
RAB11B	0.483166666666667
ASB15	0.3145
ITGB3BP	-1.212
UBASH3A	-1.57325
YWHAB	-0.45775
TPRX1	0.20125
LY6G5C	0.379
SLC7A2	-2.01075
CLK1	0.0772
HSD3B7	0.3005
VDR	3.73575
C16orf74	-2.7285
ACE	0.26375
