Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_B12_452008
Composite Element REF	Signal
PDLIM4	4.29711400235091
STX18	6.13512542125013
CCPG1	4.62226110279694
SLC2A6	3.82175783033379
SORCS3	2.81398879067851
NOLA3	8.35675378433749
PDGFA	5.22933181380877
TRDMT1	3.6238845033033
CFL1	11.3696153165988
IL4	3.11992312310242
NAT2	3.57707933136629
CPSF6	6.02027770008135
PRG2	3.53992660361397
PIGQ	4.05675842412069
CLSTN3	4.03581312857387
KIAA0146	4.47903900472466
GBP1	8.77168118317863
CEP55	7.16302540138477
ZNF408	5.22197911239784
KRT20	2.78030847284260
EYA3	3.62243393699581
KRT38	3.45814974729974
WDR7	6.32568233392117
BLCAP	8.67369898894606
HLA-DPB1	7.69650839958008
SFI1	3.92690673089878
GNE	4.61639560852015
MGAT4C	3.16721476246047
CTSE	4.22279505024068
SLC35A2	5.25148067696633
TUSC3	5.9564058484029
GABRD	3.26171690460973
IARS	9.2263758824588
ARFIP1	5.56055896069187
SFRS9	7.97591249950943
CEP110	3.71910843790369
MYF6	3.01756233876895
MGST2	8.233130902699
EVI2B	5.00715596367671
TRPV4	3.17840043349973
SLC25A11	6.79423101809131
EHD4	7.24377600373161
NOX5	4.46177618124813
NCKAP1L	4.31262305851897
EMP3	5.59325011372605
SYNCRIP	7.77048021044723
BPY2C	3.3368583287818
C1orf38	7.84802524519565
ZNF426	5.55030409374746
ELOVL2	3.34338513057591
ATP5J	10.2223378280964
CBX7	5.79673863076336
OSBPL1A	6.77386479965817
MED13	6.83931923565647
ZNF589	4.46577849369535
CHRNB3	3.11029356663889
GOLGA2	5.49210366475677
NIF3L1	7.9861598208988
TRA2A	5.23721171164279
F2R	5.63186634148579
PHF2	5.20181238307048
PID1	3.56989082994789
MTAP	3.50245368189317
RFC1	5.01342729632164
C5orf3	5.0884811047085
ADORA3	4.49952683444112
ACTL7A	3.32313793256698
RAI2	7.46282125771252
MAP2K7	3.6316925246514
HYAL4	3.16741722699544
GZMB	4.33520414563383
FCGR3B	3.96332130709144
BMP1	4.33654592188563
CPNE6	3.25913033884371
SP2	4.19991058314343
DPF1	3.54949844574066
SMPD3	3.17693872864561
TMEM38B	4.01569595064002
CCDC56	8.7502269216484
NFE2L1	6.82256762186999
MRPS31	7.01821104767779
STIP1	6.91044812697192
MMP26	3.19259457865272
RASL11B	4.07765888595196
NT5DC2	6.1338676417896
HLA-G	7.6614062615853
LRP2	3.60468703045763
MTDH	8.92751395338703
HSP90AB1	11.0480456162898
PMAIP1	4.7116124697252
LMBR1L	4.32667840651591
SLC25A20	4.96561415214437
RSBN1	6.21082203277452
S100A2	9.71332955856717
C2	6.93540122305788
RHOT2	5.11946914839578
RALGPS2	3.26052175963052
EIF4EBP1	6.80390653211652
C2orf27	4.17509675522370
GCKR	3.60562871799057
FER	4.35942692353750
TRPC6	3.29496745930526
RGL2	6.26124286854266
ARPC1B	9.52081743525743
SNRK	6.58748934877826
UTP6	7.07079082693885
DNM2	4.85531163368925
GCS1	6.49235871314862
EHMT1	3.57885429376689
GLDC	8.67163975417294
FBP1	3.57855155482743
VARS	4.070530445039
PLA2G7	4.46626756164817
RAX	3.1737953006691
TERT	3.82836798567445
CCL1	3.05237186194026
FUCA1	8.2782500797182
ALS2CR8	3.22670058489728
CXorf21	4.7541344547933
KCMF1	9.77790542186799
MFAP2	7.02863235275052
OXCT2	3.84388531139180
WWC3	6.67915640694726
SOCS1	3.65314837574898
IL17RA	4.72001979684122
C14orf115	3.73197390884733
ST5	6.60691345931053
STRA6	4.50131240242524
MPP5	5.21061902992362
SPA17	6.53131648865601
C21orf7	3.34426488508712
FLJ10986	4.47112371032904
LHFP	5.28998016405421
CAMK4	3.81747487154373
GALNT14	5.76183434041615
CXorf27	3.03418706381867
CLPX	5.65268351135471
NPLOC4	6.18401859368945
PJA1	7.1895155789886
CPLX2	3.52807835205214
ARSD	3.44578123976033
WHDC1L1	3.02925368979695
RB1	5.37681124780454
PHLDA2	5.96198702199415
C2orf56	3.65086571204148
GUCY2F	2.99274821445558
MPV17	7.3431153509824
PSMD4	6.90080058090703
SLC35D1	4.06406908038551
C20orf103	6.01122128268007
COL16A1	5.22466296674043
ERLIN1	5.33084003293781
JMJD4	5.2904282591965
SLC29A1	5.4488198184107
GLRX	5.32022101743428
HIST1H2BK	10.1002168621099
TP53I11	3.90938855507056
ST3GAL4	4.31779238772877
ALG8	8.06486608597411
PF4V1	2.61557834072337
SHOC2	6.89461065242612
REG1A	6.85727533788393
FBXW7	4.38223402491172
CYB5R3	10.1832764535472
MINA	7.20877747354864
HHLA1	4.08278997920461
MYST4	5.31861783043621
NR0B2	3.97296252540772
TFAP2A	3.95403900980797
UCHL5IP	4.3986947715992
TIMELESS	6.01962296397515
DDX10	6.7168495975259
SLC25A36	8.53321885702733
TMED10	9.2898482124696
ZNF507	3.1839289696078
LOC90379	4.32832910179087
RAB11FIP1	4.99153603170264
ATAD4	6.70556605449668
PHF15	5.54498470772062
ZNF26	4.47434131553333
KRT7	6.11018315043281
RPA3	8.28971695227832
YIF1A	8.1822794679717
PPRC1	6.2311397164392
PCDH17	5.42812435997702
PHF8	4.26820216104085
RDH14	7.64055541296198
DNAJB2	5.32988883760069
HNRPK	9.23066519819428
PTPLB	7.58042811108751
RABEPK	5.90014017030256
SNF8	7.09931425756179
CBARA1	6.750655981837
RAD51AP1	7.0800385621208
HAT1	9.09810937014467
HTR1D	3.4573886449368
H2AFV	8.34264630244614
OAZ3	3.54178210043893
CXorf48	3.51993445774569
RC3H2	5.07696202201862
SGCD	3.61860405508491
PHTF1	4.62024768511675
CA3	3.35156460138401
PKIA	4.45174513016839
STX10	7.43812367165525
PEO1	5.2584228383808
JMJD2D	3.46830832736224
KRT19	9.96432658851355
ZNF143	5.91907808303977
ENO1	7.72933539186317
TIPRL	8.609621200804
MAN1B1	5.01185476761717
P4HA1	6.35329290342686
TPTE	2.97429545664175
AKAP8L	5.34976162128774
GPR17	3.20323820997907
LRRC20	4.58743292162575
UBE2Z	7.48780593965614
COL4A1	7.94302422219845
ISOC1	7.572171104963
RNASE1	8.0387432031592
C20orf20	6.63299674975124
NDUFB11	10.2061141190675
STK19	6.04195403095265
OSBPL2	6.1192725083194
PTTG2	3.01051000816284
GRM7	3.36697207472481
SLC39A8	6.08472422217097
APPBP1	7.81045915906566
STS	5.00713422978638
FFAR2	2.99362273968917
TMEM123	9.23471629206832
GLI2	3.79068963891916
BTNL2	3.43986613095557
ALDH1A3	5.90596682187825
TGIF1	7.87049783095405
SCO2	5.32541512518253
TP53	3.91054941189879
CCDC69	4.01611302872861
ZFAND5	7.64812801694832
ICA1	5.37999871816064
RAPGEF2	4.80005305873043
NAV3	3.8468925082034
EPS8L2	7.18950969732397
ATP6V1G2	3.15195951238308
MNT	7.28819371418228
C6orf145	6.29360214693436
PPP6C	7.26333955677355
OR51E2	3.13089321220222
OTUB1	6.31635874193194
ENTPD1	4.40025001753424
TMEM115	5.78753564962013
STK11	4.12812871877354
PRPSAP2	7.29814677365007
SH3BGRL3	8.23645950974445
MX1	10.6897597978478
PSMC5	8.2428060230925
TTTY9A	3.50881489622459
EXOSC4	6.93198355496352
SETD1A	4.47897952957832
YARS	8.09644943677116
SLN	3.68121309973156
RELB	5.38345051850786
NLRP1	3.57010411090979
LAMB2	6.8215120307038
FNTA	8.36049629423249
HNF1B	4.9271287937858
C14orf139	3.64279495552798
UMOD	3.56680080318465
ZNF512B	6.42745403235963
GPR25	3.89842277529292
C6orf49	10.9693125619316
ATP6V0A1	4.87214447964472
SNFT	4.21086631510634
ZNF768	4.2244682319708
GTF2I	7.87388816864622
KCNN2	3.23506206475908
DYNC2LI1	5.38412104407218
DGKE	3.06468356681827
DNAH3	3.49588563852145
RPS6KA1	4.35006456828053
C9orf53	3.4213437149668
PTPRM	6.05794083822935
MRPS15	8.2214764950169
TMEM59L	3.93158191419158
SSPN	6.94063235282235
IGSF9B	3.24074985105584
CNOT8	5.95849775737137
GORASP2	8.71459203583088
ADAM17	4.7996216461611
CHRNA3	3.31937416347737
MYOG	3.63282539825371
UBE2D4	5.37219991137115
CPNE1	7.64159172724096
AK5	3.34876313275699
RPL37A	7.7615659420377
CPS1	2.93631110967771
NDRG4	3.38350233157271
ALG5	8.42046283999702
NCOA2	3.89621902733669
LOC130074	6.11326748042028
PIAS4	3.5450045108669
S100PBP	5.73077619860908
TEGT	9.23780674448803
USP5	5.11336716781954
CFLAR	5.57802192559417
KIAA0692	4.02193814168119
WDR48	5.86169767090472
PCDHGB6	2.84330108289376
NRXN3	3.46757943180333
ACACB	3.56119691509703
CDKN2C	7.07495251805505
KIAA0226	6.55900171332341
TRAK1	6.19470921972431
CUTC	4.87882486023374
AGPAT5	7.13566263570584
WDR68	5.41193801152248
PREPL	6.19473040759173
ABCB6	3.84300351078802
RABGAP1L	5.71068012476824
FCGR1A	4.9261202358353
EIF4H	8.72915321855711
DLC1	4.18178253616632
MAPK8IP3	3.81954792509684
SPRY4	4.73567893432324
RPL11	10.6198429406612
RAP2C	5.31931186301819
ETFB	7.07247055226878
RORC	3.9442021358287
GRAP	3.26609823150162
SEPW1	9.46656020098126
NMU	11.5847152831442
MXD1	2.83259801238527
IFIH1	8.89886465233393
AZI2	5.93821586807938
WDR37	4.9874925902534
SEMA4A	4.89823417528232
RPL8	11.9645568907499
NUAK2	8.00364709386167
AHSG	3.54072248033659
RBM39	8.42989169746647
MANSC1	7.24509669146944
IMP3	7.19806264421806
ARHGDIG	3.3316488898171
ELTD1	5.64276168987706
PRAMEF10	3.34715824461516
RGS17	3.07011652123625
KPTN	4.8147898523364
C2orf3	5.68173147906880
PCTP	5.7662148684584
MRPL42	6.70141371069152
SIRT1	5.56492084198985
MANBA	5.73108157345042
CD164	7.46835519187232
ZNF671	3.50295086472237
GFRA1	2.96267496829654
PRM2	3.24791317545029
IL1B	4.4039806947935
HAX1	9.61550694947857
REN	3.0447773083505
ZKSCAN3	4.77774382548498
CTSA	9.02793399850017
TPRKB	8.90762658531409
UBFD1	4.87280496116592
CDKL5	3.61263737626836
HIST1H2BD	8.18570754142366
COQ4	5.97672676494032
TXNDC4	6.4360471003334
C5orf22	6.48836667407993
VGF	4.08101801591068
INPP4A	3.80339536658399
RNF8	5.24729665178936
BMX	3.15406882808455
SLCO5A1	3.63039511871176
PTPRU	4.73675194149788
ATP8B3	3.18636878329513
HOXC8	3.85121584730798
ADPGK	6.31200310503131
IL12B	2.76187450458564
LARP4	5.42233493915613
ZMPSTE24	8.74937312435236
PFDN4	6.47581443445324
KLHL11	3.30251844429738
PSMB3	9.72423009206
KIAA0157	8.53884170682657
DDX25	3.09115028879361
NCAN	3.54998367405976
RPS25	11.1730015077031
SOBP	3.87922350615401
TESK2	5.04375257525824
DNM1L	6.89189603863638
LOC55908	3.14902699620987
MTIF2	7.88908242557372
ZNF207	8.70738862392397
EXOC7	5.9038555576433
CLEC11A	4.74434627049738
TXN2	6.46636689888058
TOLLIP	5.66701817680176
TRAPPC3	7.77522686606477
TAF15	6.22114249978785
HAMP	4.00619919138583
GRIA4	3.50939893943236
IDE	5.71519054266338
DLK1	2.92464136576384
PLVAP	5.7411449732273
NOD2	3.95012904022981
SCMH1	5.72014215875943
ELMO3	4.3957677535091
GPR68	3.09887559074071
HTR2A	3.06315262131251
FUT7	3.58045755489032
PRELP	4.36970157101995
COL8A2	4.76457095746286
GYG1	9.28078351116848
C16orf68	4.85548777413399
R3HDM1	5.64926385353451
ZNF91	8.08660161886299
LPIN1	4.48253028871562
KRT12	3.76563240896973
BAALC	4.44065972059687
MKRN1	6.93170706140059
KIAA1598	8.21113302053885
ANXA7	8.49125309609417
TNP1	3.39061178840989
WDR13	7.37013755611815
GAPDH	11.3647394227942
BSPRY	5.12144356236023
COX7C	10.6446028140078
FAM108B1	3.30081573549183
PGAM2	3.43475190669064
PEX12	4.16280388405664
APC	4.0107392861252
PMP22	7.36049749984229
TLR2	5.47914523949677
NPBWR2	2.89795233655973
WFDC1	4.24030381742461
MTL5	3.42800330725387
COMMD9	6.90324206343695
INADL	3.27526305436166
GPX1	9.73974847702176
PSG11	3.11063209179503
SLC39A1	7.23199325116082
SNAPC3	5.17612763675598
C4orf16	4.78668730544411
GNA12	5.26755267405786
LIMK1	3.7514543667501
MECR	5.06891224016563
CDC42EP1	4.79540743468234
KIAA0101	6.89680891313523
B4GALT5	8.03990383246958
PIGC	8.05311468493717
LRAT	2.80258469742931
MMP19	4.74436998546273
IL18R1	3.71223163397282
VNN2	3.34945712582545
AKAP11	5.72154231749197
BCL10	7.19954699562718
GLB1	8.39729220504077
DTX3	3.46315015285460
ACCN3	3.47660197171688
MOCS2	6.35912888620037
HCRT	2.97797589769214
CYBRD1	4.89907262902225
REG3A	3.05788251706418
SULT2B1	3.61207803389786
SEPT6	4.19206325081639
MMP10	3.26987488224034
CDA	3.47521391118374
ME1	3.80780249889431
TCN2	4.83502839967993
MGRN1	4.80750291782197
ZFY	2.69517316305303
CHRNG	3.55105377156177
IVL	3.51470358137976
PLEKHA6	3.24290107398175
CALM1	7.37990924438546
PGDS	3.48193674185251
C8orf33	7.7078907353607
CYFIP2	5.75185906179883
TEX11	3.86808552885883
CKM	3.35671590992912
MAP3K11	6.64336178565512
CEBPE	3.2485874861899
ACOT8	6.29401461167828
ESR2	3.10412632969947
OLIG2	3.10615667161294
AGTR2	2.97921705797079
DNAI2	3.04950775251224
EPM2AIP1	7.1344424583461
C14orf106	5.72271155310962
PZP	3.65314826638674
RPS9	10.9327652392656
SIVA1	6.9388787281287
HEATR2	8.32306314651892
CD3E	3.44158344084536
APRT	5.79003323393823
AMIGO2	5.76306593861912
GPS2	7.03710216936134
NOL14	4.51574530865261
TRIM36	4.29344372351874
RALBP1	8.48589697569183
EVPL	3.50012352588118
ITIH4	4.28468024028360
ADARB2	3.17196884713553
PIM2	4.91819812230082
REGL	3.78586290127489
GJA5	3.55170873093503
SLC17A5	5.71008941544294
PIPOX	3.80191849195948
HGF	3.34923492235531
EPHB4	4.78246268245302
SOX18	3.56828853508488
SERPINA10	3.23180213958751
INSIG1	5.89052480014522
WDR23	5.27895841492554
SYNGR1	4.90834598104518
TEX15	3.77863664238501
REEP2	5.2413530290052
CDK3	5.08728801535177
HSPA12A	4.05363161654955
REPIN1	8.16681756150954
ARL8B	8.51996408294395
PDE4A	4.13005627953964
CAPZB	8.17319736580412
SATB1	5.26185475329844
PPM1D	5.86608073055239
VPS45	7.82876135612855
TP53BP2	7.80844831727913
GINS2	5.90129854503686
CYP1B1	5.82875612738721
CACNA1G	3.28434008646995
VGLL4	8.10840768330998
XYLT1	3.44741144018336
BRWD1	4.01387620259065
ROS1	2.96761510919832
BMP8B	3.51794806227063
SLC5A4	3.58187118532439
SLC6A3	3.68144550340739
C16orf53	5.59728547825386
APC2	3.84077523488668
GOLPH3L	7.76362269191522
ZBTB17	4.27850546642687
C6orf54	3.43382851137235
SLC19A2	5.75501489109532
C6orf134	4.13529313630966
C9	2.86763694945998
ZBED5	8.28341269295795
PVR	3.82119698396132
ARTN	3.73002715038596
LTA4H	8.33809775665184
MAGEA4	3.10491686858615
IFIT3	7.15892196888978
PDE3B	3.68753362933142
GNRH2	3.73974054671336
STEAP1	4.54368854304943
FLJ10292	6.03582503990694
RPL39L	7.43827015222915
PGK1	8.7955351599539
CCL13	3.52335939113920
RLF	6.22782200264197
MLXIP	4.3941051962632
PLOD1	6.38072712158433
MTFR1	5.4722596083642
NPDC1	5.2628964404874
C11orf16	3.89360038730526
RRN3	4.70202542601553
GPAA1	7.60919046374374
C3orf14	7.76069852986603
TEX264	5.94239503537084
C22orf28	8.68701882651441
RYR3	2.67587048228417
VAMP2	5.18112025025775
XPNPEP2	3.19546788202929
PDE6A	3.42630673385654
SUPV3L1	6.65569383153587
FIBP	8.671186535171
SPIB	3.56153816084021
TBCB	9.19684267289865
DHCR24	9.61537223939483
ADRA2C	4.22715054957274
MEF2D	4.3069629642708
MYO1B	5.41670708630412
VAMP8	9.94048216915522
ANKRA2	5.8333310912835
TLX3	3.12654946230597
PANX1	5.75088543628464
RCBTB1	6.01570904995063
FGL2	5.38036303190535
CEP70	5.79270660476681
WASL	5.94449662041464
DCHS2	3.51994441283969
RNF25	5.32549967115262
CYBA	8.40621162413761
ARHGAP11A	3.35259186382188
PLAU	6.2613834887096
MPZL2	5.87602487810953
MATK	3.37818410465402
EHF	7.56307439832128
CTNND2	3.50634632604242
PTEN	6.26418915104244
ANXA1	7.95377310442542
AFF1	4.42262366669794
ZNF189	5.07612354616087
SUSD5	3.81101762674217
SLC28A3	3.38180550844334
GUCY1A3	5.84228684257447
RASSF7	6.49703207036576
SETD2	6.31816516449155
ROGDI	4.40524587870027
C20orf195	3.14471673762496
TICAM1	5.25918724578647
PACSIN2	6.63167398739307
SERPINB5	3.07993361606015
PRKCDBP	5.23861407372056
TFDP3	3.04633935910746
PLCB2	3.88245946514916
RFX5	7.24122019143937
TXNDC15	7.297959611597
PTPN18	6.53102729268407
HLTF	8.86450781230472
PKP1	3.40555349704597
NDUFA6	7.8677146126837
KCNF1	3.86178985009206
HMG20B	5.09946547999076
SYNE2	5.48437843319664
SLC22A4	3.69751495544485
VCPIP1	3.77125278936620
NETO2	4.71583833086113
SQRDL	7.56439525565986
BAI3	2.61017642624931
GALK1	3.95884039246207
SERPINA6	3.4889529252995
ASCL3	3.74879129546921
NOSIP	7.55635765136374
HD	4.77611581842248
TRIM23	4.17700247057468
FBXL6	4.26375388780119
FABP7	2.76746435516315
ARL1	6.88918420017167
MAGEC3	3.08991803903598
CDK5RAP2	4.06779113271504
KCTD15	3.66771350552205
CD1D	3.24377600373161
EIF3B	7.7676897378197
KIAA0141	5.15205826442452
BIK	8.39619645598283
PAX4	3.23022791119577
NANOG	2.85882837161318
CEP135	5.02429780730088
ALOX5	4.16454576344842
TRIM22	9.13197828635493
LYRM2	5.80053154164016
GPR162	3.58774181322681
RNASE6	5.80676318039965
GJA1	8.53905761518635
TAS2R10	2.87392777132628
FASN	3.77520767255692
MRPS14	8.31727238124572
HMHB1	2.82061011480200
GPR116	5.19144091196731
TAF7	7.87602797045743
GK2	3.19790311968564
ZNF219	4.74872763410149
AMBP	3.29794702134965
CD33	3.71076681886048
RAB3GAP1	5.96146126428195
NXPH3	3.87912327058440
KIAA0953	3.58945262313721
CROCC	3.95811131035457
CCBP2	3.63162248142504
GPX7	6.465724945128
TGM2	4.42150873088187
STAM	6.89184070619437
BASP1	8.37028032723746
ZNF202	4.55395546522126
ACTL6A	8.52933391667408
POU3F4	3.71644186841182
ARHGEF7	5.45846406383223
SLC23A2	4.05651649987848
TBK1	5.81228984320484
CRYM	4.64397065688596
PKD2	5.45657951781733
STX2	4.16732549355939
ACTL7B	3.0296628237299
RPL29	11.2852763397096
NR1H3	5.70236865547324
MPPE1	6.21943251391533
CLCN6	4.37626226906713
C16orf59	4.49575794346376
AADAC	4.08029365497504
SQSTM1	8.1793461865593
TCP10	3.61854558340567
BIN3	5.15425877340254
DEFA4	3.39323607448776
HPS6	6.24735793931265
ZNF197	3.63391848226656
MAN2A2	5.03757074791753
PTOV1	5.14853849096762
GABPB2	5.44633140801655
KCND1	3.54145800974364
RNF208	3.7982138917548
PTPN11	5.01258259912895
ZNF274	7.90992868981777
C7orf26	5.9413327943193
ATF3	7.95306979486262
UCHL1	6.557162518155
APOL6	5.6731340331547
PLK1	5.58101238919816
NPHP1	3.30991149837235
DAB1	3.42030567246821
MLL	4.75268821964052
ANKRD15	4.7982968668551
C1orf218	6.53892409672371
DDX47	9.02804161531846
ATP8B2	5.05699865459902
ANXA13	3.59794671652328
RFTN1	7.38455664617279
TAPBPL	5.41513079685014
BTG1	7.42888585159793
DPP4	3.94833042265011
KLHL23	6.22879374133027
APOC3	3.74603839648344
NPPB	3.17052551629781
ZNF148	7.99663622851288
CNOT4	4.1045090161309
HIST1H3I	2.85076828491808
IKZF1	3.68405899368403
ZNF141	3.00585854439982
PSMC2	9.43682017747734
APEH	7.41511622218942
GGA3	4.66826478717918
OR2J2	2.91045196989025
KCNA2	3.11425832464422
ZNF749	3.29985570705454
LPGAT1	7.44211647696759
TMEM159	4.33156429344149
PCYT1A	3.41592869603319
BRMS1	6.10665734202618
CHST1	4.30025619227088
LGALS1	10.3562702065622
THOC2	6.57997694768702
TAF1B	5.4932557926364
GPR173	3.36957950885063
CASP10	3.90584612240632
COL15A1	5.59839229608543
ALK	3.84961069141757
GAN	2.98813415059132
EXOC6B	3.14545549694060
PCMT1	7.84515961499179
HIST1H2AE	4.41096897872685
VAMP1	4.14028433430557
HDAC5	4.67287482784828
SRI	8.40008333388105
HLA-E	10.4773507841746
SLC25A32	7.481841426572
FLT3LG	3.39130718703066
WDR1	6.90432894570357
ATP1B1	7.82836081840345
SGPL1	6.03599463990973
AFG3L2	6.13128676561715
C5orf15	8.87510596980125
SWAP70	6.1934996430644
UBXD1	6.33943181636233
TRIM31	3.06681464134037
LILRB4	3.8066826572519
GSTA4	6.33788481850786
ARNT	4.25810678031975
CDKN1B	8.38341202006387
SEMA3A	3.78372415612853
FOXC1	3.97989247905139
HIST1H3B	4.23509304288242
BTRC	3.67367041756659
LSM14A	7.93466649415476
IQCH	2.77973748697056
STEAP3	5.72405456113265
YEATS2	6.3214745397466
CABP5	3.69368166527722
TRIM3	3.63612673561198
FGG	2.88432295356493
ABCA1	6.12270542319562
HNRPM	7.69983950614657
PLSCR2	3.41777565771446
JTB	10.2037982909347
PQBP1	6.20233146348486
CLEC2B	5.07325802726804
EDC3	3.94401719201836
REST	5.12413930147216
THBS3	7.80155493259908
EVI1	8.98689994715327
MGAT5	3.59045444720502
TSPAN8	5.02052849045844
DYNLT1	9.3035632412153
MUC1	10.0386499441055
IGSF1	3.49123156239556
TEAD3	5.42244106928439
ATP13A3	6.5071973625764
C3AR1	6.16670725106149
STOML1	4.67398208456331
EFNA4	6.05745866780503
HAO1	3.34998860135818
USP24	5.58606735272101
TWF1	6.76351145975154
MRPS17	8.20289249417751
MYH9	7.00097429662203
C9orf9	4.02068599640465
LBP	3.46686248698474
FSCN3	3.75864522781484
BDKRB2	4.17385094892131
HSD17B4	8.36660222902602
SEC31B	3.27521388373963
IDH2	7.63907193608752
SFRS16	5.97078822223267
AICDA	2.93084821418235
RAP1GAP	7.46181863818749
C1orf56	4.52752318056587
DCLK1	3.48071021599395
MEF2A	5.14343646649964
ASF1B	7.11800526284628
HTN3	2.75000094158906
ADAMTS9	2.9923646108481
COPZ1	7.83227030906202
SLC4A3	4.12713932711894
TAF2	8.16154910392976
KATNA1	6.44811050649245
STIM1	4.48032920913368
TBX2	3.83863833653045
FOXD3	2.75411242935227
RPS4X	12.2006341910180
PODXL2	4.15020840495724
C1orf176	2.99038567809251
RPS3	11.5988765742762
COL21A1	3.00366802261863
RAI14	7.63848850303926
LRFN3	5.28361150060737
SRPK3	3.78064629070778
FKBP14	4.6709783976388
TNNI3	3.9508160789036
CXorf9	4.0727407229428
REC8	6.33448743910062
HOXB3	3.59325991755071
SGCB	5.2420000189493
FRAT1	5.33090498242085
CLP1	7.47836341038018
MORN1	4.09300209397538
DUOX2	3.01514669328447
TSC22D3	7.51982026910411
ARHGEF2	6.212845001259
CASP8	5.51035515759816
PRKD3	5.38366448257539
CFH	5.67062675305372
NRIP1	7.56993033738316
TRO	4.22335289491158
BNIP2	5.68058895297328
DHX30	5.81338674821398
TBC1D22B	2.81653068332698
GJA8	3.73079733963547
GPR52	3.24779093465066
FGF20	2.90685904217979
CASC3	7.44778699085323
METRN	4.84956258930919
KRT3	3.46724594687434
ARF1	9.42096455632145
MOG	3.39760805156047
ATP7A	5.00927011513894
CCNG2	6.71507802724245
PLCH2	3.94010673121065
ITSN2	4.46549354265326
GIP	3.37061185300623
LOC390688	3.20020986011765
LOC89944	5.02040420290792
PSPN	3.57165775839105
HOXB13	2.97228893561811
MTMR8	3.55628268376324
UBXD8	6.6674065452935
GYPE	2.74511224132658
SPAM1	3.24420833287295
PPP2R1B	4.51077382437547
CNN3	8.956844940234
JAG1	5.6837482114565
HIST1H2AL	2.96666791127044
CHGA	3.00878079955088
CACNA1B	3.45531580570717
PAPPA	3.51300960549541
RAPGEFL1	4.23041776544588
RHOA	10.7448154669094
CYP4F8	3.2679416586064
TRH	3.81293835543576
DCTN3	9.20466830009862
NT5C	4.23531206261667
ZWILCH	6.40428260521108
SLC1A5	6.46670008924479
CALCA	3.16166134698468
VPS41	5.51512267312574
SYCP1	2.83660545792396
KIAA0174	7.57574742504003
CXCL11	8.42227166802535
ZNF639	4.91880328941521
CACNG4	5.1151729083304
TNNC1	9.53342562720188
GFI1B	3.10323993765408
C11orf58	9.40919681334174
PSCD1	4.19637624952954
NUDT18	3.69871865379698
CASD1	4.19321657057316
LPPR2	4.38306838913037
TTC35	7.30741776841907
SMC4	8.85071182918258
ZNF771	3.25671648205986
TTBK2	3.74656629219822
GJB3	3.99626417563049
RGS19	6.89318726764528
SFRS3	8.9791606132007
HLA-DQB1	6.73310865088305
SCRG1	3.88138389018708
NRAS	7.30101313668638
FBXW2	5.24583193145792
SIX3	3.42493858307812
DUSP26	3.33742236918117
HDAC9	6.47339981544046
ZDHHC24	4.48978366284998
OGG1	4.52298840704078
DNAJC3	5.67116763445517
LITAF	7.03782173348705
ZNF410	7.40052065825292
APLP1	6.11304550414581
AFP	3.03286498716724
OR7A5	3.68168580397074
ZW10	6.02173621800349
DLX4	3.41186562164134
TUBA1B	11.7623568943703
MGC70863	5.6046572853236
C12orf29	6.3321507627358
