Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_A06_586078
ACSBG2	3.11182752518329
COL9A2	6.30278853303835
RWDD2A	5.14314526648293
PALLD	7.97042094077205
GPC5	3.35605778408833
CENTD2	5.33137936680468
TBL3	5.73704367217689
TLR1	3.79646684564824
LMO6	3.86856816136171
CCDC106	4.03737636326916
KPNA2	10.2028433342528
PARP16	6.19793655532975
PDIA3	11.6769886742811
MACROD1	5.78387479561525
SFRS1	7.87732589005052
DCP1A	6.97821276149638
TMCO3	4.37817232773582
NTN2L	2.86129235330654
CLN5	7.25259585279451
BIRC5	7.00746054595877
PRR16	3.46355380782596
FAM63B	5.48985249178036
GLE1L	3.99369943623611
CES2	6.41334307746115
GNAS	10.2271808164889
KATNB1	5.54414754044566
CPLX3	3.36029052206704
WNT8B	3.66381790313637
TSPAN13	10.0900450438087
MRPL52	4.370482284989
GHR	6.24990103073143
DUX4	3.89071468888979
BCLAF1	8.11239512059251
GOLGA3	6.62872753370296
CLEC4E	3.50975483243752
SCUBE3	4.89388992644628
UCRC	9.475060988298
CDKL3	5.06338356001221
MGAT4B	7.45506641811637
BBS7	4.03263045587345
ZNF345	4.41973751619465
RTF1	7.14520451673126
SERPINB9	4.5518618365889
DHRS7	5.48343239141093
RIPK4	7.77215033599005
PLEC1	6.48241420863198
PIP3-E	4.24402681978781
KNTC1	6.55266757325711
EXOSC2	6.37257749098844
MS4A2	3.06469885985007
FGF17	3.39733908369768
WDR59	4.31501394823738
LAIR1	4.25805098126013
EVI2A	5.10005336309143
IL17RC	4.47851968666815
GTF3C3	7.56727281940417
HS3ST1	5.05041996382777
ITGB1BP2	3.16648170122645
RBPJ	9.85316237685742
LRRC8D	8.0931381789518
ALDH18A1	7.36106496229057
INE1	3.7466859107782
TPI1	9.34304661012703
FLJ20035	7.61672527974069
GATA6	4.64635753715266
CABP1	3.32032790671138
RASGRF1	3.40191345275010
C4orf15	6.32622016958799
ALDH2	7.65699018201718
DAPK3	3.61451103251215
C3	9.03867522677851
EMP2	9.29579429295058
GJB1	4.69030773013739
PIN1	5.56453911325106
SLC6A15	2.79376919062254
POLE3	8.3897589364116
RIN2	8.72484480247785
CTSL2	6.50585673142231
APOC4	3.88811325720016
CYorf15B	2.92764261845426
TRIM2	6.22803023502564
CP110	6.48777846751101
KIAA1622	3.07929026819103
DNM1	5.3707255812548
HYOU1	8.76673543411953
OTUD4	5.71962288441847
USP7	6.34381057485949
ZSCAN16	6.52432099245438
ASCC1	7.66146824093874
OTUD3	3.34180030069890
YME1L1	9.28623906417601
HNRNPR	8.92003049587304
SERPING1	7.89641823892615
TPCN1	6.42556026977512
STARD13	6.05183490104998
PCBP4	5.83115470997036
ADI1	9.10449157986785
ASIP	2.97923215024765
CDH10	3.44778346027462
WBSCR22	8.170609864868
SCP2	8.96653247106402
KL	6.06538063278323
SLC35D2	6.76356322733539
MAFK	3.53622990104265
SON	8.58672046777130
SBNO2	4.20286455241969
RACGAP1	7.72612760630491
SC4MOL	8.68687118733283
SLC6A6	3.61392196251469
OBP2A	7.53896611849438
PSMD3	6.10874489676937
ERLIN2	7.08737008903689
PPP1R9A	5.97166116062342
RAB35	4.58202652316692
PDZRN3	6.0554512531041
AVEN	6.1801571412092
FLJ21075	3.65344351423627
BCAM	8.3850449280925
C14orf132	7.94725425985324
PCK2	7.73134586168776
FKRP	3.62363013716314
HLA-DRA	10.8576398361009
GUCY2C	3.7203472900568
RP11-125A7.3	4.67859422934794
BARX2	4.36061792178915
DAO	3.30085217437871
EDNRA	6.75913743738218
NIPBL	6.75694473072908
ZNF331	6.68673304234714
PPP2R5A	6.59110797718495
HMGN4	8.63092541598421
DDX39	8.25341024419028
EFHC1	7.71754318387435
EIF3M	9.49708775955494
SLC17A3	2.89734232804484
ZNF24	5.50783564330385
ASCIZ	7.10929425508124
FNDC8	3.41784311716003
ESRRA	5.1545931647608
PTMS	4.42210596921801
PHF7	3.66525480009234
PIP4K2B	4.77558325617495
IRF3	6.70436468050636
GPR19	3.84813444790072
HHLA2	3.35506498975264
GMFG	6.4249479346977
BDH2	7.93499531540466
APOBEC2	3.77172490201605
PRSS21	6.30245694567906
PENK	3.61843513043418
PHF16	6.09857686129934
ZMAT5	5.28944229424966
SMAD9	2.98448912716935
SLAMF1	3.15716649590575
RGL1	7.68296287492118
DLGAP4	5.69167303076538
MBD5	6.30670964625412
PHLDA1	5.27509123410448
BACE2	7.54747082323054
APPBP2	6.81687740652109
LIF	6.32581379288641
OXTR	4.46149580920807
ACTC1	3.98868928019124
USP19	4.0236056416043
SUV39H2	2.89893456535978
ERO1L	6.26254236556382
ZNF395	7.10590531237461
CNTFR	3.84371752325652
HIST1H2BL	2.84960534681806
WNT3	3.33981603060299
ZNF549	3.59253721994581
ZNF467	4.39698752194104
SLC25A21	3.11008674842264
IL5	2.91337830636362
CLSTN2	5.90989729429965
LSM12	7.45265688115543
KRT37	2.93617126126188
NACAD	4.91059332727227
NAG18	2.86140964397396
PTGES	5.40865419289567
GDAP1L1	2.84262148548884
MFAP5	5.68980735041318
OPRK1	3.70993602270312
C12orf4	6.17395111036645
NTAN1	6.61329352834533
CST3	8.8099666928249
WDR6	5.31262264308975
NUP88	7.1154734602556
CD300A	3.88573165080389
FCGBP	8.49864155920482
CNIH	10.1635977786053
VASH1	4.2548847344868
DHX16	6.33040814706893
SLC35A5	6.74331537075266
CLEC3B	4.0732768259234
ARL2BP	5.83323871662936
C10orf79	3.63942473121387
ZNF79	4.25949459069779
CRP	3.22908826072675
OCRL	6.12365855374241
GLA	6.91412897396064
NEBL	4.11670898681118
HSPA8	11.2049749473043
DIDO1	5.85906836957808
PLA2R1	2.93840972356398
NGDN	7.58783347229611
CBFA2T2	4.48009989089442
SAC3D1	6.87604914817705
PNOC	2.95614897754643
PIGP	8.49170278330628
AGGF1	6.18039938260531
PRRG1	6.97817085698317
DPF2	7.44295437618138
MYH13	2.86010120417156
TMED9	8.950752639432
TRPV5	3.51585031807479
UGT2B4	2.95235121070409
PJA2	8.22811716095068
COLEC11	4.53904057096426
SCYE1	7.72073419372478
MED12	5.75064463592637
CARS	7.40554401886148
MYH1	3.12881986703825
CYP7A1	2.69617406939195
PHF1	6.03701869412069
LOC644096	6.41896423286931
FRYL	7.38654627805554
RHOBTB2	3.97168790800647
MMP27	2.7799005629972
ZNF432	6.90086275522907
SRD5A2	3.6898426406536
UTP14C	7.54985210284585
RABEP2	5.3412945791462
VWA1	5.04868325929101
FUBP1	5.67026324288027
IGLL1	3.68967599063262
KIAA0586	4.91453048421313
IL27RA	4.49923593998988
STON1	7.3166124429079
IL5RA	3.20705186603337
PERP	9.53092135866577
SMPD2	3.93760855486986
TNFSF12	3.91511548535863
FN1	10.4641584552547
MTR	7.10661661113706
CSRP3	3.28403544730185
MMP20	2.80704964512497
PHLPPL	4.79974494828697
CBX6	7.55019099184496
DHFR	7.23029359333051
PRG3	3.11440083960182
ALPP	3.08978455886640
ASH1L	4.36908609674610
CHRNA2	3.82042946916246
PPP1R12A	6.28059323329567
RBM38	5.48404696491346
ZNF7	7.8619303788946
RDH8	2.8555142931478
GPR132	3.38013853460364
DGKD	6.41383230054584
TPMT	6.36226598201077
ATP1A1	9.60806234016956
SERTAD2	7.90132331442584
C5orf4	5.40301644583408
ZNF672	5.98602802176342
PLXNB3	3.70073750843871
FAIM3	4.16992026235704
UBQLN2	8.40358875384434
NR1I3	3.0370936209141
ACVR2A	6.88914705698982
YWHAZ	11.0002424751601
LILRP2	3.36676589044047
GNAO1	3.11118534966248
OPA1	6.04070744152022
RPS6KA6	3.52646127046436
RPL10	12.3730975971936
MMP23B	3.40343987937989
PFKL	6.78695834743182
TMEM140	5.58296451393333
AURKB	5.58698245538869
IFI16	6.9871433324755
CSTA	6.57552320524954
PRPF39	6.5258936510367
DISC1	3.90944669792912
USP4	7.69709642043702
OSBPL10	8.5575618618927
CAPN6	3.41572010888929
CLTCL1	3.97116506025117
NUAK1	6.98577020590372
ALG6	6.79147710972945
NPPA	3.66970677821891
LAMB3	4.72470140041045
PPL	7.23700494628878
LRTM1	2.88197940516878
RRAD	3.4150697886602
TIPIN	6.49986777907333
CARD14	3.61413119248671
RBM9	6.45103650054785
LCN1	3.25228616818825
RALGPS1	4.4473656561667
NCOA3	6.86316209331727
CCDC6	7.8331394820936
RASSF4	4.70591603404517
MTHFD1	8.2438111525577
FCMD	4.87421781374228
IGHD	4.13879175514192
PLA2G6	3.8251143576623
TPT1	11.6636157569090
S100A3	4.17150927623335
SEC63	6.84135808726812
C10orf59	2.85136227132337
TOR1AIP1	7.23251915323142
PAFAH1B3	7.06472582781223
CEBPD	7.1909929268641
ZNF107	5.21348769433084
ALDH6A1	7.11420303076976
G6PC2	3.19095315280157
SNTG2	2.90179293154758
GRWD1	5.16023998199309
FLJ22222	6.37134354752988
BCKDK	6.7647846463396
CTSB	9.07428962952474
PFKFB1	3.16316717305795
ZFP36	7.84039165849746
SVEP1	3.75496210248679
PXN	4.96310889243297
TNF	4.34955579695208
SIRT2	5.57768709224465
C5orf21	6.79998668076543
VIL2	7.41285859734512
DIXDC1	5.94031538961544
GANAB	8.14273842237849
PDSS1	5.90701826987895
GRM6	3.04513472625881
NGFR	7.40042788776013
ATP8B4	2.71489917880778
MEIS1	5.39830073931826
BMP8A	3.61158533600566
NGFRAP1	10.5812858756138
EDAR	3.61565332017681
NEDD4L	4.64289937384683
CRYBB3	3.32775080587916
C6orf60	3.96658377966879
IL1A	3.06857198141626
GNRH1	2.94088850714279
PDGFD	6.04386819437123
CACNA1H	3.84076169524335
TXNDC3	2.87482370256386
ERCC1	7.3399964822019
CAV3	3.17865922883963
HARS	7.80573718191491
AQP8	3.53942662056452
CREBBP	5.25244845409974
ITGB1	5.41142448193339
SPACA1	3.2463739817231
ZNF254	4.46802138889291
PARK7	9.86372756160219
PAX1	2.92946069544184
PSMC4	8.1288294618042
KCNH4	3.5461582819937
TUBA1A	10.5642549894193
PRMT8	3.46127172217633
SELP	3.77886279244615
PSMD8	8.58797695682325
SOX10	3.81463380195743
HTR1E	3.1574521041914
RABGEF1	6.40119124274846
EPS8L3	5.55991267431796
MAP1LC3B	7.39943479166504
AGXT2L1	3.03747640760492
CYB5R4	5.87294836528216
MEMO1	7.90177562627795
LRBA	7.94312333526274
TRAPPC2	6.80681263255942
FLJ14107	3.13152228095421
FNTB	5.22288700779118
MYST3	5.78753554998493
KRT8	8.83994754673213
AURKAIP1	7.9247635832668
LMAN2L	7.63427874463862
C1GALT1C1	7.47334221328736
DSE	7.27923550109171
FHIT	3.78038807842596
OSBPL3	5.67395082387633
PPOX	5.13098462164923
SLC39A9	5.66557273564878
EPB49	5.88358849250675
LOC137886	6.99038723628503
C7orf49	7.28899980475633
RHCE	2.97327817881713
CST8	3.22482809535955
ATG7	6.55449681240915
SPP1	10.4341323870387
GLI1	3.08689733240747
HYPK	7.84665229306062
SFTPD	3.6937011239767
MCFD2	7.64637940275358
ZNF157	3.15168009106949
EPS15	7.51463965979052
SFRS2B	7.2758390500707
BTNL3	4.028037229837
GPR23	3.28794060036119
TRPA1	3.3142204682819
ASPSCR1	5.25034121581783
GNS	7.34388212500082
FDFT1	10.0324791251252
ENO2	6.35468373973525
CBX1	8.64959454143621
PTGS2	5.09447222820864
BMP7	6.90038288422294
CCDC90B	8.01694937296404
LRP5	6.1897312234678
UBE2D3	9.54094780043621
ARFGEF2	4.97440391111362
ARR3	3.58840332143867
MAP1A	3.89547062935381
NEFL	3.00650928317879
CD2	6.05005255707103
FLJ23861	4.38604613325186
NAV2	5.27870764504952
ENTPD2	3.13480183738801
COX7B	9.51412168212825
ATP6V1A	8.0592505433126
TRGV3	3.11896086915181
ANKRD17	7.66384623608544
ADH1C	6.8263483128736
ATXN7	3.9599801833511
IL21R	3.48883074288866
CHN2	3.95469047059753
HAS2	3.64040503758300
C6orf48	9.04309538907293
TGIF2	6.60977076194948
KIAA0241	5.73744087591613
IGF2AS	3.76230721273254
CYP2C9	3.39900483325739
DNMT3A	6.57180552188871
CNOT7	9.45927038371007
FCAR	3.08098663555817
SFRS10	8.55857380893667
MARCH3	5.27901482859755
RUNX1T1	3.77616753740136
CTSK	9.64344128044678
LRRC61	4.57545199692415
HNF4G	3.18572855948886
LRCH4	4.8244408019278
PSIP1	7.27570551456262
AP2B1	6.99709383574724
C7orf28A	4.14332155073318
SMCHD1	6.29309173395538
EIF2C3	5.57478706239058
S100B	3.58874688397906
BMP2	5.95315471821943
POP7	8.26190610251255
UGT2A3	3.46545044638112
ESR1	4.01697690848129
ZFPL1	4.44947047045699
ARHGAP12	6.50929225107222
PGGT1B	4.31168693145373
LRRC19	5.49005050973035
ZNF767	4.64367852763695
DEPDC6	6.4490849016363
SLCO1B1	3.15902147778381
SST	5.25298759159542
NACA	12.0415677518746
KCNN3	3.52859277451562
GLOD4	7.08769380557829
SCCPDH	6.38789505440758
PRF1	4.44875606014076
LST1	4.02073566909436
CDK4	9.46699040122266
TCF15	3.17091329557171
PARC	4.60010959110733
PRMT1	8.84157567248595
ITIH3	3.28025862882251
PPM2C	8.1326520628221
TEX10	7.10589764147402
EDA2R	3.26076178653235
LOC283345	5.12111056946309
NARFL	5.04450201619647
DENND2A	3.98519987755859
C1orf103	6.21594233501566
DMXL1	6.33115094353705
KCNAB1	3.34091170903208
FLJ20254	7.14873754308107
RBM3	9.05918039003973
GPR1	4.5940929992379
DMTF1	6.98327033009192
HTR5A	3.06428819390173
MXRA5	9.39565179897208
GRM1	3.34565118447500
SCFD1	7.50766726913883
RAPSN	3.35431974360041
ACOT9	8.4097073818808
PDE4D	3.33836929222824
TRPC4	3.07923557120455
EPHB3	7.02491712568
GEMIN4	5.39203789932495
RAMP3	5.08942073846591
CNTN5	3.26656838766160
DLEU2	4.43933505291413
TSPYL5	9.85569202449374
GRTP1	4.17594496404346
ITGB8	5.61058265233641
GAP43	3.05078395636493
FRS3	3.86447758521162
PDE3A	3.30553117458094
TNFRSF10C	2.94052589966451
JMJD5	3.74883008453945
OTOF	2.76937651437829
TEX14	3.18640747485032
XYLT2	5.747157933242
HIPK3	3.33093875499651
XPOT	8.00206523660336
RRH	3.01538289276804
CDR2L	6.48175657343364
GAL3ST1	3.50195669200120
DHCR7	7.12771383934518
PDZD7	3.50561108439511
FGFR4	3.70097578106495
CRAT	5.4722463433993
C1orf217	3.55531992200994
SLC19A1	4.01260305768912
PPP1R14D	5.21092887272851
LIMS1	7.8927238254918
TMPRSS11D	3.26266063912078
TRIM14	5.48705824089036
PIK3CD	4.31793657077145
MFAP3L	3.79275008819124
DERL2	7.23533660711936
SLC7A11	5.30097935423921
FHL5	3.38172947867712
OR10H2	3.09555831400920
ACAN	4.88240265005721
BRWD2	7.80130162013691
PPM1E	3.32377428196208
DCUN1D2	4.92072629163263
TINAGL1	4.35047698671116
C3orf36	2.79465363523684
DOCK4	7.18675731426325
ENOPH1	8.42317824643617
FAM127A	8.44585674566809
SLC5A3	6.66130915524445
ARPC1A	8.47222278848816
CHST2	7.54244576879612
SPATA2	5.71096046939223
PGLYRP4	3.34081217331614
RUFY1	7.89096734038606
NTS	2.79016322603811
FRMD4A	3.36829636615031
RPS4Y1	4.75379873426059
BCL11B	3.58817717055068
TNFRSF8	3.69753043869891
FOXE3	3.21344601401201
PTGIR	4.37132958736678
ART4	2.97078901198453
EVX1	3.85169548308871
PRM1	3.35409182935134
GLCE	6.00608650762058
GPR18	3.54646259556319
ACAA2	7.80263518040349
PIGK	7.39452287961634
HIST1H2AG	6.00199138796172
C16orf67	4.37838548830964
UQCC	6.34078243348196
PLS3	8.99450528078075
DAG1	7.53081434550712
WWOX	4.86050259405677
GTSE1	4.91560579864633
GP2	3.26646201537276
CHIT1	3.09963145324249
PLOD2	8.35380116626788
RPS24	12.2993512755525
KLF9	5.64005281320599
TTC27	6.67513405343578
PYROXD1	6.84640821187176
MIA	3.71084751849721
TSPAN2	3.51926574995617
MRPL9	7.23647250220134
PCSK2	3.05283484474713
PI3	10.0915829175099
RPL24	12.1594396173844
HIST1H2BE	7.26886991212651
CD86	3.73493780135705
CALM2	11.8580825206236
LFNG	3.57969676885751
GYG2	5.08563697063696
INTS12	7.2983181077537
RAB4B	5.23267196855186
CTSF	6.15938079254524
HUNK	3.24572938593555
GNA13	3.55122279151455
B4GALT4	6.39005465061823
TSPAN31	7.14256923366718
CHD1L	5.25221498186401
CNKSR2	3.51120226462277
C1orf156	6.4756598437038
IBSP	3.53785585932402
FUT8	7.10518135124986
TRMT11	6.60029905288378
AGA	5.95281810455034
GFRA2	3.92412674278159
WWP1	8.53599032091982
B9D2	3.90928627289101
CPZ	6.43119955057697
STAT1	8.82624346237861
PTTG1	9.50972403050534
TMEM62	4.97587463788019
COL8A1	2.73161269085045
RBPJL	3.22245163129120
CASP8AP2	5.82979704782051
SSBP2	6.14110054019553
MMP12	6.88981975753278
NME4	7.59126883056413
LOC55565	3.98295076465433
GABRA1	3.33787338835128
PEX11B	7.741144664554
HABP2	3.29739853949140
REEP1	3.67584453760539
C9orf156	5.44572265051378
SMARCA1	6.63602204727432
WEE1	7.95034426447801
APOF	2.94104151502765
GCDH	6.17372912981669
SSR4	10.1432957012103
SPAST	5.65247257759096
RGS1	7.28913352295183
ACCN4	3.73514858880990
PLXND1	6.4902930661104
FLJ20489	6.7246537353189
MLCK	2.94554037227761
INTS5	6.39772241299161
BSG	7.27891206334823
PARP8	5.3972211659556
ZNF215	3.32332171930622
TEAD4	5.10165370102896
PDE7B	3.11717223482103
MS4A3	3.04523306733167
DTX4	7.79031418915546
EFEMP1	4.86275132342924
TNRC6B	5.46879504737901
TULP2	3.41587751891407
RERE	4.351951797056
BNC1	2.77732495482322
FGFBP1	4.90952818555119
TIMM8A	5.94115697686229
PIGB	6.2245505154015
AJAP1	6.54236771295657
COMMD8	7.44971679762787
TRIP11	6.07090724665982
SLC25A42	2.6658816038793
SYP	3.35738407266227
PCDHB6	4.16526140468442
FLJ12716	6.12042663364543
FKBP8	4.36957511601734
KIAA1109	4.73608818149364
PTPRC	5.72328253376859
POT1	6.36196719245933
CCT7	8.26285573345983
MMP11	5.28432582339172
MYO1E	6.07043545126313
EEF1A2	7.99201263958845
MIPEP	4.89258052097723
ZFX	5.10013728099641
UCHL3	7.39023561933892
LRFN4	5.03289037142204
XCL1	3.18106230283898
CARHSP1	7.08787926242704
GREM2	3.61071082751025
CCDC102B	5.25237178927594
HDDC2	6.95608240348177
SHC2	5.96181520489344
SDS	4.0701538726193
CASQ1	3.22097237443993
LYPLA3	4.76962913891502
INPPL1	6.10165802862723
SLC25A40	4.13049499523958
IHH	4.63657273788966
CHGB	2.77396829669555
COL9A3	6.09136791079702
C2orf18	5.4660108465471
DDEF2	7.95190283618787
BUB3	8.65615849105377
C6orf211	7.65651826196493
FOXD2	3.37436838549170
GGH	8.33379957878148
GGT1	3.4457434853245
ADARB1	4.20800017077986
VPS35	9.6518391533491
CNN2	6.15984485842323
DBP	6.03083902710537
WNT1	3.2936925064413
COL5A3	5.29373038840182
RHOD	5.7789561091115
ASNA1	7.64402579597429
WDTC1	4.90770982590052
COL4A2	8.78905866614098
HEBP1	8.94122379539403
SLC1A6	4.10019423969965
LUM	10.1098572697882
C1S	8.83887315900412
TCF7L1	7.91842071064116
ZCCHC6	7.12641523241024
ME2	6.64769303803287
PAGE1	3.23549000080117
DTX2	3.69866948667965
KPNA4	5.96859587280975
H3F3A	10.8779888704352
GLO1	10.2614886578958
WDR61	7.43655295797234
CD302	5.97985289051723
SIRT7	6.3144330552911
D4S234E	4.23678866457728
RABIF	6.46570227978686
DYRK3	4.770783747737
PKIG	7.55244255178326
PFAS	5.65709837678871
ALOXE3	3.22484178164289
RPLP0	12.2602190850583
RBM34	7.24390584678645
MKNK2	9.37475561133621
ZNF528	4.56318742593858
U2AF2	5.04572533863921
SEC16A	8.15190796670475
EFNA5	3.08450154065965
ZNF44	4.7333768093903
FCGRT	6.83396056791669
NOL4	3.01790414059375
CCS	5.94290720992507
IGF2BP2	8.6391483547459
MFSD7	3.63251236582092
OR1D5	3.05447316079478
SIX6	3.00233603985405
CCR6	2.88660260956764
TSSC4	5.14644251097388
COL11A2	3.42518887813028
CHRNA6	4.27990992322582
PLD2	4.3594608393144
PALM	4.76935310603176
ORC1L	5.43719265199318
SASH1	6.45818742883996
PUM2	8.27142142197397
ZNF365	3.56360919336479
CDC14B	5.05639825146658
PHC1	6.7756807030421
KIAA0913	3.98929028525341
LDLRAP1	5.26731677520039
NAT8B	3.10310127960587
PPP3CB	7.32734088510732
ANGPTL4	5.99196136272059
HHEX	3.87747745796158
LSM14B	4.9543131207126
PLCH1	3.62050712287289
INSM1	2.87192732175115
TLN2	4.51898733025514
ZNF493	3.25541518229935
HDAC4	6.42320082023046
GLRA1	3.2698758807266
RPS6	11.2238162753418
SFXN1	6.62275150914837
FAM102A	6.66973240106097
KLHL1	3.16579518146524
SAPS2	4.9374566192624
CTNNBIP1	5.68155960023159
SCGB1A1	3.20882018180346
SCAND2	3.35098098352328
HMGN2	10.7951120080911
NEUROD2	2.79303746280212
YAF2	5.61909660171258
BRPF1	6.30801538433944
RICH2	4.75050919361661
TBCE	7.22154257678249
LIAS	5.49550300739508
MAPK1	7.16750405444043
MRM1	3.90448018392700
HDHD1A	7.38844317267889
CTA-246H3.1	6.31494855588292
ATP9A	7.06446698035035
HSD17B3	3.44585964966255
HN1L	6.89454015949332
SAG	3.02399151588827
C20orf10	3.29609127680782
CTRC	3.47519164186897
HNRNPA2B1	10.2800270648479
RNF216	5.1478885489822
GADD45A	8.40437187957153
MSH4	2.97785277950782
HOXD12	2.95950348583582
TMEM70	7.1058896509092
PPP1R14B	7.80984435937172
SBF1	4.27111318725036
HIST1H2AM	6.11355905064693
GNG3	3.74309477880141
C1orf50	7.13479635494518
FTO	7.80879099927872
CALCB	3.25621977637362
PPP3R1	6.66909190976899
USP46	6.51177448644632
CCNJ	5.16829245958723
PSD	3.24419308665236
GNAZ	5.40010405635297
FAM57A	6.104182011126
LILRB3	5.010836244546
DHX8	6.84684441100112
SPI1	3.61893311010852
OXSM	6.57505872979181
GYS2	2.79092951368112
UBE3B	5.73123781084248
PLAT	9.5749044871747
NUPL2	6.33879540209391
SF3A1	7.2874617176893
COPE	7.89942754969674
EIF3A	9.01446919207968
IQCE	3.94939465069062
FBXW10	2.61833878523773
KIAA0182	6.90019205222176
YRDC	6.62194163460721
GPRC5D	3.54154769433079
LRRC23	3.87951248596254
BLVRA	5.51514926846491
SLC22A7	3.19387032086016
RASL12	4.97599984853087
DAZAP2	8.35170059666698
IKBKB	4.69620601984702
PPFIA2	3.20008680326459
ZNF271	6.0264079447036
CXorf6	4.55145363608170
FRG1	7.90529251942609
BTN2A2	5.36466088543774
THBS4	4.17399852074136
ARHGAP1	5.57171249166271
ENOX1	3.16449926900483
ZNF706	9.87454109867721
DOK1	4.78333060118255
FCHO1	3.42246724770448
PGAP1	4.95843173413214
HOXD10	3.49423729655583
CXCR3	3.22147723255331
FSCN1	7.3229961932201
KIF17	3.27653777902472
TRIM66	3.57889919827892
CHI3L2	3.24906425098755
SRPX2	4.89008574327133
C13orf24	5.25459240768335
CBR3	5.81398732330364
ZNF132	3.08071524019885
AQP3	4.60236200779252
BNIP1	4.78790783870441
ST6GALNAC4	4.32130593390181
KIAA0391	5.09440714981499
KRTAP5-8	4.20137508632596
SIRPA	4.27420764969446
LYVE1	3.51628001926616
IGFBP6	5.67994145602066
APOH	3.1780680192961
TSC22D2	4.42809035886518
PLCD1	6.06943321346247
NPHS2	3.34904684614039
ARHGEF15	3.6728013616948
M-RIP	7.70652236585089
POLDIP2	6.11800748149843
NDUFV1	8.42101619557558
SRD5A1	6.6948138737023
RAB3GAP2	7.07008064333934
CLEC7A	5.73528310470306
REXO4	4.83979986345252
HSPA14	7.03036825666074
TAAR5	3.81531449195032
ZNF142	6.64662144050869
MUT	7.92571677811783
C2orf43	5.88523917756227
SELPLG	4.68753896864704
BAZ2B	7.42035026712097
SLC38A3	3.42572915731428
BRD7	8.12190434455205
POU6F2	3.17211874856784
NISCH	8.24744385337235
TCEB1	8.9198197008569
OPCML	3.22896074575772
DTYMK	6.81477059139197
TAX1BP3	5.74967806612969
F13B	3.00806917563339
RPL34	10.4731944191786
AKAP12	9.2295886737436
MARK2	4.9216713529233
AMBN	3.48934611820763
C14orf32	7.46845040791234
FLJ21865	5.5211127595827
HSD3B2	3.34447187194938
HMG20A	5.91440484176726
WDR77	6.26662128493908
ATF2	6.27201917826338
C10orf137	6.70701624515678
ARL6IP5	9.40960121715095
QTRT1	4.43387383580951
CCNT1	5.44993450273538
AP1B1	5.59557107612672
CD74	10.3990717414826
DYNLL1	10.7573472783476
PLSCR1	10.1916869884980
LIPG	4.61317165393807
PHACTR2	6.22617623282055
SLC35E1	7.35854657715806
VENTX	3.53680947293331
FEZ1	4.59406337667487
APOD	4.02837133160877
LAD1	6.31180415375479
C16orf44	4.40609988052039
C1orf166	5.53522921221562
PAOX	5.84343623551943
MAPK8	3.42220364525611
NELF	5.57562060608386
RBBP8	7.78838787660613
DNAJC8	5.48647158735487
KCNJ12	3.25032299794313
WNT11	3.2850709863534
SRP54	7.89931709011076
GPR35	3.83477877606673
NRGN	4.60348372939276
IFNW1	3.3643106208915
ACVR1	8.08593012730937
SCN1B	3.954371522329
RNASEH2B	3.91659758759107
STAR	3.29672496480832
C14orf65	3.4980094262992
TAAR2	2.91404637674473
VAMP5	4.53006419734138
TUBA1C	11.1790986034996
PIK3R2	4.70082258009213
ARD1A	6.84648740888343
SYTL2	3.62918583641076
UBXD2	8.43869998811915
EBF2	3.47690067833094
CAMSAP1L1	6.96671622312112
CYP3A43	3.04170927701912
