Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_F07_516320
Composite Element REF	Signal
TEGT	10.3455240925419
USP5	5.05949332983647
CFLAR	5.74272132924135
KIAA0692	4.65613862847519
WDR48	4.9906879359379
PCDHGB6	3.17699334302491
NRXN3	3.40943224375574
ACACB	3.67133233237067
CDKN2C	6.42722561769281
KIAA0226	5.34671417651203
TRAK1	4.8110596795471
CUTC	5.65374219983129
AGPAT5	7.15514804628738
WDR68	6.6582369836371
PREPL	7.78204968049185
ABCB6	3.80664283645209
RABGAP1L	4.0472094678574
FCGR1A	3.66297254373254
EIF4H	8.73106706779439
DLC1	3.99410737952003
MAPK8IP3	3.57817053628153
SPRY4	5.15292182454309
RPL11	10.6903488699603
RAP2C	5.55404847613913
ETFB	6.47782384316844
RORC	3.50288605616508
GRAP	3.17601453462851
SEPW1	9.55871684703465
NMU	8.60456815934921
MXD1	2.94325464064161
IFIH1	5.3696851990495
AZI2	4.53705033939586
WDR37	5.00276060235449
SEMA4A	5.66968277666293
RPL8	11.8440631397639
NUAK2	7.02966619337939
AHSG	3.73885712588348
RBM39	9.05902538047761
MANSC1	7.83582499728365
IMP3	8.42545718616292
ARHGDIG	3.40507912188342
ELTD1	4.12952011731215
PRAMEF10	3.46983381181373
RGS17	3.1744906733952
KPTN	4.72458587749362
C2orf3	5.41628959142373
PCTP	8.72689697006106
MRPL42	8.058623004245
SIRT1	5.9776302669452
MANBA	5.31279517439954
CD164	8.7412819147694
ZNF671	3.98094928308711
GFRA1	2.95473492606742
PRM2	2.93915053203657
IL1B	3.49961259513507
HAX1	8.81191595697977
REN	4.22087572014132
ZKSCAN3	4.29651339298321
CTSA	8.47316815409792
TPRKB	8.20809262953287
UBFD1	5.41195365243032
CDKL5	3.24122994006653
HIST1H2BD	6.74556693071243
COQ4	6.11132132242402
TXNDC4	6.91029037548982
C5orf22	6.57337467623728
VGF	3.73650773810085
INPP4A	3.81287149078558
RNF8	4.42764776001697
BMX	3.21726787878882
SLCO5A1	3.67718755730608
PTPRU	5.16398143753287
ATP8B3	3.22629679039866
HOXC8	3.62516893074168
ADPGK	7.50636763531706
IL12B	2.92815580827618
LARP4	5.82145227735626
ZMPSTE24	8.5851672601995
PFDN4	5.71885830361855
KLHL11	3.22521464611637
PSMB3	10.5180956656844
KIAA0157	7.19705542472544
DDX25	5.33061863578224
NCAN	3.5009151658055
RPS25	11.3322008994437
SOBP	7.36577656959777
TESK2	4.61104686721908
DNM1L	7.38803463341318
LOC55908	3.31442448049429
MTIF2	8.11517862464048
ZNF207	8.7163767634138
EXOC7	5.96775528423712
CLEC11A	4.11859672978952
TXN2	6.81776731567244
TOLLIP	5.43378012978394
TRAPPC3	7.3475562211778
TAF15	5.2832802806249
HAMP	4.09069023633093
GRIA4	3.43076071166201
IDE	6.08774300413372
DLK1	8.34084231991961
PLVAP	4.54614367709676
NOD2	4.14610156231197
SCMH1	5.1769545502941
ELMO3	6.33133781313842
GPR68	3.18199009195494
HTR2A	3.14688077736643
FUT7	3.7484829927401
PRELP	4.63000265765974
COL8A2	4.25706666475212
GYG1	8.42937621882269
C16orf68	5.65900746447168
R3HDM1	5.58300825740275
ZNF91	8.39719805138136
LPIN1	4.8737961961432
KRT12	3.58456138142197
BAALC	3.98203587501873
MKRN1	7.5428168600479
KIAA1598	6.6565575399805
ANXA7	8.71951447419599
TNP1	3.23564556916244
WDR13	6.91579779337168
GAPDH	11.9602664268079
BSPRY	5.29152189318591
COX7C	10.2687691339259
FAM108B1	4.40551207821963
PGAM2	4.35135121525722
PEX12	4.90698662752454
APC	3.95579116123925
PMP22	6.41994835141871
TLR2	3.73083495746046
NPBWR2	2.96408540600717
WFDC1	6.88267037976965
MTL5	4.93509965887742
COMMD9	5.72453165138492
INADL	3.58257455290333
GPX1	9.4414771899177
PSG11	3.15180130928833
SLC39A1	6.43161084086266
SNAPC3	5.32791715306716
C4orf16	3.85458431573269
GNA12	4.20937229909649
LIMK1	3.53602649769649
MECR	4.63688887231502
CDC42EP1	4.05506741271639
KIAA0101	7.60486684539402
B4GALT5	8.46437124981058
PIGC	7.38994479848848
LRAT	3.17523460405674
MMP19	4.02650250500535
IL18R1	2.97553978590404
VNN2	3.33941400982575
AKAP11	5.29225225437484
BCL10	5.84248395463217
GLB1	7.21501094359675
DTX3	3.47348256031511
ACCN3	3.23792414659332
MOCS2	5.16951524236453
HCRT	3.228185435243
CYBRD1	5.01229700143507
REG3A	2.93524608681762
SULT2B1	4.26271382322052
SEPT6	4.44797687281686
MMP10	8.98694055761174
CDA	4.41413060775431
ME1	5.71717917107933
TCN2	4.05544810864303
MGRN1	5.24339134408714
ZFY	3.02236476496348
CHRNG	3.26783038802230
IVL	3.23859541562027
PLEKHA6	3.79537136436569
CALM1	7.75603074643722
PGDS	3.35472583683682
C8orf33	7.6361593799986
CYFIP2	5.2874942681485
TEX11	3.87804932193383
CKM	4.06027686698544
MAP3K11	6.6615640318594
CEBPE	3.15987087495078
ACOT8	6.01746413221595
ESR2	3.32241864358551
OLIG2	3.04381931180761
AGTR2	3.14701358261661
DNAI2	3.49264818612374
EPM2AIP1	6.97327931760254
C14orf106	5.29395345088409
PZP	3.45642774028201
RPS9	11.0993136153945
SIVA1	7.26113021903157
HEATR2	7.28386975421062
CD3E	3.28626177017179
APRT	6.10788910770068
AMIGO2	6.02398914783828
GPS2	6.95425116626176
NOL14	4.7920877670736
TRIM36	3.27599075413964
RALBP1	7.27487845560007
EVPL	4.18824714837256
ITIH4	3.59388950275425
ADARB2	3.36176069312155
PIM2	4.74685081850495
REGL	3.44179427321083
GJA5	3.47407588039951
SLC17A5	6.10260225654212
PIPOX	4.32107219296423
HGF	3.22245929646868
EPHB4	4.79875902698914
SOX18	3.44665260017831
SERPINA10	3.34103717128316
INSIG1	5.0846559454778
WDR23	5.65022829423638
SYNGR1	4.74514815386825
TEX15	3.85023577752548
REEP2	4.48287847293785
CDK3	5.06800262696198
HSPA12A	6.66238859277392
REPIN1	7.6611094849417
ARL8B	8.17993930171296
PDE4A	3.76366533876731
CAPZB	7.50913093488803
SATB1	4.46361878622113
PPM1D	6.70640506179346
VPS45	7.02292296145323
TP53BP2	6.7995738242313
GINS2	7.30683658888822
CYP1B1	4.60626965002271
CACNA1G	3.38611443475324
VGLL4	7.12018028039229
XYLT1	3.27062512114054
BRWD1	3.48066153259773
ROS1	3.07014863037826
BMP8B	3.339130706811
SLC5A4	3.48574039117121
SLC6A3	3.68934785880135
C16orf53	5.68502078456378
APC2	3.62747621890728
GOLPH3L	6.82695738135506
ZBTB17	4.0246224627018
C6orf54	3.73858658275412
SLC19A2	5.55972530094621
C6orf134	4.00581572234579
C9	2.71343927361971
ZBED5	7.837164486731
PVR	4.03564786965131
ARTN	4.08295301071254
LTA4H	9.1599196739176
MAGEA4	5.813711723841
IFIT3	4.83531653638699
PDE3B	3.62397902812617
GNRH2	3.60028044815832
STEAP1	5.0822262093651
FLJ10292	5.92564009300277
RPL39L	8.1005816596565
PGK1	8.67993039893296
CCL13	3.71628674201738
RLF	6.96126164869853
MLXIP	4.43135834165261
PLOD1	7.45255822916663
MTFR1	7.28354396277281
NPDC1	4.88829900374539
C11orf16	4.43263543202499
RRN3	4.70198905814735
GPAA1	7.14442766312787
C3orf14	5.94493148968065
TEX264	5.72264891903256
C22orf28	8.1002860106825
RYR3	2.78683614061421
VAMP2	4.92079469903305
XPNPEP2	3.38735961344638
PDE6A	3.13114810760883
SUPV3L1	6.59218691545622
FIBP	9.7337330354977
SPIB	4.29561691399739
TBCB	9.18933670533546
DHCR24	8.66293007266605
ADRA2C	4.76127933157709
MEF2D	3.84361124414895
MYO1B	5.67221500871884
VAMP8	9.7004625784231
ANKRA2	5.37430907862569
TLX3	3.4336306458893
PANX1	5.68186345696543
RCBTB1	4.99495010269882
FGL2	3.97960670218858
CEP70	4.93212362961937
WASL	5.58208545985011
DCHS2	3.55810139054422
RNF25	3.90231779010993
CYBA	8.40558595611013
ARHGAP11A	3.81988457113731
PLAU	4.14340766056149
MPZL2	6.25991835777624
MATK	3.25796051892081
EHF	5.07275037095977
CTNND2	3.40308511917654
PTEN	5.58488648238674
ANXA1	8.28784875286937
AFF1	4.1377644760035
ZNF189	5.97081059836784
SUSD5	3.64543921237861
SLC28A3	3.37284288014635
GUCY1A3	3.51619885126401
RASSF7	6.22870920447911
SETD2	5.04544739430815
ROGDI	4.67718174932082
C20orf195	3.05521076480037
TICAM1	3.97482653440332
PACSIN2	6.34643419731899
SERPINB5	3.70403565007463
PRKCDBP	4.76405366088196
TFDP3	3.19426315040022
PLCB2	4.04692265301663
RFX5	6.57002869577002
TXNDC15	6.53377908803133
PTPN18	6.33247805432623
HLTF	8.51422524437277
PKP1	3.72584468244541
NDUFA6	7.86731069940357
KCNF1	3.34700829902121
HMG20B	4.64806710804004
SYNE2	7.61990706727257
SLC22A4	3.36605308737034
VCPIP1	3.69535946535103
NETO2	7.94251271559997
SQRDL	5.3341150366036
BAI3	2.76263842512888
GALK1	3.69703849903483
SERPINA6	3.57787030387684
ASCL3	3.43211749131086
NOSIP	8.33264959321461
HD	4.52384846565703
TRIM23	3.85255894018159
FBXL6	3.86764939093724
FABP7	2.97259553421374
ARL1	6.6293356067736
MAGEC3	3.01556239893256
CDK5RAP2	5.12759026531848
KCTD15	4.62386832074697
CD1D	3.69447054235734
EIF3B	6.87883271638974
KIAA0141	5.44070635148047
BIK	7.79322692997947
PAX4	3.29767154721556
NANOG	3.07921424532949
CEP135	4.34299766247225
ALOX5	3.72897122977056
TRIM22	6.07952466036208
LYRM2	6.98552710995266
GPR162	3.40332636040427
RNASE6	4.88964878058453
GJA1	7.85358407086102
TAS2R10	2.91640925299959
FASN	5.021542568333
MRPS14	8.44457172287861
HMHB1	3.30827277894802
GPR116	4.85087041459646
TAF7	8.27050806906074
GK2	3.3909249035469
ZNF219	4.94042750415448
AMBP	3.22373439185218
CD33	3.27493673473050
RAB3GAP1	5.72748686333502
NXPH3	3.51757712552471
KIAA0953	3.59451186552623
CROCC	3.73055305898452
CCBP2	3.20637678543891
GPX7	7.94722161470148
TGM2	4.70605267068507
STAM	6.62702839740389
BASP1	5.79592995672718
ZNF202	5.81023476988377
ACTL6A	8.36043011810489
POU3F4	3.29519061093399
ARHGEF7	5.30484259183094
SLC23A2	4.01675898957788
TBK1	6.12275691717741
CRYM	4.86535372508222
PKD2	5.79586923341371
STX2	4.29355205389978
ACTL7B	2.88885647144677
RPL29	10.9507909881698
NR1H3	4.66776936850707
MPPE1	5.55916280132558
CLCN6	4.68163637459458
C16orf59	4.52588075071405
AADAC	3.39045907585628
SQSTM1	6.7147772096906
TCP10	3.81022476570723
BIN3	4.94811044072356
DEFA4	3.35259240259239
HPS6	5.86703105164688
ZNF197	3.20345719018069
MAN2A2	5.15498061565955
PTOV1	5.26478933822065
GABPB2	5.36659849407453
KCND1	3.27542959673407
RNF208	3.64249113013569
PTPN11	4.9679067001873
ZNF274	7.24819252341883
C7orf26	5.06055130957418
ATF3	6.39537710509656
UCHL1	8.25989738782462
APOL6	3.98156649802935
PLK1	5.22605845892208
NPHP1	3.22542987482767
DAB1	3.4101077597676
MLL	5.52502070795491
ANKRD15	6.00366544942718
C1orf218	5.17218071955846
DDX47	9.4395733520797
ATP8B2	4.52230530745691
ANXA13	3.02960857128976
RFTN1	5.57403529426017
TAPBPL	4.95152199954617
BTG1	8.51592140258923
DPP4	5.58852261690575
KLHL23	6.04024004805317
APOC3	3.66909991360937
NPPB	3.11008531429452
ZNF148	7.3930476237061
CNOT4	3.97561902402575
HIST1H3I	3.01028479202611
IKZF1	3.61612723933991
ZNF141	3.57563999314294
PSMC2	9.4671739159482
APEH	5.94682160702139
GGA3	4.76739949177385
OR2J2	3.37230474546001
KCNA2	3.1171777846486
ZNF749	3.64576737039451
LPGAT1	6.31110081565972
TMEM159	4.32049552510691
PCYT1A	4.29829587043545
BRMS1	6.69878466649391
CHST1	3.97024687726071
LGALS1	9.7257177073954
THOC2	6.78125714567968
TAF1B	6.20640093284111
GPR173	3.19843739749853
CASP10	3.79752844765700
COL15A1	6.35575864666438
ALK	3.64732787499409
GAN	3.01911746052419
EXOC6B	3.02614060946582
PCMT1	8.086255787095
HIST1H2AE	6.4662935792035
VAMP1	4.11198969535404
HDAC5	5.43942078934511
SRI	7.65636332158586
HLA-E	9.07001183391729
SLC25A32	6.6039807855399
FLT3LG	3.41740496069564
WDR1	6.89258580135737
ATP1B1	8.98624924296846
SGPL1	6.62527073020613
AFG3L2	5.1125198439019
C5orf15	8.3669731415785
SWAP70	4.17805950654115
UBXD1	5.22958706026023
TRIM31	3.16564661477294
LILRB4	3.25274366946578
GSTA4	8.41634590873925
ARNT	3.7786645120825
CDKN1B	7.77309321605684
SEMA3A	4.06348477950728
FOXC1	5.14285556536735
HIST1H3B	3.51224845156034
BTRC	3.52344972927364
LSM14A	8.08182992811124
IQCH	3.00627025640810
STEAP3	5.35225873042869
YEATS2	6.89618751686165
CABP5	3.32507524431236
TRIM3	3.47840241931706
FGG	3.08198884363045
ABCA1	5.49407892827578
HNRPM	8.94120149303784
PLSCR2	3.01381982013777
JTB	9.34162523197902
PQBP1	6.23349987587041
CLEC2B	4.14460347959946
EDC3	5.11254625077047
REST	4.878334514034
THBS3	6.00994767049013
EVI1	7.67504982311233
MGAT5	3.67476198110744
TSPAN8	8.00524863849809
DYNLT1	9.91807989809443
MUC1	8.22049582814626
IGSF1	4.01251406083844
TEAD3	4.73253129950966
ATP13A3	6.12638939329737
C3AR1	4.62766412446894
STOML1	4.9568528258283
EFNA4	5.59355947207337
HAO1	3.38750200518743
USP24	5.58549119316042
TWF1	6.45089823065483
MRPS17	7.79311150584488
MYH9	6.60400533965818
C9orf9	6.67724176404099
LBP	3.30507939447396
FSCN3	3.57595061215633
BDKRB2	4.23632855676415
HSD17B4	7.76323324048865
SEC31B	3.47598879293968
IDH2	8.49259965944503
SFRS16	5.42334613057613
AICDA	3.28337722403695
RAP1GAP	4.79744226184439
C1orf56	4.58847846843878
DCLK1	3.19041880851815
MEF2A	5.83593358577893
ASF1B	7.45556289274275
HTN3	2.84173507338172
ADAMTS9	3.42355592622483
COPZ1	7.4757967501106
SLC4A3	3.29902434888033
TAF2	7.14082477915453
KATNA1	6.89299057297287
STIM1	4.03311511186387
TBX2	3.92134474741029
FOXD3	2.82586230882809
RPS4X	12.3963473864402
PODXL2	3.48881248204075
C1orf176	3.3805017561522
RPS3	12.0172996467514
COL21A1	3.11628620861725
RAI14	8.58830106032927
LRFN3	4.10620955853955
SRPK3	4.49770969949055
FKBP14	4.67889570324178
TNNI3	4.40987412241676
CXorf9	3.42243311300377
REC8	8.30069189224226
HOXB3	3.61308496393777
SGCB	4.8538244669468
FRAT1	4.78708572655409
CLP1	7.686100376599
MORN1	4.37683866476901
DUOX2	3.30208580653571
TSC22D3	6.68519856218709
ARHGEF2	5.82786386536881
CASP8	5.33837731780283
PRKD3	5.42795677531034
CFH	4.38337905825097
NRIP1	8.48090567253458
TRO	4.47572687628688
BNIP2	5.29452119269672
DHX30	5.41200807112715
TBC1D22B	2.91893018671938
GJA8	5.7013414720369
GPR52	3.1899869390587
FGF20	2.96088760426114
CASC3	8.48949851443678
METRN	3.31290455354767
KRT3	3.23255106428106
ARF1	9.33376068755255
MOG	3.41369493715400
ATP7A	4.59406212339917
CCNG2	4.89494688036996
PLCH2	4.21368806937368
ITSN2	4.71248386433227
GIP	3.11161312701792
LOC390688	3.02325351104821
LOC89944	6.9922427145311
PSPN	3.56834745574275
HOXB13	3.29018242887450
MTMR8	3.62681122852915
UBXD8	6.39181023050469
GYPE	2.95704747116180
SPAM1	3.16320679905172
PPP2R1B	5.05649781231276
CNN3	7.8968847446967
JAG1	6.38298332585896
HIST1H2AL	3.23615583248208
CHGA	3.65632141935723
CACNA1B	3.24040776839481
PAPPA	3.51066784121545
RAPGEFL1	4.61376957185841
RHOA	10.5870596227401
CYP4F8	3.40595321199942
TRH	3.79627671414862
DCTN3	9.27849341421163
NT5C	5.10285851587609
ZWILCH	6.61154582735743
SLC1A5	6.43482315729899
CALCA	4.52879162583364
VPS41	4.69983548271928
SYCP1	3.15473746684885
KIAA0174	8.77333231124702
CXCL11	3.32411488155801
ZNF639	4.46526795801431
CACNG4	5.3279368832569
TNNC1	8.5100145088591
GFI1B	3.18243224237224
C11orf58	8.65336861448328
PSCD1	4.01220576876482
NUDT18	3.5276051456215
CASD1	5.02428005060152
LPPR2	4.34210953686147
TTC35	7.10690825088687
SMC4	10.0739132202113
ZNF771	3.31415241168972
TTBK2	3.5698216603666
GJB3	4.13992663071622
RGS19	6.27873018635212
SFRS3	9.26059741835266
HLA-DQB1	4.45519726416461
SCRG1	3.50120839508566
NRAS	6.64488155735527
FBXW2	6.28058941049197
SIX3	6.60577722441471
DUSP26	3.79322841862252
HDAC9	4.79196539802382
ZDHHC24	4.51829128599442
OGG1	4.53366480193578
DNAJC3	6.16054929422737
LITAF	8.05223104723123
ZNF410	7.9718731090673
APLP1	6.13595253253413
AFP	3.20868223107508
OR7A5	3.56217742969434
ZW10	6.79872373243169
DLX4	3.46447881941416
TUBA1B	12.408299546423
MGC70863	5.46417092211645
C12orf29	6.7930117552806
CRY1	6.19147510014033
OR1D2	3.45577633183865
C1orf25	4.76335776695926
PHOX2B	3.23555588203294
CUZD1	4.23709556481639
SCAND1	7.66206517237455
MYT1	3.81802643584
VILL	4.51386479158822
PPP3CC	3.44688187123178
GOLGA1	4.68602426702440
ZBTB43	4.86498597733331
VAPA	7.84148545586635
MEA1	8.73877179432812
STAP1	2.87592470119374
PIK3R3	4.9694783065497
TGM5	4.12764756720240
SLC34A1	3.45292716560979
USPL1	5.84247254109187
DLX6	3.57549100613416
FBXO40	3.38325696113479
NKG7	3.17376770443829
BRF1	3.79413005555477
CCL27	3.20016734531138
EMP1	8.09584978363196
ACTR6	6.2890483670079
PFN2	10.5070724800970
MYBPH	3.43388312968952
CHCHD7	7.67869802255343
TCEA2	6.94335812017982
PPP1CC	9.59870032673347
COG2	6.73065888100971
FLJ20294	4.00440856790832
TARS	8.29010464888832
ARHGAP28	3.37695680340974
TRAPPC2L	7.02735276267428
CCDC109B	5.46732207928058
LGTN	7.85125617259188
KCNB2	3.15866993114012
USP13	7.83264958048854
RPS2	11.1076908827984
C17orf75	5.00972527060951
FBXW4	6.45682288000672
SLC2A8	6.37308391957925
WT1	6.92438221953677
SNRPE	8.59966397423856
LEPROT	8.05216735267179
STK38L	6.50002855339995
CUEDC2	7.58559365362582
IL13RA2	3.10347639413685
DDX42	6.3159879848266
TXNRD2	3.74872374473073
C4orf19	3.9045142700614
TNFRSF4	3.72512552955371
AOC3	3.48997532244172
MTHFD2	8.04986117616683
KSR1	3.21730619428792
SS18L2	6.96085747506385
OAS3	5.10450741648252
SLC22A11	2.94765049168849
LARGE	3.80372161514852
LIMA1	6.72048674180578
STARD3	4.33542075110923
VPS39	5.27494924311504
ZNF236	3.91643194192343
C8orf32	5.84394423863085
GABRB1	2.99036749905553
ZXDA	3.30241092458994
ODAM	3.21342064924286
MORF4L2	11.0253452349065
FBLN1	4.26356063408948
PRKAB2	3.5767517742907
AFF4	3.09382904751222
HSPB2	4.56763061762273
ZNF76	4.87363691968524
RAF1	6.55582413877839
SUB1	9.58924241230729
MRPS33	8.87832029319132
ZIC1	3.35574278769323
KLRK1	3.30727405913092
LYST	3.80383481433735
UBE2M	6.7654948256024
RAG1AP1	7.41077480942633
ZNF281	5.4556469177771
P2RX5	3.49667217132201
NCR3	3.32945420318268
ST8SIA1	3.07312642982145
HLA-DPA1	8.04415745181981
FKBPL	4.48646986877233
ANKRD46	7.50868012063336
CD248	4.34351146226759
SNX4	6.74701785932063
CCR2	3.2373504627415
ZYX	6.03342753872147
SMOX	4.36368682724313
ZSCAN5	4.76144775382616
RIMS3	3.56745294818471
NACAP1	8.63359715118167
DRD2	3.57881790857311
COPS2	8.47518372380754
CEACAM4	3.99300253979323
KRT76	3.07346855821777
SOX3	4.35355392199249
GATAD1	6.49814702888505
AVIL	4.58520956130721
LMOD1	3.60745245683134
FCER1A	3.33812142962238
TMEM112B	5.28699409367769
HIGD1A	9.46553663763806
CALR	7.73594465356417
ADRA1B	4.12339885808076
SNRPD1	7.26086025491708
LTB	4.12524050315244
NCAPG2	6.7962603735536
NEU3	3.37914115405662
KCNMB1	3.43960606916874
DES	3.95405410146509
BZW1	8.97514108039932
ITGAV	8.43392692470183
ZNF221	3.14890988792494
LENG4	5.61295058976456
C20orf3	8.7361288623527
GDAP1	3.49640447398884
PIP5K1A	5.25044993993739
PCNA	8.96315026634515
C1orf34	4.99833011430201
BEST1	3.43835836342385
RBBP4	8.50187386394694
MMACHC	5.41661148548775
REV3L	6.12338606942714
PHKA1	5.30407107792453
PRKAR1A	8.42028857962781
AVPI1	6.0194105349578
HSD3B1	4.12599623507300
ATG5	7.20157027105245
SARM1	3.63556236893222
RAD52	3.78536006968862
RGS7	3.01870821068562
CD207	2.9717172857082
HMP19	3.22645967414912
TMEPAI	4.15928746863869
ARL17	3.61261645545789
MYCT1	3.2531746187368
GM2A	4.35372835675942
SCGN	3.68293384365431
ETV4	3.90206362153841
MPP1	4.86022901306927
CD2AP	8.09210173943148
CCL20	3.1499035328798
CCDC86	6.56161204016991
ZFP30	5.02861498653125
MYH10	9.47524273706407
CTBP1	8.14131434350209
MAK10	6.63028534704321
OR10J1	3.42948719572291
TMEM9B	7.15155143070705
DNAJA1	10.3890859048869
LOR	3.62983406219102
MAP6D1	4.23883066494371
LRRC50	4.24682741895102
PRKX	3.94282177065749
ARMC7	5.27698680356562
KIF5A	3.36045275764803
ARG1	3.36988457836849
PCTK1	6.1075403605139
NSL1	5.61669544529608
ASCC2	5.07834205631154
KIF2C	7.0495026008926
PSENEN	9.37100407784186
FCRL2	3.11227197756364
RAB11FIP3	4.99825693516748
NPR3	3.65204284686994
CENTD3	5.22220617667341
KBTBD11	3.4978547599396
HBD	3.1408899808102
PCK1	5.65345783768771
IRAK3	3.49722471900680
OLAH	3.98595456326491
CNNM4	5.22200580167583
MYO5A	3.75984166661991
CYB561D2	4.81410627364954
MEGF8	3.76933020180782
SIPA1L3	4.95871182535112
ADAM10	4.71956533819534
ALPPL2	4.60869508678928
OBFC2B	5.12696058181006
GALC	5.14297207582003
LIPA	9.65505832537995
NAP1L4	7.06785299265778
MRPS22	8.184200398414
GNG4	4.29374918870919
TBKBP1	4.33034454307290
PSG5	3.46113343036982
CAMLG	7.00071612997389
RSAD1	6.4163671721425
SLC6A13	3.81176361243585
AGPAT4	4.35784848902002
ZNF167	4.08255173170866
FAM53C	7.04357971324185
VWF	7.22384116346709
VTN	3.21509880565322
BAD	6.5907477329898
TPM1	7.76619757707688
PYHIN1	3.32641316528706
PDS5B	5.14057080777235
CIDEC	3.6571638132369
CRIM1	5.13664870439568
DHTKD1	5.54956965410828
SH3GLB2	4.96721165621518
SMPDL3A	4.13946079642206
SFRS2IP	7.67482996095238
FLNB	5.53444110396047
NOC2L	4.38222360055193
NRG2	3.40850869084135
C14orf162	3.08266947993522
HMG4L	5.37857983260648
IL15	3.69400923823545
GABARAPL1	4.09755461024688
SPTBN5	3.45370757746947
C1orf77	6.19698116019801
LAT2	3.66970515650473
WDR78	4.383581168239
SLCO1A2	3.31666547002777
LIG4	3.84276197592965
GSDMDC1	5.41455001809655
METT10D	3.60904027863762
ECSIT	6.45017772950374
BMP4	3.71498844863624
VSIG4	4.39872425445545
DIRAS2	3.6672584014376
SLC12A9	4.26109304993815
MC1R	3.22728057527542
TXNL1	9.56940077830693
GALNT7	6.97100214143337
ISG20L2	6.88811483693644
OBSCN	3.83198929223297
GBA	6.43943042803354
C6orf64	4.19293314161960
ESD	8.14282830554758
PNRC1	6.6343854430463
PPIA	12.6043236001593
VDAC1	7.6886185993445
CLDN17	3.87714106612223
TRIB1	6.44429835160247
MED6	6.0589446500526
TXNDC5	7.85871798379923
CD46	8.21619862876223
ICOSLG	3.6822501009257
RGR	3.39504363673023
DSG1	3.58581367835491
CCK	3.43090322137539
C17orf48	4.09020644977101
C1orf69	3.53065732295631
DEF6	3.75896407030791
SIT1	3.70578296957135
UTP14A	5.49767937014759
RPH3AL	4.8154944110331
NXF1	8.54669102409766
C20orf46	3.57829759204002
NHEJ1	4.75578866453429
SLC24A2	3.55784648898519
TUBB3	4.73665275820538
SEC22B	7.12762411148659
S100A6	10.4580136599209
CDKL2	3.27393841498479
TINF2	5.55095821957732
SLC7A10	3.92283017396019
SPRR1A	3.38852305361544
CYP4A11	2.86871999281647
SCEL	4.78237589185333
TES	7.99607854432967
CCDC70	3.17295497986882
SH3TC1	4.30559504704377
RAB36	4.23478761629652
GRIA3	3.17403358207436
CRYGB	3.25096308813594
BHLHB9	4.81299572146509
CRISP2	3.05845257555528
ILF3	7.25450533243296
NTRK3	3.21836708497875
B3GNT1	6.51148315581415
ZNF444	5.01295029749394
LARP6	5.5600616456165
FMO1	3.47803290310791
POLR3C	5.31175191757017
FBN1	5.02687139978178
SGCG	3.09255021268232
JOSD1	6.11414789367555
BEX4	8.70298218474542
INHBB	8.77707016178271
TBL2	8.60844897016521
HYDIN	3.69153470589239
RPS6KB2	4.91546073725371
ADRM1	8.09045215931281
DDEF1	5.0258901171635
PEX6	3.63178554035145
BAT3	7.40473139010526
TXLNA	4.94991494124735
RAB31	6.51265065704833
SCGB2A1	10.4002270817551
TMEM187	6.12046618548297
AIP	6.34514951903291
LGALS14	3.01497751801487
SLC6A14	3.14536282284007
DDX4	2.93797584607988
CTNNA3	3.44834194082037
