Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_C10_433694
Composite Element REF	Signal
DCLK1	3.18763886573521
MEF2A	5.38600086033986
ASF1B	5.52796349417386
HTN3	2.91467646024097
ADAMTS9	3.17230495879739
COPZ1	7.4906961753702
SLC4A3	3.74878443819
TAF2	7.67673629323544
KATNA1	5.69446597255603
STIM1	4.64324991298867
TBX2	4.57374020860118
FOXD3	2.84782688213152
RPS4X	12.8650636889693
PODXL2	4.31730357587861
C1orf176	3.52995021212978
RPS3	11.9912750457435
COL21A1	3.22998553583654
RAI14	5.78668680697501
LRFN3	4.4497011830435
SRPK3	4.20891764712731
FKBP14	3.8686176119462
TNNI3	6.72992563718094
CXorf9	3.2830015673608
REC8	8.32095985169001
HOXB3	4.32503694092277
SGCB	5.0288449455395
FRAT1	4.39232096070324
CLP1	6.50421890024531
MORN1	4.26558614752128
DUOX2	3.14958092140093
TSC22D3	4.97878891242452
ARHGEF2	6.65011476093626
CASP8	6.05170100293382
PRKD3	4.3167144907616
CFH	3.79029927255470
NRIP1	9.61868907002292
TRO	3.78845927108852
BNIP2	6.1421266942393
DHX30	6.01793216746904
TBC1D22B	3.07358051286336
GJA8	3.73052092735250
GPR52	3.61978597414286
FGF20	3.10779813830096
CASC3	6.91516290995394
METRN	4.97856567142545
KRT3	3.56172122083263
ARF1	9.33752908047493
MOG	3.34552964205069
ATP7A	4.91325329409534
CCNG2	5.78709270317646
PLCH2	3.66060812108553
ITSN2	4.64263655128729
GIP	3.29111995956716
LOC390688	3.17711032341514
LOC89944	5.71686885087709
PSPN	3.6256794167505
HOXB13	3.14937206137553
MTMR8	3.59728775185065
UBXD8	7.30418098118696
GYPE	2.86424566566234
SPAM1	3.32050489022753
PPP2R1B	4.5411012249389
CNN3	7.17110057793936
JAG1	6.53991938786433
HIST1H2AL	3.09949597940903
CHGA	7.86015416712717
CACNA1B	3.31411091219198
PAPPA	3.56277217182809
RAPGEFL1	4.97687540727751
RHOA	10.1252337227891
CYP4F8	3.10132220047783
TRH	3.86856919748658
DCTN3	8.11591694972466
NT5C	4.84622110601121
ZWILCH	6.51424920713538
SLC1A5	6.70321068571163
CALCA	3.26706154377778
VPS41	4.43661522466688
SYCP1	2.82523433545821
KIAA0174	7.39474030973882
CXCL11	4.01141478698217
ZNF639	4.26969286091381
CACNG4	5.24508958096629
TNNC1	3.1567032646418
GFI1B	2.97131866259803
C11orf58	9.47452971513042
PSCD1	4.50822650525654
NUDT18	3.72600231978304
CASD1	5.44596078077965
LPPR2	4.20660557330055
TTC35	7.17942774296302
SMC4	7.64092736746903
ZNF771	3.46047651943313
TTBK2	3.80455380108466
GJB3	4.02173367683754
RGS19	5.77374540172435
SFRS3	8.66475454953547
HLA-DQB1	6.91563469977086
SCRG1	3.75147888457196
NRAS	6.51597215791652
FBXW2	6.33267158040311
SIX3	3.25947519498828
DUSP26	3.44940888209213
HDAC9	4.76685794042846
ZDHHC24	5.09918084117557
OGG1	5.13790484416382
DNAJC3	5.02189901270638
LITAF	7.73407966124806
ZNF410	6.45310016631632
APLP1	4.96153695199591
AFP	3.16004466563516
OR7A5	3.7758636241795
ZW10	5.24350393447086
DLX4	3.73587494959850
TUBA1B	12.206106068378
MGC70863	5.08193928596542
C12orf29	6.64472734215884
CRY1	6.3721074278278
OR1D2	3.34029618851846
C1orf25	5.10256349335459
PHOX2B	3.23010196320249
CUZD1	3.72949648610500
SCAND1	7.76264937300071
MYT1	3.74544147455869
VILL	4.70338602483286
PPP3CC	3.55675698408564
GOLGA1	4.96992625752523
ZBTB43	5.33628003675305
VAPA	7.48266445236164
MEA1	8.34580817289697
STAP1	3.12245851087162
PIK3R3	6.48999454822879
TGM5	4.27466024331256
SLC34A1	3.46410335043515
USPL1	5.5961158061533
DLX6	3.0436374474544
FBXO40	3.5240400783207
NKG7	3.61510839570602
BRF1	4.43472124239933
CCL27	3.31098783383733
EMP1	7.25619644859817
ACTR6	7.24767317394352
PFN2	9.93024853081993
MYBPH	3.54374753315920
CHCHD7	6.40264037531076
TCEA2	5.98444010298645
PPP1CC	10.8646023623414
COG2	7.07784873321251
FLJ20294	4.78619712744602
TARS	8.03685072327655
ARHGAP28	3.31109499349982
TRAPPC2L	6.56722070321047
CCDC109B	7.94704348046502
LGTN	8.13320525315527
KCNB2	3.48587978292799
USP13	6.42044716256587
RPS2	11.5622192455053
C17orf75	4.97629403330875
FBXW4	6.04998328410242
SLC2A8	5.43125414096636
WT1	9.1856676213776
SNRPE	8.9120983589085
LEPROT	8.60388720449281
STK38L	7.33740004592246
CUEDC2	6.85409850388311
IL13RA2	2.97106083643939
DDX42	7.91864362856397
TXNRD2	3.76042149349052
C4orf19	5.39727248682189
TNFRSF4	3.49080779701265
AOC3	3.47371144656371
MTHFD2	9.0947782505992
KSR1	3.4636739095517
SS18L2	7.66857524364679
OAS3	8.5774096955143
SLC22A11	3.17640571155321
LARGE	3.95354142937064
LIMA1	6.08891210891746
STARD3	3.83607472897106
VPS39	5.8484557979329
ZNF236	4.18863773923699
C8orf32	6.57091454583884
GABRB1	2.90470453123587
ZXDA	3.50256779661778
ODAM	3.48619057191123
MORF4L2	10.4017060838514
FBLN1	4.62334435426218
PRKAB2	3.60924683549872
AFF4	3.58460691143581
HSPB2	3.65930129799502
ZNF76	5.13809942999198
RAF1	7.2782537669107
SUB1	9.52037433538763
MRPS33	9.75086162377854
ZIC1	3.32022625188741
KLRK1	3.46315589163383
LYST	3.97205004506976
UBE2M	6.58879079553053
RAG1AP1	7.41908887614493
ZNF281	5.75331398405596
P2RX5	4.86717295655797
NCR3	3.49489427208358
ST8SIA1	3.25175167956478
HLA-DPA1	9.3965678080105
FKBPL	5.73029163183664
ANKRD46	6.24601234746969
CD248	4.84491844086722
SNX4	6.35866957632965
CCR2	3.30530558057292
ZYX	8.03809863819328
SMOX	4.11053301171283
ZSCAN5	4.25664594587371
RIMS3	3.63538589678092
NACAP1	8.79141778858138
DRD2	4.02824451359548
COPS2	9.43772007501197
CEACAM4	3.69109312760642
KRT76	3.23099010909589
SOX3	3.35331161648906
GATAD1	6.84240118043983
AVIL	3.85609416776027
LMOD1	3.72803872185999
FCER1A	3.31115460021620
TMEM112B	5.80578047113276
HIGD1A	9.1514569795759
CALR	7.23955745084287
ADRA1B	4.02369344933914
SNRPD1	6.61674322497412
LTB	3.85940625241276
NCAPG2	6.95075228352247
NEU3	3.40255411633047
KCNMB1	3.12803555441881
DES	3.81290399346234
BZW1	8.44246278158764
ITGAV	7.22718199189036
ZNF221	3.24418422925021
LENG4	5.73592740860027
C20orf3	7.39913968993504
GDAP1	3.50333528709282
PIP5K1A	5.86480447650335
PCNA	8.87827847187457
C1orf34	4.89580203537638
BEST1	3.51311517575161
RBBP4	7.02520868642471
MMACHC	6.64923007875335
REV3L	6.52146924960482
PHKA1	5.4863002100488
PRKAR1A	8.85911558691912
AVPI1	5.2777305168128
HSD3B1	4.09863179361215
ATG5	6.36197709511972
SARM1	4.24040398319676
RAD52	3.65128615720736
RGS7	3.03656620109360
CD207	3.42732704031496
HMP19	3.35196217295544
TMEPAI	4.2944275194686
ARL17	3.68496312514257
MYCT1	3.11514321491087
GM2A	5.0149611781053
SCGN	3.89586645889443
ETV4	5.27156048367448
MPP1	4.73137611033072
CD2AP	7.37751544693836
CCL20	6.2925508106928
CCDC86	6.27474724786823
ZFP30	5.24272608248133
MYH10	8.10302473977858
CTBP1	7.33944024380684
MAK10	6.55232211159346
OR10J1	3.87215472124794
TMEM9B	7.13062209101715
DNAJA1	10.1576348206549
LOR	3.54623142203562
MAP6D1	4.02242352374812
LRRC50	4.10277251391187
PRKX	6.76215055228422
ARMC7	4.94791699291816
KIF5A	3.52492473084937
ARG1	3.29509417778179
PCTK1	6.2624477397365
NSL1	5.57365989880595
ASCC2	5.54394654799319
KIF2C	6.81896525901445
PSENEN	6.97690170864782
FCRL2	3.09244923770136
RAB11FIP3	5.27286424737534
NPR3	3.96778315933085
CENTD3	5.0215307079284
KBTBD11	4.54680475389109
HBD	3.46428798069364
PCK1	4.89203079252356
IRAK3	3.30783908490204
OLAH	3.93505351480685
CNNM4	4.62716681158191
MYO5A	4.84766155874131
CYB561D2	6.38080227960062
MEGF8	3.42907747103049
SIPA1L3	5.04720097909014
ADAM10	4.77937821393249
ALPPL2	3.92708881594368
OBFC2B	4.56233746470912
GALC	5.35648380673209
LIPA	8.32083139193937
NAP1L4	7.15087589167352
MRPS22	7.67640391341356
GNG4	5.46661558541225
TBKBP1	4.16682874529238
PSG5	4.10325850977551
CAMLG	8.90160348277259
RSAD1	7.52745910856783
SLC6A13	4.83158085565594
AGPAT4	3.75727188553485
ZNF167	4.2093534077088
FAM53C	6.56874302013106
VWF	6.11464722857434
VTN	3.74566211829069
BAD	5.11197171271068
TPM1	7.48775675924061
PYHIN1	3.44462656783423
PDS5B	4.56763502716723
CIDEC	4.10907039090992
CRIM1	7.01205176857164
DHTKD1	6.10305036025659
SH3GLB2	3.85425005820796
SMPDL3A	3.79623313881728
SFRS2IP	8.02684152028321
FLNB	6.21508398949265
NOC2L	4.7971502208871
NRG2	3.33955985384047
C14orf162	3.0875763048715
HMG4L	5.48886897962013
IL15	4.31822185895755
GABARAPL1	4.9947428123814
SPTBN5	3.91836238234841
C1orf77	6.30039347988962
LAT2	3.87367136693865
WDR78	3.66532875997809
SLCO1A2	3.39451071198066
LIG4	3.63554155652650
GSDMDC1	5.41778016369176
METT10D	3.89044547917538
ECSIT	4.73289746166792
BMP4	3.74111317952997
VSIG4	4.52708261318371
DIRAS2	3.25729863377007
SLC12A9	4.60367897337011
MC1R	3.24158753820095
TXNL1	9.4810354282352
GALNT7	7.7234879481722
ISG20L2	6.76529854426543
OBSCN	4.60680967860603
GBA	5.42273683213109
C6orf64	4.64776493988605
ESD	8.14976789292152
PNRC1	7.66015381700623
PPIA	11.3454688669985
VDAC1	8.52020825776281
CLDN17	4.0861469179734
TRIB1	9.00715100084871
MED6	4.69335869760565
TXNDC5	7.92407390175123
CD46	7.78465071935187
ICOSLG	3.94628672231728
RGR	3.80296692396974
DSG1	3.47238295430051
CCK	3.58155976989880
C17orf48	4.61518890121486
C1orf69	3.6850109430446
DEF6	4.0339329253047
SIT1	4.06568713654496
UTP14A	5.72313230857512
RPH3AL	3.82572414126532
NXF1	6.91143944355916
C20orf46	3.82835704104359
NHEJ1	5.14986788018339
SLC24A2	3.96521736249798
TUBB3	4.49637631168234
SEC22B	6.83173537365072
S100A6	9.54923249959153
CDKL2	3.23194316919639
TINF2	5.29062821155047
SLC7A10	3.33887604006951
SPRR1A	3.20845228387735
CYP4A11	3.03363774593573
SCEL	3.25126698817207
TES	7.66979467240042
CCDC70	3.45052915248374
SH3TC1	3.72622543659626
RAB36	4.05399761608965
GRIA3	3.28596670540761
CRYGB	3.21326118214602
BHLHB9	4.38628287164911
CRISP2	3.40411352756502
ILF3	7.42470054473627
NTRK3	3.30003577851632
B3GNT1	5.80810889349856
ZNF444	4.9177907130749
LARP6	4.43445388833075
FMO1	3.42884024242324
POLR3C	5.74649371670895
FBN1	4.47730865834625
SGCG	3.20219946851847
JOSD1	6.19841026862956
BEX4	8.48803281014106
INHBB	6.16050482505759
TBL2	8.23101824408045
HYDIN	3.430510105384
RPS6KB2	5.29563611008654
ADRM1	8.03599363344033
DDEF1	5.89463905214877
PEX6	4.70813572504713
BAT3	8.37751319637924
TXLNA	5.64570581209953
RAB31	5.52594393730429
SCGB2A1	9.44126466458415
TMEM187	6.47324583292875
AIP	6.07312479499507
LGALS14	3.22365559669658
SLC6A14	3.52330638215668
DDX4	2.989809810732
CTNNA3	3.33599802510118
PRRC1	7.6182452346171
AP3B2	3.90520243556302
TRGV7	3.53438588819476
LAMA5	7.22941191324701
PMS2L11	5.2260819850635
TMEM184B	6.11327638420019
AKAP4	3.4666275332354
ZNF292	6.26798179389972
C21orf45	6.75774706911942
ARNTL	4.43857461668384
CTCF	7.32368166453656
CCL2	7.22441700485296
SNTB2	4.13923531857139
KPNA1	5.45615623047818
KIAA0746	7.33118047245806
KRT81	5.52407679519521
ALDH3B2	4.32941752149097
TMEM41B	6.77991087984081
M6PR	8.00938101271685
S100A11	8.58316140650087
LAMC1	7.60589271884356
CCND3	7.2250975293777
COASY	6.76075750362622
EFHC2	4.02355826719648
DOT1L	3.28359383934505
CLTC	11.2350052210951
CLASP2	6.6334092407559
SRP9	10.5758725021535
EIF2AK3	6.79126346267756
GPR88	3.04948565027237
COL13A1	3.74428282334881
SMYD2	8.11153655989289
TMPRSS2	3.35055940229855
PBX3	5.87584382364154
SIGLEC6	3.34877893358907
PVRL2	5.18124038513526
ALKBH4	4.3508105317342
ZNF629	6.1828541066907
NXT1	7.71815416323355
CCDC93	4.29755862819441
TROAP	5.31064439795362
KCNA10	3.85400469015283
FLJ10154	7.69679363342084
ANGPT1	3.60201374114322
MED23	7.38675162800898
RAN	10.2575768898224
LMTK2	3.50456964829518
SEMA6A	3.56266213914473
UFC1	9.35139057881195
UBE1DC1	5.63805093913217
GMEB2	5.75363237475946
EEF1A1	12.8248798091408
PSMD14	9.37774935355544
FLJ10213	4.88537511324982
CHAC1	4.96752021510204
PDCD2	5.58033552021352
MAST1	3.61021833839192
EPHA1	5.11248914133257
HMGA2	6.57985648321157
EIF4G1	7.66116625676093
ING2	5.26299118021333
C1orf109	7.18599299804556
INTS3	5.94711502224544
TRPM4	4.36317147289656
LTB4R	3.71912139271715
ISYNA1	8.132245543692
UBE2D1	5.70639757846167
LSM7	8.24871327823896
IDH3A	6.14319588033163
FLJ21511	3.02321272535804
CREB5	2.93269081996721
LRRC47	8.56938223442307
ANGPT2	3.89409380932988
RANBP3	4.66670966017068
DYRK1B	3.83119830652006
HLA-DRB6	3.84714616333987
ATP6V0A4	3.01947738899593
COPS7B	4.73753979874625
TMSB4Y	4.4014091025933
RBKS	6.44771562105054
ITGA4	3.05860715126268
RIN1	4.35243897955883
DNAJC6	3.58465438956716
SEC23A	5.84737998755809
PHLDB1	4.45151071970471
CLOCK	6.5964660680284
LOC26010	5.71646730252453
MLX	5.13264704282896
TPD52	7.02175248135954
PSMA4	10.0412559131299
C1orf149	8.30032267295268
C14orf135	4.66083266313094
KIFC3	3.77057386924983
ROCK1	5.86603421241886
NCAPH	5.35892332120314
TAGLN	6.9327743386985
PTPRK	7.78543849900716
CCDC19	5.06260615511078
ZNF45	3.89072609811608
ZNF329	4.54413904837339
TK1	6.05465796972842
TAX1BP1	7.67598093034288
ZDHHC18	4.65348473477716
C10orf88	4.05076170763155
TMBIM4	7.5123315301675
KLF1	3.20014578802951
NMUR1	3.20266192112861
KIR2DS4	3.5488381321408
SAP30L	6.08587308877713
KDR	3.70962077518368
KCNK2	3.11463420326049
VEZF1	8.42615877750006
GIT1	5.37713213934244
RLN2	3.98190178288946
ST3GAL2	4.24519957217469
DNM3	3.80715019904044
C7orf10	3.43995411784534
MMP28	3.31936120740876
ZNF394	6.72763435090373
HPD	3.07088235884513
MOXD1	3.56535291192382
PDGFRL	6.54608525603043
ODF2	6.03483505716903
TREX2	3.05726512640345
MFAP4	3.60260168966739
SMCR7L	4.97649962105379
EPB41	2.99352142144578
GZMH	3.76372804051938
CNNM1	3.33048993905401
PHF17	5.83368412610734
CBLN1	3.11761979948672
NUP98	5.58510374889033
PRKRIR	8.47015267001653
RMI1	7.1865997081295
MED4	5.86732512345832
TRABD	4.16277392591245
C11orf21	3.77076157181788
SHCBP1	5.51939942032411
ECM2	3.53227315942851
PTPRS	3.43618425866134
COTL1	5.75230683150541
ANKRD57	6.22419058275838
CLDN15	5.11824089633677
ZNF659	3.00002304549115
TNC	3.7466683837401
GUCA2B	3.14363653511837
DOCK9	4.08807634488443
ITGB1BP1	6.19722374350255
DLG2	2.90344030768789
BRAP	6.14225089946463
C13orf7	4.36790207167113
ZC3H7B	3.89635929142342
PPP1R12B	3.85560097555553
SOCS7	3.7206736653335
MARCKS	5.55169664604214
SACS	5.40178575452485
TTLL12	6.7683044867331
SH2D3A	4.2536158259006
RFC2	6.07229913447076
PPARA	3.45832913266621
DVL3	6.34865090135438
ADFP	6.04913296572124
KRIT1	5.7384254695441
SERTAD3	5.64295884925769
LEFTY2	4.21751402704449
MN1	3.44520256665958
PTPRD	3.34654173198652
RORA	4.04096540461345
PIAS2	4.10306285007464
MOSPD3	5.29770470762841
FBXL15	4.35725827868822
MYH15	3.31300284925132
LY6G6D	3.34358031651462
CRX	3.26565124090397
SLC22A17	4.74985367761511
TBC1D13	4.79647892607398
PLK2	5.13073063985552
EIF1B	8.76185979813819
PRIM1	6.71469169941866
ATP1A2	3.1888114185941
CRYAA	3.41102162372734
PLEK2	4.4899387070176
BACE1	6.46509043011586
FAM12A	3.09978970395656
TG	3.32831376028247
AGTRL1	4.18369171142013
OPTN	7.35160395911707
MAPKAPK5	5.097194995175
DGKG	3.66585970666001
RBP4	4.09468049155484
ZNF428	4.71259878613917
TFB2M	7.15787979401208
METTL9	9.02923009533992
ATP5O	10.1465240842821
SP100	6.07692647701153
CPSF1	6.0455527128496
LIME1	4.71045469574445
S100A4	7.36177113255308
BTC	3.30695114745997
MAP2K5	4.66945571516124
NUP188	4.66955162597402
SDPR	3.15165764213344
RPS20	11.2015825346516
LAMB1	4.92311082272959
IGF2	5.09587440536984
ATAD2	5.89490859041218
ADM2	4.19378867466038
NPEPPS	6.36868336018638
DMN	3.28133070332807
EPN3	5.4222479245929
CD80	3.86709384982757
GPR77	3.2354622450578
CLIC3	3.02239575332394
HOMER2	6.64072331177521
KLF8	4.68711987906756
DNMT1	7.57066629862621
HTR1B	3.91831306079746
EPB41L2	7.702154926241
JMJD6	5.19987599535908
CTSL1	7.3723604147121
BRIP1	3.62136878365326
SMARCD2	7.26331734687503
WIPF2	6.00699491975358
GPR27	3.83572545867936
ELAVL4	3.78054387236641
CDH9	3.26098943065279
PPM1B	7.05420087224467
SUV39H1	4.94783069078362
SLC7A5	6.02054324147598
GZMA	3.75378792300583
DLG7	4.87688420206605
AAMP	7.14195665443972
T	3.67406260466171
NFIB	5.66262122370336
MBD6	3.60990982750563
TUSC4	5.19844968775745
CAPRIN1	8.36608778180421
ETFDH	3.50692059778535
SLC15A1	3.64540303897135
KLK13	3.83229455373795
GSPT2	5.1330297672011
TRIM13	5.83822033104556
NAT9	5.73240014987066
MB	3.80006194840456
C15orf5	3.55500705286565
LIFR	4.66146639247023
DMBT1	5.33888365488994
KCNAB2	3.4135948756983
EIF4A1	10.9563783730285
MXI1	7.2815828570625
SPTLC2	5.5893318042336
TTC28	5.5098753764216
TSEN2	5.51916314894761
MAGI2	4.28148635898716
NLRP2	6.99142660846854
EXPH5	6.7202781854679
NELL1	3.40852151841548
MAP3K2	4.13260860792773
SEPX1	7.04287537008639
TSPO	6.29435669959272
ADORA1	3.77773559973493
CLINT1	7.45458106758134
SYMPK	4.03351004576405
LEPROTL1	5.9589311700454
C2orf54	3.59411817793827
SEMA6C	3.79325541241671
POLE2	5.57161239647393
IL2	3.10204201122290
TBPL1	7.19429246174897
STX12	6.08774510798191
MRPL39	7.2114779557764
PLCL1	3.15181880226439
CASC5	2.56216263662418
IFIT5	7.94919656506177
DDIT3	6.28580193935966
FAM46A	7.0711484069949
CYLC1	3.70881541410394
HPCAL1	6.09928744683576
HOMER1	5.85298528574302
CDH1	5.99815318662114
CCDC101	5.83385173432216
ITPA	8.27498662548155
D15Wsu75e	5.4555863449984
EDA	3.88035086355252
CREG1	9.28953586958385
SAP18	7.1398936963024
IFIT1	9.6941241528959
CHRNA4	3.61181268668537
CALML3	3.1502328911241
HSPA5	10.5000864375000
JUNB	8.35057734156516
SERPINB6	7.23272319611896
NSUN5B	7.33677744176898
RAB40A	3.36002884358393
SCN2A	3.41615271958467
ALDH8A1	3.14475734032884
ZKSCAN5	4.30768610788633
WNT7A	3.41511325564752
PRRG2	4.12292386508618
RALA	6.99842963196845
H6PD	3.68806233923808
CAD	7.33449425876284
SAP30	3.8669176119685
DOCK10	3.31882770227991
XPA	5.55419313485728
FAIM2	3.61423107729840
PRB1	3.08480287421374
SPDEF	6.44171868100485
ETHE1	6.15336199331154
GNPTAB	5.91269211217082
IRF5	4.53425431178814
ABCC10	5.80758408302317
ACAT2	4.82577838137361
INSL4	3.8235184614389
GNMT	2.86680463491175
PFDN6	6.91855855986985
RPA1	7.35305742120217
ACTR1B	6.59031029503291
TROVE2	6.88057665905461
C12orf35	9.66819714663532
EEF1E1	5.62990530368203
PLEKHM1	4.73435291156582
MSX1	6.84415223733264
FNDC3A	5.58107194214793
ESF1	8.28419038773143
HSPC171	6.37773426395031
MRPL2	5.79596878660909
MICB	3.80025138421636
CELP	2.86194362669519
ST8SIA3	3.18301454640466
C10orf116	9.70249093832512
MYL7	3.41868545088243
NCR1	3.36362266864163
CD52	5.12620440954721
KHDRBS3	6.11597900198092
SLC30A10	3.09095540206265
PMS2L5	6.53738513861485
UBE2E1	10.1890319959417
AP4S1	4.56108816102012
TPK1	4.4846862272303
MICAL2	5.41401844321875
UBA52	11.1207229296459
GEMIN7	3.54079897017096
PPIF	6.7099297142221
RIPK1	3.85336648072395
COL14A1	3.73417664363805
HSPC159	4.72999759927064
CPNE3	8.02811920240159
ATP8A1	3.10386549440698
ALOX12P2	5.58865985739797
CSAD	5.38973268277588
MTHFS	6.5152431304493
RECK	3.40168108822357
CXCL9	4.5502696825806
ABAT	6.70109225793443
VPREB3	3.7753758834093
EGFL6	8.20799466177822
C1orf14	3.17509599359135
RAB3IL1	4.65035770691815
FGF18	4.40523704782571
LHX6	4.96308357348358
SLC20A2	3.70509108958538
JARID2	5.95108493164648
CRBN	7.14202523385562
SPINT1	8.28080998385406
PIN1L	3.64969309720595
ABCF3	5.52714861139411
NCBP1	4.77717041852975
SSX1	3.09101224001753
CELSR1	4.09556443048689
SLC9A1	5.46213490306348
CHRND	3.55051265718145
ELSPBP1	3.92753791507369
SRPRB	8.5332357324855
FOXF1	3.13190043814880
LTF	4.0129271166839
TPO	3.3074630741822
KIAA1467	4.1400883262198
DNAJB9	5.79680703927836
PAFAH1B2	4.26696278311051
MRPS27	6.88397650526553
DKFZp547H025	2.88795620419462
TNN	3.11456780410117
UBAP2L	6.76226564106785
WBP2	6.15096310076018
AGRP	3.50199276079659
PRPF18	4.75336815930298
GTDC1	4.16709973402051
TMEM131	7.10988707220099
RCE1	4.40097647601016
CD81	9.98872732700588
TIMM8B	10.1260324825992
MYH7	3.80203873742978
CYP2W1	3.59175367957524
SCRN3	3.35477801939823
SH2B3	5.4890986237947
KIF1C	5.42640783717212
TMCO1	7.15967381501375
NEUROG2	3.22329455675734
SUHW2	4.11263135395548
PAPSS1	9.59061023415002
CABP2	3.5316422704768
H1FX	7.5794512943907
ELF2	4.80454356050142
HOXA4	3.43160242493427
KCNK13	3.11691438215106
SEMA3D	3.01048234893902
AP3D1	6.41858895171928
GLYAT	3.42611833004192
OGFR	4.82781532335214
MC5R	3.12957341236225
FLJ30092	6.7439739663107
TGFA	4.03292500087718
C8orf17	3.09143344927115
DDX54	6.44774399286133
NPAL3	3.75390643441268
NXF3	4.66009711416825
MMP17	3.21960754729354
KIF15	5.19171830979415
MYL5	4.01596965047417
PRLR	3.38003268238002
AP3S1	8.3464425839586
CHIA	3.80887189570253
FGFR1OP	4.31404561723221
MED28	7.45244624784322
PTPRA	6.68044194203702
CEACAM7	3.26550745929154
GOLIM4	4.49374516240293
PADI2	4.38423186760681
ADSL	7.21709330108634
HSF1	5.16574474103226
LAS1L	6.80068912479844
DR1	6.30058465522635
BAP1	5.87309541717534
C14orf140	4.17816560836243
SLC17A2	3.81261790560542
HOXA9	3.37388762450372
TMEM161A	6.78383254222707
TMEM144	2.96640432359411
HIF1AN	4.64860126288104
METTL7A	7.72009068867105
NCKIPSD	5.65550473765454
ITM2A	4.01445897605894
POLR2H	7.70700929176783
ABCG5	4.21448217661793
PCDHA3	3.4031264776806
DSG3	3.32173422301747
ZNF180	3.97399692402107
BUB1B	7.12093360606612
JMJD1C	7.23210995589312
NFKBIB	4.41940474523889
DKK1	3.16204721196538
CAPN5	5.12264113211706
ZNF205	4.50339121880655
COX7A1	3.36312534271435
OLFML2B	3.86036997817333
MAGEA1	3.3171086673793
PA2G4	7.03321679667028
NEDD8	7.98675459052466
MRPS2	7.37639039162458
ABHD11	8.32967304210435
NOTCH4	4.30148810114558
CADM1	8.46582257637313
PAIP2B	5.67195574617203
MAT1A	3.63395328237289
THUMPD2	6.15447357157911
CALM3	6.13712608190542
KCNC4	3.58811871101431
TSPAN1	3.96719872485527
NMI	8.93311124759166
ACIN1	5.3115284029326
RGS9	2.99041770726701
XKR8	6.35013311048983
RPL23	7.35775575191909
B4GALT7	5.21190151017761
CNKSR1	5.28993472793061
MPDZ	4.50109793982981
SDHC	7.92236672093776
ATF6	6.89481415600346
OR1F1	4.10428136833277
GBF1	4.26210015161341
ITIH1	3.29305565999796
ZC3H11A	7.90001713911085
RNASEH2A	5.8203966486317
CCR10	3.01441760043514
EIF2AK1	6.27492507909275
B4GALT3	6.13381544562971
TMEM112	5.13872270941298
MAP1B	6.0721625417785
NVL	6.36090547391991
PKM2	9.35322262630642
GGNBP2	6.10162997914859
ARC	5.91714923820142
NUP54	7.94436650049543
PPFIBP2	4.73919737134204
GPR175	5.49774733622237
VCAM1	5.71595466103533
STAT2	3.64558202800545
SEPT8	4.96462659994584
PTAFR	3.51936498398996
ALG3	6.23906179575224
REL	4.44215419985295
GNA14	3.43304949789329
CR2	3.49592844493674
RNF40	6.27701561699847
EWSR1	5.66801552961473
CSN1S1	3.28888085552465
PLEKHH3	2.90281477100380
IFT81	5.76731734750233
