Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H05_516360
Composite Element REF	Signal
DOC2A	3.49828827098657
COPB2	9.12894254940105
CTR9	6.06987830150833
VIL1	2.93282280797798
CDC27	5.76553357283382
PTTG1IP	10.1977434275581
LECT1	3.43310006948758
COPS6	7.3406058830316
COL9A1	3.56759243968717
MCCC1	6.90487896885345
GPC4	4.37900362140426
VAC14	4.59429247996686
PSMD9	5.48216896951863
PPY	2.71112835586968
SRCAP	4.9097557771574
PPP1R13L	4.29572045775792
BPGM	6.4573711090549
TTC19	6.67651744119304
GFPT1	6.68554239596772
C1orf114	3.03675516227241
HMOX1	6.4486164373291
SLC27A6	4.16766911936956
MC4R	3.37213892073454
CALML5	2.87725417293829
MRPS10	7.28252782915743
PRR13	7.62484162968566
INS	3.09836064538839
CECR1	6.79689237212645
SERPINB8	4.11769699550369
FLT1	3.62001975757016
FEM1C	5.31594101177617
PPP2R4	6.13134925943396
PDIA2	3.45842814183236
TMED3	7.80829138299127
NUCKS1	4.70439148943282
EXT1	7.84608229145508
RCOR1	5.35448305551617
EBI3	3.93806444523712
SMAD2	7.243640048144
ODZ3	3.92032868321961
POLS	6.59978971863161
NXN	7.92773013669311
PPIH	8.3448181834183
FOXJ3	4.99868812199782
EIF5B	5.45235927094167
EIF2B4	6.12438655743024
C20orf121	4.50842552359278
CENPE	4.9458580646223
KIAA0415	4.25957705546993
CRABP2	9.09450444414888
TSPAN12	8.01186500209543
CXorf15	3.04204356877542
LOC57228	5.0251578154311
ACTR3B	4.88574384413323
ASL	6.35256465564914
GATA3	3.67670713639940
TFAM	6.05605717867971
PCDHA5	3.27256016494195
PARP12	6.90902224696314
PIGH	5.21082515338604
ENDOGL1	3.35331228961627
GTF2H1	5.9641937491897
MPZ	3.39944743939591
BIRC4	3.6529850886886
SSBP3	5.59625721798379
BPESC1	2.78615025467447
FOXC2	3.34656026230829
HS3ST3B1	3.10940505818263
GDNF	3.67017829537493
CTNS	4.54134799376248
KIAA0859	5.70945944443772
TRPC5	2.91754007558076
PMS2L3	4.99274864657878
TEP1	3.2980933412205
KIDINS220	6.20286604664503
CRH	3.36846516426558
CES3	4.17318119784006
ACP5	6.09081733463607
AMFR	4.78012411147553
CA4	3.35775655718730
PLCB4	4.19984979194008
MPHOSPH10	7.69239563977951
PGF	4.10616466069898
G3BP2	6.12369833277877
SR140	6.3287903666655
ISLR	6.20158791863784
HOXA2	3.6598089944946
PYGB	5.48784285452739
BAT1	10.0025295377344
TSC1	5.17681032346461
NARF	7.32935975962313
DKK3	3.51190764657246
UTP18	5.79387067440869
TSKS	3.32566174949122
DDX31	4.46556727664198
TULP1	3.80141165419266
TNRC4	3.68140818406668
ZNF430	5.69567657003375
POSTN	10.9790675224882
AASS	3.56487189612767
APOL5	3.48932333089278
PLA2G1B	4.29430074242033
FLJ11506	4.23530665692605
GTF2A2	8.62367556696394
RCHY1	6.36103978813608
CYP27B1	3.10112772104032
VPREB1	3.37196603347933
MGC4294	3.60950341189735
TACC3	5.91522237089767
PDCL	5.53685013382378
DMXL2	5.63974565014894
LOC4951	3.45364365810449
EID1	7.6990153163595
MS4A4A	7.43051737919386
RBM14	5.57556163551106
MGC29506	4.53488857055706
PPP2R5B	4.06611596816469
TNFSF11	3.21052539526405
ATG2A	5.39307787701909
RPGRIP1L	3.91781765879286
SPOP	7.19701776783677
OSGIN1	3.31386438056716
PTPRF	7.70992992450525
ICMT	6.14434721605781
SEC24B	7.04900247385575
MAML1	6.43534508792556
POLL	5.12394534866904
FXR2	4.15507947004019
TYK2	5.81286013425601
MUC6	3.33878737884475
ADAM28	4.12197009083571
MYL3	3.35449408580280
NRL	3.36113673300043
PIP4K2A	4.90896710953994
TCL1A	3.39036001396696
MED7	5.55014988303748
MYLK	6.77530494382841
RRP1	4.3519873712577
TFAP4	3.84168699585749
CYP4F2	3.66417240486697
UNC5C	3.10621115630172
ARL4D	4.70156134975055
SH3BP5	6.11618910284649
AKAP6	3.64387104899924
CTLA4	3.20160631377249
ACSBG1	3.30105557301968
MTMR4	6.36948392842697
NECAP1	6.3270598624268
SLC25A17	4.82800163441218
POLR2F	7.12683316304394
PLA2G2D	3.22602258081776
WNT2	6.24145675892791
GLMN	5.76320101789389
MCM7	7.1012532618795
TRIM52	4.5506525046238
DCLRE1A	5.75913306789356
PDX1	3.28676600503779
UBQLN3	3.22308210344006
PRPF31	5.78924547198867
TLR7	3.87437787041692
SMAD1	7.88870525837385
CLCN1	3.41388561570744
RIOK2	4.97413271587191
CEACAM21	3.47579798678497
PDLIM4	4.41124240136977
STX18	6.36103255718071
CCPG1	4.52883859270708
SLC2A6	4.24713508945728
SORCS3	3.26911497647697
NOLA3	9.02844013246203
PDGFA	4.16654973763532
TRDMT1	3.97086087759374
CFL1	11.4551048075447
IL4	3.10828276352199
NAT2	3.42459842475477
CPSF6	6.02384942600898
PRG2	3.33862377642332
PIGQ	3.79669497037714
CLSTN3	3.85363451358217
KIAA0146	4.25172091264168
GBP1	8.046322704377
CEP55	6.74252901742348
ZNF408	4.86200030698258
KRT20	3.32860234507893
EYA3	3.74052358302042
KRT38	3.90246666313996
WDR7	5.21275670502826
BLCAP	7.81348519782213
HLA-DPB1	9.68555672505262
SFI1	3.59873769028547
GNE	4.36010723151913
MGAT4C	3.13476768926198
CTSE	5.61461740574379
SLC35A2	4.74111678079301
TUSC3	6.78404958962762
GABRD	3.1859205808703
IARS	9.56779991124863
ARFIP1	6.24114249107103
SFRS9	8.49499934576635
CEP110	3.89074743219956
MYF6	2.87457355450940
MGST2	8.54797990760499
EVI2B	6.02318547784374
TRPV4	3.05038342665849
SLC25A11	6.25429497500453
EHD4	7.34425648577857
NOX5	4.08776404247754
NCKAP1L	4.78765869384167
EMP3	6.92340873687475
SYNCRIP	7.63860417010522
BPY2C	3.66306834343991
C1orf38	5.41263109000356
ZNF426	4.96129362437982
ELOVL2	3.39828038240945
ATP5J	9.61394466240014
CBX7	4.42322005898089
OSBPL1A	5.14173265759015
MED13	6.92098945612504
ZNF589	3.9023159498033
CHRNB3	3.14602105310226
GOLGA2	5.36564389698773
NIF3L1	8.54136406536355
TRA2A	5.23954973030261
F2R	5.43747448471704
PHF2	5.07102267466061
PID1	4.17127393758097
MTAP	3.61077592442432
RFC1	5.34698720533383
C5orf3	4.88673767273998
ADORA3	4.0454840566981
ACTL7A	3.37036294973476
RAI2	7.46429446289321
MAP2K7	3.63450808660748
HYAL4	3.14925234474442
GZMB	4.40641159894833
FCGR3B	5.07001789583153
BMP1	4.81301657237468
CPNE6	3.4129291289626
SP2	3.86856787878208
DPF1	3.97162809841874
SMPD3	3.46994234077981
TMEM38B	4.75598023543502
CCDC56	9.45787931268616
NFE2L1	6.64464362786336
MRPS31	6.51061858898794
STIP1	7.01606438716937
MMP26	3.04690084410007
RASL11B	3.47754756097371
NT5DC2	6.24425450615816
HLA-G	7.33052399488446
LRP2	4.24506534694741
MTDH	8.82060300626367
HSP90AB1	10.3674710094375
PMAIP1	4.09456710209235
LMBR1L	4.3948781816589
SLC25A20	4.87249293518521
RSBN1	6.04873846186039
S100A2	8.1785704868716
C2	7.11393654177819
RHOT2	4.94861132324829
RALGPS2	3.38492903042863
EIF4EBP1	6.78298691463302
C2orf27	4.21175717110256
GCKR	3.76988545110892
FER	4.82294838289096
TRPC6	3.27844775667132
RGL2	6.63314989525739
ARPC1B	8.49289140609062
SNRK	6.3212810198571
UTP6	6.83643248677584
DNM2	4.1392011190606
GCS1	5.36172308377399
EHMT1	3.07151931901744
GLDC	5.47057050596527
FBP1	4.56344929936576
VARS	4.65017328211211
PLA2G7	4.47277982112098
RAX	3.22495627041108
TERT	3.46815715718821
CCL1	3.03242581929232
FUCA1	8.29024796897082
ALS2CR8	3.36429645890386
CXorf21	4.71611599996249
KCMF1	9.56894035588679
MFAP2	7.95092079686517
OXCT2	3.32288166425519
WWC3	5.39125932517792
SOCS1	3.6861306269019
IL17RA	4.29699879993504
C14orf115	3.60744071709523
ST5	5.91341903117674
STRA6	4.67109537743592
MPP5	5.03755332139714
SPA17	5.13220097808655
C21orf7	4.16534468134353
FLJ10986	4.37252382278206
LHFP	5.56941259990848
CAMK4	3.72416471292935
GALNT14	4.2325260331963
CXorf27	2.9828279832862
CLPX	5.19149482951027
NPLOC4	6.17332136501408
PJA1	6.72381382207213
CPLX2	3.58168572312608
ARSD	3.57611489472718
WHDC1L1	3.33907917883437
RB1	4.92095721038167
PHLDA2	4.88231942916777
C2orf56	3.68811421753333
GUCY2F	3.14534214139777
MPV17	7.29322970501072
PSMD4	6.66726609056464
SLC35D1	3.79916351807386
C20orf103	5.25439402992445
COL16A1	6.00937947490425
ERLIN1	6.21690568047957
JMJD4	4.38743613596271
SLC29A1	5.08206455795598
GLRX	6.27808244432157
HIST1H2BK	11.2691124075849
TP53I11	4.27452034263359
ST3GAL4	3.93047738915262
ALG8	8.74305562970985
PF4V1	2.73030303527766
SHOC2	7.03330973535652
REG1A	3.05991575690949
FBXW7	4.50463971494168
CYB5R3	9.19346836041802
MINA	6.52546775998942
HHLA1	4.31358431823136
MYST4	5.50632259488886
NR0B2	4.25225671220423
TFAP2A	5.22512313108483
UCHL5IP	4.41494918348452
TIMELESS	5.56788774116993
DDX10	7.14549452401698
SLC25A36	7.95635754457337
TMED10	9.95394836776934
ZNF507	3.46134654663341
LOC90379	3.84793447550189
RAB11FIP1	4.37518211601696
ATAD4	5.39386777469408
PHF15	4.49954021587797
ZNF26	5.07837919534412
KRT7	5.01000557082491
RPA3	8.23330764706358
YIF1A	8.02272625442614
PPRC1	6.03037381386022
PCDH17	5.14836532587254
PHF8	3.64144609047654
RDH14	7.2297161332267
DNAJB2	5.50501411378808
HNRPK	9.56191136422445
PTPLB	7.48699688662822
RABEPK	6.31522669481824
SNF8	6.9183471856665
CBARA1	7.16424083693322
RAD51AP1	7.05969993853055
HAT1	8.69936773576677
HTR1D	3.49800613828925
H2AFV	7.28483426446688
OAZ3	3.92133430425718
CXorf48	3.14720911803696
RC3H2	5.22881869049588
SGCD	4.23050015001889
PHTF1	4.45405324551235
CA3	3.29865749899625
PKIA	4.2223086387838
STX10	6.46356303718133
PEO1	4.95838872004788
JMJD2D	3.24837655361768
KRT19	10.0762020159406
ZNF143	5.47185677013896
ENO1	7.9584142100304
TIPRL	7.03432209343436
MAN1B1	5.80000910342555
P4HA1	8.52647022542992
TPTE	3.03752634338789
AKAP8L	4.32092102583324
GPR17	3.06842699860976
LRRC20	4.62275932748954
UBE2Z	7.54857911924938
COL4A1	7.72066020263918
ISOC1	7.59406588322299
RNASE1	9.1491226922138
C20orf20	5.74891533495242
NDUFB11	9.15114942862145
STK19	6.47030598989379
OSBPL2	5.12488914376536
PTTG2	3.01661261526718
GRM7	3.2051029588234
SLC39A8	5.39618377971918
APPBP1	7.69372036975463
STS	3.88155528928367
FFAR2	2.95463172693751
TMEM123	8.82686343421168
GLI2	3.76397790880093
BTNL2	3.23694555231408
ALDH1A3	6.17955667468706
TGIF1	6.77621915410644
SCO2	4.68830858443379
TP53	5.75618430531683
CCDC69	3.89150199203003
ZFAND5	8.18667435785968
ICA1	4.81174323329625
RAPGEF2	4.8222396745871
NAV3	4.04225786901864
EPS8L2	5.63074326629798
ATP6V1G2	3.2359873224267
MNT	6.26636149779057
C6orf145	6.20719399506542
PPP6C	7.73197691171422
OR51E2	3.05648888188613
OTUB1	6.32712991759263
ENTPD1	5.13059318517379
TMEM115	5.0153914006734
STK11	4.06356607912956
PRPSAP2	6.47293558815961
SH3BGRL3	7.91072561425622
MX1	8.1067517374308
PSMC5	8.55909766790813
TTTY9A	3.50897576432549
EXOSC4	7.10984228866366
SETD1A	4.26819216455656
YARS	7.48345416484733
SLN	4.39269029849257
RELB	4.95947129357056
NLRP1	3.75863760400456
LAMB2	5.44403580069626
FNTA	7.48517052568628
HNF1B	4.65453912094456
C14orf139	3.7134124225233
UMOD	3.35253919803276
ZNF512B	5.29445851083559
GPR25	3.95189065595104
C6orf49	10.2729404003084
ATP6V0A1	4.48126127143457
SNFT	4.04014972917571
ZNF768	3.93476249431499
GTF2I	7.493181383144
KCNN2	3.15381254000849
DYNC2LI1	5.10486089566364
DGKE	3.05906780754033
DNAH3	3.55534672283312
RPS6KA1	5.10876260069094
C9orf53	3.55297895727873
PTPRM	6.06529088799075
MRPS15	7.54573915692246
TMEM59L	3.74402674776271
SSPN	7.4117651746646
IGSF9B	3.22541075122486
CNOT8	6.44263868667224
GORASP2	8.86442251359836
ADAM17	5.57677910238120
CHRNA3	3.38253484740034
MYOG	3.41628417865975
UBE2D4	4.90311258309799
CPNE1	6.67117303468496
AK5	3.76274029794814
RPL37A	8.0592649036796
CPS1	3.05656131597454
NDRG4	4.17932127828417
ALG5	8.53531762347088
NCOA2	4.06366926051443
LOC130074	6.00178149978832
PIAS4	3.16291802656695
S100PBP	5.67661718761296
TEGT	9.83517531899547
USP5	4.94351614245573
CFLAR	6.21928671040903
KIAA0692	4.64682125860282
WDR48	5.18529044339414
PCDHGB6	2.95303781406016
NRXN3	3.55952646722005
ACACB	3.66653836596021
CDKN2C	4.95136405133559
KIAA0226	4.45952905133626
TRAK1	4.68292216670696
CUTC	4.87387718856376
AGPAT5	5.95570931912332
WDR68	6.07899201420959
PREPL	6.8360321466093
ABCB6	3.80618781807835
RABGAP1L	4.45845755538292
FCGR1A	5.6089682248277
EIF4H	8.4978748553251
DLC1	3.91529322836186
MAPK8IP3	3.74491655357173
SPRY4	5.09037543005736
RPL11	10.9323857147731
RAP2C	4.71090667434792
ETFB	6.8256473865721
RORC	3.47657082456231
GRAP	2.84761807458733
SEPW1	8.81636398047772
NMU	8.4719906900634
MXD1	3.05660778433095
IFIH1	6.70414069040052
AZI2	5.00288264309838
WDR37	5.62388885582195
SEMA4A	5.75233837947747
RPL8	12.4471088351354
NUAK2	7.24864553428657
AHSG	3.48487721335374
RBM39	8.31850433248217
MANSC1	7.16538378750817
IMP3	8.29775353739734
ARHGDIG	3.57956120490659
ELTD1	4.84117752517111
PRAMEF10	3.29342940982891
RGS17	3.4220238186786
KPTN	4.26512869425815
C2orf3	4.95268375697862
PCTP	7.35964166531467
MRPL42	7.6588800236192
SIRT1	5.4225480898268
MANBA	6.02280903715786
CD164	8.3652134946005
ZNF671	3.57207624736936
GFRA1	3.46185035520331
PRM2	3.10844293968371
IL1B	5.7401808703151
HAX1	8.80356436289423
REN	3.40140610773179
ZKSCAN3	4.88548776257306
CTSA	7.9919891199023
TPRKB	8.31950674974687
UBFD1	6.06064992462869
CDKL5	3.27868014134795
HIST1H2BD	8.4950432767448
COQ4	5.17534243683474
TXNDC4	6.24790158908898
C5orf22	6.74737739260962
VGF	3.74338831176487
INPP4A	3.7771995207852
RNF8	4.86202982905495
BMX	3.13638100981406
SLCO5A1	3.75152240267962
PTPRU	4.24265776608526
ATP8B3	3.33743461960318
HOXC8	3.97859656766549
ADPGK	6.7300936122618
IL12B	2.87174500039922
LARP4	4.686953341535
ZMPSTE24	8.3855159299404
PFDN4	5.7376904908759
KLHL11	3.3229703459408
PSMB3	9.78905319197672
KIAA0157	6.30309328077976
DDX25	3.08626291514378
NCAN	3.64124541619491
RPS25	10.9309354479738
SOBP	4.30207729752901
TESK2	4.41199359414455
DNM1L	7.61477206539455
LOC55908	2.94963073252145
MTIF2	7.93441337219852
ZNF207	8.59517278212085
EXOC7	5.69612322318882
CLEC11A	4.93839742887402
TXN2	7.13256107273564
TOLLIP	5.28698013873353
TRAPPC3	7.27371038665702
TAF15	5.8775099414146
HAMP	4.48008657452207
GRIA4	3.47547456032623
IDE	5.59893584857258
DLK1	3.16900257385960
PLVAP	4.95408774641473
NOD2	4.16019103995124
SCMH1	4.88706867287236
ELMO3	4.13378770095624
GPR68	3.41471478073817
HTR2A	3.13116836538581
FUT7	3.66683771124763
PRELP	5.68682353788868
COL8A2	4.85164011198025
GYG1	7.7445752935413
C16orf68	5.7439691398948
R3HDM1	5.2886982599301
ZNF91	8.17744949770941
LPIN1	4.59959167759934
KRT12	3.58998458602208
BAALC	3.76610292584287
MKRN1	7.70960510564803
KIAA1598	7.33874658197229
ANXA7	8.51426823256293
TNP1	3.35683597644179
WDR13	5.7650920153277
GAPDH	12.0808456594398
BSPRY	4.63611655483861
COX7C	10.4902573157889
FAM108B1	3.75303032149203
PGAM2	3.45407496471244
PEX12	5.03137628546434
APC	3.99202068115789
PMP22	8.0496386971831
TLR2	5.67696511628194
NPBWR2	3.06935535810794
WFDC1	3.98930943080929
MTL5	3.87589424378336
COMMD9	6.89800475866957
INADL	3.62012393510929
GPX1	9.95704507923014
PSG11	3.21539761513084
SLC39A1	6.35730070349544
SNAPC3	5.03329797129682
C4orf16	5.21244027818754
GNA12	4.3317990737462
LIMK1	3.6576269093918
MECR	4.70206221583310
CDC42EP1	4.74597297276422
KIAA0101	7.48846719821448
B4GALT5	7.59748099448285
PIGC	7.23620401631419
LRAT	3.01132298658961
MMP19	4.75357157888653
IL18R1	3.36921805374973
VNN2	3.55176692472995
AKAP11	5.31115058030579
BCL10	7.18626146925494
GLB1	7.53671392125732
DTX3	3.44787613509984
ACCN3	3.27206447000380
MOCS2	7.4797648481349
HCRT	3.24631076751760
CYBRD1	4.86298253772006
REG3A	2.97976603609442
SULT2B1	3.62193425885027
SEPT6	4.18228022582116
MMP10	6.01521442590943
CDA	3.29501764339589
ME1	4.87003278134252
TCN2	4.95599144646496
MGRN1	5.3998133932351
ZFY	2.76407107924723
CHRNG	3.48900904975907
IVL	3.39389486942807
PLEKHA6	3.52692363222355
CALM1	7.39595545722096
PGDS	4.3099811426144
C8orf33	8.29306955629848
CYFIP2	5.24988280729734
TEX11	3.87713104712738
CKM	3.55722376505003
MAP3K11	6.0865224169386
CEBPE	3.29855234798823
ACOT8	5.42570675108306
ESR2	3.32026316801761
OLIG2	3.20542532446011
AGTR2	3.09158227189208
DNAI2	3.2672911969313
EPM2AIP1	6.94873616030521
C14orf106	4.88359604311401
PZP	3.57403772032123
RPS9	11.1174731632338
SIVA1	7.34442012801783
HEATR2	7.831947265417
CD3E	3.57097961103713
APRT	6.75452229218609
AMIGO2	5.42384505054725
GPS2	5.27398023286315
NOL14	4.50435688182699
TRIM36	3.17240446457461
RALBP1	6.90272462427826
EVPL	4.13491931329954
ITIH4	3.55679451450954
ADARB2	3.28523668267898
PIM2	4.94359867918529
REGL	3.76184529439145
GJA5	3.90070303090417
SLC17A5	6.02550542630348
PIPOX	4.52732081312259
HGF	3.43523023614146
EPHB4	4.47198858216088
SOX18	3.72511814269888
SERPINA10	3.39737316443907
INSIG1	5.34318557987418
WDR23	5.45058024769426
SYNGR1	4.53395679561746
TEX15	3.52379475691725
REEP2	4.19402217350984
CDK3	5.14085160890074
HSPA12A	5.45963723269575
REPIN1	6.99180138101528
ARL8B	8.6336297420038
PDE4A	3.82099061392695
CAPZB	8.03000311858882
SATB1	5.62380782986007
PPM1D	6.05662630510923
VPS45	7.89882803426527
TP53BP2	5.93177251591944
GINS2	6.90198217137486
CYP1B1	5.72730050888885
CACNA1G	3.54474716665634
VGLL4	7.88854446099366
XYLT1	3.6290596258527
BRWD1	3.50548642796846
ROS1	3.21803828342012
BMP8B	3.25816876076573
SLC5A4	3.72271009411048
SLC6A3	3.31509993536337
C16orf53	5.36996908665404
APC2	3.61601110258455
GOLPH3L	7.5591554476999
ZBTB17	4.05289834405359
C6orf54	3.40117626611727
SLC19A2	4.43053562736246
C6orf134	4.36705982080467
C9	2.67144366830986
ZBED5	7.96565413332824
PVR	3.78177791471267
ARTN	3.58263162975654
LTA4H	8.74818803726689
MAGEA4	6.00588372317419
IFIT3	5.60863632490316
PDE3B	3.62686958891575
GNRH2	4.16769484207323
STEAP1	6.97332635741433
FLJ10292	6.3652297838772
RPL39L	5.8049714367828
PGK1	8.82286525799461
CCL13	3.46983368763404
RLF	6.4180654277765
MLXIP	4.13838883763033
PLOD1	6.99131933969339
MTFR1	6.29749971649797
NPDC1	4.57706445974222
C11orf16	4.01270602803706
RRN3	4.85851615331158
GPAA1	7.75301266726592
C3orf14	5.71324742415199
TEX264	5.84687797402903
C22orf28	8.122990828355
RYR3	2.86380600258390
VAMP2	4.68077296380012
XPNPEP2	3.44587669472957
PDE6A	3.1374014562536
SUPV3L1	6.2352349200325
FIBP	8.6450851357676
SPIB	3.98518163305864
TBCB	7.8619479795174
DHCR24	9.27949581438805
ADRA2C	4.84250390413284
MEF2D	3.9318539242145
MYO1B	6.0819691832523
VAMP8	9.93058729322378
ANKRA2	5.49667497481085
TLX3	3.20380575721206
PANX1	5.61538773169456
RCBTB1	4.47805204175408
FGL2	5.75725926880888
CEP70	5.51023851770581
WASL	5.76515576822792
DCHS2	3.30098647374635
RNF25	4.51708820341542
CYBA	9.58024809977315
ARHGAP11A	3.43933365775256
PLAU	6.41276454982428
MPZL2	4.79112780522056
MATK	3.24932384351918
EHF	4.3022816393122
CTNND2	3.50977440038225
PTEN	5.94060385855503
ANXA1	9.2503537946923
AFF1	4.35751267458603
ZNF189	5.0557681465291
SUSD5	3.22342286812122
SLC28A3	4.24696930624866
GUCY1A3	7.59080403064369
RASSF7	5.78350126474617
SETD2	5.2049885248221
ROGDI	4.9913330082549
C20orf195	3.38756024632805
TICAM1	3.99897702856462
PACSIN2	5.76383783799263
SERPINB5	3.26194368094682
PRKCDBP	5.22829040984085
TFDP3	3.05898889550758
PLCB2	4.1281339118798
RFX5	6.77350315550521
TXNDC15	6.75441728867394
PTPN18	5.60152020054031
HLTF	7.79360082885144
PKP1	3.32750947244397
NDUFA6	7.45349383207008
KCNF1	3.58272568105316
HMG20B	4.72420541907374
SYNE2	5.95228917194274
SLC22A4	3.49164284941815
VCPIP1	4.3442845284404
NETO2	4.71346046046025
SQRDL	8.03068414105464
BAI3	2.68209050359880
GALK1	4.19580141694066
SERPINA6	3.71882371605848
ASCL3	3.56229565232456
NOSIP	7.11252541165537
HD	4.50075351788588
TRIM23	3.77759605577993
FBXL6	3.79549582296434
FABP7	2.83378795479225
ARL1	6.84880018582903
MAGEC3	3.15204712033188
CDK5RAP2	4.34219785849667
KCTD15	4.26175821756564
CD1D	3.47209384952870
EIF3B	7.11107850493021
KIAA0141	5.49468764146451
BIK	6.62318513970257
PAX4	3.37624014126847
NANOG	3.21791156245545
CEP135	4.78072057199379
ALOX5	3.93433579803038
TRIM22	8.1258067875311
LYRM2	5.94260900041911
GPR162	3.58075713442308
RNASE6	6.32421653749698
GJA1	10.1710553635418
TAS2R10	3.0288604546517
FASN	4.62053687859815
MRPS14	8.14495800357993
HMHB1	3.00740613653832
GPR116	4.95857191928354
TAF7	8.22036563235005
GK2	3.80287593622407
ZNF219	4.27629155828893
AMBP	3.17450454085824
CD33	3.89768105862682
RAB3GAP1	5.63961793141912
NXPH3	3.55132313774326
KIAA0953	3.64061068273136
CROCC	4.03729240111053
CCBP2	3.72797797999055
GPX7	6.50524823034355
TGM2	4.76472846876843
STAM	6.66141180721486
BASP1	7.96111704263851
ZNF202	4.18466956369816
ACTL6A	7.95672922082557
POU3F4	3.68976640838794
ARHGEF7	4.95828587047445
SLC23A2	4.21100866319369
TBK1	5.40957480422408
CRYM	3.84838234461984
PKD2	5.93564760807258
STX2	4.32792715521096
ACTL7B	3.25621588843724
RPL29	11.3145984559143
NR1H3	6.13594110681804
MPPE1	5.59837514347842
CLCN6	4.49380586395376
C16orf59	4.44749253612884
AADAC	6.63842155110186
SQSTM1	7.68874408041628
TCP10	3.46132168885526
BIN3	4.84711681314251
DEFA4	3.42746592530193
HPS6	5.79952580309516
ZNF197	3.36030834073944
MAN2A2	4.20209781070901
PTOV1	4.97510039889541
GABPB2	5.59544086577766
KCND1	3.46352836443245
RNF208	3.76974867624206
PTPN11	4.77331872735473
ZNF274	5.90853069851734
C7orf26	4.67607360976216
ATF3	4.88020809996128
UCHL1	6.81194515043178
APOL6	4.94109463399378
PLK1	5.09579571088972
NPHP1	3.35124255548745
DAB1	3.49360335265056
MLL	4.09617626912135
ANKRD15	5.80386801380744
C1orf218	4.98177168419802
DDX47	9.47600115798958
ATP8B2	4.88719699753507
ANXA13	3.35377250048592
RFTN1	6.96774745800988
TAPBPL	5.90924323345894
BTG1	8.47007035472881
DPP4	4.21396522627969
KLHL23	5.3444649638355
APOC3	3.59486889374264
NPPB	3.15633093671058
ZNF148	7.04956807494746
CNOT4	4.46533310838784
HIST1H3I	3.18019615149993
IKZF1	4.02590160393866
ZNF141	3.54802860651722
PSMC2	9.03181812813139
APEH	5.78998220858934
GGA3	4.42895113280964
OR2J2	3.13952621587862
KCNA2	3.32456101543893
ZNF749	3.24687394329003
LPGAT1	5.86464344858783
TMEM159	5.25863058223798
PCYT1A	3.29469870641142
BRMS1	5.83266165140753
CHST1	4.19144091196731
LGALS1	10.8301143820472
THOC2	6.01727704552695
TAF1B	5.50176503862991
GPR173	3.10909925284264
CASP10	3.99654037976299
COL15A1	4.95220899755754
ALK	3.78079885352261
GAN	3.17609567070093
EXOC6B	3.23053533060949
PCMT1	7.51677895184662
HIST1H2AE	6.5277719247624
VAMP1	4.04484433095351
HDAC5	4.63560155743443
SRI	7.49325017234896
HLA-E	10.5143340971370
SLC25A32	7.26466436753319
FLT3LG	3.47893226853330
WDR1	7.07052061838672
ATP1B1	8.36037452245306
SGPL1	6.49491806992945
AFG3L2	5.50814742230541
C5orf15	8.91848176628095
SWAP70	4.86027524507827
UBXD1	4.884304598924
TRIM31	3.30884421694141
LILRB4	4.64283196541701
GSTA4	6.78806849987638
ARNT	4.24009909655604
CDKN1B	7.58956006002041
SEMA3A	4.81296047980603
FOXC1	3.91448705349398
