Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_A04_443068
Composite Element REF	Signal
PSCD1	4.44528467103668
NUDT18	3.93956432915699
CASD1	4.27215846719145
LPPR2	4.29236952163239
TTC35	6.69070341250475
SMC4	7.65248669186051
ZNF771	3.5373316944643
TTBK2	4.24772778250231
GJB3	4.17875039640981
RGS19	6.70737714324243
SFRS3	8.43597425747695
HLA-DQB1	6.87077248132643
SCRG1	5.32220915595246
NRAS	5.05989100873425
FBXW2	5.35574695404999
SIX3	3.33551084613839
DUSP26	3.91871504600066
HDAC9	5.52596316745639
ZDHHC24	4.83743410265809
OGG1	5.03824268133202
DNAJC3	5.18436114254148
LITAF	7.03051677808756
ZNF410	6.52578781720339
APLP1	4.33924911901251
AFP	2.95362108574218
OR7A5	3.44922888793596
ZW10	4.51570477032453
DLX4	3.53693998677096
TUBA1B	11.6079791791817
MGC70863	5.49558290847408
C12orf29	5.51123955100871
CRY1	5.65901672255653
OR1D2	3.48359586867579
C1orf25	4.977626860874
PHOX2B	3.42565707202643
CUZD1	3.59913534205757
SCAND1	7.10719089033248
MYT1	3.78373214800834
VILL	3.78135581107669
PPP3CC	3.68956989181885
GOLGA1	4.42620728735459
ZBTB43	4.97706212788716
VAPA	7.5111678734125
MEA1	7.82407928052817
STAP1	3.3607572182878
PIK3R3	5.00077577710488
TGM5	4.19297195842937
SLC34A1	3.72238490891871
USPL1	5.22011155433631
DLX6	3.38731280385829
FBXO40	3.72318200338371
NKG7	3.93887065396214
BRF1	4.10430600658127
CCL27	3.68423678282642
EMP1	7.1688751431868
ACTR6	5.50127741013862
PFN2	8.58304247053057
MYBPH	3.5735869805729
CHCHD7	6.11394814309898
TCEA2	6.56112254824368
PPP1CC	9.29073141099416
COG2	5.43937043883375
FLJ20294	4.32244312538142
TARS	6.76185077134791
ARHGAP28	3.54766108909597
TRAPPC2L	5.25400887428304
CCDC109B	6.57917872621902
LGTN	6.85350040819554
KCNB2	3.2614055849183
USP13	5.73515592448532
RPS2	10.3735912324320
C17orf75	4.22140303450168
FBXW4	6.35715516509509
SLC2A8	4.91293674271855
WT1	7.13367013285976
SNRPE	7.82424645415492
LEPROT	7.95098814331366
STK38L	6.23082832228601
CUEDC2	6.63898734077115
IL13RA2	3.08962456030792
DDX42	6.41151266894578
TXNRD2	3.93825275647693
C4orf19	3.41031327757869
TNFRSF4	3.70475378326733
AOC3	7.21866699190917
MTHFD2	7.35674599464678
KSR1	3.54203666675234
SS18L2	6.52540048996255
OAS3	4.81858968603721
SLC22A11	3.32670898703827
LARGE	4.08206033365621
LIMA1	6.42316798550381
STARD3	3.95642330828828
VPS39	5.47955061181853
ZNF236	4.27802372477938
C8orf32	5.79577700437341
GABRB1	2.79990390158358
ZXDA	3.17875617016193
ODAM	3.38822347729482
MORF4L2	10.3964078848656
FBLN1	5.29036005532534
PRKAB2	3.95978089325537
AFF4	3.39840552065699
HSPB2	4.30906037396055
ZNF76	5.1645519012168
RAF1	5.87784269086371
SUB1	8.81915427602457
MRPS33	7.80398474771785
ZIC1	4.15198907679091
KLRK1	3.87211394232282
LYST	4.64141521932691
UBE2M	5.18908027102704
RAG1AP1	6.86311179352857
ZNF281	4.79274691136442
P2RX5	3.54779368380109
NCR3	3.6736655657667
ST8SIA1	3.13730685600183
HLA-DPA1	8.99463976023263
FKBPL	4.64580573307483
ANKRD46	6.22958031294666
CD248	6.22326391354953
SNX4	6.33981086674614
CCR2	3.84492782433804
ZYX	6.07196867246194
SMOX	4.21806253213759
ZSCAN5	3.67453754946265
RIMS3	3.81522467060584
NACAP1	8.42315246570496
DRD2	3.75593440739082
COPS2	8.04606736329043
CEACAM4	3.59726933561363
KRT76	3.10923861117736
SOX3	3.39993188137003
GATAD1	5.24421486691817
AVIL	3.79017068506112
LMOD1	5.00980504470961
FCER1A	3.40077288044501
TMEM112B	6.11723201326882
HIGD1A	8.71693246881902
CALR	7.1055944484272
ADRA1B	4.26509277295553
SNRPD1	5.89088127318602
LTB	5.00514290667534
NCAPG2	5.21934919943036
NEU3	3.54221395067451
KCNMB1	5.16096129975574
DES	5.76065437409561
BZW1	6.60131502836109
ITGAV	8.23180360414027
ZNF221	3.19800762224149
LENG4	5.22089136234486
C20orf3	7.34567365110694
GDAP1	3.20543009749615
PIP5K1A	4.7600314814918
PCNA	7.1910786482932
C1orf34	3.75882147907608
BEST1	3.5841732284601
RBBP4	6.40203293993524
MMACHC	3.98337637224085
REV3L	5.1349702165573
PHKA1	4.01320014934654
PRKAR1A	7.0118426567241
AVPI1	5.28230143735647
HSD3B1	4.29431588893686
ATG5	5.49916719224745
SARM1	4.3437409184722
RAD52	3.84875262966426
RGS7	3.10037970090851
CD207	3.43698457610738
HMP19	3.53823594928431
TMEPAI	5.36121599799343
ARL17	3.69132128261274
MYCT1	3.61285758876146
GM2A	5.19376085675983
SCGN	3.7462023529269
ETV4	4.61456214206591
MPP1	4.90963127453222
CD2AP	6.47538933187748
CCL20	3.61155899702706
CCDC86	4.73068385843577
ZFP30	4.59027671076247
MYH10	7.56880656008922
CTBP1	6.99584200872193
MAK10	5.4017390201371
OR10J1	3.72829816987368
TMEM9B	6.11643439338841
DNAJA1	7.94183684082875
LOR	3.91687444127045
MAP6D1	3.77791645510118
LRRC50	4.02546385935876
PRKX	5.18326797146975
ARMC7	4.90886021753614
KIF5A	3.62445948005673
ARG1	3.45984781915129
PCTK1	5.62022732192112
NSL1	5.15388318608010
ASCC2	4.31042071165047
KIF2C	5.0784774137042
PSENEN	6.69900567578524
FCRL2	3.22794976514292
RAB11FIP3	4.63034212270405
NPR3	3.99562673882391
CENTD3	4.57396632310358
KBTBD11	3.29711106291397
HBD	3.81724864286261
PCK1	8.69834805775495
IRAK3	3.75292827095739
OLAH	4.3102232065072
CNNM4	4.79852539457392
MYO5A	3.94465684125262
CYB561D2	4.57336277147633
MEGF8	4.28141122185211
SIPA1L3	5.38225236632392
ADAM10	3.81204242501993
ALPPL2	3.83065862185698
OBFC2B	3.84502692155397
GALC	4.21740427141193
LIPA	7.70364022871277
NAP1L4	6.43760706295416
MRPS22	7.50085719340909
GNG4	4.67306058019984
TBKBP1	4.55990252457815
PSG5	3.93935484462475
CAMLG	8.48368983819204
RSAD1	5.19928712715083
SLC6A13	3.80667036699885
AGPAT4	4.19335119486366
ZNF167	3.92423540976126
FAM53C	6.91020353161062
VWF	7.44723006136812
VTN	3.75798089028384
BAD	5.43082527017869
TPM1	7.86661477958184
PYHIN1	3.81655861173882
PDS5B	5.26052506170689
CIDEC	4.62150908330884
CRIM1	6.07013781819596
DHTKD1	6.1371460995296
SH3GLB2	3.80919916575865
SMPDL3A	4.87711110256605
SFRS2IP	6.93158696356868
FLNB	5.41383230054584
NOC2L	3.80464202463726
NRG2	3.52644515138626
C14orf162	3.10270973084219
HMG4L	4.46267774809796
IL15	4.10897774179885
GABARAPL1	4.45710616604568
SPTBN5	3.85811022540593
C1orf77	5.82748779161148
LAT2	4.1514627087551
WDR78	3.84576261321085
SLCO1A2	3.30551531039361
LIG4	3.7196741623312
GSDMDC1	5.91606295204852
METT10D	3.37924032812165
ECSIT	5.58620780542862
BMP4	4.51178691041998
VSIG4	6.09189875139344
DIRAS2	3.5248277910773
SLC12A9	4.64599687174235
MC1R	3.77934294304476
TXNL1	9.2539720981498
GALNT7	7.08528312623003
ISG20L2	5.14041790417653
OBSCN	3.98690437270745
GBA	5.37636402607154
C6orf64	4.90310752503641
ESD	7.84698363031515
PNRC1	6.48995376966244
PPIA	11.8470090631616
VDAC1	7.23342629359182
CLDN17	4.31992372442722
TRIB1	5.74506032047158
MED6	3.89342337696033
TXNDC5	7.55809111124285
CD46	5.93805053184916
ICOSLG	3.79668863406618
RGR	3.45951792007715
DSG1	3.44420342417039
CCK	4.10619885348734
C17orf48	3.78018049390550
C1orf69	4.15329580644673
DEF6	3.45576416841436
SIT1	4.27397980615623
UTP14A	5.32974379155278
RPH3AL	4.25394065741807
NXF1	6.84750663448631
C20orf46	4.03974506464385
NHEJ1	4.41521359876529
SLC24A2	3.85317675265522
TUBB3	4.32724835929369
SEC22B	6.1622772982523
S100A6	10.9257209427181
CDKL2	3.15164603047773
TINF2	4.67355569508543
SLC7A10	3.40469059724684
SPRR1A	3.42433392986869
CYP4A11	3.21951080151112
SCEL	4.0936910936672
TES	7.21215243571562
CCDC70	3.48718953024547
SH3TC1	3.61932086861504
RAB36	4.15498602193358
GRIA3	3.47927021882422
CRYGB	3.42267229556243
BHLHB9	3.89558073670310
CRISP2	3.60575563881398
ILF3	6.53767093049103
NTRK3	3.4976425843057
B3GNT1	5.42116378116354
ZNF444	5.74279255314198
LARP6	5.0502184996475
FMO1	5.63879394563971
POLR3C	4.49390368944860
FBN1	7.18669838397546
SGCG	3.32463297731768
JOSD1	6.0610825638642
BEX4	5.81924102644332
INHBB	5.37704209031663
TBL2	7.477814210616
HYDIN	3.28689697010528
RPS6KB2	4.77217339688927
ADRM1	7.45215022841684
DDEF1	4.04468994087984
PEX6	3.92329021341025
BAT3	8.00340244505466
TXLNA	5.52900797068474
RAB31	7.94003941271801
SCGB2A1	8.1982377410666
TMEM187	6.02996892426779
AIP	5.17270538200228
LGALS14	2.89863376770703
SLC6A14	2.88911437019873
DDX4	2.89105358792493
CTNNA3	3.94602197294102
PRRC1	6.53475965172453
AP3B2	3.60569506179067
TRGV7	3.26457732542412
LAMA5	8.56994574614822
PMS2L11	4.86765297255475
TMEM184B	6.63467835220697
AKAP4	3.68526220167927
ZNF292	5.97225194304647
C21orf45	5.86488814725664
ARNTL	4.1211268572282
CTCF	6.7843292160053
CCL2	5.50750431939399
SNTB2	4.59678121965332
KPNA1	5.14266987685688
KIAA0746	4.81639122848178
KRT81	4.94398250682709
ALDH3B2	4.02717167970213
TMEM41B	5.64205687263146
M6PR	5.07870688958013
S100A11	8.82920176114667
LAMC1	6.85787376885579
CCND3	6.42379274321137
COASY	6.79358872430176
EFHC2	3.79566069425611
DOT1L	3.58053242685383
CLTC	9.92761232939734
CLASP2	4.69729986949655
SRP9	9.98553371116975
EIF2AK3	5.85344529669025
GPR88	2.81434639434075
COL13A1	5.24388580466148
SMYD2	6.82316438800466
TMPRSS2	3.54229248722096
PBX3	4.63935760188616
SIGLEC6	3.48908453248879
PVRL2	6.05398883583872
ALKBH4	4.08366500211887
ZNF629	5.82205631450881
NXT1	6.15185239437588
CCDC93	4.49021850364929
TROAP	5.84979516340379
KCNA10	3.22532013132186
FLJ10154	7.96440600419148
ANGPT1	4.37502272199599
MED23	6.02340192061237
RAN	8.21105130545038
LMTK2	3.21379440070982
SEMA6A	3.40068820332435
UFC1	8.43054507038006
UBE1DC1	5.79475545338095
GMEB2	7.2193774146263
EEF1A1	11.8388921969891
PSMD14	9.07042038271011
FLJ10213	4.60445278506345
CHAC1	4.55704539376052
PDCD2	4.82980217603209
MAST1	3.91610979867048
EPHA1	4.00356594917116
HMGA2	2.76665628466076
EIF4G1	6.41779355279844
ING2	5.15416419025138
C1orf109	4.74187665198393
INTS3	5.40546364654778
TRPM4	5.15298060396789
LTB4R	3.57184705956730
ISYNA1	6.35435862266063
UBE2D1	5.04097894514782
LSM7	6.45564629074273
IDH3A	5.61039949300283
FLJ21511	2.97823231651935
CREB5	3.20293462992263
LRRC47	8.30204772485314
ANGPT2	4.13329071445647
RANBP3	5.41605257066243
DYRK1B	4.04417613312141
HLA-DRB6	3.88733154019535
ATP6V0A4	3.29322717870103
COPS7B	5.09197088157484
TMSB4Y	4.39529354908429
RBKS	5.96044974130031
ITGA4	3.09480595047489
RIN1	4.42071956581957
DNAJC6	3.30196583885643
SEC23A	5.65037480035872
PHLDB1	4.53906305982597
CLOCK	6.27926356107085
LOC26010	5.5607764238453
MLX	4.55378114145643
TPD52	5.8243162902763
PSMA4	9.38166268533332
C1orf149	6.15855668468557
C14orf135	4.42249150081683
KIFC3	4.42435200010327
ROCK1	6.2728105820529
NCAPH	4.37721317866032
TAGLN	10.3582317212526
PTPRK	8.02626237726812
CCDC19	4.50874007617302
ZNF45	4.15319450992121
ZNF329	5.15101715845319
TK1	6.05186775147739
TAX1BP1	8.39835202179603
ZDHHC18	4.69185648509836
C10orf88	4.28275418543792
TMBIM4	8.06748130083824
KLF1	3.10029050281851
NMUR1	3.32608257408965
KIR2DS4	3.30422429943744
SAP30L	5.54450156819754
KDR	4.32599874826587
KCNK2	3.37443419070436
VEZF1	7.00136970735016
GIT1	5.87319381901111
RLN2	3.9128997493494
ST3GAL2	4.46166391408559
DNM3	3.86498352221949
C7orf10	4.44209103245098
MMP28	3.56281036110452
ZNF394	5.06219670493742
HPD	3.06343491127770
MOXD1	4.95426306030252
PDGFRL	6.01914902785798
ODF2	3.68543150114734
TREX2	3.47034968617876
MFAP4	5.78776379618173
SMCR7L	4.88255489827284
EPB41	3.09335679097211
GZMH	3.99140714496857
CNNM1	3.35040036701579
PHF17	5.59985485627324
CBLN1	3.0894538756185
NUP98	4.1120533489278
PRKRIR	6.52563729521902
RMI1	6.50386600506317
MED4	6.38599467468634
TRABD	4.01618700837575
C11orf21	3.74211398469225
SHCBP1	5.72086546899156
ECM2	6.20676369145928
PTPRS	3.38267296724067
COTL1	5.72691505068335
ANKRD57	4.45702811445362
CLDN15	4.60451036024761
ZNF659	3.16168917576102
TNC	6.41198726041898
GUCA2B	3.75671857912993
DOCK9	3.95967911559971
ITGB1BP1	5.98245809673799
DLG2	3.02547095623899
BRAP	3.99958692453328
C13orf7	5.23867427360197
ZC3H7B	3.89010495248491
PPP1R12B	4.57142387465523
SOCS7	3.65793116126042
MARCKS	7.3900599002119
SACS	4.89039955451522
TTLL12	5.80402050482341
SH2D3A	4.3623451849862
RFC2	4.17732889464112
PPARA	3.24761754930766
DVL3	5.55601365718199
ADFP	7.4232083875029
KRIT1	4.82795735986029
SERTAD3	5.79074203105091
LEFTY2	4.40339462890011
MN1	4.21030912056052
PTPRD	3.77232061542648
RORA	5.82584416538743
PIAS2	4.44176692372423
MOSPD3	5.5267914928238
FBXL15	4.40795634912176
MYH15	3.30504960486194
LY6G6D	3.50839541869314
CRX	3.30968617205379
SLC22A17	4.64004630198351
TBC1D13	5.07651601548466
PLK2	4.99390886268196
EIF1B	8.40045446867961
PRIM1	4.06316414443321
ATP1A2	3.64663967684247
CRYAA	3.22448854566904
PLEK2	3.93838037767073
BACE1	6.6431892382588
FAM12A	3.20001299405785
TG	3.98597149552003
AGTRL1	5.20015447086234
OPTN	7.8125732543332
MAPKAPK5	4.07020269007435
DGKG	3.80041897170217
RBP4	3.77274214930005
ZNF428	4.96583156948515
TFB2M	6.49301043448685
METTL9	8.27403214793039
ATP5O	9.85044353888098
SP100	5.27115665475748
CPSF1	5.26223810708772
LIME1	4.8190992014225
S100A4	9.30781727173245
BTC	3.79697126587253
MAP2K5	4.49036297256958
NUP188	4.27742660706434
SDPR	3.63040400674045
RPS20	10.3309805936092
LAMB1	6.59748008516637
IGF2	7.33761918003887
ATAD2	5.23924131191441
ADM2	4.32951196126944
NPEPPS	6.33889099771444
DMN	4.72734278873663
EPN3	4.24128944891436
CD80	3.82518861694077
GPR77	3.51261304546045
CLIC3	3.66075879874752
HOMER2	4.74230018332747
KLF8	4.27869885526376
DNMT1	6.67611806363098
HTR1B	3.93858991400594
EPB41L2	5.17689491394419
JMJD6	4.93626491446391
CTSL1	8.00334084740795
BRIP1	3.12429693795873
SMARCD2	5.84081633316761
WIPF2	6.17749466423336
GPR27	3.70364181272614
ELAVL4	3.39117972674504
CDH9	3.44417182244106
PPM1B	6.24628626401871
SUV39H1	4.97378143438058
SLC7A5	5.03295492274667
GZMA	4.10596172420319
DLG7	5.2513859007174
AAMP	5.51970583150323
T	3.38065645098509
NFIB	5.88516990129876
MBD6	4.0019218293887
TUSC4	5.08737753533351
CAPRIN1	5.88062429860526
ETFDH	3.9979014039399
SLC15A1	3.52637673285027
KLK13	4.53871053619024
GSPT2	5.10228250919886
TRIM13	5.09708308949962
NAT9	4.9375798212301
MB	3.76836466492632
C15orf5	5.20494391249816
LIFR	3.52043716410373
DMBT1	4.15938233249307
KCNAB2	3.14627453312046
EIF4A1	8.44619167657186
MXI1	7.86568466511832
SPTLC2	5.08058497180649
TTC28	5.05200561556871
TSEN2	4.19284647706615
MAGI2	4.86202424640168
NLRP2	5.91886360113867
EXPH5	5.61230305690112
NELL1	3.71330941876015
MAP3K2	3.49968813331073
SEPX1	6.08848353098374
TSPO	7.15248802021146
ADORA1	3.88147668721501
CLINT1	6.20919587067834
SYMPK	4.35818087101238
LEPROTL1	5.43571578185301
C2orf54	3.29150756041585
SEMA6C	3.429079131621
POLE2	4.30477200292374
IL2	3.59608235675844
TBPL1	5.53469685007259
STX12	6.51562008123967
MRPL39	6.08406240218271
PLCL1	3.44060586511936
CASC5	2.75722426699146
IFIT5	5.27906472025824
DDIT3	4.67689992638884
FAM46A	6.46546290208337
CYLC1	3.41738010681118
HPCAL1	5.6427626812486
HOMER1	5.21223794829455
CDH1	5.80437842105954
CCDC101	5.36678949776756
ITPA	6.90432150283005
D15Wsu75e	4.2652297270707
EDA	4.26169940362584
CREG1	8.32814102007568
SAP18	6.91578512214266
IFIT1	6.57244129923813
CHRNA4	3.84108814769112
CALML3	3.39448768477633
HSPA5	9.56160388333192
JUNB	7.65813312464702
SERPINB6	6.31666850798082
NSUN5B	8.16450801559874
RAB40A	3.66775756817299
SCN2A	3.46708919103336
ALDH8A1	3.35223717446607
ZKSCAN5	3.85923599362503
WNT7A	4.11308096539877
PRRG2	4.09174495845087
RALA	7.94453299112304
H6PD	3.96516045541251
CAD	5.01359017941008
SAP30	4.09982918368069
DOCK10	3.51045669665857
XPA	6.3442391451159
FAIM2	3.6637309468183
PRB1	2.98450120911458
SPDEF	5.91010249695766
ETHE1	5.9735118737861
GNPTAB	5.22421664224721
IRF5	4.2202712994839
ABCC10	5.70854222979966
ACAT2	4.89019190113673
INSL4	3.61481260886361
GNMT	3.37102535521759
PFDN6	5.02836104492474
RPA1	6.72544541691024
ACTR1B	5.84589648291014
TROVE2	6.62208076113989
C12orf35	8.3306593896322
EEF1E1	5.26317361907274
PLEKHM1	5.13670032884706
MSX1	4.08612472192106
FNDC3A	4.99987479119701
ESF1	6.99369002212724
HSPC171	5.12820236471514
MRPL2	5.64402238423558
MICB	4.83887488974041
CELP	3.31465639696531
ST8SIA3	3.27614230023547
C10orf116	9.78888477662864
MYL7	3.21076095659009
NCR1	3.44140677378781
CD52	5.46975259601107
KHDRBS3	5.75535501538423
SLC30A10	3.09262408446978
PMS2L5	6.05827023420004
UBE2E1	8.87775237405897
AP4S1	3.78393243003838
TPK1	3.84549809073703
MICAL2	6.21341560590227
UBA52	10.6649936328035
GEMIN7	3.68407868964709
PPIF	6.46212266828563
RIPK1	3.75989295667473
COL14A1	4.81210942605747
HSPC159	4.00800931619625
CPNE3	8.22912186175946
ATP8A1	3.06846160555821
ALOX12P2	4.70775848470357
CSAD	6.5887076597704
MTHFS	5.63928550062586
RECK	4.52205573862164
CXCL9	8.36807731215993
ABAT	4.13082237375063
VPREB3	3.6349635602191
EGFL6	7.62205438959076
C1orf14	3.30384999239076
RAB3IL1	5.23249221858517
FGF18	4.40359265427881
LHX6	4.75885867814746
SLC20A2	3.77855323057707
JARID2	5.39579873414705
CRBN	5.5994281172018
SPINT1	6.50630055846816
PIN1L	3.64282480583992
ABCF3	5.43326591149612
NCBP1	3.67638099155517
SSX1	3.14392763600211
CELSR1	4.45489904834695
SLC9A1	6.05013129496747
CHRND	3.53901038799361
ELSPBP1	3.78135601120248
SRPRB	7.01958597778497
FOXF1	3.32909761213149
LTF	4.83764602525692
TPO	3.39194943125348
KIAA1467	3.551653233456
DNAJB9	5.17725604124506
PAFAH1B2	3.97860782630034
MRPS27	5.93969201371088
DKFZp547H025	3.2390173503955
TNN	3.55069747367485
UBAP2L	5.60183708320829
WBP2	4.76335563925791
AGRP	4.26547254895703
PRPF18	4.46384063857094
GTDC1	4.12450251802629
TMEM131	6.11723930702128
RCE1	4.38569654738995
CD81	10.1612000183482
TIMM8B	9.40187869808354
MYH7	3.53048420929985
CYP2W1	3.49889484598807
SCRN3	3.26156311820912
SH2B3	5.00608941901402
KIF1C	4.9566701170567
TMCO1	6.08306114694818
NEUROG2	3.212678940511
SUHW2	4.15879872854761
PAPSS1	7.03935618533463
CABP2	3.36446479051714
H1FX	6.36540561624632
ELF2	4.90634950552536
HOXA4	6.69504271588194
KCNK13	2.90509719285570
SEMA3D	3.13498728832464
AP3D1	6.74851534100719
GLYAT	3.35923507660359
OGFR	4.73865203307753
MC5R	3.3409937223879
FLJ30092	5.90314283913242
TGFA	3.7633877570825
C8orf17	3.07053322924497
DDX54	4.54554262802889
NPAL3	3.64023555688739
NXF3	3.53031952964576
MMP17	3.18997744099998
KIF15	4.36286511411631
MYL5	4.16290389366388
PRLR	3.35736541234937
AP3S1	9.09524006043469
CHIA	3.67350188882431
FGFR1OP	4.01673433989181
MED28	4.99293202798366
PTPRA	5.28911452164793
CEACAM7	3.08674462482129
GOLIM4	4.43600629353181
PADI2	4.77071298520352
ADSL	6.53297865745207
HSF1	4.7201180421718
LAS1L	5.28083971195936
DR1	5.6199329185558
BAP1	4.81698098745678
C14orf140	4.00055384979352
SLC17A2	3.99514467995399
HOXA9	5.37694475159241
TMEM161A	6.3591986080534
TMEM144	2.90654521310644
HIF1AN	4.55083190281894
METTL7A	6.68387218979625
NCKIPSD	5.49582002394365
ITM2A	6.06652644270121
POLR2H	7.58993465499108
ABCG5	3.22104925056382
PCDHA3	3.39095139781327
DSG3	3.61120675139473
ZNF180	3.87340092918900
BUB1B	6.90709576778659
JMJD1C	6.22015761944698
NFKBIB	4.80983896351143
DKK1	3.43265467279497
CAPN5	4.09031889009984
ZNF205	5.15941343908724
COX7A1	6.38297303879783
OLFML2B	5.59028996179248
MAGEA1	3.22576258494404
PA2G4	5.58911494492976
NEDD8	7.09088112181443
MRPS2	5.49382357318049
ABHD11	7.53868224059931
NOTCH4	4.4219479536353
CADM1	6.46789443646465
PAIP2B	4.22776839776359
MAT1A	3.56878151547634
THUMPD2	4.33071272346849
CALM3	6.601425666266
KCNC4	3.41102705627161
TSPAN1	3.95787581547057
NMI	8.39768102982177
ACIN1	4.66741206790629
RGS9	3.34344626456774
XKR8	6.01026669124996
RPL23	7.17636309820358
B4GALT7	5.34563683812939
CNKSR1	5.31240272576472
MPDZ	5.66243423094422
SDHC	7.46844730043843
ATF6	5.59770921479495
OR1F1	4.09788681684075
GBF1	4.415306584036
ITIH1	3.36655487446098
ZC3H11A	7.7041017366392
RNASEH2A	6.3968469777462
CCR10	3.43114278968727
EIF2AK1	5.41883842099607
B4GALT3	5.5080217754912
TMEM112	4.61337379793085
MAP1B	6.04765264528535
NVL	5.72936713497196
PKM2	9.02897895899402
GGNBP2	6.96845604310094
ARC	3.58537795098167
NUP54	7.82719711759733
PPFIBP2	4.65251842110965
GPR175	4.90865438003306
VCAM1	8.48149631780656
STAT2	3.57842118132989
SEPT8	5.55584192181047
PTAFR	4.19180112725305
ALG3	4.79632474452303
REL	4.06108833370899
GNA14	3.51216416227880
CR2	3.55150761575601
RNF40	5.48638786545504
EWSR1	5.19075697831573
CSN1S1	3.20237525982575
PLEKHH3	3.10005159803528
IFT81	4.52982311455079
PDCD11	4.48856526379119
PCDHB1	3.62989296726383
TM7SF3	4.35314520980695
OR10H3	3.32311195035372
ABP1	3.64532442190398
GLT25D2	3.48543798143048
CHRD	3.65422213196086
PEX10	3.74950550216529
C19orf57	4.05048655874236
KLC1	5.93562405044888
GALE	5.48027410210988
NT5C2	6.91831114978092
TBC1D10B	5.16715303728743
EFCAB2	4.65414836548619
NCALD	6.18784165511231
AKAP13	5.73048122825112
FLG	2.9597892049275
IFNA1	3.0031726844531
ACCN1	4.05610382869959
ZNF337	5.83918215867566
ARMET	7.91195221317735
ALS2CL	5.03262742941405
REEP4	7.13128268301231
MTSS1	4.24537556968444
ACN9	4.28686059994414
ADH1B	5.02605852439913
DLD	7.38835422110245
CDK5	4.4440609581008
PPFIA1	5.03898025828199
DNAJB12	5.15924419263329
MLANA	3.14490791815741
HMMR	5.75200479367184
CUL2	6.38401060739697
DENND4C	4.20735621958383
KIAA0319	3.74577022242763
RPS7	11.0113001208991
JAK3	3.42253410318050
C6orf106	4.96749189517261
HEY2	3.75913499859946
GCG	2.93222827111445
FCER2	3.31965668710367
CAMKV	3.49334901290638
ARHGDIA	4.88474495272549
ARFGEF1	5.39362416101853
CXCL5	3.14838813644196
AP1M2	6.36368388670295
GCAT	4.64252858850055
TRAPPC4	6.84032230806443
LL22NC03-75B3.6	3.88150805387466
SPRR3	3.42959114102590
LAPTM5	7.07936758926207
CETN2	8.29656422346048
NOLC1	5.63333063261513
IARS2	8.0167169998603
HSPC111	5.06937010997142
C16orf61	7.09224452392053
RHOBTB3	4.72047974866335
RGS10	5.650338750494
PHLPP	4.06098084595406
CAB39L	3.98741894605772
CHERP	5.28615274992464
FSTL3	4.83203566522983
QSOX1	4.92636812034553
PEX11A	3.83786850086513
FCN3	4.13944440205999
NPTX1	3.84903269189711
PTPN3	4.24748123091078
C11orf51	5.83810902845116
ZBED2	7.75458559643615
NPY2R	2.92141503240477
SCAMP2	6.25037273508947
SYT17	5.13978302492054
PLD3	5.49706558162339
ART3	2.91977588362365
SGSM2	6.5943198195509
OR1A2	3.39695682804847
SLC5A1	3.5163329263202
MLNR	2.92992404205703
EPHB6	4.1597156925026
POFUT1	4.07712098553116
C6orf25	3.33992174971462
STAC	4.00550616673774
CXXC4	3.44482495268132
TJP2	8.72914823855375
JARID1C	5.47795399981464
