Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A11_297970
Composite Element REF	Signal
MMP19	3.92031895970345
IL18R1	3.24392719570027
VNN2	4.03184100738711
AKAP11	6.20964195784348
BCL10	8.07389148872379
GLB1	8.23543960181902
DTX3	3.50614738393544
ACCN3	3.32144797703136
MOCS2	7.07447453076657
HCRT	3.05449435872032
CYBRD1	4.65938253273078
REG3A	3.16150881730646
SULT2B1	3.9625525671513
SEPT6	4.42272323221953
MMP10	3.39573102032949
CDA	3.36242732672214
ME1	5.22425094582842
TCN2	4.19391557762867
MGRN1	5.78027723020589
ZFY	2.69032371725458
CHRNG	3.30420925659111
IVL	3.36391055804183
PLEKHA6	4.14426396339952
CALM1	7.58293282492233
PGDS	3.96919511502921
C8orf33	9.00830704959238
CYFIP2	6.61335940819365
TEX11	3.78539918509799
CKM	3.47219005892055
MAP3K11	5.62140601190367
CEBPE	3.4571194456715
ACOT8	5.62848814861714
ESR2	3.18595096931341
OLIG2	3.17724250440501
AGTR2	2.93612569075845
DNAI2	3.48788540970191
EPM2AIP1	7.25720380727047
C14orf106	6.06699705528299
PZP	3.64887572486441
RPS9	11.1745330373144
SIVA1	6.33424695720077
HEATR2	7.02438303641571
CD3E	3.36223855429116
APRT	6.57356710364827
AMIGO2	5.25555781225066
GPS2	5.08895754688613
NOL14	5.59990932451707
TRIM36	3.98928500068872
RALBP1	7.3479812481255
EVPL	3.93002460076009
ITIH4	3.78303838788093
ADARB2	3.43960327936837
PIM2	4.95056666473768
REGL	3.63803314647867
GJA5	3.86933064220745
SLC17A5	5.90160587635251
PIPOX	5.59103867570187
HGF	3.41072642473393
EPHB4	4.05143167577915
SOX18	3.97129024169493
SERPINA10	3.53632536619397
INSIG1	6.51835312483473
WDR23	4.4242563918958
SYNGR1	4.08026030675023
TEX15	3.91579086523147
REEP2	4.34711416844734
CDK3	5.15278028004885
HSPA12A	5.04354633981089
REPIN1	7.73747202857138
ARL8B	9.41118019386524
PDE4A	3.8009646564904
CAPZB	8.0247489232623
SATB1	6.34068804958278
PPM1D	5.23592774050491
VPS45	7.66248497454806
TP53BP2	5.78551602608959
GINS2	6.45885101347117
CYP1B1	5.02028380503013
CACNA1G	3.44297019047207
VGLL4	8.29866826535576
XYLT1	3.40898556666758
BRWD1	3.86356981616209
ROS1	3.20503701491392
BMP8B	3.11885095594912
SLC5A4	3.53863298837259
SLC6A3	3.1543051354276
C16orf53	5.15950059557578
APC2	3.67803785214588
GOLPH3L	7.74379650789218
ZBTB17	3.95547023907277
C6orf54	3.44039485899822
SLC19A2	4.67234807585352
C6orf134	4.45669594079397
C9	3.33632580735761
ZBED5	8.47986350701145
PVR	3.87186435770327
ARTN	3.74450436290354
LTA4H	8.42516172436994
MAGEA4	4.42111253252685
IFIT3	4.53514910337958
PDE3B	3.57889839231282
GNRH2	4.13802363060115
STEAP1	4.71776102461172
FLJ10292	6.82776319457739
RPL39L	7.04736908067186
PGK1	9.39603662236294
CCL13	3.41567833626945
RLF	6.34431026760193
MLXIP	4.41342327028447
PLOD1	6.98026128037074
MTFR1	5.56693745534121
NPDC1	5.64406684626237
C11orf16	4.22154700179259
RRN3	4.37955169038122
GPAA1	8.08966141003352
C3orf14	8.01411806001646
TEX264	6.32202949229495
C22orf28	8.3970682372313
RYR3	3.37212961910366
VAMP2	4.53076982379041
XPNPEP2	3.36455696379276
PDE6A	3.31853619003894
SUPV3L1	6.65368721221561
FIBP	7.26117269682294
SPIB	3.42184242912425
TBCB	9.01929141170954
DHCR24	9.9235916265888
ADRA2C	5.97737872005511
MEF2D	4.06590731889233
MYO1B	5.0579211778167
VAMP8	10.3844550701463
ANKRA2	6.10842826292693
TLX3	3.30094222055406
PANX1	5.18864241723476
RCBTB1	5.15545351077831
FGL2	5.26680140706667
CEP70	6.45141085732712
WASL	5.92416354002319
DCHS2	3.64745809707165
RNF25	4.18818661845482
CYBA	9.36964007533999
ARHGAP11A	3.27386188797345
PLAU	5.02042794214863
MPZL2	4.88216603638521
MATK	3.34492001594872
EHF	5.41130486483441
CTNND2	3.84029819792242
PTEN	3.04771587392567
ANXA1	9.17897297302352
AFF1	4.98721959343798
ZNF189	6.01426434704703
SUSD5	3.46879666287684
SLC28A3	3.4507703915574
GUCY1A3	5.50993322912555
RASSF7	5.43920364814024
SETD2	6.07449004701916
ROGDI	4.886219768851
C20orf195	3.07000413361111
TICAM1	4.53075910980321
PACSIN2	7.17876103225106
SERPINB5	3.15813351110525
PRKCDBP	4.27926044332234
TFDP3	3.14257655624134
PLCB2	4.07806755618389
RFX5	6.91589040847186
TXNDC15	7.30362274189361
PTPN18	5.61140534340057
HLTF	8.54768226741767
PKP1	3.44570055265845
NDUFA6	8.9208309454644
KCNF1	3.67251501296216
HMG20B	5.17710074020281
SYNE2	6.15488268135966
SLC22A4	3.55262184479338
VCPIP1	3.62922608802864
NETO2	5.35313336135005
SQRDL	8.005619409781
BAI3	2.96501289175445
GALK1	3.67678330873723
SERPINA6	3.51407001864792
ASCL3	4.01706393085848
NOSIP	7.2678461006919
HD	4.82535498267832
TRIM23	4.43438198313761
FBXL6	4.16471791794593
FABP7	3.60808998421248
ARL1	6.81252390131921
MAGEC3	3.4823297585028
CDK5RAP2	4.89526509164177
KCTD15	4.49162755976237
CD1D	3.30655488070468
EIF3B	6.23169756667761
KIAA0141	6.04823574122566
BIK	6.35642940214334
PAX4	3.26397547454117
NANOG	2.97618930515891
CEP135	4.4549780934613
ALOX5	4.04841253659578
TRIM22	8.67089802928981
LYRM2	6.72083896445495
GPR162	4.00671779997917
RNASE6	6.7778536648478
GJA1	10.4896774736998
TAS2R10	3.37758825725098
FASN	3.84775301454184
MRPS14	8.61964729771422
HMHB1	3.07802845399316
GPR116	4.69629549858502
TAF7	8.41630170563142
GK2	3.16241038418872
ZNF219	4.20867746878634
AMBP	3.30187390338324
CD33	3.55227895238903
RAB3GAP1	6.04274414400401
NXPH3	3.89913137354765
KIAA0953	3.71356597048845
CROCC	3.98628882999822
CCBP2	3.45472450641407
GPX7	6.32287492697411
TGM2	4.13383864415614
STAM	6.03238495575873
BASP1	8.03171870009241
ZNF202	4.31807191035342
ACTL6A	7.95989230104994
POU3F4	3.71575466366762
ARHGEF7	5.11338274832171
SLC23A2	4.05524204875431
TBK1	5.28427879660023
CRYM	3.94626057088333
PKD2	5.79967727174213
STX2	4.66647866281891
ACTL7B	3.06782903660208
RPL29	11.9830420389991
NR1H3	4.42637328367135
MPPE1	5.1851236006663
CLCN6	4.64232002117772
C16orf59	4.1694809885738
AADAC	5.21609129001334
SQSTM1	8.3023936314376
TCP10	3.73482826238326
BIN3	4.51664624060226
DEFA4	3.41031690105579
HPS6	5.1150461909744
ZNF197	3.58522480774384
MAN2A2	4.60648360729823
PTOV1	5.52019074954906
GABPB2	4.64887824765404
KCND1	3.16637580935141
RNF208	4.15154198587219
PTPN11	5.17415629003012
ZNF274	6.7229950920077
C7orf26	4.3535527105662
ATF3	6.61069291971251
UCHL1	9.08643446369432
APOL6	6.32421296592324
PLK1	5.40081756190701
NPHP1	3.31016702910829
DAB1	3.30396562421167
MLL	4.64749246232070
ANKRD15	7.66675732856621
C1orf218	5.34786192887743
DDX47	9.8083026773305
ATP8B2	4.64011582707804
ANXA13	3.4827599594283
RFTN1	8.5279216278134
TAPBPL	6.55421351475793
BTG1	7.75265443370209
DPP4	3.38890794415176
KLHL23	5.82353614825278
APOC3	3.69068764270123
NPPB	3.27162003673776
ZNF148	7.30865732677327
CNOT4	4.14533032329763
HIST1H3I	3.38895154984571
IKZF1	4.12860420390547
ZNF141	3.61193445088027
PSMC2	9.6724284713779
APEH	7.02191883141067
GGA3	4.36604481395906
OR2J2	3.05989133871271
KCNA2	3.17828021388408
ZNF749	3.41297976492052
LPGAT1	6.01672277989397
TMEM159	4.09480385689821
PCYT1A	3.65182973962709
BRMS1	4.98790498032162
CHST1	4.39783650428999
LGALS1	10.6789287906237
THOC2	6.59265012967397
TAF1B	5.48764956220126
GPR173	3.20845064658143
CASP10	4.05083609011261
COL15A1	5.07393250050508
ALK	3.52714109276303
GAN	3.21588636186634
EXOC6B	3.34594281745977
PCMT1	7.1949341558791
HIST1H2AE	6.1076168207737
VAMP1	4.39544392027212
HDAC5	3.97022589693219
SRI	8.30197839408094
HLA-E	10.4708137533949
SLC25A32	7.27522965831251
FLT3LG	3.45301297755833
WDR1	7.96194111192537
ATP1B1	8.4567074697917
SGPL1	6.1731686904228
AFG3L2	5.27521047299849
C5orf15	8.92467017704932
SWAP70	4.61429286983862
UBXD1	5.16739211191001
TRIM31	3.18091302442188
LILRB4	3.49815116893646
GSTA4	6.8528003641864
ARNT	3.92891165558953
CDKN1B	8.00067229549578
SEMA3A	3.28288494973936
FOXC1	4.86805754384556
HIST1H3B	3.61163215966922
BTRC	3.61300726458218
LSM14A	7.34135037194619
IQCH	3.09368303520772
STEAP3	4.95963790731307
YEATS2	6.43016921607624
CABP5	3.42795409072935
TRIM3	3.63234029107327
FGG	3.25112451138993
ABCA1	6.71104840736176
HNRPM	7.14499020043338
PLSCR2	3.38847155193920
JTB	9.72280648909678
PQBP1	5.66564190879799
CLEC2B	6.01071470408166
EDC3	3.78215199199397
REST	6.14308343731063
THBS3	5.53402913154119
EVI1	9.03064019752745
MGAT5	3.86758294089445
TSPAN8	6.16024906225222
DYNLT1	10.0875921664072
MUC1	9.9773972381967
IGSF1	3.49974590943903
TEAD3	4.42610719399201
ATP13A3	5.91597636382088
C3AR1	5.95240782541171
STOML1	4.56722836406076
EFNA4	5.58152310808859
HAO1	3.3082404161489
USP24	6.03814553753835
TWF1	6.45860599079069
MRPS17	8.00806250570478
MYH9	6.82846909851407
C9orf9	4.90617295139077
LBP	3.52010068681801
FSCN3	3.67678524526967
BDKRB2	3.98834256594655
HSD17B4	9.26522414612262
SEC31B	3.50062199847174
IDH2	7.65054364199045
SFRS16	5.46845388827517
AICDA	3.51625849515941
RAP1GAP	8.95843819498463
C1orf56	4.85408508870319
DCLK1	3.77403336829055
MEF2A	5.00936187537672
ASF1B	4.8507862129665
HTN3	2.88733126126708
ADAMTS9	3.07839695007016
COPZ1	6.83998146274824
SLC4A3	3.66208473615242
TAF2	8.21021368182472
KATNA1	5.25823016336144
STIM1	4.0936034152087
TBX2	3.60887733492078
FOXD3	2.73234155825487
RPS4X	12.4952450979945
PODXL2	3.46021952176322
C1orf176	3.5035997606796
RPS3	10.5856351400219
COL21A1	2.9807596662443
RAI14	6.7750931091366
LRFN3	4.68023255972645
SRPK3	3.78122802508929
FKBP14	4.74231611859347
TNNI3	4.46395173898434
CXorf9	4.27472834046167
REC8	7.20634891108319
HOXB3	3.88127680209374
SGCB	6.58522561018341
FRAT1	4.66501293997724
CLP1	5.69062509455307
MORN1	4.26921530240434
DUOX2	3.18302742322861
TSC22D3	5.82740628473392
ARHGEF2	5.52586785027605
CASP8	5.17705723466067
PRKD3	4.64806655929945
CFH	5.24938287476667
NRIP1	6.76835163999333
TRO	4.60586966589966
BNIP2	5.08105004592928
DHX30	5.91559476683414
TBC1D22B	2.91900541017424
GJA8	3.85970927472257
GPR52	3.30750504328226
FGF20	3.10605520637141
CASC3	6.80085389729828
METRN	4.4068160057845
KRT3	3.17397916042277
ARF1	9.3097545784064
MOG	3.44089070611186
ATP7A	4.84973552036001
CCNG2	5.15485379410565
PLCH2	3.78357210218154
ITSN2	4.3640389804185
GIP	3.21014395701267
LOC390688	3.10321992432457
LOC89944	5.06162351010663
PSPN	3.76695486667933
HOXB13	3.16810726136842
MTMR8	3.65729118767751
UBXD8	7.10068511446595
GYPE	3.0435404993811
SPAM1	3.46965063514391
PPP2R1B	4.71206492570349
CNN3	7.98203988017635
JAG1	5.69101546998322
HIST1H2AL	3.35272089361455
CHGA	4.36241608936665
CACNA1B	3.64513473371911
PAPPA	3.75701769827542
RAPGEFL1	3.65801269116807
RHOA	11.0530506978323
CYP4F8	3.13928013588102
TRH	3.91449553901037
DCTN3	9.05649202407958
NT5C	4.01195369786591
ZWILCH	5.0737246518907
SLC1A5	5.50996390581856
CALCA	3.35646607509149
VPS41	4.63665946605491
SYCP1	3.0760520876381
KIAA0174	8.01960039911869
CXCL11	7.46801529642628
ZNF639	4.33336298162206
CACNG4	5.25768996096889
TNNC1	3.11803553130634
GFI1B	3.17784651930453
C11orf58	8.6096589588486
PSCD1	4.09743758844864
NUDT18	4.00054439434736
CASD1	4.22597508506958
LPPR2	4.29697990194115
TTC35	7.48692178545977
SMC4	8.24312574124901
ZNF771	3.58555548967202
TTBK2	3.7965109090078
GJB3	3.59028310782664
RGS19	6.61146781992622
SFRS3	8.9811321665312
HLA-DQB1	7.6589954833325
SCRG1	4.49673238418855
NRAS	6.3038594661897
FBXW2	6.38276780978847
SIX3	3.71504628247794
DUSP26	3.64174947462792
HDAC9	4.42200469233482
ZDHHC24	5.06620993262739
OGG1	5.42762666222746
DNAJC3	4.71670749147643
LITAF	7.11656289248413
ZNF410	6.81670273718593
APLP1	6.10916829589696
AFP	2.79438215115901
OR7A5	3.5748125802902
ZW10	5.67447203426684
DLX4	3.26032993909275
TUBA1B	11.8167919783817
MGC70863	5.7185712331
C12orf29	6.57945635851471
CRY1	5.67587834095372
OR1D2	3.49091280159519
C1orf25	5.63070883298005
PHOX2B	3.63150958367901
CUZD1	3.72026388395377
SCAND1	7.40403671480197
MYT1	3.58727438728762
VILL	3.81532025830915
PPP3CC	3.67645050930819
GOLGA1	4.81916412099741
ZBTB43	5.39730212934037
VAPA	8.04746161140193
MEA1	8.84063560721511
STAP1	3.29647222318481
PIK3R3	6.23826944299976
TGM5	3.97179673404827
SLC34A1	3.45955819231575
USPL1	6.63928748815147
DLX6	3.48369217505227
FBXO40	3.52907733720606
NKG7	4.6104550290087
BRF1	3.87947369067859
CCL27	3.42041657823442
EMP1	6.78063808149
ACTR6	6.13483112894383
PFN2	10.5281158011384
MYBPH	3.56418659595822
CHCHD7	6.19657106115374
TCEA2	6.39100320450249
PPP1CC	9.86681755510667
COG2	6.64630501440542
FLJ20294	4.08985727961844
TARS	8.4515119773732
ARHGAP28	3.6483155563385
TRAPPC2L	8.06212537691274
CCDC109B	6.8753152432751
LGTN	8.2239569096982
KCNB2	3.17228878082917
USP13	5.28535917845940
RPS2	11.0657175368536
C17orf75	5.32791057627728
FBXW4	5.58888844820015
SLC2A8	5.28517670111308
WT1	8.00236883502142
SNRPE	9.15489473041766
LEPROT	9.0908431728203
STK38L	6.73761365120226
CUEDC2	7.28594949613542
IL13RA2	3.04471945300271
DDX42	5.95142221670839
TXNRD2	3.68086576502228
C4orf19	4.62248052159858
TNFRSF4	3.50028256950448
AOC3	4.00273897380398
MTHFD2	8.46133343077369
KSR1	3.25874342708898
SS18L2	8.84558853531722
OAS3	6.69665993707958
SLC22A11	3.03223965382034
LARGE	4.09561159087827
LIMA1	5.72400354280057
STARD3	3.52343345686183
VPS39	5.11815453883255
ZNF236	4.38450816460349
C8orf32	7.64824851023993
GABRB1	3.14499362227894
ZXDA	3.1034893605008
ODAM	3.62286196721069
MORF4L2	10.7138908425707
FBLN1	4.01681763713782
PRKAB2	3.64535312037891
AFF4	3.90606025377494
HSPB2	3.76128481068256
ZNF76	5.10895445898694
RAF1	6.80281215266041
SUB1	9.83004153679513
MRPS33	9.57357981566652
ZIC1	3.52459324399413
KLRK1	4.04363444399742
LYST	4.13856789125398
UBE2M	6.78653117650101
RAG1AP1	7.41014749376842
ZNF281	5.07674042211256
P2RX5	3.85548805928727
NCR3	3.38870066774151
ST8SIA1	3.19958848038245
HLA-DPA1	10.1701772206152
FKBPL	5.13918956287827
ANKRD46	5.4940801493776
CD248	4.72173306714315
SNX4	6.51392573647385
CCR2	3.58048492788673
ZYX	6.9141816329215
SMOX	4.13575953534953
ZSCAN5	4.50548727600775
RIMS3	3.75504454562461
NACAP1	8.65860822111877
DRD2	3.8941296223674
COPS2	9.38698338445298
CEACAM4	3.78863759250007
KRT76	3.43293637415648
SOX3	3.07329153774369
GATAD1	5.86719982734475
AVIL	3.61570113438022
LMOD1	3.52007406267037
FCER1A	3.375046857663
TMEM112B	6.01059417772371
HIGD1A	10.5879941190887
CALR	7.11897322198544
ADRA1B	4.07499464258309
SNRPD1	7.18085385492116
LTB	4.63372097022021
NCAPG2	5.63050965898741
NEU3	3.20684103041126
KCNMB1	3.40276552622977
DES	3.94552519129681
BZW1	7.97950134202655
ITGAV	8.89984294217703
ZNF221	2.99194640302112
LENG4	6.36698474356142
C20orf3	7.99098511171995
GDAP1	3.58312363735654
PIP5K1A	4.82156321808548
PCNA	9.41212220153676
C1orf34	4.9333117340977
BEST1	3.43501717013632
RBBP4	7.90100293698
MMACHC	5.54601552456394
REV3L	4.6480609621335
PHKA1	4.71183803293496
PRKAR1A	7.41331260043666
AVPI1	4.39506364700598
HSD3B1	4.09266956696405
ATG5	6.82936418041355
SARM1	3.76428798104125
RAD52	3.9432641213576
RGS7	2.93302144293867
CD207	3.25789378313017
HMP19	3.32144288464149
TMEPAI	4.25543679380445
ARL17	3.79616599061640
MYCT1	3.73478134409007
GM2A	5.19207062752806
SCGN	3.73147047787738
ETV4	3.76375782036473
MPP1	5.48147180480064
CD2AP	6.9824687159799
CCL20	2.93296397223342
CCDC86	5.29377500365746
ZFP30	4.70854843910836
MYH10	6.75691318155371
CTBP1	8.26300551245912
MAK10	6.20532687706996
OR10J1	3.79729263658722
TMEM9B	7.61772191149397
DNAJA1	10.6397626490236
LOR	3.55778561902782
MAP6D1	4.02218728874409
LRRC50	4.46498190932316
PRKX	5.02585700771158
ARMC7	4.44982911691581
KIF5A	3.36909648330509
ARG1	3.40722548679432
PCTK1	5.99116681398466
NSL1	5.55247714569466
ASCC2	5.19758116825041
KIF2C	6.31813385053454
PSENEN	8.49466408393874
FCRL2	3.00617093564534
RAB11FIP3	4.53849540473463
NPR3	3.86069666490052
CENTD3	3.71450012124622
KBTBD11	3.42590263378434
HBD	3.02308189874528
PCK1	8.50542754859324
IRAK3	3.44732806930391
OLAH	3.92467534127553
CNNM4	4.41765476352641
MYO5A	3.9871561730563
CYB561D2	6.69653938753428
MEGF8	3.66500816744148
SIPA1L3	5.1284407440667
ADAM10	3.9257443910041
ALPPL2	3.29457938482797
OBFC2B	4.10391718514721
GALC	4.83203382966037
LIPA	7.50125043633841
NAP1L4	6.25852908620844
MRPS22	8.53319306809374
GNG4	4.63025923615558
TBKBP1	4.4982065714224
PSG5	3.38778687796151
CAMLG	8.76286658998377
RSAD1	4.33080147207194
SLC6A13	3.93619561886964
AGPAT4	4.17999243633042
ZNF167	3.87916787253272
FAM53C	7.00662929529764
VWF	6.13145053135384
VTN	3.89883569000886
BAD	5.22661724814628
TPM1	7.01976750641349
PYHIN1	3.57264472120910
PDS5B	5.54869846142426
CIDEC	4.58575787317529
CRIM1	5.45317026527161
DHTKD1	6.23623248782221
SH3GLB2	5.06979047468338
SMPDL3A	4.44547437743325
SFRS2IP	7.137509496226
FLNB	5.3697806330427
NOC2L	3.96190226380295
NRG2	3.72553674083723
C14orf162	3.08952047091108
HMG4L	4.65644308522538
IL15	5.14640723880084
GABARAPL1	5.13101854533125
SPTBN5	3.60389704945941
C1orf77	5.77311988478172
LAT2	3.92190166659364
WDR78	4.10864233734552
SLCO1A2	3.29681344891768
LIG4	3.72196831464658
GSDMDC1	6.38181540785767
METT10D	3.69792361524108
ECSIT	4.72550491333673
BMP4	3.65588737598996
VSIG4	6.38359316474534
DIRAS2	5.52461165528699
SLC12A9	4.06053729183698
MC1R	3.62352397988951
TXNL1	10.8482491830453
GALNT7	8.43513509174819
ISG20L2	6.12003437892798
OBSCN	3.96305110811783
GBA	6.1028141542368
C6orf64	5.41060235068728
ESD	9.35792619033668
PNRC1	6.59217025933101
PPIA	12.5752458538215
VDAC1	9.08673328851292
CLDN17	3.87010965705606
TRIB1	7.32670473597306
MED6	4.07365601605466
TXNDC5	7.62280556652673
CD46	7.20170651079415
ICOSLG	3.97038916675092
RGR	3.46517377751289
DSG1	3.25347372517802
CCK	3.5282147860809
C17orf48	4.65986026593635
C1orf69	3.79716595757265
DEF6	3.56263768629761
SIT1	4.43221959030434
UTP14A	5.75479037328432
RPH3AL	3.74330109032
NXF1	7.1392137682892
C20orf46	3.56915528433608
NHEJ1	4.47715027399155
SLC24A2	3.65772753436283
TUBB3	5.91993032890378
SEC22B	7.79407629855167
S100A6	10.9665555293592
CDKL2	3.50480613989163
TINF2	5.11666869734496
SLC7A10	3.36996469500681
SPRR1A	3.47820341332601
CYP4A11	4.50717473447942
SCEL	3.36360355417329
TES	7.99814759001444
CCDC70	3.23762719558633
SH3TC1	3.76494000895196
RAB36	4.60017040310744
GRIA3	3.45641119544019
CRYGB	3.48735994318674
BHLHB9	3.87037694940896
CRISP2	3.39984937085933
ILF3	5.84740445756697
NTRK3	3.26323882139561
B3GNT1	4.87723067216908
ZNF444	5.04569501398254
LARP6	4.37678343296034
FMO1	3.43600705628635
POLR3C	5.41953667984735
FBN1	5.69105840057145
SGCG	5.52876504238247
JOSD1	6.34298220497308
BEX4	7.89792584790305
INHBB	6.15123305923808
TBL2	8.63910042791028
HYDIN	3.36864539806598
RPS6KB2	4.37204098484110
ADRM1	7.38933566957018
DDEF1	5.05628280520548
PEX6	4.24965716475788
BAT3	8.38883360128522
TXLNA	5.93013381726356
RAB31	7.2528767492547
SCGB2A1	7.9419726498558
TMEM187	6.63571734549008
AIP	4.8181118884611
LGALS14	2.91475008129678
SLC6A14	2.67526383605959
DDX4	2.92314800867705
CTNNA3	3.44272372086453
PRRC1	8.07881420466318
AP3B2	3.52618423607264
TRGV7	3.38831125434413
LAMA5	8.02595650270393
PMS2L11	4.80377166427516
TMEM184B	7.47950336947811
AKAP4	3.62850950800824
ZNF292	5.5115464935649
C21orf45	5.91575303335269
ARNTL	4.3322585476737
CTCF	7.30509108742459
CCL2	7.0465558531091
SNTB2	4.39947612456016
KPNA1	5.68581783165841
KIAA0746	7.44805667630252
KRT81	4.50811573953995
ALDH3B2	3.82833766981199
TMEM41B	6.04723809627283
M6PR	7.32986215569587
S100A11	8.99982138496068
LAMC1	8.30677235425252
CCND3	7.4990119198045
COASY	6.59140512521058
EFHC2	4.5453275702374
DOT1L	3.49632925136324
CLTC	10.5453774193632
CLASP2	5.09360792820061
SRP9	10.9461916644938
EIF2AK3	5.72001019120013
GPR88	2.97907790497397
COL13A1	4.75540687270783
SMYD2	8.29141706395243
TMPRSS2	3.5692124309028
PBX3	5.67533168456827
SIGLEC6	3.38407505178241
PVRL2	5.56704820723567
ALKBH4	3.47694034468569
ZNF629	5.43746330898319
NXT1	7.91677669676277
CCDC93	4.53941135569651
TROAP	4.74056650645072
KCNA10	3.18508744634405
FLJ10154	7.67719777500117
ANGPT1	4.24636702249671
MED23	6.3116709962448
RAN	9.94176575308986
LMTK2	3.39826589751096
SEMA6A	3.82450101431619
UFC1	9.55868765673785
UBE1DC1	5.23041571310108
GMEB2	6.16910735535563
EEF1A1	12.6361264036314
PSMD14	10.1336903552546
FLJ10213	4.45140444275678
CHAC1	4.83367399372582
PDCD2	5.53675339932986
MAST1	3.54484678541281
EPHA1	3.85588446289252
HMGA2	2.95351540911235
EIF4G1	7.5694969708793
ING2	6.19952093600121
C1orf109	5.77593142266356
INTS3	5.1315141170658
TRPM4	4.63098116696207
LTB4R	3.30024013030214
ISYNA1	7.52406220423645
UBE2D1	5.34467341177045
LSM7	7.46259338274024
IDH3A	5.99075674008666
FLJ21511	3.08933554824357
CREB5	3.02394466160551
LRRC47	8.94298888692348
ANGPT2	4.03641729499211
RANBP3	4.66324102752368
DYRK1B	3.45236756665271
HLA-DRB6	4.24382974332607
ATP6V0A4	3.08913912277331
COPS7B	4.116483097479
TMSB4Y	4.04888394044124
RBKS	7.54981956061439
ITGA4	3.44747714969021
RIN1	3.57513896175890
DNAJC6	3.68224484917909
SEC23A	5.34584863524712
PHLDB1	4.80143425207655
CLOCK	6.78049511347529
LOC26010	5.92793345144592
MLX	4.9465035021299
TPD52	6.80214279740496
PSMA4	9.8665164939333
C1orf149	7.96199955872052
C14orf135	4.64300763929179
KIFC3	4.27526007006532
ROCK1	5.86820631989309
NCAPH	4.72753090345559
TAGLN	7.69041633246749
PTPRK	9.51317482676142
CCDC19	4.74834826873853
ZNF45	4.48429569620639
ZNF329	5.04215414699906
TK1	5.17223307228655
TAX1BP1	8.08306829079845
ZDHHC18	4.29840131983428
C10orf88	4.00554899798084
TMBIM4	7.63101781483767
KLF1	2.90559202389818
NMUR1	2.86669570458084
KIR2DS4	3.50272475031767
SAP30L	6.01072084963181
KDR	4.31846047547398
KCNK2	3.26213327933937
VEZF1	6.3260950583701
GIT1	4.82934617774868
RLN2	4.62202958201554
ST3GAL2	4.24345512217054
DNM3	4.03027782286082
C7orf10	4.38556964361432
MMP28	3.2186881264186
ZNF394	5.40167301662626
HPD	3.36386645614968
MOXD1	4.7599235267114
PDGFRL	5.99310899227075
ODF2	4.70275988185493
TREX2	2.90530546679729
MFAP4	3.89107315519733
SMCR7L	5.88859490369552
EPB41	3.15559309485874
GZMH	4.98040310863738
CNNM1	3.37135072698974
PHF17	5.87460844840467
CBLN1	3.05603749258043
NUP98	4.66874921722443
PRKRIR	6.5208512376148
RMI1	7.99527262931832
MED4	5.78008625489537
TRABD	4.36927570625024
C11orf21	4.0295182583553
SHCBP1	5.17691864707263
ECM2	4.57258898250999
PTPRS	3.69383349996608
COTL1	5.8553774155834
ANKRD57	4.58124863208953
CLDN15	4.84698659431657
ZNF659	3.10903802021002
TNC	7.39853978101253
GUCA2B	3.28763869314559
DOCK9	3.83389650374512
