Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_C03_443104
Composite Element REF	Signal
SIVA1	6.53852583529237
HEATR2	6.87561269315333
CD3E	2.98566824781612
APRT	5.58267205304315
AMIGO2	5.73651227987684
GPS2	5.67277352772555
NOL14	6.06320612073745
TRIM36	3.37808578428687
RALBP1	8.20267791150522
EVPL	3.87255136300547
ITIH4	3.95106945306621
ADARB2	3.46787578433416
PIM2	4.43192602028517
REGL	3.36624042740204
GJA5	3.54589454660861
SLC17A5	4.22356427730071
PIPOX	4.3620252692547
HGF	3.31120062046133
EPHB4	5.02936323043584
SOX18	3.72954399146815
SERPINA10	3.38238998545298
INSIG1	4.84734232587409
WDR23	4.65092529807372
SYNGR1	4.94246367588022
TEX15	3.40452169734235
REEP2	4.63958724191503
CDK3	5.61386981885102
HSPA12A	6.33816006742955
REPIN1	7.90993409014415
ARL8B	9.2872379310162
PDE4A	3.75162598275378
CAPZB	7.98670416787888
SATB1	7.48189647376192
PPM1D	7.42529031595937
VPS45	6.4655363885378
TP53BP2	6.46917066406583
GINS2	6.15671529850436
CYP1B1	5.52393243388941
CACNA1G	3.30749045151506
VGLL4	8.9828858510727
XYLT1	3.78149088967309
BRWD1	5.41276274115802
ROS1	3.50754133854634
BMP8B	3.02107570308141
SLC5A4	3.52320670084925
SLC6A3	3.20640272152149
C16orf53	4.98043126342008
APC2	3.71767401775834
GOLPH3L	7.36545247455956
ZBTB17	4.38047824002836
C6orf54	3.48127482336632
SLC19A2	4.15460228063028
C6orf134	4.43001591087719
C9	2.67217431988602
ZBED5	9.39347949184117
PVR	3.632524790798
ARTN	3.47957281395069
LTA4H	8.55413890417914
MAGEA4	3.4616120859185
IFIT3	4.00553066636445
PDE3B	3.72536792225602
GNRH2	3.93398990327011
STEAP1	4.92929642988402
FLJ10292	5.65307214825587
RPL39L	6.61204810319383
PGK1	8.8789149228847
CCL13	3.32704012023925
RLF	6.76948376414388
MLXIP	4.59163510749878
PLOD1	5.83014311282837
MTFR1	5.66831175490725
NPDC1	4.96364286877469
C11orf16	3.97217032811775
RRN3	4.59548070410773
GPAA1	7.35088187041602
C3orf14	6.56214178629135
TEX264	6.24226655608144
C22orf28	7.69810150620024
RYR3	2.92057838247285
VAMP2	4.44275054608760
XPNPEP2	3.39235070513262
PDE6A	3.73827320463202
SUPV3L1	6.59565791443368
FIBP	8.14493280554122
SPIB	3.48376031131274
TBCB	7.99413319592714
DHCR24	7.26029289296669
ADRA2C	5.97999763626985
MEF2D	3.68582317732785
MYO1B	5.71706775225442
VAMP8	9.4089932088707
ANKRA2	6.20796562750308
TLX3	3.10386021320540
PANX1	4.82406529185079
RCBTB1	6.18182438327203
FGL2	4.79994232830998
CEP70	6.78476203067607
WASL	5.64406453515118
DCHS2	3.51263004312641
RNF25	4.18671727215033
CYBA	7.72636504899771
ARHGAP11A	3.66361543119407
PLAU	5.3999045087379
MPZL2	4.52374260130538
MATK	3.67021190751767
EHF	5.61466166008954
CTNND2	3.59571857295486
PTEN	4.46740268568488
ANXA1	8.63838906834948
AFF1	4.36223668115958
ZNF189	6.09023795333303
SUSD5	3.73711507374218
SLC28A3	3.59425682381422
GUCY1A3	6.46341872820731
RASSF7	7.08731780200212
SETD2	6.49327277554583
ROGDI	5.10768162525325
C20orf195	3.0976113495425
TICAM1	5.40804850717034
PACSIN2	6.99049924860438
SERPINB5	3.39235830493251
PRKCDBP	5.74672865125907
TFDP3	3.50277815680905
PLCB2	4.04699357133638
RFX5	5.4595265499372
TXNDC15	6.08293060309138
PTPN18	5.66213364443646
HLTF	8.3628165667933
PKP1	3.35096574616878
NDUFA6	7.59766125515589
KCNF1	3.78830920913825
HMG20B	5.8375701909554
SYNE2	6.93013471984485
SLC22A4	3.43281202972613
VCPIP1	3.70769762005699
NETO2	5.80362190580784
SQRDL	6.99531843985179
BAI3	2.86363172550611
GALK1	3.53811964694075
SERPINA6	3.3492279020039
ASCL3	3.60480532632791
NOSIP	6.62187916298811
HD	4.82223831284748
TRIM23	4.47093498947673
FBXL6	4.24881257238657
FABP7	2.85530830649063
ARL1	6.67079821075215
MAGEC3	3.19696660690324
CDK5RAP2	5.66022325045958
KCTD15	3.9670380848305
CD1D	3.1547688282413
EIF3B	6.7442569508951
KIAA0141	5.24442684433132
BIK	7.96000255092921
PAX4	3.19590547125978
NANOG	5.15493829155702
CEP135	5.33443219864855
ALOX5	4.87353169559711
TRIM22	6.45996960512641
LYRM2	5.76047225532675
GPR162	3.45498762876966
RNASE6	5.34546629516921
GJA1	7.52732188708135
TAS2R10	2.90696617427111
FASN	4.12289812130428
MRPS14	6.65929280401856
HMHB1	2.93471732914967
GPR116	4.86782893212849
TAF7	8.18420176072761
GK2	3.21349763216502
ZNF219	4.30498111426222
AMBP	3.25749718804077
CD33	3.77531599696702
RAB3GAP1	5.70109860517756
NXPH3	3.93055896079131
KIAA0953	3.61660425574402
CROCC	4.33805639604697
CCBP2	3.36066721285700
GPX7	5.9938034191869
TGM2	4.16039572360613
STAM	6.20061578348404
BASP1	6.93729595599342
ZNF202	4.70142682537409
ACTL6A	8.40068742166623
POU3F4	3.63092452750497
ARHGEF7	5.88488074871808
SLC23A2	4.07953882033594
TBK1	5.57300847319058
CRYM	3.78610756920869
PKD2	5.79366055637193
STX2	4.23824611476467
ACTL7B	3.30847416202677
RPL29	11.5115689325581
NR1H3	4.8145909731496
MPPE1	5.209432987865
CLCN6	4.69235519686307
C16orf59	4.61952629471865
AADAC	5.12697979602452
SQSTM1	6.94504860588271
TCP10	3.85102068751324
BIN3	5.54450074278418
DEFA4	3.25901694937933
HPS6	5.53240444099953
ZNF197	3.9583532280374
MAN2A2	4.4384466961363
PTOV1	4.87338741066465
GABPB2	4.88163519388547
KCND1	3.52200375964139
RNF208	3.92296923526476
PTPN11	5.42852272683951
ZNF274	7.46636739679434
C7orf26	4.63661035023422
ATF3	6.6585655124235
UCHL1	8.45013908285578
APOL6	4.29490325476694
PLK1	5.06966118255765
NPHP1	3.49212481861521
DAB1	3.47856227087326
MLL	5.24381057159232
ANKRD15	8.33251998490294
C1orf218	5.20797739017727
DDX47	9.07772635384857
ATP8B2	4.68808048617901
ANXA13	2.95104605696586
RFTN1	8.8552034482714
TAPBPL	5.28289018006489
BTG1	8.54359509777897
DPP4	3.56100795983577
KLHL23	6.8170306763312
APOC3	3.53164905185871
NPPB	3.34792598143338
ZNF148	7.68143274201732
CNOT4	4.11779732830107
HIST1H3I	3.31489809252612
IKZF1	3.85896425841424
ZNF141	3.20033994165546
PSMC2	8.47411005295969
APEH	6.86346168110323
GGA3	5.1869417958314
OR2J2	2.94872101291555
KCNA2	3.2486451000202
ZNF749	3.32094030121189
LPGAT1	5.97323586792215
TMEM159	5.00703034753618
PCYT1A	3.36738008871009
BRMS1	5.85591021442964
CHST1	5.44529237597686
LGALS1	10.3113731833075
THOC2	7.69119048667696
TAF1B	5.6155323184702
GPR173	3.15672841221465
CASP10	3.69909265050322
COL15A1	6.53571534776701
ALK	5.82985810138251
GAN	3.11293720676251
EXOC6B	2.90946748228797
PCMT1	7.22295567739543
HIST1H2AE	3.79509238351795
VAMP1	4.15367572103924
HDAC5	5.2494961559102
SRI	8.2480608934011
HLA-E	9.33653230191185
SLC25A32	6.01589480918909
FLT3LG	3.09234293212165
WDR1	6.88149367757364
ATP1B1	7.64750058689252
SGPL1	6.53173756381507
AFG3L2	5.7940318632067
C5orf15	8.1001064742255
SWAP70	5.87787750578013
UBXD1	5.70015065249477
TRIM31	3.33221510680434
LILRB4	3.72478496662826
GSTA4	6.33483860979164
ARNT	3.89498997847873
CDKN1B	9.69463345163149
SEMA3A	3.24160310290896
FOXC1	5.06777390334627
HIST1H3B	3.43066374087256
BTRC	3.65239740857367
LSM14A	6.93216626225579
IQCH	2.91236483796597
STEAP3	4.33974930671333
YEATS2	6.91831715582436
CABP5	3.90965150693995
TRIM3	3.5774665160557
FGG	2.94736869044022
ABCA1	6.210695568028
HNRPM	8.03737921219881
PLSCR2	3.84346048497004
JTB	8.84061899311935
PQBP1	5.09016412082507
CLEC2B	4.67571566853152
EDC3	3.68437591618006
REST	5.17256698609222
THBS3	5.15022917173312
EVI1	8.80355569184525
MGAT5	3.82975602147165
TSPAN8	3.28101792618477
DYNLT1	9.16298162291753
MUC1	5.36679896726478
IGSF1	3.39584082491832
TEAD3	5.02430118950455
ATP13A3	5.83031867739348
C3AR1	5.85352382280925
STOML1	4.81570332747232
EFNA4	5.46164205906144
HAO1	3.33184607987999
USP24	5.56606182138605
TWF1	6.13543499769339
MRPS17	6.49235296710895
MYH9	6.70175676847838
C9orf9	4.47686410028963
LBP	3.28452097525703
FSCN3	3.59689436628795
BDKRB2	3.9366992168746
HSD17B4	8.29557796056431
SEC31B	3.72484480247784
IDH2	6.1919786417526
SFRS16	5.849925128984
AICDA	2.97765865055923
RAP1GAP	4.61521697041972
C1orf56	4.11516576291095
DCLK1	4.16562560875327
MEF2A	6.04281025940005
ASF1B	6.58240618025761
HTN3	2.86873807589507
ADAMTS9	3.09910329024138
COPZ1	7.97241139004198
SLC4A3	3.2492548259832
TAF2	8.37054547413075
KATNA1	6.21099187338791
STIM1	4.05040950100566
TBX2	3.88724079268784
FOXD3	2.99237775082901
RPS4X	12.4610697142368
PODXL2	3.95183277619407
C1orf176	3.45671787087364
RPS3	11.7618234877845
COL21A1	3.19197563066245
RAI14	6.93018860292442
LRFN3	4.47234898873302
SRPK3	3.72573996263447
FKBP14	4.20623785549541
TNNI3	3.96922208386219
CXorf9	3.63422644513326
REC8	6.16708625472149
HOXB3	3.82225776614865
SGCB	5.31604310713238
FRAT1	4.96500549114967
CLP1	7.43632458139792
MORN1	4.12358562266029
DUOX2	2.98133880825141
TSC22D3	5.73356569051686
ARHGEF2	5.35414645670826
CASP8	5.20113918417708
PRKD3	5.94077777234591
CFH	5.27733337821798
NRIP1	7.38068841830176
TRO	4.66419183156232
BNIP2	7.04798656101314
DHX30	5.7106446049569
TBC1D22B	2.88944482555242
GJA8	3.74602998795841
GPR52	2.97170220230621
FGF20	3.07908400413673
CASC3	7.01033670242643
METRN	4.28090822583115
KRT3	3.25547137153924
ARF1	7.84686420467614
MOG	3.62242466458123
ATP7A	5.71266930896198
CCNG2	6.50043430120536
PLCH2	3.85823043143291
ITSN2	4.39213737027719
GIP	3.36913549881379
LOC390688	3.10384853047869
LOC89944	5.15325235033515
PSPN	3.76257871721763
HOXB13	3.1242327177656
MTMR8	3.638519657832
UBXD8	5.61390622971125
GYPE	2.94774456181235
SPAM1	3.20356472626837
PPP2R1B	4.91399818524544
CNN3	7.55904222047761
JAG1	5.26095498492082
HIST1H2AL	3.14363388847727
CHGA	3.15697600754796
CACNA1B	3.39192846024856
PAPPA	3.50715839846689
RAPGEFL1	4.12016508960478
RHOA	10.7378491080230
CYP4F8	3.29699250063125
TRH	3.78054667570225
DCTN3	8.80217860019173
NT5C	5.42538226984813
ZWILCH	6.04547955727312
SLC1A5	4.95525409292551
CALCA	3.32282762762519
VPS41	4.38871380401256
SYCP1	2.91589633344816
KIAA0174	8.25460884182648
CXCL11	3.29898353025868
ZNF639	4.85527940707133
CACNG4	5.29861331413392
TNNC1	3.20993416758698
GFI1B	3.13014664199873
C11orf58	9.34641498902521
PSCD1	4.62526638185451
NUDT18	4.10753605052474
CASD1	3.70833783390710
LPPR2	4.39516029403814
TTC35	7.47726467816317
SMC4	9.25355624628636
ZNF771	3.43810361509847
TTBK2	4.35496803942447
GJB3	3.49875609756361
RGS19	5.33169740407871
SFRS3	9.04261157016706
HLA-DQB1	7.51925579017804
SCRG1	3.96350511579765
NRAS	5.7394505970657
FBXW2	6.51234768713483
SIX3	3.18323373972197
DUSP26	3.78390745873391
HDAC9	5.87388131783535
ZDHHC24	4.73466414503544
OGG1	5.62076942194163
DNAJC3	4.94967917305433
LITAF	7.42942487602894
ZNF410	6.67125857162893
APLP1	4.07514141572860
AFP	3.05192581858502
OR7A5	3.34732277473255
ZW10	5.46304335749337
DLX4	3.35594249048659
TUBA1B	12.1595717335417
MGC70863	5.26524904557041
C12orf29	7.12561384699544
CRY1	6.34040717002874
OR1D2	3.20318652221809
C1orf25	4.65713022289757
PHOX2B	3.39336728141285
CUZD1	3.94247226690046
SCAND1	6.969274614539
MYT1	3.5929495827796
VILL	4.19352521010818
PPP3CC	3.60299284288955
GOLGA1	4.32278211428769
ZBTB43	5.87572123349286
VAPA	7.9094163906842
MEA1	8.24360228042914
STAP1	3.18493449899930
PIK3R3	4.19089861234219
TGM5	4.43373887683232
SLC34A1	3.59951313460125
USPL1	6.9962114115223
DLX6	3.50393210368596
FBXO40	3.40993107905356
NKG7	3.62671221094599
BRF1	3.93065451285183
CCL27	3.39158291905423
EMP1	7.57170797884993
ACTR6	6.51160403802472
PFN2	10.7222079023267
MYBPH	3.28065255624751
CHCHD7	7.54690552559523
TCEA2	6.94956590514589
PPP1CC	10.3421621777497
COG2	5.557651252065
FLJ20294	4.4416590401376
TARS	7.58406160368019
ARHGAP28	3.20989996797800
TRAPPC2L	6.21483209147978
CCDC109B	6.91925770301473
LGTN	7.94152166449456
KCNB2	3.05001866855233
USP13	6.45513943242742
RPS2	11.2136790226918
C17orf75	4.37383705766132
FBXW4	6.32639190547686
SLC2A8	4.93659975132898
WT1	9.34175253211696
SNRPE	8.01948129154712
LEPROT	8.47047989822504
STK38L	7.6614066965374
CUEDC2	7.51503000680171
IL13RA2	3.03897808210561
DDX42	7.1799620739315
TXNRD2	3.44918190186044
C4orf19	3.90848672031195
TNFRSF4	3.52025778327166
AOC3	5.09691730522448
MTHFD2	8.88861357540863
KSR1	3.36601705765204
SS18L2	8.57436912812575
OAS3	4.37884240057461
SLC22A11	3.05916470825342
LARGE	3.98738233941687
LIMA1	5.73315076086116
STARD3	3.98467634249640
VPS39	5.23533251639791
ZNF236	4.25838847509486
C8orf32	5.94731615874118
GABRB1	2.95785235240839
ZXDA	3.29081787350937
ODAM	3.33116707515213
MORF4L2	10.6090155845447
FBLN1	4.32186053852041
PRKAB2	3.77888845262498
AFF4	3.52084500461556
HSPB2	4.45614557461931
ZNF76	5.19693629957079
RAF1	7.21382924958205
SUB1	8.76941646912686
MRPS33	8.05238496414123
ZIC1	6.52112953755903
KLRK1	3.60271913737198
LYST	4.16491030160655
UBE2M	6.06543602192946
RAG1AP1	6.05793076023616
ZNF281	5.33251575092608
P2RX5	3.44155672055
NCR3	3.67232811116983
ST8SIA1	3.28896250220667
HLA-DPA1	9.36525635369619
FKBPL	5.21496130583691
ANKRD46	5.99603017108032
CD248	5.61753831121106
SNX4	6.4758354575156
CCR2	3.63157863330064
ZYX	6.21088800998089
SMOX	4.27264373705359
ZSCAN5	4.21305436786335
RIMS3	3.96249078901790
NACAP1	8.89739504931376
DRD2	3.7984683402001
COPS2	7.9533266815895
CEACAM4	3.64683070506233
KRT76	3.00947054475755
SOX3	3.26570145379253
GATAD1	6.01969574595668
AVIL	3.99280127821706
LMOD1	3.90827386517657
FCER1A	5.88415383978875
TMEM112B	5.77700592957444
HIGD1A	9.2890223265835
CALR	7.29381428638813
ADRA1B	4.02487452752505
SNRPD1	7.20064421778733
LTB	5.45953130259171
NCAPG2	6.49283689904995
NEU3	3.44788723046219
KCNMB1	3.57561922128395
DES	3.93552388129564
BZW1	7.74394685602052
ITGAV	9.14698003297066
ZNF221	3.03104422551302
LENG4	5.60422755239618
C20orf3	8.30603678895123
GDAP1	3.29056957860531
PIP5K1A	4.29303586806614
PCNA	9.07816791362271
C1orf34	3.92549911575198
BEST1	3.42223778538647
RBBP4	8.17788544009113
MMACHC	4.68193528389087
REV3L	5.42597073840091
PHKA1	4.15829965158588
PRKAR1A	8.29815432676581
AVPI1	5.38310623737684
HSD3B1	4.12249073983004
ATG5	5.91654875234156
SARM1	4.41334863040899
RAD52	3.87260584340691
RGS7	2.93501888329707
CD207	4.72891312133199
HMP19	3.2620222769501
TMEPAI	4.95932447358203
ARL17	3.81704502623774
MYCT1	3.56611572190155
GM2A	4.65437599122451
SCGN	3.66570218864984
ETV4	4.11564791994574
MPP1	4.96374568988855
CD2AP	7.39379499598131
CCL20	4.96389117894375
CCDC86	5.82235843279133
ZFP30	5.12793404248764
MYH10	9.06952433986683
CTBP1	8.03592804367079
MAK10	6.45578862055494
OR10J1	3.68152099705297
TMEM9B	7.57046294492363
DNAJA1	9.07596838856625
LOR	3.57959711103017
MAP6D1	4.23394728650766
LRRC50	4.13929762518516
PRKX	4.78215059188553
ARMC7	4.90231815817097
KIF5A	3.51144503117977
ARG1	3.36071730585813
PCTK1	4.9880477066044
NSL1	5.34746741595117
ASCC2	4.59332740253598
KIF2C	7.31683807085282
PSENEN	7.25800769235874
FCRL2	3.14021114650354
RAB11FIP3	4.69960168114798
NPR3	3.3505480721205
CENTD3	5.55306757689036
KBTBD11	3.32314865524875
HBD	3.16629749646759
PCK1	5.51772272476322
IRAK3	3.54484713907662
OLAH	3.9676219687706
CNNM4	4.59902623150891
MYO5A	3.8398512708637
CYB561D2	5.52034699684769
MEGF8	3.72484084818524
SIPA1L3	5.10546193129812
ADAM10	3.93754480133288
ALPPL2	3.28081125792828
OBFC2B	4.24810578507567
GALC	4.08393535641020
LIPA	8.51862050228152
NAP1L4	7.08052642038292
MRPS22	8.14219214876482
GNG4	4.71290079268869
TBKBP1	4.15861461867631
PSG5	3.66433725214642
CAMLG	8.09122826840404
RSAD1	5.4895096617606
SLC6A13	3.78540676857503
AGPAT4	3.84026505782667
ZNF167	5.15696305034123
FAM53C	6.36249809329482
VWF	6.39769499840614
VTN	3.23002835404582
BAD	5.92844138709814
TPM1	7.60360529309506
PYHIN1	3.63054831844389
PDS5B	6.15122144416455
CIDEC	4.07835704235203
CRIM1	5.73223492783073
DHTKD1	4.96946442935237
SH3GLB2	4.80111735597864
SMPDL3A	4.74809229942844
SFRS2IP	7.9576386881743
FLNB	5.95774698527379
NOC2L	3.54161693316280
NRG2	3.27961058105249
C14orf162	3.21028622773219
HMG4L	4.94244040827682
IL15	5.50492576490402
GABARAPL1	4.31320066635839
SPTBN5	3.73843392250777
C1orf77	5.83556442864166
LAT2	4.06620286907807
WDR78	3.70466978732229
SLCO1A2	3.08167944595273
LIG4	4.00257468922835
GSDMDC1	6.17307793213488
METT10D	3.60326876068064
ECSIT	5.77214328673333
BMP4	3.55659890130320
VSIG4	4.99502439892972
DIRAS2	3.99148214287829
SLC12A9	4.63619423674852
MC1R	3.90409590122088
TXNL1	10.1165695550881
GALNT7	7.34930579898973
ISG20L2	5.36113218048683
OBSCN	4.04031848708302
GBA	4.71025467024685
C6orf64	5.36991305887917
ESD	8.89356863443292
PNRC1	7.02750986285024
PPIA	11.7024730774313
VDAC1	6.55981619057111
CLDN17	4.24455024149552
TRIB1	6.71176925459478
MED6	4.61696426950892
TXNDC5	7.96892768342016
CD46	6.06416778428657
ICOSLG	3.83632749974082
RGR	3.4165736041666
DSG1	3.31125661902061
CCK	3.68497895764358
C17orf48	4.374263303203
C1orf69	3.86415732804593
DEF6	3.85173541377403
SIT1	4.32914484326539
UTP14A	5.55774227244459
RPH3AL	3.44571823096979
NXF1	8.43924170094682
C20orf46	3.94141518738406
NHEJ1	4.33219106349671
SLC24A2	4.16368468268218
TUBB3	4.48676457574937
SEC22B	6.73806070791028
S100A6	9.36498796268055
CDKL2	3.38255252536709
TINF2	5.02490377163185
SLC7A10	3.38612009349944
SPRR1A	3.30400769517716
CYP4A11	2.95108644391266
SCEL	3.34716027262729
TES	7.99402500568765
CCDC70	3.53897949418148
SH3TC1	3.63510331924976
RAB36	3.95169691412459
GRIA3	3.05315513128048
CRYGB	3.52004372013729
BHLHB9	4.97217269510336
CRISP2	3.4096763100856
ILF3	7.19346821001904
NTRK3	3.28137244899376
B3GNT1	6.25514919019867
ZNF444	5.19281367558194
LARP6	5.20737141323256
FMO1	4.01645058317793
POLR3C	4.81656261541789
FBN1	6.34250348288599
SGCG	3.886480186016
JOSD1	6.7070923088293
BEX4	7.8051778471245
INHBB	7.73377285205649
TBL2	7.60274631773482
HYDIN	3.3804604045103
RPS6KB2	4.8074910276209
ADRM1	7.1504055223041
DDEF1	4.92169205269934
PEX6	3.96322260167779
BAT3	8.37677959182067
TXLNA	5.68578244282714
RAB31	7.5426253638506
SCGB2A1	7.24234535904743
TMEM187	6.37121936381145
AIP	5.59242544201606
LGALS14	3.07006868384209
SLC6A14	2.8027874074275
DDX4	3.02715260813143
CTNNA3	3.56916363042613
PRRC1	6.19065827829996
AP3B2	3.50472480861108
TRGV7	3.36317882684727
LAMA5	7.94148754610787
PMS2L11	4.75663531547243
TMEM184B	6.22345336064769
AKAP4	3.29875481278141
ZNF292	5.97558097977536
C21orf45	7.22101147701101
ARNTL	4.92510426991629
CTCF	7.76658127567454
CCL2	5.65338982736276
SNTB2	4.35069346931619
KPNA1	5.21656973721103
KIAA0746	6.80652100747649
KRT81	4.62493921443043
ALDH3B2	3.77949804834773
TMEM41B	7.3610491615428
M6PR	6.73357810243035
S100A11	6.67358168095786
LAMC1	6.51567168924244
CCND3	7.24656766672194
COASY	6.79979632106268
EFHC2	3.20938003408149
DOT1L	3.25584432617247
CLTC	10.2002010279195
CLASP2	5.50163944206716
SRP9	10.2988577121726
EIF2AK3	6.9234938827643
GPR88	3.66319954178741
COL13A1	5.08735875764221
SMYD2	7.18860740733502
TMPRSS2	3.3372847489593
PBX3	5.1724029384642
SIGLEC6	3.44207153734357
PVRL2	5.29442106869312
ALKBH4	3.94850215993835
ZNF629	5.99432917833339
NXT1	7.56212606098067
CCDC93	4.96753912406218
TROAP	6.45273064581429
KCNA10	3.25784948266784
FLJ10154	9.30227940774938
ANGPT1	4.60989021939784
MED23	6.01227841431228
RAN	9.61137584903754
LMTK2	3.2717565151078
SEMA6A	3.57906728994072
UFC1	8.4134920956748
UBE1DC1	5.48163094714208
GMEB2	6.33682210721219
EEF1A1	12.2662426692544
PSMD14	8.98698585254377
FLJ10213	5.41228439853281
CHAC1	4.75363217075074
PDCD2	5.46423325480944
MAST1	3.59032617303824
EPHA1	3.87027797892233
HMGA2	4.62333799048296
EIF4G1	7.26099789843595
ING2	5.17819479259532
C1orf109	5.52847402288815
INTS3	5.18679236908748
TRPM4	3.95669528297543
LTB4R	3.39012223767663
ISYNA1	7.6559349667007
UBE2D1	5.46329374023144
LSM7	8.02266022798346
IDH3A	5.01284410587529
FLJ21511	2.98419747829652
CREB5	3.22549857060232
LRRC47	8.46280690739344
ANGPT2	3.68684362349647
RANBP3	5.47012908089684
DYRK1B	3.48089581407462
HLA-DRB6	3.95510755278537
ATP6V0A4	3.1887092656748
COPS7B	4.87182028123466
TMSB4Y	4.04966378801568
RBKS	5.08345433082395
ITGA4	3.17872046369284
RIN1	4.06551918383518
DNAJC6	3.42235329111508
SEC23A	5.27625861207335
PHLDB1	4.53943206381172
CLOCK	6.01989829466043
LOC26010	5.593290468577
MLX	4.47991751988838
TPD52	6.96429503256886
PSMA4	9.19725884494391
C1orf149	7.38248920030529
C14orf135	5.05940420832657
KIFC3	4.24542402689443
ROCK1	6.62700879786289
NCAPH	5.3053002917029
TAGLN	8.35840854269985
PTPRK	8.16413094323644
CCDC19	4.32729784420773
ZNF45	4.62512990385057
ZNF329	5.16536032393659
TK1	6.70940128101559
TAX1BP1	7.83675019456738
ZDHHC18	4.80733723230506
C10orf88	4.78933274591907
TMBIM4	7.82334712135268
KLF1	3.00610705850752
NMUR1	3.36978768718772
KIR2DS4	3.26135895291250
SAP30L	5.10695679854945
KDR	4.32882405184865
KCNK2	3.1276757450413
VEZF1	8.10268698732138
GIT1	5.28742846191627
RLN2	3.05477487068256
ST3GAL2	4.68862798946236
DNM3	3.73598213741543
C7orf10	4.88840083362272
MMP28	3.18612134440056
ZNF394	5.80358140923631
HPD	3.03939233344142
MOXD1	4.86067346112249
PDGFRL	5.52151262153951
ODF2	4.01396767034229
TREX2	3.0906246640848
MFAP4	4.24345628438736
SMCR7L	5.70645986811072
EPB41	2.91766526320830
GZMH	3.85631020695901
CNNM1	3.53943809869222
PHF17	6.57555194148759
CBLN1	2.92842530219851
NUP98	5.54183384423631
PRKRIR	8.09061771906645
RMI1	7.13485556422524
MED4	7.56337504852885
TRABD	3.86358975976755
C11orf21	3.83950406709212
SHCBP1	6.0326201995131
ECM2	5.27532941783291
PTPRS	3.47943466179909
COTL1	5.37653055818335
ANKRD57	4.83857332568336
CLDN15	4.81506104259852
ZNF659	2.99462189365912
TNC	6.79420870379707
GUCA2B	3.22437401977586
DOCK9	4.14949223323532
ITGB1BP1	6.00661234697326
DLG2	3.03143366871908
BRAP	4.15324863872046
C13orf7	6.01347960492469
ZC3H7B	4.09138970347719
PPP1R12B	3.93951734126604
SOCS7	3.48724142919079
MARCKS	7.50121106826537
SACS	6.4072344351924
TTLL12	5.68164795473049
SH2D3A	4.38472605538498
RFC2	4.88482281810898
PPARA	3.26876056888173
DVL3	6.41393144193519
ADFP	5.74929270964239
KRIT1	4.76614721853951
SERTAD3	5.02009996691557
LEFTY2	4.12874043250851
MN1	3.28381748560445
PTPRD	3.64179510902001
RORA	4.84908482158534
PIAS2	4.89835662046449
MOSPD3	5.76969339776409
FBXL15	4.67061054616804
MYH15	3.26064967367336
LY6G6D	3.18893936359823
CRX	3.53020056279991
SLC22A17	4.41719156392023
TBC1D13	5.56037435364378
PLK2	5.75474654594077
EIF1B	10.1146334090302
PRIM1	6.34678855798348
ATP1A2	3.16017103172016
CRYAA	3.2478784160872
PLEK2	5.82709872683048
BACE1	5.9318299439537
FAM12A	3.20530166749121
TG	3.33491292427968
AGTRL1	4.81641281166094
OPTN	7.41297227297755
