Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_F02_491266
Composite Element REF	Signal
TGS1	5.82226583919162
C16orf57	5.2242722931389
SYF2	7.18082775888303
MCM4	4.88773881090783
PDZD2	5.37925460862549
CEP192	6.11250107246045
IFT88	5.30228917081123
MCC	3.54102475112843
RPL9	12.1489882196848
RAB32	7.59861060483021
P2RX2	3.82969641507467
DDX43	3.03078582898887
HHLA3	3.48979125623833
ID2	8.08223969303606
UBE1	10.0425875252441
SLC24A1	3.94459938540781
ARHGAP5	5.14906235949209
C20orf23	5.02034281820316
CETP	3.26695377854550
ZNF688	3.90811853349527
APOC2	7.09600973696255
PWP1	7.94725211921019
FAM50B	5.90313024019214
PTPN6	6.37745335669622
BAHD1	4.80952606720758
GPR56	5.80374545766556
GRIK3	3.09083735926919
DGCR14	4.63568236652174
CACNB2	3.48003269127904
PDE10A	2.98710281448813
METAP2	6.53755766320323
RHOQ	7.32452956532278
MAP3K4	5.79469378833291
PDHX	7.70034700328374
RPL23AP13	4.33627104592794
MTA1	5.3421018033733
GNG11	7.75054701652236
ZBED4	4.31157247117524
CLCN3	6.2851120593631
CDK2	5.24277651825539
HCG9	3.61800107813585
SLAMF7	7.73350383622261
CDC37	6.21354287069432
ZER1	4.31717009676648
GRK4	3.25870188396023
PRPH	4.18520498239454
PPP2CA	8.7245300901424
LRP12	4.27230514753667
POLR2A	4.39026855609139
SEC14L2	3.26796836798282
OGFOD1	6.26745523293064
DKFZP586H2123	5.36417180069463
MC3R	3.50175884408480
NOL5A	6.65612640521398
PHEX	3.94713134611969
HIST1H2AB	3.62056808789116
C20orf117	4.87057543438964
POLH	4.35254647168328
DDX17	6.65662987419442
CAMTA2	4.97508535082268
PLEKHA2	4.7835862892329
SNAPC2	4.05268959822795
FILIP1L	8.39387484293462
PDE4DIP	4.14370970503797
LRRC1	6.20657904471108
SCN7A	3.00126678383045
GAS1	5.43881456402195
DGKA	3.81071626145373
PEG3	4.52791936150851
NADK	4.72359158176318
SGSH	5.18829967601851
CXCL10	10.8003865815314
GALT	5.17300989780862
MCF2	2.9144517422608
ZMYM4	8.51086954051565
ZNF263	6.32357337430926
STK32B	3.52629517562680
KIAA0888	4.93785779518191
TACSTD1	10.2251578545134
ATP6AP2	7.40566242677828
TYR	3.65171742699625
GDPD2	3.84719415488432
ABHD10	7.78054407260487
TACR3	2.74455537993721
SLC35C1	4.19813895187852
KIF1A	7.3008430996462
VCAN	7.2695215173503
HERC5	9.46982834789706
UBE2A	8.35369147956217
SYDE1	4.12398196339978
ELA3A	3.27884402163815
TM9SF3	8.467927885348
HAO2	3.4800305950939
RNH1	7.8839604760579
MAFG	5.02469803605407
BICD2	5.17302179642003
C14orf43	4.69346228484004
CDH7	3.07917175543257
JUP	7.937801953293
SHANK2	3.88934046963391
OSBP2	3.66178875131474
ACOXL	2.82816622307461
DAK	3.82005223150894
CBX3	9.02617134793906
C3orf58	4.28092096565516
RBMXL2	3.07717983834778
TCL1B	3.66391994256855
FGF13	4.21525510687754
KBTBD2	6.86315093674857
KIF3A	4.00818512484938
DCXR	6.7495684131738
MYL9	8.879475466871
PDIA6	8.8079777578932
CDC23	6.54038561672225
CASKIN2	4.52784862715062
PBXIP1	4.9514701524624
EHD1	4.93029952172263
NBL1	7.06778079511847
MARCKSL1	9.86205755275877
RAB11FIP5	5.02793686613705
CDKN1A	6.41315955988116
NCK1	7.47919878576624
SAPS3	5.17445211809967
ZNF550	3.33074335534459
TRAF3IP3	3.99719085396077
LSR	7.6343863293967
MIS12	8.04168922707535
KIAA0774	3.09187357759531
CXorf1	3.35997041835261
CUL7	5.37391483165145
DIO1	2.90174414488282
LIPC	3.28123447142925
EIF2B1	8.90631647209132
OMP	3.14490994027337
HS3ST2	3.87738122026869
C20orf11	7.54144335718638
CTRL	3.24871096225891
GSTZ1	5.07599106774175
PAK4	6.7840351074998
CCRL1	3.36521336108107
RNF10	5.94398787057097
MAGOH	7.33675810447135
CENPB	4.12321506950007
C19orf7	7.81319393975844
JMJD1A	7.68690665630089
GATA2	4.22606478161028
HIST1H4H	3.45088678096131
CELSR2	5.51542253425089
GABRA5	3.05581596408776
STAM2	5.175904316219
GPC3	3.70811172273914
GRP	2.83396297991577
SV2A	4.60964374303906
EBNA1BP2	9.71675615234026
TAF1C	4.45839259444329
MAGEA12	6.09719660295192
GSG1	2.92859544966391
PDGFRA	6.9947705161006
CACNG1	3.96472573807021
CIAPIN1	6.6591075575556
CSTB	11.0841055595034
FRMPD1	3.49034460867892
PTPRJ	3.02043930293277
ZNF668	3.82372310988134
PLEKHJ1	5.58438911128849
ADAT1	4.99772976354057
TMEM50A	8.0532232575985
CENPI	4.1247894607097
HOOK1	5.3065978496245
RPP21	7.66025121879054
GTF2E2	6.60301163912881
IL17B	3.03077825314816
CCNF	4.24223311440752
CRYL1	4.6631148289874
FOXH1	3.11339053850970
NFYB	4.91803302438375
KCNQ3	3.52907233148628
PPM1G	6.49776414454272
NOVA1	3.6795701921111
FZD3	6.14053320747227
NMT1	5.52938074673834
AKAP8	5.13223393165982
SOCS5	6.33976642963517
HADHA	6.66812560654537
PLEKHF1	5.02880448620115
DLG5	7.15137816234181
CFDP1	5.08871756648782
SAGE1	3.04015223810977
PGM5	3.27847228714433
C1orf144	5.38072527230435
SUHW4	4.22653037878958
TFEB	4.54496914791499
RND2	4.03541177660652
ATG12	5.83662914834846
BMI1	8.04620011964548
RNMT	6.35213666553851
MASP1	3.1873121986341
MYH4	2.88612895138239
SLURP1	3.17910346443482
KIAA0984	3.85387299811378
ASTN1	3.77399555269766
MYCL1	8.53436154508922
SH3BGR	4.72940551622952
RPAP2	4.06302898889807
FOSB	4.07192056920523
KRT35	3.06254686944079
MIA3	5.79698027354152
KIR3DL3	2.92584768567245
SEMA3F	5.58797260901693
TMEM135	6.35062171668734
SLC27A2	4.81780575737225
NDUFB2	9.13128205491823
FAM46C	6.08145320565544
G6PC	2.83011322119550
KRT33A	3.74468737942209
OVOL1	3.29936930398309
PAMCI	5.92824880834641
S100A7	3.22007124615787
MAPKBP1	5.66379412908311
CPE	7.14738273251949
HARS2	5.36524687406818
GNB1	8.46602055823096
TRIM46	3.35568701111333
UPF3B	5.92819675073674
CXCR6	4.49912375171943
C16orf3	3.22550680799164
HLA-DOB	5.21226897504311
HPSE	5.96657673914494
GSCL	2.74419288377465
POLD1	5.31047271869006
DMWD	4.72218361174172
CALD1	6.23998158006067
LCAT	3.61585870800272
SCRT1	2.99472244419865
ST6GAL1	4.73057752000525
POMC	3.00605311180491
UNC84B	5.70515016546627
NSMAF	6.79899459851612
ADSS	8.3185979723864
SKIL	3.28376154197116
HMGCS1	5.02171419441659
PYGO1	2.77395703207197
POLR3F	6.60682548898864
ZNF277P	5.57999685154609
CNNM3	6.40385928898055
WRNIP1	3.08733981782668
ALAS2	3.80899313366941
MRPL23	7.11270563618369
ST3GAL5	4.78929960832094
ZBTB7B	3.38387090211699
DHRS1	5.32798963278637
NFKBIA	8.94044076732858
CNOT3	3.79686475334638
GAK	5.95462746748547
SFT2D2	4.936320815877
HOXA6	3.27352514934638
PSMA6	11.0397761838452
CRTC1	4.25190492662405
LY6D	3.47772553871493
CPT1A	3.67564202389208
ALMS1	5.36829636615031
LMO1	3.43607087198795
EIF3I	8.49980076421113
DCN	10.2372016440091
PRB4	4.70473267921853
MCM3APAS	4.85473496312836
SUCLG2	6.32159991466559
FOXF2	3.82572511158928
MLH1	7.28251920401211
S100A12	3.91936037193268
ABHD14A	6.82429764174023
DEXI	5.86706490265746
ACTN1	8.03219811226606
AMPD2	6.67928819101709
IFNAR2	6.2588316842987
CYB5A	9.08434192839393
TLOC1	9.30085622308711
NRBF2	5.99732930471244
MKS1	4.79894596499423
P2RY11	3.18268455751851
CX3CR1	4.45620248852957
PDE1B	3.31269506444274
KCTD3	6.18123553139474
ITGAE	7.86110697863517
SLC30A3	4.21263471378213
KISS1	3.35950628252448
PLP1	3.07773792411293
C14orf2	9.32090767059843
IFRD2	6.25473151534896
ANKRD7	3.57618018723926
XAB1	8.85043295121587
NARS2	9.79869278719333
TMLHE	3.4695075548826
SERPINB3	2.89338810190623
FAM127B	5.83994869969761
ZNF391	3.05049934594274
ABCA5	4.77792016626066
DNAJB14	6.13753873285936
TSFM	7.11154388249637
WRB	7.91578986247158
ABCC8	3.28057029632149
MAP1S	5.19816518638935
BPI	2.95418086515259
TTC4	6.20850720663666
BNC2	4.5800131886125
HIST1H4A	3.25172019040556
NDUFS3	8.6258091555333
WDR3	6.54930630661927
MAGED1	10.4820581550408
TTC33	5.82367549721303
CPN2	3.73727375416269
STMN2	2.89635051376792
PCOLCE2	4.31172572948732
ROR1	4.18965462058894
HSD17B14	4.62764698244051
SAMD4B	3.58096099693536
HEXA	8.4024145037641
USP39	6.71689124303843
HNRNPU	5.58148529602939
NRD1	8.26080169143988
ATXN2L	3.65250376009505
MAP2K3	5.68855702853476
FLT4	3.94889118914983
OMG	3.34828497445083
SCAP	6.58808736382933
ELA2	3.05578733992644
NARS	10.1307384940132
PRCC	5.93786578524327
ZNF675	3.14886149073187
VENTXP1	2.92162586684575
CALCOCO1	6.39241268164307
ZBTB32	3.67665710576895
RFC5	5.46718187809265
BRAF	4.64437122026878
PAX5	3.44526559797496
MGC14376	5.86945481205423
TNFSF5IP1	10.7913961263146
PEBP1	9.29491699309621
AAK1	3.59196398124085
FBXO2	5.09058396257088
RMND1	5.36894041071826
IGKV1-5	7.51836921450619
COL1A2	11.5656521581248
SERPINA5	6.11228645616527
GMEB1	4.19468637855416
AKT3	3.20435845307681
AANAT	2.92680197409573
CRB1	3.47219514197029
C19orf21	6.2387035709406
UBR4	7.32367644260553
LTBP3	6.52438974769219
AMHR2	3.68934615236342
CTTN	5.66096428248177
UTP15	3.25122335073361
C20orf39	4.925654126593
MYBBP1A	5.00972014578419
HSBP1	8.5904449669579
PROCR	5.5109850432155
PHF11	8.28732558962952
PASK	4.87175609070659
RFXDC2	4.33649321187304
KIAA0467	4.33505363407157
NDEL1	6.53146106490581
USP8	7.19050109777163
BAIAP2	4.53538822991095
SI	2.79345963586113
ARSJ	3.144324341507
GULP1	4.65720830832641
KCNE4	3.63915409702491
KCNS3	5.17537807470965
BAAT	3.39324288392315
DKFZp434K191	3.30019375909338
MBD1	6.18591377739982
ITGAL	4.25042781986955
WDR73	6.5321662464976
ARFGAP1	5.36061818967994
ZBTB40	4.62926911821237
CH25H	4.15251556230998
LOC81691	3.64874848279520
CYP4B1	6.19424300789738
ALPL	5.92174652437505
FOLR3	5.03803682922774
CHST3	4.51511304573278
TRIM62	4.021454460142
MAP3K9	3.49495199643612
ABLIM1	7.20908652183231
BTAF1	7.27241749744284
MAST3	5.20974561356937
RBM35B	6.03353104985845
ANKRD25	6.13998016704515
RYBP	8.22568007645982
UQCRC2	7.61581572488255
TTC26	4.10108731476825
ZNF22	7.13745743166322
MAEA	8.07476735147427
RNPEPL1	3.79358743446671
HYAL1	3.51738297034635
PSD3	4.56278614363186
AGR2	3.93097486833949
HDLBP	6.42815081893444
GNB3	3.94284109558385
HECW1	3.45109877428778
ACTR2	7.6966748989525
HMGB1	10.4587011015734
EDG1	3.94372404013603
HOPX	9.48319052425068
ZNF304	5.7281589520707
OR12D3	3.46616273975835
METTL1	6.36209565412645
PSPH	5.55420063094616
SOAT2	3.58420867583825
RAP1GDS1	6.13126431114753
CLCA3	2.90844283239137
DARS2	5.75555122797455
CDC25A	4.69034961600846
RCN3	5.83039150865371
CREBL1	4.05142852254489
PTGER3	3.4279603547439
USP29	3.92352035948204
ARHGEF10L	4.60053306622765
ADAM30	3.06433030199646
ATOX1	8.25832463485117
KIF26B	3.65444657741284
C17orf70	4.7368942539988
STT3A	6.63482312308696
ZNF225	3.198757959148
DNASE1	3.25372776544637
C1orf106	6.9706332470027
PTN	5.49474757105249
RAB6IP1	6.2628704970568
HECA	7.62544398462905
RAE1	8.57279573682123
TNIK	3.33140383369965
RNF122	4.33752717498533
ACTN3	3.22165747514554
SLC22A18AS	3.42324391467513
CCNA1	8.72837561109884
ELP4	5.23587487409249
FAM65A	6.24846921139398
IL26	3.04466442991428
RYK	6.79936740106126
QARS	8.7720966600679
RPL10A	11.8530451754396
LRP3	5.64201113630893
OR2S2	3.28945875831988
BID	7.12109633728479
IRS4	3.42455280797323
MACF1	7.90054163057951
CXCL14	3.40707594955218
SEC24D	4.88044120467834
LOC374395	3.90270107481795
TGFB2	3.90513539702976
CHRNE	5.8680788388882
MDFIC	5.01538612577799
HSPB8	5.12333475578806
PRDM14	3.66420615722594
MNAT1	5.11828098347647
ADD3	8.80957777974425
MBNL2	5.15255904062004
KLK6	8.53057588830786
ATP6V0D1	7.98967851785703
MTA2	3.29752644395529
TMEM111	8.5025004214622
KIAA1279	7.19864541850114
LZTR1	5.29202878821905
RAP1A	8.0851069010642
AXIN1	5.24512208583746
POLR1C	7.27754380860346
TRIO	4.63936908475578
NUBP2	5.94749131641901
ID3	6.13046451572484
TM9SF1	7.10549502175768
POU4F2	2.91886287341043
ZNF473	4.66548978854992
IQCK	6.08526918463673
MTM1	3.89236919727013
GPR107	5.78624379924584
CAPN3	3.32720476729843
FLJ14154	6.48454069702149
RECQL	6.35797503669047
AP1G1	5.71654370683309
CTNNBL1	6.28827201975883
ENPP4	6.56961088704001
PADI3	4.05687118697296
ECHDC1	6.49795474693774
RNF170	5.1367988794885
SMARCC1	6.49302546509521
C16orf7	3.86603826984112
CG018	3.9001341802628
GNAI3	8.00660207516461
KCNE1	3.36258932220409
POLG2	5.31466427898099
CD4	5.81258872576381
EBI2	4.16374456053713
IRF1	7.3163896800954
TPD52L2	7.68197666315276
PTPRE	5.26056884939632
PTK2B	3.47514957666982
SDHB	7.34040051409559
SOX4	7.25793980814373
TSPAN3	8.37334709130372
RHOF	7.5623577298857
SH2D1A	3.53152138997047
PTPLAD1	6.84035227708164
DUSP22	8.42979275313058
USP20	4.20908949742081
CALB1	3.22660769424292
DERA	8.1159461511189
TMEM118	5.4721465423228
MCRS1	6.10932789548359
C18orf8	6.74459684919469
FLJ10241	7.22291765900553
GINS3	4.72171158429838
C19orf53	9.42506053368664
TPP2	6.30412011057918
GJA12	3.61168697294069
PKD1	3.65128024400666
ST6GALNAC5	3.64461865564142
JAM3	6.44384691652257
CHSY1	7.69940279292342
LAPTM4A	10.6964741210335
TRPM8	3.57703944278844
MYOM1	3.55229349530867
PHKG2	5.31717824114054
EXT2	7.614390384318
MOBKL1B	7.91316690237086
DIAPH2	4.04649773598639
DOLK	5.56082562543779
TUBAL3	3.76487715742816
CRYZL1	5.63288129767792
CLN8	3.7124121778751
PTPN12	5.64820088476821
ABL2	3.45365332781695
ACVRL1	3.47177355992443
C14orf156	8.5649843179982
CRY2	4.78742345602553
PTPRZ1	2.99449915208602
LAMP1	7.95860625548872
PNPLA4	4.95033055801833
FCGR2B	7.01775754267117
DIP2C	4.90706715365931
RXRA	4.82085100538157
MAP3K5	4.91418473581590
PDLIM7	3.95510693182091
ALKBH1	6.82928190833835
ARL14	2.97510354847217
SNIP1	5.82011009465657
CLDN11	3.62281338457496
TIMP3	5.73074013379024
CIB2	4.74638464159291
HRK	3.41847751932231
MXRA8	6.69002664767989
RGS3	4.832189748129
SPAG16	5.64117925371995
C4orf31	6.82038632510565
FAM5B	3.31346004391167
ABHD4	5.14457469695358
ARHGEF12	5.17876802147548
CCR9	3.34655552830712
NFATC1	3.66306551950325
RAC2	6.36614862848883
GLUD2	3.57644109707331
SEPT10	6.70842919466161
UAP1L1	4.15648972402816
RPP40	7.52910427244764
SLC18A3	3.21425819248865
YOD1	3.14138420088023
RALY	7.2429295589614
TBX5	3.4252194895397
NAPG	5.55449376775286
C14orf45	4.67027437430738
RHD	3.07165057218435
HMOX2	4.89217025973609
DBNDD2	7.53055183801492
YIPF4	4.38366804178323
ZBTB22	4.77180236370739
THAP10	5.12970719155748
ANKRD10	6.38206339901838
PLCG1	5.49781395935643
TAGLN2	8.08217081127396
SLC16A7	3.24367781487018
HTR2C	3.1490617390911
TSGA14	4.02893209784297
MDH1	9.49003557054845
ITGB4	3.67402821978795
DCBLD2	4.26221545002538
C5orf28	6.16911530926061
YTHDF3	6.6914691060894
FMO4	4.51194744748516
THYN1	7.51047516851362
OTOR	3.18873054184224
PGRMC2	6.82479514484479
DRD5	3.33154584284605
TMEM30B	6.50033460749474
PAQR6	4.19649452043262
UBE2I	6.08183025310971
TBC1D5	4.98092139982024
C8orf70	5.44826215311315
HRH4	3.09775198265219
ANGPTL3	3.11173091466064
MYO6	6.93366787568788
GLRX2	6.75678830111208
ATP11A	3.84983695977944
MUC16	4.92716967495833
SLC25A5	10.891492906647
MYO1C	7.70583590160068
RBM23	7.9404531342324
FAM89B	7.29190559314306
FAS	5.33614489601906
KIFAP3	6.7747244345684
NGFB	3.30050841156219
C1orf63	5.93119233753891
PERLD1	5.29582679605002
GLRA2	3.98228016928824
BTN3A2	6.44646001967033
C17orf59	3.61123354714964
HSPBAP1	6.66764540605072
CSTF3	7.08508533753728
PRKCI	7.76184133879886
OSMR	4.42713736269933
SOD3	3.5589168430619
ZNF574	6.12895560344862
CYSLTR2	3.91777223311929
RPL12	12.2413662684428
WIZ	4.43072996242002
ALDH4A1	4.15313032599892
CRYAB	6.05005671002102
RNF17	3.49191094249004
NEIL3	4.57753935372003
COPA	6.61592458304099
KIF11	6.73408131558656
SLC26A3	2.97062675277347
SKP2	5.57886419590761
ZNF175	4.97142163982272
PARVA	6.98698888950941
JAKMIP2	3.02100163470837
C8orf4	4.61610390053002
PTHLH	3.69070810079148
RNF34	7.844601090421
PKLR	3.12971143581776
PCDHB17	3.27835487740175
CD36	4.22440522824688
CCT2	10.5041962253837
PRKG2	3.97853652012904
ARF4	10.0306282433095
SIKE	4.22971217320513
ANAPC13	9.68843654702656
MBTPS1	5.5289720942509
SLCO3A1	5.51376638304766
ZNF692	5.47118462678006
GPSN2	7.23523974156486
NCF2	5.77838188037683
SH3GLB1	7.87693898733666
SLC12A6	3.27980821335359
MRPL48	8.25594874771677
HMGN3	10.9542805461396
SUPT5H	5.84027677702
XRCC6	9.50158660078707
SOS2	3.93337252301868
PAX9	3.11915485977520
CCDC99	5.63158651496048
NNAT	7.86384815103662
USP16	7.22616138295857
C20orf42	4.20245044293528
LARS	6.36849713642732
SCML2	4.94816142817576
BCL9	6.23361675133756
ABO	3.31491247130623
TRAF3	4.24487073446698
LETM1	4.48817725286618
PLXNB1	4.9052734195458
NIPSNAP1	6.95461042955156
USP10	6.4852459637919
F9	4.26793708796837
CNGB3	4.16245756066683
LIPE	3.40990920279313
C12orf52	6.45308622149432
PI4K2A	4.84496966621504
KIAA0515	6.16112819158602
MED8	7.83128317584696
TEX261	5.93716320895051
STAT4	3.96467401084993
LY86	5.38613141092526
WDR32	4.93010692008215
FLJ13611	3.82844934138983
SNRPA	7.99441248437615
ZMYND8	8.10181140955987
GATAD2A	9.01279927464329
PDXK	7.37603501234466
PTGES3	10.8896350421435
C7orf42	9.08624120688552
TAP1	9.98214575161568
CYP11B2	3.08179369032214
ETS2	5.07914456775388
C6orf166	3.84798635824714
PRMT2	5.08701262159427
PRDX1	11.1902515027069
FGB	3.32636995953771
INTS8	8.4256735892222
COX17	8.4101172080168
C16orf33	8.37026901783182
EPHA5	3.10835152658267
PIWIL1	2.99401118990928
FOLR1	10.8307584139552
FREQ	5.16969307375086
KIAA0082	6.66205354266975
TSGA10	3.35587314863872
TMCC2	4.00523458706537
TCF12	8.14321394515226
FAM130A2	3.92640712275587
MYOT	3.17607649072792
HAL	3.22717111939075
POU4F1	3.11739801628605
SNRPF	8.01049959333216
BCL2L2	4.81887264236286
CUGBP2	5.07000413361111
EMG1	7.87157760159158
PRRG4	4.98538891174917
HIRA	6.69693495608231
MERTK	4.45238943693500
BAG1	7.39411762906147
MYNN	6.53492418146358
CORO2B	3.94054848129378
ALOX15	2.85603773002803
TBXA2R	3.65037282804899
RNF144A	6.61730748869434
MARCH5	7.66117147704594
CST1	6.4913028915412
NUPR1	6.55609331767165
DULLARD	5.78983160863494
DCLRE1B	4.59411100034448
ITGA8	4.12965956066918
CCL7	6.63882498338381
TP73	3.13927342118114
PRKCD	5.74696416241928
NDUFB4	11.2071414059759
DSC2	5.5705977452276
RBMS2	4.10845953062029
GRIK4	3.26139094980493
TMPRSS6	4.15637183113088
GLB1L	4.45815275184404
COL4A3	3.0437382264969
PUS1	5.72174485128622
MYO10	6.17321490631493
PEX1	4.87257137070228
OLFM1	3.72303739402667
RBM19	3.78411680477286
RET	3.56479143993845
TAPBP	6.66799821094557
RUNX1	3.67916854404376
IL1RL1	3.43700845935757
ALX3	3.58026155826488
MID1	5.54740362996918
C14orf138	5.39002971478739
GPR64	6.59892483418448
SNX10	8.1005062693086
MYO16	3.99544525238569
DBF4	6.93380148489683
POGK	8.463247833745
MAPK9	5.91948440151803
RIPK2	5.96504804410875
LRRC31	3.36362707963682
C8orf79	3.51621496497885
CLDN7	7.97461773248803
EFNB3	5.97725188186566
GLP1R	3.5136600171867
CSTF2T	5.51019287344167
TRIM37	8.21448662333661
GRHL2	6.37634772953398
IREB2	4.10555672464548
GRSF1	6.23685054605706
CNR1	3.32989130052088
ABCC4	6.50530130117462
DLG3	4.75099672643466
ZFP36L2	4.73236795583214
VGLL1	3.96341771256253
IL1F7	2.97200611997014
NR2E1	2.70042860537316
MS4A6A	7.73471830169015
FTL	9.8763529111651
DYRK2	7.46896242819077
PCLO	3.80757975956827
ARIH2	5.21444719528626
PCNX	3.73089392116836
ANXA9	3.25816171439907
SRR	4.70811456513856
SCNN1D	2.94794008321304
NOL3	3.75758441952433
IFITM2	9.79192457292309
ARNTL2	5.64036951007613
MRPS18A	6.95886764403248
ASPH	4.44202229203544
PVRIG	5.10055984498216
CPA2	3.37910902019723
LEPR	3.71343948339194
SH3BGRL	8.33701777457792
C16orf42	4.23597476369688
C9orf6	7.03037583465472
ERN2	5.58354374906304
SYNGR2	8.89238124197831
CDKN2D	3.19358100484806
PITPNA	8.16395902569169
PRPF4B	6.3145463208079
NRBP1	5.48389399170071
SLC43A3	5.85953071062873
SLC25A22	4.51589494175789
ILK	7.09496795188719
SLC22A8	3.51753111214873
SEC14L3	2.98922522311725
MRPS7	7.47840562886617
SLC22A1	3.38377955918123
BTN2A3	4.20030431634759
RASA4	3.9536365369705
PITX2	3.25282868606164
CCNL2	4.59440855571428
GJA4	5.31497772704571
FABP3	4.21960976276982
MYBPC3	4.12598094779977
LOC728215	4.24209963078701
TRPV2	4.54028876422161
NIBP	4.64462525627075
CDADC1	3.4648007324281
ZFHX4	3.75897362331508
TFPT	5.49502485030283
TSPYL2	6.09703645957288
EIF2S3	5.59596482263264
ABTB2	4.12712641410311
SOX30	3.19831568830690
VBP1	9.20831801944045
DKFZP564O0523	4.50971183034254
MORC3	5.95362872257686
BHMT2	4.46618104056579
FZD7	5.00336486908719
CDH18	4.18734029219331
CHL1	5.92342487780213
PMS2CL	4.37872335804703
TBC1D2B	5.75809427837789
FA2H	3.68412439609058
TTLL7	3.22468739872568
SPOCK3	3.47473504514643
SLC13A2	3.41679881590274
AIM1	6.12039483318167
GSN	5.84877316113251
EGR2	5.59701353023415
SMARCA5	6.57205322611042
GARNL4	4.98680822231703
WWC1	5.31600014230815
PLEKHG3	4.16362557005435
PLS1	6.35856267361112
DGKZ	5.18305453992907
EFNA1	4.98091303473509
ANK2	4.40920484295456
PAGE4	5.94309703697252
SH3GL3	3.45806674428936
SENP6	5.80050191882385
AKR7A2	7.0969486625861
FKBP10	4.32785316510914
RIF1	5.47764908878747
PRLH	2.88143168980404
VLDLR	6.33885006779034
VEGFC	4.28467360459184
LARP1	7.52576703176871
SRBD1	4.30596166758945
DBT	4.70708261672833
ITGB6	3.01133783203043
CGGBP1	5.74165789701393
SLC1A2	3.28003967081596
INVS	3.60866948449589
MPO	3.36216790878779
ZBTB16	3.58211935022478
TADA3L	4.85503050587300
MOBKL3	7.56913951936759
PDGFB	3.66596355289909
CUTL2	3.03181627758750
RFX1	3.16202277178707
KLK2	3.29587667007182
VIM	10.9904043762916
REG1B	3.05758079543028
SUMO3	9.00622179557978
UQCRB	7.7785845105702
MLL4	3.82099324241015
LGALS3BP	9.59369600635222
DKFZP564O0823	4.15773118077733
MRFAP1L1	7.68057822275481
SPR	5.34608610877411
HOXA10	3.83381294589711
NGB	3.1698415301144
LZTS1	3.29370330991661
ABCE1	7.36525341635332
ARHGEF3	7.08148506347563
ChGn	4.16255513578335
CSNK1G2	6.53528356501143
SUPT3H	5.02186411757389
GABRB2	3.80080345067672
MGC72080	7.57499592640505
SLIT3	4.04415761861822
CD27	7.00218338656781
EGLN1	6.97315036634289
PEX13	4.13391905237732
MAN1C1	5.51671404026323
RWDD3	4.92944561521652
GRIN2B	3.23895964224994
HSPA6	4.20842385420236
ATP6AP1	8.6012729701285
NR1H2	4.65008944486058
PDK2	4.71393393663123
PHC2	7.43431745631153
LIN7A	3.16590326216928
SLC38A2	10.4899954054235
FAM83E	3.66493516737011
SPHK1	4.40631271804823
TRIM26	6.72785783853965
C18orf24	3.9734049288749
C15orf29	4.9374311154999
ADAM9	6.9199884120498
RUVBL1	7.9130863506692
TMUB2	4.64149382920374
APAF1	3.32348596662408
GPR176	3.6041305931039
MYH11	4.29169499931975
NEK1	4.54979970596823
MPP2	4.64716502595763
TNK2	3.90710127043830
C12orf24	4.74007615632506
MATN3	3.89516531716610
ZNF289	6.16225900950251
AGK	5.87037403307536
IFNGR2	7.19547614249227
NDUFA4	10.0947980592854
ITPR1	4.19684957507232
PKP4	7.16850303627918
