Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D04_298068
Composite Element REF	Signal
NDUFA6	8.0688173037479
KCNF1	4.02999671774309
HMG20B	4.93960611481255
SYNE2	7.41430058042367
SLC22A4	3.26374615241981
VCPIP1	3.63189908241528
NETO2	8.88544233150768
SQRDL	4.73637116847573
BAI3	2.71606302499088
GALK1	3.64673096490357
SERPINA6	4.07797338327719
ASCL3	3.86828225666061
NOSIP	7.76262048260372
HD	5.07395472154104
TRIM23	4.65464629794678
FBXL6	3.90457077225686
FABP7	3.0005792932318
ARL1	7.56199827191506
MAGEC3	3.20003515218797
CDK5RAP2	4.77938041833434
KCTD15	3.66385437763455
CD1D	3.42415513769029
EIF3B	8.022440287343
KIAA0141	6.68365538132038
BIK	5.99436759467098
PAX4	3.35702961971725
NANOG	5.12443641374027
CEP135	5.06449641960049
ALOX5	3.72898451137076
TRIM22	5.06157555505967
LYRM2	7.41832412485478
GPR162	3.43196745258831
RNASE6	4.25259282123945
GJA1	8.6761968501737
TAS2R10	3.23245811040393
FASN	5.66299274692123
MRPS14	8.58625935478655
HMHB1	3.33809979744047
GPR116	4.2353645113741
TAF7	9.33731415260206
GK2	3.38908130839132
ZNF219	5.71279313533981
AMBP	3.26705682743075
CD33	3.43933860422840
RAB3GAP1	5.96745627459625
NXPH3	3.74345118190345
KIAA0953	3.56709464155904
CROCC	4.07713223459306
CCBP2	3.26783610174014
GPX7	6.77735957269743
TGM2	4.01610605573865
STAM	5.41206300478428
BASP1	7.14741844668244
ZNF202	4.80062692297636
ACTL6A	7.38214627320237
POU3F4	5.26928337164266
ARHGEF7	6.01761160943462
SLC23A2	4.1479687988293
TBK1	5.26733477974355
CRYM	4.55809823667545
PKD2	5.44231001782996
STX2	5.25917891107153
ACTL7B	3.34057287928132
RPL29	12.3544074554283
NR1H3	4.43005088785239
MPPE1	5.68914051181632
CLCN6	5.15089819787416
C16orf59	5.66485370230541
AADAC	5.02091196790552
SQSTM1	6.68016998597292
TCP10	3.63598043542352
BIN3	5.88814503744446
DEFA4	3.30894334499000
HPS6	5.51567638078752
ZNF197	3.93061751988701
MAN2A2	5.07574076126811
PTOV1	5.5947750613927
GABPB2	5.37954005682164
KCND1	3.19003005644378
RNF208	3.88815089162363
PTPN11	6.60432065886213
ZNF274	8.14643567414428
C7orf26	5.28985440236595
ATF3	4.73233731389345
UCHL1	9.39399565213609
APOL6	3.57449120655005
PLK1	6.58748980659603
NPHP1	3.51746178896537
DAB1	3.56904782411386
MLL	5.16484985846752
ANKRD15	5.73089133054639
C1orf218	4.65722052242465
DDX47	10.3731532358609
ATP8B2	4.72303030904593
ANXA13	3.17498981810683
RFTN1	6.72756798336368
TAPBPL	4.29496031003297
BTG1	8.32037225792685
DPP4	6.67449843466251
KLHL23	6.65965364505346
APOC3	3.58136829073558
NPPB	3.2915988942582
ZNF148	8.17176274540094
CNOT4	4.32148954127123
HIST1H3I	3.80351568610349
IKZF1	3.95710337036123
ZNF141	4.16064176724685
PSMC2	8.92977598955871
APEH	7.03416791680531
GGA3	5.25479162300874
OR2J2	3.16346633775845
KCNA2	3.15534974040933
ZNF749	3.42549470688924
LPGAT1	6.31179057529986
TMEM159	4.94776266180552
PCYT1A	3.52055753819901
BRMS1	5.71030575664201
CHST1	4.59613924302231
LGALS1	8.0944899470648
THOC2	6.4297811347053
TAF1B	6.16572925592548
GPR173	3.27991346452673
CASP10	3.78231419536042
COL15A1	6.60283578281236
ALK	3.52735959445985
GAN	3.35128165237696
EXOC6B	3.21404914879405
PCMT1	7.34199624389881
HIST1H2AE	4.53199248121710
VAMP1	4.13970497229658
HDAC5	4.37564706933304
SRI	8.05109872257112
HLA-E	8.17534685354225
SLC25A32	6.28536327088082
FLT3LG	2.90997344784452
WDR1	6.73654531054485
ATP1B1	9.24600944706917
SGPL1	5.82209765767538
AFG3L2	5.99720248536899
C5orf15	8.32065981906286
SWAP70	4.89044204647355
UBXD1	4.71784028830708
TRIM31	3.18886799944698
LILRB4	3.36366236711284
GSTA4	9.75297501099822
ARNT	4.25794656794393
CDKN1B	9.59806908851412
SEMA3A	3.45732564002541
FOXC1	6.56019322219207
HIST1H3B	3.94214809941414
BTRC	3.73717894006728
LSM14A	7.92096438625733
IQCH	2.84783844450373
STEAP3	4.51466927353426
YEATS2	6.73972221414527
CABP5	3.40181100868926
TRIM3	3.55244008913421
FGG	2.99691313701165
ABCA1	4.58046813611017
HNRPM	9.22117569623719
PLSCR2	3.39063802605299
JTB	9.43248825075925
PQBP1	5.98309563497010
CLEC2B	4.49895241049668
EDC3	4.51375891480604
REST	6.02697285041063
THBS3	7.29188873552994
EVI1	9.1254153624452
MGAT5	3.6348142622416
TSPAN8	5.20681763544313
DYNLT1	9.47007842506272
MUC1	6.76242147794173
IGSF1	3.6450011122869
TEAD3	5.30327030045768
ATP13A3	6.24549641951437
C3AR1	4.5496059619725
STOML1	4.22970102641937
EFNA4	7.17778631164435
HAO1	3.24750687308057
USP24	5.95726884055717
TWF1	7.03166183292214
MRPS17	7.58135967012742
MYH9	6.37107070157757
C9orf9	4.58599253831574
LBP	3.40166221103014
FSCN3	3.95770164847488
BDKRB2	3.74990031283326
HSD17B4	8.5031400550725
SEC31B	3.74656321703969
IDH2	7.97882224724819
SFRS16	7.00199757078369
AICDA	3.29809250195190
RAP1GAP	4.74976960768998
C1orf56	4.40956949568532
DCLK1	3.7043829401836
MEF2A	5.01900493263432
ASF1B	5.69797047541671
HTN3	2.74852148300129
ADAMTS9	3.31615527935598
COPZ1	6.76496581675568
SLC4A3	3.93614924019242
TAF2	7.23745710672407
KATNA1	6.0076882562044
STIM1	3.98855251137331
TBX2	3.79405041116219
FOXD3	2.97389894633412
RPS4X	12.6466434119667
PODXL2	3.95481957401294
C1orf176	3.81508137492578
RPS3	12.00522104958
COL21A1	3.58803370593559
RAI14	7.42833282296016
LRFN3	4.235102394638
SRPK3	4.35970050595274
FKBP14	4.34236661782886
TNNI3	5.2083903630288
CXorf9	3.20729335788561
REC8	7.15973693870493
HOXB3	3.72836585331813
SGCB	5.31485288138956
FRAT1	5.23416501808235
CLP1	7.10295380070619
MORN1	4.2694310580028
DUOX2	3.02270932485711
TSC22D3	5.53933857910521
ARHGEF2	5.43476933796817
CASP8	5.69688838054836
PRKD3	6.01795322973214
CFH	4.48674432500961
NRIP1	8.69508573925739
TRO	5.14648384202649
BNIP2	6.01113851497904
DHX30	6.96338199124996
TBC1D22B	2.98365166268214
GJA8	3.98338489703
GPR52	3.16219430542579
FGF20	3.09258811680122
CASC3	8.13309767448554
METRN	3.79053105910816
KRT3	3.10062897711785
ARF1	9.04622393787464
MOG	3.37046445849901
ATP7A	4.1882951478485
CCNG2	6.00876866282536
PLCH2	3.82329842712149
ITSN2	4.47341505175440
GIP	3.34265376176876
LOC390688	3.06351555540926
LOC89944	6.2644756742086
PSPN	3.55896855964768
HOXB13	3.05310324703605
MTMR8	3.68298194311069
UBXD8	7.20925269905051
GYPE	3.1507293437519
SPAM1	3.26493662654142
PPP2R1B	4.28437313107971
CNN3	7.52472701940326
JAG1	6.53758669175522
HIST1H2AL	3.18745991025713
CHGA	3.84275430444984
CACNA1B	3.08036913298829
PAPPA	3.61719189540248
RAPGEFL1	4.48441469828655
RHOA	10.9981320055029
CYP4F8	3.22348841889132
TRH	3.71264265341932
DCTN3	8.38507916880237
NT5C	4.80397637471384
ZWILCH	6.84093741265224
SLC1A5	5.54808812517764
CALCA	3.22618181985776
VPS41	5.21342331923956
SYCP1	3.19147735924217
KIAA0174	9.01505938498369
CXCL11	3.06539197376078
ZNF639	4.34495156632477
CACNG4	5.07725009992377
TNNC1	4.72050104111088
GFI1B	3.06007215555784
C11orf58	9.23420230259862
PSCD1	4.33959396806661
NUDT18	3.60762899288148
CASD1	5.04996783428168
LPPR2	4.05925252406137
TTC35	6.78528782313402
SMC4	8.57458844611534
ZNF771	3.39222176449503
TTBK2	3.89672929032427
GJB3	3.62634548597109
RGS19	5.56926969111504
SFRS3	9.86714721670341
HLA-DQB1	4.30532200378256
SCRG1	3.63867100310325
NRAS	7.66974310413872
FBXW2	5.9392723338053
SIX3	5.01411175861206
DUSP26	4.12997439840635
HDAC9	3.73628744480041
ZDHHC24	4.49771639865704
OGG1	4.47731199386724
DNAJC3	5.82770680036175
LITAF	7.00268919257477
ZNF410	7.40321842457206
APLP1	6.55609904931405
AFP	3.43971169718613
OR7A5	3.51172647824165
ZW10	5.85312534185753
DLX4	3.43471958829040
TUBA1B	12.0807397963434
MGC70863	4.0382327997622
C12orf29	6.09517791472067
CRY1	7.2079845370717
OR1D2	3.5164940403974
C1orf25	6.03112686896489
PHOX2B	3.64519642635241
CUZD1	3.82291620294371
SCAND1	6.54040489184099
MYT1	3.63908905333534
VILL	4.03884867740929
PPP3CC	3.62654746359688
GOLGA1	4.23302671872507
ZBTB43	4.88630899888987
VAPA	8.53658504687678
MEA1	8.91014889690241
STAP1	2.93312574912272
PIK3R3	4.43829769500862
TGM5	4.1382680498163
SLC34A1	3.52607770696505
USPL1	7.04856619625154
DLX6	3.17778129422591
FBXO40	3.45253045458722
NKG7	3.17637725206288
BRF1	3.84396215586701
CCL27	3.79215431082008
EMP1	5.28403276359266
ACTR6	6.72832204629787
PFN2	11.0210850249184
MYBPH	3.33825012759677
CHCHD7	6.22755777739360
TCEA2	7.27732358671101
PPP1CC	10.8817089336918
COG2	6.89377247016171
FLJ20294	4.66991931511473
TARS	8.10010968329483
ARHGAP28	3.49657172969323
TRAPPC2L	8.46237558249333
CCDC109B	4.89195646628268
LGTN	8.81638448977598
KCNB2	2.96895026415479
USP13	7.08553567269876
RPS2	11.9138334275254
C17orf75	4.92021826747737
FBXW4	6.60639651447525
SLC2A8	5.0726960795836
WT1	9.88115429925287
SNRPE	8.96701327464503
LEPROT	7.10151312716671
STK38L	7.23565988353035
CUEDC2	7.98229305322604
IL13RA2	4.45453588704283
DDX42	7.60493831277979
TXNRD2	3.85782043742386
C4orf19	3.87306752917495
TNFRSF4	3.40119319621063
AOC3	3.62716981801767
MTHFD2	8.32701489371757
KSR1	3.55574867544700
SS18L2	8.76728046694152
OAS3	4.95596227872189
SLC22A11	2.88127073321924
LARGE	4.57948651270327
LIMA1	6.22151838648736
STARD3	3.74802297512412
VPS39	5.85075474337212
ZNF236	4.91335027314487
C8orf32	6.7076637116488
GABRB1	3.10959141140051
ZXDA	3.37591587046575
ODAM	3.23022468565677
MORF4L2	10.5147537777046
FBLN1	4.82049812690853
PRKAB2	4.31683931350389
AFF4	3.47221287051578
HSPB2	3.49549202827506
ZNF76	5.14522877694766
RAF1	7.02330800299253
SUB1	8.62751885602432
MRPS33	8.93211777091337
ZIC1	10.8953397099323
KLRK1	3.36775426675734
LYST	3.66048158320983
UBE2M	6.87055596337445
RAG1AP1	6.53977861438086
ZNF281	6.00323480407248
P2RX5	3.57598210878967
NCR3	3.35606598060199
ST8SIA1	3.07245943035778
HLA-DPA1	6.85717005289872
FKBPL	5.44072447122699
ANKRD46	7.16095960766598
CD248	5.11564490398836
SNX4	7.54277046410393
CCR2	3.29037116504171
ZYX	5.57481304214848
SMOX	4.28275432681113
ZSCAN5	5.10528703481354
RIMS3	4.41125520466052
NACAP1	8.99869233939985
DRD2	3.90939194298645
COPS2	9.61401961443572
CEACAM4	3.66026852188334
KRT76	3.46777480994824
SOX3	3.51206153734979
GATAD1	7.02836846483534
AVIL	3.29609687968924
LMOD1	3.61016932810459
FCER1A	3.31067254696573
TMEM112B	5.0995402826786
HIGD1A	9.92409592663547
CALR	7.46383215917564
ADRA1B	4.07302032574811
SNRPD1	8.39596865830379
LTB	3.87504004987098
NCAPG2	7.0016265545577
NEU3	3.42730235677715
KCNMB1	3.05906747737346
DES	3.82418574546136
BZW1	8.83825563439623
ITGAV	5.97221933269432
ZNF221	3.08730889844825
LENG4	5.37902491337454
C20orf3	8.43566186865548
GDAP1	3.83461677239682
PIP5K1A	6.2675236710085
PCNA	8.70797833421679
C1orf34	4.59215930725348
BEST1	3.41969084545264
RBBP4	8.86449364343368
MMACHC	5.08583873493664
REV3L	6.84467435343546
PHKA1	5.22601522863705
PRKAR1A	8.22423489833188
AVPI1	5.58980039250424
HSD3B1	4.22074585378955
ATG5	7.47743787326265
SARM1	3.90325760397495
RAD52	4.63396170520238
RGS7	3.01153251499573
CD207	3.2193209836826
HMP19	3.44112710170117
TMEPAI	3.80208470228741
ARL17	3.46683274654378
MYCT1	3.39935381748238
GM2A	5.39073536354002
SCGN	4.14123419046819
ETV4	4.28389263878807
MPP1	4.22212449662753
CD2AP	7.1991571004535
CCL20	3.09623724565452
CCDC86	6.35831678070848
ZFP30	5.12768093977833
MYH10	9.27883353158901
CTBP1	8.39916329507835
MAK10	6.14737434732699
OR10J1	3.79120363583293
TMEM9B	7.145724000529
DNAJA1	9.8149552707736
LOR	3.55713738747439
MAP6D1	4.07933308015924
LRRC50	3.82457831556937
PRKX	5.42027906923795
ARMC7	5.12190497674212
KIF5A	3.46783176435009
ARG1	3.55325148038053
PCTK1	5.51530485942567
NSL1	5.64618831476317
ASCC2	4.751176468978
KIF2C	6.09111460727646
PSENEN	8.12609756826268
FCRL2	3.02694702422195
RAB11FIP3	5.92500436403526
NPR3	3.32100679929141
CENTD3	5.58876849686283
KBTBD11	4.61983376349594
HBD	2.93780006791819
PCK1	6.12515030594426
IRAK3	3.56920524423791
OLAH	3.88468962476747
CNNM4	4.89943464906368
MYO5A	4.1254153624452
CYB561D2	5.02635694711114
MEGF8	4.88270554475457
SIPA1L3	5.00259872366783
ADAM10	4.43412716809739
ALPPL2	3.50603343090771
OBFC2B	4.37721768071118
GALC	6.02007367818589
LIPA	8.13488062562242
NAP1L4	7.20457621860297
MRPS22	8.39742774417918
GNG4	4.460586879381
TBKBP1	4.42510856812376
PSG5	3.42292657601514
CAMLG	8.00242154611056
RSAD1	5.57659655936676
SLC6A13	7.32052182992363
AGPAT4	4.44028598551265
ZNF167	6.81312552081799
FAM53C	7.3737489264346
VWF	7.52423848184353
VTN	3.7277360254543
BAD	5.33141449512185
TPM1	8.93559320916158
PYHIN1	3.46888215741119
PDS5B	6.02992428514144
CIDEC	3.67935477659674
CRIM1	6.64612435671757
DHTKD1	5.27285214794113
SH3GLB2	4.50423502706904
SMPDL3A	4.55212847147730
SFRS2IP	8.08364244325835
FLNB	6.8628001226591
NOC2L	4.63210627642369
NRG2	3.59524268219376
C14orf162	3.00293241765301
HMG4L	5.55911517718031
IL15	3.48106376838335
GABARAPL1	4.48560319688212
SPTBN5	3.55497041242226
C1orf77	6.56067789902474
LAT2	3.56823529564935
WDR78	3.75090342315314
SLCO1A2	3.55455161512358
LIG4	4.28009703366153
GSDMDC1	4.0490834300717
METT10D	4.17798440970537
ECSIT	6.14744034058
BMP4	3.79184738946653
VSIG4	5.04738339336702
DIRAS2	3.00884507121217
SLC12A9	3.76032930542879
MC1R	3.46175532694093
TXNL1	10.0656910804049
GALNT7	8.08266477019067
ISG20L2	6.3856037402275
OBSCN	4.06088060475755
GBA	5.20373602067632
C6orf64	5.05649152794423
ESD	9.63595077518021
PNRC1	7.41790284960846
PPIA	12.5132566470641
VDAC1	8.96381543829073
CLDN17	4.00443411491083
TRIB1	6.62016343332647
MED6	5.73544994070888
TXNDC5	8.59177102520244
CD46	7.2242484430196
ICOSLG	3.82133899222962
RGR	3.28395931277138
DSG1	3.40142043092628
CCK	3.5541967657802
C17orf48	4.94412767846037
C1orf69	3.71688789469995
DEF6	3.79209491819057
SIT1	4.01332028779863
UTP14A	5.57097127544607
RPH3AL	3.59182123505299
NXF1	7.78261675290243
C20orf46	3.49581160847519
NHEJ1	5.62057468761933
SLC24A2	4.00347004501601
TUBB3	6.57520014285035
SEC22B	7.05195982823418
S100A6	7.7809578060129
CDKL2	3.23801995713211
TINF2	5.59361212705718
SLC7A10	3.2859636021114
SPRR1A	3.26915579270318
CYP4A11	2.98974104801193
SCEL	6.73747409163739
TES	7.70363695507962
CCDC70	3.56675679773847
SH3TC1	4.25786444141763
RAB36	4.36645829300915
GRIA3	3.54358259075574
CRYGB	3.1328697882153
BHLHB9	4.94626030311876
CRISP2	3.26629572147089
ILF3	8.14735121015417
NTRK3	3.33538681067557
B3GNT1	6.70950572107321
ZNF444	5.63319813106177
LARP6	5.02613452925067
FMO1	4.07462658284665
POLR3C	6.48712094225041
FBN1	5.29221629986928
SGCG	3.40849534486034
JOSD1	5.89271548883826
BEX4	8.05414438746603
INHBB	4.54859793246443
TBL2	8.31321879938964
HYDIN	3.41460537115335
RPS6KB2	4.68475322110693
ADRM1	7.61817027770655
DDEF1	5.74889374138663
PEX6	4.34242684547944
BAT3	9.02736238154404
TXLNA	5.1994941270442
RAB31	5.73131240097747
SCGB2A1	8.57049398253588
TMEM187	5.42278109510654
AIP	5.7445151413004
LGALS14	2.98097246064254
SLC6A14	2.78785345089409
DDX4	3.05138454250648
CTNNA3	3.46282512603498
PRRC1	7.8321732296841
AP3B2	3.32593549838931
TRGV7	3.29936511134492
LAMA5	7.77439266754194
PMS2L11	4.67019547981584
TMEM184B	6.64052761179855
AKAP4	3.61793865977396
ZNF292	6.8536572598172
C21orf45	7.67311850156413
ARNTL	4.35325224543355
CTCF	8.8924146886791
CCL2	4.46555482184083
SNTB2	4.57638054528206
KPNA1	6.68701850604051
KIAA0746	6.46448106295897
KRT81	4.74295297389727
ALDH3B2	3.89028246321099
TMEM41B	6.85881926778314
M6PR	8.19918151880306
S100A11	8.82376226769423
LAMC1	7.87601119673322
CCND3	7.47497635410221
COASY	6.4447180557009
EFHC2	3.48723934345358
DOT1L	3.35321454825712
CLTC	9.95440240855027
CLASP2	6.11403808990006
SRP9	10.7200748192268
EIF2AK3	5.9907649617466
GPR88	3.31609615518226
COL13A1	3.72858082062307
SMYD2	9.20053930739307
TMPRSS2	3.39913369077629
PBX3	5.80681568025139
SIGLEC6	3.40358173303572
PVRL2	6.25851815986453
ALKBH4	3.81560209765305
ZNF629	6.58529759866016
NXT1	7.48037827357139
CCDC93	4.9322527855095
TROAP	5.96258954451125
KCNA10	3.66097602974095
FLJ10154	8.98697084116254
ANGPT1	3.83340039252218
MED23	5.96925757302402
RAN	11.3621336551772
LMTK2	3.41160304857471
SEMA6A	3.88823898021359
UFC1	10.2717260294102
UBE1DC1	6.26103349128609
GMEB2	6.60301594184794
EEF1A1	12.9241212140509
PSMD14	9.79045399992903
FLJ10213	5.25059768750907
CHAC1	4.69547671512314
PDCD2	5.84086107903006
MAST1	3.43746889686094
EPHA1	3.83394271899815
HMGA2	10.4499164982959
EIF4G1	7.62122735226338
ING2	5.56997830096782
C1orf109	6.35540634827242
INTS3	5.76915845899295
TRPM4	3.78088523856618
LTB4R	3.47595849811953
ISYNA1	9.87215866753436
UBE2D1	5.23813442561302
LSM7	8.43356111914158
IDH3A	4.89661271164632
FLJ21511	3.25839882730062
CREB5	3.00888353027848
LRRC47	8.75978265540995
ANGPT2	3.50410843271895
RANBP3	5.2112117597908
DYRK1B	3.80859934304573
HLA-DRB6	3.99042627711473
ATP6V0A4	3.50055732833686
COPS7B	4.86862938564506
TMSB4Y	4.20088199641606
RBKS	5.57246697431466
ITGA4	3.12576076157689
RIN1	3.76870730968324
DNAJC6	3.68094836918097
SEC23A	6.74406145513596
PHLDB1	4.69276542702827
CLOCK	5.53231394836975
LOC26010	5.41261442280833
MLX	4.68742555733555
TPD52	7.53258814379517
PSMA4	9.44386992783176
C1orf149	9.26783767300858
C14orf135	5.7354821693422
KIFC3	4.53521485229223
ROCK1	6.79460366537877
NCAPH	6.46976352439752
TAGLN	4.98592625556378
PTPRK	8.31979944385482
CCDC19	4.80804671607953
ZNF45	5.49260088179955
ZNF329	6.01391043980247
TK1	5.40216087657087
TAX1BP1	7.90241688715527
ZDHHC18	4.33223614436983
C10orf88	4.36697767569787
TMBIM4	8.0604512034524
KLF1	3.14881278166113
NMUR1	3.13833258583150
KIR2DS4	2.99520697364458
SAP30L	5.45591676807314
KDR	3.8000123630784
KCNK2	3.35900968084283
VEZF1	6.37241661323402
GIT1	5.48333176188242
RLN2	3.70424477306909
ST3GAL2	4.40452234699525
DNM3	3.97972522317431
C7orf10	3.87870074599765
MMP28	3.14183912667859
ZNF394	6.2188119713768
HPD	3.24320391609008
MOXD1	3.73147462120668
PDGFRL	4.89488972252299
ODF2	4.93242095023958
TREX2	2.75209904688256
MFAP4	3.28098749401949
SMCR7L	6.10786596690614
EPB41	3.17197281621330
GZMH	3.58022566867461
CNNM1	3.39212138199647
PHF17	5.4965285766518
CBLN1	4.18664594910590
NUP98	5.86586265793891
PRKRIR	8.43228421102696
RMI1	7.01065956366886
MED4	6.84856343992034
TRABD	3.39352688732333
C11orf21	3.69570587692784
SHCBP1	5.42652134599613
ECM2	4.10054637104793
PTPRS	3.59111539806901
COTL1	5.19748278403467
ANKRD57	5.50172580606168
CLDN15	4.72584405851671
ZNF659	3.30966619068152
TNC	3.70518634824875
GUCA2B	3.65137835620163
DOCK9	3.87950687707033
ITGB1BP1	6.97605632966715
DLG2	3.0123701539319
BRAP	5.40562127074243
C13orf7	7.24680785219205
ZC3H7B	4.26280241124945
PPP1R12B	3.93756760925991
SOCS7	3.96466766598653
MARCKS	7.24242939141631
SACS	4.7872902272553
TTLL12	6.96860677034474
SH2D3A	4.09905881297992
RFC2	5.84733630373699
PPARA	3.3839860940529
DVL3	6.82182953832841
ADFP	7.80927297285988
KRIT1	4.91340487806485
SERTAD3	5.11409227775703
LEFTY2	4.1595390905816
MN1	5.21110627792849
PTPRD	3.27741227547223
RORA	4.68986993402398
PIAS2	4.68913837846201
MOSPD3	5.67001238474168
FBXL15	4.59525178944574
MYH15	3.05470334034529
LY6G6D	3.53328861556532
CRX	3.39841230573662
SLC22A17	4.17092322550823
TBC1D13	4.86948145210733
PLK2	3.73977978586550
EIF1B	9.92244530430837
PRIM1	6.65404683479217
ATP1A2	3.53103657641832
CRYAA	3.23958673025216
PLEK2	4.23107509852039
BACE1	5.46166878458872
FAM12A	3.23526735548523
TG	3.5351915912866
AGTRL1	4.7547953674785
OPTN	4.64317657442706
MAPKAPK5	5.36521763369643
DGKG	3.70232214933463
RBP4	3.69320564289392
ZNF428	5.2611240481673
TFB2M	7.14741642807941
METTL9	9.66452258788317
ATP5O	10.9598190911827
SP100	4.5233700405644
CPSF1	6.42376761450309
LIME1	3.89430617597595
S100A4	8.19514523640312
BTC	2.90892277825620
MAP2K5	5.18914725003244
NUP188	4.33841554068952
SDPR	3.43564571973486
RPS20	11.0410100377458
LAMB1	6.39301946529064
IGF2	10.0983400823068
ATAD2	6.35625005397018
ADM2	4.02331071061311
NPEPPS	6.78148598704152
DMN	3.40650658051782
EPN3	3.64606347305715
CD80	3.72395845775244
GPR77	3.49611319309865
CLIC3	2.78611883909222
HOMER2	5.28067251879254
KLF8	4.49064990860516
DNMT1	7.72038382437798
HTR1B	3.97394482768795
EPB41L2	5.44894279083051
JMJD6	4.47172792247826
CTSL1	6.44613954204232
BRIP1	3.39177680459632
SMARCD2	5.85798668833513
WIPF2	5.72007878660421
GPR27	3.75648119377428
ELAVL4	3.61062398951088
CDH9	3.38359975618988
PPM1B	7.50145321349891
SUV39H1	4.87058324153449
SLC7A5	8.46087342587353
GZMA	3.43815743712734
DLG7	8.08712336826063
AAMP	7.04936100724249
T	3.29104251123772
NFIB	5.91471532386869
MBD6	3.37843113312784
TUSC4	5.32943928424895
CAPRIN1	8.32832567736118
ETFDH	3.86451102389614
SLC15A1	3.75560430062671
KLK13	3.5803286187924
GSPT2	6.91343701912503
TRIM13	8.38402708118451
NAT9	5.41034148869568
MB	3.50398752716932
C15orf5	3.34559840004745
LIFR	3.19124194180829
DMBT1	4.09048268834485
KCNAB2	3.36899234800981
EIF4A1	10.4262459404773
MXI1	8.9472050242593
SPTLC2	5.35552383543522
TTC28	5.70712159543445
TSEN2	4.93935834226175
MAGI2	5.5779956579272
NLRP2	7.38407926890155
EXPH5	4.9331102567985
NELL1	3.73309219972233
MAP3K2	3.74787602116013
SEPX1	6.65669260455058
TSPO	5.15989673706938
ADORA1	3.64486758846938
CLINT1	6.77744827093784
SYMPK	4.36440347198935
LEPROTL1	7.05053372136108
C2orf54	4.28480970075884
SEMA6C	3.82825466113932
POLE2	6.9362821704367
IL2	3.21950075730243
TBPL1	6.47285107702441
STX12	5.86581556653478
MRPL39	7.65345630694396
PLCL1	3.84128484763183
CASC5	2.72332211894085
IFIT5	5.05275990202215
DDIT3	4.58906989995259
FAM46A	5.04480448455736
CYLC1	3.65236874046409
HPCAL1	5.82354149312639
HOMER1	6.23528444955202
CDH1	7.10392694696764
CCDC101	6.61936050077819
ITPA	6.90368559264382
D15Wsu75e	4.28916293929166
EDA	3.6250375731735
CREG1	8.58839222634447
SAP18	7.11756717067601
IFIT1	4.87556132579362
CHRNA4	3.59889315315613
CALML3	3.12055461946898
HSPA5	9.91302680162198
JUNB	5.12230794154191
SERPINB6	5.31652958413102
NSUN5B	7.2467649493324
RAB40A	3.70100307621587
SCN2A	4.61625559604587
ALDH8A1	3.01716165480994
ZKSCAN5	4.81836733820363
WNT7A	3.71402431464056
PRRG2	3.88145064116687
RALA	6.32845634783567
H6PD	4.35281745637913
CAD	8.35151257204794
SAP30	4.045657357203
DOCK10	3.12705444554409
XPA	6.17105062816815
FAIM2	3.49642093222513
PRB1	3.17142818723644
SPDEF	4.47507063925058
ETHE1	6.78726491538762
GNPTAB	4.88547659113225
IRF5	4.02703564156835
ABCC10	5.95897434490323
ACAT2	5.73353734958078
INSL4	3.51565593035114
GNMT	3.46447557873215
PFDN6	6.65439511321101
