Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_D12_586150
Composite Element REF	Signal
KSR1	3.34699978045382
SS18L2	8.23473426961395
OAS3	4.94869249975061
SLC22A11	2.90145617790425
LARGE	4.13346961796263
LIMA1	7.38113720691476
STARD3	4.23801310331705
VPS39	5.59428849290090
ZNF236	3.9571885881107
C8orf32	7.90813750410154
GABRB1	2.92489974076027
ZXDA	3.03160075710375
ODAM	3.7975485338517
MORF4L2	10.983086499434
FBLN1	5.851815748296
PRKAB2	3.59834174642671
AFF4	3.32788454285645
HSPB2	4.26264616009102
ZNF76	5.226605489487
RAF1	7.03673671994647
SUB1	10.0665808025194
MRPS33	9.15593767383386
ZIC1	6.17007343394315
KLRK1	3.75863475777173
LYST	3.96962910267627
UBE2M	6.76389789894175
RAG1AP1	7.61669432368839
ZNF281	5.49878080549643
P2RX5	3.70349913894528
NCR3	3.86068709930663
ST8SIA1	3.23644491133869
HLA-DPA1	9.96185935307003
FKBPL	5.38705506094566
ANKRD46	7.13695013380605
CD248	5.92486975641428
SNX4	6.24047240639779
CCR2	4.25861505639578
ZYX	7.08932827370304
SMOX	4.3890570123857
ZSCAN5	4.65885072152378
RIMS3	3.87465262736779
NACAP1	9.02577524438136
DRD2	3.87419201161986
COPS2	9.6616775374977
CEACAM4	3.89109624609211
KRT76	3.21144126761855
SOX3	3.18514629120077
GATAD1	6.50850918531636
AVIL	3.42307101608948
LMOD1	3.98589699211096
FCER1A	6.693961823969
TMEM112B	5.96555250497594
HIGD1A	10.4842594281250
CALR	7.36678402943803
ADRA1B	4.05729091138561
SNRPD1	7.54138628169375
LTB	6.06966314906459
NCAPG2	5.36408762024853
NEU3	3.28260729118507
KCNMB1	3.41837109720860
DES	4.15991336247224
BZW1	9.02944681277506
ITGAV	8.84736737004759
ZNF221	2.97175183662770
LENG4	5.51282640589532
C20orf3	8.31029838370255
GDAP1	3.46814174091859
PIP5K1A	4.8877984834685
PCNA	8.91476340019428
C1orf34	5.18635487826402
BEST1	3.32346864937868
RBBP4	8.83670869139939
MMACHC	4.82709533392573
REV3L	5.8098316054876
PHKA1	4.48866528381270
PRKAR1A	9.20879577724123
AVPI1	6.67306856205299
HSD3B1	4.04983426119097
ATG5	7.52147500065457
SARM1	4.27953038703550
RAD52	3.63005622177272
RGS7	2.99337275665092
CD207	4.74317512872716
HMP19	3.16826276824990
TMEPAI	6.33218122748264
ARL17	3.51079180935542
MYCT1	3.40488675616246
GM2A	5.66763566182532
SCGN	3.70448742753314
ETV4	6.41001547429903
MPP1	5.6734492667322
CD2AP	7.59564243642887
CCL20	6.35181474733002
CCDC86	5.5706521713342
ZFP30	5.23044840367463
MYH10	7.5501719644854
CTBP1	7.51740652026288
MAK10	6.63248396547146
OR10J1	3.74053161196060
TMEM9B	8.35376725175992
DNAJA1	9.4272729406106
LOR	3.85034347757367
MAP6D1	3.91888024782196
LRRC50	4.08704370923606
PRKX	4.27320370190235
ARMC7	4.67397982088114
KIF5A	3.47528319129817
ARG1	3.36363469859674
PCTK1	5.72370593461403
NSL1	5.89927910038549
ASCC2	5.22811760144034
KIF2C	5.04263260914587
PSENEN	8.47525065480162
FCRL2	2.84857900770627
RAB11FIP3	5.11391286208044
NPR3	3.6344551306848
CENTD3	5.95830366167384
KBTBD11	4.04963470919601
HBD	3.25946499417717
PCK1	4.00220004356072
IRAK3	3.69784696058654
OLAH	3.97481542123212
CNNM4	4.7091541918055
MYO5A	4.24096495767226
CYB561D2	6.34207711020371
MEGF8	4.01721671721644
SIPA1L3	5.06870055126302
ADAM10	5.00001272666003
ALPPL2	3.18210924489796
OBFC2B	5.55683625280627
GALC	5.64637335953019
LIPA	9.59590485719721
NAP1L4	6.98282615584461
MRPS22	7.84005082956726
GNG4	4.75561143116057
TBKBP1	4.16710938389585
PSG5	3.61895237172605
CAMLG	8.59060486640462
RSAD1	6.56508650152941
SLC6A13	3.62822157461603
AGPAT4	4.3524490825431
ZNF167	4.79933113314565
FAM53C	6.11436938266143
VWF	6.6633918648193
VTN	3.51574061733168
BAD	7.04932228261537
TPM1	8.39262754787012
PYHIN1	3.50890566623126
PDS5B	5.64358055092789
CIDEC	4.77108218228553
CRIM1	7.22251648919967
DHTKD1	4.99273248508286
SH3GLB2	4.01992305997127
SMPDL3A	5.8848978853013
SFRS2IP	7.03594498658233
FLNB	6.23904838942819
NOC2L	3.93117285594453
NRG2	3.53248089749671
C14orf162	3.11441545572458
HMG4L	4.63828918482819
IL15	6.30838291814227
GABARAPL1	4.98196404149944
SPTBN5	3.73094459279861
C1orf77	6.122984353269
LAT2	4.34175538199149
WDR78	4.4156881348938
SLCO1A2	2.99114734697945
LIG4	3.69768801907939
GSDMDC1	6.1888612098618
METT10D	3.38685830373213
ECSIT	5.87347396458103
BMP4	5.45582623842351
VSIG4	8.45578912213297
DIRAS2	4.12960516835869
SLC12A9	4.10830446173265
MC1R	3.20530301002426
TXNL1	10.5238558818515
GALNT7	8.02704711922648
ISG20L2	6.31984808264881
OBSCN	3.84007888279066
GBA	5.54348878462527
C6orf64	5.73552720558534
ESD	9.2456047840424
PNRC1	7.03723089279558
PPIA	12.5243774317775
VDAC1	8.11223840574146
CLDN17	4.07302637503448
TRIB1	6.55321631900189
MED6	5.46617967112565
TXNDC5	7.97500984562306
CD46	7.66118800782386
ICOSLG	3.86045456956978
RGR	3.21666386841187
DSG1	3.52831340649222
CCK	3.71473655102664
C17orf48	5.97492339912891
C1orf69	3.59694678599211
DEF6	4.03367588576852
SIT1	4.28898713607403
UTP14A	5.69740402261389
RPH3AL	4.56842678605575
NXF1	6.82637498500297
C20orf46	3.92589720293037
NHEJ1	5.22329337818446
SLC24A2	4.16875382117507
TUBB3	5.48641880138573
SEC22B	7.15870197750266
S100A6	11.7482938022731
CDKL2	3.20207882382426
TINF2	5.91778761792643
SLC7A10	3.40140050862619
SPRR1A	4.5358007635035
CYP4A11	2.98099023565832
SCEL	8.69800588458506
TES	9.07687071197884
CCDC70	3.52371855645482
SH3TC1	4.82788314607591
RAB36	4.39140133256218
GRIA3	3.27332580060222
CRYGB	3.41064530557945
BHLHB9	4.11291891785578
CRISP2	3.33331752643421
ILF3	6.23810322109322
NTRK3	3.24375741227072
B3GNT1	6.80790152677455
ZNF444	5.04360824691312
LARP6	7.36549132175081
FMO1	6.53906684738924
POLR3C	5.45559951321011
FBN1	6.90515385589559
SGCG	3.27861237225798
JOSD1	6.79972696738329
BEX4	8.2505336461436
INHBB	7.30961221184088
TBL2	8.17879066025255
HYDIN	3.30888225848252
RPS6KB2	5.22601272888707
ADRM1	7.4412299584273
DDEF1	4.63253732660394
PEX6	4.31649478202559
BAT3	7.60046501003233
TXLNA	5.95514640688761
RAB31	8.33016712097801
SCGB2A1	6.89384596244773
TMEM187	6.07965242061335
AIP	7.00454178455427
LGALS14	3.48556303100007
SLC6A14	2.89625663571245
DDX4	2.95191501632186
CTNNA3	3.63950930088762
PRRC1	7.06672334361433
AP3B2	3.4000585707884
TRGV7	3.25634101713174
LAMA5	6.83164560254622
PMS2L11	5.10903483093919
TMEM184B	6.55907163706403
AKAP4	3.36134519595314
ZNF292	5.984584041597
C21orf45	6.32898835854024
ARNTL	5.50191904347512
CTCF	7.40436655185349
CCL2	8.08588200119644
SNTB2	4.13662742832666
KPNA1	5.67030485020233
KIAA0746	6.72896168354489
KRT81	5.9164569995572
ALDH3B2	3.74180240037188
TMEM41B	6.89997068865171
M6PR	7.15589630400329
S100A11	9.92704404306335
LAMC1	7.42425434124822
CCND3	7.8131475444362
COASY	7.16613319417661
EFHC2	3.78873665042784
DOT1L	3.38576420728874
CLTC	10.9140392576473
CLASP2	5.43308401924918
SRP9	10.8832359003946
EIF2AK3	6.53825371358266
GPR88	2.74669923528458
COL13A1	3.58579064608858
SMYD2	8.33833827772373
TMPRSS2	3.84290667157644
PBX3	5.44977459530427
SIGLEC6	3.34552246829138
PVRL2	5.9457957460074
ALKBH4	4.08678802586426
ZNF629	5.26980227617291
NXT1	8.11392033155727
CCDC93	4.5417967495562
TROAP	3.90501444428892
KCNA10	3.48064563310739
FLJ10154	7.95433726270086
ANGPT1	4.27853850315944
MED23	6.75117003174086
RAN	10.5246077100297
LMTK2	3.12214534693851
SEMA6A	3.83036210577207
UFC1	10.0452497346458
UBE1DC1	5.75102482865026
GMEB2	5.46521302013566
EEF1A1	13.0581263598547
PSMD14	10.0634444571448
FLJ10213	3.61804937487145
CHAC1	5.1442084070839
PDCD2	6.76223491782393
MAST1	3.41783500674465
EPHA1	4.28310418307059
HMGA2	8.63078769517131
EIF4G1	6.32762939046892
ING2	5.49676724312058
C1orf109	5.44083799956363
INTS3	4.94994227290736
TRPM4	4.59425967178212
LTB4R	3.30100992599195
ISYNA1	7.64251922400052
UBE2D1	6.58133288844278
LSM7	8.9540447801661
IDH3A	6.39685416202873
FLJ21511	3.03095198242402
CREB5	3.12629658925295
LRRC47	7.70404726294899
ANGPT2	3.57177555385148
RANBP3	4.88275787090407
DYRK1B	3.58377097162688
HLA-DRB6	4.43356150116583
ATP6V0A4	3.16413984555140
COPS7B	5.21551833616128
TMSB4Y	4.41050207450057
RBKS	7.27396913844213
ITGA4	3.29264727358683
RIN1	3.89783391833919
DNAJC6	4.00343847588513
SEC23A	7.03275201341096
PHLDB1	4.84015170333839
CLOCK	5.42730849572756
LOC26010	5.84064213755875
MLX	6.19075034829722
TPD52	6.2010726100099
PSMA4	9.95153862934819
C1orf149	7.73342791110562
C14orf135	5.20718207702615
KIFC3	4.12452728663262
ROCK1	6.39356760429802
NCAPH	4.65056664937867
TAGLN	9.03609293503793
PTPRK	7.75830140473852
CCDC19	5.07661517620589
ZNF45	5.34284592774844
ZNF329	5.88036758689701
TK1	5.56811431071631
TAX1BP1	8.30308324436785
ZDHHC18	4.59365703043853
C10orf88	6.00802915559916
TMBIM4	8.97191370631218
KLF1	2.85242683034053
NMUR1	3.01802083072509
KIR2DS4	3.33915626617987
SAP30L	5.42326995027833
KDR	4.33829080247583
KCNK2	3.1495376633439
VEZF1	7.95548017197051
GIT1	5.45269860200503
RLN2	4.5977112604313
ST3GAL2	4.55803410651509
DNM3	3.76313667187978
C7orf10	5.04725191094451
MMP28	3.47131525970208
ZNF394	6.53967994645785
HPD	3.1765776740683
MOXD1	4.9810361534355
PDGFRL	6.87355215904499
ODF2	3.50324040447604
TREX2	2.90427831502832
MFAP4	4.22115297519435
SMCR7L	5.8365077067332
EPB41	2.952896468190
GZMH	4.07175072242915
CNNM1	3.5373902340735
PHF17	5.9556955748674
CBLN1	3.04504838060382
NUP98	4.90635941540808
PRKRIR	8.20340730266272
RMI1	7.28002720648862
MED4	6.05403058296992
TRABD	4.15556422182606
C11orf21	3.60689640771602
SHCBP1	5.6068506723117
ECM2	6.09125426067091
PTPRS	3.49761395891226
COTL1	6.84994278126175
ANKRD57	5.26852501023826
CLDN15	4.90099114823775
ZNF659	3.01334601827975
TNC	9.6418994895092
GUCA2B	3.11466295410145
DOCK9	3.92853473019466
ITGB1BP1	7.32383419155104
DLG2	3.06990369819433
BRAP	4.31190418700426
C13orf7	5.45944575241501
ZC3H7B	3.9503416834014
PPP1R12B	3.49085491539881
SOCS7	3.53106335608627
MARCKS	7.39050722666232
SACS	4.89408288941547
TTLL12	5.78861160733463
SH2D3A	5.16332090969009
RFC2	6.68956296046905
PPARA	3.27410866591115
DVL3	5.34905251713853
ADFP	7.15795116608875
KRIT1	5.12666981746132
SERTAD3	6.55509753789726
LEFTY2	4.26428008284878
MN1	3.83786349746559
PTPRD	3.70746782760452
RORA	4.25219216684238
PIAS2	4.84302048095078
MOSPD3	5.91028131615128
FBXL15	6.09422849131167
MYH15	3.0017088390749
LY6G6D	3.14553899182917
CRX	3.16079808086956
SLC22A17	4.97145400508131
TBC1D13	5.23533733760411
PLK2	8.34378442022901
EIF1B	10.0338880726841
PRIM1	7.44228457672659
ATP1A2	3.38243444827173
CRYAA	3.38737854723037
PLEK2	7.02150054817463
BACE1	6.92086764518386
FAM12A	3.07977821678673
TG	3.18847399975803
AGTRL1	4.60828144698228
OPTN	7.34939408615552
MAPKAPK5	4.3780237185864
DGKG	3.57844755642446
RBP4	4.03706093520756
ZNF428	4.39071030829164
TFB2M	7.32252880839565
METTL9	9.5285788252829
ATP5O	10.8408699128131
SP100	5.52305076297332
CPSF1	4.90863614912776
LIME1	5.09378601893175
S100A4	10.4981424017547
BTC	3.48928718898326
MAP2K5	5.44690319398527
NUP188	4.19896173877699
SDPR	3.23171455662966
RPS20	11.1806893813049
LAMB1	6.98296764518764
IGF2	10.3871715769652
ATAD2	4.74134775731463
ADM2	3.98008988231115
NPEPPS	7.55004111522866
DMN	3.91735423158673
EPN3	4.66958871266227
CD80	4.12011033814763
GPR77	3.35663881497645
CLIC3	6.7443813808269
HOMER2	4.82979153255376
KLF8	4.19146636491327
DNMT1	6.27172218303805
HTR1B	3.53529495747761
EPB41L2	5.29472618683506
JMJD6	4.18198887915174
CTSL1	7.9972094641689
BRIP1	3.24514965635950
SMARCD2	6.93474638976684
WIPF2	5.0484045538288
GPR27	3.28076652309297
ELAVL4	3.52931782966
CDH9	3.40087709161739
PPM1B	7.34055033307547
SUV39H1	4.71561663884418
SLC7A5	5.52973341289362
GZMA	5.39533709296212
DLG7	5.88927686824125
AAMP	6.85727685681757
T	3.01061005500110
NFIB	5.2602805440466
MBD6	3.69015349864863
TUSC4	5.52807381993117
CAPRIN1	7.09912560863931
ETFDH	4.19008131319709
SLC15A1	3.58074448548956
KLK13	3.70725232443248
GSPT2	4.08344929900701
TRIM13	6.98847164005988
NAT9	4.31822130719733
MB	3.9473379208316
C15orf5	3.00383509869321
LIFR	3.01741451667505
DMBT1	3.69800673269819
KCNAB2	3.25378979006327
EIF4A1	9.84226516340022
MXI1	7.53182559451438
SPTLC2	5.34521694131916
TTC28	4.9929802459907
TSEN2	4.82337239116421
MAGI2	4.03520367394287
NLRP2	6.7438858560049
EXPH5	4.3165639711011
NELL1	3.81031244701169
MAP3K2	3.98861829723302
SEPX1	8.3650353687045
TSPO	8.51042337428268
ADORA1	3.66765482540604
CLINT1	6.60827208315964
SYMPK	3.63602702733563
LEPROTL1	7.96433161272038
C2orf54	3.66443686763882
SEMA6C	3.53355193256099
POLE2	5.50886807774687
IL2	3.30248720723156
TBPL1	8.16991873361653
STX12	7.62069314201298
MRPL39	7.72606002571522
PLCL1	3.21521940354037
CASC5	2.53796270681957
IFIT5	7.0837626990113
DDIT3	5.64791246468297
FAM46A	5.90708301989614
CYLC1	3.6413552392048
HPCAL1	6.02087942205418
HOMER1	6.22685254816662
CDH1	6.17899895071806
CCDC101	5.99487899563795
ITPA	8.17296977740835
D15Wsu75e	6.61788397144921
EDA	3.66038147659738
CREG1	9.19444261670365
SAP18	8.0110135864875
IFIT1	7.11556521693555
CHRNA4	3.57984762344044
CALML3	3.06345729459066
HSPA5	10.2493183453879
JUNB	7.71228275538234
SERPINB6	8.82423722659814
NSUN5B	4.41955301009522
RAB40A	3.53022402350501
SCN2A	3.27831588050626
ALDH8A1	2.95889507204137
ZKSCAN5	4.2808486302715
WNT7A	6.79153374573542
PRRG2	4.39859627361779
RALA	6.83802763840498
H6PD	4.00262361605805
CAD	5.86691327411462
SAP30	4.35173644660839
DOCK10	3.39997645854506
XPA	6.44264222986366
FAIM2	4.1997270038652
PRB1	2.98018412760963
SPDEF	4.95030536983408
ETHE1	8.71022481645422
GNPTAB	5.30695476202415
IRF5	4.39349219188827
ABCC10	5.7649479031527
ACAT2	7.05199549602929
INSL4	3.83199933984211
GNMT	3.04053755858528
PFDN6	5.97444347439579
RPA1	6.85676517051906
ACTR1B	6.86053830353643
TROVE2	6.73009454540206
C12orf35	7.13753357349652
EEF1E1	5.86792203970647
PLEKHM1	4.95332064190109
MSX1	6.11973825803696
FNDC3A	5.8050210488313
ESF1	5.92682368597513
HSPC171	7.96680386672048
MRPL2	5.80170756962668
MICB	5.67515796447286
CELP	3.16657103666243
ST8SIA3	3.29872866733746
C10orf116	7.61777245911817
MYL7	3.03237251148979
NCR1	3.33263989689458
CD52	8.79013935690532
KHDRBS3	6.74134384799742
SLC30A10	2.80083780590609
PMS2L5	6.00803479951738
UBE2E1	10.4400480575783
AP4S1	4.55049140294098
TPK1	6.12318333044145
MICAL2	5.92717365447962
UBA52	11.4506950165449
GEMIN7	3.33257106480583
PPIF	6.65511424368234
RIPK1	4.46826121269954
COL14A1	4.00447732089226
HSPC159	4.59179487509934
CPNE3	8.133544089219
ATP8A1	2.91838058175682
ALOX12P2	3.40278803142837
CSAD	3.33475870040136
MTHFS	6.78045566462437
RECK	4.44053984189686
CXCL9	6.24744675089057
ABAT	4.97718976901543
VPREB3	3.50751218301888
EGFL6	7.27155549706242
C1orf14	3.34706224878001
RAB3IL1	4.48823647265572
FGF18	6.44066833728671
LHX6	4.42118972589452
SLC20A2	4.03201158098938
JARID2	4.76537554234413
CRBN	7.12023629503889
SPINT1	8.5664256107919
PIN1L	3.47940283558933
ABCF3	5.11168284573008
NCBP1	4.73289042494435
SSX1	2.91798633119275
CELSR1	3.79885086788317
SLC9A1	5.91167807002924
CHRND	3.63217873736372
ELSPBP1	4.03094474412186
SRPRB	9.29852647854697
FOXF1	3.06483303692009
LTF	4.68480093897762
TPO	3.14310679877031
KIAA1467	3.82915868503138
DNAJB9	7.84267825869986
PAFAH1B2	4.29247077108126
MRPS27	8.44912949735449
DKFZp547H025	2.88223685661261
TNN	3.55539926972695
UBAP2L	5.55843729649782
WBP2	4.84791440985145
AGRP	3.97212842306295
PRPF18	4.74819540932897
GTDC1	4.31894076118416
TMEM131	7.03634920892916
RCE1	4.17685307574776
CD81	10.1234522218564
TIMM8B	11.0081283485215
MYH7	3.73165204811865
CYP2W1	3.61636228947588
SCRN3	4.00183457586886
SH2B3	5.76345958899819
KIF1C	4.32944297977902
TMCO1	8.14929142432237
NEUROG2	3.2976196363468
SUHW2	3.9150609451467
PAPSS1	9.06148524363335
CABP2	3.51670670747485
H1FX	7.68993187526533
ELF2	5.69432717122895
HOXA4	4.5275704273673
KCNK13	2.94022137158689
SEMA3D	3.0661583514947
AP3D1	6.40505405474528
GLYAT	3.38891240985569
OGFR	4.34889736679487
MC5R	3.11946487389650
FLJ30092	5.0842296701668
TGFA	4.53358828934474
C8orf17	3.15775877713083
DDX54	4.69903766953109
NPAL3	4.28403968472726
NXF3	3.08590306669596
MMP17	3.30839805641585
KIF15	3.84081998202381
MYL5	4.21842340542596
PRLR	3.31779321561512
AP3S1	9.10859815320049
CHIA	3.52277989603887
FGFR1OP	4.80174545504915
MED28	8.32884363271152
PTPRA	5.78501197566349
CEACAM7	3.39271951131682
GOLIM4	4.73276893256978
PADI2	5.34551339952573
ADSL	9.09338064927614
HSF1	4.73993601096117
LAS1L	5.6862173124193
DR1	7.20199300596823
BAP1	5.90303413516582
C14orf140	5.36389224923815
SLC17A2	3.94243933437838
HOXA9	3.85933790483461
TMEM161A	6.54817069443089
TMEM144	3.42689290655303
HIF1AN	5.57861167008626
METTL7A	6.43867473705645
NCKIPSD	5.76325583640726
ITM2A	6.15177065736751
POLR2H	8.22750475026569
ABCG5	3.47887254217830
PCDHA3	3.11934739936679
DSG3	3.28964927756758
ZNF180	4.87903284688966
BUB1B	6.01675915957425
JMJD1C	6.7390558010597
NFKBIB	4.64276080865733
DKK1	3.29343179545374
CAPN5	4.09403595354890
ZNF205	4.39103756639422
COX7A1	6.18278668335625
OLFML2B	6.27091250715584
MAGEA1	3.02192797841313
PA2G4	6.79769120704863
NEDD8	9.20909247300317
MRPS2	6.94823469719825
ABHD11	6.96956253300391
NOTCH4	4.42477844319946
CADM1	7.47003385142387
PAIP2B	4.14368884420504
MAT1A	3.75634141131255
THUMPD2	4.62219506952738
CALM3	7.55248582335925
KCNC4	3.49152040530757
TSPAN1	8.91538259317405
NMI	8.72778047336433
ACIN1	4.62049448209711
RGS9	3.19069218364691
XKR8	6.65489667434856
RPL23	7.58825942173839
B4GALT7	5.69373918996322
CNKSR1	5.40890111115098
MPDZ	4.62003609525411
SDHC	8.43519182298393
ATF6	6.302529739677
OR1F1	4.21164667958348
GBF1	4.61086005051432
ITIH1	3.14338383683755
ZC3H11A	6.92839439700041
RNASEH2A	7.19118093486248
CCR10	3.05815460727033
EIF2AK1	6.70494940310587
B4GALT3	6.79300024133864
TMEM112	4.71576042314183
MAP1B	5.46780614758294
NVL	5.8478044260199
PKM2	10.1211663898739
GGNBP2	6.73050444665713
ARC	3.54234385843843
NUP54	8.43353552328625
PPFIBP2	4.99479856449553
GPR175	5.07137495947674
VCAM1	7.55422745257019
STAT2	3.74066377424657
SEPT8	6.21180959221024
PTAFR	4.65565431165323
ALG3	5.90729788475326
REL	4.02248194149299
GNA14	3.51840691646631
CR2	3.3439291456046
RNF40	5.24367723385111
EWSR1	5.13761377605102
CSN1S1	3.53206574825412
PLEKHH3	3.01803288986577
IFT81	5.04770672258346
PDCD11	4.7689157440675
PCDHB1	3.17605137371100
TM7SF3	5.82970657543008
OR10H3	3.18552955603538
ABP1	5.46012151059339
GLT25D2	3.33219434215317
CHRD	3.37906630618149
PEX10	4.0434286923093
C19orf57	3.58639257270729
KLC1	6.12020528154848
GALE	6.07272927605932
NT5C2	8.08116596589012
TBC1D10B	6.05598835887507
EFCAB2	4.55967559508369
NCALD	5.72555442247857
AKAP13	5.135162223143
FLG	7.04934820994852
IFNA1	2.86347255168974
ACCN1	4.08253012995627
ZNF337	5.3914857698462
ARMET	8.75816637433388
ALS2CL	4.59641829454139
REEP4	6.41443737000269
MTSS1	3.9241504888922
ACN9	7.10314995554261
ADH1B	6.3246533017784
DLD	8.16550692666307
CDK5	6.39601910885392
PPFIA1	4.64023533619642
DNAJB12	5.48861061686609
MLANA	3.12167531547039
HMMR	6.31799906860877
CUL2	7.10480092226532
DENND4C	5.04423651210253
KIAA0319	3.18365249268429
RPS7	12.5031058351794
JAK3	3.18769972064154
C6orf106	5.07401484733413
HEY2	3.13573730692737
GCG	2.70526145363509
FCER2	3.01789326941678
CAMKV	3.40072611323436
ARHGDIA	5.31428976651282
ARFGEF1	5.82190532892861
CXCL5	3.68519417684138
AP1M2	7.51020325824243
GCAT	5.74733180272445
TRAPPC4	8.69843560203921
LL22NC03-75B3.6	3.62643973828832
SPRR3	3.55427512121281
LAPTM5	8.61905091551319
CETN2	10.2548142528217
NOLC1	6.08472470869164
IARS2	8.16678109871132
HSPC111	6.54016695025824
C16orf61	8.7740289431128
RHOBTB3	5.73078987813212
RGS10	6.88085649554125
PHLPP	4.4982704947241
CAB39L	3.71215584078764
CHERP	5.17881329867438
FSTL3	4.64590004157423
QSOX1	7.57480472867685
PEX11A	4.4123398385831
FCN3	3.32469271393696
NPTX1	3.89311698293902
PTPN3	5.47745850210629
C11orf51	6.95939903523862
ZBED2	8.9423393688308
NPY2R	2.79675278792917
SCAMP2	7.09224355593768
SYT17	5.42463519903137
PLD3	5.81779336637784
ART3	2.88966818126827
SGSM2	5.03357759384199
OR1A2	3.01928411466665
SLC5A1	3.31372186552004
MLNR	3.05908844282023
EPHB6	4.28109379148562
POFUT1	4.12193674393647
C6orf25	3.15432367982046
STAC	5.77456248146965
CXXC4	3.58323418680504
TJP2	7.64882855885462
JARID1C	4.74387784571026
LILRA3	3.27646650144939
KRT10	9.2323467042453
SERINC1	8.5858195223043
CCT5	9.73267858279949
ARF3	7.71381146644307
RAB27A	6.55880114529612
SLC9A8	3.92919202709836
PEX19	6.90975861495965
CNP	7.08992531060333
EDN2	3.60591305937050
PSMD7	7.94218981030244
UQCR	10.8827537669609
CCDC121	4.19664624720253
SSX2IP	4.67422751131782
PPP1R3C	4.51544431146357
TM2D1	6.84258945367111
LRP4	3.74238705409352
TTC17	5.64929082892813
C4BPB	3.87889799565038
POMT2	4.37496940991592
ARL15	4.64667010683799
ZNF253	4.06658490816269
CHRNA9	3.86499088754842
SOX11	3.60740120766622
HIVEP3	3.92955388231957
SEP15	10.2044329358690
MRPL16	7.15582745456578
PKD2L1	3.87795003415774
RHBDD3	3.84385790701028
BMPR1B	3.91297693197047
PDE8B	3.59904167325329
ABLIM3	3.76887062789491
CENPC1	4.35159843292482
C2orf42	5.88640306128699
LTC4S	4.64870197082427
PSMC3	8.07568038097599
SMARCA2	4.48467836110783
FUT5	3.45168024353044
P4HB	8.33370050642673
ADH6	3.25938008040108
CST2	3.34062394649291
PLAC4	3.87227169587025
BRF2	5.66410685140567
RAMP2	4.07083651174678
BCL11A	3.64709408259826
F11R	7.17286146201055
CLUAP1	5.59415440715235
ZNF330	6.06282532625482
PSMB1	10.642411252433
VIPR1	3.83714831394898
TXN	8.59395946502953
ACTA2	9.25935464839912
KIAA0947	6.81579624550389
REM1	4.46482241504323
FANCE	4.81877358471115
PLAC8	5.70856159433510
BECN1	6.62158174310618
GMPS	8.11148625578602
LGALS8	5.84166060531779
ANKRD1	5.68830837097544
DDR1	8.35168455824688
ATP6V1D	8.70053930588808
PTGS1	6.69918184446353
ALDOB	3.37018492629431
DCC	3.05724826674286
SPAG7	7.57197340080955
HOXD9	4.13964002929504
LOC440295	4.27758495458548
SYNPO	5.18124569389525
C6orf47	5.14694679320018
UBE3C	6.72160864991925
TRIT1	5.04308153454248
HOXC6	6.19431440729204
LRP2BP	3.24802599277929
PDSS2	4.97447839771897
MYST2	6.81607496369718
GABARAPL3	3.20616927999093
ARAF	6.45947939775348
PLA2G2E	3.02290417218153
KLF10	7.81514471610844
DCTN5	6.64737904291213
ASCL1	3.11266618913831
TSNAXIP1	4.64218657956764
HKDC1	3.34399811541797
PHF10	7.53510162937763
FAM131B	3.70816825385353
PSME3	6.88040888058213
