Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_G05_297928
Composite Element REF	Signal
KLHL11	3.31877696076923
PSMB3	8.10787298897957
KIAA0157	5.33861384816476
DDX25	3.13207245195812
NCAN	3.64036597934442
RPS25	11.1653250511829
SOBP	4.28659949729683
TESK2	4.27030345461381
DNM1L	7.82398689446121
LOC55908	3.26351822654989
MTIF2	8.7920937263402
ZNF207	7.93173392876625
EXOC7	5.69703786252298
CLEC11A	4.26080585411846
TXN2	6.41808228954656
TOLLIP	4.39421617155659
TRAPPC3	7.33554969021692
TAF15	4.99823308657698
HAMP	3.92704006318452
GRIA4	3.56732516584609
IDE	5.10994540027549
DLK1	3.81720003517712
PLVAP	3.80957758349524
NOD2	3.83681076201332
SCMH1	6.05979514679517
ELMO3	4.59177946970863
GPR68	3.10692853251038
HTR2A	3.44976880304894
FUT7	3.74481382483410
PRELP	6.9754758499866
COL8A2	4.04507655185847
GYG1	9.10495157070756
C16orf68	5.17404989292583
R3HDM1	5.78328433468904
ZNF91	7.65537294683556
LPIN1	5.6484791532984
KRT12	3.80364308969289
BAALC	4.23358018306024
MKRN1	7.03779827874136
KIAA1598	6.26191011857514
ANXA7	7.59118983313283
TNP1	3.93308611726409
WDR13	6.42983922589604
GAPDH	11.6862764180532
BSPRY	5.26782724546785
COX7C	11.0919260225124
FAM108B1	3.51525071134304
PGAM2	3.99981871889708
PEX12	4.22200506440959
APC	4.2566774716566
PMP22	5.70234867915646
TLR2	4.20561697927508
NPBWR2	3.06545311488645
WFDC1	4.06263925521669
MTL5	5.15247672470441
COMMD9	5.57344321338708
INADL	4.79460406197176
GPX1	10.2210961710217
PSG11	3.13580853059179
SLC39A1	7.3360688737928
SNAPC3	5.54585920546655
C4orf16	4.43217000755078
GNA12	4.61513624191323
LIMK1	3.70932228859893
MECR	4.9446396851591
CDC42EP1	4.55075923045280
KIAA0101	5.8110708542122
B4GALT5	7.59009152630625
PIGC	6.28932112979987
LRAT	3.1449920668956
MMP19	4.0564802821638
IL18R1	3.59159367915366
VNN2	3.42262918403941
AKAP11	6.06901766309809
BCL10	6.23192852501865
GLB1	8.08814623958417
DTX3	3.44768144803991
ACCN3	3.27095198974949
MOCS2	4.62789975106113
HCRT	3.40794027594780
CYBRD1	6.28490442401932
REG3A	3.18016943639521
SULT2B1	4.05977188157749
SEPT6	3.80794612639733
MMP10	3.30550014184082
CDA	3.66185854094498
ME1	3.50431480975548
TCN2	4.03952838277936
MGRN1	5.95263159618342
ZFY	2.91094661441039
CHRNG	3.34453770055161
IVL	3.35157619315667
PLEKHA6	3.16266146209711
CALM1	6.47986708326902
PGDS	4.02583031688595
C8orf33	6.79185255502627
CYFIP2	6.59299849743048
TEX11	4.23761552632225
CKM	3.9394820993435
MAP3K11	5.87760486005155
CEBPE	3.55400349427772
ACOT8	4.85640339593978
ESR2	3.21849317468957
OLIG2	3.50324732068326
AGTR2	3.05957155418043
DNAI2	3.21662982796326
EPM2AIP1	7.18216912084242
C14orf106	4.65545702356195
PZP	3.47076014319918
RPS9	11.5200080998276
SIVA1	5.64362106345262
HEATR2	7.88309146378125
CD3E	3.38680345419135
APRT	6.83698436176344
AMIGO2	3.38205165372498
GPS2	6.02615445874911
NOL14	5.76737584925255
TRIM36	3.46187033406791
RALBP1	8.0280991313606
EVPL	4.59221326824781
ITIH4	4.07313084384341
ADARB2	3.47057286417294
PIM2	4.40188091095243
REGL	3.69408471513102
GJA5	3.83478735789663
SLC17A5	5.85987322335018
PIPOX	5.00475624265496
HGF	3.42063322469553
EPHB4	4.54150385710661
SOX18	3.40468306213404
SERPINA10	3.55218336422852
INSIG1	5.16243051505699
WDR23	4.48288561051234
SYNGR1	4.75697923048918
TEX15	4.10955171970437
REEP2	4.34827146485215
CDK3	4.93317015352559
HSPA12A	4.43444561623432
REPIN1	8.17345938358112
ARL8B	8.30230660468591
PDE4A	3.80585799494052
CAPZB	8.49399601304473
SATB1	4.47868236390389
PPM1D	4.66459408986171
VPS45	7.33666563592294
TP53BP2	6.73276551738926
GINS2	5.16542335266656
CYP1B1	4.4447939963327
CACNA1G	3.57969561811358
VGLL4	8.79395112226918
XYLT1	3.08568380839889
BRWD1	3.95751417631166
ROS1	3.14959921653297
BMP8B	3.68615617348348
SLC5A4	3.49603515055664
SLC6A3	3.24650663555739
C16orf53	6.09714402771823
APC2	4.04398246967057
GOLPH3L	7.9997065677588
ZBTB17	4.70696872966428
C6orf54	3.66524493125782
SLC19A2	4.99205656503436
C6orf134	5.65165261884903
C9	3.0040578938653
ZBED5	7.65974095632868
PVR	3.95779541969386
ARTN	4.7640491037168
LTA4H	9.6637454941829
MAGEA4	3.21708738282791
IFIT3	4.93768182306109
PDE3B	3.70765476053852
GNRH2	4.3603754602288
STEAP1	6.45362733246884
FLJ10292	5.17840043349973
RPL39L	6.40398927340452
PGK1	6.83257657341787
CCL13	3.40815323097129
RLF	5.66029387761302
MLXIP	4.04855871320585
PLOD1	8.66461394486594
MTFR1	5.10306765382203
NPDC1	5.53038085506863
C11orf16	4.31790056085435
RRN3	4.7925787281072
GPAA1	7.18866822140147
C3orf14	6.51540376467676
TEX264	6.36770721656963
C22orf28	6.99580371786757
RYR3	3.03426079424237
VAMP2	5.09806823652464
XPNPEP2	3.95958820819986
PDE6A	3.56711797424236
SUPV3L1	5.14395954455887
FIBP	6.7760160909629
SPIB	3.50966918935913
TBCB	8.87706690518473
DHCR24	9.36664518027311
ADRA2C	4.93474360069276
MEF2D	4.16390452969381
MYO1B	4.25586521108598
VAMP8	9.94769436212088
ANKRA2	5.48940087979891
TLX3	3.40130857601758
PANX1	5.84399712737142
RCBTB1	4.70643994836318
FGL2	3.85025523853677
CEP70	5.48439072654959
WASL	5.71486313402523
DCHS2	3.91778415863498
RNF25	4.49344723587416
CYBA	8.50817281638608
ARHGAP11A	4.22764267549573
PLAU	3.78214369133121
MPZL2	5.70902847458144
MATK	3.19864466919977
EHF	4.84907269634978
CTNND2	3.92657949897117
PTEN	5.25392291762028
ANXA1	9.3825307576906
AFF1	5.02857536379208
ZNF189	5.29662359343086
SUSD5	3.7850893260605
SLC28A3	4.36332549690717
GUCY1A3	3.77620991545445
RASSF7	5.52130102125644
SETD2	5.76539992589864
ROGDI	5.54449319612577
C20orf195	3.20663001493999
TICAM1	4.55484655381051
PACSIN2	7.3173390486017
SERPINB5	3.11433220539301
PRKCDBP	4.19618996820535
TFDP3	3.0377111577759
PLCB2	3.95422782170264
RFX5	7.29849823138402
TXNDC15	6.36319834806186
PTPN18	7.07639792705075
HLTF	8.41516523373788
PKP1	3.50810195369194
NDUFA6	8.63812000791277
KCNF1	4.04894728138766
HMG20B	5.04195202631093
SYNE2	6.27733493917672
SLC22A4	3.68686189260965
VCPIP1	3.95627289818294
NETO2	4.20281195470154
SQRDL	7.19780100872912
BAI3	3.75056490538913
GALK1	3.81778546340456
SERPINA6	3.72084783413756
ASCL3	3.90212132412566
NOSIP	6.41269000505734
HD	4.30011204716166
TRIM23	3.92407915875004
FBXL6	4.11795993820558
FABP7	4.02812122635661
ARL1	6.1987542129295
MAGEC3	3.0266325153011
CDK5RAP2	4.39348931147502
KCTD15	3.79143567461151
CD1D	4.22821347815599
EIF3B	6.8188952608728
KIAA0141	6.33017984356606
BIK	9.69322287432582
PAX4	3.38801413112853
NANOG	3.44645812654954
CEP135	4.86096267665355
ALOX5	3.89677584526236
TRIM22	5.64367632598623
LYRM2	5.27747924961146
GPR162	3.54978278818429
RNASE6	4.10778010333514
GJA1	6.80367678620867
TAS2R10	3.13311602301850
FASN	5.24718421211642
MRPS14	8.0185708627613
HMHB1	3.11313646130532
GPR116	4.00476258505508
TAF7	8.64899154926646
GK2	3.09715254921649
ZNF219	4.75032098436149
AMBP	3.14409526477872
CD33	3.67860185829535
RAB3GAP1	6.28256091530214
NXPH3	3.41445737116558
KIAA0953	3.61819772874608
CROCC	4.59882013652383
CCBP2	3.30895417369188
GPX7	5.8588210695874
TGM2	5.07360028789063
STAM	6.76940981007894
BASP1	5.10750109124805
ZNF202	4.84823179662418
ACTL6A	7.13105796490418
POU3F4	3.6947308908525
ARHGEF7	5.22865974225356
SLC23A2	3.96137011581367
TBK1	5.20498733119929
CRYM	3.69280479447639
PKD2	4.55926738216698
STX2	4.11759411940326
ACTL7B	3.46362913759541
RPL29	12.2723689417128
NR1H3	5.08591651604631
MPPE1	5.27108653603277
CLCN6	5.42453832818762
C16orf59	4.23538101991993
AADAC	3.49415988508898
SQSTM1	8.92189422305312
TCP10	4.23425917790658
BIN3	5.37143980250154
DEFA4	3.30690499145973
HPS6	5.65345444818151
ZNF197	3.84127409654658
MAN2A2	5.31668010737906
PTOV1	5.26524890247136
GABPB2	4.88643143696827
KCND1	3.65359680058587
RNF208	4.1203157245097
PTPN11	5.03067252393048
ZNF274	6.16844304953841
C7orf26	4.82829960458418
ATF3	11.2178836143269
UCHL1	6.0593784610876
APOL6	5.00015615179604
PLK1	4.57190861181101
NPHP1	3.933659502192
DAB1	3.89000203636953
MLL	4.61474578453171
ANKRD15	7.64894954205895
C1orf218	5.07375439307228
DDX47	9.58368479192768
ATP8B2	4.81787229616770
ANXA13	3.21538828290050
RFTN1	7.79627889288063
TAPBPL	5.39815967047812
BTG1	7.00271150851063
DPP4	3.2389828132221
KLHL23	6.38865587215783
APOC3	3.86598108744193
NPPB	3.39694677075865
ZNF148	7.0379210768604
CNOT4	4.19476406711007
HIST1H3I	3.44978051345417
IKZF1	3.87741408035836
ZNF141	3.60452732695589
PSMC2	8.97393344504543
APEH	5.84311443643191
GGA3	5.06936437315354
OR2J2	3.10432744471490
KCNA2	3.20528317024199
ZNF749	3.74414175124286
LPGAT1	6.71658682638266
TMEM159	4.11164384823552
PCYT1A	3.31040018568953
BRMS1	5.034302948213
CHST1	4.63751186802101
LGALS1	9.61081173773699
THOC2	5.84512543754595
TAF1B	4.91432645796711
GPR173	3.21582594396649
CASP10	4.04912415581396
COL15A1	4.39806922778574
ALK	3.72111755079488
GAN	3.15346884466879
EXOC6B	3.50960601074094
PCMT1	5.77448989323719
HIST1H2AE	4.73922601342129
VAMP1	4.21264703210123
HDAC5	4.94839334485984
SRI	7.70381667710894
HLA-E	9.72285004709672
SLC25A32	6.9103817892682
FLT3LG	3.29718860605518
WDR1	6.13814834583502
ATP1B1	9.20501075586651
SGPL1	5.61647525698906
AFG3L2	5.72068472760845
C5orf15	7.41530335995909
SWAP70	4.85092009411373
UBXD1	5.39446622727786
TRIM31	3.47569026847254
LILRB4	3.63576903753929
GSTA4	7.53622041347755
ARNT	4.05347766686658
CDKN1B	6.94233927933302
SEMA3A	4.75029164154285
FOXC1	5.17209142553677
HIST1H3B	3.67126343153031
BTRC	3.46994370665299
LSM14A	7.52732821148894
IQCH	2.70598593542444
STEAP3	7.16020273694242
YEATS2	6.83063841118258
CABP5	3.47830724059611
TRIM3	3.66061149382632
FGG	3.21423402799287
ABCA1	4.84388444902409
HNRPM	6.66226884004401
PLSCR2	3.49619196300846
JTB	9.96981008991089
PQBP1	5.47393881058336
CLEC2B	4.12111246707626
EDC3	4.03961054166417
REST	4.21573116569257
THBS3	6.43979893274271
EVI1	9.38407597427827
MGAT5	3.74505077750246
TSPAN8	3.76366148945949
DYNLT1	9.69273872039109
MUC1	9.1017317560847
IGSF1	3.53349727684840
TEAD3	4.85838145748407
ATP13A3	5.63352542660936
C3AR1	4.27639266439105
STOML1	4.61630563411543
EFNA4	5.73051211694129
HAO1	3.56455946381354
USP24	5.88494491672562
TWF1	5.15138203362282
MRPS17	7.8872412575974
MYH9	6.63274731289244
C9orf9	3.99118299302912
LBP	3.13817084969141
FSCN3	3.73961746685845
BDKRB2	4.09664197440727
HSD17B4	8.8763815788906
SEC31B	3.53395418242919
IDH2	9.44138081013886
SFRS16	6.62180920050412
AICDA	3.38490255704237
RAP1GAP	9.20128099935129
C1orf56	4.31892421653207
DCLK1	3.29997263731972
MEF2A	4.81035128400736
ASF1B	4.89989538780553
HTN3	2.78603845197971
ADAMTS9	3.44271473683398
COPZ1	6.55159526975047
SLC4A3	4.04501987540164
TAF2	7.57574927127554
KATNA1	4.86157368344847
STIM1	4.15858873356371
TBX2	3.72946391602203
FOXD3	3.41242357615832
RPS4X	12.5057650426265
PODXL2	3.98787012035983
C1orf176	3.34087708278843
RPS3	11.6147420782177
COL21A1	2.98170967855163
RAI14	7.52516615548251
LRFN3	4.64346418118071
SRPK3	4.39854108571659
FKBP14	3.60225302772286
TNNI3	3.55086653537267
CXorf9	3.58856150303738
REC8	6.43885389584405
HOXB3	3.66617685867783
SGCB	4.53245295507876
FRAT1	5.03610635364852
CLP1	5.28812160169073
MORN1	4.4530276768969
DUOX2	3.54139928045172
TSC22D3	5.25379930988469
ARHGEF2	5.87481985734646
CASP8	5.03557555243251
PRKD3	4.3751354400572
CFH	5.27221400810563
NRIP1	8.51696681835943
TRO	4.06329105728768
BNIP2	5.41934816139809
DHX30	5.71838947235968
TBC1D22B	3.02305431024761
GJA8	4.17985033480063
GPR52	3.25620883252594
FGF20	3.34685252298191
CASC3	7.66849127874291
METRN	3.9830401248205
KRT3	3.40830628512974
ARF1	9.02142768774113
MOG	3.51386635739814
ATP7A	4.81217368143944
CCNG2	4.25136263913154
PLCH2	3.92387647851520
ITSN2	4.60002608388571
GIP	3.20218137993216
LOC390688	3.3172248978549
LOC89944	6.03549920433519
PSPN	3.52805187472299
HOXB13	3.34626104289759
MTMR8	3.62393729065627
UBXD8	7.13096373305933
GYPE	3.14294419516437
SPAM1	3.44949162904304
PPP2R1B	4.15705297712717
CNN3	6.07283196770934
JAG1	5.58947856873433
HIST1H2AL	3.42308923041842
CHGA	3.33310865986502
CACNA1B	3.6613690726951
PAPPA	3.77632459105273
RAPGEFL1	3.85497183955886
RHOA	9.73807411231592
CYP4F8	3.65898186828085
TRH	3.23709644032995
DCTN3	7.5867542494409
NT5C	4.98418235093447
ZWILCH	4.56974692568476
SLC1A5	5.47080308115362
CALCA	3.19991148151639
VPS41	5.16002742604205
SYCP1	3.2162038104308
KIAA0174	7.51014167286609
CXCL11	3.47571450888594
ZNF639	4.71209337665174
CACNG4	4.95361584649501
TNNC1	7.35609581014381
GFI1B	3.32879310532765
C11orf58	7.73991387066139
PSCD1	4.50691684590836
NUDT18	4.01882110122799
CASD1	4.46504445617271
LPPR2	4.32608696417861
TTC35	6.51918090964441
SMC4	8.19153940785643
ZNF771	3.77082648581962
TTBK2	3.62269085971988
GJB3	3.66192680541673
RGS19	6.28765884104477
SFRS3	7.97704019798708
HLA-DQB1	5.04742899333265
SCRG1	4.21612193789141
NRAS	6.30123200544281
FBXW2	4.91664869883363
SIX3	3.63801402742007
DUSP26	3.60760043704379
HDAC9	6.54612683416913
ZDHHC24	4.68361918986817
OGG1	4.93203529583481
DNAJC3	4.54720061905749
LITAF	7.46963709777558
ZNF410	6.65151981873658
APLP1	4.21044617262362
AFP	2.84308538758457
OR7A5	3.22532086689593
ZW10	5.20740135318969
DLX4	3.65564044668649
TUBA1B	11.9781898014659
MGC70863	4.04421966628737
C12orf29	6.44171576866307
CRY1	5.97891980390334
OR1D2	3.51262944037572
C1orf25	5.57626347127875
PHOX2B	3.20818270039774
CUZD1	3.81499153906594
SCAND1	7.32495181863813
MYT1	3.8057816517296
VILL	5.5417131058221
PPP3CC	3.67744975272993
GOLGA1	4.6201536987388
ZBTB43	4.97374605632925
VAPA	7.87204591224182
MEA1	9.11411595451014
STAP1	3.19501889226959
PIK3R3	4.57099419820559
TGM5	4.34953676515336
SLC34A1	3.72766073089329
USPL1	5.15422013724353
DLX6	3.08250349276364
FBXO40	3.94956724090418
NKG7	3.4094273231611
BRF1	4.16078669639407
CCL27	3.78728743699245
EMP1	6.44020841289472
ACTR6	4.97808835391565
PFN2	8.49020748423953
MYBPH	3.84778034503523
CHCHD7	6.59572437691982
TCEA2	5.19153985965694
PPP1CC	9.59984872846712
COG2	6.957528434616
FLJ20294	4.3569118522506
TARS	8.41382532941053
ARHGAP28	3.50056377116828
TRAPPC2L	7.31380045808327
CCDC109B	4.55979367287927
LGTN	10.1282009484825
KCNB2	3.34776327697326
USP13	5.41958091253194
RPS2	11.5804710114282
C17orf75	4.42617324103105
FBXW4	6.3638583038341
SLC2A8	5.07547262082692
WT1	7.10145028926603
SNRPE	9.18837031363053
LEPROT	8.55313263147372
STK38L	6.39040410062788
CUEDC2	7.16526738604116
IL13RA2	3.22371804405222
DDX42	6.75185405742964
TXNRD2	3.74783085669092
C4orf19	4.73856050486892
TNFRSF4	3.36687632139331
AOC3	3.7408575697859
MTHFD2	7.9390786839034
KSR1	3.49549666391371
SS18L2	8.33707631984924
OAS3	6.32864370371366
SLC22A11	3.18301924267142
LARGE	4.34723044009119
LIMA1	5.40128826150643
STARD3	3.67886336711263
VPS39	5.16819971039317
ZNF236	3.97291854046088
C8orf32	6.18499622450828
GABRB1	2.66636759323302
ZXDA	3.14431298190141
ODAM	3.41400088848612
MORF4L2	10.5859151992857
FBLN1	5.14629970773572
PRKAB2	3.14768969018417
AFF4	3.47764637159111
HSPB2	3.85868270343843
ZNF76	5.23028919506669
RAF1	7.09100594274078
SUB1	9.54240739088536
MRPS33	8.85250979330488
ZIC1	4.48856648956871
KLRK1	3.42936178736724
LYST	4.22983492881986
UBE2M	5.00171519488619
RAG1AP1	7.08631362047445
ZNF281	4.93155477348688
P2RX5	3.59737721503988
NCR3	3.42744802191064
ST8SIA1	3.60084993896761
HLA-DPA1	8.01225948589526
FKBPL	5.77281130251912
ANKRD46	8.3664166702794
CD248	4.55561797999896
SNX4	5.756971801407
CCR2	3.46543911159862
ZYX	5.72221728484661
SMOX	4.10338882810967
ZSCAN5	4.10736316145377
RIMS3	3.63235671172868
NACAP1	9.0718101219858
DRD2	4.02079974942369
COPS2	9.18313452365201
CEACAM4	3.93366814579984
KRT76	3.17404227105557
SOX3	3.64204937858637
GATAD1	6.2338939087425
AVIL	3.91878464048359
LMOD1	3.43579690216038
FCER1A	3.57051610221770
TMEM112B	5.6980560284175
HIGD1A	9.2965411189201
CALR	7.3451561530924
ADRA1B	4.48318006621071
SNRPD1	6.82962722598983
LTB	4.00084573471842
NCAPG2	5.85144710656389
NEU3	3.50698462024705
KCNMB1	3.0663526746198
DES	3.7549286754965
BZW1	6.27699006817066
ITGAV	9.01237526935236
ZNF221	3.42160760297097
LENG4	5.14435110625146
C20orf3	8.84144898371665
GDAP1	3.37878565819495
PIP5K1A	5.05463627743296
PCNA	7.9699382864414
C1orf34	6.17977745679157
BEST1	3.49356169873118
RBBP4	8.07051226567966
MMACHC	5.55405163887349
REV3L	5.13404819772333
PHKA1	4.49541810002487
PRKAR1A	6.92351555381252
AVPI1	5.68794192316516
HSD3B1	4.12987899552385
ATG5	5.13904525896913
SARM1	5.16344791051441
RAD52	4.05449568358033
RGS7	3.05100758688823
CD207	3.11527405191639
HMP19	3.29146962004306
TMEPAI	4.60808908155822
ARL17	3.63842917449901
MYCT1	3.12718688381474
GM2A	5.18108702937828
SCGN	3.78396199550405
ETV4	3.99605966084779
MPP1	4.87281585549562
CD2AP	6.67203109038236
CCL20	3.8387832540139
CCDC86	6.07869369855619
ZFP30	5.03914798138482
MYH10	5.89069391088005
CTBP1	7.35682885868331
MAK10	5.43815299434721
OR10J1	4.03883946964705
TMEM9B	7.28419137635896
DNAJA1	9.76199833706974
LOR	3.7053092363472
MAP6D1	3.81851537886323
LRRC50	4.47508301217226
PRKX	6.04409523466921
ARMC7	5.33723751129702
KIF5A	3.22140318201651
ARG1	3.80574485600734
PCTK1	7.01989218808009
NSL1	6.03940772958224
ASCC2	5.12554038409403
KIF2C	6.30250394145807
PSENEN	7.56084159810584
FCRL2	2.81985456362293
RAB11FIP3	5.03132479004336
NPR3	3.74692358099231
CENTD3	6.9730702916215
KBTBD11	3.67502020130548
HBD	3.33611751213034
PCK1	5.41690303529297
IRAK3	3.86569542458685
OLAH	4.01350635484542
CNNM4	5.17570364837871
MYO5A	3.84262004694941
CYB561D2	5.25736827475612
MEGF8	4.04855804804436
SIPA1L3	5.66048212724853
ADAM10	3.78715200310442
ALPPL2	3.58286221103551
OBFC2B	4.58808793586436
GALC	4.34059556095216
LIPA	7.04512822551101
NAP1L4	6.5416413904543
MRPS22	8.13198409341162
GNG4	4.26680955491698
TBKBP1	4.33321787491495
PSG5	3.69505163935416
CAMLG	9.14796709143223
RSAD1	6.46077783339186
SLC6A13	3.80940614979057
AGPAT4	3.89020294333329
ZNF167	4.53967308440888
FAM53C	6.82171365565662
VWF	5.71346476072158
VTN	3.38621444653188
BAD	5.01790057349784
TPM1	6.23099670328213
PYHIN1	3.5995121130601
PDS5B	5.42977653837937
CIDEC	3.94246582364008
CRIM1	6.66828556571752
DHTKD1	6.06772073713982
SH3GLB2	4.00331939914207
SMPDL3A	4.08925681959982
SFRS2IP	6.9016842178726
FLNB	6.56644883816194
NOC2L	5.05296465888354
NRG2	3.91310087222665
C14orf162	3.24473662378862
HMG4L	3.97197981687509
IL15	3.75376752419129
GABARAPL1	4.06762605049445
SPTBN5	3.7532278708137
C1orf77	5.73125324717299
LAT2	4.19789442329248
WDR78	4.0161378591021
SLCO1A2	3.23921974784164
LIG4	3.66884517501536
GSDMDC1	6.3046319287118
METT10D	3.49990098129103
ECSIT	5.35517080743163
BMP4	3.9484279241692
VSIG4	4.56280989538773
DIRAS2	3.20830283575762
SLC12A9	4.61315006625387
MC1R	3.50778544760222
TXNL1	10.1368866308222
GALNT7	6.23495802015542
ISG20L2	5.13427777831944
OBSCN	4.53144393069966
GBA	5.84757411125312
C6orf64	4.65513401115743
ESD	8.57813609222151
PNRC1	7.04705033677514
PPIA	12.4785289442110
VDAC1	8.09226291547142
CLDN17	3.88541105027036
TRIB1	9.23920546875122
MED6	4.3131061217478
TXNDC5	7.30738302377177
CD46	7.2939921676513
ICOSLG	4.01884944979606
RGR	3.66911516404719
DSG1	3.54941195692381
CCK	3.53028892549852
C17orf48	4.37381157448641
C1orf69	3.93034040339245
DEF6	3.88565504455287
SIT1	4.05041099569918
UTP14A	5.21063864784417
RPH3AL	4.11723391599041
NXF1	7.1173588558822
C20orf46	3.54873385065417
NHEJ1	4.71768050162307
SLC24A2	3.67204382726692
TUBB3	4.32275571314389
SEC22B	6.28067973921953
S100A6	9.53670692653121
CDKL2	3.44694684787031
TINF2	4.69593181734034
SLC7A10	3.63903924710163
SPRR1A	3.54688916244439
CYP4A11	3.03464584431494
SCEL	3.21280226359018
TES	7.00310833119798
CCDC70	3.48048095831304
SH3TC1	3.60090686434693
RAB36	3.84471467044851
GRIA3	3.45372553465970
CRYGB	3.63032979002052
BHLHB9	3.81797278149351
CRISP2	4.23555047725581
ILF3	6.3070948889159
NTRK3	3.44512816342685
B3GNT1	5.46512855373804
ZNF444	5.19419174846873
LARP6	5.80090286141224
FMO1	3.42406848920859
POLR3C	6.27233448181622
FBN1	3.60398169076827
SGCG	5.53951643151722
JOSD1	5.99356676936531
BEX4	5.88035497433674
INHBB	7.53489866040315
TBL2	8.26946829826333
HYDIN	3.26018778017462
RPS6KB2	4.74179221875873
ADRM1	7.1003777758281
DDEF1	5.0205500235024
PEX6	3.56305833394533
BAT3	9.10541045574126
TXLNA	6.23862719255284
RAB31	5.44004463478038
SCGB2A1	11.0498811128623
TMEM187	4.93309656576886
AIP	5.19680816153498
LGALS14	3.0939268642667
SLC6A14	2.97086078984792
DDX4	2.91964651502307
CTNNA3	3.39832840337495
PRRC1	7.72918050452037
AP3B2	3.22533881478714
TRGV7	3.34551177526317
LAMA5	7.95065929914907
PMS2L11	4.79753161397226
TMEM184B	6.97777575981213
AKAP4	3.69584465185283
ZNF292	5.48474497597615
C21orf45	5.93931825345237
ARNTL	4.25639745828448
CTCF	6.1571714313022
CCL2	5.42073446941921
SNTB2	3.86742486232199
KPNA1	5.4388323269131
KIAA0746	6.38712857497008
KRT81	5.12498188067683
ALDH3B2	4.03069020212577
TMEM41B	6.20039352764661
M6PR	7.38642023843294
S100A11	9.01523331559704
LAMC1	9.51909678440916
CCND3	6.38648681188122
COASY	5.5494012629735
EFHC2	3.65903142645154
DOT1L	3.35859151264039
CLTC	10.3686074349466
CLASP2	5.26218132036104
SRP9	10.4133998973131
EIF2AK3	5.59111836641195
GPR88	3.10964369437781
COL13A1	3.35203291573551
SMYD2	8.33024550675279
TMPRSS2	3.30900887127717
PBX3	3.86485603941494
SIGLEC6	3.32179999652218
PVRL2	6.34766488862968
ALKBH4	3.78489948581433
ZNF629	5.37348250910392
NXT1	8.13488422816248
CCDC93	4.53097385053921
TROAP	5.32308981698815
KCNA10	3.64622457837479
FLJ10154	8.42951324660039
ANGPT1	3.67344268883573
MED23	6.09067634689212
RAN	9.46706443200572
LMTK2	3.51593439227429
SEMA6A	4.55836699163990
UFC1	9.746865371296
UBE1DC1	5.39112556582777
GMEB2	6.18849995785505
EEF1A1	12.9340196086514
PSMD14	10.2789985283913
FLJ10213	6.12796158519054
CHAC1	6.50224606706505
PDCD2	5.54050469263153
MAST1	3.78197876826311
EPHA1	3.98119132205406
HMGA2	4.9197215193143
EIF4G1	7.01373515715014
ING2	4.40572474283128
C1orf109	5.67922042092479
INTS3	5.82149023172369
TRPM4	4.76195249696335
LTB4R	3.61583424257175
ISYNA1	8.53502400601914
UBE2D1	4.72968857240218
LSM7	7.72751843940692
IDH3A	5.00028185203097
FLJ21511	3.41153658971327
CREB5	3.05439631570362
LRRC47	8.88818053384874
ANGPT2	3.72925706846003
RANBP3	5.04381564137762
DYRK1B	3.65658525215919
HLA-DRB6	3.95124895880961
ATP6V0A4	3.11084138008252
