Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_D05_443142
Composite Element REF	Signal
SOX3	3.50148893042988
GATAD1	5.70348889461499
AVIL	3.76683934278068
LMOD1	4.05712511912897
FCER1A	3.29315054520484
TMEM112B	6.10830494036597
HIGD1A	8.46230031206966
CALR	7.7868239791737
ADRA1B	4.48223594658704
SNRPD1	5.98773292695662
LTB	4.83079757466603
NCAPG2	5.60896157179053
NEU3	3.40102063018207
KCNMB1	3.08879486911454
DES	4.13890140921414
BZW1	7.16195006365142
ITGAV	7.26511538487583
ZNF221	3.24719116740201
LENG4	5.40061850381139
C20orf3	6.80369373269694
GDAP1	3.47336475892013
PIP5K1A	4.5942731141147
PCNA	7.59996299642077
C1orf34	4.58869359368651
BEST1	3.49088440950156
RBBP4	6.77473971412086
MMACHC	4.84489536492941
REV3L	5.35023537804711
PHKA1	4.92821771861101
PRKAR1A	6.8406902499147
AVPI1	5.97323726954516
HSD3B1	3.97810337069821
ATG5	5.5302685620681
SARM1	4.22886976155992
RAD52	3.76610626301121
RGS7	3.32231809881986
CD207	3.48287293514022
HMP19	3.41461646731479
TMEPAI	5.80597151848219
ARL17	3.5051934611376
MYCT1	3.52895576481447
GM2A	4.95470848365759
SCGN	3.90316822060501
ETV4	5.21003765363935
MPP1	4.39057479252236
CD2AP	6.42181906377275
CCL20	5.27016983355966
CCDC86	5.48020912982763
ZFP30	4.0995433324913
MYH10	7.62023101417023
CTBP1	8.02628922897874
MAK10	5.5357009926816
OR10J1	4.05353649780215
TMEM9B	6.89129060299234
DNAJA1	7.61277290427781
LOR	3.66166536107523
MAP6D1	3.94356648773978
LRRC50	5.51386081683234
PRKX	6.21583245974408
ARMC7	4.44748282503503
KIF5A	3.32635679181398
ARG1	3.21399903310941
PCTK1	6.02765614806175
NSL1	5.49366369373212
ASCC2	5.52215669704989
KIF2C	5.22879843767676
PSENEN	7.27544863704346
FCRL2	3.16498500828163
RAB11FIP3	4.464295834124
NPR3	3.91815516589604
CENTD3	5.19060297320193
KBTBD11	3.93670236156322
HBD	3.16339063099466
PCK1	5.98718115980489
IRAK3	3.72214482935913
OLAH	4.36212040844572
CNNM4	4.69699595820885
MYO5A	3.92285412285065
CYB561D2	4.46957176887308
MEGF8	3.71943143773592
SIPA1L3	5.13371543690089
ADAM10	4.10393990928285
ALPPL2	3.35505302258887
OBFC2B	3.85295424495385
GALC	4.11376187500218
LIPA	4.64511097970232
NAP1L4	7.25763601591663
MRPS22	7.56433314940485
GNG4	5.32921192250818
TBKBP1	4.37929877151137
PSG5	3.95652496139401
CAMLG	8.34839129057713
RSAD1	4.13242347854983
SLC6A13	3.98137861735786
AGPAT4	4.23920780004094
ZNF167	4.35646352279195
FAM53C	6.95711178605945
VWF	5.7973364768115
VTN	4.1953972906893
BAD	5.03868410072426
TPM1	6.03742445915076
PYHIN1	3.55534180743558
PDS5B	4.57195107207256
CIDEC	4.19602663328206
CRIM1	6.27312443182975
DHTKD1	6.10485225964794
SH3GLB2	3.34914541031576
SMPDL3A	3.70403005474725
SFRS2IP	7.42576359821402
FLNB	5.99187203458275
NOC2L	3.77486124111467
NRG2	3.77734913725179
C14orf162	3.26065067856482
HMG4L	5.21712673879038
IL15	4.83950522041208
GABARAPL1	4.24409158627711
SPTBN5	4.19447628293703
C1orf77	5.66436047467342
LAT2	3.9183456386899
WDR78	3.43437587421267
SLCO1A2	3.27920942466225
LIG4	3.38994952348341
GSDMDC1	4.98615313572529
METT10D	3.40654226186866
ECSIT	5.00056829071896
BMP4	3.3556415818476
VSIG4	3.26871231818281
DIRAS2	3.76527678979300
SLC12A9	4.41417952373344
MC1R	4.12707129627257
TXNL1	9.62823214505724
GALNT7	6.63525745930984
ISG20L2	4.7102562470145
OBSCN	4.79776600095148
GBA	5.70604023053883
C6orf64	4.84488981132911
ESD	7.86623688086394
PNRC1	6.69441666029082
PPIA	12.0636932857426
VDAC1	6.23675232256548
CLDN17	4.11706773551062
TRIB1	7.44015479408859
MED6	3.98497197850788
TXNDC5	7.62645422095914
CD46	6.05124047774684
ICOSLG	3.96500187893593
RGR	3.60847660680083
DSG1	3.47435629432533
CCK	3.86780188457011
C17orf48	3.60048826292679
C1orf69	4.06320249930052
DEF6	3.8130276340025
SIT1	4.17128172682033
UTP14A	6.44047723743255
RPH3AL	4.23442101902109
NXF1	6.25021108309412
C20orf46	3.62205025502451
NHEJ1	4.8407038862587
SLC24A2	4.15931842327679
TUBB3	4.18237525698766
SEC22B	6.50664390094127
S100A6	11.1320589552657
CDKL2	3.09817026503038
TINF2	4.22594317528322
SLC7A10	3.59966295280421
SPRR1A	3.74650007233551
CYP4A11	3.53441676178659
SCEL	3.49719498870041
TES	8.33779745715508
CCDC70	3.42031980925088
SH3TC1	4.17991182275736
RAB36	4.6693897525027
GRIA3	3.4739983700709
CRYGB	3.17684912007368
BHLHB9	4.14398429266085
CRISP2	3.37308059975039
ILF3	6.98080419707104
NTRK3	3.37934213973635
B3GNT1	5.3310795794826
ZNF444	4.90308480952303
LARP6	4.95399186955638
FMO1	3.9441817565228
POLR3C	4.38152922138583
FBN1	4.33057309404425
SGCG	3.42148548853703
JOSD1	6.01854896058559
BEX4	7.54041033139846
INHBB	6.3534701965812
TBL2	7.80625125587487
HYDIN	3.81615105720417
RPS6KB2	4.64077085381567
ADRM1	7.03454056608196
DDEF1	4.73864729189401
PEX6	4.12842815736315
BAT3	9.17588224107791
TXLNA	6.13664088234796
RAB31	6.76271880895707
SCGB2A1	9.05196812314895
TMEM187	6.77448205107658
AIP	4.92663315308591
LGALS14	3.02351275246087
SLC6A14	3.27997848126664
DDX4	2.95164427302521
CTNNA3	3.26579085988031
PRRC1	7.78204117920966
AP3B2	4.08143418815194
TRGV7	3.28311973026871
LAMA5	8.38409705973724
PMS2L11	4.58265161186364
TMEM184B	6.85892869960154
AKAP4	3.36640546395468
ZNF292	6.66501380770932
C21orf45	5.15047803983406
ARNTL	4.64087365398514
CTCF	6.48470564653651
CCL2	4.68772241552865
SNTB2	4.2596083736083
KPNA1	5.42110379824179
KIAA0746	5.59418026833043
KRT81	4.31712095346599
ALDH3B2	4.68592185482807
TMEM41B	6.74970097763499
M6PR	5.48565281924115
S100A11	9.07051963571781
LAMC1	7.66379065521603
CCND3	6.35216037873164
COASY	5.75585965363481
EFHC2	4.44127872414
DOT1L	3.38647365531683
CLTC	9.66817669151033
CLASP2	4.76996805442711
SRP9	9.31227350177627
EIF2AK3	5.79146786890698
GPR88	2.94145826275458
COL13A1	5.04237644705478
SMYD2	7.47070826847454
TMPRSS2	3.52632431226526
PBX3	5.36654900505451
SIGLEC6	3.59772535251405
PVRL2	4.94105925142608
ALKBH4	3.92603443017841
ZNF629	6.01446510568006
NXT1	6.26579043074432
CCDC93	4.42475781589084
TROAP	6.06285216460998
KCNA10	3.20568602842851
FLJ10154	6.56671894501433
ANGPT1	3.94635785538939
MED23	5.23875924882004
RAN	6.69538559248406
LMTK2	3.43590980183017
SEMA6A	3.72599368968847
UFC1	8.35844825075817
UBE1DC1	5.23864832819839
GMEB2	7.01410954459858
EEF1A1	12.4151066776415
PSMD14	8.56149026543638
FLJ10213	4.74641662687999
CHAC1	4.50078098715562
PDCD2	4.44157128380551
MAST1	3.61125797813949
EPHA1	4.11678052163431
HMGA2	3.53688000640081
EIF4G1	7.27971414658805
ING2	5.1195153755049
C1orf109	5.08099752933302
INTS3	5.42723316388373
TRPM4	4.98391490080306
LTB4R	3.77517963550799
ISYNA1	7.33175999189917
UBE2D1	5.04765197970598
LSM7	6.24201339787332
IDH3A	5.24142460781397
FLJ21511	3.22465001467683
CREB5	3.59685775096129
LRRC47	7.48113658768926
ANGPT2	3.72201554722049
RANBP3	5.82977934083663
DYRK1B	3.91301255332602
HLA-DRB6	3.95317541530923
ATP6V0A4	3.15307541941371
COPS7B	5.05053073222679
TMSB4Y	4.16780400534916
RBKS	4.6983288736126
ITGA4	3.36105893660209
RIN1	3.91288376426676
DNAJC6	3.72726736976358
SEC23A	4.60308183978486
PHLDB1	4.75437966905137
CLOCK	6.76019426162008
LOC26010	5.13098839098663
MLX	4.25538852766386
TPD52	5.94954934164042
PSMA4	9.64098163039541
C1orf149	6.75046554270636
C14orf135	4.36017797799881
KIFC3	4.48577723611682
ROCK1	5.30119473868252
NCAPH	4.43593904242128
TAGLN	5.09763642342111
PTPRK	7.50155890389477
CCDC19	5.19470786729668
ZNF45	3.95852997136718
ZNF329	3.72924057332049
TK1	5.42518567606248
TAX1BP1	7.87204844933281
ZDHHC18	4.69180857414541
C10orf88	3.81153825017134
TMBIM4	7.8340571412083
KLF1	3.23256745867429
NMUR1	3.21624970439712
KIR2DS4	3.36755365967233
SAP30L	5.6582815546149
KDR	3.93953993868706
KCNK2	3.46465916435674
VEZF1	6.86272068120871
GIT1	5.8055994348522
RLN2	3.59915657280776
ST3GAL2	3.85001892212528
DNM3	4.21853027519076
C7orf10	3.41878078571711
MMP28	3.42917480395456
ZNF394	5.73608725222204
HPD	3.02865814878743
MOXD1	3.78396459244168
PDGFRL	6.17981495906019
ODF2	4.37223405968659
TREX2	3.37973173419465
MFAP4	4.42061112464869
SMCR7L	5.30447833270634
EPB41	3.20126110418123
GZMH	3.62431924390382
CNNM1	3.27934164430194
PHF17	5.5439837053979
CBLN1	3.10468864536125
NUP98	4.8726533711803
PRKRIR	6.77204217646108
RMI1	6.92516232627527
MED4	5.76864018033512
TRABD	4.27086504109127
C11orf21	3.74850356877875
SHCBP1	5.30265523794506
ECM2	4.49269524444214
PTPRS	3.60207084722802
COTL1	5.41074919420308
ANKRD57	5.0838870014399
CLDN15	4.02206670084105
ZNF659	3.0879459304423
TNC	5.47256937879592
GUCA2B	3.48318892479065
DOCK9	3.86261115832254
ITGB1BP1	5.48442797476948
DLG2	3.03166805813584
BRAP	4.11958819602841
C13orf7	4.44151125691959
ZC3H7B	4.33303711952580
PPP1R12B	4.24560115751648
SOCS7	3.87782874594379
MARCKS	7.46987118941597
SACS	4.30937046176834
TTLL12	6.99277924057263
SH2D3A	4.74244791191665
RFC2	4.43910889229056
PPARA	3.27620123841927
DVL3	5.79952086255837
ADFP	5.25914241020096
KRIT1	4.6851020815022
SERTAD3	5.18797874451381
LEFTY2	4.78267633706122
MN1	4.00463024595504
PTPRD	3.66141833145764
RORA	5.86418444401797
PIAS2	4.58307909375151
MOSPD3	5.48447407271993
FBXL15	4.86028670811358
MYH15	3.75119230650265
LY6G6D	3.61615820756246
CRX	3.35925867340955
SLC22A17	4.80041117047752
TBC1D13	5.01495845476904
PLK2	4.93419953817565
EIF1B	7.4723549389632
PRIM1	4.44807596463427
ATP1A2	3.29890133035168
CRYAA	3.41455582446096
PLEK2	4.09579603275728
BACE1	6.15627568882269
FAM12A	3.26234163673089
TG	3.33723397181335
AGTRL1	4.131803592884
OPTN	6.27827149366615
MAPKAPK5	3.86140472155492
DGKG	3.89442784473937
RBP4	3.50379687115337
ZNF428	5.01994765523593
TFB2M	4.82091555410785
METTL9	8.2489807489237
ATP5O	8.75977138104873
SP100	5.21388322659905
CPSF1	5.93112388021893
LIME1	4.9317009305222
S100A4	6.43166554320055
BTC	3.94202376516952
MAP2K5	4.19893402044528
NUP188	4.68564665285097
SDPR	3.35607310212523
RPS20	11.4603631511043
LAMB1	5.01121616316623
IGF2	4.69346951652527
ATAD2	4.90140498594092
ADM2	4.07823828999981
NPEPPS	5.86231319129609
DMN	4.14160544556591
EPN3	4.56346384649583
CD80	3.98642251500904
GPR77	3.29409442542061
CLIC3	3.11232909559851
HOMER2	5.23064247953948
KLF8	4.14558081519893
DNMT1	7.87448565942537
HTR1B	3.87063441020903
EPB41L2	4.80457802371339
JMJD6	4.43545560664657
CTSL1	6.90240676613498
BRIP1	3.26275138062194
SMARCD2	5.63766099765331
WIPF2	5.725711155554
GPR27	3.78377390486034
ELAVL4	3.59256185554928
CDH9	3.62697962078022
PPM1B	5.95202338831463
SUV39H1	4.9805348125072
SLC7A5	5.60811491981312
GZMA	3.4886280222622
DLG7	5.10228939829037
AAMP	6.51657230648925
T	3.45903581663389
NFIB	6.00066490366824
MBD6	3.86014147135434
TUSC4	4.9915714086646
CAPRIN1	6.11116480933728
ETFDH	3.73574131509761
SLC15A1	4.0796252419914
KLK13	3.64164728803676
GSPT2	4.53306578047524
TRIM13	4.91880338038501
NAT9	5.41332616020926
MB	4.91665853822327
C15orf5	3.99154891974278
LIFR	3.54579535360819
DMBT1	4.49003728488866
KCNAB2	3.51200063426351
EIF4A1	9.08537617480935
MXI1	8.55770441614212
SPTLC2	4.78486275253533
TTC28	6.21215881964224
TSEN2	4.02631287158063
MAGI2	5.59495577432418
NLRP2	6.73113980183035
EXPH5	5.61679492842989
NELL1	3.91210219743361
MAP3K2	3.36273030099056
SEPX1	5.26434050995017
TSPO	7.96385749732825
ADORA1	4.18793254623686
CLINT1	6.45848972185598
SYMPK	3.99195358023734
LEPROTL1	6.48684348955644
C2orf54	3.75286254659155
SEMA6C	3.70803718671103
POLE2	4.63247642153466
IL2	3.42579906251921
TBPL1	4.32528541434703
STX12	5.19811901333122
MRPL39	5.36041042543229
PLCL1	3.2684119284265
CASC5	2.71826528911846
IFIT5	4.26076652350357
DDIT3	4.93871095560485
FAM46A	4.98750759620678
CYLC1	3.60597826012667
HPCAL1	5.26233848219776
HOMER1	6.09618962304163
CDH1	5.71416867704728
CCDC101	5.7136701095001
ITPA	7.09049706422615
D15Wsu75e	5.29110182775389
EDA	4.46169900631749
CREG1	7.01191617339773
SAP18	6.07448612713952
IFIT1	3.95202667757514
CHRNA4	4.07998682222637
CALML3	3.26583620453035
HSPA5	9.9302002457375
JUNB	7.21966116086455
SERPINB6	6.03757074791753
NSUN5B	7.84015083873603
RAB40A	3.93390231384298
SCN2A	3.32101203089431
ALDH8A1	3.20122744631396
ZKSCAN5	4.23454556729944
WNT7A	4.2842865638937
PRRG2	3.83968426215295
RALA	8.01202260389303
H6PD	3.97127620647454
CAD	5.55926107951844
SAP30	3.92599967200432
DOCK10	3.22471492100867
XPA	4.74426886049491
FAIM2	4.31489753949326
PRB1	2.70035494143284
SPDEF	6.20415155284086
ETHE1	4.79984670412356
GNPTAB	4.53374047887655
IRF5	4.50181520131933
ABCC10	6.13892889952673
ACAT2	5.2198428118718
INSL4	3.37058963837189
GNMT	3.02481400893584
PFDN6	6.19059965784259
RPA1	5.72103533690114
ACTR1B	6.01978888117876
TROVE2	6.61408343858665
C12orf35	7.74937353357606
EEF1E1	5.63082434796181
PLEKHM1	4.67939311560891
MSX1	3.69535054378261
FNDC3A	4.73639047275225
ESF1	7.4483632420054
HSPC171	5.05471277857901
MRPL2	5.57099014622914
MICB	4.96072846903993
CELP	2.72967218590815
ST8SIA3	3.27997366531231
C10orf116	6.81592550006809
MYL7	3.15674970245514
NCR1	3.53618934126507
CD52	4.21265519478486
KHDRBS3	7.16986507379844
SLC30A10	3.30672660966231
PMS2L5	6.18351968619017
UBE2E1	8.80697513437957
AP4S1	3.94165419020597
TPK1	3.42173317359664
MICAL2	6.53568817975745
UBA52	10.8880595451374
GEMIN7	3.80604844183599
PPIF	4.9649692805004
RIPK1	4.22545238151241
COL14A1	3.89723253974472
HSPC159	4.54760049384719
CPNE3	7.86261040165883
ATP8A1	3.05064066186935
ALOX12P2	6.34294857756074
CSAD	7.25714984403663
MTHFS	6.2519172030169
RECK	3.49916828736991
CXCL9	4.19172764581818
ABAT	4.20738601090122
VPREB3	4.55351199949783
EGFL6	3.58965834633120
C1orf14	3.17595866529925
RAB3IL1	4.79154060152213
FGF18	4.06230690227356
LHX6	3.85608656684754
SLC20A2	4.06115163563359
JARID2	6.52398039645586
CRBN	4.77946087669689
SPINT1	6.39507698703562
PIN1L	3.46481518754106
ABCF3	5.40334170484288
NCBP1	3.64363317295384
SSX1	3.43572112220158
CELSR1	4.7782981530121
SLC9A1	5.68247515781593
CHRND	3.69489748923639
ELSPBP1	4.30020563138215
SRPRB	7.93300531894364
FOXF1	3.07414227959010
LTF	4.32829143261714
TPO	3.2645352340995
KIAA1467	3.53237590254378
DNAJB9	4.81945398147404
PAFAH1B2	3.76354560022578
MRPS27	5.80528571603022
DKFZp547H025	3.07760070458002
TNN	3.30792911283845
UBAP2L	6.34853933657814
WBP2	5.44895526388184
AGRP	3.82142950425652
PRPF18	4.24013113161059
GTDC1	4.48666381016582
TMEM131	5.3535929562952
RCE1	4.36447721421505
CD81	10.8945551464681
TIMM8B	8.89275096559688
MYH7	3.53508263933943
CYP2W1	3.42412847717328
SCRN3	3.31548805783681
SH2B3	4.23188063751961
KIF1C	4.68386994157924
TMCO1	5.98174738735917
NEUROG2	3.24695119067009
SUHW2	4.02465695304493
PAPSS1	8.14029962681018
CABP2	3.17427167171703
H1FX	7.60183583666749
ELF2	5.23269055705077
HOXA4	4.13448444796181
KCNK13	3.19550963443026
SEMA3D	3.08285168652394
AP3D1	5.70753723257434
GLYAT	3.28754654462183
OGFR	4.5509296936182
MC5R	3.44857737076575
FLJ30092	5.20248810775164
TGFA	3.98948259558511
C8orf17	3.13167770001798
DDX54	4.71109242686498
NPAL3	3.73595446348159
NXF3	5.23845197341606
MMP17	3.3717271997116
KIF15	4.69996158006591
MYL5	4.37590248461204
PRLR	3.57609436042884
AP3S1	8.95060955672235
CHIA	3.71191793769811
FGFR1OP	4.15683393467396
MED28	5.4868688932384
PTPRA	5.25235792853395
CEACAM7	3.3046446000002
GOLIM4	4.91988287896454
PADI2	4.81862693569998
ADSL	7.1777901127073
HSF1	4.91562932074106
LAS1L	5.87242858669656
DR1	5.26369959600768
BAP1	5.70901300902812
C14orf140	3.73727757135704
SLC17A2	3.96900429833012
HOXA9	4.0117031182563
TMEM161A	7.00692183650677
TMEM144	3.10314467172105
HIF1AN	5.02518570174608
METTL7A	6.94611793458262
NCKIPSD	6.16768626788963
ITM2A	4.85951194305514
POLR2H	8.38093858432575
ABCG5	3.8818563086686
PCDHA3	3.73693945256643
DSG3	3.8392332035895
ZNF180	4.00428099758266
BUB1B	6.75823795829111
JMJD1C	6.38638181915574
NFKBIB	4.35963214872179
DKK1	3.73777021415763
CAPN5	4.47877282820807
ZNF205	5.0082280476382
COX7A1	4.50670841986666
OLFML2B	4.00241965747288
MAGEA1	3.50400280766776
PA2G4	6.75219308972369
NEDD8	6.75239851269794
MRPS2	5.65237847893162
ABHD11	7.81047171127582
NOTCH4	3.83723514425939
CADM1	7.05851467206046
PAIP2B	4.16745336744868
MAT1A	3.99290705422467
THUMPD2	4.643995310152
CALM3	5.392109325143
KCNC4	3.64181946881713
TSPAN1	4.40148280026996
NMI	7.09286260967755
ACIN1	4.42631044536935
RGS9	3.30408055027178
XKR8	5.45637848121718
RPL23	7.44188011684272
B4GALT7	5.10178833133950
CNKSR1	4.99006811796623
MPDZ	5.29743716391631
SDHC	6.65774443169248
ATF6	5.85625662769431
OR1F1	3.80764470828742
GBF1	4.50354759770948
ITIH1	3.63866426470991
ZC3H11A	7.8600653891211
RNASEH2A	6.74425756691129
CCR10	3.18192899572612
EIF2AK1	6.58528453095511
B4GALT3	5.45383590996167
TMEM112	4.60521340655513
MAP1B	7.54788568112924
NVL	5.35293326930159
PKM2	9.40228346644603
GGNBP2	6.17939357184666
ARC	3.48732767791835
NUP54	7.23760604497568
PPFIBP2	5.10101195084024
GPR175	4.95561532353307
VCAM1	6.04468810677319
STAT2	3.56333920192948
SEPT8	5.16142608781252
PTAFR	4.48674444774222
ALG3	6.29524429113144
REL	4.46133680343472
GNA14	3.59571402080914
CR2	3.78355421830533
RNF40	5.83144149502837
EWSR1	5.54808765468402
CSN1S1	3.21278148787719
PLEKHH3	3.03762838798539
IFT81	4.59259504451659
PDCD11	5.09304466221969
PCDHB1	3.66308800223039
TM7SF3	4.69318692209267
OR10H3	3.39733399110397
ABP1	4.66557414516611
GLT25D2	4.19199655760904
CHRD	3.42565131016946
PEX10	3.80456512472188
C19orf57	3.92240292789547
KLC1	5.71896362860348
GALE	4.78173960132296
NT5C2	7.613581983381
TBC1D10B	5.65122505296471
EFCAB2	4.9043396964531
NCALD	7.16250488926407
AKAP13	6.47967271931737
FLG	2.70830930879973
IFNA1	3.05594087791339
ACCN1	4.1333474767797
ZNF337	5.34528111141197
ARMET	8.12850210267401
ALS2CL	4.48957213417928
REEP4	6.63448626191248
MTSS1	3.92986003829865
ACN9	5.41674032607405
ADH1B	3.45957520137078
DLD	5.02222861149314
CDK5	4.38575064923639
PPFIA1	5.05278676247295
DNAJB12	5.03805860504618
MLANA	3.36802640799097
HMMR	5.44291022176411
CUL2	5.75286918039787
DENND4C	5.20828139969804
KIAA0319	4.19061759083178
RPS7	11.7644289193491
JAK3	3.39292332962881
C6orf106	5.57135188499359
HEY2	3.5664329274538
GCG	3.04317417375272
FCER2	3.19424000152955
CAMKV	3.51346208112662
ARHGDIA	4.88830327777161
ARFGEF1	5.16064053636371
CXCL5	3.1699710156222
AP1M2	7.30171247897821
GCAT	5.65917769481697
TRAPPC4	5.6521900443286
LL22NC03-75B3.6	3.54619255580834
SPRR3	3.54344205627685
LAPTM5	4.79727700024812
CETN2	10.2183202235084
NOLC1	6.22272268849602
IARS2	7.29808662705798
HSPC111	5.83275628391274
C16orf61	7.923050144089
RHOBTB3	4.35046417208069
RGS10	5.00396305147359
PHLPP	4.66792059910596
CAB39L	4.07515219047686
CHERP	5.8149963291496
FSTL3	4.22212847753118
QSOX1	5.87359824767418
PEX11A	4.23763711438659
FCN3	3.66050791444751
NPTX1	3.76616309481432
PTPN3	4.64429826879304
C11orf51	5.92556367544498
ZBED2	5.4711598138722
NPY2R	2.9841565297259
SCAMP2	7.13895529598163
SYT17	6.50812408354186
PLD3	5.49581404774646
ART3	2.94961425880785
SGSM2	6.08357736140338
OR1A2	3.36190094994235
SLC5A1	5.66888076540311
MLNR	3.19574225428424
EPHB6	4.28548448596111
POFUT1	4.01823635143587
C6orf25	3.1807267081431
STAC	4.42217181463236
CXXC4	3.7329781745719
TJP2	8.58919542788496
JARID1C	5.14297628123529
LILRA3	3.34930215399061
KRT10	8.0724841274263
SERINC1	5.9686426261692
CCT5	8.79900705317877
ARF3	8.13678057773553
RAB27A	6.34522249200957
SLC9A8	4.76806324390989
PEX19	4.80253657920025
CNP	6.22770509738366
EDN2	4.44477908650738
PSMD7	5.06052162479304
UQCR	8.57516955262894
CCDC121	3.88894423835044
SSX2IP	4.44367495226278
PPP1R3C	4.42940112232224
TM2D1	4.64887199551512
LRP4	3.33276758264819
TTC17	6.78095860673678
C4BPB	3.88466372980904
POMT2	4.88144588001046
ARL15	3.17400278912311
ZNF253	4.07867317894589
CHRNA9	4.0116306143356
SOX11	3.38256624543080
HIVEP3	4.05397094384124
SEP15	7.72620838694843
MRPL16	7.10825532119997
PKD2L1	3.59340457321944
RHBDD3	4.28596868022899
BMPR1B	2.99348859730046
PDE8B	3.83235057573343
ABLIM3	3.71799137919912
CENPC1	4.29618946415403
C2orf42	4.46925961485992
LTC4S	4.23747723835608
PSMC3	5.51727374657495
SMARCA2	4.31185929759508
FUT5	3.89165773255638
P4HB	7.98703531090283
ADH6	3.48268352966508
CST2	3.17782173716281
PLAC4	3.85015764464632
BRF2	4.63565004342998
RAMP2	3.848627906653
BCL11A	6.49122679068021
F11R	7.69041793106684
CLUAP1	4.46681233852248
ZNF330	4.97578439553342
PSMB1	8.7869436951214
VIPR1	4.35494665837818
TXN	8.0910091721169
ACTA2	7.2389645970803
KIAA0947	6.60136694761484
REM1	4.18159299603205
FANCE	5.17253600922459
PLAC8	3.58520039044065
BECN1	5.18472449146193
GMPS	8.5335204463707
LGALS8	4.5317247156422
ANKRD1	3.17228298113601
DDR1	9.67416909556031
ATP6V1D	6.5065371297021
PTGS1	6.10848250237134
ALDOB	3.40358732368239
DCC	3.24781005356328
SPAG7	6.51466867163495
HOXD9	3.78907230169621
LOC440295	7.11520323627241
SYNPO	6.46331781560372
C6orf47	6.28269805917814
UBE3C	5.80397223744685
TRIT1	5.116002806486
HOXC6	5.47883231187611
LRP2BP	3.48588739689154
PDSS2	4.45719824395534
MYST2	5.36770508394686
GABARAPL3	3.54569509341978
ARAF	4.75540412197324
PLA2G2E	3.53037263880398
KLF10	6.92222106722873
DCTN5	5.14523157617715
ASCL1	3.52575281627026
TSNAXIP1	4.08789754789318
HKDC1	3.59175402192516
PHF10	4.84165417554952
FAM131B	3.76882369346640
PSME3	4.71964387620797
IFNA10	3.31378966569615
NUP43	7.77314041433222
DBR1	4.65516677433182
NME3	5.324425321826
CYP46A1	3.93190161309748
L1TD1	3.72030313448527
NMD3	4.41177939538227
CHN1	5.29794450328699
HGSNAT	6.81894556628729
RAG2	3.28848156485652
KIAA0754	4.85161504656287
TMED1	6.40945814134567
PMM2	5.3928262706434
VPS13C	5.59745871606413
METTL3	5.29208651912149
REXO2	7.89108595260636
SLC14A1	3.36887209035659
ANXA4	6.2174146260736
CA1	3.66025589826378
UAP1	6.36209525270155
KCNJ15	3.49112584684942
DHODH	4.69242522624767
TULP3	5.1633221382885
RPS14	11.7484104112356
ATP2A2	7.28129150375587
APBB1IP	4.20437800704781
ATIC	8.0503777799225
ONECUT2	3.59601181467594
ADAM15	4.08955231271951
FAM110B	4.2816487889859
NPL	3.35101550295236
LGR4	5.74544793740713
STRN	3.26807048750951
UEVLD	5.14461872639002
GAB1	3.2600793566345
SULT1B1	3.71282325082664
SNAI2	3.99131622531948
ZGPAT	5.77675288706906
KCNN4	4.09908273774224
SNF1LK	4.14613963942728
DLEU1	4.87272738364647
UBE2Q1	7.85737691304893
ZMYM6	4.85805035584244
JPH3	3.91189956418353
HEATR3	4.09473363979771
CYP2J2	3.83270124331291
