Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_G01_491276
Composite Element REF	Signal
SSFA2	8.24597754227855
NR2F2	7.6642749618401
MTERFD1	7.18077647575841
BCL2A1	3.84084696406879
ZBTB24	5.10932550401169
NLRX1	6.26443930710464
FHOD3	6.26565453126071
PRDM1	3.78898610689494
PSG7	3.42281483669447
ARHGEF5	6.81244144668406
CCDC47	6.57195986477708
FGD2	3.71898598827549
SLC26A6	4.91512424078587
BIN1	5.16031446920998
SRRM1	8.11066378961292
P2RY14	3.27070609680255
PCSK1N	4.52678791164182
PPP1CA	8.48729835638321
ZNF33B	6.00377249031604
MOCS1	4.22727939995432
NAP1L1	8.36618238661708
ECT2	7.7083104666564
CACNA2D2	6.15872847684168
PTDSS1	9.14683650623286
DOCK6	3.88404863449607
SLC38A6	6.65985417006419
C10orf119	6.42527712432192
CCR4	3.32573859653122
COX6A1	9.9830326420978
B3GALT2	2.80040722047426
CD14	6.00600447241359
ABCC9	3.39309084253045
SNAP29	6.99250335263322
TRIP6	7.34859403951376
HMGCR	5.7996340954117
CDH3	7.33131908625944
KLHDC8A	3.64885795552548
IFT74	4.8017462443182
C9orf116	4.58188543298295
EI24	8.8055635200636
CENTD1	5.35402683893943
RWDD2B	6.91482360737479
INSL6	2.96774824942804
HERC1	7.03823966662298
NPAS2	4.57067567814532
NR3C2	4.67281301296434
DOCK1	5.28351075786637
FAM63A	6.21301638439963
FAM111A	8.05390384687442
INPP5F	7.00031435003629
MYBL1	4.39156862896032
HOXB1	4.03987070848574
CRADD	4.29092021593609
EMCN	3.05936624749305
DUSP12	6.97273952015854
CGREF1	4.54523493820965
BLNK	6.41685807630634
VASH2	3.49590734677682
PDZK1IP1	7.18567578693143
SKP1A	9.90176329154417
IL19	3.7328339229491
DOC2A	3.46529100389382
COPB2	8.84818622792173
CTR9	6.27926398621785
VIL1	3.05604559865384
CDC27	5.32267430657561
PTTG1IP	11.0914770323224
LECT1	3.55278071566187
COPS6	7.50252300159462
COL9A1	4.60911052481884
MCCC1	7.33213204640638
GPC4	6.19224720571476
VAC14	4.37355220448767
PSMD9	5.20079371314185
PPY	2.98129377124210
SRCAP	5.09233922177027
PPP1R13L	6.12906852389386
BPGM	6.08405656124313
TTC19	7.70954568606387
GFPT1	6.94883969291014
C1orf114	3.37735405971046
HMOX1	4.84935136007583
SLC27A6	4.83709478844893
MC4R	2.96193139999283
CALML5	2.85689118619653
MRPS10	6.81408416684368
PRR13	7.77162023650556
INS	3.12997298391216
CECR1	7.92579925307224
SERPINB8	3.6902087126451
FLT1	3.62294114781658
FEM1C	6.24148701814534
PPP2R4	7.7072610673675
PDIA2	3.03359691671536
TMED3	8.15957850840317
NUCKS1	5.35218611249455
EXT1	8.66266457300901
RCOR1	7.16698439003767
EBI3	3.57596468765988
SMAD2	6.25187965136865
ODZ3	3.48250997845253
POLS	7.76699539386921
NXN	8.82309624586898
PPIH	7.25093302702122
FOXJ3	5.10251351613777
EIF5B	5.59089161309278
EIF2B4	6.79658318980668
C20orf121	4.7667448347246
CENPE	5.00609798190188
KIAA0415	4.19243309375189
CRABP2	10.3309532482481
TSPAN12	7.23458927359491
CXorf15	3.33359023608139
LOC57228	5.91038572386538
ACTR3B	5.72024634613709
ASL	5.44224381939706
GATA3	4.57061407327517
TFAM	6.82040911467791
PCDHA5	3.35748958614966
PARP12	7.8235445056828
PIGH	4.88832836419196
ENDOGL1	3.14658048370113
GTF2H1	6.44440060332643
MPZ	3.21619137439497
BIRC4	3.92827619206423
SSBP3	5.46706505409705
BPESC1	2.73467344689555
FOXC2	3.25071607704008
HS3ST3B1	3.47453045778711
GDNF	3.70502663081995
CTNS	4.96403030566145
KIAA0859	6.59915850286046
TRPC5	2.94735665023674
PMS2L3	5.36682404112627
TEP1	4.25129444151324
KIDINS220	6.19962217650785
CRH	3.18094093944636
CES3	6.5358859369383
ACP5	4.31642061759541
AMFR	6.09472172187719
CA4	3.09300531888635
PLCB4	5.55244477989068
MPHOSPH10	8.4538617759897
PGF	3.44074221061849
G3BP2	5.58809502907981
SR140	6.1773390846976
ISLR	6.06646041986537
HOXA2	3.88961480555293
PYGB	6.58096536592376
BAT1	9.38174003860648
TSC1	5.57219019140799
NARF	6.63398209711226
DKK3	3.16035648199755
UTP18	5.29064170944501
TSKS	3.33451253529861
DDX31	4.84024421279672
TULP1	3.71237229221317
TNRC4	3.45102668747094
ZNF430	5.27613150647589
POSTN	2.893185137856
AASS	2.85624123753765
APOL5	3.64391672639773
PLA2G1B	3.8021167584565
FLJ11506	5.01446204087276
GTF2A2	9.06947222151282
RCHY1	4.80930172912581
CYP27B1	3.51064913039570
VPREB1	2.97173429819329
MGC4294	3.85580188382999
TACC3	5.88083482789893
PDCL	6.10117005020682
DMXL2	6.16750895459901
LOC4951	3.80189580301097
EID1	7.96662760615716
MS4A4A	3.84424238314346
RBM14	6.26522543403563
MGC29506	3.43236412259221
PPP2R5B	4.6644253655476
TNFSF11	3.29996788764893
ATG2A	6.30733326797973
RPGRIP1L	4.10658961630634
SPOP	6.4862894062127
OSGIN1	3.30171610669132
PTPRF	8.40621915127106
ICMT	6.6172145438963
SEC24B	6.75198018266473
MAML1	8.08486790080895
POLL	5.10444886813131
FXR2	4.43692245239745
TYK2	5.80958670904583
MUC6	4.29207008501221
ADAM28	5.48351062663451
MYL3	3.14145374303526
NRL	3.36456805090594
PIP4K2A	5.49725237738926
TCL1A	3.38766738810913
MED7	5.48009249292496
MYLK	5.09532554666723
RRP1	5.24843736095461
TFAP4	4.34000544984024
CYP4F2	4.20992732773004
UNC5C	3.50431941713149
ARL4D	5.18812487834146
SH3BP5	7.54247847777882
AKAP6	3.54683654011847
CTLA4	3.25910217195066
ACSBG1	3.78101986079615
MTMR4	6.65945135000045
NECAP1	6.67587715677338
SLC25A17	5.06591257656744
POLR2F	6.34549350218344
PLA2G2D	3.35917728961365
WNT2	4.35593389012837
GLMN	5.87872403576759
MCM7	7.67263747877679
TRIM52	6.29046707068163
DCLRE1A	6.05280566397189
PDX1	3.46837321627854
UBQLN3	3.24209992161442
PRPF31	5.78818432817105
TLR7	2.92125693175935
SMAD1	7.89145322695667
CLCN1	3.41557454412297
RIOK2	5.43587051679871
CEACAM21	3.30782380182417
PDLIM4	3.89583743631698
STX18	5.7834931716725
CCPG1	5.10744330282357
SLC2A6	3.91449645142851
SORCS3	2.9529268529459
NOLA3	9.00761572130433
PDGFA	4.55927076691131
TRDMT1	3.93343312927443
CFL1	12.0111185476268
IL4	3.08154487625813
NAT2	3.66178375068202
CPSF6	6.63360092022596
PRG2	3.41449311448870
PIGQ	4.04996052463141
CLSTN3	4.05667095243656
KIAA0146	4.32828540545806
GBP1	8.218549046794
CEP55	6.88427245444713
ZNF408	5.77835400521893
KRT20	3.10072873969667
EYA3	3.48594818435299
KRT38	3.70219382689545
WDR7	5.07464356726121
BLCAP	8.85573441066135
HLA-DPB1	8.16654207603788
SFI1	3.99156829483479
GNE	5.40148592517658
MGAT4C	3.021975237002
CTSE	3.73324873681504
SLC35A2	4.66848695052264
TUSC3	8.07489275789352
GABRD	3.15658538919387
IARS	10.4563317274193
ARFIP1	5.67498508521204
SFRS9	8.10547456011379
CEP110	4.33544446804677
MYF6	3.10347239214914
MGST2	8.82354217338161
EVI2B	3.96320372426999
TRPV4	3.06395128489204
SLC25A11	6.07208287036874
EHD4	7.42426779856978
NOX5	4.31698731939756
NCKAP1L	3.9712150639527
EMP3	4.49376433801789
SYNCRIP	7.82979182283148
BPY2C	3.90687032444432
C1orf38	3.79057013399656
ZNF426	4.46994966681174
ELOVL2	3.38386984768608
ATP5J	10.0479577810867
CBX7	4.91975742907941
OSBPL1A	7.94805080451145
MED13	7.15250271971149
ZNF589	4.47525448994012
CHRNB3	3.25283936690958
GOLGA2	6.2244067003279
NIF3L1	7.80786390091043
TRA2A	6.23501471954957
F2R	4.57692173046903
PHF2	7.30323378321572
PID1	3.26864907591779
MTAP	3.85841209714697
RFC1	5.25088793417465
C5orf3	5.20809918033084
ADORA3	3.85106273442908
ACTL7A	3.34648586906529
RAI2	7.6456803086078
MAP2K7	3.47666735383414
HYAL4	3.29287078435566
GZMB	4.17787449372603
FCGR3B	3.98782095077285
BMP1	4.24309856796084
CPNE6	3.30040590915116
SP2	4.20138884734049
DPF1	3.71024857339574
SMPD3	3.4606533662371
TMEM38B	5.39877682637218
CCDC56	8.34737184622925
NFE2L1	7.17310310097172
MRPS31	6.19265868600547
STIP1	6.08299409044744
MMP26	3.03980044297201
RASL11B	4.07311874612138
NT5DC2	7.51354870408321
HLA-G	6.8460185719623
LRP2	4.40599020502366
MTDH	8.74972665036266
HSP90AB1	9.95649146185924
PMAIP1	7.11682207682077
LMBR1L	4.79380907073306
SLC25A20	4.59344743137301
RSBN1	6.74103209728533
S100A2	9.92438086025552
C2	7.21913128862345
RHOT2	5.9527832748997
RALGPS2	4.48243919802849
EIF4EBP1	7.23657775138728
C2orf27	4.503441931588
GCKR	3.96916726720357
FER	4.28597686160306
TRPC6	3.10714618269447
RGL2	6.08898843095181
ARPC1B	8.2262476864548
SNRK	7.40531003078389
UTP6	6.37446072421517
DNM2	4.23475093152939
GCS1	5.31164813237673
EHMT1	3.36224296952026
GLDC	4.23833169838055
FBP1	5.21622542519037
VARS	4.02895013450934
PLA2G7	3.79931196118157
RAX	3.15982607696974
TERT	3.60185340146121
CCL1	3.07144992349015
FUCA1	8.14973254692929
ALS2CR8	3.84801655066178
CXorf21	4.70285180783119
KCMF1	10.0821743854085
MFAP2	4.04481448794019
OXCT2	3.38916614420761
WWC3	8.07380047435148
SOCS1	3.74750411467754
IL17RA	4.89910472208923
C14orf115	3.77751137982697
ST5	6.23826229876783
STRA6	7.49136063742577
MPP5	4.1034555836795
SPA17	6.07556646749007
C21orf7	4.81729724891046
FLJ10986	4.31371342486693
LHFP	4.54057823808471
CAMK4	3.70933564714103
GALNT14	7.31619036592093
CXorf27	3.28024984848125
CLPX	6.23427745355782
NPLOC4	6.6350198198405
PJA1	7.36902310998542
CPLX2	3.36584543708791
ARSD	3.72538664617801
WHDC1L1	3.33884598833228
RB1	4.38579158626815
PHLDA2	6.46848819425952
C2orf56	3.64103556042805
GUCY2F	3.09735142347478
MPV17	6.60588413053496
PSMD4	6.56967323002147
SLC35D1	3.76387450281536
C20orf103	4.96095245500265
COL16A1	3.89904191860868
ERLIN1	6.27427619482884
JMJD4	4.3255634890985
SLC29A1	4.03596612300492
GLRX	5.15871923294149
HIST1H2BK	10.7579176331427
TP53I11	5.58890205501468
ST3GAL4	4.14171332707392
ALG8	8.63254209683776
PF4V1	2.89152257299221
SHOC2	6.98888998965651
REG1A	3.09987090904408
FBXW7	5.02040589858093
CYB5R3	9.52381604926265
MINA	6.86800656638258
HHLA1	3.73031340196401
MYST4	6.16156232753797
NR0B2	4.08305643848208
TFAP2A	6.2392898298997
UCHL5IP	5.02819982108057
TIMELESS	6.52345511348714
DDX10	7.19557901884133
SLC25A36	7.51453781276341
TMED10	8.91802519678075
ZNF507	3.36808650670051
LOC90379	4.34277093588433
RAB11FIP1	7.51645664910668
ATAD4	7.32898082822604
PHF15	5.47605160629492
ZNF26	5.42296570197487
KRT7	6.56354600593275
RPA3	6.86635565700371
YIF1A	8.08946341251161
PPRC1	7.12757216122819
PCDH17	4.82486310969593
PHF8	4.52446519532156
RDH14	7.64912907866748
DNAJB2	5.78838628338352
HNRPK	10.2339575231136
PTPLB	7.78741139917869
RABEPK	6.45961109482146
SNF8	6.2951629991929
CBARA1	7.402705033638
RAD51AP1	6.82455899064437
HAT1	7.06534496564956
HTR1D	3.26481610602091
H2AFV	7.8565147208577
OAZ3	4.35944274206231
CXorf48	3.46681059636095
RC3H2	6.64519763598552
SGCD	3.83500497218552
PHTF1	4.47557042085226
CA3	3.34760217607417
PKIA	3.12085515958276
STX10	4.79426315006869
PEO1	5.35968991749562
JMJD2D	3.22091423507301
KRT19	10.0650081389585
ZNF143	5.96678195631979
ENO1	7.40316133235457
TIPRL	7.88169810631071
MAN1B1	5.16035540476187
P4HA1	8.8266572913835
TPTE	3.01430453506579
AKAP8L	5.12518373633646
GPR17	3.15186462356788
LRRC20	4.52716567734782
UBE2Z	7.18769790862186
COL4A1	6.77929574684324
ISOC1	7.68992046804201
RNASE1	9.19879871737656
C20orf20	6.74116431662265
NDUFB11	9.07809606752984
STK19	6.01227824378711
OSBPL2	5.98852711497538
PTTG2	3.18290243743420
GRM7	3.44031602476886
SLC39A8	4.18565159256345
APPBP1	7.5234448236394
STS	4.52962488191873
FFAR2	3.2409888240887
TMEM123	9.85257475064258
GLI2	3.74301103338733
BTNL2	3.10109004062379
ALDH1A3	4.872252153782
TGIF1	7.61726410025154
SCO2	4.90099492432974
TP53	3.96187100796325
CCDC69	4.44468659160571
ZFAND5	9.49092100093204
ICA1	4.02035706240051
RAPGEF2	4.38570470886899
NAV3	4.60199119268171
EPS8L2	6.58165699388718
ATP6V1G2	3.11674768901841
MNT	7.63980779441305
C6orf145	4.67486701993078
PPP6C	8.24194562943724
OR51E2	3.22876805791498
OTUB1	6.23697211208412
ENTPD1	4.67265657603294
TMEM115	5.96551437048016
STK11	4.39433132557187
PRPSAP2	6.8206791534413
SH3BGRL3	7.0692871697567
MX1	8.8908259945609
PSMC5	8.16320357372082
TTTY9A	3.57750996554801
EXOSC4	6.9090553100883
SETD1A	4.92883279128443
YARS	7.88653823616842
SLN	4.16558957581745
RELB	4.67542892853323
NLRP1	3.67356227246668
LAMB2	7.26103679219141
FNTA	8.49683598344147
HNF1B	5.58227960070532
C14orf139	3.66030301862516
UMOD	3.33281073378111
ZNF512B	5.89127975456144
GPR25	3.63230068102044
C6orf49	9.70732690102004
ATP6V0A1	5.03524680736423
SNFT	3.65518402930455
ZNF768	4.57984589750467
GTF2I	7.46536387627947
KCNN2	3.20709879697914
DYNC2LI1	5.29739098241775
DGKE	3.02362374498504
DNAH3	3.82640485720245
RPS6KA1	4.3142886599804
C9orf53	3.44149998577009
PTPRM	5.80107382790721
MRPS15	6.42017483639698
TMEM59L	3.45013983817478
SSPN	8.34014607142357
IGSF9B	3.39785007977059
CNOT8	5.83780432132788
GORASP2	8.21216639123952
ADAM17	5.25400555725851
CHRNA3	3.57842728565231
MYOG	3.45087168232543
UBE2D4	5.14371312992202
CPNE1	6.94996025632304
AK5	3.55505867568117
RPL37A	8.33672868949345
CPS1	3.58736115408713
NDRG4	3.74841860115086
ALG5	8.08453641294032
NCOA2	4.43276552521328
LOC130074	7.49769788452111
PIAS4	3.32219980188843
S100PBP	6.12389658019231
TEGT	10.4807948842155
USP5	5.03963145713003
CFLAR	6.69912548977607
KIAA0692	4.5874605059659
WDR48	5.46141612115246
PCDHGB6	3.25289248130340
NRXN3	3.67285605711643
ACACB	3.65452087493293
CDKN2C	4.67927906210936
KIAA0226	6.78003077017614
TRAK1	6.06877991774458
CUTC	5.77271225234062
AGPAT5	7.98591800628256
WDR68	5.70781302903905
PREPL	6.58321099852623
ABCB6	4.24959583017278
RABGAP1L	4.66978591565572
FCGR1A	4.06005516369866
EIF4H	9.18128148959556
DLC1	4.27053972110804
MAPK8IP3	3.84606583563941
SPRY4	8.29584262703586
RPL11	11.0753715860302
RAP2C	5.7359096471046
ETFB	6.71690128800723
RORC	4.11227643253347
GRAP	2.96691350171907
SEPW1	9.09230760273656
NMU	8.12439476175159
MXD1	3.21267537867700
IFIH1	6.13741834291879
AZI2	5.3680260082129
WDR37	6.08620426969537
SEMA4A	6.11121878677567
RPL8	12.3676191099665
NUAK2	6.73832227754353
AHSG	3.4750184243523
RBM39	9.05912476019599
MANSC1	8.7579553640221
IMP3	8.34286626845
ARHGDIG	3.39525209618371
ELTD1	4.31254149362195
PRAMEF10	3.57282267745490
RGS17	3.23566937767562
KPTN	4.74784181509341
C2orf3	5.41620981553681
PCTP	5.98851810044676
MRPL42	6.04378260708749
SIRT1	7.1810295357291
MANBA	4.8082652583548
CD164	8.19863987366179
ZNF671	3.38784773642555
GFRA1	3.28602862887725
PRM2	2.99466858795719
IL1B	3.88753653788531
HAX1	8.84726097710493
REN	3.27949411407254
ZKSCAN3	4.37997598679674
CTSA	9.14386895354557
TPRKB	7.90860096924222
UBFD1	6.07306430511679
CDKL5	3.14327857175322
HIST1H2BD	7.23017263618938
COQ4	6.31994383978814
TXNDC4	6.90068902885157
C5orf22	7.60786373882015
VGF	3.91864417444314
INPP4A	3.66712248123016
RNF8	4.95237796298566
BMX	3.36517263708085
SLCO5A1	3.78100034385366
PTPRU	5.2603529129566
ATP8B3	3.24158695633945
HOXC8	4.51146252520354
ADPGK	7.32482289000098
IL12B	2.99393658241978
LARP4	6.53854181995857
ZMPSTE24	7.8769975163101
PFDN4	6.17157524358054
KLHL11	3.36573799702846
PSMB3	8.99277941341821
KIAA0157	6.64642093549502
DDX25	3.00625364634288
NCAN	3.46550487700813
RPS25	11.1894507285405
SOBP	4.52887399565939
TESK2	4.33303589074853
DNM1L	7.27110392351398
LOC55908	3.27099289656781
MTIF2	7.96019288233562
ZNF207	8.25516864415423
EXOC7	5.38990949178649
CLEC11A	4.18361539289885
TXN2	5.99778884528032
TOLLIP	4.90355743921477
TRAPPC3	6.42046116945919
TAF15	4.98498683692008
HAMP	3.51805795558937
GRIA4	3.44214331348393
IDE	5.81856043170109
DLK1	7.0350091379378
PLVAP	4.669533136336
NOD2	4.30167075962179
SCMH1	5.38008726133784
ELMO3	4.72332920248868
GPR68	3.13968873682026
HTR2A	3.16468308977206
FUT7	3.65152386970395
PRELP	4.19937804899618
COL8A2	3.91620813517199
GYG1	6.94116575480845
C16orf68	5.98671093728658
R3HDM1	5.4691856966382
ZNF91	7.54419448183221
LPIN1	6.12976142283258
KRT12	3.85894633688218
BAALC	3.46413663798733
MKRN1	8.12560517667602
KIAA1598	7.34563223644115
ANXA7	8.4092372199722
TNP1	3.36628392310335
WDR13	6.67680923653928
GAPDH	12.1836715722025
BSPRY	6.19233194954763
COX7C	10.3309331490771
FAM108B1	3.84789988596846
PGAM2	3.7907181714925
PEX12	5.19908399273963
APC	4.53051385678527
PMP22	4.84546612272495
TLR2	4.15447758908206
NPBWR2	3.11690343904419
WFDC1	4.68284867475896
MTL5	4.23013671363075
COMMD9	5.97995185981582
INADL	4.18462658845238
GPX1	9.72688190270272
PSG11	3.26071197562059
SLC39A1	6.73861482467518
SNAPC3	5.95459427882426
C4orf16	4.79439266245018
GNA12	4.04916504662708
LIMK1	3.93468223969865
MECR	4.68721579767034
CDC42EP1	4.96167877849019
KIAA0101	8.22611418584766
B4GALT5	8.59737573729401
PIGC	7.16934090657326
LRAT	2.97280322694331
MMP19	4.33992487496892
IL18R1	3.33117664466906
VNN2	3.49906400364643
AKAP11	6.41907292652267
BCL10	8.06233687976365
GLB1	8.40088972671037
DTX3	3.37600360437274
ACCN3	3.31653759402057
MOCS2	5.51087388561219
HCRT	3.56006794476861
CYBRD1	4.1203280657481
REG3A	3.17119222439816
SULT2B1	4.70658138315374
SEPT6	4.69284862939783
MMP10	7.8125212573601
CDA	3.63984410838328
ME1	3.84943507278473
TCN2	4.57027577860068
MGRN1	7.3871840696593
ZFY	2.98185301902495
CHRNG	3.55604804859374
IVL	3.87584007486173
PLEKHA6	4.51452348618633
CALM1	8.02213868219239
PGDS	3.54719649969981
C8orf33	7.80388692829744
CYFIP2	5.46599291711284
TEX11	4.05603286051803
CKM	3.45337715039140
MAP3K11	6.72294414039233
CEBPE	3.34103622085258
ACOT8	5.16338003480206
ESR2	3.21497997576188
OLIG2	3.16124446609500
AGTR2	3.09281535933733
DNAI2	3.22088516451091
EPM2AIP1	8.35395552103972
C14orf106	5.1416986731229
PZP	3.76400788603583
RPS9	11.2907256466422
SIVA1	6.93310674398092
HEATR2	7.54929467168566
CD3E	3.48590851928972
APRT	6.26099043530762
AMIGO2	6.45317328020404
GPS2	5.64059876846908
NOL14	4.64331036494579
TRIM36	3.35182013792902
RALBP1	7.69309065504539
EVPL	5.10189586628818
ITIH4	3.61041526409406
ADARB2	3.55783609103616
PIM2	4.8543659251635
REGL	3.60132285037694
GJA5	4.44204090164253
SLC17A5	6.69713068420112
PIPOX	4.15176384574111
HGF	3.44176375824092
EPHB4	5.32256085226046
SOX18	3.53049754479037
SERPINA10	3.48102298303771
INSIG1	7.39944131112779
WDR23	5.84145695008068
SYNGR1	4.81778146311763
TEX15	3.91673907292716
REEP2	4.537388219592
CDK3	5.21690582845496
HSPA12A	4.25951614118031
REPIN1	8.76098992406127
ARL8B	9.76620981252033
PDE4A	3.72500286124653
CAPZB	7.54482285396061
SATB1	5.05421925830843
PPM1D	5.60933375642815
VPS45	7.62619362206255
TP53BP2	4.77782417455242
GINS2	6.38346106584747
CYP1B1	5.00114941800228
CACNA1G	3.48042228221275
VGLL4	8.32555964637734
XYLT1	3.49570037332306
BRWD1	4.08807602128998
ROS1	3.0898677834241
BMP8B	3.44818664693788
SLC5A4	3.61697279211070
SLC6A3	3.49450503005901
C16orf53	6.59854370727375
APC2	3.60867692838134
GOLPH3L	8.29872950623607
ZBTB17	4.13448523133855
C6orf54	3.57533750226415
SLC19A2	6.28593665957742
C6orf134	4.11028544105897
C9	2.66994558276044
ZBED5	7.56984900418204
PVR	3.89021268637773
ARTN	4.34842938415673
LTA4H	8.7784221881059
MAGEA4	3.25426094583517
IFIT3	5.86949783125973
PDE3B	4.04246696063005
GNRH2	3.94419891806269
STEAP1	8.2501104390718
FLJ10292	7.18590893935684
RPL39L	7.16086453979834
PGK1	8.72010185981988
CCL13	3.39109500925575
RLF	5.8100020076902
MLXIP	4.63105046397907
PLOD1	6.94834361336902
MTFR1	5.89907954569186
NPDC1	6.22549489318119
C11orf16	3.94877278069026
RRN3	5.73809720884576
GPAA1	8.62662354601556
C3orf14	6.63730290583661
TEX264	6.26454897834053
C22orf28	6.99934494137267
RYR3	3.1093747675325
VAMP2	5.17053300396092
XPNPEP2	3.42842074926353
PDE6A	3.28174952035504
SUPV3L1	6.46939216124505
FIBP	7.88329091118325
SPIB	3.40910861416916
TBCB	7.62226344910117
DHCR24	8.23790489621972
ADRA2C	6.0767250931194
MEF2D	4.29281603303546
MYO1B	4.6337461317874
VAMP8	9.95683129539595
ANKRA2	6.31157912286852
TLX3	3.15000521573051
PANX1	5.94988253430851
RCBTB1	3.02963940444855
FGL2	3.75480871921886
CEP70	5.34129960194407
WASL	6.03075973425894
DCHS2	3.95930262619823
RNF25	4.21335315601839
CYBA	8.75451780675542
ARHGAP11A	3.62040129490737
PLAU	4.28327095336418
MPZL2	6.9865883887325
MATK	3.43615553149056
EHF	6.62133244884888
CTNND2	3.57426205557407
PTEN	6.31802528102382
ANXA1	10.4269562311940
AFF1	4.50563337362196
ZNF189	6.84052766019347
SUSD5	3.49206722559121
SLC28A3	5.68568920888
GUCY1A3	4.19221032629339
RASSF7	6.42411040413876
SETD2	6.2852047869097
ROGDI	5.37076840992044
C20orf195	3.74327756325577
TICAM1	4.43572252086104
PACSIN2	6.91378477247818
SERPINB5	2.99410591168367
PRKCDBP	4.23649352345682
TFDP3	3.0463052167031
PLCB2	4.28013215842625
RFX5	7.90550287685903
TXNDC15	6.65880464304726
PTPN18	6.45868082848504
HLTF	6.54946190014763
PKP1	3.30660216035164
NDUFA6	7.38556042817513
KCNF1	3.54847646532344
HMG20B	5.23832965726312
SYNE2	8.48382241827737
SLC22A4	4.51799670460822
VCPIP1	3.97166317765648
NETO2	4.38491941577238
SQRDL	8.55822345164938
BAI3	2.96336532100140
GALK1	3.62470979615446
SERPINA6	3.72663228122089
ASCL3	3.87816001834426
NOSIP	7.2340743615133
HD	4.88455707121361
TRIM23	3.60255581790963
FBXL6	4.58141277225509
FABP7	2.91190047824495
ARL1	6.27475165482212
MAGEC3	3.26305123137169
CDK5RAP2	5.13401606919689
KCTD15	4.78513543490488
CD1D	3.41683463008985
EIF3B	7.30460143361648
KIAA0141	5.98016015274756
BIK	7.25968781519416
PAX4	3.40238392511699
NANOG	4.23575175502085
CEP135	6.10521476791858
ALOX5	4.03557605581315
TRIM22	6.88257989828228
LYRM2	5.47743095574006
GPR162	3.59921072683588
RNASE6	5.23754550875554
GJA1	10.2690209235037
TAS2R10	3.10437511942235
FASN	5.04143105915748
MRPS14	8.67399297174698
HMHB1	3.2074893820018
GPR116	4.85969496387155
TAF7	8.96134405971832
GK2	3.49108106223358
ZNF219	4.76301263303951
AMBP	3.21102545280407
CD33	3.73015198420762
RAB3GAP1	5.59847044577979
NXPH3	3.73274626803879
KIAA0953	3.80246824461299
CROCC	4.09190181740295
CCBP2	3.47930488540661
GPX7	4.34033911505999
TGM2	5.15352435476838
STAM	7.52402273614952
BASP1	6.80688528385086
ZNF202	5.21588961962238
ACTL6A	8.43796676608598
POU3F4	3.73120724849285
ARHGEF7	5.60641119975555
SLC23A2	5.33634487801428
TBK1	6.19700876604451
CRYM	3.7631490346438
PKD2	5.86457251504711
STX2	4.07509162228608
ACTL7B	3.13603094493869
RPL29	11.6910859905233
NR1H3	4.95365811513313
MPPE1	5.97175665965979
CLCN6	4.35478178507707
C16orf59	5.36878911605407
AADAC	5.62862820261288
SQSTM1	8.95515172928588
TCP10	4.12072878218417
BIN3	5.85316028235837
DEFA4	3.34250795892727
HPS6	6.0516487344976
ZNF197	3.74092960610033
MAN2A2	5.80279411135722
PTOV1	4.98568223056962
GABPB2	5.69984480011275
KCND1	3.55391680652657
RNF208	3.92302764971434
PTPN11	5.11248198260848
ZNF274	7.54786485871822
C7orf26	4.68148314348869
ATF3	6.75705860733536
UCHL1	3.98401611338097
APOL6	6.28022803901528
PLK1	5.02023292966757
NPHP1	3.60665789011669
