Hybridization REF	TCGA-AO-A03U-01B-21R-A10J-07
SH3GLB1	1.3115
C12orf61	0.6225
KBTBD6	-0.0265
SUPT5H	0.174125
XRCC6	-0.12
HUS1B	-0.3866
FAM133B	-0.488214285714286
LOC728276	0.2985
KCTD18	0.85225
SOS2	1.48183333333333
CCDC99	-2.516
C1QTNF5	3.7425
NNAT	0.222666666666667
USP16	0.06775
LARS	-1.26175
ZBTB2	-0.30075
ABO	0.398833333333333
TRAF3	-0.0975
GALNT5	-1.888
NAP5	-0.112
ALG14	0.877
KIAA0515	-0.367961538461539
WDR75	-1.51733333333333
TEX261	0.250833333333333
LY86	2.45275
LOC389072	-0.244
FLJ13611	0.07
MRGPRX2	0.411
SNRPA	-1.1935
OR2G2	0.4835
GPRASP2	1.3685
C7orf42	0.6736
C9orf163	-0.5075
CYP11B2	0.6645
FCRL3	0.227666666666667
PRDX1	-0.77925
FGB	-7.72033333333333
COX17	0.3135
C16orf33	-1.37375
PIWIL1	0.0635
FOLR1	1.07083333333333
KIAA0082	-0.583
FREQ	-0.902833333333333
TMCC2	-0.661666666666667
TCF12	0.03825
ZNF721	-0.18825
FAM130A2	0.34575
POU4F1	-2.58925
SNRPF	-1.744125
SGIP1	1.07166666666667
ZNF641	1.31283333333333
EMG1	-0.636
PRRG4	1.133
HIRA	-4.03125
MYNN	-0.057
AEBP2	0.486833333333333
TBXA2R	0.325
ISL2	-1.76183333333333
PCDHB11	0.3655
RNF144A	-0.93
MARCH5	-0.23375
DULLARD	0.148333333333333
DCLRE1B	-0.700166666666667
ITGA8	-0.153
TP73	-0.14
PRKCD	2.023
NDUFB4	-0.5165
ATP13A4	0.755875
ANTXR2	-0.3035
COL4A3	-0.374
MYO10	-1.0035
SLC6A18	0.6525
PEX1	-0.59175
TMEM74	-1.04483333333333
RBM19	0.553
TAPBP	1.11395
RUNX1	1.090625
MID1	-0.333583333333333
GPR64	-2.26416666666667
RASEF	4.3695
GABRG1	0.132125
MYO16	-0.48275
DBF4	-2.59433333333333
TSHZ2	4.61025
RIPK2	-0.019875
PPTC7	0.154
KIF4B	-2.061
LRRC31	0.280875
ZNF540	1.26725
EFNB3	0.568666666666667
LOH12CR1	0.0815
STON2	1.408
GLP1R	1.45
CSTF2T	-0.454875
IREB2	-0.8945
GRSF1	-0.361
PDCD7	-1.00266666666667
LRRC43	0.2125
CNR1	0.578166666666667
IL1F7	-0.529
C12orf64	-0.038
FAM69B	-2.007
NR2E1	-1.66716666666667
MS4A6A	3.6895
FTL	-0.3576
C7orf36	-0.5915
PCLO	0.7075
DYRK2	0.238833333333333
ARIH2	-0.321
SAMD7	0.644
SCNN1D	-1.31
SLC32A1	-0.715
C22orf25	0.249166666666667
MRPS18A	0.3444
GPR112	0.092
EARS2	-1.3565
ERN2	0.5445
ATPBD3	0.00266666666666666
PRH2	0.2655
CDKN2D	-0.7555
PGLYRP2	-0.0365
TRIM40	0.45775
SEC14L3	0.0616666666666666
SLC22A1	0.323
BTN2A3	0.287
RASA4	0.415
CCNL2	-0.970083333333333
MYBPC3	1.1455
GJA4	3.6475
CDC42SE1	0.931875
TRPV2	-0.108
MYPN	-2.9859
SIM1	0.783
CDADC1	0.648666666666667
ZFHX4	0.54075
NIBP	0.437833333333333
ADAMTS19	-2.42325
ABTB2	1.0575
TSPYL2	-0.98275
EIF2S3	-0.6353
SOX30	0.12825
AP2A1	-0.494833333333333
DKFZP564O0523	0.497333333333333
LOC285398	0.187
CDH18	-5.27525
CHL1	2.676375
GATS	-0.3573
TBC1D2B	0.1585
OR1J1	-0.0315
GSN	2.38566666666667
DPCR1	0.238375
GARNL4	-0.8
SMARCA5	-0.59175
PLEKHG3	1.12116666666667
ZBTB45	0.5505
FRMD6	-0.697666666666667
PLS1	0.452166666666667
DGKZ	0.227
EFNA1	1.759
WDR85	-0.727125
ANK2	-0.08625
PAGE4	-0.8765
SENP6	0.736
AKR7A2	-0.447666666666667
FKBP10	-2.89175
VEGFC	-1.89433333333333
LARP1	-0.365375
SRBD1	0.27
ITGB6	5.96725
SLC1A2	0.134571428571429
INVS	-0.140833333333333
MPO	0.509
MOBKL3	-0.0699
CUTL2	-1.753875
KLK2	-0.122583333333333
VIM	-0.2545
REG1B	0.505333333333333
PCDHGC4	0.1285
C3orf34	-0.870833333333333
SUMO3	-0.2065
CST9L	-0.4835
MLL4	-0.52775
SPR	0.94
SAMD9L	1.49175
ABCE1	-0.5355
SUPT3H	-0.4335
ACTBL1	-1.79675
ADAMTS4	0.413666666666667
SLIT3	3.27025
RHEBL1	-1.34875
NPM2	0.08525
MAN1C1	0.2605
KIAA1856	0.910666666666667
HSPA6	2.12825
LOC388152	-1.3805
C10orf140	-1.0805
ZDHHC12	0.0015
LIN7A	-0.5517
PHC2	0.567
SPHK1	-0.27575
TRIM26	0.4366875
FAM83E	1.1925
C18orf24	-1.79033333333333
ZNF578	-0.130833333333333
ORAI1	1.4725
RUVBL1	-0.939583333333334
C7orf20	-0.762166666666667
APAF1	-0.9325
SLC36A4	-0.708833333333333
MYH11	3.9985
NEK1	0.00520000000000001
MPP2	-1.691375
C12orf24	-3.02475
TNK2	0.3443125
ZNF289	-0.7475
MATN3	-1.615
IFNGR2	2.57216666666667
ITPR1	0.933875
EBF3	2.6148
TBC1D20	0.2785
OR10P1	0.65525
DDAH2	1.02275
SHPRH	-0.690625
STX7	0.7755
LOC554248	-2.13475
BCAR1	0.299
ATXN3	-0.07875
TRIM27	0.07025
CDC42EP2	1.699
CHP	1.14614285714286
SOX17	2.3945
ZNF259	-0.710833333333333
CHCHD1	0.540125
ZDHHC19	0.1685
GBP2	3.6445
GARNL3	-0.49575
MRC2	0.9505
C1orf52	-0.36275
AOF2	-1.02633333333333
LRPPRC	-1.0266
ACVR1C	-0.566833333333333
TM4SF18	4.172
TMEM169	0.350166666666667
PPP1R16A	-0.129375
EBF1	0.483833333333333
RRS1	-0.6705
SNX2	0.16175
OR2T2	1.3215
RBX1	-0.3915
ANKRD54	0.181
TSNAX	-0.0545
TMEM83	-2.28
ZBTB7A	0.622
ATM	-1.72025
LOC338328	2.32166666666667
TIE1	1.2055
HIST1H3G	-0.543666666666667
PASD1	-5.1055
TINAG	0.627
PCDHAC2	0.3135
LRRC15	0.620375
WBSCR17	0.23375
TFF2	-0.3195
PARP2	-1.13425
NDFIP2	0.81125
PCDHGB2	-0.1325
WDR60	-0.40325
MAP7D2	0.0437
USP45	-1.07525
GSDML	-1.561
TNS1	0.5003
PLCD4	-1.60925
IQCD	-0.0663333333333333
SMPX	0.17025
CD9	1.73733333333333
SRGN	2.540375
CASP7	1.019375
INOC1	0.298
DKFZp451M2119	-0.218125
VMAC	1.152
USP53	1.6733
CAMK1G	-0.341375
TMEM106A	1.10216666666667
CDC20	-2.5946
ACSL5	1.24916666666667
CBWD5	-1.070625
C1orf87	-0.543833333333333
KIAA1274	2.4825
PRUNE2	-1.63885714285714
LYPLA2	-0.022
DOK6	-1.62133333333333
GPR149	0.30075
FAM30A	1.017
TMEM129	0.87275
SLC35B3	1.29675
ACPP	1.2025
LOC200261	0.1075
SLC4A7	-0.1775
CCDC40	0.362
GART	-1.416125
THOP1	-1.71575
SCARB1	-0.805
CACNA1F	-0.03975
TRIAP1	-0.052
SYT14L	0.844
SFRS8	-0.9865
PBOV1	0.17225
GOLSYN	0.608
GJB7	-0.4155
CAMK2N1	1.97558333333333
GREM1	2.069
FLJ20433	0.824
QPCT	-2.729625
PRKAG2	1.8895
H2AFX	-1.907
C6orf154	0.47675
PLOD3	-0.8385
ZBTB39	-0.895666666666667
WASF3	0.288666666666667
DRG1	-0.478
PRR4	4.0295
SPCS1	-0.5605
KDELR3	0.303166666666667
SRP19	0.0693333333333333
GABRA6	-0.18675
MFSD1	1.73575
MMEL1	0.34025
PDXDC2	-0.5577
BUB1	-3.86311111111111
RNF138	-0.505375
MYLPF	-0.407166666666667
AIF1	3.12883333333333
DYNLRB1	0.3243
HCN3	-1.67833333333333
HIST1H2AI	-1.1785
MAP4K5	0.681333333333333
LASP1	1.0425
LOC130951	0.6715
PLAA	0.19875
KRT6A	4.004
C6orf117	1.4935
ARHGAP23	-0.657
PTF1A	-0.361
GPHA2	-0.6475
LCE3B	0.06475
MCL1	0.273214285714286
EHBP1	-0.603166666666667
PRNP	0.3694375
ZSCAN1	0.62425
C1orf113	0.592833333333333
FOXA3	-0.68775
NEB	0.6485
ASGR1	-4.76316666666667
CTGF	1.844
RAB17	1.38383333333333
MST101	-0.00649999999999999
JARID1B	-0.4027
USP37	-0.6793
PTBP1	-0.658666666666667
PTPN7	1.0775
CDC7	-2.94166666666667
SNX7	0.664
ZNF335	-0.0625
CPT2	-0.20775
HEATR1	-0.963625
HSPC152	-0.340125
C5orf40	0.259
PSME1	0.553333333333333
STAG3	-1.167
TMEM154	2.7805
KLHL32	-0.362333333333333
TSGA10IP	-0.4965
SUV420H2	-0.987666666666667
SF1	-0.8355
2'-PDE	0.4733125
PNLIPRP2	-1.989
TRSPAP1	0.295666666666667
NUP210	-1.73083333333333
ANP32C	-1.669
RAB11B	0.603
ASB15	0.797
ITGB3BP	-1.8245
UBASH3A	-0.349
YWHAB	0.32675
TPRX1	-0.08675
LY6G5C	0.05925
SLC7A2	-1.44875
CLK1	-0.2401
HSD3B7	0.163
VDR	4.54775
C16orf74	-2.24075
ACE	0.6205
PSMA2	-0.385666666666667
CCDC131	-0.808
ZNF213	0.109
EML2	0.36025
ALS2CR13	-0.356333333333333
GLYATL1	0.34525
DSPP	-0.5425
DHFRL1	-0.502375
C10orf30	0.4905
SH3RF2	-0.736666666666667
LOC197322	-0.300333333333333
DLL3	-1.273
TIGD7	-0.79125
GFRA3	0.403
CPA1	0.0206666666666667
RTN4	-0.603833333333333
PPT2	-1.4415
FASLG	3.58625
FOXP4	0.264625
RPL26	1.046
GNL3L	-2.06033333333333
FMR1NB	-0.126333333333333
CD163	7.003
SGPP2	0.87425
GIMAP2	1.691
CD37	2.1505
DPT	2.87033333333333
NBLA00301	0.8835
RGS5	1.90466666666667
C9orf4	0.653
ACTL8	-4.41633333333333
PRKAR2B	1.566875
OPLAH	-0.0503333333333333
C20orf134	2.00525
SPACA5	0.11725
TBL1X	-2.179
TSPYL3	-0.27
CHCHD3	-1.2255
CRKRS	-0.307833333333333
GPR65	5.24425
DFFA	-0.364875
FUT1	0.47625
C6orf204	0.193166666666667
TMEM51	1.8465
ZNF580	-0.513
CMTM2	0.90925
C20orf200	-0.374
EZH1	0.0173333333333333
FDX1L	0.054625
MRPL32	-0.3245
PCAF	0.1617
ALOX15B	1.0305
CD59	3.57583333333333
CDK9	0.24575
ERP29	0.104666666666667
TTR	-6.8365
BCMO1	0.253
DDIT4	0.1307
PTGDS	3.277
C3orf63	-0.295833333333333
BST2	1.35525
CYP1A2	-0.334666666666667
C5orf25	-1.1755
STX1A	-1.03105882352941
OR2A12	0.3265
SH3BP5L	0.207
SERINC5	0.09525
USP6	-0.7231
MRPL3	-0.445833333333333
POMP	0.40875
INPP4B	-0.518
GMPPB	1.49875
EAPP	0.53875
AHSA1	-0.88225
ABCA11	-0.7375
SLC5A6	0.460416666666667
HIVEP2	1.08425
SUMO2	-0.1645
KIAA1822L	-1.73383333333333
C11orf67	0.10375
TXK	3.8595
PHCA	1.5990625
ICAM4	-2.302
FPGS	0.371166666666667
SNRPA1	-1.56925
KCNJ4	-0.783
KIF6	-0.2631
HIST1H2BG	-1.39366666666667
SLC5A5	1.597
ZNF354B	-0.247833333333333
IL12RB2	-0.25
C11orf76	0.326833333333333
GAL3ST2	0.7035
AIFM2	-1.0575
SYNC1	0.603875
UBL3	0.951
PIK3CG	1.82966666666667
NLN	-0.9757
BCORL1	-0.2965
CD5L	0.3885
ZNF238	0.494833333333333
KIAA1394	-0.69625
C16orf55	-1.126
CYP3A7	-1.9885
KRTAP3-1	-2.705
TFDP1	-0.556666666666667
MND1	-3.228
NODAL	0.250666666666667
GTPBP4	-1.65725
TUBGCP2	0.601
SLITRK5	-2.9855
CIC	0.5265
CD79A	0.520666666666667
SAMD14	0.595666666666667
TNPO3	-0.707
OR10G3	0.694
OR10G8	0.307
CCDC111	-0.6535
HOXC9	-0.6605
DCUN1D1	0.606666666666667
CYB5R1	1.51
TSR2	-0.37175
DAB2IP	1.1483
SLC6A5	0.492
RAB3D	1.35075
DCUN1D4	-0.340666666666667
ERBB3	0.228083333333333
SDC1	1.16891666666667
ATP6V1H	0.133666666666667
SYK	2.3195
ST20	-0.96875
C13orf30	-0.28
WDR40A	0.521833333333333
ADMR	0.409
LOC388335	2.61175
ACSM1	1.0375
TDG	-0.750333333333333
FLJ11235	0.56675
MRPS5	-0.871166666666667
AGPAT2	0.6465
SLC12A1	0.01175
CYP27A1	0.5065
THAP7	-0.88225
XPO1	-0.7655
ALMS1L	-0.6095
C1orf2	-0.46925
ZNF777	-0.0681666666666667
CAMK2A	0.187
SMC1B	-0.651625
IHPK2	-0.809466666666667
LEMD1	2.37275
NKD2	-0.0373
CLU	2.22585714285714
ARMETL1	0.2835
PABPC4	-0.939
CXCL12	2.87666666666667
TFAP2C	2.4238
TTTY8	-0.1875
ABCB10	-1.024
ENDOD1	1.3765
IDI1	-2.65
KCTD6	-0.0971666666666667
CCDC105	-0.5165
ULBP2	0.758666666666667
ZDHHC5	0.63775
WNT8A	-0.67025
COMMD10	0.231
KLHL12	-0.499375
GPR50	0.607
NR5A2	-0.0795
OXGR1	1.67783333333333
EHD3	-0.25075
CAPRIN2	-0.814375
KLRC3	0.7795
SF3B1	-0.0545
IPO7	-0.69375
ALDH1A1	-0.6545
ANKRD5	-0.044875
TSNARE1	0.556
DDEFL1	0.576
RNASEL	1.2555
DNAH9	-0.60575
HELLS	-3.0045
TNS4	3.5955
NAV1	-0.5926
KIAA1409	0.062
C20orf26	0.4125
TUBG1	-1.55925
IRX2	3.73475
CNGA4	0.179
MGC50559	0.931666666666667
OR4K17	0.153833333333333
TM2D2	0.709
FAM32A	0.188
TXNDC14	-0.632
CCBL1	-1.645
ANK1	-2.8848
PRSS23	-1.3425
PPM1L	0.2155
SPATA20	-0.9475
APCS	0.754
C14orf122	-0.758166666666667
PSMB5	0.067375
C6orf10	-0.0392
SETDB2	0.588666666666667
SPNS3	-0.36075
SGMS2	0.824833333333333
MXD3	-0.563166666666667
MON2	-0.1007
CARTPT	0.8635
HNF4A	-0.686666666666667
RABEP1	-0.3983
TNFRSF10B	0.148875
USH1G	0.2745
PPAP2B	1.9225
TMEM16K	-0.38775
CTDSP1	1.06
CDK5R1	0.574833333333333
GABRR1	-0.1365
OPN1LW	0.0675
FAM98C	0.59775
DBN1	-0.850125
ACAD10	-0.262083333333333
QTRTD1	-0.81025
WNK3	-0.348
RPS19	0.276
C1QB	3.6255
OTUD5	-0.183125
SLC41A2	0.484333333333333
TMEM22	-1.98383333333333
KHSRP	-0.832833333333333
TNFRSF11A	2.08483333333333
FBL	-0.951833333333333
IBTK	-0.011
OXER1	0.36
CBLN4	0.865125
GPR172B	0.837833333333333
CFTR	-1.3005
VSX1	2.818
CAMK1D	0.2935
LOXL3	-1.6745
RTP4	2.61575
SLFNL1	0.06625
KIAA0828	-0.03725
PAR5	0.066
LOC723972	-1.55775
GDI2	0.472375
CEBPA	1.6452
MLF2	-0.318166666666667
AFMID	0.662
ALOX12B	-0.226
BPHL	-0.7095
COX5B	-0.441
S100A10	0.4636
THOC6	-0.19575
NHN1	-0.12025
RRP12	-0.626666666666667
ARID3B	-1.862
CD3G	-2.11033333333333
KIAA0133	-1.32125
NAT11	-1.105
PPAT	-2.516
SIRT3	0.1493
TCERG1L	-1.95425
NIPA1	-0.4866
DPP8	0.1917
IL7R	1.49466666666667
ZFP64	-0.0785833333333334
DMAP1	-0.015
TRMT12	-0.17325
TLR4	2.9272
WFIKKN2	0.21925
RAB12	-0.476333333333333
DDX51	-0.436
KIAA1086	-2.9885
ZNF295	-0.614166666666667
ACVR2B	-1.78064285714286
LOC494150	-0.5785
ZNF517	-0.092
DNASE1L2	-3.09416666666667
SUFU	0.690916666666667
LOC283677	-0.1755
LMO3	-1.5096
PPP2R5D	-0.649333333333333
ZNF587	-0.9923
HIST4H4	-0.389
CYP2C8	-0.0245
C1orf80	1.12466666666667
DOCK5	-0.09
C9orf24	0.504
OR5AR1	0.137
C11orf24	-0.27425
UNQ1940	-0.195
CAP2	-1.92633333333333
TIMM44	-0.8625
DSEL	-0.8991
ROM1	0.18625
FBXO4	0.612625
MYLC2PL	-1.604
MLH3	0.6042
NOX1	0.473
DPEP2	2.8205
DNAJB5	0.13125
RLTPR	0.095
MBIP	-0.0275
COPB1	-0.351833333333333
SFTPA1B	-0.16
C10orf4	-0.1156
PRELID1	0.69325
NOLA1	-0.89875
C19orf24	-0.081
TLR9	-1.345
HLA-DMA	4.35483333333333
HCRP1	-1.7495
GPR137	0.390833333333333
ITGA11	0.539333333333333
PHF13	-0.348
MARK4	0.312666666666667
METTL4	-0.54125
MBD3	-0.3467
LOC134145	0.149375
FGF3	0.43775
SLC35A3	0.449375
CLEC16A	0.69675
AMOTL1	-0.03975
FLJ31438	-0.8175
PAICS	-1.748375
TOMM40L	0.546666666666667
MMD	-0.12875
KLK10	2.7748
NIT2	-0.440666666666667
SERPINB10	0.84275
KLF15	0.3035
CCDC5	-1.19225
WSB2	0.31525
ME3	1.473375
CACYBP	-1.14575
TCTN2	0.9695
JAK1	0.75075
C2orf25	-0.28625
GPD2	1.0065
FBXL11	0.111833333333333
CDV3	-0.3965
GALNT11	0.409875
NDUFA12L	-0.7447
FLOT1	-0.194642857142857
TOR1AIP2	0.64075
MMP25	0.144
C1orf164	-0.0542
CHST5	0.25125
LYRM4	-0.2565
GPER	-2.52525
HIPK2	0.796416666666667
DAP	1.3546
ZMIZ1	1.14116666666667
DDX58	2.05525
DCC1	-3.3205
AKT1	-0.093
ENPP6	0.678166666666667
ERVWE1	-0.484833333333333
CDC34	0.07375
RNF125	-1.406
CASC1	1.4865
SHROOM2	-1.5625
RRM2B	1.17816666666667
COL6A3	1.22425
TMEFF1	-2.19525
PLEKHA4	0.565
LYSMD1	0.490666666666667
SEPT1	-0.527833333333333
AOF1	0.0245
GNPAT	-0.2845
WDR18	-0.34275
HSD17B12	0.348333333333333
HIST1H2BM	-1.54233333333333
INDOL1	0.109
SUDS3	0.26125
C1orf192	0.554
CYP2B6	-0.5975
TBC1D2	1.17066666666667
SLC25A12	-0.390875
ERCC6L	-3.33366666666667
MGC10814	-1.45933333333333
POLR2C	-1.22266666666667
ZNF77	-0.572166666666667
EIF3K	0.1873
HPX	-0.59125
ANKRD27	-0.271125
MALAT1	-2.56775
PLB1	2.08216666666667
HRNBP3	-1.039375
CPSF4	-0.728
OR52N2	0.5405
PIP5KL1	0.299
GH1	0.2175
HPS5	0.96875
SLFN5	1.046375
POP5	-0.142166666666667
OVOS2	-4.4595
C20orf108	-0.186
MARS	-0.73875
CLRN3	1.417
ARSE	-1.48183333333333
PPIE	0.115
PHACS	0.0666666666666667
GP5	-0.5875
IL8RB	2.17166666666667
FCRLA	-2.047
ARRDC1	0.8258
KRTAP9-4	0.26125
ZNF613	1.081
OR11A1	0.6105
TMEM132B	-2.314625
PGLS	0.67575
BSND	-2.732
KCNK18	0.144
FOXD4	-0.252
SV2C	0.6705
LCN2	3.1395
ZNF490	1.122
C3orf15	1.4502
CACNA2D4	-0.0183333333333333
CBX5	-1.661
MAGEB4	0.00475
BOLA1	-0.16775
PPP2R5E	-0.0795
COL5A1	1.03966666666667
ASB7	-0.043
SFT2D1	0.515
DERL1	0.4484
RABL2A	0.410833333333333
MOAP1	0.27925
KIAA1545	1.11566666666667
F3	5.2915
PLEKHM2	-0.0455
CCDC89	1.42766666666667
EFCAB1	0.279375
TMEM48	-1.436
SEPHS2	-0.74775
PYGM	-0.53275
PRICKLE1	1.75375
WNT5B	-0.818
TAS2R38	-0.061
IMP5	0.355
KHDRBS1	-0.2124
LARS2	-0.924
C3orf28	-1.672
FTCD	-3.8165
C10orf68	0.333166666666667
DGAT2L3	0.12
PSEN1	0.697833333333333
MGC33657	-0.014
PLA2G4B	1.1365
CDKN2A	-1.09158333333333
DLX1	-3.589
TSHB	-0.0485
C18orf37	0.19475
MEX3C	1.310125
MAMDC2	2.1985
PDIA4	0.744166666666667
ATP5E	-0.10075
CASP2	-0.498
SERBP1	-0.211076923076923
ZNF341	0.299666666666667
TESC	3.32925
TMEM31	-0.76625
OR51I2	1.2635
YTHDC1	0.393071428571429
JUN	0.641666666666667
AGMAT	-4.3335
PCNXL2	0.08525
ATAD5	-3.003875
STK38	-0.248
AZI1	-0.930375
RBP1	2.7745
C4orf26	1.2665
KIAA1026	1.201
TMEM101	0.5245
HSFX1	0.566
TREX1	0.911
C18orf10	-0.7933
TRIM15	-3.140625
CA6	2.0725
CEP57	-0.66825
AR	-0.100333333333333
SESN2	-0.688
KIF3C	-0.35575
EPB41L5	-0.0351249999999999
ARHGEF10	-0.836272727272727
POLR3D	-0.046875
INDO	2.12983333333333
GABRA3	-0.172
SCG5	-1.0055
E2F3	-0.6902
TIGD5	0.299
FGD6	0.12775
KLHL3	-0.223125
SCGB3A2	-1.087
URP2	1.46033333333333
ATP6V1B1	-0.917
CALML6	-1.149
LOC100049076	-1.004
TMF1	0.50575
LOC388503	-0.026
CDH5	2.60875
RPS6KC1	-0.249833333333333
DAAM1	-0.5045
TNFRSF10D	0.53225
GSTT1	0.8093
INPP5A	0.32625
TRAF3IP1	0.9155
SMARCE1	-0.385769230769231
VRK1	-2.072
TTC16	0.381
AARS	-0.779
ARHGAP27	0.714
ZAK	-0.456571428571429
ACSM2B	-2.917
TRAP1	-1.4035
MRPL53	0.270875
RNF44	-0.87625
NPTXR	0.57975
DPYSL3	1.31016666666667
APP	2.6613
GLS2	-1.2465
MNX1	-2.4575
CMTM7	3.603
OR10A7	-0.067
NYD-SP21	3.37983333333333
ORC5L	-0.97575
SLC16A10	-0.83675
TMEM178	-0.3425
LOC441601	-4.7815
PTGIS	1.026
KBTBD7	1.187
C19orf41	0.8295
CEACAM3	2.08325
KRT23	2.01875
SERHL	2.168
PNKD	0.1615
UBC	1.0235
ATRN	0.0725
HAPLN1	-0.515
RANGAP1	-1.02275
C10orf26	1.37266666666667
KCNA7	-0.072
SRY	0.3605
LOC376693	-0.565
HIST1H2BF	-1.63325
CDCA8	-3.0945
MLC1	-2.25475
TNIP3	2.492
OR4D1	0.74
IFT52	-0.4765
GOLT1A	0.436166666666667
UTP20	-0.58375
RP3-402G11.5	0.012375
PRSS33	-1.005
PMPCA	-1.196
APOB48R	3.497
GLTP	0.341
MPL	1.292
C9orf78	-0.2855
ADAM12	1.2415
CSPG4	-2.58
LOC144305	-0.5215
KRTAP4-10	0.1477
PAK1	0.56
ADCY7	0.7488
TAS2R43	-0.359
FRAS1	-2.07242857142857
PPP1R14A	-0.0956666666666667
OR2B6	-1.91525
ATP13A1	-0.145
SIDT1	-0.46075
C1RL	1.575
PRKRA	0.0215
TLN1	1.0022
RP11-50D16.3	0.492166666666667
MITF	-1.19283333333333
GYS1	-0.43675
LYG1	-0.666
NSMCE4A	-0.4125
DNAI1	0.29475
HOXD11	-1.5375
FNBP1L	1.113
DHX35	-0.59475
LCE3E	0.429125
SLC33A1	1.17175
DCLK3	-0.286833333333333
TRIM33	-1.3195
TMCC3	1.73733333333333
FBXO42	0.236333333333333
C1orf27	-0.0615
C17orf50	0.672
RNF14	0.43375
SLC4A8	-0.830625
RAB3IP	-0.1695
COX6C	-1.24414285714286
PCSK1	-1.896
SLC13A1	0.326125
ARF6	0.459
KIAA1009	0.217875
HOXA13	-2.694
HMGN1	-0.02025
CXADR	1.85333333333333
MGC14436	-0.032
UTF1	0.8045
TSC22D1	1.8913
BZRAP1	-0.1905
PUF60	-0.223333333333333
SHC1	0.02775
HOOK3	0.501
LIMS2	1.297
BAHCC1	-0.429166666666667
CLCC1	0.758833333333333
ENTPD3	2.94483333333333
SMO	-0.5195
PIK3R5	1.196
CDC14A	-0.331083333333333
KRT1	-0.198
ENOX2	0.893833333333333
FLJ22655	0.617
FPRL1	0.7765
INTS6	0.3356
ZCCHC5	0.4875
SMC3	-1.2455
C6orf123	1.49383333333333
FLJ20160	2.54025
LOC653391	-0.885
GSS	0.154
NT5M	-1.493
SIX5	0.049
TAF5	-1.3205
KCNA1	0.225333333333333
ANLN	-3.45616666666667
MGC45491	-1.5041
SSTR2	1.2705
LYPD4	0.09
TH1L	-0.960375
CHRNA5	-1.949
PNMA6A	-0.97925
FLJ16369	-0.156
DLX2	-3.34988888888889
C6orf108	-0.23775
ALDH3A2	-0.322666666666667
CLEC1B	0.199
LEPREL2	-0.999
FOXJ1	-0.4542
OR1D4	0.1975
PPIL4	0.33375
MTRR	-0.841
SLC27A3	0.595666666666667
HTR7	-0.503333333333333
MIB2	-0.050125
BHMT	-1.93866666666667
A2ML1	0.9125
MSMB	-3.661
KIAA1383	0.63375
TRUB2	-0.93225
PF4	0.590833333333333
IL1F5	0.5315
LRRC37B2	-0.31675
IPO4	-0.88975
FIGF	2.69675
QDPR	0.087
ZNF598	-0.76425
BOP1	-0.9505
MAPK12	-2.35083333333333
POLR1E	-1.03475
CEECAM1	0.213166666666667
INSRR	0.238833333333333
SIPA1	1.7225
ULK4	-0.3305
BTN3A1	0.6997
FABP5	0.2331
KBTBD3	2.03883333333333
SORT1	1.33975
YWHAQ	-0.3641875
LRIT1	-0.5755
KIAA1704	0.1194
MEIS2	0.2167
ENOSF1	-0.359833333333333
PCDH7	0.398642857142857
FZD9	-0.288
RPLP1	0.166833333333333
ZNF75A	-0.6675
P4HA3	3.02875
NKX6-1	-0.164
CTA-216E10.6	-0.16
IFT140	-0.16025
DENND1A	-0.39825
ALCAM	-0.4586
ABHD2	0.684681818181818
QPRT	-3.53516666666667
TRAM1	1.81435714285714
ATP1B4	0.31375
NUP37	-1.573
SAA3P	3.2055
SLC22A6	0.6995
KIAA0265	0.215375
ZNF41	-0.356
ADAM19	0.5156
ERAF	-0.7725
DEFB119	0.2515
DNMT3B	-4.84733333333333
SNF1LK2	0.51825
MGC24039	-1.74616666666667
TAS2R48	-0.541666666666667
PNLDC1	1.26625
ADAMTS16	0.276625
TMEM92	1.603
CCT8	-0.772583333333333
POGZ	-0.276166666666667
N-PAC	0.21725
GUCA1B	-0.229333333333333
ZZEF1	0.185333333333333
OR2C3	0.34675
ZNF334	0.789833333333333
RANBP6	0.33925
LDHB	-2.02941666666667
BAMBI	-1.434
RAB5B	0.95425
FOXB1	1.0235
MRPS12	-0.6485
MRGPRF	0.535125
CRIPT	0.147
CYP2D7P1	-0.706
RYR1	-0.188125
NDUFA2	0.382875
TRIP12	-0.369416666666667
KCNE3	3.2855
MOBKL2B	0.5794
MIOX	0.35725
ACOT7	-0.16325
FGF6	0.4985
RASSF5	0.6982
ATAD3B	-1.176
IKZF3	0.453
H3F3B	0.0578571428571429
C6orf91	0.2705
SEC11C	0.94075
TMEM14C	-0.11825
KIAA1632	-0.469
SLC38A4	0.11575
FGFR3	0.0075
HES7	1.7625
HINT3	0.3085
ARIH1	-0.1205
FLJ35880	-0.67325
C1orf129	0.083
POU6F1	0.144
RPL32	0.013625
BBS1	0.982833333333333
RGPD5	0.9115
SULT1C2	-1.25275
KDELC1	-1.14325
PIP5K3	-0.403166666666667
CHI3L1	3.9378
CSDA	1.18641666666667
VTCN1	5.06275
WDR62	-1.25525
TMEM170	-0.19225
KIF2A	-1.3005
C6orf182	-1.354
ARL6IP6	-1.806
ZCCHC9	-0.5785
RARB	0.3275
ZNF320	0.210625
DHX15	-0.154375
PICALM	1.0175
CNOT6	-0.327916666666667
HIST1H1A	0.32575
ZNF702	0.6895
OR1E2	0.5455
HLF	1.4148
