Hybridization REF	TCGA-A8-A0A1-01A-11R-A00Z-07
FLJ10815	-0.263833333333333
STK24	0.5946875
SPEG	-0.962
STK10	0.473166666666667
DACT2	-3.839
AAAS	-0.7385
SSX3	-1.746125
ABCD3	0.2169
C4orf12	-0.651875
PARVG	2.02183333333333
FIG4	2.068
C9orf46	1.4975
TMCO6	-0.74
IGHMBP2	-0.4515
DUS2L	-0.849833333333333
FAM3C	-0.719375
TMEM16D	-2.72375
DCTN4	1.375
KCNH3	0.621
EIF2AK2	0.223
AP1S3	-0.3125
CST4	1.667
PAM	0.756625
NUTF2	-0.79075
CITED2	0.6794
SLC39A4	-0.96625
C2orf52	-0.645
GRM3	-0.113
C12orf49	0.722
CCDC49	0.1504
GRAMD1B	-1.23171428571429
FNDC4	0.5445
SIAH2	2.0355
GDPD4	0.56
C21orf87	0.534
ATP5A1	0.257833333333333
C16orf63	-0.199125
LOC388135	-0.4765
ATP5J2	-1.406375
MMP3	-1.31875
EMID2	-0.19025
CRHR1	0.58725
WDR70	-0.48025
C13orf31	1.6335
ZFAND1	-0.35725
CCL18	3.98583333333333
C3orf49	0.3865
RINT1	-1.202
KIAA0408	-1.21083333333333
F13A1	5.0649
SLC10A1	-0.0621666666666667
OGN	2.63525
GIPC2	-1.403
XPO6	-0.152666666666667
LCE1A	1.2205
FMR1	0.0485
LOC374920	-0.3765
DUSP3	0.481875
ANKMY1	0.7775
C7orf50	0.3455
BBS9	0.372
UNC119B	0.2745
C9orf72	0.1365
MGC35440	-0.13075
ENTPD6	0.370875
PPP1R2P9	0.21075
ERCC4	0.34675
FAHD2B	-0.283
HMHA1	0.562
HACL1	0.08175
RAD23A	-0.640833333333333
FAM83B	0.84875
PPP5C	-1.062
RNASEH2C	0.089375
C9orf153	-0.83375
SCAMP4	0.3825
GHITM	0.5209
NDUFB7	-0.372125
ADCYAP1	1.02383333333333
SP110	2.09283333333333
MAP3K7IP2	0.144
DHH	-0.087
AGRN	0.978
WDR33	0.285833333333333
CEP290	-0.153
PRPS1L1	-2.04566666666667
KLRA1	-0.1645
GPR97	-0.052
CHD7	-1.67883333333333
TLR10	0.77425
SLC30A8	3.8205
HIC1	1.18283333333333
IAPP	-0.00700000000000001
RXFP4	0.3695
GP1BB	0.4725
SHQ1	0.4445
NKX2-3	0.039
API5	-0.61125
FTHP1	1.0515
MOV10L1	0.855166666666667
TRIM6-TRIM34	2.21533333333333
ADHFE1	1.1015
FAM117A	-0.464
DDI1	0.5975
CDON	0.0531666666666667
TRIM73	0.368
IGKC	1.446
MMP14	-0.722416666666667
DYNC1LI1	-0.081
C11orf66	0.07375
TRBV3-1	-0.792
FASTKD5	-0.03475
BIVM	-1.777
LHX4	-0.277
CXCL2	-1.5917
RAB2B	-0.181
IZUMO1	-0.519666666666667
MAP3K15	-2.602375
FAM19A2	-0.221333333333333
ZC3H8	-0.940833333333333
ZMAT1	2.295
SPINK5L3	-2.47933333333333
SLC10A6	0.8485
APPL2	0.397
CARD10	-0.464333333333333
LOC402176	-0.70325
EEF1D	1.022
RAB6A	0.9099
C12orf5	-0.07975
PAPOLG	0.76925
MSRB2	0.59125
BCR	0.9275
PUS3	-0.751
TIAM2	0.4605
ZNF317	0.398833333333333
CHD2	0.2975
FZD5	-1.93168181818182
NUDT8	-1.36275
ZNF763	-0.6025
PRC1	-1.50388888888889
ABCB9	-0.254
SPATA3	0.78475
TRAK2	0.7695
STAB1	2.777
LRRTM2	0.130666666666667
psiTPTE22	0.6765
DBI	0.9785
SERPINA11	0.1945
NAT5	-0.0395
C20orf58	-2.737
RPS6KA4	0.2295
FLJ90650	1.50375
TGFBRAP1	0.268
CHRDL2	-1.16775
FAHD2A	-0.7225
CNTN1	0.245
BBS4	0.3013
TMEM181	0.18075
MINPP1	-0.30625
MPHOSPH6	-0.567
HOXC10	-0.3579
ITPKB	0.55375
CLPTM1L	0.301125
MEOX2	0.822333333333333
ATP6V0C	0.253625
PRPF8	0.190166666666667
TMC5	2.9225
FKBP3	-0.138
PLEKHB2	0.019
OR4D6	0.3825
ZNF544	-0.9463
D2HGDH	0.1435
RPL18A	-1.0054
HEL308	-0.171125
MPP6	-3.03775
TCERG1	-1.40075
KRT16	-0.314666666666667
KLF17	-1.59075
KLF5	0.701
CDR1	2.682
VCX3A	-5.328
FBLN2	2.341625
C14orf104	-0.69575
HBE1	-4.3401
OR4S2	1.133
C1orf108	-0.307666666666667
ROBO4	3.4655
CPEB4	1.1025
C11orf80	0.0383333333333333
BCKDHA	0.647666666666667
MYOC	3.09075
GIF	0.2595
CKMT1A	-2.376
RPL3	0.4151
THBS1	2.54
APOO	-1.014
ARMCX1	2.5095
HSZFP36	1.4105
SNAPC5	-0.543
EIF4ENIF1	0.9085
ZNF433	-0.9675
TNFRSF21	-1.135875
TMPRSS7	0.329
SPATA18	1.6495
HPDL	-3.644
MKL2	1.4435
TBX3	0.183307692307692
C21orf93	0.218833333333333
DAXX	-0.336
ELMO1	0.32175
RGS13	2.74216666666667
TAF11	-1.37325
UNC13A	-2.03075
LOC653314	-0.3354
ORC3L	0.18375
IMAA	-2.2905
TARBP2	-0.38125
CABIN1	-0.0129
TRIOBP	0.5408125
HIST1H2AC	-0.24725
RGS22	-1.3815
NCOA1	1.188
IL25	2.476
SNCG	0.137
GPR6	0.7425
AMDHD1	-0.463333333333333
CHEK2	-0.46325
C6orf142	-0.3385
DRD4	0.2465
C14orf68	-1.14975
GDF11	-1.77275
SEMG2	0.4545
CD247	0.044
CDAN1	-0.0825
RBMX2	0.1135
TGS1	-0.10825
OIT3	0.3215
SYF2	0.34775
MCM4	-1.641625
PKHD1L1	-0.429125
CEP192	-0.567166666666667
IFT88	1.0415
RPL9	0.160357142857143
RAB32	0.425875
DDX43	-2.49625
P2RX2	0.341666666666667
OR5D18	0.875
UBE1	0.17475
SLC24A1	0.565375
ARHGAP5	-0.0985
CETP	-1.102
KIAA1731	-1.20366666666667
SLC9A4	0.6645
PTPN6	1.88525
BAHD1	0.392
GRIK3	0.552
CACNB2	-0.4985
PDE10A	-0.1125
DGCR14	-0.00625
PCDHB9	-0.9215
RHOQ	0.521833333333333
MAP3K4	0.182
KTI12	-0.100166666666667
RPL23AP13	-0.114
GNG11	-0.617
CLCN3	0.76
GPAM	0.9715
VSTM2A	2.127
SLAMF7	4.19383333333333
INTS2	-1.198
PPP2CA	0.3347
LRP12	-0.457333333333333
SEC14L2	3.19755555555556
DKFZP586H2123	0.693
MC3R	0.0245
CIRH1A	-1.47766666666667
HIST1H2AB	0.0111666666666667
POLH	-0.400375
MGC16703	-1.21583333333333
SNAPC2	0.113
FILIP1L	1.798
RASGRP4	0.5345
LRRC1	1.64325
GAS1	0.52675
PRAC	-0.59075
DGKA	0.022
NT5C3	-0.0605
PEG3	-3.65616666666667
NADK	-0.126
PRR17	0.15625
LOC374569	-0.74725
SGSH	0.654833333333333
NLRP8	0.651
GALT	-0.7241
MCF2	-0.9825
ZNF263	0.53425
TACSTD1	0.730166666666667
TYR	-6.1627
ATP6AP2	0.711
RNUXA	-0.31575
ABHD10	0.2082
GDPD2	-1.58575
SLC35C1	-0.89225
UBE2A	0.251625
HERC5	-0.2665
FAM112B	-4.3035
FBXL16	1.2975
DKFZP434A0131	-0.26725
ELA3A	-2.7745
RBM41	-1.1825
HAO2	0.06125
RNH1	0.67725
SHANK2	0.892666666666667
OSBP2	-1.401375
DAK	0.502
C3orf58	-0.709416666666667
TCL1B	-0.59
KBTBD2	0.077875
SUGT1L1	1.294
UBE2E2	1.10166666666667
MYL9	2.2325
CDC23	-0.4935
PBXIP1	1.8523
CXorf40B	0.6605
NBL1	1.36325
RTBDN	-0.027
RAB11FIP5	0.884625
TTTY13	-0.6915
SCOTIN	0.132583333333333
SOHLH1	-0.689666666666667
CDKN1A	0.00857142857142855
NCK1	0.342
ZNF550	-0.588
SAPS3	0.185916666666667
SPIN3	0.548666666666667
MAGEE2	0.1335
MIS12	-0.294333333333333
OR8H2	0.227
KIAA0774	0.432666666666667
UNC5D	-1.652
CUL7	-0.722666666666667
LIPC	-3.5385
DIO1	-1.72925
C20orf11	0.3065
CTRL	-0.81875
HS3ST2	4.179
PAK4	0.476166666666667
CCRL1	2.556
RNF10	0.521
ZNF567	-0.35875
ZNF660	-0.8235
TCEAL3	3.0375
MAGOH	-1.01666666666667
CENPB	-0.448
C19orf7	0.783375
LOC388965	0.17275
ZCCHC13	0.523
JMJD1A	-0.7893
HIST1H4H	-1.1515
TBRG1	-0.5743
GPC3	-1.91175
TAF1C	-1.149
EBNA1BP2	-0.574
CIAPIN1	-0.7855
PDGFRA	-0.748888888888889
CSTB	0.133625
CENPI	-1.639
GTF2E2	-0.391666666666667
RPP21	-1.22975
CCNF	-1.0535
KCNQ3	0.779
FAM79A	1.27475
SLC22A12	0.5065
NOVA1	3.5605
FZD3	-0.4933
AKAP8	-0.2515
SOCS5	0.399875
CFDP1	-1.1595
DLG5	0.94175
PGM5	0.500583333333333
C1orf144	0.469333333333333
HDAC10	-0.9105
RND2	-1.2025
C20orf199	-1.27475
RNMT	-0.11025
SLURP1	0.124875
ASTN1	-0.538125
SH3BGR	0.1705
MYCL1	0.869
ZHX1	0.587
CENPK	-2.2605
FOSB	2.5652
LOC643406	0.6675
C2orf59	-0.494
TMEM135	-0.580625
SLC27A2	-0.019
KRT33A	2.148
OVOL1	2.169375
PAMCI	-2.44983333333333
S100A7	5.3495
ZNF789	-1.1655
HARS2	0.511
RPL23A	-0.787333333333333
TCF23	0.13
UPF3B	-1.604125
C17orf78	-0.5505
HLA-DOB	0.916166666666667
C14orf142	0.333833333333333
TEKT5	0.948
DMWD	-0.053
POLD1	-1.7325
GSCL	-0.119
CALD1	0.3828
SCRT1	0.157333333333333
AIG1	1.30525
UNC84B	0.45625
ZNF404	1.31575
TMED6	-3.0025
KIAA1462	1.1335
LRRC27	1.85316666666667
PYGO1	-0.296
PIGU	-0.045
ALAS2	-3.5365
WRNIP1	0.3765
CNNM3	0.8255
ZNF2	0.979
ST3GAL5	-0.0434166666666667
MRPL23	-0.14525
TSSK6	-0.07875
PSMA6	-0.0385
C16orf70	-0.18975
KIAA1602	0.00225
ALMS1	0.557166666666667
DCN	3.213125
TMEM132D	-0.9825
SUCLG2	0.5645
ABHD14A	0.1985
DEXI	0.360166666666667
AMPD2	-1.24466666666667
IFNAR2	0.146333333333333
CYB5A	2.486
TLOC1	0.55915
NXF5	0.127833333333333
NRBF2	0.29
KCTD3	1.3455
ITGAE	-0.849833333333333
SLC30A3	-2.19433333333333
ZRF1	-1.785
IFRD2	-0.793
XAB1	-0.322
PYCR2	-0.161333333333333
SERPINB3	-4.1135
TMLHE	0.1637
GEFT	-1.227875
ABCA5	-0.90475
EMR4	0.661833333333333
TSFM	-0.444
HIST3H2BB	-1.414
ARHGEF19	1.3505
TSPAN17	0.259166666666667
ABCC8	3.50725
MAP1S	0.23
C22orf36	-0.21475
BNC2	0.545428571428571
HIST1H4A	-1.8895
NDUFS3	-0.8235
WDR3	-0.997666666666667
XKR4	-0.3465
TTC33	-0.564538461538462
STMN2	3.56275
CPN2	-0.7935
HSPC105	1.089625
PCOLCE2	-0.9305
C3orf55	0.9205
KLHDC9	2.691
TBC1D23	0.188875
ATXN2L	-1.35833333333333
MAP2K3	0.264166666666667
SCAP	-0.076
ZNF486	-0.0225
C20orf96	0.25625
NARS	-0.0855
ADAMTSL1	-0.662285714285714
PRCC	0.882
CCDC126	2.189
ZNF675	-0.1775
CALCOCO1	0.89225
ANKRD43	5.018
CWF19L2	-0.0911666666666667
ZBTB32	2.032
BRAF	-0.98975
ODF4	0.51225
MGC14376	0.688166666666667
HORMAD1	-1.78066666666667
AAK1	0.412090909090909
PEBP1	0.892833333333333
TNFSF5IP1	0.191333333333333
DKFZp564N2472	0.3995
RMND1	1.011375
IGKV1-5	1.917
COL1A2	3.17125
SERPINA5	-1.567875
AANAT	0.343
C19orf21	0.935666666666667
GEMIN5	0.16325
UBR4	0.0416666666666667
LTBP3	1.49433333333333
AMHR2	-2.45816666666667
PROCR	-1.18925
MYBBP1A	-0.64725
C20orf39	2.378
ZNF697	-0.168125
PASK	0.2973
ZNF776	0.223833333333333
RFXDC2	0.411625
KIAA0467	0.29
C10orf96	-1.4465
ZNF503	-0.10125
GULP1	-1.65891666666667
KCNE4	1.61133333333333
DKFZp434K191	-1.318375
LOC196913	0.169
BHLHB4	0.29
CH25H	0.13375
LOC81691	-0.7635
ALPL	-0.386571428571429
COL12A1	3.305125
FOLR3	-2.9555
GPR123	-0.05475
TRIM62	0.455785714285714
ABLIM1	0.1565
MAST3	0.1625
RHBDD1	0.821833333333333
LOC338809	-0.9005
RYBP	0.41525
TTC26	-0.841125
ZNF22	0.0156666666666667
ISCA2	-0.33225
RDM1	-1.90475
PIGM	0.93225
GNB3	-1.153
ACTR2	0.2682
HMGB1	-0.1885
EDG1	2.82216666666667
SOAT2	-3.74375
OR10AD1	0.605
RAP1GDS1	0.056
LCE1F	0.409
ESM1	-1.8335
RCN3	2.08825
CREBL1	-0.80275
DBNL	0.442666666666667
PTGER3	2.163375
USP30	0.646166666666667
BCL2L12	-1.32966666666667
KIF26B	2.6805
ZNF416	0.50475
ZNF225	0.458
C17orf70	0.51225
ZNF554	0.45475
RAE1	-0.679333333333333
TNIK	1.749
ACTN3	0.933
MGC45922	0.109
CCNA1	0.017
RYK	0.386166666666667
IL26	0.3975
LRP3	0.246666666666667
QARS	0.3065
SOX7	0.904857142857143
BID	-0.639875
OR2S2	0.2355
CXCL14	5.23175
C11orf47	-0.344
MGC29891	1.09333333333333
HSPB8	-0.2203
PRDM14	-2.5575
NUFIP2	0.33125
MNAT1	-0.448
ZDHHC2	-0.756916666666667
MBNL2	0.184428571428571
ADD3	-0.0164999999999999
CSNK2A1P	-0.0375
KLK6	-1.805
TMEM111	0.6972
KIAA1279	0.88975
NUBP2	-0.0838333333333334
RAB42	-0.62
ID3	-1.0402
TM9SF1	0.533
MDP-1	-0.90125
POU4F2	-0.347
IQCK	2.262
C16orf14	-0.593
CAPN3	-1.109625
FAM43B	-0.372375
RECQL	-0.6035
AP1G1	-0.359785714285714
CTNNBL1	0.658
ECHDC1	-0.911
SMARCC1	-0.6669
FOXQ1	-1.782625
GNAI3	-0.500166666666667
POLG2	-2.1475
CD4	1.670625
ITLN1	0.16375
EBI2	3.9215
IRF1	2.2735
PTPRE	1.6851
PTK2B	0.237
NXNL2	0.615
SOX4	0.138944444444444
TSPAN3	0.181
SH2D1A	-1.47616666666667
C8orf58	-0.159333333333333
USP20	-0.52125
DUSP22	-0.59375
CALB1	-2.46883333333333
L3MBTL2	0.766
MCRS1	0.154
TMEM118	-0.617333333333333
C18orf8	0.937166666666667
FLJ10241	-0.113375
GJA12	0.3445
PKD1	-0.190166666666667
ZFP3	0.754
JAM3	-1.01625
LAPTM4A	1.3436
DIRC2	0.726
KIAA2022	0.319666666666667
MYOM1	0.6765
TRPM8	-3.1326
MOP-1	0.46775
PHKG2	-0.08975
ZNF650	0.418625
KIAA1522	1.648
PSG8	-1.92516666666667
DDX19B	-0.0185
MOBKL1B	0.19175
DIAPH2	-0.938333333333333
PTPN12	-0.54275
CLN8	0.0401
CRYZL1	0.194666666666667
CRY2	0.77125
FCGR2B	4.9995
PNPLA4	1.3605
ZNF454	-0.223
DKFZp434B1231	-0.25025
CLDN11	-0.0127
RFWD2	0.872
CIB2	-1.144
MXRA8	2.878
HRK	-0.464
MAML2	0.02225
C4orf31	0.2395
C6orf192	0.381
COG6	0.532625
FAM5B	0.21025
NFATC1	1.3173
SEPT10	-0.511
SCYL1	0.033
RPP40	-1.123
SCOC	0.2724
KIAA1450	2.07725
CTDSPL2	0.10325
TBX5	1.33233333333333
NAPG	-0.363
RHD	-4.58
C14orf45	2.74133333333333
ZBTB22	0.6275
PLCG1	-1.665
ANKRD10	-0.186625
AQP7P2	2.43525
TAGLN2	0.377666666666667
HTR2C	-1.46316666666667
SLC16A7	-0.766166666666667
C17orf83	0.667666666666667
TSGA14	-1.1895
MDH1	-0.1685
PPP3R2	0.0676666666666667
DCBLD2	-2.03657142857143
RBM33	-1.107
DPH3	-1.7295
SYT10	-0.69
FMO4	2.36975
THYN1	-0.8525
DRD5	-2.1855
OTOR	0.085125
PGRMC2	0.5031
KATNAL1	-0.965875
PAQR6	-2.2345
UBE2I	-0.08275
C14orf28	0.227
C8orf70	-0.904
FLYWCH1	-0.41
ANGPTL3	-0.9385
GLRX2	-0.414833333333333
ATP11A	-1.12821428571429
ARL5B	-0.2465
MUC16	-1.57325
SLC25A5	-0.844785714285714
ACRC	-1.13925
MYO1C	0.445625
FAM89B	1.07116666666667
FAS	0.886125
KIFAP3	1.71975
GLRA2	0.624
BTN3A2	1.2589
CNKSR3	-1.387625
CSTF3	-0.682166666666667
ARPM1	0.5295
KIAA1530	0.382
C9orf150	1.8275
PRKCI	-0.51325
tcag7.1015	-0.84075
SOD3	-0.3535
ZNF574	0.36125
CYP21A2	2.41525
RPL12	-0.23575
COMMD2	-1.08875
WIZ	0.532
LOC344405	-1.1955
ALDH4A1	-0.397294117647059
CRYAB	2.69075
COPA	0.9254
PCDHGA7	0.29
KIF11	-1.04891666666667
RASD2	-0.269
SLC26A3	0.869
ZNF175	-0.342
JAKMIP2	-2.10975
C8orf4	-0.848166666666667
PTHLH	0.49275
SLC40A1	4.00741666666667
OR7D4	0.4305
PCDHB17	0.705
CD36	4.43378571428571
C6orf203	0.5958
PRKG2	0.049
LOC400566	1.816
ANAPC13	0.36225
SLCO3A1	-0.52225
ZNF692	-1.404
FANCL	-0.748
SH3GLB1	0.89175
C12orf61	0.448
KBTBD6	-0.49575
SUPT5H	0.239
XRCC6	0.1043
HUS1B	-0.6664
FAM133B	-1.08935714285714
LOC728276	-0.269
KCTD18	1.05125
SOS2	0.844333333333333
CCDC99	-1.875
C1QTNF5	3.809
NNAT	2.23433333333333
USP16	0.3225
LARS	-0.6735
ZBTB2	0.765875
ABO	0.141166666666667
TRAF3	0.0715
GALNT5	1.4715
NAP5	0.370625
ALG14	0.143333333333333
KIAA0515	0.174730769230769
WDR75	-0.547833333333333
TEX261	0.191916666666667
LY86	1.326
LOC389072	-0.3985
FLJ13611	0.41875
MRGPRX2	0.3935
SNRPA	-0.959
OR2G2	0.442
GPRASP2	1.0445
C7orf42	0.7709
C9orf163	-0.5145
CYP11B2	-0.112
FCRL3	0.757166666666667
PRDX1	0.1605
FGB	-7.46516666666667
COX17	-0.401166666666667
C16orf33	-0.685
PIWIL1	0.0155
FOLR1	-2.99383333333333
KIAA0082	-0.898
FREQ	-1.08233333333333
TMCC2	-1.97533333333333
TCF12	-0.271333333333333
ZNF721	0.35775
FAM130A2	0.895
POU4F1	-2.337
SNRPF	-1.26125
SGIP1	1.45283333333333
ZNF641	1.28333333333333
EMG1	-0.3135
PRRG4	0.9765
HIRA	-4.07175
MYNN	0.485666666666667
AEBP2	-0.193916666666667
TBXA2R	-0.341833333333333
ISL2	-1.2955
PCDHB11	-0.928
RNF144A	-0.19025
MARCH5	0.2145
DULLARD	0.2645
DCLRE1B	-0.771
ITGA8	0.38175
TP73	0.219125
PRKCD	2.3715
NDUFB4	0.0625
ATP13A4	0.88
ANTXR2	-0.779
COL4A3	-0.781666666666667
MYO10	-1.2243
SLC6A18	0.39675
PEX1	-0.90825
TMEM74	-1.956
RBM19	0.8125
TAPBP	0.62995
RUNX1	2.357625
MID1	-2.1385
GPR64	-0.314833333333333
RASEF	3.94175
GABRG1	0.712125
MYO16	-0.2045
DBF4	-2.56766666666667
TSHZ2	2.6735
RIPK2	0.136125
PPTC7	0.232
KIF4B	-0.9
LRRC31	1.56475
ZNF540	2.1195
EFNB3	-0.334833333333333
LOH12CR1	0.264125
STON2	1.77316666666667
GLP1R	0.49975
CSTF2T	-0.75175
IREB2	-0.85875
GRSF1	0.1675
PDCD7	-0.812333333333333
LRRC43	0.6785
CNR1	0.495
IL1F7	-0.3485
C12orf64	-0.38025
FAM69B	-1.6365
NR2E1	-2.60533333333333
MS4A6A	3.0754
FTL	0.9225
C7orf36	0.08575
PCLO	0.9647
DYRK2	0.55475
ARIH2	-0.625375
SAMD7	0.382
SCNN1D	-0.608
SLC32A1	-1.203125
C22orf25	0.799666666666667
MRPS18A	-0.7763
GPR112	0.3475
EARS2	-0.53175
ERN2	-0.068
ATPBD3	-0.238
PRH2	0.3295
CDKN2D	-0.1025
PGLYRP2	2.973
TRIM40	0.6455
SEC14L3	-0.0928333333333333
SLC22A1	-0.61925
BTN2A3	0.053
RASA4	-0.55875
CCNL2	-0.509083333333333
MYBPC3	0.4785
GJA4	3.196
CDC42SE1	1.650375
TRPV2	-0.21475
MYPN	-4.098
SIM1	0.5905
CDADC1	0.017
ZFHX4	1.36725
NIBP	0.5355
ADAMTS19	-0.981
ABTB2	-1.417
TSPYL2	-0.7715
EIF2S3	-0.5275
SOX30	-0.05625
AP2A1	-0.540833333333333
DKFZP564O0523	-0.385166666666667
LOC285398	0.2105
CDH18	-5.65775
CHL1	1.62425
GATS	-0.9174
TBC1D2B	1.04166666666667
OR1J1	-0.218
GSN	2.13083333333333
DPCR1	0.335125
GARNL4	-0.4795
SMARCA5	-0.485
PLEKHG3	0.995
ZBTB45	0.4765
FRMD6	-0.0696666666666667
PLS1	0.358166666666667
DGKZ	0.119333333333333
EFNA1	1.9525
WDR85	-0.88925
ANK2	0.495
PAGE4	-1.492
SENP6	0.479166666666667
AKR7A2	0.47
FKBP10	-2.50925
VEGFC	-1.8695
LARP1	-0.0799375
SRBD1	0.8915
ITGB6	2.5815
SLC1A2	-0.248923076923077
INVS	-0.949166666666667
MPO	0.93325
MOBKL3	-0.3675
CUTL2	-1.71571428571429
KLK2	-0.0316666666666667
VIM	0.33275
REG1B	0.0265
PCDHGC4	0.37425
C3orf34	-0.698666666666667
SUMO3	-0.145833333333333
CST9L	1.059
MLL4	-0.27225
SPR	1.09216666666667
SAMD9L	1.8395
ABCE1	-0.08125
SUPT3H	-1.26816666666667
ACTBL1	1.34075
ADAMTS4	1.49666666666667
SLIT3	3.099
RHEBL1	-0.73175
NPM2	-2.295
MAN1C1	2.36275
KIAA1856	0.691916666666667
HSPA6	2.459
LOC388152	-1.332
C10orf140	-0.59575
ZDHHC12	-0.635
LIN7A	0.6012
PHC2	0.484416666666667
SPHK1	-0.17975
TRIM26	0.151625
FAM83E	-1.7845
C18orf24	-2.0525
ZNF578	0.396
ORAI1	-0.48525
RUVBL1	-0.390833333333333
C7orf20	-0.708833333333333
APAF1	-0.898
SLC36A4	-2.57833333333333
MYH11	4.183
NEK1	0.8296
MPP2	-0.74475
C12orf24	-3.66375
TNK2	0.5329375
ZNF289	-0.54775
MATN3	0.661
IFNGR2	1.463
ITPR1	1.427625
EBF3	3.7358
TBC1D20	0.8301
OR10P1	0.17125
DDAH2	0.72
SHPRH	-0.267625
STX7	-0.044
LOC554248	-1.64375
BCAR1	-0.24075
ATXN3	0.128833333333333
TRIM27	0.059
CDC42EP2	0.2105
CHP	0.593142857142857
SOX17	1.706875
ZNF259	-1.18633333333333
CHCHD1	0.30275
ZDHHC19	0.862
GBP2	2.808
GARNL3	1.691125
MRC2	0.76
C1orf52	-0.986
AOF2	-0.261666666666667
LRPPRC	0.1196
ACVR1C	2.07616666666667
TM4SF18	2.30583333333333
TMEM169	-0.126666666666667
PPP1R16A	-0.18375
EBF1	1.53166666666667
RRS1	-0.794
SNX2	0.5275
OR2T2	-0.1185
RBX1	0.051
ANKRD54	0.387166666666667
TSNAX	0.0976666666666667
TMEM83	-2.031
ZBTB7A	0.73825
ATM	-0.998583333333333
LOC338328	3.0825
TIE1	1.2495
HIST1H3G	-0.399666666666667
PASD1	-4.46266666666667
TINAG	0.4145
PCDHAC2	0.528
LRRC15	1.8465
WBSCR17	-1.22075
TFF2	-0.1725
PARP2	-0.885
NDFIP2	-0.562
PCDHGB2	-0.2715
WDR60	-0.342
MAP7D2	-1.7395
USP45	-1.07425
GSDML	-0.58925
TNS1	0.4682
PLCD4	1.04675
IQCD	0.524666666666667
SMPX	-3.2405
CD9	0.912166666666667
SRGN	2.019125
CASP7	0.85425
INOC1	0.485
DKFZp451M2119	-2.25857142857143
VMAC	1.7125
USP53	1.0819
CAMK1G	-0.361125
TMEM106A	0.980666666666667
CDC20	-1.4262
ACSL5	0.510333333333333
CBWD5	-0.344625
C1orf87	-1.35933333333333
KIAA1274	1.7345
PRUNE2	-2.06021428571429
LYPLA2	-0.412333333333333
DOK6	-0.1635
GPR149	-0.284
FAM30A	-0.04225
TMEM129	0.0095
SLC35B3	0.94975
ACPP	-0.5249
LOC200261	-1.1185
SLC4A7	0.4715
CCDC40	2.85075
GART	-1.17725
THOP1	-1.26075
SCARB1	-0.933375
CACNA1F	-0.0775
TRIAP1	-0.133166666666667
SYT14L	0.00800000000000001
SFRS8	-0.142333333333333
PBOV1	0.396
GOLSYN	2.0105
GJB7	-2.1685
CAMK2N1	1.181
GREM1	2.20572727272727
FLJ20433	0.481
QPCT	-1.893
PRKAG2	0.722666666666667
H2AFX	-2.198
C6orf154	0.051
PLOD3	-1.44
ZBTB39	-0.4025
WASF3	-0.0873333333333333
DRG1	-0.5015
PRR4	-0.4945
SPCS1	0.08625
KDELR3	0.979833333333333
SRP19	-0.035
GABRA6	0.78425
MFSD1	1.2945
MMEL1	1.917
PDXDC2	-0.1389
BUB1	-3.29522222222222
RNF138	-1.480375
MYLPF	-0.482666666666667
AIF1	1.59283333333333
DYNLRB1	0.0654
HCN3	-1.299
HIST1H2AI	-0.8105
MAP4K5	0.10775
LASP1	1.499375
LOC130951	1.0735
PLAA	0.39175
KRT6A	-2.7685
C6orf117	-2.40275
ARHGAP23	-1.188
PTF1A	-1.042
GPHA2	-0.5245
LCE3B	-0.04475
MCL1	0.895428571428571
EHBP1	-1.1815
PRNP	-0.8003125
ZSCAN1	0.58175
C1orf113	-1.56833333333333
FOXA3	-3.5815
NEB	-0.0195
ASGR1	-4.5495
CTGF	2.29766666666667
RAB17	0.668833333333333
MST101	0.084
JARID1B	0.9987
USP37	0.0387
PTBP1	-0.246833333333333
PTPN7	0.568333333333333
CDC7	-2.18816666666667
SNX7	-0.23
ZNF335	0.11775
CPT2	0.45675
HEATR1	-0.570125
HSPC152	-0.179375
C5orf40	0.237
PSME1	0.735333333333333
STAG3	-1.451
TMEM154	0.2
KLHL32	-0.248333333333333
TSGA10IP	-1.0185
SUV420H2	-0.7975
SF1	-0.2541
2'-PDE	0.3040625
PNLIPRP2	0.2035
TRSPAP1	0.0994166666666666
NUP210	-0.560666666666667
ANP32C	-2.14166666666667
RAB11B	0.464333333333333
ASB15	0.1665
ITGB3BP	-1.88725
UBASH3A	0.34925
YWHAB	0.917125
TPRX1	0.046
LY6G5C	-0.277875
SLC7A2	-1.776625
CLK1	-0.0543
HSD3B7	0.225166666666667
VDR	2.25375
C16orf74	0.24225
ACE	0.60675
PSMA2	-0.2775
CCDC131	-0.852375
ZNF213	0.583666666666667
EML2	-0.4655
ALS2CR13	0.0805
GLYATL1	2.92375
DSPP	0.473
DHFRL1	-0.44425
C10orf30	0.2495
SH3RF2	0.392666666666667
LOC197322	-0.789166666666667
DLL3	-1.965
TIGD7	0.68125
GFRA3	0.10725
CPA1	0.781833333333333
RTN4	0.570666666666667
PPT2	-2.63683333333333
FASLG	3.75383333333333
FOXP4	0.027125
RPL26	-0.00220000000000001
GNL3L	-1.37883333333333
FMR1NB	0.1335
CD163	7.16175
SGPP2	1.2395
GIMAP2	1.68075
CD37	2.112
DPT	4.91325
NBLA00301	1.5725
RGS5	1.19416666666667
C9orf4	-0.0425
ACTL8	-3.8135
PRKAR2B	0.36975
OPLAH	0.493333333333333
C20orf134	1.861
