Hybridization REF	TCGA-A8-A07R-01A-21R-A034-07
NUDT15	-0.867833333333333
CEPT1	-0.632666666666667
ZNFX1	1.1219
CCDC92	-0.028
TDRD1	1.789
KCNK5	-0.339666666666667
ETNK1	-0.512416666666667
LTA	0.945
TTPA	2.64133333333333
B3GALNT2	1.07025
SC65	0.335833333333333
PEX5L	-0.91125
EPS15L1	-0.6465
MGEA5	-1.00875
HIST1H3A	1.119
ING1	0.858875
BCAT1	-3.063375
ORC6L	-2.57627272727273
KLK11	-0.9005
C19orf28	-0.440875
DNER	-3.61375
MED22	-0.836642857142857
ETV6	1.71375
CHAC2	0.285
CD300E	0.268
CEBPB	1.92841666666667
ZNF398	0.62775
LRCH3	0.6635
HMGA1	-0.486833333333333
CAPN7	-0.365
MGC5566	-3.2785
CCL3	2.415
NANOS1	2.86975
ZFYVE19	-0.43
APITD1	-0.499
PARD3	1.2615
IRAK4	-0.9755
SERPINI2	-0.572
CEP170L	-0.5775
TTC9	1.345
MYOM3	-1.32033333333333
MLPH	-1.94675
LOC222699	0.7975
NRG1	-1.19033333333333
TBC1D9	0.693818181818182
TTK	-0.35
ZNF557	0.7241
DDX41	-0.00833333333333333
FANK1	-0.864
UBE2D2	0.052875
PSMB10	-0.32025
MYH7B	-0.2035
GABARAPL2	-0.793875
MARVELD2	0.718666666666667
DGCR2	1.51033333333333
UNC45A	1.19966666666667
C6orf72	0.4735
ZNF683	1.44375
GIT2	0.061125
CASK	0.5825
C14orf161	1.24933333333333
LRRC44	-0.29625
TIFA	0.3005
UTP11L	-0.25075
C6orf65	-1.062
FDPS	-1.16
DUSP9	-1.4758
SLC17A8	-0.0572
OR51G1	0.0901666666666667
NANS	-0.4915
OLFML1	0.9435
ATP10B	-0.89525
NPAS3	-1.83325
PRKCA	-2.0611
GGA2	0.74475
LCE4A	0.112
SPANXN3	0.16075
CCDC115	-0.357375
SDCCAG3	-0.7195
GLIPR1L1	0.482
TTC1	-0.48875
C17orf76	-0.1105
MAD2L2	-1.2445
HIPK1	-0.4162
LRRC3B	-0.401
CLN3	0.373636363636364
C17orf47	-0.223
FMN2	0.39375
TUBB1	-1.3135
WAPAL	0.356166666666667
C3orf21	0.351625
SCN5A	0.1432
SMYD1	0.81175
BEX5	1.73175
ZNF192	0.379
SEC22A	0.208166666666667
GRIA2	0.398307692307692
KIAA0825	-1.741
NUSAP1	-1.075
LANCL1	-0.24575
C15orf40	0.8367
ZNF645	-0.0933749999999999
GPR61	0.2455
NLRP14	0.292
SNX21	-0.387
C1QTNF8	0.204
C17orf46	0.74925
IFNA8	-0.405
SPRR1B	-1.3785
FLRT1	0.43825
SNX17	-0.826833333333333
ASB2	0.923166666666667
HBG1	-5.9055
RPRML	-1.33075
JOSD2	0.0205
PLSCR3	-0.052
SPOCD1	0.335333333333333
RAB39	0.328
GHRH	-0.2845
ITIH5L	0.03075
C17orf37	0.41675
SMCR8	0.38875
DPY19L2P3	-1.45333333333333
IL11RA	1.75383333333333
GDF3	-3.68433333333333
RPS6KB1	-0.699333333333333
DNAJC19	1.3114
TOP1	-0.8055
CRCT1	1.0485
MPST	0.439
DPM2	-0.480625
FAM38B	-3.01183333333333
SLC18A1	-2.3685
FARP1	0.774833333333333
PAX7	0.443
TUBD1	0.0125
GNL3	0.1535
BTG2	-0.2922
NDUFS6	-0.54875
C1orf79	-1.80325
ERAL1	-0.3795
ECHS1	-0.237
VPS4A	0.238833333333333
CYP11A1	-0.48575
ABCC6	-0.597785714285714
PBX4	-3.1025
MOSC1	-0.598
NCF4	-0.061
HYMAI	-0.206
NAGPA	-0.854625
OTOP2	-0.04525
ACOT12	-0.56725
MTHFD2L	-0.440625
LOC441376	6.042
C19orf34	0.609
RAB1B	-0.04175
ALDOAP2	0.385
NTRK1	-1.53666666666667
ARTS-1	-0.7407
SLC6A11	-1.0095
NAP1L2	-1.46725
CNGB1	0.434666666666667
EPB41L4B	1.202
FAM134B	-1.5915
HS3ST3A1	-0.327333333333333
CPXM2	4.0565
SIRPB2	-0.2705
CHORDC1	0.837833333333333
TRIB3	-0.2575
SLC2A5	1.522
C2orf49	0.185666666666667
DDX5	-0.5595
OR5L1	1.7775
ANAPC4	-0.570166666666667
ZSWIM1	0.20375
LOC93622	-0.76375
KCNK3	-0.1072
RP11-35N6.1	-1.557375
ZFP161	0.160666666666667
AQP9	4.01175
SLC15A2	0.599166666666667
MREG	-1.54283333333333
OR9I1	0.452
PDLIM2	0.15825
ADAM7	-0.164
GSTCD	-0.8335
WDR21A	0.851125
SLC12A8	1.35666666666667
TMEM174	-0.1375
IGSF3	0.69275
LRRN1	1.856
LOC402117	-0.20725
SRPK1	-0.252
LY6K	1.4099375
NFIA	0.8995
PTCD3	-0.416375
LEP	2.75266666666667
PCDH21	0.743333333333333
MAPKAPK2	0.0221428571428571
NMNAT1	-1.43433333333333
LHFPL2	0.449875
C9orf43	-0.06575
DIP2A	-0.447
ACTR8	-0.07125
CCDC34	-0.63725
PTPN22	-1.23625
ITGA3	-1.359875
FAM129C	-0.13225
RABGGTA	0.409333333333333
UNC45B	1.703
KIAA1033	0.618
ZNF510	-0.627
CYP2D6	-0.721166666666667
SLC26A10	-2.8965
STX8	-0.1845
LUZP1	0.159875
WDR89	0.0313333333333333
EIF4G3	-0.9425
C5AR1	0.8185
ZNF623	0.3425
A2M	-0.13575
TGM7	-0.3275
GRPEL1	0.575
LMNB2	0.2433
ROCK2	-0.262166666666667
SNX16	0.377125
CCDC66	-0.69125
ANXA3	0.54725
KIAA1609	1.322
EED	0.23375
RNF32	0.1905
HES1	0.5579
CLC	-0.0566666666666667
ISL1	-0.7606
KIAA0528	-0.67925
MANEA	0.94225
C1orf61	-2.286
hCG_2001000	0.12175
RAPGEF6	-0.7056
KIAA0020	1.24533333333333
NEIL1	-0.67225
C16orf45	-2.608625
RBM10	0.2415
C10orf125	0.619375
MRS2L	0.13625
DNAH17	0.0531250000000001
C19orf10	-0.86475
C1orf160	0.17075
SLFN12	1.4505
EXOC3	-0.6885
HIST3H3	1.118
NCOR2	-0.229833333333333
TNFRSF9	-0.74925
MFSD8	2.038
ALX1	-1.22466666666667
NOL1	-0.1985
PODN	1.32325
TIAL1	-0.56425
HIST1H1E	-0.81825
NPY6R	0.4385
TM4SF4	-0.73025
CORO2A	1.06075
ETNK2	-0.0215
APOE	0.5436
ANGPT4	1.322
HDGF2	-0.15525
G30	0.8375
ST8SIA4	-0.8405
F2RL1	-0.227125
FAM19A4	-2.805
CCAR1	-0.42725
B3GNT7	1.7425
OPHN1	-0.0972
DSCR6	1.5215
C21orf13	-0.133666666666667
GAS2L1	0.144083333333333
RFX3	-0.0905
COPS4	-1.110375
BCHE	-4.32716666666667
BCL2	-2.5265
HBZ	-3.14683333333333
ARL13B	0.5135
MAPBPIP	0.356
MYO15B	-1.09375
SPZ1	0.913
KIAA1324	0.289555555555556
PLCL2	-0.9875
C4orf29	-0.66875
WDFY2	-0.516125
ZNF284	0.6825
NAALADL1	-1.065
DUSP5	-1.37916666666667
PXDN	-0.998875
SLMO1	-1.0065
TNXB	0.6685
BIRC7	-0.76325
A4GALT	0.468
TIMM22	0.22425
FAM110C	-0.35325
TOMM34	-0.554625
ABHD9	1.2745
ADAM32	1.7725
CRHBP	-0.573
AQP2	0.69625
LOC130355	-0.5375
ZNF187	0.393
ZNF816A	1.082
F7	-0.871
CNOT1	0.0732
SLC13A4	-0.81625
ZBTB11	-0.19175
B3GALT5	0.10975
EXOC2	0.319833333333333
IRS1	-1.34
TMEM1	0.173166666666667
MRPL34	-0.598833333333333
SAMM50	0.83675
CDC42EP3	-0.529
HSF2	-0.5696
MFN2	-0.09875
TSPAN7	-3.22116666666667
NUCB1	0.950083333333333
RHOH	-3.42775
ARL16	-0.38
TACR1	0.24075
SFRS5	-0.845833333333333
SNX25	-2.029
RHBDF1	-0.372666666666667
PCDH18	4.17566666666667
HMG1L1	0.84575
MYO5C	-0.8825
MAPK10	0.00950000000000001
LDHAL6A	-0.126
NUDT12	-0.0368333333333333
NCAM1	-0.166
GLIS2	1.7745
GGTL4	0.61125
DAPP1	0.25775
ATF7	0.21
KIAA0748	-1.956
NFIL3	1.50175
TM6SF1	1.3813
SEZ6	0.062125
NANOS3	-0.335833333333333
DNAJA3	-0.640666666666667
CLDN6	-1.2565
CIITA	1.5156
EPHA4	-0.86575
FANCC	0.32375
CMTM3	-0.49275
PSG3	0.8685
MRPL15	1.228
C21orf59	0.00825
PLCXD2	0.01175
C2orf34	0.06375
UBE2L6	2.62675
MED14	0.1255
HP1BP3	-0.7579
C6orf208	0.608
TPBG	-1.4795
OSR2	-0.015875
XPC	-0.781
KLHL7	-0.668333333333333
CCR3	-0.2875
AGTPBP1	-0.335833333333333
PCSK6	2.0776
STAT5A	-0.3091
FAM18B	-0.013
LONRF2	-3.96166666666667
PTPN2	-0.185
SF3A3	-0.437333333333333
EFCBP2	0.0965
HCFC1	-0.436333333333333
AHNAK	-0.47895
ACTR5	0.11925
KIF14	-0.783
TENC1	0.42475
HEATR5B	-0.116
YIPF2	0.481666666666667
MYEOV2	0.933333333333333
DUSP18	0.4405
KIAA1012	0.14025
AHR	0.6385
C17orf53	0.0948333333333333
PTPRH	-3.606
ATP6V1C1	0.7164
TAS2R3	0.602
LOC440356	-0.02025
COQ10B	0.24525
PSMF1	-0.172333333333333
SORBS2	0.236416666666667
NFE2L2	-0.594
TMCO7	-0.31925
SH3PXD2A	0.2534
SH2D2A	0.638
SPINK5	-3.416
MRPS24	-0.517
OPA3	0.84525
TRAF7	0.644166666666667
C4orf35	0.177666666666667
MT1G	0.771625
MGC39545	0.127
HS1BP3	0.3848
OR2B2	0.779
CHRM4	-0.085
SFRP2	-0.01075
RIC3	0.386
ART1	-0.323
C6orf1	-0.432375
DUS4L	-1.7855
C10orf104	-0.7135
TNFAIP6	1.926
RTEL1	-0.63125
CCT4	0.3805
ZNF709	-0.04525
CHMP6	0.0148333333333333
UPP2	-0.0415
CYP19A1	-2.02
CD151	-1.28416666666667
NDUFA13	-0.497333333333333
ARFRP1	-0.0898333333333333
FAM26B	0.208
CRYBA1	-0.7405
MRPL41	-0.168666666666667
NPFFR2	-1.26042857142857
HRH2	0.352
SCAMP3	0.734166666666667
MTMR6	0.022
MTG1	-0.893833333333333
UBTD1	1.44175
CRABP1	2.12
FLJ33790	-1.1647
KIAA1908	-1.73333333333333
GPR158	1.673
PACSIN3	0.578166666666667
OMD	-0.503
CATSPER1	-0.700333333333333
HOXB8	-0.537875
FBXO46	1.9465
OAS1	3.13116666666667
SVIL	1.069
PHB2	-0.40675
ADCY3	0.213
NDRG2	1.47966666666667
ERMAP	-1.87377777777778
APBA2	-0.2235
IGSF9	2.8565
WNT6	2.29521428571429
MYCBPAP	-0.17625
ATP2B2	0.22325
CPVL	-1.2174
TRAM2	-0.0356666666666667
NOP5/NOP58	1.06525
ZNRF4	-0.08275
TLK1	0.318
MTMR12	0.148214285714286
ZNF384	-0.0483333333333333
FAM9B	-2.2865
RPN1	0.2864
PMVK	0.4885
EIF3D	0.2504
SIX2	0.44225
HPS1	0.076
RNF7	0.491
PSKH2	0.6735
KCTD13	-0.198
CSMD3	-0.6992
FBF1	-0.2605
IL8	-5.01525
SERPINB13	0.231333333333333
FBXL20	0.857
BLR1	0.205
SH2B1	-0.331166666666667
RFNG	0.761
RAB20	2.58333333333333
RBM7	-0.0425
POLR1A	0.103
TMPRSS4	-3.07625
TAF9	-0.959625
TERF2	-0.500833333333333
TNFRSF1A	0.693583333333333
ACADVL	-1.3975
GTF2H5	-0.6285
EDG8	1.15133333333333
C9orf140	-1.217
UST6	-0.10775
ZBTB8OS	-0.9675
ZNF710	1.6655
GPR174	-1.446
ATP6V0A2	-0.3575
KIAA0319L	-0.380666666666667
XKRX	0.7115
DOPEY2	0.2926
SDHD	-0.168583333333333
SUMF1	-0.26275
OSM	0.89125
OPN3	-2.05125
DAGLB	-0.0913333333333333
PPFIBP1	0.1537
TRIM63	-4.18525
C10orf53	-0.044
LYPD3	0.533833333333333
BCL7A	0.31875
AGER	-1.39133333333333
TCF19	-0.449125
SAT2	-0.31025
PFTK1	-0.156666666666667
GABRE	-3.216625
C15orf38	2.1574
FIS1	-1.3625
KCNV2	-0.10675
CLPS	2.58475
PPCDC	-0.639
FOXN2	2.11933333333333
NT5E	-2.1145
CD83	0.39875
IL18	-0.2725
VPS16	-0.61575
IGFBP2	-0.934333333333333
NOTCH2	1.01
SIGLEC1	2.536625
CD93	3.2935
SULF2	-2.6165
CEP164	-0.053625
P53AIP1	0.34
TOR2A	-0.168333333333333
ZNF136	-0.49
MGP	4.2452
CCDC144A	0.5945
TRPC1	-0.857666666666667
SMS	1.22716666666667
MAPK7	-0.04
RRAGC	1.36275
PARD6A	-1.15883333333333
NUB1	-0.106666666666667
SYNGR4	1.52125
OR11H12	0.5165
WIF1	4.164125
GCH1	1.37475
OR11H4	0.044
SLC44A5	0.3495
GPRIN2	3.27466666666667
LOC401431	0.3795
CPA4	-2.3975
MELK	0.0253333333333333
IL15RA	0.014
CUL3	-0.1875
HMBOX1	0.06525
PODXL	-3.384
CCT6B	-0.264
COMTD1	0.56225
MUC20	1.9835
GPX2	-3.422375
ITK	-2.460125
FBXL5	-0.103
C13orf27	0.95275
DEFA5	0.509
TRHDE	-0.252
MTP18	-0.028
UQCRQ	-0.0908
ITGB2	0.69925
CSRP2BP	-0.277
TAS2R44	0.6645
PHPT1	-0.942625
FAM44C	-0.296
ERH	0.712
MPHOSPH1	-1.2565
MORC1	-0.417
PARVB	-0.044
LAMA1	-1.89941666666667
PGBD3	-0.123
GIMAP6	2.67
AREG	-4.37633333333333
LIPT1	-0.494
MGC99813	-1.986
C1orf201	0.445166666666667
GRIN2A	-0.731777777777778
MAN2C1	-1.472875
NSUN5	-1.13175
SF3B5	-0.118
MYC	-0.4605625
NRXN1	-0.284090909090909
ZNF18	0.0445
SPDYA	-0.3565
SLC37A1	0.755
DECR2	-0.909
ANKRD38	4.31175
SPTLC3	-1.52766666666667
SUPT16H	0.18325
DTWD2	0.5465
ULBP1	-0.318
ZADH1	-0.7005
OIP5	-0.775
IL10RB	0.163166666666667
OTUB2	2.025
VWA3A	-0.127166666666667
SPIC	0.370333333333333
OR6C4	0.1805
PSCD4	0.619833333333333
DPY19L2P2	-0.913
TRAPPC6A	-0.0996666666666667
C21orf2	-0.907833333333333
CEMP1	0.01025
LIN7B	0.3055
E2F7	-0.0018333333333333
VCP	0.3289375
LAMA3	0.0244166666666667
BGN	0.87425
GPR160	0.0145
COCH	-0.382666666666667
GPR81	-0.3305
APOBEC3F	-2.129
tcag7.1017	-1.3505
C1orf32	0.089
SCGB1D2	3.18875
FLJ43987	0.158
C6orf170	0.19225
KLK9	0.2425
GPD1L	-1.332375
VPS37B	0.79425
ATG3	-0.651
ADAMTS17	0.2895
KLHDC2	-0.1655
NDUFV2	-0.208
BLK	-2.41025
MATN4	-0.2815
GPM6A	-0.530142857142857
GBP4	3.83433333333333
TMEM162	1.16516666666667
PKP2	0.8785
HRASLS	3.09822222222222
MMP1	-1.88375
SFXN3	-1.1586
FSD1	-1.17283333333333
ST6GALNAC3	-2.36483333333333
CA12	-1.4968
NCOA6	0.48075
C19orf58	-0.0172
PPP4R1	0.395833333333333
MAN1A2	0.544
IKBKAP	-1.56625
UPF1	0.159833333333333
KIAA1219	-0.285
WNT16	0.6312
SNW1	-0.112625
IL18RAP	0.7065
RPP30	0.151
CDC40	0.691714285714286
SETD3	0.0958333333333333
SLAMF6	0.702
ELK4	-0.1855
TRIM47	1.93983333333333
ACOX3	1.14075
TRIM6	0.651875
KIAA0372	-0.932333333333333
TP53AP1	-1.1025
SMURF2	2.15325
ADAD1	0.4045
EBP	-0.1765
KRTAP13-2	0.1995
FLJ36874	-0.201
TOR1A	-0.387333333333333
P2RY4	1.3385
GPBP1	0.57975
TRPV1	-0.293625
ADAMTS12	-0.244
PES1	-0.03
ATG4A	0.746333333333333
MAGEA10	1.93875
WFS1	-0.13925
CC2D1B	-0.467333333333333
PABPN1	0.249875
SLC25A30	0.08275
SLCO1C1	-0.43
SLC22A5	-0.29525
KIF23	-0.982
SYN2	0.640166666666667
ASPN	3.4535
CENTG2	0.76675
QSOX2	-1.5286
FLJ10815	0.449
STK24	1.2151875
SPEG	0.9595
STK10	-0.0806666666666667
DACT2	1.8445
AAAS	-1.14225
SSX3	-1.324625
ABCD3	-0.9393
C4orf12	-1.73775
PARVG	0.185
FIG4	0.26125
C9orf46	0.502
TMCO6	-0.283
IGHMBP2	-0.3405
DUS2L	-0.557166666666667
FAM3C	-0.6179375
TMEM16D	-1.58725
DCTN4	0.0985
KCNH3	0.0795
EIF2AK2	3.39125
AP1S3	0.694875
CST4	-0.534
PAM	-0.89725
NUTF2	-0.023
CITED2	0.2926
SLC39A4	-0.2025
C2orf52	-0.516
GRM3	0.12125
C12orf49	2.08725
CCDC49	-0.1206
GRAMD1B	-0.869875
FNDC4	-1.0555
SIAH2	1.04575
GDPD4	-0.39625
C21orf87	0.26
ATP5A1	-0.145333333333333
C16orf63	0.21875
LOC388135	-1.42716666666667
ATP5J2	-0.992875
MMP3	-0.09075
EMID2	0.1845
CRHR1	0.27525
WDR70	-1.3785
C13orf31	1.25225
ZFAND1	0.311
CCL18	2.42766666666667
C3orf49	0.574
RINT1	-0.148
KIAA0408	-2.1962
F13A1	2.7553
SLC10A1	0.717
OGN	-4.74925
GIPC2	-2.00083333333333
XPO6	0.228166666666667
LCE1A	0.967
FMR1	0.9379
LOC374920	0.43775
DUSP3	0.974625
ANKMY1	-0.22775
C7orf50	-0.86975
BBS9	-0.2744
UNC119B	-1.01825
C9orf72	-0.021
MGC35440	0.3445
ENTPD6	0.8325
PPP1R2P9	0.21275
ERCC4	0.9445
FAHD2B	-0.8765
HMHA1	-2.2505
HACL1	-0.97925
RAD23A	0.258833333333333
FAM83B	0.05525
PPP5C	-0.1975
RNASEH2C	-0.123375
C9orf153	-0.15375
SCAMP4	0.232875
GHITM	0.1933
NDUFB7	0.479
ADCYAP1	3.11783333333333
SP110	3.0295
MAP3K7IP2	0.029
DHH	-0.436
AGRN	0.564571428571429
WDR33	0.447833333333333
CEP290	1.69183333333333
PRPS1L1	-1.908
KLRA1	-0.271
GPR97	0.1575
CHD7	1.30508333333333
TLR10	-0.43125
SLC30A8	-1.286
HIC1	0.316
IAPP	1.227
RXFP4	0.682
GP1BB	1.746
SHQ1	-0.8685
NKX2-3	0.4254
API5	0.4825
FTHP1	0.849
MOV10L1	1.07283333333333
TRIM6-TRIM34	2.735
ADHFE1	0.63275
FAM117A	-1.4325
DDI1	0.565833333333333
CDON	-0.911
TRIM73	-0.476
IGKC	4.915
MMP14	-0.209666666666667
DYNC1LI1	-0.059625
C11orf66	-0.6105
TRBV3-1	-1.485
FASTKD5	0.55275
BIVM	0.17075
LHX4	0.1015
CXCL2	-0.5693
RAB2B	-0.932166666666667
IZUMO1	-0.895
MAP3K15	-0.232125
FAM19A2	0.0131666666666667
ZC3H8	-1.5275
ZMAT1	0.13475
SPINK5L3	-2.3685
SLC10A6	0.07
APPL2	-0.621625
CARD10	-0.429333333333333
LOC402176	-1.87
EEF1D	-0.5782
RAB6A	1.0289
C12orf5	-1.3765
PAPOLG	0.5415
MSRB2	1.0305
BCR	0.454
PUS3	0.64
TIAM2	0.72875
ZNF317	-0.1235
CHD2	-0.0105
FZD5	-0.487227272727273
NUDT8	0.88725
ZNF763	-0.163
PRC1	0.998777777777778
ABCB9	1.716
SPATA3	0.503
TRAK2	-1.181625
STAB1	1.986875
LRRTM2	0.190833333333333
psiTPTE22	1.8285
DBI	1.2625
SERPINA11	-3.015
NAT5	0.4545
C20orf58	-2.053
RPS6KA4	0.910166666666667
FLJ90650	-0.41675
TGFBRAP1	1.51175
CHRDL2	1.2815
FAHD2A	-0.701333333333333
CNTN1	-0.0425
BBS4	-1.3263
TMEM181	-1.22775
MINPP1	-0.76075
MPHOSPH6	0.727166666666667
HOXC10	1.7433
ITPKB	1.1105
CLPTM1L	-0.205875
MEOX2	-1.64266666666667
ATP6V0C	-0.325875
PRPF8	-0.486
TMC5	2.024
FKBP3	0.618
PLEKHB2	-0.43275
OR4D6	-0.343
ZNF544	0.1678
D2HGDH	-0.306
RPL18A	-0.6013
HEL308	-1.1495
MPP6	-1.7165
TCERG1	-0.627
KRT16	3.143
KLF17	-0.52175
KLF5	1.56225
CDR1	2.111625
VCX3A	0.51
FBLN2	0.445625
C14orf104	0.99925
HBE1	-5.0538
OR4S2	0.4345
C1orf108	0.355333333333333
ROBO4	2.41316666666667
CPEB4	-0.3045
C11orf80	-0.0876666666666667
BCKDHA	0.9925
MYOC	-0.84
GIF	-0.4135
CKMT1A	1.9925
RPL3	-1.0072
THBS1	4.090125
APOO	0.17175
ARMCX1	2.30975
HSZFP36	-0.12775
SNAPC5	-0.739
EIF4ENIF1	0.69225
ZNF433	-0.839
TNFRSF21	0.88725
TMPRSS7	-0.1625
SPATA18	-0.0191
HPDL	-1.023
MKL2	0.9198
TBX3	-0.629
C21orf93	0.620166666666667
DAXX	-0.475
ELMO1	-1.071125
RGS13	-0.369666666666667
TAF11	-0.98925
UNC13A	-2.330375
LOC653314	-0.0899
ORC3L	-0.213
IMAA	-1.473
TARBP2	-1.11025
CABIN1	-0.1839
TRIOBP	0.05
HIST1H2AC	-0.306
RGS22	-3.37166666666667
NCOA1	-0.0823333333333333
IL25	-0.1995
SNCG	0.867
GPR6	0.322
AMDHD1	-2.26966666666667
CHEK2	-0.331875
C6orf142	-1.05025
DRD4	1.36075
C14orf68	-0.705
GDF11	-1.73925
SEMG2	-0.1455
CD247	-3.0875
CDAN1	-0.5375
RBMX2	1.0275
TGS1	0.22925
OIT3	0.79
SYF2	-0.82
MCM4	-0.222625
PKHD1L1	0.01725
CEP192	-0.343
IFT88	-1.57475
RPL9	-0.201071428571429
RAB32	0.843
DDX43	-3.0005
P2RX2	0.242666666666667
OR5D18	0.503
UBE1	-0.24825
SLC24A1	-0.6925
ARHGAP5	0.59775
CETP	-1.81425
KIAA1731	0.268666666666667
SLC9A4	-0.3845
PTPN6	-0.06175
BAHD1	0.94275
GRIK3	0.4255
CACNB2	-0.4065
PDE10A	-0.91225
DGCR14	0.43475
PCDHB9	1.25883333333333
RHOQ	0.5155
MAP3K4	-1.249
KTI12	0.0338333333333333
RPL23AP13	-1.59775
GNG11	-2.03625
CLCN3	-0.405
GPAM	-1.749875
VSTM2A	0.517
SLAMF7	2.21133333333333
INTS2	-0.85025
PPP2CA	-0.3591
LRP12	1.352
SEC14L2	0.765
DKFZP586H2123	3.2715
MC3R	-0.003
CIRH1A	-0.7545
HIST1H2AB	0.780666666666667
POLH	-0.398
MGC16703	-1.5355
SNAPC2	-0.888
FILIP1L	-0.361
RASGRP4	0.2185
LRRC1	1.84425
GAS1	1.386
PRAC	-1.10425
DGKA	-1.066
NT5C3	-0.50275
PEG3	-3.28936363636364
NADK	-0.3615
PRR17	1.32075
LOC374569	2.34275
SGSH	0.186833333333333
NLRP8	-0.0955
GALT	0.2932
MCF2	-0.937
ZNF263	-0.16925
TACSTD1	0.647833333333333
TYR	-6.3592
ATP6AP2	-0.1795
RNUXA	-0.174
ABHD10	-0.2893
GDPD2	-0.166
SLC35C1	0.91325
UBE2A	0.38925
HERC5	1.75916666666667
FAM112B	1.34516666666667
FBXL16	-1.68825
DKFZP434A0131	-0.65925
ELA3A	-2.051
RBM41	-0.958875
HAO2	-0.1955
RNH1	-0.4725
SHANK2	1.89666666666667
OSBP2	-0.394125
DAK	-0.653
C3orf58	2.61358333333333
TCL1B	2.731
KBTBD2	-0.9295
SUGT1L1	-0.01125
UBE2E2	0.2125
MYL9	2.970875
CDC23	-0.3455
PBXIP1	0.3415
CXorf40B	-0.3835
NBL1	-0.0065
RTBDN	0.5105
RAB11FIP5	-0.02525
TTTY13	-0.3745
SCOTIN	0.17
SOHLH1	0.655
CDKN1A	-0.1855
NCK1	1.24525
ZNF550	0.71025
SAPS3	0.98825
SPIN3	-0.485833333333333
MAGEE2	0.353
MIS12	-0.663833333333333
OR8H2	0.229
KIAA0774	-2.0345
UNC5D	-2.336
CUL7	-0.5245
LIPC	-3.36933333333333
DIO1	-1.80475
C20orf11	0.7781
CTRL	-0.7475
HS3ST2	2.0565
PAK4	1.372
CCRL1	2.85375
RNF10	-0.073875
ZNF567	1.73525
ZNF660	-0.4335
TCEAL3	1.01825
MAGOH	0.7745
CENPB	0.448
C19orf7	1.026125
LOC388965	-0.65775
ZCCHC13	0.2355
JMJD1A	-0.915
HIST1H4H	-0.9725
TBRG1	-1.0348
GPC3	-4.826125
TAF1C	-0.357125
EBNA1BP2	-0.9335
CIAPIN1	-0.48125
PDGFRA	0.0154444444444444
CSTB	0.242
CENPI	0.0908333333333333
GTF2E2	-0.9705
RPP21	0.141
CCNF	-0.0515
KCNQ3	0.7065
FAM79A	0.95725
SLC22A12	0.7655
NOVA1	-1.46383333333333
FZD3	-1.2148
AKAP8	0.37475
SOCS5	-0.2395
CFDP1	-1.067
DLG5	-0.0335
PGM5	-0.458666666666667
C1orf144	-0.160416666666667
HDAC10	-1.283
RND2	0.08125
C20orf199	-2.1915
RNMT	0.30775
SLURP1	1.427125
ASTN1	-0.347625
SH3BGR	0.191
MYCL1	0.515625
ZHX1	1.34133333333333
CENPK	-1.599
FOSB	-0.9443
LOC643406	0.8925
C2orf59	-0.71175
TMEM135	-0.863
SLC27A2	-1.57225
KRT33A	2.586
OVOL1	0.2275
PAMCI	-0.953833333333333
S100A7	-0.1245
ZNF789	-1.3615
HARS2	-0.462
RPL23A	-1.1425
TCF23	0.0355
UPF3B	-0.889125
C17orf78	0.4565
HLA-DOB	1.4465
C14orf142	1.96833333333333
TEKT5	1.094
DMWD	0.205
POLD1	-0.139666666666667
GSCL	0.6245
CALD1	0.1328
SCRT1	0.479333333333333
AIG1	-0.955
UNC84B	-0.2715
ZNF404	0.83025
TMED6	-3.46275
KIAA1462	-0.1595
LRRC27	-0.649166666666667
PYGO1	0.0635
PIGU	-0.317166666666667
ALAS2	-3.7355
WRNIP1	0.51675
CNNM3	0.0565
ZNF2	0.02025
ST3GAL5	-2.20183333333333
MRPL23	-0.63025
TSSK6	-0.055
PSMA6	0.21075
C16orf70	-0.24975
KIAA1602	0.26825
ALMS1	-0.261666666666667
DCN	0.000624999999999987
TMEM132D	-0.604
SUCLG2	-0.925
ABHD14A	-1.2215
DEXI	0.3885
AMPD2	-1.072
IFNAR2	-0.488666666666667
CYB5A	-1.2736
TLOC1	0.03745
NXF5	4.01366666666667
NRBF2	0.415875
KCTD3	-0.3765
ITGAE	-2.55133333333333
SLC30A3	-1.55183333333333
ZRF1	-0.5065
IFRD2	-0.158
XAB1	0.294
PYCR2	-0.324833333333333
SERPINB3	-0.7575
TMLHE	-0.0769
GEFT	-1.409
ABCA5	-0.815
EMR4	0.105333333333333
TSFM	0.80025
HIST3H2BB	-0.81925
ARHGEF19	0.87975
TSPAN17	0.396666666666667
ABCC8	-1.153
MAP1S	0.298333333333333
C22orf36	-0.03775
BNC2	-0.872214285714286
HIST1H4A	-0.03775
NDUFS3	-0.167166666666667
WDR3	-0.141
XKR4	-0.7025
TTC33	-0.698857142857143
STMN2	3.28675
CPN2	-0.721666666666667
HSPC105	1.7765
PCOLCE2	-2.7865
C3orf55	4.1455
KLHDC9	0.748166666666667
TBC1D23	0.2785
ATXN2L	-0.296
MAP2K3	0.154
SCAP	-0.26025
ZNF486	-0.0311666666666666
C20orf96	0.4245
NARS	-0.89475
ADAMTSL1	0.992214285714286
PRCC	1.2425
CCDC126	0.445916666666667
ZNF675	-0.89875
CALCOCO1	-0.4365
ANKRD43	-0.30375
CWF19L2	0.3005
