Hybridization REF	TCGA-A8-A07P-01A-11R-A00Z-07
PRDX1	0.35375
FGB	-5.97166666666667
COX17	0.4395
C16orf33	0.9825
PIWIL1	0.1035
FOLR1	-2.89933333333333
KIAA0082	-1.14475
FREQ	-0.890833333333333
TMCC2	-1.49083333333333
TCF12	0.0451666666666667
ZNF721	0.1005
FAM130A2	0.40125
POU4F1	-1.3945
SNRPF	-0.948
SGIP1	-0.1185
ZNF641	1.10133333333333
EMG1	-0.081125
PRRG4	1.007
HIRA	-3.27225
MYNN	0.688166666666667
AEBP2	-0.611166666666667
TBXA2R	0.1615
ISL2	-0.122333333333333
PCDHB11	-1.3265
RNF144A	-0.88525
MARCH5	0.876
DULLARD	-0.729833333333333
DCLRE1B	-0.240833333333333
ITGA8	-0.121
TP73	0.095875
PRKCD	2.73325
NDUFB4	-0.00975
ATP13A4	-0.101625
ANTXR2	-0.937
COL4A3	-0.1016
MYO10	-2.83255555555556
SLC6A18	1.53525
PEX1	0.5795
TMEM74	-0.2362
RBM19	0.7565
TAPBP	0.36635
RUNX1	-0.79025
MID1	-2.33375
GPR64	-1.67166666666667
RASEF	2.107
GABRG1	0.3395
MYO16	0.26825
DBF4	-1.69716666666667
TSHZ2	0.54125
RIPK2	0.536
PPTC7	0.320333333333333
KIF4B	-0.8945
LRRC31	0.8305
ZNF540	0.97125
EFNB3	0.502833333333333
LOH12CR1	0.8745
STON2	-0.449
GLP1R	0.60475
CSTF2T	-0.62675
IREB2	-0.916
GRSF1	0.275
PDCD7	-0.423
LRRC43	-0.024
CNR1	-0.2388
IL1F7	-1.505
C12orf64	0.28725
FAM69B	0.45025
NR2E1	-1.5455
MS4A6A	2.8813
FTL	-0.442
C7orf36	0.76325
PCLO	0.2509
DYRK2	1.08266666666667
ARIH2	-0.549125
SAMD7	0.0155
SCNN1D	-1.53125
SLC32A1	-0.523875
C22orf25	0.758833333333333
MRPS18A	-0.1892
GPR112	1.575
EARS2	0.16675
ERN2	0.5745
ATPBD3	0.5115
PRH2	-1.049
CDKN2D	-0.0435
PGLYRP2	-0.12975
TRIM40	0.2155
SEC14L3	-0.2596
SLC22A1	-0.52875
BTN2A3	-0.571
RASA4	-0.05225
CCNL2	-0.78725
MYBPC3	0.2435
GJA4	2.90625
CDC42SE1	1.004625
TRPV2	-1.3375
MYPN	-2.5707
SIM1	0.577
CDADC1	-0.54175
ZFHX4	1.0895
NIBP	1.29316666666667
ADAMTS19	-1.00225
ABTB2	-1.2875
TSPYL2	-0.56175
EIF2S3	-0.3899
SOX30	0.0575
AP2A1	-0.432166666666667
DKFZP564O0523	0.609333333333333
LOC285398	0.41725
CDH18	-4.10433333333333
CHL1	0.3115
GATS	-0.176222222222222
TBC1D2B	-0.237833333333333
OR1J1	-0.392
GSN	0.851833333333333
DPCR1	0.5765
GARNL4	-0.8556
SMARCA5	-0.75125
PLEKHG3	0.222166666666667
ZBTB45	0.502
FRMD6	-1.32583333333333
PLS1	1.11883333333333
DGKZ	0.3235
EFNA1	0.9321
WDR85	-0.2775
ANK2	-0.82125
PAGE4	-0.4724
SENP6	0.482
AKR7A2	0.121333333333333
FKBP10	-2.1965
VEGFC	-2.64066666666667
LARP1	-0.9505625
SRBD1	0.1865
ITGB6	0.0835
SLC1A2	-0.411
INVS	-1.2195
MPO	0.13825
MOBKL3	0.5642
CUTL2	-1.484375
KLK2	0.437545454545455
VIM	-1.9355
REG1B	-0.3228
PCDHGC4	0.314
C3orf34	-0.614166666666667
SUMO3	-0.00333333333333332
CST9L	-1.02925
MLL4	-0.91125
SPR	1.5965
SAMD9L	-0.049
ABCE1	-0.74925
SUPT3H	-0.448
ACTBL1	1.1465
ADAMTS4	0.0211666666666667
SLIT3	2.4465
RHEBL1	-1.7145
NPM2	-2.631
MAN1C1	-0.407375
KIAA1856	1.08541666666667
HSPA6	0.9985
LOC388152	-1.7385
C10orf140	0.66125
ZDHHC12	0.2675
LIN7A	1.5531
PHC2	-0.0523333333333333
SPHK1	-0.71675
TRIM26	0.5930625
FAM83E	-0.508
C18orf24	-0.978833333333333
ZNF578	0.5675
ORAI1	0.18
RUVBL1	-0.136
C7orf20	-0.011
APAF1	-1.287
SLC36A4	-0.353
MYH11	3.2305
NEK1	-0.1652
MPP2	0.45275
C12orf24	-2.51075
TNK2	0.409
ZNF289	0.65225
MATN3	-0.067
IFNGR2	0.455666666666667
ITPR1	2.118125
EBF3	0.9731
TBC1D20	-0.1145
OR10P1	0.6495
DDAH2	1.11125
SHPRH	-0.323125
STX7	0.0905
LOC554248	-3.22475
BCAR1	-0.50375
ATXN3	-0.277
TRIM27	0.26
CDC42EP2	0.341
CHP	0.425642857142857
SOX17	2.532625
ZNF259	-0.9565
CHCHD1	0.931125
ZDHHC19	0.0885
GBP2	2.067
GARNL3	1.4625
MRC2	-0.028
C1orf52	-0.24525
AOF2	-1.43583333333333
LRPPRC	0.3544
ACVR1C	0.312
TM4SF18	2.353
TMEM169	-0.121
PPP1R16A	-0.1675
EBF1	0.262833333333333
RRS1	0.213
SNX2	0.1785
OR2T2	-0.031
RBX1	0.9245
ANKRD54	0.5255
TSNAX	1.09983333333333
TMEM83	-1.058
ZBTB7A	0.89825
ATM	-2.304
LOC338328	1.20983333333333
TIE1	1.00716666666667
HIST1H3G	-0.408333333333333
PASD1	-4.401
TINAG	0.54625
PCDHAC2	0.8905
LRRC15	0.060375
WBSCR17	-0.74925
TFF2	0.499
PARP2	-1.64225
NDFIP2	0.162375
PCDHGB2	-0.1045
WDR60	-0.0845
MAP7D2	-0.712
USP45	-1.43
GSDML	-0.9495
TNS1	-0.180888888888889
PLCD4	0.6875
IQCD	1.67316666666667
SMPX	-2.07125
CD9	1.0005
SRGN	1.284875
CASP7	1.60225
INOC1	-0.103
DKFZp451M2119	-1.4095
VMAC	1.887
USP53	1.2065
CAMK1G	-0.4855
TMEM106A	-0.7125
CDC20	-1.8557
ACSL5	-1.59833333333333
CBWD5	-0.82925
C1orf87	-0.491666666666667
KIAA1274	1.321
PRUNE2	-1.54118181818182
LYPLA2	-0.212666666666667
DOK6	-2.06266666666667
GPR149	-0.405666666666667
FAM30A	1.0325
TMEM129	0.278
SLC35B3	0.9165
ACPP	0.00387499999999998
LOC200261	0.076
SLC4A7	-0.2155
CCDC40	0.90875
GART	-1.11825
THOP1	-1.59625
SCARB1	-0.4945
CACNA1F	-0.28425
TRIAP1	1.00033333333333
SYT14L	0.12
SFRS8	-1.232
PBOV1	0.34925
GOLSYN	3.41275
GJB7	-0.722
CAMK2N1	0.35375
GREM1	2.26233333333333
FLJ20433	0.3665
QPCT	-2.219625
PRKAG2	1.1285
H2AFX	-0.89375
C6orf154	1.69025
PLOD3	-1.7245
ZBTB39	-0.780833333333333
WASF3	-1.22166666666667
DRG1	0.57725
PRR4	-1.1475
SPCS1	0.49
KDELR3	0.0561666666666667
SRP19	-0.0621666666666667
GABRA6	0.084
MFSD1	0.521
MMEL1	3.136
PDXDC2	-0.4324
BUB1	-3.115
RNF138	-0.2415
MYLPF	-0.554
AIF1	1.15516666666667
DYNLRB1	0.4938
HCN3	-1.44066666666667
HIST1H2AI	2.7795
MAP4K5	-0.0573333333333333
LASP1	2.1535
LOC130951	-0.0245
PLAA	0.076125
KRT6A	-1.766
C6orf117	-1.81114285714286
ARHGAP23	null
PTF1A	-0.6615
GPHA2	-0.919666666666667
LCE3B	0.6855
MCL1	-0.0922857142857143
EHBP1	-1.80416666666667
PRNP	-0.8322
ZSCAN1	0.2575
C1orf113	0.736166666666667
FOXA3	-3.230625
NEB	-0.29
ASGR1	-4.85383333333333
CTGF	0.296
RAB17	0.707166666666667
MST101	-0.71925
JARID1B	0.1469
USP37	0.4453
PTBP1	-0.417
PTPN7	-0.532
CDC7	-1.38966666666667
SNX7	-1.08275
ZNF335	-0.20675
CPT2	1.124
HEATR1	-1.384375
HSPC152	0.842625
C5orf40	0.479
PSME1	0.966166666666667
STAG3	-1.624
TMEM154	-0.401333333333333
KLHL32	-0.2925
TSGA10IP	-1.995
SUV420H2	-0.822666666666667
SF1	-1.2784
2'-PDE	0.7538125
PNLIPRP2	-2.293
TRSPAP1	-0.23575
NUP210	-0.614
ANP32C	-0.445166666666667
RAB11B	-0.138333333333333
ASB15	0.624
ITGB3BP	-0.47825
UBASH3A	-1.0945
YWHAB	0.070125
TPRX1	-0.06225
LY6G5C	-0.414571428571429
SLC7A2	1.604625
CLK1	-0.0566666666666667
HSD3B7	1.26833333333333
VDR	0.9355
C16orf74	-1.545
ACE	-0.244
PSMA2	-0.1375
CCDC131	-1.213125
ZNF213	0.804333333333333
EML2	-1.50975
ALS2CR13	-0.343333333333333
GLYATL1	-1.96675
DSPP	0.132
DHFRL1	-0.296875
C10orf30	-3.21033333333333
SH3RF2	-0.840333333333333
LOC197322	-0.738166666666667
DLL3	-0.971285714285714
TIGD7	-0.49825
GFRA3	0.467
CPA1	0.0459999999999999
RTN4	0.0406666666666667
PPT2	-2.23883333333333
FASLG	0.646727272727273
FOXP4	0.33125
RPL26	-0.5124
GNL3L	-2.006
FMR1NB	0.0365
CD163	6.642
SGPP2	3.63275
GIMAP2	1.518
CD37	1.24466666666667
DPT	1.67883333333333
NBLA00301	0.201
RGS5	1.83416666666667
C9orf4	0.3845
ACTL8	-2.93383333333333
PRKAR2B	0.52425
OPLAH	1.239
C20orf134	1.63825
SPACA5	0.474666666666667
TBL1X	-0.317333333333333
TSPYL3	1.622
CHCHD3	-0.56575
CRKRS	-0.1975
GPR65	4.07975
DFFA	-0.848125
FUT1	1.04725
C6orf204	-0.786
TMEM51	-0.274
ZNF580	-0.3775
CMTM2	0.48075
C20orf200	0.536
EZH1	0.528
FDX1L	0.446625
MRPL32	-0.141
PCAF	-0.5121
ALOX15B	1.24
CD59	0.817375
CDK9	0.562125
ERP29	0.339833333333333
TTR	-5.02575
BCMO1	-0.0805
DDIT4	-0.3705
PTGDS	2.43275
C3orf63	-0.0586666666666667
BST2	1.687
CYP1A2	0.0516666666666666
C5orf25	-1.43675
STX1A	-1.31635294117647
OR2A12	0.197
SH3BP5L	-0.4805
SERINC5	1.13375
USP6	0.3065
MRPL3	0.413
POMP	-0.000500000000000007
INPP4B	0.102375
GMPPB	2.35975
EAPP	0.93225
AHSA1	0.091
ABCA11	-0.8195
SLC5A6	0.281083333333333
HIVEP2	-0.16825
SUMO2	0.000375000000000004
KIAA1822L	-0.202666666666667
C11orf67	1.10275
TXK	-0.35
PHCA	0.3525
ICAM4	-2.3535
FPGS	0.298
SNRPA1	-1.362
KCNJ4	-0.983333333333333
KIF6	0.0975
HIST1H2BG	-0.763333333333333
SLC5A5	0.34525
ZNF354B	-0.658333333333333
IL12RB2	-0.317
C11orf76	0.385
GAL3ST2	0.272
AIFM2	-2.44825
SYNC1	0.276125
UBL3	0.146
PIK3CG	-1.09233333333333
NLN	-0.6331
BCORL1	0.16425
CD5L	0.0815
ZNF238	-0.963166666666667
KIAA1394	-1.2805
C16orf55	-0.7317
CYP3A7	-0.72975
KRTAP3-1	-1.693
TFDP1	-1.20266666666667
MND1	-2.769
NODAL	0.1918
GTPBP4	-0.90025
TUBGCP2	1.43775
SLITRK5	-2.778
CIC	0.0885
CD79A	0.420333333333333
SAMD14	1.50833333333333
TNPO3	-0.2385
OR10G3	0.282
OR10G8	-0.6135
CCDC111	-0.303
HOXC9	0.1485
DCUN1D1	0.820916666666667
CYB5R1	2.79525
TSR2	0.704
DAB2IP	0.1167
SLC6A5	-1.1275
RAB3D	1.57475
DCUN1D4	-0.7385
ERBB3	1.52016666666667
SDC1	2.10125
ATP6V1H	1.428
SYK	1.057
ST20	-1.20875
C13orf30	0.5865
WDR40A	0.879166666666667
ADMR	0.417
LOC388335	0.9175
ACSM1	2.049
TDG	-0.408333333333333
FLJ11235	0.80425
MRPS5	-1.27133333333333
AGPAT2	0.382166666666667
SLC12A1	0.411857142857143
CYP27A1	-1.0855
THAP7	0.19
XPO1	-0.82
ALMS1L	-1.30466666666667
C1orf2	-0.44225
ZNF777	-0.471333333333333
CAMK2A	0.535
SMC1B	-0.269625
IHPK2	-0.625733333333333
LEMD1	-3.8895
NKD2	0.1019
CLU	1.12942857142857
ARMETL1	0.228
PABPC4	-1.30625
CXCL12	0.907666666666667
TFAP2C	0.7785
TTTY8	0.573
ABCB10	-0.6426
ENDOD1	1.126
IDI1	-0.2295
KCTD6	2.511
CCDC105	0.9525
ULBP2	-1.25666666666667
ZDHHC5	0.12525
WNT8A	0.498333333333333
COMMD10	0.856
KLHL12	-0.177
GPR50	0.2175
NR5A2	0.132375
OXGR1	0.27575
EHD3	-0.394
CAPRIN2	-1.057
KLRC3	-3.7205
SF3B1	0.0427142857142857
IPO7	0.90025
ALDH1A1	-0.223333333333333
ANKRD5	0.160625
TSNARE1	0.6555
DDEFL1	0.03075
RNASEL	0.3625
DNAH9	0.10175
HELLS	-1.42075
TNS4	-2.0875
NAV1	-1.1156
KIAA1409	-0.18475
C20orf26	1.5695
TUBG1	0.40775
IRX2	0.65625
CNGA4	0.1955
MGC50559	1.6095
OR4K17	0.749666666666667
TM2D2	1.73775
FAM32A	0.7605
TXNDC14	0.27475
CCBL1	-1.2445
ANK1	-3.276125
PRSS23	-1.31175
PPM1L	-0.542
SPATA20	1.77625
APCS	0.5535
C14orf122	-0.408166666666667
PSMB5	0.07975
C6orf10	-0.032
SETDB2	-0.887333333333333
SPNS3	-0.7375
SGMS2	-0.126833333333333
MXD3	-1.0365
MON2	-0.5396
CARTPT	1.02275
HNF4A	-0.4498
RABEP1	0.00880000000000001
TNFRSF10B	-1.4415
USH1G	0.1765
PPAP2B	-2.06966666666667
TMEM16K	0.13025
CTDSP1	0.4315
CDK5R1	-0.1006
GABRR1	0.2815
OPN1LW	0.5135
FAM98C	1.188125
DBN1	-0.31625
ACAD10	0.57
QTRTD1	-0.509
WNK3	-0.415833333333333
RPS19	-1.284
C1QB	3.070375
OTUD5	-0.314375
SLC41A2	1.28316666666667
TMEM22	-2.51983333333333
KHSRP	-1.80416666666667
TNFRSF11A	-0.0301666666666667
FBL	-1.03366666666667
IBTK	0.0724999999999999
OXER1	0.4515
CBLN4	0.530375
GPR172B	0.1235
CFTR	-1.32066666666667
VSX1	0.7385
CAMK1D	-1.3325
LOXL3	-1.699
RTP4	1.03525
SLFNL1	-0.34075
KIAA0828	0.74725
PAR5	0.6385
LOC723972	-0.27575
GDI2	0.2215
CEBPA	1.8799
MLF2	0.0923333333333333
AFMID	0.103
ALOX12B	0.09475
BPHL	1.15075
COX5B	-0.687
S100A10	-1.5991
THOC6	0.781
NHN1	-0.51525
RRP12	-0.162
ARID3B	-2.50925
CD3G	-1.50016666666667
KIAA0133	-0.3585
NAT11	-1.02166666666667
PPAT	-0.697
SIRT3	1.0735
TCERG1L	-1.74325
NIPA1	1.1936
DPP8	0.1089
IL7R	1.22683333333333
ZFP64	0.26325
DMAP1	-0.0195
TRMT12	0.516
TLR4	1.6785
WFIKKN2	-0.24475
RAB12	-0.853333333333333
DDX51	-0.0591666666666667
KIAA1086	-1.72875
ZNF295	-0.634666666666667
ACVR2B	-0.778928571428571
LOC494150	1.22725
ZNF517	0.0325
DNASE1L2	-2.12583333333333
SUFU	0.3005
LOC283677	2.396
LMO3	-1.1955
PPP2R5D	-0.0131666666666667
ZNF587	-0.2987
HIST4H4	-0.431
CYP2C8	0.86075
C1orf80	0.019
DOCK5	-0.8265
C9orf24	-0.99825
OR5AR1	0.942
C11orf24	-1.02125
UNQ1940	-0.0315
CAP2	0.530666666666667
TIMM44	-0.316
DSEL	-0.6288
ROM1	-1.02475
FBXO4	0.4765
MYLC2PL	-1.1285
MLH3	1.0583
NOX1	0.106
DPEP2	1.97175
DNAJB5	-0.61575
RLTPR	0.695
MBIP	0.196666666666667
COPB1	0.687
SFTPA1B	0.573
C10orf4	0.1758
PRELID1	0.363
NOLA1	-1.185
C19orf24	0.77175
TLR9	-1.063
HLA-DMA	3.3145
HCRP1	-1.274
GPR137	0.551666666666667
ITGA11	-0.241166666666667
PHF13	0.282833333333333
MARK4	0.250833333333333
METTL4	-0.381
MBD3	-0.5701
LOC134145	0.722
FGF3	0.48875
SLC35A3	1.524625
CLEC16A	-0.73375
AMOTL1	-2.17336363636364
FLJ31438	0.59
PAICS	-1.640875
TOMM40L	-0.0706666666666667
MMD	-0.32675
KLK10	-1.064
NIT2	0.1395
SERPINB10	0.428
KLF15	-1.72977777777778
CCDC5	-0.2365
WSB2	0.715375
ME3	-0.362875
CACYBP	-0.888833333333333
TCTN2	1.091
JAK1	0.480125
C2orf25	-0.38875
GPD2	2.0885
FBXL11	0.0863333333333333
CDV3	-0.257666666666667
GALNT11	0.166625
NDUFA12L	-0.5659
FLOT1	0.800928571428571
TOR1AIP2	0.29325
MMP25	1.615
C1orf164	-0.5498
CHST5	0.14625
LYRM4	0.06155
GPER	-1.39375
HIPK2	0.083
DAP	0.0446
ZMIZ1	0.399666666666667
DDX58	2.138625
DCC1	-1.62775
AKT1	0.0535
ENPP6	0.68025
ERVWE1	-0.3675
CDC34	0.514
RNF125	-1.538
CASC1	1.739
SHROOM2	0.80225
RRM2B	1.4615
COL6A3	1.20885714285714
TMEFF1	-2.53925
PLEKHA4	-0.863
LYSMD1	1.0315
SEPT1	-0.790833333333333
AOF1	-0.21525
GNPAT	-0.4635
WDR18	-0.2135
HSD17B12	1.2865
HIST1H2BM	0.7635
INDOL1	0.096
SUDS3	0.97575
C1orf192	-1.16
CYP2B6	-1.1315
TBC1D2	1.44583333333333
SLC25A12	-0.602875
ERCC6L	-1.969
MGC10814	-1.41516666666667
POLR2C	-0.912166666666667
ZNF77	0.126833333333333
EIF3K	-0.309
HPX	5.31675
ANKRD27	-0.6265
MALAT1	0.195375
PLB1	0.2875
HRNBP3	-0.4045
CPSF4	-0.74925
OR52N2	0.373
PIP5KL1	0.9655
GH1	-0.128666666666667
HPS5	-0.22625
SLFN5	-0.078125
POP5	-0.942833333333333
OVOS2	-4.8135
C20orf108	0.794
MARS	0.15075
CLRN3	0.3306
ARSE	-0.288333333333333
PPIE	-0.5425
PHACS	-1.107
GP5	0.7385
IL8RB	0.302666666666667
FCRLA	-1.10425
ARRDC1	1.5469
KRTAP9-4	0.33875
ZNF613	0.118
OR11A1	0.798
TMEM132B	-1.676375
PGLS	0.78575
BSND	-1.75683333333333
KCNK18	0.7595
FOXD4	1.07475
SV2C	-0.034
LCN2	-0.462166666666667
ZNF490	0.5877
C3orf15	-0.1158
CACNA2D4	-0.992833333333333
CBX5	-1.67975
MAGEB4	0.21275
BOLA1	0.1705
PPP2R5E	-0.64
COL5A1	0.511333333333333
ASB7	-0.821333333333333
SFT2D1	0.32125
DERL1	0.5879
RABL2A	-0.649666666666667
MOAP1	1.392
KIAA1545	1.4605
F3	0.6385
PLEKHM2	-0.904
CCDC89	0.0195
EFCAB1	0.631428571428571
TMEM48	-0.129
SEPHS2	1.33025
PYGM	0.248
PRICKLE1	1.0115
WNT5B	-1.98625
TAS2R38	0.634
IMP5	0.452666666666667
KHDRBS1	-0.3093
LARS2	-0.320833333333333
C3orf28	-0.98375
FTCD	-2.45325
C10orf68	-0.277
DGAT2L3	0.331333333333333
PSEN1	1.48966666666667
MGC33657	0.3065
PLA2G4B	0.581
CDKN2A	-1.37283333333333
DLX1	-1.78025
TSHB	0.377
C18orf37	0.78875
MEX3C	-1.654625
MAMDC2	-1.023
PDIA4	-0.713833333333333
ATP5E	0.07775
CASP2	-0.210642857142857
SERBP1	-0.696423076923077
ZNF341	0.378833333333333
TESC	-2.61575
TMEM31	-0.55275
OR51I2	0.6835
YTHDC1	-0.131571428571429
JUN	0.145666666666667
AGMAT	-3.0985
PCNXL2	-1.1275
ATAD5	-3.553875
STK38	-0.205
AZI1	-0.56725
RBP1	3.4525
C4orf26	-0.628
KIAA1026	-0.0404285714285714
TMEM101	2.532
HSFX1	-0.166
TREX1	0.6605
C18orf10	0.1082
TRIM15	-2.683
CA6	0.635
CEP57	-0.788
AR	3.82083333333333
SESN2	0.180333333333333
KIF3C	-0.259875
EPB41L5	1.35157142857143
ARHGEF10	-2.02785
POLR3D	-0.86825
INDO	0.077
GABRA3	-0.348
SCG5	-1.0977
E2F3	-1.2935
TIGD5	1.177
FGD6	0.63125
KLHL3	-0.8035
SCGB3A2	-1.718
URP2	0.488666666666667
ATP6V1B1	-0.136
CALML6	0.7015
LOC100049076	-0.2035
TMF1	0.20275
LOC388503	0.40375
CDH5	2.151875
RPS6KC1	0.193
DAAM1	-0.1762
TNFRSF10D	-0.734
GSTT1	-2.2061
INPP5A	-0.34475
TRAF3IP1	0.4234
SMARCE1	0.3485
VRK1	-1.8145
TTC16	0.6225
AARS	-1.1435
ARHGAP27	0.6945
ZAK	-0.691571428571429
ACSM2B	-1.5685
TRAP1	-0.489666666666667
MRPL53	1.10875
RNF44	-0.8875
NPTXR	-0.27625
DPYSL3	-0.521166666666667
APP	-0.5599
GLS2	0.9435
MNX1	-2.9548
CMTM7	-1.563
OR10A7	0.1905
NYD-SP21	0.434666666666667
ORC5L	0.386
SLC16A10	-0.9265
TMEM178	-0.3975
LOC441601	-3.825
PTGIS	-1.01375
KBTBD7	0.653
C19orf41	0.70225
CEACAM3	0.794916666666667
KRT23	-3.824
SERHL	4.1625
PNKD	0.477125
UBC	0.20575
ATRN	-1.768625
HAPLN1	1.2865
RANGAP1	-0.19075
C10orf26	1.76983333333333
KCNA7	-0.12575
SRY	-0.417
LOC376693	-0.72325
HIST1H2BF	0.71375
CDCA8	-2.0925
MLC1	-1.60075
TNIP3	-0.0326666666666667
OR4D1	0.869
IFT52	0.0728333333333333
GOLT1A	0.170833333333333
UTP20	-0.200375
RP3-402G11.5	-0.359625
PRSS33	-0.77425
PMPCA	-0.246
APOB48R	3.65166666666667
GLTP	1.29675
MPL	0.263
C9orf78	-0.5975
ADAM12	0.506
CSPG4	-2.519
LOC144305	1.135
KRTAP4-10	0.738
PAK1	0.7955
ADCY7	-0.502555555555556
TAS2R43	0.1985
FRAS1	-1.58792307692308
PPP1R14A	0.253333333333333
OR2B6	-1.093
ATP13A1	0.261166666666667
SIDT1	1.4775
C1RL	-0.111
PRKRA	-0.3705
TLN1	0.0681
RP11-50D16.3	-0.279166666666667
MITF	-1.696
GYS1	-0.646
LYG1	-2.41566666666667
NSMCE4A	-0.4466
DNAI1	0.1165
HOXD11	-0.8975
FNBP1L	1.506
DHX35	-0.9205
LCE3E	0.94675
SLC33A1	1.01175
DCLK3	-0.242666666666667
TRIM33	-1.081
TMCC3	0.692333333333333
FBXO42	-0.879166666666667
C1orf27	-0.5453
C17orf50	0.5905
RNF14	1.61125
SLC4A8	0.40625
RAB3IP	0.1983
COX6C	2.85528571428571
PCSK1	-3.08833333333333
SLC13A1	0.7525
ARF6	1.239
KIAA1009	-1.063625
HOXA13	-2.2845
HMGN1	-0.15825
CXADR	-0.06375
MGC14436	0.371
UTF1	1.772
TSC22D1	1.5992
BZRAP1	-1.36316666666667
PUF60	0.431916666666667
SHC1	-0.384375
HOOK3	0.123222222222222
LIMS2	0.1865
BAHCC1	-2.0602
CLCC1	0.376333333333333
ENTPD3	0.8015
SMO	-2.211
PIK3R5	0.3425
CDC14A	-0.534
KRT1	0.48375
ENOX2	-0.724833333333333
FLJ22655	-0.493
FPRL1	-0.071
INTS6	-0.272
ZCCHC5	1.136
SMC3	-1.62725
C6orf123	0.356833333333333
FLJ20160	1.332
LOC653391	-0.407166666666667
GSS	0.13575
NT5M	-0.42975
SIX5	0.363
TAF5	-0.754
KCNA1	0.248833333333333
ANLN	-3.53183333333333
MGC45491	-0.9181
SSTR2	2.515
LYPD4	-0.24675
TH1L	-0.41675
CHRNA5	-1.269
PNMA6A	-1.56775
FLJ16369	0.014
DLX2	-0.2676
C6orf108	-0.0075
ALDH3A2	1.7045
CLEC1B	0.0144
LEPREL2	-1.57975
FOXJ1	-0.3163
OR1D4	0.108
PPIL4	0.0225
MTRR	-0.52025
SLC27A3	2.0115
HTR7	2.5855
MIB2	-0.580375
BHMT	-0.751333333333333
A2ML1	0.7045
MSMB	-0.135875
KIAA1383	-1.14583333333333
TRUB2	0.46775
PF4	0.1715
IL1F5	0.726166666666667
LRRC37B2	-1.43775
IPO4	0.4695
FIGF	-0.85375
QDPR	1.132
ZNF598	-0.85975
BOP1	-0.516875
MAPK12	-1.79216666666667
POLR1E	-1.20725
CEECAM1	0.711
INSRR	0.4485
SIPA1	0.00525
ULK4	-0.562
BTN3A1	-0.0695
FABP5	-1.4249
KBTBD3	1.20766666666667
SORT1	-0.0468333333333333
YWHAQ	0.2075
LRIT1	0.1835
KIAA1704	-1.2458
MEIS2	-2.2206
ENOSF1	-0.0786666666666667
PCDH7	-0.638846153846154
FZD9	-1.7105
RPLP1	0.554333333333333
ZNF75A	0.7355
P4HA3	1.88675
NKX6-1	0.7065
CTA-216E10.6	-0.751833333333333
IFT140	1.635
DENND1A	-0.441083333333333
ALCAM	1.9253
ABHD2	-0.2735
QPRT	-2.86866666666667
TRAM1	1.07192857142857
ATP1B4	0.390142857142857
NUP37	-0.65275
SAA3P	0.116
SLC22A6	0.391666666666667
KIAA0265	0.611875
ZNF41	-0.093
ADAM19	0.2667
ERAF	-0.305
DEFB119	0.296818181818182
DNMT3B	-4.85366666666667
SNF1LK2	-1.069
MGC24039	-1.47983333333333
TAS2R48	0.262833333333333
PNLDC1	-0.314
ADAMTS16	-0.135625
TMEM92	-2.78133333333333
CCT8	-0.213916666666667
POGZ	-0.509090909090909
N-PAC	0.2755
GUCA1B	-0.1665
ZZEF1	-0.661333333333333
OR2C3	-0.44
ZNF334	-3.078
RANBP6	0.90325
LDHB	-1.80566666666667
BAMBI	2.05475
RAB5B	1.43725
FOXB1	2.49125
MRPS12	-0.041
MRGPRF	0.135
CRIPT	-0.321
CYP2D7P1	-0.206
RYR1	-0.288375
NDUFA2	1.4485
TRIP12	0.10425
KCNE3	1.87933333333333
MOBKL2B	-0.8329
MIOX	-0.1705
ACOT7	-0.58025
FGF6	0.046
RASSF5	-1.12
ATAD3B	-1.31966666666667
IKZF3	0.382
H3F3B	0.404785714285714
C6orf91	0.939
SEC11C	0.70375
TMEM14C	-0.3215
KIAA1632	0.427625
SLC38A4	-0.475
FGFR3	0.899083333333333
HES7	2.32225
HINT3	1.29325
ARIH1	0.3535
FLJ35880	-1.49675
C1orf129	1.07
POU6F1	-0.408
RPL32	-0.890125
BBS1	1.093
RGPD5	-0.497
SULT1C2	-0.3225
KDELC1	-2.225
PIP5K3	-0.7492
CHI3L1	0.0283333333333333
CSDA	-2.0665
VTCN1	5.18575
WDR62	-1.37225
TMEM170	-0.3715
KIF2A	-1.33375
C6orf182	-1.74966666666667
ARL6IP6	-1.0955
ZCCHC9	-0.50775
RARB	0.0495
ZNF320	0.402875
DHX15	0.0165
PICALM	-0.275166666666667
CNOT6	0.0263333333333333
HIST1H1A	-0.481
ZNF702	2.333
OR1E2	0.7165
HLF	-1.5346
LOC442582	-2.6085
KIAA0494	0.455125
TCF4	0.5557
APOBEC3B	-0.174
FAM54B	0.26725
MYH2	-1.3145
FXN	-0.271166666666667
C12orf59	0.5385
PAEP	-0.799
SPG11	0.53975
VN1R4	0.174333333333333
KCNJ13	-0.65625
NOC3L	-0.40225
C5orf36	0.395
CPAMD8	-1.844
MLN	-0.2779
FLJ11184	0.06825
TIAM1	-0.269666666666667
OR10J3	-0.4185
OR52E2	0.2535
PBX1	3.5262
UBL7	-0.422
PXMP2	-0.047
SYTL1	-0.248333333333333
FAM126B	0.86325
ZNF711	-1.74971428571429
GGA1	-0.588333333333333
VAMP4	0.574666666666667
BCAP29	-0.3043
C20orf19	-2.44575
ZNF275	-0.2065
NEK6	0.018
SETD8	-0.806166666666667
