Hybridization REF	TCGA-AO-A12A-01A-21R-A115-07
PAM	0.5570625
NUTF2	-0.61575
CITED2	1.2126
SLC39A4	-0.18925
C2orf52	-1.233
GRM3	-0.3035
C12orf49	-0.00250000000000002
CCDC49	-0.3169
GRAMD1B	-2.04425
FNDC4	0.71475
SIAH2	1.818
GDPD4	0.09
C21orf87	0.449625
ATP5A1	-0.0966666666666667
C16orf63	-0.813625
LOC388135	0.653166666666667
ATP5J2	-0.345625
MMP3	-0.60225
EMID2	-0.31
CRHR1	0.50875
WDR70	-0.061
C13orf31	2.34625
ZFAND1	-0.6095
CCL18	3.2815
C3orf49	1.0155
RINT1	-1.7265
KIAA0408	-2.096
F13A1	4.7634
SLC10A1	-0.268
OGN	6.15625
GIPC2	-1.269
XPO6	-0.0735
LCE1A	0.735
FMR1	0.3256
LOC374920	-0.024
DUSP3	0.221375
ANKMY1	0.409
C7orf50	0.1285
BBS9	-0.7002
UNC119B	-0.649125
C9orf72	-0.2645
MGC35440	-0.52675
ENTPD6	0.434125
PPP1R2P9	0.598
ERCC4	0.177
FAHD2B	-0.3505
HMHA1	0.4045
HACL1	-0.64725
RAD23A	-0.113333333333333
FAM83B	-0.59625
PPP5C	0.106166666666667
RNASEH2C	-0.01675
C9orf153	-1.48225
SCAMP4	1.29475
GHITM	0.5577
NDUFB7	0.461
ADCYAP1	0.398666666666667
SP110	1.9955
MAP3K7IP2	0.6045
DHH	0.015
AGRN	1.11764285714286
WDR33	-0.0773333333333333
CEP290	-0.7345
PRPS1L1	-2.6495
KLRA1	-0.743
GPR97	0.1315
CHD7	-0.984833333333333
TLR10	1.865
SLC30A8	1.0795
HIC1	2.015
IAPP	-0.534
RXFP4	0.517
GP1BB	1.71
SHQ1	0.1305
NKX2-3	0.3885
API5	0.0945
FTHP1	0.4525
MOV10L1	0.0691666666666667
TRIM6-TRIM34	1.98916666666667
ADHFE1	1.595
FAM117A	-0.59025
DDI1	0.4006
CDON	1.04533333333333
TRIM73	-0.707
IGKC	4.685
MMP14	-0.642666666666667
DYNC1LI1	-0.31225
C11orf66	0.9585
TRBV3-1	-0.81
FASTKD5	0.0615
BIVM	-0.51925
LHX4	-0.42475
CXCL2	-0.2628
RAB2B	0.359333333333333
IZUMO1	-1.5485
MAP3K15	-2.032875
FAM19A2	0.1095
ZC3H8	-1.2045
ZMAT1	2.50625
SPINK5L3	-3.25725
SLC10A6	0.7565
APPL2	0.207625
CARD10	-0.138666666666667
LOC402176	-0.31175
EEF1D	0.7951
RAB6A	0.6888
C12orf5	-0.785875
PAPOLG	0.47175
MSRB2	1.21075
BCR	0.359777777777778
PUS3	0.12675
TIAM2	-0.08075
ZNF317	0.225333333333333
CHD2	-0.0132857142857143
FZD5	-2.47359090909091
NUDT8	-1.2685
ZNF763	0.3875
PRC1	-2.02066666666667
ABCB9	0.230333333333333
SPATA3	0.327
TRAK2	0.295375
STAB1	2.927625
LRRTM2	0.6345
psiTPTE22	1.4045
DBI	0.38325
SERPINA11	0.6495
NAT5	0.46025
C20orf58	-1.914
RPS6KA4	0.810333333333333
FLJ90650	-0.25375
TGFBRAP1	-0.23025
CHRDL2	0.72775
FAHD2A	-0.697833333333333
CNTN1	0.05275
BBS4	-0.0555
TMEM181	-0.46975
MINPP1	-0.50775
MPHOSPH6	-0.481666666666667
HOXC10	2.0004
ITPKB	0.555
CLPTM1L	0.12075
MEOX2	0.85
ATP6V0C	1.392625
PRPF8	0.331166666666667
TMC5	4.136
FKBP3	-0.6145
PLEKHB2	-0.562625
OR4D6	0.565
ZNF544	-0.5134
D2HGDH	0.170875
RPL18A	0.649
HEL308	-0.657875
MPP6	-3.4565
TCERG1	-1.22475
KRT16	0.673666666666667
KLF17	-1.54475
KLF5	0.93675
CDR1	2.7245
VCX3A	-3.239
FBLN2	2.151875
C14orf104	-0.59775
HBE1	-4.3175
OR4S2	0.449
C1orf108	-0.836166666666667
ROBO4	3.53
CPEB4	0.617875
C11orf80	-0.133
BCKDHA	0.542333333333333
MYOC	1.55125
GIF	0.196
CKMT1A	1.1865
RPL3	1.1036
THBS1	2.167125
APOO	-0.70175
ARMCX1	2.10525
HSZFP36	1.045
SNAPC5	-0.63975
EIF4ENIF1	0.62975
ZNF433	0.5
TNFRSF21	-0.79975
TMPRSS7	-1.134
SPATA18	2.8161
HPDL	-2.7815
MKL2	2.2226
TBX3	0.569538461538462
C21orf93	-0.153166666666667
DAXX	1.48975
ELMO1	0.900625
RGS13	0.960833333333333
TAF11	-0.78775
UNC13A	-2.661375
LOC653314	-0.1711
ORC3L	-0.588
IMAA	-2.3525
TARBP2	-0.11175
CABIN1	-0.3908
TRIOBP	0.358125
HIST1H2AC	0.67975
RGS22	1.81933333333333
NCOA1	1.15833333333333
IL25	1.801
SNCG	1.342
GPR6	0.605
AMDHD1	-1.67416666666667
CHEK2	-0.866125
C6orf142	-0.01475
DRD4	0.76225
C14orf68	-1.61725
GDF11	-2.17475
SEMG2	-1.166
CD247	-0.71325
CDAN1	0.0885
RBMX2	0.0936666666666667
TGS1	-0.62575
OIT3	0.02225
SYF2	0.0375
MCM4	-1.981125
PKHD1L1	0.014375
CEP192	-0.577833333333333
IFT88	1.57125
RPL9	0.151642857142857
RAB32	0.823125
DDX43	-0.02975
P2RX2	0.547166666666667
OR5D18	1.76
UBE1	0.97675
SLC24A1	0.83575
ARHGAP5	-0.67925
CETP	-0.15925
KIAA1731	-0.864333333333333
SLC9A4	-0.1475
PTPN6	1.37925
BAHD1	0.18625
GRIK3	0.5295
CACNB2	-0.4907
PDE10A	-0.62025
DGCR14	0.019
PCDHB9	-0.334833333333333
RHOQ	-0.3105
MAP3K4	0.3975
KTI12	-0.473
RPL23AP13	-1.77525
GNG11	-0.285
CLCN3	0.4725
GPAM	-0.62675
VSTM2A	0.54
SLAMF7	2.57616666666667
INTS2	-1.29
PPP2CA	0.5117
LRP12	-1.03353333333333
SEC14L2	1.701
DKFZP586H2123	3.9235
MC3R	-0.482
CIRH1A	-1.41266666666667
HIST1H2AB	0.289666666666667
POLH	-0.453
MGC16703	-0.939333333333333
SNAPC2	0.871
FILIP1L	1.3605
RASGRP4	0.4415
LRRC1	1.3745
GAS1	1.85525
PRAC	-0.98525
DGKA	0.649833333333333
NT5C3	-0.23075
PEG3	-2.21591666666667
NADK	-1.10625
PRR17	1.34375
LOC374569	0.469
SGSH	-0.014
NLRP8	0.554
GALT	-0.7189
MCF2	-0.028
ZNF263	0.75925
TACSTD1	0.4175
TYR	-5.8341
ATP6AP2	0.07325
RNUXA	-0.33325
ABHD10	-0.2047
GDPD2	-1.627
SLC35C1	0.29925
UBE2A	0.462625
HERC5	-0.679
FAM112B	-4.3415
FBXL16	2.14475
DKFZP434A0131	-0.6085
ELA3A	-2.2375
RBM41	-0.848375
HAO2	0.04525
RNH1	0.59825
SHANK2	1.40916666666667
OSBP2	-1.759
DAK	0.012
C3orf58	0.361
TCL1B	-1.428
KBTBD2	-0.287375
SUGT1L1	0.9155
UBE2E2	0.515
MYL9	3.078625
CDC23	-0.660333333333333
PBXIP1	1.8747
CXorf40B	0.506
NBL1	0.34525
RTBDN	0.1365
RAB11FIP5	0.380125
TTTY13	-0.7905
SCOTIN	0.242166666666667
SOHLH1	-0.9025
CDKN1A	1.1675
NCK1	-0.0965
ZNF550	0.2525
SAPS3	0.457
SPIN3	0.681666666666667
MAGEE2	0.21775
MIS12	-0.7455
OR8H2	-0.1385
KIAA0774	-1.79966666666667
UNC5D	-4.0275
CUL7	-0.023
LIPC	-2.5685
DIO1	1.172
C20orf11	-0.0982
CTRL	-0.81525
HS3ST2	1.10775
PAK4	0.9605
CCRL1	3.10675
RNF10	0.749
ZNF567	0.1785
ZNF660	-1.6835
TCEAL3	1.09625
MAGOH	0.7875
CENPB	-0.106333333333333
C19orf7	1.154625
LOC388965	-0.0145
ZCCHC13	-0.261
JMJD1A	-0.8081
HIST1H4H	-0.352
TBRG1	-0.3303
GPC3	-3.339375
TAF1C	-0.795
EBNA1BP2	-0.878666666666667
CIAPIN1	-0.4075
PDGFRA	0.0795555555555556
CSTB	-0.07175
CENPI	-2.53483333333333
GTF2E2	-0.686666666666667
RPP21	0.12875
CCNF	-1.25633333333333
KCNQ3	1.4925
FAM79A	0.751
SLC22A12	0.6735
NOVA1	-0.543666666666667
FZD3	0.8047
AKAP8	-0.2005
SOCS5	-0.01675
CFDP1	-0.8945
DLG5	1.6855
PGM5	0.311166666666667
C1orf144	-0.204916666666667
HDAC10	-1.25
RND2	-0.327
C20orf199	-0.43875
RNMT	-0.90575
SLURP1	-0.248125
ASTN1	0.150625
SH3BGR	2.7605
MYCL1	-1.30675
ZHX1	0.152
CENPK	-3.3045
FOSB	2.2077
LOC643406	0.156625
C2orf59	-0.647375
TMEM135	-0.630375
SLC27A2	0.129
KRT33A	1.837
OVOL1	1.618
PAMCI	-1.63466666666667
S100A7	1.614
ZNF789	-1.288
HARS2	0.333
RPL23A	-0.00350000000000002
TCF23	0.37225
UPF3B	-1.573375
C17orf78	-0.325
HLA-DOB	1.08733333333333
C14orf142	-0.249833333333333
TEKT5	0.558333333333333
DMWD	0.6725
POLD1	-1.5465
GSCL	-0.744
CALD1	0.0695
SCRT1	0.8655
AIG1	0.6605
UNC84B	-0.42525
ZNF404	0.77075
TMED6	-3.04675
KIAA1462	0.1875
LRRC27	2.32683333333333
PYGO1	-0.716
PIGU	-0.381333333333333
ALAS2	-3.45966666666667
WRNIP1	0.236
CNNM3	-0.018
ZNF2	0.31925
ST3GAL5	-1.04166666666667
MRPL23	0.566
TSSK6	-0.196
PSMA6	-0.695
C16orf70	-0.52425
KIAA1602	0.3565
ALMS1	0.398666666666667
DCN	3.05575
TMEM132D	-1.95725
SUCLG2	0.1115
ABHD14A	0.76575
DEXI	1.19083333333333
AMPD2	-1.43416666666667
IFNAR2	-0.703333333333333
CYB5A	2.717
TLOC1	0.3278
NXF5	-0.452833333333333
NRBF2	0.02925
KCTD3	1.78125
ITGAE	-0.705
SLC30A3	-2.12566666666667
ZRF1	-1.308
IFRD2	-0.376
XAB1	-0.808
PYCR2	-0.0851666666666667
SERPINB3	-3.5395
TMLHE	0.0529
GEFT	-1.27075
ABCA5	-0.4175
EMR4	0.128833333333333
TSFM	1.28475
HIST3H2BB	-0.451
ARHGEF19	0.5905
TSPAN17	-0.163
ABCC8	4.0465
MAP1S	1.05416666666667
C22orf36	0.7725
BNC2	-0.130928571428571
HIST1H4A	-1.76
NDUFS3	-0.159
WDR3	-1.348
XKR4	-1.156
TTC33	-0.166071428571429
STMN2	3.867
CPN2	-1.01083333333333
HSPC105	1.104875
PCOLCE2	-2.5815
C3orf55	1.141
KLHDC9	3.62816666666667
TBC1D23	0.063
ATXN2L	-0.902166666666667
MAP2K3	-0.00541666666666667
SCAP	-0.0275
ZNF486	0.406833333333333
C20orf96	0.6885
NARS	-0.32275
ADAMTSL1	-0.889
PRCC	0.8825
CCDC126	1.06033333333333
ZNF675	-0.3605
CALCOCO1	1.5715
ANKRD43	1.13975
CWF19L2	-0.000333333333333338
ZBTB32	1.12166666666667
BRAF	0.15725
ODF4	0.3045
MGC14376	1.20083333333333
HORMAD1	-2.8715
AAK1	-0.0353333333333333
PEBP1	0.642833333333333
TNFSF5IP1	0.42
DKFZp564N2472	-0.0165
RMND1	0.326875
IGKV1-5	4.612
COL1A2	3.06375
SERPINA5	0.27375
AANAT	0.6495
C19orf21	1.59166666666667
GEMIN5	-0.64775
UBR4	-0.337666666666667
LTBP3	1.285
AMHR2	-2.3635
PROCR	-0.97725
MYBBP1A	-0.65575
C20orf39	1.10283333333333
ZNF697	-0.81275
PASK	-0.5572
ZNF776	0.642833333333333
RFXDC2	0.05675
KIAA0467	0.2605
C10orf96	-2.70475
ZNF503	-0.8115
GULP1	-1.30291666666667
KCNE4	2.46516666666667
DKFZp434K191	-0.224625
LOC196913	-0.1925
BHLHB4	1.515
CH25H	1.41175
LOC81691	-0.384666666666667
ALPL	1.59957142857143
COL12A1	2.32925
FOLR3	-1.92933333333333
GPR123	0.238714285714286
TRIM62	-0.0163571428571429
ABLIM1	1.31233333333333
MAST3	-0.13875
RHBDD1	0.5245
LOC338809	0.4845
RYBP	0.21925
TTC26	-0.718875
ZNF22	0.375
ISCA2	-0.1885
RDM1	-2.15825
PIGM	0.6605
GNB3	-1.5055
ACTR2	-0.6648
HMGB1	0.27025
EDG1	2.9235
SOAT2	-2.94
OR10AD1	-0.4495
RAP1GDS1	0.9075
LCE1F	0.519
ESM1	-0.8845
RCN3	2.37425
CREBL1	-0.1565
DBNL	-0.344833333333333
PTGER3	3.503125
USP30	0.626
BCL2L12	-0.077
KIF26B	1.4625
ZNF416	0.809
ZNF225	-0.0495
C17orf70	0.56075
ZNF554	0.713
RAE1	-0.98
TNIK	0.863666666666667
ACTN3	1.3745
MGC45922	0.968
CCNA1	-0.316166666666667
RYK	0.61
IL26	0.567
LRP3	1.0135
QARS	0.024
SOX7	1.57514285714286
BID	-1.025625
OR2S2	-0.436
CXCL14	4.5515
C11orf47	-0.2265
MGC29891	1.18233333333333
HSPB8	2.4498
PRDM14	-2.4625
NUFIP2	-0.0815
MNAT1	-0.5915
ZDHHC2	-0.871666666666667
MBNL2	0.40825
ADD3	-0.724375
CSNK2A1P	-0.73375
KLK6	0.442333333333333
TMEM111	-0.1724
KIAA1279	0.52575
NUBP2	0.734333333333333
RAB42	-0.87275
ID3	-0.2614
TM9SF1	0.373
MDP-1	-0.50725
POU4F2	-0.1055
IQCK	2.18
C16orf14	0.457
CAPN3	-1.030625
FAM43B	-0.1285
RECQL	-0.96175
AP1G1	-0.546357142857143
CTNNBL1	-0.273333333333333
ECHDC1	-1.28566666666667
SMARCC1	-0.5303
FOXQ1	-1.363125
GNAI3	-0.326
POLG2	-1.91375
CD4	1.68325
ITLN1	-1.0525
EBI2	3.17125
IRF1	1.40625
PTPRE	1.56
PTK2B	0.2555
NXNL2	2.5455
SOX4	0.508166666666667
TSPAN3	0.51
SH2D1A	-2.52183333333333
C8orf58	-0.203333333333333
USP20	-0.61775
DUSP22	-0.48575
CALB1	-2.83983333333333
L3MBTL2	1.00508333333333
MCRS1	0.58725
TMEM118	-1.20033333333333
C18orf8	0.845
FLJ10241	-0.174
GJA12	0.89575
PKD1	0.333333333333333
ZFP3	0.6965
JAM3	-0.84275
LAPTM4A	1.7317
DIRC2	-0.00425
KIAA2022	0.8015
MYOM1	0.965333333333333
TRPM8	-3.05533333333333
MOP-1	0.9785
PHKG2	0.863125
ZNF650	0.3105
KIAA1522	0.832875
PSG8	-1.19683333333333
DDX19B	-0.5665
MOBKL1B	-0.19925
DIAPH2	-0.821916666666667
PTPN12	-0.172
CLN8	-0.6689
CRYZL1	-0.521833333333333
CRY2	0.55575
FCGR2B	3.825
PNPLA4	2.079375
ZNF454	0.691
DKFZp434B1231	-0.48775
CLDN11	1.4182
RFWD2	0.947166666666667
CIB2	-0.4625
MXRA8	3.19175
HRK	0.0605
MAML2	0.03075
C4orf31	-0.506
C6orf192	-0.0955
COG6	1.219125
FAM5B	0.181
NFATC1	1.2824
SEPT10	-0.395
SCYL1	-0.00190000000000002
RPP40	-1.15975
SCOC	-0.1123
KIAA1450	-0.00525
CTDSPL2	-0.375
TBX5	2.46583333333333
NAPG	-0.64975
RHD	-4.368
C14orf45	2.33916666666667
ZBTB22	1.3575
PLCG1	-1.3015
ANKRD10	-0.0941250000000001
AQP7P2	2.20475
TAGLN2	0.388833333333333
HTR2C	-1.82516666666667
SLC16A7	-0.794166666666667
C17orf83	0.267666666666667
TSGA14	-0.372
MDH1	-1.07325
PPP3R2	0.319833333333333
DCBLD2	-1.68692857142857
RBM33	-0.502875
DPH3	-1.82875
SYT10	-2.57733333333333
FMO4	3.14375
THYN1	-0.2115
DRD5	-1.3395
OTOR	0.17475
PGRMC2	-0.0675
KATNAL1	0.364375
PAQR6	-1.54425
UBE2I	0.075
C14orf28	0.561
C8orf70	0.5505
FLYWCH1	0.318875
ANGPTL3	-1.114
GLRX2	0.0498333333333334
ATP11A	-0.614357142857143
ARL5B	-0.014625
MUC16	0.0185
SLC25A5	-0.864
ACRC	-0.90675
MYO1C	0.362875
FAM89B	1.34883333333333
FAS	1.46275
KIFAP3	1.14325
GLRA2	0.529
BTN3A2	0.8061
CNKSR3	0.00612500000000001
CSTF3	-0.162166666666667
ARPM1	0.631
KIAA1530	-0.9815
C9orf150	0.7325
PRKCI	-0.87125
tcag7.1015	-1.074
SOD3	-0.611
ZNF574	1.10525
CYP21A2	2.77275
RPL12	0.4315
COMMD2	-0.7535
WIZ	0.28025
LOC344405	-2.07525
ALDH4A1	-1.38605882352941
CRYAB	3.60375
COPA	0.728233333333334
PCDHGA7	0.173
KIF11	-1.50225
RASD2	0.34525
SLC26A3	0.054
ZNF175	-0.358
JAKMIP2	-2.529625
C8orf4	1.51783333333333
PTHLH	4.2945
SLC40A1	4.52616666666667
OR7D4	0.092
PCDHB17	-0.55
CD36	4.1225
C6orf203	0.6663
PRKG2	0.7695
LOC400566	1.64475
ANAPC13	0.31125
SLCO3A1	-0.66075
ZNF692	-0.908
FANCL	-1.2335
SH3GLB1	0.5735
C12orf61	0.245
KBTBD6	-0.35325
SUPT5H	0.41075
XRCC6	-0.4717
HUS1B	-0.5251
FAM133B	-0.490857142857143
LOC728276	0.309
KCTD18	0.869
SOS2	0.890666666666667
CCDC99	-1.86625
C1QTNF5	4.327
NNAT	2.39566666666667
USP16	0.08925
LARS	-0.68575
ZBTB2	0.196125
ABO	0.230333333333333
TRAF3	-0.253
GALNT5	-1.4405
NAP5	0.045625
ALG14	0.324166666666667
KIAA0515	-0.130846153846154
WDR75	-1.116
TEX261	-0.153416666666667
LY86	1.2805
LOC389072	-1.6765
FLJ13611	0.1125
MRGPRX2	-0.0625
SNRPA	-0.62325
OR2G2	0.1555
GPRASP2	1.33325
C7orf42	0.6965
C9orf163	-0.2705
CYP11B2	0.67
FCRL3	1.09833333333333
PRDX1	-1.07475
FGB	-5.673
COX17	0.314333333333333
C16orf33	0.079
PIWIL1	-0.688166666666667
FOLR1	-0.9065
KIAA0082	-0.518
FREQ	-0.987
TMCC2	-1.4945
TCF12	0.0408333333333333
ZNF721	-0.2525
FAM130A2	1.7725
POU4F1	-3.09
SNRPF	-1.13275
SGIP1	1.241
ZNF641	1.14583333333333
EMG1	-0.689
PRRG4	2.0975
HIRA	-4.0985
MYNN	0.1225
AEBP2	-0.280833333333333
TBXA2R	0.4885
ISL2	-1.59733333333333
PCDHB11	0.0805
RNF144A	-0.3585
MARCH5	0.673125
DULLARD	0.3225
DCLRE1B	-0.519666666666667
ITGA8	-0.2865
TP73	-0.04075
PRKCD	1.759
NDUFB4	0.31725
ATP13A4	2.038375
ANTXR2	-0.535833333333333
COL4A3	-1.99833333333333
MYO10	-2.0885
SLC6A18	0.255
PEX1	-0.40675
TMEM74	-2.1685
RBM19	0.19625
TAPBP	1.18315
RUNX1	1.879375
MID1	-0.760333333333333
GPR64	-0.740166666666667
RASEF	3.615
GABRG1	0.481
MYO16	-1.16325
DBF4	-2.4555
TSHZ2	4.046
RIPK2	-0.23975
PPTC7	-0.0355
KIF4B	-1.5095
LRRC31	3.487625
ZNF540	1.3505
EFNB3	0.3465
LOH12CR1	-0.206625
STON2	-0.165166666666667
GLP1R	0.3245
CSTF2T	-1.287625
IREB2	-0.766
GRSF1	-0.62075
PDCD7	-0.423833333333333
LRRC43	3.1225
CNR1	0.212
IL1F7	-0.8165
C12orf64	-0.64325
FAM69B	-0.29375
NR2E1	-2.72216666666667
MS4A6A	2.529
FTL	-1.0397
C7orf36	-0.52425
PCLO	1.6998
DYRK2	0.10825
ARIH2	-0.486875
SAMD7	0.137
SCNN1D	-0.61825
SLC32A1	-1.395
C22orf25	-0.6905
MRPS18A	0.0506
GPR112	0.039
EARS2	0.05875
ERN2	0.4945
ATPBD3	0.524666666666667
PRH2	0.3805
CDKN2D	-0.0471666666666667
PGLYRP2	4.37725
TRIM40	-0.295
SEC14L3	-0.00316666666666673
SLC22A1	-0.35825
BTN2A3	0.043
RASA4	0.3805
CCNL2	-0.81875
MYBPC3	0.374
GJA4	4.07025
CDC42SE1	1.01875
TRPV2	-1.12175
MYPN	-4.4059
SIM1	0.3115
CDADC1	0.336833333333333
ZFHX4	1.16525
NIBP	0.666
ADAMTS19	-1.97675
ABTB2	-0.9605
TSPYL2	0.2255
EIF2S3	0.4842
SOX30	-0.48625
AP2A1	0.401166666666667
DKFZP564O0523	0.221166666666667
LOC285398	-0.2765
CDH18	-4.56175
CHL1	3.369375
GATS	-0.2512
TBC1D2B	0.262666666666667
OR1J1	-0.5915
GSN	1.94733333333333
DPCR1	0.339375
GARNL4	-0.603833333333333
SMARCA5	-0.89275
PLEKHG3	0.634
ZBTB45	1.1955
FRMD6	1.10233333333333
PLS1	0.123166666666667
DGKZ	0.930333333333333
EFNA1	1.8923
WDR85	-0.73225
ANK2	-0.06725
PAGE4	-1.34533333333333
SENP6	0.726833333333333
AKR7A2	-0.304833333333333
FKBP10	-1.9225
VEGFC	-1.68983333333333
LARP1	-0.149625
SRBD1	-0.04375
ITGB6	4.36625
SLC1A2	0.665461538461538
INVS	-1.27266666666667
MPO	0.33675
MOBKL3	-0.357
CUTL2	-1.33375
KLK2	-0.0625833333333334
VIM	-1.04525
REG1B	-0.275833333333333
PCDHGC4	-0.4525
C3orf34	-0.358833333333333
SUMO3	-0.663333333333333
CST9L	0.4545
MLL4	0.28825
SPR	0.681
SAMD9L	1.99075
ABCE1	-1.07275
SUPT3H	-0.451166666666667
ACTBL1	0.4575
ADAMTS4	1.7895
SLIT3	2.9295
RHEBL1	-1.731
NPM2	-0.7995
MAN1C1	-0.033
KIAA1856	1.06125
HSPA6	2.56175
LOC388152	-1.729
C10orf140	1.407
ZDHHC12	0.124
LIN7A	-1.105
PHC2	0.178083333333333
SPHK1	-0.29325
TRIM26	0.371125
FAM83E	2.9525
C18orf24	-2.06116666666667
ZNF578	0.289
ORAI1	0.53425
RUVBL1	-0.691333333333333
C7orf20	-0.7755
APAF1	-0.933
SLC36A4	-2.01316666666667
MYH11	4.27366666666667
NEK1	-0.0224
MPP2	-0.83125
C12orf24	-2.80525
TNK2	0.637375
ZNF289	0.056
MATN3	0.311285714285714
IFNGR2	1.714
ITPR1	0.94525
EBF3	3.4405
TBC1D20	0.4194
OR10P1	0.2635
DDAH2	1.57675
SHPRH	-0.417125
STX7	0.0005
LOC554248	-2.3475
BCAR1	0.74325
ATXN3	0.349083333333333
TRIM27	-0.1995
CDC42EP2	0.8615
CHP	0.593928571428571
SOX17	2.4765
ZNF259	-0.406833333333333
CHCHD1	1.183625
ZDHHC19	-0.123
GBP2	2.8125
GARNL3	1.142375
MRC2	0.116
C1orf52	-1.08675
AOF2	-0.6245
LRPPRC	-0.1947
ACVR1C	1.31916666666667
TM4SF18	3.46133333333333
TMEM169	-1.14816666666667
PPP1R16A	0.413375
EBF1	0.616333333333333
RRS1	-0.539833333333333
SNX2	-0.4325
OR2T2	0.075
RBX1	-0.61525
ANKRD54	0.748333333333333
TSNAX	0.710666666666667
TMEM83	-1.76875
ZBTB7A	1.456
ATM	-0.758454545454546
LOC338328	2.61666666666667
TIE1	2.21216666666667
HIST1H3G	0.157
PASD1	-4.095
TINAG	0.79625
PCDHAC2	0.457
LRRC15	0.49675
WBSCR17	-0.9315
TFF2	1.113
PARP2	-0.9135
NDFIP2	0.094875
PCDHGB2	-0.488
WDR60	0.44775
MAP7D2	-2.8842
USP45	-1.64775
GSDML	-0.502
TNS1	-0.0553
PLCD4	-0.32575
IQCD	1.20766666666667
SMPX	-2.4415
CD9	0.794833333333333
SRGN	0.945375
CASP7	1.569
INOC1	0.129333333333333
DKFZp451M2119	-1.078375
VMAC	1.327
USP53	0.2046
CAMK1G	-0.700375
TMEM106A	-0.1015
CDC20	-2.1312
ACSL5	1.69483333333333
CBWD5	-0.57375
C1orf87	-1.62916666666667
KIAA1274	1.24225
PRUNE2	-2.74807142857143
LYPLA2	0.003
DOK6	-0.5535
GPR149	0.157
FAM30A	2.3115
TMEM129	-0.065
SLC35B3	0.80025
ACPP	-1.2935
LOC200261	-1.771
SLC4A7	0.3985
CCDC40	2.314
GART	-1.61025
THOP1	-1.06225
SCARB1	-0.38725
CACNA1F	0.3085
TRIAP1	-0.295333333333333
SYT14L	0.907
SFRS8	-0.121833333333333
PBOV1	0.03375
GOLSYN	2.4205
GJB7	-1.403
CAMK2N1	0.566166666666667
GREM1	1.91391666666667
FLJ20433	1.13625
QPCT	-2.722625
PRKAG2	1.64483333333333
H2AFX	-0.796375
C6orf154	1.3635
PLOD3	-1.0505
ZBTB39	-0.597833333333333
WASF3	-0.2025
DRG1	-0.69675
PRR4	0.5285
SPCS1	-0.161
KDELR3	-0.0683333333333333
SRP19	-0.0553333333333333
GABRA6	0.53475
MFSD1	0.37075
MMEL1	1.483
PDXDC2	-0.1902
BUB1	-3.899
RNF138	-0.7095
MYLPF	-0.8305
AIF1	0.598333333333333
DYNLRB1	1.2314
HCN3	-0.938833333333333
HIST1H2AI	-0.409
MAP4K5	0.06325
LASP1	1.067125
LOC130951	0.451
PLAA	0.0245
KRT6A	-0.57
C6orf117	-1.635625
ARHGAP23	-0.504
PTF1A	-0.506
GPHA2	-0.2445
LCE3B	0.15125
MCL1	0.856071428571429
EHBP1	-1.14375
PRNP	0.1325625
ZSCAN1	0.508
C1orf113	0.0305
FOXA3	-2.74225
NEB	-0.41525
ASGR1	-3.82166666666667
CTGF	2.153
RAB17	0.539333333333333
MST101	-0.23325
JARID1B	0.973
USP37	-0.3492
PTBP1	-0.5075
PTPN7	-0.214333333333333
CDC7	-2.583
SNX7	0.3295
ZNF335	0.096
CPT2	0.12575
HEATR1	-0.542625
HSPC152	0.761125
C5orf40	-0.177
PSME1	0.681833333333333
STAG3	-1.77425
TMEM154	0.5485
KLHL32	-0.437833333333333
TSGA10IP	-0.9155
SUV420H2	0.1165
SF1	-0.5346
2'-PDE	0.1920625
PNLIPRP2	1.916
TRSPAP1	-0.29575
NUP210	-0.962333333333333
ANP32C	-1.4765
RAB11B	0.897833333333333
ASB15	0.636
ITGB3BP	-2.16975
UBASH3A	-0.46625
YWHAB	-0.0285
TPRX1	-0.43425
LY6G5C	0.479
SLC7A2	2.35725
CLK1	0.4616
HSD3B7	1.37116666666667
VDR	2.645
C16orf74	1.27575
ACE	-0.11825
PSMA2	-0.7515
CCDC131	-0.83275
ZNF213	2.17233333333333
EML2	-1.40575
ALS2CR13	-0.218833333333333
GLYATL1	1.3745
DSPP	0.539
DHFRL1	0.07975
C10orf30	0.267833333333333
SH3RF2	0.442333333333333
LOC197322	0.0158333333333333
DLL3	-2.14725
TIGD7	0.0765
GFRA3	-0.01375
CPA1	1.06616666666667
RTN4	-0.298666666666667
PPT2	-1.52833333333333
FASLG	3.30833333333333
FOXP4	1.06375
RPL26	0.8408
GNL3L	-0.541166666666667
FMR1NB	-0.275833333333333
CD163	6.5335
SGPP2	3.8065
GIMAP2	1.61975
CD37	1.91016666666667
DPT	3.24175
NBLA00301	1.6415
RGS5	2.21983333333333
C9orf4	-0.045
ACTL8	-3.07766666666667
PRKAR2B	-0.0425
OPLAH	0.178666666666667
C20orf134	2.34325
SPACA5	0.1805
TBL1X	-0.335
TSPYL3	0.1145
CHCHD3	-1.388
CRKRS	-0.5475
GPR65	4.83225
DFFA	-0.547125
FUT1	0.56875
C6orf204	-1.45583333333333
TMEM51	0.72125
ZNF580	1.1425
CMTM2	0.45675
C20orf200	-0.883
EZH1	-0.081
FDX1L	-0.156375
MRPL32	-0.16375
PCAF	-1.126
ALOX15B	1.59833333333333
CD59	1.67479166666667
CDK9	0.478125
ERP29	0.1045
