Hybridization REF	TCGA-AN-A0AR-01A-11R-A00Z-07
BTBD7	0.503083333333333
GSTO1	-0.868125
hCG_16001	1.4235
MAD2L1BP	-0.294666666666667
COX6A2	0.2865
SCNN1A	0.123
LSM1	0.483666666666667
UGT2B11	-1.68575
IDUA	-1.21175
PPP2R3C	-0.368166666666667
COX11	-0.981833333333333
PDZK1	-4.1
ZNF443	0.7305
MGC21874	-0.1965
ZNF323	2.7748
KRTAP10-10	-0.1175
CXCL6	-0.0225
SLC34A2	3.2473
LOC284402	0.241
NPTN	-0.24
UPP1	-2.28041666666667
SLC6A9	-0.178
OR7G3	0.42425
CISD1	-0.0605
ZNF545	0.192333333333333
SYT14	0.4925
NT5C3L	0.280833333333333
ZNHIT3	0.191
SNRPD3	0.32175
KIAA0701	0.029125
UNC93B1	0.2805
GMNN	0.676875
SPCS2	0.245666666666667
LOC388524	1.245
NAPRT1	-0.04525
PNLIPRP1	-0.702
OR6V1	0.5805
PRKAB1	-0.628
EYA4	-3.441
KIF20A	-0.962
ALG10	0.7535
ITPKC	0.772333333333333
LMX1B	1.27783333333333
RPUSD4	0.7245
C7orf34	0.473166666666667
DLGAP2	0.042875
PFN1	1.2128
MICALL2	-2.13908333333333
ZNF654	-1.076
SS18L1	-1.1095
SLC16A8	0.1485
MKI67IP	0.460833333333333
ITGB3	-1.552375
TCEA3	1.02266666666667
CEP152	-1.894625
CLIP1	0.716
ZNF75	-0.1540625
ATP5C1	0.270166666666667
NUDT5	1.55416666666667
PSCDBP	-1.04475
UBP1	0.086
RBM27	-0.04975
C13orf15	2.84175
ZNF282	0.193666666666667
ZNF222	0.3163
COL10A1	4.30575
PRDM15	-0.76775
TTTY5	0.0895
FAM9C	-0.25125
C20orf67	0.03975
GNG13	0.5735
F12	0.73
C1orf41	-1.66675
CPXCR1	-0.8705
GSK3A	0.470875
SUPT6H	-0.246333333333333
PI16	2.57233333333333
ELL2	-2.23091666666667
C9orf167	-2.51033333333333
PVRL3	-2.4803
FLJ38596	0.3665
ADAM20	0.20575
GPR89A	0.8695
GPR87	-2.9365
ZNF30	-0.04675
SMR3B	1.6355
ZNF770	-0.310625
TRPC4AP	0.3075
DKFZP686E2158	-0.238833333333333
C2orf28	-0.0138333333333333
FREM1	-2.2185
LAMA4	-0.436333333333333
ADPRHL2	-0.608
EIF4G2	-0.123166666666667
GUCA1A	-0.2255
CTNNA2	-1.5485
NUDT15	-0.138666666666667
CEPT1	-0.0716666666666667
ZNFX1	-0.9478
CCDC92	1.1055
TDRD1	-0.514
KCNK5	1.56366666666667
ETNK1	-0.268166666666667
LTA	0.7225
TTPA	-0.8046
B3GALNT2	0.9685
SC65	-0.653666666666667
PEX5L	-0.715125
EPS15L1	-0.51675
MGEA5	0.1655
HIST1H3A	1.146
ING1	0.768625
BCAT1	-1.84625
ORC6L	-1.13854545454545
KLK11	-4.44816666666667
C19orf28	-1.506375
DNER	-3.802
MED22	-0.0279285714285715
ETV6	3.16883333333333
CHAC2	-0.7315
CD300E	0.351
CEBPB	0.851166666666667
ZNF398	-0.06425
LRCH3	0.7205
HMGA1	-0.474333333333333
CAPN7	0.00733333333333334
MGC5566	-3.14625
CCL3	2.680375
NANOS1	0.544
ZFYVE19	-0.4675
APITD1	-0.480833333333333
PARD3	2.31525
IRAK4	-0.6065
SERPINI2	0.097
CEP170L	-0.29225
TTC9	2.605
MYOM3	-0.94525
MLPH	-2.148375
LOC222699	1.596
NRG1	-0.782916666666667
TBC1D9	-1.35554545454545
TTK	0.843
ZNF557	-0.2879
DDX41	-0.885
FANK1	0.6425
UBE2D2	-0.9195
PSMB10	-1.0615
MYH7B	1.344
GABARAPL2	-1.87525
MARVELD2	0.842666666666667
DGCR2	0.945166666666667
UNC45A	-0.165
C6orf72	0.824
ZNF683	2.39175
GIT2	-0.43325
CASK	2.91833333333333
C14orf161	3.36583333333333
LRRC44	-0.77675
TIFA	-0.304125
UTP11L	-0.74775
C6orf65	-1.4675
FDPS	-1.14425
DUSP9	-1.5699
SLC17A8	1.103
OR51G1	0.204166666666667
NANS	-3.45575
OLFML1	0.716
ATP10B	0.021625
NPAS3	0.623
PRKCA	-1.3959
GGA2	-0.7024375
LCE4A	0.3215
SPANXN3	-0.41125
CCDC115	1.605625
SDCCAG3	0.0155
GLIPR1L1	0.35525
TTC1	-0.60275
C17orf76	1.96275
MAD2L2	0.045
HIPK1	-0.1546
LRRC3B	-0.5834
CLN3	-0.0487727272727272
C17orf47	0.6165
FMN2	-2.8195
TUBB1	-1.278625
WAPAL	0.356166666666667
C3orf21	1.298625
SCN5A	-0.5353
SMYD1	0.689
BEX5	-0.528
ZNF192	0.7555
SEC22A	-0.874833333333333
GRIA2	3.67192857142857
KIAA0825	-1.893
NUSAP1	-1.62272727272727
LANCL1	0.250875
C15orf40	-0.0801
ZNF645	-0.0565000000000001
GPR61	0.085
NLRP14	-0.162
SNX21	-1.015
C1QTNF8	-0.2535
C17orf46	0.123
IFNA8	0.573
SPRR1B	-1.0755
FLRT1	-0.58475
SNX17	0.442333333333333
ASB2	-0.623833333333333
HBG1	-4.7715
RPRML	-1.17275
JOSD2	0.0436666666666667
PLSCR3	1.12725
SPOCD1	-1.1675
RAB39	-0.0175
GHRH	-0.177666666666667
ITIH5L	0.04175
C17orf37	-0.282
SMCR8	0.4435
DPY19L2P3	-1.11033333333333
IL11RA	0.3845
GDF3	-3.53116666666667
RPS6KB1	-2.04858333333333
DNAJC19	-0.4045
TOP1	-0.58025
CRCT1	-0.249625
MPST	0.802875
DPM2	0.03425
FAM38B	-2.7715
SLC18A1	-1.60033333333333
FARP1	0.3655
PAX7	0.2005
TUBD1	-1.4325
GNL3	-0.701875
BTG2	-0.367333333333333
NDUFS6	0.6205
C1orf79	-1.06625
ERAL1	0.25875
ECHS1	0.445
VPS4A	-0.895
CYP11A1	0.0105
ABCC6	-1.969
PBX4	-1.377
MOSC1	1.412375
NCF4	-0.231
HYMAI	1.0305
NAGPA	-0.73975
OTOP2	-0.1765
ACOT12	-0.34875
MTHFD2L	-0.68575
LOC441376	2.9245
C19orf34	-0.592
RAB1B	-0.64625
ALDOAP2	-1.8165
NTRK1	-2.11466666666667
ARTS-1	-1.6341
SLC6A11	0.1535
NAP1L2	-1.7865
CNGB1	0.201666666666667
EPB41L4B	0.48525
FAM134B	1.35175
HS3ST3A1	-3.19033333333333
CPXM2	4.1525
SIRPB2	0.179
CHORDC1	0.119333333333333
TRIB3	-1.285
SLC2A5	0.68675
C2orf49	-0.307
DDX5	-1.208
OR5L1	0.3875
ANAPC4	-0.695166666666667
ZSWIM1	-0.23
LOC93622	-0.416875
KCNK3	1.6711
RP11-35N6.1	-0.88225
ZFP161	-0.034
AQP9	2.632
SLC15A2	2.17166666666667
MREG	-0.534666666666667
OR9I1	0.516
PDLIM2	-0.4525
ADAM7	0.387
GSTCD	-0.287833333333333
WDR21A	1.508375
SLC12A8	1.01966666666667
TMEM174	-0.076
IGSF3	1.34633333333333
LRRN1	1.3385
LOC402117	-0.074
SRPK1	-0.107333333333333
LY6K	-0.00393750000000001
NFIA	1.2405
PTCD3	-0.4855
LEP	0.1135
PCDH21	-0.3485
MAPKAPK2	0.265142857142857
NMNAT1	-1.26
LHFPL2	1.10925
C9orf43	1.11075
DIP2A	-0.0896666666666667
ACTR8	-0.57125
CCDC34	1.38975
PTPN22	-1.669875
ITGA3	-2.274125
FAM129C	0.0185
RABGGTA	0.0591666666666667
UNC45B	0.13325
KIAA1033	-0.62725
ZNF510	0.22
CYP2D6	-0.207333333333333
SLC26A10	-1.822
STX8	0.46325
LUZP1	-0.263125
WDR89	-0.477666666666667
EIF4G3	-0.999
C5AR1	0.12025
ZNF623	0.6605
A2M	-1.11025
TGM7	0.338
GRPEL1	-0.8205
LMNB2	-0.25
ROCK2	-0.294166666666667
SNX16	1.225875
CCDC66	-0.904
ANXA3	0.92375
KIAA1609	-3.131625
EED	-0.80675
RNF32	-1.04333333333333
HES1	2.0256
CLC	-0.00133333333333333
ISL1	-0.845333333333333
KIAA0528	0.05825
MANEA	1.39375
C1orf61	-1.217
hCG_2001000	1.4015
RAPGEF6	-0.9499
KIAA0020	1.90083333333333
NEIL1	-0.2445
C16orf45	-2.786625
RBM10	-0.3425
C10orf125	-0.34475
MRS2L	0.47475
DNAH17	1.552375
C19orf10	-1.542
C1orf160	-0.19075
SLFN12	0.61425
EXOC3	0.386833333333333
HIST3H3	0.92675
NCOR2	0.666166666666667
TNFRSF9	0.08675
MFSD8	0.07375
ALX1	-3.3415
NOL1	0.563
PODN	1.028
TIAL1	0.01075
HIST1H1E	-1.129
NPY6R	0.26
TM4SF4	1.57575
CORO2A	-4.47725
ETNK2	-0.439833333333333
APOE	-0.0495
ANGPT4	-0.584
HDGF2	-0.4005
G30	-0.6075
ST8SIA4	-0.98875
F2RL1	-0.86425
FAM19A4	-2.55025
CCAR1	-0.0315
B3GNT7	0.28925
OPHN1	0.3121
DSCR6	0.8565
C21orf13	-0.0633333333333333
GAS2L1	0.101666666666667
RFX3	2.42416666666667
COPS4	-0.598
BCHE	-0.9915
BCL2	1.829625
HBZ	-3.13883333333333
ARL13B	-0.834375
MAPBPIP	0.681625
MYO15B	0.43275
SPZ1	3.21525
KIAA1324	0.744
PLCL2	-2.086
C4orf29	-1.53275
WDFY2	-0.493625
ZNF284	0.1415
NAALADL1	-0.5545
DUSP5	-2.19033333333333
PXDN	0.86825
SLMO1	-0.26
TNXB	0.4769
BIRC7	-0.521
A4GALT	-0.564833333333333
TIMM22	0.6005
FAM110C	1.7745
TOMM34	-0.53
ABHD9	0.238
ADAM32	0.846
CRHBP	-0.66375
AQP2	0.437875
LOC130355	0.308
ZNF187	0.6535
ZNF816A	0.721
F7	-0.4235
CNOT1	-0.8692
SLC13A4	-0.54225
ZBTB11	-1.5805
B3GALT5	2.0655
EXOC2	0.986833333333333
IRS1	-2.2209
TMEM1	-0.636833333333333
MRPL34	-0.3115
SAMM50	-0.56975
CDC42EP3	-1.024125
HSF2	-0.3143
MFN2	-0.9265
TSPAN7	-2.17083333333333
NUCB1	0.643416666666667
RHOH	-3.7675
ARL16	-0.188
TACR1	0.01475
SFRS5	-0.720166666666667
SNX25	-0.90975
RHBDF1	-0.134666666666667
PCDH18	1.84533333333333
HMG1L1	1.167
MYO5C	-0.093
MAPK10	0.2665
LDHAL6A	0.383166666666667
NUDT12	-3.63
NCAM1	0.69825
GLIS2	0.5315
GGTL4	0.7565
DAPP1	-2.03425
ATF7	0.4225
KIAA0748	-1.29925
NFIL3	-0.892
TM6SF1	-0.3502
SEZ6	0.471625
NANOS3	1.17633333333333
DNAJA3	-0.334666666666667
CLDN6	1.978
CIITA	1.647
EPHA4	0.04925
FANCC	0.73375
CMTM3	0.0195
PSG3	-0.360875
MRPL15	0.31225
C21orf59	-1.86225
PLCXD2	-0.0715
C2orf34	0.608125
UBE2L6	-0.411875
MED14	0.205666666666667
HP1BP3	-0.7881
C6orf208	-0.3945
TPBG	-0.7145
OSR2	0.17225
XPC	0.007
KLHL7	0.525333333333333
CCR3	-0.632166666666667
AGTPBP1	0.177166666666667
PCSK6	2.96026666666667
STAT5A	-0.4466
FAM18B	-0.21175
LONRF2	-3.93616666666667
PTPN2	-0.61
SF3A3	-1.5525
EFCBP2	-0.066
HCFC1	-0.0498333333333333
AHNAK	-0.6121
ACTR5	-0.31325
KIF14	-1.11371428571429
TENC1	-0.00725
HEATR5B	0.8675
YIPF2	1.161
MYEOV2	-0.185166666666667
DUSP18	1.39875
KIAA1012	0.35275
AHR	-0.210333333333333
C17orf53	-0.684666666666667
PTPRH	-3.3565
ATP6V1C1	-1.0767
TAS2R3	0.1685
LOC440356	0.7455
COQ10B	-0.51275
PSMF1	-0.0259166666666667
SORBS2	1.76433333333333
NFE2L2	-0.34475
TMCO7	-0.47725
SH3PXD2A	0.9674
SH2D2A	-0.11025
SPINK5	0.04825
MRPS24	-0.202
OPA3	-0.0365
TRAF7	0.982833333333333
C4orf35	0.099
MT1G	-0.355625
MGC39545	1.665
HS1BP3	0.8895
OR2B2	0.539
CHRM4	0.5245
SFRP2	1.80383333333333
RIC3	-1.35
ART1	-0.5255
C6orf1	-0.616375
DUS4L	-0.858
C10orf104	0.3645
TNFAIP6	0.272
RTEL1	-1.0595
CCT4	0.2777
ZNF709	-0.05025
CHMP6	1.14783333333333
UPP2	0.331
CYP19A1	-2.21025
CD151	-0.6675
NDUFA13	-0.312333333333333
ARFRP1	-0.199166666666667
FAM26B	-0.581
CRYBA1	-0.75
MRPL41	-0.727666666666667
NPFFR2	-0.7595
HRH2	0.1195
SCAMP3	-0.0776666666666667
MTMR6	0.8668
MTG1	-0.568
UBTD1	1.672
CRABP1	2.4855
FLJ33790	-1.1467
KIAA1908	-0.9075
GPR158	-0.32975
PACSIN3	1.12633333333333
OMD	0.8325
CATSPER1	-0.415833333333333
HOXB8	-1.02175
FBXO46	1.58
OAS1	-0.465166666666667
SVIL	1.91
PHB2	1.273
ADCY3	0.0655
NDRG2	3.75733333333333
ERMAP	-0.1017
APBA2	-0.244333333333333
IGSF9	2.95475
WNT6	0.1215
MYCBPAP	1.27675
ATP2B2	-0.1906
CPVL	-1.1009
TRAM2	-0.6295
NOP5/NOP58	0.16325
ZNRF4	0.3895
TLK1	0.702
MTMR12	0.984571428571429
ZNF384	0.775666666666667
FAM9B	-1.24875
RPN1	0.0107
PMVK	0.586
EIF3D	-0.1658
SIX2	-0.972
HPS1	1.10607142857143
RNF7	-0.87325
PSKH2	0.218
KCTD13	0.384666666666667
CSMD3	-0.0603
FBF1	-0.171
IL8	-5.458875
SERPINB13	0.563083333333333
FBXL20	-0.0945
BLR1	0.303
SH2B1	-0.4095
RFNG	0.24
RAB20	0.833833333333333
RBM7	0.24975
POLR1A	-0.214
TMPRSS4	-1.14725
TAF9	-1.368375
TERF2	-0.762
TNFRSF1A	0.661
ACADVL	-0.683166666666667
GTF2H5	0.35825
EDG8	-0.511166666666667
C9orf140	0.331875
UST6	0.17875
ZBTB8OS	-1.62675
ZNF710	0.7215
GPR174	-2.0525
ATP6V0A2	1.016
KIAA0319L	-1.55675
XKRX	0.3955
DOPEY2	1.4499
SDHD	0.231666666666667
SUMF1	1.2345
OSM	0.85825
OPN3	-0.73225
DAGLB	-0.338166666666667
PPFIBP1	-0.025
TRIM63	-4.516
C10orf53	-0.2565
LYPD3	-0.7195
BCL7A	0.882625
AGER	-0.802333333333333
TCF19	-0.157625
SAT2	1.28925
PFTK1	0.5345
GABRE	0.398375
C15orf38	2.8005
FIS1	0.367
KCNV2	0.08975
CLPS	0.58025
PPCDC	-0.627875
FOXN2	0.552833333333333
NT5E	-3.8625
CD83	1.01375
IL18	1.05425
VPS16	0.297
IGFBP2	0.7615
NOTCH2	0.582
SIGLEC1	1.425125
CD93	3.5
SULF2	0.9355
CEP164	0.647
P53AIP1	-0.03
TOR2A	-0.0973333333333333
ZNF136	-0.09325
MGP	4.2215
CCDC144A	1.6595
TRPC1	-2.17166666666667
SMS	-0.264833333333333
MAPK7	-0.0116666666666667
RRAGC	0.313
PARD6A	0.327166666666667
NUB1	0.104
SYNGR4	0.40525
OR11H12	0.0235
WIF1	0.72375
GCH1	-0.83275
OR11H4	0.1475
SLC44A5	1.9845
GPRIN2	3.944
LOC401431	2.24075
CPA4	-0.9167
MELK	-0.220888888888889
IL15RA	-0.18
CUL3	-1.27875
HMBOX1	-1.8055
PODXL	-0.41875
CCT6B	0.9115
COMTD1	-0.43425
MUC20	0.330333333333333
GPX2	-3.265375
ITK	-1.769375
FBXL5	0.47925
C13orf27	-0.102
DEFA5	0.148
TRHDE	-0.543
MTP18	0.4335
UQCRQ	-1.0948
ITGB2	0.855916666666667
CSRP2BP	0.09525
TAS2R44	0.8235
PHPT1	-0.658125
FAM44C	0.00275
ERH	0.06575
MPHOSPH1	-0.400833333333333
MORC1	0.904
PARVB	-0.82875
LAMA1	-2.61991666666667
PGBD3	0.96925
GIMAP6	2.7665
AREG	-4.238
LIPT1	-0.896
MGC99813	0.1005
C1orf201	-0.0603333333333334
GRIN2A	-0.5446
MAN2C1	-1.0845
NSUN5	-0.28675
SF3B5	1.085
MYC	-0.1319375
NRXN1	2.47066666666667
ZNF18	0.09725
SPDYA	0.2935
SLC37A1	0.6195
DECR2	-0.52525
ANKRD38	0.844
SPTLC3	-0.583083333333333
SUPT16H	0.01525
DTWD2	0.37375
ULBP1	-0.1535
ZADH1	0.0473333333333333
OIP5	-1.198
IL10RB	-0.524
OTUB2	-0.63525
VWA3A	0.2695
SPIC	0.636833333333333
OR6C4	0.1485
PSCD4	0.414
DPY19L2P2	-0.3275
TRAPPC6A	1.27783333333333
C21orf2	-0.5865
CEMP1	-0.1505
LIN7B	-0.3415
E2F7	-1.18516666666667
VCP	-0.0818125
LAMA3	-0.676083333333333
BGN	0.43975
GPR160	-2.78316666666667
COCH	0.408
GPR81	1.8905
APOBEC3F	-2.139
tcag7.1017	-0.44975
C1orf32	0.4735
SCGB1D2	-0.2255
FLJ43987	-0.6535
C6orf170	0.244
KLK9	0.199
GPD1L	1.14675
VPS37B	1.14
ATG3	-1.06333333333333
ADAMTS17	-0.523
KLHDC2	-0.0416666666666667
NDUFV2	-1.969
BLK	-2.8355
MATN4	-0.0775
GPM6A	0.089625
GBP4	1.46266666666667
TMEM162	-0.313333333333333
PKP2	1.813
HRASLS	3.115
MMP1	-4.204
SFXN3	0.0216
FSD1	-1.5365
ST6GALNAC3	-0.822
CA12	-2.0087
NCOA6	0.5905
C19orf58	0.083
PPP4R1	-0.232333333333333
MAN1A2	1.30166666666667
IKBKAP	-1.8895
UPF1	-0.0806666666666667
KIAA1219	-0.3745
WNT16	0.136
SNW1	-0.1315
IL18RAP	1.1625
RPP30	-0.246875
CDC40	0.536071428571429
SETD3	0.0996666666666667
SLAMF6	-0.2125
ELK4	0.626
TRIM47	1.10333333333333
ACOX3	0.592125
TRIM6	-0.6895
KIAA0372	-0.7565
TP53AP1	0.116125
SMURF2	-0.9665
ADAD1	0.57125
EBP	-0.9097
KRTAP13-2	0.38
FLJ36874	-0.9595
TOR1A	-0.0956666666666667
P2RY4	0.631
GPBP1	0.0625
TRPV1	0.532875
ADAMTS12	1.81166666666667
PES1	0.0564
ATG4A	0.401833333333333
MAGEA10	2.56025
WFS1	0.0245
CC2D1B	-0.114833333333333
PABPN1	0.39575
SLC25A30	1.0625
SLCO1C1	-0.319333333333333
SLC22A5	-0.0095
KIF23	-1.70016666666667
SYN2	-0.344166666666667
ASPN	6.17533333333333
CENTG2	0.0055
QSOX2	-1.0724
FLJ10815	-0.196833333333333
STK24	0.90175
SPEG	0.6524
STK10	-0.667666666666667
DACT2	-0.1915
AAAS	-0.886
SSX3	-0.2325
ABCD3	-0.00390000000000001
C4orf12	-1.401125
PARVG	0.144
FIG4	0.9955
C9orf46	1.09125
TMCO6	-0.5845
IGHMBP2	-0.39125
DUS2L	-0.702666666666667
FAM3C	0.1185
TMEM16D	-1.8945
DCTN4	-0.606
KCNH3	-0.15925
EIF2AK2	0.973
AP1S3	0.411125
CST4	0.1775
PAM	-0.0389375
NUTF2	-0.335
CITED2	-0.2907
SLC39A4	0.1715
C2orf52	-0.351
GRM3	0.02275
C12orf49	1.376125
CCDC49	-0.5793
GRAMD1B	-0.508875
FNDC4	1.88725
SIAH2	-0.735875
GDPD4	0.11075
C21orf87	0.789375
ATP5A1	0.658
C16orf63	-0.596
LOC388135	-0.9535
ATP5J2	-0.4605
MMP3	-1.78825
EMID2	0.232
CRHR1	0.46225
WDR70	-0.045
C13orf31	1.2995
ZFAND1	0.11325
CCL18	4.041
C3orf49	0.741
RINT1	-0.547
KIAA0408	-1.23416666666667
F13A1	1.9948
SLC10A1	0.202333333333333
OGN	-0.7015
GIPC2	1.83433333333333
XPO6	-0.1975
LCE1A	0.6035
FMR1	0.1807
LOC374920	0.32725
DUSP3	-0.4665
ANKMY1	-0.0735
C7orf50	0.687
BBS9	0.2396
UNC119B	-0.39325
C9orf72	0.97925
MGC35440	0.64825
ENTPD6	0.557375
PPP1R2P9	0.45175
ERCC4	0.025
FAHD2B	-0.43
HMHA1	-1.558
HACL1	-0.738
RAD23A	-0.061
FAM83B	0.52175
PPP5C	-0.351
RNASEH2C	0.510625
C9orf153	-0.272
SCAMP4	0.181375
GHITM	0.357
NDUFB7	0.520375
ADCYAP1	-0.426833333333333
SP110	-1.51716666666667
MAP3K7IP2	0.499
DHH	0.2845
AGRN	0.257
WDR33	-0.071
CEP290	-0.0423333333333333
PRPS1L1	-1.20066666666667
KLRA1	-0.3065
GPR97	0.0225
CHD7	0.568083333333333
TLR10	0.1605
SLC30A8	-1.153
HIC1	0.3635
IAPP	0.9955
RXFP4	0.41425
GP1BB	0.2665
SHQ1	-0.604
NKX2-3	0.122166666666667
API5	0.252
FTHP1	0.339
MOV10L1	0.9825
TRIM6-TRIM34	0.7285
ADHFE1	1.0215
FAM117A	-0.5275
DDI1	-0.153666666666667
CDON	1.53033333333333
TRIM73	-1.096
IGKC	1.2265
MMP14	0.222666666666667
DYNC1LI1	0.00424999999999999
C11orf66	0.83275
TRBV3-1	-1.87575
FASTKD5	0.44925
BIVM	-1.623
LHX4	-0.2485
CXCL2	-1.1394
RAB2B	-0.175666666666667
IZUMO1	-0.43225
MAP3K15	-1.43975
FAM19A2	-0.5295
ZC3H8	-0.390166666666667
ZMAT1	1.040375
SPINK5L3	-2.86275
SLC10A6	0.401
APPL2	0.048625
CARD10	-1.19333333333333
LOC402176	0.854875
EEF1D	0.2067
RAB6A	0.8187
C12orf5	0.966625
PAPOLG	0.84225
MSRB2	1.60325
BCR	1.5705
PUS3	0.9655
TIAM2	-0.49325
ZNF317	-0.309833333333333
CHD2	0.339285714285714
FZD5	-1.15618181818182
NUDT8	0.36625
ZNF763	0.189
PRC1	-0.174444444444444
ABCB9	-0.294666666666667
SPATA3	-0.165
TRAK2	0.29625
STAB1	2.0955
LRRTM2	0.115166666666667
psiTPTE22	0.45675
DBI	-0.4905
SERPINA11	-2.86475
NAT5	-0.4705
C20orf58	-2.38375
RPS6KA4	0.213333333333333
FLJ90650	0.59975
TGFBRAP1	-0.4215
CHRDL2	3.187625
FAHD2A	-0.4835
CNTN1	0.07375
BBS4	-1.5693
TMEM181	-1.04875
MINPP1	0.204
MPHOSPH6	-1.24383333333333
HOXC10	1.2657
ITPKB	-0.392875
CLPTM1L	0.953
MEOX2	-0.965666666666667
ATP6V0C	-0.156
PRPF8	0.545333333333333
TMC5	0.601
FKBP3	0.5165
PLEKHB2	-0.38
OR4D6	0.2415
ZNF544	-0.6938
D2HGDH	-0.486125
RPL18A	0.8132
HEL308	-0.83125
MPP6	-1.1975
TCERG1	-1.39125
KRT16	-1.041
KLF17	-0.947
KLF5	0.271125
CDR1	0.52125
VCX3A	1.1455
FBLN2	0.2705
C14orf104	1.33025
HBE1	-4.4417
OR4S2	0.594
C1orf108	-1.15733333333333
ROBO4	2.50866666666667
CPEB4	-0.271125
C11orf80	0.634666666666667
BCKDHA	0.411
MYOC	0.51725
GIF	0.7895
CKMT1A	-1.6485
RPL3	0.1894
THBS1	1.546
APOO	-1.0255
ARMCX1	3.224
HSZFP36	0.531
SNAPC5	-0.72475
EIF4ENIF1	0.8585
ZNF433	0.876
TNFRSF21	0.413
TMPRSS7	0.166
SPATA18	1.5074
HPDL	-0.9405
MKL2	0.5523
TBX3	-0.714692307692308
C21orf93	-0.103666666666667
DAXX	0.746
ELMO1	0.35375
RGS13	1.44233333333333
TAF11	-0.203
UNC13A	-2.214625
LOC653314	-0.4639
ORC3L	0.3735
IMAA	-1.604
TARBP2	-0.47375
CABIN1	-0.0996
TRIOBP	0.28375
HIST1H2AC	0.02275
RGS22	-3.06433333333333
NCOA1	1.2215
IL25	1.1845
SNCG	0.1195
GPR6	-0.135
AMDHD1	-2.8665
CHEK2	0.622375
C6orf142	1.96975
DRD4	0.352
C14orf68	-0.94825
GDF11	-0.391
SEMG2	0.4935
CD247	-2.1085
CDAN1	-0.634
RBMX2	0.305666666666667
TGS1	-0.0925
OIT3	0.3845
SYF2	-0.565
MCM4	-0.61775
PKHD1L1	-0.71525
CEP192	-0.636666666666667
IFT88	1.4465
RPL9	0.143571428571429
RAB32	-0.810625
DDX43	-3.58825
P2RX2	0.3355
OR5D18	0.6325
UBE1	-0.141666666666667
SLC24A1	0.00124999999999999
ARHGAP5	0.50825
CETP	-1.42325
KIAA1731	0.252166666666667
SLC9A4	0.313
PTPN6	1.277
BAHD1	0.39825
GRIK3	0.32
CACNB2	-0.0444
PDE10A	-1.3075
DGCR14	0.1365
PCDHB9	1.94133333333333
RHOQ	1.63816666666667
MAP3K4	-0.0555
KTI12	-1.01316666666667
RPL23AP13	-2.0985
GNG11	-2.22
CLCN3	0.788333333333333
GPAM	1.157375
VSTM2A	0.3565
SLAMF7	0.421833333333333
INTS2	-1.22325
PPP2CA	-0.6978
LRP12	-0.203333333333333
SEC14L2	0.668333333333333
DKFZP586H2123	0.3675
MC3R	0.2185
CIRH1A	-0.927333333333333
HIST1H2AB	0.256833333333333
POLH	-0.729375
MGC16703	-1.83116666666667
SNAPC2	-0.185
FILIP1L	-0.703
RASGRP4	0.4525
LRRC1	1.97975
GAS1	1.678
PRAC	-1.418
DGKA	-1.32783333333333
NT5C3	-0.69
PEG3	-0.248333333333333
NADK	0.289
PRR17	-0.45425
LOC374569	-0.37675
SGSH	-0.523333333333333
NLRP8	0.421
GALT	0.123
MCF2	-1.109
ZNF263	0.36925
TACSTD1	2.06583333333333
TYR	-5.4651
ATP6AP2	-0.0625
RNUXA	-0.558
ABHD10	-1.0615
GDPD2	-0.7845
SLC35C1	0.6735
UBE2A	-0.30125
HERC5	-2.44916666666667
FAM112B	0.183
FBXL16	-3.1145
DKFZP434A0131	-0.19425
ELA3A	-2.1105
RBM41	-0.553625
HAO2	0.02275
RNH1	-1.273875
SHANK2	1.68316666666667
OSBP2	-0.496125
DAK	0.162333333333333
C3orf58	1.18166666666667
TCL1B	-1.4635
KBTBD2	-0.712125
SUGT1L1	-0.437
UBE2E2	-0.944333333333333
MYL9	0.80025
CDC23	-0.964166666666667
PBXIP1	0.6244
CXorf40B	0.108
NBL1	-1.1655
RTBDN	0.0845
RAB11FIP5	-0.030875
TTTY13	0.0005
SCOTIN	-0.714666666666667
SOHLH1	0.827333333333333
CDKN1A	-1.97864285714286
NCK1	-0.5085
ZNF550	0.34175
SAPS3	0.672
SPIN3	0.764833333333333
MAGEE2	0.97925
MIS12	1.125
OR8H2	0.099
KIAA0774	0.121666666666667
UNC5D	-1.0785
CUL7	-0.289666666666667
LIPC	-3.30233333333333
DIO1	-3.2255
C20orf11	-0.4085
CTRL	-0.37225
HS3ST2	1.23325
PAK4	0.775666666666667
CCRL1	2.17775
RNF10	0.189
ZNF567	0.60925
ZNF660	0.712
TCEAL3	0.10775
MAGOH	-0.8385
CENPB	0.11
C19orf7	0.779875
LOC388965	0.214
ZCCHC13	0.595
JMJD1A	-1.8058
HIST1H4H	0.3695
TBRG1	0.1976
GPC3	-4.567
TAF1C	-0.679
EBNA1BP2	-0.817666666666667
CIAPIN1	0.081
PDGFRA	0.000666666666666652
CSTB	-0.83925
CENPI	-0.161
GTF2E2	-0.73
RPP21	0.403
CCNF	0.0458333333333333
KCNQ3	0.7055
FAM79A	1.425
SLC22A12	0.4295
NOVA1	-1.36416666666667
FZD3	1.071
AKAP8	0.683
SOCS5	0.461375
CFDP1	-0.326
DLG5	1.15175
PGM5	-0.0645
C1orf144	0.204833333333333
HDAC10	-0.672
RND2	1.07175
C20orf199	-2.1395
RNMT	-0.67525
SLURP1	0.502625
ASTN1	0.8855
SH3BGR	2.60275
MYCL1	-0.01925
ZHX1	-0.1685
