Hybridization REF	TCGA-A8-A07B-01A-11R-A00Z-07
CRTC3	0.16925
LRRFIP2	0.4658
INTS4	1.38916666666667
TTN	-1.20083333333333
SLC26A5	0.5815
PLLP	-1.0525
RGS6	-0.781375
SRGAP3	0.88775
ZNF525	1.20233333333333
NBR2	-1.16716666666667
C13orf1	-1.1668
ZNF137	1.824
CEP27	-1.4775
BEST2	0.944
RNF121	-0.904
DMRTC2	1.32075
C8orf76	0.49325
BCCIP	0.24275
MEST	-0.391
HTRA2	-0.0235
ANGPTL2	0.914
ILKAP	0.0836666666666667
ERAS	-0.7725
HBS1L	0.303625
CPA5	-0.3755
TMEM30A	0.5225
CD300LF	1.3885
WISP3	4.908
CRK	0.277857142857143
PDS5A	-0.0967
BRPF3	0.0103333333333333
NEDD9	-0.495
SMPDL3B	1.676
PSG6	0.31675
PSMD13	0.5395
ETV5	-2.1025625
OR51A4	0.4385
BTBD7	0.95925
GSTO1	-1.15825
hCG_16001	2.018
MAD2L1BP	-0.410666666666667
COX6A2	0.7825
SCNN1A	-0.187333333333333
LSM1	0.1625
UGT2B11	-1.6445
IDUA	0.28025
PPP2R3C	-0.8085
COX11	-0.573333333333333
PDZK1	-3.47925
ZNF443	1.45566666666667
MGC21874	1.0785
ZNF323	2.962
KRTAP10-10	0.4395
CXCL6	-0.76275
SLC34A2	1.007
LOC284402	0.817
NPTN	1.18616666666667
UPP1	-1.49066666666667
SLC6A9	-0.5205
OR7G3	0.39275
CISD1	-0.216666666666667
ZNF545	1.0865
SYT14	-0.9575
NT5C3L	-2.307
ZNHIT3	-1.14533333333333
SNRPD3	-0.159
KIAA0701	0.50675
UNC93B1	0.149333333333333
GMNN	-1.513
SPCS2	2.1935
LOC388524	0.8185
NAPRT1	-0.283875
PNLIPRP1	0.05275
OR6V1	0.4305
PRKAB1	-0.09175
EYA4	-2.818
KIF20A	-1.2905
ALG10	-0.3615
ITPKC	1.43183333333333
LMX1B	0.765
RPUSD4	-1.7375
C7orf34	0.333833333333333
DLGAP2	0.3875
PFN1	0.4921
MICALL2	-1.63525
ZNF654	0.7445
SS18L1	-0.975
SLC16A8	0.16875
MKI67IP	0.512666666666667
ITGB3	-1.259625
TCEA3	1.97858333333333
CEP152	-2.03773333333333
CLIP1	0.633125
ZNF75	1.8354375
ATP5C1	0.717166666666667
NUDT5	0.0853333333333333
PSCDBP	-0.67825
UBP1	0.12925
RBM27	0.33725
C13orf15	2.47025
ZNF282	0.147166666666667
ZNF222	1.3926
COL10A1	6.6295
PRDM15	-0.68075
TTTY5	0.2485
FAM9C	-0.355181818181818
C20orf67	0.082
GNG13	-0.183
F12	1.68675
C1orf41	-0.439
CPXCR1	0.4855
GSK3A	0.883875
SUPT6H	0.568166666666667
PI16	-1.4785
ELL2	-0.154166666666667
C9orf167	-1.01433333333333
PVRL3	-2.9403
FLJ38596	0.3955
ADAM20	-0.18575
GPR89A	0.3445
GPR87	-3.1655
ZNF30	1.621
SMR3B	0.007
ZNF770	0.234375
TRPC4AP	-0.168333333333333
DKFZP686E2158	0.454666666666667
C2orf28	-0.976833333333333
FREM1	-2.84616666666667
LAMA4	0.481833333333333
ADPRHL2	0.0505
EIF4G2	0.6125
GUCA1A	-1.0885
CTNNA2	-1.29225
NUDT15	-0.189833333333333
CEPT1	-0.293833333333333
ZNFX1	0.5449
CCDC92	1.0845
TDRD1	2.136
KCNK5	-1.40183333333333
ETNK1	0.531166666666667
LTA	0.4545
TTPA	1.19766666666667
B3GALNT2	1.1275
SC65	-0.304666666666667
PEX5L	-1.174375
EPS15L1	-0.257
MGEA5	0.448125
HIST1H3A	1.09025
ING1	-0.191875
BCAT1	-1.771875
ORC6L	-2.70072727272727
KLK11	-2.26333333333333
C19orf28	-0.95925
DNER	-3.90525
MED22	-1.00035714285714
ETV6	1.4505
CHAC2	-2.54725
CD300E	0.547
CEBPB	-0.0283333333333333
ZNF398	0.26175
LRCH3	0.25
HMGA1	-1.75833333333333
CAPN7	-0.523833333333333
MGC5566	-2.8125
CCL3	2.889625
NANOS1	-0.404875
ZFYVE19	-0.45075
APITD1	-0.934333333333333
PARD3	-0.469375
IRAK4	-0.97
SERPINI2	-0.3455
CEP170L	-1.06425
TTC9	2.82125
MYOM3	-1.29025
MLPH	1.391
LOC222699	0.58
NRG1	-0.917166666666667
TBC1D9	2.55672727272727
TTK	-1.05516666666667
ZNF557	0.82
DDX41	-0.133333333333333
FANK1	0.2115
UBE2D2	-0.0345
PSMB10	-0.84175
MYH7B	-0.0435
GABARAPL2	-0.938375
MARVELD2	1.68883333333333
DGCR2	1.4825
UNC45A	0.116
C6orf72	0.2135
ZNF683	2.52475
GIT2	-0.159375
CASK	1.04916666666667
C14orf161	4.19533333333333
LRRC44	-0.8725
TIFA	0.56975
UTP11L	-0.694625
C6orf65	-0.889
FDPS	-1.05
DUSP9	-1.8033
SLC17A8	0.1612
OR51G1	0.4015
NANS	0.104
OLFML1	1.44975
ATP10B	-1.464625
NPAS3	-0.69175
PRKCA	-2.3412
GGA2	-1.1076875
LCE4A	0.229
SPANXN3	-0.55275
CCDC115	0.69825
SDCCAG3	-1.06525
GLIPR1L1	-0.738
TTC1	0.2695
C17orf76	-0.0865
MAD2L2	-1.23875
HIPK1	-0.0964
LRRC3B	-0.635833333333333
CLN3	-0.623181818181818
C17orf47	0.354
FMN2	-2.088875
TUBB1	-1.06225
WAPAL	0.288333333333333
C3orf21	-0.2555
SCN5A	-0.5505
SMYD1	-0.174
BEX5	-0.33775
ZNF192	-0.2395
SEC22A	0.22
GRIA2	0.155
KIAA0825	-1.656
NUSAP1	-1.43927272727273
LANCL1	0.202125
C15orf40	-1.7601
ZNF645	0.214375
GPR61	0.419
NLRP14	0.0765
SNX21	-0.2643
C1QTNF8	0.332
C17orf46	0.50025
IFNA8	0.472
SPRR1B	-1.741
FLRT1	-0.5835
SNX17	-0.2835
ASB2	-1.4245
HBG1	-4.8485
RPRML	4.51525
JOSD2	1.15216666666667
PLSCR3	-0.02775
SPOCD1	-0.708833333333333
RAB39	0.153
GHRH	1.0545
ITIH5L	0.67225
C17orf37	2.49525
SMCR8	-0.2445
DPY19L2P3	-1.67166666666667
IL11RA	0.469
GDF3	-3.28
RPS6KB1	-1.00075
DNAJC19	-0.2577
TOP1	0.11775
CRCT1	1.2005
MPST	-0.27225
DPM2	0.042625
FAM38B	-1.98083333333333
SLC18A1	-2.42083333333333
FARP1	0.377833333333333
PAX7	0.194
TUBD1	-0.987
GNL3	0.05575
BTG2	2.00986666666667
NDUFS6	-0.22375
C1orf79	-1.45125
ERAL1	-0.99525
ECHS1	0.924
VPS4A	-0.793666666666667
CYP11A1	-0.356
ABCC6	-2.20571428571429
PBX4	-2.167
MOSC1	-0.425125
NCF4	0.35675
HYMAI	0.7205
NAGPA	-1.283125
OTOP2	0.659
ACOT12	1.9675
MTHFD2L	-0.721125
LOC441376	5.0595
C19orf34	-0.332
RAB1B	-0.65125
ALDOAP2	-0.211
NTRK1	-1.20166666666667
ARTS-1	-0.0246
SLC6A11	-0.7755
NAP1L2	0.87725
CNGB1	0.148333333333333
EPB41L4B	0.523333333333333
FAM134B	1.106875
HS3ST3A1	-1.17983333333333
CPXM2	4.73375
SIRPB2	-0.025
CHORDC1	-0.725333333333333
TRIB3	-0.15
SLC2A5	0.913
C2orf49	-0.571
DDX5	-0.3925
OR5L1	-0.1905
ANAPC4	-0.844166666666667
ZSWIM1	0.146125
LOC93622	0.260375
KCNK3	-0.7312
RP11-35N6.1	-0.65725
ZFP161	0.0245
AQP9	2.427
SLC15A2	3.29583333333333
MREG	0.821166666666667
OR9I1	0.729
PDLIM2	0.177125
ADAM7	0.6745
GSTCD	0.279333333333333
WDR21A	1.047375
SLC12A8	1.83616666666667
TMEM174	-0.0425
IGSF3	1.50625
LRRN1	3.638
LOC402117	0.13325
SRPK1	-0.796166666666667
LY6K	-1.9241875
NFIA	2.5135
PTCD3	-0.455125
LEP	-0.103
PCDH21	-1.062
MAPKAPK2	0.302428571428571
NMNAT1	-0.583333333333333
LHFPL2	0.6535
C9orf43	-1.315
DIP2A	-0.1375
ACTR8	-0.329375
CCDC34	-0.33075
PTPN22	-1.182625
ITGA3	0.56075
FAM129C	-0.2205
RABGGTA	0.498833333333333
UNC45B	0.50025
KIAA1033	-0.12025
ZNF510	0.0908333333333333
CYP2D6	-0.406666666666667
SLC26A10	-2.0405
STX8	0.78125
LUZP1	0.013875
WDR89	0.316833333333333
EIF4G3	-0.8027
C5AR1	0.61025
ZNF623	1.1915
A2M	0.11825
TGM7	-0.308
GRPEL1	-0.534833333333333
LMNB2	-0.6781
ROCK2	-1.47916666666667
SNX16	1.628
CCDC66	0.00225
ANXA3	-1.52725
KIAA1609	-0.162875
EED	-1.46725
RNF32	0.277166666666667
HES1	0.6884
CLC	0.138333333333333
ISL1	-0.0251666666666667
KIAA0528	0.120625
MANEA	-0.172625
C1orf61	-2.5935
hCG_2001000	1.83825
RAPGEF6	0.5399
KIAA0020	-0.309833333333333
NEIL1	0.085
C16orf45	-1.760125
RBM10	-0.244333333333333
C10orf125	-2.018625
MRS2L	-0.52575
DNAH17	-0.786375
C19orf10	-0.461
C1orf160	0.49875
SLFN12	-0.178
EXOC3	-0.64
HIST3H3	0.17325
NCOR2	-0.0548333333333333
TNFRSF9	-0.33025
MFSD8	-0.408
ALX1	-3.856
NOL1	-0.76775
PODN	3.081
TIAL1	-0.78025
HIST1H1E	-0.9195
NPY6R	0.32225
TM4SF4	0.1225
CORO2A	-0.396
ETNK2	1.7655
APOE	0.764
ANGPT4	0.1625
HDGF2	-0.06125
G30	-0.264
ST8SIA4	-0.577
F2RL1	-0.70075
FAM19A4	-2.77833333333333
CCAR1	-0.75875
B3GNT7	0.2255
OPHN1	-0.5108
DSCR6	-2.3205
C21orf13	-0.355666666666667
GAS2L1	0.746166666666667
RFX3	0.658333333333333
COPS4	-0.33575
BCHE	-4.9435
BCL2	2.68375
HBZ	-2.77183333333333
ARL13B	-0.18075
MAPBPIP	0.5545
MYO15B	-0.44475
SPZ1	0.329
KIAA1324	3.55555555555556
PLCL2	1.749
C4orf29	-0.97
WDFY2	-1.034875
ZNF284	0.6485
NAALADL1	0.2505
DUSP5	1.04833333333333
PXDN	0.01475
SLMO1	-0.60775
TNXB	0.4367
BIRC7	-0.88275
A4GALT	0.169666666666667
TIMM22	0.24
FAM110C	1.84175
TOMM34	-0.469375
ABHD9	0.454
ADAM32	-0.3175
CRHBP	-0.42575
AQP2	0.4355
LOC130355	0.9645
ZNF187	0.150833333333333
ZNF816A	2.11
F7	-0.72
CNOT1	-0.5132
SLC13A4	-0.545
ZBTB11	-0.18575
B3GALT5	0.05925
EXOC2	1.57966666666667
IRS1	-0.8771
TMEM1	-0.07
MRPL34	-0.2795
SAMM50	0.4945
CDC42EP3	-1.086875
HSF2	-0.6872
MFN2	-0.653
TSPAN7	-2.11966666666667
NUCB1	0.985166666666667
RHOH	0.2815
ARL16	1.7585
TACR1	0.77025
SFRS5	-0.575166666666667
SNX25	-0.641625
RHBDF1	-0.306833333333333
PCDH18	1.46216666666667
HMG1L1	-0.17525
MYO5C	0.37325
MAPK10	1.7025
LDHAL6A	0.1716
NUDT12	-0.162166666666667
NCAM1	-0.1125
GLIS2	0.766
GGTL4	1.36775
DAPP1	-0.901
ATF7	1.64175
KIAA0748	-1.38825
NFIL3	-1.2065
TM6SF1	0.6651
SEZ6	0.18325
NANOS3	-0.226166666666667
DNAJA3	-1.24716666666667
CLDN6	-1.7405
CIITA	1.9893
EPHA4	-0.489583333333333
FANCC	0.7815
CMTM3	0.713875
PSG3	-0.133375
MRPL15	0.51625
C21orf59	-0.2445
PLCXD2	0.3195
C2orf34	-0.193625
UBE2L6	0.694
MED14	-0.380166666666667
HP1BP3	-0.4546
C6orf208	1.125
TPBG	0.515
OSR2	-0.846
XPC	-0.155333333333333
KLHL7	-0.9485
CCR3	-0.9195
AGTPBP1	-0.773
PCSK6	-0.667466666666667
STAT5A	-0.5156
FAM18B	-1.18375
LONRF2	-2.40416666666667
PTPN2	-0.40625
SF3A3	-0.969
EFCBP2	-0.6445
HCFC1	-0.487833333333333
AHNAK	0.60185
ACTR5	-0.4935
KIF14	-1.52328571428571
TENC1	0.56025
HEATR5B	0.204
YIPF2	0.420666666666667
MYEOV2	0.817833333333333
DUSP18	0.8835
KIAA1012	0.125
AHR	-2.72233333333333
C17orf53	-1.3565
PTPRH	-3.737
ATP6V1C1	1.1771
TAS2R3	-0.1405
LOC440356	-2.14525
COQ10B	0.11825
PSMF1	0.632416666666667
SORBS2	2.66033333333333
NFE2L2	-0.4855
TMCO7	-1.2355
SH3PXD2A	0.2187
SH2D2A	-1.369
SPINK5	-3.23825
MRPS24	-0.409
OPA3	0.7865
TRAF7	-0.8695
C4orf35	0.2
MT1G	-0.805125
MGC39545	0.61825
HS1BP3	-0.304
OR2B2	0.7835
CHRM4	0.552
SFRP2	2.63433333333333
RIC3	-1.425
ART1	0.1605
C6orf1	0.20875
DUS4L	-1.66775
C10orf104	0.14375
TNFAIP6	2.02725
RTEL1	-1.179
CCT4	-0.5506
ZNF709	0.346
CHMP6	0.756166666666667
UPP2	0.5375
CYP19A1	-3.12875
CD151	0.392166666666667
NDUFA13	0.0613333333333333
ARFRP1	-0.976666666666667
FAM26B	1.4235
CRYBA1	-1.499
MRPL41	0.261333333333333
NPFFR2	-1.536125
HRH2	0.1415
SCAMP3	-0.011
MTMR6	-0.1364
MTG1	-0.951
UBTD1	0.9555
CRABP1	-2.7205
FLJ33790	1.5116
KIAA1908	-0.153166666666667
GPR158	-1.132
PACSIN3	-0.0811666666666667
OMD	4.155
CATSPER1	-0.383666666666667
HOXB8	-0.595125
FBXO46	1.122
OAS1	1.636
SVIL	0.71675
PHB2	-0.96675
ADCY3	-1.395
NDRG2	1.63566666666667
ERMAP	0.0282
APBA2	-0.954
IGSF9	2.46025
WNT6	-0.569642857142857
MYCBPAP	-1.01875
ATP2B2	1.7509
CPVL	-0.9599
TRAM2	-0.98
NOP5/NOP58	-0.4425
ZNRF4	-0.03175
TLK1	0.104875
MTMR12	0.625714285714286
ZNF384	-0.500333333333333
FAM9B	-3.44275
RPN1	0.7295
PMVK	0.75025
EIF3D	-0.5891
SIX2	2.63175
HPS1	0.2875
RNF7	0.2745
PSKH2	0.6045
KCTD13	-0.493666666666667
CSMD3	-0.2938
FBF1	-0.1865
IL8	-4.445375
SERPINB13	0.44825
FBXL20	2.2295
BLR1	0.40325
SH2B1	-0.687166666666667
RFNG	1.09775
RAB20	0.248333333333333
RBM7	-0.5575
POLR1A	0.0275
TMPRSS4	-3.065
TAF9	-0.497625
TERF2	-0.362333333333333
TNFRSF1A	0.528916666666667
ACADVL	-1.2465
GTF2H5	0.48575
EDG8	-1.71483333333333
C9orf140	-0.16325
UST6	0.03275
ZBTB8OS	-0.908
ZNF710	0.0855
GPR174	-1.4355
ATP6V0A2	-0.96775
KIAA0319L	0.0319166666666667
XKRX	-0.304
DOPEY2	1.1976
SDHD	-0.830583333333333
SUMF1	1.2905
OSM	0.98225
OPN3	-1.03625
DAGLB	-0.505666666666667
PPFIBP1	1.2616
TRIM63	-3.6835
C10orf53	0.6185
LYPD3	-0.970166666666667
BCL7A	0.125375
AGER	-1.17266666666667
TCF19	-0.88075
SAT2	-1.23175
PFTK1	0.419333333333333
GABRE	-3.2225
C15orf38	0.2661
FIS1	0.018
KCNV2	0.37725
CLPS	0.4185
PPCDC	-0.357875
FOXN2	0.0126666666666667
NT5E	-2.7469
CD83	0.2255
IL18	-0.68325
VPS16	0.85975
IGFBP2	0.6525
NOTCH2	-0.171
SIGLEC1	2.726875
CD93	4.48
SULF2	-0.97725
CEP164	-0.68
P53AIP1	0.341166666666667
TOR2A	-0.181166666666667
ZNF136	0.30125
MGP	3.4728
CCDC144A	-0.131333333333333
TRPC1	-1.50966666666667
SMS	-0.117833333333333
MAPK7	-0.665333333333333
RRAGC	0.48825
PARD6A	-0.491833333333333
NUB1	0.530666666666667
SYNGR4	1.33975
OR11H12	0.576
WIF1	0.392
GCH1	-0.34925
OR11H4	0.2525
SLC44A5	3.007
GPRIN2	1.9375
LOC401431	1.6755
CPA4	-2.1675
MELK	-1.13933333333333
IL15RA	-0.81625
CUL3	0.587625
HMBOX1	-1.741
PODXL	-2.0425
CCT6B	-1.211
COMTD1	-0.9785
MUC20	0.379666666666667
GPX2	-1.792625
ITK	-1.84975
FBXL5	1.06225
C13orf27	-2.05
DEFA5	0.7255
TRHDE	-0.449
MTP18	-0.056
UQCRQ	0.8224
ITGB2	1.09666666666667
CSRP2BP	-0.352
TAS2R44	0.4515
PHPT1	0.410625
FAM44C	-0.12475
ERH	0.67175
MPHOSPH1	-0.724833333333333
MORC1	-0.18
PARVB	-0.89075
LAMA1	-2.06991666666667
PGBD3	0.34875
GIMAP6	3.3915
AREG	-5.229
LIPT1	-0.019
MGC99813	-1.0575
C1orf201	-0.0811666666666667
GRIN2A	-0.8276
MAN2C1	-1.081125
NSUN5	0.03625
SF3B5	0.20775
MYC	-0.447375
NRXN1	-0.8235
ZNF18	-0.31925
SPDYA	-0.297
SLC37A1	1.783
DECR2	-1.07125
ANKRD38	1.477375
SPTLC3	0.815833333333333
SUPT16H	-0.11525
DTWD2	1.4215
ULBP1	-0.031
ZADH1	-0.578166666666667
OIP5	-2.017
IL10RB	-0.376166666666667
OTUB2	0.889625
VWA3A	0.1015
SPIC	0.315666666666667
OR6C4	0.368
PSCD4	0.786166666666667
DPY19L2P2	-0.189
TRAPPC6A	1.11483333333333
C21orf2	0.00583333333333334
CEMP1	-1.758
LIN7B	0.386
E2F7	-2.3365
VCP	0.444375
LAMA3	-1.75236363636364
BGN	1.9375
GPR160	2.21583333333333
COCH	-4.80816666666667
GPR81	2.44766666666667
APOBEC3F	-2.41925
tcag7.1017	-0.33525
C1orf32	0.545
SCGB1D2	6.83575
FLJ43987	0.064
C6orf170	-0.161
KLK9	0.5685
GPD1L	1.12525
VPS37B	0.967
ATG3	-0.213833333333333
ADAMTS17	0.471
KLHDC2	-0.831166666666667
NDUFV2	-0.3275
BLK	-3.00625
MATN4	-0.984
GPM6A	-0.31225
GBP4	2.706
TMEM162	0.208
PKP2	0.2565
HRASLS	2.02844444444444
MMP1	-3.99475
SFXN3	0.0427
FSD1	-1.685
ST6GALNAC3	-1.86666666666667
CA12	2.8769
NCOA6	0.58025
C19orf58	-0.0553
PPP4R1	0.721333333333333
MAN1A2	0.4455
IKBKAP	-1.2365
UPF1	0.140333333333333
KIAA1219	0.0805
WNT16	0.1175
SNW1	-0.318875
IL18RAP	1.1825
RPP30	-0.22725
CDC40	0.255571428571429
SETD3	0.573333333333333
SLAMF6	-0.34775
ELK4	-0.241
TRIM47	1.08233333333333
ACOX3	0.750375
TRIM6	-0.808625
KIAA0372	-0.195333333333333
TP53AP1	1.292625
SMURF2	-0.94575
ADAD1	0.70875
EBP	-1.0238
KRTAP13-2	-0.3765
FLJ36874	-0.5625
TOR1A	-0.7365
P2RY4	0.8915
GPBP1	0.66275
TRPV1	0.747625
ADAMTS12	-0.1835
PES1	-0.0505
ATG4A	0.0881666666666667
MAGEA10	-4.34825
WFS1	1.2515
CC2D1B	-0.494
PABPN1	-0.4625
SLC25A30	-0.10375
SLCO1C1	-0.368
SLC22A5	0.51825
KIF23	-1.87833333333333
SYN2	-0.637
ASPN	8.5685
CENTG2	0.803
QSOX2	-1.4153
FLJ10815	-0.123166666666667
STK24	-0.5606875
SPEG	0.2794
STK10	-0.408166666666667
DACT2	-3.296
AAAS	-0.6605
SSX3	-1.264625
ABCD3	0.6077
C4orf12	-0.504875
PARVG	0.630166666666667
FIG4	1.31875
C9orf46	0.956
TMCO6	-1.2225
IGHMBP2	-1.23725
DUS2L	-1.0425
FAM3C	-0.0025
TMEM16D	-2.68275
DCTN4	0.23175
KCNH3	0.20825
EIF2AK2	0.19675
AP1S3	0.141125
CST4	3.955
PAM	0.3400625
NUTF2	-0.34475
CITED2	1.249
SLC39A4	1.27375
C2orf52	-0.887
GRM3	0.345
C12orf49	1.47825
CCDC49	0.3038
GRAMD1B	-1.366125
FNDC4	1.01725
SIAH2	0.3265
GDPD4	0.20925
C21orf87	-0.027
ATP5A1	-0.0325
C16orf63	-1.44525
LOC388135	-1.16516666666667
ATP5J2	-0.34675
MMP3	-2.48425
EMID2	0.11675
CRHR1	0.50725
WDR70	-0.51175
C13orf31	1.1255
ZFAND1	0.605
CCL18	1.3925
C3orf49	0.056
RINT1	-0.247
KIAA0408	-1.83733333333333
F13A1	5.2584
SLC10A1	-0.279333333333333
OGN	3.39775
GIPC2	-1.959
XPO6	-1.05316666666667
LCE1A	0.3995
FMR1	0.3234
LOC374920	0.32575
DUSP3	1.806625
ANKMY1	-0.2535
C7orf50	-0.7765
BBS9	-1.1149
UNC119B	-0.444125
C9orf72	-0.233625
MGC35440	0.8085
ENTPD6	0.38075
PPP1R2P9	-0.185
ERCC4	-0.237
FAHD2B	-1.3125
HMHA1	-0.01
HACL1	-0.77025
RAD23A	-0.0243333333333333
FAM83B	-1.60075
PPP5C	0.6425
RNASEH2C	-1.69425
C9orf153	-0.3225
SCAMP4	0.73125
GHITM	0.3798
NDUFB7	0.6725
ADCYAP1	0.641666666666667
SP110	0.897
MAP3K7IP2	-0.246
DHH	0.033
AGRN	0.553857142857143
WDR33	-0.2485
CEP290	-0.164333333333333
PRPS1L1	-2.23833333333333
KLRA1	-0.7135
GPR97	-0.167
CHD7	1.34916666666667
TLR10	0.52325
SLC30A8	-1.305
HIC1	0.827166666666667
IAPP	0.8655
RXFP4	0.44825
GP1BB	0.588
SHQ1	0.6265
NKX2-3	0.368166666666667
API5	0.07925
FTHP1	0.048
MOV10L1	0.0158333333333333
TRIM6-TRIM34	1.17333333333333
ADHFE1	1.849
FAM117A	-0.00625
DDI1	0.292166666666667
CDON	-1.1425
TRIM73	-0.236
IGKC	0.8195
MMP14	-0.485083333333333
DYNC1LI1	-0.13475
C11orf66	1.3185
TRBV3-1	-1.3915
FASTKD5	0.40875
BIVM	-2.69025
LHX4	0.22325
CXCL2	-0.9723
RAB2B	-0.187666666666667
IZUMO1	-0.34325
MAP3K15	-2.22475
FAM19A2	0.162666666666667
ZC3H8	-0.176333333333333
ZMAT1	0.681875
SPINK5L3	-2.468
SLC10A6	0.826
APPL2	-0.267875
CARD10	-0.726166666666667
LOC402176	-0.906375
EEF1D	1.4832
RAB6A	3.6273
C12orf5	-0.269625
PAPOLG	0.22525
MSRB2	1.7115
BCR	0.924222222222222
PUS3	-0.5795
TIAM2	0.9455
ZNF317	0.466833333333333
CHD2	-0.364538461538462
FZD5	-2.03827272727273
NUDT8	-0.56175
ZNF763	-0.2615
PRC1	-1.33977777777778
ABCB9	0.398833333333333
SPATA3	0.08875
TRAK2	0.398875
STAB1	2.491625
LRRTM2	-0.372833333333333
psiTPTE22	0.79425
DBI	1.183
SERPINA11	-1.35475
NAT5	0.24625
C20orf58	-1.8495
RPS6KA4	-0.246
FLJ90650	-1.21525
TGFBRAP1	0.53425
CHRDL2	1.446875
FAHD2A	-1.51666666666667
CNTN1	1.0005
BBS4	-0.8607
TMEM181	0.16225
MINPP1	-0.30575
MPHOSPH6	0.073
HOXC10	2.6305
ITPKB	0.4955
CLPTM1L	-0.3255
MEOX2	-1.807
ATP6V0C	-0.03925
PRPF8	-0.977166666666667
TMC5	3.35125
FKBP3	-0.27675
PLEKHB2	-0.168875
OR4D6	0.326
ZNF544	-0.7826
D2HGDH	-0.5245
RPL18A	0.2961
HEL308	-1.086625
MPP6	-3.89375
TCERG1	-1.3845
KRT16	-1.9485
KLF17	-0.60775
KLF5	-0.71775
CDR1	1.915375
VCX3A	-3.911
FBLN2	2.18675
C14orf104	-0.3105
HBE1	-4.2692
OR4S2	0.743
C1orf108	-0.458333333333333
ROBO4	3.30466666666667
CPEB4	1.091375
C11orf80	-0.918833333333333
BCKDHA	1.43383333333333
MYOC	0.187
GIF	0.7055
CKMT1A	1.429
RPL3	0.4301
THBS1	2.3215
APOO	-1.93625
ARMCX1	-0.012
HSZFP36	1.1115
SNAPC5	-0.93025
EIF4ENIF1	0.192
ZNF433	0.6855
TNFRSF21	0.41625
TMPRSS7	0.504
SPATA18	0.6158
HPDL	-3.4455
MKL2	0.0669
TBX3	2.77938461538462
C21orf93	0.2635
DAXX	0.0915
ELMO1	-0.303625
RGS13	2.02
TAF11	-0.48275
UNC13A	-2.17975
LOC653314	0.0834
ORC3L	-0.4385
IMAA	-2.3305
TARBP2	-0.42125
CABIN1	1.1454
TRIOBP	-0.101625
HIST1H2AC	1.64175
RGS22	-1.80116666666667
NCOA1	-0.770666666666667
IL25	0.5975
SNCG	-0.0535
GPR6	0.39
AMDHD1	-1.81983333333333
CHEK2	-0.584375
C6orf142	-1.0075
DRD4	0.294
C14orf68	-0.892
GDF11	-1.87675
SEMG2	0.604
CD247	-2.64025
CDAN1	-0.90575
RBMX2	-0.4685
TGS1	1.31925
OIT3	0.072
SYF2	-0.214
MCM4	-0.634
PKHD1L1	0.669875
CEP192	-0.439166666666667
IFT88	-0.3155
RPL9	0.0740714285714286
RAB32	0.269625
DDX43	-2.08375
P2RX2	0.532
OR5D18	0.1075
UBE1	0.531166666666667
SLC24A1	-0.305
ARHGAP5	0.93975
CETP	-0.46175
KIAA1731	-1.22833333333333
SLC9A4	0.33
PTPN6	0.58075
BAHD1	0.31
GRIK3	0.1905
CACNB2	-0.1951
PDE10A	-0.209
DGCR14	0.18325
PCDHB9	1.05483333333333
RHOQ	0.181833333333333
MAP3K4	0.48075
KTI12	-0.5635
RPL23AP13	-1.86625
GNG11	-1.043
CLCN3	0.906666666666667
GPAM	-0.04075
VSTM2A	0.4175
SLAMF7	1.33383333333333
INTS2	-1.68475
PPP2CA	0.2267
LRP12	-0.0891333333333334
SEC14L2	2.56966666666667
DKFZP586H2123	1.7975
MC3R	-0.658
CIRH1A	-1.64183333333333
HIST1H2AB	0.0308333333333333
POLH	-0.574
MGC16703	-1.93316666666667
SNAPC2	0.8275
FILIP1L	1.6345
RASGRP4	0.8795
LRRC1	1.62125
GAS1	1.0815
PRAC	-0.5025
DGKA	-1.12683333333333
NT5C3	-1.49675
PEG3	2.39475
NADK	-0.696
PRR17	-0.85525
LOC374569	-0.434
SGSH	0.388833333333333
NLRP8	-0.184
GALT	-0.8598
MCF2	-0.8275
ZNF263	0.7675
TACSTD1	0.0646666666666667
TYR	-6.1114
ATP6AP2	0.96725
RNUXA	0.3295
ABHD10	-0.1858
GDPD2	-0.95375
SLC35C1	-0.19825
UBE2A	-0.4665
HERC5	-0.8865
FAM112B	-4.20466666666667
FBXL16	0.50125
DKFZP434A0131	-0.35275
ELA3A	-2.256
RBM41	-2.102375
HAO2	-0.0315
RNH1	0.384875
SHANK2	1.89216666666667
OSBP2	-1.55725
DAK	0.0911666666666667
C3orf58	0.7225
TCL1B	2.2275
KBTBD2	-1.13325
SUGT1L1	-0.199
UBE2E2	-0.247666666666667
MYL9	2.118125
CDC23	-0.781833333333333
PBXIP1	0.4832
CXorf40B	1.781
NBL1	1.3375
RTBDN	0.2645
RAB11FIP5	0.018
TTTY13	-1.228
SCOTIN	-0.0226666666666667
SOHLH1	-0.130333333333333
CDKN1A	-1.071
NCK1	-0.1055
ZNF550	-0.71825
SAPS3	-0.0896666666666667
SPIN3	0.379833333333333
MAGEE2	1.26475
MIS12	-0.095
OR8H2	0.4135
KIAA0774	-1.2925
UNC5D	-2.278
CUL7	-0.667333333333333
LIPC	-3.035
DIO1	3.645
C20orf11	-0.1
CTRL	-0.409
HS3ST2	2.3015
PAK4	1.41383333333333
CCRL1	3.621
RNF10	0.12875
ZNF567	1.106
ZNF660	-1.8055
