Hybridization REF	TCGA-BH-A0BW-01A-11R-A115-07
LCE3B	0.26175
MCL1	0.990928571428571
EHBP1	0.13725
PRNP	0.8224375
ZSCAN1	0.38325
C1orf113	-1.4655
FOXA3	-1.39225
NEB	1.126
ASGR1	-3.61083333333333
CTGF	1.532
RAB17	1.03716666666667
MST101	-0.70925
JARID1B	-0.4281
USP37	0.4528
PTBP1	-0.349166666666667
PTPN7	0.718666666666667
CDC7	0.177333333333333
SNX7	1.22825
ZNF335	0.2805
CPT2	-0.34425
HEATR1	-1.0765
HSPC152	0.3565
C5orf40	0.6735
PSME1	0.214333333333333
STAG3	-0.5985
TMEM154	2.85316666666667
KLHL32	-0.255333333333333
TSGA10IP	-0.3855
SUV420H2	-0.730666666666667
SF1	-0.7055
2'-PDE	-0.241125
PNLIPRP2	-1.0765
TRSPAP1	0.805416666666667
NUP210	-0.9115
ANP32C	-1.034
RAB11B	0.511
ASB15	0.3645
ITGB3BP	-2.07375
UBASH3A	0.3255
YWHAB	0.167
TPRX1	0.0375
LY6G5C	0.10875
SLC7A2	-3.099875
CLK1	0.3121
HSD3B7	1.1935
VDR	2.01025
C16orf74	-1.19375
ACE	0.70075
PSMA2	-0.104166666666667
CCDC131	-1.86825
ZNF213	1.0345
EML2	0.495
ALS2CR13	-0.324666666666667
GLYATL1	-3.1645
DSPP	-1.096
DHFRL1	0.0545
C10orf30	0.958833333333333
SH3RF2	0.6145
LOC197322	0.0743333333333333
DLL3	-1.556875
TIGD7	1.301
GFRA3	0.25475
CPA1	-0.229833333333333
RTN4	1.087
PPT2	-2.632
FASLG	4.42941666666667
FOXP4	0.75
RPL26	-0.9792
GNL3L	-1.97833333333333
FMR1NB	4.98883333333333
CD163	6.345
SGPP2	3.84425
GIMAP2	2.3005
CD37	2.29316666666667
DPT	1.87316666666667
NBLA00301	1.0645
RGS5	-0.697333333333333
C9orf4	-0.0775
ACTL8	-3.2725
PRKAR2B	-2.8555
OPLAH	0.862333333333334
C20orf134	1.9075
SPACA5	0.24
TBL1X	-0.395333333333333
TSPYL3	-2.1645
CHCHD3	-0.82375
CRKRS	0.508166666666667
GPR65	6.44125
DFFA	-0.6455
FUT1	0.37775
C6orf204	-0.807333333333333
TMEM51	1.56875
ZNF580	-0.381
CMTM2	0.66225
C20orf200	-0.8005
EZH1	-0.242
FDX1L	-0.51
MRPL32	0.07375
PCAF	-0.3107
ALOX15B	0.2755
CD59	1.022875
CDK9	0.5485
ERP29	0.329166666666667
TTR	-4.78875
BCMO1	2.325
DDIT4	-0.1445
PTGDS	2.201
C3orf63	-0.177166666666667
BST2	0.6605
CYP1A2	-0.959833333333333
C5orf25	-0.454
STX1A	-1.21623529411765
OR2A12	0.3085
SH3BP5L	1.032
SERINC5	-0.857
USP6	-0.073
MRPL3	0.158666666666667
POMP	0.75425
INPP4B	-1.511875
GMPPB	0.58725
EAPP	-0.363
AHSA1	-0.887
ABCA11	-0.1785
SLC5A6	1.9985
HIVEP2	0.35075
SUMO2	0.91075
KIAA1822L	0.449
C11orf67	1.16425
TXK	1.09775
PHCA	-0.432625
ICAM4	-2.17483333333333
FPGS	0.587666666666667
SNRPA1	0.297
KCNJ4	-0.8945
KIF6	-0.9138
HIST1H2BG	0.587666666666667
SLC5A5	0.44725
ZNF354B	-0.9635
IL12RB2	3.673
C11orf76	0.4066
GAL3ST2	0.076
AIFM2	-0.093875
SYNC1	-1.403625
UBL3	-0.13275
PIK3CG	-0.785333333333333
NLN	-1.5595
BCORL1	-0.5075
CD5L	-0.263
ZNF238	3.74683333333333
KIAA1394	-0.522
C16orf55	-0.2326
CYP3A7	-1.87325
KRTAP3-1	-2.4495
TFDP1	-0.223666666666667
MND1	-1.69025
NODAL	-0.1305
GTPBP4	0.288
TUBGCP2	0.019
SLITRK5	-1.82625
CIC	0.67275
CD79A	2.68816666666667
SAMD14	1.0165
TNPO3	-0.8435
OR10G3	-0.818
OR10G8	1.107
CCDC111	0.622
HOXC9	-0.592
DCUN1D1	0.937583333333333
CYB5R1	1.487
TSR2	-0.10725
DAB2IP	1.5218
SLC6A5	0.0935
RAB3D	0.9475
DCUN1D4	0.707666666666667
ERBB3	-0.38
SDC1	1.98
ATP6V1H	-0.101166666666667
SYK	1.531
ST20	0.7415
C13orf30	1.453
WDR40A	0.298333333333333
ADMR	0.4345
LOC388335	3.255
ACSM1	2.73
TDG	-0.191166666666667
FLJ11235	-0.303
MRPS5	-0.723666666666667
AGPAT2	-0.258333333333333
SLC12A1	3.291625
CYP27A1	1.0665
THAP7	-0.20625
XPO1	0.366583333333333
ALMS1L	0.0961666666666667
C1orf2	-0.2525
ZNF777	-0.739166666666666
CAMK2A	-0.4145
SMC1B	4.4255
IHPK2	-0.3824
LEMD1	4.308
NKD2	-0.5653
CLU	1.38692857142857
ARMETL1	1.4985
PABPC4	-1.18
CXCL12	1.3365
TFAP2C	1.2195
TTTY8	null
ABCB10	0.0015
ENDOD1	1.342
IDI1	0.67
KCTD6	-0.746666666666667
CCDC105	-0.189
ULBP2	1.60466666666667
ZDHHC5	0.92275
WNT8A	-0.2425
COMMD10	-0.59425
KLHL12	-0.108625
GPR50	0.433
NR5A2	-0.43525
OXGR1	2.39133333333333
EHD3	0.56275
CAPRIN2	-1.39625
KLRC3	-0.6135
SF3B1	0.0870714285714285
IPO7	-1.23325
ALDH1A1	-0.766166666666667
ANKRD5	1.420375
TSNARE1	-0.0115
DDEFL1	1.51975
RNASEL	1.685
DNAH9	-1.14925
HELLS	-2.251
TNS4	1.979
NAV1	-1.4931
KIAA1409	-1.664
C20orf26	1.83116666666667
TUBG1	0.1785
IRX2	-2.8575
CNGA4	-0.4075
MGC50559	1.09
OR4K17	-0.1545
TM2D2	0.3565
FAM32A	-0.53575
TXNDC14	-0.17325
CCBL1	-1.3415
ANK1	-2.2337
PRSS23	-1.729625
PPM1L	0.992
SPATA20	-0.16475
APCS	0.037
C14orf122	-0.383833333333333
PSMB5	-0.030875
C6orf10	0.8676
SETDB2	0.301
SPNS3	-0.60175
SGMS2	2.25483333333333
MXD3	-1.115
MON2	-0.7779
CARTPT	-0.66275
HNF4A	-1.11883333333333
RABEP1	-0.78545
TNFRSF10B	-0.19775
USH1G	-0.386
PPAP2B	-0.772166666666667
TMEM16K	-0.06625
CTDSP1	0.44
CDK5R1	-0.212333333333333
GABRR1	-0.1905
OPN1LW	-0.5075
FAM98C	0.573625
DBN1	-1.549375
ACAD10	-0.09725
QTRTD1	-0.026
WNK3	-1.15033333333333
RPS19	-0.334875
C1QB	3.566625
OTUD5	-0.161125
SLC41A2	2.432
TMEM22	-2.561
KHSRP	-1.33808333333333
TNFRSF11A	1.536
FBL	-1.30716666666667
IBTK	-0.639
OXER1	0.0595
CBLN4	0.90075
GPR172B	1.43583333333333
CFTR	-0.43275
VSX1	1.071
CAMK1D	1.01375
LOXL3	-1.68125
RTP4	4.7105
SLFNL1	0.786
KIAA0828	-0.196625
PAR5	-1.094
LOC723972	-1.018
GDI2	1.181125
CEBPA	0.4133
MLF2	0.0106666666666667
AFMID	0.217
ALOX12B	0.10675
BPHL	-0.00849999999999999
COX5B	-0.0815
S100A10	1.4061
THOC6	-0.2915
NHN1	0.57725
RRP12	-1.115
ARID3B	-2.38625
CD3G	-1.30583333333333
KIAA0133	-0.45975
NAT11	-0.905833333333333
PPAT	-1.38116666666667
SIRT3	0.6296
TCERG1L	-1.7135
NIPA1	0.072
DPP8	-0.0389
IL7R	1.44133333333333
ZFP64	-0.0899166666666667
DMAP1	-0.215
TRMT12	0.78475
TLR4	2.0954
WFIKKN2	0.08625
RAB12	-0.447
DDX51	-0.288333333333333
KIAA1086	-3.2565
ZNF295	0.155666666666667
ACVR2B	-1.81721428571429
LOC494150	-0.762
ZNF517	-0.0995
DNASE1L2	-2.37783333333333
SUFU	0.306083333333333
LOC283677	-0.242
LMO3	-1.0495
PPP2R5D	-0.4475
ZNF587	-0.4619
HIST4H4	0.04775
CYP2C8	1.59525
C1orf80	0.646333333333333
DOCK5	0.317666666666667
C9orf24	-0.56575
OR5AR1	0.71
C11orf24	0.00349999999999998
UNQ1940	-0.744
CAP2	0.616833333333333
TIMM44	-0.9025
DSEL	-2.8552
ROM1	0.77325
FBXO4	1.303875
MYLC2PL	-2.23775
MLH3	0.7335
NOX1	1.239
DPEP2	2.388
DNAJB5	-0.3515
RLTPR	0.302
MBIP	-0.889333333333333
COPB1	0.7305
SFTPA1B	0.271
C10orf4	-0.6637
PRELID1	-0.22175
NOLA1	0.587
C19orf24	-0.119
TLR9	-0.4075
HLA-DMA	3.77558333333333
HCRP1	-1.061
GPR137	0.448333333333333
ITGA11	-0.172166666666667
PHF13	0.550666666666667
MARK4	0.470833333333333
METTL4	0.83675
MBD3	-1.1021
LOC134145	0.815
FGF3	-0.08275
SLC35A3	-0.1115
CLEC16A	-0.1465
AMOTL1	-2.04525
FLJ31438	-1.158
PAICS	-0.586125
TOMM40L	0.727666666666667
MMD	0.322
KLK10	1.5652
NIT2	0.878666666666667
SERPINB10	1.21375
KLF15	-1.1394
CCDC5	-1.09525
WSB2	0.766125
ME3	1.6405
CACYBP	-0.6165
TCTN2	0.86
JAK1	0.959625
C2orf25	0.5285
GPD2	1.3155
FBXL11	0.6715
CDV3	-0.69075
GALNT11	-0.352875
NDUFA12L	-2.4779
FLOT1	0.049
TOR1AIP2	0.777
MMP25	0.93475
C1orf164	-0.0972
CHST5	0.09425
LYRM4	-0.8901
GPER	-1.98275
HIPK2	0.5205
DAP	0.9571
ZMIZ1	0.0486666666666667
DDX58	3.866875
DCC1	-0.377
AKT1	-0.785875
ENPP6	4.78383333333333
ERVWE1	-0.3835
CDC34	-0.8585
RNF125	-1.52925
CASC1	1.15025
SHROOM2	0.85375
RRM2B	0.4985
COL6A3	0.072625
TMEFF1	-1.69925
PLEKHA4	-0.7854
LYSMD1	0.942666666666667
SEPT1	0.3405
AOF1	0.7345
GNPAT	0.47225
WDR18	-1.1795
HSD17B12	-0.979833333333333
HIST1H2BM	1.03083333333333
INDOL1	2.01366666666667
SUDS3	0.49775
C1orf192	1.732
CYP2B6	-0.386
TBC1D2	1.42533333333333
SLC25A12	0.200125
ERCC6L	-1.3175
MGC10814	-1.40666666666667
POLR2C	-0.137666666666667
ZNF77	-3.01483333333333
EIF3K	-0.2397
HPX	-0.5005
ANKRD27	1.03
MALAT1	-1.989
PLB1	1.6095
HRNBP3	-1.077625
CPSF4	-0.60675
OR52N2	2.7035
PIP5KL1	-0.87675
GH1	0.45925
HPS5	1.03925
SLFN5	1.806
POP5	0.0773333333333333
OVOS2	0.262666666666667
C20orf108	-0.927375
MARS	-1.12925
CLRN3	0.9145
ARSE	-0.116833333333333
PPIE	0.153
PHACS	1.0125
GP5	-1.14
IL8RB	2.38
FCRLA	-0.854125
ARRDC1	0.6107
KRTAP9-4	0.0295
ZNF613	1.078
OR11A1	0.6235
TMEM132B	-4.28028571428572
PGLS	-0.26225
BSND	-0.859166666666667
KCNK18	0.229
FOXD4	-0.0455
SV2C	3.83975
LCN2	3.0225
ZNF490	0.3331
C3orf15	2.8215
CACNA2D4	-0.928333333333333
CBX5	-1.41525
MAGEB4	1.235
BOLA1	1.0885
PPP2R5E	-0.96825
COL5A1	-0.0193333333333333
ASB7	0.509666666666667
SFT2D1	0.38425
DERL1	1.2761
RABL2A	1.16233333333333
MOAP1	-0.772
KIAA1545	0.266666666666667
F3	-0.11575
PLEKHM2	0.014
CCDC89	1.84216666666667
EFCAB1	0.738125
TMEM48	-1.37525
SEPHS2	-0.765
PYGM	-0.821
PRICKLE1	0.6935
WNT5B	-1.1135
TAS2R38	0.1475
IMP5	-1.06875
KHDRBS1	0.0922
LARS2	-0.821
C3orf28	-1.96525
FTCD	-2.15625
C10orf68	1.11666666666667
DGAT2L3	-0.449
PSEN1	0.39525
MGC33657	0.5055
PLA2G4B	-0.607833333333333
CDKN2A	-1.75775
DLX1	-2.915
TSHB	0.167
C18orf37	0.64275
MEX3C	0.134125
MAMDC2	-0.29675
PDIA4	0.494916666666667
ATP5E	-0.06675
CASP2	0.0633571428571429
SERBP1	0.00707692307692308
ZNF341	0.268833333333333
TESC	-1.81575
TMEM31	-0.40675
OR51I2	1.996
YTHDC1	0.196785714285714
JUN	-0.6985
AGMAT	-3.0065
PCNXL2	0.25625
ATAD5	-1.96725
STK38	0.865625
AZI1	0.056875
RBP1	1.813
C4orf26	1.3155
KIAA1026	0.19975
TMEM101	0.5315
HSFX1	0.0095
TREX1	1.66225
C18orf10	-0.2551
TRIM15	-1.718
CA6	3.47371428571429
CEP57	-0.387
AR	-2.141
SESN2	-1.3255
KIF3C	1.348375
EPB41L5	-0.357
ARHGEF10	-0.870227272727273
POLR3D	-0.302375
INDO	3.51883333333333
GABRA3	-0.4545
SCG5	-1.5873
E2F3	0.1209
TIGD5	1.26075
FGD6	3.10325
KLHL3	-0.5325
SCGB3A2	-1.5865
URP2	1.637
ATP6V1B1	0.8265
CALML6	-0.208
LOC100049076	-1.5375
TMF1	-0.64575
LOC388503	-0.4405
CDH5	2.44225
RPS6KC1	0.701833333333333
DAAM1	-0.2317
TNFRSF10D	-0.826
GSTT1	0.7994
INPP5A	-0.69825
TRAF3IP1	0.7082
SMARCE1	0.352428571428571
VRK1	-1.8655
TTC16	0.54725
AARS	0.7365
ARHGAP27	1.35733333333333
ZAK	-0.145357142857143
ACSM2B	-2.19025
TRAP1	-1.11433333333333
MRPL53	0.152875
RNF44	-0.04275
NPTXR	1.23225
DPYSL3	0.602333333333333
APP	2.5078
GLS2	-2.47616666666667
MNX1	-3.448
CMTM7	0.745
OR10A7	-0.6965
NYD-SP21	3.07633333333333
ORC5L	-0.295
SLC16A10	-1.371875
TMEM178	-0.9615
LOC441601	-2.8615
PTGIS	1.2545
KBTBD7	1.3375
C19orf41	0.9145
CEACAM3	1.16075
KRT23	3.3855
SERHL	1.384
PNKD	1.056125
UBC	1.3775
ATRN	0.089
HAPLN1	1.3435
RANGAP1	-0.70325
C10orf26	0.452
KCNA7	-0.58475
SRY	0.4045
LOC376693	-0.85175
HIST1H2BF	1.17325
CDCA8	-0.938
MLC1	-1.65825
TNIP3	4.633
OR4D1	0.3455
IFT52	-0.148166666666667
GOLT1A	0.354
UTP20	-0.903
RP3-402G11.5	-0.122625
PRSS33	-0.653
PMPCA	-0.75125
APOB48R	2.529
GLTP	0.90975
MPL	1.79475
C9orf78	-0.33975
ADAM12	-0.429875
CSPG4	-1.483
LOC144305	-0.2335
KRTAP4-10	1.8692
PAK1	0.1825
ADCY7	0.2846
TAS2R43	-0.912
FRAS1	-0.606857142857143
PPP1R14A	-0.435
OR2B6	-0.822
ATP13A1	-0.33
SIDT1	-1.1865
C1RL	1.926
PRKRA	-0.011
TLN1	0.4744
RP11-50D16.3	0.548
MITF	-2.15058333333333
GYS1	-0.629
LYG1	-0.493
NSMCE4A	-0.4648
DNAI1	-0.3225
HOXD11	-1.7125
FNBP1L	1.1005
DHX35	-0.103
LCE3E	0.4295
SLC33A1	0.15225
DCLK3	-0.989666666666667
TRIM33	-0.600333333333333
TMCC3	3.04116666666667
FBXO42	0.401
C1orf27	0.062
C17orf50	0.545
RNF14	0.24925
SLC4A8	-1.495
RAB3IP	0.86
COX6C	-0.821357142857143
PCSK1	-2.5172
SLC13A1	-0.165142857142857
ARF6	-0.0325
KIAA1009	-0.859875
HOXA13	-2.4985
HMGN1	-0.60275
CXADR	1.003
MGC14436	0.2855
UTF1	0.521
TSC22D1	0.0783
BZRAP1	2.25033333333333
PUF60	1.36491666666667
SHC1	0.254125
HOOK3	-0.8154
LIMS2	0.023
BAHCC1	0.954833333333333
CLCC1	0.976333333333333
ENTPD3	2.54783333333333
SMO	-0.957
PIK3R5	0.2735
CDC14A	-0.99475
KRT1	-0.59875
ENOX2	0.5275
FLJ22655	-0.3795
FPRL1	3.8575
INTS6	0.3225
ZCCHC5	-0.1755
SMC3	-0.73975
C6orf123	0.564166666666667
FLJ20160	0.61275
LOC653391	-1.345
GSS	-0.2465
NT5M	-0.006
SIX5	0.35425
TAF5	-0.795
KCNA1	-0.974833333333333
ANLN	-1.282
MGC45491	-1.0782
SSTR2	3.33375
LYPD4	-0.45125
TH1L	-0.1645
CHRNA5	-3.353
PNMA6A	-1.123
FLJ16369	-0.028
DLX2	-2.65588888888889
C6orf108	-0.286833333333333
ALDH3A2	0.00716666666666666
CLEC1B	1.42816666666667
LEPREL2	-1.7825
FOXJ1	-0.1412
OR1D4	0.5825
PPIL4	-0.97775
MTRR	1.16975
SLC27A3	0.315166666666667
HTR7	-1.42816666666667
MIB2	0.5525
BHMT	-1.52066666666667
A2ML1	0.918
MSMB	-2.178125
KIAA1383	2.90616666666667
TRUB2	-0.9995
PF4	0.971666666666667
IL1F5	0.354
LRRC37B2	0.26875
IPO4	-1.38775
FIGF	0.997
QDPR	-1.2425
ZNF598	-0.5305
BOP1	-0.28025
MAPK12	-0.761333333333333
POLR1E	-1.90725
CEECAM1	-0.195166666666667
INSRR	-0.244666666666667
SIPA1	1.1855
ULK4	-0.736166666666667
BTN3A1	2.5257
FABP5	1.9308
KBTBD3	2.43666666666667
SORT1	0.8515
YWHAQ	1.0343125
LRIT1	0.325
KIAA1704	-0.621
MEIS2	-1.1711
ENOSF1	-0.0838333333333334
PCDH7	0.215
FZD9	2.0165
RPLP1	-0.717166666666667
ZNF75A	0.54175
P4HA3	2.345125
NKX6-1	-0.724
CTA-216E10.6	0.4905
IFT140	0.763
DENND1A	0.297833333333333
ALCAM	0.557
ABHD2	0.129090909090909
QPRT	-0.465
TRAM1	0.909
ATP1B4	0.45075
NUP37	-0.518
SAA3P	-0.0295
SLC22A6	0.99025
KIAA0265	-0.491875
ZNF41	-0.2345
ADAM19	0.5775
ERAF	-0.734
DEFB119	0.114727272727273
DNMT3B	-3.78583333333333
SNF1LK2	0.667
MGC24039	-2.02325
TAS2R48	-1.10333333333333
PNLDC1	1.579
ADAMTS16	0.241714285714286
TMEM92	-0.0655
CCT8	-0.674166666666667
POGZ	0.130416666666667
N-PAC	0.04275
GUCA1B	-0.631666666666667
ZZEF1	-0.188
OR2C3	0.5115
ZNF334	0.318833333333333
RANBP6	-0.6765
LDHB	-1.54483333333333
BAMBI	0.81925
RAB5B	0.50325
FOXB1	0.90875
MRPS12	-0.45925
MRGPRF	-0.46875
CRIPT	0.12
CYP2D7P1	-0.116
RYR1	0.773
NDUFA2	-0.454
TRIP12	1.10608333333333
KCNE3	2.98583333333333
MOBKL2B	1.3608
MIOX	0.13625
ACOT7	-0.2415
FGF6	0.339
RASSF5	0.6875
ATAD3B	-1.68833333333333
IKZF3	1.9615
H3F3B	0.839714285714286
C6orf91	0.733
SEC11C	0.35325
TMEM14C	0.689
KIAA1632	-0.73175
SLC38A4	-0.75175
FGFR3	-1.40475
HES7	1.01325
HINT3	0.17775
ARIH1	-0.175
FLJ35880	-2.922
C1orf129	1.785
POU6F1	-0.462375
RPL32	-1.611125
BBS1	0.642333333333333
RGPD5	0.179
SULT1C2	-1.62225
KDELC1	-0.9385
PIP5K3	0.117166666666667
CHI3L1	2.8673
CSDA	0.05675
VTCN1	3.584
WDR62	-0.645
TMEM170	0.4395
KIF2A	-0.989
C6orf182	-1.47116666666667
ARL6IP6	-0.057
ZCCHC9	-0.935
RARB	2.28533333333333
ZNF320	0.777375
DHX15	0.8815
PICALM	0.959333333333333
CNOT6	-0.281
HIST1H1A	-1.069
ZNF702	0.674333333333333
OR1E2	1.0465
HLF	-0.5734
LOC442582	-1.5895
KIAA0494	0.444625
TCF4	0.2366
APOBEC3B	1.13875
FAM54B	0.3845
MYH2	-2.522
FXN	-0.365333333333333
C12orf59	1.4075
PAEP	-1.358
SPG11	-0.141125
VN1R4	0.773
KCNJ13	0.153
NOC3L	-1.0165
C5orf36	-0.549
CPAMD8	0.43225
MLN	-0.3552
FLJ11184	0.53875
TIAM1	-0.0438333333333333
OR10J3	0.169
OR52E2	2.5105
PBX1	1.2827
UBL7	-0.1865
PXMP2	0.3935
SYTL1	-0.409333333333333
FAM126B	0.8685
ZNF711	-3.625625
GGA1	-0.590833333333333
VAMP4	0.224666666666667
BCAP29	0.2409
C20orf19	-1.64775
ZNF275	-0.078625
NEK6	1.485
SETD8	-0.36525
HEXIM1	-0.138166666666667
SULT1A2	0.10975
KLHL9	0.758
SLC39A12	3.6035
ARHGEF16	1.54216666666667
SCN1A	-0.273
HNRPH1	-0.205166666666667
C9orf103	1.773
ECE1	0.278666666666667
MED18	-2.78875
TEX13B	0.1765
SNN	0.71625
C6orf62	1.36722222222222
WNT3A	0.6248
IL22RA2	4.1795
MGC21881	-0.046
GABBR1	0.496
YIPF6	1.119
PROX1	0.579666666666667
PPP1R1B	2.7285
LANCL2	0.3844
SCN3A	-1.85766666666667
SSRP1	-0.369333333333333
ASXL2	-0.05625
RPE65	-0.004
SNAI1	0.000249999999999986
EFNA2	0.04025
CLDN9	0.43975
TP53I13	1.271125
LOC375748	-1.5465
C9orf7	0.779
C14orf178	-1.214
GC	0.50225
IER3	-1.21733333333333
KCTD10	1.15475
FLJ45717	0.52525
ADC	1.21033333333333
LOC285908	-0.622
MLL3	-0.95825
KIAA1787	-0.5225
MGC31957	0.702
MUC5B	1.48433333333333
ZNF193	0.001
CSRP1	0.645
MOSPD1	-0.6345
C21orf49	0.638
RAD1	-0.55525
ANKRD34	-2.4415
NFRKB	-0.212
FANCA	0.62325
VTI1A	-0.866714285714286
PCBP3	-0.6055
BFSP2	0.73675
ZNF354C	-0.1185
FRMPD4	0.066
IKBKG	0.208333333333333
LOC441046	-1.622
UNQ9438	0.106666666666667
TM4SF20	-0.249
MAGEC1	-2.318
AMMECR1	0.185625
GLDN	-2.4765
TTC30B	1.57175
SEC13	-0.3454
EGF	1.822375
HAGH	0.571125
VSIG1	0.1348
NHLH2	0.26775
NCAPD3	-0.7125
MGC16121	-2.05025
HIATL2	0.2215
BRCC3	0.033
LCE2D	0.717
TMEM79	0.2795
GTF3C5	-0.211
AKR1C4	0.294666666666667
C3orf59	-0.2635
RBM26	0.01775
DUSP14	1.12383333333333
AP4M1	0.405833333333333
RIMBP2	-0.650166666666667
ABCC2	-4.399
DNAJC16	1.2195
TTC12	1.426
SNX13	-0.335166666666667
C6orf168	0.9165
C1orf100	-2.1175
CSPP1	-1.95441666666667
LRRC56	0.229
OR1J2	1.1925
THY1	0.0656
KIT	0.787333333333333
TBC1D8	1.0335
EPHA7	-0.75275
SOLH	-0.46875
SVIP	2.25
ZNF294	-0.42775
HAND2	0.394333333333333
CENTB2	0.089
MARVELD3	2.584
CREB3	0.974666666666667
KRTAP1-5	-1.232
OR8K1	0.223
MED25	0.4675
FDX1	0.284833333333333
FAM19A1	0.28
IL13RA1	1.0899
ZNF627	-0.249333333333333
NHP2L1	-0.2305
EIF2B2	-1.1055
ZNF593	0.43425
WIPI2	-0.880583333333333
RANBP1	-0.55
TAS2R7	0.41
LOC283514	1.4645
CSNK2B	-0.4211
CFHR1	0.1265
DKFZP434O047	0.1035
WBP11	-1.02625
TEX2	1.40175
GALNT2	-0.368
FLJ33360	0.7015
WNT9A	0.9435
IL29	1.9235
STK3	1.34688888888889
REPS2	0.931875
FAM78A	0.24725
MGC3207	-0.9065
FCGR3A	6.24225
H2AFY2	0.98225
RNF150	2.42875
CCNK	-1.03775
VEZT	1.2815
FSHR	0.3775
C1orf66	0.0653333333333333
LCE2B	0.3758
CD200	-0.4495
ORMDL1	0.969875
OR51S1	0.2165
KRT83	-0.283
COL19A1	-0.80525
POL3S	-0.3605
ZNF468	0.940833333333333
BAG3	0.01475
C1GALT1	0.29375
CA5A	-4.0005
DKK4	-1.316
SGK2	-2.4155
PIK3C2G	4.63225
USP11	-0.284125
IMPA2	0.28625
PRKDC	-0.899285714285714
MSR1	5.138625
PDCD6IP	-0.155083333333333
FAM122A	0.8655
ZNF740	0.01875
ATXN2	0.434
SLC17A4	0.4725
RAXL1	-1.0485
RS1	0.554333333333333
NET1	0.423
NPY1R	-1.118
MVD	-0.1745
C11orf61	-0.668125
CHDH	0.206
GCNT2	2.67371428571429
LGALS12	-1.546
IK	-0.634833333333333
C7orf41	-0.783333333333333
SURF4	0.130833333333333
C1orf91	1.22233333333333
BCS1L	-0.179666666666667
C20orf141	0.5125
BCAS2	-0.12125
ACE2	3.78675
ICT1	0.21575
CD79B	2.8155
MRPS9	-0.51925
AADACL1	1.53675
IRS2	-1.86775
LUZP2	-2.7475
TMEM148	-0.12275
ZNF514	-0.623166666666667
ADCK2	-0.1997
ZKSCAN1	-0.226357142857143
FASTKD2	0.391375
KCNMB3	1.33283333333333
POFUT2	-0.1544
GNG2	0.7442
OR6Y1	0.0685
FAM26A	-0.611
CAND2	-1.26425
FLYWCH2	0.27825
BCL6	1.7365
MDH2	-0.0965714285714286
DRP2	0.9345
TPD52L1	-0.054
TXNL4A	-0.515375
OR3A1	-0.259
C22orf9	0.970285714285714
RAB25	1.99416666666667
PCTK3	1.57875
POR	0.594666666666667
ARPP-19	0.9795
SREBF2	-0.05
ZWINT	-1.80633333333333
TRUB1	0.848125
ENPP2	2.6455
UXT	-0.549166666666667
ALG11	-0.363
SMCR7	-0.00475
SLC31A2	2.94
USMG5	-0.20675
ZNF780B	0.057
APEX1	-0.4385
THSD3	-2.25575
CEP68	-0.7161
NY-SAR-48	-0.839
ZIC3	-4.89316666666667
LPAL2	-0.893555555555556
MRPL11	-0.683166666666667
VPS53	-1.01416666666667
MPDU1	-0.26175
UBL4B	0.072
LASS3	0.12125
GAST	-0.1775
SPERT	1.373
UBE2L3	0.6915
MLSTD2	0.654
ADRA1D	0.431
FZD10	-3.7035
ATP6V1E1	0.822125
SAR1A	0.00918749999999998
MCTP2	0.781833333333333
TMEM5	-0.6935
BIRC2	0.678833333333333
TMEFF2	-3.1665
NLGN3	-0.832
LMX1A	0.73625
C19orf51	-1.38875
LOH3CR2A	-1.35583333333333
SLC9A3R2	-0.3185
TIMP1	0.55
PFN4	1.40475
UCK1	-0.0075
TPST2	0.12175
AQP6	1.73283333333333
OR1N2	0.364
KCNIP1	-0.63825
SFTPG	1.03033333333333
KIAA0087	0.689
UBXD3	-0.7471
ABT1	-0.204
RIPK5	0.00228571428571427
SMG1	-0.8685
BTBD8	0.1305
PIP5K1C	0.7045
POU2F2	1.4321
C17orf57	1.286
TSPAN14	0.4082
NUDT16	0.766333333333333
GPT	1.55175
PDK4	-3.3135
ELL3	-0.00912500000000001
NNMT	1.13633333333333
NUFIP1	-0.858125
RHBDL1	1.7165
FILIP1	0.879
C17orf56	-0.56425
C8orf73	1.10125
FLJ21438	0.677
TBC1D10A	0.8655
ERGIC3	0.119333333333333
CREB3L4	0.725
TARBP1	0.342
C1orf9	1.48225
COLEC12	-2.95583333333333
FBXO30	-0.10125
TNFRSF25	0.9745
UBE2T	-0.9395
SLC2A1	0.1955
RPH3A	0.26775
LSAMP	-3.14125
CER1	-0.49875
ATP2A3	-0.8115
SGK	-0.64725
CCR7	3.45025
ZIK1	-1.74225
RECQL5	-0.199375
HSD17B7P2	0.81125
MTERFD1	-0.007625
ANGPTL1	2.073
NLRX1	0.258333333333333
FHOD3	-0.931166666666667
PSG7	-0.56675
ARHGEF5	0.99525
C14orf21	-0.232333333333333
FGD2	1.79125
OR5T2	0.229
P2RY14	3.09366666666667
PPP1CA	0.0603333333333333
ZNF33B	-1.15
MOCS1	-1.3455
NAP1L1	-0.5918125
IGSF21	1.23383333333333
PTDSS1	-0.152538461538462
SLC38A6	-0.60925
GLCCI1	-1.92925
CCR4	0.192
OLFM2	0.2115
COX6A1	0.706
B3GALT2	1.74683333333333
BEST3	-1.5385
CD14	4.158875
ABCC9	0.4535
SNAP29	0.21375
HMGCR	-0.53775
IFT74	-0.505
