Hybridization REF	TCGA-A8-A08X-01A-21R-A00Z-07
OTOR	0.66775
PGRMC2	0.1448
KATNAL1	0.3275
PAQR6	-0.55
UBE2I	-0.73175
C14orf28	1.04875
C8orf70	0.7025
FLYWCH1	-0.7
ANGPTL3	-1.13975
GLRX2	0.513833333333333
ATP11A	-0.026
ARL5B	1.193375
MUC16	0.809
SLC25A5	-0.00257142857142858
ACRC	0.23625
MYO1C	0.253375
FAM89B	0.786
FAS	0.46125
KIFAP3	1.53525
GLRA2	1.865
BTN3A2	1.0055
CNKSR3	0.526875
CSTF3	-0.600833333333333
ARPM1	1.42125
KIAA1530	-1.087
C9orf150	0.142
PRKCI	0.83325
tcag7.1015	-0.902
SOD3	-0.66325
ZNF574	0.96275
CYP21A2	0.43025
RPL12	-0.512
COMMD2	-0.0035
WIZ	-0.259
LOC344405	-3.12975
ALDH4A1	-0.459588235294118
CRYAB	3.0565
COPA	0.255068965517241
PCDHGA7	0.537
KIF11	-0.57275
RASD2	1.04125
SLC26A3	-0.725
ZNF175	-0.951
JAKMIP2	-1.125375
C8orf4	-1.0425
PTHLH	1.77925
SLC40A1	1.35491666666667
OR7D4	0.372333333333333
PCDHB17	-0.0655
CD36	0.703285714285714
C6orf203	1.0152
PRKG2	-0.266
LOC400566	-0.911
ANAPC13	0.0335
SLCO3A1	-0.58275
ZNF692	-1.4525
FANCL	-1.557
SH3GLB1	0.56575
C12orf61	-0.003
KBTBD6	1.25275
SUPT5H	0.433
XRCC6	-0.1662
HUS1B	-1.2976
FAM133B	-0.286428571428571
LOC728276	-0.473
KCTD18	-0.00475
SOS2	1.14266666666667
CCDC99	-1.60725
C1QTNF5	3.869
NNAT	-0.0448333333333333
USP16	0.447
LARS	-0.718375
ZBTB2	-0.241625
ABO	0.200333333333333
TRAF3	0.17475
GALNT5	-1.7445
NAP5	0.197625
ALG14	0.806833333333333
KIAA0515	1.02276923076923
WDR75	-0.672666666666667
TEX261	0.910833333333333
LY86	1.13475
LOC389072	-1.0295
FLJ13611	-0.5245
MRGPRX2	0.067
SNRPA	-0.473
OR2G2	-0.2805
GPRASP2	-0.38975
C7orf42	0.5577
C9orf163	-0.126
CYP11B2	-0.0619999999999999
FCRL3	1.11266666666667
PRDX1	0.29475
FGB	-6.60566666666667
COX17	-0.291833333333333
C16orf33	-0.7045
PIWIL1	0.299333333333333
FOLR1	-0.443166666666667
KIAA0082	-0.4365
FREQ	0.562166666666667
TMCC2	-1.02033333333333
TCF12	0.106916666666667
ZNF721	-1.47175
FAM130A2	0.17525
POU4F1	-0.41125
SNRPF	-0.68475
SGIP1	2.234
ZNF641	0.6825
EMG1	-1.482625
PRRG4	1.0165
HIRA	-2.093
MYNN	0.922333333333333
AEBP2	-0.95425
TBXA2R	0.1765
ISL2	-1.0745
PCDHB11	-0.527
RNF144A	0.121375
MARCH5	0.500125
DULLARD	-0.0251666666666667
DCLRE1B	-0.891333333333333
ITGA8	2.41425
TP73	-0.520875
PRKCD	1.8065
NDUFB4	-0.054
ATP13A4	3.964625
ANTXR2	-0.0693333333333333
COL4A3	-0.263333333333333
MYO10	-1.0667
SLC6A18	0.70825
PEX1	-0.21125
TMEM74	-0.797166666666667
RBM19	0.10675
TAPBP	0.4267
RUNX1	0.48125
MID1	1.322
GPR64	1.9795
RASEF	0.573
GABRG1	0.121
MYO16	-1.21375
DBF4	-0.486333333333333
TSHZ2	2.15825
RIPK2	0.772
PPTC7	0.178666666666667
KIF4B	-0.6035
LRRC31	3.870375
ZNF540	0.1985
EFNB3	0.393666666666667
LOH12CR1	-0.559375
STON2	-0.2375
GLP1R	0.635333333333333
CSTF2T	0.244625
IREB2	-0.99675
GRSF1	-0.0935
PDCD7	-0.649
LRRC43	0.4685
CNR1	-0.238666666666667
IL1F7	-0.6035
C12orf64	0.28625
FAM69B	-0.902
NR2E1	-1.85983333333333
MS4A6A	2.667
FTL	0.3544
C7orf36	0.04275
PCLO	0.9052
DYRK2	1.5575
ARIH2	0.099875
SAMD7	0.68
SCNN1D	-0.85375
SLC32A1	-1.02725
C22orf25	0.148666666666667
MRPS18A	0.6235
GPR112	-0.2875
EARS2	-0.8725
ERN2	0.572
ATPBD3	0.1325
PRH2	-0.5255
CDKN2D	-0.359333333333333
PGLYRP2	-0.7175
TRIM40	0.37025
SEC14L3	0.177833333333333
SLC22A1	0.23125
BTN2A3	-0.00275
RASA4	-0.2075
CCNL2	-1.27383333333333
MYBPC3	1.0235
GJA4	2.61
CDC42SE1	1.163125
TRPV2	-0.91975
MYPN	-1.5806
SIM1	0.366
CDADC1	1.17775
ZFHX4	2.03125
NIBP	0.891166666666667
ADAMTS19	-2.2585
ABTB2	-0.087
TSPYL2	-0.409
EIF2S3	-0.5756
SOX30	0.2275
AP2A1	0.3185
DKFZP564O0523	-0.502
LOC285398	-0.172
CDH18	-5.294
CHL1	0.82575
GATS	-0.5747
TBC1D2B	0.931333333333333
OR1J1	0.4825
GSN	0.770333333333333
DPCR1	0.338125
GARNL4	-0.0831666666666667
SMARCA5	-0.4225
PLEKHG3	0.234833333333333
ZBTB45	0.629
FRMD6	0.026
PLS1	-0.622166666666667
DGKZ	0.665
EFNA1	1.4293
WDR85	-0.239625
ANK2	-0.4365
PAGE4	-1.01033333333333
SENP6	0.329833333333333
AKR7A2	-0.0196666666666667
FKBP10	-2.4215
VEGFC	-1.086
LARP1	-0.367875
SRBD1	-0.4015
ITGB6	2.4845
SLC1A2	-0.658461538461538
INVS	-1.01966666666667
MPO	-0.06
MOBKL3	-0.2806
CUTL2	-2.152375
KLK2	-0.12075
VIM	-0.07875
REG1B	-0.0365
PCDHGC4	0.688
C3orf34	-0.457166666666667
SUMO3	0.0948333333333333
CST9L	-1.0555
MLL4	-0.5525
SPR	0.640666666666667
SAMD9L	0.9255
ABCE1	-0.41175
SUPT3H	0.0075
ACTBL1	-0.365
ADAMTS4	1.5945
SLIT3	2.863
RHEBL1	-0.88775
NPM2	0.11725
MAN1C1	0.005375
KIAA1856	0.582
HSPA6	2.02675
LOC388152	-0.0565
C10orf140	-1.32725
ZDHHC12	0.434
LIN7A	-1.5927
PHC2	0.432583333333333
SPHK1	0.4145
TRIM26	0.0333125
FAM83E	1.3915
C18orf24	-0.501833333333333
ZNF578	0.1255
ORAI1	-0.03375
RUVBL1	-0.225083333333333
C7orf20	-0.428166666666667
APAF1	-0.7505
SLC36A4	-1.65666666666667
MYH11	4.41783333333333
NEK1	0.0806
MPP2	-1.927375
C12orf24	-3.48025
TNK2	0.37625
ZNF289	-0.86975
MATN3	-1.26328571428571
IFNGR2	1.18433333333333
ITPR1	-1.138875
EBF3	1.6607
TBC1D20	0.5373
OR10P1	0.44125
DDAH2	0.46425
SHPRH	-0.31025
STX7	0.3905
LOC554248	-2.27075
BCAR1	-0.5425
ATXN3	0.33675
TRIM27	-0.0585
CDC42EP2	0.4185
CHP	-0.0324285714285714
SOX17	1.922625
ZNF259	-0.542833333333333
CHCHD1	-0.61525
ZDHHC19	0.0515
GBP2	2.6225
GARNL3	1.339875
MRC2	0.61875
C1orf52	-0.98975
AOF2	-0.769166666666667
LRPPRC	0.0912
ACVR1C	-1.53516666666667
TM4SF18	2.51633333333333
TMEM169	0.0185
PPP1R16A	-0.48025
EBF1	0.384166666666667
RRS1	0.392333333333333
SNX2	-0.30625
OR2T2	-0.5685
RBX1	-0.23625
ANKRD54	0.1735
TSNAX	-0.177166666666667
TMEM83	-2.007
ZBTB7A	0.87975
ATM	-0.64675
LOC338328	1.51133333333333
TIE1	1.17033333333333
HIST1H3G	-0.1775
PASD1	-3.985
TINAG	0.34075
PCDHAC2	0.33
LRRC15	1.510125
WBSCR17	-0.997
TFF2	-0.1945
PARP2	-0.40825
NDFIP2	0.429125
PCDHGB2	-0.6395
WDR60	-0.47775
MAP7D2	-1.3551
USP45	-0.84
GSDML	-0.82675
TNS1	0.2035
PLCD4	-0.996
IQCD	-0.437333333333333
SMPX	-1.16825
CD9	0.608
SRGN	1.326875
CASP7	-0.200625
INOC1	-0.150666666666667
DKFZp451M2119	-2.161
VMAC	1.459
USP53	0.2451
CAMK1G	-0.017
TMEM106A	0.175666666666667
CDC20	-0.8094
ACSL5	1.939
CBWD5	-0.65525
C1orf87	-1.2384
KIAA1274	-0.565
PRUNE2	-2.02535714285714
LYPLA2	-0.133333333333333
DOK6	-1.045
GPR149	-0.18875
FAM30A	5.4105
TMEM129	-0.3565
SLC35B3	1.74525
ACPP	-0.4363
LOC200261	-0.3875
SLC4A7	-0.0434
CCDC40	1.60625
GART	-0.913875
THOP1	-1.38125
SCARB1	-1.2045
CACNA1F	-0.45925
TRIAP1	-0.308
SYT14L	0.247
SFRS8	-0.2145
PBOV1	-0.217
GOLSYN	1.74875
GJB7	-1.18
CAMK2N1	-0.325833333333333
GREM1	4.24725
FLJ20433	0.8075
QPCT	-2.980625
PRKAG2	1.54383333333333
H2AFX	-0.461625
C6orf154	-1.05525
PLOD3	-0.69
ZBTB39	-0.0925
WASF3	0.37825
DRG1	-0.0915
PRR4	-0.5365
SPCS1	0.353
KDELR3	0.568833333333333
SRP19	-0.456833333333333
GABRA6	0.27925
MFSD1	0.95325
MMEL1	1.098
PDXDC2	-0.1253
BUB1	-1.87088888888889
RNF138	-0.79775
MYLPF	-0.535833333333333
AIF1	0.967
DYNLRB1	0.3129
HCN3	-1.05283333333333
HIST1H2AI	0.0605
MAP4K5	0.242
LASP1	1.045375
LOC130951	0.3895
PLAA	1.212125
KRT6A	-0.4915
C6orf117	-2.35525
ARHGAP23	-0.1035
PTF1A	0.1735
GPHA2	-0.21475
LCE3B	0.652
MCL1	0.888357142857143
EHBP1	0.54625
PRNP	-0.24525
ZSCAN1	0.404
C1orf113	-1.21866666666667
FOXA3	-2.770625
NEB	1.92075
ASGR1	-4.56516666666667
CTGF	0.946166666666667
RAB17	-0.874666666666667
MST101	-0.732
JARID1B	1.1497
USP37	0.3389
PTBP1	-0.136666666666667
PTPN7	0.6195
CDC7	-1.27483333333333
SNX7	-0.242
ZNF335	0.25975
CPT2	-0.28075
HEATR1	-0.503125
HSPC152	-0.1605
C5orf40	-0.659
PSME1	-0.390333333333333
STAG3	-1.549
TMEM154	0.935833333333333
KLHL32	-0.6325
TSGA10IP	-0.817
SUV420H2	-0.519666666666667
SF1	-0.7916
2'-PDE	0.349375
PNLIPRP2	-0.5875
TRSPAP1	-0.0883333333333333
NUP210	-0.418333333333333
ANP32C	-1.95383333333333
RAB11B	0.131833333333333
ASB15	0.714
ITGB3BP	-1.79975
UBASH3A	-0.41475
YWHAB	0.860875
TPRX1	-0.000750000000000001
LY6G5C	0.032625
SLC7A2	-2.87775
CLK1	-0.1414
HSD3B7	-0.234833333333333
VDR	2.9175
C16orf74	-1.1095
ACE	-0.2075
PSMA2	-0.4875
CCDC131	-0.41375
ZNF213	0.684833333333333
EML2	-0.22675
ALS2CR13	-0.637833333333333
GLYATL1	2.41025
DSPP	0.3
DHFRL1	-0.69725
C10orf30	-0.214333333333333
SH3RF2	0.658166666666667
LOC197322	-0.3
DLL3	-1.49925
TIGD7	-1.57075
GFRA3	0.42375
CPA1	-0.132833333333333
RTN4	-0.292666666666667
PPT2	-1.7115
FASLG	2.89366666666667
FOXP4	0.545125
RPL26	-0.4752
GNL3L	-1.24383333333333
FMR1NB	0.1345
CD163	6.6475
SGPP2	1.9275
GIMAP2	0.59525
CD37	1.86633333333333
DPT	4.38825
NBLA00301	1.92475
RGS5	1.384
C9orf4	0.249
ACTL8	-1.79933333333333
PRKAR2B	-0.283625
OPLAH	-2.06216666666667
C20orf134	-0.35675
SPACA5	0.137
TBL1X	0.119333333333333
TSPYL3	0.0965
CHCHD3	-1.2175
CRKRS	2.70366666666667
GPR65	4.6625
DFFA	-0.40975
FUT1	0.0865
C6orf204	-1.1755
TMEM51	0.7445
ZNF580	0.50425
CMTM2	-0.13675
C20orf200	-0.1985
EZH1	-0.1905
FDX1L	-0.8425
MRPL32	-0.23325
PCAF	-0.4907
ALOX15B	2.535
CD59	0.382791666666667
CDK9	1.624125
ERP29	-0.389
TTR	-5.83575
BCMO1	-0.7635
DDIT4	-0.8091
PTGDS	2.34225
C3orf63	-0.161
BST2	-0.0685
CYP1A2	-0.614166666666667
C5orf25	-0.36
STX1A	-0.588882352941176
OR2A12	-0.877
SH3BP5L	0.771
SERINC5	0.683375
USP6	-1.0958
MRPL3	-0.351333333333333
POMP	0.443
INPP4B	-2.672875
GMPPB	1.418
EAPP	0.0305
AHSA1	-0.03425
ABCA11	-1.595
SLC5A6	0.192083333333333
HIVEP2	1.55175
SUMO2	-0.743875
KIAA1822L	-2.54966666666667
C11orf67	0.364
TXK	-0.09275
PHCA	0.121375
ICAM4	-1.01466666666667
FPGS	1.163
SNRPA1	-1.41475
KCNJ4	-1.015
KIF6	-0.1192
HIST1H2BG	-0.348666666666667
SLC5A5	0.28875
ZNF354B	-0.485
IL12RB2	1.58375
C11orf76	1.291
GAL3ST2	0.372
AIFM2	-1.257875
SYNC1	-0.82325
UBL3	0.500125
PIK3CG	-0.0133333333333333
NLN	-0.6315
BCORL1	-0.28725
CD5L	0.17675
ZNF238	1.16966666666667
KIAA1394	-1.1265
C16orf55	-0.497
CYP3A7	-2.36266666666667
KRTAP3-1	-1.9525
TFDP1	-1.03
MND1	-2.25475
NODAL	-0.1725
GTPBP4	0.06625
TUBGCP2	0.3355
SLITRK5	-1.424
CIC	0.705
CD79A	3.51716666666667
SAMD14	0.939833333333333
TNPO3	-0.783
OR10G3	0.9325
OR10G8	0.5555
CCDC111	-0.7765
HOXC9	0.36125
DCUN1D1	0.216166666666667
CYB5R1	0.79925
TSR2	0.39625
DAB2IP	0.6507
SLC6A5	0.3055
RAB3D	1.494
DCUN1D4	0.0295
ERBB3	0.350916666666667
SDC1	3.12941666666667
ATP6V1H	0.4085
SYK	2.603
ST20	-1.0045
C13orf30	-0.315
WDR40A	0.996833333333333
ADMR	-0.115
LOC388335	1.30675
ACSM1	-0.9635
TDG	-0.02525
FLJ11235	0.881
MRPS5	-0.553666666666667
AGPAT2	1.66433333333333
SLC12A1	1.828375
CYP27A1	-0.42625
THAP7	-0.623
XPO1	1.13791666666667
ALMS1L	0.657333333333333
C1orf2	0.189375
ZNF777	-0.559166666666667
CAMK2A	0.403833333333333
SMC1B	3.5535
IHPK2	0.0553333333333333
LEMD1	-3.0025
NKD2	0.287
CLU	-1.078
ARMETL1	0.325
PABPC4	-0.28
CXCL12	2.30716666666667
TFAP2C	0.8228
TTTY8	0.6975
ABCB10	-0.6978
ENDOD1	0.304
IDI1	0.0905
KCTD6	0.159166666666667
CCDC105	0.3865
ULBP2	0.789666666666667
ZDHHC5	0.468
WNT8A	-0.169
COMMD10	-0.7805
KLHL12	-0.189875
GPR50	0.335
NR5A2	0.326375
OXGR1	-0.045
EHD3	-0.013
CAPRIN2	-0.86425
KLRC3	-3.102
SF3B1	-0.174
IPO7	0.07275
ALDH1A1	-0.418333333333333
ANKRD5	1.353
TSNARE1	-0.0375
DDEFL1	1.02475
RNASEL	1.01116666666667
DNAH9	-1.57875
HELLS	-2.218
TNS4	1.0615
NAV1	1.5065
KIAA1409	0.146
C20orf26	1.156
TUBG1	-1.282
IRX2	2.968
CNGA4	-0.0995
MGC50559	0.836
OR4K17	0.244666666666667
TM2D2	-0.00383333333333334
FAM32A	0.191
TXNDC14	-0.375
CCBL1	-1.135
ANK1	-2.5629
PRSS23	-1.1395
PPM1L	0.582
SPATA20	-1.59625
APCS	0.459666666666667
C14orf122	-0.6375
PSMB5	-0.1155
C6orf10	-0.3264
SETDB2	0.8245
SPNS3	-1.21875
SGMS2	0.847166666666667
MXD3	-0.595833333333333
MON2	-0.2857
CARTPT	-0.34475
HNF4A	-1.03583333333333
RABEP1	0.5066
TNFRSF10B	-1.361375
USH1G	-0.2445
PPAP2B	-0.948166666666667
TMEM16K	0.72225
CTDSP1	0.293166666666667
CDK5R1	-0.138833333333333
GABRR1	-0.048
OPN1LW	0.0995
FAM98C	0.96
DBN1	0.24975
ACAD10	-0.0793333333333333
QTRTD1	-0.00675000000000001
WNK3	-2.46866666666667
RPS19	0.5755
C1QB	3.2465
OTUD5	-0.021
SLC41A2	1.85183333333333
TMEM22	-2.0495
KHSRP	-0.4045
TNFRSF11A	-0.345166666666667
FBL	-0.512
IBTK	0.0735
OXER1	0.7755
CBLN4	-0.464
GPR172B	0.777
CFTR	-1.19125
VSX1	0.3745
CAMK1D	1.5265
LOXL3	-2.26725
RTP4	1.14975
SLFNL1	-0.039
KIAA0828	-0.59125
PAR5	0.513
LOC723972	-2.0755
GDI2	0.381125
CEBPA	1.3388
MLF2	-0.569
AFMID	-0.6985
ALOX12B	-0.45075
BPHL	1.629625
COX5B	-0.3685
S100A10	0.776
THOC6	-0.1435
NHN1	0.25425
RRP12	-0.236333333333333
ARID3B	-1.9765
CD3G	-1.01116666666667
KIAA0133	0.25325
NAT11	-1.299
PPAT	-0.2615
SIRT3	-0.2259
TCERG1L	-1.76675
NIPA1	-0.1025
DPP8	-0.4209
IL7R	0.352333333333333
ZFP64	0.262916666666667
DMAP1	-0.8721
TRMT12	0.4475
TLR4	1.8601
WFIKKN2	-0.151
RAB12	-0.295833333333333
DDX51	-0.253333333333333
KIAA1086	-2.408
ZNF295	0.222666666666667
ACVR2B	-0.797928571428571
LOC494150	-0.913125
ZNF517	-0.027
DNASE1L2	-1.21683333333333
SUFU	0.500416666666667
LOC283677	-0.725
LMO3	-2.01733333333333
PPP2R5D	0.683833333333333
ZNF587	0.2576
HIST4H4	-0.2195
CYP2C8	0.02475
C1orf80	0.730333333333333
DOCK5	0.135333333333333
C9orf24	0.83675
OR5AR1	1.077
C11orf24	-0.0935
UNQ1940	-0.02825
CAP2	-1.02216666666667
TIMM44	0.1185
DSEL	-1.1543
ROM1	-1.48775
FBXO4	-0.78725
MYLC2PL	-1.94425
MLH3	0.7887
NOX1	0.793833333333333
DPEP2	2.21675
DNAJB5	0.51
RLTPR	-0.112
MBIP	-1.23233333333333
COPB1	0.057
SFTPA1B	0.556
C10orf4	0.0377
PRELID1	-0.192
NOLA1	-0.84175
C19orf24	0.178
TLR9	0.3805
HLA-DMA	3.48025
HCRP1	-1.6715
GPR137	-0.0915
ITGA11	0.893166666666667
PHF13	0.0471666666666667
MARK4	0.443166666666667
METTL4	0.276
MBD3	-0.6686
LOC134145	-0.047375
FGF3	0.53625
SLC35A3	0.73575
CLEC16A	-0.24825
AMOTL1	0.328583333333333
FLJ31438	-1.676
PAICS	-0.86225
TOMM40L	0.409
MMD	-0.89375
KLK10	3.4575
NIT2	0.475166666666667
SERPINB10	0.273666666666667
KLF15	-0.7842
CCDC5	-1.041
WSB2	0.44925
ME3	0.113125
CACYBP	-0.259583333333333
TCTN2	0.1355
JAK1	1.134125
C2orf25	-0.51175
GPD2	0.78125
FBXL11	0.2665
CDV3	0.0684166666666667
GALNT11	0.453
NDUFA12L	-1.1423
FLOT1	-0.549571428571429
TOR1AIP2	0.5635
MMP25	-0.11625
C1orf164	-0.2193
CHST5	0.1295
LYRM4	0.2692
GPER	-3.15725
HIPK2	0.17325
DAP	0.0825
ZMIZ1	0.135166666666667
DDX58	1.874625
DCC1	-0.88125
AKT1	0.190625
ENPP6	1.38716666666667
ERVWE1	-0.528333333333333
CDC34	0.1445
RNF125	-0.37375
CASC1	0.5185
SHROOM2	-1.35325
RRM2B	0.2255
COL6A3	2.329125
TMEFF1	-1.9245
PLEKHA4	-0.0584
LYSMD1	-0.623666666666667
SEPT1	0.388
AOF1	0.16175
GNPAT	0.3005
WDR18	-0.29975
HSD17B12	0.751666666666667
HIST1H2BM	-0.188833333333333
INDOL1	-0.168833333333333
SUDS3	-0.23275
C1orf192	0.345
CYP2B6	-0.61325
TBC1D2	1.04483333333333
SLC25A12	-0.62825
ERCC6L	-0.537
MGC10814	-0.876833333333333
POLR2C	-1.30566666666667
ZNF77	-0.0858333333333333
EIF3K	0.1071
HPX	0.05275
ANKRD27	0.645125
MALAT1	-0.90125
PLB1	0.576333333333333
HRNBP3	-0.979625
CPSF4	-0.35125
OR52N2	0.509
PIP5KL1	0.82125
GH1	0.73975
HPS5	-0.24825
SLFN5	1.434875
POP5	-0.3965
OVOS2	-3.1185
C20orf108	1.069625
MARS	-0.094
CLRN3	0.654166666666667
ARSE	-0.831833333333333
PPIE	-0.3065
PHACS	0.717166666666667
GP5	-0.7395
IL8RB	0.786
FCRLA	2.002
ARRDC1	1.0273
KRTAP9-4	1.0705
ZNF613	1.277
OR11A1	0.8055
TMEM132B	-2.44428571428571
PGLS	0.657
BSND	-2.97283333333333
KCNK18	0.538
FOXD4	1.143
SV2C	-0.17575
LCN2	3.395
ZNF490	-0.0566
C3orf15	-0.179111111111111
CACNA2D4	-1.14816666666667
CBX5	-1.31225
MAGEB4	0.897333333333333
BOLA1	0.89625
PPP2R5E	0.19425
COL5A1	1.74441666666667
ASB7	-0.959166666666667
SFT2D1	0.060125
DERL1	1.1619
RABL2A	0.2985
MOAP1	-0.0325
KIAA1545	0.556166666666667
F3	-0.49175
PLEKHM2	-0.307
CCDC89	0.403666666666667
EFCAB1	0.75025
TMEM48	0.07575
SEPHS2	-0.16575
PYGM	-1.043
PRICKLE1	3.5135
WNT5B	0.02325
TAS2R38	-0.3085
IMP5	-0.16175
KHDRBS1	-0.2604
LARS2	-0.672
C3orf28	-0.555
FTCD	-3.182
C10orf68	1.59183333333333
DGAT2L3	0.18725
PSEN1	0.918
MGC33657	0.1455
PLA2G4B	-0.491333333333333
CDKN2A	-1.816
DLX1	-2.9115
TSHB	0.271
C18orf37	0.486
MEX3C	1.093
MAMDC2	-1.11375
PDIA4	-0.674083333333333
ATP5E	0.58225
CASP2	-0.307357142857143
SERBP1	-0.783269230769231
ZNF341	0.810833333333333
TESC	-2.6615
TMEM31	-0.62675
OR51I2	0.9635
YTHDC1	0.1965
JUN	1.38483333333333
AGMAT	-3.02016666666667
PCNXL2	-0.4445
ATAD5	-1.8015
STK38	0.179875
AZI1	-0.2535
RBP1	1.0605
C4orf26	0.000750000000000001
KIAA1026	0.957625
TMEM101	-0.2665
HSFX1	-0.3435
TREX1	0.89325
C18orf10	0.349
TRIM15	-3.455875
CA6	0.528
CEP57	-0.9135
AR	3.373
SESN2	-1.12216666666667
KIF3C	-0.0505
EPB41L5	0.351875
ARHGEF10	-1.52927272727273
POLR3D	-0.70575
INDO	1.71516666666667
GABRA3	-0.5785
SCG5	-1.0402
E2F3	-0.5738
TIGD5	0.076
FGD6	1.03991666666667
KLHL3	0.374
SCGB3A2	-0.6075
URP2	0.7005
ATP6V1B1	0.536
CALML6	-0.8735
LOC100049076	-1.0945
TMF1	0.86225
LOC388503	0.5145
CDH5	2.949625
RPS6KC1	0.875833333333333
DAAM1	1.545
TNFRSF10D	-0.71575
GSTT1	-0.1874
INPP5A	0.27925
TRAF3IP1	0.0808
SMARCE1	-0.589384615384615
VRK1	-0.51225
TTC16	1.549
AARS	-0.538
ARHGAP27	0.643
ZAK	-0.676928571428571
ACSM2B	-2.227
TRAP1	-0.32
MRPL53	0.687625
RNF44	-0.6535
NPTXR	0.606
DPYSL3	1.7285
APP	1.7165
GLS2	-2.44266666666667
MNX1	-0.1915
CMTM7	-0.572
OR10A7	-0.0635
NYD-SP21	1.93
ORC5L	-0.074
SLC16A10	-1.84825
TMEM178	-1.211
LOC441601	-4.4265
PTGIS	0.69825
KBTBD7	0.9175
C19orf41	-0.1305
CEACAM3	1.38875
KRT23	2.07275
SERHL	2.0425
PNKD	0.035625
UBC	0.331
ATRN	0.38875
HAPLN1	0.14625
RANGAP1	-0.296
C10orf26	1.68216666666667
KCNA7	-0.18775
SRY	0.891
LOC376693	-0.675
HIST1H2BF	-0.24675
CDCA8	-1.05383333333333
MLC1	-3.011
TNIP3	0.97475
OR4D1	0.862
IFT52	-0.396
GOLT1A	0.0398333333333333
UTP20	-0.166375
RP3-402G11.5	-0.12675
PRSS33	-1.59825
PMPCA	0.1615
APOB48R	1.9785
GLTP	0.7895
MPL	-0.1615
C9orf78	-0.11025
ADAM12	1.48225
CSPG4	-1.9965
LOC144305	-1.926
KRTAP4-10	-0.2185
PAK1	-0.44525
ADCY7	0.1972
TAS2R43	0.455
FRAS1	-1.49128571428571
PPP1R14A	-0.573
OR2B6	-0.52625
ATP13A1	0.599666666666667
SIDT1	-0.9025
C1RL	0.4885
PRKRA	-0.3765
TLN1	1.0013
RP11-50D16.3	-0.3215
MITF	-0.84475
GYS1	-0.2025
LYG1	0.372
NSMCE4A	-0.3172
DNAI1	0.78525
HOXD11	-1.1195
FNBP1L	1.4073
DHX35	-0.36475
LCE3E	0.3245
SLC33A1	1.14375
DCLK3	0.164
TRIM33	-0.786833333333333
TMCC3	0.485
FBXO42	0.405166666666667
C1orf27	-0.2648
C17orf50	0.6695
RNF14	-0.00791666666666666
SLC4A8	-1.095625
RAB3IP	0.4953
COX6C	0.228
PCSK1	-3.7269
SLC13A1	0.242125
ARF6	0.4625
KIAA1009	0.068625
HOXA13	-2.4605
HMGN1	-0.579875
CXADR	1.51833333333333
MGC14436	0.28
UTF1	1.023
TSC22D1	1.2356
BZRAP1	0.0311666666666667
PUF60	0.350166666666667
SHC1	0.052375
HOOK3	0.4022
LIMS2	1.17983333333333
BAHCC1	-0.997666666666667
CLCC1	0.0941666666666667
ENTPD3	2.8035
SMO	-1.594
PIK3R5	1.01125
CDC14A	-1.07175
KRT1	1.63925
ENOX2	1.05483333333333
FLJ22655	-2.78375
FPRL1	0.8775
INTS6	0.687
ZCCHC5	0.6675
SMC3	-0.61675
C6orf123	1.16533333333333
FLJ20160	1.931
LOC653391	-0.789666666666667
GSS	-0.1145
NT5M	-0.7915
SIX5	0.217
TAF5	-0.076
KCNA1	-0.0513333333333333
ANLN	-1.61033333333333
MGC45491	-0.7111
SSTR2	1.655
LYPD4	0.3185
TH1L	-0.049375
CHRNA5	-2.4415
PNMA6A	-0.66775
FLJ16369	-0.484
DLX2	-2.30488888888889
C6orf108	0.441833333333333
ALDH3A2	0.317166666666667
CLEC1B	0.222666666666667
LEPREL2	-0.7465
FOXJ1	-0.7627
OR1D4	0.3165
PPIL4	-0.725
MTRR	-0.8245
SLC27A3	0.801333333333333
HTR7	-1.23533333333333
MIB2	-0.37175
BHMT	-1.9285
A2ML1	2.2405
MSMB	-1.366625
KIAA1383	0.643714285714286
TRUB2	-0.10425
PF4	0.5765
IL1F5	0.479
LRRC37B2	0.08825
IPO4	-0.533
FIGF	-0.7075
QDPR	-0.943
ZNF598	-0.3435
BOP1	0.070875
MAPK12	-1.323
POLR1E	0.111375
CEECAM1	0.481
INSRR	0.708666666666667
SIPA1	0.4555
ULK4	-0.0268333333333333
BTN3A1	0.7376
FABP5	-1.6708
KBTBD3	0.328
SORT1	0.459833333333333
YWHAQ	-0.158
LRIT1	0.1805
KIAA1704	-0.2863
MEIS2	-1.3537
ENOSF1	0.768333333333333
PCDH7	0.376928571428571
FZD9	-0.362666666666667
RPLP1	-0.0421666666666667
ZNF75A	-0.5825
P4HA3	3.18975
NKX6-1	0.355
CTA-216E10.6	-0.0723333333333333
IFT140	-0.14975
DENND1A	-0.622
ALCAM	0.403
ABHD2	0.133954545454545
QPRT	-1.84983333333333
TRAM1	1.12757142857143
ATP1B4	0.40975
NUP37	-1.61925
SAA3P	0.814
SLC22A6	0.6935
KIAA0265	0.2305
ZNF41	0.25
ADAM19	1.0848
ERAF	-0.75875
DEFB119	0.3465
DNMT3B	-1.87783333333333
SNF1LK2	-0.35925
MGC24039	-0.00666666666666665
TAS2R48	-0.891333333333333
PNLDC1	0.28425
ADAMTS16	1.202875
TMEM92	-1.19266666666667
CCT8	-0.24475
POGZ	0.24075
N-PAC	-0.09925
