Hybridization REF	TCGA-A2-A0EW-01A-21R-A115-07
ACOX3	1.477125
TRIM6	1.59175
KIAA0372	-0.627333333333333
TP53AP1	1.33775
SMURF2	-0.85425
ADAD1	0.51675
EBP	-0.5714
KRTAP13-2	-0.712
FLJ36874	-1.05816666666667
TOR1A	-0.241666666666667
P2RY4	0.925
GPBP1	-0.0315
TRPV1	0.14025
ADAMTS12	1.5135
PES1	-0.5833
ATG4A	0.834333333333333
MAGEA10	-4.402
WFS1	1.098
CC2D1B	-0.568666666666667
PABPN1	-0.4135
SLC25A30	0.2575
SLCO1C1	0.979666666666667
SLC22A5	0.94525
KIF23	-3.5555
SYN2	-0.0475
ASPN	8.484
CENTG2	-0.003
QSOX2	-1.794
FLJ10815	-0.3395
STK24	0.0339375
SPEG	0.566
STK10	0.546833333333333
DACT2	0.3655
AAAS	-0.723
SSX3	-1.378375
ABCD3	0.2181
C4orf12	0.37925
PARVG	1.22683333333333
FIG4	1.2345
C9orf46	1.518
TMCO6	-0.918
IGHMBP2	-0.38375
DUS2L	-0.695666666666667
FAM3C	0.1209375
TMEM16D	-2.73725
DCTN4	0.4885
KCNH3	0.1725
EIF2AK2	-0.9775
AP1S3	0.070125
CST4	1.529
PAM	1.8396875
NUTF2	-0.59125
CITED2	0.9897
SLC39A4	-1.29625
C2orf52	-1.639
GRM3	-0.27175
C12orf49	0.19225
CCDC49	-0.4576
GRAMD1B	-1.414625
FNDC4	1.55725
SIAH2	1.274
GDPD4	0.0775
C21orf87	0.3775
ATP5A1	0.587166666666667
C16orf63	-1.173875
LOC388135	0.191833333333333
ATP5J2	-0.817125
MMP3	1.92525
EMID2	0.12175
CRHR1	0.33025
WDR70	-0.383
C13orf31	1.152
ZFAND1	0.02125
CCL18	3.59966666666667
C3orf49	-0.4185
RINT1	-1.3095
KIAA0408	-0.8735
F13A1	5.4533
SLC10A1	0.127666666666667
OGN	3.85175
GIPC2	-0.0436666666666667
XPO6	-0.469333333333333
LCE1A	0.637
FMR1	0.2546
LOC374920	0.185
DUSP3	0.28125
ANKMY1	0.8545
C7orf50	0.49725
BBS9	-0.2546
UNC119B	-0.05125
C9orf72	0.01925
MGC35440	-1.166
ENTPD6	0.45225
PPP1R2P9	0.53725
ERCC4	-0.65075
FAHD2B	0.612
HMHA1	0.6845
HACL1	-0.23625
RAD23A	-0.4655
FAM83B	-1.07375
PPP5C	-0.451333333333333
RNASEH2C	-0.43125
C9orf153	-1.0145
SCAMP4	0.627375
GHITM	0.9873
NDUFB7	0.260625
ADCYAP1	1.96966666666667
SP110	1.1305
MAP3K7IP2	0.71575
DHH	0.1285
AGRN	0.637714285714286
WDR33	0.0661666666666667
CEP290	-0.9275
PRPS1L1	-1.50083333333333
KLRA1	-0.123
GPR97	-0.0465
CHD7	-1.04808333333333
TLR10	1.21075
SLC30A8	3.656
HIC1	1.77
IAPP	-0.1785
RXFP4	0.20425
GP1BB	2.64125
SHQ1	0.4125
NKX2-3	0.161333333333333
API5	-0.36175
FTHP1	0.332
MOV10L1	0.534333333333333
TRIM6-TRIM34	2.015
ADHFE1	1.569
FAM117A	-0.13775
DDI1	0.422333333333333
CDON	0.219833333333333
TRIM73	-1.346
IGKC	4.1895
MMP14	-0.0445833333333333
DYNC1LI1	-0.207125
C11orf66	0.000499999999999992
TRBV3-1	-1.0545
FASTKD5	-0.73325
BIVM	-1.447
LHX4	-0.50425
CXCL2	1.9683
RAB2B	-0.778333333333333
IZUMO1	-0.58425
MAP3K15	-1.641875
FAM19A2	0.572
ZC3H8	-0.757166666666667
ZMAT1	2.2555
SPINK5L3	-3.41325
SLC10A6	1.138
APPL2	-0.004875
CARD10	0.0281666666666667
LOC402176	0.074125
EEF1D	1.0327
RAB6A	1.4267
C12orf5	-0.857625
PAPOLG	0.995
MSRB2	1.057
BCR	0.710944444444445
PUS3	-0.84125
TIAM2	0.19375
ZNF317	-0.0158333333333333
CHD2	0.0385714285714285
FZD5	-1.09990909090909
NUDT8	-0.34525
ZNF763	-0.9625
PRC1	-2.68977777777778
ABCB9	0.406833333333333
SPATA3	0.1235
TRAK2	0.4285
STAB1	2.838375
LRRTM2	0.219166666666667
psiTPTE22	2.60625
DBI	1.35375
SERPINA11	-0.07925
NAT5	0.278
C20orf58	-1.68275
RPS6KA4	0.7095
FLJ90650	1.79625
TGFBRAP1	0.25
CHRDL2	0.367875
FAHD2A	0.218833333333333
CNTN1	0.6835
BBS4	0.0596
TMEM181	-0.32675
MINPP1	-0.47825
MPHOSPH6	0.452166666666667
HOXC10	0.7598
ITPKB	0.825375
CLPTM1L	0.08575
MEOX2	1.84883333333333
ATP6V0C	0.32925
PRPF8	0.4475
TMC5	3.461
FKBP3	0.07025
PLEKHB2	-0.970375
OR4D6	0.036
ZNF544	-0.3585
D2HGDH	0.038125
RPL18A	0.1653
HEL308	-0.101375
MPP6	-3.1165
TCERG1	-1.51025
KRT16	1.85583333333333
KLF17	-1.3355
KLF5	0.41025
CDR1	3.900375
VCX3A	-3.121
FBLN2	2.862875
C14orf104	-0.58925
HBE1	-4.3717
OR4S2	-0.061
C1orf108	-0.224333333333333
ROBO4	3.85116666666667
CPEB4	0.875375
C11orf80	-0.2565
BCKDHA	0.8955
MYOC	3.7665
GIF	0.1065
CKMT1A	0.509
RPL3	1.0066
THBS1	2.081125
APOO	-1.387
ARMCX1	2.74775
HSZFP36	0.25025
SNAPC5	-0.6595
EIF4ENIF1	1.19575
ZNF433	-0.67175
TNFRSF21	-0.214625
TMPRSS7	0.6765
SPATA18	1.1678
HPDL	-2.9875
MKL2	1.8008
TBX3	-0.374307692307692
C21orf93	0.237833333333333
DAXX	-0.0375
ELMO1	0.464875
RGS13	3.16566666666667
TAF11	-0.56025
UNC13A	-2.079
LOC653314	0.4723
ORC3L	-0.5165
IMAA	-2.948
TARBP2	-0.0615
CABIN1	-0.7375
TRIOBP	0.2384375
HIST1H2AC	0.433875
RGS22	-0.7275
NCOA1	1.681
IL25	0.8715
SNCG	1.8705
GPR6	0.5195
AMDHD1	-2.27516666666667
CHEK2	-1.69375
C6orf142	1.04875
DRD4	1.87025
C14orf68	-1.30475
GDF11	-1.58025
SEMG2	-0.4615
CD247	-0.837
CDAN1	-0.42925
RBMX2	0.0788333333333333
TGS1	-0.64325
OIT3	0.399
SYF2	0.57875
MCM4	-2.841875
PKHD1L1	1.291375
CEP192	-0.9985
IFT88	0.1735
RPL9	1.078
RAB32	0.394125
DDX43	-2.881
P2RX2	0.0276666666666667
OR5D18	0.04
UBE1	0.0825833333333333
SLC24A1	0.685625
ARHGAP5	-0.52825
CETP	-0.4785
KIAA1731	-1.71533333333333
SLC9A4	0.356
PTPN6	1.11475
BAHD1	0.43875
GRIK3	0.1525
CACNB2	-0.193
PDE10A	-0.40825
DGCR14	0.0955
PCDHB9	0.379666666666667
RHOQ	0.404333333333333
MAP3K4	0.000250000000000004
KTI12	-0.518333333333333
RPL23AP13	-0.06725
GNG11	0.834
CLCN3	0.4585
GPAM	0.984875
VSTM2A	0.3545
SLAMF7	1.69816666666667
INTS2	-0.989
PPP2CA	0.2978
LRP12	-0.851533333333334
SEC14L2	3.41455555555556
DKFZP586H2123	3.2115
MC3R	-0.9045
CIRH1A	-1.53566666666667
HIST1H2AB	-0.517
POLH	-0.806125
MGC16703	-1.462
SNAPC2	0.259
FILIP1L	1.97475
RASGRP4	0.468
LRRC1	1.82525
GAS1	1.94575
PRAC	-1.3455
DGKA	-0.534
NT5C3	-0.96225
PEG3	-2.67816666666667
NADK	-0.74
PRR17	0.1145
LOC374569	0.5365
SGSH	1.12283333333333
NLRP8	0.417
GALT	-0.3017
MCF2	-0.163
ZNF263	0.576
TACSTD1	0.482
TYR	-5.8485
ATP6AP2	0.458
RNUXA	-0.75475
ABHD10	-0.6012
GDPD2	-0.98025
SLC35C1	0.10025
UBE2A	0.1095
HERC5	-0.667166666666667
FAM112B	-4.139
FBXL16	0.19025
DKFZP434A0131	-0.96825
ELA3A	-2.1075
RBM41	-1.116625
HAO2	0.38225
RNH1	0.7915
SHANK2	2.00016666666667
OSBP2	-1.859875
DAK	-0.282166666666667
C3orf58	0.366916666666667
TCL1B	-0.915
KBTBD2	-0.52475
SUGT1L1	0.585
UBE2E2	0.348
MYL9	2.902875
CDC23	-1.06666666666667
PBXIP1	1.7334
CXorf40B	0.891
NBL1	1.344
RTBDN	-0.0615
RAB11FIP5	0.89525
TTTY13	-0.903
SCOTIN	0.122416666666667
SOHLH1	-0.226333333333333
CDKN1A	0.5825
NCK1	0.18775
ZNF550	0.0445
SAPS3	0.233333333333333
SPIN3	0.2785
MAGEE2	0.4605
MIS12	-0.889
OR8H2	0.5115
KIAA0774	0.144
UNC5D	-1.9975
CUL7	-0.0753333333333333
LIPC	-3.47366666666667
DIO1	-2.241
C20orf11	-0.3126
CTRL	-0.54475
HS3ST2	2.064
PAK4	0.289166666666667
CCRL1	2.46225
RNF10	0.28675
ZNF567	-0.02425
ZNF660	-1.3195
TCEAL3	1.426
MAGOH	0.710833333333333
CENPB	0.0885
C19orf7	0.758
LOC388965	0.1175
ZCCHC13	0.402
JMJD1A	-0.9218
HIST1H4H	-0.5545
TBRG1	-0.4953
GPC3	-2.277
TAF1C	-0.483375
EBNA1BP2	-0.577
CIAPIN1	-0.66275
PDGFRA	0.659166666666667
CSTB	-0.5825
CENPI	-3.4005
GTF2E2	-1.07866666666667
RPP21	-0.0775
CCNF	-1.50983333333333
KCNQ3	1.3215
FAM79A	1.4
SLC22A12	0.3855
NOVA1	3.08183333333333
FZD3	-0.42
AKAP8	-0.863
SOCS5	0.760375
CFDP1	-1.0605
DLG5	0.6255
PGM5	1.63408333333333
C1orf144	-0.11975
HDAC10	-1.536
RND2	-0.50775
C20orf199	-0.2815
RNMT	-0.926375
SLURP1	-0.15725
ASTN1	0.202625
SH3BGR	1.31875
MYCL1	-1.17975
ZHX1	0.492666666666667
CENPK	-3.4135
FOSB	3.9238
LOC643406	0.43775
C2orf59	-0.866875
TMEM135	-0.229875
SLC27A2	-2.9375
KRT33A	2.2545
OVOL1	0.80925
PAMCI	-1.46866666666667
S100A7	-2.018
ZNF789	-1.437
HARS2	0.1615
RPL23A	-0.439666666666667
TCF23	-0.344
UPF3B	-1.649875
C17orf78	0.057
HLA-DOB	0.699666666666667
C14orf142	-0.033
TEKT5	1.63966666666667
DMWD	0.172
POLD1	-1.85666666666667
GSCL	-0.057
CALD1	0.5422
SCRT1	1.53183333333333
AIG1	1.11525
UNC84B	0.7395
ZNF404	0.44025
TMED6	-2.59925
KIAA1462	0.8
LRRC27	1.45916666666667
PYGO1	0.0995
PIGU	-0.228833333333333
ALAS2	-3.515
WRNIP1	0.25375
CNNM3	0.7215
ZNF2	0.784
ST3GAL5	-0.796833333333333
MRPL23	0.08525
TSSK6	-0.272
PSMA6	-0.3915
C16orf70	-0.9635
KIAA1602	0.42625
ALMS1	-0.044
DCN	4.093375
TMEM132D	-1.01
SUCLG2	0.08325
ABHD14A	0.87525
DEXI	0.234833333333333
AMPD2	-0.51
IFNAR2	-0.9255
CYB5A	2.9641
TLOC1	1.2516
NXF5	-0.742
NRBF2	0.293875
KCTD3	0.78275
ITGAE	-0.000333333333333334
SLC30A3	-2.03616666666667
ZRF1	-1.2095
IFRD2	-0.53825
XAB1	-0.17575
PYCR2	-0.682166666666667
SERPINB3	-4.517
TMLHE	0.1326
GEFT	-0.502375
ABCA5	-0.162875
EMR4	0.227666666666667
TSFM	-0.33375
HIST3H2BB	-1.40725
ARHGEF19	1.10275
TSPAN17	0.374833333333333
ABCC8	2.814
MAP1S	0.282166666666667
C22orf36	0.78325
BNC2	0.596428571428571
HIST1H4A	-1.256
NDUFS3	0.239833333333333
WDR3	-1.21933333333333
XKR4	-0.026
TTC33	0.172928571428571
STMN2	3.876
CPN2	-0.4445
HSPC105	0.656125
PCOLCE2	0.38175
C3orf55	3.0835
KLHDC9	2.0625
TBC1D23	0.086
ATXN2L	-1.46358333333333
MAP2K3	0.1305
SCAP	0.35525
ZNF486	0.738666666666667
C20orf96	-0.4795
NARS	-0.8685
ADAMTSL1	-1.18057142857143
PRCC	-0.097
CCDC126	2.00966666666667
ZNF675	0.0575
CALCOCO1	0.95575
ANKRD43	4.5225
CWF19L2	-0.114
ZBTB32	1.32916666666667
BRAF	-0.608
ODF4	0.21925
MGC14376	1.22416666666667
HORMAD1	-2.6
AAK1	-0.0184166666666666
PEBP1	1.21041666666667
TNFSF5IP1	-0.0248333333333333
DKFZp564N2472	0.45025
RMND1	-0.05025
IGKV1-5	4.0495
COL1A2	3.755
SERPINA5	-0.3985
AANAT	0.332
C19orf21	-2.37066666666667
GEMIN5	-0.515
UBR4	-0.051
LTBP3	1.83583333333333
AMHR2	-2.02283333333333
PROCR	-0.12225
MYBBP1A	-0.65875
C20orf39	2.052
ZNF697	-0.492125
PASK	-0.6475
ZNF776	0.6805
RFXDC2	0.30475
KIAA0467	0.52925
C10orf96	-2.516
ZNF503	-0.3345
GULP1	-0.181166666666667
KCNE4	0.969333333333333
DKFZp434K191	-1.25575
LOC196913	-0.308
BHLHB4	2.3885
CH25H	2.76875
LOC81691	-1.51
ALPL	1.08071428571429
COL12A1	2.290875
FOLR3	-1.99133333333333
GPR123	0.533125
TRIM62	0.455285714285714
ABLIM1	1.13233333333333
MAST3	-0.0025
RHBDD1	0.0398333333333333
LOC338809	-0.3155
RYBP	0.81675
TTC26	-0.42525
ZNF22	0.3315
ISCA2	-0.0975
RDM1	-2.43775
PIGM	0.14525
GNB3	-1.2105
ACTR2	-0.2329
HMGB1	0.27285
EDG1	4.44333333333333
SOAT2	-2.90725
OR10AD1	0.2555
RAP1GDS1	0.52225
LCE1F	0.335
ESM1	-1.501125
RCN3	2.296
CREBL1	-0.6715
DBNL	-0.0276666666666667
PTGER3	2.99
USP30	-0.0526666666666667
BCL2L12	-0.670333333333333
KIF26B	1.828
ZNF416	0.68075
ZNF225	0.2095
C17orf70	0.72125
ZNF554	0.64525
RAE1	-1.23583333333333
TNIK	0.526666666666667
ACTN3	0.281
MGC45922	0.854
CCNA1	0.436
RYK	0.4065
IL26	-0.305
LRP3	1.3615
QARS	0.41575
SOX7	1.44121428571429
BID	-1.037
OR2S2	0.2285
CXCL14	4.748
C11orf47	-0.5445
MGC29891	-0.670166666666667
HSPB8	0.7304
PRDM14	-1.1415
NUFIP2	0.06075
MNAT1	-0.408
ZDHHC2	-0.192083333333333
MBNL2	0.789875
ADD3	-0.211375
CSNK2A1P	-1.27275
KLK6	0.448333333333333
TMEM111	0.4021
KIAA1279	0.3885
NUBP2	0.562666666666667
RAB42	-1.3045
ID3	0.0947
TM9SF1	0.2375
MDP-1	0.13125
POU4F2	0.31775
IQCK	1.4195
C16orf14	-0.819
CAPN3	-1.277
FAM43B	-0.15775
RECQL	-0.735
AP1G1	-0.647571428571428
CTNNBL1	0.033
ECHDC1	-0.1625
SMARCC1	-1.022
FOXQ1	-0.60775
GNAI3	0.002
POLG2	-2.01675
CD4	1.490125
ITLN1	-0.20875
EBI2	5.031
IRF1	0.515
PTPRE	1.1656
PTK2B	-0.32
NXNL2	-0.89
SOX4	1.04822222222222
TSPAN3	0.1025
SH2D1A	-1.63033333333333
C8orf58	-0.4835
USP20	-0.12625
DUSP22	-0.43375
CALB1	-3.07733333333333
L3MBTL2	0.7005
MCRS1	-0.14425
TMEM118	-1.467
C18orf8	0.727
FLJ10241	-0.293
GJA12	1.706
PKD1	0.582166666666667
ZFP3	0.5225
JAM3	-0.3105
LAPTM4A	1.6487
DIRC2	0.16725
KIAA2022	0.658166666666667
MYOM1	1.89166666666667
TRPM8	-2.10216666666667
MOP-1	0.90175
PHKG2	-0.0515
ZNF650	0.147
KIAA1522	1.512
PSG8	-1.4565
DDX19B	0.426
MOBKL1B	-0.27775
DIAPH2	-0.61775
PTPN12	-0.15675
CLN8	0.0236
CRYZL1	-0.0665
CRY2	1.46783333333333
FCGR2B	4.29116666666667
PNPLA4	1.596125
ZNF454	0.6205
DKFZp434B1231	0.5205
CLDN11	0.9431
RFWD2	-0.0506666666666667
CIB2	0.021
MXRA8	3.3875
HRK	0.55125
MAML2	0.0695
C4orf31	1.2005
C6orf192	0.38875
COG6	1.101625
FAM5B	-0.413
NFATC1	1.2175
SEPT10	0.20825
SCYL1	0.3175
RPP40	-0.8405
SCOC	0.7641
KIAA1450	0.65325
CTDSPL2	-0.324
TBX5	1.72116666666667
NAPG	-0.68575
RHD	-4.7465
C14orf45	2.04116666666667
ZBTB22	0.624
PLCG1	-1.2225
ANKRD10	-0.015125
AQP7P2	3.0685
TAGLN2	0.278833333333333
HTR2C	-1.4462
SLC16A7	-0.000333333333333297
C17orf83	-0.16775
TSGA14	-0.751
MDH1	-0.0715
PPP3R2	0.325666666666667
DCBLD2	-2.13021428571429
RBM33	-1.632125
DPH3	-1.6745
SYT10	-1.55283333333333
FMO4	2.271875
THYN1	-0.66175
DRD5	-1.8525
OTOR	0.87675
PGRMC2	1.1292
KATNAL1	-0.158375
PAQR6	-2.38925
UBE2I	-0.659
C14orf28	0.39925
C8orf70	0.25225
FLYWCH1	-0.072375
ANGPTL3	-1.15633333333333
GLRX2	-0.202666666666667
ATP11A	-1.07235714285714
ARL5B	-0.248875
MUC16	-1.202
SLC25A5	-0.432
ACRC	-1.20625
MYO1C	0.265625
FAM89B	1.29716666666667
FAS	0.677125
KIFAP3	0.5385
GLRA2	0.2075
BTN3A2	-0.0352
CNKSR3	-0.73925
CSTF3	-0.428666666666667
ARPM1	0.9595
KIAA1530	-1.0355
C9orf150	2.43116666666667
PRKCI	-0.99275
tcag7.1015	-1.12525
SOD3	1.66
ZNF574	0.37175
CYP21A2	2.8915
RPL12	0.4285
COMMD2	-0.76025
WIZ	0.44575
LOC344405	-0.9245
ALDH4A1	-0.173882352941177
CRYAB	3.54525
COPA	0.437066666666667
PCDHGA7	0.395666666666667
KIF11	-1.96908333333333
RASD2	0.496
SLC26A3	2.9365
ZNF175	-0.1615
JAKMIP2	-1.89175
C8orf4	1.08933333333333
PTHLH	0.46625
SLC40A1	3.40858333333333
OR7D4	0.288
PCDHB17	-0.104
CD36	5.87721428571429
C6orf203	0.6588
PRKG2	0.325
LOC400566	1.32475
ANAPC13	0.16075
SLCO3A1	-0.338
ZNF692	-1.5015
FANCL	-1.0145
SH3GLB1	0.78
C12orf61	0.5365
KBTBD6	-0.6725
SUPT5H	0.199625
XRCC6	-0.2592
HUS1B	-0.6703
FAM133B	-0.218142857142857
LOC728276	0.2505
KCTD18	0.90975
SOS2	1.04833333333333
CCDC99	-2.45425
C1QTNF5	4.163
NNAT	3.32233333333333
USP16	0.024
LARS	-1.2655
ZBTB2	-0.28625
ABO	0.00400000000000001
TRAF3	-0.39775
GALNT5	-1.101
NAP5	0.864
ALG14	0.964666666666667
KIAA0515	0.599884615384615
WDR75	-1.141
TEX261	0.125166666666667
LY86	1.684
LOC389072	-0.775
FLJ13611	0.0755
MRGPRX2	0.205
SNRPA	-0.934
OR2G2	0.151
GPRASP2	1.0945
C7orf42	0.5772
C9orf163	-0.465
CYP11B2	0.981
FCRL3	1.15183333333333
PRDX1	-0.31675
FGB	-6.71616666666667
COX17	0.422
C16orf33	-0.28175
PIWIL1	-0.783166666666667
FOLR1	-1.429
KIAA0082	-0.34825
FREQ	-0.765666666666667
TMCC2	-1.036
TCF12	-0.14375
ZNF721	0.4615
FAM130A2	1.77
POU4F1	-2.42525
SNRPF	-1.338625
SGIP1	1.12966666666667
ZNF641	1.199
EMG1	-0.70025
PRRG4	0.979
HIRA	-4.85825
MYNN	0.164
AEBP2	-0.0325833333333333
TBXA2R	0.406666666666667
ISL2	-1.4565
PCDHB11	1.005
RNF144A	-0.226125
MARCH5	0.588375
DULLARD	0.183
DCLRE1B	-1.15316666666667
ITGA8	0.94575
TP73	0.06375
PRKCD	1.4425
NDUFB4	0.78025
ATP13A4	2.5575
ANTXR2	-0.0118333333333333
COL4A3	-1.00483333333333
MYO10	-1.6436
SLC6A18	0.2885
PEX1	-0.38025
TMEM74	-1.23816666666667
RBM19	0.64025
TAPBP	0.64845
RUNX1	2.05775
MID1	-0.317416666666667
GPR64	-1.25566666666667
RASEF	2.104
GABRG1	0.63575
MYO16	-0.50025
DBF4	-2.83316666666667
TSHZ2	3.5155
RIPK2	-0.47525
PPTC7	0.131
KIF4B	-1.9335
LRRC31	4.281125
ZNF540	1.94425
EFNB3	0.107833333333333
LOH12CR1	-0.028625
STON2	0.901833333333333
GLP1R	-0.07675
CSTF2T	-0.91825
IREB2	-1.224125
GRSF1	-0.205
PDCD7	-0.9355
LRRC43	0.278
CNR1	2.00266666666667
IL1F7	-0.0575
C12orf64	-0.83075
FAM69B	0.02775
NR2E1	-2.248
MS4A6A	3.2385
FTL	0.2249
C7orf36	-0.30125
PCLO	0.8849
DYRK2	0.142416666666667
ARIH2	-0.038625
SAMD7	0.625
SCNN1D	-0.6295
SLC32A1	-1.1745
C22orf25	0.021
MRPS18A	0.1111
GPR112	0.3025
EARS2	-1.19225
ERN2	0.149
ATPBD3	0.349166666666667
PRH2	-0.018
CDKN2D	-0.636833333333333
PGLYRP2	1.33525
TRIM40	0.47875
SEC14L3	0.054
SLC22A1	-0.29025
BTN2A3	-0.4655
RASA4	0.67425
CCNL2	-0.459416666666667
MYBPC3	-0.071
GJA4	3.72975
CDC42SE1	0.763375
TRPV2	-0.9865
MYPN	-4.3226
SIM1	0.0335
CDADC1	0.01875
ZFHX4	1.64275
NIBP	0.6555
ADAMTS19	-0.7555
ABTB2	-1.54175
TSPYL2	0.478375
EIF2S3	-0.4848
SOX30	-0.02175
AP2A1	-0.404833333333333
DKFZP564O0523	0.475833333333333
LOC285398	-0.03925
CDH18	-3.45225
CHL1	3.73975
GATS	-0.2585
TBC1D2B	0.840666666666667
OR1J1	-1.3685
GSN	2.69233333333333
DPCR1	0.24425
GARNL4	-0.528333333333333
SMARCA5	-1.0915
PLEKHG3	0.76
ZBTB45	1.1535
FRMD6	0.120833333333333
PLS1	0.522166666666667
DGKZ	0.4015
EFNA1	1.0013
WDR85	-0.608625
ANK2	1.0465
PAGE4	-1.056
SENP6	0.626
AKR7A2	0.101166666666667
FKBP10	-1.74975
VEGFC	-0.632
LARP1	-0.6141875
SRBD1	0.134
ITGB6	4.05175
SLC1A2	-0.943785714285714
INVS	-1.21983333333333
MPO	1.27225
MOBKL3	0.034
CUTL2	0.094875
KLK2	0.508083333333333
VIM	0.0915
REG1B	0.1165
PCDHGC4	0.353
C3orf34	-0.149166666666667
SUMO3	-0.555166666666667
CST9L	3.5215
MLL4	-0.1625
SPR	0.7535
SAMD9L	1.20575
ABCE1	-0.767
SUPT3H	-1.12016666666667
ACTBL1	-2.07075
ADAMTS4	0.526833333333333
SLIT3	3.46775
RHEBL1	-1.60625
NPM2	-1.2245
MAN1C1	1.56
KIAA1856	1.70091666666667
HSPA6	1.26125
LOC388152	-2.354
C10orf140	0.2575
ZDHHC12	0.0855
LIN7A	-0.6741
PHC2	0.623416666666667
SPHK1	-0.23975
TRIM26	0.4825
FAM83E	0.9995
C18orf24	-2.78766666666667
ZNF578	-0.127333333333333
ORAI1	0.0255
RUVBL1	-0.97325
C7orf20	-0.514666666666667
APAF1	-2.5305
SLC36A4	-1.5155
MYH11	4.6835
NEK1	0.3919
MPP2	-0.77675
C12orf24	-3.05575
TNK2	0.6430625
ZNF289	0.2595
MATN3	0.0254285714285715
IFNGR2	1.227
ITPR1	1.400125
EBF3	4.0862
TBC1D20	0.0976
OR10P1	0.03425
DDAH2	1.36675
SHPRH	-0.31125
STX7	-0.0495
LOC554248	-1.9905
BCAR1	0.0665
ATXN3	-0.307416666666667
TRIM27	-0.367
CDC42EP2	1.2165
CHP	0.747714285714286
SOX17	3.54525
ZNF259	-1.30866666666667
CHCHD1	0.785625
ZDHHC19	-0.1415
GBP2	2.625
GARNL3	1.155875
MRC2	0.935
C1orf52	-0.669
AOF2	-0.4535
LRPPRC	-0.2979
ACVR1C	2.6355
TM4SF18	3.33766666666667
TMEM169	-0.434166666666667
PPP1R16A	0.00362499999999999
EBF1	2.3695
RRS1	-0.911833333333333
SNX2	-0.015
OR2T2	0.3875
RBX1	-0.4985
ANKRD54	0.160666666666667
TSNAX	0.323833333333333
TMEM83	-1.90425
ZBTB7A	1.01525
ATM	-1.76158333333333
LOC338328	2.951
TIE1	1.92133333333333
HIST1H3G	-0.627833333333333
PASD1	-4.30616666666667
TINAG	0.87625
PCDHAC2	0.607
LRRC15	1.163875
WBSCR17	-0.503
TFF2	-0.1775
PARP2	-1.022
NDFIP2	-0.316
PCDHGB2	0.446
WDR60	-0.46625
MAP7D2	-1.9823
USP45	-1.4805
GSDML	-1.14775
TNS1	0.8095
PLCD4	0.265
IQCD	0.724166666666667
SMPX	-1.00775
CD9	1.3805
SRGN	2.327125
CASP7	0.504875
INOC1	0.157
DKFZp451M2119	-0.766125
VMAC	0.962
USP53	0.906
CAMK1G	-0.727625
TMEM106A	-0.385666666666667
CDC20	-2.4969
ACSL5	0.626333333333333
CBWD5	-0.067
C1orf87	-0.857666666666666
KIAA1274	1.6925
PRUNE2	-1.38092857142857
LYPLA2	0.196
DOK6	-0.544166666666667
GPR149	-0.401
FAM30A	2.52525
TMEM129	0.503
SLC35B3	0.8555
ACPP	-0.42
LOC200261	-0.749
SLC4A7	1.5079
CCDC40	2.43875
GART	-1.595125
THOP1	-1.3915
SCARB1	-0.597625
CACNA1F	0.48525
TRIAP1	-0.315166666666667
SYT14L	-0.2385
SFRS8	-0.408833333333333
PBOV1	0.054
GOLSYN	2.124
GJB7	-1.334
CAMK2N1	1.28283333333333
GREM1	2.81258333333333
FLJ20433	1.1165
QPCT	-3.17175
PRKAG2	0.9135
H2AFX	-1.9665
C6orf154	0.121
PLOD3	-1.1465
ZBTB39	-0.726
WASF3	0.728583333333333
DRG1	-0.46025
PRR4	0.0585
SPCS1	-0.19925
KDELR3	0.118166666666667
SRP19	-0.269333333333333
GABRA6	-0.20375
MFSD1	0.95925
MMEL1	2.2055
PDXDC2	-0.4841
BUB1	-4.44933333333333
RNF138	-1.120875
MYLPF	-0.6735
AIF1	1.57416666666667
DYNLRB1	0.8325
HCN3	-1.46483333333333
HIST1H2AI	-1.0885
MAP4K5	0.535583333333333
LASP1	0.732875
LOC130951	0.659
PLAA	-0.0315
KRT6A	0.219
C6orf117	-0.946375
ARHGAP23	0.0665
PTF1A	0.2045
GPHA2	-0.37475
LCE3B	0.1225
MCL1	1.17557142857143
EHBP1	-1.26375
PRNP	0.1915
ZSCAN1	0.40925
C1orf113	0.6105
FOXA3	-3.01075
NEB	0.43925
ASGR1	-3.80633333333333
CTGF	3.53183333333333
RAB17	1.19366666666667
MST101	-0.60875
JARID1B	0.1642
USP37	-0.6423
PTBP1	-0.594833333333333
PTPN7	-0.385833333333333
CDC7	-1.9055
SNX7	-0.23275
ZNF335	0.21925
CPT2	0.2565
HEATR1	-1.162
HSPC152	0.119125
C5orf40	0.3215
PSME1	0.3165
STAG3	-1.79925
TMEM154	1.026
KLHL32	0.0865
TSGA10IP	-0.966
SUV420H2	-0.720166666666667
SF1	-0.4716
2'-PDE	0.209
PNLIPRP2	-1.6675
TRSPAP1	0.0951666666666667
NUP210	-0.285333333333333
ANP32C	-1.52616666666667
RAB11B	0.619166666666667
ASB15	0.2865
ITGB3BP	-2.18725
UBASH3A	-0.8165
YWHAB	-0.052125
TPRX1	-0.28975
LY6G5C	0.15
SLC7A2	-1.396
CLK1	1.6
HSD3B7	0.367666666666667
VDR	1.9375
C16orf74	-0.014
ACE	0.72175
PSMA2	-0.260166666666667
CCDC131	-1.303875
ZNF213	0.875
EML2	-1.36425
ALS2CR13	0.0858333333333333
GLYATL1	0.806
