Hybridization REF	TCGA-A8-A09V-01A-11R-A034-07
ZNF816A	0.923
F7	1.131875
CNOT1	-1.0959
SLC13A4	-1.07325
ZBTB11	-0.05675
B3GALT5	1.431
EXOC2	1.17983333333333
IRS1	0.8368
TMEM1	0.0701666666666667
MRPL34	-0.204166666666667
SAMM50	-0.4295
CDC42EP3	-0.262125
HSF2	-0.2971
MFN2	0.26025
TSPAN7	-1.714
NUCB1	0.1525
RHOH	2.2545
ARL16	-0.4075
TACR1	0.331
SFRS5	-0.24
SNX25	0.558375
RHBDF1	1.553
PCDH18	2.14666666666667
HMG1L1	-0.665
MYO5C	1.808625
MAPK10	0.6065
LDHAL6A	-0.0243333333333333
NUDT12	1.23816666666667
NCAM1	-0.315875
GLIS2	0.3095
GGTL4	-1.37325
DAPP1	-0.7615
ATF7	0.97175
KIAA0748	-1.19175
NFIL3	-1.86825
TM6SF1	0.7526
SEZ6	0.04125
NANOS3	0.253666666666667
DNAJA3	0.0628333333333333
CLDN6	-3.4485
CIITA	2.1205
EPHA4	-1.52341666666667
FANCC	-0.1975
CMTM3	0.638875
PSG3	-0.767571428571428
MRPL15	-1.33025
C21orf59	0.04525
PLCXD2	-0.42975
C2orf34	-0.69425
UBE2L6	0.445125
MED14	-0.275666666666667
HP1BP3	0.8503
C6orf208	-0.0445
TPBG	1.63075
OSR2	-0.268625
XPC	0.325
KLHL7	-1.14233333333333
CCR3	-0.1315
AGTPBP1	-1.54466666666667
PCSK6	1.1746
STAT5A	-1.2184
FAM18B	0.798
LONRF2	2.38283333333333
PTPN2	-0.85275
SF3A3	-0.695333333333333
EFCBP2	-0.35575
HCFC1	-0.335
AHNAK	1.26285
ACTR5	-0.26125
KIF14	-2.25514285714286
TENC1	1.36775
HEATR5B	1.3415
YIPF2	0.309333333333333
MYEOV2	0.420333333333333
DUSP18	1.6075
KIAA1012	0.709
AHR	-0.0605
C17orf53	-1.51983333333333
PTPRH	-4.54025
ATP6V1C1	0.0789
TAS2R3	-0.087
LOC440356	-1.43575
COQ10B	0.28775
PSMF1	0.24925
SORBS2	4.16033333333333
NFE2L2	0.0955
TMCO7	-1.288
SH3PXD2A	0.9421
SH2D2A	1.4335
SPINK5	-4.15325
MRPS24	-1.10075
OPA3	0.236375
TRAF7	-0.329833333333333
C4orf35	0.15
MT1G	-2.451125
MGC39545	0.834
HS1BP3	0.0581
OR2B2	0.0455
CHRM4	-0.3235
SFRP2	4.18741666666667
RIC3	-0.94
ART1	-0.00299999999999997
C6orf1	0.78675
DUS4L	-0.78225
C10orf104	0.256
TNFAIP6	2.717
RTEL1	-1.18325
CCT4	-0.6951
ZNF709	0.79475
CHMP6	0.0493333333333333
UPP2	0.546
CYP19A1	-3.4035
CD151	-0.307833333333333
NDUFA13	-0.5825
ARFRP1	-1.237
FAM26B	2.00175
CRYBA1	-1.6555
MRPL41	-0.562333333333333
NPFFR2	0.023625
HRH2	-0.045
SCAMP3	0.515166666666667
MTMR6	0.4277
MTG1	-0.693333333333333
UBTD1	0.69475
CRABP1	-3.4245
FLJ33790	1.0532
KIAA1908	-0.406166666666667
GPR158	-2.8565
PACSIN3	0.151333333333333
OMD	4.79866666666667
CATSPER1	-0.753833333333333
HOXB8	-1.535625
FBXO46	1.141
OAS1	0.886
SVIL	1.06875
PHB2	-0.59425
ADCY3	-0.3235
NDRG2	0.6965
ERMAP	0.904
APBA2	-1.27633333333333
IGSF9	3.27375
WNT6	-0.825
MYCBPAP	3.16625
ATP2B2	-0.203
CPVL	-1.2593
TRAM2	-1.24758333333333
NOP5/NOP58	-0.8365
ZNRF4	-0.03025
TLK1	0.128875
MTMR12	0.645642857142857
ZNF384	-0.0645
FAM9B	-3.60525
RPN1	-0.0388
PMVK	0.99325
EIF3D	0.2926
SIX2	0.82325
HPS1	0.368
RNF7	0.06575
PSKH2	0.2815
KCTD13	-0.306833333333333
CSMD3	-0.7467
FBF1	-0.00700000000000001
IL8	-5.553125
SERPINB13	0.208363636363636
FBXL20	0.23025
BLR1	0.03
SH2B1	0.185166666666667
RFNG	-0.141875
RAB20	-0.4845
RBM7	0.226
POLR1A	-0.756166666666667
TMPRSS4	-1.28475
TAF9	-0.601125
TERF2	-0.351166666666667
TNFRSF1A	0.324416666666667
ACADVL	0.1215
GTF2H5	0.425
EDG8	-1.16016666666667
C9orf140	-2.044125
UST6	0.3765
ZBTB8OS	-1.0665
ZNF710	0.394
GPR174	-2.3975
ATP6V0A2	-0.79375
KIAA0319L	1.05
XKRX	0.357
DOPEY2	1.3441
SDHD	-0.358583333333333
SUMF1	2.189
OSM	0.63925
OPN3	-1.93375
DAGLB	-0.441833333333333
PPFIBP1	0.1767
TRIM63	-2.86875
C10orf53	-0.014
LYPD3	1.11316666666667
BCL7A	-0.172875
AGER	-0.914833333333333
TCF19	-1.178625
SAT2	-0.044
PFTK1	1.078
GABRE	-3.622625
C15orf38	0.2405
FIS1	-0.139
KCNV2	0.501
CLPS	0.5175
PPCDC	-0.251
FOXN2	-0.5525
NT5E	-3.5909
CD83	0.2255
IL18	1.346875
VPS16	0.215
IGFBP2	-0.3525
NOTCH2	1.269
SIGLEC1	1.46025
CD93	4.73
SULF2	0.53925
CEP164	-0.043625
P53AIP1	0.608
TOR2A	-0.0503333333333333
ZNF136	0.65425
MGP	3.1849
CCDC144A	1.78716666666667
TRPC1	-0.458333333333333
SMS	-1.32833333333333
MAPK7	-0.0606666666666667
RRAGC	0.84025
PARD6A	-0.258333333333333
NUB1	0.689166666666667
SYNGR4	0.37175
OR11H12	0.633
WIF1	0.115125
GCH1	-1.094
OR11H4	-0.248
SLC44A5	1.3475
GPRIN2	1.62
LOC401431	0.6855
CPA4	-3.1469
MELK	-2.77066666666667
IL15RA	-0.72025
CUL3	0.979875
HMBOX1	1.869
PODXL	-1.64875
CCT6B	0.613333333333333
COMTD1	-1.58475
MUC20	0.406333333333333
GPX2	-3.855375
ITK	-2.472
FBXL5	1.77725
C13orf27	-1.37425
DEFA5	0.372
TRHDE	-0.381
MTP18	-0.770833333333333
UQCRQ	-0.0679
ITGB2	0.646916666666667
CSRP2BP	0.541
TAS2R44	0.784
PHPT1	-0.146
FAM44C	0.15
ERH	0.3615
MPHOSPH1	-0.950833333333333
MORC1	-1.032
PARVB	-0.942
LAMA1	-2.72641666666667
PGBD3	0.53475
GIMAP6	3.6115
AREG	0.300166666666667
LIPT1	0.60025
MGC99813	-1.8965
C1orf201	0.291833333333333
GRIN2A	-1.055
MAN2C1	-0.7155
NSUN5	-0.803
SF3B5	0.05425
MYC	-2.0730625
NRXN1	-0.560833333333333
ZNF18	1.228
SPDYA	-0.398375
SLC37A1	1.0285
DECR2	-0.11025
ANKRD38	1.999625
SPTLC3	-2.18475
SUPT16H	-0.246875
DTWD2	0.99875
ULBP1	-0.308
ZADH1	0.537
OIP5	-2.44725
IL10RB	-0.244166666666667
OTUB2	-0.139125
VWA3A	0.1885
SPIC	-0.0542
OR6C4	-0.089
PSCD4	0.5485
DPY19L2P2	0.178
TRAPPC6A	0.859833333333333
C21orf2	0.400833333333333
CEMP1	0.8115
LIN7B	-0.5145
E2F7	-2.24033333333333
VCP	-0.3946875
LAMA3	2.35816666666667
BGN	1.971
GPR160	1.9365
COCH	-5.3575
GPR81	2.498
APOBEC3F	-2.44275
tcag7.1017	-0.06775
C1orf32	0.338
SCGB1D2	4.18125
FLJ43987	-0.451
C6orf170	0.69525
KLK9	0.331
GPD1L	1.03225
VPS37B	-0.40825
ATG3	-0.335833333333333
ADAMTS17	-0.025
KLHDC2	1.488
NDUFV2	-0.382
BLK	-2.907
MATN4	-0.8515
GPM6A	2.95425
GBP4	2.087
TMEM162	-0.00416666666666665
PKP2	2.08
HRASLS	-3.415
MMP1	-4.97025
SFXN3	-0.476
FSD1	-2.53733333333333
ST6GALNAC3	-2.5915
CA12	3.1456
NCOA6	0.6755
C19orf58	-0.5452
PPP4R1	0.431666666666667
MAN1A2	0.4195
IKBKAP	-0.385
UPF1	0.025
KIAA1219	1.1115
WNT16	0.205666666666667
SNW1	0.170125
IL18RAP	1.5435
RPP30	-0.455125
CDC40	-0.0456428571428571
SETD3	-0.0151666666666667
SLAMF6	-0.36625
ELK4	-0.459
TRIM47	0.125833333333333
ACOX3	1.27375
TRIM6	0.57575
KIAA0372	-0.116666666666667
TP53AP1	1.31075
SMURF2	-0.40525
ADAD1	0.33725
EBP	-1.4231
KRTAP13-2	0.029
FLJ36874	-0.688833333333333
TOR1A	-0.333833333333333
P2RY4	0.45
GPBP1	0.56075
TRPV1	0.763375
ADAMTS12	0.5045
PES1	-0.8285
ATG4A	0.242833333333333
MAGEA10	-4.89525
WFS1	1.54425
CC2D1B	-0.458333333333333
PABPN1	-0.422
SLC25A30	-0.11875
SLCO1C1	-0.212166666666667
SLC22A5	1.45
KIF23	-2.043
SYN2	-0.750333333333333
ASPN	9.22316666666667
CENTG2	1.084
QSOX2	-1.9662
FLJ10815	-0.136166666666667
STK24	0.0414375
SPEG	-0.5322
STK10	-0.668666666666667
DACT2	-2.291
AAAS	-0.92725
SSX3	-2.222875
ABCD3	0.8447
C4orf12	-0.17325
PARVG	0.0388333333333333
FIG4	1.404
C9orf46	1.909
TMCO6	-0.5515
IGHMBP2	-0.51875
DUS2L	-1.48766666666667
FAM3C	-0.4205
TMEM16D	-2.5255
DCTN4	0.9165
KCNH3	-0.8375
EIF2AK2	0.19875
AP1S3	-0.06025
CST4	1.2065
PAM	-0.383125
NUTF2	-1.20125
CITED2	0.6272
SLC39A4	-0.9635
C2orf52	-0.6715
GRM3	0.4565
C12orf49	0.15825
CCDC49	0.1377
GRAMD1B	-2.3365
FNDC4	-0.19225
SIAH2	1.254125
GDPD4	0.532
C21orf87	0.643125
ATP5A1	0.0556666666666667
C16orf63	0.140125
LOC388135	0.2445
ATP5J2	-0.87925
MMP3	0.97075
EMID2	-0.53025
CRHR1	0.0605
WDR70	-0.42175
C13orf31	1.2905
ZFAND1	-0.3375
CCL18	0.118333333333333
C3orf49	0.196
RINT1	-1.188
KIAA0408	-2.53033333333333
F13A1	5.2686
SLC10A1	0.038
OGN	4.51225
GIPC2	-1.68766666666667
XPO6	-0.455
LCE1A	0.342
FMR1	0.5606
LOC374920	-0.2125
DUSP3	-0.431125
ANKMY1	0.44875
C7orf50	-0.4515
BBS9	-0.3505
UNC119B	0.35025
C9orf72	-0.456125
MGC35440	0.091
ENTPD6	0.05575
PPP1R2P9	0.0985
ERCC4	0.3185
FAHD2B	-0.604
HMHA1	-0.2235
HACL1	-0.26925
RAD23A	-0.4965
FAM83B	-0.727
PPP5C	-1.39133333333333
RNASEH2C	-0.5695
C9orf153	-0.65325
SCAMP4	0.406625
GHITM	0.108
NDUFB7	-0.60075
ADCYAP1	-0.8025
SP110	1.21933333333333
MAP3K7IP2	-0.29675
DHH	-0.287
AGRN	0.364214285714286
WDR33	-0.0181666666666667
CEP290	0.746333333333333
PRPS1L1	-1.64733333333333
KLRA1	-0.1755
GPR97	-0.6845
CHD7	-1.44558333333333
TLR10	1.269
SLC30A8	-0.4695
HIC1	0.961
IAPP	-0.5085
RXFP4	-0.081
GP1BB	0.611
SHQ1	0.271
NKX2-3	-0.0955
API5	-0.15775
FTHP1	0.0545
MOV10L1	1.33316666666667
TRIM6-TRIM34	1.94516666666667
ADHFE1	2.32125
FAM117A	0.60575
DDI1	-0.0513333333333333
CDON	1.515
TRIM73	-0.2725
IGKC	4.5835
MMP14	0.268916666666667
DYNC1LI1	-0.000250000000000042
C11orf66	0.21125
TRBV3-1	-1.67575
FASTKD5	-0.00525
BIVM	-0.937
LHX4	-0.05975
CXCL2	-2.8217
RAB2B	0.444333333333333
IZUMO1	-0.727
MAP3K15	-2.89325
FAM19A2	0.145833333333333
ZC3H8	-0.438333333333333
ZMAT1	2.77225
SPINK5L3	-2.79775
SLC10A6	1.2435
APPL2	1.05925
CARD10	0.348166666666667
LOC402176	-0.0445
EEF1D	0.534
RAB6A	0.5963
C12orf5	-1.35325
PAPOLG	0.58225
MSRB2	0.55425
BCR	0.5445
PUS3	-0.41775
TIAM2	0.48175
ZNF317	0.2525
CHD2	0.205642857142857
FZD5	-1.04063636363636
NUDT8	-1.37275
ZNF763	0.863
PRC1	-1.30066666666667
ABCB9	-0.524
SPATA3	0.1655
TRAK2	2.309625
STAB1	2.506125
LRRTM2	0.0988333333333333
psiTPTE22	0.8375
DBI	0.08125
SERPINA11	1.4605
NAT5	0.31325
C20orf58	-2.222
RPS6KA4	-0.498
FLJ90650	-1.3735
TGFBRAP1	0.55225
CHRDL2	0.240875
FAHD2A	-1.00516666666667
CNTN1	1.13625
BBS4	0.646
TMEM181	0.2125
MINPP1	-0.2945
MPHOSPH6	-0.803333333333333
HOXC10	-1.4059
ITPKB	0.4935
CLPTM1L	-0.39075
MEOX2	-0.598833333333333
ATP6V0C	0.54425
PRPF8	0.112666666666667
TMC5	4.0945
FKBP3	-0.32675
PLEKHB2	-0.013
OR4D6	0.081
ZNF544	-0.3907
D2HGDH	0.194375
RPL18A	-0.8518
HEL308	0.01425
MPP6	-3.88525
TCERG1	-1.34825
KRT16	-2.05683333333333
KLF17	-1.17375
KLF5	0.027125
CDR1	2.43375
VCX3A	-3.7465
FBLN2	2.008
C14orf104	0.18125
HBE1	-4.5677
OR4S2	0.8215
C1orf108	-0.7625
ROBO4	3.08383333333333
CPEB4	1.681
C11orf80	-1.96
BCKDHA	0.590333333333333
MYOC	0.03125
GIF	0.4685
CKMT1A	-0.98
RPL3	0.5877
THBS1	2.4495
APOO	-0.82875
ARMCX1	2.6695
HSZFP36	1.3875
SNAPC5	-0.59225
EIF4ENIF1	1.2545
ZNF433	0.48225
TNFRSF21	-2.84375
TMPRSS7	-0.2575
SPATA18	1.1285
HPDL	-3.895
MKL2	2.5077
TBX3	1.76146153846154
C21orf93	0.154333333333333
DAXX	0.41125
ELMO1	-0.51525
RGS13	2.632
TAF11	-1.29025
UNC13A	-2.700625
LOC653314	-0.3209
ORC3L	0.03775
IMAA	-1.2125
TARBP2	-0.4655
CABIN1	0.265
TRIOBP	0.264125
HIST1H2AC	0.4
RGS22	0.716166666666667
NCOA1	1.3955
IL25	2.802
SNCG	-0.828
GPR6	0.815
AMDHD1	-3.32716666666667
CHEK2	-0.839
C6orf142	-1.49
DRD4	0.483
C14orf68	-1.5445
GDF11	-2.65
SEMG2	1.004
CD247	-3.29325
CDAN1	0.25125
RBMX2	-0.2205
TGS1	-0.49025
OIT3	0.3985
SYF2	0.58325
MCM4	-2.6785
PKHD1L1	0.195375
CEP192	-0.323166666666667
IFT88	1.70675
RPL9	0.1825
RAB32	-0.249875
DDX43	1.3505
P2RX2	0.386
OR5D18	0.6955
UBE1	-0.302583333333333
SLC24A1	1.121375
ARHGAP5	0.4175
CETP	-1.409
KIAA1731	-0.0781666666666667
SLC9A4	0.5135
PTPN6	0.69175
BAHD1	0.2165
GRIK3	0.9365
CACNB2	0.1675
PDE10A	0.30125
DGCR14	-0.3385
PCDHB9	-0.865833333333333
RHOQ	0.0265
MAP3K4	0.2025
KTI12	-0.210666666666667
RPL23AP13	-1.087
GNG11	-0.28275
CLCN3	1.044
GPAM	-0.816125
VSTM2A	0.063
SLAMF7	1.80366666666667
INTS2	-1.09125
PPP2CA	-0.0945
LRP12	-1.24826666666667
SEC14L2	3.81611111111111
DKFZP586H2123	0.5295
MC3R	-0.063
CIRH1A	-2.09316666666667
HIST1H2AB	-0.109333333333333
POLH	0.143625
MGC16703	-1.66033333333333
SNAPC2	0.4345
FILIP1L	0.9025
RASGRP4	0.5605
LRRC1	1.2975
GAS1	1.379
PRAC	-0.864
DGKA	-0.901
NT5C3	-1.0745
PEG3	-2.56141666666667
NADK	-0.8445
PRR17	-0.25925
LOC374569	-0.34275
SGSH	-0.2675
NLRP8	1.619
GALT	-0.4059
MCF2	-1.2935
ZNF263	1.10975
TACSTD1	1.27516666666667
TYR	-6.7601
ATP6AP2	0.88325
RNUXA	0.0695
ABHD10	-0.0838
GDPD2	-1.5955
SLC35C1	-0.2375
UBE2A	0.03475
HERC5	-1.11416666666667
FAM112B	-4.67333333333333
FBXL16	2.4165
DKFZP434A0131	-0.17675
ELA3A	-3.142
RBM41	-0.512375
HAO2	0.06425
RNH1	0.368
SHANK2	2.40483333333333
OSBP2	-1.22675
DAK	-0.1355
C3orf58	-0.558333333333333
TCL1B	-0.138
KBTBD2	0.174125
SUGT1L1	1.198
UBE2E2	-0.75
MYL9	2.19825
CDC23	-0.733333333333333
PBXIP1	1.4663
CXorf40B	0.954
NBL1	1.03125
RTBDN	-0.0835
RAB11FIP5	0.5045
TTTY13	-0.921
SCOTIN	-0.749583333333333
SOHLH1	-0.107
CDKN1A	-0.572785714285714
NCK1	0.15225
ZNF550	0.86775
SAPS3	0.287916666666667
SPIN3	0.756333333333333
MAGEE2	0.61425
MIS12	-0.1835
OR8H2	0.187
KIAA0774	-2.511
UNC5D	-1.933
CUL7	-0.252833333333333
LIPC	-3.65033333333333
DIO1	3.11575
C20orf11	0.1879
CTRL	-1.355
HS3ST2	-0.42775
PAK4	0.387
CCRL1	3.0125
RNF10	0.157625
ZNF567	0.74525
ZNF660	-0.386
TCEAL3	1.137
MAGOH	-0.675666666666667
CENPB	-0.351
C19orf7	0.912625
LOC388965	0.22
ZCCHC13	0.169
JMJD1A	0.0869
HIST1H4H	-0.4385
TBRG1	-0.1767
GPC3	-4.66375
TAF1C	-0.610125
EBNA1BP2	-0.606666666666667
CIAPIN1	-1.27375
PDGFRA	-0.0941666666666667
CSTB	-0.3545
CENPI	-2.33033333333333
GTF2E2	-0.772333333333333
RPP21	-0.53325
CCNF	-1.45966666666667
KCNQ3	0.52
FAM79A	1.59225
SLC22A12	0.1705
NOVA1	1.54883333333333
FZD3	-0.9955
AKAP8	-0.30925
SOCS5	0.7605
CFDP1	-1.365
DLG5	0.85025
PGM5	0.867833333333333
C1orf144	-0.0445
HDAC10	-0.11
RND2	-0.9045
C20orf199	-0.9785
RNMT	-0.430625
SLURP1	0.231875
ASTN1	0.0945
SH3BGR	1.13675
MYCL1	-0.207125
ZHX1	0.0555
CENPK	-2.7855
FOSB	-0.6643
LOC643406	0.78425
C2orf59	-1.36375
TMEM135	-0.23625
SLC27A2	-1.18825
KRT33A	1.0785
OVOL1	2.33275
PAMCI	-2.7525
S100A7	-2.6285
ZNF789	0.0165
HARS2	0.37925
RPL23A	-0.5905
TCF23	0.9855
UPF3B	-0.833875
C17orf78	0.4665
HLA-DOB	0.130333333333333
C14orf142	0.4145
TEKT5	1.08683333333333
DMWD	-0.036
POLD1	-1.818
GSCL	-0.0925
CALD1	0.3533
SCRT1	0.2825
AIG1	0.76025
UNC84B	-0.5165
ZNF404	-2.068
TMED6	-4.61425
KIAA1462	0.9895
LRRC27	1.88333333333333
PYGO1	0.1125
PIGU	-0.797166666666667
ALAS2	-3.74983333333333
WRNIP1	0.32875
CNNM3	0.897
ZNF2	0.593
ST3GAL5	-0.416416666666667
MRPL23	-0.81575
TSSK6	-0.04325
PSMA6	-0.78075
C16orf70	-0.5445
KIAA1602	-0.594
ALMS1	1.17333333333333
DCN	3.721
TMEM132D	-1.3885
SUCLG2	0.55925
ABHD14A	0.1455
DEXI	0.2395
AMPD2	-1.07516666666667
IFNAR2	-1.35216666666667
CYB5A	2.1039
TLOC1	0.9038
NXF5	-0.568666666666667
NRBF2	-0.27375
KCTD3	1.85925
ITGAE	-0.618666666666667
SLC30A3	-2.5215
ZRF1	-0.804
IFRD2	-1.040375
XAB1	-0.386
PYCR2	0.231333333333333
SERPINB3	-5.6185
TMLHE	-0.1095
GEFT	-1.63
ABCA5	-1.556375
EMR4	0.385833333333333
TSFM	-0.49325
HIST3H2BB	-1.073
ARHGEF19	1.0655
TSPAN17	-0.432833333333333
ABCC8	4.5915
MAP1S	-0.0546666666666667
C22orf36	1.4945
BNC2	0.665714285714286
HIST1H4A	-1.453
NDUFS3	-0.285833333333333
WDR3	-1.093
XKR4	-0.27375
TTC33	0.0556428571428571
STMN2	3.0795
CPN2	-1.02733333333333
HSPC105	-0.708
PCOLCE2	-5.03975
C3orf55	-0.114
KLHDC9	3.46
TBC1D23	0.377375
ATXN2L	-0.778333333333333
MAP2K3	-0.690833333333333
SCAP	-0.903
ZNF486	0.4995
C20orf96	1.04375
NARS	-0.182
ADAMTSL1	-1.46521428571429
PRCC	1.4025
CCDC126	1.08941666666667
ZNF675	0.5745
CALCOCO1	1.15675
ANKRD43	5.079
CWF19L2	0.6255
ZBTB32	1.02283333333333
BRAF	-0.26425
ODF4	0.384
MGC14376	-0.0168333333333333
HORMAD1	-2.61033333333333
AAK1	0.315166666666667
PEBP1	0.8315
TNFSF5IP1	-0.115333333333333
DKFZp564N2472	0.36675
RMND1	-0.194625
IGKV1-5	4.517
COL1A2	3.391
SERPINA5	-0.135875
AANAT	0.116
C19orf21	0.6655
GEMIN5	-0.25125
UBR4	-0.2995
LTBP3	0.8615
AMHR2	-2.76483333333333
PROCR	-0.93875
MYBBP1A	-1.01925
C20orf39	2.71566666666667
ZNF697	0.47875
PASK	-0.1474
ZNF776	1.10583333333333
RFXDC2	0.348375
KIAA0467	0.4115
C10orf96	-1.9435
ZNF503	-1.11275
GULP1	-0.844416666666667
KCNE4	2.91983333333333
DKFZp434K191	-0.832125
LOC196913	-0.1205
BHLHB4	0.4225
CH25H	1.15075
LOC81691	0.110666666666667
ALPL	-0.137
COL12A1	3.31775
FOLR3	-3.49733333333333
GPR123	-0.20225
TRIM62	0.183285714285714
ABLIM1	0.294333333333333
MAST3	-0.03675
RHBDD1	0.913666666666667
LOC338809	0.4765
RYBP	1.07725
TTC26	-0.65375
ZNF22	0.832333333333333
ISCA2	0.08925
RDM1	-1.43975
PIGM	0.95575
GNB3	-1.5425
ACTR2	-0.098
HMGB1	-0.2067
EDG1	1.84716666666667
SOAT2	-4.05775
OR10AD1	0.81
RAP1GDS1	-0.0984166666666667
LCE1F	0.156
ESM1	-0.6025
RCN3	1.74025
CREBL1	-0.36575
DBNL	-0.672833333333333
PTGER3	3.04925
USP30	-0.163
BCL2L12	-0.732666666666667
KIF26B	2.85575
ZNF416	0.79525
ZNF225	0.257
C17orf70	-0.2745
ZNF554	1.26175
RAE1	-0.9735
TNIK	-0.048
ACTN3	-0.162
MGC45922	0.4615
CCNA1	-0.788666666666667
RYK	0.809166666666667
IL26	-0.2865
LRP3	0.362333333333333
QARS	-0.796
SOX7	0.612357142857143
BID	-1.04825
OR2S2	0.1635
CXCL14	4.01425
C11orf47	-1.044
MGC29891	1.28483333333333
HSPB8	-0.2002
PRDM14	-2.2505
NUFIP2	0.04625
MNAT1	-0.468875
ZDHHC2	-1.50191666666667
MBNL2	0.88975
ADD3	-0.613
CSNK2A1P	-0.7525
KLK6	-2.365
TMEM111	-0.0162
KIAA1279	1.10675
NUBP2	-0.0423333333333333
RAB42	-1.6525
ID3	-1.2911
TM9SF1	0.33725
MDP-1	-0.47025
POU4F2	0.29575
IQCK	2.26725
C16orf14	-0.742
CAPN3	-0.58825
FAM43B	-0.2645
RECQL	-0.854
AP1G1	-0.765928571428572
CTNNBL1	-0.787166666666667
ECHDC1	-0.814333333333333
SMARCC1	-0.9143
FOXQ1	-1.191375
GNAI3	-0.1035
POLG2	-0.83025
CD4	1.269
ITLN1	-1.234
EBI2	1.0185
IRF1	0.25225
PTPRE	2.0452
PTK2B	-1.11025
NXNL2	2.7665
SOX4	1.08888888888889
TSPAN3	-0.5675
SH2D1A	-5.24083333333333
C8orf58	-0.0568333333333333
USP20	-0.73425
DUSP22	-0.614833333333333
CALB1	-3.33366666666667
L3MBTL2	1.1575
MCRS1	-0.47925
TMEM118	-1.39066666666667
C18orf8	0.411
FLJ10241	-0.244125
GJA12	0.642
PKD1	0.182166666666667
ZFP3	0.622
JAM3	-0.90375
LAPTM4A	1.876
DIRC2	0.7035
KIAA2022	1.10133333333333
MYOM1	0.439
TRPM8	-3.55016666666667
MOP-1	0.58725
PHKG2	0.040875
ZNF650	0.6205
KIAA1522	1.854125
PSG8	-2.3455
DDX19B	-0.878
MOBKL1B	-0.26275
DIAPH2	-0.61125
PTPN12	0.28375
CLN8	0.096
CRYZL1	-0.136333333333333
CRY2	1.1925
FCGR2B	3.28233333333333
PNPLA4	1.518625
ZNF454	0.197
DKFZp434B1231	-0.36675
CLDN11	0.2609
RFWD2	0.680833333333333
CIB2	-1.17583333333333
MXRA8	3.185375
HRK	-1.231
MAML2	-1.21775
C4orf31	-0.1545
C6orf192	-0.2995
COG6	0.429625
FAM5B	0.23775
NFATC1	0.7896
SEPT10	-0.71325
SCYL1	-0.3473
RPP40	-1.7685
SCOC	0.788
KIAA1450	1.18125
CTDSPL2	-0.073
TBX5	1.848
NAPG	-0.66775
RHD	-5.02275
C14orf45	3.60233333333333
ZBTB22	1.041
PLCG1	-0.892
ANKRD10	0.0515
AQP7P2	-0.2465
TAGLN2	0.396166666666667
HTR2C	-1.2028
SLC16A7	-1.69816666666667
C17orf83	0.29
TSGA14	-0.2815
MDH1	-0.36425
PPP3R2	0.0548
DCBLD2	-1.63242857142857
RBM33	-1.018625
DPH3	-2.23225
SYT10	-1.68116666666667
FMO4	2.6065
THYN1	-0.47375
DRD5	-1.449
OTOR	0.326125
PGRMC2	0.233
KATNAL1	-0.286625
PAQR6	-0.48075
UBE2I	-0.286
C14orf28	0.436
C8orf70	-0.20425
FLYWCH1	-0.435625
ANGPTL3	-1.84825
GLRX2	-0.314833333333333
ATP11A	-0.932285714285714
ARL5B	-0.377375
MUC16	-1.785
SLC25A5	-1.63621428571429
ACRC	0.33075
MYO1C	0.233125
FAM89B	0.743333333333333
FAS	0.366375
KIFAP3	1.80375
GLRA2	0.408
BTN3A2	-0.1287
CNKSR3	-0.47125
CSTF3	-0.6315
ARPM1	0.485
KIAA1530	0.283
C9orf150	1.84166666666667
PRKCI	0.46325
tcag7.1015	-1.4555
SOD3	-0.97775
ZNF574	0.509
CYP21A2	2.84225
RPL12	0.4265
COMMD2	-0.73675
WIZ	0.2975
LOC344405	-0.6
ALDH4A1	-1.14311764705882
CRYAB	0.7855
COPA	0.3828
PCDHGA7	0.184
KIF11	-1.389
RASD2	-0.444625
SLC26A3	1.5035
ZNF175	0.61
JAKMIP2	-2.867375
C8orf4	2.927
PTHLH	4.1385
SLC40A1	5.54
OR7D4	0.355666666666667
PCDHB17	-0.786
CD36	0.985642857142857
C6orf203	0.5785
PRKG2	0.2905
LOC400566	1.922
ANAPC13	0.66225
SLCO3A1	-1.20125
ZNF692	-0.3385
FANCL	-0.479
SH3GLB1	0.293
C12orf61	0.5845
KBTBD6	0.33925
SUPT5H	0.079
XRCC6	-0.2056
HUS1B	-0.8266
FAM133B	-0.0728571428571429
LOC728276	0.7905
KCTD18	1.12825
SOS2	1.0785
CCDC99	-1.694
C1QTNF5	3.6445
NNAT	0.158833333333333
USP16	0.4155
LARS	-0.447625
ZBTB2	0.26075
ABO	0.3185
TRAF3	-0.133
GALNT5	-1.6145
NAP5	1.096
ALG14	0.467
KIAA0515	0.385692307692308
WDR75	-0.473333333333333
TEX261	-0.362583333333333
LY86	0.737
LOC389072	-0.037
FLJ13611	0.11075
MRGPRX2	0.3055
SNRPA	-1.348875
OR2G2	-0.019
GPRASP2	1.14225
C7orf42	0.3818
C9orf163	-0.6065
CYP11B2	-0.042
FCRL3	-0.001
PRDX1	-0.5535
FGB	-7.8305
COX17	0.009
C16orf33	0.224
PIWIL1	-0.3325
FOLR1	-3.41666666666667
KIAA0082	-0.17275
FREQ	-1.33816666666667
TMCC2	-1.58516666666667
TCF12	0.350416666666667
ZNF721	1.02875
FAM130A2	0.73
POU4F1	-3.1675
SNRPF	-1.429
SGIP1	2.15466666666667
ZNF641	1.09033333333333
