Hybridization REF	TCGA-BH-A0DE-01A-11R-A115-07
TAT	0.027375
TBCA	-0.4135
MGC33407	0.3995
GPR115	-1.4345
CYGB	1.0055
FNBP4	-1.33016666666667
C12orf43	-0.02275
CBL	-0.3436
CLECL1	2.3835
PPAPDC1A	1.789
WDR25	0.0125
SGCA	1.581
C22orf29	-0.2208
YIPF1	0.96575
GALK2	-0.99375
RAB3B	-1.20066666666667
LOC440087	1.30575
UCP1	-0.3935
REEP5	2.257125
FADD	-0.4849
FOXA1	2.808375
CACNA1A	0.3195
ABI1	0.0331666666666667
GRIN2D	1.12875
SLC1A4	0.0988333333333333
LOC401127	-1.2645
HINT2	0.46925
PLD4	1.58583333333333
ZNF286A	-1.27975
ENY2	-0.6345
IL1F6	0.094
PXDNL	0.568
C20orf79	0.434
TNFSF13B	3.7365
DENND3	0.871125
JARID1D	-3.4235
HIST1H2AK	0.810875
LOC93349	-0.2503
SSH1	-0.7991
ENSA	-1.467
LOC219854	0.157166666666667
CKAP2	-0.7574
DKFZP564J102	0.7415
MGC87315	-0.539666666666667
HNRPAB	-1.4225
AMH	-2.107
ZNF526	0.8525
BRUNOL5	-0.3684
CACNG3	0.0588333333333333
TRPM1	-2.0865
PPP2R1A	0.219875
COL2A1	-0.97775
DDN	-0.3865
FLJ25770	0.988333333333333
HK2	0.527714285714286
ELOVL6	-0.50275
MDK	-0.624
EPHX1	0.62875
RASSF2	0.6155
DKFZP434B0335	-0.455
DLX3	-0.800125
PRTN3	0.05525
AVPR1A	1.38925
C21orf125	-2.29825
TNFAIP8	-0.538333333333333
GNB2L1	-0.72725
CALCRL	4.6665
SCGB2A2	8.64033333333333
UBXD7	0.21175
ZNF674	-0.317
TMEM35	-0.332
BRSK2	-0.905
HECTD3	-0.252833333333333
TMEM188	-0.2705
LGALS9	2.122625
SCARB2	0.792833333333333
USP34	-0.0146666666666667
C17orf28	2.11575
ZDHHC23	-0.546
AQP12B	0.3065
SLC16A3	-0.2785
APLP2	0.436875
ITIH2	-5.3015
MICAL3	-0.415375
TNNI3K	0.842555555555556
HDAC2	-0.771625
PRR7	-0.3652
THBS2	0.864
LOC751071	-1.66833333333333
CA2	-0.873
RANBP17	0.3625
RLN3	0.14725
CRYZ	-0.3895
GBAS	-0.403666666666667
TAS1R1	-0.369
MPZL3	-0.0915
PCDH8	-0.66425
HSP90B1	-0.251083333333333
KCNK15	1.7865
TNIP2	0.5835
GPR146	1.07
NOL6	-0.22275
SPC25	-3.98911111111111
STEAP2	2.39421428571429
VAMP3	-0.536333333333333
TCIRG1	-0.1935
ZP4	-0.567166666666667
PARL	-0.192625
TRIM39	-0.1045
KIAA1305	2.266
CRNN	0.390333333333333
GRN	1.35675
HSH2D	-0.15125
SCAMP1	0.9284375
KIAA1913	1.87225
PTS	-0.5345
BANP	-0.3855
PRKACG	0.41025
ADCY6	0.918333333333333
C16orf46	0.6385
CYP51A1	0.166125
DDC	-6.08133333333333
ANPEP	-0.603666666666667
PROM1	0.914666666666667
SIGLEC10	2.245
COPG	0.9635
FAM26E	1.49925
TRIP4	0.1925
SNX3	-0.143166666666667
C1orf175	0.481833333333333
PPY2	-0.142
C14orf152	-0.193
FTSJ1	-1.089
DST	0.65865
LOC554235	0.0685
GLRX5	-0.67525
C20orf12	1.4626
CAB39	0.366333333333333
MSH2	-1.39933333333333
PIP4K2C	1.36825
CYLD	0.923
WTAP	0.24975
MGAT4A	0.802555555555556
TSC22D4	-0.00670000000000001
CHRM2	-1.5525
PPYR1	0.164833333333333
CCNH	-0.0265
RRM1	-0.766
ECAT8	-3.5395
LOC400120	0.17275
GABRA4	0.00814285714285711
C14orf4	1.26883333333333
C1orf59	-2.0135
CTDSPL	0.666083333333333
NHEDC2	-0.2525
PDE11A	-0.510333333333333
KLHL29	-0.17975
CD5	0.0674
TSPAN9	1.482125
WDR67	-0.543
THUMPD1	0.8395
C18orf17	0.399
CLYBL	-0.277666666666667
FLJ13231	-0.235875
CMBL	0.758625
LECT2	-0.625
NKAPL	3.10083333333333
LOC654780	0.7
OR4C6	-0.1775
RAB30	1.626
TSSK4	-0.116
TMEM163	0.8505
OSBPL11	0.672416666666667
GNB5	-0.916
CCL21	1.10025
C1orf121	-0.557666666666667
FMO2	2.54016666666667
RPTN	0.304
MSTN	1.355
VCL	0.383857142857143
FYTTD1	-0.309
C11orf1	-0.33475
CCDC88C	-0.97575
HFE	-0.163111111111111
MOGAT1	0.0815
FAM125B	1.06466666666667
IRGQ	0.306
RAVER2	0.372
AKAP5	0.626
SSSCA1	-1.2105
C11orf63	0.90525
ACTG2	1.3149
PORCN	-0.3825
DTL	-2.29172727272727
TMEM151	1.08975
FAM122C	-0.1955
RSAD2	4.4026
BAT4	-0.308
KRTDAP	-1.70416666666667
MYH8	0.7945
CRTC3	1.055
LRRFIP2	0.8469
INTS4	-0.686666666666667
TTN	-1.438
SLC26A5	-0.3945
PLLP	-0.0315
RGS6	-0.273125
SRGAP3	1.454375
ZNF525	-0.0901666666666667
NBR2	0.414666666666667
C13orf1	0.7146
ZNF137	0.2345
CEP27	-2.045
BEST2	-0.188
RNF121	-0.9035
DMRTC2	0.1175
C8orf76	-0.7455
BCCIP	-0.03225
MEST	0.21625
HTRA2	-0.2625
ANGPTL2	1.07625
ILKAP	-0.009
ERAS	-1.5575
HBS1L	-0.586625
CPA5	0.2045
TMEM30A	0.313
CD300LF	2.47366666666667
WISP3	2.685
CRK	0.110571428571429
PDS5A	-0.5342
BRPF3	0.0201666666666667
NEDD9	-0.18325
SMPDL3B	0.01175
PSG6	0.7505
PSMD13	-0.2445
ETV5	-0.7609375
OR51A4	0.275
BTBD7	0.304416666666667
GSTO1	-0.55575
hCG_16001	0.7375
MAD2L1BP	-0.572333333333333
COX6A2	1.363
SCNN1A	2.571
LSM1	0.0421666666666667
UGT2B11	-0.7855
IDUA	1.2645
PPP2R3C	-0.577166666666667
COX11	-0.1625
PDZK1	-3.0895
ZNF443	0.111833333333333
MGC21874	1.16733333333333
ZNF323	0.2229
KRTAP10-10	0.508
CXCL6	-0.35425
SLC34A2	2.4005
LOC284402	0.1725
NPTN	1.7015
UPP1	-1.1395
SLC6A9	-1.247
OR7G3	0.49875
CISD1	-0.552833333333333
ZNF545	-0.651333333333333
SYT14	-0.5565
NT5C3L	0.457333333333333
ZNHIT3	-0.148333333333333
SNRPD3	0.14975
KIAA0701	0.204875
UNC93B1	-0.0543333333333333
GMNN	-1.894625
SPCS2	0.0406666666666667
LOC388524	-0.5205
NAPRT1	-0.361
PNLIPRP1	0.131666666666667
OR6V1	0.564
PRKAB1	0.13925
EYA4	-3.5008
KIF20A	-2.76125
ALG10	-0.1675
ITPKC	1.65516666666667
LMX1B	1.103
RPUSD4	-0.786
C7orf34	-0.3705
DLGAP2	0.172
PFN1	-0.5542
MICALL2	-0.584083333333333
ZNF654	-0.165
SS18L1	-1.169875
SLC16A8	0.47775
MKI67IP	-0.157833333333333
ITGB3	0.466625
TCEA3	2.31441666666667
CEP152	-2.3700625
CLIP1	1.03675
ZNF75	0.0750625
ATP5C1	-0.749666666666667
NUDT5	-0.882666666666667
PSCDBP	0.8095
UBP1	-0.00625
RBM27	0.13025
C13orf15	2.2915
ZNF282	-0.0981666666666667
ZNF222	0.0398
COL10A1	5.59675
PRDM15	-0.959875
TTTY5	-1.4885
FAM9C	-0.331222222222222
C20orf67	0.25675
GNG13	1.3395
F12	-1.82
C1orf41	-1.358
CPXCR1	0.729
GSK3A	0.253625
SUPT6H	0.610166666666667
PI16	1.9
ELL2	-0.21125
C9orf167	-1.40316666666667
PVRL3	-2.0593
FLJ38596	0.359
ADAM20	0.05125
GPR89A	-0.1755
GPR87	0.3835
ZNF30	0.63775
SMR3B	6.9695
ZNF770	-0.2055
TRPC4AP	-0.6195
DKFZP686E2158	0.638666666666667
C2orf28	0.300666666666667
FREM1	-0.7865
LAMA4	1.185
ADPRHL2	-0.29475
EIF4G2	0.0676666666666667
GUCA1A	-0.179
CTNNA2	0.5475
NUDT15	-1.32733333333333
CEPT1	0.226166666666667
ZNFX1	0.8128
CCDC92	1.196
TDRD1	-2.488
KCNK5	-1.64716666666667
ETNK1	0.4075
LTA	0.4475
TTPA	-0.2005
B3GALNT2	-0.798625
SC65	0.0463333333333333
PEX5L	-0.109625
EPS15L1	0.1035
MGEA5	0.267375
HIST1H3A	0.04475
ING1	-0.373375
BCAT1	-3.14425
ORC6L	-3.56645454545454
KLK11	-4.58933333333333
C19orf28	-0.908625
DNER	-4.599
MED22	-0.330142857142857
ETV6	0.949166666666667
CHAC2	-2.56475
CD300E	0.0705
CEBPB	0.72825
ZNF398	0.0305
LRCH3	0.00650000000000001
HMGA1	-2.20033333333333
CAPN7	-0.130166666666667
MGC5566	-2.123
CCL3	3.320125
NANOS1	-0.7305
ZFYVE19	0.3445
APITD1	-1.11233333333333
PARD3	1.492125
IRAK4	-0.413666666666667
SERPINI2	0.32
CEP170L	-0.05875
TTC9	1.86225
MYOM3	-0.80975
MLPH	1.791875
LOC222699	-0.106
NRG1	-1.17016666666667
TBC1D9	3.204
TTK	-3.76366666666667
ZNF557	0.5849
DDX41	-0.698333333333333
FANK1	2.273
UBE2D2	-0.26925
PSMB10	0.59575
MYH7B	0.7005
GABARAPL2	-0.19675
MARVELD2	1.86866666666667
DGCR2	1.1975
UNC45A	-0.014
C6orf72	-0.436
ZNF683	4.5055
GIT2	0.33775
CASK	0.7865
C14orf161	1.08316666666667
LRRC44	1.46275
TIFA	0.311375
UTP11L	-1.0985
C6orf65	-1.04075
FDPS	-0.72125
DUSP9	-1.7906
SLC17A8	-0.2925
OR51G1	-0.063
NANS	0.4075
OLFML1	1.6585
ATP10B	-1.149
NPAS3	-0.02575
PRKCA	-2.3186
GGA2	0.3505
LCE4A	0.4725
SPANXN3	0.156
CCDC115	2.007875
SDCCAG3	-1.23725
GLIPR1L1	-0.45825
TTC1	-0.18625
C17orf76	0.808
MAD2L2	-1.44125
HIPK1	0.6036
LRRC3B	0.157833333333333
CLN3	0.0606363636363636
C17orf47	-0.33
FMN2	-3.22325
TUBB1	-2.105
WAPAL	-0.210333333333333
C3orf21	-0.531125
SCN5A	-0.1476
SMYD1	-0.154
BEX5	-0.001
ZNF192	-0.554
SEC22A	-0.333
GRIA2	0.980214285714286
KIAA0825	-1.1195
NUSAP1	-2.59772727272727
LANCL1	-0.140125
C15orf40	-0.6828
ZNF645	-0.0387142857142857
GPR61	0.51175
NLRP14	-0.45
SNX21	-0.5248
C1QTNF8	0.1955
C17orf46	0.3055
IFNA8	1.1995
SPRR1B	-2.4472
FLRT1	-0.948
SNX17	-0.0955
ASB2	0.427666666666667
HBG1	-4.748
RPRML	-0.89675
JOSD2	0.8145
PLSCR3	0.43925
SPOCD1	-0.793666666666667
RAB39	0.0735
GHRH	-0.376166666666667
ITIH5L	0.0975
C17orf37	1.07275
SMCR8	0.8035
DPY19L2P3	-0.747166666666667
IL11RA	0.352666666666667
GDF3	-3.81933333333333
RPS6KB1	-0.546083333333333
DNAJC19	1.7533
TOP1	-0.4335
CRCT1	-1.07125
MPST	0.37275
DPM2	-0.013625
FAM38B	0.567833333333333
SLC18A1	-1.63766666666667
FARP1	-0.119333333333333
PAX7	-0.02725
TUBD1	-1.167
GNL3	-0.310125
BTG2	2.59473333333333
NDUFS6	-0.8355
C1orf79	-1.69325
ERAL1	0.25975
ECHS1	0.52175
VPS4A	-0.466333333333333
CYP11A1	-0.322625
ABCC6	-1.32785714285714
PBX4	-1.569
MOSC1	0.907
NCF4	1.00625
HYMAI	0.8995
NAGPA	0.11275
OTOP2	0.00275000000000001
ACOT12	-0.2595
MTHFD2L	-0.15225
LOC441376	3.99775
C19orf34	0.388
RAB1B	-0.324
ALDOAP2	-1.0345
NTRK1	-1.153
ARTS-1	0.4377
SLC6A11	-0.419
NAP1L2	-0.02625
CNGB1	-0.343166666666667
EPB41L4B	0.542416666666667
FAM134B	2.869375
HS3ST3A1	-0.590833333333333
CPXM2	5.33375
SIRPB2	0.225
CHORDC1	-1.17833333333333
TRIB3	-1.40383333333333
SLC2A5	1.279
C2orf49	-0.566333333333333
DDX5	0.13125
OR5L1	0.5995
ANAPC4	-0.399333333333333
ZSWIM1	0.516875
LOC93622	0.26725
KCNK3	0.455
RP11-35N6.1	-2.20533333333333
ZFP161	0.677166666666667
AQP9	2.59525
SLC15A2	-1.141
MREG	-0.2185
OR9I1	0.531
PDLIM2	0.286125
ADAM7	-0.3455
GSTCD	-0.599666666666667
WDR21A	-0.2965
SLC12A8	1.2155
TMEM174	0.06825
IGSF3	-0.460666666666667
LRRN1	-0.9855
LOC402117	0.51325
SRPK1	-1.93233333333333
LY6K	-2.1771875
NFIA	1.855
PTCD3	-0.57375
LEP	3.58116666666667
PCDH21	-0.252166666666667
MAPKAPK2	1.336
NMNAT1	-1.34133333333333
LHFPL2	0.793125
C9orf43	1.24175
DIP2A	-0.972666666666667
ACTR8	-0.013875
CCDC34	-0.81425
PTPN22	-0.379125
ITGA3	0.65425
FAM129C	0.51425
RABGGTA	0.590166666666667
UNC45B	0.3135
KIAA1033	-0.22225
ZNF510	-0.0895
CYP2D6	-0.574
SLC26A10	-1.1675
STX8	-0.22275
LUZP1	0.2175
WDR89	-0.00433333333333333
EIF4G3	-0.2841
C5AR1	1.287625
ZNF623	0.342
A2M	1.844
TGM7	0.2285
GRPEL1	-0.707333333333333
LMNB2	-1.4799
ROCK2	0.162666666666667
SNX16	-0.3095
CCDC66	0.81575
ANXA3	-0.70675
KIAA1609	-0.646125
EED	-1.29975
RNF32	-0.844
HES1	0.4791
CLC	0.477666666666667
ISL1	0.1485
KIAA0528	0.067
MANEA	0.076
C1orf61	-3.241
hCG_2001000	0.88125
RAPGEF6	0.3444
KIAA0020	-0.477666666666667
NEIL1	1.2405
C16orf45	0.901125
RBM10	-0.269166666666667
C10orf125	-1.110875
MRS2L	-0.451
DNAH17	-0.292
C19orf10	-0.1165
C1orf160	0.4645
SLFN12	0.098
EXOC3	-0.251
HIST3H3	0.33725
NCOR2	0.815666666666667
TNFRSF9	0.46475
MFSD8	0.27225
ALX1	-3.83216666666667
NOL1	-1.183
PODN	2.9625
TIAL1	-1.1795
HIST1H1E	0.17125
NPY6R	0.3165
TM4SF4	0.20575
CORO2A	0.81225
ETNK2	1.60116666666667
APOE	0.9286
ANGPT4	-0.5715
HDGF2	-0.61525
G30	0.166
ST8SIA4	0.219375
F2RL1	0.173125
FAM19A4	-4.11475
CCAR1	-0.421
B3GNT7	0.01275
OPHN1	-0.6644
DSCR6	1.815
C21orf13	0.484166666666667
GAS2L1	0.833416666666667
RFX3	-0.283166666666667
COPS4	-0.048125
BCHE	-4.12433333333333
BCL2	3.391625
HBZ	-3.06533333333333
ARL13B	-0.038625
MAPBPIP	0.981125
MYO15B	0.358
SPZ1	0.34575
KIAA1324	3.81422222222222
PLCL2	-0.292375
C4orf29	-1.16425
WDFY2	-1.094625
ZNF284	-0.651
NAALADL1	0.5715
DUSP5	1.3975
PXDN	0.318875
SLMO1	0.165
TNXB	0.3904
BIRC7	-0.9745
A4GALT	1.76166666666667
TIMM22	-0.354
FAM110C	0.61475
TOMM34	-0.875
ABHD9	0.525
ADAM32	-0.105
CRHBP	1.9405
AQP2	0.51125
LOC130355	0.9055
ZNF187	-0.148833333333333
ZNF816A	0.1595
F7	1.006
CNOT1	-0.9152
SLC13A4	-0.8385
ZBTB11	-0.4445
B3GALT5	-0.2355
EXOC2	0.8325
IRS1	0.7231
TMEM1	0.0585
MRPL34	-0.0651666666666667
SAMM50	-0.682
CDC42EP3	1.933875
HSF2	-1.0198
MFN2	0.128
TSPAN7	-0.205
NUCB1	0.7855
RHOH	-1.575
ARL16	-0.1475
TACR1	0.2495
SFRS5	-0.745
SNX25	0.493
RHBDF1	1.13483333333333
PCDH18	2.10833333333333
HMG1L1	-0.4725
MYO5C	1.592375
MAPK10	0.1755
LDHAL6A	-0.175
NUDT12	1.60066666666667
NCAM1	-0.5455
GLIS2	0.1995
GGTL4	-0.38175
DAPP1	0.9225
ATF7	0.3955
KIAA0748	-0.8055
NFIL3	-0.34
TM6SF1	1.1182
SEZ6	2.57425
NANOS3	0.471333333333333
DNAJA3	-0.201166666666667
CLDN6	-2.1505
CIITA	2.8584
EPHA4	0.65
FANCC	0.3305
CMTM3	0.818
PSG3	-0.35225
MRPL15	-0.9175
C21orf59	-0.5055
PLCXD2	-0.0315
C2orf34	-0.586625
UBE2L6	0.844125
MED14	-0.194
HP1BP3	-0.3155
C6orf208	-0.2365
TPBG	0.63025
OSR2	0.628875
XPC	0.0145
KLHL7	-0.917666666666667
CCR3	0.2355
AGTPBP1	-0.936833333333334
PCSK6	2.76746666666667
STAT5A	-0.0557
FAM18B	0.43575
LONRF2	1.97416666666667
PTPN2	-0.51875
SF3A3	-1.185
EFCBP2	-0.65375
HCFC1	-0.5245
AHNAK	0.717
ACTR5	0.07075
KIF14	-3.50414285714286
TENC1	1.8225
HEATR5B	1.1795
YIPF2	0.427166666666667
MYEOV2	0.338833333333333
DUSP18	1.29225
KIAA1012	0.382
AHR	0.105166666666667
C17orf53	-0.998
PTPRH	-2.84525
ATP6V1C1	0.1223
TAS2R3	0.853
LOC440356	0.41975
COQ10B	0.5535
PSMF1	0.4775
SORBS2	1.2065
NFE2L2	0.216
TMCO7	-0.69
SH3PXD2A	0.6344
SH2D2A	-0.75775
SPINK5	-3.2065
MRPS24	-0.46925
OPA3	0.558875
TRAF7	-0.551333333333333
C4orf35	0.2375
MT1G	-1.009625
MGC39545	-0.81825
HS1BP3	0.5352
OR2B2	0.627
CHRM4	0.1945
SFRP2	3.73208333333333
RIC3	1.445
ART1	0.3295
C6orf1	1.071375
DUS4L	-0.946
C10orf104	0.49275
TNFAIP6	2.95275
RTEL1	-1.03275
CCT4	-1.0683
ZNF709	-0.2295
CHMP6	0.444333333333333
UPP2	0.468
CYP19A1	-1.91675
CD151	0.31
NDUFA13	0.4895
ARFRP1	-0.710166666666667
FAM26B	2.17625
CRYBA1	-0.745
MRPL41	0.529333333333333
NPFFR2	-2.010375
HRH2	-0.051
SCAMP3	-0.0268333333333333
MTMR6	0.9429
MTG1	-1.23033333333333
UBTD1	1.67475
CRABP1	-2.718
FLJ33790	0.5446
KIAA1908	0.167833333333333
GPR158	1.59825
PACSIN3	-0.418333333333333
OMD	3.04533333333333
CATSPER1	-0.295
HOXB8	-1.238625
FBXO46	1.1505
OAS1	1.68333333333333
SVIL	0.77375
PHB2	-1.0575
ADCY3	0.19
NDRG2	2.522
ERMAP	0.00660000000000001
APBA2	-1.87983333333333
IGSF9	2.067
WNT6	-0.270714285714286
MYCBPAP	0.2015
ATP2B2	-0.426
CPVL	-0.9394
TRAM2	-0.821666666666667
NOP5/NOP58	-0.723
ZNRF4	-0.0929999999999999
TLK1	-0.043625
MTMR12	0.239642857142857
ZNF384	-0.0945
FAM9B	-2.73675
RPN1	0.7806
PMVK	1.03025
EIF3D	0.00229999999999999
SIX2	1.9105
HPS1	0.351071428571429
RNF7	0.27975
PSKH2	0.6155
KCTD13	0.251
CSMD3	-0.5906
FBF1	-0.1345
IL8	-4.75125
SERPINB13	0.362
FBXL20	-0.5595
BLR1	0.45225
SH2B1	0.144166666666667
RFNG	0.305625
RAB20	0.102833333333333
RBM7	-0.8365
POLR1A	-0.341666666666667
TMPRSS4	-1.76875
TAF9	-0.687125
TERF2	-0.202
TNFRSF1A	1.52633333333333
ACADVL	-0.4545
GTF2H5	-0.559
EDG8	0.771666666666667
C9orf140	-1.205875
UST6	-0.51725
ZBTB8OS	-1.34225
ZNF710	0.321
GPR174	-1.426
ATP6V0A2	-0.84525
KIAA0319L	-0.271583333333333
XKRX	-0.367
DOPEY2	0.5473
SDHD	-0.816083333333333
SUMF1	2.01275
OSM	3.60725
OPN3	-1.9605
DAGLB	-0.0333333333333333
PPFIBP1	0.2617
TRIM63	-2.85025
C10orf53	0.8305
LYPD3	0.0241666666666667
BCL7A	-0.130875
AGER	-1.40283333333333
TCF19	-1.5405
SAT2	0.43225
PFTK1	0.619
GABRE	-1.444625
C15orf38	0.2453
FIS1	0.553
KCNV2	0.13675
CLPS	0.321666666666667
PPCDC	-0.492625
FOXN2	0.351833333333333
NT5E	-2.6513
CD83	1.74575
IL18	0.293625
VPS16	0.181
IGFBP2	0.244333333333333
NOTCH2	0.6915
SIGLEC1	2.88475
CD93	6.233
SULF2	0.655
CEP164	-0.19125
P53AIP1	-0.0798333333333333
TOR2A	0.0285
ZNF136	0.62525
MGP	3.9509
CCDC144A	-0.394
TRPC1	-0.637666666666667
SMS	-0.735333333333333
MAPK7	-0.464833333333333
RRAGC	0.42325
PARD6A	0.566666666666667
NUB1	0.711666666666667
SYNGR4	-0.56325
OR11H12	0.245
WIF1	1.01375
GCH1	0.6325
OR11H4	-0.67
SLC44A5	-0.098
GPRIN2	0.485333333333333
LOC401431	1.26075
CPA4	-2.6961
MELK	-3.14911111111111
IL15RA	0.763
CUL3	1.625375
HMBOX1	1.17925
PODXL	-0.365
CCT6B	1.29283333333333
COMTD1	0.1485
MUC20	1.04416666666667
GPX2	-2.409375
ITK	-0.877375
FBXL5	1.67175
C13orf27	-1.8305
DEFA5	0.2625
TRHDE	0.165
MTP18	-1.325
UQCRQ	0.209
ITGB2	1.70016666666667
CSRP2BP	0.51925
TAS2R44	0.251
PHPT1	0.348375
FAM44C	-0.2085
ERH	0.27075
MPHOSPH1	-1.92683333333333
MORC1	-0.5175
PARVB	-1.18425
LAMA1	-2.35090909090909
PGBD3	-0.135
GIMAP6	4.6805
AREG	-0.436833333333333
LIPT1	-0.035
MGC99813	0.7375
C1orf201	-0.0405
GRIN2A	-0.6375
MAN2C1	-0.503125
NSUN5	-0.959
SF3B5	-0.202
MYC	-0.90575
NRXN1	2.15216666666667
ZNF18	0.0205
SPDYA	-0.1795
SLC37A1	0.823
DECR2	0.28175
ANKRD38	1.19
SPTLC3	-2.35016666666667
SUPT16H	-0.582125
DTWD2	-0.3715
ULBP1	-0.987
ZADH1	-0.770666666666667
OIP5	-3.006
IL10RB	-0.3675
OTUB2	-1.12975
VWA3A	0.282166666666667
SPIC	0.106166666666667
OR6C4	0.1775
PSCD4	1.99966666666667
DPY19L2P2	-1.386
TRAPPC6A	0.761
C21orf2	-0.071
CEMP1	0.268
LIN7B	0.9415
E2F7	-2.15616666666667
VCP	0.0771875
LAMA3	2.98875
BGN	2.35125
GPR160	0.762
COCH	-5.18716666666667
GPR81	1.03116666666667
APOBEC3F	-0.7655
tcag7.1017	-0.67425
C1orf32	0.313
SCGB1D2	5.9045
FLJ43987	0.246
C6orf170	-0.1405
KLK9	0.2965
GPD1L	0.86225
VPS37B	-0.05325
ATG3	-0.285
ADAMTS17	-0.2385
KLHDC2	-0.165166666666667
NDUFV2	0.069
BLK	-3.03775
MATN4	-1.084
GPM6A	0.815375
GBP4	3.404
TMEM162	0.505
PKP2	-1.425
HRASLS	-0.844444444444444
MMP1	-3.94275
SFXN3	0.6851
FSD1	-1.62966666666667
ST6GALNAC3	-1.12566666666667
CA12	2.8048
NCOA6	0.4795
C19orf58	0.2849
PPP4R1	0.227833333333333
MAN1A2	0.596
IKBKAP	-1.35025
UPF1	0.491666666666667
KIAA1219	1.301
WNT16	-0.50225
SNW1	-0.34975
IL18RAP	3.20025
RPP30	-0.65425
CDC40	-0.428928571428571
SETD3	0.309333333333333
SLAMF6	-0.34175
ELK4	0.0405
TRIM47	1.16366666666667
ACOX3	0.3645
TRIM6	1.534125
KIAA0372	-0.473
TP53AP1	1.78175
SMURF2	-0.6035
ADAD1	-0.00275000000000003
EBP	-0.7644
KRTAP13-2	-0.0955
FLJ36874	-0.960166666666667
TOR1A	0.186833333333333
P2RY4	0.7205
GPBP1	0.15825
TRPV1	-0.3515
ADAMTS12	0.628166666666667
PES1	-0.4045
ATG4A	0.615
MAGEA10	-4.90825
WFS1	1.3675
CC2D1B	-0.2245
PABPN1	-0.19225
SLC25A30	0.31725
SLCO1C1	1.722
SLC22A5	2.21025
KIF23	-2.67883333333333
SYN2	-0.230666666666667
ASPN	8.17516666666667
CENTG2	-0.36675
QSOX2	-1.1243
FLJ10815	0.091
STK24	0.1218125
SPEG	0.6008
STK10	0.5075
DACT2	-0.1215
AAAS	-0.39425
SSX3	-1.736625
ABCD3	-0.0314
C4orf12	0.071875
PARVG	1.73816666666667
FIG4	-0.152
C9orf46	0.82075
TMCO6	-0.865
IGHMBP2	-0.94275
DUS2L	-0.974333333333333
FAM3C	-0.08825
TMEM16D	-3.096375
DCTN4	0.6135
KCNH3	-0.0825
EIF2AK2	0.71475
AP1S3	-0.2715
CST4	3.168
PAM	0.686
NUTF2	-0.581
CITED2	-0.0653
SLC39A4	-2.10425
C2orf52	-1.2365
GRM3	-0.38275
C12orf49	0.032625
CCDC49	0.067
GRAMD1B	-1.47875
FNDC4	1.6585
SIAH2	1.360125
GDPD4	0.4935
C21orf87	-0.2785
ATP5A1	-0.275333333333333
C16orf63	-0.383125
LOC388135	0.406
ATP5J2	-0.710625
MMP3	0.13325
EMID2	0.1975
CRHR1	0.1915
WDR70	-0.59175
C13orf31	1.88325
ZFAND1	-0.4565
CCL18	4.508
C3orf49	0.7585
RINT1	-0.8065
KIAA0408	-0.631666666666667
F13A1	5.2576
SLC10A1	0.719833333333333
OGN	2.013
GIPC2	-0.0843333333333334
XPO6	-0.484166666666667
LCE1A	0.805
FMR1	0.1795
LOC374920	0.6625
DUSP3	0.727875
ANKMY1	-0.14025
C7orf50	-0.055
BBS9	-0.5575
UNC119B	-0.1845
C9orf72	0.548125
MGC35440	-0.849
ENTPD6	0.46975
PPP1R2P9	0.64575
ERCC4	0.235
FAHD2B	0.0825
HMHA1	0.5935
HACL1	-0.5695
RAD23A	-0.4005
FAM83B	-1.79775
PPP5C	-0.435666666666667
RNASEH2C	-0.328
C9orf153	-1.201
SCAMP4	0.872875
GHITM	0.5645
NDUFB7	0.56675
ADCYAP1	0.584666666666667
SP110	1.61366666666667
MAP3K7IP2	0.049
DHH	0.0375
AGRN	0.0652857142857143
WDR33	0.626333333333333
CEP290	0.227833333333333
PRPS1L1	-1.83366666666667
KLRA1	0.059
GPR97	-0.446
CHD7	-0.849333333333333
TLR10	1.97875
SLC30A8	-2.5545
HIC1	1.25316666666667
IAPP	0.035
RXFP4	0.24525
GP1BB	1.08075
SHQ1	0.775
NKX2-3	-0.059
API5	-0.72575
FTHP1	0.4345
MOV10L1	1.26366666666667
TRIM6-TRIM34	2.458
ADHFE1	0.4425
FAM117A	0.08275
DDI1	0.0918
CDON	0.2365
TRIM73	-0.1265
IGKC	3.235
MMP14	-0.44775
DYNC1LI1	-0.139875
C11orf66	0.106
TRBV3-1	-1.0415
FASTKD5	-0.13875
BIVM	-1.2035
LHX4	0.439
CXCL2	1.1976
RAB2B	-0.106333333333333
IZUMO1	-0.95975
MAP3K15	-2.033625
FAM19A2	0.256166666666667
ZC3H8	-0.4845
ZMAT1	1.87925
SPINK5L3	-2.66775
SLC10A6	0.00649999999999999
APPL2	-0.41925
CARD10	0.965833333333333
LOC402176	-1.097125
EEF1D	0.3018
RAB6A	0.0388
C12orf5	-0.1475
PAPOLG	1.32625
MSRB2	0.53775
BCR	0.961111111111111
PUS3	-0.5315
TIAM2	0.32825
ZNF317	0.121666666666667
CHD2	-0.281
FZD5	-1.20109090909091
NUDT8	-2.13375
ZNF763	0.088
PRC1	-1.96566666666667
ABCB9	1.30883333333333
SPATA3	-0.30425
TRAK2	1.40975
STAB1	3.159375
LRRTM2	-0.0395
psiTPTE22	1.06225
DBI	0.6415
SERPINA11	-2.13075
NAT5	0.68375
C20orf58	-2.1605
RPS6KA4	0.281333333333333
FLJ90650	1.7085
