Hybridization REF	TCGA-E2-A154-01A-11R-A115-07
TNFAIP8	-1.45216666666667
GNB2L1	-0.16225
CALCRL	2.9155
SCGB2A2	7.40783333333333
UBXD7	-0.32425
ZNF674	-0.14
TMEM35	-0.237375
BRSK2	-0.576625
HECTD3	0.470666666666667
TMEM188	-0.914666666666667
LGALS9	1.47375
SCARB2	0.549666666666667
USP34	-0.0995833333333333
C17orf28	1.4985
ZDHHC23	-0.50825
AQP12B	-0.7285
SLC16A3	-2.450875
APLP2	0.32225
ITIH2	-6.03375
MICAL3	-0.502625
TNNI3K	0.6947
HDAC2	-0.96725
PRR7	-0.4596
THBS2	0.659375
LOC751071	-0.717166666666667
CA2	-0.929666666666667
RANBP17	-0.4105
RLN3	0.29675
CRYZ	0.165
GBAS	1.168
TAS1R1	-0.66025
MPZL3	-0.0595
PCDH8	-3.467
HSP90B1	-0.497416666666667
KCNK15	1.8545
TNIP2	-0.0738333333333333
GPR146	-0.895
NOL6	0.168
SPC25	-2.96088888888889
STEAP2	3.53035714285714
VAMP3	0.1195
TCIRG1	-0.968
ZP4	-0.0826666666666667
PARL	-0.221625
TRIM39	0.143666666666667
KIAA1305	1.85525
CRNN	0.0731666666666667
GRN	0.28525
HSH2D	-0.38925
SCAMP1	0.5764375
KIAA1913	0.6875
PTS	-0.2805
BANP	0.0876428571428571
PRKACG	-0.02775
ADCY6	0.353333333333333
C16orf46	0.883
CYP51A1	-0.196625
DDC	-5.90425
ANPEP	-1.61066666666667
PROM1	1.004
SIGLEC10	2.0315
COPG	1.048
FAM26E	2.025
TRIP4	0.5025
SNX3	0.263
C1orf175	0.492833333333333
PPY2	-0.20375
C14orf152	-0.1435
FTSJ1	-0.3755
DST	-0.9484
LOC554235	0.09725
GLRX5	-0.46375
C20orf12	1.9171
CAB39	0.728833333333334
MSH2	-1.245
PIP4K2C	-0.01375
CYLD	0.49825
WTAP	-0.000874999999999992
MGAT4A	0.502333333333333
TSC22D4	0.2703
CHRM2	-2.069
PPYR1	0.0915
CCNH	-0.481
RRM1	-0.87525
ECAT8	-3.72025
LOC400120	-0.26875
GABRA4	-0.200375
C14orf4	0.277333333333333
C1orf59	-2.60575
CTDSPL	1.0755
NHEDC2	-0.693
PDE11A	-0.901
KLHL29	-1.5905
CD5	-1.8898
TSPAN9	1.1593125
WDR67	-0.52
THUMPD1	0.3243
C18orf17	-1.1635
CLYBL	0.320166666666667
FLJ13231	-0.373625
CMBL	-0.25125
LECT2	-0.65825
NKAPL	2.1125
LOC654780	0.2815
OR4C6	0.453
RAB30	1.39783333333333
TSSK4	0.1535
TMEM163	1.0355
OSBPL11	-0.294333333333333
GNB5	-1.85516666666667
CCL21	0.312
C1orf121	-0.459833333333333
FMO2	1.56533333333333
RPTN	-1.121
MSTN	-0.143
VCL	0.214285714285714
FYTTD1	-0.246
C11orf1	0.3885
CCDC88C	1.0778125
HFE	0.319833333333333
MOGAT1	-0.7045
FAM125B	0.0368333333333333
IRGQ	0.175
RAVER2	-0.19525
AKAP5	0.16
SSSCA1	-0.08775
C11orf63	2.489625
ACTG2	1.5673
PORCN	-0.759
DTL	-0.341
TMEM151	0.297
FAM122C	-1.1265
RSAD2	3.0892
BAT4	-0.9945
KRTDAP	-0.794166666666667
MYH8	-0.159714285714286
CRTC3	0.606
LRRFIP2	0.1053
INTS4	-0.404166666666667
TTN	-2.17233333333333
SLC26A5	0.7845
PLLP	-1.3185
RGS6	-0.70075
SRGAP3	0.5915
ZNF525	0.647
NBR2	0.470166666666667
C13orf1	0.6325
ZNF137	0.911
CEP27	-1.466
BEST2	0.1455
RNF121	-0.38075
DMRTC2	0.40075
C8orf76	0.11475
BCCIP	0.668375
MEST	-3.7175
HTRA2	-0.337
ANGPTL2	0.29075
ILKAP	-0.117166666666667
ERAS	-0.042
HBS1L	0.293
CPA5	-0.025
TMEM30A	0.33
CD300LF	1.61333333333333
WISP3	0.9495
CRK	0.584142857142857
PDS5A	-0.0602
BRPF3	0.404333333333333
NEDD9	-0.73425
SMPDL3B	0.496
PSG6	-0.681
PSMD13	0.358
ETV5	-1.9423125
OR51A4	-0.3805
BTBD7	0.702583333333333
GSTO1	-0.848625
hCG_16001	0.1425
MAD2L1BP	-0.378833333333333
COX6A2	0.4625
SCNN1A	3.056
LSM1	-0.0528333333333333
UGT2B11	-4.10125
IDUA	1.50825
PPP2R3C	-0.802333333333333
COX11	-1.11533333333333
PDZK1	1.81575
ZNF443	1.74583333333333
MGC21874	1.13866666666667
ZNF323	0.4381
KRTAP10-10	0.1095
CXCL6	-0.6495
SLC34A2	1.1004
LOC284402	0.2615
NPTN	0.907166666666667
UPP1	-2.30616666666667
SLC6A9	1.0625
OR7G3	-0.323
CISD1	-0.677333333333333
ZNF545	0.239666666666667
SYT14	-0.8265
NT5C3L	-0.152666666666667
ZNHIT3	-0.310333333333333
SNRPD3	-0.7675
KIAA0701	-0.375125
UNC93B1	0.234
GMNN	-1.86925
SPCS2	0.0335
LOC388524	-0.565
NAPRT1	0.125875
PNLIPRP1	-0.06575
OR6V1	0.2345
PRKAB1	-0.12775
EYA4	-1.72316666666667
KIF20A	-2.1885
ALG10	-0.13075
ITPKC	1.39466666666667
LMX1B	1.31083333333333
RPUSD4	-0.448833333333333
C7orf34	0.1245
DLGAP2	0.247625
PFN1	0.1873
MICALL2	-0.56
ZNF654	0.8475
SS18L1	-1.2315
SLC16A8	0.136
MKI67IP	0.3555
ITGB3	-0.80075
TCEA3	2.04166666666667
CEP152	-1.848625
CLIP1	0.529875
ZNF75	0.24575
ATP5C1	-0.0293333333333333
NUDT5	-0.95
PSCDBP	-1.23675
UBP1	-0.08
RBM27	0.0905
C13orf15	2.08475
ZNF282	0.4245
ZNF222	-0.9356
COL10A1	5.54975
PRDM15	-0.513375
TTTY5	-0.313
FAM9C	-0.697083333333333
C20orf67	1.071
GNG13	0.2145
F12	1.052
C1orf41	-0.87475
CPXCR1	-0.323
GSK3A	0.67025
SUPT6H	0.516
PI16	-1.8535
ELL2	0.6115
C9orf167	-1.88183333333333
PVRL3	-2.6451
FLJ38596	0.97575
ADAM20	0.13875
GPR89A	0.273
GPR87	-1.7705
ZNF30	0.737
SMR3B	-0.04275
ZNF770	-0.05075
TRPC4AP	-0.242833333333333
DKFZP686E2158	0.5385
C2orf28	-0.204166666666667
FREM1	-2.7545
LAMA4	0.3865
ADPRHL2	-0.57325
EIF4G2	0.1715
GUCA1A	-0.323
CTNNA2	-1.234875
NUDT15	-0.770833333333333
CEPT1	-0.095
ZNFX1	0.8757
CCDC92	0.9875
TDRD1	-0.1445
KCNK5	2.0705
ETNK1	-0.408416666666667
LTA	0.2885
TTPA	1.72416666666667
B3GALNT2	-0.500625
SC65	0.449
PEX5L	-1.430625
EPS15L1	1.09725
MGEA5	0.296875
HIST1H3A	0.7635
ING1	-0.079875
BCAT1	-3.049375
ORC6L	-2.93090909090909
KLK11	-4.2655
C19orf28	-1.7715
DNER	-4.569625
MED22	-0.510928571428571
ETV6	0.948083333333333
CHAC2	-2.2925
CD300E	-0.0655
CEBPB	-0.0836666666666667
ZNF398	0.39
LRCH3	-0.1405
HMGA1	-1.427
CAPN7	0.501166666666667
MGC5566	-2.50375
CCL3	2.6495
NANOS1	0.761625
ZFYVE19	0.22125
APITD1	-0.246
PARD3	-0.371
IRAK4	0.245166666666667
SERPINI2	2.1065
CEP170L	-0.849
TTC9	2.8205
MYOM3	-1.63375
MLPH	1.3875
LOC222699	-0.0695
NRG1	-1.19275
TBC1D9	2.72218181818182
TTK	-1.66516666666667
ZNF557	0.4072
DDX41	-0.355
FANK1	4.0445
UBE2D2	0.520125
PSMB10	-0.24975
MYH7B	0.526
GABARAPL2	-0.011875
MARVELD2	1.32633333333333
DGCR2	0.3195
UNC45A	-0.319166666666667
C6orf72	0.4265
ZNF683	3.093
GIT2	-0.30775
CASK	0.529
C14orf161	3.72633333333333
LRRC44	-0.7165
TIFA	0.34
UTP11L	-1.180125
C6orf65	-1.18275
FDPS	-0.9665
DUSP9	-2.0147
SLC17A8	0.623
OR51G1	0.123333333333333
NANS	-0.04775
OLFML1	1.14025
ATP10B	-1.1685
NPAS3	-0.53975
PRKCA	-2.7312
GGA2	-0.0848125
LCE4A	0.461
SPANXN3	0.4565
CCDC115	1.00175
SDCCAG3	-1.207
GLIPR1L1	0.033
TTC1	-0.36875
C17orf76	0.4245
MAD2L2	-2.475
HIPK1	-0.3267
LRRC3B	-0.409333333333333
CLN3	-0.273772727272727
C17orf47	0.1525
FMN2	-3.02125
TUBB1	-1.044125
WAPAL	0.431
C3orf21	-0.711
SCN5A	-0.2473
SMYD1	0.2075
BEX5	0.32025
ZNF192	-0.2465
SEC22A	0.0226666666666667
GRIA2	0.755928571428572
KIAA0825	-0.2
NUSAP1	-2.28745454545455
LANCL1	0.2915
C15orf40	-0.0614
ZNF645	0.183375
GPR61	-0.08675
NLRP14	0.166
SNX21	-0.3285
C1QTNF8	-0.0275
C17orf46	0.2425
IFNA8	-0.099
SPRR1B	-1.70516666666667
FLRT1	-0.66925
SNX17	0.3975
ASB2	-1.39333333333333
HBG1	-5.4865
RPRML	-1.2975
JOSD2	1.2245
PLSCR3	-0.32275
SPOCD1	0.1075
RAB39	-0.6885
GHRH	0.874333333333333
ITIH5L	0.38725
C17orf37	0.198
SMCR8	0.706
DPY19L2P3	0.106833333333333
IL11RA	0.716333333333333
GDF3	-4.66416666666667
RPS6KB1	-0.83975
DNAJC19	0.5135
TOP1	-0.36125
CRCT1	-0.141125
MPST	-0.064625
DPM2	0.046125
FAM38B	1.816
SLC18A1	-2.3855
FARP1	1.57666666666667
PAX7	0.18425
TUBD1	-1.32125
GNL3	0.118625
BTG2	1.9192
NDUFS6	-0.87375
C1orf79	-1.64775
ERAL1	0.7705
ECHS1	0.2495
VPS4A	-0.530166666666667
CYP11A1	-0.514875
ABCC6	-1.56778571428571
PBX4	-2.902
MOSC1	0.08725
NCF4	-0.18175
HYMAI	0.6195
NAGPA	-0.82125
OTOP2	0.17025
ACOT12	0.11675
MTHFD2L	-0.258125
LOC441376	3.552
C19orf34	-0.36
RAB1B	0.015
ALDOAP2	-0.0005
NTRK1	-1.135
ARTS-1	-0.6816
SLC6A11	-0.7065
NAP1L2	-2.58925
CNGB1	-0.227333333333333
EPB41L4B	0.0291666666666667
FAM134B	3.67675
HS3ST3A1	-1.275
CPXM2	3.8195
SIRPB2	0.76
CHORDC1	-1.30183333333333
TRIB3	-0.892333333333333
SLC2A5	0.592
C2orf49	-0.772833333333333
DDX5	-0.62425
OR5L1	0.466
ANAPC4	-0.585333333333333
ZSWIM1	0.168
LOC93622	0.069875
KCNK3	-0.562
RP11-35N6.1	-2.87785714285714
ZFP161	0.007
AQP9	2.331
SLC15A2	-1.648
MREG	0.906666666666667
OR9I1	0.2975
PDLIM2	-0.624625
ADAM7	0.502
GSTCD	-0.0193333333333333
WDR21A	0.305125
SLC12A8	1.82533333333333
TMEM174	-0.017
IGSF3	0.463583333333333
LRRN1	-1.24225
LOC402117	0.152
SRPK1	-1.432
LY6K	-2.49875
NFIA	2.7255
PTCD3	-0.86625
LEP	-0.1675
PCDH21	-0.966333333333333
MAPKAPK2	0.7355
NMNAT1	-0.659
LHFPL2	0.10575
C9orf43	0.76325
DIP2A	-0.268333333333333
ACTR8	-0.2125
CCDC34	-0.26575
PTPN22	-1.6145
ITGA3	-1.284875
FAM129C	-0.139
RABGGTA	0.2105
UNC45B	0.4305
KIAA1033	0.179
ZNF510	0.359166666666667
CYP2D6	-0.273
SLC26A10	-1.586
STX8	0.0315
LUZP1	-0.501375
WDR89	0.325833333333333
EIF4G3	-0.8489
C5AR1	1.40475
ZNF623	0.2855
A2M	-0.3395
TGM7	0.031
GRPEL1	-0.703166666666667
LMNB2	-1.508
ROCK2	-0.307833333333333
SNX16	-0.559625
CCDC66	0.79475
ANXA3	-0.163
KIAA1609	-0.576375
EED	-1.16925
RNF32	0.805166666666667
HES1	1.7072
CLC	0.182166666666667
ISL1	-0.515
KIAA0528	0.485625
MANEA	0.729375
C1orf61	-2.2085
hCG_2001000	0.23075
RAPGEF6	0.2016
KIAA0020	-0.4885
NEIL1	1.405
C16orf45	-0.354
RBM10	-0.323333333333333
C10orf125	-2.003375
MRS2L	0.17925
DNAH17	-0.427875
C19orf10	-0.49125
C1orf160	0.5115
SLFN12	-0.525
EXOC3	0.0596666666666667
HIST3H3	0.42425
NCOR2	0.212333333333333
TNFRSF9	-0.95775
MFSD8	-0.396
ALX1	-4.283
NOL1	-0.8675
PODN	3.07525
TIAL1	-0.3115
HIST1H1E	-0.541
NPY6R	0.39175
TM4SF4	-0.493
CORO2A	0.84375
ETNK2	1.01266666666667
APOE	-0.2465
ANGPT4	0.507
HDGF2	-0.45525
G30	-0.645
ST8SIA4	-0.731
F2RL1	-0.553125
FAM19A4	-4.29275
CCAR1	0.36125
B3GNT7	0.4005
OPHN1	-0.0105
DSCR6	3.3445
C21orf13	2.31283333333333
GAS2L1	0.57225
RFX3	0.792666666666667
COPS4	-0.040375
BCHE	-2.631
BCL2	1.235875
HBZ	-3.33983333333333
ARL13B	-0.06025
MAPBPIP	0.85
MYO15B	-0.108875
SPZ1	0.7465
KIAA1324	2.62644444444444
PLCL2	-1.146
C4orf29	-0.8725
WDFY2	-0.75475
ZNF284	-0.1795
NAALADL1	0.3755
DUSP5	0.2015
PXDN	0.169625
SLMO1	-0.82675
TNXB	0.06
BIRC7	-1.113
A4GALT	1.62483333333333
TIMM22	0.532
FAM110C	0.31625
TOMM34	-0.487625
ABHD9	-0.268
ADAM32	-0.65
CRHBP	-1.079
AQP2	0.25225
LOC130355	0.85
ZNF187	0.171333333333333
ZNF816A	0.7225
F7	0.60025
CNOT1	-0.2528
SLC13A4	0.2855
ZBTB11	0.12475
B3GALT5	0.65175
EXOC2	0.4275
IRS1	1.1878
TMEM1	-0.1935
MRPL34	-0.669
SAMM50	-0.508
CDC42EP3	-0.968875
HSF2	-0.5566
MFN2	-1.11325
TSPAN7	-3.05933333333333
NUCB1	0.352833333333333
RHOH	-0.63625
ARL16	-0.3405
TACR1	0.163
SFRS5	-0.0635
SNX25	-0.095125
RHBDF1	1.02983333333333
PCDH18	1.55816666666667
HMG1L1	-0.19625
MYO5C	1.623375
MAPK10	0.894
LDHAL6A	0.00100000000000002
NUDT12	1.3835
NCAM1	-0.50475
GLIS2	0.2005
GGTL4	-0.43425
DAPP1	0.497
ATF7	0.940875
KIAA0748	-1.8215
NFIL3	-1.531
TM6SF1	0.5944
SEZ6	0.1655
NANOS3	0.309333333333333
DNAJA3	-0.0133333333333333
CLDN6	-1.4235
CIITA	1.6632
EPHA4	-1.54708333333333
FANCC	-0.1975
CMTM3	0.477625
PSG3	-0.380125
MRPL15	-0.56775
C21orf59	0.706
PLCXD2	-0.07625
C2orf34	-0.106875
UBE2L6	0.83125
MED14	0.373
HP1BP3	-0.7909
C6orf208	-0.026
TPBG	1.2045
OSR2	-1.016625
XPC	-0.106
KLHL7	-0.312166666666667
CCR3	-0.85
AGTPBP1	-1.2265
PCSK6	1.09966666666667
STAT5A	-1.3472
FAM18B	0.68675
LONRF2	0.869833333333333
PTPN2	-1.200875
SF3A3	-1.00316666666667
EFCBP2	0.0795
HCFC1	-0.345
AHNAK	0.7546
ACTR5	-0.1835
KIF14	-2.11457142857143
TENC1	1.36125
HEATR5B	1.189
YIPF2	0.861833333333333
MYEOV2	0.493333333333333
DUSP18	1.79325
KIAA1012	0.52275
AHR	0.999833333333333
C17orf53	-0.763
PTPRH	-2.91025
ATP6V1C1	0.4473
TAS2R3	-0.4135
LOC440356	2.63125
COQ10B	-0.09475
PSMF1	0.9045
SORBS2	3.15191666666667
NFE2L2	1.02525
TMCO7	-0.49475
SH3PXD2A	0.6044
SH2D2A	-0.32725
SPINK5	-3.17875
MRPS24	-0.808
OPA3	-0.171625
TRAF7	1.09216666666667
C4orf35	0.163333333333333
MT1G	-2.2615
MGC39545	0.005
HS1BP3	0.2156
OR2B2	-0.0155
CHRM4	-0.1545
SFRP2	3.25816666666667
RIC3	-1.62275
ART1	0.397
C6orf1	0.648375
DUS4L	-0.3145
C10orf104	0.3615
TNFAIP6	2.22225
RTEL1	-1.04125
CCT4	-1.0105
ZNF709	1.06525
CHMP6	0.2745
UPP2	0.28025
CYP19A1	-3.17625
CD151	-0.155333333333333
NDUFA13	-0.201833333333333
ARFRP1	-0.758333333333333
FAM26B	1.7795
CRYBA1	-3.93
MRPL41	-0.267333333333333
NPFFR2	-0.53525
HRH2	-0.115
SCAMP3	0.220833333333333
MTMR6	0.9731
MTG1	-0.469166666666667
UBTD1	0.82625
CRABP1	-0.585
FLJ33790	0.3912
KIAA1908	-0.255833333333333
GPR158	-4.01125
PACSIN3	0.113166666666667
OMD	4.14483333333333
CATSPER1	-0.6315
HOXB8	-1.787625
FBXO46	0.5735
OAS1	0.7415
SVIL	1.0695
PHB2	-0.37225
ADCY3	0.2355
NDRG2	1.0555
ERMAP	0.4505
APBA2	-1.34
IGSF9	2.134
WNT6	-1.03057142857143
MYCBPAP	2.8455
ATP2B2	-0.409
CPVL	-1.8416
TRAM2	-0.44125
NOP5/NOP58	-0.24675
ZNRF4	-0.09225
TLK1	-0.353
MTMR12	0.610214285714286
ZNF384	-0.0921666666666667
FAM9B	-3.07175
RPN1	0.3858
PMVK	1.08175
EIF3D	-0.0354
SIX2	1.9305
HPS1	0.403357142857143
RNF7	0.32
PSKH2	0.2145
KCTD13	0.341
CSMD3	-0.4567
FBF1	-0.3215
IL8	-5.014
SERPINB13	0.385166666666667
FBXL20	0.2735
BLR1	0.22525
SH2B1	0.0951666666666667
RFNG	0.514375
RAB20	0.9905
RBM7	-0.353
POLR1A	-0.081
TMPRSS4	-1.88125
TAF9	-0.258125
TERF2	0.797666666666667
TNFRSF1A	0.417666666666667
ACADVL	-0.0976666666666667
GTF2H5	0.546
EDG8	-1.06733333333333
C9orf140	-1.91475
UST6	0.33475
ZBTB8OS	-0.80225
ZNF710	0.6215
GPR174	-1.9305
ATP6V0A2	-0.6535
KIAA0319L	0.20275
XKRX	0.5215
DOPEY2	2.9057
SDHD	-0.710333333333333
SUMF1	1.69725
OSM	1.99425
OPN3	-0.28825
DAGLB	-0.0336666666666667
PPFIBP1	0.4704
TRIM63	-4.36725
C10orf53	0.276
LYPD3	0.0546666666666667
BCL7A	0.151
AGER	-1.01716666666667
TCF19	-0.668125
SAT2	-0.3455
PFTK1	1.07166666666667
GABRE	-3.59625
C15orf38	1.3081
FIS1	0.624
KCNV2	0.29925
CLPS	0.69625
PPCDC	-0.473875
FOXN2	-0.486833333333333
NT5E	-3.3389
CD83	0.09225
IL18	1.08225
VPS16	0.02
IGFBP2	-0.0996666666666667
NOTCH2	0.12975
SIGLEC1	2.6845
CD93	4.9435
SULF2	0.04925
CEP164	-0.14825
P53AIP1	0.452833333333333
TOR2A	-0.1355
ZNF136	0.453
MGP	3.7028
CCDC144A	1.34783333333333
TRPC1	-1.13933333333333
SMS	-0.240333333333333
MAPK7	-0.2645
RRAGC	-0.142
PARD6A	-0.294
NUB1	0.639333333333333
SYNGR4	0.4505
OR11H12	0.196
WIF1	0.351625
GCH1	-0.30775
OR11H4	0.1655
SLC44A5	0.27
GPRIN2	-0.582166666666667
LOC401431	0.45275
CPA4	-3.0225
MELK	-1.47944444444444
IL15RA	-0.84225
CUL3	1.35075
HMBOX1	1.72075
PODXL	-2.86775
CCT6B	0.403333333333333
COMTD1	-0.31575
MUC20	0.368166666666667
GPX2	-3.611875
ITK	-1.96
FBXL5	1.50075
C13orf27	-1.2175
DEFA5	-0.2895
TRHDE	2.357
MTP18	-0.778666666666667
UQCRQ	0.2528
ITGB2	1.05483333333333
CSRP2BP	0.2965
TAS2R44	0.00449999999999999
PHPT1	-0.16525
FAM44C	-0.126
ERH	-0.032
MPHOSPH1	-0.0705
MORC1	-0.6185
PARVB	0.448
LAMA1	-2.48791666666667
PGBD3	0.483
GIMAP6	3.3235
AREG	-2.7355
LIPT1	-0.44
MGC99813	-0.402
C1orf201	0.174166666666667
GRIN2A	-0.8438
MAN2C1	-0.78475
NSUN5	-0.30275
SF3B5	-0.308
MYC	-0.22975
NRXN1	-1.393
ZNF18	0.63125
SPDYA	-0.2885
SLC37A1	1.6405
DECR2	0.45425
ANKRD38	1.41525
SPTLC3	-0.124916666666667
SUPT16H	-0.331375
DTWD2	0.24825
ULBP1	0.241
ZADH1	0.526833333333333
OIP5	-2.01575
IL10RB	-0.000833333333333334
OTUB2	0.476875
VWA3A	1.50216666666667
SPIC	-0.0968333333333333
OR6C4	0.3375
PSCD4	0.721666666666667
DPY19L2P2	0.672
TRAPPC6A	1.0135
C21orf2	0.0178333333333333
CEMP1	-0.2825
LIN7B	-0.859
E2F7	-1.2675
VCP	-0.194625
LAMA3	-0.212666666666667
BGN	2.2465
GPR160	1.6645
COCH	-3.38583333333333
GPR81	0.94
APOBEC3F	-1.6745
tcag7.1017	-0.0615
C1orf32	0.3295
SCGB1D2	4.72275
FLJ43987	-1.753
C6orf170	0.1645
KLK9	0.09
GPD1L	0.136
VPS37B	-0.2195
ATG3	-0.4055
ADAMTS17	-0.4425
KLHDC2	0.3465
NDUFV2	-0.85625
BLK	-3.488
MATN4	-1.613
GPM6A	-0.630625
GBP4	2.231
TMEM162	0.165333333333333
PKP2	1.158
HRASLS	-4.10244444444444
MMP1	-4.36
SFXN3	-0.0583
FSD1	-2.09233333333333
ST6GALNAC3	-2.89516666666667
CA12	3.0494
NCOA6	0.541
C19orf58	-0.0206
PPP4R1	0.226833333333333
MAN1A2	0.186666666666667
IKBKAP	-0.694
UPF1	-0.247666666666667
KIAA1219	0.82975
WNT16	0.7818
SNW1	0.087375
IL18RAP	0.8155
RPP30	-0.5395
CDC40	0.0212857142857143
SETD3	0.165666666666667
SLAMF6	-0.71825
ELK4	-0.693
TRIM47	0.3215
ACOX3	0.8515
TRIM6	0.687125
KIAA0372	0.0223333333333333
TP53AP1	1.960875
SMURF2	-0.534
ADAD1	0.32075
EBP	-0.9756
KRTAP13-2	-0.1095
FLJ36874	-0.403666666666667
TOR1A	-0.1618
P2RY4	0.3615
GPBP1	0.067
TRPV1	0.18725
ADAMTS12	0.165
PES1	0.28
ATG4A	-0.199666666666667
MAGEA10	-5.047
WFS1	1.20025
CC2D1B	-1.0335
PABPN1	-0.384375
SLC25A30	0.3645
SLCO1C1	-0.8185
SLC22A5	1.4715
KIF23	-1.72783333333333
SYN2	-0.616166666666667
ASPN	8.7275
CENTG2	1.13475
QSOX2	-1.8448
FLJ10815	0.340166666666667
STK24	0.742625
SPEG	-0.1886
STK10	-0.734833333333333
DACT2	-2.561
AAAS	0.11425
SSX3	-1.06925
ABCD3	1.0046
C4orf12	-0.852375
PARVG	0.344166666666667
FIG4	1.2545
C9orf46	1.55625
TMCO6	0.13
IGHMBP2	-0.8655
DUS2L	-0.611833333333333
FAM3C	-0.257875
TMEM16D	-2.680875
DCTN4	0.723
KCNH3	0.6155
EIF2AK2	0.9705
AP1S3	-0.13275
CST4	2.2385
PAM	0.0766875
NUTF2	-0.76925
CITED2	1.3849
SLC39A4	-0.2865
C2orf52	-0.5435
GRM3	-0.219
C12orf49	0.780375
CCDC49	-0.0277
GRAMD1B	-1.73328571428571
FNDC4	0.02825
SIAH2	1.266875
GDPD4	0.12375
C21orf87	0.27375
ATP5A1	-0.920166666666666
C16orf63	0.19375
LOC388135	-0.897333333333333
ATP5J2	-0.109875
MMP3	-1.62525
EMID2	-0.04025
CRHR1	0.14
WDR70	-0.69125
C13orf31	0.955
ZFAND1	-0.438
CCL18	2.2675
C3orf49	0.1555
RINT1	-0.0935
KIAA0408	-2.79066666666667
F13A1	5.2392
SLC10A1	0.334333333333333
OGN	2.3425
GIPC2	-2.478
XPO6	-0.314
LCE1A	0.3275
FMR1	-0.3253
LOC374920	-0.31175
DUSP3	-0.206
ANKMY1	1.80025
C7orf50	0.53875
BBS9	-0.1665
UNC119B	-0.148
C9orf72	-0.1775
MGC35440	-0.49725
ENTPD6	0.36
PPP1R2P9	-1.0405
ERCC4	0.44575
FAHD2B	0.0805
HMHA1	-1.809
HACL1	-0.84425
RAD23A	-0.0801666666666667
FAM83B	-2.76525
PPP5C	0.488333333333333
RNASEH2C	0.10025
C9orf153	-0.4865
SCAMP4	1.187875
GHITM	-0.2347
NDUFB7	0.162625
ADCYAP1	0.0411666666666667
SP110	2.113
MAP3K7IP2	0.49975
DHH	0.2495
AGRN	0.441142857142857
WDR33	0.170833333333333
CEP290	0.357333333333333
PRPS1L1	-1.58266666666667
KLRA1	-0.772
GPR97	0.176
CHD7	0.0208333333333333
TLR10	0.1155
SLC30A8	0.5495
HIC1	1.43333333333333
IAPP	0.085
RXFP4	0.1115
GP1BB	0.2995
SHQ1	1.2685
NKX2-3	0.207833333333333
API5	0.4585
FTHP1	-0.1255
MOV10L1	0.804166666666667
TRIM6-TRIM34	1.69483333333333
ADHFE1	1.87075
FAM117A	-0.52
DDI1	0.150666666666667
CDON	1.00966666666667
TRIM73	-0.3525
IGKC	1.2405
MMP14	-0.417583333333333
DYNC1LI1	0.199125
C11orf66	1.9995
TRBV3-1	-2.09375
FASTKD5	0.22875
BIVM	-2.0035
LHX4	-0.42675
CXCL2	-2.08
RAB2B	-0.306833333333333
IZUMO1	-0.608
MAP3K15	-2.2615
FAM19A2	0.958333333333333
ZC3H8	-0.0381666666666667
ZMAT1	1.855875
SPINK5L3	-2.45775
SLC10A6	0.5285
APPL2	0.930625
CARD10	-0.0148333333333333
LOC402176	0.5395
EEF1D	0.2443
RAB6A	0.3685
C12orf5	-1.4525
PAPOLG	-0.25275
MSRB2	0.70075
BCR	0.500222222222222
PUS3	-0.3205
TIAM2	-0.06375
ZNF317	0.101666666666667
CHD2	0.132785714285714
FZD5	-2.14081818181818
NUDT8	-1.85425
ZNF763	1.0375
PRC1	-1.92188888888889
ABCB9	-0.327666666666667
SPATA3	-0.14125
TRAK2	-0.459
STAB1	2.46425
LRRTM2	-0.285166666666667
psiTPTE22	0.481
DBI	0.86725
SERPINA11	2.48175
NAT5	0.72825
C20orf58	-2.134
RPS6KA4	-0.410833333333333
FLJ90650	-0.71
TGFBRAP1	0.33125
CHRDL2	0.640125
FAHD2A	-0.3075
CNTN1	1.093
BBS4	0.149
TMEM181	0.96925
MINPP1	0.83025
MPHOSPH6	-0.2155
HOXC10	2.5811
ITPKB	0.47575
CLPTM1L	-1.1185
MEOX2	-1.14883333333333
ATP6V0C	0.823125
PRPF8	0.196333333333333
TMC5	3.30525
FKBP3	-0.4485
PLEKHB2	-0.31725
OR4D6	0.112
ZNF544	-0.1661
D2HGDH	-0.105375
RPL18A	-0.105
HEL308	-0.261125
MPP6	-4.1915
TCERG1	-1.06925
KRT16	-1.481
KLF17	-0.6865
KLF5	-0.78175
CDR1	2.283
VCX3A	-5.023
FBLN2	0.942875
C14orf104	0.4465
HBE1	-5.1917
OR4S2	0.1975
C1orf108	-0.785333333333333
ROBO4	2.90183333333333
CPEB4	0.699375
C11orf80	1.01166666666667
BCKDHA	0.858166666666667
MYOC	0.081
GIF	0.524
CKMT1A	0.969
RPL3	0.4597
THBS1	2.84675
APOO	-0.19375
ARMCX1	-0.70125
HSZFP36	1.62075
SNAPC5	-0.551
EIF4ENIF1	0.7175
ZNF433	1.4805
TNFRSF21	-1.233125
TMPRSS7	0.088
SPATA18	2.416
HPDL	-2.7165
MKL2	1.105
TBX3	0.612307692307692
C21orf93	0.0771666666666667
DAXX	0.6445
ELMO1	0.126
RGS13	1.265
TAF11	-0.924
UNC13A	-2.319
LOC653314	0.0458
ORC3L	0.28825
IMAA	-2.1975
TARBP2	-0.6225
CABIN1	0.0457
TRIOBP	0.0218125
