Hybridization REF	TCGA-B6-A0I2-01A-11R-A034-07
RNF10	0.28375
ZNF567	0.59725
ZNF660	-0.2375
TCEAL3	0.19075
MAGOH	2.47383333333333
CENPB	-0.0811666666666667
C19orf7	0.638875
LOC388965	0.4205
ZCCHC13	0.77
JMJD1A	-0.6127
HIST1H4H	-0.157
TBRG1	-1.0988
GPC3	-0.912875
TAF1C	-0.828
EBNA1BP2	-0.362
CIAPIN1	-0.505
PDGFRA	-2.049
CSTB	0.04925
CENPI	-1.065
GTF2E2	-0.87
RPP21	0.51675
CCNF	-1.56483333333333
KCNQ3	0.428
FAM79A	0.4025
SLC22A12	1.09
NOVA1	-1.7715
FZD3	-3.1866
AKAP8	0.0995
SOCS5	-0.472625
CFDP1	-0.89225
DLG5	1.25625
PGM5	0.476363636363636
C1orf144	0.00850000000000003
HDAC10	-0.6405
RND2	-0.495
C20orf199	0.05325
RNMT	-0.94
SLURP1	0.292125
ASTN1	-0.224333333333333
SH3BGR	1.56825
MYCL1	2.051625
ZHX1	-0.2075
CENPK	-1.887
FOSB	-0.3074
LOC643406	0.071125
C2orf59	-0.236
TMEM135	0.34375
SLC27A2	-2.65925
KRT33A	1.571
OVOL1	-0.365833333333333
PAMCI	-1.6155
S100A7	2.6415
ZNF789	0.0415
HARS2	-0.27675
RPL23A	-0.3225
TCF23	1.228
UPF3B	-0.323875
C17orf78	0.6225
HLA-DOB	2.68983333333333
C14orf142	-0.396
TEKT5	0.282666666666667
DMWD	0.761
POLD1	-1.10816666666667
GSCL	0.211
CALD1	1.288
SCRT1	0.4645
AIG1	0.13325
UNC84B	-1.2325
ZNF404	1.47225
TMED6	-2.094
KIAA1462	-0.8885
LRRC27	0.3034
PYGO1	-0.69
PIGU	-1.012
ALAS2	-3.29966666666667
WRNIP1	0.944125
CNNM3	-0.651
ZNF2	0.50175
ST3GAL5	-0.846666666666667
MRPL23	-0.224
TSSK6	-0.00700000000000001
PSMA6	-0.84025
C16orf70	-0.86625
KIAA1602	0.3195
ALMS1	0.732333333333333
DCN	-0.728125
TMEM132D	-1.855
SUCLG2	-0.41225
ABHD14A	0.13825
DEXI	0.395833333333333
AMPD2	-0.6145
IFNAR2	1.72816666666667
CYB5A	2.5665
TLOC1	-0.3297
NXF5	-0.945166666666667
NRBF2	0.36775
KCTD3	0.573
ITGAE	-0.650166666666667
SLC30A3	-1.591
ZRF1	0.026
IFRD2	-0.195625
XAB1	0.45475
PYCR2	-0.169833333333333
SERPINB3	-0.1655
TMLHE	0.882
GEFT	-1.421
ABCA5	-1.011
EMR4	0.599333333333333
TSFM	-0.389
HIST3H2BB	0.04
ARHGEF19	0.5855
TSPAN17	-0.232166666666667
ABCC8	-1.606
MAP1S	0.227833333333333
C22orf36	-0.03125
BNC2	-1.80935714285714
HIST1H4A	-1.16125
NDUFS3	0.16
WDR3	0.776333333333333
XKR4	0.505
TTC33	-0.48325
STMN2	1.051
CPN2	-0.621
HSPC105	1.139375
PCOLCE2	0.24225
C3orf55	3.6805
KLHDC9	1.5945
TBC1D23	0.402125
ATXN2L	-0.669
MAP2K3	0.93625
SCAP	-0.4605
ZNF486	-0.611
C20orf96	0.09025
NARS	0.0175
ADAMTSL1	-0.985461538461538
PRCC	0.799333333333333
CCDC126	1.66283333333333
ZNF675	-1.48625
CALCOCO1	-0.063
ANKRD43	-0.5335
CWF19L2	-0.441666666666667
ZBTB32	2.3445
BRAF	0.79075
ODF4	0.396
MGC14376	0.648333333333333
HORMAD1	5.02083333333333
AAK1	-0.220583333333333
PEBP1	0.00908333333333331
TNFSF5IP1	-0.123666666666667
DKFZp564N2472	0.63625
RMND1	-1.39375
IGKV1-5	4.93725
COL1A2	0.953583333333333
SERPINA5	-3.850375
AANAT	1.185
C19orf21	-3.07316666666667
GEMIN5	-1.07725
UBR4	-0.736333333333334
LTBP3	0.632333333333333
AMHR2	-2.00316666666667
PROCR	-0.6875
MYBBP1A	-0.3125
C20orf39	-1.79633333333333
ZNF697	-0.371625
PASK	-0.5299
ZNF776	-0.664333333333334
RFXDC2	-0.4235
KIAA0467	1.0655
C10orf96	-1.349
ZNF503	-1.551
GULP1	-2.42318181818182
KCNE4	-2.64916666666667
DKFZp434K191	-0.182
LOC196913	-1.683
BHLHB4	0.756
CH25H	-1.3815
LOC81691	-1.60483333333333
ALPL	0.233642857142857
COL12A1	-0.5725
FOLR3	3.76
GPR123	0.021
TRIM62	-0.403428571428571
ABLIM1	1.38216666666667
MAST3	-0.137
RHBDD1	0.573833333333333
LOC338809	0.125
RYBP	0.10275
TTC26	-0.81375
ZNF22	0.316666666666667
ISCA2	-0.2985
RDM1	-1.9135
PIGM	0.33775
GNB3	-1.1235
ACTR2	0.7312
HMGB1	-0.04285
EDG1	1.976
SOAT2	-2.96975
OR10AD1	0.4115
RAP1GDS1	0.0398333333333333
LCE1F	0.5355
ESM1	-0.455125
RCN3	0.2755
CREBL1	0.0025
DBNL	-0.930833333333333
PTGER3	0.608625
USP30	-0.337666666666667
BCL2L12	-0.303
KIF26B	1.3335
ZNF416	0.16875
ZNF225	0.2665
C17orf70	0.166
ZNF554	0.747
RAE1	-0.8885
TNIK	-0.499
ACTN3	-0.585
MGC45922	0.6405
CCNA1	3.69033333333333
RYK	1.44433333333333
IL26	0.2515
LRP3	0.404833333333333
QARS	-0.72225
SOX7	-0.212
BID	0.621125
OR2S2	-0.533
CXCL14	3.9215
C11orf47	-0.248
MGC29891	0.974
HSPB8	-1.1221
PRDM14	-2.0455
NUFIP2	-0.1295
MNAT1	-1.12425
ZDHHC2	-2.17225
MBNL2	-0.077875
ADD3	0.346375
CSNK2A1P	-0.67075
KLK6	-1.89516666666667
TMEM111	-0.7969
KIAA1279	-1.129
NUBP2	-0.255333333333333
RAB42	0.6895
ID3	-0.4637
TM9SF1	-0.59125
MDP-1	-1.02175
POU4F2	0.5285
IQCK	-0.2255
C16orf14	0.16075
CAPN3	-0.98
FAM43B	-0.53025
RECQL	0.4455
AP1G1	0.102
CTNNBL1	-0.445166666666667
ECHDC1	0.2645
SMARCC1	-0.0629
FOXQ1	0.86625
GNAI3	-0.400333333333333
POLG2	-1.70375
CD4	1.53625
ITLN1	0.8595
EBI2	3.463
IRF1	1.766
PTPRE	0.9141
PTK2B	-0.267
NXNL2	-1.3465
SOX4	1.93472222222222
TSPAN3	0.133
SH2D1A	-0.400666666666667
C8orf58	-0.1135
USP20	-0.96725
DUSP22	0.04225
CALB1	-2.70166666666667
L3MBTL2	0.641666666666667
MCRS1	-0.84575
TMEM118	0.728333333333333
C18orf8	0.449166666666667
FLJ10241	-0.47675
GJA12	-0.06825
PKD1	-0.446833333333333
ZFP3	0.933
JAM3	-2.8485
LAPTM4A	1.3495
DIRC2	0.69725
KIAA2022	-3.9522
MYOM1	0.1965
TRPM8	-1.79816666666667
MOP-1	1.27375
PHKG2	0.429875
ZNF650	-0.458625
KIAA1522	0.774125
PSG8	-1.239
DDX19B	-0.802
MOBKL1B	0.794
DIAPH2	1.20533333333333
PTPN12	0.15825
CLN8	-1.5249
CRYZL1	-1.1585
CRY2	0.437666666666667
FCGR2B	4.16116666666667
PNPLA4	0.654375
ZNF454	2.1255
DKFZp434B1231	0.18475
CLDN11	0.3357
RFWD2	1.37233333333333
CIB2	-0.577
MXRA8	0.529375
HRK	2.11
MAML2	-0.476
C4orf31	-2.07875
C6orf192	0.04675
COG6	0.330875
FAM5B	-1.01625
NFATC1	0.5925
SEPT10	0.14725
SCYL1	-0.2508
RPP40	0.1005
SCOC	-1.0765
KIAA1450	-1.013
CTDSPL2	-0.50225
TBX5	0.2942
NAPG	0.084
RHD	-3.3825
C14orf45	-0.790333333333333
ZBTB22	1.394
PLCG1	-1.0745
ANKRD10	-0.3395
AQP7P2	-0.60625
TAGLN2	0.779833333333333
HTR2C	-1.7206
SLC16A7	0.380333333333333
C17orf83	-0.446333333333333
TSGA14	-0.291333333333333
MDH1	-0.4315
PPP3R2	0.491
DCBLD2	-0.552214285714286
RBM33	0.645625
DPH3	-1.06875
SYT10	-0.3948
FMO4	0.94725
THYN1	-0.33225
DRD5	-2.0895
OTOR	0.4912
PGRMC2	-0.0887
KATNAL1	-0.913
PAQR6	-0.9305
UBE2I	-0.29875
C14orf28	-0.29425
C8orf70	0.54325
FLYWCH1	-0.868375
ANGPTL3	-2.80925
GLRX2	0.537833333333333
ATP11A	-0.170857142857143
ARL5B	-0.019625
MUC16	2.50625
SLC25A5	-1.044
ACRC	-1.2105
MYO1C	-1.057375
FAM89B	1.492
FAS	1.213875
KIFAP3	0.8355
GLRA2	0.4345
BTN3A2	2.3932
CNKSR3	-0.926625
CSTF3	-0.0871666666666667
ARPM1	2.0485
KIAA1530	-1.2865
C9orf150	1.55783333333333
PRKCI	1.387
tcag7.1015	-0.0885
SOD3	-0.928
ZNF574	0.91875
CYP21A2	-0.0915
RPL12	0.379
COMMD2	-0.176
WIZ	0.274
LOC344405	0.14175
ALDH4A1	-1.60341176470588
CRYAB	3.8435
COPA	0.5727
PCDHGA7	0.9305
KIF11	-1.14316666666667
RASD2	0.8925
SLC26A3	-0.158
ZNF175	-1.0205
JAKMIP2	-1.277
C8orf4	3.90583333333333
PTHLH	-0.15425
SLC40A1	-1.20641666666667
OR7D4	0.526666666666667
PCDHB17	1.103
CD36	1.078
C6orf203	0.7964
PRKG2	-1.539
LOC400566	-0.78875
ANAPC13	-0.14725
SLCO3A1	-1.7445
ZNF692	-0.823
FANCL	0.3755
SH3GLB1	1.0445
C12orf61	-5.227
KBTBD6	0.38225
SUPT5H	0.87825
XRCC6	0.0618
HUS1B	-0.1904
FAM133B	-0.0232142857142857
LOC728276	-0.718
KCTD18	0.285
SOS2	0.398666666666667
CCDC99	-1.61775
C1QTNF5	1.494
NNAT	-0.3425
USP16	0.3525
LARS	-0.240125
ZBTB2	0.376625
ABO	0.0256666666666667
TRAF3	1.08975
GALNT5	-2.7285
NAP5	-0.030125
ALG14	0.680166666666667
KIAA0515	0.153307692307692
WDR75	-0.917666666666667
TEX261	0.20575
LY86	0.238
LOC389072	-0.5095
FLJ13611	-0.60775
MRGPRX2	-0.314
SNRPA	-0.643125
OR2G2	0.217
GPRASP2	0.0185
C7orf42	1.2292
C9orf163	0.104
CYP11B2	1.207
FCRL3	2.3385
PRDX1	-0.06475
FGB	-5.4466
COX17	0.627333333333333
C16orf33	-0.93675
PIWIL1	-0.1626
FOLR1	1.83033333333333
KIAA0082	-0.38
FREQ	0.5715
TMCC2	0.4428
TCF12	-0.482916666666667
ZNF721	0.49475
FAM130A2	0.4585
POU4F1	-2.164
SNRPF	-0.981875
SGIP1	1.849
ZNF641	0.248
EMG1	0.966375
PRRG4	2.403
HIRA	-2.05375
MYNN	1.13433333333333
AEBP2	0.99375
TBXA2R	0.386333333333333
ISL2	-1.44533333333333
PCDHB11	0.622
RNF144A	-0.456
MARCH5	0.387
DULLARD	-0.603333333333333
DCLRE1B	0.295166666666667
ITGA8	0.2185
TP73	-0.35525
PRKCD	0.73725
NDUFB4	0.20275
ATP13A4	2.50685714285714
ANTXR2	-1.12916666666667
COL4A3	-1.02733333333333
MYO10	-0.838
SLC6A18	0.70975
PEX1	-1.14275
TMEM74	-2.15716666666667
RBM19	-0.14975
TAPBP	1.4919
RUNX1	0.322125
MID1	0.77175
GPR64	-2.21933333333333
RASEF	-1.7565
GABRG1	0.57
MYO16	-0.717
DBF4	-0.597333333333333
TSHZ2	2.854
RIPK2	0.662375
PPTC7	-0.103333333333333
KIF4B	-0.733
LRRC31	-1.01783333333333
ZNF540	-0.354
EFNB3	-0.236833333333333
LOH12CR1	1.989125
STON2	-0.466333333333333
GLP1R	1.38233333333333
CSTF2T	-0.892625
IREB2	-0.6355
GRSF1	-0.2455
PDCD7	-0.540666666666667
LRRC43	-0.8695
CNR1	-1.1085
IL1F7	-0.0045
C12orf64	0.6975
FAM69B	-2.55675
NR2E1	-1.53416666666667
MS4A6A	2.7504
FTL	-1.7089
C7orf36	0.203
PCLO	1.1076
DYRK2	0.1715
ARIH2	-0.057
SAMD7	0.635
SCNN1D	-1.337
SLC32A1	-0.580571428571429
C22orf25	-1.16133333333333
MRPS18A	0.0174
GPR112	1.105
EARS2	-0.191
ERN2	1.0055
ATPBD3	0.567
PRH2	0.58
CDKN2D	0.0211666666666667
PGLYRP2	-0.4715
TRIM40	0.48375
SEC14L3	0.4735
SLC22A1	0.00425
BTN2A3	0.49
RASA4	0.00175000000000003
CCNL2	-1.05125
MYBPC3	1.001
GJA4	1.686
CDC42SE1	0.416625
TRPV2	-0.34275
MYPN	-3.6976
SIM1	0.384
CDADC1	-0.273166666666667
ZFHX4	-1.791
NIBP	1.07866666666667
ADAMTS19	-2.493
ABTB2	0.41275
TSPYL2	-0.547125
EIF2S3	-0.3641
SOX30	-0.51525
AP2A1	-0.798333333333333
DKFZP564O0523	-0.619666666666667
LOC285398	0.219
CDH18	-5.0885
CHL1	-0.166166666666667
GATS	-0.2918
TBC1D2B	0.1215
OR1J1	1.684
GSN	0.723833333333333
DPCR1	-0.092875
GARNL4	-1.04725
SMARCA5	-0.7975
PLEKHG3	0.468166666666667
ZBTB45	0.937
FRMD6	-1.23016666666667
PLS1	-0.858
DGKZ	1.289
EFNA1	2.1704
WDR85	-1.044875
ANK2	-0.394
PAGE4	-1.4282
SENP6	0.539833333333333
AKR7A2	-1.1525
FKBP10	-2.86925
VEGFC	-3.33216666666667
LARP1	-0.2348125
SRBD1	0.53275
ITGB6	2.8345
SLC1A2	-1.01225
INVS	-0.212666666666667
MPO	0.266
MOBKL3	-1.0819
CUTL2	-1.847
KLK2	-0.01725
VIM	-2.043
REG1B	-0.052
PCDHGC4	1.11966666666667
C3orf34	-1.24566666666667
SUMO3	-0.309
CST9L	-1.00125
MLL4	-0.49425
SPR	1.57016666666667
SAMD9L	3.659
ABCE1	-0.18
SUPT3H	-1.07033333333333
ACTBL1	-1.81125
ADAMTS4	1.43233333333333
SLIT3	1.08525
RHEBL1	-0.91025
NPM2	-0.9445
MAN1C1	-0.52475
KIAA1856	0.842166666666667
HSPA6	2.3895
LOC388152	-1.1165
C10orf140	0.581
ZDHHC12	-0.521
LIN7A	-2.3347
PHC2	-0.16875
SPHK1	-0.5705
TRIM26	0.9529375
FAM83E	0.87
C18orf24	-1.18616666666667
ZNF578	0.707
ORAI1	-0.63475
RUVBL1	-0.695
C7orf20	0.263833333333333
APAF1	-0.076
SLC36A4	-1.8595
MYH11	0.9695
NEK1	-0.6379
MPP2	-2.22642857142857
C12orf24	-2.61225
TNK2	0.4249375
ZNF289	-0.992
MATN3	-4.46228571428571
IFNGR2	1.43616666666667
ITPR1	-0.930625
EBF3	1.0219
TBC1D20	-0.1945
OR10P1	0.9535
DDAH2	0.7635
SHPRH	-0.444875
STX7	-0.4365
LOC554248	-0.8725
BCAR1	-1.0145
ATXN3	0.0625
TRIM27	0.4005
CDC42EP2	0.155
CHP	0.603571428571429
SOX17	0.91025
ZNF259	-0.153666666666667
CHCHD1	0.0495
ZDHHC19	0.695
GBP2	3.811
GARNL3	0.338
MRC2	-1.21275
C1orf52	-0.28925
AOF2	-0.754666666666667
LRPPRC	-0.3504
ACVR1C	-0.391833333333333
TM4SF18	4.44283333333333
TMEM169	-0.851833333333333
PPP1R16A	0.9045
EBF1	-0.572166666666667
RRS1	0.1815
SNX2	-1.0095
OR2T2	1.038
RBX1	-0.09125
ANKRD54	0.460333333333333
TSNAX	0.0795
TMEM83	-1.6055
ZBTB7A	0.251
ATM	-1.3005
LOC338328	0.696666666666667
TIE1	-0.296333333333333
HIST1H3G	0.241
PASD1	-3.6975
TINAG	0.61825
PCDHAC2	0.1165
LRRC15	-1.45375
WBSCR17	-1.23625
TFF2	-0.033
PARP2	-0.98425
NDFIP2	-0.4375
PCDHGB2	-1.399
WDR60	-0.805
MAP7D2	-1.3873
USP45	-1.3075
GSDML	-0.5875
TNS1	0.6115
PLCD4	-0.39575
IQCD	-1.48
SMPX	-1.97333333333333
CD9	1.56316666666667
SRGN	1.49075
CASP7	0.449875
INOC1	0.0698333333333334
DKFZp451M2119	-1.371625
VMAC	1.4105
USP53	-2.0261
CAMK1G	-0.139375
TMEM106A	0.103333333333333
CDC20	-0.4608
ACSL5	1.5705
CBWD5	-0.39825
C1orf87	-1.6392
KIAA1274	0.61825
PRUNE2	-2.2285
LYPLA2	-1.1345
DOK6	-3.53116666666667
GPR149	0.039
FAM30A	4.537
TMEM129	-0.10175
SLC35B3	0.719
ACPP	0.0858999999999999
LOC200261	-1.26
SLC4A7	-0.3984
CCDC40	-0.2925
GART	-0.571125
THOP1	-0.93575
SCARB1	-0.304375
CACNA1F	-0.41325
TRIAP1	-0.237166666666667
SYT14L	2.863
SFRS8	-0.649
PBOV1	0.38425
GOLSYN	1.17275
GJB7	0.733
CAMK2N1	-1.83925
GREM1	1.429
FLJ20433	-0.29475
QPCT	-3.704
PRKAG2	2.51333333333333
H2AFX	-1.256625
C6orf154	-0.552
PLOD3	-0.641
ZBTB39	-0.397166666666667
WASF3	1.0575
DRG1	-0.48975
PRR4	0.5515
SPCS1	-1.12225
KDELR3	1.413
SRP19	0.108166666666667
GABRA6	-0.698666666666667
MFSD1	0.85025
MMEL1	0.39225
PDXDC2	-0.238
BUB1	-1.85122222222222
RNF138	-0.40175
MYLPF	-0.5465
AIF1	1.46883333333333
DYNLRB1	0.362
HCN3	-0.742333333333333
HIST1H2AI	0.54825
MAP4K5	-0.342083333333333
LASP1	0.151125
LOC130951	1.136
PLAA	1.399
KRT6A	3.5385
C6orf117	-3.011
ARHGAP23	-0.227
PTF1A	0.138
GPHA2	0.181
LCE3B	0.32725
MCL1	0.664642857142857
EHBP1	1.00108333333333
PRNP	0.2131875
ZSCAN1	0.3875
C1orf113	-0.596
FOXA3	-3.14775
NEB	0.91075
ASGR1	-4.2425
CTGF	-0.140666666666667
RAB17	-3.8645
MST101	-1.4225
JARID1B	0.4825
USP37	-0.2481
PTBP1	-1.211
PTPN7	0.188833333333333
CDC7	0.0233333333333333
SNX7	0.252
ZNF335	-0.23975
CPT2	-0.57725
HEATR1	0.316
HSPC152	-0.234625
C5orf40	0.3895
PSME1	0.158333333333333
STAG3	-0.99775
TMEM154	0.5875
KLHL32	-0.194833333333333
TSGA10IP	-1.095
SUV420H2	-0.525166666666667
SF1	-0.0482222222222222
2'-PDE	-0.3249375
PNLIPRP2	-1.9235
TRSPAP1	-0.8705
NUP210	-1.25916666666667
ANP32C	-1.654
RAB11B	-0.0613333333333334
ASB15	0.419
ITGB3BP	-1.452
UBASH3A	0.77925
YWHAB	0.045125
TPRX1	0.33175
LY6G5C	0.2925
SLC7A2	-2.022625
CLK1	-0.0374
HSD3B7	-0.0618333333333333
VDR	1.75275
C16orf74	1.1835
ACE	-0.266
PSMA2	-0.33
CCDC131	-0.603
ZNF213	1.0255
EML2	-0.63825
ALS2CR13	-0.3585
GLYATL1	-4.2515
DSPP	-0.5075
DHFRL1	-0.125375
C10orf30	-3.5775
SH3RF2	0.959333333333333
LOC197322	-1.379
DLL3	-1.647125
TIGD7	2.102
GFRA3	0.88175
CPA1	-0.033
RTN4	-1.5255
PPT2	-2.8365
FASLG	5.29272727272727
FOXP4	0.3315
RPL26	0.502
GNL3L	-1.278
FMR1NB	0.3304
CD163	7.277
SGPP2	1.814
GIMAP2	2.14225
CD37	1.726
DPT	4.37016666666667
NBLA00301	0.64825
RGS5	0.05225
C9orf4	0.188
ACTL8	-2.05716666666667
PRKAR2B	0.88725
OPLAH	1.47233333333333
C20orf134	2.935
SPACA5	-0.078
TBL1X	0.238
TSPYL3	0.779
CHCHD3	-0.72875
CRKRS	-0.7215
GPR65	5.15725
DFFA	-0.400375
FUT1	-0.14425
C6orf204	-0.043
TMEM51	0.3005
ZNF580	0.02775
CMTM2	-1.3095
C20orf200	-0.0885
EZH1	-0.813166666666667
FDX1L	-0.26575
MRPL32	0.316
PCAF	-0.9705
ALOX15B	0.6815
CD59	2.73466666666667
CDK9	0.2955
ERP29	-0.53
TTR	-5.711
BCMO1	0.4295
DDIT4	-0.4688
PTGDS	2.2375
C3orf63	-0.426333333333333
BST2	-1.533875
CYP1A2	-0.239
C5orf25	-0.2135
STX1A	-0.662294117647059
OR2A12	0.691
SH3BP5L	0.37525
SERINC5	-0.691875
USP6	-0.7568
MRPL3	0.174
POMP	-0.478375
INPP4B	-1.21985714285714
GMPPB	-0.515
EAPP	-0.40775
AHSA1	-0.979
ABCA11	-0.609
SLC5A6	1.73125
HIVEP2	1.41275
SUMO2	0.315875
KIAA1822L	-1.81516666666667
C11orf67	2.13925
TXK	-0.634
PHCA	-0.7039375
ICAM4	-1.876
FPGS	0.525666666666667
SNRPA1	-0.889
KCNJ4	-1.07
KIF6	-1.47244444444444
HIST1H2BG	-0.792166666666667
SLC5A5	-0.03975
ZNF354B	-0.0503333333333333
IL12RB2	2.56625
C11orf76	0.486833333333333
GAL3ST2	-0.6
AIFM2	-0.30325
SYNC1	-1.2915
UBL3	-1.327875
PIK3CG	-1.68683333333333
NLN	-0.8996
BCORL1	0.17775
CD5L	0.57
ZNF238	0.7205
KIAA1394	-0.69225
C16orf55	-0.6013
CYP3A7	-1.724
KRTAP3-1	-1.4705
TFDP1	-0.4095
MND1	-1.52125
NODAL	-0.671833333333333
GTPBP4	-0.9175
TUBGCP2	-0.471
SLITRK5	-3.669
CIC	0.624
CD79A	1.92933333333333
SAMD14	-0.075
TNPO3	-1.145
OR10G3	0.379
OR10G8	0.425
CCDC111	-0.774
HOXC9	-1.097
DCUN1D1	1.36491666666667
CYB5R1	0.805
TSR2	-0.2705
DAB2IP	0.4464
SLC6A5	0.186
RAB3D	0.44625
DCUN1D4	-0.2515
ERBB3	-0.517333333333333
SDC1	0.820583333333333
ATP6V1H	-0.630166666666667
SYK	1.4145
ST20	-0.5815
C13orf30	0.664
WDR40A	1.71633333333333
ADMR	0.7375
LOC388335	3.45725
ACSM1	-0.947
TDG	-0.879083333333333
FLJ11235	0.02175
MRPS5	-0.4495
AGPAT2	-0.968
SLC12A1	0.441714285714286
CYP27A1	-0.89125
THAP7	-1.12375
XPO1	-0.0163333333333333
ALMS1L	0.508333333333333
C1orf2	0.522875
ZNF777	0.975833333333333
CAMK2A	0.00933333333333331
SMC1B	2.280625
IHPK2	0.374866666666667
LEMD1	-0.9285
NKD2	-0.8038
CLU	0.884214285714286
ARMETL1	-1.076
PABPC4	-0.4635
CXCL12	-0.190333333333333
TFAP2C	1.5801
TTTY8	0.485
ABCB10	-0.7489
ENDOD1	0.138833333333333
IDI1	-2.7605
KCTD6	-1.25083333333333
CCDC105	0.846
ULBP2	-1.82516666666667
ZDHHC5	1.2765
WNT8A	-2.16033333333333
COMMD10	-1.04775
KLHL12	0.42325
GPR50	0.0955
NR5A2	0.445166666666667
OXGR1	1.03166666666667
EHD3	-1.4395
CAPRIN2	-0.755
KLRC3	-0.59125
SF3B1	-0.111642857142857
IPO7	-0.79075
ALDH1A1	-0.537
ANKRD5	1.142875
TSNARE1	0.8765
DDEFL1	1.88225
RNASEL	0.6325
DNAH9	-1.3445
HELLS	-0.736
TNS4	0.9165
NAV1	-0.9946
KIAA1409	0.0315
C20orf26	1.454
TUBG1	-1.742
IRX2	-3.60975
CNGA4	0.536
MGC50559	0.260333333333333
OR4K17	0.657833333333333
TM2D2	-0.0948333333333333
FAM32A	-0.47375
TXNDC14	-0.91075
CCBL1	-1.38
ANK1	-2.4268
PRSS23	-3.216375
PPM1L	0.513
SPATA20	-1.4165
APCS	0.315
C14orf122	-0.7715
PSMB5	-0.346125
C6orf10	0.512333333333333
SETDB2	-0.361
SPNS3	-0.11
SGMS2	1.07866666666667
MXD3	-0.428166666666667
MON2	-0.375
CARTPT	-0.518666666666667
HNF4A	-0.802
RABEP1	-0.3103
TNFRSF10B	-1.40225
USH1G	0.816
PPAP2B	-0.4935
TMEM16K	-1.14275
CTDSP1	0.454333333333333
CDK5R1	-0.113166666666667
GABRR1	0.6755
OPN1LW	0.448
FAM98C	0.74425
DBN1	-0.269625
ACAD10	-1.04041666666667
QTRTD1	0.922
WNK3	-1.8535
RPS19	1.696125
C1QB	3.729625
OTUD5	-0.618875
SLC41A2	0.935666666666667
TMEM22	-3.4425
KHSRP	-0.092
TNFRSF11A	0.0856666666666667
FBL	-0.119166666666667
IBTK	-0.763
OXER1	0.6385
CBLN4	0.185
GPR172B	1.30783333333333
CFTR	0.39075
VSX1	0.4245
CAMK1D	-0.1485
LOXL3	-3.20175
RTP4	3.658
SLFNL1	-0.816
KIAA0828	0.94525
PAR5	0.799
LOC723972	-1.41625
GDI2	-0.207125
CEBPA	1.0058
MLF2	0.314166666666667
AFMID	-1.375
ALOX12B	-2.0285
BPHL	0.325375
COX5B	-0.13325
S100A10	0.7538
THOC6	0.5085
NHN1	-0.43225
RRP12	-0.4455
ARID3B	-1.4565
CD3G	0.738
KIAA0133	0.68325
NAT11	-0.660833333333333
PPAT	-0.304833333333333
SIRT3	-0.4838
TCERG1L	-3.082
NIPA1	-1.3116
DPP8	-0.6335
IL7R	1.76016666666667
ZFP64	0.4185
DMAP1	-0.0615
TRMT12	-0.17075
TLR4	0.8888
WFIKKN2	-0.082
RAB12	-0.4395
DDX51	-0.887666666666667
KIAA1086	-2.2085
ZNF295	-0.539833333333333
ACVR2B	-1.128
LOC494150	-0.842375
ZNF517	-2.09
DNASE1L2	-1.31416666666667
SUFU	0.3975
LOC283677	-4.598
LMO3	3.2935
PPP2R5D	-0.4095
ZNF587	-0.2114
HIST4H4	0.74725
CYP2C8	0.04925
C1orf80	0.105333333333333
DOCK5	-1.00216666666667
C9orf24	1.29
OR5AR1	2.0525
C11orf24	0.777
UNQ1940	-0.41425
CAP2	1.536
TIMM44	-0.89675
DSEL	-1.0296
ROM1	1.342
FBXO4	0.788375
MYLC2PL	-1.798
MLH3	-0.3716
NOX1	0.304333333333333
DPEP2	1.3195
DNAJB5	0.81725
RLTPR	0.833
MBIP	-1.13483333333333
COPB1	0.940166666666667
SFTPA1B	0.008
C10orf4	-0.6613
PRELID1	-0.79225
NOLA1	-0.40425
C19orf24	-0.40475
TLR9	-0.506
HLA-DMA	4.30058333333333
HCRP1	-0.829
GPR137	-0.198666666666667
ITGA11	-1.542
PHF13	-0.0778333333333333
MARK4	1.015
METTL4	0.1045
MBD3	-1.708
LOC134145	0.1175
FGF3	0.542
SLC35A3	0.0407142857142857
CLEC16A	0.38825
AMOTL1	-1.46466666666667
FLJ31438	-1.91175
PAICS	-0.97975
TOMM40L	1.01083333333333
MMD	-1.7955
KLK10	-1.125
NIT2	0.643333333333333
SERPINB10	1.716
KLF15	-0.7066
CCDC5	-0.856
WSB2	-0.664125
ME3	1.387375
CACYBP	-0.515583333333333
TCTN2	-1.322
JAK1	1.0265
C2orf25	-1.09375
GPD2	0.969
FBXL11	0.973333333333333
CDV3	0.0356666666666666
GALNT11	1.413375
NDUFA12L	-0.929
FLOT1	-1.16207142857143
TOR1AIP2	1.36725
MMP25	1.813
C1orf164	0.7463
CHST5	0.066
LYRM4	0.0263
GPER	-1.49
HIPK2	2.42608333333333
DAP	-0.0855
ZMIZ1	0.427833333333333
DDX58	2.5765
DCC1	-0.972
AKT1	-1.20025
ENPP6	0.385
ERVWE1	-0.155833333333333
CDC34	-1.33725
RNF125	-1.32
CASC1	-0.03025
SHROOM2	-1.55025
RRM2B	-1.0255
COL6A3	-0.6935
TMEFF1	-2.878
PLEKHA4	-1.1767
LYSMD1	1.7175
SEPT1	0.533666666666667
AOF1	0.07025
GNPAT	0.64125
WDR18	-0.97675
HSD17B12	-0.878666666666667
HIST1H2BM	0.108
INDOL1	1.60116666666667
SUDS3	0.98725
C1orf192	1.286
CYP2B6	-0.051
TBC1D2	0.452166666666667
