Hybridization REF	TCGA-AN-A0XP-01A-11R-A109-07
SLC25A5	-0.613214285714286
ACRC	-0.7735
MYO1C	0.435375
FAM89B	1.30733333333333
FAS	0.267125
KIFAP3	1.342
GLRA2	0.0445
BTN3A2	0.9603
CNKSR3	-2.78375
CSTF3	-0.429833333333333
ARPM1	1.9925
KIAA1530	-0.6455
C9orf150	1.74366666666667
PRKCI	0.13425
tcag7.1015	-1.07075
SOD3	0.202
ZNF574	0.643
CYP21A2	3.51725
RPL12	0.2855
COMMD2	-0.77625
WIZ	-0.45775
LOC344405	-0.718
ALDH4A1	-1.20405882352941
CRYAB	2.37875
COPA	0.827133333333333
PCDHGA7	1.143
KIF11	-1.72641666666667
RASD2	0.44175
SLC26A3	-0.1715
ZNF175	-0.9125
JAKMIP2	-1.682
C8orf4	1.23866666666667
PTHLH	0.00975
SLC40A1	0.0518333333333333
OR7D4	0
PCDHB17	-0.6535
CD36	2.622
C6orf203	1.0315
PRKG2	-0.57
LOC400566	1.19725
ANAPC13	0.8175
SLCO3A1	-0.9435
ZNF692	-1.463
FANCL	-0.9665
SH3GLB1	0.66925
C12orf61	0.109
KBTBD6	0.284
SUPT5H	0.2885
XRCC6	0.0358
HUS1B	-1.896
FAM133B	-0.121
LOC728276	0.2955
KCTD18	-0.643
SOS2	0.697666666666667
CCDC99	-2.87475
C1QTNF5	4.034
NNAT	-0.337
USP16	0.33425
LARS	-0.632875
ZBTB2	0.779375
ABO	-0.0215
TRAF3	-0.44
GALNT5	0.5765
NAP5	2.3025
ALG14	1.18616666666667
KIAA0515	0.883038461538462
WDR75	-1.54816666666667
TEX261	0.125916666666667
LY86	1.421
LOC389072	-1.164
FLJ13611	0.54925
MRGPRX2	-0.3375
SNRPA	-0.919125
OR2G2	-0.122
GPRASP2	0.315
C7orf42	0.4272
C9orf163	-0.6145
CYP11B2	1.8015
FCRL3	0.421333333333333
PRDX1	0.12725
FGB	-6.52433333333333
COX17	1.88183333333333
C16orf33	-0.2615
PIWIL1	-1.05616666666667
FOLR1	-2.46533333333333
KIAA0082	-0.27025
FREQ	-1.29683333333333
TMCC2	-1.701
TCF12	0.515166666666667
ZNF721	0.2835
FAM130A2	0.1065
POU4F1	-2.21175
SNRPF	-0.4845
SGIP1	1.98266666666667
ZNF641	0.645333333333333
EMG1	-0.385375
PRRG4	1.3645
HIRA	-3.11875
MYNN	0.659333333333333
AEBP2	0.0118333333333333
TBXA2R	0.793
ISL2	-1.6105
PCDHB11	-1.0055
RNF144A	-1.111375
MARCH5	0.576375
DULLARD	-0.7625
DCLRE1B	-0.4045
ITGA8	0.6805
TP73	-0.5405
PRKCD	1.5785
NDUFB4	1.1625
ATP13A4	3.035
ANTXR2	-0.814833333333333
COL4A3	-1.0195
MYO10	-1.2177
SLC6A18	0.49775
PEX1	-0.1435
TMEM74	-1.15666666666667
RBM19	0.4725
TAPBP	1.4143
RUNX1	1.294625
MID1	-2.53141666666667
GPR64	-1.53
RASEF	4.24025
GABRG1	-0.0982857142857143
MYO16	-0.92
DBF4	-2.97583333333333
TSHZ2	1.4095
RIPK2	-0.411125
PPTC7	0.308333333333333
KIF4B	-1.288
LRRC31	6.255
ZNF540	2.30025
EFNB3	-0.253833333333333
LOH12CR1	-0.0335
STON2	1.92733333333333
GLP1R	0.0405
CSTF2T	-0.00200000000000004
IREB2	-1.056
GRSF1	-0.257
PDCD7	-0.461166666666667
LRRC43	1.062
CNR1	-0.579333333333333
IL1F7	-0.4275
C12orf64	-0.292
FAM69B	-1.248
NR2E1	-2.1684
MS4A6A	2.1842
FTL	-0.5358
C7orf36	0.6145
PCLO	3.1683
DYRK2	0.49625
ARIH2	-0.437125
SAMD7	-0.6215
SCNN1D	-0.646
SLC32A1	-0.50675
C22orf25	0.419833333333333
MRPS18A	0.3391
GPR112	1.1675
EARS2	-0.493
ERN2	1.0405
ATPBD3	0.739166666666667
PRH2	0.033
CDKN2D	-0.643666666666666
PGLYRP2	-0.197
TRIM40	0.20475
SEC14L3	0.425333333333333
SLC22A1	-0.244
BTN2A3	-0.077
RASA4	-1.1055
CCNL2	-0.813916666666667
MYBPC3	0.982
GJA4	4.29625
CDC42SE1	0.66275
TRPV2	-0.78875
MYPN	-3.214
SIM1	-0.0015
CDADC1	0.29925
ZFHX4	2.1405
NIBP	0.7795
ADAMTS19	-1.307
ABTB2	-1.83375
TSPYL2	-0.476375
EIF2S3	-1.3519
SOX30	-0.04325
AP2A1	-0.228166666666667
DKFZP564O0523	-0.0898333333333333
LOC285398	-0.283
CDH18	-3.04825
CHL1	1.343
GATS	-0.7086
TBC1D2B	0.188
OR1J1	-1.362
GSN	0.037
DPCR1	0.22375
GARNL4	-1.6265
SMARCA5	-0.725
PLEKHG3	1.08116666666667
ZBTB45	1.0005
FRMD6	0.0195
PLS1	-0.210666666666667
DGKZ	-0.321666666666667
EFNA1	2.7718
WDR85	-1.061
ANK2	-1.055
PAGE4	-0.7604
SENP6	0.594
AKR7A2	-0.0701666666666667
FKBP10	-2.2635
VEGFC	-1.9935
LARP1	-0.0846875
SRBD1	-0.51825
ITGB6	1.9575
SLC1A2	-0.355571428571428
INVS	-0.727666666666667
MPO	-0.545
MOBKL3	0.0358
CUTL2	-2.456375
KLK2	-0.127
VIM	-1.239
REG1B	-0.0938
PCDHGC4	2.1235
C3orf34	0.470166666666667
SUMO3	-0.321833333333333
CST9L	-0.32125
MLL4	-0.618
SPR	1.54566666666667
SAMD9L	3.4135
ABCE1	-1.191
SUPT3H	-0.637333333333333
ACTBL1	1.172
ADAMTS4	0.554
SLIT3	3.56975
RHEBL1	-1.15825
NPM2	-2.1425
MAN1C1	1.360125
KIAA1856	1.5775
HSPA6	3.05575
LOC388152	-0.5955
C10orf140	3.1855
ZDHHC12	0.73
LIN7A	-1.3485
PHC2	-0.175083333333333
SPHK1	0.00125000000000001
TRIM26	0.516
FAM83E	3.1225
C18orf24	-2.458
ZNF578	0.252
ORAI1	0.3765
RUVBL1	-0.944583333333333
C7orf20	-0.236166666666667
APAF1	-1.7745
SLC36A4	-2.5195
MYH11	5.32983333333333
NEK1	0.0765
MPP2	-1.017125
C12orf24	-3.5735
TNK2	1.1768125
ZNF289	-0.02675
MATN3	-0.00885714285714286
IFNGR2	0.855666666666667
ITPR1	0.877625
EBF3	1.7771
TBC1D20	1.1669
OR10P1	0.255
DDAH2	1.327
SHPRH	0.172
STX7	-0.1955
LOC554248	-2.22475
BCAR1	0.59
ATXN3	0.474583333333333
TRIM27	-0.0505
CDC42EP2	0.1295
CHP	0.365
SOX17	3.09075
ZNF259	-0.464166666666667
CHCHD1	0.250625
ZDHHC19	-0.562
GBP2	1.47
GARNL3	1.48825
MRC2	0.12825
C1orf52	-1.24125
AOF2	-1.67566666666667
LRPPRC	-0.3413
ACVR1C	-2.356
TM4SF18	4.683
TMEM169	-0.753
PPP1R16A	-0.150625
EBF1	1.4215
RRS1	-0.7865
SNX2	-0.4225
OR2T2	-0.2225
RBX1	0.27075
ANKRD54	0.872833333333333
TSNAX	0.492666666666667
TMEM83	-1.452
ZBTB7A	1.5145
ATM	-1.13425
LOC338328	2.4565
TIE1	0.9675
HIST1H3G	0.149833333333333
PASD1	-4.00416666666667
TINAG	0.887
PCDHAC2	-0.527
LRRC15	0.848625
WBSCR17	-0.89925
TFF2	0.419
PARP2	-0.90825
NDFIP2	0.074
PCDHGB2	-1.845
WDR60	-0.42625
MAP7D2	-2.4672
USP45	-1.18725
GSDML	-1.2745
TNS1	0.2084
PLCD4	-1.5405
IQCD	0.571666666666667
SMPX	-1.40725
CD9	0.857666666666667
SRGN	0.113125
CASP7	0.9135
INOC1	-0.0475
DKFZp451M2119	-1.22925
VMAC	1.9835
USP53	0.3827
CAMK1G	-0.320125
TMEM106A	0.8415
CDC20	-2.5652
ACSL5	-0.255166666666667
CBWD5	-0.559125
C1orf87	-0.333333333333333
KIAA1274	-0.493
PRUNE2	-2.22314285714286
LYPLA2	0.0291666666666667
DOK6	-0.8915
GPR149	-0.41725
FAM30A	0.15025
TMEM129	0.61325
SLC35B3	1.0295
ACPP	-0.2635
LOC200261	-2.2615
SLC4A7	1.7662
CCDC40	1.38075
GART	-1.83475
THOP1	-1.58825
SCARB1	-0.842875
CACNA1F	-0.12375
TRIAP1	-0.0218333333333333
SYT14L	-2.569
SFRS8	0.263666666666667
PBOV1	0.5425
GOLSYN	-0.42325
GJB7	-1.6875
CAMK2N1	0.16325
GREM1	3.9545
FLJ20433	0.862
QPCT	-2.850875
PRKAG2	0.6185
H2AFX	-1.4335
C6orf154	0.1755
PLOD3	-0.89075
ZBTB39	-0.926666666666667
WASF3	-1.05525
DRG1	-0.3565
PRR4	-0.6945
SPCS1	0.84175
KDELR3	1.06716666666667
SRP19	0.142666666666667
GABRA6	0.6705
MFSD1	0.74275
MMEL1	2.2845
PDXDC2	-0.3086
BUB1	-4.02255555555555
RNF138	-2.1255
MYLPF	-0.934166666666667
AIF1	0.4265
DYNLRB1	1.4077
HCN3	-1.66283333333333
HIST1H2AI	0.1925
MAP4K5	0.37625
LASP1	0.72325
LOC130951	0.721
PLAA	0.422375
KRT6A	-2.0555
C6orf117	-3.483625
ARHGAP23	-0.3745
PTF1A	0.1275
GPHA2	-0.88875
LCE3B	0.00525
MCL1	0.967928571428571
EHBP1	-1.30766666666667
PRNP	-0.738
ZSCAN1	0.5245
C1orf113	0.012
FOXA3	-1.137125
NEB	0.00749999999999999
ASGR1	-5.05533333333333
CTGF	1.58516666666667
RAB17	0.522166666666667
MST101	-0.49175
JARID1B	1.2016
USP37	0.1026
PTBP1	-0.875833333333333
PTPN7	-1.43233333333333
CDC7	-3.0925
SNX7	-0.7645
ZNF335	0.374
CPT2	0.81925
HEATR1	-0.496
HSPC152	0.576
C5orf40	-0.0985
PSME1	0.915333333333333
STAG3	-1.80425
TMEM154	1.01033333333333
KLHL32	-0.845333333333333
TSGA10IP	-0.936
SUV420H2	-0.826666666666667
SF1	-0.2372
2'-PDE	-0.033
PNLIPRP2	-0.453
TRSPAP1	-0.221416666666667
NUP210	-0.420833333333333
ANP32C	-2.36833333333333
RAB11B	0.637833333333333
ASB15	0.4115
ITGB3BP	-0.57475
UBASH3A	-2.67025
YWHAB	1.18175
TPRX1	-0.37175
LY6G5C	-0.129375
SLC7A2	0.02975
CLK1	-0.5184
HSD3B7	-0.205833333333333
VDR	1.621
C16orf74	0.2685
ACE	-0.08975
PSMA2	-0.146333333333333
CCDC131	-0.7275
ZNF213	0.9965
EML2	-0.5795
ALS2CR13	-0.451
GLYATL1	4.76325
DSPP	0.5725
DHFRL1	-0.349625
C10orf30	-2.49166666666667
SH3RF2	0.6855
LOC197322	-0.128666666666667
DLL3	-1.77685714285714
TIGD7	0.0155
GFRA3	-0.50225
CPA1	-0.221666666666667
RTN4	0.8805
PPT2	-1.83333333333333
FASLG	1.14775
FOXP4	0.268625
RPL26	-0.7671
GNL3L	-1.16716666666667
FMR1NB	-0.710666666666667
CD163	6.88025
SGPP2	4.72975
GIMAP2	2.35625
CD37	0.519333333333333
DPT	2.15841666666667
NBLA00301	1.77525
RGS5	3.67008333333333
C9orf4	0.5315
ACTL8	-3.26916666666667
PRKAR2B	1.8085
OPLAH	0.94
C20orf134	2.98175
SPACA5	-0.00400000000000001
TBL1X	-0.019
TSPYL3	0.057
CHCHD3	-1.193
CRKRS	-0.4555
GPR65	3.82375
DFFA	-0.351625
FUT1	0.05075
C6orf204	-1.06183333333333
TMEM51	0.87575
ZNF580	0.5025
CMTM2	0.02875
C20orf200	-0.552
EZH1	0.469166666666667
FDX1L	0.057375
MRPL32	0.09525
PCAF	-0.2591
ALOX15B	1.435
CD59	0.521291666666667
CDK9	0.20075
ERP29	0.227833333333333
TTR	-5.60375
BCMO1	-0.3315
DDIT4	-1.3467
PTGDS	3.204
C3orf63	-0.0438333333333333
BST2	1.92425
CYP1A2	-0.00733333333333333
C5orf25	-1.235
STX1A	-1.09411764705882
OR2A12	-0.0875
SH3BP5L	0.09175
SERINC5	0.1185
USP6	-1.2299
MRPL3	-0.517
POMP	0.894875
INPP4B	0.632875
GMPPB	1.741
EAPP	0.70375
AHSA1	-0.89475
ABCA11	-0.328
SLC5A6	-0.43425
HIVEP2	0.921
SUMO2	-0.66375
KIAA1822L	-1.01066666666667
C11orf67	1.759
TXK	-0.53875
PHCA	-0.8529375
ICAM4	-2.37733333333333
FPGS	0.441333333333333
SNRPA1	-1.551
KCNJ4	-2.28425
KIF6	-0.2259
HIST1H2BG	-0.115833333333333
SLC5A5	0.059
ZNF354B	-0.4035
IL12RB2	-0.7705
C11orf76	0.429
GAL3ST2	-0.0935
AIFM2	-0.44825
SYNC1	-0.77575
UBL3	0.297875
PIK3CG	-2.37733333333333
NLN	-1.0591
BCORL1	0.27575
CD5L	-0.1885
ZNF238	2.02183333333333
KIAA1394	-1.4455
C16orf55	-0.7512
CYP3A7	-2.1275
KRTAP3-1	-2.2705
TFDP1	-1.32433333333333
MND1	-3.8435
NODAL	-0.484
GTPBP4	-1.57175
TUBGCP2	0.541
SLITRK5	-2.9525
CIC	0.90875
CD79A	0.503
SAMD14	0.701666666666667
TNPO3	-0.5225
OR10G3	0.1335
OR10G8	0.4235
CCDC111	-0.746
HOXC9	0.90025
DCUN1D1	-0.314
CYB5R1	2.17675
TSR2	0.50575
DAB2IP	0.7724
SLC6A5	-0.5085
RAB3D	2.23425
DCUN1D4	-0.109
ERBB3	1.8405
SDC1	1.59008333333333
ATP6V1H	0.512666666666667
SYK	0.3705
ST20	-1.12825
C13orf30	-0.359
WDR40A	-0.3205
ADMR	0.0435
LOC388335	0.30275
ACSM1	2.2195
TDG	-0.22325
FLJ11235	0.87375
MRPS5	-1.07483333333333
AGPAT2	0.264166666666667
SLC12A1	0.419285714285714
CYP27A1	-0.06925
THAP7	-0.05075
XPO1	-0.326
ALMS1L	0.00783333333333333
C1orf2	0.089375
ZNF777	0.389
CAMK2A	-0.00833333333333334
SMC1B	-1.15725
IHPK2	0.249333333333333
LEMD1	-3.76225
NKD2	0.271
CLU	0.65
ARMETL1	-0.6735
PABPC4	-3.16375
CXCL12	1.34833333333333
TFAP2C	0.8479
TTTY8	0.517
ABCB10	-1.1112
ENDOD1	1.22183333333333
IDI1	-1.929
KCTD6	1.6425
CCDC105	0.493
ULBP2	-0.976666666666667
ZDHHC5	0.67525
WNT8A	-0.579
COMMD10	-0.272
KLHL12	-0.040375
GPR50	-0.3015
NR5A2	0.253625
OXGR1	-0.3242
EHD3	-0.66475
CAPRIN2	-1.455875
KLRC3	-4.235
SF3B1	0.226
IPO7	0.53275
ALDH1A1	-1.55683333333333
ANKRD5	1.601
TSNARE1	0.056
DDEFL1	1.02125
RNASEL	1.8245
DNAH9	-0.75475
HELLS	-2.7285
TNS4	-0.842
NAV1	-0.00310000000000001
KIAA1409	-0.682
C20orf26	1.25633333333333
TUBG1	-0.73875
IRX2	4.58425
CNGA4	0.4895
MGC50559	1.90733333333333
OR4K17	0.170166666666667
TM2D2	0.8035
FAM32A	0.259
TXNDC14	-0.41775
CCBL1	-0.784
ANK1	-2.3001
PRSS23	-0.420875
PPM1L	1.047
SPATA20	-0.33475
APCS	0.107666666666667
C14orf122	-0.490666666666667
PSMB5	-0.236375
C6orf10	0.4013
SETDB2	0.541833333333333
SPNS3	-1.35225
SGMS2	0.168333333333333
MXD3	-0.9635
MON2	0.289
CARTPT	0.181
HNF4A	-1.606
RABEP1	0.6809
TNFRSF10B	-0.5185
USH1G	-0.512
PPAP2B	-1.67333333333333
TMEM16K	0.15425
CTDSP1	0.7735
CDK5R1	-0.3195
GABRR1	0.0115
OPN1LW	0.0205
FAM98C	1.409625
DBN1	-0.680875
ACAD10	-0.37775
QTRTD1	-0.40425
WNK3	-2.3165
RPS19	-0.00250000000000001
C1QB	3.66875
OTUD5	-0.120625
SLC41A2	1.07566666666667
TMEM22	-2.24566666666667
KHSRP	-0.66025
TNFRSF11A	-1.58666666666667
FBL	-1.06866666666667
IBTK	0.582833333333333
OXER1	-0.265
CBLN4	3.196625
GPR172B	2.291
CFTR	-1.84475
VSX1	0.859
CAMK1D	-0.55525
LOXL3	-1.7975
RTP4	4.694
SLFNL1	-0.02475
KIAA0828	0.724625
PAR5	0.2765
LOC723972	-2.18325
GDI2	-0.048125
CEBPA	1.7763
MLF2	-0.502666666666667
AFMID	-1.1795
ALOX12B	-0.5065
BPHL	-0.044875
COX5B	-0.111
S100A10	-0.1851
THOC6	-0.667
NHN1	0.30425
RRP12	-0.503333333333333
ARID3B	-2.10925
CD3G	-2.96483333333333
KIAA0133	-0.61425
NAT11	-0.873666666666666
PPAT	-1.2665
SIRT3	0.7753
TCERG1L	-1.76675
NIPA1	-1.1114
DPP8	0.0408
IL7R	-0.574666666666667
ZFP64	0.527166666666667
DMAP1	-0.1725
TRMT12	-0.03575
TLR4	1.0623
WFIKKN2	0.39675
RAB12	-0.7565
DDX51	0.0625
KIAA1086	-2.91275
ZNF295	0.133
ACVR2B	-0.605285714285714
LOC494150	-0.50175
ZNF517	0.196
DNASE1L2	-1.51433333333333
SUFU	0.303833333333333
LOC283677	0.699
LMO3	0.161166666666667
PPP2R5D	-0.4965
ZNF587	1.0026
HIST4H4	0.12475
CYP2C8	0.155
C1orf80	-0.236666666666667
DOCK5	-0.416833333333333
C9orf24	0.891
OR5AR1	0.561
C11orf24	0.1285
UNQ1940	-0.479
CAP2	1.09
TIMM44	-0.755
DSEL	-1.9924
ROM1	0.4085
FBXO4	0.3185
MYLC2PL	-1.426
MLH3	1.0448
NOX1	-0.124833333333333
DPEP2	1.045
DNAJB5	-0.0835
RLTPR	-0.1425
MBIP	-1.1795
COPB1	0.428
SFTPA1B	-0.305
C10orf4	-0.0925
PRELID1	0.0875
NOLA1	-0.54575
C19orf24	0.937
TLR9	-1.815
HLA-DMA	3.057
HCRP1	1.2735
GPR137	0.592333333333333
ITGA11	1.3185
PHF13	0.332333333333333
MARK4	0.431166666666667
METTL4	-1.49575
MBD3	-0.4365
LOC134145	0.071875
FGF3	0.54
SLC35A3	1.41125
CLEC16A	-0.19825
AMOTL1	-1.37833333333333
FLJ31438	-0.07025
PAICS	-1.6005
TOMM40L	0.670833333333333
MMD	-2.179
KLK10	-1.2191
NIT2	0.611333333333333
SERPINB10	0.29325
KLF15	-1.1032
CCDC5	-1.85275
WSB2	-0.494875
ME3	0.685625
CACYBP	-0.466583333333333
TCTN2	0.997
JAK1	0.533
C2orf25	0.0185
GPD2	1.52425
FBXL11	-0.0681666666666667
CDV3	-0.483416666666667
GALNT11	-0.198625
NDUFA12L	-1.2391
FLOT1	0.153357142857143
TOR1AIP2	0.473
MMP25	-1.6265
C1orf164	-0.2863
CHST5	-0.202
LYRM4	-0.7025
GPER	-0.80025
HIPK2	-0.859583333333333
DAP	0.0731
ZMIZ1	0.3105
DDX58	4.22475
DCC1	-2.442
AKT1	-0.338375
ENPP6	0.423166666666667
ERVWE1	-0.198333333333333
CDC34	0.1825
RNF125	-1.97175
CASC1	3.6355
SHROOM2	0.706
RRM2B	0.504333333333333
COL6A3	0.773625
TMEFF1	-3.70775
PLEKHA4	1.3254
LYSMD1	0.428833333333333
SEPT1	-1.487
AOF1	-0.12725
GNPAT	0.09775
WDR18	-0.40275
HSD17B12	-1.168
HIST1H2BM	0.448
INDOL1	-0.839833333333333
SUDS3	0.1325
C1orf192	1.4245
CYP2B6	-0.15925
TBC1D2	2.2275
SLC25A12	-0.38025
ERCC6L	-2.72516666666667
MGC10814	-0.193
POLR2C	-1.17833333333333
ZNF77	-0.298166666666667
EIF3K	0.173
HPX	3.542
ANKRD27	-0.31925
MALAT1	0.63975
PLB1	0.108166666666667
HRNBP3	-0.615375
CPSF4	-0.92375
OR52N2	-0.073
PIP5KL1	0.748
GH1	0.1995
HPS5	-0.55975
SLFN5	2.746
POP5	0.369166666666667
OVOS2	-4.099
C20orf108	0.15325
MARS	-0.41525
CLRN3	1.48183333333333
ARSE	-0.855166666666667
PPIE	-0.421
PHACS	-0.379
GP5	-0.572
IL8RB	1.68583333333333
FCRLA	-1.705
ARRDC1	1.0411
KRTAP9-4	0.4245
ZNF613	1.73
OR11A1	0.2745
TMEM132B	-2.0435
PGLS	0.797
BSND	-2.523
KCNK18	0.4935
FOXD4	-0.06025
SV2C	-0.7315
LCN2	3.019
ZNF490	1.1256
C3orf15	0.855
CACNA2D4	-0.531
CBX5	-0.86375
MAGEB4	-0.1955
BOLA1	1.11125
PPP2R5E	0.243
COL5A1	1.15358333333333
ASB7	0.048
SFT2D1	0.58825
DERL1	0.1833
RABL2A	0.896333333333333
MOAP1	0.15475
KIAA1545	1.86033333333333
F3	0.14325
PLEKHM2	-0.627
CCDC89	0.6
EFCAB1	1.3395
TMEM48	-1.081
SEPHS2	0.258
PYGM	-0.47925
PRICKLE1	1.00075
WNT5B	-0.138
TAS2R38	0.793
IMP5	-0.4885
KHDRBS1	-0.1567
LARS2	-0.662666666666667
C3orf28	0.72025
FTCD	-2.63675
C10orf68	1.4565
DGAT2L3	-0.04375
PSEN1	0.630583333333333
MGC33657	-0.05
PLA2G4B	1.063
CDKN2A	-0.69675
DLX1	-2.59475
TSHB	-0.019
C18orf37	-0.7425
MEX3C	-0.715875
MAMDC2	-1.2815
PDIA4	-0.58825
ATP5E	0.94825
CASP2	-0.438428571428572
SERBP1	-1.12603846153846
ZNF341	0.645666666666667
TESC	-1.96075
TMEM31	-2.46425
OR51I2	0.1165
YTHDC1	-0.288357142857143
JUN	0.815666666666667
AGMAT	-2.49666666666667
PCNXL2	-0.01075
ATAD5	-2.548
STK38	-0.843125
AZI1	-0.272875
RBP1	0.421
C4orf26	-0.807
KIAA1026	1.548625
TMEM101	0.89025
HSFX1	-0.308
TREX1	2.09975
C18orf10	-1.6812
TRIM15	-3.497
CA6	0.545
CEP57	-1.2295
AR	4.26316666666667
SESN2	-0.355666666666667
KIF3C	-1.3935
EPB41L5	0.374875
ARHGEF10	-0.8745
POLR3D	-0.633125
INDO	0.396
GABRA3	-0.786
SCG5	-1.1519
E2F3	-0.7478
TIGD5	0.4645
FGD6	2.41175
KLHL3	-0.55625
SCGB3A2	-1.0365
URP2	-0.328166666666667
ATP6V1B1	-0.4354
CALML6	-1.136
LOC100049076	0.8325
TMF1	0.606
LOC388503	-0.4
CDH5	2.74525
RPS6KC1	0.675666666666667
DAAM1	0.1034
TNFRSF10D	-1.4725
GSTT1	1.6269
INPP5A	-0.42875
TRAF3IP1	0.6913
SMARCE1	-0.418
VRK1	-2.114
TTC16	0.52025
AARS	-1.36566666666667
ARHGAP27	-0.304333333333333
ZAK	0.920071428571429
ACSM2B	-2.393
TRAP1	-1.00316666666667
MRPL53	0.880625
RNF44	-0.68125
NPTXR	-0.54175
DPYSL3	0.632333333333333
APP	0.9364
GLS2	-0.480833333333333
MNX1	0.469666666666667
CMTM7	-0.858
OR10A7	-0.293
NYD-SP21	4.56233333333333
ORC5L	-0.179
SLC16A10	-2.181
TMEM178	-1.2285
LOC441601	-3.35075
PTGIS	-1.13975
KBTBD7	1.12125
C19orf41	-0.30975
CEACAM3	2.32008333333333
KRT23	1.625
SERHL	2.691
PNKD	0.1048125
UBC	1.27725
ATRN	-0.458875
HAPLN1	1.55675
RANGAP1	-1.34475
C10orf26	1.5515
KCNA7	-0.70175
SRY	0.7395
LOC376693	-0.41425
HIST1H2BF	0.46925
CDCA8	-2.95833333333333
MLC1	-2.44275
TNIP3	0.06
OR4D1	0.558
IFT52	-0.795
GOLT1A	1.0665
UTP20	-0.492875
RP3-402G11.5	0.005625
PRSS33	-1.576
PMPCA	-0.6205
APOB48R	2.81283333333333
GLTP	0.9795
MPL	0.3675
C9orf78	-0.4395
ADAM12	0.793
CSPG4	-0.3985
LOC144305	-0.1055
KRTAP4-10	0.326
PAK1	0.43425
ADCY7	-1.0451
TAS2R43	-0.845
FRAS1	-2.30492857142857
PPP1R14A	1.637
OR2B6	-2.047
ATP13A1	0.168166666666667
SIDT1	3.07325
C1RL	1.2215
PRKRA	-0.486
TLN1	0.2296
RP11-50D16.3	1.27825
MITF	-1.15158333333333
GYS1	-0.03525
LYG1	-2.024
NSMCE4A	-0.3867
DNAI1	-0.00375
HOXD11	-0.9385
FNBP1L	1.7504
DHX35	-0.20975
LCE3E	1.20271428571429
SLC33A1	0.08675
DCLK3	0.250333333333333
TRIM33	-1.006
TMCC3	0.5655
FBXO42	0.124833333333333
C1orf27	0.8657
C17orf50	0.156
RNF14	0.302416666666667
SLC4A8	0.222875
RAB3IP	-0.0696
COX6C	1.42607142857143
PCSK1	-4.0794
SLC13A1	0.294625
ARF6	-0.3225
KIAA1009	0.49925
HOXA13	-3.1515
HMGN1	-0.29775
CXADR	-1.53275
MGC14436	0.033
UTF1	1.596
TSC22D1	0.2715
BZRAP1	0.642833333333333
PUF60	0.198
SHC1	0.046125
HOOK3	0.51
LIMS2	1.236
BAHCC1	-0.477333333333333
CLCC1	0.276666666666667
ENTPD3	5.93333333333333
SMO	-1.54375
PIK3R5	-0.37225
CDC14A	-1.0255
KRT1	-1.031
ENOX2	0.294333333333333
FLJ22655	-2.19733333333333
FPRL1	0.4095
INTS6	0.6756
ZCCHC5	0.7725
SMC3	-1.26775
C6orf123	0.426666666666667
FLJ20160	1.534
LOC653391	0.5515
GSS	0.25425
NT5M	-0.958
SIX5	0.49375
TAF5	-1.2135
KCNA1	0.904333333333333
ANLN	-4.1205
MGC45491	-1.0792
SSTR2	2.6525
LYPD4	0.645
TH1L	-0.49275
CHRNA5	-3.829
PNMA6A	-1.08925
FLJ16369	-0.5675
DLX2	-2.8537
C6orf108	-1.15666666666667
ALDH3A2	-1.4355
CLEC1B	1.47566666666667
LEPREL2	-0.19225
FOXJ1	-0.5
OR1D4	0.588
PPIL4	-0.78025
MTRR	-0.499
SLC27A3	0.2565
HTR7	-1.29716666666667
MIB2	-0.5075
BHMT	-1.5165
A2ML1	0.7765
MSMB	-2.157125
KIAA1383	0.520125
TRUB2	-0.065
PF4	0.319166666666667
IL1F5	0.4095
LRRC37B2	-0.43175
IPO4	-0.2435
FIGF	-0.4785
QDPR	0.284
ZNF598	-0.66
BOP1	-0.883125
MAPK12	-2.09966666666667
POLR1E	-1.60275
CEECAM1	-0.0263333333333333
INSRR	0.0896666666666667
SIPA1	0.811
ULK4	0.638833333333333
BTN3A1	0.4164
FABP5	-1.9069
KBTBD3	1.27016666666667
SORT1	0.0754166666666667
YWHAQ	-0.8390625
LRIT1	-0.2285
KIAA1704	-0.4838
MEIS2	-1.7159
ENOSF1	-1.08566666666667
PCDH7	-0.110071428571429
FZD9	-1.77633333333333
RPLP1	0.996666666666667
ZNF75A	-0.57025
P4HA3	3.07275
NKX6-1	0.45975
CTA-216E10.6	0.2785
IFT140	0.92625
DENND1A	-0.226083333333333
ALCAM	1.6768
ABHD2	-0.122
QPRT	-2.507
TRAM1	0.180357142857143
ATP1B4	1.256375
NUP37	-0.80025
SAA3P	-2.5405
SLC22A6	-0.12125
KIAA0265	0.395625
ZNF41	-0.595
ADAM19	0.2963
ERAF	-0.6185
DEFB119	0.420181818181818
DNMT3B	-4.78083333333333
SNF1LK2	0.0495
MGC24039	-1.66475
TAS2R48	-1.00666666666667
PNLDC1	0.37625
ADAMTS16	0.752
TMEM92	-1.17633333333333
CCT8	-0.24575
POGZ	0.8545
N-PAC	-0.1055
GUCA1B	-1.51633333333333
ZZEF1	0.2695
OR2C3	0.418
ZNF334	-2.17433333333333
RANBP6	-0.01925
LDHB	-2.80766666666667
BAMBI	-1.997375
RAB5B	0.522
FOXB1	2.55775
MRPS12	0.07525
MRGPRF	0.6505
CRIPT	-0.181
CYP2D7P1	-0.621
RYR1	-0.99525
NDUFA2	1.080125
TRIP12	0.118666666666667
