Hybridization REF	TCGA-BH-A0HI-01A-11R-A084-07
HIST1H3H	-1.62666666666667
C7orf29	-1.238
COMMD4	-0.511666666666667
DPP3	-0.621
DAB2	0.34225
LOC388882	0.136
YPEL4	-0.9145
AGBL3	0.806
LRP6	0.2996
SERPINH1	-0.155583333333333
TLE1	-0.21375
CD244	0.633666666666667
ZDHHC15	0.07
MGLL	-1.6033
PLDN	0.446833333333333
LOC654346	1.717
FAP	2.8795
GPR37	-1.86
SCARA5	-0.504333333333333
EBF4	0.753636363636364
LSM6	-0.8785
MLLT1	0.007
SLC5A12	-0.106
A2BP1	-1.714
COPS5	-0.138333333333333
TPM4	-0.610714285714286
TNFSF4	1.77366666666667
ACADSB	1.74588888888889
HERPUD1	0.20725
BCL2L11	-0.623166666666667
CEP78	-1.423
CDCA3	-2.247875
WBSCR19	-0.5867
MYO1A	-2.5615
PPEF1	3.33316666666667
LOC440348	-1.5265
CPEB2	1.612
BPTF	-0.27075
RPL21	-0.3234375
GSX2	-0.605
ADPRH	1.106
C17orf68	0.701666666666667
KCNS1	-0.507
MLLT6	-0.132
PIWIL4	-0.465
RNF26	-0.9015
RAP1B	0.338375
ADAMTS1	-1.1274
ZNF571	1.24925
P2RY6	-0.22675
TRIM21	0.923666666666667
CADM3	0.17375
NLRC5	0.1525
ADRA2B	-0.192
LOC90835	-0.08425
PCF11	0.01925
LOC400451	2.125
GLTSCR1	0.623
C17orf88	-0.811666666666667
CDH16	-2.15475
FGF7	1.4875
PCSK4	0.247
NPC1L1	-0.635166666666667
TAT	0.28025
TBCA	-0.5315
MGC33407	0.01625
GPR115	-0.763375
CYGB	0.2565
FNBP4	-1.574
C12orf43	-0.00499999999999999
CBL	-0.7651
CLECL1	2.241
PPAPDC1A	1.7545
WDR25	1.07516666666667
SGCA	1.076
C22orf29	-0.0306666666666667
YIPF1	1.7875
GALK2	-0.93275
RAB3B	-4.047
LOC440087	0.011
UCP1	1.5515
REEP5	0.92
FADD	-0.0267
FOXA1	3.943875
CACNA1A	0.238833333333333
ABI1	0.6145
GRIN2D	0.68875
SLC1A4	0.4165
LOC401127	-0.64625
HINT2	0.463
PLD4	1.60233333333333
ZNF286A	-0.373
ENY2	-1.0455
IL1F6	-0.1595
PXDNL	4.3875
C20orf79	0.14575
TNFSF13B	2.597
DENND3	0.79725
JARID1D	-3.108
HIST1H2AK	0.299375
LOC93349	0.1792
SSH1	-1.178
ENSA	0.53775
LOC219854	1.1195
CKAP2	-1.5718
DKFZP564J102	1.04
MGC87315	-0.477166666666667
HNRPAB	-0.4465
AMH	-2.3665
ZNF526	0.427
BRUNOL5	-0.4825
CACNG3	0.195833333333333
TRPM1	-1.9515
PPP2R1A	0.2075
COL2A1	-2.00375
DDN	-0.395666666666667
FLJ25770	0.622636363636364
HK2	-0.835928571428571
ELOVL6	-1.642625
MDK	-0.07025
EPHX1	1.5995
RASSF2	0.718375
DKFZP434B0335	-0.81175
DLX3	-0.341285714285714
PRTN3	-0.719
AVPR1A	0.787
C21orf125	-2.1035
TNFAIP8	-1.92533333333333
GNB2L1	-0.32275
CALCRL	3.87975
SCGB2A2	9.03266666666667
UBXD7	-0.19675
ZNF674	0.0035
TMEM35	0.430625
BRSK2	-1.293625
HECTD3	0.0203333333333334
TMEM188	-0.0163333333333333
LGALS9	2.023875
SCARB2	1.40275
USP34	0.19175
C17orf28	1.54658333333333
ZDHHC23	-1.265
AQP12B	-0.282
SLC16A3	-2.30175
APLP2	0.795
ITIH2	-5.74975
MICAL3	-1.07725
TNNI3K	0.5117
HDAC2	0.035
PRR7	-0.3852
THBS2	0.741125
LOC751071	0.136166666666667
CA2	1.95183333333333
RANBP17	-0.97825
RLN3	0.0125
CRYZ	-0.0595
GBAS	0.920666666666667
TAS1R1	-0.58075
MPZL3	0.6675
PCDH8	-0.52575
HSP90B1	-0.194
KCNK15	1.555
TNIP2	0.147
GPR146	-0.41775
NOL6	-0.122875
SPC25	-3.47177777777778
STEAP2	3.1515
VAMP3	-0.0426666666666667
TCIRG1	0.16725
ZP4	-0.1705
PARL	-0.011125
TRIM39	0.43
KIAA1305	0.8705
CRNN	0.0758333333333334
GRN	0.71725
HSH2D	0.912
SCAMP1	0.3165625
KIAA1913	1.18525
PTS	-0.409
BANP	0.148071428571429
PRKACG	0.30225
ADCY6	0.167333333333333
C16orf46	0.5275
CYP51A1	0.06875
DDC	-6.60775
ANPEP	0.733833333333333
PROM1	-0.253666666666667
SIGLEC10	2.16625
COPG	1.244
FAM26E	1.95325
TRIP4	0.75475
SNX3	0.217666666666667
C1orf175	0.203
PPY2	0.12225
C14orf152	0.411
FTSJ1	-0.641
DST	0.5855
LOC554235	0.12275
GLRX5	-0.42325
C20orf12	1.3666
CAB39	0.299833333333333
MSH2	-0.998
PIP4K2C	0.3335
CYLD	1.328125
WTAP	0.3603125
MGAT4A	1.77733333333333
TSC22D4	-1.1006
CHRM2	-1.559
PPYR1	0.128666666666667
CCNH	-0.014
RRM1	-0.58475
ECAT8	-3.5005
LOC400120	0.01325
GABRA4	0.0345
C14orf4	1.006
C1orf59	-1.0935
CTDSPL	1.03216666666667
NHEDC2	-0.7765
PDE11A	-1.177
KLHL29	-1.1335
CD5	-1.0165
TSPAN9	1.7170625
WDR67	-1.01175
THUMPD1	0.3061
C18orf17	1.269
CLYBL	0.905833333333333
FLJ13231	-0.65625
CMBL	0.5725
LECT2	-0.13175
NKAPL	2.1725
LOC654780	0.4485
OR4C6	-0.164
RAB30	2.105
TSSK4	0.046
TMEM163	2.263
OSBPL11	0.477666666666667
GNB5	-0.753
CCL21	0.7755
C1orf121	0.509333333333333
FMO2	0.9765
RPTN	-0.1005
MSTN	0.775
VCL	-0.00121428571428571
FYTTD1	0.25175
C11orf1	0.579
CCDC88C	0.9071875
HFE	0.101111111111111
MOGAT1	0.33
FAM125B	0.536333333333333
IRGQ	0.109
RAVER2	0.15525
AKAP5	0.8295
SSSCA1	-0.33675
C11orf63	1.124125
ACTG2	0.6589
PORCN	-0.752
DTL	-2.17045454545455
TMEM151	0.2655
FAM122C	-1.0275
RSAD2	3.1272
BAT4	-0.398
KRTDAP	-1.47483333333333
MYH8	0.624625
CRTC3	0.86775
LRRFIP2	0.7519
INTS4	-0.0163333333333333
TTN	-1.06833333333333
SLC26A5	0.4675
PLLP	-0.92225
RGS6	-1.05625
SRGAP3	1.019875
ZNF525	0.2255
NBR2	-0.681333333333333
C13orf1	0.1664
ZNF137	0.589
CEP27	-1.64875
BEST2	0.1185
RNF121	-0.20825
DMRTC2	0.6685
C8orf76	-0.2485
BCCIP	0.491625
MEST	-2.48175
HTRA2	-0.31
ANGPTL2	-0.016
ILKAP	-0.0603333333333333
ERAS	-0.3015
HBS1L	-0.686
CPA5	-0.146
TMEM30A	1.4645
CD300LF	2.35366666666667
WISP3	0.192
CRK	0.905285714285714
PDS5A	-0.1973
BRPF3	0.303333333333333
NEDD9	1.370375
SMPDL3B	2.01075
PSG6	-0.1095
PSMD13	0.4645
ETV5	-1.3189375
OR51A4	0.1435
BTBD7	0.662583333333333
GSTO1	-0.65475
hCG_16001	-0.279
MAD2L1BP	-0.412
COX6A2	0.7625
SCNN1A	2.7765
LSM1	-0.0475
UGT2B11	-3.92875
IDUA	0.5725
PPP2R3C	-0.819333333333333
COX11	-1.07816666666667
PDZK1	3.8895
ZNF443	1.0675
MGC21874	1.60166666666667
ZNF323	1.5743
KRTAP10-10	-0.275
CXCL6	0.14
SLC34A2	2.5291
LOC284402	1.1665
NPTN	1.28525
UPP1	-2.145
SLC6A9	0.261
OR7G3	-0.05375
CISD1	-2.27266666666667
ZNF545	0.261833333333333
SYT14	-0.7795
NT5C3L	-0.212
ZNHIT3	-0.361666666666667
SNRPD3	-0.2325
KIAA0701	0.727125
UNC93B1	0.0705
GMNN	-2.101125
SPCS2	0.857166666666667
LOC388524	-0.824
NAPRT1	0.162375
PNLIPRP1	0.233
OR6V1	0.1015
PRKAB1	0.039
EYA4	-3.08583333333333
KIF20A	-2.58975
ALG10	-0.31375
ITPKC	0.756833333333333
LMX1B	1.55533333333333
RPUSD4	-0.434
C7orf34	0.00516666666666667
DLGAP2	0.373
PFN1	-0.3901
MICALL2	-0.296
ZNF654	0.4235
SS18L1	-1.291625
SLC16A8	0.264
MKI67IP	-0.3965
ITGB3	-0.09525
TCEA3	3.05683333333333
CEP152	-2.5238125
CLIP1	0.72225
ZNF75	0.4056875
ATP5C1	-0.272166666666667
NUDT5	-0.891166666666667
PSCDBP	0.995
UBP1	-0.17775
RBM27	-0.042
C13orf15	2.713375
ZNF282	0.0393333333333333
ZNF222	0.2956
COL10A1	5.9285
PRDM15	-0.983375
TTTY5	0.018
FAM9C	-0.423166666666667
C20orf67	-0.07625
GNG13	-1.0525
F12	-0.04
C1orf41	-0.86275
CPXCR1	-0.6395
GSK3A	0.235125
SUPT6H	-0.1
PI16	-0.2585
ELL2	0.78075
C9orf167	-1.26266666666667
PVRL3	-2.5036
FLJ38596	1.269
ADAM20	0.03025
GPR89A	0.771
GPR87	-2.013
ZNF30	0.80125
SMR3B	0.06125
ZNF770	0.453875
TRPC4AP	-0.202666666666667
DKFZP686E2158	0.4415
C2orf28	-0.014
FREM1	-1.36716666666667
LAMA4	0.533333333333333
ADPRHL2	0.1695
EIF4G2	0.470166666666667
GUCA1A	-0.3785
CTNNA2	-0.82975
NUDT15	-0.440833333333333
CEPT1	0.999
ZNFX1	0.5873
CCDC92	0.7875
TDRD1	1.728
KCNK5	-0.916166666666667
ETNK1	1.355
LTA	0.1155
TTPA	0.304333333333333
B3GALNT2	-0.3875
SC65	-0.2995
PEX5L	-0.31
EPS15L1	0.60775
MGEA5	-0.97625
HIST1H3A	0.89025
ING1	0.149875
BCAT1	-3.098875
ORC6L	-4.14990909090909
KLK11	-1.3375
C19orf28	-1.6805
DNER	-4.80875
MED22	-0.872571428571428
ETV6	1.33675
CHAC2	-1.6725
CD300E	0.312
CEBPB	0.87775
ZNF398	-0.014
LRCH3	-0.429
HMGA1	-2.09433333333333
CAPN7	0.366166666666667
MGC5566	-3.46325
CCL3	3.45425
NANOS1	0.674375
ZFYVE19	0.1945
APITD1	-0.132666666666667
PARD3	0.730625
IRAK4	0.0945
SERPINI2	-0.761
CEP170L	-0.14325
TTC9	2.93
MYOM3	-0.6845
MLPH	1.988125
LOC222699	0.5265
NRG1	-1.72816666666667
TBC1D9	4.43490909090909
TTK	-2.9795
ZNF557	0.4239
DDX41	-0.8125
FANK1	2.673
UBE2D2	-0.16
PSMB10	0.32325
MYH7B	0.0155
GABARAPL2	-0.69175
MARVELD2	1.97133333333333
DGCR2	0.946
UNC45A	-0.0173333333333333
C6orf72	0.6245
ZNF683	3.7015
GIT2	0.00737500000000003
CASK	0.284166666666667
C14orf161	3.44666666666667
LRRC44	0.93675
TIFA	0.654875
UTP11L	-0.217375
C6orf65	-0.5615
FDPS	-0.63625
DUSP9	-2.3935
SLC17A8	-0.0473333333333334
OR51G1	0.147
NANS	0.6335
OLFML1	1.868
ATP10B	-0.931875
NPAS3	1.054
PRKCA	-2.7084
GGA2	-0.336125
LCE4A	0.3555
SPANXN3	0.75475
CCDC115	1.90075
SDCCAG3	-1.1775
GLIPR1L1	-0.149
TTC1	0.42225
C17orf76	1.17675
MAD2L2	-1.11275
HIPK1	-0.0354
LRRC3B	-0.174666666666667
CLN3	-0.725272727272727
C17orf47	-0.0865
FMN2	-2.4295
TUBB1	-1.303875
WAPAL	0.395666666666667
C3orf21	-0.398125
SCN5A	-0.5808
SMYD1	-0.26075
BEX5	2.3985
ZNF192	-0.2255
SEC22A	-0.0581666666666667
GRIA2	5.09557142857143
KIAA0825	-0.95775
NUSAP1	-2.57109090909091
LANCL1	0.251125
C15orf40	-0.1618
ZNF645	0.23575
GPR61	-0.06925
NLRP14	0.2525
SNX21	0.2783
C1QTNF8	-0.036
C17orf46	0.069
IFNA8	0.1535
SPRR1B	-1.556
FLRT1	-1.00775
SNX17	0.3675
ASB2	-0.3435
HBG1	-5.7935
RPRML	-2.55525
JOSD2	-0.0991666666666667
PLSCR3	0.35575
SPOCD1	-0.889
RAB39	0.219
GHRH	4.61666666666667
ITIH5L	0.74175
C17orf37	0.63325
SMCR8	0.52325
DPY19L2P3	-0.847666666666667
IL11RA	-0.1105
GDF3	-4.06566666666667
RPS6KB1	-1.09991666666667
DNAJC19	0.9469
TOP1	0.06675
CRCT1	-0.38025
MPST	-0.03325
DPM2	0.181
FAM38B	-1.33666666666667
SLC18A1	-2.27983333333333
FARP1	-0.00933333333333333
PAX7	-0.09425
TUBD1	-1.08375
GNL3	-0.45475
BTG2	3.49406666666667
NDUFS6	-0.56525
C1orf79	-3.06425
ERAL1	-0.614
ECHS1	0.78
VPS4A	-0.769666666666667
CYP11A1	-0.74975
ABCC6	-1.47428571428571
PBX4	-3.164
MOSC1	-0.69025
NCF4	0.533
HYMAI	0.343
NAGPA	-0.685375
OTOP2	-0.03725
ACOT12	-0.15775
MTHFD2L	-0.917875
LOC441376	4.32875
C19orf34	-0.0105
RAB1B	0.419
ALDOAP2	-0.324
NTRK1	-1.77633333333333
ARTS-1	0.9312
SLC6A11	-0.983
NAP1L2	-0.62275
CNGB1	-0.1115
EPB41L4B	0.800166666666667
FAM134B	2.55075
HS3ST3A1	-0.616333333333333
CPXM2	3.75125
SIRPB2	0.2355
CHORDC1	-0.974333333333333
TRIB3	-1.3795
SLC2A5	0.82525
C2orf49	-0.5375
DDX5	-0.17075
OR5L1	0.9075
ANAPC4	-0.616833333333333
ZSWIM1	0.44725
LOC93622	0.005625
KCNK3	-0.4609
RP11-35N6.1	-1.849625
ZFP161	0.482
AQP9	3.454
SLC15A2	-0.998
MREG	0.3925
OR9I1	-0.128
PDLIM2	0.14625
ADAM7	0.274
GSTCD	-0.0603333333333333
WDR21A	-0.54275
SLC12A8	2.42983333333333
TMEM174	0.25225
IGSF3	0.81925
LRRN1	3.32
LOC402117	-0.1445
SRPK1	-1.57283333333333
LY6K	-2.0525625
NFIA	2.443
PTCD3	-0.697375
LEP	1.09833333333333
PCDH21	-0.876166666666667
MAPKAPK2	1.35107142857143
NMNAT1	-0.0346666666666667
LHFPL2	0.039875
C9orf43	1.53875
DIP2A	-0.585333333333333
ACTR8	0.2405
CCDC34	-0.94225
PTPN22	-0.694125
ITGA3	-0.964875
FAM129C	0.2975
RABGGTA	0.170333333333333
UNC45B	0.41975
KIAA1033	0.04575
ZNF510	0.506166666666667
CYP2D6	-0.318666666666667
SLC26A10	-2.7105
STX8	0.50075
LUZP1	0.428375
WDR89	0.173833333333333
EIF4G3	0.081
C5AR1	1.11375
ZNF623	0.454
A2M	1.13875
TGM7	0.1605
GRPEL1	-0.454
LMNB2	-1.4663
ROCK2	0.103166666666667
SNX16	0.66275
CCDC66	0.16925
ANXA3	-1.78125
KIAA1609	-0.753125
EED	-1.2175
RNF32	-0.321166666666667
HES1	2.3846
CLC	0.358833333333333
ISL1	-0.206833333333333
KIAA0528	0.341125
MANEA	0.90175
C1orf61	-2.5175
hCG_2001000	-0.03375
RAPGEF6	-0.0155
KIAA0020	-0.889
NEIL1	0.3775
C16orf45	-0.159375
RBM10	-0.522333333333333
C10orf125	-1.80625
MRS2L	-0.63925
DNAH17	-1.414
C19orf10	-0.05025
C1orf160	0.52225
SLFN12	1.6165
EXOC3	-0.279
HIST3H3	0.54125
NCOR2	0.2415
TNFRSF9	0.43675
MFSD8	0.32125
ALX1	-3.80416666666667
NOL1	-1.4895
PODN	2.5595
TIAL1	-0.9115
HIST1H1E	-0.90775
NPY6R	0.19
TM4SF4	-0.38725
CORO2A	0.8755
ETNK2	0.7345
APOE	-0.0363
ANGPT4	0.2375
HDGF2	-0.0665
G30	-0.672
ST8SIA4	0.141875
F2RL1	-0.292625
FAM19A4	-3.53325
CCAR1	-0.54825
B3GNT7	-0.06525
OPHN1	-0.5298
DSCR6	2.17
C21orf13	1.84233333333333
GAS2L1	0.85075
RFX3	-0.239166666666667
COPS4	0.37525
BCHE	-3.20033333333333
BCL2	2.287
HBZ	-3.34083333333333
ARL13B	0.199
MAPBPIP	1.141
MYO15B	-0.8075
SPZ1	-0.159666666666667
KIAA1324	3.70166666666667
PLCL2	-0.4205
C4orf29	-0.4795
WDFY2	-1.00425
ZNF284	-0.4545
NAALADL1	0.2895
DUSP5	1.6925
PXDN	0.47
SLMO1	-1.165
TNXB	0.1861
BIRC7	-1.45225
A4GALT	1.36
TIMM22	0.51975
FAM110C	1.39525
TOMM34	-0.572875
ABHD9	0.1925
ADAM32	0.072
CRHBP	-0.3545
AQP2	0.291875
LOC130355	0.884
ZNF187	0.569666666666667
ZNF816A	0.35
F7	1.789375
CNOT1	-0.7801
SLC13A4	-1.224
ZBTB11	0.03175
B3GALT5	0.5705
EXOC2	0.510166666666667
IRS1	0.2994
TMEM1	-0.015
MRPL34	-0.0731666666666667
SAMM50	-0.13275
CDC42EP3	-0.149125
HSF2	-0.5521
MFN2	0.14375
TSPAN7	-1.27783333333333
NUCB1	0.434
RHOH	1.626
ARL16	-0.2465
TACR1	0.3055
SFRS5	-0.306166666666667
SNX25	0.327625
RHBDF1	0.481166666666667
PCDH18	2.05083333333333
HMG1L1	-0.55625
MYO5C	2.0575
MAPK10	-0.2425
LDHAL6A	-0.0625
NUDT12	0.849833333333333
NCAM1	-0.565
GLIS2	0.42
GGTL4	-0.279
DAPP1	0.82375
ATF7	0.912625
KIAA0748	-1.393
NFIL3	-1.4205
TM6SF1	1.1489
SEZ6	0.148375
NANOS3	0.412833333333333
DNAJA3	-0.639833333333333
CLDN6	-3.417
CIITA	2.4275
EPHA4	-0.047
FANCC	-0.9305
CMTM3	0.62975
PSG3	-0.520875
MRPL15	-0.64175
C21orf59	0.09175
PLCXD2	-0.4815
C2orf34	0.465375
UBE2L6	1.203375
MED14	-0.0958333333333333
HP1BP3	0.1095
C6orf208	0.3775
TPBG	1.46575
OSR2	0.409
XPC	0.0978333333333333
KLHL7	-0.76625
CCR3	-0.166
AGTPBP1	-0.851
PCSK6	2.0284
STAT5A	-1.5201
FAM18B	0.96675
LONRF2	1.3395
PTPN2	-0.9115
SF3A3	-0.592166666666667
EFCBP2	-0.52325
HCFC1	-0.373833333333333
AHNAK	0.60565
ACTR5	-0.57825
KIF14	-3.32657142857143
TENC1	1.0845
HEATR5B	1.35
YIPF2	1.036
MYEOV2	0.624833333333333
DUSP18	1.19975
KIAA1012	0.47575
AHR	1.05533333333333
C17orf53	-1.96433333333333
PTPRH	-4.4545
ATP6V1C1	-0.0804
TAS2R3	-0.00799999999999999
LOC440356	-0.8595
COQ10B	1.129
PSMF1	0.599666666666667
SORBS2	3.61933333333333
NFE2L2	0.279
TMCO7	-0.64125
SH3PXD2A	0.117
SH2D2A	-1.19075
SPINK5	-2.13025
MRPS24	-0.881
OPA3	0.057625
TRAF7	-0.111
C4orf35	0.163666666666667
MT1G	-1.48175
MGC39545	-0.30025
HS1BP3	0.1824
OR2B2	0.31
CHRM4	0.178
SFRP2	3.60283333333333
RIC3	-0.88525
ART1	0.318
C6orf1	0.961125
DUS4L	-0.7345
C10orf104	0.629
TNFAIP6	2.891
RTEL1	-1.15875
CCT4	-0.6851
ZNF709	0.336
CHMP6	0.0743333333333333
UPP2	0.70275
CYP19A1	-2.064625
CD151	0.273833333333333
NDUFA13	-0.0391666666666667
ARFRP1	-1.036
FAM26B	1.429
CRYBA1	-1.096
MRPL41	0.0768333333333334
NPFFR2	1.34525
HRH2	0.0595
SCAMP3	0.363
MTMR6	0.8414
MTG1	-1.26916666666667
UBTD1	1.1815
CRABP1	-3.53
FLJ33790	0.1344
KIAA1908	-0.554833333333333
GPR158	-3.11875
PACSIN3	0.305666666666667
OMD	3.832
CATSPER1	-0.514166666666667
HOXB8	-0.6705
FBXO46	0.913
OAS1	2.13216666666667
SVIL	0.66825
PHB2	-0.4215
ADCY3	-0.3805
NDRG2	1.43683333333333
ERMAP	1.3934
APBA2	-1.393
IGSF9	1.9255
WNT6	-0.624142857142857
MYCBPAP	1.6095
ATP2B2	-0.165
CPVL	-1.839
TRAM2	-1.084
NOP5/NOP58	-0.998
ZNRF4	-0.0655
TLK1	0.62025
MTMR12	0.290142857142857
ZNF384	-0.4645
FAM9B	-3.02875
RPN1	1.1757
PMVK	1.02425
EIF3D	0.096
SIX2	0.4875
HPS1	0.641428571428571
RNF7	0.687
PSKH2	-0.1135
KCTD13	-0.116833333333333
CSMD3	-0.5918
FBF1	-0.2295
IL8	-4.984
SERPINB13	0.4645
FBXL20	-0.04275
BLR1	0.18875
SH2B1	-0.349333333333333
RFNG	0.108875
RAB20	0.675833333333333
RBM7	-0.33525
POLR1A	-0.645
TMPRSS4	-0.96975
TAF9	-0.64725
TERF2	-0.111
TNFRSF1A	0.521333333333333
ACADVL	-0.0123333333333333
GTF2H5	0.43875
EDG8	-0.158833333333333
C9orf140	-2.072625
UST6	0.21225
ZBTB8OS	-0.237
ZNF710	0.5155
GPR174	-1.233
ATP6V0A2	-0.657
KIAA0319L	-0.131666666666667
XKRX	0.8065
DOPEY2	2.1842
SDHD	-0.0245
SUMF1	1.902
OSM	3.66575
OPN3	-1.431
DAGLB	-0.00383333333333333
PPFIBP1	0.0902
TRIM63	-3.742
C10orf53	-0.3915
LYPD3	1.54016666666667
BCL7A	0.025125
AGER	-1.912
TCF19	-1.341375
SAT2	0.432
PFTK1	-0.373833333333333
GABRE	-3.7725
C15orf38	1.2821
FIS1	-0.948
KCNV2	0.00425
CLPS	0.3715
PPCDC	-0.73525
FOXN2	-0.800333333333333
NT5E	-3.2492
CD83	1.17425
IL18	0.549125
VPS16	-0.2465
IGFBP2	0.4455
NOTCH2	1.2545
SIGLEC1	2.10625
CD93	5.889
SULF2	1.7115
CEP164	-0.56875
P53AIP1	-0.216333333333333
TOR2A	-0.15
ZNF136	0.797
MGP	3.7698
CCDC144A	0.053
TRPC1	-1.11766666666667
SMS	-1.17283333333333
MAPK7	-0.604
RRAGC	0.60475
PARD6A	-0.182166666666667
NUB1	0.5585
SYNGR4	0.40625
OR11H12	-0.1835
WIF1	0.407142857142857
GCH1	0.294
OR11H4	0.02
SLC44A5	1.829
GPRIN2	2.04166666666667
LOC401431	0.39625
CPA4	-3.1139
MELK	-3.18522222222222
IL15RA	0.48
CUL3	0.25125
HMBOX1	0.23675
PODXL	-1.0085
CCT6B	1.14183333333333
COMTD1	-0.7655
MUC20	1.18666666666667
GPX2	-3.94375
ITK	-1.539
FBXL5	2.1315
C13orf27	-1.83125
DEFA5	-0.242
TRHDE	-0.6135
MTP18	-0.216166666666667
UQCRQ	0.7904
ITGB2	1.55566666666667
CSRP2BP	0.38025
TAS2R44	-0.048
PHPT1	0.765625
FAM44C	0.11275
ERH	0.17825
MPHOSPH1	-1.71533333333333
MORC1	-0.144
PARVB	-0.73075
LAMA1	-2.05816666666667
PGBD3	0.33975
GIMAP6	4.256
AREG	-0.887166666666667
LIPT1	0.58025
MGC99813	-0.75875
C1orf201	0.212166666666667
GRIN2A	-1.006
MAN2C1	-1.343125
NSUN5	-0.85825
SF3B5	0.24825
MYC	-1.6391875
NRXN1	-0.775666666666667
ZNF18	1.18375
SPDYA	-0.109625
SLC37A1	1.361
DECR2	-0.1745
ANKRD38	0.874
SPTLC3	-0.76975
SUPT16H	-0.4865
DTWD2	0.102
ULBP1	-0.423
ZADH1	0.776333333333333
OIP5	-3.03225
IL10RB	0.2435
OTUB2	0.977625
VWA3A	0.0701666666666667
SPIC	0.3145
OR6C4	0.1325
PSCD4	0.9855
DPY19L2P2	-1.0675
TRAPPC6A	0.5705
C21orf2	-0.3195
CEMP1	-0.75375
LIN7B	0.224
E2F7	-3.06616666666667
VCP	0.3580625
LAMA3	1.14141666666667
BGN	1.89775
GPR160	2.3785
COCH	-5.2435
GPR81	2.2255
APOBEC3F	-1.09975
tcag7.1017	-1.201
C1orf32	0.064
SCGB1D2	7.042
FLJ43987	0.3165
C6orf170	1.18825
KLK9	0.145
GPD1L	1.86875
VPS37B	0.02075
ATG3	-0.0856666666666667
ADAMTS17	0.00849999999999995
KLHDC2	0.682333333333333
NDUFV2	0.223
BLK	-3.38025
MATN4	-1.939
GPM6A	0.02725
GBP4	3.38233333333333
TMEM162	0.255
PKP2	-0.496
HRASLS	1.497
MMP1	-1.4365
SFXN3	0.1527
FSD1	-2.26466666666667
ST6GALNAC3	-1.25883333333333
CA12	3.2364
NCOA6	-0.00674999999999999
C19orf58	-0.3563
PPP4R1	0.8045
MAN1A2	1.32683333333333
IKBKAP	-1.048
UPF1	-0.0795
KIAA1219	0.74175
WNT16	-0.188333333333333
SNW1	0.370125
IL18RAP	1.371
RPP30	-0.355625
CDC40	0.146285714285714
SETD3	0.628166666666667
SLAMF6	-0.09275
ELK4	-0.1485
TRIM47	-0.14
ACOX3	1.498
TRIM6	-0.642125
KIAA0372	-0.0898333333333333
TP53AP1	1.21175
SMURF2	-0.60725
ADAD1	0.1805
EBP	-1.0057
KRTAP13-2	0.317
FLJ36874	-0.988833333333333
TOR1A	0.282
P2RY4	1
GPBP1	-0.0785
TRPV1	-0.254125
ADAMTS12	0.616666666666667
PES1	-0.3028
ATG4A	1.0495
MAGEA10	-4.94925
WFS1	1.71625
CC2D1B	-0.568
PABPN1	-0.550125
SLC25A30	0.18675
SLCO1C1	0.765166666666667
SLC22A5	1.606
KIF23	-2.7615
SYN2	-0.383
ASPN	8.092
CENTG2	0.38125
QSOX2	-2.0041
FLJ10815	-0.474833333333333
STK24	-0.1644375
SPEG	-0.1344
STK10	-0.0628333333333333
DACT2	-1.741
AAAS	-0.75675
SSX3	-1.7895
ABCD3	1.3124
C4orf12	-0.21725
PARVG	0.911333333333333
FIG4	1.67
C9orf46	1.493
TMCO6	-1.0515
IGHMBP2	-0.65375
DUS2L	-0.858666666666667
FAM3C	-0.515375
TMEM16D	-1.844
DCTN4	1.241
KCNH3	-0.683
EIF2AK2	0.68875
AP1S3	0.60975
CST4	2.139
PAM	-0.1005625
NUTF2	-0.6525
CITED2	1.1399
SLC39A4	-0.88275
C2orf52	-0.632
GRM3	-0.18275
C12orf49	0.664625
CCDC49	-0.426
GRAMD1B	-1.67925
FNDC4	0.23575
SIAH2	2.250375
GDPD4	0.19725
C21orf87	0.58
ATP5A1	0.180833333333333
C16orf63	-0.68325
LOC388135	-0.0305
ATP5J2	-0.512125
MMP3	-0.5225
EMID2	-0.60775
CRHR1	0.15225
WDR70	-0.26725
C13orf31	1.1455
ZFAND1	-0.344
CCL18	3.01316666666667
C3orf49	0.7555
RINT1	-1.307
KIAA0408	-1.68583333333333
F13A1	4.8076
SLC10A1	0.4575
OGN	1.7525
GIPC2	-1.41883333333333
XPO6	-0.947333333333333
LCE1A	0.692
FMR1	-0.1049
LOC374920	-0.694
DUSP3	0.095125
ANKMY1	1.02175
C7orf50	-0.06275
BBS9	0.0911
UNC119B	-0.338875
C9orf72	-0.221
MGC35440	0.02575
ENTPD6	0.207625
PPP1R2P9	0.5205
ERCC4	0.119
FAHD2B	-0.1825
HMHA1	-0.3195
HACL1	-0.23625
RAD23A	-1.0905
FAM83B	-1.7795
PPP5C	-0.642833333333333
RNASEH2C	-0.603875
C9orf153	-0.36675
SCAMP4	0.9585
GHITM	0.3369
NDUFB7	0.115125
ADCYAP1	0.5715
SP110	1.826
MAP3K7IP2	0.17175
DHH	-0.251
AGRN	0.6445
WDR33	0.162666666666667
CEP290	-0.372833333333333
PRPS1L1	-1.21533333333333
KLRA1	-0.514
GPR97	-0.3395
CHD7	-0.479916666666667
TLR10	1.69075
SLC30A8	5.4995
HIC1	1.09383333333333
IAPP	0.031
RXFP4	0.04425
GP1BB	0.47
SHQ1	0.969
NKX2-3	0.0531666666666667
API5	0.0935
FTHP1	0.7705
