Hybridization REF	TCGA-B6-A0IP-01A-11R-A034-07
tcag7.1015	-1.39525
SOD3	-0.01425
ZNF574	0.5475
CYP21A2	3.2075
RPL12	0.068
COMMD2	-0.6755
WIZ	0.443
LOC344405	-1.6065
ALDH4A1	-0.434647058823529
CRYAB	2.76025
COPA	0.471733333333333
PCDHGA7	0.793166666666667
KIF11	-1.41008333333333
RASD2	0.26425
SLC26A3	1.3645
ZNF175	-0.3515
JAKMIP2	-1.894
C8orf4	1.429
PTHLH	-0.40075
SLC40A1	4.82691666666667
OR7D4	0.563833333333333
PCDHB17	-0.4445
CD36	1.06507142857143
C6orf203	0.6952
PRKG2	0.746
LOC400566	1.30725
ANAPC13	-0.00449999999999998
SLCO3A1	-0.73825
ZNF692	-1.3235
FANCL	-0.635
SH3GLB1	0.55875
C12orf61	0.8385
KBTBD6	0.50375
SUPT5H	0.128625
XRCC6	-0.2137
HUS1B	-0.5539
FAM133B	-0.0754285714285714
LOC728276	0.576
KCTD18	1.128
SOS2	1.40416666666667
CCDC99	-2.27875
C1QTNF5	3.3965
NNAT	0.6655
USP16	0.08925
LARS	-0.545625
ZBTB2	1.018
ABO	-0.128
TRAF3	0.29525
GALNT5	-2.4535
NAP5	0.7075
ALG14	1.06216666666667
KIAA0515	0.489769230769231
WDR75	-0.302666666666667
TEX261	-0.333416666666667
LY86	0.5785
LOC389072	-0.2495
FLJ13611	0.24875
MRGPRX2	-0.2355
SNRPA	-1.212875
OR2G2	0.464
GPRASP2	1.5015
C7orf42	0.717
C9orf163	-0.4085
CYP11B2	-0.0535
FCRL3	1.50783333333333
PRDX1	-0.12275
FGB	-5.28966666666667
COX17	0.192666666666667
C16orf33	-0.49225
PIWIL1	-0.4605
FOLR1	-1.96716666666667
KIAA0082	-0.8065
FREQ	-0.895666666666667
TMCC2	-1.5855
TCF12	-0.0204166666666667
ZNF721	1.33425
FAM130A2	0.60925
POU4F1	-3.44725
SNRPF	-1.21475
SGIP1	1.65183333333333
ZNF641	1.2345
EMG1	-0.069375
PRRG4	1.1625
HIRA	-2.0435
MYNN	0.626
AEBP2	0.0563333333333333
TBXA2R	0.1425
ISL2	-1.87716666666667
PCDHB11	0.117
RNF144A	-0.344875
MARCH5	0.6255
DULLARD	-0.100166666666667
DCLRE1B	-0.0843333333333333
ITGA8	0.2065
TP73	0.112
PRKCD	2.015
NDUFB4	0.0815
ATP13A4	-0.0261250000000001
ANTXR2	-0.903166666666667
COL4A3	-0.2785
MYO10	-1.635
SLC6A18	0.754
PEX1	-0.217
TMEM74	-0.980166666666667
RBM19	0.43625
TAPBP	0.4901
RUNX1	2.98675
MID1	-1.55591666666667
GPR64	-0.686833333333333
RASEF	2.33275
GABRG1	0.274375
MYO16	-1.15475
DBF4	-1.831
TSHZ2	3.021
RIPK2	-0.227875
PPTC7	-0.250833333333333
KIF4B	-1.3755
LRRC31	0.735
ZNF540	2.43325
EFNB3	-0.1735
LOH12CR1	-0.14775
STON2	0.5875
GLP1R	0.14725
CSTF2T	0.68775
IREB2	-0.891625
GRSF1	0.02925
PDCD7	-0.752833333333333
LRRC43	0.541
CNR1	0.963666666666667
IL1F7	-0.0625
C12orf64	-0.249
FAM69B	-1.34875
NR2E1	-2.13283333333333
MS4A6A	2.0261
FTL	-1.2166
C7orf36	-0.02475
PCLO	1.2911
DYRK2	0.5415
ARIH2	-0.057
SAMD7	-0.0955
SCNN1D	-0.95675
SLC32A1	-1.59125
C22orf25	-0.493
MRPS18A	-0.1315
GPR112	0.5985
EARS2	-0.62625
ERN2	0.8385
ATPBD3	0.166
PRH2	-0.035
CDKN2D	-0.00766666666666666
PGLYRP2	1.579
TRIM40	0.449
SEC14L3	0.282333333333333
SLC22A1	-0.6925
BTN2A3	-0.054
RASA4	-0.337
CCNL2	-0.299666666666667
MYBPC3	0.324
GJA4	3.23375
CDC42SE1	1.06525
TRPV2	-1.7405
MYPN	-4.1887
SIM1	0.192
CDADC1	0.585416666666667
ZFHX4	1.42075
NIBP	0.821
ADAMTS19	-2.18575
ABTB2	-1.67225
TSPYL2	-0.506125
EIF2S3	-0.5602
SOX30	-0.47475
AP2A1	-0.980333333333333
DKFZP564O0523	-0.227
LOC285398	-0.28925
CDH18	-4.123
CHL1	2.017375
GATS	-0.7054
TBC1D2B	-0.0213333333333333
OR1J1	-0.923
GSN	0.880833333333333
DPCR1	-0.597625
GARNL4	-0.5785
SMARCA5	-0.21625
PLEKHG3	1.533
ZBTB45	1.1125
FRMD6	0.904
PLS1	0.304833333333333
DGKZ	0.0168333333333333
EFNA1	2.2297
WDR85	-0.48725
ANK2	-0.28675
PAGE4	-1.44333333333333
SENP6	0.786666666666667
AKR7A2	0.843666666666667
FKBP10	-2.71875
VEGFC	-2.06816666666667
LARP1	-0.6104375
SRBD1	0.303
ITGB6	3.87375
SLC1A2	-0.432357142857143
INVS	-1.58516666666667
MPO	0.46025
MOBKL3	-0.2735
CUTL2	-2.324625
KLK2	-0.344083333333333
VIM	-1.27325
REG1B	-0.6085
PCDHGC4	0.83225
C3orf34	-0.219
SUMO3	-0.2575
CST9L	5.81475
MLL4	-0.3805
SPR	0.381666666666667
SAMD9L	1.25525
ABCE1	-0.32425
SUPT3H	-0.816166666666667
ACTBL1	0.77025
ADAMTS4	1.20216666666667
SLIT3	2.83675
RHEBL1	-1.03
NPM2	-1.34725
MAN1C1	0.83025
KIAA1856	1.19091666666667
HSPA6	1.473
LOC388152	-1.188
C10orf140	-0.62925
ZDHHC12	-0.419
LIN7A	-0.9568
PHC2	0.164916666666667
SPHK1	-0.624
TRIM26	0.215875
FAM83E	-0.689
C18orf24	-2.30383333333333
ZNF578	0.307666666666667
ORAI1	-0.304
RUVBL1	-1.09316666666667
C7orf20	-1.00166666666667
APAF1	-0.965
SLC36A4	-1.82033333333333
MYH11	4.65033333333333
NEK1	0.8393
MPP2	0.55025
C12orf24	-2.95175
TNK2	0.83425
ZNF289	-0.46575
MATN3	-0.685571428571429
IFNGR2	1.3235
ITPR1	0.608125
EBF3	2.9738
TBC1D20	0.0104
OR10P1	0.479
DDAH2	1.684
SHPRH	0.400625
STX7	-0.762
LOC554248	-1.89725
BCAR1	-0.496
ATXN3	0.0748333333333333
TRIM27	-0.3575
CDC42EP2	0.4095
CHP	-0.0462857142857143
SOX17	2.320125
ZNF259	-0.8175
CHCHD1	0.869625
ZDHHC19	0.202
GBP2	2.498
GARNL3	1.89475
MRC2	-0.80125
C1orf52	-0.8815
AOF2	-0.684833333333333
LRPPRC	-0.405
ACVR1C	-0.0716666666666666
TM4SF18	2.15866666666667
TMEM169	-1.42966666666667
PPP1R16A	-0.195875
EBF1	0.722833333333333
RRS1	-0.613333333333333
SNX2	-0.176
OR2T2	0.538
RBX1	-0.39425
ANKRD54	0.3265
TSNAX	0.333166666666667
TMEM83	-2.03
ZBTB7A	0.5915
ATM	-1.71836363636364
LOC338328	2.47833333333333
TIE1	0.731166666666667
HIST1H3G	-0.4695
PASD1	-4.58166666666667
TINAG	0.20275
PCDHAC2	0.774
LRRC15	0.736125
WBSCR17	-1.66525
TFF2	-0.551
PARP2	-0.79775
NDFIP2	-0.311625
PCDHGB2	-1.3615
WDR60	0.4995
MAP7D2	-1.7404
USP45	-1.27875
GSDML	-1.70725
TNS1	-0.088
PLCD4	0.561
IQCD	0.630333333333333
SMPX	-0.8605
CD9	0.952
SRGN	0.688125
CASP7	0.95125
INOC1	0.541
DKFZp451M2119	-2.45
VMAC	1.2345
USP53	1.0709
CAMK1G	-1.4525
TMEM106A	-0.137
CDC20	-2.0881
ACSL5	1.188
CBWD5	-1.095125
C1orf87	-1.10766666666667
KIAA1274	1.15525
PRUNE2	-2.17785714285714
LYPLA2	-0.521
DOK6	-0.329
GPR149	-0.56025
FAM30A	3.63075
TMEM129	0.585
SLC35B3	0.0175
ACPP	-0.2967
LOC200261	-2.31
SLC4A7	0.8379
CCDC40	2.10725
GART	-1.407375
THOP1	-1.083
SCARB1	-1.424125
CACNA1F	-0.2895
TRIAP1	0.0746666666666667
SYT14L	0.739
SFRS8	-0.385833333333333
PBOV1	0.33975
GOLSYN	1.649
GJB7	-2.2495
CAMK2N1	1.04108333333333
GREM1	3.03875
FLJ20433	0.944
QPCT	-3.219
PRKAG2	1.34166666666667
H2AFX	-1.26675
C6orf154	-0.18025
PLOD3	-1.32375
ZBTB39	-0.392333333333333
WASF3	-0.837416666666667
DRG1	-0.435
PRR4	0.7415
SPCS1	-0.17375
KDELR3	0.4805
SRP19	-0.0503333333333333
GABRA6	0.6515
MFSD1	0.309
MMEL1	2.3025
PDXDC2	-0.3364
BUB1	-3.42322222222222
RNF138	-1.065625
MYLPF	-0.907166666666667
AIF1	-0.16
DYNLRB1	0.3254
HCN3	-0.974166666666667
HIST1H2AI	-0.75575
MAP4K5	0.3265
LASP1	0.615875
LOC130951	0.06
PLAA	0.338875
KRT6A	0.12
C6orf117	-1.59925
ARHGAP23	-0.8955
PTF1A	0.542
GPHA2	-0.693
LCE3B	-0.504
MCL1	0.423928571428571
EHBP1	-0.97975
PRNP	-0.8831875
ZSCAN1	0.509
C1orf113	0.5555
FOXA3	-3.542625
NEB	0.649
ASGR1	-5.172
CTGF	0.186166666666667
RAB17	1.042
MST101	0.07575
JARID1B	1.3067
USP37	0.5214
PTBP1	-0.706166666666667
PTPN7	-0.710166666666667
CDC7	-1.48616666666667
SNX7	0.23
ZNF335	-0.11425
CPT2	0.209
HEATR1	-0.145125
HSPC152	-0.001875
C5orf40	0.212
PSME1	0.600333333333333
STAG3	-1.21775
TMEM154	1.1155
KLHL32	-0.627833333333333
TSGA10IP	-1.297
SUV420H2	-0.4275
SF1	-0.5313
2'-PDE	-0.216
PNLIPRP2	0.3405
TRSPAP1	0.0859166666666666
NUP210	-0.3485
ANP32C	-1.57233333333333
RAB11B	0.246
ASB15	0.8995
ITGB3BP	-1.37375
UBASH3A	-0.8855
YWHAB	0.658625
TPRX1	-0.63475
LY6G5C	-0.2235
SLC7A2	-2.65575
CLK1	0.6011
HSD3B7	0.267
VDR	2.94175
C16orf74	0.69725
ACE	-0.1695
PSMA2	-0.621333333333333
CCDC131	-0.58575
ZNF213	0.804833333333333
EML2	-0.55175
ALS2CR13	0.411833333333333
GLYATL1	2.497
DSPP	0.947
DHFRL1	-0.474125
C10orf30	-0.0365
SH3RF2	0.746166666666667
LOC197322	-0.923666666666667
DLL3	-1.39125
TIGD7	0.31825
GFRA3	-0.0305
CPA1	-0.0273333333333333
RTN4	-0.275166666666667
PPT2	-2.06433333333333
FASLG	2.22766666666667
FOXP4	0.33075
RPL26	0.3456
GNL3L	-2.20316666666667
FMR1NB	0.1435
CD163	5.92775
SGPP2	0.434
GIMAP2	1.323
CD37	1.71566666666667
DPT	3.11191666666667
NBLA00301	1.947
RGS5	1.76691666666667
C9orf4	0.564
ACTL8	-3.9945
PRKAR2B	-0.368
OPLAH	0.959166666666667
C20orf134	1.68275
SPACA5	-0.3365
TBL1X	0.2225
TSPYL3	-0.351
CHCHD3	-0.96625
CRKRS	-0.371
GPR65	4.233
DFFA	-0.587
FUT1	0.5025
C6orf204	-0.993333333333333
TMEM51	0.36875
ZNF580	0.1655
CMTM2	0.9075
C20orf200	-0.592
EZH1	0.379333333333333
FDX1L	-0.044375
MRPL32	-0.37525
PCAF	-1.0645
ALOX15B	1.42516666666667
CD59	0.862291666666667
CDK9	-0.16
ERP29	0.1465
TTR	-5.91425
BCMO1	-0.184
DDIT4	-1.5595
PTGDS	3.2355
C3orf63	0.429
BST2	-0.693
CYP1A2	-0.273
C5orf25	-1.23975
STX1A	-0.908705882352941
OR2A12	-0.1855
SH3BP5L	0.0585
SERINC5	0.23575
USP6	-0.7006
MRPL3	-0.303833333333333
POMP	-0.095375
INPP4B	2.578875
GMPPB	0.47375
EAPP	0.69325
AHSA1	-1.3325
ABCA11	0.2765
SLC5A6	-0.3535
HIVEP2	0.635
SUMO2	-0.27525
KIAA1822L	-1.86466666666667
C11orf67	0.646
TXK	-0.779875
PHCA	-0.2348125
ICAM4	-2.62283333333333
FPGS	0.199833333333333
SNRPA1	-1.3065
KCNJ4	-1.24175
KIF6	-1.2263
HIST1H2BG	-2.12
SLC5A5	0.09475
ZNF354B	-0.087
IL12RB2	0.72275
C11orf76	0.375833333333333
GAL3ST2	0.021
AIFM2	-0.900125
SYNC1	0.039875
UBL3	-0.37725
PIK3CG	-0.925833333333333
NLN	-0.8665
BCORL1	0.61375
CD5L	0.2835
ZNF238	4.15033333333333
KIAA1394	-0.6475
C16orf55	-0.3391
CYP3A7	-2.76825
KRTAP3-1	-1.4555
TFDP1	-0.742666666666667
MND1	-2.943
NODAL	-0.0718333333333333
GTPBP4	-1.0835
TUBGCP2	0.77025
SLITRK5	-2.7165
CIC	0.91075
CD79A	1.97816666666667
SAMD14	0.00199999999999998
TNPO3	-1.085
OR10G3	0.8135
OR10G8	-0.4315
CCDC111	-0.2335
HOXC9	1.36375
DCUN1D1	0.678333333333333
CYB5R1	1.4465
TSR2	0.38125
DAB2IP	0.7114
SLC6A5	0.0015
RAB3D	1.86025
DCUN1D4	-0.550833333333333
ERBB3	1.52233333333333
SDC1	1.24583333333333
ATP6V1H	-0.264833333333333
SYK	0.7885
ST20	-1.6655
C13orf30	0.461
WDR40A	0.7815
ADMR	-0.069
LOC388335	2.35275
ACSM1	1.4385
TDG	-0.294666666666667
FLJ11235	0.27925
MRPS5	-0.7045
AGPAT2	-0.195333333333333
SLC12A1	-0.138857142857143
CYP27A1	0.3905
THAP7	-0.9125
XPO1	-0.433416666666667
ALMS1L	0.986666666666667
C1orf2	0.02825
ZNF777	0.147166666666667
CAMK2A	-0.119666666666667
SMC1B	-0.972
IHPK2	0.335866666666667
LEMD1	-2.21075
NKD2	0.0785
CLU	1.37521428571429
ARMETL1	-0.554
PABPC4	-1.661
CXCL12	2.38
TFAP2C	1.6841
TTTY8	-0.772
ABCB10	-0.9802
ENDOD1	0.331666666666667
IDI1	-2.1955
KCTD6	1.89766666666667
CCDC105	1.8225
ULBP2	-1.71366666666667
ZDHHC5	0.713
WNT8A	-0.059
COMMD10	0.0945
KLHL12	0.210625
GPR50	0.3185
NR5A2	-0.332857142857143
OXGR1	-0.698333333333333
EHD3	0.2565
CAPRIN2	-0.82775
KLRC3	-4.48025
SF3B1	0.205
IPO7	-0.29575
ALDH1A1	-1.27133333333333
ANKRD5	0.563875
TSNARE1	0.1945
DDEFL1	0.68975
RNASEL	1.41583333333333
DNAH9	-0.9825
HELLS	-1.494
TNS4	1.461
NAV1	-0.6791
KIAA1409	-0.545
C20orf26	2.25416666666667
TUBG1	-1.3515
IRX2	4.61975
CNGA4	-0.6145
MGC50559	1.33933333333333
OR4K17	0.388666666666667
TM2D2	0.398166666666667
FAM32A	-0.3465
TXNDC14	-0.51775
CCBL1	-1.043
ANK1	-2.913
PRSS23	-0.474125
PPM1L	0.0644999999999999
SPATA20	-0.30125
APCS	0.1045
C14orf122	-1.1195
PSMB5	-0.331125
C6orf10	0.1028
SETDB2	0.585833333333333
SPNS3	-1.01925
SGMS2	1.25366666666667
MXD3	-0.896333333333333
MON2	0.263
CARTPT	0.63125
HNF4A	-1.22866666666667
RABEP1	1.7311
TNFRSF10B	-0.584875
USH1G	-0.6385
PPAP2B	-2.00733333333333
TMEM16K	-0.076
CTDSP1	0.952833333333333
CDK5R1	-0.618333333333333
GABRR1	-0.1135
OPN1LW	-0.237
FAM98C	0.85375
DBN1	-0.21925
ACAD10	-0.3305
QTRTD1	-0.1885
WNK3	0.627833333333333
RPS19	-0.48525
C1QB	2.778875
OTUD5	-0.308375
SLC41A2	-0.5375
TMEM22	-2.35833333333333
KHSRP	-0.71575
TNFRSF11A	-0.330166666666667
FBL	-0.642833333333333
IBTK	0.4955
OXER1	0.004
CBLN4	0.266
GPR172B	1.38933333333333
CFTR	0.6865
VSX1	2.106
CAMK1D	-0.08775
LOXL3	-3.04375
RTP4	0.64475
SLFNL1	-0.00100000000000001
KIAA0828	-0.1295
PAR5	0.44
LOC723972	-1.66925
GDI2	0.015875
CEBPA	0.7545
MLF2	-0.141666666666667
AFMID	0.08375
ALOX12B	-0.53575
BPHL	0.39
COX5B	-0.55175
S100A10	-0.7074
THOC6	-0.00175
NHN1	-0.1165
RRP12	-0.208
ARID3B	-1.34025
CD3G	-1.71366666666667
KIAA0133	-0.38525
NAT11	-1.209
PPAT	-0.6945
SIRT3	0.8107
TCERG1L	-1.2405
NIPA1	-0.1632
DPP8	0.1489
IL7R	0.843166666666667
ZFP64	0.107916666666667
DMAP1	0.0736
TRMT12	0.069
TLR4	0.8221
WFIKKN2	0.263
RAB12	-0.3125
DDX51	0.00833333333333333
KIAA1086	-2.689
ZNF295	-0.350166666666667
ACVR2B	-1.01064285714286
LOC494150	-0.737
ZNF517	0.176
DNASE1L2	-1.95033333333333
SUFU	0.465083333333333
LOC283677	1.353
LMO3	-1.214
PPP2R5D	-0.355333333333333
ZNF587	-0.3232
HIST4H4	-0.319
CYP2C8	0.41225
C1orf80	0.308
DOCK5	-0.965333333333333
C9orf24	0.09025
OR5AR1	-0.0735
C11orf24	-0.361
UNQ1940	-0.38775
CAP2	1.20133333333333
TIMM44	-0.7555
DSEL	-1.3808
ROM1	0.09625
FBXO4	0.3465
MYLC2PL	-1.871
MLH3	1.2734
NOX1	0.899833333333333
DPEP2	1.586
DNAJB5	-0.53675
RLTPR	0.3895
MBIP	-1.20883333333333
COPB1	0.228833333333333
SFTPA1B	-0.758
C10orf4	0.3295
PRELID1	-0.6355
NOLA1	0.0195
C19orf24	-0.0245
TLR9	-0.553
HLA-DMA	2.67108333333333
HCRP1	0.5155
GPR137	-0.147166666666667
ITGA11	0.694
PHF13	0.719166666666667
MARK4	0.401666666666667
METTL4	-0.418
MBD3	-0.6295
LOC134145	0.318375
FGF3	-0.0752499999999999
SLC35A3	0.588125
CLEC16A	0.1505
AMOTL1	-0.826083333333333
FLJ31438	0.20875
PAICS	-1.695
TOMM40L	0.209333333333333
MMD	-1.0025
KLK10	0.9398
NIT2	0.0555
SERPINB10	-0.13
KLF15	-0.8322
CCDC5	-0.30575
WSB2	0.55375
ME3	1.949875
CACYBP	-0.86125
TCTN2	1.1935
JAK1	1.047625
C2orf25	-0.322
GPD2	1.07975
FBXL11	0.135
CDV3	0.00691666666666667
GALNT11	0.789125
NDUFA12L	-1.1187
FLOT1	0.0933571428571428
TOR1AIP2	0.751
MMP25	-0.82325
C1orf164	0.2465
CHST5	-0.29125
LYRM4	-0.4698
GPER	-2.6685
HIPK2	1.44266666666667
DAP	-0.2861
ZMIZ1	0.917333333333333
DDX58	2.276625
DCC1	-1.9835
AKT1	-0.501625
ENPP6	0.7385
ERVWE1	-0.350333333333333
CDC34	-0.54325
RNF125	-2.78625
CASC1	3.85925
SHROOM2	0.64125
RRM2B	-0.003
COL6A3	1.346125
TMEFF1	-2.83525
PLEKHA4	0.9672
LYSMD1	1.42933333333333
SEPT1	-0.5325
AOF1	-0.5355
GNPAT	0.46625
WDR18	-0.0465
HSD17B12	-1.30183333333333
HIST1H2BM	-1.408
INDOL1	-0.560666666666667
SUDS3	1.11475
C1orf192	-0.128
CYP2B6	-0.6395
TBC1D2	1.243
SLC25A12	0.493875
ERCC6L	-1.28033333333333
MGC10814	-1.2965
POLR2C	-1.25933333333333
ZNF77	0.267166666666667
EIF3K	-0.3405
HPX	1.94675
ANKRD27	-0.2995
MALAT1	0.0796875
PLB1	0.740666666666666
HRNBP3	-1.396375
CPSF4	-0.58675
OR52N2	0.2965
PIP5KL1	0.37
GH1	0.459
HPS5	-0.25475
SLFN5	-0.2935
POP5	-0.684333333333333
OVOS2	-3.9815
C20orf108	0.280625
MARS	-1.317
CLRN3	1.34183333333333
ARSE	-0.857
PPIE	0.145
PHACS	-0.367833333333333
GP5	-0.4405
IL8RB	0.240166666666667
FCRLA	1.49875
ARRDC1	0.1197
KRTAP9-4	0.04775
ZNF613	1.682
OR11A1	0.2505
TMEM132B	-2.726375
PGLS	0.401
BSND	-2.16966666666667
KCNK18	0.8255
FOXD4	1.19075
SV2C	1.7095
LCN2	0.782833333333333
ZNF490	0.9559
C3orf15	1.842
CACNA2D4	-1.41216666666667
CBX5	-1.72075
MAGEB4	0.37225
BOLA1	0.81
PPP2R5E	0.126
COL5A1	0.93925
ASB7	-0.1985
SFT2D1	0.171625
DERL1	-0.1294
RABL2A	0.784833333333333
MOAP1	-0.03275
KIAA1545	1.369
F3	0.71875
PLEKHM2	-0.44375
CCDC89	0.357
EFCAB1	1.606375
TMEM48	-0.86525
SEPHS2	-0.03625
PYGM	-1.54875
PRICKLE1	1.29225
WNT5B	-1.00325
TAS2R38	-1.387
IMP5	0.01625
KHDRBS1	0.1377
LARS2	-0.519333333333333
C3orf28	-0.93325
FTCD	-3.22225
C10orf68	0.845
DGAT2L3	0.07325
PSEN1	0.620833333333333
MGC33657	0.104
PLA2G4B	0.8135
CDKN2A	-1.41991666666667
DLX1	-2.7365
TSHB	-0.078
C18orf37	-0.1085
MEX3C	0.4735
MAMDC2	-0.166
PDIA4	-0.609666666666667
ATP5E	-0.428
CASP2	-0.0804285714285714
SERBP1	0.0983076923076924
ZNF341	0.2785
TESC	-2.462
TMEM31	-0.96175
OR51I2	0.8595
YTHDC1	0.500142857142857
JUN	0.00400000000000001
AGMAT	-3.614
PCNXL2	0.29225
ATAD5	-2.0155
STK38	-0.22725
AZI1	-0.36525
RBP1	1.213
C4orf26	-0.667
KIAA1026	0.3445
TMEM101	0.1965
HSFX1	0.039
TREX1	0.51675
C18orf10	-0.0918
TRIM15	-3.363875
CA6	0.38225
CEP57	-0.881375
AR	4.10216666666667
SESN2	-0.528833333333333
KIF3C	-0.31275
EPB41L5	0.6505
ARHGEF10	-0.524045454545455
POLR3D	-0.821125
INDO	-0.92
GABRA3	-1.495
SCG5	-1.2619
E2F3	-0.5242
TIGD5	0.57225
FGD6	1.12925
KLHL3	-0.538125
SCGB3A2	-0.6135
URP2	-0.392
ATP6V1B1	0.598
CALML6	-0.646
LOC100049076	0.458
TMF1	0.41075
LOC388503	0.03825
CDH5	2.686375
RPS6KC1	1.20283333333333
DAAM1	0.9862
TNFRSF10D	-1.097
GSTT1	1.8122
INPP5A	0.208
TRAF3IP1	1.2966
SMARCE1	0.356357142857143
VRK1	-1.845
TTC16	0.922
AARS	-1.55833333333333
ARHGAP27	-0.170166666666667
ZAK	0.417714285714286
ACSM2B	-2.273
TRAP1	-1.18333333333333
MRPL53	0.288625
RNF44	-0.45
NPTXR	-0.635
DPYSL3	0.482666666666667
APP	0.9385
GLS2	1.46783333333333
MNX1	-1.21
CMTM7	0.52825
OR10A7	0.4045
NYD-SP21	5.0325
ORC5L	-0.62475
SLC16A10	-2.31
TMEM178	-0.5955
LOC441601	-3.91375
PTGIS	0.65075
KBTBD7	1.6065
C19orf41	0.408333333333333
CEACAM3	-0.167416666666667
KRT23	2.75175
SERHL	3.3655
PNKD	-0.244
UBC	0.43925
ATRN	-0.5035
HAPLN1	-1.64475
RANGAP1	-0.85125
C10orf26	1.89583333333333
KCNA7	-0.31825
SRY	0.842
LOC376693	-0.56975
HIST1H2BF	-1.37975
CDCA8	-2.17866666666667
MLC1	-2.36725
TNIP3	0.456
OR4D1	0.394
IFT52	-0.778166666666667
GOLT1A	1.06266666666667
UTP20	-0.62975
RP3-402G11.5	-0.00612500000000001
PRSS33	-1.481
PMPCA	-0.512
APOB48R	1.76733333333333
GLTP	0.73475
MPL	0.37975
C9orf78	-0.24525
ADAM12	0.72475
CSPG4	-2.082
LOC144305	0.2935
KRTAP4-10	0.00740000000000003
PAK1	0.1965
ADCY7	-1.1025
TAS2R43	0.102
FRAS1	-2.18021428571429
PPP1R14A	0.400333333333333
OR2B6	-1.81
ATP13A1	-0.35
SIDT1	2.16975
C1RL	1.6825
PRKRA	0.1935
TLN1	-0.1005
RP11-50D16.3	0.502083333333333
MITF	-2.32575
GYS1	-0.56525
LYG1	-0.586
NSMCE4A	-0.1052
DNAI1	-0.0505
HOXD11	-2.656
FNBP1L	2.0139
DHX35	-0.69775
LCE3E	0.850125
SLC33A1	0.39725
DCLK3	-0.3425
TRIM33	-0.359
TMCC3	0.461333333333333
FBXO42	0.5035
C1orf27	0.5536
C17orf50	0.698
RNF14	0.53675
SLC4A8	0.308
RAB3IP	1.033
COX6C	-0.135642857142857
PCSK1	-3.5572
SLC13A1	0.570125
ARF6	0.739666666666667
KIAA1009	0.858125
HOXA13	-1.87375
HMGN1	0.39975
CXADR	-0.329
MGC14436	-0.56
UTF1	1.172
TSC22D1	0.3637
BZRAP1	2.04433333333333
PUF60	-0.166583333333333
SHC1	-0.064375
HOOK3	0.4364
LIMS2	1.03833333333333
BAHCC1	0.666166666666667
CLCC1	0.706166666666667
ENTPD3	3.288
SMO	-0.83625
PIK3R5	0.6055
CDC14A	1.106
KRT1	2.93475
ENOX2	0.296
FLJ22655	1.0455
FPRL1	0.1475
INTS6	1.31
ZCCHC5	-0.16
SMC3	-0.37275
C6orf123	0.564
FLJ20160	1.8915
LOC653391	0.744333333333333
GSS	0.151
NT5M	-0.2075
SIX5	0.25275
TAF5	-1.3895
KCNA1	0.2872
ANLN	-2.95516666666667
MGC45491	-1.34633333333333
SSTR2	1.5895
LYPD4	-0.797
TH1L	-0.6085
CHRNA5	-1.8175
PNMA6A	-1.346
FLJ16369	-0.4015
DLX2	0.8027
C6orf108	-0.222666666666667
ALDH3A2	0.8385
CLEC1B	0.260833333333333
LEPREL2	-0.4535
FOXJ1	0.1509
OR1D4	0.188
PPIL4	0.056
MTRR	-1.37325
SLC27A3	0.663
HTR7	-0.994
MIB2	-0.650625
BHMT	-1.49316666666667
A2ML1	0.779
MSMB	0.2415
KIAA1383	0.812625
TRUB2	-0.31975
PF4	0.0318333333333333
IL1F5	0.0898333333333334
LRRC37B2	0.17025
IPO4	-0.66425
FIGF	1.473
QDPR	1.0495
ZNF598	-1.00175
BOP1	-1.047875
MAPK12	-2.78266666666667
POLR1E	-0.844875
CEECAM1	-0.820833333333333
INSRR	-0.0885
SIPA1	1.183
ULK4	0.351333333333333
BTN3A1	0.000899999999999984
FABP5	-1.4115
KBTBD3	1.70533333333333
SORT1	0.14175
YWHAQ	-0.249875
LRIT1	-1.0525
KIAA1704	-0.2693
MEIS2	-1.4845
ENOSF1	0.0225
PCDH7	-0.385714285714286
FZD9	-2.142
RPLP1	0.8065
ZNF75A	0.30775
P4HA3	3.26675
NKX6-1	-0.175
CTA-216E10.6	0.0933333333333333
IFT140	1.2245
DENND1A	-0.543
ALCAM	1.0055
ABHD2	0.00949999999999998
QPRT	-2.25833333333333
TRAM1	0.461142857142857
ATP1B4	0.573375
NUP37	-1.39225
SAA3P	-0.5795
SLC22A6	-0.44525
KIAA0265	0.136625
ZNF41	0.639
ADAM19	0.0355
ERAF	-1.026
DEFB119	0.517454545454546
DNMT3B	-3.43733333333333
SNF1LK2	-0.4345
MGC24039	-0.735833333333333
TAS2R48	-0.359833333333333
PNLDC1	0.000250000000000004
ADAMTS16	1.267875
TMEM92	-1.68383333333333
CCT8	-0.856583333333333
POGZ	1.12383333333333
N-PAC	0.37375
GUCA1B	-1.24933333333333
ZZEF1	0.1645
OR2C3	0.605
ZNF334	-1.58816666666667
RANBP6	0.4225
LDHB	-3.05683333333333
BAMBI	1.190375
RAB5B	1.13
FOXB1	1.614
MRPS12	-0.5835
MRGPRF	0.3515
CRIPT	-0.4425
CYP2D7P1	-0.483
RYR1	0.126875
NDUFA2	0.599375
TRIP12	0.4125
KCNE3	1.114
MOBKL2B	-0.4301
MIOX	-0.3125
ACOT7	-1.972625
FGF6	-0.351
RASSF5	-0.5771
ATAD3B	-1.73533333333333
IKZF3	0.993
H3F3B	-0.344142857142857
