Hybridization REF	TCGA-BH-A0AV-01A-31R-A115-07
KCNV2	-0.40175
CLPS	0.461
PPCDC	-0.12825
FOXN2	0.851666666666667
NT5E	-0.9
CD83	2.029
IL18	-0.218125
VPS16	-0.3205
IGFBP2	-0.404166666666667
NOTCH2	1.24875
SIGLEC1	2.433625
CD93	5.8875
SULF2	0.24575
CEP164	-0.1935
P53AIP1	-0.116166666666667
TOR2A	-0.281
ZNF136	-0.586
MGP	3.5689
CCDC144A	0.183666666666667
TRPC1	0.233
SMS	-0.663
MAPK7	-0.343833333333333
RRAGC	1.0005
PARD6A	-0.547166666666667
NUB1	-0.2395
SYNGR4	0.13425
OR11H12	-0.2285
WIF1	3.844125
GCH1	-0.839
OR11H4	0.004
SLC44A5	0.8315
GPRIN2	3.49133333333333
LOC401431	-0.84025
CPA4	-3.4641
MELK	-0.107333333333333
IL15RA	0.81825
CUL3	-0.16875
HMBOX1	0.411
PODXL	-1.54075
CCT6B	-0.0526666666666667
COMTD1	-1.2005
MUC20	0.218833333333333
GPX2	-4.090875
ITK	-1.6725
FBXL5	1.9455
C13orf27	-0.932
DEFA5	0.79
TRHDE	-0.018
MTP18	-0.429833333333333
UQCRQ	-0.9473
ITGB2	2.24933333333333
CSRP2BP	-0.24575
TAS2R44	0.7655
PHPT1	-0.146375
FAM44C	-0.548
ERH	-0.738
MPHOSPH1	-1.08816666666667
MORC1	-0.963
PARVB	-0.25075
LAMA1	-1.07241666666667
PGBD3	0.0965
GIMAP6	3.6945
AREG	-6.15483333333333
LIPT1	-0.42875
MGC99813	-1.54725
C1orf201	0.0741666666666667
GRIN2A	2.2473
MAN2C1	-0.593875
NSUN5	-0.87925
SF3B5	0.16225
MYC	-0.9401875
NRXN1	-0.936166666666667
ZNF18	0.10275
SPDYA	0.11325
SLC37A1	0.0445
DECR2	-0.85175
ANKRD38	4.2645
SPTLC3	-0.893333333333333
SUPT16H	-0.54075
DTWD2	-0.362
ULBP1	0.309
ZADH1	-1.132
OIP5	-1.75425
IL10RB	0.950833333333333
OTUB2	-0.367125
VWA3A	0.0126666666666666
SPIC	0.4395
OR6C4	0.008
PSCD4	1.266
DPY19L2P2	-0.564
TRAPPC6A	-0.674833333333333
C21orf2	-0.440833333333333
CEMP1	-1.047
LIN7B	-1.073
E2F7	-2.41666666666667
VCP	0.302875
LAMA3	-0.2355
BGN	2.868
GPR160	-0.894
COCH	-2.40216666666667
GPR81	-2.336
APOBEC3F	0.15275
tcag7.1017	-1.349
C1orf32	0.4995
SCGB1D2	1.29
FLJ43987	-0.3465
C6orf170	0.52225
KLK9	0.2625
GPD1L	-1.409125
VPS37B	0.5715
ATG3	0.0258333333333333
ADAMTS17	0.7815
KLHDC2	-0.242166666666667
NDUFV2	-1.4985
BLK	-2.52675
MATN4	-0.266
GPM6A	0.458625
GBP4	2.1065
TMEM162	0.134
PKP2	1.366
HRASLS	0.748777777777778
MMP1	1.8
SFXN3	0.3721
FSD1	-1.7095
ST6GALNAC3	-2.22533333333333
CA12	0.8249
NCOA6	-0.48575
C19orf58	0.0659
PPP4R1	0.456333333333333
MAN1A2	1.9705
IKBKAP	-0.5935
UPF1	-0.189
KIAA1219	-0.23725
WNT16	0.3202
SNW1	-0.339875
IL18RAP	2.11075
RPP30	-0.506125
CDC40	0.441714285714286
SETD3	0.183666666666667
SLAMF6	-0.054
ELK4	0.2065
TRIM47	1.65216666666667
ACOX3	0.40125
TRIM6	-0.2795
KIAA0372	-0.0448333333333333
TP53AP1	-0.62075
SMURF2	0.37975
ADAD1	-0.29875
EBP	-1.2929
KRTAP13-2	0.493
FLJ36874	-0.8325
TOR1A	-0.146333333333333
P2RY4	1.4285
GPBP1	-0.49425
TRPV1	-1.114375
ADAMTS12	1.97966666666667
PES1	0.269
ATG4A	0.377666666666667
MAGEA10	-5.0775
WFS1	0.59525
CC2D1B	-0.0823333333333333
PABPN1	-0.445125
SLC25A30	0.184
SLCO1C1	-0.408
SLC22A5	-2.01
KIF23	-0.3385
SYN2	0.736666666666667
ASPN	8.99733333333333
CENTG2	0.61275
QSOX2	-1.0662
FLJ10815	0.339
STK24	0.7655
SPEG	0.3303
STK10	0.323666666666667
DACT2	1.689
AAAS	-0.71025
SSX3	-1.963375
ABCD3	-0.6555
C4orf12	-0.468625
PARVG	1.852
FIG4	1.20775
C9orf46	0.6405
TMCO6	-0.76
IGHMBP2	-0.92075
DUS2L	-0.8025
FAM3C	0.0800625
TMEM16D	-2.06025
DCTN4	-0.22825
KCNH3	0.29175
EIF2AK2	1.0465
AP1S3	-0.689625
CST4	1.16
PAM	1.527375
NUTF2	-0.94025
CITED2	-0.073
SLC39A4	0.10525
C2orf52	-0.804
GRM3	-0.6855
C12orf49	0.497125
CCDC49	-0.038
GRAMD1B	-1.142375
FNDC4	2.16475
SIAH2	0.471875
GDPD4	0.83875
C21orf87	1.06025
ATP5A1	-0.471333333333333
C16orf63	-0.5285
LOC388135	-0.485333333333333
ATP5J2	-1.050125
MMP3	1.84225
EMID2	-0.22425
CRHR1	0.19675
WDR70	-0.09225
C13orf31	2.32325
ZFAND1	0.097
CCL18	4.36383333333333
C3orf49	0.0265
RINT1	-0.853
KIAA0408	-1.196
F13A1	4.8371
SLC10A1	0.781
OGN	0.25325
GIPC2	-1.584
XPO6	-0.235166666666667
LCE1A	1.08
FMR1	0.9285
LOC374920	0.46075
DUSP3	0.0875
ANKMY1	-0.2585
C7orf50	-0.28625
BBS9	0.2463
UNC119B	-0.6525
C9orf72	0.699
MGC35440	0.5555
ENTPD6	-0.640625
PPP1R2P9	0.40875
ERCC4	0.6965
FAHD2B	-0.7585
HMHA1	-1.2105
HACL1	-0.75725
RAD23A	-0.109666666666667
FAM83B	0.835
PPP5C	-0.0481666666666667
RNASEH2C	-0.1915
C9orf153	-0.45675
SCAMP4	0.062
GHITM	-0.5812
NDUFB7	-0.411375
ADCYAP1	2.37483333333333
SP110	0.947
MAP3K7IP2	0.26525
DHH	-0.2315
AGRN	0.816357142857143
WDR33	0.588666666666667
CEP290	-0.555166666666667
PRPS1L1	-1.92883333333333
KLRA1	-0.0415
GPR97	-0.1585
CHD7	-0.525416666666667
TLR10	1.2975
SLC30A8	-1.465
HIC1	1.88633333333333
IAPP	-0.18
RXFP4	0.415
GP1BB	1.21725
SHQ1	-0.431
NKX2-3	0.0565
API5	0.50475
FTHP1	0.239
MOV10L1	0.5415
TRIM6-TRIM34	0.828166666666667
ADHFE1	1.5325
FAM117A	-1.29625
DDI1	0.289833333333333
CDON	0.200666666666667
TRIM73	-2.2905
IGKC	3.858
MMP14	1.29025
DYNC1LI1	0.189875
C11orf66	0.54725
TRBV3-1	-1.543
FASTKD5	-0.578
BIVM	-0.38525
LHX4	0.83475
CXCL2	-1.4122
RAB2B	-0.698666666666667
IZUMO1	0.11875
MAP3K15	-2.10525
FAM19A2	0.403666666666667
ZC3H8	-0.923666666666667
ZMAT1	0.782375
SPINK5L3	-3.97
SLC10A6	0.1055
APPL2	-0.027875
CARD10	-0.3965
LOC402176	-0.320625
EEF1D	-0.0213
RAB6A	0.2258
C12orf5	-0.196125
PAPOLG	1.20125
MSRB2	0.4015
BCR	1.50455555555556
PUS3	-0.33925
TIAM2	3.2335
ZNF317	-0.338833333333333
CHD2	0.292714285714286
FZD5	-2.68936363636364
NUDT8	-0.08425
ZNF763	0.165
PRC1	0.528666666666667
ABCB9	0.563166666666667
SPATA3	-0.01375
TRAK2	0.234625
STAB1	2.73025
LRRTM2	-0.551333333333333
psiTPTE22	1.34925
DBI	0.386
SERPINA11	-3.44575
NAT5	-1.06375
C20orf58	-2.893
RPS6KA4	-0.334333333333333
FLJ90650	0.071
TGFBRAP1	0.7285
CHRDL2	1.257
FAHD2A	-1.0805
CNTN1	0.498
BBS4	-0.7925
TMEM181	-0.105
MINPP1	-0.06325
MPHOSPH6	-0.921416666666667
HOXC10	0.0658
ITPKB	1.94725
CLPTM1L	0.25425
MEOX2	0.5545
ATP6V0C	-0.0205
PRPF8	-0.302
TMC5	0.16675
FKBP3	-0.93475
PLEKHB2	0.445875
OR4D6	0.1
ZNF544	0.2043
D2HGDH	-1.004625
RPL18A	-0.3924
HEL308	-0.416875
MPP6	-0.84475
TCERG1	-1.146
KRT16	3.44933333333333
KLF17	-0.96225
KLF5	1.945375
CDR1	4.53925
VCX3A	-4.717
FBLN2	3.257125
C14orf104	0.07575
HBE1	-4.893
OR4S2	0.8885
C1orf108	-0.195833333333333
ROBO4	3.76133333333333
CPEB4	-0.237875
C11orf80	-0.0978333333333333
BCKDHA	0.221166666666667
MYOC	0.17375
GIF	-0.517
CKMT1A	-1.17
RPL3	0.0137
THBS1	3.099
APOO	-1.22325
ARMCX1	1.717
HSZFP36	-0.2975
SNAPC5	0.3925
EIF4ENIF1	0.3435
ZNF433	-0.30875
TNFRSF21	0.0865
TMPRSS7	1.2775
SPATA18	0.35
HPDL	-1.685
MKL2	0.1515
TBX3	0.319461538461539
C21orf93	0.176166666666667
DAXX	0.8885
ELMO1	-0.012375
RGS13	1.14333333333333
TAF11	0.7275
UNC13A	-2.0615
LOC653314	-0.8065
ORC3L	0.25
IMAA	-2.788
TARBP2	-1.151
CABIN1	-0.3669
TRIOBP	0.14425
HIST1H2AC	0.113875
RGS22	-3.295
NCOA1	0.8385
IL25	0.0275
SNCG	-0.8105
GPR6	0.3785
AMDHD1	-3.6235
CHEK2	-1.144875
C6orf142	0.66225
DRD4	0.804
C14orf68	-1.2825
GDF11	-1.1945
SEMG2	-0.127
CD247	-1.9285
CDAN1	-0.7295
RBMX2	-0.065
TGS1	0.4105
OIT3	1.99725
SYF2	0.3725
MCM4	0.216
PKHD1L1	-0.015375
CEP192	-0.794666666666667
IFT88	-0.714
RPL9	0.00242857142857143
RAB32	0.095625
DDX43	-3.498
P2RX2	0.382833333333333
OR5D18	0.559
UBE1	0.513333333333333
SLC24A1	0.6555
ARHGAP5	0.1115
CETP	0.64125
KIAA1731	-0.158
SLC9A4	0.8495
PTPN6	1.0205
BAHD1	-0.10275
GRIK3	0.6825
CACNB2	-1.4581
PDE10A	0.762
DGCR14	0.34425
PCDHB9	0.9385
RHOQ	1.29016666666667
MAP3K4	0.223
KTI12	0.257666666666667
RPL23AP13	-1.90675
GNG11	-0.000749999999999987
CLCN3	-0.0893333333333333
GPAM	-0.47975
VSTM2A	0.554
SLAMF7	2.34616666666667
INTS2	-1.4005
PPP2CA	-0.4682
LRP12	1.40286666666667
SEC14L2	1.459
DKFZP586H2123	2.38575
MC3R	-0.171
CIRH1A	-1.219
HIST1H2AB	0.0155
POLH	0.6165
MGC16703	-1.44616666666667
SNAPC2	0.0575
FILIP1L	2.6465
RASGRP4	0.096
LRRC1	0.9755
GAS1	3.23125
PRAC	-0.62
DGKA	0.353333333333333
NT5C3	-1.232
PEG3	1.93691666666667
NADK	-0.89975
PRR17	0.9995
LOC374569	-0.44175
SGSH	0.108833333333333
NLRP8	0.4805
GALT	-0.3235
MCF2	0.524
ZNF263	-0.1295
TACSTD1	2.62116666666667
TYR	-6.6392
ATP6AP2	0.65225
RNUXA	0.10675
ABHD10	-0.320111111111111
GDPD2	3.63225
SLC35C1	0.92025
UBE2A	-0.199
HERC5	-0.4805
FAM112B	-4.67233333333333
FBXL16	-3.008
DKFZP434A0131	-0.95675
ELA3A	-2.6175
RBM41	-1.461
HAO2	-0.773
RNH1	-0.0575
SHANK2	0.426333333333333
OSBP2	-0.818125
DAK	-1.4625
C3orf58	0.2085
TCL1B	-1.757
KBTBD2	0.34175
SUGT1L1	-0.00774999999999999
UBE2E2	1.1855
MYL9	2.997125
CDC23	-0.818833333333333
PBXIP1	1.5664
CXorf40B	-0.188
NBL1	2.3075
RTBDN	-0.129
RAB11FIP5	0.439125
TTTY13	-0.198
SCOTIN	0.244
SOHLH1	-0.313666666666667
CDKN1A	1.94364285714286
NCK1	1.43925
ZNF550	-0.04725
SAPS3	0.21575
SPIN3	-1.34766666666667
MAGEE2	-0.05225
MIS12	-0.6715
OR8H2	0.6175
KIAA0774	-1.68133333333333
UNC5D	-1.8935
CUL7	0.985
LIPC	-2.1605
DIO1	-3.55375
C20orf11	-0.8646
CTRL	-1.0485
HS3ST2	3.404
PAK4	1.00016666666667
CCRL1	5.89275
RNF10	-0.149125
ZNF567	0.6455
ZNF660	0.4335
TCEAL3	0.527
MAGOH	-0.0513333333333333
CENPB	0.179166666666667
C19orf7	-0.078625
LOC388965	0.076
ZCCHC13	0.978
JMJD1A	-0.4696
HIST1H4H	-0.137
TBRG1	-1.2479
GPC3	-4.71925
TAF1C	-0.822
EBNA1BP2	-0.688
CIAPIN1	-0.68075
PDGFRA	1.46955555555556
CSTB	0.52375
CENPI	-1.403
GTF2E2	-0.540666666666667
RPP21	0.633
CCNF	-1.0275
KCNQ3	1.4495
FAM79A	1.30475
SLC22A12	0.1185
NOVA1	-1.44533333333333
FZD3	0.1912
AKAP8	-0.5615
SOCS5	3.02875
CFDP1	-0.57425
DLG5	0.43225
PGM5	0.236166666666667
C1orf144	0.280666666666667
HDAC10	-1.692
RND2	0.344
C20orf199	-1.544
RNMT	-0.44425
SLURP1	1.324625
ASTN1	-0.566125
SH3BGR	0.25425
MYCL1	-0.964375
ZHX1	-0.213
CENPK	-3.09025
FOSB	0.1667
LOC643406	0.23075
C2orf59	0.058875
TMEM135	-0.58375
SLC27A2	-3.2365
KRT33A	1.947
OVOL1	1.276875
PAMCI	-2.0305
S100A7	-1.6065
ZNF789	-2.3625
HARS2	-0.8615
RPL23A	-1.481
TCF23	-0.0655
UPF3B	-1.191
C17orf78	-0.6345
HLA-DOB	2.1045
C14orf142	-0.478333333333333
TEKT5	0.741166666666667
DMWD	0.5785
POLD1	-0.502166666666667
GSCL	-0.1485
CALD1	2.0489
SCRT1	0.628666666666667
AIG1	0.46225
UNC84B	2.10975
ZNF404	-0.41325
TMED6	-4.1705
KIAA1462	1.387
LRRC27	0.741
PYGO1	0.361
PIGU	-1.28416666666667
ALAS2	-4.18216666666667
WRNIP1	0.699625
CNNM3	0.3655
ZNF2	0.10625
ST3GAL5	-0.972
MRPL23	-0.37275
TSSK6	-0.15825
PSMA6	-0.44825
C16orf70	-0.801
KIAA1602	0.04425
ALMS1	-0.309
DCN	3.611
TMEM132D	-0.15675
SUCLG2	-0.43975
ABHD14A	-0.8095
DEXI	0.0526666666666667
AMPD2	-0.472166666666667
IFNAR2	1.55983333333333
CYB5A	-0.5084
TLOC1	0.50905
NXF5	-0.501333333333333
NRBF2	0.627625
KCTD3	-0.46125
ITGAE	-0.901333333333333
SLC30A3	-2.07283333333333
ZRF1	-1.3085
IFRD2	-0.357
XAB1	0.79925
PYCR2	-0.563666666666667
SERPINB3	-0.8435
TMLHE	0.3492
GEFT	-0.548875
ABCA5	-0.278875
EMR4	0.452833333333333
TSFM	-0.853
HIST3H2BB	-0.27725
ARHGEF19	1.35525
TSPAN17	0.494333333333333
ABCC8	-1.34975
MAP1S	0.298
C22orf36	-0.4625
BNC2	1.17235714285714
HIST1H4A	-0.2995
NDUFS3	-0.5935
WDR3	-0.578666666666667
XKR4	0.6435
TTC33	-0.110285714285714
STMN2	4.44175
CPN2	-0.634333333333333
HSPC105	1.387375
PCOLCE2	-2.815
C3orf55	3.7325
KLHDC9	-2.737
TBC1D23	0.781
ATXN2L	-1.20708333333333
MAP2K3	0.00433333333333335
SCAP	-0.1445
ZNF486	-0.423166666666667
C20orf96	-1.12825
NARS	0.09125
ADAMTSL1	-0.688571428571429
PRCC	0.38
CCDC126	1.55366666666667
ZNF675	-0.6595
CALCOCO1	1.107
ANKRD43	-0.62025
CWF19L2	-0.209166666666667
ZBTB32	0.8445
BRAF	0.89675
ODF4	0.24175
MGC14376	1.54233333333333
HORMAD1	4.75933333333333
AAK1	-0.0610833333333333
PEBP1	-0.343
TNFSF5IP1	-0.659333333333333
DKFZp564N2472	0.55675
RMND1	-1.120375
IGKV1-5	4.19125
COL1A2	3.94641666666667
SERPINA5	-4.70975
AANAT	0.17
C19orf21	0.0425
GEMIN5	-0.629
UBR4	-0.306666666666667
LTBP3	0.772666666666667
AMHR2	-2.68483333333333
PROCR	-1.53425
MYBBP1A	-1.07925
C20orf39	2.97616666666667
ZNF697	-0.347375
PASK	-1.2013
ZNF776	0.543833333333333
RFXDC2	-0.6955
KIAA0467	0.4005
C10orf96	-2.652
ZNF503	0.13425
GULP1	0.151333333333333
KCNE4	0.8235
DKFZp434K191	-0.7335
LOC196913	0.314
BHLHB4	1.2775
CH25H	-0.12025
LOC81691	-1.13316666666667
ALPL	0.032
COL12A1	4.438875
FOLR3	-1.94766666666667
GPR123	-0.399875
TRIM62	-0.302571428571429
ABLIM1	1.21366666666667
MAST3	-0.25725
RHBDD1	0.145
LOC338809	0.5165
RYBP	0.82575
TTC26	-0.68
ZNF22	0.877666666666666
ISCA2	-0.92475
RDM1	-3.06675
PIGM	0.2175
GNB3	-1.355
ACTR2	2.1268
HMGB1	-0.4117
EDG1	2.5765
SOAT2	-2.5925
OR10AD1	0.4595
RAP1GDS1	-0.385083333333333
LCE1F	0.7585
ESM1	0.207625
RCN3	3.104
CREBL1	-0.56525
DBNL	0.768333333333333
PTGER3	3.138375
USP30	-0.0511666666666667
BCL2L12	-0.189666666666667
KIF26B	4.20025
ZNF416	0.594
ZNF225	-0.5215
C17orf70	0.09
ZNF554	-0.51025
RAE1	-1.49933333333333
TNIK	-0.805833333333334
ACTN3	1.988
MGC45922	0.9785
CCNA1	0.619166666666667
RYK	0.807666666666667
IL26	0.357
LRP3	1.06266666666667
QARS	0.50425
SOX7	1.23407142857143
BID	-0.545625
OR2S2	0.169
CXCL14	3.5025
C11orf47	-1.338
MGC29891	1.52933333333333
HSPB8	0.3811
PRDM14	-3.0345
NUFIP2	0.111
MNAT1	-1.088625
ZDHHC2	-0.244916666666667
MBNL2	0.784
ADD3	-0.098875
CSNK2A1P	-0.4765
KLK6	2.42933333333333
TMEM111	0.1017
KIAA1279	0.8155
NUBP2	-0.5825
RAB42	-0.13475
ID3	-0.6444
TM9SF1	-0.35175
MDP-1	-1.30375
POU4F2	0.87975
IQCK	-0.035
C16orf14	-1.61525
CAPN3	-2.13275
FAM43B	-0.36725
RECQL	0.5875
AP1G1	-0.369285714285714
CTNNBL1	-0.711333333333333
ECHDC1	-0.159666666666667
SMARCC1	0.9047
FOXQ1	0.491
GNAI3	0.917333333333333
POLG2	-2.59775
CD4	1.398125
ITLN1	-1.04366666666667
EBI2	4.2245
IRF1	0.1675
PTPRE	2.7085
PTK2B	-0.20575
NXNL2	-0.857
SOX4	1.66738888888889
TSPAN3	0.0623333333333333
SH2D1A	-3.8235
C8orf58	0.0346666666666667
USP20	-0.50875
DUSP22	0.182916666666667
CALB1	-3.40983333333333
L3MBTL2	1.14091666666667
MCRS1	-0.7535
TMEM118	-0.6865
C18orf8	-0.351333333333333
FLJ10241	-0.852875
GJA12	2.7295
PKD1	-0.165166666666667
ZFP3	0.7505
JAM3	-0.249125
LAPTM4A	2.1292
DIRC2	0.61475
KIAA2022	1.92816666666667
MYOM1	0.543333333333333
TRPM8	-0.079
MOP-1	0.79325
PHKG2	-0.560125
ZNF650	0.44925
KIAA1522	0.673125
PSG8	-0.131666666666667
DDX19B	0.062
MOBKL1B	-0.21025
DIAPH2	0.543333333333333
PTPN12	0.39825
CLN8	-1.005
CRYZL1	-0.492166666666667
CRY2	0.576083333333333
FCGR2B	5.18833333333333
PNPLA4	0.442875
ZNF454	1.7785
DKFZp434B1231	-0.25225
CLDN11	1.6927
RFWD2	0.3885
CIB2	1.61433333333333
MXRA8	3.990375
HRK	1.226625
MAML2	2.34575
C4orf31	0.38975
C6orf192	-0.067
COG6	0.93475
FAM5B	-0.4075
NFATC1	2.6972
SEPT10	1.11375
SCYL1	-0.0167
RPP40	-0.9025
SCOC	-0.1408
KIAA1450	0.75775
CTDSPL2	-0.20425
TBX5	3.03216666666667
NAPG	0.090375
RHD	-5.55625
C14orf45	0.646166666666667
ZBTB22	1.1895
PLCG1	-1.2325
ANKRD10	-1.201375
AQP7P2	0.629
TAGLN2	0.495666666666667
HTR2C	-1.41683333333333
SLC16A7	-0.284666666666667
C17orf83	-0.0296666666666667
TSGA14	-0.990666666666666
MDH1	0.84625
PPP3R2	-0.3435
DCBLD2	-1.00757142857143
RBM33	-0.573875
DPH3	-0.0785
SYT10	-0.673
FMO4	2.104625
THYN1	-1.2525
DRD5	-2.2765
OTOR	-0.16625
PGRMC2	-0.0695
KATNAL1	0.2755
PAQR6	-3.17475
UBE2I	-0.725
C14orf28	0.93875
C8orf70	0.58
FLYWCH1	-0.78125
ANGPTL3	-1.55325
GLRX2	-0.4795
ATP11A	0.759571428571429
ARL5B	1.371
MUC16	-1.2105
SLC25A5	-0.937428571428571
ACRC	-1.67925
MYO1C	0.5695
FAM89B	0.6615
FAS	0.323
KIFAP3	1.126
GLRA2	0.639
BTN3A2	0.5066
CNKSR3	2.17375
CSTF3	-0.942833333333333
ARPM1	1.396
KIAA1530	-0.4515
C9orf150	0.286833333333333
PRKCI	0.7375
tcag7.1015	0.048
SOD3	0.9315
ZNF574	0.28325
CYP21A2	-0.69
RPL12	0.33675
COMMD2	1.17875
WIZ	-0.52275
LOC344405	-2.36075
ALDH4A1	-1.59064705882353
CRYAB	3.96775
COPA	0.651433333333333
PCDHGA7	0.540166666666667
KIF11	-0.0774166666666667
RASD2	0.230375
SLC26A3	-1.1645
ZNF175	-0.005
JAKMIP2	-1.337625
C8orf4	-0.128333333333333
PTHLH	1.03475
SLC40A1	0.04525
OR7D4	0.231166666666667
PCDHB17	0.893
CD36	2.48164285714286
C6orf203	0.6754
PRKG2	0.375
LOC400566	-0.225
ANAPC13	0.48025
SLCO3A1	0.9385
ZNF692	-2.0675
FANCL	-0.25
SH3GLB1	0.90675
C12orf61	-0.471
KBTBD6	0.091
SUPT5H	0.93775
XRCC6	-0.0188
HUS1B	0.3719
FAM133B	-0.823
LOC728276	-0.9395
KCTD18	0.82425
SOS2	0.6775
CCDC99	-1.21025
C1QTNF5	4.1795
NNAT	1.06916666666667
USP16	-0.2405
LARS	-0.758125
ZBTB2	-0.68075
ABO	0.314666666666667
TRAF3	-0.03725
GALNT5	-1.0755
NAP5	-1.032
ALG14	0.0851666666666667
KIAA0515	0.0737307692307692
WDR75	-0.730166666666667
TEX261	0.15425
LY86	0.55325
LOC389072	-0.6
FLJ13611	-0.59875
MRGPRX2	0.085
SNRPA	-0.813
OR2G2	0.3005
GPRASP2	1.195
C7orf42	0.1784
C9orf163	-0.542
CYP11B2	-0.6635
FCRL3	1.0775
PRDX1	-1.316
FGB	-7.46783333333333
COX17	-0.213666666666667
C16orf33	-1.555
PIWIL1	-0.335666666666667
FOLR1	-3.06283333333333
KIAA0082	0.08625
FREQ	-0.109166666666667
TMCC2	0.303666666666667
TCF12	1.10375
ZNF721	0.56225
FAM130A2	0.75075
POU4F1	1.823
SNRPF	-1.60425
SGIP1	3.5845
ZNF641	0.7235
EMG1	0.313375
PRRG4	0.6525
HIRA	-1.30475
MYNN	0.466666666666667
AEBP2	0.78425
TBXA2R	1.06733333333333
ISL2	-1.59733333333333
PCDHB11	1.9965
RNF144A	1.2005
MARCH5	0.923875
DULLARD	0.100666666666667
DCLRE1B	0.315
ITGA8	1.08525
TP73	0.145625
PRKCD	0.78925
NDUFB4	0.0785
ATP13A4	1.87025
ANTXR2	0.731833333333333
COL4A3	0.565333333333333
MYO10	0.4223
SLC6A18	0.31175
PEX1	-1.15675
TMEM74	0.591333333333333
RBM19	-0.17575
TAPBP	0.8709
RUNX1	0.938
MID1	1.15141666666667
GPR64	1.7835
RASEF	2.045
GABRG1	-0.0952857142857143
MYO16	-0.679
DBF4	-1.79266666666667
TSHZ2	2.82425
RIPK2	1.31375
PPTC7	0.338333333333333
KIF4B	0.04
LRRC31	-0.539
ZNF540	0.30775
EFNB3	0.544666666666667
LOH12CR1	0.64225
STON2	-0.721
GLP1R	1.01425
CSTF2T	-0.940625
IREB2	-0.6205
GRSF1	-0.654
PDCD7	-0.178666666666667
LRRC43	0.3315
CNR1	0.247666666666667
IL1F7	-0.5465
C12orf64	-0.385
FAM69B	-0.59625
NR2E1	-1.45566666666667
MS4A6A	2.5938
FTL	0.1726
C7orf36	-0.0945
PCLO	-1.1581
DYRK2	1.22775
ARIH2	-0.20175
SAMD7	0.9745
SCNN1D	-1.3285
SLC32A1	-1.192
C22orf25	-0.0663333333333333
MRPS18A	0.352
GPR112	0.534
EARS2	-0.95175
ERN2	0.399
ATPBD3	0.296166666666667
PRH2	-0.0195
CDKN2D	-0.0461666666666667
PGLYRP2	0.0275
TRIM40	0.0336666666666667
SEC14L3	0.276166666666667
SLC22A1	0.35475
BTN2A3	0.10625
RASA4	-0.65875
CCNL2	-1.83766666666667
MYBPC3	0.1275
GJA4	3.064
CDC42SE1	1.77225
TRPV2	-0.85075
MYPN	-4.59444444444444
SIM1	2.263
CDADC1	-0.137416666666667
ZFHX4	1.891
NIBP	0.7385
ADAMTS19	-3.396
ABTB2	1.266
TSPYL2	0.335125
EIF2S3	-0.5607
SOX30	1.38475
AP2A1	0.4545
DKFZP564O0523	-0.495833333333333
LOC285398	0.28825
CDH18	-5.48975
CHL1	1.36325
GATS	-0.2704
TBC1D2B	1.80716666666667
OR1J1	-0.682
GSN	2.341
DPCR1	0.622875
GARNL4	-0.685833333333333
SMARCA5	0.046
PLEKHG3	0.581333333333333
ZBTB45	0.8805
FRMD6	1.11933333333333
PLS1	-1.0025
DGKZ	0.531833333333333
EFNA1	2.8371
WDR85	-0.938625
ANK2	0.1185
PAGE4	-2.0165
SENP6	0.838166666666667
AKR7A2	-0.5705
FKBP10	-1.0685
VEGFC	-0.726166666666667
LARP1	-0.3574375
SRBD1	-0.23225
ITGB6	4.696
SLC1A2	-1.6345
INVS	-0.525333333333333
MPO	0.45875
MOBKL3	0.2997
CUTL2	-2.232375
KLK2	-0.157916666666667
VIM	1.4655
REG1B	-0.0583333333333334
PCDHGC4	0.74775
C3orf34	-1.4335
SUMO3	0.529333333333333
CST9L	-0.563
MLL4	0.142
SPR	-0.180666666666667
SAMD9L	-0.00175
ABCE1	-0.559
SUPT3H	0.799833333333333
ACTBL1	-2.086
ADAMTS4	1.7395
SLIT3	3.341
RHEBL1	-0.07275
NPM2	-0.56825
MAN1C1	1.579125
KIAA1856	0.942083333333333
HSPA6	1.60125
LOC388152	0.1345
C10orf140	-1.3755
ZDHHC12	0.3815
LIN7A	-1.5514
PHC2	0.828583333333333
SPHK1	1.33625
TRIM26	1.0024375
FAM83E	0.158
C18orf24	-0.687833333333333
ZNF578	0.445666666666667
ORAI1	0.47625
RUVBL1	-0.311833333333333
C7orf20	0.653666666666667
APAF1	-1.124
SLC36A4	0.690833333333333
MYH11	4.35166666666667
NEK1	-0.3234
MPP2	-0.877
C12orf24	-2.69975
TNK2	0.1219375
ZNF289	0.505
MATN3	-1.78457142857143
IFNGR2	1.24133333333333
ITPR1	-0.5985
EBF3	3.1421
TBC1D20	-0.2138
OR10P1	0.162
DDAH2	1.23725
SHPRH	-0.9205
STX7	0.419
LOC554248	-2.93425
BCAR1	0.46125
ATXN3	-0.0831666666666667
TRIM27	0.08
CDC42EP2	0.3165
CHP	-0.0907142857142857
SOX17	2.17325
ZNF259	-0.402833333333333
CHCHD1	-0.5915
ZDHHC19	0.3935
GBP2	2.2155
GARNL3	0.516125
MRC2	1.62575
C1orf52	0.1305
AOF2	-0.896166666666667
LRPPRC	0.6676
ACVR1C	-0.3835
TM4SF18	4.302
TMEM169	0.671833333333333
PPP1R16A	-0.746
EBF1	0.3835
RRS1	-0.578833333333333
SNX2	-0.16875
OR2T2	1.021
RBX1	-0.0305
ANKRD54	0.380166666666667
