Hybridization REF	TCGA-A8-A07O-01A-11R-A00Z-07
SOCS5	0.333125
CFDP1	-0.32625
DLG5	-0.722
PGM5	-0.485583333333333
C1orf144	0.702416666666667
HDAC10	-0.5375
RND2	-0.6035
C20orf199	-1.06775
RNMT	-0.034875
SLURP1	1.031125
ASTN1	-0.772375
SH3BGR	0.8135
MYCL1	-0.393125
ZHX1	0.666333333333333
CENPK	-2.5815
FOSB	-0.4116
LOC643406	1.091125
C2orf59	-0.475625
TMEM135	-0.727875
SLC27A2	-3.5315
KRT33A	-0.6165
OVOL1	1.469125
PAMCI	0.487166666666667
S100A7	4.601
ZNF789	-1.362
HARS2	-0.53775
RPL23A	0.397333333333333
TCF23	0.2195
UPF3B	0.495625
C17orf78	0.0035
HLA-DOB	1.1335
C14orf142	-0.1915
TEKT5	-0.174
DMWD	0.2665
POLD1	-1.52033333333333
GSCL	0.1355
CALD1	-0.3764
SCRT1	0.726333333333333
AIG1	-0.02275
UNC84B	1.04975
ZNF404	-2.45125
TMED6	-3.0015
KIAA1462	0.5895
LRRC27	0.614333333333333
PYGO1	0.143
PIGU	-0.405
ALAS2	-3.48116666666667
WRNIP1	0.84675
CNNM3	0.31
ZNF2	0.074
ST3GAL5	-2.29516666666667
MRPL23	0.36325
TSSK6	-0.0645
PSMA6	-0.9325
C16orf70	0.35375
KIAA1602	-0.28575
ALMS1	-0.160833333333333
DCN	1.98525
TMEM132D	-0.45875
SUCLG2	-0.00575
ABHD14A	-0.26425
DEXI	0.277833333333333
AMPD2	0.284833333333333
IFNAR2	0.361166666666667
CYB5A	0.0417
TLOC1	0.5287
NXF5	0.0043333333333333
NRBF2	1.139375
KCTD3	0.06375
ITGAE	-0.8255
SLC30A3	-1.96
ZRF1	-0.5415
IFRD2	1.2035
XAB1	0.64675
PYCR2	-0.211
SERPINB3	1.0975
TMLHE	-0.281
GEFT	-1.772125
ABCA5	-1.336625
EMR4	0.367333333333333
TSFM	0.31275
HIST3H2BB	0.126
ARHGEF19	1.709
TSPAN17	0.236666666666667
ABCC8	-0.93675
MAP1S	-0.277
C22orf36	0.8665
BNC2	-1.22557142857143
HIST1H4A	-0.46725
NDUFS3	-0.305
WDR3	0.869166666666667
XKR4	-1.27575
TTC33	0.255785714285714
STMN2	3.37075
CPN2	-0.654666666666667
HSPC105	1.98025
PCOLCE2	-0.76225
C3orf55	2.928
KLHDC9	2.33366666666667
TBC1D23	0.558125
ATXN2L	-0.764833333333333
MAP2K3	0.28525
SCAP	-0.12075
ZNF486	-1.40816666666667
C20orf96	-0.6645
NARS	0.363
ADAMTSL1	-1.63928571428571
PRCC	0.536666666666667
CCDC126	0.534
ZNF675	-2.6145
CALCOCO1	0.0315
ANKRD43	-0.97775
CWF19L2	0.337666666666667
ZBTB32	0.6675
BRAF	0.726
ODF4	0.438
MGC14376	0.170333333333333
HORMAD1	4.72066666666667
AAK1	0.0872727272727273
PEBP1	0.93125
TNFSF5IP1	-0.304333333333333
DKFZp564N2472	0.44525
RMND1	0.0535
IGKV1-5	4.01725
COL1A2	1.95183333333333
SERPINA5	-3.623375
AANAT	0.663
C19orf21	-1.238
GEMIN5	-0.17275
UBR4	0.136666666666667
LTBP3	1.664
AMHR2	-2.269
PROCR	-0.67925
MYBBP1A	-0.14425
C20orf39	0.0861666666666667
ZNF697	-0.6635
PASK	-0.9588
ZNF776	-0.770666666666667
RFXDC2	-0.4105
KIAA0467	0.377
C10orf96	-1.222
ZNF503	-0.972
GULP1	-1.38683333333333
KCNE4	-1.48933333333333
DKFZp434K191	-1.019875
LOC196913	0.465
BHLHB4	1.5755
CH25H	-0.044
LOC81691	-0.098
ALPL	0.708785714285714
COL12A1	0.36725
FOLR3	-1.63483333333333
GPR123	0.27725
TRIM62	-0.3695
ABLIM1	1.0875
MAST3	-0.799
RHBDD1	0.550833333333333
LOC338809	0.431
RYBP	-0.0195
TTC26	0.110375
ZNF22	-0.527333333333333
ISCA2	-1.315
RDM1	-0.44675
PIGM	1.01375
GNB3	-0.7215
ACTR2	0.424
HMGB1	-0.51785
EDG1	1.5675
SOAT2	-3.09925
OR10AD1	0.5665
RAP1GDS1	0.7495
LCE1F	0.6115
ESM1	-0.413375
RCN3	2.38525
CREBL1	-0.30225
DBNL	-0.029
PTGER3	0.32825
USP30	0.333166666666667
BCL2L12	-0.327166666666667
KIF26B	1.996
ZNF416	-0.063
ZNF225	-1.3785
C17orf70	0.878
ZNF554	-0.42125
RAE1	-0.555166666666667
TNIK	-0.863833333333333
ACTN3	0.307
MGC45922	1.5855
CCNA1	-0.957833333333333
RYK	0.5565
IL26	0.0755
LRP3	0.644
QARS	-0.153
SOX7	0.563214285714286
BID	1.115375
OR2S2	0.432
CXCL14	-0.60225
C11orf47	-0.1655
MGC29891	0.935166666666667
HSPB8	-0.6437
PRDM14	-1.164
NUFIP2	0.535
MNAT1	-0.830875
ZDHHC2	-0.26375
MBNL2	-0.2605
ADD3	-1.05775
CSNK2A1P	0.02875
KLK6	2.08683333333333
TMEM111	-0.7258
KIAA1279	0.26475
NUBP2	0.667333333333333
RAB42	-1.26975
ID3	-1.6141
TM9SF1	-1.26325
MDP-1	-2.085
POU4F2	-0.36425
IQCK	0.85375
C16orf14	0.4465
CAPN3	-1.51675
FAM43B	-0.459125
RECQL	-1.12925
AP1G1	-0.0689285714285714
CTNNBL1	-0.501166666666667
ECHDC1	-1.76816666666667
SMARCC1	0.3602
FOXQ1	-1.64825
GNAI3	0.349
POLG2	-1.55425
CD4	1.409875
ITLN1	-0.014
EBI2	3.79425
IRF1	0.5735
PTPRE	1.6933
PTK2B	-0.579
NXNL2	-0.615
SOX4	0.491444444444444
TSPAN3	-1.19683333333333
SH2D1A	-2.73933333333333
C8orf58	-1.0475
USP20	-0.83225
DUSP22	-0.26275
CALB1	-2.13766666666667
L3MBTL2	0.894666666666667
MCRS1	0.10525
TMEM118	-0.0388333333333333
C18orf8	0.203666666666667
FLJ10241	-0.418125
GJA12	0.71025
PKD1	0.407333333333333
ZFP3	0.15
JAM3	-2.2385
LAPTM4A	0.8381
DIRC2	-0.07125
KIAA2022	-0.897333333333333
MYOM1	0.364666666666667
TRPM8	0.311166666666667
MOP-1	1.9505
PHKG2	-0.683875
ZNF650	0.390875
KIAA1522	0.88075
PSG8	-1.42866666666667
DDX19B	0.4965
MOBKL1B	0.13525
DIAPH2	-0.0495833333333333
PTPN12	0.2975
CLN8	-0.3098
CRYZL1	-0.388166666666667
CRY2	-0.0281666666666667
FCGR2B	3.7355
PNPLA4	-0.442125
ZNF454	0.4655
DKFZp434B1231	0.11775
CLDN11	0.4015
RFWD2	0.6845
CIB2	-0.605666666666667
MXRA8	1.060375
HRK	2.022375
MAML2	-0.31875
C4orf31	-1.72875
C6orf192	0.655
COG6	-0.30575
FAM5B	-0.83625
NFATC1	1.7135
SEPT10	-0.458
SCYL1	0.5099
RPP40	1.01675
SCOC	0.5967
KIAA1450	-0.054
CTDSPL2	0.39725
TBX5	0.949833333333333
NAPG	-0.374375
RHD	-2.754
C14orf45	0.202666666666667
ZBTB22	0.5575
PLCG1	-1.8415
ANKRD10	-2.455
AQP7P2	-0.1095
TAGLN2	1.40116666666667
HTR2C	-1.01616666666667
SLC16A7	-0.260666666666667
C17orf83	0.50825
TSGA14	-0.90375
MDH1	-0.551
PPP3R2	0.453
DCBLD2	-1.785
RBM33	0.1075
DPH3	-1.0845
SYT10	-1.07533333333333
FMO4	0.816875
THYN1	-0.23675
DRD5	-1.862
OTOR	-0.293875
PGRMC2	0.3715
KATNAL1	-0.649
PAQR6	-4.0285
UBE2I	0.2845
C14orf28	-0.64775
C8orf70	0.589
FLYWCH1	0.23575
ANGPTL3	-1.04925
GLRX2	0.698833333333333
ATP11A	-0.645
ARL5B	0.68375
MUC16	0.95025
SLC25A5	-0.725285714285714
ACRC	-2.211
MYO1C	-0.742625
FAM89B	1.62266666666667
FAS	1.684375
KIFAP3	1.81475
GLRA2	0.749
BTN3A2	-0.4942
CNKSR3	2.354875
CSTF3	0.0806666666666667
ARPM1	1.311
KIAA1530	-1.53
C9orf150	-1.2165
PRKCI	0.066
tcag7.1015	-0.69025
SOD3	0.8605
ZNF574	0.1145
CYP21A2	-0.7615
RPL12	0.596
COMMD2	0.0095
WIZ	-0.4655
LOC344405	-2.24075
ALDH4A1	-1.59394117647059
CRYAB	1.955
COPA	1.62036666666667
PCDHGA7	1.219
KIF11	-0.402666666666667
RASD2	2.72175
SLC26A3	-0.099
ZNF175	-2.586
JAKMIP2	-1.491875
C8orf4	2.17283333333333
PTHLH	-0.177
SLC40A1	-1.45708333333333
OR7D4	0.686833333333333
PCDHB17	1.033
CD36	1.7035
C6orf203	0.7933
PRKG2	-0.4825
LOC400566	-1.019
ANAPC13	-0.46275
SLCO3A1	0.46975
ZNF692	-1.3215
FANCL	-1.1585
SH3GLB1	1.0155
C12orf61	-0.1675
KBTBD6	-0.341
SUPT5H	-0.1315
XRCC6	0.5845
HUS1B	-0.2237
FAM133B	-0.304428571428571
LOC728276	-0.2005
KCTD18	-0.01
SOS2	-0.628
CCDC99	-1.2905
C1QTNF5	2.938
NNAT	0.0131666666666667
USP16	-0.32975
LARS	-0.698
ZBTB2	0.1465
ABO	0.496
TRAF3	0.11025
GALNT5	-3.049
NAP5	-0.885375
ALG14	0.752666666666667
KIAA0515	0.710576923076923
WDR75	-0.378
TEX261	0.363916666666667
LY86	0.20225
LOC389072	0.3365
FLJ13611	-0.80425
MRGPRX2	0.595
SNRPA	-0.560375
OR2G2	0.265
GPRASP2	-0.21975
C7orf42	0.0619
C9orf163	0.3265
CYP11B2	0.302
FCRL3	1.0044
PRDX1	1.1995
FGB	-7.12816666666667
COX17	0.253
C16orf33	0.0055
PIWIL1	-0.170666666666667
FOLR1	-1.89316666666667
KIAA0082	-0.73625
FREQ	0.6895
TMCC2	0.953666666666667
TCF12	-0.37375
ZNF721	-1.6365
FAM130A2	0.185
POU4F1	-1.4555
SNRPF	-0.65275
SGIP1	3.05416666666667
ZNF641	0.975833333333333
EMG1	-0.044875
PRRG4	1.2445
HIRA	-2.7565
MYNN	0.627166666666667
AEBP2	0.862083333333333
TBXA2R	1.12816666666667
ISL2	-1.50866666666667
PCDHB11	-0.349
RNF144A	-0.882375
MARCH5	0.3655
DULLARD	0.0595
DCLRE1B	0.685166666666667
ITGA8	-0.02525
TP73	-0.157875
PRKCD	1.67675
NDUFB4	0.1495
ATP13A4	1.897125
ANTXR2	-0.620166666666667
COL4A3	-0.620666666666667
MYO10	0.9941
SLC6A18	1.157
PEX1	-0.95125
TMEM74	0.514666666666667
RBM19	0.8975
TAPBP	0.6208
RUNX1	-0.385875
MID1	-0.5025
GPR64	-2.39333333333333
RASEF	2.17325
GABRG1	-0.14825
MYO16	-0.652
DBF4	-0.524833333333333
TSHZ2	0.28025
RIPK2	1.942875
PPTC7	0.752666666666667
KIF4B	-0.1675
LRRC31	0.22775
ZNF540	-1.23825
EFNB3	-0.107666666666667
LOH12CR1	0.485
STON2	0.0248333333333333
GLP1R	0.16375
CSTF2T	-0.90475
IREB2	-1.331375
GRSF1	0.27725
PDCD7	-0.415166666666667
LRRC43	0.3315
CNR1	-0.246
IL1F7	0.633
C12orf64	-0.49475
FAM69B	-0.25575
NR2E1	-0.2875
MS4A6A	1.3567
FTL	-0.6154
C7orf36	-0.31225
PCLO	0.1767
DYRK2	0.8805
ARIH2	0.0355
SAMD7	1.0955
SCNN1D	-0.83825
SLC32A1	-0.36
C22orf25	-0.289166666666667
MRPS18A	0.2154
GPR112	0.695
EARS2	-0.15775
ERN2	1.3555
ATPBD3	0.692833333333333
PRH2	-0.2315
CDKN2D	0.0611666666666667
PGLYRP2	-0.177
TRIM40	0.272
SEC14L3	0.3015
SLC22A1	-0.08725
BTN2A3	-0.20875
RASA4	-0.16325
CCNL2	-0.65675
MYBPC3	0.6905
GJA4	2.82325
CDC42SE1	1.272625
TRPV2	-0.57475
MYPN	-3.6801
SIM1	0.9385
CDADC1	-0.518916666666667
ZFHX4	-0.251
NIBP	0.566833333333333
ADAMTS19	-1.76733333333333
ABTB2	0.257
TSPYL2	-1.252625
EIF2S3	-0.2534
SOX30	0.2265
AP2A1	-0.6595
DKFZP564O0523	0.384833333333333
LOC285398	0.3855
CDH18	-4.666
CHL1	0.650375
GATS	-0.6344
TBC1D2B	-0.414833333333333
OR1J1	-0.2855
GSN	0.400166666666667
DPCR1	0.550625
GARNL4	0.232333333333333
SMARCA5	0.13125
PLEKHG3	0.0913333333333333
ZBTB45	-0.034
FRMD6	-1.1275
PLS1	0.122
DGKZ	0.914
EFNA1	3.0667
WDR85	0.095625
ANK2	-0.6655
PAGE4	-1.22333333333333
SENP6	-0.4135
AKR7A2	-0.2155
FKBP10	-2.1195
VEGFC	-2.8115
LARP1	-0.4208125
SRBD1	-0.1775
ITGB6	0.509
SLC1A2	-0.560642857142857
INVS	-0.347
MPO	1.88
MOBKL3	0.318
CUTL2	-1.507125
KLK2	-0.0831666666666667
VIM	-1.81725
REG1B	-0.0136666666666667
PCDHGC4	0.64625
C3orf34	-1.05983333333333
SUMO3	0.0566666666666667
CST9L	-0.38125
MLL4	-0.26975
SPR	1.2665
SAMD9L	0.34775
ABCE1	0.6345
SUPT3H	-0.807166666666667
ACTBL1	-2.0165
ADAMTS4	2.2285
SLIT3	1.5355
RHEBL1	1.7075
NPM2	-1.036
MAN1C1	-1.01475
KIAA1856	0.816833333333333
HSPA6	1.2655
LOC388152	-1.1985
C10orf140	2.08525
ZDHHC12	0.4575
LIN7A	-1.2763
PHC2	0.227666666666667
SPHK1	1.8465
TRIM26	0.06625
FAM83E	-0.235
C18orf24	0.241333333333333
ZNF578	-1.55266666666667
ORAI1	1.05325
RUVBL1	0.410833333333333
C7orf20	0.388333333333333
APAF1	-1.7645
SLC36A4	-0.0543333333333333
MYH11	3.38666666666667
NEK1	-0.2819
MPP2	-0.153
C12orf24	0.0175
TNK2	0.9775625
ZNF289	0.21925
MATN3	-4.39514285714286
IFNGR2	0.4595
ITPR1	-0.022125
EBF3	1.2394
TBC1D20	0.1629
OR10P1	0.3885
DDAH2	-0.2615
SHPRH	-0.35575
STX7	0.5525
LOC554248	-1.4735
BCAR1	1.07475
ATXN3	-0.06475
TRIM27	-0.3475
CDC42EP2	0.695
CHP	0.277
SOX17	2.103
ZNF259	-0.0698333333333333
CHCHD1	0.217
ZDHHC19	0.447
GBP2	1.4815
GARNL3	0.38675
MRC2	0.361
C1orf52	0.7145
AOF2	0.0055
LRPPRC	1.1648
ACVR1C	-1.12783333333333
TM4SF18	4.57383333333333
TMEM169	-0.557166666666667
PPP1R16A	1.955625
EBF1	-0.047
RRS1	1.59233333333333
SNX2	-1.01075
OR2T2	0.326
RBX1	-0.45875
ANKRD54	0.882
TSNAX	0.764833333333333
TMEM83	-1.61125
ZBTB7A	0.29575
ATM	-1.30175
LOC338328	1.6635
TIE1	0.745166666666667
HIST1H3G	0.341166666666667
PASD1	-4.36883333333333
TINAG	0.93125
PCDHAC2	0.25
LRRC15	-0.523625
WBSCR17	-0.74025
TFF2	0.1175
PARP2	-1.55175
NDFIP2	-0.4325
PCDHGB2	-0.53
WDR60	-1.42975
MAP7D2	-1.3798
USP45	-0.46825
GSDML	-0.65675
TNS1	0.583
PLCD4	-1.394
IQCD	0.6105
SMPX	0.51725
CD9	0.160833333333333
SRGN	1.160625
CASP7	0.87125
INOC1	0.609166666666667
DKFZp451M2119	-0.683875
VMAC	0.9115
USP53	-0.4087
CAMK1G	-0.096
TMEM106A	0.261166666666667
CDC20	0.8731
ACSL5	-0.104166666666667
CBWD5	-1.030875
C1orf87	-1.535
KIAA1274	0.19225
PRUNE2	-2.66814285714286
LYPLA2	0.246833333333333
DOK6	-2.299
GPR149	-0.05925
FAM30A	1.19075
TMEM129	-1.0535
SLC35B3	0.96025
ACPP	-0.7311
LOC200261	-1.045
SLC4A7	-0.4367
CCDC40	0.04325
GART	-0.230875
THOP1	-0.7275
SCARB1	1.22325
CACNA1F	0.2875
TRIAP1	0.257333333333333
SYT14L	-0.3325
SFRS8	-0.798
PBOV1	0.57475
GOLSYN	1.29675
GJB7	-1.4685
CAMK2N1	-1.57991666666667
GREM1	2.51433333333333
FLJ20433	0.48975
QPCT	-1.659375
PRKAG2	1.1595
H2AFX	-0.913625
C6orf154	-0.2215
PLOD3	-0.10075
ZBTB39	-0.371666666666667
WASF3	0.494166666666667
DRG1	0.39075
PRR4	-1.453
SPCS1	-0.64825
KDELR3	0.2175
SRP19	-0.656166666666667
GABRA6	0.28325
MFSD1	1.021
MMEL1	0.818
PDXDC2	-0.296
BUB1	-0.359666666666667
RNF138	0.2475
MYLPF	-0.615
AIF1	0.6285
DYNLRB1	0.1333
HCN3	-0.975166666666667
HIST1H2AI	-0.15025
MAP4K5	-0.984916666666666
LASP1	-0.178625
LOC130951	-0.615
PLAA	0.7265
KRT6A	-1.2225
C6orf117	-1.72025
ARHGAP23	-0.1225
PTF1A	-0.1335
GPHA2	-0.2805
LCE3B	0.95675
MCL1	0.5445
EHBP1	-0.677083333333333
PRNP	0.4210625
ZSCAN1	0.72475
C1orf113	-0.102
FOXA3	-1.803625
NEB	-0.37525
ASGR1	-4.33133333333333
CTGF	1.75783333333333
RAB17	-2.16
MST101	-0.89625
JARID1B	0.7934
USP37	-0.1509
PTBP1	0.474333333333333
PTPN7	-0.318333333333333
CDC7	-0.234
SNX7	0.70675
ZNF335	0.16825
CPT2	0.6675
HEATR1	1.249375
HSPC152	0.09425
C5orf40	0.6165
PSME1	-1.37033333333333
STAG3	-0.92525
TMEM154	-0.0885
KLHL32	-0.220666666666667
TSGA10IP	-0.992
SUV420H2	-1.25633333333333
SF1	-0.9674
2'-PDE	1.03875
PNLIPRP2	-2.297
TRSPAP1	0.683
NUP210	-1.54883333333333
ANP32C	-2.39266666666667
RAB11B	-0.377166666666667
ASB15	0.3255
ITGB3BP	-1.26175
UBASH3A	-1.13
YWHAB	-0.46525
TPRX1	0.73225
LY6G5C	-0.053875
SLC7A2	-2.95725
CLK1	-0.4742
HSD3B7	-0.662166666666667
VDR	3.46525
C16orf74	0.14475
ACE	0.41525
PSMA2	-0.6115
CCDC131	-0.845875
ZNF213	0.567666666666667
EML2	-1.50975
ALS2CR13	0.566333333333333
GLYATL1	-3.61175
DSPP	-0.3475
DHFRL1	-0.558625
C10orf30	-0.4055
SH3RF2	-0.682333333333333
LOC197322	-0.293
DLL3	-1.171375
TIGD7	-0.066
GFRA3	1.02025
CPA1	-0.0331666666666667
RTN4	-0.864166666666667
PPT2	-1.34666666666667
FASLG	2.34158333333333
FOXP4	0.266125
RPL26	0.1096
GNL3L	-1.29683333333333
FMR1NB	-0.5375
CD163	6.963
SGPP2	3.3675
GIMAP2	1.196
CD37	0.845
DPT	2.51975
NBLA00301	1.331
RGS5	0.265833333333333
C9orf4	0.9175
ACTL8	4.05516666666667
PRKAR2B	-0.4715
OPLAH	2.503
C20orf134	2.308
SPACA5	0.204
TBL1X	-0.170666666666667
TSPYL3	0.165
CHCHD3	-0.544
CRKRS	1.03816666666667
GPR65	4.45925
DFFA	1.336875
FUT1	0.94125
C6orf204	-1.18566666666667
TMEM51	0.558
ZNF580	-1.38775
CMTM2	-0.37675
C20orf200	-0.3955
EZH1	-0.203166666666667
FDX1L	-0.4235
MRPL32	-0.5205
PCAF	-1.513
ALOX15B	1.6165
CD59	1.191125
CDK9	0.35025
ERP29	-0.638
TTR	-5.5535
BCMO1	0.047
DDIT4	0.9497
PTGDS	3.2075
C3orf63	0.0035
BST2	-1.2855
CYP1A2	-0.048
C5orf25	-0.81575
STX1A	-0.953294117647059
OR2A12	0.2465
SH3BP5L	0.45625
SERINC5	0.47025
USP6	-1.1182
MRPL3	0.00683333333333333
POMP	0.075875
INPP4B	-2.209875
GMPPB	1.2595
EAPP	-0.62825
AHSA1	-0.23875
ABCA11	-0.9695
SLC5A6	0.8215
HIVEP2	0.71525
SUMO2	-0.550125
KIAA1822L	2.5085
C11orf67	0.634
TXK	-0.59775
PHCA	-0.559
ICAM4	-2.24
FPGS	1.02566666666667
SNRPA1	0.09025
KCNJ4	-0.78
KIF6	-0.3186
HIST1H2BG	-0.0465
SLC5A5	0.6035
ZNF354B	-1.2
IL12RB2	4.7165
C11orf76	0.631666666666667
GAL3ST2	0.0485
AIFM2	0.326
SYNC1	-1.1885
UBL3	-1.094
PIK3CG	-1.20266666666667
NLN	0.395
BCORL1	-0.048
CD5L	0.54875
ZNF238	1.91583333333333
KIAA1394	-0.6715
C16orf55	-0.1401
CYP3A7	-2.209
KRTAP3-1	-2.4645
TFDP1	-0.662166666666667
MND1	-1.13725
NODAL	-0.0155
GTPBP4	0.28275
TUBGCP2	0.67575
SLITRK5	-0.2995
CIC	-0.42175
CD79A	0.656
SAMD14	0.933333333333333
TNPO3	-0.1915
OR10G3	0.2465
OR10G8	0.585
CCDC111	0.2545
HOXC9	-2.33125
DCUN1D1	0.827583333333333
CYB5R1	1.156
TSR2	0.13825
DAB2IP	1.256
SLC6A5	0.2315
RAB3D	1.13475
DCUN1D4	-0.391
ERBB3	0.316166666666667
SDC1	1.45808333333333
ATP6V1H	1.044
SYK	2.194
ST20	0.92775
C13orf30	-0.6165
WDR40A	1.01416666666667
ADMR	0.353
LOC388335	2.7455
ACSM1	-1.173
TDG	0.33525
FLJ11235	0.5835
MRPS5	-0.234166666666667
AGPAT2	1.15583333333333
SLC12A1	0.314142857142857
CYP27A1	1.241
THAP7	-0.158
XPO1	0.133166666666667
ALMS1L	0.064
C1orf2	1.000625
ZNF777	0.0698333333333333
CAMK2A	-0.125166666666667
SMC1B	3.145375
IHPK2	-0.104133333333333
LEMD1	2.5705
NKD2	-0.3187
CLU	0.387428571428571
ARMETL1	-0.3825
PABPC4	-0.56175
CXCL12	0.820833333333333
TFAP2C	1.4114
TTTY8	0.1115
ABCB10	-0.5281
ENDOD1	-0.273
IDI1	-1.558
KCTD6	-0.578333333333333
CCDC105	0.544
ULBP2	0.0348333333333333
ZDHHC5	0.2275
WNT8A	-0.105
COMMD10	-0.702
KLHL12	-0.02825
GPR50	0.3215
NR5A2	0.420375
OXGR1	0.302666666666667
EHD3	0.19775
CAPRIN2	-2.1585
KLRC3	-3.71025
SF3B1	-0.0882142857142857
IPO7	0.27425
ALDH1A1	-2.53666666666667
ANKRD5	1.0315
TSNARE1	0.2945
DDEFL1	1.13875
RNASEL	0.0225
DNAH9	-0.88675
HELLS	-1.55025
TNS4	-1.0155
NAV1	-1.1233
KIAA1409	-0.7315
C20orf26	1.23
TUBG1	-0.57275
IRX2	-1.8575
CNGA4	0.1585
MGC50559	0.820333333333333
OR4K17	0.689333333333333
TM2D2	2.60941666666667
FAM32A	-0.6615
TXNDC14	-0.15425
CCBL1	-1.51
ANK1	-2.6452
PRSS23	-2.24475
PPM1L	0.4485
SPATA20	-1.42975
APCS	0.062
C14orf122	-0.988166666666667
PSMB5	0.121625
C6orf10	-0.0923
SETDB2	-1.27183333333333
SPNS3	-0.9415
SGMS2	0.914166666666667
MXD3	-0.747333333333333
MON2	-0.6859
CARTPT	0.82525
HNF4A	-0.616666666666667
RABEP1	-0.4996
TNFRSF10B	-1.121875
USH1G	0.367
PPAP2B	-0.938666666666667
TMEM16K	0.51325
CTDSP1	-0.159333333333333
CDK5R1	0.265833333333333
GABRR1	-0.3215
OPN1LW	0.4555
FAM98C	0.152625
DBN1	-0.36925
ACAD10	0.360916666666667
QTRTD1	-0.186
WNK3	0.0481666666666667
RPS19	-0.489
C1QB	3.063
OTUD5	-0.64175
SLC41A2	1.21133333333333
TMEM22	-2.37333333333333
KHSRP	-0.831333333333333
TNFRSF11A	1.564
FBL	-0.740166666666667
IBTK	-0.557333333333333
OXER1	0.3415
CBLN4	-0.519875
GPR172B	2.235
CFTR	-1.6915
VSX1	1.3295
CAMK1D	-0.15575
LOXL3	-2.01775
RTP4	0.57925
SLFNL1	0.175
KIAA0828	-1.11875
PAR5	-1.636
LOC723972	-2.5885
GDI2	0.64725
CEBPA	0.1095
MLF2	0.1575
AFMID	-0.67325
ALOX12B	0.503
BPHL	0.572875
COX5B	-0.47
S100A10	0.283
THOC6	0.28525
NHN1	0.6295
RRP12	0.906
ARID3B	-3.70175
CD3G	-1.61066666666667
KIAA0133	1.103
NAT11	-0.483666666666667
PPAT	-0.135
SIRT3	-0.1644
TCERG1L	-1.36
NIPA1	-0.0144
DPP8	-0.5267
IL7R	2.28566666666667
ZFP64	0.267
DMAP1	0.2487
TRMT12	1.38575
TLR4	0.8944
WFIKKN2	0.31825
RAB12	-0.157
DDX51	0.595166666666667
KIAA1086	-2.97875
ZNF295	0.225
ACVR2B	-0.305642857142857
LOC494150	-0.0885
ZNF517	0.449
DNASE1L2	-2.1085
SUFU	0.560666666666667
LOC283677	-0.812
LMO3	1.35383333333333
PPP2R5D	-0.0315
ZNF587	-0.6571
HIST4H4	-0.10225
CYP2C8	0.28225
C1orf80	-0.0311666666666667
DOCK5	1.03033333333333
C9orf24	0.1975
OR5AR1	-0.168
C11orf24	-0.01625
UNQ1940	0.118
CAP2	-1.25966666666667
TIMM44	-0.26275
DSEL	-0.6013
ROM1	1.4905
FBXO4	0.00425
MYLC2PL	-1.566
MLH3	-0.7523
NOX1	0.613833333333333
DPEP2	0.306
DNAJB5	-0.487
RLTPR	0.479
MBIP	-1.07716666666667
COPB1	-0.0436666666666667
SFTPA1B	0.492
C10orf4	-0.2593
PRELID1	-0.35225
NOLA1	-0.0665
C19orf24	0.25725
TLR9	-1.3655
HLA-DMA	2.31366666666667
HCRP1	-2.11
GPR137	-0.259166666666667
ITGA11	-1.41233333333333
PHF13	0.864166666666667
MARK4	-0.0836666666666667
METTL4	0.2245
MBD3	-0.8054
LOC134145	1.299
FGF3	0.1035
SLC35A3	0.605625
CLEC16A	-0.77
AMOTL1	-1.44716666666667
FLJ31438	-1.35625
PAICS	-0.72125
TOMM40L	1.3555
MMD	-1.44125
KLK10	1.0594
NIT2	0.313
SERPINB10	0.68525
KLF15	-0.6826
CCDC5	-1.31725
WSB2	-0.076
ME3	0.1565
CACYBP	0.1615
TCTN2	0.048
JAK1	0.821375
C2orf25	-0.0835
GPD2	0.718
FBXL11	0.602333333333333
CDV3	-0.446916666666667
GALNT11	0.602
NDUFA12L	-1.068
FLOT1	-0.947642857142857
TOR1AIP2	0.46775
MMP25	0.702
C1orf164	0.5442
CHST5	0.17225
LYRM4	0.3048
GPER	-3.195
HIPK2	0.11625
DAP	-0.0769
ZMIZ1	-0.128
DDX58	1.059125
DCC1	0.742
AKT1	-1.00475
ENPP6	0.7285
ERVWE1	-0.486333333333333
CDC34	0.4265
RNF125	-0.90375
CASC1	0.51375
SHROOM2	-1.0655
RRM2B	0.199
COL6A3	0.38225
TMEFF1	-1.72125
PLEKHA4	-0.4654
LYSMD1	1.307
SEPT1	-0.545
AOF1	-0.1355
GNPAT	0.25675
WDR18	0.41575
HSD17B12	-0.277
HIST1H2BM	0.0538333333333333
INDOL1	1.79566666666667
SUDS3	0.83
C1orf192	0.1415
CYP2B6	-0.43825
TBC1D2	1.01266666666667
SLC25A12	0.057375
ERCC6L	0.261166666666667
MGC10814	-1.37433333333333
POLR2C	-0.836333333333333
ZNF77	-0.341666666666667
EIF3K	-0.215
HPX	-0.568
ANKRD27	-2.826
MALAT1	-1.092625
PLB1	0.543666666666667
HRNBP3	-0.851375
CPSF4	-0.2655
OR52N2	0.3255
PIP5KL1	0.222
GH1	0.3035
HPS5	-0.02225
SLFN5	0.3505
POP5	0.3345
OVOS2	0.890166666666667
C20orf108	-0.37675
MARS	-0.1755
CLRN3	0.638
ARSE	-2.21883333333333
PPIE	0.534666666666667
PHACS	0.144
GP5	-0.15
