Hybridization REF	TCGA-AR-A0TZ-01A-12R-A084-07
DHX32	0.9265
SCAPER	0.565
MEN1	0.1845
NIP7	-1.68375
FLJ25404	1.006
FASTKD3	-0.71775
TMEM158	-2.36833333333333
RARA	1.66725
BDH1	0.6125
ANKRD16	0.126
CARM1	0.2915
SS18	1.192
IKZF2	-0.925916666666667
MYD88	1.14275
PML	0.19085
TAF1A	-0.8775
CBFB	-1.264625
HIST1H3H	-0.875833333333333
C7orf29	-1.206
COMMD4	-0.373833333333333
DPP3	0.39775
DAB2	-0.03425
LOC388882	-0.751
YPEL4	-1.327875
AGBL3	0.10325
LRP6	-0.5635
SERPINH1	-0.2305
TLE1	-2.167
CD244	0.294333333333333
ZDHHC15	-1.11725
MGLL	0.5348
PLDN	0.538583333333333
LOC654346	0.9015
FAP	2.75075
GPR37	0.5865
SCARA5	-0.89
EBF4	2.018
LSM6	-0.84725
MLLT1	0.425125
SLC5A12	-0.17125
A2BP1	-1.21483333333333
COPS5	0.6745
TPM4	-0.0131428571428572
TNFSF4	1.83916666666667
ACADSB	0.344777777777778
HERPUD1	-0.13975
BCL2L11	-0.203888888888889
CEP78	-0.5355
CDCA3	-1.714625
WBSCR19	-0.1509
MYO1A	-2.993
PPEF1	1.23716666666667
LOC440348	-0.2615
CPEB2	2.00375
BPTF	0.0585833333333333
RPL21	-1.37025
GSX2	0.4625
ADPRH	1.46266666666667
C17orf68	-0.46
KCNS1	-0.962333333333333
MLLT6	0.8374
PIWIL4	-0.60425
RNF26	-1.09125
RAP1B	0.06525
ADAMTS1	-1.938
ZNF571	1.09825
P2RY6	-1.2985
TRIM21	0.861666666666667
CADM3	-0.1795
NLRC5	0.0715
ADRA2B	0.177833333333333
LOC90835	0.459375
PCF11	-1.14525
LOC400451	1.91975
GLTSCR1	0.9737
C17orf88	-0.382
CDH16	-2.0595
FGF7	1.329875
PCSK4	0.0676666666666667
NPC1L1	-0.57
TAT	0.063
TBCA	-0.17725
MGC33407	-0.29525
GPR115	-0.218125
CYGB	-0.2835
FNBP4	-0.886166666666667
C12orf43	0.1405
CBL	-1.293
CLECL1	0.821
PPAPDC1A	0.6795
WDR25	1.13083333333333
SGCA	-0.773
C22orf29	-0.155166666666667
YIPF1	1.44675
GALK2	-0.85225
RAB3B	-3.49783333333333
LOC440087	0.566
UCP1	-0.7965
REEP5	1.853125
FADD	0.8933
FOXA1	3.419125
CACNA1A	-0.0485
ABI1	0.710833333333333
GRIN2D	-0.076
SLC1A4	-0.494833333333333
LOC401127	-0.5315
HINT2	-0.22425
PLD4	1.15833333333333
ZNF286A	-0.80925
ENY2	-0.49875
IL1F6	0.3635
PXDNL	2.1135
C20orf79	-0.483
TNFSF13B	1.71716666666667
DENND3	0.164875
JARID1D	-3.448
HIST1H2AK	0.197375
LOC93349	-0.4263
SSH1	-0.7594
ENSA	0.9985
LOC219854	-0.197
CKAP2	-1.2122
DKFZP564J102	0.787833333333333
MGC87315	0.3895
HNRPAB	1.89625
AMH	-2.6645
ZNF526	0.604
BRUNOL5	0.1343
CACNG3	0.213166666666667
TRPM1	-1.5275
PPP2R1A	0.537
COL2A1	2.81525
DDN	-0.194833333333333
FLJ25770	0.775083333333333
HK2	-0.629428571428571
ELOVL6	-1.731875
MDK	0.35175
EPHX1	0.22525
RASSF2	0.417125
DKFZP434B0335	-1.4615
DLX3	0.15925
PRTN3	-0.81975
AVPR1A	0.32175
C21orf125	-0.052
TNFAIP8	-1.30416666666667
GNB2L1	0.46775
CALCRL	2.4615
SCGB2A2	4.72866666666667
UBXD7	0.32225
ZNF674	-0.179
TMEM35	0.464125
BRSK2	-1.77375
HECTD3	-0.254333333333333
TMEM188	-0.192333333333333
LGALS9	1.12925
SCARB2	1.7745
USP34	-0.302916666666667
C17orf28	1.94325
ZDHHC23	-1.405
AQP12B	-0.5575
SLC16A3	-3.703625
APLP2	0.449625
ITIH2	-6.35025
MICAL3	-1.114
TNNI3K	1.0137
HDAC2	-0.5255
PRR7	-0.5864
THBS2	0.394875
LOC751071	-0.6145
CA2	-0.1145
RANBP17	1.4935
RLN3	-0.318
CRYZ	-2.75933333333333
GBAS	0.128166666666667
TAS1R1	-0.98125
MPZL3	-0.364
PCDH8	-1.74625
HSP90B1	-0.0524166666666667
KCNK15	1.761
TNIP2	1.01116666666667
GPR146	-0.17375
NOL6	0.528875
SPC25	-1.59322222222222
STEAP2	1.52957142857143
VAMP3	-0.104833333333333
TCIRG1	0.58825
ZP4	0.140833333333333
PARL	0.739125
TRIM39	0.811
KIAA1305	1.35
CRNN	0.180666666666667
GRN	1.1315
HSH2D	1.5945
SCAMP1	1.763125
KIAA1913	0.37525
PTS	-0.53625
BANP	0.514714285714286
PRKACG	0.63325
ADCY6	1.52516666666667
C16orf46	0.2955
CYP51A1	0.38325
DDC	-5.685
ANPEP	2.53916666666667
PROM1	-2.26566666666667
SIGLEC10	2.84525
COPG	0.337
FAM26E	0.685875
TRIP4	0.583
SNX3	-0.104833333333333
C1orf175	0.256833333333333
PPY2	0.0885
C14orf152	-0.158
FTSJ1	-0.275833333333333
DST	-0.83335
LOC554235	-0.219
GLRX5	0.29925
C20orf12	0.7707
CAB39	0.479666666666667
MSH2	-0.9975
PIP4K2C	0.518125
CYLD	0.886125
WTAP	-0.1849375
MGAT4A	1.06266666666667
TSC22D4	0.2665
CHRM2	-2.2145
PPYR1	-0.147833333333333
CCNH	-0.221666666666667
RRM1	0.4505
ECAT8	-3.6935
LOC400120	0.82875
GABRA4	-0.122875
C14orf4	1.26583333333333
C1orf59	0.159
CTDSPL	-0.323916666666667
NHEDC2	-0.7725
PDE11A	-1.47675
KLHL29	-2.40275
CD5	-1.2701
TSPAN9	0.11875
WDR67	-1.768
THUMPD1	0.5927
C18orf17	-0.2505
CLYBL	-2.11716666666667
FLJ13231	0.523875
CMBL	0.700125
LECT2	0.188
NKAPL	1.1
LOC654780	0.28
OR4C6	0.066
RAB30	2.275
TSSK4	-0.5185
TMEM163	0.5575
OSBPL11	-0.186583333333333
GNB5	0.029
CCL21	0.4995
C1orf121	-0.782
FMO2	0.928833333333333
RPTN	-0.2305
MSTN	0.514
VCL	-0.0396428571428572
FYTTD1	0.13025
C11orf1	-1.02525
CCDC88C	1.056875
HFE	-0.511555555555556
MOGAT1	-0.881
FAM125B	1.42566666666667
IRGQ	0.6015
RAVER2	0.793
AKAP5	0.8625
SSSCA1	-0.345
C11orf63	1.261625
ACTG2	-2.2275
PORCN	-1.7475
DTL	0.424
TMEM151	0.02425
FAM122C	-0.6835
RSAD2	2.3041
BAT4	-0.2795
KRTDAP	-1.06966666666667
MYH8	-0.040875
CRTC3	1.27825
LRRFIP2	-0.2191
INTS4	0.306666666666667
TTN	-1.229
SLC26A5	0.257
PLLP	1.45175
RGS6	-1.235
SRGAP3	-0.23175
ZNF525	0.417
NBR2	0.549166666666667
C13orf1	-0.4966
ZNF137	1.0145
CEP27	-1.172
BEST2	-0.1535
RNF121	-0.7415
DMRTC2	-0.305
C8orf76	-0.31725
BCCIP	0.0915
MEST	-0.891
HTRA2	-0.683
ANGPTL2	-0.23225
ILKAP	0.5535
ERAS	0.8475
HBS1L	-0.553
CPA5	-0.47
TMEM30A	0.759
CD300LF	1.95966666666667
WISP3	-0.456
CRK	0.276214285714286
PDS5A	0.5578
BRPF3	0.755666666666667
NEDD9	0.592375
SMPDL3B	1.1575
PSG6	-0.6515
PSMD13	0.921
ETV5	-2.58575
OR51A4	-0.0045
BTBD7	0.553333333333333
GSTO1	-1.002375
hCG_16001	-0.2305
MAD2L1BP	0.412333333333333
COX6A2	-0.0975
SCNN1A	0.692
LSM1	0.157
UGT2B11	-1.45575
IDUA	0.6405
PPP2R3C	-0.634
COX11	-0.316333333333333
PDZK1	1.88525
ZNF443	1.87933333333333
MGC21874	2.0745
ZNF323	2.0179
KRTAP10-10	-0.1795
CXCL6	-1.275
SLC34A2	0.464
LOC284402	-0.0235
NPTN	1.2135
UPP1	-2.88416666666667
SLC6A9	-0.145
OR7G3	-0.06025
CISD1	-0.938666666666667
ZNF545	0.821
SYT14	-0.6265
NT5C3L	0.544666666666667
ZNHIT3	0.203
SNRPD3	-0.4315
KIAA0701	0.633625
UNC93B1	0.157
GMNN	-1.625875
SPCS2	0.857333333333333
LOC388524	-1.6335
NAPRT1	0.21125
PNLIPRP1	-0.2565
OR6V1	-0.1255
PRKAB1	0.5565
EYA4	-4.03
KIF20A	-1.45225
ALG10	0.237
ITPKC	1.44733333333333
LMX1B	2.27983333333333
RPUSD4	-0.894333333333333
C7orf34	0.3905
DLGAP2	0.23875
PFN1	-0.2436
MICALL2	-0.215333333333333
ZNF654	-0.138
SS18L1	0.2215
SLC16A8	0.0925
MKI67IP	0.487166666666667
ITGB3	-1.79975
TCEA3	2.49958333333333
CEP152	-1.4135
CLIP1	1.13925
ZNF75	1.054625
ATP5C1	0.035
NUDT5	-1.22883333333333
PSCDBP	-0.692
UBP1	-0.66625
RBM27	0.76875
C13orf15	2.304125
ZNF282	0.674
ZNF222	0.214
COL10A1	5.127
PRDM15	-0.72325
TTTY5	-0.1855
FAM9C	-0.680666666666667
C20orf67	0.238
GNG13	-0.909
F12	0.1385
C1orf41	-0.343
CPXCR1	0.149
GSK3A	0.589625
SUPT6H	0.579333333333333
PI16	-1.95
ELL2	-1.507
C9orf167	-1.5515
PVRL3	-2.6132
FLJ38596	1.587
ADAM20	-0.013
GPR89A	1.522
GPR87	-2.8115
ZNF30	1.23275
SMR3B	-0.291
ZNF770	0.954375
TRPC4AP	0.637833333333333
DKFZP686E2158	0.7635
C2orf28	-0.533333333333333
FREM1	-2.88133333333333
LAMA4	-0.3915
ADPRHL2	-0.04325
EIF4G2	0.496833333333333
GUCA1A	-0.371
CTNNA2	-1.47175
NUDT15	-0.706
CEPT1	0.370833333333333
ZNFX1	0.9988
CCDC92	0.24375
TDRD1	-0.658
KCNK5	-1.7885
ETNK1	-0.53075
LTA	0.056
TTPA	-0.1036
B3GALNT2	-0.28025
SC65	0.269166666666667
PEX5L	-0.791875
EPS15L1	1.61025
MGEA5	0.015625
HIST1H3A	0.2185
ING1	1.008875
BCAT1	-4.113125
ORC6L	-1.90154545454545
KLK11	-6.385
C19orf28	-0.8895
DNER	-5.31925
MED22	0.109142857142857
ETV6	0.110666666666667
CHAC2	-3.3105
CD300E	0.1165
CEBPB	0.0784166666666667
ZNF398	0.189
LRCH3	0.5135
HMGA1	-2.79683333333333
CAPN7	0.927666666666667
MGC5566	-2.93275
CCL3	3.325125
NANOS1	0.44425
ZFYVE19	0.55325
APITD1	-0.347166666666667
PARD3	1.373375
IRAK4	-0.312333333333333
SERPINI2	-0.44
CEP170L	-0.55025
TTC9	2.3725
MYOM3	-1.3065
MLPH	2.660625
LOC222699	0.1795
NRG1	-2.08991666666667
TBC1D9	6.26572727272727
TTK	-1.25283333333333
ZNF557	0.8546
DDX41	0.331666666666667
FANK1	1.674
UBE2D2	0.34425
PSMB10	-0.963375
MYH7B	1.0695
GABARAPL2	-0.239375
MARVELD2	2.71583333333333
DGCR2	0.575833333333333
UNC45A	0.229
C6orf72	-1.096
ZNF683	3.223
GIT2	0.29125
CASK	0.356333333333333
C14orf161	2.27233333333333
LRRC44	1.669
TIFA	-0.079125
UTP11L	-0.963125
C6orf65	-0.10925
FDPS	-0.0355
DUSP9	-2.7605
SLC17A8	2.03266666666667
OR51G1	0.178333333333333
NANS	0.70975
OLFML1	1.78775
ATP10B	-1.341375
NPAS3	0.4285
PRKCA	-3.0176
GGA2	0.579
LCE4A	0.406
SPANXN3	-0.30075
CCDC115	2.413
SDCCAG3	-0.58925
GLIPR1L1	-0.0145
TTC1	0.844
C17orf76	1.10725
MAD2L2	-1.59225
HIPK1	0.6072
LRRC3B	-0.235166666666667
CLN3	0.278636363636364
C17orf47	0.4815
FMN2	-2.8485
TUBB1	-1.414
WAPAL	0.792333333333333
C3orf21	0.234375
SCN5A	-0.6782
SMYD1	-0.47975
BEX5	-2.26725
ZNF192	0.072
SEC22A	-0.452666666666667
GRIA2	2.90114285714286
KIAA0825	-0.45
NUSAP1	-0.623181818181818
LANCL1	0.039875
C15orf40	-0.5958
ZNF645	0.53825
GPR61	-0.08925
NLRP14	-0.2945
SNX21	-0.4182
C1QTNF8	-0.436
C17orf46	0.35875
IFNA8	-0.1115
SPRR1B	-1.88233333333333
FLRT1	-1.107
SNX17	0.348
ASB2	-1.77266666666667
HBG1	-5.8955
RPRML	-2.98925
JOSD2	-0.707166666666667
PLSCR3	-0.1595
SPOCD1	-1.14266666666667
RAB39	-0.0585
GHRH	-0.150333333333333
ITIH5L	1.4155
C17orf37	0.667
SMCR8	0.5165
DPY19L2P3	0.1625
IL11RA	-0.226833333333333
GDF3	-4.839
RPS6KB1	-0.7335
DNAJC19	0.3293
TOP1	0.664
CRCT1	-0.463625
MPST	-0.387875
DPM2	0.268
FAM38B	-2.16483333333333
SLC18A1	-2.23033333333333
FARP1	0.0565
PAX7	-0.05675
TUBD1	-1.667
GNL3	-0.3975
BTG2	2.77926666666667
NDUFS6	-0.59475
C1orf79	-1.926
ERAL1	0.03825
ECHS1	1.12025
VPS4A	-0.57
CYP11A1	-1.4575
ABCC6	-2.69735714285714
PBX4	-1.9135
MOSC1	-0.0635
NCF4	0.7655
HYMAI	0.31
NAGPA	-0.324625
OTOP2	0.124
ACOT12	-0.1225
MTHFD2L	0.240375
LOC441376	1.73575
C19orf34	-0.3585
RAB1B	0.561
ALDOAP2	-0.9175
NTRK1	-1.44483333333333
ARTS-1	-0.8309
SLC6A11	-1.14
NAP1L2	-3.48125
CNGB1	-0.173666666666667
EPB41L4B	0.62025
FAM134B	4.25425
HS3ST3A1	-0.206166666666667
CPXM2	2.8905
SIRPB2	1.205
CHORDC1	-1.48483333333333
TRIB3	0.108333333333333
SLC2A5	0.27575
C2orf49	-0.528333333333333
DDX5	0.78125
OR5L1	-0.3185
ANAPC4	-0.687333333333333
ZSWIM1	0.84125
LOC93622	1.11
KCNK3	-0.594
RP11-35N6.1	-2.112875
ZFP161	0.4785
AQP9	1.89525
SLC15A2	-0.114
MREG	1.2705
OR9I1	-0.359
PDLIM2	-0.022875
ADAM7	2.679
GSTCD	1.27033333333333
WDR21A	0.566375
SLC12A8	1.64416666666667
TMEM174	-0.11625
IGSF3	0.464916666666667
LRRN1	0.965
LOC402117	-0.25275
SRPK1	-0.677666666666667
LY6K	0.2789375
NFIA	0.478
PTCD3	-1.217125
LEP	0.837
PCDH21	-0.8535
MAPKAPK2	0.862214285714286
NMNAT1	-0.525166666666667
LHFPL2	0.595714285714286
C9orf43	0.52025
DIP2A	-0.281333333333333
ACTR8	-0.103
CCDC34	0.97325
PTPN22	-1.033375
ITGA3	-1.198375
FAM129C	0.39725
RABGGTA	0.4655
UNC45B	0.2665
KIAA1033	0.152
ZNF510	1.137
CYP2D6	-0.7195
SLC26A10	-2.1665
STX8	-0.40575
LUZP1	-0.024625
WDR89	0.308833333333333
EIF4G3	-1.0551
C5AR1	1.609
ZNF623	1.8305
A2M	0.059
TGM7	-0.2165
GRPEL1	0.0235
LMNB2	-0.5053
ROCK2	-0.374833333333333
SNX16	0.236625
CCDC66	-0.1455
ANXA3	0.905
KIAA1609	-0.67175
EED	-1.36925
RNF32	0.347666666666667
HES1	2.3649
CLC	0.740666666666667
ISL1	-0.460666666666667
KIAA0528	-0.586875
MANEA	0.654625
C1orf61	-2.745
hCG_2001000	-0.092
RAPGEF6	0.3732
KIAA0020	-1.551
NEIL1	1.23275
C16orf45	1.347125
RBM10	0.0495
C10orf125	-2.529625
MRS2L	-0.6325
DNAH17	-1.376125
C19orf10	-0.39275
C1orf160	0.045
SLFN12	1.77425
EXOC3	0.059
HIST3H3	0.57325
NCOR2	0.9755
TNFRSF9	0.959
MFSD8	1.1655
ALX1	-3.57833333333333
NOL1	-1.708
PODN	2.849
TIAL1	-0.469
HIST1H1E	-0.709
NPY6R	0.216
TM4SF4	1.48525
CORO2A	1.7145
ETNK2	2.32766666666667
APOE	-0.0204
ANGPT4	-0.069
HDGF2	0.20725
G30	-0.355
ST8SIA4	-0.126
F2RL1	0.90625
FAM19A4	-3.331
CCAR1	-0.2715
B3GNT7	0.0745
OPHN1	-0.0292
DSCR6	2.5045
C21orf13	-0.642166666666667
GAS2L1	0.0456666666666667
RFX3	-0.939
COPS4	0.73375
BCHE	-3.9345
BCL2	4.516
HBZ	-3.62666666666667
ARL13B	-0.338875
MAPBPIP	0.492125
MYO15B	-0.586375
SPZ1	-0.71875
KIAA1324	3.78133333333333
PLCL2	-0.60825
C4orf29	0.11025
WDFY2	-1.130125
ZNF284	-0.77
NAALADL1	0.269
DUSP5	0.9945
PXDN	1.48675
SLMO1	0.864
TNXB	-0.2917
BIRC7	-1.85725
A4GALT	-0.0115
TIMM22	0.264
FAM110C	0.32475
TOMM34	-0.168875
ABHD9	0.9595
ADAM32	0.895
CRHBP	-0.1495
AQP2	0.1815
LOC130355	0.81725
ZNF187	0.538
ZNF816A	0.7405
F7	1.361375
CNOT1	-0.3282
SLC13A4	-0.233
ZBTB11	-0.55025
B3GALT5	0.4105
EXOC2	1.44266666666667
IRS1	0.61
TMEM1	-0.278333333333333
MRPL34	-0.312833333333333
SAMM50	-0.76775
CDC42EP3	-2.206625
HSF2	-0.2739
MFN2	-0.52
TSPAN7	-1.65083333333333
NUCB1	0.18775
RHOH	0.2385
ARL16	0.308
TACR1	0.1795
SFRS5	0.545166666666667
SNX25	0.776125
RHBDF1	1.09683333333333
PCDH18	1.86783333333333
HMG1L1	-0.95475
MYO5C	1.7945
MAPK10	1.1535
LDHAL6A	0.256833333333333
NUDT12	2.23583333333333
NCAM1	-0.189875
GLIS2	0.702
GGTL4	-1.7445
DAPP1	0.7495
ATF7	0.64575
KIAA0748	-1.42625
NFIL3	-1.4165
TM6SF1	1.2531
SEZ6	-0.071875
NANOS3	0.451333333333333
DNAJA3	0.556833333333333
CLDN6	-3.3255
CIITA	1.9722
EPHA4	-2.11983333333333
FANCC	0.972
CMTM3	1.1995
PSG3	-0.71725
MRPL15	-0.80725
C21orf59	-0.957
PLCXD2	-0.0365
C2orf34	-0.596125
UBE2L6	-0.0355
MED14	0.0436666666666667
HP1BP3	-0.55
C6orf208	-0.1195
TPBG	2.192
OSR2	1.753375
XPC	1.0595
KLHL7	-0.686916666666667
CCR3	-0.441
AGTPBP1	-0.9885
PCSK6	0.6964
STAT5A	-1.6468
FAM18B	-0.031
LONRF2	2.4105
PTPN2	-0.26
SF3A3	-1.25883333333333
EFCBP2	-0.53525
HCFC1	0.686333333333333
AHNAK	1.68065
ACTR5	0.2995
KIF14	-2.07642857142857
TENC1	0.95675
HEATR5B	0.407
YIPF2	1.1175
MYEOV2	0.417666666666667
DUSP18	0.477
KIAA1012	0.14225
AHR	-0.420166666666667
C17orf53	-0.157166666666667
PTPRH	-4.349
ATP6V1C1	0.8437
TAS2R3	-0.0465
LOC440356	-0.5865
COQ10B	1.43575
PSMF1	0.840583333333333
SORBS2	1.61425
NFE2L2	-0.092
TMCO7	-0.1345
SH3PXD2A	0.0582
SH2D2A	-2.701
SPINK5	-2.10725
MRPS24	-0.951
OPA3	-0.20125
TRAF7	-0.262833333333333
C4orf35	0.115333333333333
MT1G	-1.61225
MGC39545	0.054
HS1BP3	0.3916
OR2B2	0.326
CHRM4	-0.2305
SFRP2	3.01758333333333
RIC3	-1.1095
ART1	-0.073
C6orf1	0.210375
DUS4L	0.212
C10orf104	0.7255
TNFAIP6	2.372
RTEL1	-0.16975
CCT4	-1.129
ZNF709	1.0495
CHMP6	0.132
UPP2	0.07925
CYP19A1	-2.5815
CD151	-0.0823333333333333
NDUFA13	0.0398333333333333
ARFRP1	-0.280166666666667
FAM26B	1.75175
CRYBA1	-2.079
MRPL41	0.5445
NPFFR2	1.849125
HRH2	0.2135
SCAMP3	0.0851666666666667
MTMR6	0.5009
MTG1	-0.868666666666667
UBTD1	0.334
CRABP1	-3.8345
FLJ33790	-0.0176
KIAA1908	1.20833333333333
GPR158	-1.144
PACSIN3	0.0853333333333333
OMD	3.30166666666667
CATSPER1	-1.08283333333333
HOXB8	-0.936875
FBXO46	1.3785
OAS1	1.98766666666667
SVIL	0.08575
PHB2	-1.3965
ADCY3	-0.5965
NDRG2	0.342833333333333
ERMAP	1.4725
APBA2	-2.52766666666667
IGSF9	2.38625
WNT6	-1.33892857142857
MYCBPAP	-0.66025
ATP2B2	-0.1541
CPVL	-0.8665
TRAM2	-1.34716666666667
NOP5/NOP58	-0.3775
ZNRF4	-0.153
TLK1	0.654375
MTMR12	0.831
ZNF384	-0.325666666666667
FAM9B	-3.59575
RPN1	-0.0702
PMVK	0.78675
EIF3D	-0.5111
SIX2	-2.02575
HPS1	0.451928571428571
RNF7	-0.483
PSKH2	0.118
KCTD13	0.603
CSMD3	-0.9573
FBF1	0.242
IL8	-3.062875
SERPINB13	-0.0654166666666667
FBXL20	0.176
BLR1	-0.0435
SH2B1	0.563333333333333
RFNG	0.5485
RAB20	-0.0418333333333334
RBM7	-0.98275
POLR1A	-0.1015
TMPRSS4	-2.5725
TAF9	-0.221125
TERF2	0.576666666666667
TNFRSF1A	-0.358833333333333
ACADVL	-1.45566666666667
GTF2H5	-1.19125
EDG8	-1.26483333333333
C9orf140	-0.4
UST6	-0.391
ZBTB8OS	-1.83175
ZNF710	1.4045
GPR174	-1.833
ATP6V0A2	-0.46125
KIAA0319L	0.503833333333333
XKRX	-0.738
DOPEY2	1.2977
SDHD	-1.22575
SUMF1	2.024
OSM	3.6005
OPN3	-1.93575
DAGLB	-0.0723333333333333
PPFIBP1	-0.033
TRIM63	-4.16375
C10orf53	0.8215
LYPD3	0.561666666666667
BCL7A	1.46075
AGER	-1.59633333333333
TCF19	0.451
SAT2	-0.1595
PFTK1	-0.185
GABRE	-4.11475
C15orf38	-0.6864
FIS1	0.0385
KCNV2	0.00825
CLPS	0.098
PPCDC	-0.34025
FOXN2	-1.12666666666667
NT5E	-3.8412
CD83	1.04225
IL18	0.217375
VPS16	-0.096
IGFBP2	0.160166666666667
NOTCH2	0.2295
SIGLEC1	2.791625
CD93	4.3325
SULF2	0.4985
CEP164	-0.5575
P53AIP1	-0.00766666666666667
TOR2A	0.0793333333333333
ZNF136	1.30075
MGP	0.546
CCDC144A	-0.594666666666667
TRPC1	-0.240833333333333
SMS	-0.275166666666667
MAPK7	-0.994333333333333
RRAGC	-0.0315
PARD6A	-0.2065
NUB1	0.9825
SYNGR4	-0.1225
OR11H12	0.43
WIF1	-0.27375
GCH1	0.9375
OR11H4	-0.0265
SLC44A5	1.8425
GPRIN2	0.357333333333333
LOC401431	0.781
CPA4	-2.6013
MELK	-0.309666666666667
IL15RA	-1.29875
CUL3	1.10775
HMBOX1	-2.12375
PODXL	-1.648
CCT6B	0.795333333333333
COMTD1	0.01425
MUC20	-0.6715
GPX2	-4.4375
ITK	-1.361625
FBXL5	2.3985
C13orf27	-1.63475
DEFA5	0.103
TRHDE	-1.58
MTP18	-2.64316666666667
UQCRQ	-0.6605
ITGB2	1.86033333333333
CSRP2BP	0.04325
TAS2R44	-0.3645
PHPT1	0.513625
FAM44C	1.32325
ERH	0.23125
MPHOSPH1	-0.148
MORC1	-0.716
PARVB	-1.6785
LAMA1	-2.56108333333333
PGBD3	0.5255
GIMAP6	3.12325
AREG	-1.70533333333333
LIPT1	-0.154
MGC99813	-1.1975
C1orf201	-0.6188
GRIN2A	-0.6
MAN2C1	-1.4115
NSUN5	-0.11825
SF3B5	-0.4925
MYC	0.9491875
NRXN1	-0.563583333333333
ZNF18	-0.59
SPDYA	-0.68625
SLC37A1	0.695
DECR2	-0.20875
ANKRD38	0.976125
SPTLC3	-2.02316666666667
SUPT16H	0.548375
DTWD2	1.23725
ULBP1	-1.006
ZADH1	0.971666666666667
OIP5	-1.6515
IL10RB	0.0658333333333333
OTUB2	-0.2835
VWA3A	0.487166666666667
SPIC	0.963333333333333
OR6C4	0.306
PSCD4	0.229666666666667
DPY19L2P2	0.087
TRAPPC6A	1.00766666666667
C21orf2	-0.6795
CEMP1	0.44375
LIN7B	-0.278
E2F7	-1.66066666666667
VCP	1.043125
LAMA3	2.68291666666667
BGN	1.40025
GPR160	1.1405
COCH	-2.44633333333333
GPR81	0.900666666666667
APOBEC3F	-1.89675
tcag7.1017	-0.409
C1orf32	0.2745
SCGB1D2	2.342
FLJ43987	-0.168
C6orf170	0.28375
KLK9	-0.0255
GPD1L	-0.132
VPS37B	0.8475
ATG3	-0.749333333333333
ADAMTS17	-0.579
KLHDC2	0.872
NDUFV2	-0.12375
BLK	-4.4895
MATN4	-2.211
GPM6A	-0.524714285714286
GBP4	2.807
TMEM162	0.153833333333333
PKP2	0.6435
HRASLS	-1.12088888888889
MMP1	-3.24525
SFXN3	0.0462
FSD1	-2.47083333333333
ST6GALNAC3	-2.36333333333333
CA12	3.1798
NCOA6	1.13275
C19orf58	0.3276
PPP4R1	1.73666666666667
MAN1A2	0.238833333333333
IKBKAP	-0.54525
UPF1	0.506166666666667
KIAA1219	2.0345
WNT16	-0.2002
SNW1	0.394625
IL18RAP	1.3425
RPP30	0.106
CDC40	0.0549285714285714
SETD3	0.966166666666667
SLAMF6	0.0725
ELK4	-0.2365
TRIM47	-0.260333333333333
ACOX3	1.245375
TRIM6	-0.427
KIAA0372	-0.0263333333333333
TP53AP1	0.239
SMURF2	0.17575
ADAD1	0.30725
EBP	-0.4112
KRTAP13-2	0.4535
FLJ36874	-0.688833333333333
TOR1A	1.16983333333333
P2RY4	-0.00199999999999999
GPBP1	0.74675
TRPV1	0.35375
ADAMTS12	0.472166666666667
PES1	-0.2985
ATG4A	0.289
MAGEA10	-5.47225
WFS1	1.7405
CC2D1B	-0.679
PABPN1	-0.654
SLC25A30	0.56
SLCO1C1	0.311833333333333
SLC22A5	1.93625
KIF23	-0.764666666666667
SYN2	-1.20333333333333
ASPN	7.3295
CENTG2	0.5275
QSOX2	-1.464
FLJ10815	0.124166666666667
STK24	0.014375
SPEG	0.2228
STK10	0.6695
DACT2	-0.8095
AAAS	-0.40125
SSX3	-1.765625
ABCD3	1.8879
C4orf12	-0.269375
PARVG	0.275333333333333
FIG4	1.67125
C9orf46	-0.067
TMCO6	-0.4615
IGHMBP2	0.42825
DUS2L	-0.3225
FAM3C	0.3199375
TMEM16D	-0.597875
DCTN4	1.72275
KCNH3	-0.66325
EIF2AK2	0.2295
AP1S3	0.226625
CST4	0.596
PAM	-1.3834375
NUTF2	-0.16225
CITED2	1.1743
SLC39A4	-1.03725
C2orf52	-0.5145
GRM3	-0.24125
C12orf49	0.124125
CCDC49	0.6468
GRAMD1B	-1.905875
FNDC4	-0.529
SIAH2	2.755
GDPD4	0.05875
C21orf87	-0.3465
ATP5A1	0.419666666666667
C16orf63	0.058125
LOC388135	-0.0953333333333333
ATP5J2	-0.68175
MMP3	-0.02275
EMID2	-0.4415
CRHR1	0.3815
WDR70	-0.29075
C13orf31	1.05
ZFAND1	0.22625
CCL18	1.905
C3orf49	0.062
RINT1	-0.4405
KIAA0408	-1.83933333333333
F13A1	3.8709
SLC10A1	0.026
OGN	2.98725
GIPC2	-1.96066666666667
XPO6	-0.204833333333333
LCE1A	0.1795
FMR1	0.5904
LOC374920	-0.41025
DUSP3	0.3885
ANKMY1	1.887
C7orf50	0.6345
BBS9	-0.3606
UNC119B	-0.529
C9orf72	-0.345625
MGC35440	0.3945
ENTPD6	-0.6245
PPP1R2P9	0.56675
ERCC4	0.6065
FAHD2B	-0.617
HMHA1	-0.3835
HACL1	0.0445
RAD23A	-0.699666666666667
FAM83B	0.90225
PPP5C	0.739333333333333
RNASEH2C	-0.66525
C9orf153	-0.11625
SCAMP4	0.960375
GHITM	0.4176
