Hybridization REF	TCGA-AR-A0TS-01A-11R-A115-07
ABCC8	-0.7135
MAP1S	0.273833333333333
C22orf36	1.45075
BNC2	-1.04142857142857
HIST1H4A	0.10925
NDUFS3	-0.3435
WDR3	-1.36666666666667
XKR4	1.4655
TTC33	0.330214285714286
STMN2	2.5395
CPN2	-0.678833333333333
HSPC105	2.349
PCOLCE2	0.123
C3orf55	4.066
KLHDC9	-1.74133333333333
TBC1D23	0.433625
ATXN2L	-1.0995
MAP2K3	0.291
SCAP	-0.28075
ZNF486	-0.2915
C20orf96	-2.145
NARS	-1.0615
ADAMTSL1	-0.792071428571428
PRCC	0.603
CCDC126	0.66075
ZNF675	-0.58
CALCOCO1	0.1565
ANKRD43	-0.07225
CWF19L2	0.2105
ZBTB32	3.04083333333333
BRAF	-0.46075
ODF4	0.11725
MGC14376	-0.0788333333333333
HORMAD1	3.16016666666667
AAK1	0.277166666666667
PEBP1	0.903166666666667
TNFSF5IP1	0.2075
DKFZp564N2472	0.32375
RMND1	-0.935125
IGKV1-5	4.31725
COL1A2	2.44208333333333
SERPINA5	-2.3035
AANAT	0.388
C19orf21	-0.579833333333333
GEMIN5	-1.01225
UBR4	-0.398666666666667
LTBP3	0.831
AMHR2	-2.3275
PROCR	-0.739
MYBBP1A	-1.208
C20orf39	0.382
ZNF697	-1.03275
PASK	0.2855
ZNF776	0.138166666666667
RFXDC2	-0.363875
KIAA0467	0.854
C10orf96	-2.42166666666667
ZNF503	-1.1995
GULP1	-2.19375
KCNE4	-1.64583333333333
DKFZp434K191	-0.812
LOC196913	-0.158
BHLHB4	1.5865
CH25H	1.24775
LOC81691	-0.651333333333333
ALPL	0.162642857142857
COL12A1	1.326875
FOLR3	-1.029
GPR123	-0.018625
TRIM62	0.0122857142857143
ABLIM1	1.10383333333333
MAST3	-0.10825
RHBDD1	0.344666666666667
LOC338809	-0.3335
RYBP	0.08425
TTC26	-0.598125
ZNF22	-0.4575
ISCA2	-0.307
RDM1	-0.41225
PIGM	2.05125
GNB3	-1.375
ACTR2	0.0411
HMGB1	0.15035
EDG1	4.33116666666667
SOAT2	-2.34625
OR10AD1	0.0185
RAP1GDS1	0.446916666666667
LCE1F	0.208
ESM1	-2.17125
RCN3	1.658
CREBL1	-0.305
DBNL	-0.0433333333333333
PTGER3	1.661
USP30	1.05833333333333
BCL2L12	0.0338333333333333
KIF26B	2.61175
ZNF416	1.1285
ZNF225	-0.342
C17orf70	0.509
ZNF554	0.4635
RAE1	-1.09516666666667
TNIK	0.708833333333333
ACTN3	1.321
MGC45922	0.2175
CCNA1	-0.640666666666667
RYK	1.16316666666667
IL26	-0.349
LRP3	0.577
QARS	-0.06275
SOX7	0.718
BID	-0.577375
OR2S2	0.1945
CXCL14	3.909
C11orf47	-0.632
MGC29891	0.738833333333333
HSPB8	0.1205
PRDM14	-1.219
NUFIP2	-0.091
MNAT1	-0.8375
ZDHHC2	0.230083333333333
MBNL2	0.63875
ADD3	0.163625
CSNK2A1P	-1.79125
KLK6	3.67216666666667
TMEM111	-0.7265
KIAA1279	0.32825
NUBP2	0.181
RAB42	-0.00475
ID3	-0.1543
TM9SF1	-0.21925
MDP-1	-0.19775
POU4F2	0.46775
IQCK	1.30275
C16orf14	-1.646
CAPN3	-1.52425
FAM43B	-0.457875
RECQL	-0.1555
AP1G1	0.862785714285714
CTNNBL1	-0.229833333333333
ECHDC1	-1.21716666666667
SMARCC1	-1.0025
FOXQ1	-0.89525
GNAI3	0.3375
POLG2	-1.4495
CD4	2.223625
ITLN1	1.33725
EBI2	5.19275
IRF1	0.85975
PTPRE	1.9312
PTK2B	0.30825
NXNL2	-2.0075
SOX4	1.67833333333333
TSPAN3	0.4885
SH2D1A	-0.314333333333333
C8orf58	-0.579333333333333
USP20	-0.4715
DUSP22	0.00375000000000001
CALB1	-2.9405
L3MBTL2	1.40333333333333
MCRS1	0.11325
TMEM118	-0.4775
C18orf8	0.877833333333333
FLJ10241	-0.577375
GJA12	2.05525
PKD1	-0.0251666666666667
ZFP3	0.529
JAM3	-1.435125
LAPTM4A	1.8511
DIRC2	-0.14525
KIAA2022	0.968833333333333
MYOM1	1.14933333333333
TRPM8	0.3555
MOP-1	0.745
PHKG2	-0.13075
ZNF650	0.01475
KIAA1522	0.548125
PSG8	-1.48216666666667
DDX19B	0.405
MOBKL1B	0.985
DIAPH2	-0.874666666666667
PTPN12	0.528
CLN8	-0.7479
CRYZL1	-0.370166666666667
CRY2	-0.0323333333333333
FCGR2B	4.2565
PNPLA4	0.633625
ZNF454	2.285
DKFZp434B1231	-0.09825
CLDN11	0.5673
RFWD2	0.7205
CIB2	1.8715
MXRA8	1.685
HRK	1.642
MAML2	2.1365
C4orf31	-1.3645
C6orf192	-0.294
COG6	1.306125
FAM5B	0.1785
NFATC1	1.8482
SEPT10	-0.0395
SCYL1	-0.0472
RPP40	-0.49875
SCOC	-0.0196
KIAA1450	0.9225
CTDSPL2	-0.42725
TBX5	1.53716666666667
NAPG	-0.33375
RHD	-4.68775
C14orf45	-0.0993333333333333
ZBTB22	0.6565
PLCG1	-1.4285
ANKRD10	-0.783
AQP7P2	1.876
TAGLN2	1.26633333333333
HTR2C	-2.22583333333333
SLC16A7	0.0248333333333333
C17orf83	0.399
TSGA14	-0.598583333333333
MDH1	0.3585
PPP3R2	-0.176666666666667
DCBLD2	-1.11814285714286
RBM33	-0.608
DPH3	-1.49375
SYT10	-1.5805
FMO4	2.992375
THYN1	-0.92625
DRD5	-1.38
OTOR	0.374125
PGRMC2	0.0745
KATNAL1	0.46025
PAQR6	-0.34525
UBE2I	-0.26925
C14orf28	0.3185
C8orf70	0.64925
FLYWCH1	-0.172375
ANGPTL3	-1.19425
GLRX2	0.2275
ATP11A	-0.323714285714286
ARL5B	1.204375
MUC16	2.2965
SLC25A5	-0.295
ACRC	-0.5185
MYO1C	-0.18
FAM89B	1.65666666666667
FAS	1.523375
KIFAP3	1.40475
GLRA2	-0.12
BTN3A2	0.5468
CNKSR3	0.409625
CSTF3	0.153
ARPM1	1.8635
KIAA1530	-1.012
C9orf150	0.0296666666666667
PRKCI	0.25175
tcag7.1015	-0.941
SOD3	2.2725
ZNF574	0.414
CYP21A2	-0.30975
RPL12	0.14325
COMMD2	0.43875
WIZ	-0.23075
LOC344405	-0.00875
ALDH4A1	-0.582882352941176
CRYAB	3.78825
COPA	0.718433333333333
PCDHGA7	0.038
KIF11	-0.597666666666667
RASD2	1.637625
SLC26A3	-0.431
ZNF175	-0.51
JAKMIP2	-1.9025
C8orf4	-1.12
PTHLH	0.023
SLC40A1	2.80991666666667
OR7D4	0.26
PCDHB17	0.074
CD36	4.1975
C6orf203	1.1353
PRKG2	-0.327
LOC400566	0.8995
ANAPC13	0.4715
SLCO3A1	1.46725
ZNF692	-1.3705
FANCL	0.463
SH3GLB1	1.50675
C12orf61	0.484
KBTBD6	-0.558
SUPT5H	0.098875
XRCC6	-0.216
HUS1B	-1.2017
FAM133B	-0.57
LOC728276	-0.6435
KCTD18	0.6365
SOS2	1.87733333333333
CCDC99	-1.48525
C1QTNF5	3.5295
NNAT	1.9985
USP16	-0.10025
LARS	-0.8275
ZBTB2	0.02725
ABO	0.186833333333333
TRAF3	0.467
GALNT5	-3.313
NAP5	-1.049375
ALG14	0.383666666666667
KIAA0515	0.547384615384615
WDR75	-1.16033333333333
TEX261	0.31275
LY86	1.9275
LOC389072	-0.3265
FLJ13611	-0.09475
MRGPRX2	0.181
SNRPA	-0.74375
OR2G2	-0.0595
GPRASP2	1.6525
C7orf42	0.7921
C9orf163	-0.042
CYP11B2	-0.0705
FCRL3	3.60733333333333
PRDX1	-0.10125
FGB	-6.74683333333333
COX17	0.4385
C16orf33	-0.30875
PIWIL1	-0.717333333333333
FOLR1	-0.926166666666667
KIAA0082	0.15325
FREQ	0.292666666666667
TMCC2	0.649833333333333
TCF12	-0.41775
ZNF721	-0.0435
FAM130A2	0.36025
POU4F1	0.639
SNRPF	-1.234
SGIP1	0.1555
ZNF641	1.68016666666667
EMG1	-0.355875
PRRG4	0.8075
HIRA	-3.2925
MYNN	1.00483333333333
AEBP2	0.120416666666667
TBXA2R	0.4985
ISL2	-0.9505
PCDHB11	0.53
RNF144A	0.132125
MARCH5	0.188875
DULLARD	0.0985
DCLRE1B	-0.645666666666667
ITGA8	0.46475
TP73	-0.041625
PRKCD	0.541
NDUFB4	-0.07875
ATP13A4	2.2765
ANTXR2	-0.151833333333333
COL4A3	0.3855
MYO10	-1.545
SLC6A18	0.20875
PEX1	-0.39
TMEM74	-0.0948333333333333
RBM19	0.4685
TAPBP	0.75415
RUNX1	-0.58325
MID1	0.77725
GPR64	3.7835
RASEF	1.6155
GABRG1	-0.10875
MYO16	-1.2055
DBF4	-1.38516666666667
TSHZ2	2.27725
RIPK2	0.870375
PPTC7	0.107833333333333
KIF4B	-0.9495
LRRC31	-0.344875
ZNF540	1.33225
EFNB3	0.372166666666667
LOH12CR1	0.4255
STON2	-0.379666666666667
GLP1R	0.44025
CSTF2T	-2.852
IREB2	-0.56825
GRSF1	-0.232
PDCD7	0.860166666666667
LRRC43	-0.0105
CNR1	0.944166666666667
IL1F7	0.143
C12orf64	-0.215
FAM69B	-0.729
NR2E1	-2.5995
MS4A6A	3.3781
FTL	-0.459
C7orf36	-0.3145
PCLO	0.4467
DYRK2	1.30983333333333
ARIH2	-0.54825
SAMD7	0.148
SCNN1D	-0.7985
SLC32A1	-0.235875
C22orf25	-0.445333333333333
MRPS18A	0.7811
GPR112	0.776
EARS2	-0.5445
ERN2	0.0775
ATPBD3	0.502166666666667
PRH2	-0.244
CDKN2D	0.937333333333333
PGLYRP2	-0.2995
TRIM40	0.406
SEC14L3	0.220666666666667
SLC22A1	-0.1595
BTN2A3	-0.13875
RASA4	0.38875
CCNL2	-1.35466666666667
MYBPC3	0.884
GJA4	3.19875
CDC42SE1	0.463625
TRPV2	-0.3545
MYPN	-4.9229
SIM1	0.3705
CDADC1	-0.206
ZFHX4	-0.82525
NIBP	1.6015
ADAMTS19	-2.48875
ABTB2	0.9845
TSPYL2	-0.700125
EIF2S3	-0.8321
SOX30	0.1475
AP2A1	-0.650833333333333
DKFZP564O0523	-0.138166666666667
LOC285398	-0.0965
CDH18	-1.578
CHL1	3.247875
GATS	-0.7177
TBC1D2B	1.31866666666667
OR1J1	-0.203
GSN	1.7175
DPCR1	0.396625
GARNL4	-0.210333333333333
SMARCA5	-0.70925
PLEKHG3	0.319666666666667
ZBTB45	0.644
FRMD6	-0.481833333333333
PLS1	0.832166666666667
DGKZ	0.313833333333333
EFNA1	1.8597
WDR85	-0.814125
ANK2	0.259
PAGE4	-1.65483333333333
SENP6	0.481166666666667
AKR7A2	-0.4875
FKBP10	-1.49025
VEGFC	-0.793166666666667
LARP1	-1.00525
SRBD1	-0.12075
ITGB6	2.0495
SLC1A2	-0.417714285714286
INVS	-0.710333333333333
MPO	1.47925
MOBKL3	-0.9481
CUTL2	0.380125
KLK2	-0.0836666666666667
VIM	0.4485
REG1B	0.258166666666667
PCDHGC4	0.36025
C3orf34	-0.201666666666667
SUMO3	0.333333333333333
CST9L	-1.239
MLL4	-0.20525
SPR	0.0745
SAMD9L	1.4665
ABCE1	-0.643
SUPT3H	0.238666666666667
ACTBL1	-2.94225
ADAMTS4	0.833333333333333
SLIT3	2.8975
RHEBL1	-0.2715
NPM2	-0.0795
MAN1C1	1.72725
KIAA1856	0.896916666666667
HSPA6	1.2685
LOC388152	-2.0975
C10orf140	-0.33525
ZDHHC12	0.449
LIN7A	-0.903
PHC2	0.11025
SPHK1	0.717
TRIM26	0.536
FAM83E	-0.6275
C18orf24	-1.15233333333333
ZNF578	1.0685
ORAI1	0.62925
RUVBL1	-1.15525
C7orf20	-0.278833333333333
APAF1	-1.8145
SLC36A4	-0.495333333333333
MYH11	4.061
NEK1	0.394
MPP2	-0.9275
C12orf24	-1.73625
TNK2	0.6153125
ZNF289	-0.204
MATN3	0.396142857142857
IFNGR2	0.780833333333333
ITPR1	-0.241375
EBF3	3.8613
TBC1D20	-0.7741
OR10P1	0.13875
DDAH2	1.943
SHPRH	-0.712
STX7	0.677
LOC554248	-1.89325
BCAR1	0.6385
ATXN3	0.116083333333333
TRIM27	0.5575
CDC42EP2	0.714
CHP	-0.326214285714286
SOX17	2.27525
ZNF259	0.118
CHCHD1	0.201375
ZDHHC19	-0.103
GBP2	2.064
GARNL3	0.434125
MRC2	0.01925
C1orf52	-0.36175
AOF2	-0.663333333333333
LRPPRC	-0.2773
ACVR1C	1.18933333333333
TM4SF18	2.81966666666667
TMEM169	-0.264666666666667
PPP1R16A	-0.136375
EBF1	-0.374
RRS1	-0.0813333333333333
SNX2	-0.11075
OR2T2	-0.00900000000000001
RBX1	0.573
ANKRD54	0.486666666666667
TSNAX	0.465833333333333
TMEM83	-2.03075
ZBTB7A	-0.05175
ATM	-0.174583333333333
LOC338328	1.799
TIE1	1.63533333333333
HIST1H3G	0.124833333333333
PASD1	-4.38033333333333
TINAG	0.62275
PCDHAC2	1.203
LRRC15	-0.450875
WBSCR17	2.803
TFF2	-0.255
PARP2	-0.94025
NDFIP2	-0.601625
PCDHGB2	-0.1435
WDR60	-0.91
MAP7D2	-1.9381
USP45	-1.43575
GSDML	-1.02
TNS1	-0.0284
PLCD4	-1.7855
IQCD	0.0148333333333333
SMPX	-1.507
CD9	1.12566666666667
SRGN	2.16575
CASP7	0.09425
INOC1	-0.3975
DKFZp451M2119	-0.8545
VMAC	1.519
USP53	-0.2517
CAMK1G	-0.30925
TMEM106A	0.275333333333333
CDC20	0.3873
ACSL5	0.316333333333333
CBWD5	-1.207875
C1orf87	-1.04383333333333
KIAA1274	0.22275
PRUNE2	-1.07607142857143
LYPLA2	-0.5025
DOK6	-1.8935
GPR149	-0.25875
FAM30A	4.3345
TMEM129	0.32425
SLC35B3	0.91475
ACPP	-0.7459
LOC200261	-1.323
SLC4A7	-0.9627
CCDC40	-0.35775
GART	-0.94275
THOP1	-1.4275
SCARB1	0.672625
CACNA1F	0.14125
TRIAP1	-0.0528333333333334
SYT14L	-0.665
SFRS8	-0.528833333333333
PBOV1	-0.12925
GOLSYN	-1.044
GJB7	-1.194
CAMK2N1	0.393083333333333
GREM1	2.38866666666667
FLJ20433	0.97075
QPCT	-0.4295
PRKAG2	1.63183333333333
H2AFX	-0.47425
C6orf154	-0.9865
PLOD3	-0.201
ZBTB39	-0.311333333333333
WASF3	0.189
DRG1	-0.3435
PRR4	-0.5105
SPCS1	-0.20025
KDELR3	1.847
SRP19	-0.485833333333333
GABRA6	0.531
MFSD1	1.092
MMEL1	1.5045
PDXDC2	-0.4263
BUB1	-1.21677777777778
RNF138	-0.276
MYLPF	-0.326
AIF1	2.066
DYNLRB1	0.9558
HCN3	-0.890333333333333
HIST1H2AI	1.39325
MAP4K5	0.660333333333333
LASP1	0.611125
LOC130951	0.283
PLAA	-0.37175
KRT6A	-0.2165
C6orf117	-1.17125
ARHGAP23	-0.681
PTF1A	-0.208
GPHA2	-0.31675
LCE3B	0.19325
MCL1	0.913785714285714
EHBP1	-0.761916666666667
PRNP	0.3940625
ZSCAN1	0.51525
C1orf113	-1.65166666666667
FOXA3	-1.534375
NEB	0.52825
ASGR1	-3.7125
CTGF	1.9235
RAB17	-2.12116666666667
MST101	-0.40075
JARID1B	0.2599
USP37	-0.8033
PTBP1	-0.315833333333333
PTPN7	0.818833333333333
CDC7	-0.0246666666666667
SNX7	1.33
ZNF335	0.01575
CPT2	0.3845
HEATR1	-0.36575
HSPC152	0.43
C5orf40	0.213
PSME1	-0.676
STAG3	-0.457
TMEM154	2.1645
KLHL32	0.219166666666667
TSGA10IP	-0.8215
SUV420H2	-0.2145
SF1	-0.604
2'-PDE	0.74675
PNLIPRP2	-1.0325
TRSPAP1	0.656666666666667
NUP210	-0.787833333333333
ANP32C	-1.341
RAB11B	-0.0448333333333333
ASB15	-0.055
ITGB3BP	-1.44075
UBASH3A	1.18875
YWHAB	-0.28725
TPRX1	0.0685
LY6G5C	0.1505
SLC7A2	-2.49375
CLK1	-0.1755
HSD3B7	-0.420666666666667
VDR	2.36925
C16orf74	-0.103
ACE	0.21775
PSMA2	-0.774333333333333
CCDC131	-1.45
ZNF213	0.964333333333333
EML2	-2.1395
ALS2CR13	-0.00716666666666667
GLYATL1	-0.412
DSPP	0.149
DHFRL1	-0.458625
C10orf30	-0.311
SH3RF2	0.852666666666667
LOC197322	0.426333333333333
DLL3	-0.829125
TIGD7	0.1785
GFRA3	0.392
CPA1	0.575333333333333
RTN4	0.108333333333333
PPT2	-1.6555
FASLG	3.4645
FOXP4	0.955125
RPL26	0.4771
GNL3L	-1.64183333333333
FMR1NB	0.158833333333333
CD163	6.9025
SGPP2	1.6495
GIMAP2	2.547
CD37	2.73733333333333
DPT	4.38308333333333
NBLA00301	2.03475
RGS5	1.24175
C9orf4	-0.5195
ACTL8	-1.15833333333333
PRKAR2B	0.457125
OPLAH	-0.383333333333333
C20orf134	2.11025
SPACA5	0.04625
TBL1X	-0.914166666666667
TSPYL3	0.522
CHCHD3	-1.2645
CRKRS	-0.263166666666667
GPR65	5.49875
DFFA	-1.1095
FUT1	0.718
C6orf204	-0.294666666666667
TMEM51	0.479
ZNF580	0.468
CMTM2	0.49725
C20orf200	-0.5775
EZH1	-0.280833333333333
FDX1L	-0.28475
MRPL32	-0.473
PCAF	-0.7444
ALOX15B	0.267333333333333
CD59	1.40954166666667
CDK9	0.025125
ERP29	0.187333333333333
TTR	-5.037
BCMO1	0.7775
DDIT4	-0.5168
PTGDS	3.30375
C3orf63	0.829
BST2	-1.075625
CYP1A2	-0.724
C5orf25	-0.55725
STX1A	-1.00652941176471
OR2A12	0.069
SH3BP5L	0.9145
SERINC5	-0.739125
USP6	-0.8767
MRPL3	-0.813833333333333
POMP	0.288375
INPP4B	-1.756125
GMPPB	0.07875
EAPP	0.17475
AHSA1	-0.84325
ABCA11	-0.472
SLC5A6	-0.915166666666667
HIVEP2	1.0035
SUMO2	-0.18475
KIAA1822L	1.39133333333333
C11orf67	0.48075
TXK	2.77925
PHCA	0.611375
ICAM4	-2.09416666666667
FPGS	0.306166666666667
SNRPA1	0.02875
KCNJ4	-0.19875
KIF6	-0.2201
HIST1H2BG	1.035
SLC5A5	0.31575
ZNF354B	-0.0251666666666667
IL12RB2	3.6085
C11orf76	-0.0706666666666666
GAL3ST2	-0.1065
AIFM2	-0.745875
SYNC1	-0.437625
UBL3	0.00875
PIK3CG	0.225333333333333
NLN	-0.2425
BCORL1	-0.1365
CD5L	4.502
ZNF238	1.70483333333333
KIAA1394	0.26575
C16orf55	0.0394
CYP3A7	-2.7855
KRTAP3-1	-2.5455
TFDP1	-0.377166666666667
MND1	-0.56375
NODAL	0.184666666666667
GTPBP4	-0.54925
TUBGCP2	-0.19575
SLITRK5	-3.60625
CIC	0.57725
CD79A	3.65133333333333
SAMD14	0.776833333333333
TNPO3	-0.9445
OR10G3	-0.33
OR10G8	0.4125
CCDC111	0.1605
HOXC9	0.6995
DCUN1D1	0.679083333333333
CYB5R1	0.89525
TSR2	-0.22425
DAB2IP	0.8128
SLC6A5	-0.036
RAB3D	0.72225
DCUN1D4	0.618833333333333
ERBB3	-0.2465
SDC1	2.294
ATP6V1H	-0.0355
SYK	2.2755
ST20	0.837
C13orf30	1.5685
WDR40A	0.1485
ADMR	0.6415
LOC388335	2.6885
ACSM1	-0.377
TDG	-0.17125
FLJ11235	0.04125
MRPS5	-0.5685
AGPAT2	-0.0905
SLC12A1	0.07325
CYP27A1	-1.21275
THAP7	-0.57725
XPO1	0.458333333333333
ALMS1L	-0.189333333333333
C1orf2	-0.079125
ZNF777	-0.1475
CAMK2A	0.1295
SMC1B	4.122125
IHPK2	-0.7012
LEMD1	3.30325
NKD2	-0.5653
CLU	0.970642857142857
ARMETL1	0.409
PABPC4	-1.23875
CXCL12	3.75333333333333
TFAP2C	1.7026
TTTY8	0.183
ABCB10	0.0184
ENDOD1	1.11783333333333
IDI1	-0.7585
KCTD6	0.648166666666667
CCDC105	-0.4085
ULBP2	0.8215
ZDHHC5	0.14825
WNT8A	-0.81275
COMMD10	-0.221
KLHL12	-0.23625
GPR50	0.3905
NR5A2	0.0905
OXGR1	1.00783333333333
EHD3	-0.591
CAPRIN2	-0.990625
KLRC3	-2.86725
SF3B1	-0.346571428571429
IPO7	0.69175
ALDH1A1	-0.572833333333333
ANKRD5	-0.54775
TSNARE1	0.1505
DDEFL1	0.6535
RNASEL	0.937666666666667
DNAH9	-1.09325
HELLS	-1.48025
TNS4	1.377
NAV1	-0.4452
KIAA1409	-0.097
C20orf26	2.21083333333333
TUBG1	-0.54275
IRX2	0.70675
CNGA4	-0.5495
MGC50559	1.03683333333333
OR4K17	-0.0405
TM2D2	0.933166666666667
FAM32A	-0.254
TXNDC14	-0.89425
CCBL1	-1.3225
ANK1	-2.0039
PRSS23	-1.64725
PPM1L	0.331
SPATA20	-0.058
APCS	0.0495
C14orf122	-0.769
PSMB5	-0.633
C6orf10	0.5343
SETDB2	0.301166666666667
SPNS3	0.68575
SGMS2	1.25066666666667
MXD3	0.0463333333333333
MON2	-0.4484
CARTPT	0.4205
HNF4A	-0.821333333333333
RABEP1	0.04595
TNFRSF10B	-1.44
USH1G	0.273
PPAP2B	-0.956333333333333
TMEM16K	-0.73575
CTDSP1	0.4915
CDK5R1	0.3025
GABRR1	-0.3475
OPN1LW	0.058
FAM98C	0.338375
DBN1	0.765125
ACAD10	-0.195
QTRTD1	-0.029
WNK3	-0.753333333333333
RPS19	0.375125
C1QB	3.546
OTUD5	-0.3635
SLC41A2	1.70466666666667
TMEM22	-1.64566666666667
KHSRP	-0.919083333333333
TNFRSF11A	0.0888333333333334
FBL	-0.789
IBTK	-0.460333333333333
OXER1	0.1235
CBLN4	-0.135
GPR172B	1.64866666666667
CFTR	-2.11375
VSX1	1.5035
CAMK1D	1.01275
LOXL3	-1.2965
RTP4	3.5865
SLFNL1	0.3825
KIAA0828	-0.7045
PAR5	0.152
LOC723972	-1.3325
GDI2	1.279875
CEBPA	1.3562
MLF2	-0.12
AFMID	-1.7025
ALOX12B	-0.1615
BPHL	0.365125
COX5B	-0.05125
S100A10	1.601
THOC6	0.30125
NHN1	0.49325
RRP12	-0.583666666666667
ARID3B	-1.53675
CD3G	0.2785
KIAA0133	0.2275
NAT11	-0.8765
PPAT	-0.553166666666667
SIRT3	0.2264
TCERG1L	-1.90575
NIPA1	-0.5037
DPP8	-0.1604
IL7R	3.4105
ZFP64	-0.347416666666667
DMAP1	0.4258
TRMT12	0.706
TLR4	1.8166
WFIKKN2	0.05225
RAB12	-0.229333333333333
DDX51	0.141833333333333
KIAA1086	-2.79525
ZNF295	0.291333333333333
ACVR2B	-1.474
LOC494150	-0.303625
ZNF517	0.3565
DNASE1L2	-1.5775
SUFU	0.478083333333333
LOC283677	-0.576
LMO3	1.32733333333333
PPP2R5D	0.119166666666667
ZNF587	-0.5239
HIST4H4	-0.07425
CYP2C8	-0.4535
C1orf80	-0.0238333333333333
DOCK5	-0.00716666666666666
C9orf24	-0.25275
OR5AR1	0.3425
C11orf24	-0.5045
UNQ1940	-0.8115
CAP2	1.35083333333333
TIMM44	-0.799
DSEL	-1.5327
ROM1	-0.05975
FBXO4	0.151875
MYLC2PL	-2.08025
MLH3	0.2007
NOX1	0.8115
DPEP2	2.764
DNAJB5	0.4775
RLTPR	-0.021
MBIP	-0.606166666666667
COPB1	-0.238166666666667
SFTPA1B	0.1735
C10orf4	-0.0236
PRELID1	0.23425
NOLA1	-0.694
C19orf24	0.0695
TLR9	0.3975
HLA-DMA	3.74108333333333
HCRP1	-0.0965
GPR137	-0.155333333333333
ITGA11	-1.08383333333333
PHF13	0.325166666666667
MARK4	0.0345
METTL4	0.38975
MBD3	-0.0934999999999999
LOC134145	-0.16825
FGF3	0.16
SLC35A3	0.1425
CLEC16A	0.0605
AMOTL1	0.209583333333333
FLJ31438	-0.39575
PAICS	-1.16575
TOMM40L	0.424666666666667
MMD	-0.369
KLK10	3.3794
NIT2	0.2585
SERPINB10	0.548
KLF15	-0.2644
CCDC5	-0.61
WSB2	-0.108125
ME3	0.536375
CACYBP	-0.590166666666667
TCTN2	-0.337
JAK1	0.742875
C2orf25	-0.459
GPD2	-0.456
FBXL11	0.370833333333333
CDV3	0.05975
GALNT11	-0.458625
NDUFA12L	-1.2288
FLOT1	0.650071428571429
TOR1AIP2	0.71925
MMP25	1.34175
C1orf164	0.0456
CHST5	0.036
LYRM4	-0.7671
GPER	-1.43575
HIPK2	-0.23475
DAP	0.02
ZMIZ1	-0.0346666666666667
DDX58	1.42725
DCC1	-0.3645
AKT1	0.024625
ENPP6	1.59933333333333
ERVWE1	-0.0675
CDC34	-0.0575
RNF125	-1.02675
CASC1	0.18425
SHROOM2	-0.58525
RRM2B	0.0883333333333333
COL6A3	0.996125
TMEFF1	-1.19475
PLEKHA4	-0.2605
LYSMD1	-0.0123333333333333
SEPT1	1.087
AOF1	0.9065
GNPAT	0.163
WDR18	0.02975
HSD17B12	0.046
HIST1H2BM	1.6335
INDOL1	2.07816666666667
SUDS3	0.46225
C1orf192	-0.428
CYP2B6	-0.603
TBC1D2	1.15333333333333
SLC25A12	-0.1615
ERCC6L	-1.627
MGC10814	-1.23366666666667
POLR2C	-0.555666666666667
ZNF77	-0.314166666666667
EIF3K	0.0401
HPX	-0.61475
ANKRD27	0.298125
MALAT1	-1.4366875
PLB1	2.60683333333333
HRNBP3	-0.741875
CPSF4	-0.936
OR52N2	0.211
PIP5KL1	-0.4675
GH1	0.325
HPS5	0.02875
SLFN5	1.576375
POP5	-0.1535
OVOS2	-2.84933333333333
C20orf108	0.251875
MARS	-1.223
CLRN3	2.32766666666667
ARSE	-0.764666666666667
PPIE	0.0701666666666667
PHACS	0.0771666666666667
GP5	0.0145
IL8RB	1.36083333333333
FCRLA	2.677375
ARRDC1	0.4312
KRTAP9-4	-0.29575
ZNF613	1.485
OR11A1	0.2565
TMEM132B	-3.311375
PGLS	0.591
BSND	-1.34533333333333
KCNK18	0.415
FOXD4	0.05275
SV2C	-0.355
LCN2	2.771
ZNF490	0.2977
C3orf15	0.3232
CACNA2D4	-0.930666666666667
CBX5	-0.81725
MAGEB4	-0.28325
BOLA1	1.67275
PPP2R5E	-0.74875
COL5A1	0.70925
ASB7	0.98
SFT2D1	0.096
DERL1	0.9105
RABL2A	0.413166666666667
MOAP1	-0.5805
KIAA1545	1.19466666666667
F3	0.02425
PLEKHM2	0.272
CCDC89	0.0913333333333333
EFCAB1	3.415875
TMEM48	-0.09175
SEPHS2	-0.60575
PYGM	0.41475
PRICKLE1	2.196
WNT5B	-0.74425
TAS2R38	0.00699999999999998
IMP5	0.51425
KHDRBS1	0.0536
LARS2	-1.20816666666667
C3orf28	-1.7275
FTCD	-3.10975
C10orf68	0.5175
DGAT2L3	-0.114
PSEN1	0.259916666666667
MGC33657	-0.04875
PLA2G4B	-0.023
CDKN2A	0.611833333333333
DLX1	-2.75725
TSHB	-0.3225
C18orf37	-0.11575
MEX3C	0.451
MAMDC2	-0.17125
PDIA4	-0.63175
ATP5E	0.16075
CASP2	-0.0599285714285714
SERBP1	0.267076923076923
ZNF341	-0.138333333333333
TESC	-2.377
TMEM31	0.54475
OR51I2	1.492
YTHDC1	0.572928571428571
JUN	-0.2175
AGMAT	-2.53766666666667
PCNXL2	0.86825
ATAD5	-1.73575
STK38	1.801625
AZI1	0.08725
RBP1	3.444
C4orf26	0.71275
KIAA1026	0.853375
TMEM101	-0.15625
HSFX1	0.396
TREX1	1.24475
C18orf10	1.022
TRIM15	-3.2385
CA6	2.36471428571429
CEP57	-0.61325
AR	-1.39466666666667
SESN2	-1.3335
KIF3C	0.3295
