Hybridization REF	TCGA-C8-A12Q-01A-11R-A115-07
LTA	0.2555
TTPA	-0.4505
B3GALNT2	-0.10325
SC65	-0.816833333333333
PEX5L	-1.42575
EPS15L1	-0.2355
MGEA5	-0.88125
HIST1H3A	0.305
ING1	0.362625
BCAT1	-2.136
ORC6L	-1.98545454545455
KLK11	-4.62533333333333
C19orf28	-0.83875
DNER	-4.439
MED22	-0.586285714285714
ETV6	1.36883333333333
CHAC2	-1.24175
CD300E	-0.0945
CEBPB	0.741083333333333
ZNF398	0.206
LRCH3	-0.041
HMGA1	-1.348
CAPN7	0.855333333333333
MGC5566	-3.12975
CCL3	3.424125
NANOS1	0.516875
ZFYVE19	0.4965
APITD1	-0.0996666666666667
PARD3	1.155
IRAK4	0.591166666666667
SERPINI2	-0.0935
CEP170L	0.4565
TTC9	3.175125
MYOM3	-0.80875
MLPH	0.9905
LOC222699	-0.239
NRG1	-1.31533333333333
TBC1D9	2.67781818181818
TTK	-2.4195
ZNF557	0.2884
DDX41	-0.0015
FANK1	1.5965
UBE2D2	0.150125
PSMB10	0.36275
MYH7B	-0.1665
GABARAPL2	-0.032875
MARVELD2	1.87133333333333
DGCR2	0.544833333333333
UNC45A	-0.326
C6orf72	-0.152
ZNF683	4.22775
GIT2	0.105125
CASK	1.451
C14orf161	6.0355
LRRC44	0.88175
TIFA	-0.406875
UTP11L	-0.539375
C6orf65	0.324
FDPS	0.44625
DUSP9	-1.8211
SLC17A8	0.571333333333333
OR51G1	0.248333333333333
NANS	0.3185
OLFML1	1.7165
ATP10B	-1.542875
NPAS3	-0.54075
PRKCA	-2.5388
GGA2	-0.77275
LCE4A	0.1725
SPANXN3	1.38725
CCDC115	0.8435
SDCCAG3	-0.85975
GLIPR1L1	-0.096
TTC1	0.86925
C17orf76	-0.127
MAD2L2	-0.6885
HIPK1	0.169
LRRC3B	-0.4565
CLN3	-0.336454545454545
C17orf47	0.4305
FMN2	-2.8685
TUBB1	-1.83425
WAPAL	0.242333333333333
C3orf21	-0.926625
SCN5A	-0.5453
SMYD1	0.13575
BEX5	1.85575
ZNF192	-0.1285
SEC22A	0.615166666666667
GRIA2	0.477142857142857
KIAA0825	-1.5455
NUSAP1	-1.63463636363636
LANCL1	-0.449875
C15orf40	-0.2401
ZNF645	0.4455
GPR61	-0.14975
NLRP14	-0.06
SNX21	-0.6348
C1QTNF8	0.0625
C17orf46	0.4345
IFNA8	-0.0925
SPRR1B	-2.84933333333333
FLRT1	-1.32275
SNX17	-0.2385
ASB2	-0.3135
HBG1	-4.0775
RPRML	-2.696
JOSD2	0.573
PLSCR3	0.225
SPOCD1	0.495333333333333
RAB39	-0.153
GHRH	-0.1775
ITIH5L	1.364
C17orf37	2.838
SMCR8	0.369
DPY19L2P3	-0.331833333333333
IL11RA	0.019
GDF3	-3.75516666666667
RPS6KB1	-0.29075
DNAJC19	0.2279
TOP1	0.577
CRCT1	-1.043
MPST	0.31625
DPM2	0.4225
FAM38B	-1.78566666666667
SLC18A1	-2.82933333333333
FARP1	0.1485
PAX7	0.169
TUBD1	0.142
GNL3	-1.29725
BTG2	1.1764
NDUFS6	0.26025
C1orf79	-1.726
ERAL1	-0.743
ECHS1	1.28175
VPS4A	-0.1945
CYP11A1	-1.074
ABCC6	-2.49571428571429
PBX4	-1.374
MOSC1	-1.15875
NCF4	0.917
HYMAI	-0.33
NAGPA	-0.28175
OTOP2	0.1255
ACOT12	-0.087
MTHFD2L	-0.736
LOC441376	2.8625
C19orf34	-0.046
RAB1B	-0.118
ALDOAP2	-0.509
NTRK1	-1.835
ARTS-1	-0.6925
SLC6A11	-0.7925
NAP1L2	0.327
CNGB1	0.0823333333333333
EPB41L4B	0.555166666666667
FAM134B	-0.152125
HS3ST3A1	-1.42266666666667
CPXM2	4.2885
SIRPB2	-0.0765
CHORDC1	-1.15933333333333
TRIB3	0.363
SLC2A5	0.8875
C2orf49	-0.353333333333333
DDX5	0.2
OR5L1	1.2385
ANAPC4	-0.341166666666667
ZSWIM1	0.7095
LOC93622	0.573
KCNK3	-0.4807
RP11-35N6.1	-1.92775
ZFP161	0.278833333333333
AQP9	4.12525
SLC15A2	-0.2885
MREG	0.5015
OR9I1	0.676
PDLIM2	0.304
ADAM7	0.426
GSTCD	0.425833333333333
WDR21A	-1.12775
SLC12A8	1.6425
TMEM174	0.36425
IGSF3	0.552083333333333
LRRN1	-1.632
LOC402117	-0.48625
SRPK1	-1.0355
LY6K	-1.7224375
NFIA	2.5915
PTCD3	-0.59975
LEP	2.99766666666667
PCDH21	-1.0765
MAPKAPK2	1.12121428571429
NMNAT1	-0.585333333333333
LHFPL2	1.191625
C9orf43	-0.312
DIP2A	-1.082
ACTR8	-0.510125
CCDC34	-2.20775
PTPN22	0.149875
ITGA3	-0.082375
FAM129C	0.49325
RABGGTA	0.535333333333333
UNC45B	1.13675
KIAA1033	0.971875
ZNF510	0.0268333333333333
CYP2D6	-0.792833333333333
SLC26A10	-1.7205
STX8	-0.64525
LUZP1	0.141125
WDR89	0.1705
EIF4G3	-0.1705
C5AR1	1.99975
ZNF623	-0.1215
A2M	1.21975
TGM7	0.2205
GRPEL1	0.131166666666667
LMNB2	-1.7895
ROCK2	0.218333333333333
SNX16	0.8275
CCDC66	-0.68275
ANXA3	0.55125
KIAA1609	-0.152875
EED	0.371
RNF32	1.22716666666667
HES1	1.0151
CLC	0.605833333333333
ISL1	-0.890833333333333
KIAA0528	-0.331625
MANEA	0.27275
C1orf61	-2.0775
hCG_2001000	-0.148
RAPGEF6	-0.1808
KIAA0020	-1.1155
NEIL1	0.14225
C16orf45	-0.54825
RBM10	-0.679
C10orf125	-0.473
MRS2L	0.108
DNAH17	-0.8565
C19orf10	-1.16475
C1orf160	0.489
SLFN12	0.01025
EXOC3	0.325666666666667
HIST3H3	0.23625
NCOR2	0.515833333333333
TNFRSF9	0.889
MFSD8	0.7315
ALX1	-3.90333333333333
NOL1	-1.04825
PODN	2.90325
TIAL1	-0.442
HIST1H1E	-1.2475
NPY6R	0.2165
TM4SF4	2.04825
CORO2A	0.88275
ETNK2	1.83083333333333
APOE	1.5322
ANGPT4	-0.067
HDGF2	-0.982
G30	-0.8795
ST8SIA4	0.26175
F2RL1	-0.712125
FAM19A4	-4.724
CCAR1	-0.20125
B3GNT7	0.375
OPHN1	0.1771
DSCR6	-1.7
C21orf13	-0.554166666666667
GAS2L1	1.06225
RFX3	-0.797166666666667
COPS4	0.45425
BCHE	-4.90083333333333
BCL2	-0.222375
HBZ	-2.43816666666667
ARL13B	1.224625
MAPBPIP	1.24425
MYO15B	-0.800625
SPZ1	-0.00525
KIAA1324	2.74577777777778
PLCL2	-0.479625
C4orf29	-0.358
WDFY2	-0.016875
ZNF284	-0.8115
NAALADL1	0.1925
DUSP5	0.485333333333333
PXDN	0.77575
SLMO1	-0.78
TNXB	0.3037
BIRC7	-0.94525
A4GALT	0.236666666666667
TIMM22	-0.63475
FAM110C	1.59225
TOMM34	-0.59525
ABHD9	-0.0555
ADAM32	0.426
CRHBP	1.0095
AQP2	0.33375
LOC130355	1.24725
ZNF187	-0.357333333333333
ZNF816A	0.6325
F7	-0.365125
CNOT1	0.0308
SLC13A4	-1.2835
ZBTB11	0.29575
B3GALT5	-0.59825
EXOC2	0.458333333333333
IRS1	-0.4494
TMEM1	-0.537333333333333
MRPL34	-0.0333333333333333
SAMM50	0.3825
CDC42EP3	-0.64675
HSF2	0.0835
MFN2	0.13375
TSPAN7	-1.68133333333333
NUCB1	0.9065
RHOH	-1.14325
ARL16	-0.1985
TACR1	0.13325
SFRS5	-0.837
SNX25	0.102375
RHBDF1	0.713333333333333
PCDH18	2.187
HMG1L1	0.594
MYO5C	1.682875
MAPK10	1.111
LDHAL6A	0.18
NUDT12	1.12416666666667
NCAM1	-0.411125
GLIS2	0.579
GGTL4	1.97575
DAPP1	1.62075
ATF7	1.61325
KIAA0748	-1.4205
NFIL3	-0.2795
TM6SF1	0.7927
SEZ6	0.049
NANOS3	-0.359
DNAJA3	-0.3445
CLDN6	-2.4555
CIITA	2.6098
EPHA4	-0.5145
FANCC	-0.7365
CMTM3	0.43
PSG3	-0.549375
MRPL15	-0.279
C21orf59	0.29525
PLCXD2	0.081
C2orf34	-0.042
UBE2L6	0.3595
MED14	-0.2505
HP1BP3	0.1082
C6orf208	-0.3395
TPBG	-0.521
OSR2	1.10725
XPC	-0.157166666666667
KLHL7	0.239
CCR3	0.172166666666667
AGTPBP1	-1.21583333333333
PCSK6	-2.09106666666667
STAT5A	-1.6029
FAM18B	-0.169
LONRF2	-2.55083333333333
PTPN2	-0.404
SF3A3	-0.596166666666667
EFCBP2	-0.2505
HCFC1	-0.371833333333333
AHNAK	0.59325
ACTR5	0.22025
KIF14	-2.34071428571429
TENC1	0.2685
HEATR5B	0.9745
YIPF2	1.3065
MYEOV2	0.711333333333333
DUSP18	1.99275
KIAA1012	0.2405
AHR	1.16333333333333
C17orf53	-1.5735
PTPRH	-3.1715
ATP6V1C1	0.1179
TAS2R3	-0.1675
LOC440356	-0.76675
COQ10B	0.82825
PSMF1	0.66525
SORBS2	0.452083333333333
NFE2L2	0.40375
TMCO7	-0.17975
SH3PXD2A	0.4699
SH2D2A	-1.25025
SPINK5	-2.7565
MRPS24	-0.45
OPA3	0.125875
TRAF7	0.220333333333333
C4orf35	0.3125
MT1G	-0.38975
MGC39545	0.09575
HS1BP3	0.6978
OR2B2	0.2855
CHRM4	-0.1025
SFRP2	3.00166666666667
RIC3	-0.6095
ART1	0.65
C6orf1	0.746625
DUS4L	0.5815
C10orf104	0.292
TNFAIP6	2.1915
RTEL1	-0.1265
CCT4	-0.167
ZNF709	0.7885
CHMP6	-0.0645
UPP2	0.67775
CYP19A1	-2.205625
CD151	-0.219
NDUFA13	0.2075
ARFRP1	-0.293666666666667
FAM26B	1.7215
CRYBA1	-1.4315
MRPL41	0.372333333333333
NPFFR2	-0.252125
HRH2	0.3135
SCAMP3	0.387666666666667
MTMR6	0.9561
MTG1	-0.562833333333333
UBTD1	1.29875
CRABP1	-2.711
FLJ33790	1.4711
KIAA1908	-0.0406666666666667
GPR158	1.013
PACSIN3	-1.48633333333333
OMD	2.9275
CATSPER1	-0.567666666666667
HOXB8	-1.288375
FBXO46	-0.5015
OAS1	1.64016666666667
SVIL	0.1615
PHB2	-0.60725
ADCY3	-0.841
NDRG2	0.00616666666666666
ERMAP	0.4391
APBA2	-1.80116666666667
IGSF9	2.38025
WNT6	-0.408928571428571
MYCBPAP	-0.981
ATP2B2	-0.3111
CPVL	0.1457
TRAM2	0.162416666666667
NOP5/NOP58	-0.84475
ZNRF4	-0.06825
TLK1	0.143625
MTMR12	0.624785714285714
ZNF384	-0.316333333333333
FAM9B	-3.30175
RPN1	0.3982
PMVK	1.888
EIF3D	0.2803
SIX2	-1.1795
HPS1	0.542642857142857
RNF7	0.93725
PSKH2	0.33
KCTD13	-0.0368333333333333
CSMD3	-1.0698
FBF1	-0.7775
IL8	-3.152
SERPINB13	0.21825
FBXL20	0.6435
BLR1	0.48875
SH2B1	-1.02883333333333
RFNG	-0.31075
RAB20	1.20566666666667
RBM7	-0.28575
POLR1A	0.4055
TMPRSS4	-0.59775
TAF9	-1.312375
TERF2	0.0781666666666667
TNFRSF1A	0.734333333333333
ACADVL	-1.04733333333333
GTF2H5	-1.00575
EDG8	1.06683333333333
C9orf140	-0.93225
UST6	-0.04725
ZBTB8OS	0.44475
ZNF710	1.255
GPR174	-1.3125
ATP6V0A2	-0.299
KIAA0319L	-0.0911666666666667
XKRX	1.0385
DOPEY2	0.6885
SDHD	-0.631333333333333
SUMF1	1.85425
OSM	3.4325
OPN3	0.52825
DAGLB	-0.101666666666667
PPFIBP1	0.5647
TRIM63	-2.695
C10orf53	0.4715
LYPD3	2.15766666666667
BCL7A	-0.128
AGER	-1.27166666666667
TCF19	-0.697
SAT2	-0.758
PFTK1	0.714
GABRE	1.052125
C15orf38	1.0829
FIS1	0.879
KCNV2	-0.08825
CLPS	2.60525
PPCDC	-0.447
FOXN2	0.818666666666667
NT5E	-2.565
CD83	0.9525
IL18	0.94725
VPS16	0.4015
IGFBP2	-0.6725
NOTCH2	0.65025
SIGLEC1	3.131375
CD93	5.756
SULF2	1.02675
CEP164	-0.921
P53AIP1	0.0856666666666667
TOR2A	-0.019
ZNF136	0.44225
MGP	2.9221
CCDC144A	0.809833333333333
TRPC1	-1.19983333333333
SMS	-1.1495
MAPK7	-0.282833333333333
RRAGC	0.84925
PARD6A	1.1695
NUB1	0.352333333333333
SYNGR4	1.11975
OR11H12	-0.2085
WIF1	2.361
GCH1	1.011
OR11H4	0.153
SLC44A5	0.9705
GPRIN2	2.48233333333333
LOC401431	-0.255
CPA4	-1.4124
MELK	-2.47366666666667
IL15RA	0.99325
CUL3	0.8135
HMBOX1	-0.16075
PODXL	-1.2925
CCT6B	0.3485
COMTD1	0.3155
MUC20	2.64666666666667
GPX2	-1.940125
ITK	-0.863875
FBXL5	1.49725
C13orf27	-1.27925
DEFA5	0.7455
TRHDE	-1.0355
MTP18	-0.439333333333333
UQCRQ	0.6819
ITGB2	2.08933333333333
CSRP2BP	0.039
TAS2R44	0.1875
PHPT1	-0.266125
FAM44C	-0.094
ERH	0.17575
MPHOSPH1	-1.45733333333333
MORC1	-1.2915
PARVB	-1.1575
LAMA1	-2.0095
PGBD3	0.32175
GIMAP6	4.106
AREG	0.6455
LIPT1	-0.42225
MGC99813	0.327
C1orf201	-0.0698333333333333
GRIN2A	-1.1244
MAN2C1	-1.094625
NSUN5	0.03
SF3B5	-0.343
MYC	-2.0225625
NRXN1	0.590416666666667
ZNF18	-0.2205
SPDYA	-0.13825
SLC37A1	1.175
DECR2	1.0705
ANKRD38	0.886625
SPTLC3	0.881
SUPT16H	-0.505375
DTWD2	0.551
ULBP1	-0.791
ZADH1	-0.747
OIP5	-2.541
IL10RB	0.052
OTUB2	0.749
VWA3A	1.76866666666667
SPIC	0.912833333333333
OR6C4	-0.041
PSCD4	1.09066666666667
DPY19L2P2	-1.677
TRAPPC6A	-0.0508333333333333
C21orf2	-1.05333333333333
CEMP1	0.62875
LIN7B	-0.107
E2F7	-1.895
VCP	-0.18875
LAMA3	0.538083333333333
BGN	2.02075
GPR160	2.38216666666667
COCH	-4.1305
GPR81	0.741333333333333
APOBEC3F	-1.16725
tcag7.1017	-0.46525
C1orf32	0.4505
SCGB1D2	5.421
FLJ43987	-0.3185
C6orf170	1.54775
KLK9	0.241
GPD1L	0.53975
VPS37B	0.583
ATG3	0.9345
ADAMTS17	0.051
KLHDC2	-0.0403333333333333
NDUFV2	-0.40925
BLK	-1.86675
MATN4	-1.472
GPM6A	1.267
GBP4	3.3835
TMEM162	0.1935
PKP2	0.3695
HRASLS	-0.212888888888889
MMP1	-0.328
SFXN3	-0.0988
FSD1	-1.90333333333333
ST6GALNAC3	-1.73333333333333
CA12	0.9162
NCOA6	0.191
C19orf58	1.0195
PPP4R1	0.28
MAN1A2	0.777
IKBKAP	-0.93875
UPF1	0.7865
KIAA1219	0.8605
WNT16	-0.0851666666666667
SNW1	-0.891625
IL18RAP	2.509
RPP30	-0.33
CDC40	1.56464285714286
SETD3	0.838166666666667
SLAMF6	0.4405
ELK4	0.1215
TRIM47	0.723
ACOX3	0.23775
TRIM6	-0.235
KIAA0372	-0.707666666666667
TP53AP1	3.001125
SMURF2	-0.148
ADAD1	0.18075
EBP	0.0925
KRTAP13-2	0.226
FLJ36874	-0.771333333333333
TOR1A	0.0908333333333333
P2RY4	0.247
GPBP1	-0.1995
TRPV1	-0.397375
ADAMTS12	0.614833333333333
PES1	-0.1301
ATG4A	1.359
MAGEA10	0.84625
WFS1	1.45125
CC2D1B	-0.415833333333333
PABPN1	0.212625
SLC25A30	0.798
SLCO1C1	0.834666666666667
SLC22A5	1.30775
KIF23	-1.96916666666667
SYN2	-0.724666666666667
ASPN	7.93666666666667
CENTG2	0.29525
QSOX2	-2.0182
FLJ10815	1.22666666666667
STK24	-0.0499375
SPEG	-0.4194
STK10	0.426
DACT2	-1.983
AAAS	-0.819
SSX3	-1.492375
ABCD3	0.15
C4orf12	0.461875
PARVG	1.11133333333333
FIG4	1.86325
C9orf46	0.50825
TMCO6	-0.5105
IGHMBP2	0.22825
DUS2L	-0.577
FAM3C	0.4570625
TMEM16D	-2.776875
DCTN4	0.2225
KCNH3	-0.34425
EIF2AK2	0.79325
AP1S3	1.25975
CST4	1.7765
PAM	0.1185625
NUTF2	0.023
CITED2	0.6823
SLC39A4	-0.24325
C2orf52	-0.5255
GRM3	-0.014
C12orf49	1.057
CCDC49	0.9466
GRAMD1B	-1.06971428571429
FNDC4	0.26075
SIAH2	-0.286625
GDPD4	0.05675
C21orf87	-0.16175
ATP5A1	-0.371833333333333
C16orf63	-0.924625
LOC388135	-0.526166666666667
ATP5J2	0.022875
MMP3	-0.48125
EMID2	-0.193
CRHR1	0.5655
WDR70	0.49925
C13orf31	2.70975
ZFAND1	-0.23325
CCL18	4.41866666666667
C3orf49	-0.4045
RINT1	0.016
KIAA0408	-1.40333333333333
F13A1	4.1965
SLC10A1	-0.037
OGN	1.58425
GIPC2	-1.53733333333333
XPO6	-0.790666666666667
LCE1A	0.608
FMR1	1.079
LOC374920	-0.40925
DUSP3	0.014625
ANKMY1	0.10025
C7orf50	0.62475
BBS9	0.9608
UNC119B	-0.212125
C9orf72	-0.29875
MGC35440	-1.2865
ENTPD6	0.54225
PPP1R2P9	0.6345
ERCC4	-0.00424999999999999
FAHD2B	-0.914
HMHA1	-0.6645
HACL1	-0.9885
RAD23A	0.597166666666667
FAM83B	0.4565
PPP5C	-0.924166666666667
RNASEH2C	-0.875375
C9orf153	-0.41575
SCAMP4	0.379875
GHITM	0.6498
NDUFB7	0.705125
ADCYAP1	1.39033333333333
SP110	2.47033333333333
MAP3K7IP2	-0.319
DHH	0.348
AGRN	-0.263142857142857
WDR33	-0.0095
CEP290	1.05683333333333
PRPS1L1	-2.01866666666667
KLRA1	-0.3625
GPR97	0.0885
CHD7	-0.333083333333333
TLR10	2.0165
SLC30A8	-0.703
HIC1	1.53733333333333
IAPP	-0.302
RXFP4	0.3255
GP1BB	0.584
SHQ1	-0.201
NKX2-3	0.235833333333333
API5	-0.465
FTHP1	1.079
MOV10L1	0.409333333333333
TRIM6-TRIM34	1.9135
ADHFE1	-0.376
FAM117A	-0.67075
DDI1	-0.160666666666667
CDON	-1.34466666666667
TRIM73	-1.745
IGKC	4.541
MMP14	0.425666666666667
DYNC1LI1	0.112625
C11orf66	-0.28925
TRBV3-1	-1.53825
FASTKD5	0.7595
BIVM	-0.7865
LHX4	-0.18475
CXCL2	-1.5579
RAB2B	0.285
IZUMO1	-1.173
MAP3K15	-2.578
FAM19A2	1.22983333333333
ZC3H8	-0.311833333333333
ZMAT1	1.5005
SPINK5L3	-3.72675
SLC10A6	1.094
APPL2	0.3715
CARD10	-0.914
LOC402176	-0.446875
EEF1D	0.3979
RAB6A	0.1192
C12orf5	0.178875
PAPOLG	-0.25025
MSRB2	0.906
BCR	1.91288888888889
PUS3	-0.61225
TIAM2	-0.3425
ZNF317	-0.175666666666667
CHD2	-0.159
FZD5	-1.80881818181818
NUDT8	1.81175
ZNF763	1.1525
PRC1	-1.63922222222222
ABCB9	0.415666666666667
SPATA3	0.261
TRAK2	1.769
STAB1	2.735
LRRTM2	-0.162833333333333
psiTPTE22	0.48775
DBI	2.19825
SERPINA11	-3.388
NAT5	0.82625
C20orf58	-2.3035
RPS6KA4	0.883333333333333
FLJ90650	-0.644
TGFBRAP1	-0.06525
CHRDL2	0.0915
FAHD2A	-0.7445
CNTN1	0.497
BBS4	0.5531
TMEM181	-0.71475
MINPP1	0.37375
MPHOSPH6	1.33766666666667
HOXC10	0.6554
ITPKB	-0.204375
CLPTM1L	0.4595
MEOX2	0.848
ATP6V0C	1.309125
PRPF8	-0.744
TMC5	2.71225
FKBP3	-0.1695
PLEKHB2	0.75175
OR4D6	0.4435
ZNF544	-0.3297
D2HGDH	-0.381125
RPL18A	0.9305
HEL308	0.101
MPP6	-3.5955
TCERG1	-1.2515
KRT16	0.434666666666667
KLF17	-1.4365
KLF5	1.008125
CDR1	2.41875
VCX3A	-3.396
FBLN2	1.6255
C14orf104	0.37325
HBE1	-4.2741
OR4S2	-0.00700000000000001
C1orf108	-0.280166666666667
ROBO4	3.369
CPEB4	0.469625
C11orf80	-0.329666666666667
BCKDHA	-0.234666666666667
MYOC	1.1255
GIF	-0.4435
CKMT1A	1.887
RPL3	0.0485
THBS1	2.208375
APOO	0.04625
ARMCX1	-0.1965
HSZFP36	1.13975
SNAPC5	0.08175
EIF4ENIF1	0.34725
ZNF433	1.3165
TNFRSF21	0.287125
TMPRSS7	1.842
SPATA18	0.2183
HPDL	-0.521
MKL2	0.7434
TBX3	0.456846153846154
C21orf93	0.100833333333333
DAXX	0.59475
ELMO1	0.016875
RGS13	2.70733333333333
TAF11	-0.5655
UNC13A	-2.026625
LOC653314	0.6989
ORC3L	-0.87
IMAA	-2.9245
TARBP2	-0.1745
CABIN1	0.9554
TRIOBP	0.176375
HIST1H2AC	0.98
RGS22	-3.19733333333333
NCOA1	1.20033333333333
IL25	1.012
SNCG	0.3425
GPR6	0.1965
AMDHD1	-1.70716666666667
CHEK2	-1.137875
C6orf142	0.026
DRD4	0.15075
C14orf68	-1.12325
GDF11	-1.71775
SEMG2	-0.1095
CD247	-1.2435
CDAN1	-0.1515
RBMX2	0.653833333333333
TGS1	-0.55025
OIT3	2.16325
SYF2	0.295
MCM4	-2.064875
PKHD1L1	0.666875
CEP192	-1.029
IFT88	0.53675
RPL9	-0.167142857142857
RAB32	-0.2225
DDX43	0.05325
P2RX2	0.2865
OR5D18	0.0485
UBE1	-0.05825
SLC24A1	1.285375
ARHGAP5	0.4145
CETP	-0.0915
KIAA1731	-0.827666666666667
SLC9A4	0.635
PTPN6	1.06125
BAHD1	0.42925
GRIK3	0.2105
CACNB2	-0.9989
PDE10A	0.16475
DGCR14	0.1285
PCDHB9	1.10666666666667
RHOQ	0.573166666666667
MAP3K4	-0.785
KTI12	0.058
RPL23AP13	-1.71425
GNG11	-0.55625
CLCN3	1.8285
GPAM	-0.22225
VSTM2A	0.4405
SLAMF7	3.48833333333333
INTS2	-0.58025
PPP2CA	0.3594
LRP12	-0.181066666666667
SEC14L2	1.09733333333333
DKFZP586H2123	2.062
MC3R	-0.274
CIRH1A	-0.9835
HIST1H2AB	-0.700666666666667
POLH	-0.575625
MGC16703	-2.06033333333333
SNAPC2	-0.2465
FILIP1L	1.60725
RASGRP4	0.451
LRRC1	1.806
GAS1	1.21725
PRAC	-0.96875
DGKA	0.0386666666666667
NT5C3	0.502
PEG3	-2.31258333333333
NADK	0.34325
PRR17	-0.337
LOC374569	-0.218
SGSH	-0.021
NLRP8	0.3245
GALT	-1.3777
MCF2	-0.646
ZNF263	-0.16925
TACSTD1	1.65866666666667
TYR	-5.9215
ATP6AP2	0.645
RNUXA	0.28875
ABHD10	0.4532
GDPD2	1.53875
SLC35C1	-0.03225
UBE2A	1.47675
HERC5	-1.13416666666667
FAM112B	-4.1835
FBXL16	0.99225
DKFZP434A0131	-0.699
ELA3A	-2.3385
RBM41	-0.1895
HAO2	0.352
RNH1	-0.1205
SHANK2	-0.0765
OSBP2	-1.147
DAK	-0.320666666666667
C3orf58	0.2275
TCL1B	-0.7725
KBTBD2	-0.024375
SUGT1L1	-0.00175
UBE2E2	1.26983333333333
MYL9	2.39825
CDC23	-0.281166666666667
PBXIP1	2.387
CXorf40B	1.7095
NBL1	0.409
RTBDN	-0.243
RAB11FIP5	0.582375
TTTY13	-0.2695
SCOTIN	-0.024
SOHLH1	-0.325333333333333
CDKN1A	0.344285714285714
NCK1	0.63275
ZNF550	0.47975
SAPS3	1.5285
SPIN3	0.2045
MAGEE2	-0.152
MIS12	-1.093
OR8H2	0.3425
KIAA0774	0.629833333333333
UNC5D	-2.849
CUL7	-0.0108333333333333
LIPC	-3.137
DIO1	-3.001
C20orf11	0.1809
CTRL	-1.16975
HS3ST2	4.47875
PAK4	0.703666666666667
CCRL1	3.20975
RNF10	0.273
ZNF567	-0.1855
ZNF660	0.158
TCEAL3	0.5495
MAGOH	1.408
CENPB	0.532
C19orf7	0.434
LOC388965	0.1665
ZCCHC13	-0.206
JMJD1A	-1.1093
HIST1H4H	1.8515
TBRG1	-0.8836
GPC3	-4.218
TAF1C	-0.8335
EBNA1BP2	-0.305166666666667
CIAPIN1	-0.44525
PDGFRA	0.437166666666667
CSTB	-0.236625
CENPI	-1.71983333333333
GTF2E2	-0.818
RPP21	0.14175
CCNF	-1.15383333333333
KCNQ3	0.856
FAM79A	0.99975
SLC22A12	0.1235
NOVA1	-1.2105
FZD3	-0.212
AKAP8	-0.22575
SOCS5	0.0895
CFDP1	-0.38275
DLG5	0.46575
PGM5	0.673916666666666
C1orf144	0.735
HDAC10	-0.967
RND2	-1.03725
C20orf199	-0.90275
RNMT	-0.523625
SLURP1	0.668
ASTN1	-0.304
SH3BGR	0.082
MYCL1	0.445
ZHX1	-0.815833333333333
CENPK	-3.72725
FOSB	0.3478
LOC643406	0.537875
C2orf59	-1.4905
TMEM135	2.08525
SLC27A2	-0.81425
KRT33A	1.61
OVOL1	1.221875
PAMCI	-2.2505
S100A7	6.0255
ZNF789	-1.1405
HARS2	1.06675
RPL23A	-1.73366666666667
TCF23	0.27925
UPF3B	-0.0515
C17orf78	-0.0135
HLA-DOB	0.984833333333333
C14orf142	0.000166666666666665
TEKT5	1.38316666666667
DMWD	0.249
POLD1	-1.86133333333333
GSCL	-0.0145
CALD1	0.4168
SCRT1	0.177166666666667
AIG1	0.23375
UNC84B	0.03125
ZNF404	-2.5955
TMED6	-3.9355
KIAA1462	0.817
LRRC27	2.21966666666667
PYGO1	-0.1305
PIGU	-0.0226666666666667
ALAS2	-3.74133333333333
WRNIP1	0.40875
CNNM3	-0.4725
ZNF2	0.30625
ST3GAL5	0.738833333333333
MRPL23	-0.93775
TSSK6	-0.09325
PSMA6	0.54425
C16orf70	0.061
KIAA1602	-0.03
ALMS1	-0.0986666666666667
DCN	2.866
TMEM132D	-1.5495
SUCLG2	-0.192
ABHD14A	-0.72325
DEXI	-0.447833333333333
AMPD2	-0.496666666666667
IFNAR2	-0.13
CYB5A	3.3463
TLOC1	1.1491
NXF5	-0.486833333333333
NRBF2	1.00525
KCTD3	-0.76975
ITGAE	-0.437666666666667
SLC30A3	-1.8495
ZRF1	0.023
IFRD2	-0.91425
XAB1	-0.16525
PYCR2	-0.632333333333333
SERPINB3	-3.371
TMLHE	-1.7002
GEFT	-2.008375
ABCA5	-2.111125
EMR4	0.1535
TSFM	-0.50025
HIST3H2BB	0.4725
ARHGEF19	0.55
TSPAN17	0.5655
ABCC8	2.1755
MAP1S	0.838833333333333
C22orf36	2.3415
BNC2	0.119142857142857
HIST1H4A	-0.8075
NDUFS3	0.715166666666667
WDR3	-0.583
XKR4	-0.27725
TTC33	0.526857142857143
STMN2	3.77425
CPN2	-1.105
HSPC105	-1.180625
PCOLCE2	-2.89725
C3orf55	0.711
KLHDC9	1.81183333333333
TBC1D23	1.16075
ATXN2L	-1.17391666666667
MAP2K3	-0.464083333333333
SCAP	-0.011
ZNF486	2.12233333333333
C20orf96	-0.31225
NARS	0.19775
ADAMTSL1	-0.252928571428571
PRCC	0.576
CCDC126	1.73158333333333
ZNF675	0.797
CALCOCO1	0.428
ANKRD43	-0.5035
CWF19L2	-0.472
ZBTB32	1.65533333333333
BRAF	-0.3175
ODF4	0.22925
MGC14376	0.3265
HORMAD1	-2.9785
AAK1	0.292583333333333
PEBP1	0.66175
TNFSF5IP1	-0.1425
DKFZp564N2472	0.54575
RMND1	-1.04875
