Hybridization REF	TCGA-A2-A0CU-01A-12R-A034-07
EHBP1	-0.49325
PRNP	-0.6462
ZSCAN1	0.762
C1orf113	1.31883333333333
FOXA3	-4.0655
NEB	1.11275
ASGR1	-4.71333333333333
CTGF	2.517
RAB17	0.363
MST101	0.0135
JARID1B	1.0064
USP37	0.4474
PTBP1	-0.382166666666667
PTPN7	-1.27283333333333
CDC7	-2.04
SNX7	0.48525
ZNF335	0.162
CPT2	0.3215
HEATR1	-1.056375
HSPC152	0.627625
C5orf40	-0.06475
PSME1	-0.728
STAG3	-2.20825
TMEM154	1.62983333333333
KLHL32	-0.473833333333333
TSGA10IP	-1.846
SUV420H2	-1.17583333333333
SF1	-0.3464
2'-PDE	0.43875
PNLIPRP2	-2.34
TRSPAP1	-0.0584166666666667
NUP210	-0.148666666666667
ANP32C	-2.21983333333333
RAB11B	0.3015
ASB15	0.482
ITGB3BP	-1.43275
UBASH3A	-1.88525
YWHAB	1.062375
TPRX1	-0.60775
LY6G5C	-1.057
SLC7A2	0.09425
CLK1	0.0809
HSD3B7	-0.5615
VDR	1.15475
C16orf74	1.0655
ACE	0.452
PSMA2	-0.231
CCDC131	-0.403125
ZNF213	0.492333333333333
EML2	0.34475
ALS2CR13	-0.0795
GLYATL1	3.374
DSPP	-0.5945
DHFRL1	-1.07475
C10orf30	0.527166666666667
SH3RF2	1.482
LOC197322	-0.523833333333333
DLL3	0.2765
TIGD7	0.2
GFRA3	0.3025
CPA1	0.788
RTN4	0.979333333333333
PPT2	-1.89816666666667
FASLG	1.94858333333333
FOXP4	0.065125
RPL26	-0.6438
GNL3L	-1.265
FMR1NB	-0.475666666666667
CD163	7.0415
SGPP2	0.18475
GIMAP2	-0.009
CD37	0.3945
DPT	3.82166666666667
NBLA00301	1.88875
RGS5	2.77425
C9orf4	0.2525
ACTL8	-3.56033333333333
PRKAR2B	0.543125
OPLAH	1.63
C20orf134	1.557
SPACA5	0.24925
TBL1X	-0.8605
TSPYL3	1.1345
CHCHD3	-1.281
CRKRS	-0.05
GPR65	4.0345
DFFA	-0.766875
FUT1	1.40125
C6orf204	-0.0783333333333333
TMEM51	0.85125
ZNF580	-0.275
CMTM2	0.496
C20orf200	0.245
EZH1	1.12166666666667
FDX1L	-0.261125
MRPL32	-0.005
PCAF	-1.218
ALOX15B	-0.2255
CD59	0.143333333333333
CDK9	0.736375
ERP29	0.0248333333333333
TTR	-6.0575
BCMO1	0.898
DDIT4	-1.8067
PTGDS	2.7
C3orf63	0.126333333333333
BST2	-1.12475
CYP1A2	-0.283166666666667
C5orf25	-0.09775
STX1A	-1.20076470588235
OR2A12	0.345
SH3BP5L	-0.08475
SERINC5	0.52875
USP6	-0.7987
MRPL3	-0.281666666666667
POMP	0.143625
INPP4B	2.39675
GMPPB	0.0635
EAPP	0.378
AHSA1	-0.6255
ABCA11	0.428
SLC5A6	-0.434166666666667
HIVEP2	0.557
SUMO2	-0.276375
KIAA1822L	-1.9615
C11orf67	1.30825
TXK	-0.076625
PHCA	1.214375
ICAM4	-3.08866666666667
FPGS	0.0643333333333333
SNRPA1	-1.133
KCNJ4	-1.4285
KIF6	-0.0331
HIST1H2BG	-1.186
SLC5A5	0.2145
ZNF354B	-0.475833333333333
IL12RB2	0.1205
C11orf76	0.280166666666667
GAL3ST2	0.5655
AIFM2	-0.305375
SYNC1	0.073875
UBL3	0.364875
PIK3CG	-1.52766666666667
NLN	-0.9728
BCORL1	0.93975
CD5L	0.14875
ZNF238	0.603833333333333
KIAA1394	-0.06025
C16orf55	0.0405
CYP3A7	-2.22925
KRTAP3-1	-1.85
TFDP1	-0.843166666666667
MND1	-2.80175
NODAL	-0.801666666666667
GTPBP4	-1.2735
TUBGCP2	0.36675
SLITRK5	-4.3175
CIC	0.32825
CD79A	0.7295
SAMD14	0.346
TNPO3	-0.607
OR10G3	0.727
OR10G8	0.435
CCDC111	0.2995
HOXC9	0.8725
DCUN1D1	0.484916666666667
CYB5R1	2.78125
TSR2	0.76125
DAB2IP	0.4678
SLC6A5	0.3445
RAB3D	1.54075
DCUN1D4	-0.404833333333333
ERBB3	1.68791666666667
SDC1	0.1455
ATP6V1H	1.53116666666667
SYK	2.115
ST20	-0.85775
C13orf30	0.198
WDR40A	1.30033333333333
ADMR	0.4545
LOC388335	1.711
ACSM1	1.32
TDG	-0.511833333333333
FLJ11235	0.68
MRPS5	-0.9285
AGPAT2	-0.0323333333333333
SLC12A1	0.132428571428571
CYP27A1	1.03825
THAP7	-1.27825
XPO1	-0.213833333333333
ALMS1L	0.832333333333333
C1orf2	-0.38225
ZNF777	-0.478
CAMK2A	0.4495
SMC1B	-1.382
IHPK2	0.344866666666667
LEMD1	-0.70425
NKD2	-0.765
CLU	1.811
ARMETL1	-0.13
PABPC4	-1.19075
CXCL12	2.4105
TFAP2C	1.3225
TTTY8	0.9605
ABCB10	-1.2979
ENDOD1	-0.4715
IDI1	-1.714
KCTD6	0.448833333333333
CCDC105	0.422
ULBP2	-2.10666666666667
ZDHHC5	0.96875
WNT8A	-0.495
COMMD10	-0.394
KLHL12	0.763375
GPR50	0.435
NR5A2	1.446125
OXGR1	0.471
EHD3	0.66825
CAPRIN2	-0.21675
KLRC3	-4.53225
SF3B1	0.238785714285714
IPO7	-0.023
ALDH1A1	-0.579166666666667
ANKRD5	0.57075
TSNARE1	0.1335
DDEFL1	0.83625
RNASEL	0.776833333333333
DNAH9	2.3135
HELLS	-2.63175
TNS4	2.933
NAV1	-0.3568
KIAA1409	-0.05625
C20orf26	4.14583333333333
TUBG1	0.21125
IRX2	0.45275
CNGA4	0.0255
MGC50559	1.5125
OR4K17	0.256666666666667
TM2D2	1.42333333333333
FAM32A	-0.219
TXNDC14	-0.431
CCBL1	-1.244
ANK1	-2.7371
PRSS23	1.820125
PPM1L	0.5745
SPATA20	-2.421
APCS	-0.11425
C14orf122	-1.162
PSMB5	-0.472625
C6orf10	0.0762
SETDB2	-0.248333333333333
SPNS3	-1.6275
SGMS2	0.543333333333333
MXD3	-1.28666666666667
MON2	0.4178
CARTPT	0.527333333333333
HNF4A	-1.22133333333333
RABEP1	2.11265
TNFRSF10B	-1.768875
USH1G	0.1415
PPAP2B	-0.1555
TMEM16K	-0.19425
CTDSP1	0.791833333333333
CDK5R1	0.0943333333333333
GABRR1	-0.0895
OPN1LW	-0.134
FAM98C	0.752875
DBN1	-0.372625
ACAD10	-0.314166666666667
QTRTD1	-0.75025
WNK3	0.7205
RPS19	-0.82675
C1QB	3.345375
OTUD5	-0.062625
SLC41A2	0.00216666666666666
TMEM22	-1.976
KHSRP	-0.66725
TNFRSF11A	-0.544666666666667
FBL	-1.24633333333333
IBTK	0.456333333333333
OXER1	-0.4205
CBLN4	1.86025
GPR172B	2.30616666666667
CFTR	-2.09775
VSX1	1.4385
CAMK1D	-0.21075
LOXL3	-2.619
RTP4	1.1765
SLFNL1	0.1575
KIAA0828	-0.243375
PAR5	1.2735
LOC723972	-2.257
GDI2	-0.132125
CEBPA	0.9665
MLF2	0.073
AFMID	-0.4205
ALOX12B	-0.676
BPHL	0.223375
COX5B	-0.17275
S100A10	-0.134
THOC6	-0.142
NHN1	0.37075
RRP12	-0.733333333333333
ARID3B	-1.73325
CD3G	-2.46066666666667
KIAA0133	-0.743
NAT11	-1.07683333333333
PPAT	0.5345
SIRT3	0.5732
TCERG1L	0.799
NIPA1	0.1432
DPP8	0.3013
IL7R	-0.361833333333333
ZFP64	0.73775
DMAP1	1.0342
TRMT12	0.914
TLR4	1.1371
WFIKKN2	0.052
RAB12	-0.0963333333333333
DDX51	-0.377333333333333
KIAA1086	-3.2085
ZNF295	-0.403833333333333
ACVR2B	-0.801071428571429
LOC494150	-1.25325
ZNF517	-0.245
DNASE1L2	-1.16533333333333
SUFU	0.27675
LOC283677	0.3485
LMO3	1.22316666666667
PPP2R5D	-0.832833333333333
ZNF587	0.7384
HIST4H4	0.65975
CYP2C8	-0.08675
C1orf80	-0.219
DOCK5	-2.0465
C9orf24	1.23425
OR5AR1	0.15
C11orf24	-0.751
UNQ1940	-0.4915
CAP2	1.90616666666667
TIMM44	-1.0025
DSEL	1.4006
ROM1	1.022
FBXO4	0.223125
MYLC2PL	-1.95275
MLH3	0.1586
NOX1	0.6345
DPEP2	1.42075
DNAJB5	0.0435
RLTPR	1.0865
MBIP	-0.905833333333333
COPB1	0.00833333333333333
SFTPA1B	0.2635
C10orf4	0.5203
PRELID1	-0.64525
NOLA1	-0.48925
C19orf24	0.06575
TLR9	-2.0135
HLA-DMA	2.37308333333333
HCRP1	-0.522
GPR137	0.0291666666666667
ITGA11	-0.472166666666667
PHF13	1.204
MARK4	0.315
METTL4	-1.74375
MBD3	-0.7067
LOC134145	0.238625
FGF3	0.2485
SLC35A3	1.050375
CLEC16A	-0.252
AMOTL1	-1.61325
FLJ31438	0.76725
PAICS	-1.225125
TOMM40L	-0.952
MMD	0.043
KLK10	-1.9962
NIT2	0.0996666666666667
SERPINB10	0.0963333333333333
KLF15	-0.5299
CCDC5	0.09375
WSB2	-0.08
ME3	1.797625
CACYBP	-0.468166666666667
TCTN2	1.4605
JAK1	1.608375
C2orf25	-0.44375
GPD2	2.04
FBXL11	0.533166666666667
CDV3	0.340666666666667
GALNT11	1.17775
NDUFA12L	-1.1097
FLOT1	-0.883071428571429
TOR1AIP2	0.575
MMP25	2.8545
C1orf164	-0.027
CHST5	0.1415
LYRM4	-1.17585
GPER	-1.47175
HIPK2	1.89166666666667
DAP	-0.1654
ZMIZ1	0.8575
DDX58	0.307375
DCC1	-1.63225
AKT1	-0.823375
ENPP6	0.793333333333333
ERVWE1	-0.467333333333333
CDC34	-0.1175
RNF125	-1.30225
CASC1	3.5085
SHROOM2	1.375
RRM2B	1.7915
COL6A3	1.039125
TMEFF1	-2.80125
PLEKHA4	0.4753
LYSMD1	0.337666666666667
SEPT1	-1.6525
AOF1	-0.8075
GNPAT	0.13625
WDR18	-0.37325
HSD17B12	1.23633333333333
HIST1H2BM	-0.449666666666667
INDOL1	-0.392833333333333
SUDS3	0.5185
C1orf192	0.2375
CYP2B6	-0.436
TBC1D2	0.770333333333333
SLC25A12	0.264125
ERCC6L	-1.5005
MGC10814	-1.0185
POLR2C	-1.39866666666667
ZNF77	0.0246666666666667
EIF3K	-0.3682
HPX	1.442
ANKRD27	-0.531125
MALAT1	1.538875
PLB1	1.27
HRNBP3	-1.39075
CPSF4	-1.059
OR52N2	0.245
PIP5KL1	0.8675
GH1	-0.11975
HPS5	-0.54425
SLFN5	1.04125
POP5	-0.5765
OVOS2	-0.202666666666667
C20orf108	-0.27
MARS	-0.8875
CLRN3	2.241
ARSE	-2.3595
PPIE	0.126166666666667
PHACS	0.147833333333333
GP5	-0.2145
IL8RB	0.748166666666667
FCRLA	-0.9625
ARRDC1	0.353
KRTAP9-4	0.159
ZNF613	0.682
OR11A1	0.4765
TMEM132B	-3.36628571428571
PGLS	0.248
BSND	-2.65733333333333
KCNK18	-0.788
FOXD4	0.72775
SV2C	-0.04125
LCN2	-0.799166666666667
ZNF490	0.9763
C3orf15	3.0253
CACNA2D4	-2.219
CBX5	-1.1555
MAGEB4	-0.51425
BOLA1	0.12525
PPP2R5E	-0.31525
COL5A1	0.571833333333333
ASB7	0.798166666666667
SFT2D1	-0.5415
DERL1	0.5492
RABL2A	1.13333333333333
MOAP1	0.5835
KIAA1545	1.05833333333333
F3	-0.45925
PLEKHM2	-0.44175
CCDC89	0.814666666666667
EFCAB1	0.615125
TMEM48	-1.022
SEPHS2	0.59725
PYGM	0.46375
PRICKLE1	1.3615
WNT5B	1.191
TAS2R38	null
IMP5	0.29425
KHDRBS1	0.1975
LARS2	-0.857833333333333
C3orf28	-0.34825
FTCD	-2.95675
C10orf68	1.3215
DGAT2L3	-0.014
PSEN1	0.191916666666667
MGC33657	0.97075
PLA2G4B	1.33733333333333
CDKN2A	-1.62916666666667
DLX1	-3.5725
TSHB	0.24
C18orf37	0.4545
MEX3C	-0.054375
MAMDC2	0.1205
PDIA4	-0.255583333333333
ATP5E	0.30625
CASP2	0.378571428571429
SERBP1	-0.117076923076923
ZNF341	0.610833333333333
TESC	-1.90475
TMEM31	1.096
OR51I2	0.725
YTHDC1	0.760214285714286
JUN	1.27816666666667
AGMAT	-2.20816666666667
PCNXL2	0.069
ATAD5	-1.884625
STK38	-1.155875
AZI1	-0.21
RBP1	2.9805
C4orf26	-0.73325
KIAA1026	2.0465
TMEM101	2.124
HSFX1	0.5505
TREX1	2.13525
C18orf10	-1.3406
TRIM15	-3.65985714285714
CA6	0.04325
CEP57	-2.4415
AR	3.83566666666667
SESN2	-0.310833333333333
KIF3C	0.596125
EPB41L5	1.487125
ARHGEF10	-1.18381818181818
POLR3D	-1.493
INDO	-1.78583333333333
GABRA3	-0.922
SCG5	-2.0197
E2F3	-0.689
TIGD5	0.85125
FGD6	3.912
KLHL3	0.585
SCGB3A2	-1.917
URP2	-0.313833333333333
ATP6V1B1	1.6493
CALML6	-0.217
LOC100049076	-0.5835
TMF1	0.275
LOC388503	-0.41325
CDH5	3.196625
RPS6KC1	0.379166666666667
DAAM1	1.0859
TNFRSF10D	-1.60975
GSTT1	1.1453
INPP5A	0.28975
TRAF3IP1	1.3783
SMARCE1	0.755071428571429
VRK1	-1.54725
TTC16	1.1505
AARS	-1.36833333333333
ARHGAP27	0.721833333333333
ZAK	0.187785714285714
ACSM2B	-3.22075
TRAP1	-1.04883333333333
MRPL53	0.249625
RNF44	-0.90425
NPTXR	1.43525
DPYSL3	0.299
APP	1.2281
GLS2	0.6535
MNX1	-3.32833333333333
CMTM7	1.77825
OR10A7	-0.2895
NYD-SP21	3.66016666666667
ORC5L	-0.5975
SLC16A10	-2.52425
TMEM178	0.371
LOC441601	-5.05
PTGIS	2.4285
KBTBD7	0.6915
C19orf41	-0.43925
CEACAM3	0.318583333333333
KRT23	4.73825
SERHL	2.3035
PNKD	0.641375
UBC	1.08725
ATRN	0.0105
HAPLN1	-1.949
RANGAP1	-0.821
C10orf26	1.52166666666667
KCNA7	-0.6705
SRY	-0.1
LOC376693	-1.299
HIST1H2BF	-0.36525
CDCA8	-1.39316666666667
MLC1	-1.70175
TNIP3	0.484
OR4D1	0.36
IFT52	0.116166666666667
GOLT1A	-1.0015
UTP20	0.086
RP3-402G11.5	-0.559375
PRSS33	-1.82775
PMPCA	-0.4415
APOB48R	1.33666666666667
GLTP	1.49525
MPL	1.227
C9orf78	-0.468
ADAM12	0.417375
CSPG4	-1.3765
LOC144305	0.131
KRTAP4-10	-0.164
PAK1	1.60925
ADCY7	-1.1258
TAS2R43	-0.3705
FRAS1	0.917285714285714
PPP1R14A	1.27083333333333
OR2B6	-2.03075
ATP13A1	0.0858333333333333
SIDT1	1.228
C1RL	0.642166666666667
PRKRA	0.4925
TLN1	0.0782
RP11-50D16.3	0.402916666666667
MITF	-1.53008333333333
GYS1	-0.2915
LYG1	-1.85416666666667
NSMCE4A	-0.9003
DNAI1	2.32925
HOXD11	-2.036
FNBP1L	1.641
DHX35	0.302
LCE3E	0.841714285714286
SLC33A1	-0.1225
DCLK3	0.0408333333333333
TRIM33	-0.416666666666667
TMCC3	0.811333333333333
FBXO42	0.343833333333333
C1orf27	0.1232
C17orf50	0.662
RNF14	1.20791666666667
SLC4A8	2.04825
RAB3IP	0.4173
COX6C	0.991714285714286
PCSK1	-3.7909
SLC13A1	0.564125
ARF6	0.562666666666667
KIAA1009	-0.1765
HOXA13	-3.27825
HMGN1	-0.0675
CXADR	-4.30366666666667
MGC14436	-0.175
UTF1	0.8345
TSC22D1	0.9745
BZRAP1	1.38716666666667
PUF60	0.8065
SHC1	-0.33175
HOOK3	1.1411
LIMS2	1.65916666666667
BAHCC1	0.157833333333333
CLCC1	0.896166666666667
ENTPD3	2.90433333333333
SMO	-0.2565
PIK3R5	0.1605
CDC14A	1.85866666666667
KRT1	-0.10975
ENOX2	0.804666666666667
FLJ22655	3.9835
FPRL1	0.4425
INTS6	0.3724
ZCCHC5	0.6795
SMC3	-1.14175
C6orf123	1.95283333333333
FLJ20160	1.414
LOC653391	-0.3245
GSS	0.27125
NT5M	-0.48225
SIX5	-0.4155
TAF5	-1.824
KCNA1	0.2395
ANLN	-1.693
MGC45491	-1.7633
SSTR2	2.47525
LYPD4	-0.196
TH1L	-0.263375
CHRNA5	-1.8835
PNMA6A	-1.29875
FLJ16369	-0.77
DLX2	-1.2101
C6orf108	-0.14425
ALDH3A2	0.527833333333333
CLEC1B	0.264333333333333
LEPREL2	-1.45
FOXJ1	0.5008
OR1D4	0.0165
PPIL4	-0.61275
MTRR	-0.925
SLC27A3	1.05316666666667
HTR7	-0.4935
MIB2	-0.272375
BHMT	-2.38183333333333
A2ML1	0.8225
MSMB	-1.503125
KIAA1383	1.255125
TRUB2	0.41375
PF4	0.343666666666667
IL1F5	-0.0636666666666667
LRRC37B2	0.0405
IPO4	-0.97725
FIGF	1.87875
QDPR	0.49925
ZNF598	-0.923
BOP1	-0.487
MAPK12	-1.18
POLR1E	-1.9145
CEECAM1	-0.424333333333333
INSRR	-0.048
SIPA1	1.55025
ULK4	1.33
BTN3A1	-1.176
FABP5	-0.2486
KBTBD3	1.018
SORT1	0.67675
YWHAQ	0.04075
LRIT1	0.412
KIAA1704	-0.5027
MEIS2	-2.181
ENOSF1	-0.589166666666667
PCDH7	-0.828357142857143
FZD9	-1.72716666666667
RPLP1	0.1605
ZNF75A	0.80325
P4HA3	2.814125
NKX6-1	0.107
CTA-216E10.6	-1.0355
IFT140	1.2285
DENND1A	-0.190583333333333
ALCAM	-0.6082
ABHD2	1.03954545454545
QPRT	-0.629833333333333
TRAM1	1.0585
ATP1B4	0.5105
NUP37	-1.666
SAA3P	0.3355
SLC22A6	-0.2245
KIAA0265	0.2955
ZNF41	-0.06325
ADAM19	0.0967
ERAF	-1.4095
DEFB119	0.3408
DNMT3B	-3.78
SNF1LK2	-0.3775
MGC24039	-0.488
TAS2R48	-0.456833333333333
PNLDC1	0.2855
ADAMTS16	0.36525
TMEM92	-0.850833333333333
CCT8	0.0670833333333333
POGZ	0.74175
N-PAC	0.913
GUCA1B	-2.046
ZZEF1	0.136833333333333
OR2C3	-0.17025
ZNF334	0.751833333333333
RANBP6	-0.2235
LDHB	-2.26258333333333
BAMBI	-0.05525
RAB5B	1.29625
FOXB1	1.171
MRPS12	-0.08825
MRGPRF	0.9255
CRIPT	-0.666
CYP2D7P1	-0.904
RYR1	1.335375
NDUFA2	0.94625
TRIP12	0.193416666666667
KCNE3	1.50116666666667
MOBKL2B	-1.1645
MIOX	-0.074
ACOT7	-0.430375
FGF6	0.3065
RASSF5	-1.1172
ATAD3B	-1.22433333333333
IKZF3	0.21
H3F3B	1.08171428571429
C6orf91	1.8925
SEC11C	-0.6635
TMEM14C	-0.93375
KIAA1632	-0.04475
SLC38A4	-0.992
FGFR3	0.915
HES7	1.24625
HINT3	-1.26375
ARIH1	-0.7345
FLJ35880	-2.34975
C1orf129	0.642
POU6F1	-0.70775
RPL32	-0.529
BBS1	1.55883333333333
RGPD5	-0.1065
SULT1C2	-1.368
KDELC1	-2.08125
PIP5K3	-0.628666666666667
CHI3L1	-0.789
CSDA	-0.95325
VTCN1	-3.352
WDR62	-1.194
TMEM170	-0.83275
KIF2A	-1.3165
C6orf182	-1.78866666666667
ARL6IP6	-1.4465
ZCCHC9	-1.33925
RARB	-0.292
ZNF320	0.365375
DHX15	0.187375
PICALM	-0.535
CNOT6	0.486833333333333
HIST1H1A	-0.20875
ZNF702	-0.514166666666667
OR1E2	0.3505
HLF	-1.2907
LOC442582	-2.4005
KIAA0494	1.880375
TCF4	0.7655
APOBEC3B	-1.3
FAM54B	0.26425
MYH2	-2.96
FXN	-0.810166666666667
C12orf59	0.4105
PAEP	-2.26275
SPG11	0.570125
VN1R4	0.01825
KCNJ13	-1.26875
NOC3L	-0.9145
C5orf36	0.1395
CPAMD8	3.40575
MLN	-0.663
FLJ11184	2.40125
TIAM1	2.39516666666667
OR10J3	0.3985
OR52E2	0.085
PBX1	1.3483
UBL7	-0.909666666666667
PXMP2	0.2215
SYTL1	0.219166666666667
FAM126B	0.5
ZNF711	-1.26425
GGA1	-0.600666666666667
VAMP4	0.587
BCAP29	0.1741
C20orf19	-0.596625
ZNF275	-0.0889999999999999
NEK6	-0.60525
SETD8	-0.258916666666667
HEXIM1	1.76083333333333
SULT1A2	-0.153375
KLHL9	1.299
SLC39A12	-0.034
ARHGEF16	0.293166666666667
SCN1A	-1.36583333333333
HNRPH1	-0.461083333333333
C9orf103	1.19625
ECE1	-0.0361666666666667
MED18	-2.28775
TEX13B	0.608
SNN	-0.0205
C6orf62	-0.421166666666667
WNT3A	0.1144
IL22RA2	0.6145
MGC21881	0.00762500000000001
GABBR1	-1.42525
YIPF6	1.1355
PROX1	-1.392
PPP1R1B	2.961
LANCL2	0.3232
SCN3A	-1.48633333333333
SSRP1	-0.956166666666667
ASXL2	0.04875
RPE65	-0.46
SNAI1	1.154
EFNA2	-0.148
CLDN9	-0.269125
TP53I13	0.798625
LOC375748	0.05
C9orf7	1.255
C14orf178	-1.175
GC	-0.9125
IER3	1.54383333333333
KCTD10	1.032625
FLJ45717	0.91125
ADC	1.752
LOC285908	-0.46475
MLL3	-0.059
KIAA1787	-0.722
MGC31957	-1.9655
MUC5B	-1.07966666666667
ZNF193	-0.39925
CSRP1	0.603
MOSPD1	0.17
C21orf49	-1.1035
RAD1	-1.62575
ANKRD34	-1.22325
NFRKB	-0.201
FANCA	-2.3685
VTI1A	-0.156857142857143
PCBP3	-0.525666666666667
BFSP2	2.968
ZNF354C	-0.236875
FRMPD4	-0.27425
IKBKG	-0.412166666666667
LOC441046	-0.054
UNQ9438	0.269166666666667
TM4SF20	0.027
MAGEC1	-6.26
AMMECR1	-0.543125
GLDN	2.0985
TTC30B	1.39075
SEC13	-0.3136
EGF	0.3895
HAGH	0.916625
VSIG1	0.7232
NHLH2	0.5245
NCAPD3	-1.38675
MGC16121	-2.53525
HIATL2	-0.82325
BRCC3	0.949333333333333
LCE2D	0.6365
TMEM79	2.259
GTF3C5	-0.9565
AKR1C4	-0.528833333333333
C3orf59	1.166
RBM26	-0.18125
DUSP14	0.803
AP4M1	0.0808333333333334
RIMBP2	-1.37933333333333
ABCC2	-5.02283333333333
DNAJC16	1.46033333333333
TTC12	1.771
SNX13	-0.139666666666667
C6orf168	-0.11525
C1orf100	-2.323
CSPP1	0.31775
LRRC56	2.662
OR1J2	-0.3445
THY1	0.4441
KIT	-0.397833333333333
TBC1D8	0.587
EPHA7	0.47175
SOLH	-0.111125
SVIP	0.46725
ZNF294	-0.01725
HAND2	1.97233333333333
CENTB2	1.77833333333333
MARVELD3	2.80225
CREB3	0.649833333333333
KRTAP1-5	-4.003
OR8K1	-0.281
MED25	0.5845
FDX1	-1.258
FAM19A1	0.0791666666666667
IL13RA1	1.0163
ZNF627	0.937
NHP2L1	-0.511125
EIF2B2	-1.052125
ZNF593	-0.385
WIPI2	0.625083333333334
RANBP1	-1.6565
TAS2R7	0.2205
LOC283514	0.723
CSNK2B	-1.1346
CFHR1	0.794
DKFZP434O047	0.3645
WBP11	0.62775
TEX2	0.489
GALNT2	-1.11833333333333
FLJ33360	1.56875
WNT9A	0.0195
IL29	-0.53875
STK3	1.53666666666667
REPS2	2.6
FAM78A	-1.49525
MGC3207	-0.4405
FCGR3A	6.7395
H2AFY2	0.138
RNF150	0.12525
CCNK	-0.86725
VEZT	1.279
FSHR	-0.3785
C1orf66	0.281333333333333
LCE2B	0.232111111111111
CD200	-0.0955
ORMDL1	-0.1835
OR51S1	0.325
KRT83	-0.32875
COL19A1	-0.46125
POL3S	0.08625
ZNF468	0.302166666666667
BAG3	1.58
C1GALT1	-2.5805
CA5A	-4.99825
DKK4	-0.8575
SGK2	-0.1255
PIK3C2G	1.39325
USP11	0.631
IMPA2	-2.083
PRKDC	0.208642857142857
MSR1	3.1705
PDCD6IP	0.13
FAM122A	-0.32975
ZNF740	0.3245
ATXN2	0.342333333333333
SLC17A4	0.249666666666667
RAXL1	-0.773
RS1	-0.2315
NET1	1.6815
NPY1R	8.434
MVD	-1.40175
C11orf61	-1.153625
CHDH	1.326
GCNT2	-1.95964285714286
LGALS12	1.547
IK	0.0581666666666667
C7orf41	1.03111111111111
SURF4	-0.5845
C1orf91	-0.322666666666667
BCS1L	-0.339166666666667
C20orf141	0.232333333333333
BCAS2	-0.514
ACE2	-0.67225
ICT1	0.459
CD79B	1.80425
MRPS9	-0.416
AADACL1	-0.351
IRS2	-0.4585
LUZP2	-0.932
TMEM148	-0.124
ZNF514	0.00516666666666667
ADCK2	0.693
ZKSCAN1	0.328714285714286
FASTKD2	-0.578125
KCNMB3	0.802833333333333
POFUT2	-0.2149
GNG2	-0.9738
OR6Y1	0.147
FAM26A	-2.092
CAND2	0.19325
FLYWCH2	0.77
BCL6	2.165
MDH2	0.0101428571428571
DRP2	0.0185
TPD52L1	1.511
TXNL4A	-0.374875
OR3A1	-0.349
C22orf9	0.155642857142857
RAB25	1.29483333333333
PCTK3	-0.3565
POR	0.329
ARPP-19	0.278166666666667
SREBF2	-0.8095
ZWINT	-1.007
TRUB1	0.611125
ENPP2	1.06333333333333
UXT	-0.1445
ALG11	-0.621
SMCR7	0.82425
SLC31A2	2.96675
USMG5	-0.18875
ZNF780B	0.11175
APEX1	-0.772
THSD3	-3.2885
CEP68	1.1489
NY-SAR-48	-1.301
ZIC3	-5.047
LPAL2	0.148555555555556
MRPL11	-1.40116666666667
VPS53	-1.26483333333333
MPDU1	-0.726
UBL4B	0.51875
LASS3	0.572
GAST	-0.1
SPERT	1.9305
UBE2L3	0.142875
MLSTD2	-0.3105
ADRA1D	0.371
FZD10	-1.43416666666667
ATP6V1E1	0.2855
SAR1A	0.2521875
MCTP2	-1.9995
TMEM5	0.24925
BIRC2	-1.19816666666667
TMEFF2	-3.2685
NLGN3	0.127
LMX1A	0.1695
C19orf51	-0.30125
LOH3CR2A	2.57766666666667
SLC9A3R2	1.51266666666667
TIMP1	1.51666666666667
PFN4	0.853
UCK1	-0.664
TPST2	-0.95025
AQP6	1.29966666666667
OR1N2	-0.302333333333333
KCNIP1	0.4885
SFTPG	0.264833333333333
KIAA0087	-0.34
UBXD3	3.8671
ABT1	0.0975
RIPK5	0.111928571428571
SMG1	-0.8951
BTBD8	0.206
PIP5K1C	0.8562
POU2F2	0.8756
C17orf57	-0.0395
TSPAN14	-0.3384
NUDT16	0.675333333333333
GPT	-0.0155
PDK4	0.923
ELL3	2.1175
NNMT	1.05466666666667
NUFIP1	-0.516875
RHBDL1	1.09
FILIP1	2.0392
C17orf56	-0.732
C8orf73	1.13875
FLJ21438	1.01925
TBC1D10A	0.76325
ERGIC3	0.252333333333333
CREB3L4	1.5255
TARBP1	0.21
C1orf9	1.0205
COLEC12	-1.199
FBXO30	-0.0745
TNFRSF25	0.051
UBE2T	-1.5655
SLC2A1	0.1322
RPH3A	0.580333333333333
LSAMP	-3.34675
CER1	0.3515
ATP2A3	0.00200000000000001
SGK	-1.09475
CCR7	5.5525
ZIK1	-0.51375
RECQL5	-0.500125
HSD17B7P2	-0.26625
MTERFD1	0.21325
ANGPTL1	2.37766666666667
NLRX1	-0.146166666666667
FHOD3	-0.125833333333333
PSG7	-0.22675
ARHGEF5	1.788875
C14orf21	-0.964166666666667
FGD2	0.950875
OR5T2	0.0695
P2RY14	2.81483333333333
PPP1CA	0.0116666666666667
ZNF33B	-1.24275
MOCS1	0.0166666666666667
NAP1L1	0.26225
IGSF21	0.8735
PTDSS1	0.237769230769231
SLC38A6	-0.38225
GLCCI1	-0.8855
CCR4	0.368
OLFM2	-0.20575
COX6A1	1.10383333333333
B3GALT2	0.120333333333333
BEST3	-1.9666
