Hybridization REF	TCGA-A2-A0SY-01A-31R-A084-07
GPM6A	0.241714285714286
GBP4	3.72016666666667
TMEM162	0.1705
PKP2	-0.527
HRASLS	-1.32433333333333
MMP1	-4.14025
SFXN3	-0.6104
FSD1	-1.82316666666667
ST6GALNAC3	-1.12616666666667
CA12	2.773
NCOA6	-0.05175
C19orf58	-0.9649
PPP4R1	0.935333333333333
MAN1A2	0.583166666666667
IKBKAP	-1.094
UPF1	-0.0561666666666667
KIAA1219	0.9875
WNT16	0.5814
SNW1	0.134
IL18RAP	3.27675
RPP30	-0.44275
CDC40	0.203857142857143
SETD3	0.342333333333333
SLAMF6	1.067
ELK4	0.004
TRIM47	-0.0875
ACOX3	0.56775
TRIM6	0.029375
KIAA0372	-0.124833333333333
TP53AP1	1.311125
SMURF2	-0.40125
ADAD1	0.086
EBP	-1.3311
KRTAP13-2	-0.0875
FLJ36874	-0.7975
TOR1A	0.277833333333333
P2RY4	0.5005
GPBP1	0.0985
TRPV1	-0.331875
ADAMTS12	0.494166666666667
PES1	-0.0572
ATG4A	0.633833333333333
MAGEA10	-4.282
WFS1	1.27625
CC2D1B	-0.2595
PABPN1	-0.40525
SLC25A30	1.1795
SLCO1C1	0.0313333333333334
SLC22A5	1.443
KIF23	-2.59183333333333
SYN2	-0.062
ASPN	8.67216666666667
CENTG2	0.44425
QSOX2	-1.9893
FLJ10815	-0.766333333333333
STK24	0.3751875
SPEG	-0.8088
STK10	-0.0213333333333333
DACT2	-2.2595
AAAS	-0.86825
SSX3	-1.816375
ABCD3	1.1509
C4orf12	0.091875
PARVG	1.09533333333333
FIG4	1.47225
C9orf46	1.7615
TMCO6	-0.844
IGHMBP2	-0.16675
DUS2L	-0.904666666666667
FAM3C	0.2315625
TMEM16D	-1.42675
DCTN4	1.146
KCNH3	-0.134
EIF2AK2	0.531
AP1S3	0.486625
CST4	1.8735
PAM	0.436625
NUTF2	-1.068
CITED2	0.9482
SLC39A4	-0.79875
C2orf52	-0.3795
GRM3	-0.071
C12orf49	-0.151
CCDC49	1.0869
GRAMD1B	-1.325
FNDC4	0.2875
SIAH2	2.206875
GDPD4	0.2395
C21orf87	0.672125
ATP5A1	-0.109
C16orf63	-0.60925
LOC388135	-0.188
ATP5J2	-0.8785
MMP3	1.21375
EMID2	0.21575
CRHR1	0.25675
WDR70	0.0155
C13orf31	1.26075
ZFAND1	0.49575
CCL18	3.81983333333333
C3orf49	-0.1095
RINT1	-1.3775
KIAA0408	-0.925666666666667
F13A1	5.375
SLC10A1	0.507666666666667
OGN	4.151
GIPC2	-0.1075
XPO6	-0.670333333333333
LCE1A	0.899
FMR1	0.1048
LOC374920	-0.54175
DUSP3	-0.2945
ANKMY1	1.23225
C7orf50	-0.31575
BBS9	0.213
UNC119B	-0.484
C9orf72	0.02675
MGC35440	-0.336
ENTPD6	-0.2025
PPP1R2P9	0.1895
ERCC4	-0.0315
FAHD2B	-0.3315
HMHA1	0.013
HACL1	-0.319
RAD23A	-0.853
FAM83B	-1.417
PPP5C	-1.08566666666667
RNASEH2C	-0.44225
C9orf153	-0.4555
SCAMP4	0.36875
GHITM	0.2598
NDUFB7	-0.25
ADCYAP1	1.1425
SP110	1.51966666666667
MAP3K7IP2	0.5015
DHH	-0.1045
AGRN	0.354714285714286
WDR33	0.7675
CEP290	-0.1565
PRPS1L1	-1.184
KLRA1	-0.686
GPR97	-0.187
CHD7	-2.14025
TLR10	1.7565
SLC30A8	-1.1265
HIC1	1.37683333333333
IAPP	0.3055
RXFP4	0.2585
GP1BB	0.11575
SHQ1	0.5465
NKX2-3	0.111666666666667
API5	0.2405
FTHP1	0.6255
MOV10L1	0.982833333333333
TRIM6-TRIM34	2.0725
ADHFE1	0.858
FAM117A	0.07075
DDI1	0.620166666666667
CDON	0.190166666666667
TRIM73	-0.869
IGKC	4.1025
MMP14	-1.17341666666667
DYNC1LI1	0.7015
C11orf66	0.3555
TRBV3-1	-1.923
FASTKD5	-0.17975
BIVM	-1.02625
LHX4	-0.859
CXCL2	-0.5988
RAB2B	-0.531
IZUMO1	-1.01175
MAP3K15	-1.807125
FAM19A2	0.727333333333333
ZC3H8	-0.377666666666667
ZMAT1	1.449
SPINK5L3	-1.68666666666667
SLC10A6	0.2475
APPL2	0.701
CARD10	-0.00233333333333334
LOC402176	0.305125
EEF1D	0.9565
RAB6A	0.9019
C12orf5	-0.0515
PAPOLG	0.25425
MSRB2	0.5005
BCR	0.633666666666667
PUS3	-0.71925
TIAM2	0.08275
ZNF317	0.217666666666667
CHD2	-0.189428571428571
FZD5	-2.15909090909091
NUDT8	-1.872
ZNF763	0.486
PRC1	-1.98333333333333
ABCB9	-0.746166666666667
SPATA3	0.2465
TRAK2	1.204
STAB1	3.12475
LRRTM2	0.1855
psiTPTE22	0.29275
DBI	-0.3565
SERPINA11	-2.1955
NAT5	0.2245
C20orf58	-2.27025
RPS6KA4	-0.675
FLJ90650	0.17725
TGFBRAP1	0.428
CHRDL2	-0.201625
FAHD2A	-0.780833333333333
CNTN1	0.802
BBS4	0.0321
TMEM181	-0.089
MINPP1	-0.21975
MPHOSPH6	-0.937333333333333
HOXC10	1.8255
ITPKB	-0.002625
CLPTM1L	-0.1215
MEOX2	2.25283333333333
ATP6V0C	-0.40575
PRPF8	-0.790833333333333
TMC5	3.31925
FKBP3	-0.04825
PLEKHB2	0.027125
OR4D6	-0.005
ZNF544	0.0434
D2HGDH	-0.854125
RPL18A	-0.231
HEL308	0.054375
MPP6	-2.833
TCERG1	-1.117
KRT16	-1.09666666666667
KLF17	-0.858
KLF5	0.298125
CDR1	2.78925
VCX3A	-4.1425
FBLN2	2.587
C14orf104	-0.10675
HBE1	-4.8662
OR4S2	1.4
C1orf108	-0.6335
ROBO4	3.69333333333333
CPEB4	1.298875
C11orf80	-0.370666666666667
BCKDHA	0.396
MYOC	2.208
GIF	-2.424
CKMT1A	-0.9025
RPL3	1.3075
THBS1	3.1935
APOO	-1.4265
ARMCX1	2.8665
HSZFP36	0.88075
SNAPC5	-0.057
EIF4ENIF1	1.293
ZNF433	0.4945
TNFRSF21	-0.9935
TMPRSS7	1.002
SPATA18	0.6249
HPDL	-3.0695
MKL2	1.529
TBX3	3.09484615384615
C21orf93	0.0375
DAXX	0.41025
ELMO1	0.6335
RGS13	4.272
TAF11	-0.30525
UNC13A	-2.2615
LOC653314	1.1978
ORC3L	-0.1665
IMAA	-2.9875
TARBP2	-0.91125
CABIN1	-0.1015
TRIOBP	0.5419375
HIST1H2AC	0.06875
RGS22	0.0591666666666667
NCOA1	1.555
IL25	0.3585
SNCG	0.2825
GPR6	-0.313
AMDHD1	-1.621
CHEK2	-1.17825
C6orf142	0.07575
DRD4	-0.188
C14orf68	-1.0765
GDF11	-0.0925000000000001
SEMG2	-1.5005
CD247	0.004
CDAN1	-0.5955
RBMX2	0.475166666666667
TGS1	0.1015
OIT3	1.23275
SYF2	0.76925
MCM4	-2.40175
PKHD1L1	0.98525
CEP192	-0.9085
IFT88	1.14325
RPL9	0.843785714285714
RAB32	0.469125
DDX43	-1.673
P2RX2	0.348166666666667
OR5D18	1.174
UBE1	-0.17625
SLC24A1	0.45625
ARHGAP5	0.37925
CETP	-0.89775
KIAA1731	-0.915
SLC9A4	0.343
PTPN6	1.1275
BAHD1	0.2775
GRIK3	1.1895
CACNB2	0.0912222222222222
PDE10A	1.324
DGCR14	-0.21375
PCDHB9	-0.428
RHOQ	0.918666666666666
MAP3K4	-0.30275
KTI12	-0.263166666666667
RPL23AP13	-1.557
GNG11	0.31625
CLCN3	0.873666666666666
GPAM	-0.28275
VSTM2A	-0.2465
SLAMF7	2.435
INTS2	-1.09125
PPP2CA	1.0275
LRP12	-0.657466666666667
SEC14L2	3.98011111111111
DKFZP586H2123	3.22875
MC3R	0.633
CIRH1A	-1.6665
HIST1H2AB	-0.1145
POLH	-0.654625
MGC16703	-1.21383333333333
SNAPC2	0.622
FILIP1L	1.6245
RASGRP4	0.954
LRRC1	1.89725
GAS1	1.72
PRAC	-0.86175
DGKA	-0.290666666666667
NT5C3	-0.97575
PEG3	-3.27058333333333
NADK	-0.5045
PRR17	-0.013
LOC374569	-0.306
SGSH	0.6405
NLRP8	0.6555
GALT	-0.987
MCF2	-1.8405
ZNF263	0.83375
TACSTD1	1.09366666666667
TYR	-6.2214
ATP6AP2	0.72825
RNUXA	0.2025
ABHD10	0.317
GDPD2	-1.15675
SLC35C1	-0.39525
UBE2A	-0.20925
HERC5	-0.802833333333333
FAM112B	-4.43333333333333
FBXL16	0.551
DKFZP434A0131	-0.958
ELA3A	-2.051
RBM41	-1.03625
HAO2	-0.467
RNH1	0.047125
SHANK2	1.204
OSBP2	-1.438875
DAK	0.166
C3orf58	0.1305
TCL1B	-0.3715
KBTBD2	-0.164625
SUGT1L1	1.0955
UBE2E2	0.614166666666667
MYL9	1.548
CDC23	-0.388666666666667
PBXIP1	1.2938
CXorf40B	1.4175
NBL1	2.53825
RTBDN	0.189
RAB11FIP5	0.548875
TTTY13	-0.2745
SCOTIN	0.296416666666667
SOHLH1	0.0115
CDKN1A	-0.319142857142857
NCK1	0.27075
ZNF550	0.088
SAPS3	0.237666666666667
SPIN3	0.384333333333333
MAGEE2	0.2675
MIS12	-1.13083333333333
OR8H2	0.2475
KIAA0774	-1.275
UNC5D	-1.971
CUL7	-0.176833333333333
LIPC	-3.03733333333333
DIO1	-1.4665
C20orf11	0.3038
CTRL	-0.74725
HS3ST2	2.9195
PAK4	0.4905
CCRL1	3.8435
RNF10	-0.101875
ZNF567	0.528
ZNF660	-0.0855
TCEAL3	1.809
MAGOH	-0.497833333333333
CENPB	-0.1975
C19orf7	0.634875
LOC388965	0.53975
ZCCHC13	1.552
JMJD1A	-0.7852
HIST1H4H	-0.5695
TBRG1	-1.0723
GPC3	-3.528375
TAF1C	-0.888875
EBNA1BP2	-1.00033333333333
CIAPIN1	-0.6635
PDGFRA	0.287277777777778
CSTB	-1.117
CENPI	-1.8115
GTF2E2	-0.647
RPP21	-0.94875
CCNF	-1.37316666666667
KCNQ3	1.446
FAM79A	1.25125
SLC22A12	0.527
NOVA1	1.29683333333333
FZD3	0.1023
AKAP8	-0.3225
SOCS5	1.00175
CFDP1	-0.65525
DLG5	1.43725
PGM5	1.05758333333333
C1orf144	0.400916666666667
HDAC10	-1.3705
RND2	-0.99425
C20orf199	-1.2395
RNMT	-0.271625
SLURP1	0.157375
ASTN1	-0.402
SH3BGR	-0.0445
MYCL1	0.847875
ZHX1	-0.0118333333333333
CENPK	-3.606
FOSB	2.4481
LOC643406	0.224125
C2orf59	-1.7895
TMEM135	0.273375
SLC27A2	-0.1145
KRT33A	1.2905
OVOL1	0.946
PAMCI	-1.48916666666667
S100A7	-1.037
ZNF789	-1.4355
HARS2	0.7645
RPL23A	-0.0923333333333333
TCF23	-0.01425
UPF3B	-1.85025
C17orf78	-1.046
HLA-DOB	1.2855
C14orf142	0.318333333333333
TEKT5	0.5485
DMWD	-0.1085
POLD1	-2.06383333333333
GSCL	0.0305
CALD1	0.0476
SCRT1	0.306666666666667
AIG1	0.62025
UNC84B	0.684
ZNF404	1.118
TMED6	-2.45775
KIAA1462	0.129
LRRC27	1.87683333333333
PYGO1	-0.3525
PIGU	-0.201166666666667
ALAS2	-3.598
WRNIP1	-0.2625
CNNM3	0.264
ZNF2	0.6885
ST3GAL5	-0.09125
MRPL23	-0.296
TSSK6	-0.18225
PSMA6	-0.695
C16orf70	-0.732
KIAA1602	-0.02025
ALMS1	0.399
DCN	3.84625
TMEM132D	-0.43125
SUCLG2	1.30625
ABHD14A	0.32525
DEXI	-0.3615
AMPD2	-1.02733333333333
IFNAR2	-0.178333333333333
CYB5A	2.4135
TLOC1	1.2213
NXF5	0.123833333333333
NRBF2	0.253625
KCTD3	1.01875
ITGAE	-1.44333333333333
SLC30A3	-1.93733333333333
ZRF1	-1.439
IFRD2	-0.598625
XAB1	-0.32675
PYCR2	-0.708166666666667
SERPINB3	-4.183
TMLHE	0.6548
GEFT	-0.798375
ABCA5	-1.42225
EMR4	0.453
TSFM	-0.691
HIST3H2BB	-1.55475
ARHGEF19	1.30575
TSPAN17	0.208
ABCC8	1.5015
MAP1S	0.0271666666666667
C22orf36	0.27675
BNC2	0.652785714285714
HIST1H4A	-1.00175
NDUFS3	-0.519
WDR3	-0.715666666666667
XKR4	-0.62975
TTC33	-0.237928571428571
STMN2	3.8485
CPN2	-0.566166666666667
HSPC105	0.842875
PCOLCE2	-1.31
C3orf55	0.6605
KLHDC9	2.487
TBC1D23	-0.133125
ATXN2L	-1.34116666666667
MAP2K3	0.274583333333333
SCAP	-0.32975
ZNF486	0.824666666666667
C20orf96	0.44375
NARS	-0.51725
ADAMTSL1	-0.227928571428571
PRCC	0.886
CCDC126	1.64491666666667
ZNF675	0.672
CALCOCO1	0.855
ANKRD43	5.42525
CWF19L2	-0.311666666666667
ZBTB32	2.06616666666667
BRAF	-0.373
ODF4	0.459
MGC14376	-0.106
HORMAD1	-2.1695
AAK1	-0.475916666666667
PEBP1	0.75375
TNFSF5IP1	0.325333333333333
DKFZp564N2472	0.28775
RMND1	1.178375
IGKV1-5	3.77625
COL1A2	2.35866666666667
SERPINA5	-1.911
AANAT	0.2165
C19orf21	1.00566666666667
GEMIN5	0.06525
UBR4	-0.109833333333333
LTBP3	0.709666666666667
AMHR2	-1.8985
PROCR	-1.03
MYBBP1A	-1.286
C20orf39	1.73233333333333
ZNF697	-0.589714285714286
PASK	-0.4528
ZNF776	0.561666666666667
RFXDC2	0.037125
KIAA0467	-0.06625
C10orf96	-2.53
ZNF503	-0.37725
GULP1	-0.803666666666667
KCNE4	3.3305
DKFZp434K191	-1.34625
LOC196913	0.3185
BHLHB4	-0.034
CH25H	1.858
LOC81691	-0.711166666666667
ALPL	0.277785714285714
COL12A1	4.230375
FOLR3	-1.66983333333333
GPR123	0.143125
TRIM62	0.345857142857143
ABLIM1	0.361833333333333
MAST3	-0.014
RHBDD1	0.948166666666667
LOC338809	-0.1615
RYBP	0.8785
TTC26	-0.181875
ZNF22	-0.545333333333333
ISCA2	0.06725
RDM1	-1.33775
PIGM	1.04875
GNB3	-1.053
ACTR2	0.6151
HMGB1	0.35975
EDG1	3.73316666666667
SOAT2	-2.1905
OR10AD1	0.7975
RAP1GDS1	0.64525
LCE1F	0.2105
ESM1	-0.760375
RCN3	1.80475
CREBL1	-0.77225
DBNL	0.4505
PTGER3	3.041875
USP30	0.380666666666667
BCL2L12	-1.23866666666667
KIF26B	1.78625
ZNF416	0.684
ZNF225	0.527
C17orf70	0.088
ZNF554	0.308
RAE1	-1.15816666666667
TNIK	0.525
ACTN3	-0.0065
MGC45922	-0.0695
CCNA1	-0.570166666666667
RYK	0.571333333333333
IL26	-0.935
LRP3	0.369333333333333
QARS	0.499
SOX7	1.13928571428571
BID	-0.51675
OR2S2	-0.0015
CXCL14	4.94575
C11orf47	-0.4845
MGC29891	0.108333333333333
HSPB8	0.0775
PRDM14	-1.225
NUFIP2	0.2375
MNAT1	-0.4985
ZDHHC2	-0.382166666666667
MBNL2	0.526875
ADD3	0.548375
CSNK2A1P	-0.2065
KLK6	-1.21133333333333
TMEM111	0.3462
KIAA1279	0.7115
NUBP2	-0.00633333333333333
RAB42	-1.5145
ID3	-0.7886
TM9SF1	0.4255
MDP-1	-0.327
POU4F2	-0.074
IQCK	1.54175
C16orf14	-1.17075
CAPN3	-1.5495
FAM43B	-0.1175
RECQL	-0.44025
AP1G1	-0.517285714285714
CTNNBL1	-0.388166666666667
ECHDC1	-1.09683333333333
SMARCC1	-0.1397
FOXQ1	-1.9845
GNAI3	0.333833333333333
POLG2	-2.3085
CD4	0.926875
ITLN1	-0.385
EBI2	4.42575
IRF1	1.7125
PTPRE	1.7054
PTK2B	-0.196
NXNL2	1.8025
SOX4	1.22833333333333
TSPAN3	-0.275
SH2D1A	-1.2655
C8orf58	-0.139166666666667
USP20	-0.578
DUSP22	-0.427666666666667
CALB1	-1.452
L3MBTL2	0.969916666666667
MCRS1	-0.59775
TMEM118	-1.474
C18orf8	0.202833333333333
FLJ10241	0.030375
GJA12	0.66625
PKD1	-0.7235
ZFP3	0.0885
JAM3	-0.461375
LAPTM4A	0.8584
DIRC2	0.294
KIAA2022	0.404333333333333
MYOM1	0.585166666666667
TRPM8	-1.90883333333333
MOP-1	0.45375
PHKG2	-0.1185
ZNF650	0.29575
KIAA1522	1.488125
PSG8	-0.738666666666667
DDX19B	-0.0505
MOBKL1B	0.12675
DIAPH2	-0.64175
PTPN12	-0.1955
CLN8	-0.6521
CRYZL1	0.566833333333333
CRY2	1.39975
FCGR2B	4.49266666666667
PNPLA4	1.763125
ZNF454	0.3605
DKFZp434B1231	0.4065
CLDN11	0.4093
RFWD2	0.396833333333333
CIB2	-1.214
MXRA8	3.42775
HRK	-0.987125
MAML2	0.01475
C4orf31	0.7955
C6orf192	-0.4445
COG6	0.274125
FAM5B	-0.077
NFATC1	0.8067
SEPT10	0.3785
SCYL1	-0.2469
RPP40	-0.92075
SCOC	0.9932
KIAA1450	0.9785
CTDSPL2	0.182
TBX5	0.997833333333333
NAPG	-0.236875
RHD	-3.9435
C14orf45	2.85666666666667
ZBTB22	1.53
PLCG1	-0.5405
ANKRD10	-0.9445
AQP7P2	2.49825
TAGLN2	-0.228833333333333
HTR2C	-0.5128
SLC16A7	0.221
C17orf83	-0.55
TSGA14	-0.292333333333333
MDH1	-0.70175
PPP3R2	0.247666666666667
DCBLD2	-2.1675
RBM33	-0.6765
DPH3	-2.067
SYT10	-0.8105
FMO4	1.884625
THYN1	-0.7675
DRD5	-1.4315
OTOR	0.703
PGRMC2	0.453
KATNAL1	-0.139625
PAQR6	-2.3525
UBE2I	-0.43075
C14orf28	0.79975
C8orf70	1.0395
FLYWCH1	-0.726625
ANGPTL3	-0.6735
GLRX2	-0.348333333333333
ATP11A	-0.943071428571429
ARL5B	0.16025
MUC16	-3.10575
SLC25A5	-0.755928571428571
ACRC	-1.3925
MYO1C	-0.5695
FAM89B	1.10633333333333
FAS	0.7485
KIFAP3	0.80625
GLRA2	0.2295
BTN3A2	0.1445
CNKSR3	-0.449375
CSTF3	-0.7115
ARPM1	0.92675
KIAA1530	-0.1605
C9orf150	2.03966666666667
PRKCI	-0.078
tcag7.1015	-1.33475
SOD3	0.6495
ZNF574	0.2675
CYP21A2	1.52475
RPL12	0.61325
COMMD2	-0.69875
WIZ	0.54475
LOC344405	-1.0005
ALDH4A1	0.0284705882352941
CRYAB	2.21225
COPA	0.510133333333333
PCDHGA7	0.442833333333333
KIF11	-1.52383333333333
RASD2	0.075125
SLC26A3	2.503
ZNF175	-0.1315
JAKMIP2	-1.3585
C8orf4	2.00966666666667
PTHLH	1.21825
SLC40A1	3.61866666666667
OR7D4	0.492666666666667
PCDHB17	1.224
CD36	4.20264285714286
C6orf203	0.283
PRKG2	0.5365
LOC400566	1.0905
ANAPC13	0.0775
SLCO3A1	-0.66175
ZNF692	-1.5435
FANCL	-1.2305
SH3GLB1	0.6445
C12orf61	0.4795
KBTBD6	-0.071
SUPT5H	0.029875
XRCC6	-0.1082
HUS1B	0.8455
FAM133B	-0.305571428571429
LOC728276	0.3855
KCTD18	1.579
SOS2	0.5355
CCDC99	-1.632
C1QTNF5	2.735
NNAT	0.834166666666667
USP16	0.4495
LARS	-0.36475
ZBTB2	1.175375
ABO	0.108
TRAF3	-0.282
GALNT5	-2.418
NAP5	0.533125
ALG14	1.10133333333333
KIAA0515	-0.247230769230769
WDR75	-0.7225
TEX261	-0.01
LY86	1.44675
LOC389072	-0.7635
FLJ13611	0.18575
MRGPRX2	0.432
SNRPA	-0.904625
OR2G2	0.1275
GPRASP2	1.2575
C7orf42	0.6591
C9orf163	-0.53
CYP11B2	0.843
FCRL3	1.7435
PRDX1	-1.1585
FGB	-6.36416666666667
COX17	-0.419
C16orf33	-0.3465
PIWIL1	-0.366833333333333
FOLR1	-2.15833333333333
KIAA0082	-0.5815
FREQ	-0.750166666666667
TMCC2	-1.67033333333333
TCF12	0.113083333333333
ZNF721	0.6915
FAM130A2	0.60075
POU4F1	-1.60725
SNRPF	-1.658125
SGIP1	0.743333333333333
ZNF641	0.639333333333333
EMG1	-0.57175
PRRG4	1.0955
HIRA	-2.4555
MYNN	0.589166666666667
AEBP2	-0.0819166666666667
TBXA2R	0.342
ISL2	-1.34316666666667
PCDHB11	-0.1925
RNF144A	0.01325
MARCH5	0.681
DULLARD	-0.2395
DCLRE1B	-0.125666666666667
ITGA8	0.45975
TP73	0.031875
PRKCD	1.467
NDUFB4	-0.11325
ATP13A4	1.12425
ANTXR2	-0.125166666666667
COL4A3	-0.584666666666667
MYO10	-1.6415
SLC6A18	0.49475
PEX1	0.006
TMEM74	-0.824333333333333
RBM19	0.1
TAPBP	0.4956
RUNX1	1.6885
MID1	-1.1185
GPR64	-0.5615
RASEF	3.94025
GABRG1	-0.342875
MYO16	-0.0575
DBF4	-2.13416666666667
TSHZ2	3.25525
RIPK2	0.20075
PPTC7	-0.114833333333333
KIF4B	-1.1285
LRRC31	1.13325
ZNF540	0.9815
EFNB3	-0.221666666666667
LOH12CR1	0.386875
STON2	0.9415
GLP1R	-0.195
CSTF2T	0.7805
IREB2	-0.4685
GRSF1	-0.02125
PDCD7	-0.647333333333333
LRRC43	-0.9055
CNR1	1.03216666666667
IL1F7	-0.524
C12orf64	-0.852
FAM69B	-1.252
NR2E1	-1.8655
MS4A6A	2.8984
FTL	-0.4302
C7orf36	-0.307
PCLO	0.7485
DYRK2	0.483666666666667
ARIH2	-0.593625
SAMD7	0.474
SCNN1D	-1.365
SLC32A1	-0.835625
C22orf25	0.255666666666667
MRPS18A	-0.4115
GPR112	0.222
EARS2	-1.03025
ERN2	0.32
ATPBD3	-0.3835
PRH2	0.0325
CDKN2D	-0.375666666666667
PGLYRP2	3.85975
TRIM40	0.28225
SEC14L3	-0.397
SLC22A1	-0.75575
BTN2A3	-0.385
RASA4	0.07725
CCNL2	-0.728916666666667
MYBPC3	0.4875
GJA4	2.88625
CDC42SE1	1.242125
TRPV2	-0.89075
MYPN	-3.0654
SIM1	0.3485
CDADC1	0.346
ZFHX4	1.40725
NIBP	0.4835
ADAMTS19	-1.701
ABTB2	-1.577
TSPYL2	-0.411125
EIF2S3	0.5695
SOX30	0.2295
AP2A1	-0.585666666666667
DKFZP564O0523	0.516
LOC285398	-0.251
CDH18	-4.7525
CHL1	2.204125
GATS	-0.5071
TBC1D2B	0.319833333333333
OR1J1	0.083
GSN	2.122
DPCR1	0.085375
GARNL4	-0.663166666666667
SMARCA5	-0.29175
PLEKHG3	0.829333333333333
ZBTB45	1.03
FRMD6	0.249666666666667
PLS1	-0.469333333333333
DGKZ	0.0818333333333333
EFNA1	1.4312
WDR85	-0.5985
ANK2	1.45025
PAGE4	-0.706833333333333
SENP6	0.856666666666667
AKR7A2	0.4895
FKBP10	-1.363
VEGFC	-1.51833333333333
LARP1	0.0785625
SRBD1	0.64075
ITGB6	1.304
SLC1A2	-1.61976923076923
INVS	-1.0485
MPO	0.41725
MOBKL3	0.0988
CUTL2	-0.943
KLK2	3.57683333333333
VIM	-0.34275
REG1B	-1.12816666666667
PCDHGC4	1.1355
C3orf34	-0.840833333333333
SUMO3	0.248
CST9L	5.73425
MLL4	-0.37875
SPR	0.552833333333333
SAMD9L	1.157
ABCE1	-0.1595
SUPT3H	-0.949
ACTBL1	1.50925
ADAMTS4	0.620333333333333
SLIT3	3.341
RHEBL1	-1.15475
NPM2	-1.54775
MAN1C1	2.0565
KIAA1856	0.4745
HSPA6	0.44725
LOC388152	-1.101
C10orf140	-0.9085
ZDHHC12	-0.6635
LIN7A	0.5602
PHC2	0.54325
SPHK1	-1.028
TRIM26	0.579
FAM83E	-0.338
C18orf24	-1.50433333333333
ZNF578	0.199666666666667
ORAI1	-0.61325
RUVBL1	-0.23
C7orf20	-0.9565
APAF1	-1.096
SLC36A4	-1.84233333333333
MYH11	3.76366666666667
NEK1	0.8887
MPP2	-1.1975
C12orf24	-3.21725
TNK2	0.23525
ZNF289	0.11125
MATN3	0.104
IFNGR2	0.899833333333333
ITPR1	0.614875
EBF3	3.7048
TBC1D20	0.258
OR10P1	0.37175
DDAH2	1.71225
SHPRH	-0.2615
STX7	0.0575
LOC554248	-2.581
BCAR1	-0.50775
ATXN3	-0.390833333333333
TRIM27	-0.035
CDC42EP2	0.82
CHP	0.215142857142857
SOX17	1.94275
ZNF259	-1.41616666666667
CHCHD1	0.415625
ZDHHC19	0.24
GBP2	2.402
GARNL3	1.815375
MRC2	0.41
C1orf52	-0.38925
AOF2	-0.107166666666667
LRPPRC	-0.3464
ACVR1C	1.162
TM4SF18	2.719
TMEM169	-0.443666666666667
PPP1R16A	-0.681375
EBF1	1.67966666666667
RRS1	-0.851666666666667
SNX2	0.91175
OR2T2	0.3475
RBX1	-0.1165
ANKRD54	-0.0335
TSNAX	0.926666666666667
TMEM83	-1.68425
ZBTB7A	0.65625
ATM	-1.87575
LOC338328	2.96683333333333
TIE1	1.17866666666667
HIST1H3G	0.126833333333333
PASD1	-4.32316666666667
TINAG	-0.257
PCDHAC2	-0.1
LRRC15	0.97275
WBSCR17	-0.6855
TFF2	0.4395
PARP2	-1.23975
NDFIP2	0.12175
PCDHGB2	-0.023
WDR60	-0.3815
MAP7D2	-1.05011111111111
USP45	-1.06975
GSDML	-1.23275
TNS1	0.1391
PLCD4	0.7775
IQCD	0.615
SMPX	-2.46325
CD9	1.5455
SRGN	1.628125
CASP7	0.83725
INOC1	0.202166666666667
DKFZp451M2119	-1.051875
VMAC	1.9365
USP53	0.9308
CAMK1G	-0.289
TMEM106A	0.0301666666666666
CDC20	-1.9938
ACSL5	-0.0298333333333333
CBWD5	0.833375
C1orf87	-0.947
KIAA1274	1.30275
PRUNE2	-1.49707142857143
LYPLA2	-0.588
DOK6	-0.364
GPR149	-0.32125
FAM30A	3.7995
TMEM129	-0.0765
SLC35B3	1.5755
ACPP	-0.1773
LOC200261	-0.4755
SLC4A7	1.1754
CCDC40	2.61575
GART	-1.078375
THOP1	-1.91
SCARB1	-1.069625
CACNA1F	-0.247
TRIAP1	-0.411833333333333
SYT14L	-0.0985
SFRS8	-0.852333333333333
PBOV1	-0.00274999999999999
GOLSYN	2.4475
GJB7	-1.3825
CAMK2N1	1.10158333333333
GREM1	2.46508333333333
FLJ20433	0.57525
QPCT	-2.711
PRKAG2	1.17633333333333
H2AFX	-1.681125
C6orf154	0.35475
PLOD3	-1.73125
ZBTB39	-0.557
WASF3	-0.0945
DRG1	0.1535
PRR4	-0.331
SPCS1	-0.3725
KDELR3	1.17466666666667
SRP19	-0.00283333333333333
GABRA6	0.32675
MFSD1	0.418
MMEL1	2.29875
PDXDC2	-0.4176
BUB1	-3.38388888888889
RNF138	-0.369125
MYLPF	-0.3885
AIF1	1.18816666666667
DYNLRB1	0.0584
HCN3	-1.76133333333333
HIST1H2AI	-0.55975
MAP4K5	-0.14475
LASP1	2.082875
LOC130951	0.1355
PLAA	0.6755
KRT6A	-2.5205
C6orf117	-2.073
ARHGAP23	-1.4175
PTF1A	-0.168
GPHA2	-0.59175
LCE3B	0.81525
MCL1	0.892571428571429
EHBP1	-0.928
PRNP	-0.8051875
ZSCAN1	0.4605
C1orf113	0.9235
FOXA3	-3.2745
NEB	0.76425
ASGR1	-4.6755
CTGF	2.44616666666667
RAB17	0.435666666666667
MST101	0.4255
JARID1B	1.1658
USP37	0.126
PTBP1	0.054
PTPN7	-0.135
CDC7	-2.4485
SNX7	-0.19175
ZNF335	-0.397
CPT2	-0.1865
HEATR1	-0.800625
HSPC152	-0.439
C5orf40	0.55575
PSME1	0.609833333333333
STAG3	-0.71025
TMEM154	0.779833333333333
KLHL32	0.125
