Hybridization REF	TCGA-E2-A14R-01A-11R-A115-07
TMEM129	-0.4785
SLC35B3	-0.0675
ACPP	-0.8861
LOC200261	-2.0555
SLC4A7	0.6455
CCDC40	-0.41175
GART	-0.086625
THOP1	-0.5265
SCARB1	-0.7595
CACNA1F	-0.579
TRIAP1	-0.789166666666667
SYT14L	0.6715
SFRS8	-0.034
PBOV1	0.18725
GOLSYN	-1.03225
GJB7	-1.0035
CAMK2N1	-0.470166666666667
GREM1	2.61975
FLJ20433	0.01725
QPCT	-1.715
PRKAG2	1.97266666666667
H2AFX	0.076375
C6orf154	-0.47325
PLOD3	-1.57725
ZBTB39	-0.534666666666667
WASF3	0.58
DRG1	-0.36425
PRR4	-0.972
SPCS1	-0.715
KDELR3	1.40666666666667
SRP19	0.0406666666666667
GABRA6	0.09325
MFSD1	0.906
MMEL1	0.187
PDXDC2	0.7443
BUB1	-1.24011111111111
RNF138	0.760375
MYLPF	-0.525166666666667
AIF1	0.9415
DYNLRB1	0.9382
HCN3	-0.759333333333333
HIST1H2AI	0.519
MAP4K5	0.298
LASP1	-0.65375
LOC130951	0.141
PLAA	1.60175
KRT6A	-1.1355
C6orf117	-2.66375
ARHGAP23	-0.248
PTF1A	0.5025
GPHA2	0.00225
LCE3B	0.2355
MCL1	0.886428571428572
EHBP1	0.954
PRNP	-0.827125
ZSCAN1	0.3615
C1orf113	-0.0958333333333333
FOXA3	-2.287
NEB	0.57925
ASGR1	-3.379
CTGF	0.717833333333333
RAB17	-1.60433333333333
MST101	0.3375
JARID1B	1.703
USP37	0.7065
PTBP1	-0.511333333333333
PTPN7	-0.0856666666666667
CDC7	0.691
SNX7	-1.2205
ZNF335	-0.4475
CPT2	0.64025
HEATR1	-0.406875
HSPC152	-0.375
C5orf40	0.2475
PSME1	0.930166666666667
STAG3	0.071
TMEM154	0.0976666666666667
KLHL32	-0.464166666666667
TSGA10IP	-1.0325
SUV420H2	-0.624166666666667
SF1	-0.1729
2'-PDE	0.7125
PNLIPRP2	-2.8865
TRSPAP1	-0.47575
NUP210	-0.250666666666667
ANP32C	-1.58766666666667
RAB11B	0.169666666666667
ASB15	0.3395
ITGB3BP	-0.73425
UBASH3A	-0.8215
YWHAB	-0.566
TPRX1	0.546
LY6G5C	0.422375
SLC7A2	-2.7295
CLK1	-0.3887
HSD3B7	-0.670833333333333
VDR	2.88075
C16orf74	-1.73325
ACE	0.545
PSMA2	-0.558
CCDC131	0.326625
ZNF213	0.381833333333333
EML2	0.44375
ALS2CR13	-0.8
GLYATL1	-0.84175
DSPP	0.1445
DHFRL1	-0.769375
C10orf30	1.05316666666667
SH3RF2	-1.058
LOC197322	0.157
DLL3	-1.483625
TIGD7	0.61775
GFRA3	2.66575
CPA1	-0.3815
RTN4	-0.639
PPT2	-1.36666666666667
FASLG	3.22758333333333
FOXP4	-0.11
RPL26	0.4758
GNL3L	-1.33583333333333
FMR1NB	0.411166666666667
CD163	6.44725
SGPP2	2.4035
GIMAP2	0.75025
CD37	1.459
DPT	1.19125
NBLA00301	1.7455
RGS5	0.902
C9orf4	-0.529
ACTL8	0.528666666666667
PRKAR2B	1.0575
OPLAH	1.28033333333333
C20orf134	2.71775
SPACA5	0.25175
TBL1X	1.16733333333333
TSPYL3	-0.0285
CHCHD3	-0.23325
CRKRS	-0.0431666666666667
GPR65	4.66875
DFFA	-0.0785
FUT1	1.41575
C6orf204	-0.745833333333333
TMEM51	0.097
ZNF580	-0.064
CMTM2	0.275
C20orf200	-0.6485
EZH1	-0.452666666666667
FDX1L	0.019125
MRPL32	0.3905
PCAF	-0.0345
ALOX15B	1.93416666666667
CD59	0.480541666666667
CDK9	-0.634375
ERP29	-0.194833333333333
TTR	-3.928
BCMO1	0.331
DDIT4	-0.00830000000000001
PTGDS	2.73875
C3orf63	-1.37333333333333
BST2	0.941625
CYP1A2	-0.43
C5orf25	-1.06075
STX1A	-0.798823529411765
OR2A12	-0.417
SH3BP5L	0.19775
SERINC5	0.43425
USP6	-0.2436
MRPL3	0.327666666666667
POMP	0.4295
INPP4B	-2.293
GMPPB	-0.84925
EAPP	-0.35925
AHSA1	-1.02225
ABCA11	-0.796
SLC5A6	-0.409333333333333
HIVEP2	1.9185
SUMO2	0.292125
KIAA1822L	-1.88116666666667
C11orf67	0.8735
TXK	-0.121
PHCA	-0.5495
ICAM4	-1.611
FPGS	-0.487833333333333
SNRPA1	-0.54225
KCNJ4	0.88825
KIF6	-1.27144444444444
HIST1H2BG	-0.549333333333333
SLC5A5	0.23125
ZNF354B	-0.129166666666667
IL12RB2	4.44075
C11orf76	0.768666666666667
GAL3ST2	0.8775
AIFM2	-0.696125
SYNC1	-0.609625
UBL3	-0.422
PIK3CG	-0.525166666666667
NLN	-0.3246
BCORL1	0.74025
CD5L	-0.37225
ZNF238	2.348
KIAA1394	-0.67225
C16orf55	0.3502
CYP3A7	-3.08075
KRTAP3-1	-2.719
TFDP1	0.789
MND1	-2.38875
NODAL	0.109
GTPBP4	0.531
TUBGCP2	-0.78375
SLITRK5	-4.39225
CIC	0.5075
CD79A	3.09933333333333
SAMD14	0.129333333333333
TNPO3	-0.7715
OR10G3	0.4835
OR10G8	0.485
CCDC111	-1.7305
HOXC9	-0.45825
DCUN1D1	0.286666666666667
CYB5R1	0.6435
TSR2	-0.38125
DAB2IP	0.0442
SLC6A5	-0.211
RAB3D	1.06425
DCUN1D4	-0.288
ERBB3	-0.20225
SDC1	0.87
ATP6V1H	0.139666666666667
SYK	2.2895
ST20	-0.469
C13orf30	0.683
WDR40A	1.74
ADMR	0.732
LOC388335	2.7005
ACSM1	-0.125
TDG	-0.387
FLJ11235	2.25925
MRPS5	0.0261666666666667
AGPAT2	-0.7875
SLC12A1	1.433625
CYP27A1	-0.014
THAP7	-1.113
XPO1	0.111166666666667
ALMS1L	1.16483333333333
C1orf2	-0.864
ZNF777	0.725166666666667
CAMK2A	-0.162833333333333
SMC1B	4.8755
IHPK2	-0.0784666666666667
LEMD1	1.584
NKD2	-0.4814
CLU	-0.787428571428571
ARMETL1	-0.9095
PABPC4	-0.6695
CXCL12	1.07883333333333
TFAP2C	2.9501
TTTY8	-0.178
ABCB10	0.1256
ENDOD1	2.0295
IDI1	-0.949
KCTD6	-0.954166666666667
CCDC105	0.378
ULBP2	-1.231
ZDHHC5	0.354
WNT8A	-0.1245
COMMD10	-1.02025
KLHL12	0.219125
GPR50	-0.017
NR5A2	-0.087
OXGR1	5.37216666666667
EHD3	-1.109
CAPRIN2	0.058625
KLRC3	-2.933
SF3B1	0.138142857142857
IPO7	0.1185
ALDH1A1	-0.584166666666667
ANKRD5	-0.91
TSNARE1	0.8065
DDEFL1	1.0905
RNASEL	-0.0203333333333333
DNAH9	-1.454
HELLS	-0.986
TNS4	2.6235
NAV1	-0.6837
KIAA1409	-1.0585
C20orf26	0.469
TUBG1	-1.21875
IRX2	0.6765
CNGA4	-0.226
MGC50559	1.07966666666667
OR4K17	0.508
TM2D2	0.10825
FAM32A	-0.449
TXNDC14	-0.57925
CCBL1	-1.422
ANK1	-2.3838
PRSS23	-2.6835
PPM1L	0.896
SPATA20	-0.762
APCS	0.39925
C14orf122	0.6805
PSMB5	0.827875
C6orf10	0.297222222222222
SETDB2	0.797333333333333
SPNS3	-0.853
SGMS2	2.10816666666667
MXD3	-1.1775
MON2	0.0728
CARTPT	0.3445
HNF4A	-0.823666666666667
RABEP1	-0.5323
TNFRSF10B	-0.60475
USH1G	0.4705
PPAP2B	-1.56366666666667
TMEM16K	-0.60925
CTDSP1	-0.0443333333333333
CDK5R1	0.084
GABRR1	-0.0185
OPN1LW	0.3605
FAM98C	1.074
DBN1	-1.0705
ACAD10	-0.846666666666667
QTRTD1	0.02175
WNK3	0.438333333333333
RPS19	0.64625
C1QB	3.346
OTUD5	-0.318
SLC41A2	1.47483333333333
TMEM22	-2.46683333333333
KHSRP	-0.0353333333333333
TNFRSF11A	-0.736
FBL	-0.02
IBTK	0.452333333333333
OXER1	0.6825
CBLN4	-0.451375
GPR172B	1.696
CFTR	-0.539
VSX1	2.487
CAMK1D	1.97675
LOXL3	-1.7615
RTP4	3.25525
SLFNL1	0.7975
KIAA0828	0.0245
PAR5	-0.7345
LOC723972	-1.85275
GDI2	0.81175
CEBPA	0.352
MLF2	0.106666666666667
AFMID	-1.03675
ALOX12B	-0.223
BPHL	-0.163625
COX5B	0.634
S100A10	0.4852
THOC6	-0.55325
NHN1	0.562
RRP12	-0.117833333333333
ARID3B	-1.5505
CD3G	0.299
KIAA0133	0.592
NAT11	-1.085
PPAT	0.620166666666667
SIRT3	-0.4705
TCERG1L	-1.232
NIPA1	-0.4919
DPP8	-0.2335
IL7R	1.56766666666667
ZFP64	0.437666666666667
DMAP1	-0.4446
TRMT12	1.135
TLR4	1.0287
WFIKKN2	0.2715
RAB12	0.321
DDX51	0.186333333333333
KIAA1086	-3.20925
ZNF295	0.492333333333333
ACVR2B	-1.30664285714286
LOC494150	-0.472
ZNF517	-0.345
DNASE1L2	-1.0005
SUFU	0.360666666666667
LOC283677	0.5245
LMO3	0.803666666666667
PPP2R5D	0.228833333333333
ZNF587	0.3722
HIST4H4	0.66225
CYP2C8	-0.385
C1orf80	-0.1505
DOCK5	0.525666666666667
C9orf24	3.163
OR5AR1	-0.211
C11orf24	-0.819
UNQ1940	-0.30525
CAP2	-0.261
TIMM44	-0.91975
DSEL	-2.2129
ROM1	-0.4945
FBXO4	-0.764375
MYLC2PL	-1.9835
MLH3	0.6855
NOX1	0.0346666666666667
DPEP2	2.085
DNAJB5	-0.4835
RLTPR	0.245
MBIP	-0.833166666666667
COPB1	-0.576833333333333
SFTPA1B	0.0615
C10orf4	-0.4996
PRELID1	-1.465
NOLA1	0.2965
C19orf24	0.0525
TLR9	-0.1995
HLA-DMA	3.23625
HCRP1	-1.836
GPR137	-0.558833333333333
ITGA11	-1.24516666666667
PHF13	0.495
MARK4	0.398
METTL4	-0.461
MBD3	-0.6181
LOC134145	-0.35075
FGF3	0.1835
SLC35A3	0.238625
CLEC16A	-0.83725
AMOTL1	0.42
FLJ31438	-0.876
PAICS	-0.745375
TOMM40L	0.0916666666666667
MMD	-0.88375
KLK10	3.2793
NIT2	-0.0608333333333333
SERPINB10	0.22075
KLF15	-0.7614
CCDC5	-0.01375
WSB2	-0.46275
ME3	-1.03125
CACYBP	-0.814916666666667
TCTN2	-1.1595
JAK1	1.695625
C2orf25	-1.3755
GPD2	1.5195
FBXL11	-0.3245
CDV3	0.280583333333333
GALNT11	0.13975
NDUFA12L	-0.5476
FLOT1	-0.733571428571429
TOR1AIP2	0.47125
MMP25	1.2065
C1orf164	0.4164
CHST5	-0.03125
LYRM4	-0.1936
GPER	0.367
HIPK2	1.43316666666667
DAP	-0.5012
ZMIZ1	0.2825
DDX58	3.06725
DCC1	-0.16225
AKT1	-0.318125
ENPP6	3.52416666666667
ERVWE1	0.02
CDC34	-0.77125
RNF125	-1.134
CASC1	0.07825
SHROOM2	1.2205
RRM2B	0.613166666666667
COL6A3	0.06975
TMEFF1	-2.39925
PLEKHA4	0.2143
LYSMD1	1.35633333333333
SEPT1	0.171666666666667
AOF1	0.88975
GNPAT	-0.29475
WDR18	-0.814
HSD17B12	-0.5265
HIST1H2BM	-0.2835
INDOL1	0.663333333333333
SUDS3	1.019
C1orf192	-0.0765
CYP2B6	0.0635
TBC1D2	1.1795
SLC25A12	0.109875
ERCC6L	-1.10083333333333
MGC10814	-0.881333333333333
POLR2C	-0.343
ZNF77	0.241
EIF3K	0.638
HPX	-0.64475
ANKRD27	0.352375
MALAT1	-0.7824375
PLB1	-0.182
HRNBP3	-0.5625
CPSF4	-0.132
OR52N2	0.162
PIP5KL1	-0.03675
GH1	0.3465
HPS5	-0.1265
SLFN5	1.535875
POP5	-0.610166666666667
OVOS2	-2.61216666666667
C20orf108	1.028
MARS	-1.83875
CLRN3	-0.0203333333333333
ARSE	-0.569
PPIE	0.0566666666666667
PHACS	-0.504166666666667
GP5	-0.842
IL8RB	0.928
FCRLA	-0.430875
ARRDC1	-0.3129
KRTAP9-4	0.45025
ZNF613	1.112
OR11A1	0.3965
TMEM132B	-3.0655
PGLS	0.4015
BSND	-2.04483333333333
KCNK18	-0.2435
FOXD4	-0.05375
SV2C	-1.06475
LCN2	4.12016666666667
ZNF490	0.7443
C3orf15	1.3684
CACNA2D4	-1.353
CBX5	-0.33475
MAGEB4	-0.10475
BOLA1	2.089
PPP2R5E	0.3535
COL5A1	-0.42125
ASB7	-0.687
SFT2D1	0.354625
DERL1	1.018
RABL2A	0.586333333333333
MOAP1	-1.01725
KIAA1545	-0.307666666666667
F3	-0.94525
PLEKHM2	-0.9145
CCDC89	2.28266666666667
EFCAB1	1.666875
TMEM48	-0.225
SEPHS2	0.1355
PYGM	-0.355
PRICKLE1	2.31175
WNT5B	-1.19625
TAS2R38	0.8
IMP5	0.07975
KHDRBS1	0.1496
LARS2	-1.25883333333333
C3orf28	-0.811
FTCD	-2.13125
C10orf68	0.492666666666667
DGAT2L3	0.544
PSEN1	-0.605833333333333
MGC33657	0.042
PLA2G4B	-0.339
CDKN2A	1.56391666666667
DLX1	-2.3045
TSHB	0.648
C18orf37	0.78775
MEX3C	1.295375
MAMDC2	-2.013
PDIA4	-0.274
ATP5E	0.3435
CASP2	0.722285714285714
SERBP1	1.11711538461538
ZNF341	-0.300833333333333
TESC	-2.20325
TMEM31	1.2715
OR51I2	0.4335
YTHDC1	0.6435
JUN	1.71616666666667
AGMAT	-2.31966666666667
PCNXL2	-0.05975
ATAD5	-0.5765
STK38	0.359375
AZI1	0.360375
RBP1	2.1225
C4orf26	1.07375
KIAA1026	1.390875
TMEM101	-0.137
HSFX1	0.116
TREX1	0.9145
C18orf10	0.3774
TRIM15	-2.5545
CA6	1.60442857142857
CEP57	0.349875
AR	-2.04016666666667
SESN2	-1.11333333333333
KIF3C	0.179375
EPB41L5	-0.33525
ARHGEF10	0.962727272727273
POLR3D	-0.0595
INDO	3.84283333333333
GABRA3	0.0565
SCG5	-1.0254
E2F3	0.2866
TIGD5	1.2015
FGD6	0.978166666666667
KLHL3	-0.772375
SCGB3A2	-1.2785
URP2	0.531666666666667
ATP6V1B1	1.9757
CALML6	0.234
LOC100049076	-0.676
TMF1	1.2055
LOC388503	-0.4095
CDH5	2.255875
RPS6KC1	-0.452833333333333
DAAM1	0.4211
TNFRSF10D	-0.2535
GSTT1	-1.3741
INPP5A	-0.75575
TRAF3IP1	0.5166
SMARCE1	-0.164785714285714
VRK1	-0.66125
TTC16	-0.20025
AARS	-0.282166666666667
ARHGAP27	-0.300333333333333
ZAK	-0.548142857142857
ACSM2B	-3.05575
TRAP1	-1.19966666666667
MRPL53	0.4085
RNF44	-0.727
NPTXR	-0.93475
DPYSL3	-0.400166666666667
APP	0.674
GLS2	-0.5165
MNX1	-1.16533333333333
CMTM7	1.265
OR10A7	0.189
NYD-SP21	2.10516666666667
ORC5L	-0.35225
SLC16A10	-0.304625
TMEM178	-1.297
LOC441601	-4.128
PTGIS	1.0895
KBTBD7	2.00675
C19orf41	-0.05675
CEACAM3	-0.13675
KRT23	2.673
SERHL	1.7775
PNKD	-0.2030625
UBC	0.626
ATRN	-1.156875
HAPLN1	0.65075
RANGAP1	-0.67425
C10orf26	-0.295666666666667
KCNA7	-0.62575
SRY	0.044
LOC376693	-0.30575
HIST1H2BF	-0.2025
CDCA8	-0.117833333333333
MLC1	-0.924
TNIP3	2.14675
OR4D1	0.416
IFT52	-0.965
GOLT1A	1.72416666666667
UTP20	1.65375
RP3-402G11.5	-0.120125
PRSS33	1.71025
PMPCA	-1.13075
APOB48R	1.5535
GLTP	0.69375
MPL	0.953
C9orf78	-0.61825
ADAM12	0.466375
CSPG4	-1.9185
LOC144305	1.1955
KRTAP4-10	-0.939
PAK1	-0.4685
ADCY7	-1.0667
TAS2R43	0.561
FRAS1	-2.15735714285714
PPP1R14A	-0.708666666666667
OR2B6	-1.0805
ATP13A1	0.078
SIDT1	-1.6495
C1RL	0.396
PRKRA	0.365
TLN1	0.2305
RP11-50D16.3	0.27475
MITF	-2.02791666666667
GYS1	-0.90275
LYG1	0.0288333333333333
NSMCE4A	-0.5345
DNAI1	0.117
HOXD11	-1.491
FNBP1L	2.6302
DHX35	-0.02275
LCE3E	0.47575
SLC33A1	0.896
DCLK3	1.926
TRIM33	0.00516666666666666
TMCC3	3.3205
FBXO42	0.7855
C1orf27	-0.6818
C17orf50	-0.019
RNF14	0.0900833333333333
SLC4A8	-1.490125
RAB3IP	-0.274
COX6C	0.558928571428572
PCSK1	-2.2312
SLC13A1	0.429714285714286
ARF6	0.185
KIAA1009	0.09575
HOXA13	-3.2885
HMGN1	-0.24075
CXADR	0.8515
MGC14436	0.1585
UTF1	0.524
TSC22D1	0.1289
BZRAP1	2.30433333333333
PUF60	1.38625
SHC1	-1.126875
HOOK3	1.3839
LIMS2	0.151333333333333
BAHCC1	-1.46966666666667
CLCC1	0.502333333333333
ENTPD3	1.83433333333333
SMO	-0.653
PIK3R5	0.15425
CDC14A	-0.842
KRT1	-0.66325
ENOX2	0.8285
FLJ22655	-2.92875
FPRL1	1.9465
INTS6	0.8002
ZCCHC5	-0.1645
SMC3	0.171
C6orf123	2.35866666666667
FLJ20160	1.5925
LOC653391	0.150666666666667
GSS	-0.19875
NT5M	-0.29975
SIX5	-0.34625
TAF5	0.0755
KCNA1	0.613833333333333
ANLN	0.457333333333333
MGC45491	-1.2008
SSTR2	2.37675
LYPD4	0.191
TH1L	-0.725
CHRNA5	0.588
PNMA6A	-0.89075
FLJ16369	0.7375
DLX2	-3.0184
C6orf108	0.48975
ALDH3A2	0.5475
CLEC1B	0.479333333333333
LEPREL2	-1.76075
FOXJ1	1.3487
OR1D4	0.154
PPIL4	-0.00525
MTRR	-1.35125
SLC27A3	0.394
HTR7	-1.65366666666667
MIB2	-0.3915
BHMT	-2.35583333333333
A2ML1	1.0495
MSMB	-0.231375
KIAA1383	1.87057142857143
TRUB2	-0.37125
PF4	0.6625
IL1F5	0.1575
LRRC37B2	0.32625
IPO4	-0.3
FIGF	-0.66425
QDPR	-0.70225
ZNF598	-1.20125
BOP1	0.560375
MAPK12	-1.61266666666667
POLR1E	-0.22425
CEECAM1	-1.16233333333333
INSRR	0.131833333333333
SIPA1	0.186
ULK4	-1.19283333333333
BTN3A1	0.5961
FABP5	0.9073
KBTBD3	0.412333333333333
SORT1	0.264833333333333
YWHAQ	-0.4186875
LRIT1	0.2575
KIAA1704	0.1733
MEIS2	0.4607
ENOSF1	-1.06166666666667
PCDH7	-1.93564285714286
FZD9	-0.344
RPLP1	1.56566666666667
ZNF75A	0.37875
P4HA3	1.38925
NKX6-1	-0.73925
CTA-216E10.6	-0.162833333333333
IFT140	0.016
DENND1A	-0.818833333333333
ALCAM	-1.4899
ABHD2	-0.643227272727273
QPRT	-1.37583333333333
TRAM1	0.916214285714286
ATP1B4	-0.116714285714286
NUP37	-1.519
SAA3P	0.237
SLC22A6	-0.1545
KIAA0265	0.778125
ZNF41	-0.14475
ADAM19	0.1245
ERAF	-0.8565
DEFB119	0.02875
DNMT3B	-2.07933333333333
SNF1LK2	0.41075
MGC24039	-1.17925
TAS2R48	-0.738666666666667
PNLDC1	0.32325
ADAMTS16	-0.23075
TMEM92	-1.75566666666667
CCT8	0.0853333333333333
POGZ	1.16041666666667
N-PAC	-0.66375
GUCA1B	-0.3555
ZZEF1	0.023
OR2C3	0.467
ZNF334	-1.6775
RANBP6	0.351
LDHB	-1.24341666666667
BAMBI	-0.7655
RAB5B	0.15175
FOXB1	-0.0205
MRPS12	0.4365
MRGPRF	-0.548
CRIPT	0.622
CYP2D7P1	0.4535
RYR1	1.609375
NDUFA2	0.242
TRIP12	-0.363083333333333
KCNE3	3.6675
MOBKL2B	1.4947
MIOX	-0.0465
ACOT7	-0.947875
FGF6	0.1925
RASSF5	-0.6355
ATAD3B	-1.07333333333333
IKZF3	1.241
H3F3B	0.0102142857142857
C6orf91	1.508
SEC11C	0.337
TMEM14C	-0.51475
KIAA1632	0.096875
SLC38A4	-0.91725
FGFR3	-1.92233333333333
HES7	-0.695
HINT3	1.73625
ARIH1	-0.468
FLJ35880	-2.4865
C1orf129	-0.0005
POU6F1	0.00487499999999999
RPL32	1.336375
BBS1	-0.3
RGPD5	-0.343
SULT1C2	0.08125
KDELC1	0.00775
PIP5K3	-0.730666666666667
CHI3L1	2.7289
CSDA	0.221416666666667
VTCN1	3.6355
WDR62	-0.00925000000000002
TMEM170	1.0835
KIF2A	-1.0365
C6orf182	0.409333333333333
ARL6IP6	-0.868
ZCCHC9	-1.22625
RARB	3.64183333333333
ZNF320	0.444625
DHX15	-0.086125
PICALM	0.888166666666667
CNOT6	-0.3825
HIST1H1A	3.60375
ZNF702	1.05416666666667
OR1E2	1.8405
HLF	-1.4242
LOC442582	-1.1625
KIAA0494	1.54125
TCF4	0.4713
APOBEC3B	-0.51125
FAM54B	-0.19025
MYH2	-2.4575
FXN	-0.835666666666667
C12orf59	-0.136
PAEP	-1.4005
SPG11	-0.40225
VN1R4	0.20625
KCNJ13	-1.21075
NOC3L	0.14325
C5orf36	0.0965
CPAMD8	-1.19175
MLN	-0.6005
FLJ11184	-0.4785
TIAM1	1.6575
OR10J3	0.413
OR52E2	0.394
PBX1	1.3889
UBL7	-0.356
PXMP2	-0.4935
SYTL1	-0.421333333333333
FAM126B	0.299
ZNF711	-4.09875
GGA1	-0.122166666666667
VAMP4	0.349666666666667
BCAP29	-0.4368
C20orf19	-1.952875
ZNF275	0.068625
NEK6	-0.87975
SETD8	-0.0710833333333334
HEXIM1	-0.417166666666667
SULT1A2	-1.41575
KLHL9	1.73175
SLC39A12	1.92
ARHGEF16	0.2225
SCN1A	-0.568833333333333
HNRPH1	-0.57475
C9orf103	-0.34425
ECE1	-0.5295
MED18	-2.82925
TEX13B	0.181
SNN	-0.408
C6orf62	-0.529444444444444
WNT3A	0.4102
IL22RA2	0.965
MGC21881	-0.43175
GABBR1	-1.252
YIPF6	-0.472
PROX1	-2.184
PPP1R1B	3.052
LANCL2	0.665
SCN3A	-1.85883333333333
SSRP1	-0.899833333333333
ASXL2	0.34
RPE65	0.77
SNAI1	-0.2255
EFNA2	0.44225
CLDN9	0.171875
TP53I13	-0.16875
LOC375748	-0.27825
C9orf7	-0.48925
C14orf178	-0.6715
GC	-0.666
IER3	-0.0198333333333333
KCTD10	0.135
FLJ45717	-0.07025
ADC	0.487333333333333
LOC285908	-0.394583333333333
MLL3	-0.191625
KIAA1787	-0.40225
MGC31957	-1.39575
MUC5B	0.73975
ZNF193	-0.5055
CSRP1	-0.626375
MOSPD1	-0.609333333333333
C21orf49	0.81
RAD1	-0.7195
ANKRD34	-1.45275
NFRKB	-0.271
FANCA	-0.0945
VTI1A	-0.018
PCBP3	0.7485
BFSP2	-0.0975
ZNF354C	0.270375
FRMPD4	-0.5215
IKBKG	-0.307166666666667
LOC441046	-2.603
UNQ9438	0.57
TM4SF20	-0.515
MAGEC1	-5.75575
AMMECR1	-1.14575
GLDN	-2.35525
TTC30B	1.4265
SEC13	0.8584
EGF	1.16675
HAGH	-0.5775
VSIG1	0.4765
NHLH2	0.2165
NCAPD3	0.2965
MGC16121	-2.12075
HIATL2	0.3175
BRCC3	0.972
LCE2D	0.382
TMEM79	1.76175
GTF3C5	0.02925
AKR1C4	-0.283166666666667
C3orf59	-0.040375
RBM26	-0.00362499999999999
DUSP14	-0.317166666666667
AP4M1	-0.035
RIMBP2	-0.743666666666667
ABCC2	-3.771
DNAJC16	-0.0843333333333333
TTC12	0.4715
SNX13	0.113333333333333
C6orf168	1.1255
C1orf100	-0.94725
CSPP1	1.1335
LRRC56	1.13575
OR1J2	0.4485
THY1	-0.1233
KIT	3.0095
TBC1D8	0.62575
EPHA7	1.978
SOLH	-1.182875
SVIP	1.352
ZNF294	0.85825
HAND2	2.998
CENTB2	1.21916666666667
MARVELD3	2.5655
CREB3	0.5465
KRTAP1-5	-2.33725
OR8K1	-0.048
MED25	0.164166666666667
FDX1	0.241666666666667
FAM19A1	0.735833333333333
IL13RA1	0.3827
ZNF627	1.033
NHP2L1	0.358875
EIF2B2	-0.777375
ZNF593	0.5635
WIPI2	0.458833333333333
RANBP1	-0.588
TAS2R7	0.051
LOC283514	-0.9975
CSNK2B	-0.2358
CFHR1	0.6045
DKFZP434O047	0.0926666666666667
WBP11	0.29275
TEX2	1.505
GALNT2	-0.540166666666667
FLJ33360	0.3615
WNT9A	-0.4635
IL29	0.71075
STK3	1.815
REPS2	0.6515
FAM78A	-0.59625
MGC3207	0.241
FCGR3A	5.975
H2AFY2	1.05075
RNF150	-1.98975
CCNK	0.026375
VEZT	0.812333333333333
FSHR	0.252
C1orf66	-0.451833333333333
LCE2B	0.2696
CD200	-0.25125
ORMDL1	-0.1745
OR51S1	0.3745
KRT83	-1.198
COL19A1	0.93725
POL3S	0.0965
ZNF468	0.475
BAG3	-0.2065
C1GALT1	0.29275
CA5A	-3.475
DKK4	-1.7
SGK2	-1.347125
PIK3C2G	0.64125
USP11	0.64325
IMPA2	0.315
PRKDC	-0.197357142857143
MSR1	4.123375
PDCD6IP	-0.454
FAM122A	-0.80125
ZNF740	-0.16225
ATXN2	-0.388833333333333
SLC17A4	0.602666666666667
RAXL1	-0.427
RS1	0.00499999999999999
NET1	1.524
NPY1R	-4.96966666666667
MVD	-0.7955
C11orf61	-0.599375
CHDH	0.462
GCNT2	1.67671428571429
LGALS12	-1.35925
IK	-0.4695
C7orf41	0.678555555555556
SURF4	-0.947166666666667
C1orf91	0.0141666666666667
BCS1L	-0.509166666666667
C20orf141	0.7225
BCAS2	-0.4785
ACE2	2.41625
ICT1	0.185
CD79B	2.3865
MRPS9	-0.48025
AADACL1	-0.224
IRS2	1.079375
LUZP2	-4.319
TMEM148	0.3365
ZNF514	0.3005
ADCK2	0.3483
ZKSCAN1	0.295642857142857
FASTKD2	-0.0845
KCNMB3	1.16916666666667
POFUT2	-0.4714
GNG2	-1.1328
OR6Y1	0.589
FAM26A	0.3015
CAND2	2.0115
FLYWCH2	-0.0315
BCL6	3.0015
MDH2	0.655285714285714
DRP2	0.1495
TPD52L1	0.10325
TXNL4A	-1.064875
OR3A1	0.37725
C22orf9	0.857571428571429
RAB25	2.1925
PCTK3	0.03575
POR	0.168666666666667
ARPP-19	0.325083333333333
SREBF2	-0.201625
ZWINT	-0.405
TRUB1	-0.1505
ENPP2	0.278666666666667
UXT	0.213
ALG11	-0.441
SMCR7	-0.0405
SLC31A2	2.233
USMG5	0.0585
ZNF780B	0.446
APEX1	-0.323625
THSD3	-2.4195
CEP68	1.4461
NY-SAR-48	-0.1645
ZIC3	-4.42983333333333
LPAL2	0.058
MRPL11	-0.688166666666667
VPS53	0.0368333333333333
MPDU1	-0.46625
UBL4B	-0.059
LASS3	2.0805
GAST	0.226666666666667
SPERT	-0.353833333333333
UBE2L3	0.663625
MLSTD2	-2.49783333333333
ADRA1D	0.461
FZD10	-1.63666666666667
ATP6V1E1	-0.2345
SAR1A	0.72425
MCTP2	-1.5075
TMEM5	-0.844
BIRC2	-0.269833333333333
TMEFF2	-2.6975
NLGN3	-0.735666666666667
LMX1A	0.36925
C19orf51	-1.54675
LOH3CR2A	-0.859833333333333
SLC9A3R2	0.6085
TIMP1	0.6995
PFN4	1.6155
UCK1	-0.78125
TPST2	0.03125
AQP6	2.35733333333333
OR1N2	0.62175
KCNIP1	-0.929
SFTPG	1.15916666666667
KIAA0087	0.1855
UBXD3	-0.4344
ABT1	0.8825
RIPK5	-0.454357142857143
SMG1	-0.1659
BTBD8	1.5815
PIP5K1C	0.055
POU2F2	1.2003
C17orf57	0.219
TSPAN14	-0.0953
NUDT16	-0.0786666666666667
GPT	2.45675
