Hybridization REF	TCGA-A8-A09R-01A-11R-A00Z-07
RAB42	-1.16875
ID3	-0.4507
TM9SF1	1.15075
MDP-1	0.657
POU4F2	0.9005
IQCK	1.0025
C16orf14	-0.584
CAPN3	-1.7275
FAM43B	-0.648875
RECQL	-0.50225
AP1G1	-0.225071428571429
CTNNBL1	0.077
ECHDC1	0.0905
SMARCC1	-0.6461
FOXQ1	-1.540875
GNAI3	-0.471333333333333
POLG2	-1.459
CD4	1.488
ITLN1	-0.0305
EBI2	2.82725
IRF1	2.36
PTPRE	1.6248
PTK2B	-0.465
NXNL2	-0.547
SOX4	0.805388888888889
TSPAN3	0.4695
SH2D1A	-2.26566666666667
C8orf58	-0.752
USP20	-0.5915
DUSP22	-1.21825
CALB1	-1.63033333333333
L3MBTL2	1.19016666666667
MCRS1	-0.48625
TMEM118	-0.541166666666667
C18orf8	1.24133333333333
FLJ10241	0.120375
GJA12	0.464
PKD1	-0.237833333333333
ZFP3	-0.497
JAM3	-0.987
LAPTM4A	1.4173
DIRC2	0.87725
KIAA2022	1.54283333333333
MYOM1	0.5185
TRPM8	-3.1775
MOP-1	1.30175
PHKG2	-0.212875
ZNF650	0.187
KIAA1522	1.19125
PSG8	0.461666666666667
DDX19B	0.083
MOBKL1B	0.21575
DIAPH2	-0.664
PTPN12	0.43925
CLN8	-0.4312
CRYZL1	-0.509166666666667
CRY2	0.4495
FCGR2B	4.7435
PNPLA4	1.435875
ZNF454	-0.342
DKFZp434B1231	-0.0135
CLDN11	0.1808
RFWD2	0.564
CIB2	-0.293333333333333
MXRA8	3.108375
HRK	-0.5965
MAML2	-0.3815
C4orf31	-0.235
C6orf192	-0.04775
COG6	1.013
FAM5B	-0.28875
NFATC1	1.4221
SEPT10	-0.48925
SCYL1	0.0755
RPP40	-1.073
SCOC	0.422
KIAA1450	0.45775
CTDSPL2	-0.11675
TBX5	2.00066666666667
NAPG	-0.297875
RHD	-4.245
C14orf45	1.0285
ZBTB22	0.839
PLCG1	-1.0245
ANKRD10	-1.012
AQP7P2	0.37775
TAGLN2	0.685166666666667
HTR2C	-2.0385
SLC16A7	-1.62283333333333
C17orf83	-0.461333333333333
TSGA14	-0.0404166666666667
MDH1	-0.3595
PPP3R2	0.151333333333333
DCBLD2	-1.50992857142857
RBM33	-0.133
DPH3	-1.421
SYT10	-1.02133333333333
FMO4	2.32025
THYN1	-1.0385
DRD5	-1.787
OTOR	1.067625
PGRMC2	1.1196
KATNAL1	-0.17225
PAQR6	-0.4415
UBE2I	-0.70925
C14orf28	0.6775
C8orf70	0.72275
FLYWCH1	-0.450875
ANGPTL3	-2.32025
GLRX2	0.291333333333333
ATP11A	-0.711642857142857
ARL5B	-0.042875
MUC16	1.235
SLC25A5	-0.288357142857143
ACRC	-1.21025
MYO1C	-0.300625
FAM89B	0.863
FAS	0.741
KIFAP3	2.237
GLRA2	0.2875
BTN3A2	0.5952
CNKSR3	1.01175
CSTF3	-0.603166666666667
ARPM1	1.13825
KIAA1530	-0.1825
C9orf150	4.11666666666667
PRKCI	-0.462
tcag7.1015	-0.498
SOD3	-1.55925
ZNF574	0.45725
CYP21A2	1.119
RPL12	-0.999
COMMD2	-0.64925
WIZ	0.4835
LOC344405	-2.43125
ALDH4A1	-0.939352941176471
CRYAB	1.16225
COPA	1.14856666666667
PCDHGA7	1.24133333333333
KIF11	-1.642
RASD2	0.295875
SLC26A3	0.217
ZNF175	-0.0695
JAKMIP2	-1.912875
C8orf4	5.909
PTHLH	1.4865
SLC40A1	2.01891666666667
OR7D4	0.5895
PCDHB17	-0.284
CD36	2.36828571428571
C6orf203	0.041
PRKG2	0.4105
LOC400566	1.68775
ANAPC13	-0.16075
SLCO3A1	-1.1595
ZNF692	-1.43
FANCL	-0.722
SH3GLB1	0.4105
C12orf61	0.3645
KBTBD6	-0.8555
SUPT5H	-0.065
XRCC6	-0.1504
HUS1B	-1.0075
FAM133B	-0.861071428571429
LOC728276	-1.571
KCTD18	0.589
SOS2	1.59983333333333
CCDC99	-1.21725
C1QTNF5	3.3175
NNAT	0.658833333333333
USP16	-0.015
LARS	-0.988625
ZBTB2	0.247375
ABO	0.1395
TRAF3	-0.142
GALNT5	-0.856
NAP5	1.5555
ALG14	0.401333333333333
KIAA0515	-0.0681153846153846
WDR75	-1.38066666666667
TEX261	0.095
LY86	1.2775
LOC389072	-1.1585
FLJ13611	0.6395
MRGPRX2	0.357
SNRPA	-1.517375
OR2G2	0.4235
GPRASP2	1.77425
C7orf42	0.4227
C9orf163	-0.793
CYP11B2	0.9625
FCRL3	0.781166666666667
PRDX1	0.25525
FGB	-5.92666666666667
COX17	1.42166666666667
C16orf33	-0.55025
PIWIL1	-0.5575
FOLR1	-2.51566666666667
KIAA0082	-0.1265
FREQ	-0.283333333333333
TMCC2	-0.342
TCF12	-0.10625
ZNF721	-0.00975
FAM130A2	0.237
POU4F1	-2.37625
SNRPF	-1.73625
SGIP1	2.372
ZNF641	1.4945
EMG1	-0.154
PRRG4	0.084
HIRA	-3.32225
MYNN	0.549166666666667
AEBP2	0.0430833333333333
TBXA2R	0.3975
ISL2	-2.01183333333333
PCDHB11	0.3975
RNF144A	-0.4455
MARCH5	0.031125
DULLARD	-0.612
DCLRE1B	-1.35933333333333
ITGA8	0.5245
TP73	0.13175
PRKCD	2.8495
NDUFB4	0.477
ATP13A4	2.090375
ANTXR2	-0.5795
COL4A3	-1.21083333333333
MYO10	-1.0572
SLC6A18	0.47525
PEX1	0.10425
TMEM74	-1.57383333333333
RBM19	0.2235
TAPBP	1.1528
RUNX1	0.0584999999999999
MID1	-2.62083333333333
GPR64	1.05
RASEF	3.59075
GABRG1	0.49425
MYO16	-1.24425
DBF4	-2.46266666666667
TSHZ2	2.00025
RIPK2	0.654
PPTC7	0.121333333333333
KIF4B	-0.6065
LRRC31	0.29675
ZNF540	0.46375
EFNB3	-0.431166666666667
LOH12CR1	0.059125
STON2	-0.0786666666666667
GLP1R	1.377
CSTF2T	-1.17075
IREB2	-1.063875
GRSF1	-0.39625
PDCD7	-1.39516666666667
LRRC43	0.125
CNR1	1.24866666666667
IL1F7	-0.305
C12orf64	-0.7185
FAM69B	-0.592
NR2E1	-1.919
MS4A6A	3.0716
FTL	0.2448
C7orf36	-0.21625
PCLO	1.9822
DYRK2	0.436083333333333
ARIH2	-0.088
SAMD7	1.315
SCNN1D	-0.803
SLC32A1	-0.977
C22orf25	0.5535
MRPS18A	-0.1674
GPR112	0.6025
EARS2	-0.63
ERN2	0.6475
ATPBD3	0.0025
PRH2	-0.3355
CDKN2D	0.414666666666667
PGLYRP2	2.8835
TRIM40	-0.09525
SEC14L3	0.6885
SLC22A1	0.22825
BTN2A3	-0.1025
RASA4	-0.42475
CCNL2	-0.811666666666667
MYBPC3	0.59
GJA4	2.78125
CDC42SE1	1.3645
TRPV2	-0.40025
MYPN	-4.2268
SIM1	0.2455
CDADC1	0.232916666666667
ZFHX4	0.47375
NIBP	0.729666666666667
ADAMTS19	-2.443
ABTB2	-0.96075
TSPYL2	-1.051
EIF2S3	-0.7206
SOX30	-0.47425
AP2A1	-0.4015
DKFZP564O0523	0.665166666666667
LOC285398	-0.05075
CDH18	-5.018
CHL1	1.63875
GATS	-0.099
TBC1D2B	0.455833333333333
OR1J1	-0.3245
GSN	1.4795
DPCR1	0.5855
GARNL4	0.140666666666667
SMARCA5	-1.00425
PLEKHG3	2.21216666666667
ZBTB45	0.712
FRMD6	0.827666666666667
PLS1	0.699666666666667
DGKZ	0.295
EFNA1	2.2119
WDR85	-0.856
ANK2	2.57625
PAGE4	-0.918
SENP6	0.178833333333333
AKR7A2	-0.285166666666667
FKBP10	-0.74525
VEGFC	-1.686
LARP1	0.231125
SRBD1	0.0745
ITGB6	5.939
SLC1A2	0.567571428571429
INVS	-0.321
MPO	0.415
MOBKL3	0.7054
CUTL2	-2.021125
KLK2	-0.155583333333333
VIM	-0.6795
REG1B	0.0628333333333334
PCDHGC4	0.466
C3orf34	-0.360833333333333
SUMO3	-0.803
CST9L	1.49425
MLL4	0.0835
SPR	2.3835
SAMD9L	1.9455
ABCE1	-0.7855
SUPT3H	-1.22066666666667
ACTBL1	-2.5065
ADAMTS4	1.19616666666667
SLIT3	3.0585
RHEBL1	-0.72075
NPM2	-2.1995
MAN1C1	0.347625
KIAA1856	1.03716666666667
HSPA6	3.14025
LOC388152	-1.2105
C10orf140	3.097
ZDHHC12	0.172
LIN7A	-1.1249
PHC2	0.192666666666667
SPHK1	0.39575
TRIM26	0.5166875
FAM83E	-0.362
C18orf24	-1.03
ZNF578	0.226166666666667
ORAI1	-0.85175
RUVBL1	0.119916666666667
C7orf20	-0.5465
APAF1	-0.9845
SLC36A4	-1.05016666666667
MYH11	4.00883333333333
NEK1	-0.2317
MPP2	1.34275
C12orf24	-2.00525
TNK2	0.49325
ZNF289	-0.48425
MATN3	-0.079
IFNGR2	0.750333333333333
ITPR1	0.485
EBF3	2.9174
TBC1D20	0.4589
OR10P1	0.16325
DDAH2	0.20425
SHPRH	-0.9505
STX7	0.155
LOC554248	-1.932
BCAR1	-0.141
ATXN3	-0.529083333333333
TRIM27	-0.066
CDC42EP2	-0.3595
CHP	0.573714285714286
SOX17	2.159
ZNF259	-0.909333333333333
CHCHD1	0.2915
ZDHHC19	0.356
GBP2	3.3855
GARNL3	0.974625
MRC2	1.16825
C1orf52	-0.41225
AOF2	-0.89
LRPPRC	-0.5473
ACVR1C	0.113166666666667
TM4SF18	4.497
TMEM169	-0.143333333333333
PPP1R16A	0.257125
EBF1	0.241166666666667
RRS1	-0.479833333333333
SNX2	0.60725
OR2T2	1.3655
RBX1	-0.63775
ANKRD54	-0.0441666666666667
TSNAX	1.33433333333333
TMEM83	-2.204
ZBTB7A	0.53475
ATM	-1.94875
LOC338328	1.5875
TIE1	0.7885
HIST1H3G	-0.487
PASD1	-4.408
TINAG	0.55025
PCDHAC2	0.532
LRRC15	1.746125
WBSCR17	-1.12775
TFF2	-0.5135
PARP2	-0.30325
NDFIP2	0.554875
PCDHGB2	-0.268
WDR60	-0.00975
MAP7D2	-1.64155555555556
USP45	-1.45725
GSDML	-0.276
TNS1	0.2869
PLCD4	2.099
IQCD	1.4335
SMPX	-2.40533333333333
CD9	1.61616666666667
SRGN	1.759625
CASP7	1.177875
INOC1	0.498
DKFZp451M2119	-0.81925
VMAC	1.74
USP53	-0.114
CAMK1G	-0.19075
TMEM106A	0.0413333333333333
CDC20	-2.0568
ACSL5	-0.0801666666666667
CBWD5	-0.854875
C1orf87	-1.44616666666667
KIAA1274	2.09825
PRUNE2	-1.94585714285714
LYPLA2	0.0361666666666667
DOK6	-1.4105
GPR149	0.13625
FAM30A	1.23875
TMEM129	0.45475
SLC35B3	1.48325
ACPP	-0.023
LOC200261	-1.154
SLC4A7	-0.5883
CCDC40	2.64875
GART	-1.744
THOP1	-0.64375
SCARB1	-0.57325
CACNA1F	-0.66075
TRIAP1	-0.228333333333333
SYT14L	3.914
SFRS8	-0.892666666666667
PBOV1	0.17675
GOLSYN	2.45625
GJB7	-1.4855
CAMK2N1	0.651
GREM1	3.59933333333333
FLJ20433	0.90725
QPCT	1.048
PRKAG2	1.16816666666667
H2AFX	-1.38075
C6orf154	0.9005
PLOD3	-0.75975
ZBTB39	-0.956333333333333
WASF3	0.493166666666667
DRG1	-0.7405
PRR4	-0.415
SPCS1	-0.1215
KDELR3	0.468166666666667
SRP19	0.326666666666667
GABRA6	0.0736666666666667
MFSD1	1.4385
MMEL1	1.50775
PDXDC2	-0.7044
BUB1	-2.43355555555556
RNF138	-0.654125
MYLPF	-0.9545
AIF1	1.43866666666667
DYNLRB1	0.8481
HCN3	0.141666666666667
HIST1H2AI	0.57925
MAP4K5	0.290083333333333
LASP1	1.281125
LOC130951	0.1595
PLAA	0.4995
KRT6A	-1.188
C6orf117	-3.31025
ARHGAP23	-0.745
PTF1A	0.9855
GPHA2	-0.79925
LCE3B	0.34825
MCL1	0.956571428571428
EHBP1	-1.14691666666667
PRNP	-0.1440625
ZSCAN1	0.67325
C1orf113	-0.741666666666667
FOXA3	-3.644375
NEB	0.077
ASGR1	-4.55416666666667
CTGF	1.51133333333333
RAB17	0.671166666666667
MST101	0.000249999999999993
JARID1B	0.8408
USP37	-0.6536
PTBP1	-0.259
PTPN7	0.118
CDC7	-2.64783333333333
SNX7	0.0575
ZNF335	0.58825
CPT2	-0.224
HEATR1	-0.394125
HSPC152	-0.463625
C5orf40	0.4695
PSME1	1.90516666666667
STAG3	-1.757
TMEM154	1.264
KLHL32	-0.556166666666667
TSGA10IP	-0.7415
SUV420H2	-0.223833333333333
SF1	-1.4099
2'-PDE	0.987375
PNLIPRP2	-0.3015
TRSPAP1	-0.58025
NUP210	-0.4195
ANP32C	-0.009
RAB11B	0.1935
ASB15	0.5915
ITGB3BP	-1.87825
UBASH3A	-0.84275
YWHAB	1.132375
TPRX1	-0.15725
LY6G5C	-0.226
SLC7A2	0.93975
CLK1	0.6701
HSD3B7	0.291666666666667
VDR	3.12725
C16orf74	0.244
ACE	0.734
PSMA2	-0.253166666666667
CCDC131	-0.791375
ZNF213	0.553166666666667
EML2	0.30925
ALS2CR13	0.1355
GLYATL1	0.36125
DSPP	-0.155
DHFRL1	0.208125
C10orf30	-1.01066666666667
SH3RF2	-1.31216666666667
LOC197322	-0.0431666666666667
DLL3	-1.102625
TIGD7	-1.209
GFRA3	-0.01075
CPA1	-0.154166666666667
RTN4	-0.1585
PPT2	-2.12083333333333
FASLG	3.73325
FOXP4	0.367375
RPL26	-0.2853
GNL3L	-1.878
FMR1NB	-0.208
CD163	7.3
SGPP2	3.33575
GIMAP2	1.76625
CD37	0.693166666666667
DPT	3.727
NBLA00301	1.46725
RGS5	1.00133333333333
C9orf4	-0.2895
ACTL8	-3.55066666666667
PRKAR2B	1.98325
OPLAH	0.584
C20orf134	2.90125
SPACA5	-0.115
TBL1X	-2.1935
TSPYL3	0.4585
CHCHD3	-0.4635
CRKRS	0.664833333333333
GPR65	6.025
DFFA	-0.783
FUT1	1.13975
C6orf204	-0.7115
TMEM51	0.87125
ZNF580	-0.902
CMTM2	0.2905
C20orf200	-0.1145
EZH1	0.2005
FDX1L	-0.04525
MRPL32	-0.40825
PCAF	-0.2502
ALOX15B	1.56133333333333
CD59	1.48991666666667
CDK9	0.64575
ERP29	-0.2595
TTR	-5.838
BCMO1	0.4455
DDIT4	-0.7297
PTGDS	2.427
C3orf63	0.6755
BST2	1.823875
CYP1A2	-0.257833333333333
C5orf25	0.039
STX1A	1.06717647058824
OR2A12	0.6425
SH3BP5L	0.6045
SERINC5	0.799
USP6	0.528
MRPL3	-0.00616666666666666
POMP	0.624125
INPP4B	0.475125
GMPPB	0.326
EAPP	1.24375
AHSA1	-0.52525
ABCA11	0.0085
SLC5A6	-0.796083333333333
HIVEP2	0.59875
SUMO2	0.588
KIAA1822L	1.9735
C11orf67	0.17475
TXK	-0.694285714285714
PHCA	-0.665125
ICAM4	-2.37033333333333
FPGS	-0.027
SNRPA1	-1.232
KCNJ4	-0.89525
KIF6	0.1646
HIST1H2BG	-0.3085
SLC5A5	0.73425
ZNF354B	-0.303333333333333
IL12RB2	0.85075
C11orf76	0.595
GAL3ST2	0.0335
AIFM2	-1.178125
SYNC1	-0.3925
UBL3	1.170125
PIK3CG	-0.794333333333333
NLN	-0.825888888888889
BCORL1	0.00575
CD5L	-0.3045
ZNF238	2.26433333333333
KIAA1394	-0.73225
C16orf55	-0.9269
CYP3A7	-2.5215
KRTAP3-1	-2.138
TFDP1	-0.567833333333333
MND1	-3.0895
NODAL	-0.231833333333333
GTPBP4	-1.16475
TUBGCP2	0.86325
SLITRK5	-2.70075
CIC	0.311
CD79A	0.323
SAMD14	0.789333333333333
TNPO3	-0.7585
OR10G3	0.911
OR10G8	0.0325
CCDC111	-0.6245
HOXC9	0.5495
DCUN1D1	0.800166666666667
CYB5R1	2.79325
TSR2	0.461
DAB2IP	0.2768
SLC6A5	0.2125
RAB3D	1.24575
DCUN1D4	-0.614333333333333
ERBB3	0.907333333333333
SDC1	3.102
ATP6V1H	0.3785
SYK	1.6975
ST20	-0.93075
C13orf30	-0.5435
WDR40A	0.2955
ADMR	0.346
LOC388335	0.52625
ACSM1	1.405
TDG	-0.0275833333333333
FLJ11235	-0.41875
MRPS5	-0.509333333333333
AGPAT2	0.5495
SLC12A1	0.331625
CYP27A1	0.267
THAP7	-1.13225
XPO1	-0.491916666666667
ALMS1L	-0.102666666666667
C1orf2	-0.162625
ZNF777	-0.201833333333333
CAMK2A	-0.296166666666667
SMC1B	-0.233875
IHPK2	0.467066666666667
LEMD1	-3.6
NKD2	0.1207
CLU	2.19814285714286
ARMETL1	-0.7855
PABPC4	-1.75325
CXCL12	2.53616666666667
TFAP2C	0.4264
TTTY8	0.108
ABCB10	-0.5041
ENDOD1	-0.246166666666667
IDI1	-1.1755
KCTD6	2.34083333333333
CCDC105	0.458
ULBP2	-0.572
ZDHHC5	0.1665
WNT8A	-0.64775
COMMD10	0.895
KLHL12	1.1275
GPR50	0.601
NR5A2	0.39325
OXGR1	2.631
EHD3	1.144
CAPRIN2	-0.7775
KLRC3	-3.56425
SF3B1	0.0161428571428571
IPO7	-1.2255
ALDH1A1	-0.410833333333333
ANKRD5	1.681125
TSNARE1	0.1115
DDEFL1	1.207
RNASEL	2.22316666666667
DNAH9	-0.99675
HELLS	-2.3415
TNS4	1.148
NAV1	0.9219
KIAA1409	2.47325
C20orf26	2.33116666666667
TUBG1	-0.11375
IRX2	0.048
CNGA4	-1.5135
MGC50559	1.47416666666667
OR4K17	0.214166666666667
TM2D2	1.07016666666667
FAM32A	0.60475
TXNDC14	-0.79675
CCBL1	-1.3425
ANK1	-1.342
PRSS23	2.735625
PPM1L	0.3255
SPATA20	0.68625
APCS	0.316
C14orf122	0.540166666666667
PSMB5	1.010125
C6orf10	0.1156
SETDB2	-0.239166666666667
SPNS3	-1.14675
SGMS2	-0.198666666666667
MXD3	-1.007
MON2	-0.3135
CARTPT	7.983
HNF4A	-1.47766666666667
RABEP1	0.5295
TNFRSF10B	-1.287125
USH1G	0.2635
PPAP2B	-1.316
TMEM16K	-0.565
CTDSP1	0.529166666666667
CDK5R1	0.312833333333333
GABRR1	0.5805
OPN1LW	-0.1205
FAM98C	0.70325
DBN1	0.4465
ACAD10	0.295083333333333
QTRTD1	-0.565
WNK3	-0.7095
RPS19	-1.024125
C1QB	3.868375
OTUD5	-0.08875
SLC41A2	1.40566666666667
TMEM22	-1.0815
KHSRP	-0.77425
TNFRSF11A	0.116333333333333
FBL	-1.38083333333333
IBTK	0.297166666666667
OXER1	-0.023
CBLN4	1.002125
GPR172B	0.312
CFTR	-1.2115
VSX1	1.8205
CAMK1D	-0.251
LOXL3	-1.15975
RTP4	2.8995
SLFNL1	-0.33125
KIAA0828	0.35275
PAR5	0.05
LOC723972	-0.09725
GDI2	0.493375
CEBPA	1.0181
MLF2	-0.0971666666666667
AFMID	0.21175
ALOX12B	-0.4
BPHL	-0.34725
COX5B	-0.069
S100A10	0.6282
THOC6	-0.0295
NHN1	-0.75475
RRP12	-0.490666666666667
ARID3B	-1.92925
CD3G	-1.52916666666667
KIAA0133	-0.142
NAT11	-1.35033333333333
PPAT	-1.5625
SIRT3	0.226
TCERG1L	-1.842
NIPA1	1.1943
DPP8	0.4238
IL7R	-0.15
ZFP64	0.14425
DMAP1	-0.304
TRMT12	0.87625
TLR4	2.377
WFIKKN2	-0.095
RAB12	0.891
DDX51	-0.360166666666667
KIAA1086	1.902
ZNF295	-0.901833333333333
ACVR2B	-1.47578571428571
LOC494150	0.0725
ZNF517	0.3075
DNASE1L2	-1.557
SUFU	0.412
LOC283677	0.0275
LMO3	2.43866666666667
PPP2R5D	-0.167833333333333
ZNF587	-0.488
HIST4H4	0.69225
CYP2C8	0.1475
C1orf80	0.741666666666667
DOCK5	-1.32366666666667
C9orf24	0.21225
OR5AR1	0.0025
C11orf24	-0.57175
UNQ1940	0.031
CAP2	0.0688333333333333
TIMM44	-0.607
DSEL	-0.9444
ROM1	0.05575
FBXO4	0.707125
MYLC2PL	-1.6805
MLH3	0.2784
NOX1	1.1635
DPEP2	1.73425
DNAJB5	0.61125
RLTPR	0.436
MBIP	0.3605
COPB1	0.145833333333333
SFTPA1B	0.384
C10orf4	-0.2442
PRELID1	-0.18325
NOLA1	-1.546
C19orf24	0.03925
TLR9	-1.9465
HLA-DMA	3.66241666666667
HCRP1	-0.7065
GPR137	0.314166666666667
ITGA11	1.36866666666667
PHF13	-0.0911666666666667
MARK4	0.567166666666667
METTL4	0.2245
MBD3	-0.2974
LOC134145	0.594875
FGF3	0.23675
SLC35A3	0.29125
CLEC16A	-0.49375
AMOTL1	-1.653
FLJ31438	-0.62
PAICS	-1.778625
TOMM40L	0.4075
MMD	-0.5725
KLK10	-0.9793
NIT2	0.192833333333333
SERPINB10	0.41375
KLF15	-1.0356
CCDC5	-0.69725
WSB2	1.49125
ME3	3.403875
CACYBP	0.457833333333333
TCTN2	1.198
JAK1	0.392
C2orf25	-0.08775
GPD2	2.393
FBXL11	0.33
CDV3	-0.74025
GALNT11	0.337125
NDUFA12L	-0.9709
FLOT1	-0.434214285714286
TOR1AIP2	0.41875
MMP25	-0.0685
C1orf164	-0.243
CHST5	0.053
LYRM4	-0.88485
GPER	-2.6135
HIPK2	1.00766666666667
DAP	0.261
ZMIZ1	0.433166666666667
DDX58	2.06575
DCC1	-1.858
AKT1	-0.3545
ENPP6	0.431166666666667
ERVWE1	-0.186666666666667
CDC34	-0.23625
RNF125	-2.39225
CASC1	1.78525
SHROOM2	0.396
RRM2B	1.25333333333333
COL6A3	2.285875
TMEFF1	-1.59125
PLEKHA4	0.0909
LYSMD1	2.23816666666667
SEPT1	-0.659833333333333
AOF1	-0.17875
GNPAT	0.6605
WDR18	-0.3265
HSD17B12	-1.33083333333333
HIST1H2BM	-0.1645
INDOL1	-0.342833333333333
SUDS3	0.88425
C1orf192	1.198
CYP2B6	-0.74975
TBC1D2	1.8015
SLC25A12	-0.0475
ERCC6L	-1.68483333333333
MGC10814	-1.15766666666667
POLR2C	-1.38983333333333
ZNF77	0.179333333333333
EIF3K	-0.2897
HPX	2.446
ANKRD27	-0.190125
MALAT1	-1.1560625
PLB1	1.3105
HRNBP3	-1.168
CPSF4	-0.84475
OR52N2	0.2905
PIP5KL1	-0.7655
GH1	0.536
HPS5	-0.17475
SLFN5	0.68975
POP5	-0.899166666666667
OVOS2	-4.253
C20orf108	-0.483625
MARS	-0.1675
CLRN3	2.54466666666667
ARSE	-0.0976666666666666
PPIE	-0.714666666666667
PHACS	-0.4685
GP5	0.169
IL8RB	1.45466666666667
FCRLA	-1.945875
ARRDC1	0.4598
KRTAP9-4	0.11375
ZNF613	0.875
OR11A1	0.8055
TMEM132B	-3.06875
PGLS	0.24125
BSND	-2.34066666666667
KCNK18	-1.043
FOXD4	0.4605
SV2C	-0.53225
LCN2	-0.1185
ZNF490	1.1814
C3orf15	2.8433
CACNA2D4	-0.939
CBX5	-2.11125
MAGEB4	-0.2225
BOLA1	0.43675
PPP2R5E	0.9015
COL5A1	2.18116666666667
ASB7	-0.1855
SFT2D1	-0.751
DERL1	0.9766
RABL2A	0.088
MOAP1	0.24125
KIAA1545	0.850833333333333
F3	-0.11575
PLEKHM2	-0.3165
CCDC89	0.8745
EFCAB1	1.017
TMEM48	-1.24525
SEPHS2	0.206
PYGM	-0.801
PRICKLE1	1.64325
WNT5B	-0.1845
TAS2R38	-0.251
IMP5	0.24675
KHDRBS1	-0.0161
LARS2	-0.330833333333333
C3orf28	-0.9055
FTCD	-3.4685
C10orf68	1.08066666666667
DGAT2L3	0.1085
PSEN1	0.818083333333333
MGC33657	1.36525
PLA2G4B	0.342833333333333
CDKN2A	-0.716083333333333
DLX1	-2.766
TSHB	0.203
C18orf37	0.70025
MEX3C	0.447625
MAMDC2	-0.1825
PDIA4	-0.770083333333333
ATP5E	0.0465
CASP2	-0.293214285714286
SERBP1	-0.740346153846154
ZNF341	0.808333333333333
TESC	-1.53675
TMEM31	-1.474
OR51I2	0.417
YTHDC1	0.622928571428571
JUN	-0.169333333333333
AGMAT	-2.6785
PCNXL2	0.674
ATAD5	-2.3395
STK38	-0.13175
AZI1	0.321625
RBP1	1.578
C4orf26	-0.23975
KIAA1026	-0.8425
TMEM101	0.795
HSFX1	0.5935
TREX1	0.83875
C18orf10	0.0021
TRIM15	-3.732125
CA6	-0.00585714285714282
CEP57	-1.352125
AR	3.21333333333333
SESN2	-0.0466666666666667
KIF3C	0.365
EPB41L5	0.996375
ARHGEF10	-1.61709090909091
POLR3D	-0.579
INDO	2.70583333333333
GABRA3	-0.2385
SCG5	-1.1112
E2F3	-0.7377
TIGD5	0.56125
FGD6	1.32633333333333
KLHL3	-0.0938571428571429
SCGB3A2	-0.979
URP2	1.12116666666667
ATP6V1B1	1.4516
CALML6	0.0645
LOC100049076	0.877
TMF1	0.38825
LOC388503	-0.34475
CDH5	2.778
RPS6KC1	0.97
DAAM1	1.899
TNFRSF10D	-0.6445
GSTT1	-1.4333
INPP5A	0.3815
TRAF3IP1	1.0512
SMARCE1	0.823307692307692
VRK1	-2.0345
TTC16	1.3665
AARS	-0.848833333333333
ARHGAP27	0.796
ZAK	0.613428571428571
ACSM2B	-2.2645
TRAP1	-1.0325
MRPL53	0.44225
RNF44	-0.64675
NPTXR	-0.43025
DPYSL3	1.14166666666667
APP	0.2448
GLS2	1.52533333333333
MNX1	-0.581666666666667
CMTM7	-0.7995
OR10A7	-0.8045
NYD-SP21	3.155
ORC5L	-0.26175
SLC16A10	-1.816625
TMEM178	-0.4815
LOC441601	-5.4715
PTGIS	0.042
KBTBD7	0.75025
C19orf41	0.123
CEACAM3	3.78566666666667
KRT23	-1.40425
SERHL	2.9005
PNKD	0.063375
UBC	1.17475
ATRN	-0.42375
HAPLN1	0.60475
RANGAP1	-0.7515
C10orf26	1.44716666666667
KCNA7	-0.09275
SRY	0.679
LOC376693	-1.315
HIST1H2BF	-0.14375
CDCA8	-2.06883333333333
MLC1	-2.938
TNIP3	1.0665
OR4D1	0.4745
IFT52	0.122166666666667
GOLT1A	1.22833333333333
UTP20	-1.022125
RP3-402G11.5	-0.077375
PRSS33	-1.31725
PMPCA	-0.58625
APOB48R	2.69616666666667
GLTP	0.84375
MPL	0.25525
C9orf78	-0.29625
ADAM12	2.0235
CSPG4	-1.652
LOC144305	0.8195
KRTAP4-10	-0.2442
PAK1	0.5425
ADCY7	0.3281
TAS2R43	-0.219
FRAS1	-1.6965
PPP1R14A	-0.5205
OR2B6	-1.79725
ATP13A1	-0.0733333333333333
SIDT1	1.27325
C1RL	1.1375
PRKRA	-0.4565
TLN1	0.2784
RP11-50D16.3	0.683916666666667
MITF	-1.50283333333333
GYS1	-0.325
LYG1	-1.61583333333333
NSMCE4A	-0.4977
DNAI1	0.035
HOXD11	-1.1615
FNBP1L	0.5347
DHX35	-0.49975
LCE3E	0.565
SLC33A1	0.47075
DCLK3	0.440666666666667
TRIM33	-1.50966666666667
TMCC3	0.821833333333333
FBXO42	-0.459
C1orf27	0.5298
C17orf50	0.345
RNF14	1.18466666666667
SLC4A8	0.5095
RAB3IP	0.5352
COX6C	3.41078571428571
PCSK1	4.1401
SLC13A1	0.181625
ARF6	1.7665
KIAA1009	0.38425
HOXA13	-2.98025
HMGN1	-0.73725
CXADR	-1.73183333333333
MGC14436	0.198
UTF1	0.9065
TSC22D1	1.6655
BZRAP1	1.26233333333333
PUF60	0.528083333333333
SHC1	-0.0445
HOOK3	0.5834
LIMS2	0.776333333333333
BAHCC1	-1.32933333333333
CLCC1	0.0453333333333333
ENTPD3	2.73033333333333
SMO	-1.5355
PIK3R5	0.9345
