Hybridization REF	TCGA-A8-A06N-01A-12R-A056-07
CCDC84	-0.8125
MYLIP	-0.254461538461538
PHIP	0.3965
AARS2	-0.286666666666667
DHX32	-0.72725
SCAPER	0.209333333333333
MEN1	0.278
NIP7	-1.494
FLJ25404	0.1955
FASTKD3	0.1645
TMEM158	-4.26575
RARA	1.337
BDH1	0.3785
ANKRD16	-0.40975
CARM1	0.3485
SS18	0.00933333333333333
IKZF2	0.103916666666667
MYD88	0.50175
PML	-0.18305
TAF1A	-0.9105
CBFB	-1.79025
HIST1H3H	-2.1425
C7orf29	-1.01125
COMMD4	0.283
DPP3	-0.51875
DAB2	-0.58225
LOC388882	0.321
YPEL4	-1.524875
AGBL3	0.722
LRP6	1.2528
SERPINH1	-1.89883333333333
TLE1	-1.86325
CD244	-0.00516666666666666
ZDHHC15	1.7605
MGLL	0.4924
PLDN	-0.264083333333333
LOC654346	0.976
FAP	-2.07975
GPR37	1.882
SCARA5	-1.60133333333333
EBF4	1.95781818181818
LSM6	-0.69325
MLLT1	0.2575
SLC5A12	1.03725
A2BP1	-1.48
COPS5	1.28766666666667
TPM4	-1.36128571428571
TNFSF4	-0.759166666666667
ACADSB	2.37327777777778
HERPUD1	1.122
BCL2L11	-1.04627777777778
CEP78	-1.331125
CDCA3	-1.629125
WBSCR19	0.4666
MYO1A	-2.3475
PPEF1	1.75916666666667
LOC440348	-0.803
CPEB2	2.091875
BPTF	0.291583333333333
RPL21	-0.76775
GSX2	-0.0025
ADPRH	0.903
C17orf68	0.951
KCNS1	-1.85266666666667
MLLT6	1.2123
PIWIL4	-1.51
RNF26	-1.07575
RAP1B	-0.00325
ADAMTS1	-3.7624
ZNF571	1.389
P2RY6	-0.24775
TRIM21	1.534
CADM3	-0.05925
NLRC5	0.511333333333333
ADRA2B	0.229333333333333
LOC90835	0.1925
PCF11	0.0925
LOC400451	2.48425
GLTSCR1	0.7811
C17orf88	-0.881166666666667
CDH16	-1.871
FGF7	0.40575
PCSK4	-0.626666666666667
NPC1L1	0.278833333333333
TAT	2.9205
TBCA	0.0415
MGC33407	0.49
GPR115	-1.679125
CYGB	-0.7585
FNBP4	-0.916333333333333
C12orf43	0.6525
CBL	-0.9926
CLECL1	1.171
PPAPDC1A	-3.05725
WDR25	1.10016666666667
SGCA	-0.214
C22orf29	1.48666666666667
YIPF1	2.1055
GALK2	0.05375
RAB3B	-1.96158333333333
LOC440087	-0.076
UCP1	-0.135
REEP5	2.653125
FADD	0.3639
FOXA1	4.689625
CACNA1A	0.517
ABI1	-0.398
GRIN2D	0.80125
SLC1A4	0.2395
LOC401127	-0.737
HINT2	1.54625
PLD4	-0.140666666666667
ZNF286A	-1.57925
ENY2	0.0685
IL1F6	0.026
PXDNL	4.47725
C20orf79	-0.639
TNFSF13B	2.06
DENND3	0.11825
JARID1D	-3.917
HIST1H2AK	1.35742857142857
LOC93349	-1.4638
SSH1	-0.9229
ENSA	0.09175
LOC219854	0.092
CKAP2	-1.9759
DKFZP564J102	-1.77316666666667
MGC87315	-0.0656666666666667
HNRPAB	-0.6645
AMH	-3.0415
ZNF526	0.533
BRUNOL5	0.0658
CACNG3	0.0858333333333333
TRPM1	-2.126
PPP2R1A	0.27525
COL2A1	4.41825
DDN	-0.346833333333333
FLJ25770	0.698916666666667
HK2	0.235785714285714
ELOVL6	-1.310875
MDK	-1.04775
EPHX1	1.99825
RASSF2	-0.4015
DKFZP434B0335	-0.267
DLX3	-0.09425
PRTN3	-0.1195
AVPR1A	0.59725
C21orf125	-0.74575
TNFAIP8	-1.94383333333333
GNB2L1	-0.424
CALCRL	2.64875
SCGB2A2	6.58
UBXD7	-0.048
ZNF674	0.1695
TMEM35	-1.387125
BRSK2	-1.226875
HECTD3	-0.141166666666667
TMEM188	-0.533416666666667
LGALS9	0.852125
SCARB2	0.683833333333334
USP34	0.0486666666666667
C17orf28	3.00216666666667
ZDHHC23	-0.52075
AQP12B	0.096
SLC16A3	-2.782
APLP2	1.10875
ITIH2	-5.964
MICAL3	-0.83525
TNNI3K	0.7027
HDAC2	-0.459875
PRR7	-0.724
THBS2	-4.4675
LOC751071	-1.5145
CA2	1.86716666666667
RANBP17	1.03125
RLN3	0.3565
CRYZ	0.2325
GBAS	-0.082
TAS1R1	-0.62075
MPZL3	-0.405
PCDH8	-1.17675
HSP90B1	-0.280166666666667
KCNK15	1.9455
TNIP2	0.628333333333333
GPR146	-0.87125
NOL6	0.171625
SPC25	-3.19111111111111
STEAP2	3.54578571428571
VAMP3	-0.3215
TCIRG1	-1.1245
ZP4	-0.506833333333333
PARL	-0.144875
TRIM39	0.664833333333333
KIAA1305	1.1935
CRNN	0.278166666666667
GRN	0.86725
HSH2D	0.41875
SCAMP1	1.2774375
KIAA1913	-2.827
PTS	-0.1715
BANP	1.06557142857143
PRKACG	0.49
ADCY6	1.35933333333333
C16orf46	0.4625
CYP51A1	-0.245375
DDC	-5.763
ANPEP	2.74883333333333
PROM1	-3.4585
SIGLEC10	2.02
COPG	0.823
FAM26E	-0.332
TRIP4	0.6875
SNX3	-0.490833333333333
C1orf175	1.19483333333333
PPY2	0.09475
C14orf152	0.8135
FTSJ1	-0.736166666666667
DST	-1.06435
LOC554235	0.0285
GLRX5	1.2975
C20orf12	1.6367
CAB39	0.777833333333333
MSH2	-1.0855
PIP4K2C	2.244625
CYLD	-0.202
WTAP	-0.401625
MGAT4A	1.43244444444444
TSC22D4	-0.0663
CHRM2	-0.3695
PPYR1	-0.127166666666667
CCNH	-0.127333333333333
RRM1	-0.44775
ECAT8	-4.062
LOC400120	-0.41625
GABRA4	-0.072625
C14orf4	1.73066666666667
C1orf59	-4.27775
CTDSPL	-0.484416666666667
NHEDC2	-2.7185
PDE11A	-0.5355
KLHL29	-4.00325
CD5	-2.3395
TSPAN9	1.1869375
WDR67	-0.9145
THUMPD1	0.8126
C18orf17	0.663
CLYBL	-1.25733333333333
FLJ13231	-0.030375
CMBL	1.39025
LECT2	-0.159
NKAPL	1.50633333333333
LOC654780	0.4545
OR4C6	-0.493
RAB30	0.9455
TSSK4	0.0695
TMEM163	-1.0465
OSBPL11	0.196916666666667
GNB5	-0.979333333333333
CCL21	0.34925
C1orf121	-1.25116666666667
FMO2	0.4285
RPTN	-0.3185
MSTN	1.2915
VCL	-1.62457142857143
FYTTD1	-0.304
C11orf1	-0.8225
CCDC88C	1.513875
HFE	-0.598
MOGAT1	-0.58
FAM125B	0.758666666666667
IRGQ	0.7195
RAVER2	0.93475
AKAP5	-0.66
SSSCA1	-0.54525
C11orf63	0.53225
ACTG2	-0.0776
PORCN	-1.1405
DTL	-1.54481818181818
TMEM151	0.31875
FAM122C	0.978
RSAD2	4.4519
BAT4	0.8265
KRTDAP	-0.139333333333333
MYH8	-0.517285714285714
CRTC3	0.05325
LRRFIP2	0.0424
INTS4	-0.480333333333333
TTN	-2.02
SLC26A5	0.553
PLLP	0.30425
RGS6	-0.785875
SRGAP3	1.0085
ZNF525	0.2185
NBR2	0.39
C13orf1	-0.1441
ZNF137	0.358
CEP27	-1.61525
BEST2	0.2935
RNF121	0.16975
DMRTC2	0.4215
C8orf76	0.73225
BCCIP	-0.748375
MEST	-1.91925
HTRA2	-0.021
ANGPTL2	-1.6975
ILKAP	0.195166666666667
ERAS	-0.0945
HBS1L	-0.876625
CPA5	-0.0315
TMEM30A	0.207666666666667
CD300LF	1.71016666666667
WISP3	-1.03
CRK	-0.132928571428571
PDS5A	-0.1823
BRPF3	0.816333333333333
NEDD9	-0.531125
SMPDL3B	1.21575
PSG6	1.29425
PSMD13	0.67075
ETV5	-2.440875
OR51A4	0.168
BTBD7	0.967666666666667
GSTO1	-1.73975
hCG_16001	0.4715
MAD2L1BP	0.491833333333333
COX6A2	1.069
SCNN1A	2.03266666666667
LSM1	1.11116666666667
UGT2B11	0.417
IDUA	1.53775
PPP2R3C	-0.4875
COX11	-0.1455
PDZK1	-1.776
ZNF443	1.03833333333333
MGC21874	2.04833333333333
ZNF323	1.2268
KRTAP10-10	0.9785
CXCL6	-1.03175
SLC34A2	0.4911
LOC284402	0.491
NPTN	1.07975
UPP1	-1.55475
SLC6A9	1.2405
OR7G3	0.408
CISD1	-0.980666666666667
ZNF545	0.1895
SYT14	-0.004
NT5C3L	0.568166666666667
ZNHIT3	0.5435
SNRPD3	0.41375
KIAA0701	0.242875
UNC93B1	0.289166666666667
GMNN	-1.394375
SPCS2	0.699333333333333
LOC388524	-0.573
NAPRT1	1.733875
PNLIPRP1	0.0203333333333333
OR6V1	0.478
PRKAB1	0.7175
EYA4	-3.75
KIF20A	-2.9855
ALG10	0.2715
ITPKC	1.28216666666667
LMX1B	1.48566666666667
RPUSD4	-1.38383333333333
C7orf34	0.0738333333333334
DLGAP2	-0.127
PFN1	-1.2018
MICALL2	-0.754166666666667
ZNF654	-0.351
SS18L1	-0.0795
SLC16A8	0.133
MKI67IP	-0.8765
ITGB3	-2.183375
TCEA3	2.831
CEP152	-2.6413125
CLIP1	1.637125
ZNF75	0.624125
ATP5C1	-1.17633333333333
NUDT5	-1.614
PSCDBP	-1.36525
UBP1	-1.057
RBM27	0.4435
C13orf15	1.333125
ZNF282	0.377
ZNF222	0.5502
COL10A1	0.82475
PRDM15	-0.400875
TTTY5	0.2335
FAM9C	-0.952333333333333
C20orf67	0.6275
GNG13	1.211
F12	0.39825
C1orf41	-0.0765
CPXCR1	-0.2665
GSK3A	0.202125
SUPT6H	1.26716666666667
PI16	-1.55766666666667
ELL2	-0.85275
C9orf167	-2.23766666666667
PVRL3	-4.0878
FLJ38596	1.79775
ADAM20	0.49225
GPR89A	0.5725
GPR87	-4.3825
ZNF30	1.22625
SMR3B	0.111333333333333
ZNF770	0.180375
TRPC4AP	0.0581666666666667
DKFZP686E2158	0.532166666666667
C2orf28	0.644833333333333
FREM1	-3.80816666666667
LAMA4	-1.04666666666667
ADPRHL2	0.84
EIF4G2	0.341166666666667
GUCA1A	-1.216
CTNNA2	-1.7135
NUDT15	-1.51033333333333
CEPT1	0.0795
ZNFX1	1.5644
CCDC92	0.77475
TDRD1	-1.5615
KCNK5	-3.2125
ETNK1	0.748166666666667
LTA	-0.0145
TTPA	-0.21
B3GALNT2	-0.736
SC65	0.289666666666667
PEX5L	-1.23975
EPS15L1	0.0035
MGEA5	-0.058
HIST1H3A	0.5275
ING1	1.803625
BCAT1	-3.845125
ORC6L	-3.42863636363636
KLK11	-6.088
C19orf28	-1.900375
DNER	-5.531125
MED22	-0.517857142857143
ETV6	1.45758333333333
CHAC2	-2.48275
CD300E	-0.165
CEBPB	0.205833333333333
ZNF398	-0.53525
LRCH3	-0.3845
HMGA1	-2.45533333333333
CAPN7	0.0703333333333333
MGC5566	-3.1965
CCL3	2.65325
NANOS1	-1.59875
ZFYVE19	0.58175
APITD1	-0.2575
PARD3	0.527125
IRAK4	0.111
SERPINI2	-0.316
CEP170L	-1.226
TTC9	3.00825
MYOM3	-2.3805
MLPH	2.8735
LOC222699	0.7105
NRG1	-2.547
TBC1D9	6.00190909090909
TTK	-2.464
ZNF557	1.0196
DDX41	-0.0456666666666667
FANK1	-0.126
UBE2D2	-0.0405
PSMB10	-0.063375
MYH7B	1.6175
GABARAPL2	0.55175
MARVELD2	2.9325
DGCR2	1.33933333333333
UNC45A	0.316666666666667
C6orf72	-0.112
ZNF683	2.941
GIT2	-0.271625
CASK	1.34616666666667
C14orf161	4.35533333333333
LRRC44	2.24875
TIFA	-0.241875
UTP11L	-0.693375
C6orf65	-1.64275
FDPS	-0.42325
DUSP9	-2.4299
SLC17A8	0.5925
OR51G1	0.297
NANS	-0.69025
OLFML1	0.3465
ATP10B	-1.57
NPAS3	-0.44475
PRKCA	-2.832
GGA2	1.0175625
LCE4A	0.3575
SPANXN3	-0.39375
CCDC115	1.271375
SDCCAG3	-0.8275
GLIPR1L1	0.7135
TTC1	0.244
C17orf76	-0.469
MAD2L2	-1.97275
HIPK1	0.1091
LRRC3B	-0.239
CLN3	0.358136363636364
C17orf47	0.597
FMN2	-3.488125
TUBB1	-1.603125
WAPAL	-0.2615
C3orf21	-1.459625
SCN5A	-0.7277
SMYD1	0.7665
BEX5	0.10275
ZNF192	-0.512
SEC22A	0.162166666666667
GRIA2	1.37284615384615
KIAA0825	-0.98625
NUSAP1	-2.77990909090909
LANCL1	-0.037125
C15orf40	0.0027
ZNF645	0.767875
GPR61	0.21525
NLRP14	-0.2735
SNX21	0.0286
C1QTNF8	0.1785
C17orf46	0.41775
IFNA8	0.374
SPRR1B	-1.50783333333333
FLRT1	-0.41525
SNX17	0.3635
ASB2	-1.9435
HBG1	-4.792
RPRML	-2.48425
JOSD2	-0.0623333333333333
PLSCR3	-0.996
SPOCD1	-2.10833333333333
RAB39	-1.163
GHRH	-0.3755
ITIH5L	3.06475
C17orf37	1.861
SMCR8	0.69825
DPY19L2P3	1.37466666666667
IL11RA	0.254166666666667
GDF3	-4.275
RPS6KB1	-0.0498333333333333
DNAJC19	0.4831
TOP1	-0.0675
CRCT1	-0.7205
MPST	-0.422125
DPM2	-0.21725
FAM38B	0.4015
SLC18A1	-3.09533333333333
FARP1	-1.14016666666667
PAX7	0.2835
TUBD1	-0.7775
GNL3	0.417125
BTG2	1.20653333333333
NDUFS6	0.1975
C1orf79	-1.6035
ERAL1	0.4145
ECHS1	-0.0945
VPS4A	-0.356
CYP11A1	-1.711125
ABCC6	-1.98335714285714
PBX4	-4.106
MOSC1	-3.492875
NCF4	-0.31925
HYMAI	-0.00750000000000001
NAGPA	-0.1255
OTOP2	0.13825
ACOT12	0.49975
MTHFD2L	1.272625
LOC441376	3.3675
C19orf34	-0.721
RAB1B	-0.24475
ALDOAP2	-0.1395
NTRK1	-2.943
ARTS-1	0.9082
SLC6A11	-0.783
NAP1L2	-2.50675
CNGB1	-0.0531666666666667
EPB41L4B	-0.199916666666667
FAM134B	4.27925
HS3ST3A1	-2.96416666666667
CPXM2	1.67525
SIRPB2	0.536
CHORDC1	-1.71916666666667
TRIB3	0.187
SLC2A5	0.61875
C2orf49	-1.292
DDX5	0.671
OR5L1	0.4205
ANAPC4	0.084
ZSWIM1	0.9345
LOC93622	0.617625
KCNK3	-0.7964
RP11-35N6.1	-2.3765
ZFP161	0.602333333333333
AQP9	1.55125
SLC15A2	-0.0863333333333333
MREG	0.0168333333333333
OR9I1	0.644
PDLIM2	-1.07
ADAM7	0.6545
GSTCD	-0.359666666666667
WDR21A	0.064
SLC12A8	0.517333333333333
TMEM174	-0.052
IGSF3	0.432833333333333
LRRN1	-3.4965
LOC402117	-0.189
SRPK1	-2.25416666666667
LY6K	-2.43425
NFIA	1.539
PTCD3	-1.262875
LEP	0.0406666666666667
PCDH21	-1.31233333333333
MAPKAPK2	-1.41371428571429
NMNAT1	-0.337166666666667
LHFPL2	0.062
C9orf43	0.91775
DIP2A	-0.734333333333333
ACTR8	0.379125
CCDC34	0.16675
PTPN22	-1.94275
ITGA3	-0.459
FAM129C	0.04825
RABGGTA	1.1435
UNC45B	0.18675
KIAA1033	-0.08975
ZNF510	0.313166666666667
CYP2D6	-0.632166666666667
SLC26A10	-1.746
STX8	-0.454
LUZP1	-0.827125
WDR89	0.113
EIF4G3	0.0204
C5AR1	0.170875
ZNF623	1.6065
A2M	-0.5875
TGM7	0.1895
GRPEL1	0.291833333333333
LMNB2	-1.9186
ROCK2	-1.02883333333333
SNX16	1.47125
CCDC66	0.6935
ANXA3	-1.47225
KIAA1609	-0.392125
EED	-1.4045
RNF32	0.534666666666667
HES1	-0.4736
CLC	0.42
ISL1	-0.624666666666667
KIAA0528	0.70575
MANEA	0.50325
C1orf61	-2.629
hCG_2001000	0.478
RAPGEF6	0.8829
KIAA0020	-1.00283333333333
NEIL1	0.86825
C16orf45	2.263375
RBM10	0.145666666666667
C10orf125	-2.659875
MRS2L	-0.56025
DNAH17	-1.120875
C19orf10	-0.71925
C1orf160	0.82775
SLFN12	-1.417
EXOC3	-0.0803333333333333
HIST3H3	1.08375
NCOR2	0.503833333333333
TNFRSF9	-0.8495
MFSD8	1.17025
ALX1	-3.12066666666667
NOL1	-1.00975
PODN	0.053
TIAL1	-1.22325
HIST1H1E	0.372
NPY6R	0.31575
TM4SF4	0.98275
CORO2A	-0.04275
ETNK2	1.81433333333333
APOE	-0.0243
ANGPT4	0.238
HDGF2	-0.20525
G30	-0.064
ST8SIA4	-0.893857142857143
F2RL1	1.8335
FAM19A4	-2.235
CCAR1	-0.56975
B3GNT7	0.14775
OPHN1	0.1823
DSCR6	0.398
C21orf13	1.86433333333333
GAS2L1	-0.43
RFX3	0.172333333333333
COPS4	0.56025
BCHE	-5.60033333333333
BCL2	2.6995
HBZ	-3.2495
ARL13B	-0.61725
MAPBPIP	0.877125
MYO15B	0.624
SPZ1	-0.05175
KIAA1324	4.08144444444444
PLCL2	-2.44
C4orf29	0.000249999999999996
WDFY2	-1.187125
ZNF284	0.072
NAALADL1	-1.3505
DUSP5	1.29666666666667
PXDN	-2.03325
SLMO1	-0.5035
TNXB	0.1181
BIRC7	-1.342
A4GALT	-0.156833333333333
TIMM22	0.05975
FAM110C	1.3605
TOMM34	-0.82625
ABHD9	-0.1595
ADAM32	-0.6715
CRHBP	0.5045
AQP2	0.48375
LOC130355	1.10225
ZNF187	0.611166666666667
ZNF816A	0.8365
F7	-1.1265
CNOT1	-0.5939
SLC13A4	0.4735
ZBTB11	-0.3675
B3GALT5	0.767
EXOC2	2.14766666666667
IRS1	1.2101
TMEM1	0.2735
MRPL34	0.146166666666667
SAMM50	-1.06975
CDC42EP3	0.507875
HSF2	-0.8113
MFN2	0.6225
TSPAN7	-2.49683333333333
NUCB1	0.755833333333333
RHOH	0.46675
ARL16	0.231
TACR1	-0.00925
SFRS5	0.14
SNX25	0.72
RHBDF1	0.7975
PCDH18	-0.628333333333333
HMG1L1	-1.71225
MYO5C	1.49175
MAPK10	1.2355
LDHAL6A	-0.5085
NUDT12	2.18166666666667
NCAM1	-0.481625
GLIS2	0.8165
GGTL4	1.02275
DAPP1	-1.8975
ATF7	0.482125
KIAA0748	-2.126
NFIL3	-3.46425
TM6SF1	0.646
SEZ6	0.28125
NANOS3	-1.17533333333333
DNAJA3	0.7335
CLDN6	-3.152
CIITA	1.4036
EPHA4	-3.55933333333333
FANCC	-0.73675
CMTM3	-2.038125
PSG3	0.494375
MRPL15	0.80025
C21orf59	-0.57975
PLCXD2	-0.2715
C2orf34	-0.266625
UBE2L6	1.99575
MED14	-0.163666666666667
HP1BP3	0.156
C6orf208	-0.4855
TPBG	1.5165
OSR2	-2.044125
XPC	0.211666666666667
KLHL7	-0.664916666666667
CCR3	0.131166666666667
AGTPBP1	-1.52866666666667
PCSK6	0.402866666666667
STAT5A	-0.1163
FAM18B	0.34925
LONRF2	0.995333333333333
PTPN2	-0.29725
SF3A3	-0.737
EFCBP2	-0.58175
HCFC1	-0.183833333333333
AHNAK	0.67705
ACTR5	0.215
KIF14	-3.66028571428571
TENC1	1.27275
HEATR5B	1.224
YIPF2	0.4075
MYEOV2	1.669
DUSP18	0.75425
KIAA1012	0.86625
AHR	-1.79933333333333
C17orf53	-1.43466666666667
PTPRH	-4.55025
ATP6V1C1	1.9966
TAS2R3	0.66
LOC440356	-0.423
COQ10B	1.0225
PSMF1	0.99525
SORBS2	2.7995
NFE2L2	-0.3125
TMCO7	-0.34975
SH3PXD2A	-2.3812
SH2D2A	-3.08575
SPINK5	-4.33575
MRPS24	-0.20725
OPA3	0.184875
TRAF7	-0.169333333333333
C4orf35	-0.134166666666667
MT1G	-0.7975
MGC39545	0.74925
HS1BP3	0.6026
OR2B2	0.1975
CHRM4	-0.01
SFRP2	-5.20791666666667
RIC3	2.903
ART1	-0.061
C6orf1	1.453625
DUS4L	-0.39625
C10orf104	0.1335
TNFAIP6	-1.4655
RTEL1	-0.7395
CCT4	-0.4138
ZNF709	1.37775
CHMP6	1.10683333333333
UPP2	0.7045
CYP19A1	-3.42525
CD151	-0.9445
NDUFA13	0.458666666666667
ARFRP1	-0.346166666666667
FAM26B	0.257
CRYBA1	0.28
MRPL41	0.443
NPFFR2	-1.818375
HRH2	0.4215
SCAMP3	0.4835
MTMR6	0.1126
MTG1	-1.2105
UBTD1	-0.08075
CRABP1	-3.811
FLJ33790	0.9752
KIAA1908	0.974333333333333
GPR158	0.1525
PACSIN3	-0.863166666666667
OMD	-0.7415
CATSPER1	-1.01416666666667
HOXB8	-0.894125
FBXO46	0.457
OAS1	2.93766666666667
SVIL	-2.86575
PHB2	-0.316
ADCY3	-0.832
NDRG2	0.910833333333333
ERMAP	0.3284
APBA2	-2.7015
IGSF9	2.14525
WNT6	-0.982642857142857
MYCBPAP	2.363
ATP2B2	0.5815
CPVL	-1.722
TRAM2	-1.40691666666667
NOP5/NOP58	-0.71525
ZNRF4	0.2125
TLK1	0.207375
MTMR12	0.412142857142857
ZNF384	0.308
FAM9B	-3.07325
RPN1	0.0526
PMVK	1.5725
EIF3D	0.3013
SIX2	-0.614
HPS1	0.400785714285714
RNF7	0.64825
PSKH2	0.025
KCTD13	0.413166666666667
CSMD3	3.0142
FBF1	-0.1425
IL8	-5.622625
SERPINB13	-0.316166666666667
FBXL20	0.41725
BLR1	0.579
SH2B1	0.338
RFNG	0.210625
RAB20	0.0825
RBM7	-1.46375
POLR1A	-0.9525
TMPRSS4	-3.37125
TAF9	-0.11225
TERF2	0.5215
TNFRSF1A	-0.607166666666667
ACADVL	-1.26866666666667
GTF2H5	-0.314
EDG8	-1.30233333333333
C9orf140	-1.545375
UST6	-0.22325
ZBTB8OS	-0.3595
ZNF710	-0.2105
GPR174	-2.1475
ATP6V0A2	-0.1605
KIAA0319L	1.36025
XKRX	0.4115
DOPEY2	0.1724
SDHD	-0.607416666666667
SUMF1	2.30375
OSM	1.782
OPN3	-1.9035
DAGLB	-0.109
PPFIBP1	-0.8205
TRIM63	-4.54975
C10orf53	-0.6425
LYPD3	2.01666666666667
BCL7A	0.78925
AGER	-1.07783333333333
TCF19	-1.21675
SAT2	0.20825
PFTK1	-0.159833333333333
GABRE	-3.857
C15orf38	0.7592
FIS1	0.3615
KCNV2	0.34875
CLPS	0.6325
PPCDC	0.026125
FOXN2	-0.265
NT5E	-4.3443
CD83	0.35775
IL18	-1.457875
VPS16	0.463
IGFBP2	-0.809333333333333
NOTCH2	-0.37
SIGLEC1	3.2965
CD93	4.153
SULF2	-4.40175
CEP164	-0.384625
P53AIP1	0.353666666666667
TOR2A	-0.24
ZNF136	0.5765
MGP	-0.0429
CCDC144A	-0.141166666666667
TRPC1	-1.09983333333333
SMS	-0.0305
MAPK7	-0.919166666666667
RRAGC	0.9215
PARD6A	0.460666666666667
NUB1	0.795333333333333
SYNGR4	0.545
OR11H12	0.1355
WIF1	0.0767142857142857
GCH1	-0.956
OR11H4	0.3665
SLC44A5	-0.902
GPRIN2	-0.8845
LOC401431	1.20225
CPA4	-2.2784
MELK	-2.88444444444444
IL15RA	-0.82075
CUL3	1.320125
HMBOX1	-0.45975
PODXL	-2.30375
CCT6B	1.80133333333333
COMTD1	0.897
MUC20	0.4015
GPX2	-2.993625
ITK	-2.19475
FBXL5	2.1355
C13orf27	-1.436
DEFA5	-0.238
TRHDE	0.142
MTP18	-1.1335
UQCRQ	0.391
ITGB2	0.364166666666667
CSRP2BP	0.985
TAS2R44	0.459
PHPT1	0.7605
FAM44C	0.6425
ERH	0.86975
MPHOSPH1	-2.01666666666667
MORC1	-0.0615
PARVB	-2.864
LAMA1	-3.09108333333333
PGBD3	-0.868
GIMAP6	3.29525
AREG	-3.67466666666667
LIPT1	0.1245
MGC99813	-1.4095
C1orf201	0.547166666666667
GRIN2A	-1.0463
MAN2C1	-0.429875
NSUN5	-0.0925
SF3B5	-0.22325
MYC	-1.788875
NRXN1	-0.969727272727273
ZNF18	0.392
SPDYA	-0.23825
SLC37A1	0.912
DECR2	0.0305
ANKRD38	-0.952625
SPTLC3	-1.54791666666667
SUPT16H	0.215875
DTWD2	0.488
ULBP1	-0.7455
ZADH1	0.588833333333333
OIP5	-2.979
IL10RB	-0.234666666666667
OTUB2	1.077125
VWA3A	0.195166666666667
SPIC	1.0245
OR6C4	0.191
PSCD4	0.539166666666667
DPY19L2P2	0.0025
TRAPPC6A	1.44683333333333
C21orf2	0.173166666666667
CEMP1	1.18825
LIN7B	0.814
E2F7	-1.93133333333333
VCP	0.03975
LAMA3	3.1265
BGN	-0.53275
GPR160	2.1305
COCH	-3.535
GPR81	3.34416666666667
APOBEC3F	-2.628
tcag7.1017	-0.23575
C1orf32	0.3065
SCGB1D2	5.43725
FLJ43987	-0.423
C6orf170	0.85825
KLK9	0.1415
GPD1L	0.82675
VPS37B	-0.3595
ATG3	-0.2815
ADAMTS17	0.274
KLHDC2	0.319
NDUFV2	0.092
BLK	-3.4735
MATN4	-0.742
GPM6A	-1.002
GBP4	3.58583333333333
TMEM162	0.663833333333333
PKP2	-2.5775
HRASLS	-0.789222222222222
MMP1	-5.358
SFXN3	-0.4417
FSD1	-2.40466666666667
ST6GALNAC3	-1.98933333333333
CA12	3.4805
NCOA6	0.41675
C19orf58	0.055
PPP4R1	-0.299666666666667
MAN1A2	-0.163833333333333
IKBKAP	-1.075
UPF1	0.668166666666667
KIAA1219	1.18475
WNT16	-0.6486
SNW1	0.21975
IL18RAP	1.3325
RPP30	-1.376125
CDC40	0.277928571428571
SETD3	0.514166666666667
SLAMF6	-0.68175
ELK4	-0.705
TRIM47	-0.0485
ACOX3	2.59725
TRIM6	1.818875
KIAA0372	-0.226166666666667
TP53AP1	0.68425
SMURF2	-0.7155
ADAD1	0.2425
EBP	-0.5649
KRTAP13-2	0.075
FLJ36874	-0.616333333333333
TOR1A	-0.0843333333333333
P2RY4	0.5445
GPBP1	0.696
TRPV1	0.141875
ADAMTS12	-1.0635
PES1	-0.6588
ATG4A	1.0795
MAGEA10	-4.98825
WFS1	1.756
CC2D1B	-0.817333333333333
PABPN1	-0.352375
SLC25A30	-0.05925
SLCO1C1	-0.987
SLC22A5	2.11775
KIF23	-3.20066666666667
SYN2	-1.2005
ASPN	4.245
CENTG2	1.75375
QSOX2	-1.2395
FLJ10815	0.814166666666667
STK24	-1.095625
SPEG	0.1368
STK10	0.0748333333333333
DACT2	-3.2805
AAAS	-0.2075
SSX3	-1.980125
ABCD3	0.9448
C4orf12	0.873375
PARVG	-0.296833333333333
FIG4	2.373
C9orf46	1.55475
TMCO6	0.095
IGHMBP2	-0.49375
DUS2L	-0.811
FAM3C	-0.7500625
TMEM16D	-3.577375
DCTN4	1.3295
KCNH3	-0.76
EIF2AK2	1.8515
AP1S3	-0.15025
CST4	3.721
PAM	-2.535375
NUTF2	-1.1915
CITED2	-0.4193
SLC39A4	0.74975
C2orf52	-0.759
GRM3	0.40275
C12orf49	1.135125
CCDC49	0.7741
GRAMD1B	-1.892375
FNDC4	-1.944
SIAH2	1.66925
GDPD4	0.398
C21orf87	0.93625
ATP5A1	-0.0906666666666667
C16orf63	-0.27825
LOC388135	-1.36383333333333
ATP5J2	-0.800875
MMP3	-6.18525
EMID2	-0.57725
CRHR1	0.17025
WDR70	-0.34125
C13orf31	0.343
ZFAND1	1.32075
CCL18	3.75716666666667
C3orf49	0.202
RINT1	-0.891
KIAA0408	-2.92383333333333
F13A1	3.9208
SLC10A1	0.114666666666667
OGN	-4.0745
GIPC2	-2.4195
XPO6	-0.400166666666667
LCE1A	-0.1315
FMR1	0.9626
LOC374920	-0.0415
DUSP3	0.798125
ANKMY1	0.53375
C7orf50	0.332
BBS9	0.181
UNC119B	0.41175
C9orf72	0.4985
MGC35440	0.45375
ENTPD6	0.800875
PPP1R2P9	0.3405
ERCC4	0.79825
FAHD2B	-0.469
HMHA1	1.3485
HACL1	-0.7135
RAD23A	-0.280166666666667
