Hybridization REF	TCGA-A2-A0EV-01A-11R-A034-07
PROM1	-1.11333333333333
SIGLEC10	3.384
COPG	0.525
FAM26E	2.07825
TRIP4	1.19525
SNX3	-0.0255
C1orf175	0.373333333333333
PPY2	0.20275
C14orf152	0.38375
FTSJ1	-1.22533333333333
DST	0.0605999999999999
LOC554235	-0.503666666666667
GLRX5	-0.56325
C20orf12	2.0151
CAB39	0.1595
MSH2	-1.38316666666667
PIP4K2C	1.066375
CYLD	1.493375
WTAP	0.652875
MGAT4A	1.32366666666667
TSC22D4	-0.3718
CHRM2	-1.9535
PPYR1	0.00600000000000001
CCNH	-0.208833333333333
RRM1	-0.76525
ECAT8	-2.978
LOC400120	-0.43925
GABRA4	-0.747625
C14orf4	1.46116666666667
C1orf59	0.067
CTDSPL	0.104583333333333
NHEDC2	-0.6395
PDE11A	0.095125
KLHL29	-1.76
CD5	0.00649999999999999
TSPAN9	1.19013333333333
WDR67	-1.02375
THUMPD1	0.5691
C18orf17	0.495
CLYBL	-0.819
FLJ13231	-0.556625
CMBL	1.132625
LECT2	-0.14
NKAPL	1.97433333333333
LOC654780	-0.4265
OR4C6	-0.562
RAB30	0.437833333333333
TSSK4	-0.861
TMEM163	1.1255
OSBPL11	0.356916666666667
GNB5	-0.394166666666667
CCL21	0.613
C1orf121	0.333333333333333
FMO2	3.6626
RPTN	0.3645
MSTN	0.0045
VCL	-0.461785714285714
FYTTD1	-0.16475
C11orf1	0.21375
CCDC88C	-0.1086875
HFE	0.875277777777778
MOGAT1	-0.895
FAM125B	0.492666666666667
IRGQ	0.4785
RAVER2	-0.76575
AKAP5	-2.477
SSSCA1	-0.2665
C11orf63	-0.466625
ACTG2	0.4947
PORCN	-0.7335
DTL	-1.56754545454545
TMEM151	0.30175
FAM122C	-0.85475
RSAD2	3.9053
BAT4	0.6115
KRTDAP	-2.88216666666667
MYH8	0.00462500000000005
CRTC3	0.29175
LRRFIP2	-0.3185
INTS4	-0.228666666666667
TTN	-0.815833333333333
SLC26A5	-0.4855
PLLP	-0.35525
RGS6	0.919875
SRGAP3	0.689375
ZNF525	0.416166666666667
NBR2	0.186
C13orf1	0.3664
ZNF137	0.2425
CEP27	-0.9935
BEST2	0.3675
RNF121	0.01775
DMRTC2	1.78425
C8orf76	-0.44275
BCCIP	-0.251125
MEST	-1.065
HTRA2	-0.0475
ANGPTL2	1.1415
ILKAP	-0.510333333333333
ERAS	-0.1435
HBS1L	0.392875
CPA5	-0.377
TMEM30A	1.24
CD300LF	2.53033333333333
WISP3	1.1425
CRK	0.349857142857143
PDS5A	-0.4243
BRPF3	0.584
NEDD9	0.35775
SMPDL3B	1.50475
PSG6	-0.5395
PSMD13	0.2
ETV5	-1.3363125
OR51A4	0.3795
BTBD7	0.867333333333333
GSTO1	-0.323
hCG_16001	0.15
MAD2L1BP	0.395666666666667
COX6A2	0.6945
SCNN1A	2.101
LSM1	0.520333333333333
UGT2B11	-3.55725
IDUA	-0.14
PPP2R3C	-1.02216666666667
COX11	-0.740666666666667
PDZK1	2.01925
ZNF443	0.249166666666667
MGC21874	1.18333333333333
ZNF323	1.2584
KRTAP10-10	0.7885
CXCL6	-0.664
SLC34A2	4.1633
LOC284402	0.1605
NPTN	1.42533333333333
UPP1	-2.23091666666667
SLC6A9	-0.919
OR7G3	0.58725
CISD1	-1.25283333333333
ZNF545	-0.417666666666667
SYT14	-0.894
NT5C3L	0.180833333333333
ZNHIT3	0.547333333333333
SNRPD3	-0.33925
KIAA0701	0.71925
UNC93B1	-0.419666666666667
GMNN	-2.184
SPCS2	-0.453833333333333
LOC388524	-0.511
NAPRT1	0.65825
PNLIPRP1	0.36275
OR6V1	0.4045
PRKAB1	-0.10975
EYA4	-1.65133333333333
KIF20A	-2.162
ALG10	0.475
ITPKC	0.652
LMX1B	1.22333333333333
RPUSD4	-0.5625
C7orf34	0.0928333333333333
DLGAP2	0.213142857142857
PFN1	-0.974
MICALL2	0.3445
ZNF654	0.086
SS18L1	-1.07125
SLC16A8	0.06325
MKI67IP	-0.8165
ITGB3	-0.631
TCEA3	3.02575
CEP152	-1.93686666666667
CLIP1	1.210875
ZNF75	0.06425
ATP5C1	-0.349666666666667
NUDT5	-0.1565
PSCDBP	1.115
UBP1	-0.5105
RBM27	1.13575
C13orf15	2.582
ZNF282	0.0718
ZNF222	0.1461
COL10A1	6.40525
PRDM15	-1.011875
TTTY5	-0.237
FAM9C	-0.315111111111111
C20orf67	0.1925
GNG13	-0.5875
F12	0.486
C1orf41	-0.7155
CPXCR1	0.2245
GSK3A	-0.20475
SUPT6H	0.718666666666667
PI16	1.71816666666667
ELL2	-0.9075
C9orf167	-1.41683333333333
PVRL3	-1.694
FLJ38596	1.18025
ADAM20	0.183
GPR89A	0.5735
GPR87	0.118
ZNF30	0.70425
SMR3B	-0.512
ZNF770	0.06325
TRPC4AP	-0.368666666666667
DKFZP686E2158	0.2625
C2orf28	-0.155666666666667
FREM1	-1.31016666666667
LAMA4	0.4375
ADPRHL2	-0.0535
EIF4G2	0.355666666666667
GUCA1A	-3.9775
CTNNA2	-1.491875
NUDT15	-1.39883333333333
CEPT1	0.214833333333333
ZNFX1	1.2182
CCDC92	1.3475
TDRD1	-1.11
KCNK5	-2.35616666666667
ETNK1	0.800166666666667
LTA	-0.2315
TTPA	-0.7402
B3GALNT2	-0.599625
SC65	-0.391666666666667
PEX5L	-1.426375
EPS15L1	-0.23075
MGEA5	0.31925
HIST1H3A	1.372
ING1	-0.479375
BCAT1	-2.454125
ORC6L	-2.68754545454546
KLK11	-4.76533333333333
C19orf28	-1.54475
DNER	-6.40675
MED22	-0.680357142857143
ETV6	1.18333333333333
CHAC2	-2.185
CD300E	0.5605
CEBPB	0.716
ZNF398	0.456
LRCH3	0.734
HMGA1	-1.00983333333333
CAPN7	-0.1485
MGC5566	-2.76025
CCL3	2.882375
NANOS1	0.188714285714286
ZFYVE19	0.106
APITD1	-0.163166666666667
PARD3	-0.0825
IRAK4	-0.0491666666666667
SERPINI2	-0.029
CEP170L	-0.01575
TTC9	2.86975
MYOM3	-2.062
MLPH	1.264
LOC222699	0.7195
NRG1	-1.57827272727273
TBC1D9	3.98763636363636
TTK	-2.027
ZNF557	0.56
DDX41	0.0878333333333333
FANK1	1.17
UBE2D2	0.545625
PSMB10	1.2075
MYH7B	-1.0825
GABARAPL2	-0.43
MARVELD2	2.41316666666667
DGCR2	0.809166666666667
UNC45A	-0.0828333333333333
C6orf72	1.1195
ZNF683	4.79325
GIT2	0.161625
CASK	0.6375
C14orf161	4.526
LRRC44	1.443
TIFA	0.128625
UTP11L	-0.68325
C6orf65	-0.30775
FDPS	-0.0915
DUSP9	-2.0732
SLC17A8	2.4986
OR51G1	0.000666666666666649
NANS	0.1015
OLFML1	1.88225
ATP10B	-1.28425
NPAS3	-0.55075
PRKCA	-2.3118
GGA2	-0.286125
LCE4A	0.7785
SPANXN3	0.092
CCDC115	0.770125
SDCCAG3	-0.8785
GLIPR1L1	-0.33375
TTC1	0.7755
C17orf76	0.6515
MAD2L2	-1.2605
HIPK1	0.1727
LRRC3B	-0.638
CLN3	-0.674272727272727
C17orf47	0.4125
FMN2	-2.7585
TUBB1	-1.464
WAPAL	-0.056
C3orf21	-0.422375
SCN5A	-1.0201
SMYD1	0.44475
BEX5	-1.36725
ZNF192	0.33
SEC22A	0.182666666666667
GRIA2	0.0882307692307694
KIAA0825	-1.05175
NUSAP1	-1.888
LANCL1	0.336
C15orf40	0.0714
ZNF645	0.193666666666667
GPR61	0.34475
NLRP14	-0.149
SNX21	-0.0562
C1QTNF8	0.4185
C17orf46	-0.2615
IFNA8	0.4655
SPRR1B	-0.969833333333333
FLRT1	-0.15
SNX17	0.115
ASB2	-0.606666666666667
HBG1	-6.232
RPRML	-2.686
JOSD2	0.0111666666666667
PLSCR3	0.71025
SPOCD1	1.88816666666667
RAB39	0.5175
GHRH	-0.513333333333333
ITIH5L	0.806666666666667
C17orf37	1.4045
SMCR8	0.2475
DPY19L2P3	-0.783333333333333
IL11RA	1.00283333333333
GDF3	-3.85066666666667
RPS6KB1	0.1095
DNAJC19	0.2217
TOP1	-0.405
CRCT1	-0.672
MPST	-0.297
DPM2	0.22675
FAM38B	-2.48816666666667
SLC18A1	-2.74983333333333
FARP1	0.228166666666667
PAX7	-0.0165
TUBD1	-0.274
GNL3	-1.260875
BTG2	1.60273333333333
NDUFS6	0.068
C1orf79	-1.75675
ERAL1	0.4345
ECHS1	0.7135
VPS4A	-0.251833333333333
CYP11A1	-0.98025
ABCC6	-2.47178571428571
PBX4	-0.3215
MOSC1	-1.55575
NCF4	0.679
HYMAI	0.7365
NAGPA	-0.58625
OTOP2	0.1795
ACOT12	0.41275
MTHFD2L	-1.41225
LOC441376	2.842
C19orf34	-0.2315
RAB1B	-0.7705
ALDOAP2	-0.361
NTRK1	-1.99466666666667
ARTS-1	1.506
SLC6A11	-0.218
NAP1L2	-0.8295
CNGB1	0.3155
EPB41L4B	0.0566363636363636
FAM134B	2.14675
HS3ST3A1	-0.0488333333333333
CPXM2	5.88
SIRPB2	0.525
CHORDC1	-0.627166666666667
TRIB3	-1.05766666666667
SLC2A5	0.93975
C2orf49	-0.358833333333333
DDX5	-0.11275
OR5L1	1.4565
ANAPC4	-0.214833333333333
ZSWIM1	0.696625
LOC93622	-0.154
KCNK3	-0.5182
RP11-35N6.1	-1.98542857142857
ZFP161	0.182
AQP9	4.31025
SLC15A2	0.454666666666667
MREG	0.574833333333333
OR9I1	-1.953
PDLIM2	-0.220142857142857
ADAM7	-0.167
GSTCD	0.439166666666667
WDR21A	0.2035
SLC12A8	1.3945
TMEM174	-0.10325
IGSF3	0.688
LRRN1	-0.1865
LOC402117	-0.823
SRPK1	-1.30866666666667
LY6K	-1.7595625
NFIA	1.832
PTCD3	-0.748375
LEP	2.56666666666667
PCDH21	-1.33616666666667
MAPKAPK2	0.851071428571429
NMNAT1	-0.522333333333333
LHFPL2	1.030125
C9orf43	0.728
DIP2A	-1.078
ACTR8	-0.180875
CCDC34	-0.57775
PTPN22	-0.394875
ITGA3	-0.336
FAM129C	-0.788666666666667
RABGGTA	0.105833333333333
UNC45B	0.26975
KIAA1033	-0.380625
ZNF510	0.0913333333333333
CYP2D6	-0.991833333333333
SLC26A10	-2.5205
STX8	0.63875
LUZP1	-0.142375
WDR89	-0.557
EIF4G3	-0.2177
C5AR1	1.227125
ZNF623	-0.4645
A2M	0.65675
TGM7	0.369
GRPEL1	-0.747833333333333
LMNB2	-1.9872
ROCK2	0.126833333333333
SNX16	0.051875
CCDC66	-0.5015
ANXA3	-0.45025
KIAA1609	-0.742125
EED	-0.89875
RNF32	0.144
HES1	0.3633
CLC	0.6892
ISL1	0.131666666666667
KIAA0528	0.48275
MANEA	0.727625
C1orf61	-3.4205
hCG_2001000	0.95775
RAPGEF6	0.3513
KIAA0020	-0.952166666666667
NEIL1	0.5835
C16orf45	0.8175
RBM10	-0.382833333333333
C10orf125	-1.03875
MRS2L	-0.9275
DNAH17	-1.06975
C19orf10	-0.60425
C1orf160	0.402
SLFN12	0.4475
EXOC3	0.081
HIST3H3	1.19475
NCOR2	0.633166666666667
TNFRSF9	0.78775
MFSD8	-0.229
ALX1	-3.10433333333333
NOL1	-1.65825
PODN	3.52975
TIAL1	-0.49625
HIST1H1E	-1.26225
NPY6R	0.2865
TM4SF4	0.31875
CORO2A	0.62125
ETNK2	0.370333333333333
APOE	1.2378
ANGPT4	-0.1435
HDGF2	-0.704
G30	0.9945
ST8SIA4	0.337875
F2RL1	0.71125
FAM19A4	-2.67166666666667
CCAR1	-0.95925
B3GNT7	-0.42925
OPHN1	0.1574
DSCR6	1.4305
C21orf13	2.079
GAS2L1	0.222166666666667
RFX3	-0.3985
COPS4	0.499125
BCHE	-3.9525
BCL2	2.214125
HBZ	-3.35133333333333
ARL13B	0.259125
MAPBPIP	1.17875
MYO15B	-0.585375
SPZ1	0.86325
KIAA1324	3.07377777777778
PLCL2	-0.519125
C4orf29	-0.224
WDFY2	-0.761
ZNF284	-0.136
NAALADL1	-0.239
DUSP5	-0.654833333333333
PXDN	0.777125
SLMO1	-1.49325
TNXB	0.1765
BIRC7	0.0795
A4GALT	0.461166666666667
TIMM22	-0.2825
FAM110C	1.34225
TOMM34	-0.89025
ABHD9	0.5345
ADAM32	0.8875
CRHBP	0.577
AQP2	0.433
LOC130355	0.37025
ZNF187	0.427833333333333
ZNF816A	0.885
F7	-0.820375
CNOT1	0.0345
SLC13A4	-0.87825
ZBTB11	-0.871
B3GALT5	0.45725
EXOC2	0.959
IRS1	-0.0486
TMEM1	-0.0258333333333333
MRPL34	-0.171666666666667
SAMM50	-0.86225
CDC42EP3	-0.06275
HSF2	-0.7163
MFN2	0.12375
TSPAN7	-2.03766666666667
NUCB1	0.578166666666667
RHOH	-0.847
ARL16	0.228
TACR1	-0.25625
SFRS5	-0.140333333333333
SNX25	-0.358
RHBDF1	0.402666666666667
PCDH18	1.71583333333333
HMG1L1	-0.32375
MYO5C	1.495875
MAPK10	1.49
LDHAL6A	0.2394
NUDT12	0.720833333333333
NCAM1	-0.534125
GLIS2	0.313
GGTL4	-0.8495
DAPP1	0.32075
ATF7	0.607375
KIAA0748	-0.566
NFIL3	0.4735
TM6SF1	0.9116
SEZ6	0.4965
NANOS3	-0.067
DNAJA3	-0.4155
CLDN6	-3.442
CIITA	2.445
EPHA4	-0.337083333333333
FANCC	0.02625
CMTM3	0.49225
PSG3	-1.48675
MRPL15	-0.61425
C21orf59	0.03225
PLCXD2	-1.672
C2orf34	-0.59125
UBE2L6	1.05025
MED14	-0.441
HP1BP3	0.1952
C6orf208	-1.5995
TPBG	0.97
OSR2	1.819375
XPC	0.071
KLHL7	-0.343
CCR3	-0.139166666666667
AGTPBP1	-1.52766666666667
PCSK6	0.463
STAT5A	-1.0818
FAM18B	0.217
LONRF2	-0.754166666666667
PTPN2	-1.347375
SF3A3	-1.28
EFCBP2	-2.00275
HCFC1	-0.379833333333333
AHNAK	-0.14995
ACTR5	-0.02825
KIF14	-3.23757142857143
TENC1	1.092
HEATR5B	0.3155
YIPF2	0.399166666666667
MYEOV2	-0.0649999999999999
DUSP18	1.62275
KIAA1012	0.06275
AHR	-0.202166666666667
C17orf53	-0.949833333333333
PTPRH	-3.908
ATP6V1C1	0.0388
TAS2R3	0.746
LOC440356	-0.85575
COQ10B	0.51275
PSMF1	0.455333333333333
SORBS2	1.74108333333333
NFE2L2	0.16725
TMCO7	-0.23475
SH3PXD2A	0.3359
SH2D2A	-0.834
SPINK5	-2.4235
MRPS24	-0.7685
OPA3	0.140625
TRAF7	-0.920666666666667
C4orf35	0.573
MT1G	0.877125
MGC39545	-0.332333333333333
HS1BP3	0.6253
OR2B2	0.31
CHRM4	0.5785
SFRP2	3.53483333333333
RIC3	-1.891
ART1	0.496
C6orf1	1.12475
DUS4L	-0.56175
C10orf104	-0.01525
TNFAIP6	2.7685
RTEL1	-1.44175
CCT4	-0.6491
ZNF709	0.1405
CHMP6	0.639833333333333
UPP2	0.6025
CYP19A1	-1.45925
CD151	-0.430833333333333
NDUFA13	0.0631666666666667
ARFRP1	-0.934833333333334
FAM26B	1.569
CRYBA1	-1.197
MRPL41	0.5095
NPFFR2	3.67675
HRH2	0.2465
SCAMP3	0.176
MTMR6	0.6309
MTG1	-0.5475
UBTD1	0.954
CRABP1	-3.253
FLJ33790	0.1252
KIAA1908	-0.782666666666667
GPR158	-2.326
PACSIN3	-0.3035
OMD	3.77016666666667
CATSPER1	-0.986
HOXB8	-0.09525
FBXO46	0.6575
OAS1	2.54033333333333
SVIL	-0.22
PHB2	-1.2995
ADCY3	-1.0435
NDRG2	0.193333333333333
ERMAP	0.1022
APBA2	-0.8845
IGSF9	2.228
WNT6	-0.787785714285714
MYCBPAP	3.12275
ATP2B2	-0.0971111111111111
CPVL	0.1699
TRAM2	-0.675545454545454
NOP5/NOP58	-1.16375
ZNRF4	0.3685
TLK1	0.239625
MTMR12	0.139071428571429
ZNF384	-0.7412
FAM9B	-1.26066666666667
RPN1	0.4768
PMVK	1.33875
EIF3D	-0.3047
SIX2	-0.35875
HPS1	1.21435714285714
RNF7	0.25125
PSKH2	-0.756
KCTD13	-0.545833333333333
CSMD3	0.4322
FBF1	-0.264
IL8	-4.323
SERPINB13	0.995363636363637
FBXL20	0.08875
BLR1	0.10925
SH2B1	-0.527333333333333
RFNG	-0.3295
RAB20	0.512
RBM7	-0.08675
POLR1A	-1.37583333333333
TMPRSS4	-0.47
TAF9	-0.395875
TERF2	-0.328166666666667
TNFRSF1A	0.1095
ACADVL	-0.726666666666667
GTF2H5	0.64825
EDG8	-0.431833333333333
C9orf140	-1.157375
UST6	0.161333333333333
ZBTB8OS	-0.64975
ZNF710	0.8515
GPR174	-1.2045
ATP6V0A2	-0.01175
KIAA0319L	0.483833333333333
XKRX	0.8375
DOPEY2	1.1703
SDHD	-0.411833333333333
SUMF1	1.22925
OSM	2.472
OPN3	-0.72575
DAGLB	-0.272833333333333
PPFIBP1	1.0706
TRIM63	-2.661
C10orf53	3.1475
LYPD3	1.6615
BCL7A	-0.855625
AGER	-1.47383333333333
TCF19	-1.164125
SAT2	-0.60525
PFTK1	1.42616666666667
GABRE	-3.010125
C15orf38	2.1836
FIS1	0.3275
KCNV2	-0.1385
CLPS	0.92125
PPCDC	-0.415875
FOXN2	0.507333333333333
NT5E	-2.7387
CD83	0.63025
IL18	1.92275
VPS16	0.33625
IGFBP2	-1.97283333333333
NOTCH2	1.04375
SIGLEC1	3.19125
CD93	4.848
SULF2	0.9595
CEP164	-0.032375
P53AIP1	-0.56
TOR2A	0.106
ZNF136	0.278
MGP	3.4005
CCDC144A	0.496166666666667
TRPC1	-0.987
SMS	-0.147833333333333
MAPK7	-0.0113333333333333
RRAGC	1.0105
PARD6A	0.166
NUB1	0.742166666666667
SYNGR4	0.653333333333333
OR11H12	-0.0345
WIF1	0.548875
GCH1	0.43725
OR11H4	0.5875
SLC44A5	1.476
GPRIN2	-0.193833333333333
LOC401431	0.38075
CPA4	-2.7737
MELK	-2.17988888888889
IL15RA	0.5755
CUL3	0.263125
HMBOX1	-0.20675
PODXL	-2.222
CCT6B	1.75366666666667
COMTD1	-1.7315
MUC20	2.39483333333333
GPX2	-3.486875
ITK	-0.830625
FBXL5	1.84725
C13orf27	-1.4735
DEFA5	-2.0365
TRHDE	1.0805
MTP18	-0.432333333333333
UQCRQ	1.0134
ITGB2	1.70966666666667
CSRP2BP	0.5855
TAS2R44	0.1065
PHPT1	0.841875
FAM44C	0.127
ERH	0.50025
MPHOSPH1	-2.00183333333333
MORC1	0.316
PARVB	-1.614
LAMA1	-2.41391666666667
PGBD3	-0.411
GIMAP6	4.23425
AREG	-0.232
LIPT1	0.28875
MGC99813	-2.076
C1orf201	0.566
GRIN2A	-0.4351
MAN2C1	-1.261625
NSUN5	-0.442
SF3B5	0.7315
MYC	-2.9025625
NRXN1	-0.497083333333333
ZNF18	0.43325
SPDYA	0.41675
SLC37A1	1.752
DECR2	0.824
ANKRD38	1.5095
SPTLC3	-0.711583333333333
SUPT16H	-0.729375
DTWD2	1.01375
ULBP1	-0.8765
ZADH1	0.433333333333333
OIP5	-2.2845
IL10RB	-0.128333333333333
OTUB2	-0.569
VWA3A	-0.0991666666666667
SPIC	0.216833333333333
OR6C4	-1.6035
PSCD4	0.976666666666667
DPY19L2P2	-1.2625
TRAPPC6A	-0.179833333333333
C21orf2	-0.223833333333333
CEMP1	0.57425
LIN7B	-0.279
E2F7	-1.64566666666667
VCP	0.08925
LAMA3	0.016
BGN	1.99775
GPR160	1.5495
COCH	-2.9165
GPR81	1.04233333333333
APOBEC3F	-0.48125
tcag7.1017	-0.22575
C1orf32	0.366
SCGB1D2	6.783
FLJ43987	1.015
C6orf170	-0.608
KLK9	0.072
GPD1L	0.761375
VPS37B	0.6465
ATG3	0.0341666666666667
ADAMTS17	-0.2455
KLHDC2	-0.683833333333333
NDUFV2	-0.52575
BLK	-2.2355
MATN4	-1.7425
GPM6A	1.00585714285714
GBP4	4.15083333333333
TMEM162	-0.147666666666667
PKP2	-2.012
HRASLS	-1.96055555555556
MMP1	-1.06275
SFXN3	-0.00600000000000001
FSD1	-2.091
ST6GALNAC3	-2.12166666666667
CA12	3.1552
NCOA6	0.48875
C19orf58	-0.1158
PPP4R1	-0.423833333333333
MAN1A2	0.918333333333333
IKBKAP	-1.1125
UPF1	0.25
KIAA1219	0.543
WNT16	0.215666666666667
SNW1	-0.8345
IL18RAP	2.593
RPP30	-0.477428571428571
CDC40	0.165785714285714
SETD3	0.0233333333333333
SLAMF6	0.593
ELK4	-0.211
TRIM47	0.981333333333333
ACOX3	2.140375
TRIM6	-0.342125
KIAA0372	0.0413333333333333
TP53AP1	1.810125
SMURF2	-0.32
ADAD1	0.30175
EBP	-0.6578
KRTAP13-2	-0.1065
FLJ36874	-0.743666666666667
TOR1A	-0.1745
P2RY4	1.284
GPBP1	0.29625
TRPV1	0.002125
ADAMTS12	-0.333166666666667
PES1	-0.8527
ATG4A	1.13333333333333
MAGEA10	-2.05025
WFS1	1.81175
CC2D1B	-0.906666666666667
PABPN1	-0.152375
SLC25A30	0.315
SLCO1C1	-0.0873333333333334
SLC22A5	1.74725
KIF23	-2.03216666666667
SYN2	-0.419666666666667
ASPN	8.8115
CENTG2	-0.074
QSOX2	-2.0157
FLJ10815	0.308
STK24	-0.474875
SPEG	-0.7401
STK10	0.6705
DACT2	-2.232
AAAS	-0.34925
SSX3	-0.064625
ABCD3	0.6828
C4orf12	0.111875
PARVG	1.02916666666667
FIG4	-0.353
C9orf46	1.95025
TMCO6	-0.3385
IGHMBP2	-1.2555
DUS2L	-0.916166666666667
FAM3C	0.0349375
TMEM16D	-2.404625
DCTN4	0.80625
KCNH3	-0.86025
EIF2AK2	0.6005
AP1S3	1.329
CST4	1.7955
PAM	0.5344375
NUTF2	-0.7275
CITED2	0.1417
SLC39A4	-0.3895
C2orf52	-0.245
GRM3	-0.723
C12orf49	1.185875
CCDC49	0.1158
GRAMD1B	-1.12475
FNDC4	0.675
SIAH2	1.217
GDPD4	0.129
C21orf87	0.310375
ATP5A1	-0.854666666666667
C16orf63	-0.254375
LOC388135	-0.643833333333333
ATP5J2	-0.284
MMP3	-0.33975
EMID2	-1.22775
CRHR1	0.04525
WDR70	-0.1005
C13orf31	1.91225
ZFAND1	-0.6795
CCL18	4.68516666666667
C3orf49	1.109
RINT1	-0.2765
KIAA0408	-1.5565
F13A1	5.6145
SLC10A1	-0.3005
OGN	1.3345
GIPC2	-1.3365
XPO6	-0.314
LCE1A	0.7605
FMR1	0.7973
LOC374920	0.47
DUSP3	0.964125
ANKMY1	0.1145
C7orf50	0.05825
BBS9	-0.1584
UNC119B	-0.184625
C9orf72	-0.3935
MGC35440	-1.8955
ENTPD6	0.03
PPP1R2P9	0.17775
ERCC4	0.3575
FAHD2B	-0.2705
HMHA1	0.203
HACL1	-1.064
RAD23A	-0.308166666666667
FAM83B	-0.05275
PPP5C	-0.877
RNASEH2C	-0.277
C9orf153	-1.30375
SCAMP4	0.489125
GHITM	-0.0592
NDUFB7	-0.045
ADCYAP1	1.01566666666667
SP110	1.63533333333333
MAP3K7IP2	0.36375
DHH	0.0875
AGRN	0.383357142857143
WDR33	-0.126833333333333
CEP290	0.299166666666667
PRPS1L1	-1.54416666666667
KLRA1	-0.727
GPR97	0.352
CHD7	-1.98991666666667
TLR10	0.91825
SLC30A8	1.74
HIC1	1.349
IAPP	-0.252
RXFP4	-0.25
GP1BB	0.3795
SHQ1	0.7835
NKX2-3	0.421166666666667
API5	-0.12925
FTHP1	1.064
MOV10L1	0.652166666666667
TRIM6-TRIM34	2.3895
ADHFE1	1.089
FAM117A	-0.59525
DDI1	0.8368
CDON	-0.0103333333333333
TRIM73	-0.5705
IGKC	5.4965
MMP14	-0.14125
DYNC1LI1	-0.4625
C11orf66	-0.12825
TRBV3-1	-1.1495
FASTKD5	0.64625
BIVM	-1.89475
LHX4	-1.01233333333333
CXCL2	-1.6862
RAB2B	-0.419666666666667
IZUMO1	-0.834
MAP3K15	-2.53428571428571
FAM19A2	0.134666666666667
ZC3H8	-1.493
ZMAT1	2.118875
SPINK5L3	-2.61833333333333
SLC10A6	0.541
APPL2	0.20375
CARD10	-0.188166666666667
LOC402176	-0.719
EEF1D	0.1931
RAB6A	0.2109
C12orf5	0.013375
PAPOLG	-0.08925
MSRB2	1.13425
BCR	-0.216222222222222
PUS3	0.123
TIAM2	0.6285
ZNF317	0.167666666666667
CHD2	0.246923076923077
FZD5	-1.73740909090909
NUDT8	-2.571
ZNF763	-0.043
PRC1	-1.34277777777778
ABCB9	0.755666666666667
SPATA3	-0.39225
TRAK2	1.04
STAB1	3.035375
LRRTM2	0.157166666666667
psiTPTE22	0.3385
DBI	0.12675
SERPINA11	-0.77075
NAT5	0.67775
C20orf58	-1.7885
RPS6KA4	-0.0931666666666667
FLJ90650	-0.33125
TGFBRAP1	0.00425
CHRDL2	-0.450875
FAHD2A	-0.5055
CNTN1	0.19125
BBS4	0.8935
TMEM181	-0.255
MINPP1	-0.6065
MPHOSPH6	-0.494583333333333
HOXC10	2.3138
ITPKB	0.301875
CLPTM1L	0.019375
MEOX2	-1.2095
ATP6V0C	0.86125
PRPF8	-0.843833333333333
TMC5	1.65975
FKBP3	-0.108
PLEKHB2	-0.14675
OR4D6	0.7215
ZNF544	-0.1243
D2HGDH	-0.9575
RPL18A	-1.1102
HEL308	-0.306875
MPP6	-3.9205
TCERG1	-1.71125
KRT16	-0.123833333333333
KLF17	-0.247
KLF5	-0.267
CDR1	2.79442857142857
VCX3A	-0.3285
FBLN2	2.2715
C14orf104	-0.98225
HBE1	-5.0124
OR4S2	-1.179
C1orf108	0.254666666666667
ROBO4	3.27833333333333
CPEB4	0.98125
C11orf80	0.147
BCKDHA	0.707166666666667
MYOC	0.113333333333333
GIF	2.5135
CKMT1A	-0.2025
RPL3	-0.1068
THBS1	3.549625
APOO	-0.204
ARMCX1	1.80675
HSZFP36	0.8545
SNAPC5	-0.1245
EIF4ENIF1	0.66475
ZNF433	0.18725
TNFRSF21	-0.751375
TMPRSS7	-2.88
SPATA18	1.797
HPDL	-2.981
MKL2	1.1304
TBX3	1.21307692307692
C21orf93	-0.0193333333333334
DAXX	0.25575
ELMO1	-0.063625
RGS13	2.48716666666667
TAF11	-1.3455
UNC13A	-2.266125
LOC653314	-0.182
ORC3L	-0.65825
IMAA	-2.969
TARBP2	-0.75725
CABIN1	-0.4987
TRIOBP	-0.16575
HIST1H2AC	0.189125
RGS22	-2.57066666666667
NCOA1	1.36033333333333
IL25	1.075
SNCG	-1.1575
GPR6	0.7715
AMDHD1	1.171
CHEK2	-0.740625
C6orf142	-0.46
DRD4	0.2755
C14orf68	-1.19725
GDF11	-1.4345
SEMG2	-0.2265
CD247	-0.3765
CDAN1	-0.296
RBMX2	0.496833333333333
TGS1	-1.28575
OIT3	-0.232
SYF2	0.3435
MCM4	-2.08575
PKHD1L1	0.172142857142857
CEP192	-1.48916666666667
IFT88	0.6605
RPL9	-0.364071428571429
RAB32	0.762
DDX43	-1.5465
P2RX2	0.353166666666667
OR5D18	1.935
UBE1	-0.435833333333333
SLC24A1	0.63025
ARHGAP5	-0.389
CETP	-1.509
KIAA1731	-1.02133333333333
SLC9A4	-0.05
PTPN6	1.1475
BAHD1	0.57125
GRIK3	-1.4175
CACNB2	-0.7989
PDE10A	0.035
DGCR14	-0.49875
PCDHB9	-0.418166666666667
RHOQ	0.999333333333333
MAP3K4	-0.62
KTI12	-0.0605
RPL23AP13	-0.739
GNG11	-0.885
CLCN3	1.76116666666667
GPAM	0.323
VSTM2A	0.997
SLAMF7	3.12066666666667
