Hybridization REF	TCGA-BH-A0BW-11A-12R-A115-07
C9orf163	0.2845
CYP11B2	0.437
FCRL3	2.80916666666667
PRDX1	-0.63075
FGB	-4.694
COX17	-0.523333333333333
C16orf33	-1.054
PIWIL1	-0.356333333333333
FOLR1	-0.596166666666667
KIAA0082	-0.556
FREQ	-0.6195
TMCC2	0.089
TCF12	0.114833333333333
ZNF721	0.431
FAM130A2	1.35925
POU4F1	-1.4445
SNRPF	-1.358125
SGIP1	1.12383333333333
ZNF641	1.00833333333333
EMG1	-0.27525
PRRG4	-0.1505
HIRA	-2.0785
MYNN	0.3605
AEBP2	-0.540916666666667
TBXA2R	-0.206
ISL2	-1.29566666666667
PCDHB11	0.6195
RNF144A	-0.876
MARCH5	0.035875
DULLARD	0.00216666666666667
DCLRE1B	-0.975
ITGA8	0.643
TP73	0.40175
PRKCD	1.05925
NDUFB4	-0.5725
ATP13A4	0.753625
ANTXR2	-0.200666666666667
COL4A3	0.7995
MYO10	-1.8751
SLC6A18	0.82225
PEX1	-0.3
TMEM74	-0.8165
RBM19	-0.19525
TAPBP	0.6384
RUNX1	1.489625
MID1	1.017
GPR64	1.1075
RASEF	1.72375
GABRG1	-0.177875
MYO16	-0.7955
DBF4	-1.702
TSHZ2	3.373
RIPK2	0.211625
PPTC7	0.0246666666666667
KIF4B	-1.7965
LRRC31	-0.031125
ZNF540	2.57725
EFNB3	0.750833333333333
LOH12CR1	0.22175
STON2	-0.123666666666667
GLP1R	0.52125
CSTF2T	-1.199
IREB2	-0.76925
GRSF1	0.0745
PDCD7	-0.541333333333333
LRRC43	0.419
CNR1	1.37183333333333
IL1F7	0.0095
C12orf64	-0.549
FAM69B	-0.61025
NR2E1	-1.75766666666667
MS4A6A	3.1401
FTL	0.5048
C7orf36	-0.45375
PCLO	0.3657
DYRK2	0.60175
ARIH2	-0.216625
SAMD7	0.167
SCNN1D	-0.01
SLC32A1	-0.88325
C22orf25	-0.207166666666667
MRPS18A	-0.4594
GPR112	-0.0825
EARS2	-0.79975
ERN2	1.7855
ATPBD3	-0.0151666666666667
PRH2	0.1165
CDKN2D	-0.7095
PGLYRP2	0.091
TRIM40	0.37475
SEC14L3	0.2745
SLC22A1	-0.0422499999999999
BTN2A3	0.10325
RASA4	1.34325
CCNL2	-0.487333333333333
MYBPC3	0.829
GJA4	2.719
CDC42SE1	0.34625
TRPV2	0.02475
MYPN	-3.8647
SIM1	0.3325
CDADC1	0.110333333333333
ZFHX4	0.248
NIBP	0.684666666666667
ADAMTS19	-0.91775
ABTB2	-0.47325
TSPYL2	0.3165
EIF2S3	-0.7059
SOX30	0.28925
AP2A1	-0.252
DKFZP564O0523	0.161333333333333
LOC285398	-0.247
CDH18	-3.188
CHL1	3.69575
GATS	-0.1677
TBC1D2B	0.865
OR1J1	1.847
GSN	2.63966666666667
DPCR1	0.5485
GARNL4	0.203833333333333
SMARCA5	-0.55575
PLEKHG3	0.730166666666667
ZBTB45	0.5415
FRMD6	0.621666666666667
PLS1	-0.701166666666667
DGKZ	0.0655
EFNA1	1.0224
WDR85	-0.544875
ANK2	0.97
PAGE4	-0.8895
SENP6	1.15066666666667
AKR7A2	-0.3055
FKBP10	-1.6215
VEGFC	-0.8465
LARP1	-0.2633125
SRBD1	0.239
ITGB6	3.252
SLC1A2	-0.760071428571429
INVS	-0.353166666666667
MPO	1.0265
MOBKL3	-0.0218
CUTL2	0.2385
KLK2	0.173583333333333
VIM	0.32975
REG1B	0.168666666666667
PCDHGC4	0.15025
C3orf34	-0.677
SUMO3	0.175166666666667
CST9L	-0.70275
MLL4	0.00675
SPR	-0.284166666666667
SAMD9L	1.672
ABCE1	-0.1355
SUPT3H	-0.96
ACTBL1	-1.37525
ADAMTS4	0.319666666666667
SLIT3	3.6855
RHEBL1	-0.7915
NPM2	2.28525
MAN1C1	1.222125
KIAA1856	0.752583333333333
HSPA6	2.08925
LOC388152	-1.6535
C10orf140	-0.4155
ZDHHC12	-0.726
LIN7A	-1.1195
PHC2	0.812833333333333
SPHK1	0.348
TRIM26	0.3610625
FAM83E	-0.016
C18orf24	-2.13433333333333
ZNF578	0.330166666666667
ORAI1	0.112
RUVBL1	-0.872166666666667
C7orf20	-0.395833333333333
APAF1	-1.2225
SLC36A4	-1.43216666666667
MYH11	4.566
NEK1	0.2284
MPP2	-0.676875
C12orf24	-2.668
TNK2	1.0265
ZNF289	-0.10525
MATN3	-3.32028571428571
IFNGR2	1.1215
ITPR1	1.088125
EBF3	3.0766
TBC1D20	-0.2566
OR10P1	1.4455
DDAH2	0.88425
SHPRH	0.000500000000000035
STX7	0.497
LOC554248	-0.56125
BCAR1	-0.12675
ATXN3	-0.528583333333333
TRIM27	-0.334
CDC42EP2	0.2415
CHP	-0.152642857142857
SOX17	2.8715
ZNF259	-0.508666666666667
CHCHD1	-0.66275
ZDHHC19	-0.152
GBP2	3.276
GARNL3	0.473
MRC2	0.42825
C1orf52	-0.48775
AOF2	-0.528166666666667
LRPPRC	-0.5975
ACVR1C	1.869
TM4SF18	3.03916666666667
TMEM169	-0.242166666666667
PPP1R16A	-0.132375
EBF1	2.43383333333333
RRS1	-0.684833333333333
SNX2	0.0215
OR2T2	1.142
RBX1	-0.18425
ANKRD54	-0.4215
TSNAX	-0.222833333333333
TMEM83	-0.65825
ZBTB7A	0.27675
ATM	-0.31875
LOC338328	3.0745
TIE1	1.54466666666667
HIST1H3G	-0.521
PASD1	-3.88533333333333
TINAG	0.11425
PCDHAC2	-0.1255
LRRC15	-0.859
WBSCR17	-0.37
TFF2	-0.384
PARP2	-0.74275
NDFIP2	-0.612625
PCDHGB2	-0.237
WDR60	-0.23225
MAP7D2	-0.6011
USP45	-1.54425
GSDML	0.67675
TNS1	0.1472
PLCD4	-0.30075
IQCD	-0.944
SMPX	-0.8565
CD9	0.480166666666667
SRGN	2.14575
CASP7	1.3245
INOC1	0.174166666666667
DKFZp451M2119	-0.841125
VMAC	0.351
USP53	1.1475
CAMK1G	-0.046375
TMEM106A	-0.0665
CDC20	-1.833
ACSL5	1.329
CBWD5	-0.260125
C1orf87	0.0358333333333333
KIAA1274	1.466
PRUNE2	-1.735
LYPLA2	-0.249833333333333
DOK6	-1.331
GPR149	0.51525
FAM30A	4.33225
TMEM129	0.11075
SLC35B3	0.5335
ACPP	0.0851
LOC200261	-1.0195
SLC4A7	-0.3499
CCDC40	1.34875
GART	-1.16325
THOP1	-1.30075
SCARB1	-0.6435
CACNA1F	-0.08775
TRIAP1	-0.456166666666667
SYT14L	-0.592
SFRS8	-0.251333333333333
PBOV1	0.29425
GOLSYN	1.80125
GJB7	1.85
CAMK2N1	-0.498
GREM1	1.59541666666667
FLJ20433	0.56275
QPCT	-2.40075
PRKAG2	1.296
H2AFX	-1.916375
C6orf154	-0.30325
PLOD3	-0.851
ZBTB39	-0.303
WASF3	0.178166666666667
DRG1	-0.323
PRR4	1.1965
SPCS1	-0.7525
KDELR3	-0.95
SRP19	-0.378833333333333
GABRA6	0.3585
MFSD1	1.31975
MMEL1	0.32125
PDXDC2	-0.4579
BUB1	-2.89244444444445
RNF138	-0.427875
MYLPF	0.119666666666667
AIF1	1.699
DYNLRB1	-0.4541
HCN3	-0.647166666666667
HIST1H2AI	-1.9065
MAP4K5	0.2365
LASP1	0.41925
LOC130951	0.087
PLAA	0.0935
KRT6A	2.619
C6orf117	-0.826
ARHGAP23	-0.7355
PTF1A	0.33
GPHA2	0.7425
LCE3B	-0.061
MCL1	1.44635714285714
EHBP1	-0.60425
PRNP	0.272125
ZSCAN1	0.3705
C1orf113	-0.959
FOXA3	-1.671375
NEB	0.96375
ASGR1	-3.63466666666667
CTGF	1.46966666666667
RAB17	-0.954666666666667
MST101	-0.535
JARID1B	-0.0884
USP37	-0.3139
PTBP1	-0.7
PTPN7	1.212
CDC7	-1.4165
SNX7	0.52525
ZNF335	0.01075
CPT2	-0.3505
HEATR1	-0.853875
HSPC152	-0.33325
C5orf40	0.13325
PSME1	0.436166666666667
STAG3	0.519
TMEM154	1.68733333333333
KLHL32	-0.0943333333333333
TSGA10IP	-0.051
SUV420H2	-0.8485
SF1	0.0877
2'-PDE	-0.4245625
PNLIPRP2	-0.672
TRSPAP1	-0.11125
NUP210	-0.721666666666667
ANP32C	-1.09216666666667
RAB11B	0.098
ASB15	0.073
ITGB3BP	-1.3095
UBASH3A	1.26525
YWHAB	0.11525
TPRX1	-0.48475
LY6G5C	0.846625
SLC7A2	-1.1855
CLK1	1.3066
HSD3B7	-0.0611666666666667
VDR	2.51075
C16orf74	-0.1355
ACE	1.4225
PSMA2	-0.329166666666667
CCDC131	-0.4055
ZNF213	0.989166666666667
EML2	-2.0535
ALS2CR13	0.468833333333333
GLYATL1	0.1935
DSPP	0.246
DHFRL1	-0.60525
C10orf30	0.382166666666667
SH3RF2	0.949
LOC197322	-0.176333333333333
DLL3	-1.136125
TIGD7	-0.1465
GFRA3	0.624
CPA1	0.545
RTN4	-0.1225
PPT2	-0.9915
FASLG	3.04
FOXP4	0.43425
RPL26	0.1346
GNL3L	-1.74816666666667
FMR1NB	0.463333333333333
CD163	6.33425
SGPP2	2.123
GIMAP2	2.46675
CD37	2.67933333333333
DPT	4.67066666666667
NBLA00301	1.47
RGS5	2.12025
C9orf4	-0.1815
ACTL8	-3.011
PRKAR2B	-0.16025
OPLAH	-0.150333333333333
C20orf134	0.896
SPACA5	0.41925
TBL1X	-0.851333333333333
TSPYL3	0.1775
CHCHD3	-0.92175
CRKRS	-0.912166666666667
GPR65	4.9325
DFFA	-0.948125
FUT1	1.1545
C6orf204	0.300166666666667
TMEM51	0.72675
ZNF580	0.3745
CMTM2	0.1385
C20orf200	-0.068
EZH1	0.2725
FDX1L	-0.592375
MRPL32	-0.662
PCAF	0.3469
ALOX15B	1.1125
CD59	1.56483333333333
CDK9	-0.12
ERP29	0.114833333333333
TTR	-4.62375
BCMO1	-0.0425
DDIT4	-0.1776
PTGDS	3.403
C3orf63	0.0173333333333333
BST2	0.037125
CYP1A2	0.168166666666667
C5orf25	-0.582
STX1A	-1.04982352941176
OR2A12	-0.1125
SH3BP5L	-0.27075
SERINC5	-0.34
USP6	-0.3729
MRPL3	-0.624333333333333
POMP	-0.832875
INPP4B	-0.4965
GMPPB	0.0035
EAPP	0.17525
AHSA1	-0.84375
ABCA11	-0.146
SLC5A6	0.818833333333333
HIVEP2	1.358
SUMO2	-0.239125
KIAA1822L	-1.17933333333333
C11orf67	0.3025
TXK	1.365
PHCA	-0.6428125
ICAM4	-1.929
FPGS	0.116666666666667
SNRPA1	-1.03625
KCNJ4	-0.70925
KIF6	-0.3431
HIST1H2BG	-2.269
SLC5A5	0.2955
ZNF354B	0.122333333333333
IL12RB2	2.01575
C11orf76	1.24116666666667
GAL3ST2	0.487
AIFM2	-0.31075
SYNC1	-1.014625
UBL3	-0.0461249999999999
PIK3CG	0.168
NLN	-0.8746
BCORL1	-0.01175
CD5L	-0.1065
ZNF238	0.585666666666667
KIAA1394	-0.30175
C16orf55	-0.7981
CYP3A7	-0.8615
KRTAP3-1	-2.1635
TFDP1	-0.451333333333333
MND1	-2.72425
NODAL	1.2405
GTPBP4	-0.75525
TUBGCP2	0.23425
SLITRK5	-0.4975
CIC	0.79975
CD79A	3.79133333333333
SAMD14	-0.336833333333333
TNPO3	-0.7795
OR10G3	0.344
OR10G8	0.043
CCDC111	0.2075
HOXC9	0.42975
DCUN1D1	0.0929166666666667
CYB5R1	0.8765
TSR2	-0.212
DAB2IP	0.5944
SLC6A5	-0.168
RAB3D	1.5435
DCUN1D4	-0.620833333333333
ERBB3	-0.138166666666667
SDC1	0.91425
ATP6V1H	0.109333333333333
SYK	2.3885
ST20	-0.195
C13orf30	0.577
WDR40A	0.1165
ADMR	0.8865
LOC388335	2.5815
ACSM1	1.8655
TDG	-0.477416666666667
FLJ11235	-0.06975
MRPS5	-0.697166666666667
AGPAT2	-0.484666666666667
SLC12A1	0.68575
CYP27A1	0.412
THAP7	-0.943
XPO1	-1.19525
ALMS1L	-0.102
C1orf2	-0.591
ZNF777	-0.219333333333333
CAMK2A	-0.255833333333333
SMC1B	0.479625
IHPK2	0.269266666666667
LEMD1	0.1985
NKD2	0.5822
CLU	1.57107142857143
ARMETL1	0.038
PABPC4	-0.17025
CXCL12	3.76633333333333
TFAP2C	1.1549
TTTY8	0.4065
ABCB10	-0.8544
ENDOD1	0.584833333333333
IDI1	-1.0705
KCTD6	-0.418666666666667
CCDC105	1.047
ULBP2	-0.574333333333333
ZDHHC5	0.1025
WNT8A	0.285
COMMD10	-0.328
KLHL12	-0.219125
GPR50	-0.176
NR5A2	0.382375
OXGR1	4.03783333333333
EHD3	1.0735
CAPRIN2	-0.653125
KLRC3	-1.066
SF3B1	0.0873571428571429
IPO7	-1.87275
ALDH1A1	1.22833333333333
ANKRD5	-0.219125
TSNARE1	1.9705
DDEFL1	1.511
RNASEL	1.13366666666667
DNAH9	-0.1705
HELLS	-1.87475
TNS4	2.637
NAV1	-0.458
KIAA1409	-0.00374999999999998
C20orf26	0.922833333333333
TUBG1	-1.5515
IRX2	2.9805
CNGA4	-0.5155
MGC50559	0.348666666666667
OR4K17	-0.0456666666666667
TM2D2	0.178083333333333
FAM32A	-0.0725
TXNDC14	-0.53125
CCBL1	-1.362
ANK1	-1.303
PRSS23	-1.361625
PPM1L	-0.0975
SPATA20	-0.28375
APCS	0.315
C14orf122	-0.831333333333333
PSMB5	-0.75875
C6orf10	1.1827
SETDB2	0.8175
SPNS3	0.0635
SGMS2	0.418833333333333
MXD3	-0.650333333333333
MON2	-0.0485
CARTPT	0.3565
HNF4A	-0.0948333333333333
RABEP1	-0.1903
TNFRSF10B	-1.023
USH1G	-0.2075
PPAP2B	0.1835
TMEM16K	-0.49375
CTDSP1	1.1255
CDK5R1	0.4995
GABRR1	-0.0915
OPN1LW	0.9765
FAM98C	0.271875
DBN1	0.01325
ACAD10	-0.36425
QTRTD1	-0.4775
WNK3	-0.8995
RPS19	-0.265375
C1QB	2.521625
OTUD5	-0.024875
SLC41A2	0.4785
TMEM22	-1.03033333333333
KHSRP	-0.90425
TNFRSF11A	0.160166666666667
FBL	-0.4385
IBTK	-0.0425
OXER1	0.879
CBLN4	1.765375
GPR172B	1.26716666666667
CFTR	2.17625
VSX1	1.7615
CAMK1D	0.6655
LOXL3	-1.9915
RTP4	2.6725
SLFNL1	0.131
KIAA0828	-0.627125
PAR5	-0.2495
LOC723972	-1.15375
GDI2	0.3805
CEBPA	0.9213
MLF2	-0.343666666666667
AFMID	-0.53625
ALOX12B	0.26125
BPHL	-0.467625
COX5B	-0.42625
S100A10	-0.1531
THOC6	-0.464
NHN1	-0.56975
RRP12	-0.738833333333333
ARID3B	-1.15575
CD3G	0.235833333333333
KIAA0133	-0.4185
NAT11	-1.26216666666667
PPAT	-1.94133333333333
SIRT3	0.5235
TCERG1L	-1.339
NIPA1	-0.7649
DPP8	0.2848
IL7R	3.88583333333333
ZFP64	-0.322833333333333
DMAP1	0.0814
TRMT12	0.219
TLR4	2.2421
WFIKKN2	0.854
RAB12	-1.27733333333333
DDX51	-0.370166666666667
KIAA1086	-1.984
ZNF295	-0.372
ACVR2B	-1.68457142857143
LOC494150	-0.931875
ZNF517	-0.649
DNASE1L2	-1.766
SUFU	0.424583333333333
LOC283677	0.3925
LMO3	0.651166666666667
PPP2R5D	-0.159
ZNF587	-0.543
HIST4H4	-0.14475
CYP2C8	0.74825
C1orf80	0.122666666666667
DOCK5	-1.375
C9orf24	0.10625
OR5AR1	0.276
C11orf24	-0.34975
UNQ1940	-0.217
CAP2	-0.751
TIMM44	-0.8995
DSEL	-1.1956
ROM1	0.498
FBXO4	0.338375
MYLC2PL	-1.5085
MLH3	0.631
NOX1	0.115666666666667
DPEP2	2.64375
DNAJB5	0.13175
RLTPR	1.6375
MBIP	-0.252
COPB1	-0.138833333333333
SFTPA1B	1.411
C10orf4	0.143
PRELID1	-0.53375
NOLA1	-0.351
C19orf24	0.0535
TLR9	0.071
HLA-DMA	3.83983333333333
HCRP1	0.1095
GPR137	-0.473166666666667
ITGA11	-1.25783333333333
PHF13	0.0551666666666667
MARK4	0.621166666666667
METTL4	-0.3255
MBD3	-0.3816
LOC134145	-0.0595
FGF3	0.4435
SLC35A3	-0.00587500000000001
CLEC16A	0.48175
AMOTL1	-0.8215
FLJ31438	-0.67275
PAICS	-1.7295
TOMM40L	0.1225
MMD	-0.45575
KLK10	2.8854
NIT2	-0.434833333333333
SERPINB10	0.7685
KLF15	0.2419
CCDC5	-1.319
WSB2	-0.109
ME3	1.253875
CACYBP	-0.857083333333333
TCTN2	0.33
JAK1	1.2965
C2orf25	-0.24275
GPD2	-0.113
FBXL11	0.412
CDV3	-0.180416666666667
GALNT11	0.5365
NDUFA12L	-1.4687
FLOT1	-0.523214285714286
TOR1AIP2	-0.4745
MMP25	1.6695
C1orf164	0.172
CHST5	0.01
LYRM4	-0.23955
GPER	-0.831
HIPK2	1.0815
DAP	-0.1188
ZMIZ1	0.775166666666667
DDX58	2.073875
DCC1	-2.05375
AKT1	-0.658875
ENPP6	1.65816666666667
ERVWE1	1.46516666666667
CDC34	-1.0185
RNF125	-0.18475
CASC1	1.69625
SHROOM2	-0.61425
RRM2B	0.1805
COL6A3	1.287625
TMEFF1	-2.35
PLEKHA4	1.4074
LYSMD1	0.447833333333333
SEPT1	1.41966666666667
AOF1	-0.254
GNPAT	-0.106
WDR18	-1.00725
HSD17B12	-1.151
HIST1H2BM	-1.5275
INDOL1	1.8245
SUDS3	0.1455
C1orf192	0.8265
CYP2B6	1.27
TBC1D2	0.989166666666667
SLC25A12	-0.07125
ERCC6L	-2.1105
MGC10814	-0.259166666666667
POLR2C	-0.724
ZNF77	-0.279833333333333
EIF3K	0.1566
HPX	0.023
ANKRD27	-0.011375
MALAT1	-1.0854375
PLB1	1.633
HRNBP3	-0.164125
CPSF4	-0.52125
OR52N2	0.661
PIP5KL1	-0.34925
GH1	0.5405
HPS5	0.35325
SLFN5	1.43525
POP5	-0.3265
OVOS2	-0.702833333333333
C20orf108	0.144125
MARS	-1.14275
CLRN3	0.748
ARSE	-1.28816666666667
PPIE	0.151333333333333
PHACS	0.813333333333333
GP5	0.5625
IL8RB	0.713
FCRLA	2.916875
ARRDC1	0.0312
KRTAP9-4	0.30475
ZNF613	1.068
OR11A1	1.3305
TMEM132B	-3.05275
PGLS	0.218
BSND	-1.85033333333333
KCNK18	0.4425
FOXD4	0.06125
SV2C	0.91875
LCN2	2.9685
ZNF490	0.3854
C3orf15	1.4967
CACNA2D4	-1.041
CBX5	-1.55325
MAGEB4	0.7975
BOLA1	0.16175
PPP2R5E	-0.58575
COL5A1	0.251
ASB7	-0.669333333333333
SFT2D1	-0.56275
DERL1	-0.2006
RABL2A	0.475666666666667
MOAP1	-0.15025
KIAA1545	1.2035
F3	2.14925
PLEKHM2	0.13525
CCDC89	0.614166666666667
EFCAB1	2.5625
TMEM48	-1.68475
SEPHS2	-0.4795
PYGM	0.094
PRICKLE1	1.666
WNT5B	0.04575
TAS2R38	0.621
IMP5	0.87025
KHDRBS1	-0.3121
LARS2	-0.695333333333333
C3orf28	-1.65475
FTCD	-2.6345
C10orf68	1.069
DGAT2L3	2.44775
PSEN1	0.16925
MGC33657	-0.189
PLA2G4B	0.559166666666667
CDKN2A	-1.94241666666667
DLX1	-2.859
TSHB	1.753
C18orf37	-0.279
MEX3C	0.276375
MAMDC2	1.78525
PDIA4	-0.502
ATP5E	-0.43425
CASP2	-0.209071428571429
SERBP1	0.0123846153846154
ZNF341	-0.0138333333333333
TESC	-0.89
TMEM31	-0.3815
OR51I2	0.6465
YTHDC1	0.387714285714286
JUN	2.1375
AGMAT	-2.39433333333333
PCNXL2	0.78
ATAD5	-2.375125
STK38	0.49725
AZI1	-0.3195
RBP1	3.138
C4orf26	-0.07025
KIAA1026	0.204875
TMEM101	0.25575
HSFX1	0.1515
TREX1	0.66125
C18orf10	-0.4663
TRIM15	-2.23275
CA6	1.461
CEP57	-0.462875
AR	0.807833333333333
SESN2	-1.07433333333333
KIF3C	-0.142375
EPB41L5	-0.36675
ARHGEF10	-0.625136363636364
POLR3D	-0.494375
INDO	1.85316666666667
GABRA3	0.965
SCG5	-0.4365
E2F3	-0.3499
TIGD5	-0.0595
FGD6	0.900583333333334
KLHL3	1.364375
SCGB3A2	-1.318
URP2	1.53516666666667
ATP6V1B1	0.5263
CALML6	-0.3615
LOC100049076	-0.535
TMF1	-0.449
LOC388503	0.0785
CDH5	2.378125
RPS6KC1	-0.14
DAAM1	0.6524
TNFRSF10D	-0.84825
GSTT1	0.9162
INPP5A	-0.11775
TRAF3IP1	0.3204
SMARCE1	0.292428571428571
VRK1	-1.1115
TTC16	0.374
AARS	-1.01633333333333
ARHGAP27	1.0325
ZAK	0.0558571428571428
ACSM2B	-1.978
TRAP1	-1.152
MRPL53	-0.44
RNF44	0.05025
NPTXR	0.161
DPYSL3	0.9705
APP	1.2197
GLS2	-0.811166666666667
MNX1	-3.0605
CMTM7	1.7385
OR10A7	-0.0415
NYD-SP21	2.686
ORC5L	-0.889
SLC16A10	-1.687875
TMEM178	0.2145
LOC441601	-3.625
PTGIS	2.25425
KBTBD7	1.11825
C19orf41	-0.2335
CEACAM3	0.25825
KRT23	3.0045
SERHL	1.2295
PNKD	0.2095625
UBC	0.64725
ATRN	-0.07775
HAPLN1	-1.4725
RANGAP1	-1.06775
C10orf26	0.834333333333333
KCNA7	-0.40625
SRY	0.00600000000000001
LOC376693	-0.1415
HIST1H2BF	-1.6885
CDCA8	-1.988
MLC1	-0.324
TNIP3	1.963
OR4D1	0.515
IFT52	-0.326
GOLT1A	-0.447166666666667
UTP20	-0.6315
RP3-402G11.5	-0.118375
PRSS33	-0.77375
PMPCA	-0.73375
APOB48R	2.28016666666667
GLTP	-0.16875
MPL	0.40925
C9orf78	0.1135
ADAM12	-0.323125
CSPG4	-0.6985
LOC144305	-1.8775
KRTAP4-10	-0.0389
PAK1	-0.50125
ADCY7	0.3825
TAS2R43	0.5995
FRAS1	-0.194928571428571
PPP1R14A	1.14233333333333
OR2B6	-0.946
ATP13A1	-0.3685
SIDT1	0.92875
C1RL	1.69716666666667
PRKRA	-0.14
TLN1	1.2501
RP11-50D16.3	0.09225
MITF	-1.5515
GYS1	-0.7295
LYG1	-0.1755
NSMCE4A	-0.1949
DNAI1	0.47775
HOXD11	-1.062
FNBP1L	0.6032
DHX35	-0.53225
LCE3E	1.9955
SLC33A1	0.354
DCLK3	-0.3985
TRIM33	-0.6155
TMCC3	1.81533333333333
FBXO42	0.0375
C1orf27	-0.4723
C17orf50	0.3295
RNF14	0.346083333333333
SLC4A8	-0.266875
RAB3IP	-0.4603
COX6C	-1.54007142857143
PCSK1	-2.9962
SLC13A1	0.229
ARF6	0.614333333333333
KIAA1009	0.5915
HOXA13	-3.21825
HMGN1	-0.497625
CXADR	0.662
MGC14436	0.566
UTF1	1.9735
TSC22D1	1.122
BZRAP1	2.1485
PUF60	0.438916666666667
SHC1	-0.235375
HOOK3	-0.0448
LIMS2	2.40083333333333
BAHCC1	0.297833333333333
CLCC1	-0.0875
ENTPD3	2.58716666666667
SMO	-0.0775
PIK3R5	0.92
CDC14A	0.250916666666667
KRT1	0.58125
ENOX2	0.0905
FLJ22655	3.18675
FPRL1	0.382
INTS6	0.1232
ZCCHC5	0.546
SMC3	-0.42875
C6orf123	1.76133333333333
FLJ20160	0.37575
LOC653391	-0.671
GSS	-0.464
NT5M	-1.084
SIX5	-0.03975
TAF5	-1.635
KCNA1	0.757
ANLN	-3.4145
MGC45491	-0.8363
SSTR2	1.68775
LYPD4	1.80125
TH1L	-0.653875
CHRNA5	-1.648
PNMA6A	0.56075
FLJ16369	2.181
DLX2	-2.0271
C6orf108	-0.437583333333333
ALDH3A2	-0.0881666666666667
CLEC1B	0.120666666666667
LEPREL2	-0.872
FOXJ1	-0.1642
OR1D4	0.2025
PPIL4	0.18675
MTRR	0.79975
SLC27A3	0.6375
HTR7	-0.607
MIB2	-0.1715
BHMT	-1.765
A2ML1	-0.1325
MSMB	0.0865
KIAA1383	1.04
TRUB2	-0.819
PF4	1.05783333333333
IL1F5	-0.137333333333333
LRRC37B2	-0.6995
IPO4	-0.962
FIGF	4.0035
QDPR	-0.75725
ZNF598	-1.3275
BOP1	-1.22675
MAPK12	-1.66433333333333
POLR1E	-0.641125
CEECAM1	-0.46
INSRR	0.524333333333333
SIPA1	1.345
ULK4	0.143666666666667
BTN3A1	1.2582
FABP5	0.8385
KBTBD3	1.002
SORT1	-0.69075
YWHAQ	-0.19725
LRIT1	0.1945
KIAA1704	-0.3012
MEIS2	-0.1014
ENOSF1	-0.0946666666666667
PCDH7	0.0599285714285715
FZD9	0.154666666666667
RPLP1	-0.3125
ZNF75A	-0.35825
P4HA3	1.20675
NKX6-1	-0.21475
CTA-216E10.6	-0.064
IFT140	-0.165
DENND1A	-0.559583333333333
ALCAM	-0.3639
ABHD2	-0.558772727272727
QPRT	-2.2555
TRAM1	0.168642857142857
ATP1B4	0.020125
NUP37	-1.38975
SAA3P	1.01
SLC22A6	0.06625
KIAA0265	-0.5085
ZNF41	-0.28125
ADAM19	1.0068
ERAF	-0.458
DEFB119	0.325083333333333
DNMT3B	-3.95883333333333
SNF1LK2	-0.02175
MGC24039	-0.5995
TAS2R48	-0.0423333333333334
PNLDC1	1.3155
ADAMTS16	0.556125
TMEM92	-1.6105
CCT8	-0.772916666666667
POGZ	0.03375
N-PAC	-0.32125
GUCA1B	-0.174666666666667
ZZEF1	0.532833333333333
OR2C3	0.152
ZNF334	0.714166666666667
RANBP6	0.0495
LDHB	-1.332
BAMBI	-0.190625
RAB5B	0.81375
FOXB1	2.093
MRPS12	-0.516
MRGPRF	1.43025
CRIPT	-0.986
CYP2D7P1	0.545
RYR1	0.655125
NDUFA2	-0.079625
TRIP12	0.4115
KCNE3	2.2505
MOBKL2B	1.1418
MIOX	-0.0255
ACOT7	-1.2915
FGF6	0.599
RASSF5	0.9489
ATAD3B	-1.40283333333333
IKZF3	1.308
H3F3B	0.165571428571429
C6orf91	0.716
SEC11C	0.4285
TMEM14C	-0.41625
KIAA1632	-0.212
SLC38A4	-0.2585
FGFR3	-1.77116666666667
HES7	1.20025
HINT3	-0.56575
ARIH1	-0.9985
FLJ35880	-0.06025
C1orf129	0.5335
POU6F1	0.421625
RPL32	0.237125
BBS1	0.7925
RGPD5	-0.1965
SULT1C2	-0.31825
KDELC1	-1.50425
PIP5K3	-0.237833333333333
CHI3L1	2.7341
CSDA	-0.240916666666667
VTCN1	4.15025
WDR62	-1.454
TMEM170	-0.74
KIF2A	-0.2795
C6orf182	-1.73383333333333
ARL6IP6	-0.922
ZCCHC9	-0.6175
RARB	1.41816666666667
ZNF320	0.3245
DHX15	-0.237
PICALM	-0.195333333333333
CNOT6	-0.0988333333333333
HIST1H1A	0.25075
ZNF702	0.406333333333333
OR1E2	0.347
HLF	-0.1368
LOC442582	-0.319
KIAA0494	1.145125
TCF4	0.7466
APOBEC3B	-1.073
FAM54B	-0.064
MYH2	-2.0995
FXN	-0.555166666666667
C12orf59	0.4145
PAEP	-0.80675
SPG11	0.338
VN1R4	0.74225
KCNJ13	-0.5225
NOC3L	-0.269
C5orf36	-0.06
CPAMD8	2.92825
MLN	0.0726
FLJ11184	-0.09475
TIAM1	0.525833333333333
OR10J3	0.3185
OR52E2	0.044
PBX1	0.2852
UBL7	-0.344333333333333
PXMP2	-0.6915
SYTL1	0.7745
FAM126B	-0.1635
ZNF711	0.287
GGA1	0.096
VAMP4	0.00849999999999999
BCAP29	-1.0185
C20orf19	-0.61625
ZNF275	-0.1985
NEK6	0.41275
SETD8	-0.964083333333333
HEXIM1	0.434333333333333
