Hybridization REF	TCGA-A1-A0SK-01A-12R-A084-07
MGC5566	-3.2825
CCL3	2.527875
NANOS1	0.353625
ZFYVE19	-0.63725
APITD1	0.418
PARD3	1.495
IRAK4	-0.2655
SERPINI2	0.0675
CEP170L	0.55525
TTC9	1.460125
MYOM3	-1.61675
MLPH	-1.847
LOC222699	-1.11
NRG1	-1.66116666666667
TBC1D9	-2.04336363636364
TTK	0.639666666666667
ZNF557	-0.1047
DDX41	-0.920333333333333
FANK1	-1.7415
UBE2D2	-0.025875
PSMB10	-2.278125
MYH7B	0.746
GABARAPL2	-0.414625
MARVELD2	0.864833333333333
DGCR2	0.587666666666667
UNC45A	-0.638333333333333
C6orf72	-0.187
ZNF683	1.2235
GIT2	-0.19925
CASK	0.6985
C14orf161	1.446
LRRC44	0.54225
TIFA	2.462625
UTP11L	1.011375
C6orf65	-1.03525
FDPS	-0.52475
DUSP9	-1.609
SLC17A8	4.14433333333333
OR51G1	-0.0225
NANS	-0.1875
OLFML1	0.52575
ATP10B	-1.192875
NPAS3	-1.11675
PRKCA	-2.2387
GGA2	-1.0869375
LCE4A	-0.662
SPANXN3	0.74325
CCDC115	1.249875
SDCCAG3	-1.0585
GLIPR1L1	0.133
TTC1	-0.50725
C17orf76	2.7695
MAD2L2	0.8355
HIPK1	-0.6211
LRRC3B	0.164166666666667
CLN3	-1.29454545454545
C17orf47	-0.2425
FMN2	2.120375
TUBB1	-0.452875
WAPAL	0.544666666666667
C3orf21	0.344625
SCN5A	0.8596
SMYD1	-0.185
BEX5	0.21825
ZNF192	-0.0995
SEC22A	-0.0533333333333333
GRIA2	1.62928571428571
KIAA0825	-2.97475
NUSAP1	0.00918181818181821
LANCL1	-0.2355
C15orf40	-0.9774
ZNF645	0.25275
GPR61	-0.47325
NLRP14	2.231
SNX21	-1.2291
C1QTNF8	0.4775
C17orf46	0.0665
IFNA8	-0.068
SPRR1B	-2.205
FLRT1	-0.2105
SNX17	0.0213333333333333
ASB2	1.30366666666667
HBG1	-6.4455
RPRML	0.28275
JOSD2	-1.76083333333333
PLSCR3	-0.74525
SPOCD1	-0.957
RAB39	0.9895
GHRH	0.1045
ITIH5L	-0.03625
C17orf37	0.2885
SMCR8	-0.333
DPY19L2P3	-0.962166666666667
IL11RA	-0.786666666666667
GDF3	-4.65
RPS6KB1	-1.79933333333333
DNAJC19	-0.4501
TOP1	0.023
CRCT1	-0.638
MPST	0.124875
DPM2	-0.285375
FAM38B	-0.793666666666667
SLC18A1	-3.196
FARP1	1.58383333333333
PAX7	-0.46025
TUBD1	-0.78625
GNL3	-0.270875
BTG2	-0.457133333333333
NDUFS6	-0.712
C1orf79	-0.22825
ERAL1	-0.81325
ECHS1	-0.0175
VPS4A	-0.8525
CYP11A1	-0.972125
ABCC6	-2.35685714285714
PBX4	-0.2775
MOSC1	0.62125
NCF4	-0.624
HYMAI	0.583
NAGPA	-2.117125
OTOP2	0.09275
ACOT12	0.107
MTHFD2L	0.826375
LOC441376	2.6615
C19orf34	0.235
RAB1B	0.349
ALDOAP2	-2.127
NTRK1	-1.73366666666667
ARTS-1	-1.5605
SLC6A11	0.1945
NAP1L2	-4.37275
CNGB1	0.1635
EPB41L4B	1.69225
FAM134B	1.589625
HS3ST3A1	-0.211
CPXM2	2.69675
SIRPB2	0.258
CHORDC1	-0.0125
TRIB3	-1.2635
SLC2A5	0.96025
C2orf49	-0.6585
DDX5	-0.36
OR5L1	0.2955
ANAPC4	-0.725
ZSWIM1	0.077
LOC93622	0.514625
KCNK3	2.4506
RP11-35N6.1	0.05375
ZFP161	0.858166666666667
AQP9	3.0195
SLC15A2	0.203833333333333
MREG	-1.94016666666667
OR9I1	0.595
PDLIM2	-0.547
ADAM7	-0.133
GSTCD	-0.105
WDR21A	0.414125
SLC12A8	2.05616666666667
TMEM174	-0.1685
IGSF3	-0.159083333333333
LRRN1	0.13225
LOC402117	0.712
SRPK1	0.424333333333333
LY6K	1.6173125
NFIA	0.495
PTCD3	-0.16525
LEP	0.0463333333333333
PCDH21	-0.0793333333333333
MAPKAPK2	-0.139142857142857
NMNAT1	-1.32766666666667
LHFPL2	-0.690375
C9orf43	1.144
DIP2A	0.462166666666667
ACTR8	-0.3365
CCDC34	0.5765
PTPN22	-2.269625
ITGA3	-1.181625
FAM129C	-0.428
RABGGTA	-0.104666666666667
UNC45B	-0.88
KIAA1033	-0.165125
ZNF510	1.254
CYP2D6	0.947166666666667
SLC26A10	-1.2995
STX8	0.4245
LUZP1	-0.023
WDR89	-0.145166666666667
EIF4G3	-0.1744
C5AR1	0.217625
ZNF623	2.5285
A2M	-0.85975
TGM7	-0.1445
GRPEL1	-0.445333333333333
LMNB2	-0.1511
ROCK2	-0.1175
SNX16	2.24825
CCDC66	-0.088
ANXA3	-2.48575
KIAA1609	-0.91
EED	0.13375
RNF32	-0.141333333333333
HES1	-0.341
CLC	5.39
ISL1	-0.04
KIAA0528	0.68125
MANEA	0.638125
C1orf61	2.774
hCG_2001000	-0.5195
RAPGEF6	-1.1497
KIAA0020	0.178166666666667
NEIL1	-1.1295
C16orf45	-1.259375
RBM10	-0.421166666666667
C10orf125	-3.185625
MRS2L	-1.02175
DNAH17	-0.585625
C19orf10	-2.39575
C1orf160	0.465
SLFN12	-1.9665
EXOC3	-0.0166666666666667
HIST3H3	0.02625
NCOR2	0.346833333333333
TNFRSF9	0.245
MFSD8	-0.2775
ALX1	-2.14016666666667
NOL1	1.2675
PODN	1.42
TIAL1	-0.96825
HIST1H1E	-0.83025
NPY6R	0.35025
TM4SF4	-0.37025
CORO2A	0.7155
ETNK2	1.39083333333333
APOE	-1.3692
ANGPT4	0.401
HDGF2	-0.07075
G30	0.986
ST8SIA4	-0.850375
F2RL1	0.33425
FAM19A4	-0.7895
CCAR1	-0.0445
B3GNT7	0.15825
OPHN1	-0.2561
DSCR6	3.456
C21orf13	-1.378
GAS2L1	-0.4565
RFX3	1.448
COPS4	0.223875
BCHE	-5.76366666666667
BCL2	3.7925
HBZ	-3.69066666666667
ARL13B	0.980625
MAPBPIP	-0.3185
MYO15B	-2.304875
SPZ1	-0.10775
KIAA1324	2.76911111111111
PLCL2	0.671875
C4orf29	-0.81475
WDFY2	-0.155375
ZNF284	-0.0415
NAALADL1	-1.005
DUSP5	0.959
PXDN	-1.0555
SLMO1	1.50925
TNXB	-0.2594
BIRC7	-1.55475
A4GALT	-0.582666666666667
TIMM22	-0.23375
FAM110C	-1.59125
TOMM34	-0.412625
ABHD9	-0.3935
ADAM32	2.58
CRHBP	-1.11175
AQP2	0.1995
LOC130355	1.21575
ZNF187	0.389
ZNF816A	0.4395
F7	-1.174125
CNOT1	-0.2017
SLC13A4	-1.192
ZBTB11	0.029
B3GALT5	-0.53175
EXOC2	0.9365
IRS1	-1.46
TMEM1	1.14733333333333
MRPL34	-1.03233333333333
SAMM50	-0.40825
CDC42EP3	1.36025
HSF2	1.9726
MFN2	-0.46
TSPAN7	-0.553
NUCB1	-0.332083333333333
RHOH	-2.72875
ARL16	0.541
TACR1	0.17725
SFRS5	-0.934666666666667
SNX25	-2.93675
RHBDF1	-2.15183333333333
PCDH18	0.109666666666667
HMG1L1	1.91775
MYO5C	-0.091875
MAPK10	0.744
LDHAL6A	-0.0978333333333333
NUDT12	-0.3835
NCAM1	0.609
GLIS2	-0.0495
GGTL4	-1.06625
DAPP1	-2.1645
ATF7	0.630375
KIAA0748	-1.939
NFIL3	0.98425
TM6SF1	1.845
SEZ6	3.582375
NANOS3	1.06566666666667
DNAJA3	-0.702
CLDN6	-3.386
CIITA	1.0566
EPHA4	1.56775
FANCC	1.3115
CMTM3	-0.444125
PSG3	-0.746125
MRPL15	0.56375
C21orf59	-0.50625
PLCXD2	-0.2605
C2orf34	-0.46925
UBE2L6	-0.135875
MED14	0.253166666666667
HP1BP3	0.5491
C6orf208	-0.1185
TPBG	-1.9625
OSR2	-1.755375
XPC	-0.687166666666667
KLHL7	0.2415
CCR3	-0.507
AGTPBP1	1.76783333333333
PCSK6	-0.171333333333333
STAT5A	-1.4399
FAM18B	-0.2205
LONRF2	1.731
PTPN2	0.292625
SF3A3	0.283833333333333
EFCBP2	0.965
HCFC1	0.6135
AHNAK	-1.83025
ACTR5	-0.13675
KIF14	-0.876142857142857
TENC1	-0.96175
HEATR5B	0.439
YIPF2	0.0178333333333333
MYEOV2	-0.292333333333333
DUSP18	0.46925
KIAA1012	0.65
AHR	-2.08916666666667
C17orf53	-0.688333333333333
PTPRH	-1.14525
ATP6V1C1	0.9159
TAS2R3	-0.232
LOC440356	-1.17
COQ10B	0.37425
PSMF1	-0.352083333333333
SORBS2	0.710916666666667
NFE2L2	0.1425
TMCO7	-0.92975
SH3PXD2A	0.308
SH2D2A	0.07675
SPINK5	-4.70975
MRPS24	-1.91775
OPA3	-0.13725
TRAF7	-0.58
C4orf35	-0.5495
MT1G	-1.28425
MGC39545	2.18975
HS1BP3	-0.3345
OR2B2	0.2935
CHRM4	1.0615
SFRP2	0.907666666666667
RIC3	2.31125
ART1	0.488
C6orf1	-0.512625
DUS4L	-0.671
C10orf104	0.8085
TNFAIP6	1.21975
RTEL1	-0.82625
CCT4	0.3687
ZNF709	0.837
CHMP6	-0.836333333333333
UPP2	-0.5055
CYP19A1	-2.874125
CD151	-1.08416666666667
NDUFA13	-1.03383333333333
ARFRP1	-0.175666666666667
FAM26B	1.002
CRYBA1	-1.106
MRPL41	-1.62866666666667
NPFFR2	-0.179
HRH2	0.024
SCAMP3	-0.654166666666667
MTMR6	2.0333
MTG1	-0.937333333333333
UBTD1	0.28575
CRABP1	-0.2785
FLJ33790	1.0175
KIAA1908	-1.24383333333333
GPR158	1.8185
PACSIN3	-1.11666666666667
OMD	-0.3255
CATSPER1	-1.523
HOXB8	-1.7115
FBXO46	0.9395
OAS1	-0.558166666666667
SVIL	1.03875
PHB2	1.22375
ADCY3	-0.0445
NDRG2	0.1675
ERMAP	0.3923
APBA2	2.8835
IGSF9	3.165
WNT6	1.095
MYCBPAP	0.5635
ATP2B2	0.1613
CPVL	-1.4242
TRAM2	-0.83925
NOP5/NOP58	0.36825
ZNRF4	-0.26525
TLK1	0.0985
MTMR12	0.657428571428571
ZNF384	1.593
FAM9B	-3.973
RPN1	0.8312
PMVK	0.32175
EIF3D	0.8461
SIX2	1.934
HPS1	0.202428571428571
RNF7	-0.91525
PSKH2	-0.253
KCTD13	-0.567833333333333
CSMD3	-0.3233
FBF1	-0.556
IL8	-1.364125
SERPINB13	-0.653083333333333
FBXL20	0.5505
BLR1	0.04825
SH2B1	-0.522666666666667
RFNG	-0.319
RAB20	0.597166666666667
RBM7	0.72875
POLR1A	0.118666666666667
TMPRSS4	2.66275
TAF9	-1.596
TERF2	0.679166666666667
TNFRSF1A	0.587583333333333
ACADVL	-1.82716666666667
GTF2H5	-0.776
EDG8	0.2925
C9orf140	-0.24425
UST6	-0.0116666666666667
ZBTB8OS	-1.04925
ZNF710	0.308
GPR174	-2.046
ATP6V0A2	0.691
KIAA0319L	-0.84625
XKRX	2.144
DOPEY2	1.0901
SDHD	0.0250833333333333
SUMF1	-0.5795
OSM	1.92825
OPN3	-2.76375
DAGLB	-0.588166666666667
PPFIBP1	-0.5776
TRIM63	-5.6845
C10orf53	0.8455
LYPD3	-0.813666666666667
BCL7A	2.18825
AGER	-1.68633333333333
TCF19	1.492375
SAT2	-0.5415
PFTK1	0.622166666666667
GABRE	-2.784375
C15orf38	-1.1993
FIS1	-0.5725
KCNV2	-0.54225
CLPS	0.28775
PPCDC	0.017625
FOXN2	-0.216333333333333
NT5E	-4.3926
CD83	2.12225
IL18	-1.118875
VPS16	-0.24425
IGFBP2	0.0965
NOTCH2	-1.653
SIGLEC1	0.688375
CD93	3.961
SULF2	-1.575
CEP164	-0.4115
P53AIP1	0.819666666666667
TOR2A	-0.2245
ZNF136	1.105
MGP	0.3908
CCDC144A	0.3375
TRPC1	-0.225
SMS	-0.190666666666667
MAPK7	0.00683333333333334
RRAGC	0.5125
PARD6A	0.751166666666667
NUB1	0.334666666666667
SYNGR4	0.82475
OR11H12	-0.5845
WIF1	0.801375
GCH1	-0.28625
OR11H4	0.2695
SLC44A5	0.342
GPRIN2	3.4725
LOC401431	1.59275
CPA4	-3.5492
MELK	-0.0405555555555556
IL15RA	-1.82025
CUL3	1.961125
HMBOX1	-0.257
PODXL	-1.74925
CCT6B	0.0115
COMTD1	-0.33275
MUC20	3.82933333333333
GPX2	-4.318125
ITK	-2.391125
FBXL5	0.6645
C13orf27	1.735
DEFA5	0.4725
TRHDE	0.294
MTP18	-0.266166666666667
UQCRQ	-1.6927
ITGB2	0.471833333333333
CSRP2BP	0.1815
TAS2R44	0.266
PHPT1	-0.8175
FAM44C	0.48425
ERH	0.25475
MPHOSPH1	0.294
MORC1	-0.355
PARVB	-2.0855
LAMA1	-2.09108333333333
PGBD3	0.47825
GIMAP6	2.52
AREG	-5.40533333333333
LIPT1	-0.19
MGC99813	0.16175
C1orf201	0.376666666666667
GRIN2A	-0.7703
MAN2C1	-1.7125
NSUN5	-0.08375
SF3B5	0.17525
MYC	0.1706875
NRXN1	2.80791666666667
ZNF18	-0.404
SPDYA	1.360375
SLC37A1	1.2385
DECR2	-1.5425
ANKRD38	-0.417
SPTLC3	-3.66808333333333
SUPT16H	0.59325
DTWD2	-1.09
ULBP1	0.585
ZADH1	-1.29233333333333
OIP5	-1.184
IL10RB	0.119666666666667
OTUB2	-0.086625
VWA3A	0.396666666666667
SPIC	5.0785
OR6C4	-0.091
PSCD4	-0.828666666666667
DPY19L2P2	-0.3645
TRAPPC6A	0.4935
C21orf2	0.660833333333333
CEMP1	-1.60925
LIN7B	-0.3415
E2F7	0.2445
VCP	0.322071428571429
LAMA3	1.11516666666667
BGN	0.891
GPR160	-2.2745
COCH	0.913666666666667
GPR81	1.21583333333333
APOBEC3F	-1.842
tcag7.1017	-1.168
C1orf32	0.513
SCGB1D2	5.03725
FLJ43987	0.6175
C6orf170	0.71925
KLK9	-0.014
GPD1L	-2.142875
VPS37B	1.18675
ATG3	0.128
ADAMTS17	0.959
KLHDC2	-0.0578333333333333
NDUFV2	-0.85325
BLK	-4.2525
MATN4	0.889
GPM6A	1.390125
GBP4	1.52783333333333
TMEM162	0.505166666666667
PKP2	0.4105
HRASLS	1.68322222222222
MMP1	-4.324
SFXN3	-1.191
FSD1	1.59483333333333
ST6GALNAC3	-1.02716666666667
CA12	-2.7102
NCOA6	0.427
C19orf58	0.1607
PPP4R1	1.94566666666667
MAN1A2	-0.8895
IKBKAP	-0.2785
UPF1	0.1775
KIAA1219	1.00875
WNT16	1.69683333333333
SNW1	0.282625
IL18RAP	1.0125
RPP30	1.126125
CDC40	0.744642857142857
SETD3	0.891666666666667
SLAMF6	-0.26725
ELK4	-0.021
TRIM47	-1.1825
ACOX3	-0.197375
TRIM6	-3.615125
KIAA0372	-0.535833333333333
TP53AP1	-1.685625
SMURF2	0.57425
ADAD1	-0.08325
EBP	-0.0137
KRTAP13-2	-0.0835
FLJ36874	0.445833333333333
TOR1A	0.437
P2RY4	0.461
GPBP1	-0.409
TRPV1	0.041375
ADAMTS12	-0.428833333333333
PES1	0.9189
ATG4A	0.948833333333333
MAGEA10	-5.08175
WFS1	-0.4725
CC2D1B	-0.638666666666667
PABPN1	-0.131
SLC25A30	0.10775
SLCO1C1	-1.21783333333333
SLC22A5	-1.339
KIF23	-0.162
SYN2	2.86066666666667
ASPN	5.5255
CENTG2	0.70675
QSOX2	0.4133
FLJ10815	-0.594666666666667
STK24	2.4034375
SPEG	-0.6069
STK10	-1.77766666666667
DACT2	2.797
AAAS	-0.46575
SSX3	-2.095375
ABCD3	0.0788
C4orf12	0.470375
PARVG	-1.37333333333333
FIG4	2.1365
C9orf46	-0.2155
TMCO6	-1.985
IGHMBP2	0.10675
DUS2L	-1.40516666666667
FAM3C	-0.230375
TMEM16D	-0.23425
DCTN4	0.5445
KCNH3	2.2455
EIF2AK2	1.231
AP1S3	-0.2925
CST4	2.462
PAM	-0.8009375
NUTF2	-0.18775
CITED2	-0.8296
SLC39A4	-0.39725
C2orf52	-0.309
GRM3	-1.03625
C12orf49	1.3695
CCDC49	0.0778
GRAMD1B	-1.525375
FNDC4	0.793
SIAH2	-0.082625
GDPD4	0.055
C21orf87	0.12825
ATP5A1	0.272166666666667
C16orf63	-0.945875
LOC388135	-0.624166666666667
ATP5J2	-0.662125
MMP3	-5.13
EMID2	-0.31275
CRHR1	0.036
WDR70	0.46
C13orf31	0.861
ZFAND1	1.54625
CCL18	3.8005
C3orf49	0.041
RINT1	-0.9715
KIAA0408	0.7055
F13A1	1.575
SLC10A1	-0.061
OGN	-3.86575
GIPC2	-0.406333333333333
XPO6	-1.053
LCE1A	0.064
FMR1	1.3851
LOC374920	0.23825
DUSP3	-1.854125
ANKMY1	-0.40025
C7orf50	-0.927
BBS9	-0.792
UNC119B	0.766625
C9orf72	1.368375
MGC35440	1.06375
ENTPD6	-1.0425
PPP1R2P9	-0.471
ERCC4	0.018
FAHD2B	-1.1485
HMHA1	-3.9585
HACL1	-0.334
RAD23A	-0.2025
FAM83B	-1.2595
PPP5C	1.1605
RNASEH2C	-1.7315
C9orf153	-0.1915
SCAMP4	-0.497125
GHITM	0.5677
NDUFB7	-0.284
ADCYAP1	5.54716666666667
SP110	-1.21383333333333
MAP3K7IP2	0.602
DHH	0.056
AGRN	-0.127571428571429
WDR33	0.4515
CEP290	-0.7915
PRPS1L1	-1.45016666666667
KLRA1	0.6185
GPR97	-0.483
CHD7	0.730666666666667
TLR10	0.28
SLC30A8	-1.087
HIC1	0.0651666666666667
IAPP	0.4965
RXFP4	-0.01475
GP1BB	0.05425
SHQ1	-0.4005
NKX2-3	0.506166666666667
API5	0.65425
FTHP1	-0.739
MOV10L1	0.6045
TRIM6-TRIM34	-1.14266666666667
ADHFE1	-0.5485
FAM117A	-0.64875
DDI1	-0.0256
CDON	0.956833333333333
TRIM73	-0.391
IGKC	3.971
MMP14	-0.616833333333333
DYNC1LI1	-0.072875
C11orf66	-0.07275
TRBV3-1	-1.794
FASTKD5	0.2175
BIVM	1.868
LHX4	-0.321
CXCL2	-1.5857
RAB2B	0.9195
IZUMO1	-1.10725
MAP3K15	-1.532
FAM19A2	1.08633333333333
ZC3H8	0.462333333333333
ZMAT1	0.50075
SPINK5L3	-2.363
SLC10A6	0.6895
APPL2	-0.000249999999999998
CARD10	0.031
LOC402176	0.80525
EEF1D	0.7791
RAB6A	1.2693
C12orf5	1.472375
PAPOLG	0.3305
MSRB2	-0.635
BCR	1.60116666666667
PUS3	-0.0005
TIAM2	-0.9015
ZNF317	0.847333333333333
CHD2	0.423923076923077
FZD5	-2.2655
NUDT8	-0.997
ZNF763	0.6745
PRC1	0.177888888888889
ABCB9	2.15766666666667
SPATA3	0.22825
TRAK2	0.784
STAB1	1.8265
LRRTM2	-1.3496
psiTPTE22	0.23825
DBI	0.3405
SERPINA11	-4.3175
NAT5	-1.09875
C20orf58	-2.95675
RPS6KA4	-0.695666666666667
FLJ90650	-1.267
TGFBRAP1	0.532
CHRDL2	1.019375
FAHD2A	-1.35283333333333
CNTN1	1.6315
BBS4	-1.3981
TMEM181	0.5415
MINPP1	0.32225
MPHOSPH6	-0.7535
HOXC10	1.8693
ITPKB	-1.185125
CLPTM1L	0.11475
MEOX2	-1.2136
ATP6V0C	-0.857
PRPF8	0.383666666666667
TMC5	2.11425
FKBP3	-0.07425
PLEKHB2	-0.437875
OR4D6	0.136
ZNF544	0.6782
D2HGDH	-1.59775
RPL18A	-0.2699
HEL308	-0.557375
MPP6	-1.924
TCERG1	-0.78
KRT16	-0.373166666666667
KLF17	0.18275
KLF5	1.861
CDR1	1.057375
VCX3A	-3.245
FBLN2	0.388625
C14orf104	0.655
HBE1	-5.6573
OR4S2	0.027
C1orf108	0.066
ROBO4	2.20766666666667
CPEB4	-0.200875
C11orf80	0.265166666666667
BCKDHA	0.982166666666667
MYOC	-0.194
GIF	-0.208
CKMT1A	1.444
RPL3	0.6663
THBS1	0.21125
APOO	0.03625
ARMCX1	2.02825
HSZFP36	0.764
SNAPC5	-0.46125
EIF4ENIF1	1.40175
ZNF433	0.53175
TNFRSF21	0.942625
TMPRSS7	0.1915
SPATA18	0.1254
HPDL	-0.3015
MKL2	-0.4704
TBX3	-1.574
C21orf93	0.3425
DAXX	1.12875
ELMO1	0.0826250000000001
RGS13	0.992666666666667
TAF11	1.111
UNC13A	2.1305
LOC653314	-0.7426
ORC3L	1.25925
IMAA	-3.8635
TARBP2	-0.04875
CABIN1	0.0651
TRIOBP	0.1158125
HIST1H2AC	0.996125
RGS22	-4.2545
NCOA1	0.863666666666667
IL25	0.4025
SNCG	-0.1225
GPR6	1.4035
AMDHD1	-1.48916666666667
CHEK2	0.501625
C6orf142	-1.57
DRD4	0.2
C14orf68	-1.57075
GDF11	-2.04225
SEMG2	0.93
CD247	-2.79875
CDAN1	-1.2145
RBMX2	1.08833333333333
TGS1	2.50475
OIT3	0.09475
SYF2	0.84275
MCM4	1.778
PKHD1L1	0.611125
CEP192	0.849666666666667
IFT88	1.38225
RPL9	0.0837857142857143
RAB32	-0.283875
DDX43	-3.75225
P2RX2	-0.0528333333333333
OR5D18	1.6715
UBE1	0.01625
SLC24A1	-1.462125
ARHGAP5	-0.1995
CETP	-2.58975
KIAA1731	-0.173666666666667
SLC9A4	-0.221
PTPN6	1.433
BAHD1	-0.2685
GRIK3	1.6665
CACNB2	-1.0636
PDE10A	2.72975
DGCR14	0.32025
PCDHB9	-0.640333333333333
RHOQ	-0.238333333333333
MAP3K4	0.42325
KTI12	0.541666666666667
RPL23AP13	-1.92575
GNG11	-2.4515
CLCN3	-0.493
GPAM	-1.1625
VSTM2A	-0.5645
SLAMF7	1.08833333333333
INTS2	-0.421
PPP2CA	-0.1531
LRP12	2.5166
SEC14L2	-0.0183333333333333
DKFZP586H2123	0.53525
MC3R	0.9325
CIRH1A	-0.3825
HIST1H2AB	-0.0198333333333333
POLH	-0.667875
MGC16703	0.532166666666667
SNAPC2	-1.17
FILIP1L	0.16725
RASGRP4	0.2105
LRRC1	1.1875
GAS1	0.68025
PRAC	-1.02425
DGKA	-0.673166666666667
NT5C3	0.05675
PEG3	0.512333333333333
NADK	-0.35025
PRR17	-0.49125
LOC374569	-0.607
SGSH	-1.18733333333333
NLRP8	0.2265
GALT	-0.8544
MCF2	-0.695
ZNF263	1.04225
TACSTD1	2.61233333333333
TYR	-7.4516
ATP6AP2	0.595
RNUXA	-0.6025
ABHD10	0.157888888888889
GDPD2	-1.25275
SLC35C1	-1.021
UBE2A	0.20925
HERC5	-0.972166666666667
FAM112B	-5.8385
FBXL16	0.17525
DKFZP434A0131	-0.9295
ELA3A	-2.855
RBM41	-1.204375
HAO2	-0.05475
RNH1	-1.41775
SHANK2	1.9455
OSBP2	-0.201875
DAK	-1.28383333333333
C3orf58	0.793333333333333
TCL1B	-1.3035
KBTBD2	0.509625
SUGT1L1	2.68675
UBE2E2	0.494333333333333
MYL9	0.857375
CDC23	-0.9435
PBXIP1	-0.2656
CXorf40B	0.6405
NBL1	0.80375
RTBDN	0.475
RAB11FIP5	-0.900875
TTTY13	-1.476
SCOTIN	-1.32975
SOHLH1	4.8545
CDKN1A	1.6535
NCK1	0.06625
ZNF550	1.036
SAPS3	0.288
SPIN3	0.7915
MAGEE2	0.03225
MIS12	0.619166666666667
OR8H2	0.473
KIAA0774	2.13233333333333
UNC5D	-0.6815
CUL7	-1.8455
LIPC	-4.6795
DIO1	-3.642
C20orf11	1.1715
CTRL	-0.924
HS3ST2	1.61775
PAK4	0.828
CCRL1	1.2585
RNF10	0.340125
ZNF567	1.409
ZNF660	0.1505
TCEAL3	0.197
MAGOH	-0.0778333333333333
CENPB	0.0938333333333333
C19orf7	0.21525
LOC388965	0.4365
ZCCHC13	1.066
JMJD1A	0.9196
HIST1H4H	0.4045
TBRG1	-0.6927
GPC3	-4.5055
TAF1C	-0.97375
EBNA1BP2	-0.7985
CIAPIN1	0.11575
PDGFRA	-1.50911111111111
CSTB	-0.591125
CENPI	-0.833833333333333
GTF2E2	-1.56133333333333
RPP21	-0.4435
CCNF	0.160833333333333
KCNQ3	2.3045
FAM79A	0.56525
SLC22A12	0.402
NOVA1	0.421833333333333
FZD3	0.7103
AKAP8	-0.054
SOCS5	0.293875
CFDP1	-0.247
DLG5	1.07825
PGM5	1.18158333333333
C1orf144	-0.01
HDAC10	-2.0455
RND2	0.65025
C20orf199	-0.41275
RNMT	0.111
SLURP1	1.225875
ASTN1	0.526875
SH3BGR	0.2705
MYCL1	-0.951125
ZHX1	0.356
CENPK	-1.081
FOSB	-1.2491
LOC643406	1.42875
C2orf59	-2.848625
TMEM135	-1.45125
SLC27A2	-1.573
KRT33A	-0.9755
OVOL1	2.46925
PAMCI	-4.54233333333333
S100A7	-1.5145
ZNF789	-0.5235
HARS2	-0.72825
RPL23A	-0.820833333333333
TCF23	-0.34325
UPF3B	0.952625
C17orf78	-0.253
HLA-DOB	-0.725166666666667
C14orf142	1.0965
TEKT5	-0.816833333333333
DMWD	0.532
POLD1	-0.3765
GSCL	-0.035
CALD1	-0.9832
SCRT1	0.148833333333333
AIG1	0.089
UNC84B	2.1175
ZNF404	-0.00275
TMED6	-3.828
KIAA1462	0.1525
LRRC27	1.2946
PYGO1	1.063
PIGU	0.3345
ALAS2	-4.32966666666667
WRNIP1	0.623625
CNNM3	0.3395
ZNF2	1.15175
ST3GAL5	-1.86583333333333
MRPL23	-0.46275
TSSK6	0.33175
PSMA6	-0.47
C16orf70	-0.90275
KIAA1602	-0.67975
ALMS1	1.19716666666667
DCN	-0.52875
TMEM132D	-0.575
SUCLG2	-0.9715
ABHD14A	-1.566
DEXI	-0.956666666666667
AMPD2	-1.34666666666667
IFNAR2	0.5085
CYB5A	1.3465
TLOC1	0.60705
NXF5	-0.665333333333333
NRBF2	-0.12575
KCTD3	-0.2945
ITGAE	-0.0868333333333333
SLC30A3	-1.1895
ZRF1	-0.624
IFRD2	-1.10225
XAB1	0.1185
PYCR2	-1.81233333333333
SERPINB3	-3.7405
TMLHE	0.6765
GEFT	-1.43475
ABCA5	-0.9635
EMR4	-0.201833333333333
TSFM	-0.013
HIST3H2BB	-0.87525
ARHGEF19	2.67475
TSPAN17	-0.362333333333333
ABCC8	3.43075
MAP1S	0.321166666666667
C22orf36	1.0795
BNC2	-1.43792857142857
HIST1H4A	1.2585
NDUFS3	0.205
WDR3	-0.895833333333333
XKR4	0.24675
TTC33	0.801928571428572
STMN2	4.4365
CPN2	-0.8402
HSPC105	2.24
PCOLCE2	-3.37775
C3orf55	0.9275
KLHDC9	1.35833333333333
TBC1D23	0.409
ATXN2L	-1.37341666666667
MAP2K3	-0.428333333333333
SCAP	-0.352
ZNF486	0.729166666666667
C20orf96	-0.91325
NARS	0.2665
ADAMTSL1	-2.09228571428571
PRCC	0.654166666666667
CCDC126	0.9065
ZNF675	1.09125
CALCOCO1	0.52825
ANKRD43	2.87375
CWF19L2	0.581833333333333
ZBTB32	0.161666666666667
BRAF	-0.012
ODF4	0.79175
MGC14376	-1.7555
HORMAD1	-3.0888
AAK1	-0.114
PEBP1	1.65275
TNFSF5IP1	1.16866666666667
DKFZp564N2472	0.5545
RMND1	0.553625
IGKV1-5	4.45725
COL1A2	0.582333333333333
SERPINA5	-4.9235
AANAT	0.501
C19orf21	-1.4935
GEMIN5	-0.5875
UBR4	0.199666666666667
LTBP3	0.612666666666667
AMHR2	-3.147
PROCR	-3.09375
MYBBP1A	-0.65025
C20orf39	2.15333333333333
ZNF697	0.205625
PASK	-0.0102
ZNF776	1.07066666666667
RFXDC2	-0.55025
KIAA0467	-0.31
C10orf96	-0.90225
ZNF503	0.072
