Hybridization REF	TCGA-A2-A04U-01A-11R-A115-07
EXOC2	-0.391666666666667
IRS1	-1.3646
TMEM1	0.491166666666667
MRPL34	0.8155
SAMM50	-0.30275
CDC42EP3	0.058375
HSF2	-1.4459
MFN2	-0.263
TSPAN7	-0.535333333333333
NUCB1	0.118166666666667
RHOH	-3.7475
ARL16	-0.2035
TACR1	0.0325
SFRS5	-0.897
SNX25	0.238875
RHBDF1	-0.884166666666667
PCDH18	1.17733333333333
HMG1L1	2.1975
MYO5C	-0.551
MAPK10	0.3915
LDHAL6A	0.053
NUDT12	0.358666666666667
NCAM1	-0.311375
GLIS2	0.161
GGTL4	-0.856
DAPP1	1.698
ATF7	1.008
KIAA0748	-1.76125
NFIL3	-0.41975
TM6SF1	0.1859
SEZ6	0.41275
NANOS3	1.76083333333333
DNAJA3	-1.13283333333333
CLDN6	-1.706
CIITA	1.1076
EPHA4	1.09225
FANCC	0.18
CMTM3	0.968125
PSG3	-0.733875
MRPL15	-0.34025
C21orf59	0.843
PLCXD2	0.08725
C2orf34	0.101125
UBE2L6	0.13825
MED14	-0.148333333333333
HP1BP3	0.894
C6orf208	0.0625
TPBG	-1.439
OSR2	-0.22675
XPC	-1.38
KLHL7	0.887166666666667
CCR3	-0.4855
AGTPBP1	-2.49466666666667
PCSK6	-1.994
STAT5A	-0.2987
FAM18B	-0.113
LONRF2	0.552333333333333
PTPN2	0.6845
SF3A3	1.17083333333333
EFCBP2	-0.33325
HCFC1	-0.6965
AHNAK	-1.0768
ACTR5	0.493
KIF14	-0.674571428571428
TENC1	-0.3725
HEATR5B	0.5375
YIPF2	1.1375
MYEOV2	1.11733333333333
DUSP18	1.5465
KIAA1012	1.013
AHR	-0.8515
C17orf53	-0.559166666666667
PTPRH	-3.13125
ATP6V1C1	0.1359
TAS2R3	0.344
LOC440356	-1.594
COQ10B	-0.81175
PSMF1	0.48425
SORBS2	1.85441666666667
NFE2L2	0.11525
TMCO7	-1.06075
SH3PXD2A	-0.3617
SH2D2A	-0.341
SPINK5	-2.05
MRPS24	-0.28275
OPA3	0.455
TRAF7	0.0693333333333333
C4orf35	0.352833333333333
MT1G	1.24275
MGC39545	0.89725
HS1BP3	0.059
OR2B2	0.329
CHRM4	-0.0765
SFRP2	2.62766666666667
RIC3	-1.5925
ART1	-0.072
C6orf1	-0.31675
DUS4L	-0.98375
C10orf104	0.89625
TNFAIP6	3.0985
RTEL1	-0.63775
CCT4	0.2508
ZNF709	0.3345
CHMP6	0.535833333333333
UPP2	-0.664
CYP19A1	-2.748625
CD151	-1.22166666666667
NDUFA13	-0.0426666666666667
ARFRP1	-0.479666666666667
FAM26B	0.6495
CRYBA1	-1.6665
MRPL41	-0.442666666666667
NPFFR2	-1.3915
HRH2	0.176
SCAMP3	-1.02666666666667
MTMR6	-0.2821
MTG1	-0.424333333333333
UBTD1	0.68875
CRABP1	2.753
FLJ33790	-0.3698
KIAA1908	-1.39033333333333
GPR158	-2.93725
PACSIN3	0.929
OMD	1.378
CATSPER1	-1.02166666666667
HOXB8	-2.176375
FBXO46	0.779
OAS1	0.150166666666667
SVIL	-0.20525
PHB2	-0.0015
ADCY3	0.76
NDRG2	3.26816666666667
ERMAP	-0.6878
APBA2	0.099
IGSF9	2.881
WNT6	0.913428571428572
MYCBPAP	1.2565
ATP2B2	0.7641
CPVL	-0.5088
TRAM2	-0.438833333333333
NOP5/NOP58	2.22125
ZNRF4	0.174
TLK1	0.934125
MTMR12	0.485142857142857
ZNF384	-0.14
FAM9B	-3.06775
RPN1	1.0234
PMVK	0.0925
EIF3D	0.5041
SIX2	0.135
HPS1	0.635785714285714
RNF7	0.72
PSKH2	0.2465
KCTD13	0.0138333333333333
CSMD3	-0.7299
FBF1	0.0525
IL8	-4.358
SERPINB13	0.838333333333333
FBXL20	-0.09325
BLR1	0.23075
SH2B1	-0.157333333333333
RFNG	-0.1415
RAB20	-1.722
RBM7	-2.32425
POLR1A	-0.144833333333333
TMPRSS4	1.042
TAF9	-1.06675
TERF2	-0.522333333333333
TNFRSF1A	0.782083333333333
ACADVL	-1.6815
GTF2H5	-0.53775
EDG8	2.8485
C9orf140	-0.08775
UST6	-0.15125
ZBTB8OS	-0.049
ZNF710	0.1135
GPR174	-1.9505
ATP6V0A2	0.09675
KIAA0319L	-0.699
XKRX	1.5255
DOPEY2	1.2587
SDHD	-1.05316666666667
SUMF1	1.1325
OSM	2.7005
OPN3	-2.466
DAGLB	-1.267
PPFIBP1	0.4881
TRIM63	-3.364
C10orf53	-0.7205
LYPD3	-0.792
BCL7A	0.352
AGER	-1.16816666666667
TCF19	0.074375
SAT2	-0.66975
PFTK1	0.844333333333333
GABRE	-2.23325
C15orf38	-0.2876
FIS1	-0.1985
KCNV2	0.57925
CLPS	0.2415
PPCDC	-0.38
FOXN2	1.301
NT5E	-3.0485
CD83	1.46525
IL18	-1.604875
VPS16	-0.5095
IGFBP2	-1.474
NOTCH2	1.207
SIGLEC1	1.701
CD93	4.5675
SULF2	-1.28175
CEP164	-0.33225
P53AIP1	0.237166666666667
TOR2A	-0.012
ZNF136	-0.16825
MGP	3.4997
CCDC144A	-0.105666666666667
TRPC1	-1.67233333333333
SMS	-1.0005
MAPK7	-0.233166666666667
RRAGC	0.7855
PARD6A	0.482833333333333
NUB1	0.270166666666667
SYNGR4	0.26525
OR11H12	0.0815
WIF1	3.22975
GCH1	-1.1325
OR11H4	0.2345
SLC44A5	-1.0955
GPRIN2	3.91266666666667
LOC401431	-0.52075
CPA4	-2.4575
MELK	-0.218111111111111
IL15RA	0.7235
CUL3	1.01225
HMBOX1	-0.323
PODXL	-0.061
CCT6B	0.0551666666666667
COMTD1	-0.51625
MUC20	0.0361666666666667
GPX2	-3.027375
ITK	-2.568125
FBXL5	0.53375
C13orf27	-0.542
DEFA5	0.929
TRHDE	-0.6425
MTP18	0.268833333333333
UQCRQ	-0.5896
ITGB2	0.481583333333333
CSRP2BP	0.238
TAS2R44	0.7085
PHPT1	-0.94325
FAM44C	-0.19725
ERH	0.514
MPHOSPH1	-0.5715
MORC1	-0.9005
PARVB	-0.28025
LAMA1	-0.820166666666667
PGBD3	0.45375
GIMAP6	3.336
AREG	-2.66383333333333
LIPT1	0.083
MGC99813	0.34275
C1orf201	0.981833333333333
GRIN2A	-0.9505
MAN2C1	-1.726875
NSUN5	-0.12425
SF3B5	-0.58025
MYC	-0.6965
NRXN1	-0.394666666666667
ZNF18	0.4105
SPDYA	-0.485125
SLC37A1	1.4295
DECR2	-1.629
ANKRD38	3.36175
SPTLC3	-1.30366666666667
SUPT16H	0.38425
DTWD2	-0.06775
ULBP1	-0.173
ZADH1	-0.1715
OIP5	-1.8875
IL10RB	-0.0825
OTUB2	-0.526125
VWA3A	0.0231666666666667
SPIC	0.0116666666666667
OR6C4	0.0375
PSCD4	0.415166666666667
DPY19L2P2	0.2465
TRAPPC6A	0.457333333333333
C21orf2	-0.478
CEMP1	0.60425
LIN7B	0.858
E2F7	-0.654
VCP	-0.208625
LAMA3	1.47733333333333
BGN	1.39975
GPR160	-1.29016666666667
COCH	0.627833333333333
GPR81	-0.798333333333333
APOBEC3F	-1.39575
tcag7.1017	-0.2005
C1orf32	0.8295
SCGB1D2	-0.46125
FLJ43987	0.2215
C6orf170	-0.3905
KLK9	0.4655
GPD1L	-0.831875
VPS37B	0.51325
ATG3	-0.950166666666667
ADAMTS17	-0.657
KLHDC2	-1.31366666666667
NDUFV2	0.15675
BLK	-2.61125
MATN4	1.2425
GPM6A	-0.6805
GBP4	2.50916666666667
TMEM162	0.440666666666667
PKP2	0.933
HRASLS	1.99933333333333
MMP1	-1.887
SFXN3	-0.9342
FSD1	0.270333333333333
ST6GALNAC3	0.7925
CA12	-2.3175
NCOA6	1.6535
C19orf58	1.1813
PPP4R1	-0.536166666666667
MAN1A2	1.8855
IKBKAP	-1.49825
UPF1	1.682
KIAA1219	0.71175
WNT16	0.1142
SNW1	-1.016125
IL18RAP	1.27225
RPP30	-0.444
CDC40	-0.893142857142857
SETD3	-0.394833333333333
SLAMF6	0.02875
ELK4	0.2755
TRIM47	0.262666666666667
ACOX3	-0.80725
TRIM6	-2.001375
KIAA0372	-0.422833333333333
TP53AP1	0.03
SMURF2	0.1035
ADAD1	0.501
EBP	0.1558
KRTAP13-2	0.1325
FLJ36874	-0.469
TOR1A	-0.0705
P2RY4	0.5485
GPBP1	-1.21425
TRPV1	0.61375
ADAMTS12	0.524333333333333
PES1	0.4083
ATG4A	0.093
MAGEA10	-4.07475
WFS1	0.53275
CC2D1B	-0.597333333333333
PABPN1	0.273125
SLC25A30	1.24475
SLCO1C1	-0.378
SLC22A5	-0.78425
KIF23	-1.66316666666667
SYN2	0.2915
ASPN	8.01533333333333
CENTG2	0.60525
QSOX2	-0.35
FLJ10815	-0.0208333333333333
STK24	0.10025
SPEG	0.7113
STK10	-1.4205
DACT2	1.8135
AAAS	-0.5535
SSX3	-1.11725
ABCD3	0.4068
C4orf12	-1.131125
PARVG	0.349833333333333
FIG4	-0.847
C9orf46	0.83425
TMCO6	-0.2345
IGHMBP2	-1.0955
DUS2L	-0.517166666666667
FAM3C	0.033625
TMEM16D	0.819125
DCTN4	-0.1075
KCNH3	0.382
EIF2AK2	1.6925
AP1S3	0.262
CST4	0.7905
PAM	-0.4846875
NUTF2	-0.4165
CITED2	-1.371
SLC39A4	-1.2195
C2orf52	-0.0985
GRM3	0.0115
C12orf49	-0.225375
CCDC49	-0.7393
GRAMD1B	-1.116
FNDC4	0.61625
SIAH2	-0.440875
GDPD4	0.2725
C21orf87	0.140625
ATP5A1	-1.149
C16orf63	-0.11425
LOC388135	-0.942166666666667
ATP5J2	0.413375
MMP3	-2.686
EMID2	-0.33
CRHR1	0.309
WDR70	-0.749
C13orf31	1.66825
ZFAND1	-0.5605
CCL18	2.80183333333333
C3orf49	-0.3965
RINT1	-0.9775
KIAA0408	-2.3874
F13A1	3.2702
SLC10A1	0.570833333333333
OGN	-1.17775
GIPC2	-1.4585
XPO6	-0.864333333333333
LCE1A	0.855
FMR1	0.2893
LOC374920	0.25525
DUSP3	0.2165
ANKMY1	-0.438
C7orf50	-0.98725
BBS9	-0.6425
UNC119B	0.65975
C9orf72	-0.687375
MGC35440	2.54025
ENTPD6	0.100625
PPP1R2P9	0.21575
ERCC4	0.043
FAHD2B	0.657
HMHA1	-2.6005
HACL1	-1.776
RAD23A	0.7045
FAM83B	2.70375
PPP5C	-0.52
RNASEH2C	-0.694125
C9orf153	-0.17925
SCAMP4	-0.160625
GHITM	-0.4242
NDUFB7	1.827375
ADCYAP1	-1.08966666666667
SP110	-0.1065
MAP3K7IP2	-0.44625
DHH	1.174
AGRN	-0.587071428571429
WDR33	0.687
CEP290	1.0025
PRPS1L1	-0.985333333333333
KLRA1	-0.537
GPR97	-0.069
CHD7	-0.227916666666667
TLR10	1.08875
SLC30A8	-1.122
HIC1	0.743833333333333
IAPP	0.602
RXFP4	0.7355
GP1BB	0.659
SHQ1	-0.0645
NKX2-3	0.237166666666667
API5	1.6195
FTHP1	0.3195
MOV10L1	0.43
TRIM6-TRIM34	1.48
ADHFE1	-0.70075
FAM117A	-0.07675
DDI1	0.0744
CDON	-0.536333333333333
TRIM73	0.151
IGKC	2.9515
MMP14	-0.354583333333333
DYNC1LI1	0.472875
C11orf66	1.558
TRBV3-1	-1.64125
FASTKD5	0.60925
BIVM	-1.4535
LHX4	0.359
CXCL2	-2.0267
RAB2B	-0.5645
IZUMO1	-0.86325
MAP3K15	-1.658
FAM19A2	0.280166666666667
ZC3H8	0.7175
ZMAT1	-0.41275
SPINK5L3	-4.0595
SLC10A6	0.6495
APPL2	-0.252
CARD10	-1.1585
LOC402176	-1.141125
EEF1D	0.3404
RAB6A	-0.1947
C12orf5	-0.53325
PAPOLG	2.368
MSRB2	-1.13025
BCR	0.656444444444444
PUS3	-0.098
TIAM2	1.57625
ZNF317	0.549
CHD2	-0.209142857142857
FZD5	-2.62345454545455
NUDT8	-1.30975
ZNF763	0.3545
PRC1	-1.51511111111111
ABCB9	0.232
SPATA3	0.45975
TRAK2	0.773125
STAB1	2.6825
LRRTM2	-0.705666666666667
psiTPTE22	0.59775
DBI	0.882
SERPINA11	-3.1785
NAT5	-0.572
C20orf58	-1.92975
RPS6KA4	0.871666666666667
FLJ90650	-1.0735
TGFBRAP1	1.0205
CHRDL2	-0.342375
FAHD2A	0.387
CNTN1	0.03875
BBS4	-0.5974
TMEM181	-0.52325
MINPP1	-1.24375
MPHOSPH6	-0.326666666666667
HOXC10	2.2064
ITPKB	1.9775
CLPTM1L	-0.583
MEOX2	-1.4595
ATP6V0C	0.79975
PRPF8	-0.788333333333333
TMC5	0.0987499999999999
FKBP3	-0.927
PLEKHB2	-0.721125
OR4D6	0.366
ZNF544	-0.0202
D2HGDH	-0.434
RPL18A	1.118
HEL308	-0.534
MPP6	-1.56925
TCERG1	-1.988
KRT16	3.51166666666667
KLF17	-0.8625
KLF5	0.9135
CDR1	1.60975
VCX3A	-4.4725
FBLN2	1.142875
C14orf104	0.2055
HBE1	-4.3397
OR4S2	-0.2715
C1orf108	-0.336833333333333
ROBO4	3.37533333333333
CPEB4	-0.88975
C11orf80	-0.6395
BCKDHA	0.388
MYOC	-0.15075
GIF	0.646
CKMT1A	1.2255
RPL3	0.2121
THBS1	1.336125
APOO	2.00225
ARMCX1	2.092
HSZFP36	0.793
SNAPC5	-0.323
EIF4ENIF1	1.0555
ZNF433	-0.245
TNFRSF21	-0.59125
TMPRSS7	0.0235
SPATA18	1.4606
HPDL	0.422
MKL2	-0.1391
TBX3	-0.692076923076923
C21orf93	0.151333333333333
DAXX	0.4395
ELMO1	0.056125
RGS13	0.759666666666667
TAF11	-0.49475
UNC13A	-1.7015
LOC653314	-0.3259
ORC3L	-0.4585
IMAA	-2.4485
TARBP2	-0.49675
CABIN1	0.9244
TRIOBP	0.298125
HIST1H2AC	1.557125
RGS22	-2.833
NCOA1	1.35733333333333
IL25	-0.262
SNCG	-0.3735
GPR6	0.278
AMDHD1	-2.56866666666667
CHEK2	-0.09175
C6orf142	-0.81125
DRD4	0.40825
C14orf68	-1.0235
GDF11	-0.235
SEMG2	0.6825
CD247	-1.2565
CDAN1	-0.2335
RBMX2	-0.414
TGS1	1.10475
OIT3	0.87675
SYF2	-0.645
MCM4	-0.629625
PKHD1L1	0.213375
CEP192	0.180333333333333
IFT88	0.247
RPL9	-0.474071428571429
RAB32	-1.941
DDX43	-4.78775
P2RX2	0.186833333333333
OR5D18	0.655
UBE1	1.21233333333333
SLC24A1	-0.66175
ARHGAP5	0.081
CETP	-0.64775
KIAA1731	-0.652333333333333
SLC9A4	0.826
PTPN6	-0.397
BAHD1	0.22725
GRIK3	-0.1405
CACNB2	-0.5568
PDE10A	0.16875
DGCR14	0.272
PCDHB9	-0.476333333333333
RHOQ	1.83966666666667
MAP3K4	-1.235
KTI12	-0.238
RPL23AP13	-1.90075
GNG11	-0.9825
CLCN3	3.36833333333333
GPAM	0.43275
VSTM2A	0.935
SLAMF7	1.95666666666667
INTS2	-1.32975
PPP2CA	-1.6669
LRP12	1.52466666666667
SEC14L2	1.14911111111111
DKFZP586H2123	1.351
MC3R	0.287
CIRH1A	-1.46366666666667
HIST1H2AB	0.585166666666667
POLH	0.608125
MGC16703	-1.69516666666667
SNAPC2	0.612
FILIP1L	0.4535
RASGRP4	0.0585
LRRC1	1.555
GAS1	-0.3025
PRAC	-0.24575
DGKA	-1.0365
NT5C3	-1.46975
PEG3	0.957416666666667
NADK	0.135
PRR17	-0.00549999999999998
LOC374569	0.0395
SGSH	-1.31283333333333
NLRP8	0.2925
GALT	-0.557
MCF2	-1.6265
ZNF263	-0.22825
TACSTD1	2.81716666666667
TYR	-2.9765
ATP6AP2	-0.273
RNUXA	-0.7565
ABHD10	0.1667
GDPD2	-1.26225
SLC35C1	1.261
UBE2A	1.52
HERC5	-0.0851666666666667
FAM112B	-4.08766666666667
FBXL16	-1.028
DKFZP434A0131	0.4735
ELA3A	-1.5395
RBM41	1.1355
HAO2	0.1285
RNH1	-1.255
SHANK2	0.901333333333333
OSBP2	-0.042125
DAK	-1.04566666666667
C3orf58	-0.68025
TCL1B	-1.5795
KBTBD2	-1.38625
SUGT1L1	0.55175
UBE2E2	-1.1635
MYL9	2.905625
CDC23	-0.852
PBXIP1	1.3575
CXorf40B	0.461
NBL1	1.429
RTBDN	0.112
RAB11FIP5	0.652375
TTTY13	-0.2095
SCOTIN	-1.16875
SOHLH1	-0.6635
CDKN1A	-0.396857142857143
NCK1	0.4865
ZNF550	-0.288
SAPS3	0.697833333333333
SPIN3	0.614
MAGEE2	-0.32725
MIS12	-1.402
OR8H2	0.357
KIAA0774	-0.127833333333333
UNC5D	-1.767
CUL7	-0.9515
LIPC	-3.06666666666667
DIO1	-2.927
C20orf11	-0.3921
CTRL	-0.35625
HS3ST2	1.83175
PAK4	1.44983333333333
CCRL1	3.92775
RNF10	0.8905
ZNF567	0.52525
ZNF660	-0.06
TCEAL3	0.844
MAGOH	1.04016666666667
CENPB	-0.0873333333333333
C19orf7	-0.419
LOC388965	-0.25575
ZCCHC13	0.247
JMJD1A	-0.7537
HIST1H4H	0.2875
TBRG1	-1.9141
GPC3	-4.215125
TAF1C	-0.466625
EBNA1BP2	-0.487666666666667
CIAPIN1	-1.0355
PDGFRA	-0.990888888888889
CSTB	1.072375
CENPI	-1.17683333333333
GTF2E2	-0.833833333333333
RPP21	0.9325
CCNF	0.013
KCNQ3	0.831
FAM79A	1.049
SLC22A12	0.2695
NOVA1	-1.63233333333333
FZD3	2.407
AKAP8	0.90975
SOCS5	1.513
CFDP1	-1.554
DLG5	-0.15175
PGM5	-0.23475
C1orf144	-0.233833333333333
HDAC10	-1.2635
RND2	1.2765
C20orf199	-1.27075
RNMT	-0.315
SLURP1	0.795375
ASTN1	0.517375
SH3BGR	2.31475
MYCL1	0.203875
ZHX1	0.883666666666667
CENPK	-2.40225
FOSB	0.2902
LOC643406	-0.010625
C2orf59	-1.39675
TMEM135	-1.410125
SLC27A2	-3.5965
KRT33A	0.175
OVOL1	0.258125
PAMCI	-3.26916666666667
S100A7	-0.213
ZNF789	0.252
HARS2	-0.6225
RPL23A	-0.474333333333333
TCF23	0.336
UPF3B	1.35225
C17orf78	0.743
HLA-DOB	0.910333333333333
C14orf142	-0.0255
TEKT5	-0.7155
DMWD	0.5945
POLD1	-0.802833333333333
GSCL	0.087
CALD1	1.9393
SCRT1	0.525833333333333
AIG1	-0.22975
UNC84B	-0.17375
ZNF404	0.3825
TMED6	-3.44375
KIAA1462	-0.2735
LRRC27	2.224
PYGO1	1.235
PIGU	0.421833333333333
ALAS2	-3.60483333333333
WRNIP1	0.60225
CNNM3	0.893
ZNF2	-0.32275
ST3GAL5	-0.36025
MRPL23	-0.92775
TSSK6	-0.62775
PSMA6	-1.38925
C16orf70	0.52575
KIAA1602	-0.1085
ALMS1	1.7815
DCN	1.25225
TMEM132D	-1.7485
SUCLG2	-1.88825
ABHD14A	0.036
DEXI	-0.375666666666667
AMPD2	-0.1655
IFNAR2	0.1885
CYB5A	1.4712
TLOC1	0.84045
NXF5	-0.747
NRBF2	1.177125
KCTD3	0.81475
ITGAE	0.620166666666667
SLC30A3	-0.909666666666667
ZRF1	-1.4695
IFRD2	-0.42625
XAB1	0.0345
PYCR2	-0.0738333333333333
SERPINB3	-3.7095
TMLHE	-0.7563
GEFT	-0.548625
ABCA5	-1.645375
EMR4	0.3595
TSFM	1.0995
HIST3H2BB	0.50325
ARHGEF19	1.88525
TSPAN17	-0.284333333333333
ABCC8	-0.65175
MAP1S	1.33966666666667
C22orf36	0.42975
BNC2	-0.853857142857143
HIST1H4A	0.95925
NDUFS3	0.601333333333333
WDR3	2.00666666666667
XKR4	1.86675
TTC33	-1.58092857142857
STMN2	4.152
CPN2	-0.464
HSPC105	0.596625
PCOLCE2	-1.979
C3orf55	1.755
KLHDC9	1.31516666666667
TBC1D23	0.0935
ATXN2L	-1.27208333333333
MAP2K3	0.236083333333333
SCAP	0.25875
ZNF486	0.2315
C20orf96	2.55025
NARS	-0.41675
ADAMTSL1	-0.694785714285714
PRCC	0.637166666666667
CCDC126	1.325
ZNF675	-0.651
CALCOCO1	0.73925
ANKRD43	0.9115
CWF19L2	-1.3195
ZBTB32	0.753833333333333
BRAF	-0.1215
ODF4	0.41325
MGC14376	-0.0648333333333333
HORMAD1	3.86133333333333
AAK1	0.162666666666667
PEBP1	0.589833333333333
TNFSF5IP1	0.387666666666667
DKFZp564N2472	0.5345
RMND1	0.204
IGKV1-5	4.346
COL1A2	2.80933333333333
SERPINA5	-4.097
AANAT	0.609
C19orf21	-1.9565
GEMIN5	-0.046
UBR4	-0.5845
LTBP3	0.409
AMHR2	-1.88316666666667
PROCR	-1.44025
MYBBP1A	-0.31075
C20orf39	0.923666666666667
ZNF697	0.71425
PASK	-0.5404
ZNF776	1.16733333333333
RFXDC2	0.072125
KIAA0467	0.109
C10orf96	-2.2875
ZNF503	1.6875
GULP1	-1.12558333333333
KCNE4	-0.469833333333333
DKFZp434K191	-0.637625
LOC196913	-0.4015
BHLHB4	1.0115
CH25H	-0.736
LOC81691	-2.39266666666667
ALPL	1.31557142857143
COL12A1	2.221125
FOLR3	-2.88233333333333
GPR123	-0.078625
TRIM62	-0.552714285714286
ABLIM1	0.483
MAST3	-0.74875
RHBDD1	0.7945
LOC338809	0.164
RYBP	0.21875
TTC26	-0.4035
ZNF22	2.02283333333333
ISCA2	-0.51725
RDM1	0.362
PIGM	0.2725
GNB3	-0.4175
ACTR2	1.0867
HMGB1	1.5261
EDG1	1.65866666666667
SOAT2	-1.7965
OR10AD1	-0.0145
RAP1GDS1	-0.679583333333333
LCE1F	0.7475
ESM1	-0.78925
RCN3	1.851
CREBL1	-0.38775
DBNL	-1.62516666666667
PTGER3	0.066
USP30	-0.191333333333333
BCL2L12	-0.141
KIF26B	1.98975
ZNF416	0.40625
ZNF225	0.4325
C17orf70	-0.088
ZNF554	1.077
RAE1	-0.528333333333333
TNIK	-2.18916666666667
ACTN3	0.187
MGC45922	0.5795
CCNA1	-1.29783333333333
RYK	1.87983333333333
IL26	0.155
LRP3	1.15366666666667
QARS	-1.57825
SOX7	1.29685714285714
BID	0.753
OR2S2	1.1395
CXCL14	0.9925
C11orf47	-0.3335
MGC29891	0.521666666666667
HSPB8	0.3487
PRDM14	-1.1665
NUFIP2	0.84
MNAT1	-0.23925
ZDHHC2	0.727083333333333
MBNL2	0.284125
ADD3	-0.383125
CSNK2A1P	-0.576
KLK6	3.5775
TMEM111	1.3875
KIAA1279	0.5105
NUBP2	0.517166666666667
RAB42	-0.43825
ID3	-1.2903
TM9SF1	-1.14725
MDP-1	-1.6385
POU4F2	0.29275
IQCK	0.6995
C16orf14	-0.128
CAPN3	-1.579875
FAM43B	-0.21325
RECQL	-1.435
AP1G1	1.16307142857143
CTNNBL1	-0.435
ECHDC1	-0.578666666666667
SMARCC1	1.3082
FOXQ1	-0.3005
GNAI3	1.10933333333333
POLG2	-2.16125
CD4	0.59275
ITLN1	2.72775
EBI2	1.88425
IRF1	-1.45275
PTPRE	2.0083
PTK2B	-0.88975
NXNL2	-1.1195
SOX4	1.60216666666667
TSPAN3	0.337
SH2D1A	-4.23683333333333
C8orf58	-0.7875
USP20	-1.302
DUSP22	-0.4295
CALB1	-2.9805
L3MBTL2	1.30191666666667
MCRS1	-0.521
TMEM118	0.0111666666666667
C18orf8	2.19
FLJ10241	-0.091625
GJA12	0.8105
PKD1	-0.348333333333333
ZFP3	0.447
JAM3	-1.75075
LAPTM4A	0.9612
DIRC2	1.31425
KIAA2022	-0.1175
MYOM1	1.444
TRPM8	-2.786
MOP-1	0.9615
PHKG2	-0.850375
ZNF650	1.4145
KIAA1522	0.110125
PSG8	-1.7965
DDX19B	-1.3575
MOBKL1B	-0.04075
DIAPH2	0.549916666666667
PTPN12	0.6885
CLN8	0.9583
CRYZL1	-0.568333333333333
CRY2	0.218666666666667
FCGR2B	3.03516666666667
PNPLA4	0.9745
ZNF454	2.8355
DKFZp434B1231	-0.07325
CLDN11	0.0398
RFWD2	0.916166666666667
CIB2	1.53033333333333
MXRA8	2.36175
HRK	1.8735
MAML2	0.74225
C4orf31	-1.82325
C6orf192	-0.58075
COG6	1.893125
FAM5B	2.50575
NFATC1	1.5754
SEPT10	-1.00125
SCYL1	-0.0433
RPP40	0.52875
SCOC	0.1658
KIAA1450	0.69325
CTDSPL2	-0.12325
TBX5	3.64733333333333
NAPG	0.982
RHD	-3.98825
C14orf45	2.18416666666667
ZBTB22	0.3325
PLCG1	-0.574
ANKRD10	-2.64125
AQP7P2	-0.16575
TAGLN2	0.169
HTR2C	-0.974166666666667
SLC16A7	-1.36683333333333
C17orf83	-0.234
TSGA14	-1.72133333333333
MDH1	0.4765
PPP3R2	-0.105166666666667
DCBLD2	-0.963571428571429
RBM33	-0.474
DPH3	-0.2545
SYT10	-1.23233333333333
FMO4	0.501375
THYN1	-1.26925
DRD5	-2.2625
OTOR	-0.17025
PGRMC2	-0.115
KATNAL1	0.818
PAQR6	-2.875
UBE2I	-0.35875
C14orf28	-0.903
C8orf70	-0.6195
FLYWCH1	0.056125
ANGPTL3	-1.22475
GLRX2	0.0855
ATP11A	-0.628285714285714
ARL5B	0.565875
MUC16	-1.7005
SLC25A5	-1.38128571428571
ACRC	-1.00725
MYO1C	-0.638
FAM89B	1.29516666666667
FAS	-0.169625
KIFAP3	-0.32
GLRA2	0.7585
BTN3A2	0.1403
CNKSR3	0.641
CSTF3	0.927333333333333
ARPM1	1.07325
KIAA1530	-1.6225
C9orf150	-0.1405
PRKCI	0.99925
tcag7.1015	-0.943
SOD3	-1.57975
ZNF574	0.70225
CYP21A2	-0.8075
RPL12	0.66925
COMMD2	1.1805
WIZ	1.43425
LOC344405	-1.56875
ALDH4A1	-1.32329411764706
CRYAB	2.00225
COPA	1.05136666666667
PCDHGA7	0.3335
KIF11	-0.443416666666667
RASD2	1.09025
SLC26A3	-0.523
ZNF175	-0.3245
JAKMIP2	-2.1355
C8orf4	-1.11433333333333
PTHLH	1.78575
SLC40A1	0.432833333333333
OR7D4	0.433333333333333
PCDHB17	-1.5695
CD36	0.556857142857143
C6orf203	-0.0458
PRKG2	-0.00999999999999998
LOC400566	-1.27525
ANAPC13	0.3435
SLCO3A1	-0.982
ZNF692	-0.874
FANCL	0.439
SH3GLB1	0.00475
C12orf61	0.599
KBTBD6	0.7235
SUPT5H	1.205625
XRCC6	-0.663
HUS1B	-0.1026
FAM133B	1.41557142857143
LOC728276	-1.017
KCTD18	0.66075
SOS2	0.569166666666667
CCDC99	-0.49225
C1QTNF5	3.43
NNAT	-0.0635
USP16	0.63825
LARS	-0.694625
ZBTB2	1.50575
ABO	0.565333333333333
TRAF3	0.8785
GALNT5	-2.1545
NAP5	2.133375
ALG14	2.01833333333333
KIAA0515	-0.157423076923077
WDR75	0.994166666666667
TEX261	0.105333333333333
LY86	-0.2215
LOC389072	-0.9985
FLJ13611	-1.0625
MRGPRX2	0.617
SNRPA	0.18775
OR2G2	0.223
GPRASP2	1.7215
C7orf42	-0.1834
C9orf163	0.268
CYP11B2	0.223
FCRL3	0.614333333333333
PRDX1	-0.93175
FGB	-5.98433333333333
COX17	-0.00949999999999999
C16orf33	-1.16475
PIWIL1	-0.2455
FOLR1	-1.9215
KIAA0082	-0.5225
FREQ	0.155166666666667
TMCC2	0.148
TCF12	-0.275416666666667
ZNF721	-0.67125
FAM130A2	0.276666666666667
POU4F1	2.84775
SNRPF	0.129625
SGIP1	2.07583333333333
ZNF641	0.0466666666666667
EMG1	-0.880625
PRRG4	3.084
HIRA	-2.171
MYNN	0.473333333333333
AEBP2	-0.2215
