Hybridization REF	TCGA-BH-A0H5-01A-21R-A115-07
GP1BB	-0.40275
SHQ1	0.337
NKX2-3	0.2745
API5	0.1125
FTHP1	0.7305
MOV10L1	-0.247833333333333
TRIM6-TRIM34	3.21166666666667
ADHFE1	0.9215
FAM117A	0.78175
DDI1	0.609166666666667
CDON	0.0633333333333333
TRIM73	-0.2315
IGKC	5.1535
MMP14	-1.45625
DYNC1LI1	-0.20525
C11orf66	0.644
TRBV3-1	1.0765
FASTKD5	0.26125
BIVM	-0.5475
LHX4	-0.18175
CXCL2	0.7299
RAB2B	-0.328
IZUMO1	-1.01775
MAP3K15	-2.176375
FAM19A2	0.557
ZC3H8	-0.410833333333333
ZMAT1	2.234375
SPINK5L3	-3.19775
SLC10A6	0.74
APPL2	0.786875
CARD10	-0.5685
LOC402176	0.847875
EEF1D	0.751
RAB6A	0.1313
C12orf5	0.013
PAPOLG	0.246
MSRB2	0.662
BCR	-0.0246666666666667
PUS3	0.70325
TIAM2	0.7045
ZNF317	-0.429
CHD2	0.372642857142857
FZD5	-1.95145454545455
NUDT8	-1.7265
ZNF763	0.346
PRC1	-2.64266666666667
ABCB9	-0.483166666666667
SPATA3	0.185
TRAK2	0.9245
STAB1	2.90025
LRRTM2	0.601
psiTPTE22	-0.4035
DBI	1.6615
SERPINA11	-0.498
NAT5	0.14025
C20orf58	-2.43875
RPS6KA4	0.736666666666667
FLJ90650	0.1835
TGFBRAP1	-0.20825
CHRDL2	-0.091125
FAHD2A	-0.601833333333333
CNTN1	0.1245
BBS4	0.358
TMEM181	-0.233
MINPP1	0.015
MPHOSPH6	-0.695666666666667
HOXC10	1.2632
ITPKB	0.4035
CLPTM1L	-0.40175
MEOX2	1.62166666666667
ATP6V0C	0.103
PRPF8	-0.411
TMC5	2.8275
FKBP3	-0.38725
PLEKHB2	0.079
OR4D6	0.204
ZNF544	-0.0209
D2HGDH	-0.87175
RPL18A	0.2309
HEL308	0.292125
MPP6	-3.0305
TCERG1	-1.146
KRT16	-1.005
KLF17	-1.35125
KLF5	1.933875
CDR1	3.03825
VCX3A	-4.385
FBLN2	1.257375
C14orf104	-0.29275
HBE1	-4.3893
OR4S2	0.7065
C1orf108	0.158166666666667
ROBO4	3.443
CPEB4	1.030875
C11orf80	-0.8115
BCKDHA	0.479666666666667
MYOC	1.9215
GIF	-0.4405
CKMT1A	1.19
RPL3	0.8279
THBS1	2.231625
APOO	-0.77775
ARMCX1	1.837
HSZFP36	-0.07375
SNAPC5	0.36375
EIF4ENIF1	0.6545
ZNF433	0.31625
TNFRSF21	-0.138125
TMPRSS7	null
SPATA18	1.1063
HPDL	-2.6405
MKL2	1.5037
TBX3	1.77669230769231
C21orf93	-0.151
DAXX	0.40125
ELMO1	1.202875
RGS13	2.90466666666667
TAF11	-1.054
UNC13A	-2.145875
LOC653314	0.25
ORC3L	-0.29925
IMAA	-3.0345
TARBP2	-0.47525
CABIN1	-0.0253
TRIOBP	-0.1498125
HIST1H2AC	2.523875
RGS22	-2.16116666666667
NCOA1	1.5835
IL25	1.529
SNCG	2.212
GPR6	0.1775
AMDHD1	-0.355333333333333
CHEK2	-1.144875
C6orf142	-1.6095
DRD4	-0.02475
C14orf68	-1.6805
GDF11	-1.62675
SEMG2	0.002
CD247	2.7555
CDAN1	-0.28475
RBMX2	0.342333333333333
TGS1	-0.4495
OIT3	0.794
SYF2	0.92525
MCM4	-2.878
PKHD1L1	2.170875
CEP192	-0.451666666666667
IFT88	1.80725
RPL9	0.661214285714286
RAB32	0.125
DDX43	-1.98525
P2RX2	0.352166666666667
OR5D18	0.587
UBE1	-0.541416666666667
SLC24A1	1.03625
ARHGAP5	0.78
CETP	0.93625
KIAA1731	-0.399833333333333
SLC9A4	0.7915
PTPN6	1.95975
BAHD1	0.54475
GRIK3	0.123
CACNB2	-0.7141
PDE10A	0.8465
DGCR14	-0.19925
PCDHB9	-1.28866666666667
RHOQ	1.36783333333333
MAP3K4	-0.4175
KTI12	-0.130833333333333
RPL23AP13	-2.35125
GNG11	0.12275
CLCN3	1.38166666666667
GPAM	0.079875
VSTM2A	1.639
SLAMF7	5.18183333333333
INTS2	-0.698
PPP2CA	0.4332
LRP12	-0.9164
SEC14L2	3.25411111111111
DKFZP586H2123	3.488
MC3R	-0.174
CIRH1A	-1.92183333333333
HIST1H2AB	0.343833333333333
POLH	-0.453375
MGC16703	-1.8095
SNAPC2	0.369
FILIP1L	1.233
RASGRP4	0.2355
LRRC1	2.05975
GAS1	1.246
PRAC	-0.89175
DGKA	0.812333333333333
NT5C3	0.08975
PEG3	-2.25108333333333
NADK	-1.04225
PRR17	-0.17825
LOC374569	-0.45375
SGSH	0.101333333333333
NLRP8	0.91
GALT	-0.0673
MCF2	-0.926
ZNF263	-0.57925
TACSTD1	0.327333333333333
TYR	-6.2736
ATP6AP2	1.05325
RNUXA	0.0875
ABHD10	0.0269
GDPD2	-1.50725
SLC35C1	-0.13375
UBE2A	0.51725
HERC5	-0.007
FAM112B	-3.38166666666667
FBXL16	-0.0505
DKFZP434A0131	-0.52525
ELA3A	-2.256
RBM41	-0.36425
HAO2	-0.20625
RNH1	0.096875
SHANK2	1.23616666666667
OSBP2	-2.077
DAK	-0.508833333333333
C3orf58	1.01558333333333
TCL1B	0.279
KBTBD2	-0.454375
SUGT1L1	1.03825
UBE2E2	0.851833333333333
MYL9	2.041125
CDC23	-0.4475
PBXIP1	1.5438
CXorf40B	0.7445
NBL1	0.3525
RTBDN	-0.2195
RAB11FIP5	-0.2075
TTTY13	-0.447
SCOTIN	0.0586666666666666
SOHLH1	-1.16266666666667
CDKN1A	-0.320857142857143
NCK1	1.30375
ZNF550	1.07325
SAPS3	0.73225
SPIN3	0.166666666666667
MAGEE2	-0.15225
MIS12	-0.536333333333333
OR8H2	0.4075
KIAA0774	-1.31983333333333
UNC5D	-2.271
CUL7	-0.597166666666667
LIPC	-2.58266666666667
DIO1	-2.069
C20orf11	-0.4434
CTRL	-0.6045
HS3ST2	2.51325
PAK4	0.142333333333333
CCRL1	2.27275
RNF10	-0.007
ZNF567	0.60525
ZNF660	0.3965
TCEAL3	0.97925
MAGOH	1.12916666666667
CENPB	-0.8625
C19orf7	0.732
LOC388965	0.2875
ZCCHC13	0.265
JMJD1A	-0.8549
HIST1H4H	0.373
TBRG1	-0.2633
GPC3	-3.558875
TAF1C	-1.249625
EBNA1BP2	-0.547333333333333
CIAPIN1	-1.01775
PDGFRA	0.797777777777778
CSTB	-0.1555
CENPI	-2.43766666666667
GTF2E2	-0.414833333333333
RPP21	-0.37475
CCNF	-1.7645
KCNQ3	0.3345
FAM79A	0.95675
SLC22A12	0.2995
NOVA1	1.47066666666667
FZD3	0.0689
AKAP8	-0.50225
SOCS5	0.619
CFDP1	-0.92925
DLG5	0.31975
PGM5	0.9825
C1orf144	0.372833333333333
HDAC10	-1.632
RND2	-1.0135
C20orf199	-1.032
RNMT	-0.560125
SLURP1	0.51775
ASTN1	-0.133
SH3BGR	0.51075
MYCL1	0.758625
ZHX1	0.003
CENPK	-3.59275
FOSB	1.8808
LOC643406	0.32375
C2orf59	-1.2215
TMEM135	0.475
SLC27A2	-0.33175
KRT33A	1.1795
OVOL1	0.3895
PAMCI	-1.85666666666667
S100A7	2.9095
ZNF789	-1.1995
HARS2	-0.147
RPL23A	-0.415833333333333
TCF23	0.262
UPF3B	-0.54725
C17orf78	0.0515
HLA-DOB	3.01516666666667
C14orf142	0.402666666666667
TEKT5	1.97983333333333
DMWD	0.217
POLD1	-1.87566666666667
GSCL	-0.8485
CALD1	-0.1466
SCRT1	-0.169833333333333
AIG1	0.975
UNC84B	-1.0105
ZNF404	0.1095
TMED6	-3.29425
KIAA1462	-0.1965
LRRC27	1.39583333333333
PYGO1	-0.2715
PIGU	-0.973666666666667
ALAS2	-3.80133333333333
WRNIP1	-0.153875
CNNM3	-0.063
ZNF2	0.46125
ST3GAL5	0.57
MRPL23	-0.0725
TSSK6	-0.09375
PSMA6	0.07925
C16orf70	-0.50075
KIAA1602	-0.315
ALMS1	0.306
DCN	3.169375
TMEM132D	-1.04075
SUCLG2	0.6855
ABHD14A	0.642
DEXI	0.00133333333333335
AMPD2	-1.52033333333333
IFNAR2	0.701333333333333
CYB5A	2.3878
TLOC1	1.15235
NXF5	-0.852166666666667
NRBF2	0.313375
KCTD3	0.70575
ITGAE	0.0668333333333333
SLC30A3	-1.19083333333333
ZRF1	-0.987
IFRD2	-1.016625
XAB1	0.2335
PYCR2	-0.786166666666667
SERPINB3	-0.533
TMLHE	0.1117
GEFT	-1.83175
ABCA5	0.1465
EMR4	0.378166666666667
TSFM	-0.00124999999999999
HIST3H2BB	-0.07925
ARHGEF19	0.42025
TSPAN17	-0.220166666666667
ABCC8	3.7085
MAP1S	-0.148666666666667
C22orf36	0.43975
BNC2	-0.540142857142857
HIST1H4A	-0.9375
NDUFS3	-0.243666666666667
WDR3	-0.565666666666667
XKR4	-0.07875
TTC33	0.0929285714285714
STMN2	2.75425
CPN2	-0.9375
HSPC105	0.844125
PCOLCE2	-2.6915
C3orf55	2.457
KLHDC9	1.852
TBC1D23	0.412625
ATXN2L	-1.4125
MAP2K3	-0.131416666666667
SCAP	-0.43275
ZNF486	0.843
C20orf96	0.1475
NARS	-0.678
ADAMTSL1	-1.0225
PRCC	0.337
CCDC126	1.54316666666667
ZNF675	0.19375
CALCOCO1	0.3365
ANKRD43	5.2275
CWF19L2	0.401166666666667
ZBTB32	4.01916666666667
BRAF	0.01225
ODF4	0.682
MGC14376	0.869833333333333
HORMAD1	-2.16783333333333
AAK1	0.285583333333333
PEBP1	0.486833333333333
TNFSF5IP1	0.2175
DKFZp564N2472	0.67375
RMND1	0.546125
IGKV1-5	4.67975
COL1A2	1.90925
SERPINA5	-1.3805
AANAT	0.5165
C19orf21	0.529666666666667
GEMIN5	-0.55425
UBR4	-0.615666666666667
LTBP3	0.402833333333333
AMHR2	-2.28283333333333
PROCR	-0.98975
MYBBP1A	-1.24575
C20orf39	-1.332
ZNF697	-0.522625
PASK	0.4718
ZNF776	1.22733333333333
RFXDC2	0.505
KIAA0467	0.154
C10orf96	-2.59225
ZNF503	-0.8265
GULP1	-0.962833333333333
KCNE4	2.917
DKFZp434K191	-0.851375
LOC196913	0.002
BHLHB4	-0.4005
CH25H	2.123
LOC81691	-1.65033333333333
ALPL	0.419428571428571
COL12A1	1.05975
FOLR3	-1.95516666666667
GPR123	-0.148125
TRIM62	-0.0133571428571429
ABLIM1	1.0695
MAST3	-0.162
RHBDD1	0.790166666666667
LOC338809	0.893
RYBP	1.263
TTC26	-0.520375
ZNF22	0.938333333333333
ISCA2	0.697
RDM1	-1.50175
PIGM	0.6675
GNB3	-1.639
ACTR2	1.367
HMGB1	0.83255
EDG1	4.3675
SOAT2	-2.405
OR10AD1	0.2885
RAP1GDS1	1.24916666666667
LCE1F	0.2435
ESM1	-1.806125
RCN3	1.222
CREBL1	-0.605
DBNL	-0.644
PTGER3	2.22675
USP30	-0.0733333333333333
BCL2L12	-0.5465
KIF26B	1.87975
ZNF416	0.5865
ZNF225	0.2155
C17orf70	-0.60475
ZNF554	0.6155
RAE1	-1.218
TNIK	2.1735
ACTN3	0.0105
MGC45922	-0.6835
CCNA1	-0.147166666666667
RYK	0.5695
IL26	0.253
LRP3	-0.423166666666667
QARS	-0.74575
SOX7	0.256428571428571
BID	-0.1805
OR2S2	0.334
CXCL14	4.0675
C11orf47	-1.019
MGC29891	0.674166666666667
HSPB8	1.2875
PRDM14	-1.8735
NUFIP2	-0.009
MNAT1	-0.476125
ZDHHC2	0.142416666666667
MBNL2	0.651
ADD3	0.52725
CSNK2A1P	-1.1315
KLK6	-0.823166666666667
TMEM111	0.1014
KIAA1279	0.3575
NUBP2	-0.257333333333333
RAB42	-0.359
ID3	-1.0232
TM9SF1	-0.26175
MDP-1	-0.06175
POU4F2	0.785
IQCK	1.374
C16orf14	-1.31225
CAPN3	-1.39525
FAM43B	-0.34425
RECQL	0.001
AP1G1	-0.0702857142857143
CTNNBL1	-0.485166666666667
ECHDC1	-0.110666666666667
SMARCC1	-0.2431
FOXQ1	-2.179
GNAI3	0.474666666666667
POLG2	-1.607
CD4	2.304125
ITLN1	0.812
EBI2	6.4265
IRF1	1.84375
PTPRE	2.9568
PTK2B	0.18025
NXNL2	1.296
SOX4	-0.0785
TSPAN3	-0.1385
SH2D1A	1.49333333333333
C8orf58	-0.5435
USP20	-0.9315
DUSP22	-0.0334166666666667
CALB1	-3.25716666666667
L3MBTL2	0.7685
MCRS1	-0.629
TMEM118	-0.744666666666667
C18orf8	0.786
FLJ10241	-0.360125
GJA12	0.569
PKD1	-1.15466666666667
ZFP3	0.567
JAM3	-0.98525
LAPTM4A	1.1238
DIRC2	0.24325
KIAA2022	1.40833333333333
MYOM1	0.791666666666667
TRPM8	-2.915
MOP-1	0.11475
PHKG2	-0.2005
ZNF650	0.691875
KIAA1522	0.783125
PSG8	-2.1655
DDX19B	-0.1845
MOBKL1B	0.96175
DIAPH2	-0.241666666666667
PTPN12	0.18825
CLN8	-0.447
CRYZL1	0.198166666666667
CRY2	0.47825
FCGR2B	4.81833333333333
PNPLA4	1.694
ZNF454	1.104
DKFZp434B1231	-0.26825
CLDN11	1.2614
RFWD2	0.324666666666667
CIB2	0.307166666666667
MXRA8	2.30475
HRK	-0.81125
MAML2	0.52075
C4orf31	-0.2435
C6orf192	0.16325
COG6	1.53175
FAM5B	0.92375
NFATC1	1.239
SEPT10	0.50225
SCYL1	-0.5928
RPP40	-0.705
SCOC	0.7996
KIAA1450	0.327
CTDSPL2	0.1075
TBX5	2.6834
NAPG	0.298
RHD	-4.6695
C14orf45	2.83866666666667
ZBTB22	0.356
PLCG1	-1.8345
ANKRD10	-0.96375
AQP7P2	1.82275
TAGLN2	-0.140333333333333
HTR2C	-1.61466666666667
SLC16A7	1.38333333333333
C17orf83	-0.516
TSGA14	-0.739416666666667
MDH1	0.03825
PPP3R2	0.431
DCBLD2	-2.07807142857143
RBM33	-0.224
DPH3	-0.85125
SYT10	-1.29783333333333
FMO4	2.200625
THYN1	-0.26275
DRD5	-2.208
OTOR	0.794125
PGRMC2	0.2085
KATNAL1	-0.304
PAQR6	-1.96125
UBE2I	-0.76875
C14orf28	0.511
C8orf70	1.25175
FLYWCH1	-0.841875
ANGPTL3	-1.1705
GLRX2	-0.2945
ATP11A	-0.943071428571428
ARL5B	0.201375
MUC16	-3.00425
SLC25A5	-0.816
ACRC	0.0285
MYO1C	-0.365125
FAM89B	0.856333333333334
FAS	1.760375
KIFAP3	0.82475
GLRA2	0.4265
BTN3A2	1.9719
CNKSR3	0.70225
CSTF3	-0.435166666666667
ARPM1	0.95075
KIAA1530	-0.8395
C9orf150	2.41383333333333
PRKCI	0.6685
tcag7.1015	-1.45975
SOD3	0.791
ZNF574	0.1815
CYP21A2	1.76825
RPL12	0.2925
COMMD2	-0.2415
WIZ	-0.4585
LOC344405	-0.973
ALDH4A1	-1.18764705882353
CRYAB	2.5125
COPA	0.5041
PCDHGA7	0.0853333333333333
KIF11	-1.5375
RASD2	-0.115125
SLC26A3	1.537
ZNF175	-0.4655
JAKMIP2	-1.14725
C8orf4	3.35583333333333
PTHLH	4.02
SLC40A1	4.87041666666667
OR7D4	0.483666666666667
PCDHB17	-0.3415
CD36	3.97542857142857
C6orf203	1.0158
PRKG2	-0.595
LOC400566	1.26275
ANAPC13	0.6005
SLCO3A1	-0.3575
ZNF692	-1.577
FANCL	-1.002
SH3GLB1	0.7385
C12orf61	-0.408
KBTBD6	-0.10025
SUPT5H	-0.02525
XRCC6	-0.1117
HUS1B	-0.4178
FAM133B	0.262714285714286
LOC728276	-0.4895
KCTD18	1.16425
SOS2	1.0575
CCDC99	-1.976
C1QTNF5	2.7695
NNAT	0.941833333333333
USP16	0.34275
LARS	-0.48525
ZBTB2	0.66725
ABO	0.0635
TRAF3	1.3215
GALNT5	-2.895
NAP5	1.99175
ALG14	0.73
KIAA0515	0.101615384615385
WDR75	-0.5055
TEX261	-0.549916666666667
LY86	2.3255
LOC389072	-0.5975
FLJ13611	0.34125
MRGPRX2	0.7875
SNRPA	-1.25425
OR2G2	0.0795
GPRASP2	1.15075
C7orf42	0.5359
C9orf163	-0.6935
CYP11B2	3.8465
FCRL3	4.0265
PRDX1	-0.53
FGB	-4.50783333333333
COX17	0.405333333333333
C16orf33	-0.29675
PIWIL1	-0.178
FOLR1	-1.84266666666667
KIAA0082	-1.155
FREQ	-1.5455
TMCC2	-1.121
TCF12	0.447583333333333
ZNF721	0.4525
FAM130A2	1.24525
POU4F1	-2.4375
SNRPF	-0.840375
SGIP1	0.477833333333333
ZNF641	0.951
EMG1	-0.532375
PRRG4	1.735
HIRA	-2.39175
MYNN	0.411666666666667
AEBP2	0.561666666666667
TBXA2R	0.3445
ISL2	-1.526
PCDHB11	-0.8565
RNF144A	-0.818625
MARCH5	1.001375
DULLARD	-0.126833333333333
DCLRE1B	-0.668
ITGA8	1.795
TP73	-0.461125
PRKCD	0.894
NDUFB4	0.2845
ATP13A4	1.533625
ANTXR2	0.678
COL4A3	0.6865
MYO10	-2.5918
SLC6A18	0.24025
PEX1	-0.01725
TMEM74	-1.835
RBM19	0.32475
TAPBP	1.37905
RUNX1	0.689875
MID1	-0.99125
GPR64	0.764
RASEF	3.39625
GABRG1	0.293142857142857
MYO16	0.19625
DBF4	-1.5075
TSHZ2	3.1345
RIPK2	0.79175
PPTC7	0.711166666666667
KIF4B	-1.7175
LRRC31	4.60025
ZNF540	1.47225
EFNB3	-0.0205
LOH12CR1	0.396875
STON2	0.9645
GLP1R	-0.296
CSTF2T	0.006625
IREB2	-0.96
GRSF1	-0.259
PDCD7	-0.0991666666666666
LRRC43	-0.014
CNR1	1.6345
IL1F7	-0.6655
C12orf64	-0.59625
FAM69B	-1.84175
NR2E1	-2.69716666666667
MS4A6A	4.1968
FTL	-0.5652
C7orf36	0.005
PCLO	2.1868
DYRK2	1.14483333333333
ARIH2	-0.012875
SAMD7	0.1755
SCNN1D	-1.19125
SLC32A1	0.354875
C22orf25	-0.9095
MRPS18A	0.0693
GPR112	0.3355
EARS2	-1.02175
ERN2	-0.2095
ATPBD3	-0.2025
PRH2	0.1795
CDKN2D	0.316833333333333
PGLYRP2	0.6685
TRIM40	0.07875
SEC14L3	0.569333333333333
SLC22A1	-0.1285
BTN2A3	0.00574999999999999
RASA4	0.74825
CCNL2	-0.912083333333333
MYBPC3	0.4735
GJA4	3.70775
CDC42SE1	0.531375
TRPV2	0.39375
MYPN	-4.2104
SIM1	0.237
CDADC1	0.722416666666667
ZFHX4	1.23675
NIBP	0.445333333333333
ADAMTS19	-1.60375
ABTB2	-0.967
TSPYL2	-0.172125
EIF2S3	-0.2001
SOX30	0.2165
AP2A1	-1.03316666666667
DKFZP564O0523	0.374333333333333
LOC285398	0.004
CDH18	-4.73
CHL1	3.432
GATS	-0.8149
TBC1D2B	0.5235
OR1J1	-0.5985
GSN	1.22866666666667
DPCR1	0.28375
GARNL4	-1.13983333333333
SMARCA5	0.1025
PLEKHG3	0.125666666666667
ZBTB45	0.501
FRMD6	0.395833333333333
PLS1	0.176666666666667
DGKZ	-0.0853333333333333
EFNA1	0.3047
WDR85	-1.1385
ANK2	0.63825
PAGE4	-0.582
SENP6	1.17883333333333
AKR7A2	0.119166666666667
FKBP10	-2.23675
VEGFC	-1.38833333333333
LARP1	-0.3246875
SRBD1	0.34125
ITGB6	2.4665
SLC1A2	-0.506384615384615
INVS	-0.624333333333333
MPO	1.746
MOBKL3	0.0847
CUTL2	2.486625
KLK2	0.0250833333333334
VIM	0.20075
REG1B	0.334
PCDHGC4	0.23475
C3orf34	-0.198
SUMO3	0.152833333333333
CST9L	1.322
MLL4	-1.072
SPR	0.703833333333333
SAMD9L	3.375
ABCE1	-0.33975
SUPT3H	-0.5225
ACTBL1	0.13725
ADAMTS4	0.862666666666667
SLIT3	3.246
RHEBL1	-0.931
NPM2	-1.1305
MAN1C1	1.353375
KIAA1856	-0.249666666666667
HSPA6	0.90775
LOC388152	-0.759
C10orf140	-1.16375
ZDHHC12	-0.1585
LIN7A	0.2563
PHC2	-0.229583333333333
SPHK1	-0.84125
TRIM26	0.0971875
FAM83E	1.16
C18orf24	-2.2735
ZNF578	0.298666666666667
ORAI1	-0.19075
RUVBL1	-1.202
C7orf20	-1.01683333333333
APAF1	-0.9995
SLC36A4	-0.724833333333333
MYH11	4.57483333333333
NEK1	1.3578
MPP2	-1.439
C12orf24	-2.20525
TNK2	0.2034375
ZNF289	-0.96125
MATN3	-1.13742857142857
IFNGR2	1.27333333333333
ITPR1	1.187
EBF3	3.2498
TBC1D20	-0.1526
OR10P1	0.523
DDAH2	1.24675
SHPRH	0.00387499999999999
STX7	0.6665
LOC554248	-2.9255
BCAR1	-0.997
ATXN3	0.333583333333333
TRIM27	-0.613
CDC42EP2	0.292
CHP	0.364214285714286
SOX17	1.70375
ZNF259	-0.8565
CHCHD1	0.22625
ZDHHC19	0.028
GBP2	4.198
GARNL3	0.559625
MRC2	-1.239
C1orf52	-0.065
AOF2	-0.941166666666667
LRPPRC	-0.4738
ACVR1C	1.5185
TM4SF18	3.44633333333333
TMEM169	0.4292
PPP1R16A	-0.659125
EBF1	1.11933333333333
RRS1	-0.292833333333333
SNX2	0.359
OR2T2	0.385
RBX1	0.13925
ANKRD54	-0.267666666666667
TSNAX	1.0155
TMEM83	-2.42675
ZBTB7A	1.1465
ATM	-0.524666666666667
LOC338328	2.59466666666667
TIE1	0.8065
HIST1H3G	0.196166666666667
PASD1	-4.20233333333333
TINAG	0.596
PCDHAC2	0.734
LRRC15	-0.806125
WBSCR17	-1.71575
TFF2	-0.264
PARP2	-1.1585
NDFIP2	0.280875
PCDHGB2	-0.7625
WDR60	0.14825
MAP7D2	-2.0643
USP45	-1.3235
GSDML	-0.13575
TNS1	-0.2244
PLCD4	1.961
IQCD	0.412166666666667
SMPX	-3.19
CD9	0.608833333333333
SRGN	3.41075
CASP7	1.38625
INOC1	0.224333333333333
DKFZp451M2119	-1.144375
VMAC	1.0005
USP53	0.0857
CAMK1G	-0.211125
TMEM106A	0.8775
CDC20	-2.497
ACSL5	1.7525
CBWD5	-0.620875
C1orf87	-1.12033333333333
KIAA1274	1.23
PRUNE2	-2.11721428571429
LYPLA2	-0.788666666666667
DOK6	-2.00783333333333
GPR149	0.075
FAM30A	4.982
TMEM129	0.192
SLC35B3	1.4985
ACPP	0.3424
LOC200261	-1.736
SLC4A7	0.881
CCDC40	2.56
GART	-1.373375
THOP1	-1.4245
SCARB1	-1.5005
CACNA1F	0.229
TRIAP1	-0.1885
SYT14L	0.00650000000000001
SFRS8	-0.0725
PBOV1	0.034
GOLSYN	1.38375
GJB7	-1.734
CAMK2N1	0.699416666666667
GREM1	3.39258333333333
FLJ20433	0.45175
QPCT	-1.99725
PRKAG2	1.18666666666667
H2AFX	-1.0045
C6orf154	1.08
PLOD3	-1.6765
ZBTB39	-0.711666666666667
WASF3	0.248416666666667
DRG1	-0.285
PRR4	0.3655
SPCS1	0.1805
KDELR3	0.147166666666667
SRP19	0.338666666666667
GABRA6	0.22625
MFSD1	1.06425
MMEL1	2.31575
PDXDC2	-0.4754
BUB1	-2.98666666666667
RNF138	-0.1275
MYLPF	-0.314833333333333
AIF1	2.37666666666667
DYNLRB1	0.3817
HCN3	-1.6265
HIST1H2AI	-0.263
MAP4K5	-0.0820833333333333
LASP1	0.59125
LOC130951	1.085
PLAA	1.10825
KRT6A	-1.1775
C6orf117	-2.019375
ARHGAP23	-0.5065
PTF1A	0.543
GPHA2	-0.732
LCE3B	0.056
MCL1	0.984285714285714
EHBP1	-0.435583333333333
PRNP	-0.2800625
ZSCAN1	0.4955
C1orf113	0.185166666666667
FOXA3	-2.998375
NEB	1.2535
ASGR1	-4.02816666666667
CTGF	1.371
RAB17	0.348666666666667
MST101	0.67375
JARID1B	0.7641
USP37	0.2281
PTBP1	-1.168
PTPN7	0.962
CDC7	-2.19766666666667
SNX7	0.1295
ZNF335	-0.43275
CPT2	0.2015
HEATR1	-0.52675
HSPC152	0.221125
C5orf40	0.6905
PSME1	1.191
STAG3	0.39625
TMEM154	2.47066666666667
KLHL32	0.317166666666667
TSGA10IP	-1.3955
SUV420H2	-1.53733333333333
SF1	0.0275
2'-PDE	0.686625
PNLIPRP2	1.304
TRSPAP1	0.138916666666667
NUP210	-0.982833333333333
ANP32C	-0.644
RAB11B	0.194333333333333
ASB15	1.2545
ITGB3BP	-1.94725
UBASH3A	1.72975
YWHAB	0.27675
TPRX1	-0.33875
LY6G5C	0.213
SLC7A2	-0.370625
CLK1	0.5217
HSD3B7	-0.5215
VDR	2.4775
C16orf74	0.29225
ACE	-0.40325
PSMA2	-0.123666666666667
CCDC131	0.0155000000000001
ZNF213	0.0591666666666667
EML2	-1.69225
ALS2CR13	0.900666666666667
GLYATL1	3.84775
DSPP	-1.2405
DHFRL1	-0.0997499999999999
C10orf30	-1.24666666666667
SH3RF2	-0.265833333333333
LOC197322	-0.2985
DLL3	-1.829625
TIGD7	0.00850000000000001
GFRA3	-0.07725
CPA1	0.336833333333333
RTN4	1.37833333333333
PPT2	-1.8415
FASLG	4.82616666666667
FOXP4	-0.14225
RPL26	1.143
GNL3L	-1.7045
FMR1NB	-0.255
CD163	7.3235
SGPP2	3.022
GIMAP2	3.42225
CD37	2.881
DPT	4.51716666666667
NBLA00301	2.1055
RGS5	1.95158333333333
C9orf4	-0.4675
ACTL8	-3.59366666666667
PRKAR2B	0.965625
OPLAH	-0.339833333333333
C20orf134	1.976
SPACA5	0.6045
TBL1X	-0.568666666666667
TSPYL3	0.175
CHCHD3	-0.94
CRKRS	0.0835
GPR65	6.32375
DFFA	-0.463875
FUT1	0.34375
C6orf204	1.18
TMEM51	0.825
ZNF580	-0.01375
CMTM2	0.0105
C20orf200	-0.339
EZH1	0.2515
FDX1L	-0.094375
MRPL32	0.0725
PCAF	0.5293
ALOX15B	2.42733333333333
CD59	1.154125
CDK9	0.35375
ERP29	0.571
TTR	-5.0675
BCMO1	0.258
DDIT4	0.7147
PTGDS	3.6865
C3orf63	0.524
BST2	1.223125
CYP1A2	-0.4245
C5orf25	-0.906
STX1A	-1.54894117647059
OR2A12	0.113
SH3BP5L	-0.9895
SERINC5	-0.736
USP6	-0.6263
MRPL3	-0.322
POMP	0.51175
INPP4B	1.48475
GMPPB	0.423
EAPP	0.8935
AHSA1	-0.93875
ABCA11	0.854
SLC5A6	-0.622916666666667
HIVEP2	1.53
SUMO2	0.3375
KIAA1822L	-1.8565
C11orf67	0.87875
TXK	3.34725
PHCA	-0.2676875
ICAM4	-1.393
FPGS	-0.107166666666667
SNRPA1	-0.9155
KCNJ4	-0.9605
KIF6	0.8343
HIST1H2BG	-0.511333333333333
SLC5A5	0.28975
ZNF354B	-0.3415
IL12RB2	4.07775
C11orf76	0.6375
GAL3ST2	-0.3525
AIFM2	-0.49675
SYNC1	-0.03525
UBL3	0.9065
PIK3CG	1.54816666666667
NLN	-0.7813
BCORL1	0.077
CD5L	1.01075
ZNF238	3.28233333333333
KIAA1394	-0.0395
C16orf55	-0.808
CYP3A7	-2.02875
KRTAP3-1	-2.818
TFDP1	-0.85
MND1	-3.14925
NODAL	-0.235
GTPBP4	-1.10325
TUBGCP2	-0.00975
SLITRK5	-2.736
CIC	-0.1005
CD79A	3.9605
SAMD14	-0.0148333333333333
TNPO3	-0.896
OR10G3	0.0045
OR10G8	0.294
CCDC111	0.003
HOXC9	0.2995
DCUN1D1	0.336416666666667
CYB5R1	1.516
TSR2	-0.08025
DAB2IP	0.2308
SLC6A5	0.1715
RAB3D	0.948
DCUN1D4	-0.560833333333333
ERBB3	0.285
SDC1	-0.166166666666667
