Hybridization REF	TCGA-BH-A0BA-11A-22R-A089-07
CKMT1A	0.448
RPL3	1.1773
THBS1	0.692875
APOO	-1.57875
ARMCX1	2.70275
HSZFP36	0.05575
SNAPC5	-1.16275
EIF4ENIF1	1.70425
ZNF433	-0.73075
TNFRSF21	-0.040375
TMPRSS7	0.8945
SPATA18	1.3248
HPDL	-2.858
MKL2	1.6392
TBX3	0.419461538461538
C21orf93	0.7564
DAXX	-0.792
ELMO1	-0.438
RGS13	1.428
TAF11	-1.86625
UNC13A	-1.953375
LOC653314	0.7297
ORC3L	-0.624
IMAA	-2.074
TARBP2	-0.851
CABIN1	0.0987
TRIOBP	0.0690625
HIST1H2AC	0.287285714285714
RGS22	-0.316333333333333
NCOA1	1.53183333333333
IL25	0.389
SNCG	1.7775
GPR6	0.15
AMDHD1	-0.0366666666666667
CHEK2	-0.918125
C6orf142	0.414333333333333
DRD4	1.62625
C14orf68	-1.42625
GDF11	-1.61475
SEMG2	1.387
CD247	-0.1925
CDAN1	-0.85675
RBMX2	-0.302666666666667
TGS1	-1.15675
OIT3	-0.0203333333333333
SYF2	0.07675
MCM4	-3.902875
PKHD1L1	1.284375
CEP192	-0.985
IFT88	-0.34825
RPL9	2.28628571428571
RAB32	0.56625
DDX43	-0.34475
P2RX2	0.290333333333333
OR5D18	0.497
UBE1	-0.373833333333333
SLC24A1	0.229625
ARHGAP5	-0.146
CETP	-0.731
KIAA1731	-1.06383333333333
SLC9A4	-1.0245
PTPN6	0.44875
BAHD1	-0.107
GRIK3	-0.395
CACNB2	-0.1655
PDE10A	-1.46225
DGCR14	0.027
PCDHB9	0.0135
RHOQ	1.12983333333333
MAP3K4	-0.425
KTI12	-0.792333333333333
RPL23AP13	1.20475
GNG11	1.66125
CLCN3	0.571166666666667
GPAM	3.44325
VSTM2A	-1.083
SLAMF7	3.77266666666667
INTS2	-0.23
PPP2CA	-1.0116
LRP12	-0.281533333333333
SEC14L2	1.60833333333333
DKFZP586H2123	5.6975
MC3R	-0.494
CIRH1A	-1.575
HIST1H2AB	-0.0481666666666667
POLH	-0.518125
MGC16703	-1.97516666666667
SNAPC2	0.1105
FILIP1L	1.832
RASGRP4	-0.489
LRRC1	0.65275
GAS1	3.01
PRAC	-0.092
DGKA	-1.0984
NT5C3	-0.4615
PEG3	-0.4535
NADK	-1.34633333333333
PRR17	2.26375
LOC374569	0.0505
SGSH	0.661166666666667
NLRP8	-1.186
GALT	0.6203
MCF2	-0.341
ZNF263	-1.1385
TACSTD1	0.1835
TYR	-4.7848
ATP6AP2	-0.39675
RNUXA	-0.324
ABHD10	-0.66175
GDPD2	-0.474333333333333
SLC35C1	-0.02925
UBE2A	-0.5515
HERC5	-0.388333333333333
FAM112B	-5.5255
FBXL16	-0.33125
DKFZP434A0131	-1.56425
ELA3A	-3.347
RBM41	-1.686375
HAO2	1.092
RNH1	0.5795
SHANK2	2.71966666666667
OSBP2	-1.39085714285714
DAK	-0.428833333333333
C3orf58	0.630166666666667
TCL1B	-1.4515
KBTBD2	-0.664125
SUGT1L1	0.47025
UBE2E2	0.168666666666667
MYL9	3.921375
CDC23	-1.18083333333333
PBXIP1	1.9169
CXorf40B	-0.2675
NBL1	1.84925
RTBDN	0.4085
RAB11FIP5	0.520625
TTTY13	-1.744
SCOTIN	-0.137333333333333
SOHLH1	0.123
CDKN1A	0.423923076923077
NCK1	0.548
ZNF550	0.448
SAPS3	0.0805
SPIN3	-0.297333333333333
MAGEE2	-0.49875
MIS12	-0.3195
OR8H2	-0.2785
KIAA0774	-0.449666666666667
UNC5D	-0.56
CUL7	-0.304833333333333
LIPC	-2.32
DIO1	-2.01125
C20orf11	-0.1643
CTRL	-0.359666666666667
HS3ST2	1.2265
PAK4	0.580833333333333
CCRL1	3.69
RNF10	-0.093
ZNF567	0.0375
ZNF660	-0.4585
TCEAL3	-0.60575
MAGOH	0.104833333333333
CENPB	-0.00880000000000005
C19orf7	0.830875
LOC388965	0.7065
ZCCHC13	0.5425
JMJD1A	-1.2593
HIST1H4H	0.00199999999999999
TBRG1	-0.9759
GPC3	-0.908375
TAF1C	-0.63925
EBNA1BP2	-1.25866666666667
CIAPIN1	-0.88875
PDGFRA	1.88294444444444
CSTB	-0.589375
CENPI	-2.10733333333333
GTF2E2	-1.17916666666667
RPP21	-0.1945
CCNF	-1.7005
KCNQ3	-0.7395
FAM79A	1.789
SLC22A12	0.063
NOVA1	1.858
FZD3	0.778
AKAP8	-1.47675
SOCS5	1.104
CFDP1	-1.4685
DLG5	0.4955
PGM5	0.509416666666667
C1orf144	-0.57225
HDAC10	-0.803
RND2	-0.2645
C20orf199	0.39525
RNMT	-1.571875
SLURP1	-0.466666666666667
ASTN1	0.617857142857143
SH3BGR	1.21725
MYCL1	-1.87475
ZHX1	1.3745
CENPK	-3.488
FOSB	4.5096
LOC643406	-0.392875
C2orf59	-0.828
TMEM135	-0.175375
SLC27A2	-3.3095
KRT33A	2.181
OVOL1	0.147
PAMCI	-0.332
S100A7	-0.037
ZNF789	-0.1035
HARS2	-0.44125
RPL23A	0.0911666666666667
TCF23	-0.18325
UPF3B	-1.8945
C17orf78	0.374
HLA-DOB	1.46983333333333
C14orf142	-0.00766666666666669
TEKT5	0.682333333333333
DMWD	0.825
POLD1	-2.083
GSCL	0.157
CALD1	1.2454
SCRT1	0.285833333333333
AIG1	1.42125
UNC84B	-0.2195
ZNF404	-0.19475
TMED6	-1.62525
KIAA1462	-0.199
LRRC27	0.853666666666667
PYGO1	0.294
PIGU	-1.67083333333333
ALAS2	-3.11266666666667
WRNIP1	-0.51825
CNNM3	0.098
ZNF2	-1.5135
ST3GAL5	-0.573333333333333
MRPL23	-0.181
TSSK6	0.152
PSMA6	-0.78175
C16orf70	-0.54725
KIAA1602	0.2005
ALMS1	-0.496833333333333
DCN	5.149625
TMEM132D	-0.44375
SUCLG2	-1.2575
ABHD14A	1.2705
DEXI	0.276166666666667
AMPD2	-0.794666666666667
IFNAR2	-0.1574
CYB5A	2.352
TLOC1	0.42255
NXF5	-1.63883333333333
NRBF2	0.47275
KCTD3	0.7925
ITGAE	-0.0693333333333333
SLC30A3	-0.857833333333333
ZRF1	-1.956
IFRD2	-0.819375
XAB1	-0.133
PYCR2	-1.41433333333333
SERPINB3	-3.6775
TMLHE	0.207222222222222
GEFT	-0.87
ABCA5	1.2925
EMR4	0.0865
TSFM	-0.468
HIST3H2BB	-1.21625
ARHGEF19	0.056
TSPAN17	-2.08933333333333
ABCC8	2.26375
MAP1S	0.136833333333333
C22orf36	1.00225
BNC2	-0.638571428571429
HIST1H4A	0.0226666666666666
NDUFS3	-0.5145
WDR3	-0.662833333333333
XKR4	-0.9015
TTC33	0.0243571428571428
STMN2	3.1775
CPN2	0.027
HSPC105	0.577
PCOLCE2	2.28075
C3orf55	2.2545
KLHDC9	1.472
TBC1D23	0.275625
ATXN2L	-1.34254545454545
MAP2K3	-0.33175
SCAP	0.051
ZNF486	-0.119833333333333
C20orf96	0.4145
NARS	-0.754
ADAMTSL1	-0.0474166666666667
PRCC	-0.488333333333333
CCDC126	0.43675
ZNF675	-1.0075
CALCOCO1	0.9385
ANKRD43	0.7795
CWF19L2	0.152
ZBTB32	-0.00749999999999993
BRAF	-0.00800000000000001
ODF4	-0.509
MGC14376	0.743
HORMAD1	-1.5114
AAK1	0.451181818181818
PEBP1	0.978833333333333
TNFSF5IP1	-0.171666666666667
DKFZp564N2472	0.54525
RMND1	-0.51075
IGKV1-5	7.41625
COL1A2	1.23816666666667
SERPINA5	-1.050875
AANAT	-0.8585
C19orf21	-2.58166666666667
GEMIN5	-0.49175
UBR4	-0.885
LTBP3	1.7025
AMHR2	-2.1526
PROCR	0.1205
MYBBP1A	-1.0035
C20orf39	-0.4966
ZNF697	-0.836
PASK	-1.5372
ZNF776	-0.2498
RFXDC2	-0.114428571428571
KIAA0467	0.315
C10orf96	-1.06366666666667
ZNF503	0.46625
GULP1	0.664416666666667
KCNE4	0.7162
DKFZp434K191	-1.13083333333333
LOC196913	-0.2505
BHLHB4	3.6685
CH25H	3.19175
LOC81691	-2.024
ALPL	0.155785714285714
COL12A1	0.708125
FOLR3	-2.1132
GPR123	0.263
TRIM62	-0.428166666666667
ABLIM1	1.89133333333333
MAST3	-0.6155
RHBDD1	0.111166666666667
LOC338809	null
RYBP	0.78725
TTC26	-0.671714285714286
ZNF22	0.1915
ISCA2	0.04
RDM1	-1.90533333333333
PIGM	-0.183
GNB3	-2.3625
ACTR2	-0.5683
HMGB1	-0.4656
EDG1	4.187
SOAT2	-2.80825
OR10AD1	2.8135
RAP1GDS1	0.416583333333333
LCE1F	1.2555
ESM1	-2.052
RCN3	1.64875
CREBL1	-0.23575
DBNL	-1.01383333333333
PTGER3	2.050375
USP30	-0.486166666666667
BCL2L12	-1.0565
KIF26B	0.65
ZNF416	0.591
ZNF225	-1.421
C17orf70	-0.1145
ZNF554	0.51075
RAE1	-1.25933333333333
TNIK	-0.2935
ACTN3	0.2005
MGC45922	1.902
CCNA1	0.0824999999999999
RYK	0.57
IL26	2.335
LRP3	1.859
QARS	-0.3405
SOX7	0.0902307692307693
BID	-0.716125
OR2S2	0.6175
CXCL14	6.71675
C11orf47	-0.8985
MGC29891	-1.08766666666667
HSPB8	0.7355
PRDM14	0.0845
NUFIP2	0.14325
MNAT1	-0.745
ZDHHC2	0.149333333333333
MBNL2	1.50257142857143
ADD3	1.157625
CSNK2A1P	-1.362
KLK6	1.26216666666667
TMEM111	-0.0678
KIAA1279	0.34725
NUBP2	0.0875
RAB42	-0.809
ID3	0.2888
TM9SF1	-0.39325
MDP-1	0.09975
POU4F2	0.959666666666667
IQCK	0.4485
C16orf14	-1.02175
CAPN3	-0.94625
FAM43B	0.330875
RECQL	-1.42325
AP1G1	-0.3455
CTNNBL1	-0.880833333333333
ECHDC1	0.292166666666667
SMARCC1	-0.8757
FOXQ1	-0.0641250000000001
GNAI3	-0.341333333333333
POLG2	-1.7505
CD4	1.113375
ITLN1	0.6385
EBI2	3.74825
IRF1	0.00675000000000001
PTPRE	1.9001
PTK2B	0.37775
NXNL2	-0.6725
SOX4	0.4535
TSPAN3	0.476166666666667
SH2D1A	-2.18783333333333
C8orf58	-0.179
USP20	-0.5485
DUSP22	0.0153333333333333
CALB1	-1.3398
L3MBTL2	1.05866666666667
MCRS1	-0.82375
TMEM118	-3.271
C18orf8	-0.325
FLJ10241	-0.175142857142857
GJA12	2.78575
PKD1	-0.194833333333333
ZFP3	0.22
JAM3	0.4415
LAPTM4A	1.2499
DIRC2	0.2445
KIAA2022	0.279833333333333
MYOM1	2.8215
TRPM8	-1.48566666666667
MOP-1	2.33825
PHKG2	-0.91
ZNF650	0.684125
KIAA1522	0.65775
PSG8	-0.8165
DDX19B	-1.037
MOBKL1B	-0.88625
DIAPH2	0.241083333333333
PTPN12	0.15575
CLN8	-0.786
CRYZL1	0.1855
CRY2	0.432916666666667
FCGR2B	3.16433333333333
PNPLA4	1.34725
ZNF454	2.482
DKFZp434B1231	-0.501333333333333
CLDN11	0.4964
RFWD2	-0.0765
CIB2	0.958666666666667
MXRA8	3.00125
HRK	0.84975
MAML2	0.03775
C4orf31	1.38925
C6orf192	1.23825
COG6	0.494125
FAM5B	1.32575
NFATC1	0.2717
SEPT10	0.48125
SCYL1	-0.0412
RPP40	-1.10325
SCOC	-0.3173
KIAA1450	0.40075
CTDSPL2	-0.11725
TBX5	1.08983333333333
NAPG	-0.892375
RHD	-2.15
C14orf45	1.87966666666667
ZBTB22	-0.288
PLCG1	-0.5885
ANKRD10	-1.321375
AQP7P2	2.855
TAGLN2	-1.84733333333333
HTR2C	-0.5205
SLC16A7	1.139
C17orf83	0.2595
TSGA14	-0.492181818181818
MDH1	0.54725
PPP3R2	0.2236
DCBLD2	-1.00585714285714
RBM33	-0.975125
DPH3	-0.93
SYT10	-0.434
FMO4	0.68175
THYN1	-0.669
DRD5	0.479
OTOR	-0.00150000000000003
PGRMC2	-0.4951
KATNAL1	1.0715
PAQR6	-2.17625
UBE2I	-1.47975
C14orf28	0.8635
C8orf70	2.2325
FLYWCH1	-0.08025
ANGPTL3	-0.5505
GLRX2	-0.5526
ATP11A	-0.922142857142857
ARL5B	-0.8808
MUC16	-1.107
SLC25A5	-1.19842857142857
ACRC	-0.8745
MYO1C	0.1505
FAM89B	1.22683333333333
FAS	1.252625
KIFAP3	0.679
GLRA2	1.1425
BTN3A2	0.4633
CNKSR3	-0.37325
CSTF3	-0.355666666666667
ARPM1	0.4155
KIAA1530	-0.765
C9orf150	1.38183333333333
PRKCI	-0.369
tcag7.1015	-1.66225
SOD3	2.8605
ZNF574	0.672
CYP21A2	-0.99525
RPL12	0.76175
COMMD2	-0.757
WIZ	0.00274999999999999
LOC344405	-0.744
ALDH4A1	-0.657705882352941
CRYAB	6.536
COPA	-0.32351724137931
PCDHGA7	1.0495
KIF11	-1.947
RASD2	0.436571428571429
SLC26A3	-0.48
ZNF175	0.033
JAKMIP2	-1.21716666666667
C8orf4	0.343666666666667
PTHLH	0.96125
SLC40A1	2.70633333333333
OR7D4	-0.933
PCDHB17	-1.281
CD36	6.46557142857143
C6orf203	0.7119
PRKG2	1.535
LOC400566	0.8985
ANAPC13	0.10775
SLCO3A1	0.053
ZNF692	-1.97
FANCL	-0.7465
SH3GLB1	1.054
C12orf61	0.387
KBTBD6	0.41475
SUPT5H	0.039625
XRCC6	-1.1192
HUS1B	-1.33533333333333
FAM133B	-0.644714285714286
LOC728276	-0.282
KCTD18	0.36525
SOS2	1.66416666666667
CCDC99	-2.5805
C1QTNF5	2.988
NNAT	3.32633333333333
USP16	0.00625
LARS	-0.800875
ZBTB2	-0.652375
ABO	0.5952
TRAF3	-2.01925
GALNT5	-4.4115
NAP5	0.2725
ALG14	0.526166666666667
KIAA0515	0.3385
WDR75	-1.30433333333333
TEX261	0.09175
LY86	1.43975
LOC389072	-1.7055
FLJ13611	-0.353
MRGPRX2	0.354
SNRPA	-0.70875
OR2G2	-0.9215
GPRASP2	2.58575
C7orf42	0.3342
C9orf163	0.113
CYP11B2	-0.99
FCRL3	0.9824
PRDX1	-0.8415
FGB	-5.1278
COX17	0.297166666666667
C16orf33	-1.122
PIWIL1	-0.144
FOLR1	0.663
KIAA0082	-2.0895
FREQ	-0.9446
TMCC2	-1.665
TCF12	-0.02525
ZNF721	0.55975
FAM130A2	0.08975
POU4F1	-1.8715
SNRPF	-1.149875
SGIP1	-0.402666666666667
ZNF641	0.5635
EMG1	-0.848
PRRG4	-1.034
HIRA	-2.607
MYNN	0.4325
AEBP2	-0.0515833333333333
TBXA2R	-0.09
ISL2	-1.249
PCDHB11	0.2705
RNF144A	-0.956875
MARCH5	0.27225
DULLARD	-0.225166666666667
DCLRE1B	-1.2706
ITGA8	0.41825
TP73	-0.135428571428571
PRKCD	0.312
NDUFB4	0.272
ATP13A4	0.468125
ANTXR2	0.214
COL4A3	0.1938
MYO10	-1.4286
SLC6A18	-0.18575
PEX1	-0.758
TMEM74	0.42375
RBM19	0.09675
TAPBP	0.674684210526316
RUNX1	1.123875
MID1	0.731166666666667
GPR64	-0.0323333333333333
RASEF	3.86975
GABRG1	0.889142857142857
MYO16	-0.295333333333333
DBF4	-2.6265
TSHZ2	4.19275
RIPK2	-0.69625
PPTC7	0.3305
KIF4B	-1.201
LRRC31	0.25125
ZNF540	1.6325
EFNB3	0.4345
LOH12CR1	-0.319125
STON2	-0.025
GLP1R	0.0655
CSTF2T	1.40275
IREB2	-0.856875
GRSF1	-0.46225
PDCD7	-0.794833333333333
LRRC43	-0.1435
CNR1	0.611
IL1F7	0.3315
C12orf64	0.329333333333333
FAM69B	0.1
NR2E1	-1.4055
MS4A6A	2.892
FTL	-0.147
C7orf36	0.376
PCLO	-0.32
DYRK2	0.613083333333333
ARIH2	0.033125
SAMD7	0.747
SCNN1D	-1.339
SLC32A1	-0.915
C22orf25	-1.05816666666667
MRPS18A	-0.2974
GPR112	0.561
EARS2	-1.29825
ERN2	-0.528
ATPBD3	0.491666666666667
PRH2	0.331
CDKN2D	-1.48233333333333
PGLYRP2	-1.16475
TRIM40	0.375
SEC14L3	1.0804
SLC22A1	0.02775
BTN2A3	-0.23
RASA4	0.4675
CCNL2	-1.18775
MYBPC3	-1.035
GJA4	3.6745
CDC42SE1	-0.41625
TRPV2	-0.853
MYPN	-2.589
SIM1	-1.301
CDADC1	0.105666666666667
ZFHX4	2.1605
NIBP	0.337333333333333
ADAMTS19	-1.13625
ABTB2	-1.63075
TSPYL2	-0.426
EIF2S3	-0.4815
SOX30	0.3365
AP2A1	-0.534
DKFZP564O0523	0.0653333333333333
LOC285398	-0.639333333333333
CDH18	-2.899
CHL1	2.67075
GATS	0.0202999999999999
TBC1D2B	0.732333333333333
OR1J1	0.662
GSN	2.735
DPCR1	0.548125
GARNL4	-0.2045
SMARCA5	-1.1665
PLEKHG3	0.605
ZBTB45	0.826
FRMD6	0.2046
PLS1	-0.260666666666667
DGKZ	0.263666666666667
EFNA1	0.7012
WDR85	-1.167125
ANK2	0.4085
PAGE4	-0.52875
SENP6	1.0465
AKR7A2	0.5595
FKBP10	-2.64875
VEGFC	-0.362666666666667
LARP1	-1.1276875
SRBD1	0.00675
ITGB6	0.96125
SLC1A2	-0.448615384615385
INVS	-1.42466666666667
MPO	0.215
MOBKL3	0.3713
CUTL2	-0.9145
KLK2	-0.194333333333333
VIM	-0.14925
REG1B	0.714
PCDHGC4	0.2755
C3orf34	-0.7935
SUMO3	-0.756166666666667
CST9L	0.824
MLL4	-0.6885
SPR	0.498666666666667
SAMD9L	1.087
ABCE1	-0.635
SUPT3H	-0.607
ACTBL1	-0.49775
ADAMTS4	0.0956666666666666
SLIT3	5.5045
RHEBL1	-0.87625
NPM2	-0.52725
MAN1C1	0.71275
KIAA1856	2.19622222222222
HSPA6	0.59675
LOC388152	-1.713
C10orf140	1.15475
ZDHHC12	-0.1295
LIN7A	-1.0213
PHC2	-0.0478333333333333
SPHK1	-0.11275
TRIM26	0.0485
FAM83E	-1.2565
C18orf24	-1.414
ZNF578	-0.209166666666667
ORAI1	-0.38375
RUVBL1	-1.77154545454545
C7orf20	-0.9585
APAF1	-1.066
SLC36A4	-1.26983333333333
MYH11	6.9065
NEK1	-0.39
MPP2	-0.331857142857143
C12orf24	-3.21575
TNK2	0.467
ZNF289	-0.296
MATN3	-1.38528571428571
IFNGR2	0.723333333333333
ITPR1	1.7875
EBF3	4.4798
TBC1D20	-0.5146
OR10P1	-0.0115
DDAH2	0.9935
SHPRH	-0.14375
STX7	-0.0515
LOC554248	-2.09975
BCAR1	0.22775
ATXN3	-0.575166666666667
TRIM27	-0.75375
CDC42EP2	1.7285
CHP	0.566928571428571
SOX17	4.41575
ZNF259	-1.409
CHCHD1	-0.482428571428571
ZDHHC19	0.63
GBP2	2.1255
GARNL3	0.6445
MRC2	-0.6
C1orf52	-1.43
AOF2	-1.20316666666667
LRPPRC	-0.599555555555556
ACVR1C	4.497
TM4SF18	4.81816666666667
TMEM169	0.1116
PPP1R16A	-0.03575
EBF1	4.256
RRS1	-0.9885
SNX2	-0.6905
OR2T2	-0.2035
RBX1	-0.66375
ANKRD54	0.209833333333333
TSNAX	-0.225166666666667
TMEM83	-0.7865
ZBTB7A	0.88825
ATM	-2.92033333333333
LOC338328	3.56316666666667
TIE1	1.06433333333333
HIST1H3G	-0.326166666666667
PASD1	-2.36225
TINAG	0.904
PCDHAC2	-0.08
LRRC15	-1.671
WBSCR17	-0.465
TFF2	-1.0695
PARP2	-1.0155
NDFIP2	-0.67025
PCDHGB2	-0.1085
WDR60	-1.248
MAP7D2	-1.3035
USP45	-1.45275
GSDML	-1.43225
TNS1	1.0573
PLCD4	-0.47075
IQCD	-0.381166666666667
SMPX	-2.68825
CD9	0.135666666666667
SRGN	1.585625
CASP7	1.215875
INOC1	-0.426166666666667
DKFZp451M2119	-1.4695
VMAC	-0.6565
USP53	2.3533
CAMK1G	-0.32375
TMEM106A	-1.67116666666667
CDC20	-2.7482
ACSL5	0.206166666666667
CBWD5	-0.937375
C1orf87	0.8384
KIAA1274	0.8415
PRUNE2	-0.239
LYPLA2	-0.855666666666667
DOK6	-1.69083333333333
GPR149	0.3255
FAM30A	3.23275
TMEM129	1.03175
SLC35B3	0.088
ACPP	-0.7945
LOC200261	0.4605
SLC4A7	0.8906
CCDC40	-0.08075
GART	-3.0465
THOP1	-1.456
SCARB1	-0.892625
CACNA1F	-0.92875
TRIAP1	-0.155
SYT14L	0.96
SFRS8	-0.6395
PBOV1	-0.23225
GOLSYN	2.77125
GJB7	0.32
CAMK2N1	0.0638888888888889
GREM1	1.81772727272727
FLJ20433	-0.3055
QPCT	-2.31175
PRKAG2	0.870333333333333
H2AFX	-2.10875
C6orf154	0.19275
PLOD3	-1.06925
ZBTB39	-1.11016666666667
WASF3	1.56166666666667
DRG1	-0.88025
PRR4	0.255
SPCS1	-0.1145
KDELR3	0.195833333333333
SRP19	-0.547
GABRA6	0.132
MFSD1	0.94875
MMEL1	-0.1155
PDXDC2	-0.678
BUB1	-4.654
RNF138	-1.293125
MYLPF	0.306166666666667
AIF1	1.28783333333333
DYNLRB1	0.1951
HCN3	-1.17216666666667
HIST1H2AI	-0.338
MAP4K5	0.2295
LASP1	-0.31125
LOC130951	0.0195
PLAA	0.023375
KRT6A	-1.0445
C6orf117	-0.079875
ARHGAP23	-1.36
PTF1A	1.1035
GPHA2	-0.283
LCE3B	-0.117
MCL1	0.236428571428571
EHBP1	-0.00633333333333339
PRNP	1.104375
ZSCAN1	-0.86
C1orf113	-0.130666666666667
FOXA3	-0.9755
NEB	-0.0382500000000001
ASGR1	-3.91666666666667
CTGF	1.27333333333333
RAB17	-0.514666666666667
MST101	-0.444
JARID1B	0.144333333333333
USP37	-0.2389
PTBP1	-1.41116666666667
PTPN7	-0.8612
CDC7	-3.27033333333333
SNX7	0.221
ZNF335	-0.58525
CPT2	-0.25925
HEATR1	-0.673875
HSPC152	-0.185125
C5orf40	-0.473
PSME1	-0.604833333333333
STAG3	-1.874
TMEM154	0.6495
KLHL32	0.134833333333333
TSGA10IP	-2.074
SUV420H2	-1.22833333333333
SF1	-0.105
2'-PDE	-0.977571428571429
PNLIPRP2	-1.839
TRSPAP1	-0.448333333333333
NUP210	-1.64583333333333
ANP32C	-3.65816666666667
RAB11B	-0.0399999999999999
ASB15	0.296
ITGB3BP	-1.46025
UBASH3A	-0.736
YWHAB	-0.00437499999999996
TPRX1	-1.398
LY6G5C	-0.0785714285714286
SLC7A2	-1.18685714285714
CLK1	-0.174888888888889
HSD3B7	-0.233833333333333
VDR	2.37925
C16orf74	0.51225
ACE	0.07725
PSMA2	-0.260666666666667
CCDC131	-1.15228571428571
ZNF213	0.832333333333333
EML2	-1.86875
ALS2CR13	0.615333333333333
GLYATL1	-0.39775
DSPP	-0.139
DHFRL1	-0.789
C10orf30	0.4095
SH3RF2	0.474666666666667
LOC197322	0.128
DLL3	-1.19185714285714
TIGD7	-0.38275
GFRA3	-0.61225
CPA1	0.261
RTN4	0.447333333333333
PPT2	-1.19866666666667
FASLG	0.963833333333333
FOXP4	-0.11275
RPL26	0.7609
GNL3L	-2.16083333333333
FMR1NB	-0.0376666666666667
CD163	7.73675
SGPP2	0.5465
GIMAP2	1.72125
CD37	0.467
DPT	6.40383333333333
NBLA00301	1.2345
RGS5	3.16683333333333
C9orf4	-0.2675
ACTL8	-3.85283333333333
PRKAR2B	3.4145
OPLAH	0.754333333333333
C20orf134	0.93375
SPACA5	-0.28875
TBL1X	0.4705
TSPYL3	-0.1935
CHCHD3	-1.54925
CRKRS	-0.780666666666667
GPR65	2.2345
DFFA	-0.780375
FUT1	-0.276
C6orf204	0.114833333333333
TMEM51	0.19275
ZNF580	0.42325
CMTM2	-0.7725
C20orf200	-0.2345
EZH1	0.453
FDX1L	-0.302
MRPL32	-0.24375
PCAF	-0.3654
ALOX15B	2.42616666666667
CD59	1.35529166666667
CDK9	-0.313625
ERP29	-0.697666666666667
TTR	-4.74733333333333
BCMO1	0.556
DDIT4	-0.9882
PTGDS	6.02575
C3orf63	-0.1465
BST2	-1.59675
CYP1A2	0.0238
C5orf25	-0.38725
STX1A	-0.9098
OR2A12	-0.173
SH3BP5L	-0.52775
SERINC5	0.5455
USP6	-1.0989
MRPL3	-0.996166666666667
POMP	0.0985
INPP4B	0.128142857142857
GMPPB	-0.0545
EAPP	0.81
AHSA1	-2.46825
ABCA11	-0.174
SLC5A6	-0.560818181818182
HIVEP2	1.32725
SUMO2	-0.807
KIAA1822L	-1.55216666666667
C11orf67	1.665
TXK	-0.334166666666667
PHCA	-0.0760000000000001
ICAM4	-1.5045
FPGS	0.0943333333333333
SNRPA1	-1.94275
KCNJ4	-0.1405
KIF6	0.0943333333333334
HIST1H2BG	-2.04316666666667
SLC5A5	-0.707
ZNF354B	-0.3345
IL12RB2	0.265
C11orf76	1.0272
GAL3ST2	-0.3
AIFM2	1.341375
SYNC1	-1.14975
UBL3	0.96375
PIK3CG	-1.04366666666667
NLN	-1.3324
BCORL1	0.82975
CD5L	0.983333333333333
ZNF238	0.142
KIAA1394	-0.530666666666667
C16orf55	-0.4402
CYP3A7	-1.384
KRTAP3-1	-2.1365
TFDP1	-1.898
MND1	-4.69475
NODAL	-0.4046
GTPBP4	-2.06025
TUBGCP2	0.275
SLITRK5	-0.485
CIC	0.75325
CD79A	0.949
SAMD14	0.1404
TNPO3	-1.8855
OR10G3	-0.032
OR10G8	0.556
CCDC111	-0.631
HOXC9	0.65925
DCUN1D1	-0.194
CYB5R1	1.6395
TSR2	-0.03975
DAB2IP	1.2979
SLC6A5	0.659
RAB3D	-0.405
DCUN1D4	-0.16475
ERBB3	-0.357583333333333
SDC1	0.20025
ATP6V1H	-0.737833333333333
SYK	0.8355
ST20	-1.058
C13orf30	-1.236
WDR40A	-0.402666666666667
ADMR	0.4605
LOC388335	3.2375
ACSM1	-0.682
TDG	-0.612916666666667
FLJ11235	0.71975
MRPS5	-1.15166666666667
AGPAT2	2.03816666666667
SLC12A1	-0.422666666666667
CYP27A1	-1.124
THAP7	-0.74
XPO1	-1.0389
ALMS1L	-0.382333333333333
C1orf2	-0.727875
ZNF777	0.379333333333333
CAMK2A	0.4594
SMC1B	-0.048
IHPK2	0.240733333333333
LEMD1	-2.167
NKD2	0.802
CLU	1.28714285714286
ARMETL1	0.537
PABPC4	-2.043
CXCL12	5.39233333333333
TFAP2C	2.3464
TTTY8	null
ABCB10	-1.877
ENDOD1	0.858333333333333
IDI1	-2.3075
KCTD6	-0.795
CCDC105	-0.378
ULBP2	-1.60383333333333
ZDHHC5	-0.63325
WNT8A	0.4625
COMMD10	-0.2025
KLHL12	-0.9065
GPR50	-1.0015
NR5A2	0.0491666666666667
OXGR1	2.10466666666667
EHD3	0.35125
CAPRIN2	-0.990857142857143
KLRC3	-1.8155
SF3B1	-0.739928571428572
IPO7	0.46525
ALDH1A1	2.2565
ANKRD5	-0.99925
TSNARE1	-0.4875
DDEFL1	1.24075
RNASEL	0.786
DNAH9	0.0275
HELLS	-3.2935
TNS4	3.843
NAV1	-0.3411
KIAA1409	0.820666666666667
C20orf26	0.6298
TUBG1	-1.65075
IRX2	3.99675
CNGA4	-0.3465
MGC50559	-0.151166666666667
OR4K17	0.7358
TM2D2	0.336545454545455
FAM32A	-0.52575
TXNDC14	-0.9875
CCBL1	-1.0645
ANK1	-2.3715
PRSS23	-1.368
PPM1L	1.424
SPATA20	-0.20975
APCS	0.68575
C14orf122	-1.21916666666667
PSMB5	-0.697125
C6orf10	0.113875
SETDB2	0.843666666666667
SPNS3	-0.68025
SGMS2	-0.360333333333333
MXD3	-0.918833333333333
MON2	0.0786
CARTPT	0.402
HNF4A	-0.5804
