Hybridization REF	TCGA-AN-A0FD-01A-11R-A034-07
TAS2R44	0.6365
PHPT1	0.192
FAM44C	0.5605
ERH	-0.11825
MPHOSPH1	-1.24683333333333
MORC1	-0.2335
PARVB	-1.1225
LAMA1	-2.0771
PGBD3	0.83325
GIMAP6	3.31875
AREG	-1.88633333333333
LIPT1	-0.097
MGC99813	-0.64175
C1orf201	-0.249166666666667
GRIN2A	-1.207125
MAN2C1	-1.505875
NSUN5	-0.445
SF3B5	0.22025
MYC	-0.703
NRXN1	-0.0766363636363636
ZNF18	-0.2485
SPDYA	-0.00260000000000005
SLC37A1	1.0595
DECR2	-0.3955
ANKRD38	2.03125
SPTLC3	-1.3
SUPT16H	-0.45425
DTWD2	-0.3775
ULBP1	-1.237
ZADH1	-1.35766666666667
OIP5	-3.411
IL10RB	0.0855
OTUB2	0.694125
VWA3A	0.53325
SPIC	0.3904
OR6C4	0.5605
PSCD4	0.165833333333333
DPY19L2P2	-1.328
TRAPPC6A	1.25833333333333
C21orf2	-0.958333333333333
CEMP1	-1.08225
LIN7B	0.456
E2F7	-0.844166666666667
VCP	-0.2146875
LAMA3	-0.321272727272727
BGN	2.32875
GPR160	1.30266666666667
COCH	-1.58383333333333
GPR81	2.833
APOBEC3F	-1.9195
tcag7.1017	-0.27525
C1orf32	0.2715
SCGB1D2	0.33675
FLJ43987	-1.3465
C6orf170	0.03725
KLK9	0.748
GPD1L	1.3705
VPS37B	-0.39825
ATG3	-0.801666666666667
ADAMTS17	-0.788
KLHDC2	0.356
NDUFV2	-0.51425
BLK	-1.656
MATN4	-1.27
GPM6A	-0.1768
GBP4	4.10866666666667
TMEM162	0.865666666666667
PKP2	0.3335
HRASLS	-1.55622222222222
MMP1	-3.058
SFXN3	0.4154
FSD1	-1.02766666666667
ST6GALNAC3	-1.854
CA12	2.2217
NCOA6	0.8285
C19orf58	-0.0887
PPP4R1	-0.0953333333333333
MAN1A2	1.11316666666667
IKBKAP	-1.779
UPF1	0.315833333333333
KIAA1219	0.30125
WNT16	1.12833333333333
SNW1	-0.995125
IL18RAP	0.65075
RPP30	-0.605875
CDC40	0.330285714285714
SETD3	0.283333333333333
SLAMF6	-0.329333333333333
ELK4	-0.0455
TRIM47	-0.694833333333333
ACOX3	2.29875
TRIM6	0.140625
KIAA0372	-0.627166666666667
TP53AP1	1.2655
SMURF2	-1.04675
ADAD1	0.345333333333333
EBP	-1.3237
KRTAP13-2	-0.1485
FLJ36874	-1.33916666666667
TOR1A	0.0896666666666667
P2RY4	1.554
GPBP1	0.036
TRPV1	-0.243
ADAMTS12	0.715166666666667
PES1	-0.966
ATG4A	0.250333333333333
MAGEA10	-3.8995
WFS1	1.0385
CC2D1B	-0.310666666666667
PABPN1	0.46475
SLC25A30	-0.42275
SLCO1C1	-0.411
SLC22A5	1.035
KIF23	-2.48183333333333
SYN2	0.3638
ASPN	8.87983333333333
CENTG2	0.191
QSOX2	-1.8327
FLJ10815	0.7684
STK24	0.2301875
SPEG	-0.5173
STK10	0.0133333333333333
DACT2	-1.2615
AAAS	-0.346
SSX3	-1.74514285714286
ABCD3	-0.3411
C4orf12	-0.069625
PARVG	-0.0478333333333333
FIG4	0.2405
C9orf46	0.9595
TMCO6	-0.3805
IGHMBP2	-1.23225
DUS2L	0.262833333333333
FAM3C	-0.942875
TMEM16D	-0.949142857142857
DCTN4	1.0505
KCNH3	-0.0889999999999999
EIF2AK2	1.81375
AP1S3	-1.23475
CST4	4.711
PAM	0.331125
NUTF2	0.0505
CITED2	1.7015
SLC39A4	0.245
C2orf52	-1.197
GRM3	-1.025
C12orf49	0.248
CCDC49	-0.5908
GRAMD1B	-0.923875
FNDC4	-0.15325
SIAH2	-0.26725
GDPD4	0.6085
C21orf87	0.06325
ATP5A1	-1.20983333333333
C16orf63	-0.317
LOC388135	-0.385666666666667
ATP5J2	-1.04225
MMP3	-1.42625
EMID2	0.127
CRHR1	0.264
WDR70	-0.177
C13orf31	1.47825
ZFAND1	-0.18725
CCL18	2.6885
C3orf49	-1.502
RINT1	-0.627
KIAA0408	-1.969
F13A1	5.6664
SLC10A1	0.316666666666667
OGN	2.09225
GIPC2	-1.895
XPO6	-0.672166666666667
LCE1A	1.003
FMR1	0.9926
LOC374920	0.1055
DUSP3	0.225625
ANKMY1	0.718
C7orf50	-0.61625
BBS9	0.1704
UNC119B	-2.08185714285714
C9orf72	-0.1215
MGC35440	0.10375
ENTPD6	-0.351857142857143
PPP1R2P9	-0.5235
ERCC4	0.403
FAHD2B	0.081
HMHA1	-0.91
HACL1	0.23075
RAD23A	-0.277
FAM83B	0.7605
PPP5C	-1.48683333333333
RNASEH2C	0.3255
C9orf153	0.697333333333333
SCAMP4	0.21075
GHITM	0.0606999999999999
NDUFB7	1.091625
ADCYAP1	0.6398
SP110	2.8265
MAP3K7IP2	0.64475
DHH	0.494
AGRN	0.536357142857143
WDR33	0.264666666666667
CEP290	0.500333333333333
PRPS1L1	-2.46716666666667
KLRA1	0.4235
GPR97	-0.711
CHD7	-0.706333333333333
TLR10	1.7015
SLC30A8	3.719
HIC1	1.74266666666667
IAPP	1.141
RXFP4	0.43425
GP1BB	0.8655
SHQ1	0.2225
NKX2-3	0.392666666666667
API5	-0.325
FTHP1	1.1775
MOV10L1	-0.1656
TRIM6-TRIM34	3.37533333333333
ADHFE1	-0.62025
FAM117A	0.48375
DDI1	0.8618
CDON	1.84716666666667
TRIM73	-1.392
IGKC	4.56
MMP14	0.804666666666667
DYNC1LI1	-0.222
C11orf66	-0.658
TRBV3-1	-1.76
FASTKD5	0.45975
BIVM	-0.93775
LHX4	0.382
CXCL2	-3.3154
RAB2B	0.2025
IZUMO1	-1.76533333333333
MAP3K15	-2.10428571428571
FAM19A2	-1.65666666666667
ZC3H8	-0.275666666666667
ZMAT1	1.16025
SPINK5L3	-0.7795
SLC10A6	2.173
APPL2	-0.271375
CARD10	-0.553
LOC402176	-0.535
EEF1D	0.2439
RAB6A	0.8373
C12orf5	-1.477125
PAPOLG	0.7
MSRB2	1.17225
BCR	0.00583333333333336
PUS3	0.7225
TIAM2	1.06825
ZNF317	0.422833333333333
CHD2	-0.575571428571429
FZD5	-0.992090909090909
NUDT8	-1.6905
ZNF763	1.2405
PRC1	-2.32922222222222
ABCB9	-0.213333333333333
SPATA3	0.390666666666667
TRAK2	0.2945
STAB1	2.452
LRRTM2	-0.898
psiTPTE22	1.2325
DBI	-0.529
SERPINA11	-1.086
NAT5	-0.27325
C20orf58	-1.31125
RPS6KA4	0.0866666666666667
FLJ90650	-0.16625
TGFBRAP1	0.1405
CHRDL2	-0.379428571428571
FAHD2A	-0.409833333333333
CNTN1	0.549666666666667
BBS4	-0.8292
TMEM181	0.74225
MINPP1	-0.972
MPHOSPH6	-0.529363636363636
HOXC10	0.8193
ITPKB	0.393875
CLPTM1L	0.01425
MEOX2	-0.380166666666667
ATP6V0C	0.8365
PRPF8	-0.978166666666667
TMC5	2.81825
FKBP3	-0.3225
PLEKHB2	-0.68075
OR4D6	0.091
ZNF544	0.0837
D2HGDH	0.537875
RPL18A	0.6588
HEL308	-0.401
MPP6	-3.38025
TCERG1	-1.902
KRT16	-1.19
KLF17	-1.16833333333333
KLF5	-0.01825
CDR1	2.941875
VCX3A	-4.326
FBLN2	2.522375
C14orf104	-0.4825
HBE1	-4.4825
OR4S2	0.3875
C1orf108	-1.17633333333333
ROBO4	3.115
CPEB4	0.31725
C11orf80	-0.583333333333333
BCKDHA	1.00316666666667
MYOC	0.44
GIF	1.038
CKMT1A	-0.115
RPL3	0.0119
THBS1	3.194
APOO	-0.89575
ARMCX1	1.03075
HSZFP36	1.32925
SNAPC5	-0.54625
EIF4ENIF1	0.2435
ZNF433	-0.16425
TNFRSF21	-1.901875
TMPRSS7	-0.908
SPATA18	1.3783
HPDL	-2.672
MKL2	1.2832
TBX3	0.789538461538462
C21orf93	0.420833333333333
DAXX	0.305
ELMO1	-0.154125
RGS13	1.97225
TAF11	-1.0435
UNC13A	-1.521
LOC653314	-0.8844
ORC3L	-1.03375
IMAA	-2.7575
TARBP2	-0.24975
CABIN1	-0.0801
TRIOBP	-0.294
HIST1H2AC	1.4265
RGS22	0.072
NCOA1	1.5675
IL25	0.421
SNCG	-0.649
GPR6	0.416
AMDHD1	-1.60466666666667
CHEK2	-1.57925
C6orf142	-2.191
DRD4	1.18325
C14orf68	-0.5655
GDF11	-1.80625
SEMG2	1.868
CD247	-1.0405
CDAN1	-0.7215
RBMX2	0.607
TGS1	-0.7725
OIT3	0.0494999999999999
SYF2	0.2705
MCM4	-1.956
PKHD1L1	-0.225714285714286
CEP192	-0.809833333333333
IFT88	0.664
RPL9	-0.317857142857143
RAB32	0.537625
DDX43	-2.11875
P2RX2	0.661166666666667
OR5D18	-0.599
UBE1	0.0105833333333333
SLC24A1	-0.308375
ARHGAP5	-0.22725
CETP	-0.969
KIAA1731	-0.132166666666667
SLC9A4	-4.0755
PTPN6	0.56725
BAHD1	-0.7015
GRIK3	0.272
CACNB2	-1.2425
PDE10A	-0.4655
DGCR14	-0.38675
PCDHB9	0.881833333333333
RHOQ	0.447666666666667
MAP3K4	-0.21
KTI12	0.336
RPL23AP13	-2.50875
GNG11	-1.16125
CLCN3	1.35466666666667
GPAM	-1.20485714285714
VSTM2A	-0.094
SLAMF7	2.949
INTS2	-1.15725
PPP2CA	-0.5713
LRP12	-0.219133333333333
SEC14L2	0.0712222222222222
DKFZP586H2123	1.9595
MC3R	-0.1255
CIRH1A	-1.32566666666667
HIST1H2AB	1.04466666666667
POLH	-0.587
MGC16703	-1.18783333333333
SNAPC2	0.6575
FILIP1L	1.34625
RASGRP4	1.1055
LRRC1	1.4025
GAS1	0.02825
PRAC	-1.0235
DGKA	-1.2405
NT5C3	-0.94675
PEG3	-3.32883333333333
NADK	-0.9375
PRR17	1.4755
LOC374569	-0.82875
SGSH	0.476666666666667
NLRP8	0.4625
GALT	-1.2114
MCF2	-0.9445
ZNF263	-0.16825
TACSTD1	2.13466666666667
TYR	-5.6717
ATP6AP2	-0.421
RNUXA	0.332
ABHD10	-0.0125555555555556
GDPD2	-0.294
SLC35C1	0.112
UBE2A	-0.24775
HERC5	0.283833333333333
FAM112B	-3.966
FBXL16	0.86275
DKFZP434A0131	-0.61525
ELA3A	-1.8365
RBM41	-0.571125
HAO2	-0.334333333333333
RNH1	-0.30275
SHANK2	1.47966666666667
OSBP2	-1.680875
DAK	-0.523833333333333
C3orf58	0.863833333333333
TCL1B	0.083
KBTBD2	-0.32325
SUGT1L1	-0.39225
UBE2E2	0.322833333333333
MYL9	3.34675
CDC23	-0.528166666666667
PBXIP1	1.2685
CXorf40B	1.1365
NBL1	2.1775
RTBDN	0.555
RAB11FIP5	0.178625
TTTY13	-0.0805
SCOTIN	0.124083333333333
SOHLH1	0.0181666666666666
CDKN1A	-0.357428571428571
NCK1	-0.85875
ZNF550	-0.3145
SAPS3	0.417083333333333
SPIN3	0.831166666666667
MAGEE2	-2.6465
MIS12	-1.33266666666667
OR8H2	0.13
KIAA0774	-0.731
UNC5D	-1.379
CUL7	-0.713
LIPC	-2.63916666666667
DIO1	3.297
C20orf11	-0.1667
CTRL	-0.763
HS3ST2	1.8525
PAK4	0.633333333333333
CCRL1	1.58525
RNF10	0.99225
ZNF567	0.37925
ZNF660	-1.7565
TCEAL3	2.239
MAGOH	0.03
CENPB	-0.0788333333333334
C19orf7	1.50825
LOC388965	0.31175
ZCCHC13	0.4695
JMJD1A	-0.3018
HIST1H4H	1.0605
TBRG1	-0.8124
GPC3	-4.602625
TAF1C	-0.506875
EBNA1BP2	-1.29233333333333
CIAPIN1	-0.2635
PDGFRA	-0.433888888888889
CSTB	-0.935125
CENPI	-1.87733333333333
GTF2E2	-1.03583333333333
RPP21	-0.00649999999999999
CCNF	-1.36066666666667
KCNQ3	0.3745
FAM79A	0.292
SLC22A12	1.363
NOVA1	1.34116666666667
FZD3	0.1061
AKAP8	-0.04075
SOCS5	0.119625
CFDP1	-0.526
DLG5	0.5225
PGM5	0.610666666666667
C1orf144	0.0111666666666667
HDAC10	-1.781
RND2	-0.5185
C20orf199	0.979
RNMT	-0.82
SLURP1	1.04675
ASTN1	-0.44675
SH3BGR	-0.12525
MYCL1	-0.032
ZHX1	-0.392333333333333
CENPK	-2.413
FOSB	0.4462
LOC643406	0.258142857142857
C2orf59	-1.1235
TMEM135	-0.03475
SLC27A2	0.684
KRT33A	0.405
OVOL1	1.39425
PAMCI	-2.74216666666667
S100A7	0.7205
ZNF789	-1.1295
HARS2	0.2135
RPL23A	-0.122
TCF23	0.57475
UPF3B	-1.77775
C17orf78	0.221
HLA-DOB	0.979833333333333
C14orf142	-0.132666666666667
TEKT5	-0.1208
DMWD	0.57
POLD1	-1.22033333333333
GSCL	0.517
CALD1	0.351
SCRT1	0.8845
AIG1	1.95125
UNC84B	-0.64
ZNF404	-0.421
TMED6	-2.689
KIAA1462	-0.6275
LRRC27	2.2415
PYGO1	-1.5965
PIGU	-0.981
ALAS2	-3.2585
WRNIP1	-0.2365
CNNM3	0.8045
ZNF2	1.34675
ST3GAL5	-0.7645
MRPL23	-0.13875
TSSK6	-0.06825
PSMA6	-0.9765
C16orf70	0.671
KIAA1602	0.47075
ALMS1	1.04116666666667
DCN	3.167375
TMEM132D	0.1265
SUCLG2	-0.12125
ABHD14A	0.4305
DEXI	0.930333333333333
AMPD2	-1.13033333333333
IFNAR2	-0.592833333333333
CYB5A	0.1669
TLOC1	-0.16905
NXF5	-0.420666666666667
NRBF2	-0.19375
KCTD3	0.40775
ITGAE	-2.20366666666667
SLC30A3	-1.52633333333333
ZRF1	-0.983
IFRD2	-0.7485
XAB1	-0.09625
PYCR2	-0.553333333333333
SERPINB3	-4.466
TMLHE	-0.2055
GEFT	-1.25875
ABCA5	-1.776
EMR4	0.434
TSFM	0.088
HIST3H2BB	0.05675
ARHGEF19	0.90675
TSPAN17	-0.243
ABCC8	1.169
MAP1S	1.54
C22orf36	-0.40825
BNC2	-0.118285714285714
HIST1H4A	-0.678
NDUFS3	0.0578333333333334
WDR3	-0.838166666666667
XKR4	-0.16175
TTC33	-0.415142857142857
STMN2	5.0345
CPN2	-0.316833333333333
HSPC105	1.64857142857143
PCOLCE2	-5.83575
C3orf55	0.5725
KLHDC9	1.22633333333333
TBC1D23	-0.00512500000000002
ATXN2L	-0.754416666666667
MAP2K3	-0.675166666666667
SCAP	-0.32375
ZNF486	1.08716666666667
C20orf96	1.08225
NARS	-0.38525
ADAMTSL1	-0.667428571428571
PRCC	0.684166666666667
CCDC126	1.12858333333333
ZNF675	-0.3
CALCOCO1	1.43275
ANKRD43	-0.33
CWF19L2	0.579
ZBTB32	1.12183333333333
BRAF	0.216
ODF4	0.50375
MGC14376	1.20733333333333
HORMAD1	-2.53275
AAK1	-0.167
PEBP1	0.533416666666667
TNFSF5IP1	0.0983333333333333
DKFZp564N2472	0.068
RMND1	0.780125
IGKV1-5	4.503
COL1A2	3.5565
SERPINA5	-3.512875
AANAT	0.8175
C19orf21	-0.351166666666667
GEMIN5	0.177
UBR4	-0.6705
LTBP3	0.793166666666667
AMHR2	-2.67616666666667
PROCR	-1.10475
MYBBP1A	-1.039
C20orf39	2.17166666666667
ZNF697	0.186125
PASK	-0.7252
ZNF776	1.3625
RFXDC2	-1.173
KIAA0467	-0.1405
C10orf96	-1.21266666666667
ZNF503	-1.046
GULP1	-1.26733333333333
KCNE4	0.197666666666667
DKFZp434K191	-1.738875
LOC196913	0.4085
BHLHB4	1.542
CH25H	2.095
LOC81691	-0.706666666666667
ALPL	0.208642857142857
COL12A1	3.2935
FOLR3	-1.83316666666667
GPR123	0.412666666666667
TRIM62	-0.225642857142857
ABLIM1	-0.399
MAST3	-0.2275
RHBDD1	1.18433333333333
LOC338809	0.972
RYBP	1.18875
TTC26	-0.1465
ZNF22	0.2385
ISCA2	-0.682
RDM1	-1.353
PIGM	0.089
GNB3	-0.979
ACTR2	0.46
HMGB1	0.47185
EDG1	1.30966666666667
SOAT2	-3.98775
OR10AD1	1.431
RAP1GDS1	-0.155583333333333
LCE1F	1.988
ESM1	0.585375
RCN3	2.5685
CREBL1	-0.0545
DBNL	-0.148166666666667
PTGER3	3.50775
USP30	0.487333333333333
BCL2L12	-0.2285
KIF26B	2.58625
ZNF416	0.90325
ZNF225	0.202
C17orf70	0.401
ZNF554	0.5155
RAE1	-0.393666666666667
TNIK	-1.0375
ACTN3	0.653
MGC45922	0.863
CCNA1	0.303333333333333
RYK	0.489666666666667
IL26	0.569
LRP3	0.484833333333333
QARS	-0.78725
SOX7	-0.466071428571428
BID	-0.340875
OR2S2	1.0645
CXCL14	4.53875
C11orf47	-0.587
MGC29891	0.0615
HSPB8	2.0231
PRDM14	-0.868
NUFIP2	0.68475
MNAT1	-0.975571428571429
ZDHHC2	0.23275
MBNL2	0.275875
ADD3	-1.26525
CSNK2A1P	-0.71975
KLK6	-1.353
TMEM111	0.0625
KIAA1279	0.3675
NUBP2	-0.0648333333333333
RAB42	-0.72475
ID3	-0.6761
TM9SF1	-0.113
MDP-1	-0.1015
POU4F2	0.9265
IQCK	0.68075
C16orf14	-0.382
CAPN3	-1.6395
FAM43B	-0.329625
RECQL	-0.8955
AP1G1	0.507285714285714
CTNNBL1	-0.743
ECHDC1	-0.868666666666667
SMARCC1	1.0359
FOXQ1	-0.46975
GNAI3	-0.0875
POLG2	-1.22675
CD4	1.194
ITLN1	-1.71833333333333
EBI2	1.684
IRF1	1.41225
PTPRE	1.2603
PTK2B	-0.38275
NXNL2	1.5125
SOX4	1.74311111111111
TSPAN3	0.148166666666667
SH2D1A	-2.763
C8orf58	-0.475166666666667
USP20	-1.04125
DUSP22	-0.302666666666667
CALB1	-1.021
L3MBTL2	0.6065
MCRS1	-0.55875
TMEM118	-1.5125
C18orf8	0.781833333333333
FLJ10241	-0.47175
GJA12	0.97275
PKD1	-0.684166666666667
ZFP3	-0.1265
JAM3	-0.4935
LAPTM4A	0.842
DIRC2	0.0635
KIAA2022	4.1265
MYOM1	0.0846
TRPM8	-2.3645
MOP-1	1.82975
PHKG2	-0.206625
ZNF650	0.394625
KIAA1522	0.355375
PSG8	-2.2542
DDX19B	0.373
MOBKL1B	0.15225
DIAPH2	-0.688
PTPN12	-0.6005
CLN8	-1.8326
CRYZL1	-0.495166666666667
CRY2	0.290083333333333
FCGR2B	4.222
PNPLA4	0.450125
ZNF454	-0.173
DKFZp434B1231	-0.49575
CLDN11	0.3399
RFWD2	0.173166666666667
CIB2	-0.4865
MXRA8	3.283625
HRK	-0.2665
MAML2	-0.355
C4orf31	0.18775
C6orf192	-0.9125
COG6	1.28025
FAM5B	-1.0645
NFATC1	1.4198
SEPT10	-0.165
SCYL1	-0.029
RPP40	-0.7605
SCOC	-0.9804
KIAA1450	-0.16825
CTDSPL2	-0.6285
TBX5	2.6714
NAPG	0.357375
RHD	-3.07675
C14orf45	1.15016666666667
ZBTB22	0.8535
PLCG1	-0.711
ANKRD10	-1.616125
AQP7P2	-1.361
TAGLN2	0.1245
HTR2C	-0.8284
SLC16A7	-1.0345
C17orf83	-0.0816666666666667
TSGA14	-0.6025
MDH1	-0.94625
PPP3R2	0.9776
DCBLD2	-1.72507142857143
RBM33	-0.356
DPH3	-1.438
SYT10	-0.728833333333333
FMO4	0.459125
THYN1	-1.0455
DRD5	-2.0525
OTOR	1.16957142857143
PGRMC2	-0.723
KATNAL1	0.634
PAQR6	-3.76925
UBE2I	-0.67425
C14orf28	0.6295
C8orf70	1.17575
FLYWCH1	-0.743875
ANGPTL3	-2.13575
GLRX2	-0.344166666666667
ATP11A	-0.484214285714286
ARL5B	0.592875
MUC16	0.536
SLC25A5	-1.36671428571429
ACRC	-1.90475
MYO1C	-0.9455
FAM89B	1.2425
FAS	0.42825
KIFAP3	1.253
GLRA2	0.566
BTN3A2	1.0498
CNKSR3	-1.091125
CSTF3	-1.01583333333333
ARPM1	-0.0995
KIAA1530	-1.5925
C9orf150	0.0336666666666667
PRKCI	0.12375
tcag7.1015	-0.9325
SOD3	-0.732
ZNF574	1.0515
CYP21A2	2.08675
RPL12	0.4605
COMMD2	-0.86775
WIZ	1.488
LOC344405	-1.35775
ALDH4A1	-1.22576470588235
CRYAB	2.37525
COPA	0.165933333333333
PCDHGA7	1.33983333333333
KIF11	-0.961833333333333
RASD2	-0.332375
SLC26A3	-1.31
ZNF175	-0.735
JAKMIP2	-1.440875
C8orf4	0.032
PTHLH	1.59775
SLC40A1	0.31375
OR7D4	0.2605
PCDHB17	2.2115
CD36	-0.246076923076923
C6orf203	0.4794
PRKG2	3.447
LOC400566	1.6465
ANAPC13	-0.59425
SLCO3A1	-1.28425
ZNF692	-2.1915
FANCL	-0.424
SH3GLB1	0.38125
C12orf61	null
KBTBD6	0.941
SUPT5H	0.07225
XRCC6	-0.6947
HUS1B	-0.563
FAM133B	-0.474142857142857
LOC728276	0.8905
KCTD18	0.016
SOS2	1.12683333333333
CCDC99	-1.88775
C1QTNF5	4.335
NNAT	-0.7472
USP16	0.16125
LARS	-0.228125
ZBTB2	0.3505
ABO	0.224666666666667
TRAF3	-0.7085
GALNT5	-1.4015
NAP5	0.363
ALG14	0.0323333333333333
KIAA0515	-0.117423076923077
WDR75	-1.20983333333333
TEX261	-0.236916666666667
LY86	0.66225
LOC389072	-1.659
FLJ13611	-0.82875
MRGPRX2	0.4305
SNRPA	-0.94625
OR2G2	-0.8375
GPRASP2	0.80725
C7orf42	0.442
C9orf163	0.149
CYP11B2	-1.097
FCRL3	-0.161
PRDX1	-0.447
FGB	-5.525
COX17	0.733
C16orf33	-0.97075
PIWIL1	0.3122
FOLR1	-2.20566666666667
KIAA0082	0.00425
FREQ	-0.667833333333333
TMCC2	-0.520333333333333
TCF12	-0.452333333333333
ZNF721	0.39175
FAM130A2	2.073
POU4F1	-1.66925
SNRPF	-1.375875
SGIP1	1.85183333333333
ZNF641	0.527166666666667
EMG1	-1.262
PRRG4	1.636
HIRA	-3.50825
MYNN	0.178666666666667
AEBP2	-1.57641666666667
TBXA2R	0.881166666666667
ISL2	-1.29216666666667
PCDHB11	1.0545
RNF144A	-0.877
MARCH5	0.575625
DULLARD	-0.284
DCLRE1B	-0.579333333333333
ITGA8	1.73025
TP73	-0.5135
PRKCD	1.4275
NDUFB4	-0.0395
ATP13A4	-0.176285714285714
ANTXR2	-0.378333333333333
COL4A3	-0.28075
MYO10	-1.8184
SLC6A18	1.00925
PEX1	0.08575
TMEM74	-1.1454
RBM19	0.634
TAPBP	1.32585
RUNX1	0.07525
MID1	-2.4723
GPR64	-0.931333333333333
RASEF	2.39
GABRG1	1.064375
MYO16	-0.04725
DBF4	-1.9236
TSHZ2	2.691
RIPK2	-0.1685
PPTC7	0.686
KIF4B	-0.827
LRRC31	0.438875
ZNF540	-2.55775
EFNB3	-0.278166666666667
LOH12CR1	0.339875
STON2	0.202666666666667
GLP1R	1.483
CSTF2T	0.0015
IREB2	-0.462375
GRSF1	-0.21375
PDCD7	-1.0545
LRRC43	1.6075
CNR1	-0.679
IL1F7	-0.091
C12orf64	0.461
FAM69B	0.24525
NR2E1	-1.509
MS4A6A	2.0716
FTL	-1.1898
C7orf36	-0.04575
PCLO	0.5389
DYRK2	0.967166666666667
ARIH2	-0.814875
SAMD7	-0.5485
SCNN1D	-1.4025
SLC32A1	-0.4385
C22orf25	-1.42483333333333
MRPS18A	0.1806
GPR112	4.356
EARS2	-0.8225
ERN2	1.581
ATPBD3	1.084
PRH2	0.2695
CDKN2D	-0.00916666666666666
PGLYRP2	1.614
TRIM40	1.115
SEC14L3	1.2685
SLC22A1	0.36
BTN2A3	0.30025
RASA4	-0.18975
CCNL2	-1.26866666666667
MYBPC3	0.562
GJA4	3.33825
CDC42SE1	0.20775
TRPV2	-1.13425
MYPN	-3.595
SIM1	-0.7225
CDADC1	0.2325
ZFHX4	1.63725
NIBP	0.400333333333333
ADAMTS19	-0.9155
ABTB2	-1.6455
TSPYL2	-0.018
EIF2S3	0.7329
SOX30	-1.00725
AP2A1	-0.100333333333333
DKFZP564O0523	-0.155166666666667
LOC285398	-0.62225
CDH18	-4.80366666666667
CHL1	0.575833333333333
GATS	0.2543
TBC1D2B	-0.395
OR1J1	1.019
GSN	0.636
DPCR1	-0.589166666666667
GARNL4	-0.788
SMARCA5	-1.08525
PLEKHG3	0.3345
ZBTB45	1.6145
FRMD6	2.70916666666667
PLS1	-1.18283333333333
DGKZ	0.518166666666667
EFNA1	1.7182
WDR85	-1.25775
ANK2	-0.67025
PAGE4	0.569666666666667
SENP6	0.624
AKR7A2	0.352166666666667
FKBP10	-1.7935
VEGFC	-1.6055
LARP1	0.0439375
SRBD1	0.12625
ITGB6	2.59066666666667
SLC1A2	0.872909090909091
INVS	-0.7115
MPO	1.5865
MOBKL3	0.2129
CUTL2	1.5905
KLK2	0.67125
VIM	-1.47125
REG1B	0.137
PCDHGC4	1.07733333333333
C3orf34	-0.434166666666667
SUMO3	-0.115166666666667
CST9L	6.8685
MLL4	-0.44275
SPR	1.10533333333333
SAMD9L	2.322
ABCE1	-0.146
SUPT3H	-0.793666666666667
ACTBL1	1.562
ADAMTS4	0.749666666666667
SLIT3	2.99975
RHEBL1	-0.79075
NPM2	-1.10975
MAN1C1	0.10975
KIAA1856	1.235
HSPA6	3.7485
LOC388152	-0.218
C10orf140	-2.14975
ZDHHC12	0.6525
LIN7A	0.5115
PHC2	-0.0756666666666667
SPHK1	0.64525
TRIM26	-0.3065625
FAM83E	0.1125
C18orf24	-1.5446
ZNF578	0.045
ORAI1	-0.39125
RUVBL1	-0.68375
C7orf20	-0.266833333333333
APAF1	-0.204
SLC36A4	-1.30666666666667
MYH11	4.273
NEK1	0.6833
MPP2	-1.526125
C12orf24	-1.26275
TNK2	0.398
ZNF289	-0.97475
MATN3	2.56471428571429
IFNGR2	1.512
ITPR1	0.921
EBF3	1.4947
TBC1D20	0.3902
OR10P1	0.837
DDAH2	1.41525
SHPRH	-0.140625
STX7	-0.943
LOC554248	-2.3645
BCAR1	0.92525
ATXN3	0.63675
TRIM27	0.33575
CDC42EP2	0.042
CHP	-0.780571428571428
SOX17	1.8645
ZNF259	-0.237666666666667
CHCHD1	0.395125
ZDHHC19	1.1515
GBP2	2.532
GARNL3	0.1835
MRC2	0.48775
C1orf52	-0.903
AOF2	-0.955333333333333
LRPPRC	-0.5591
ACVR1C	-0.3475
TM4SF18	1.91233333333333
TMEM169	-0.264
PPP1R16A	-0.26225
EBF1	0.352666666666667
RRS1	0.0085
SNX2	-0.1415
OR2T2	0.3095
RBX1	-0.93575
ANKRD54	-0.1615
TSNAX	0.0735
TMEM83	-1.63225
ZBTB7A	1.17775
ATM	-1.86608333333333
LOC338328	-0.463666666666667
TIE1	0.6325
HIST1H3G	0.2105
PASD1	-4.33416666666667
TINAG	0.33325
PCDHAC2	-0.0705
LRRC15	1.27275
WBSCR17	-0.80825
TFF2	0.395
PARP2	-0.4445
NDFIP2	0.067125
PCDHGB2	0.511
WDR60	0.13375
MAP7D2	-1.88855555555556
USP45	-1.26125
GSDML	-1.59225
TNS1	0.4224
PLCD4	0.60675
IQCD	1.671
SMPX	-2.30466666666667
CD9	-0.864833333333333
SRGN	-0.2515
CASP7	0.9315
INOC1	-0.335166666666667
DKFZp451M2119	-1.804125
VMAC	1.8215
USP53	-1.085
CAMK1G	-1.59185714285714
TMEM106A	-0.463166666666667
CDC20	-1.9953
ACSL5	0.299666666666667
CBWD5	-1.673625
C1orf87	-0.406333333333333
KIAA1274	0.21025
PRUNE2	-0.517384615384615
LYPLA2	-0.781166666666667
DOK6	-0.731666666666667
GPR149	-1.3995
FAM30A	2.887
TMEM129	-0.055
SLC35B3	0.4605
ACPP	-1.4259
LOC200261	-2.3845
