Hybridization REF	TCGA-A8-A06Q-01A-11R-A034-07
ZNF454	0.026
DKFZp434B1231	-0.1525
CLDN11	0.1918
RFWD2	0.7105
CIB2	-1.58716666666667
MXRA8	0.44825
HRK	-0.72275
MAML2	-1.2565
C4orf31	1.43375
C6orf192	-1.18325
COG6	0.568
FAM5B	0.67
NFATC1	0.0993
SEPT10	-1.30425
SCYL1	0.3538
RPP40	0.0865
SCOC	0.246
KIAA1450	-0.452
CTDSPL2	-0.169
TBX5	0.496
NAPG	0.228875
RHD	-3.17525
C14orf45	1.67066666666667
ZBTB22	0.667
PLCG1	-0.835
ANKRD10	-0.905125
AQP7P2	-0.07425
TAGLN2	0.950333333333333
HTR2C	-0.600333333333333
SLC16A7	-1.91716666666667
C17orf83	0.3065
TSGA14	-0.429416666666667
MDH1	0.39225
PPP3R2	0.299333333333333
DCBLD2	-2.25742857142857
RBM33	-0.40975
DPH3	-2.4255
SYT10	-0.9495
FMO4	2.172125
THYN1	-1.663
DRD5	-1.547
OTOR	2.263875
PGRMC2	0.4251
KATNAL1	-0.734625
PAQR6	-1.97675
UBE2I	-0.25575
C14orf28	-0.03775
C8orf70	0.32925
FLYWCH1	-0.07025
ANGPTL3	-0.21875
GLRX2	0.148333333333333
ATP11A	-0.838
ARL5B	-0.0825
MUC16	-2.36
SLC25A5	-0.203
ACRC	0.2495
MYO1C	0.19825
FAM89B	1.1375
FAS	-1.58475
KIFAP3	1.3765
GLRA2	0.2395
BTN3A2	-0.4591
CNKSR3	-0.315625
CSTF3	-0.4065
ARPM1	0.92025
KIAA1530	-0.6365
C9orf150	2.27666666666667
PRKCI	0.493
tcag7.1015	-0.60875
SOD3	-0.24575
ZNF574	0.6385
CYP21A2	1.7695
RPL12	-0.581
COMMD2	-0.66625
WIZ	-0.00275
LOC344405	-1.67875
ALDH4A1	0.476058823529412
CRYAB	1.226
COPA	0.616666666666666
PCDHGA7	0.597166666666667
KIF11	-1.35883333333333
RASD2	-0.0705
SLC26A3	1.1165
ZNF175	-0.576
JAKMIP2	-2.062125
C8orf4	-1.12566666666667
PTHLH	-1.25075
SLC40A1	3.05675
OR7D4	0.2645
PCDHB17	-0.8
CD36	5.08864285714286
C6orf203	0.3347
PRKG2	0.3845
LOC400566	1.37475
ANAPC13	0.2325
SLCO3A1	-1.87625
ZNF692	-0.7155
FANCL	-0.9655
SH3GLB1	0.15675
C12orf61	0.1135
KBTBD6	0.48025
SUPT5H	0.239625
XRCC6	-0.0136
HUS1B	-0.8058
FAM133B	0.0355
LOC728276	0.178
KCTD18	0.18925
SOS2	0.334666666666667
CCDC99	-1.10075
C1QTNF5	-0.0355
NNAT	0.00216666666666667
USP16	0.48075
LARS	0.16375
ZBTB2	0.439375
ABO	0.350166666666667
TRAF3	1.727
GALNT5	-3.61
NAP5	-0.3075
ALG14	1.5565
KIAA0515	-0.108769230769231
WDR75	-0.887166666666667
TEX261	0.205916666666667
LY86	0.5805
LOC389072	-1.463
FLJ13611	0.7795
MRGPRX2	0.4285
SNRPA	-0.567125
OR2G2	0.171
GPRASP2	1.39475
C7orf42	0.8065
C9orf163	-0.4505
CYP11B2	0.5215
FCRL3	0.404833333333333
PRDX1	0.11925
FGB	-4.97133333333333
COX17	0.678333333333333
C16orf33	-0.041
PIWIL1	0.127
FOLR1	-2.19833333333333
KIAA0082	-0.22625
FREQ	-1.24733333333333
TMCC2	-2.03833333333333
TCF12	0.0156666666666666
ZNF721	0.98
FAM130A2	0.4915
POU4F1	-1.44675
SNRPF	0.866375
SGIP1	-0.466166666666667
ZNF641	0.5915
EMG1	-0.3335
PRRG4	0.273
HIRA	-2.65425
MYNN	0.9615
AEBP2	-0.587416666666667
TBXA2R	0.422333333333333
ISL2	-0.674
PCDHB11	-0.957
RNF144A	-1.34125
MARCH5	0.13975
DULLARD	-0.628
DCLRE1B	-0.315833333333333
ITGA8	-0.371
TP73	0.143625
PRKCD	1.82875
NDUFB4	0.812
ATP13A4	1.813125
ANTXR2	-1.453
COL4A3	-0.335666666666667
MYO10	-1.5251
SLC6A18	0.532
PEX1	0.3195
TMEM74	-0.777166666666667
RBM19	-0.4095
TAPBP	0.1799
RUNX1	0.10825
MID1	-0.20875
GPR64	-1.23816666666667
RASEF	3.35675
GABRG1	0.16025
MYO16	-0.6275
DBF4	-0.5175
TSHZ2	0.3325
RIPK2	0.704625
PPTC7	-0.318166666666667
KIF4B	-0.3465
LRRC31	3.188875
ZNF540	1.24175
EFNB3	-0.636833333333333
LOH12CR1	-0.397375
STON2	-0.0971666666666667
GLP1R	0.16
CSTF2T	0.13825
IREB2	-0.50575
GRSF1	0.2785
PDCD7	-0.570333333333333
LRRC43	0.85
CNR1	-0.577666666666667
IL1F7	-0.557
C12orf64	0.002
FAM69B	-2.735
NR2E1	-1.4755
MS4A6A	1.661
FTL	-0.5161
C7orf36	0.3275
PCLO	1.258
DYRK2	0.572333333333333
ARIH2	-0.524875
SAMD7	0.2925
SCNN1D	-0.814
SLC32A1	-0.67375
C22orf25	-0.278
MRPS18A	0.00690000000000001
GPR112	0.099
EARS2	0.32975
ERN2	1.1465
ATPBD3	0.290166666666667
PRH2	-0.4025
CDKN2D	-0.417666666666667
PGLYRP2	0.544
TRIM40	0.39125
SEC14L3	-0.0833333333333333
SLC22A1	0.1675
BTN2A3	-0.28975
RASA4	-0.11875
CCNL2	-0.543916666666667
MYBPC3	0.502
GJA4	1.481
CDC42SE1	1.165
TRPV2	-2.36
MYPN	-2.7293
SIM1	0.37
CDADC1	0.014
ZFHX4	-2.01375
NIBP	0.620166666666667
ADAMTS19	-2.04425
ABTB2	-1.63525
TSPYL2	0.133625
EIF2S3	-0.5914
SOX30	0.026
AP2A1	0.3845
DKFZP564O0523	0.0265
LOC285398	0.05675
CDH18	-4.79725
CHL1	-0.085625
GATS	-0.4462
TBC1D2B	-0.215333333333333
OR1J1	0.0155
GSN	-1.10116666666667
DPCR1	-0.244875
GARNL4	0.490833333333333
SMARCA5	-0.99325
PLEKHG3	0.274666666666667
ZBTB45	1.24
FRMD6	-0.392166666666667
PLS1	0.9205
DGKZ	0.160166666666667
EFNA1	1.1095
WDR85	-0.81775
ANK2	-0.2285
PAGE4	-0.553
SENP6	-0.105833333333333
AKR7A2	0.591666666666667
FKBP10	-2.352
VEGFC	-3.2965
LARP1	0.447375
SRBD1	0.5015
ITGB6	0.31675
SLC1A2	1.08807142857143
INVS	-1.1775
MPO	0.6555
MOBKL3	-0.5776
CUTL2	-0.81375
KLK2	-0.0125833333333333
VIM	-3.2105
REG1B	0.124
PCDHGC4	0.43475
C3orf34	-0.2315
SUMO3	0.159166666666667
CST9L	-0.107
MLL4	-0.60075
SPR	1.115
SAMD9L	0.01925
ABCE1	-0.80025
SUPT3H	-1.34183333333333
ACTBL1	1.5145
ADAMTS4	0.759166666666667
SLIT3	1.459
RHEBL1	-1.4935
NPM2	-1.62375
MAN1C1	-0.46375
KIAA1856	0.417416666666667
HSPA6	0.8995
LOC388152	0.5075
C10orf140	-1.952
ZDHHC12	-0.012
LIN7A	-1.6511
PHC2	-0.345083333333333
SPHK1	-2.31
TRIM26	0.597875
FAM83E	1.2625
C18orf24	-0.867333333333333
ZNF578	0.6585
ORAI1	-0.28825
RUVBL1	-0.349083333333333
C7orf20	-1.13616666666667
APAF1	0.3185
SLC36A4	-1.51166666666667
MYH11	3.8475
NEK1	0.2182
MPP2	-0.7355
C12orf24	-1.97975
TNK2	0.1725625
ZNF289	0.03225
MATN3	-2.04371428571429
IFNGR2	1.39316666666667
ITPR1	-1.082375
EBF3	0.8871
TBC1D20	-0.2787
OR10P1	0.43375
DDAH2	1.56025
SHPRH	-0.2425
STX7	-0.575
LOC554248	-1.0465
BCAR1	-0.275
ATXN3	-0.43475
TRIM27	0.00974999999999999
CDC42EP2	0.6125
CHP	0.505071428571429
SOX17	0.818125
ZNF259	-0.601833333333333
CHCHD1	2.49175
ZDHHC19	-0.0195
GBP2	0.992
GARNL3	1.628875
MRC2	-0.8885
C1orf52	-1.12825
AOF2	-0.690666666666667
LRPPRC	0.5141
ACVR1C	-1.14966666666667
TM4SF18	0.372
TMEM169	-0.398166666666667
PPP1R16A	1.11325
EBF1	-1.13966666666667
RRS1	0.9135
SNX2	-0.9425
OR2T2	0.1395
RBX1	-0.20875
ANKRD54	0.584333333333333
TSNAX	0.633
TMEM83	-1.83475
ZBTB7A	1.14175
ATM	-2.1035
LOC338328	0.612666666666667
TIE1	-0.336666666666667
HIST1H3G	-0.720166666666667
PASD1	-3.85083333333333
TINAG	0.325
PCDHAC2	0.3315
LRRC15	-1.90525
WBSCR17	-1.0155
TFF2	0.9035
PARP2	-0.89625
NDFIP2	0.085125
PCDHGB2	-0.3585
WDR60	0.44775
MAP7D2	-1.4162
USP45	-1.13525
GSDML	-1.25325
TNS1	-0.4595
PLCD4	-0.66175
IQCD	0.728
SMPX	-1.67175
CD9	1.6775
SRGN	-0.82175
CASP7	-0.5805
INOC1	0.2735
DKFZp451M2119	-1.43325
VMAC	1.0145
USP53	-0.0177
CAMK1G	-0.239375
TMEM106A	-0.042
CDC20	-1.2313
ACSL5	-0.193166666666667
CBWD5	-0.809625
C1orf87	-0.252833333333333
KIAA1274	-0.488
PRUNE2	-1.75121428571429
LYPLA2	0.472833333333333
DOK6	-2.87
GPR149	-0.3355
FAM30A	0.86225
TMEM129	0.80775
SLC35B3	0.8125
ACPP	0.8983
LOC200261	-0.3
SLC4A7	0.8279
CCDC40	0.35575
GART	-0.66675
THOP1	-0.5475
SCARB1	0.260125
CACNA1F	-0.0335
TRIAP1	-0.0475
SYT14L	0.4655
SFRS8	-0.651166666666667
PBOV1	0.1275
GOLSYN	1.81125
GJB7	-1.286
CAMK2N1	0.63025
GREM1	1.27333333333333
FLJ20433	-0.04075
QPCT	-4.702875
PRKAG2	1.33533333333333
H2AFX	-0.992375
C6orf154	1.6425
PLOD3	-0.53275
ZBTB39	-0.489
WASF3	0.211166666666667
DRG1	-0.193
PRR4	-0.4135
SPCS1	-0.643
KDELR3	2.17866666666667
SRP19	0.4475
GABRA6	0.26675
MFSD1	0.93225
MMEL1	3.03575
PDXDC2	0.075
BUB1	-2.66355555555556
RNF138	-0.839
MYLPF	-0.374
AIF1	-0.524
DYNLRB1	0.1275
HCN3	-1.44766666666667
HIST1H2AI	-0.1705
MAP4K5	0.177
LASP1	-0.60475
LOC130951	0.1555
PLAA	0.202125
KRT6A	-3.241
C6orf117	-2.41075
ARHGAP23	-0.6735
PTF1A	0.1255
GPHA2	-0.5135
LCE3B	0.214
MCL1	-0.324071428571429
EHBP1	-0.192083333333333
PRNP	-1.1236875
ZSCAN1	0.14975
C1orf113	0.658
FOXA3	-3.39675
NEB	-0.12075
ASGR1	-5.68066666666667
CTGF	-0.0475
RAB17	0.063
MST101	0.12025
JARID1B	0.9616
USP37	-0.3589
PTBP1	-0.2885
PTPN7	-0.822333333333333
CDC7	-1.37866666666667
SNX7	0.2145
ZNF335	-0.11475
CPT2	0.724
HEATR1	-0.424375
HSPC152	0.5965
C5orf40	0.0205
PSME1	-1.0085
STAG3	-1.85675
TMEM154	0.0441666666666667
KLHL32	0.0643333333333333
TSGA10IP	0.266
SUV420H2	0.0618333333333333
SF1	-0.58
2'-PDE	-0.1091875
PNLIPRP2	-1.4875
TRSPAP1	-0.201083333333333
NUP210	0.195833333333333
ANP32C	-1.186
RAB11B	0.027
ASB15	0.5025
ITGB3BP	-1.052
UBASH3A	-1.77425
YWHAB	0.016875
TPRX1	-0.16175
LY6G5C	0.10825
SLC7A2	-0.508125
CLK1	-0.5237
HSD3B7	0.462666666666667
VDR	0.8735
C16orf74	-0.31525
ACE	0.381
PSMA2	0.00850000000000001
CCDC131	0.1745
ZNF213	1.15733333333333
EML2	-0.0035
ALS2CR13	-0.437833333333333
GLYATL1	2.8315
DSPP	0.0805
DHFRL1	-0.948875
C10orf30	0.9205
SH3RF2	0.7615
LOC197322	0.24
DLL3	-0.102875
TIGD7	-0.9445
GFRA3	0.19175
CPA1	-0.0586666666666667
RTN4	0.180833333333333
PPT2	-1.52283333333333
FASLG	0.755666666666667
FOXP4	0.39975
RPL26	0.1892
GNL3L	-1.2725
FMR1NB	-0.0976666666666667
CD163	5.47725
SGPP2	0.95625
GIMAP2	0.5995
CD37	0.2965
DPT	1.68375
NBLA00301	0.273
RGS5	-0.119333333333333
C9orf4	0.2385
ACTL8	-0.688833333333333
PRKAR2B	-0.899
OPLAH	1.65433333333333
C20orf134	0.921
SPACA5	0.1745
TBL1X	-0.625
TSPYL3	-0.1375
CHCHD3	-0.6785
CRKRS	-0.556666666666667
GPR65	2.048
DFFA	-0.45875
FUT1	0.94175
C6orf204	-0.8255
TMEM51	-1.12025
ZNF580	-0.41125
CMTM2	0.12675
C20orf200	-0.499
EZH1	-0.354166666666667
FDX1L	-0.13575
MRPL32	-0.1225
PCAF	-1.613
ALOX15B	4.42733333333333
CD59	-0.402875
CDK9	-0.096625
ERP29	-0.558
TTR	-4.584
BCMO1	-0.294
DDIT4	1.5135
PTGDS	1.169
C3orf63	-0.711833333333333
BST2	1.445
CYP1A2	-0.362
C5orf25	-0.94925
STX1A	-0.651235294117647
OR2A12	0.1245
SH3BP5L	0.8035
SERINC5	0.807625
USP6	-1.2028
MRPL3	0.157166666666667
POMP	0.14
INPP4B	-0.723375
GMPPB	0.50675
EAPP	-0.30125
AHSA1	-1.285
ABCA11	1.016
SLC5A6	0.794666666666667
HIVEP2	0.53825
SUMO2	-1.0855
KIAA1822L	2.21933333333333
C11orf67	0.703
TXK	-0.31875
PHCA	-0.8485625
ICAM4	-2.03633333333333
FPGS	0.136833333333333
SNRPA1	-0.30625
KCNJ4	-0.4075
KIF6	-0.5226
HIST1H2BG	-0.632833333333333
SLC5A5	0.144
ZNF354B	0.247166666666667
IL12RB2	0.1215
C11orf76	0.1645
GAL3ST2	0.092
AIFM2	-0.618125
SYNC1	0.062125
UBL3	-0.738875
PIK3CG	-1.66933333333333
NLN	-0.4819
BCORL1	-0.20775
CD5L	0.11575
ZNF238	2.40966666666667
KIAA1394	-0.1085
C16orf55	0.3293
CYP3A7	-1.7235
KRTAP3-1	-1.8655
TFDP1	-0.279333333333333
MND1	-3.30675
NODAL	0.256666666666667
GTPBP4	-0.51275
TUBGCP2	0.34575
SLITRK5	-0.3495
CIC	0.4505
CD79A	0.452
SAMD14	-0.0663333333333333
TNPO3	0.0395
OR10G3	0.6245
OR10G8	0.443
CCDC111	-1.0535
HOXC9	1.9285
DCUN1D1	0.277666666666667
CYB5R1	1.21875
TSR2	0.21525
DAB2IP	-0.2287
SLC6A5	0.001
RAB3D	1.846
DCUN1D4	-0.4215
ERBB3	1.42066666666667
SDC1	0.307083333333333
ATP6V1H	0.337333333333333
SYK	0.4205
ST20	0.13025
C13orf30	0.2675
WDR40A	0.0638333333333333
ADMR	0.1145
LOC388335	0.14325
ACSM1	1.307
TDG	0.155333333333333
FLJ11235	0.9015
MRPS5	-0.378
AGPAT2	-1.25766666666667
SLC12A1	2.21325
CYP27A1	0.51725
THAP7	-0.00275
XPO1	-0.44025
ALMS1L	0.772666666666667
C1orf2	0.06525
ZNF777	0.369833333333333
CAMK2A	-0.00249999999999999
SMC1B	-0.328375
IHPK2	-0.0875333333333333
LEMD1	-3.9625
NKD2	-0.9575
CLU	0.446071428571429
ARMETL1	-0.4775
PABPC4	-0.80325
CXCL12	-0.2315
TFAP2C	0.4704
TTTY8	0.8105
ABCB10	-0.9461
ENDOD1	-1.42633333333333
IDI1	-0.1525
KCTD6	-0.5425
CCDC105	0.0835
ULBP2	0.576166666666667
ZDHHC5	-0.0315
WNT8A	-0.0675
COMMD10	0.617
KLHL12	0.505
GPR50	0.0905
NR5A2	0.05325
OXGR1	0.1075
EHD3	0.41675
CAPRIN2	-0.528625
KLRC3	-4.6935
SF3B1	-0.359214285714286
IPO7	-0.68925
ALDH1A1	-0.8515
ANKRD5	0.782125
TSNARE1	0.291
DDEFL1	0.90275
RNASEL	1.39666666666667
DNAH9	-0.6595
HELLS	-2.5455
TNS4	-1.04
NAV1	-2.0361
KIAA1409	-0.04125
C20orf26	0.291333333333333
TUBG1	-1.02575
IRX2	1.8385
CNGA4	0.0425
MGC50559	1.23316666666667
OR4K17	0.4495
TM2D2	2.61
FAM32A	0.3535
TXNDC14	-0.43875
CCBL1	-1.74
ANK1	-2.7125
PRSS23	-2.123
PPM1L	0.228
SPATA20	-0.488
APCS	-0.08875
C14orf122	-0.9885
PSMB5	-0.465125
C6orf10	-0.0728
SETDB2	0.0955
SPNS3	-1.05475
SGMS2	0.6555
MXD3	-0.583833333333333
MON2	0.0561
CARTPT	0.01625
HNF4A	-0.776
RABEP1	0.74075
TNFRSF10B	-2.751
USH1G	0.2805
PPAP2B	-2.51066666666667
TMEM16K	0.179
CTDSP1	0.0878333333333333
CDK5R1	-0.142
GABRR1	-0.242
OPN1LW	0.191
FAM98C	0.948625
DBN1	-0.271875
ACAD10	0.39625
QTRTD1	0.23325
WNK3	-1.4455
RPS19	-0.335625
C1QB	2.358125
OTUD5	-0.2335
SLC41A2	1.33616666666667
TMEM22	-3.63166666666667
KHSRP	-0.477416666666667
TNFRSF11A	-1.38966666666667
FBL	-0.788
IBTK	0.0823333333333333
OXER1	0.198
CBLN4	0.10925
GPR172B	0.8505
CFTR	-0.988
VSX1	1.8755
CAMK1D	-1.11325
LOXL3	-2.6845
RTP4	-0.283
SLFNL1	0.092
KIAA0828	-0.349125
PAR5	0.544
LOC723972	-1.1145
GDI2	0.54025
CEBPA	0.9881
MLF2	0.3455
AFMID	-0.73675
ALOX12B	-0.118
BPHL	0.66625
COX5B	-0.29075
S100A10	-1.8034
THOC6	-0.02
NHN1	-0.13975
RRP12	-0.423833333333333
ARID3B	-1.28225
CD3G	-3.22966666666667
KIAA0133	-0.15625
NAT11	-0.787833333333333
PPAT	-0.134
SIRT3	0.4729
TCERG1L	-1.4355
NIPA1	-0.371
DPP8	0.3664
IL7R	-1.36966666666667
ZFP64	-0.137166666666667
DMAP1	0.1429
TRMT12	0.21525
TLR4	0.2283
WFIKKN2	0.07175
RAB12	-1.3875
DDX51	-0.454166666666667
KIAA1086	-1.91225
ZNF295	0.409333333333333
ACVR2B	-1.20357142857143
LOC494150	-1.075375
ZNF517	0.2505
DNASE1L2	-0.1885
SUFU	0.364916666666667
LOC283677	0.305
LMO3	-0.480833333333333
PPP2R5D	0.172833333333333
ZNF587	0.3251
HIST4H4	-0.339
CYP2C8	0.312
C1orf80	0.1405
DOCK5	-1.33516666666667
C9orf24	0.1505
OR5AR1	0.583
C11orf24	0.83725
UNQ1940	-0.416
CAP2	-1.133
TIMM44	-0.2845
DSEL	-2.4195
ROM1	0.4175
FBXO4	1.20075
MYLC2PL	-0.97525
MLH3	0.8458
NOX1	0.329333333333333
DPEP2	1.101
DNAJB5	-0.5015
RLTPR	0.2725
MBIP	-1.7915
COPB1	0.383166666666667
SFTPA1B	-0.0465
C10orf4	-0.2885
PRELID1	0.292
NOLA1	-0.6255
C19orf24	0.553
TLR9	-0.8565
HLA-DMA	2.58333333333333
HCRP1	-1.081
GPR137	0.2525
ITGA11	-1.83733333333333
PHF13	0.318
MARK4	0.231166666666667
METTL4	-0.43175
MBD3	-0.4635
LOC134145	1.204875
FGF3	0.39575
SLC35A3	1.25025
CLEC16A	0.33775
AMOTL1	-1.53308333333333
FLJ31438	-0.383
PAICS	-0.736125
TOMM40L	1.12066666666667
MMD	-2.654
KLK10	2.9331
NIT2	0.852
SERPINB10	0.2545
KLF15	-0.5135
CCDC5	-0.9755
WSB2	0.544875
ME3	1.031375
CACYBP	-0.144333333333333
TCTN2	0.453
JAK1	0.048625
C2orf25	-0.6005
GPD2	0.00775
FBXL11	0.912
CDV3	-1.22733333333333
GALNT11	0.675125
NDUFA12L	-0.8106
FLOT1	-0.323214285714286
TOR1AIP2	0.47475
MMP25	1.847
C1orf164	-0.3797
CHST5	0.23875
LYRM4	-0.17515
GPER	-4.21325
HIPK2	1.84275
DAP	0.8776
ZMIZ1	0.6675
DDX58	0.3735
DCC1	-1.473
AKT1	0.076
ENPP6	0.379666666666667
ERVWE1	-0.292666666666667
CDC34	-0.22925
RNF125	-1.66325
CASC1	3.0635
SHROOM2	0.537
RRM2B	-0.184833333333333
COL6A3	-0.825
TMEFF1	-2.7685
PLEKHA4	-1.0604
LYSMD1	1.034
SEPT1	-0.969
AOF1	-0.199
GNPAT	0.32
WDR18	-0.06675
HSD17B12	0.190166666666667
HIST1H2BM	-0.307833333333333
INDOL1	-0.364833333333333
SUDS3	0.363
C1orf192	0.338
CYP2B6	-0.68375
TBC1D2	1.02283333333333
SLC25A12	-0.68
ERCC6L	-0.954
MGC10814	-1.10966666666667
POLR2C	-1.47883333333333
ZNF77	1.2525
EIF3K	0.0859
HPX	1.93725
ANKRD27	-0.309375
MALAT1	0.2366875
PLB1	0.510166666666667
HRNBP3	-0.5625
CPSF4	-0.17475
OR52N2	0.1335
PIP5KL1	-0.3205
GH1	0.22225
HPS5	-0.5545
SLFN5	-0.92775
POP5	-0.561166666666667
OVOS2	-4.331
C20orf108	0.46375
MARS	-0.649
CLRN3	0.319333333333333
ARSE	-1.9825
PPIE	-0.038
PHACS	0.245
GP5	-0.734
IL8RB	0.259333333333333
FCRLA	-1.161625
ARRDC1	0.2439
KRTAP9-4	0.0895
ZNF613	1.577
OR11A1	0.323
TMEM132B	-1.711125
PGLS	0.45525
BSND	-1.95816666666667
KCNK18	0.2195
FOXD4	1.28775
SV2C	-0.29625
LCN2	-0.237833333333333
ZNF490	0.3565
C3orf15	1.7906
CACNA2D4	-2.27283333333333
CBX5	-1.07525
MAGEB4	0.2555
BOLA1	0.60125
PPP2R5E	0.021
COL5A1	-1.39441666666667
ASB7	0.306
SFT2D1	0.679875
DERL1	0.6832
RABL2A	0.313833333333333
MOAP1	0.09475
KIAA1545	0.8565
F3	-0.2405
PLEKHM2	-0.576
CCDC89	0.0895
EFCAB1	0.64625
TMEM48	-0.345
SEPHS2	1.3835
PYGM	-0.5525
PRICKLE1	0.89675
WNT5B	-2.6155
TAS2R38	-0.0725
IMP5	0.05325
KHDRBS1	-0.0358
LARS2	-0.5685
C3orf28	-0.082
FTCD	-2.986
C10orf68	1.14983333333333
DGAT2L3	0.25425
PSEN1	0.573416666666667
MGC33657	0.20375
PLA2G4B	0.181666666666667
CDKN2A	-0.891583333333333
DLX1	0.30675
TSHB	0.231
C18orf37	0.207
MEX3C	-0.730875
MAMDC2	-1.411
PDIA4	0.49775
ATP5E	2.28875
CASP2	-0.102785714285714
SERBP1	-0.306230769230769
ZNF341	0.3735
TESC	-3.32125
TMEM31	0.202
OR51I2	0.361
YTHDC1	0.640642857142857
JUN	0.629833333333333
AGMAT	-2.264
PCNXL2	0.14975
ATAD5	-1.179
STK38	-0.671125
AZI1	0.493625
RBP1	-0.7765
C4orf26	-0.54175
KIAA1026	1.00925
TMEM101	-0.45825
HSFX1	0.038
TREX1	0.24
C18orf10	-0.0348
TRIM15	-2.723125
CA6	0.348375
CEP57	-2.185
AR	3.93366666666667
SESN2	-1.11583333333333
KIF3C	-0.66125
EPB41L5	0.382
ARHGEF10	-2.65413636363636
POLR3D	-1.701125
INDO	-1.75633333333333
GABRA3	-0.489
SCG5	-3.1612
E2F3	-0.4914
TIGD5	0.96275
FGD6	1.06716666666667
KLHL3	-0.242125
SCGB3A2	-0.816
URP2	-0.8245
ATP6V1B1	-0.6175
CALML6	-0.721
LOC100049076	-0.652
TMF1	-0.04425
LOC388503	0.0655
CDH5	0.918125
RPS6KC1	0.887
DAAM1	1.5375
TNFRSF10D	-1.00225
GSTT1	-2.4267
INPP5A	-0.22875
TRAF3IP1	0.6641
SMARCE1	-0.449428571428571
VRK1	-0.8015
TTC16	0.77825
AARS	-0.845166666666667
ARHGAP27	0.2995
ZAK	-0.998071428571428
ACSM2B	-1.61325
TRAP1	-0.0435
MRPL53	0.177625
RNF44	-0.7435
NPTXR	1.242
DPYSL3	-1.6225
APP	-0.9783
GLS2	-0.0495
MNX1	0.5045
CMTM7	-2.281
OR10A7	0.206
NYD-SP21	4.47116666666667
ORC5L	0.2205
SLC16A10	-1.613125
TMEM178	-1.019
LOC441601	-2.704
PTGIS	-0.164
KBTBD7	1.3995
C19orf41	-0.0725
CEACAM3	0.21325
KRT23	2.05975
SERHL	1.8485
PNKD	-0.166625
UBC	0.51925
ATRN	-1.05325
HAPLN1	-2.69275
RANGAP1	0.1305
C10orf26	0.979166666666667
KCNA7	0.10825
SRY	0.595
LOC376693	-0.099
HIST1H2BF	-0.293
CDCA8	-1.3455
MLC1	0.09375
TNIP3	-0.104
OR4D1	0.513
IFT52	-0.168833333333333
GOLT1A	0.871166666666667
UTP20	-0.55275
RP3-402G11.5	0.216375
PRSS33	-0.94375
PMPCA	-0.37925
APOB48R	3.01716666666667
GLTP	0.40075
MPL	0.31
C9orf78	-0.78
ADAM12	-1.14825
CSPG4	-3.1525
LOC144305	0.1625
KRTAP4-10	0.2154
PAK1	0.461
ADCY7	-1.6157
TAS2R43	-0.4795
FRAS1	-2.61114285714286
PPP1R14A	-1.26133333333333
OR2B6	-1.115
ATP13A1	0.130833333333333
SIDT1	1.8745
C1RL	1.08683333333333
PRKRA	-0.5695
TLN1	0.3197
RP11-50D16.3	0.0724166666666667
MITF	-2.40175
GYS1	-0.0495
LYG1	-1.57216666666667
NSMCE4A	-0.4534
DNAI1	-0.1835
HOXD11	-1.144
FNBP1L	1.1554
DHX35	-0.19475
LCE3E	0.563
SLC33A1	0.9315
DCLK3	-0.104
TRIM33	-0.526
TMCC3	0.3155
FBXO42	0.237
C1orf27	0.7755
C17orf50	1.2655
RNF14	1.23025
SLC4A8	0.68575
RAB3IP	2.1611
COX6C	-0.119785714285714
PCSK1	-3.5528
SLC13A1	0.28175
ARF6	0.711666666666667
KIAA1009	-0.434875
HOXA13	-1.80425
HMGN1	0.2135
CXADR	0.24675
MGC14436	-0.0775
UTF1	1.067
TSC22D1	-0.0811
BZRAP1	1.22133333333333
PUF60	0.739166666666667
SHC1	-0.221125
HOOK3	0.8469
LIMS2	-0.761
BAHCC1	-1.55366666666667
CLCC1	0.835833333333333
ENTPD3	5.051
SMO	-1.119
PIK3R5	0.07675
CDC14A	0.264416666666667
KRT1	1.00925
ENOX2	0.647833333333333
FLJ22655	-0.466
FPRL1	0.068
INTS6	0.2216
ZCCHC5	-0.0485
SMC3	-1.647
C6orf123	0.0433333333333333
FLJ20160	1.265
LOC653391	-0.330166666666667
GSS	0.042
NT5M	0.80975
SIX5	0.08475
TAF5	-1.167
KCNA1	0.207666666666667
ANLN	-1.98583333333333
MGC45491	-0.8278
SSTR2	0.42425
LYPD4	0.60975
TH1L	1.803625
CHRNA5	0.2405
PNMA6A	-0.109
FLJ16369	-0.475
DLX2	1.5707
C6orf108	0.33475
ALDH3A2	1.41683333333333
CLEC1B	0.221166666666667
LEPREL2	-2.871
FOXJ1	0.2771
OR1D4	0.268
PPIL4	-0.26275
MTRR	-0.99925
SLC27A3	-0.366166666666667
HTR7	-1.18283333333333
MIB2	-0.022125
BHMT	-0.945333333333333
A2ML1	0.157
MSMB	-1.60675
KIAA1383	0.663125
TRUB2	-0.35425
PF4	0.038
IL1F5	-0.0188333333333333
LRRC37B2	-0.24
IPO4	-0.54475
FIGF	-0.31425
QDPR	0.24425
ZNF598	-0.51525
BOP1	-0.570875
MAPK12	-0.5995
POLR1E	0.041
CEECAM1	-0.684833333333333
INSRR	0.252833333333333
SIPA1	0.2525
ULK4	0.216666666666667
BTN3A1	-0.2748
FABP5	-2.8517
KBTBD3	0.075
SORT1	0.340833333333333
YWHAQ	-0.145125
LRIT1	-0.207
KIAA1704	-0.1865
