Hybridization REF	TCGA-A8-A0A4-01A-11R-A00Z-07
CDR1	2.15575
VCX3A	-3.75
FBLN2	2.480375
C14orf104	-0.30475
HBE1	-4.7451
OR4S2	2.729
C1orf108	-0.543833333333333
ROBO4	3.56633333333333
CPEB4	0.5635
C11orf80	-0.298666666666667
BCKDHA	0.623166666666667
MYOC	6.98525
GIF	1.891
CKMT1A	1.0905
RPL3	0.2341
THBS1	2.737625
APOO	-1.27325
ARMCX1	2.43625
HSZFP36	0.9055
SNAPC5	-0.4765
EIF4ENIF1	0.58925
ZNF433	0.537
TNFRSF21	-2.04725
TMPRSS7	0.7945
SPATA18	1.9244
HPDL	-3.1915
MKL2	1.1263
TBX3	2.41084615384615
C21orf93	0.314833333333333
DAXX	0.25025
ELMO1	0.221375
RGS13	2.10666666666667
TAF11	-0.76575
UNC13A	-1.67
LOC653314	0.0446
ORC3L	-0.64575
IMAA	-2.624
TARBP2	-0.37125
CABIN1	-0.3315
TRIOBP	0.1291875
HIST1H2AC	0.818125
RGS22	-2.05733333333333
NCOA1	1.73233333333333
IL25	2.17
SNCG	0.83
GPR6	-0.0745
AMDHD1	1.19833333333333
CHEK2	-1.291375
C6orf142	0.817
DRD4	0.59575
C14orf68	-1.061
GDF11	-3.17075
SEMG2	0.449
CD247	-1.89
CDAN1	0.13625
RBMX2	0.163833333333333
TGS1	-0.3545
OIT3	-0.366
SYF2	0.54525
MCM4	-2.221625
PKHD1L1	0.605
CEP192	-1.21166666666667
IFT88	0.33325
RPL9	0.372428571428571
RAB32	-0.242625
DDX43	-1.32825
P2RX2	0.491
OR5D18	0.651
UBE1	-0.0144166666666667
SLC24A1	0.51875
ARHGAP5	0.225
CETP	-1.1755
KIAA1731	-0.778166666666667
SLC9A4	-0.1765
PTPN6	0.758
BAHD1	-0.00225
GRIK3	0.7555
CACNB2	0.4736
PDE10A	1.7555
DGCR14	-0.49525
PCDHB9	0.781666666666667
RHOQ	0.573833333333333
MAP3K4	-0.629
KTI12	-0.479833333333333
RPL23AP13	-0.33175
GNG11	-0.15725
CLCN3	0.883333333333333
GPAM	-0.531
VSTM2A	0.6245
SLAMF7	1.4325
INTS2	-1.403
PPP2CA	0.1986
LRP12	-0.421533333333333
SEC14L2	3.73044444444444
DKFZP586H2123	2.2265
MC3R	-0.1395
CIRH1A	-1.7035
HIST1H2AB	-0.0555
POLH	-0.454
MGC16703	-1.77383333333333
SNAPC2	0.987
FILIP1L	1.66975
RASGRP4	0.5585
LRRC1	0.65275
GAS1	1.53925
PRAC	-1.22175
DGKA	-1.3525
NT5C3	-0.52625
PEG3	1.77458333333333
NADK	-0.85025
PRR17	-0.1295
LOC374569	-0.51125
SGSH	0.675
NLRP8	0.6495
GALT	-0.3345
MCF2	-0.5035
ZNF263	0.632
TACSTD1	1.60116666666667
TYR	-4.2958
ATP6AP2	0.63
RNUXA	0.29975
ABHD10	0.1121
GDPD2	-0.9275
SLC35C1	-0.472
UBE2A	-0.109
HERC5	0.649
FAM112B	-4.71183333333333
FBXL16	0.094
DKFZP434A0131	-0.30425
ELA3A	-3.168
RBM41	-2.731625
HAO2	-0.28075
RNH1	0.30025
SHANK2	2.07516666666667
OSBP2	-1.736625
DAK	0.502166666666667
C3orf58	0.575916666666667
TCL1B	-0.1695
KBTBD2	-0.669375
SUGT1L1	1.034
UBE2E2	0.592166666666667
MYL9	3.633
CDC23	-0.581333333333333
PBXIP1	1.934
CXorf40B	0.7235
NBL1	2.90275
RTBDN	0.148
RAB11FIP5	0.545
TTTY13	-1.8375
SCOTIN	-0.0765833333333333
SOHLH1	-0.381333333333333
CDKN1A	-0.852357142857143
NCK1	-0.066
ZNF550	0.656
SAPS3	0.355916666666667
SPIN3	0.359333333333333
MAGEE2	0.86625
MIS12	-0.364
OR8H2	0.464
KIAA0774	-0.6446
UNC5D	-1.8005
CUL7	0.3085
LIPC	-2.84
DIO1	-2.118
C20orf11	0.3472
CTRL	-0.5055
HS3ST2	1.17875
PAK4	0.9865
CCRL1	2.24075
RNF10	0.26175
ZNF567	0.522
ZNF660	-0.2825
TCEAL3	-0.0655
MAGOH	-0.168666666666667
CENPB	-0.102166666666667
C19orf7	0.81975
LOC388965	0.3665
ZCCHC13	-0.0395
JMJD1A	-0.7803
HIST1H4H	0.31
TBRG1	-1.2699
GPC3	-3.60275
TAF1C	-1.122
EBNA1BP2	-0.719666666666667
CIAPIN1	-0.964
PDGFRA	-0.0899444444444445
CSTB	-1.04875
CENPI	-1.9525
GTF2E2	-0.809166666666667
RPP21	-0.18025
CCNF	-1.10016666666667
KCNQ3	0.124
FAM79A	1.652
SLC22A12	0.3295
NOVA1	1.05283333333333
FZD3	-0.4997
AKAP8	-0.37575
SOCS5	0.977875
CFDP1	-1.024
DLG5	1.23575
PGM5	2.72716666666667
C1orf144	0.0384166666666667
HDAC10	-1.318
RND2	-0.452
C20orf199	-0.96475
RNMT	-0.4255
SLURP1	0.243875
ASTN1	-0.421125
SH3BGR	0.69625
MYCL1	-0.860285714285714
ZHX1	0.2695
CENPK	-1.65225
FOSB	0.0591
LOC643406	0.227375
C2orf59	-1.55125
TMEM135	-0.5865
SLC27A2	0.95675
KRT33A	2.5695
OVOL1	0.84325
PAMCI	-1.89833333333333
S100A7	-0.721
ZNF789	-1.1365
HARS2	0.3605
RPL23A	0.376166666666667
TCF23	-0.22825
UPF3B	-1.439875
C17orf78	0.715
HLA-DOB	0.2218
C14orf142	0.800166666666667
TEKT5	1.56433333333333
DMWD	0.0265
POLD1	-1.66866666666667
GSCL	-0.196
CALD1	1.125
SCRT1	0.3992
AIG1	0.82475
UNC84B	0.38075
ZNF404	1.43725
TMED6	-3.212
KIAA1462	-0.0555
LRRC27	1.49966666666667
PYGO1	0.4985
PIGU	-0.260166666666667
ALAS2	-3.91916666666667
WRNIP1	0.18275
CNNM3	0.808
ZNF2	0.928
ST3GAL5	-0.29325
MRPL23	-0.1735
TSSK6	-0.7195
PSMA6	-0.456
C16orf70	-0.871
KIAA1602	-0.1295
ALMS1	0.119
DCN	2.823375
TMEM132D	-0.94425
SUCLG2	0.53625
ABHD14A	0.134
DEXI	0.2715
AMPD2	-1.70716666666667
IFNAR2	-0.630666666666667
CYB5A	2.2113
TLOC1	0.7839
NXF5	-1.42383333333333
NRBF2	-0.3195
KCTD3	1.18925
ITGAE	-1.2155
SLC30A3	-2.06483333333333
ZRF1	-1.2105
IFRD2	-0.587625
XAB1	-0.132
PYCR2	-0.909333333333333
SERPINB3	-3.924
TMLHE	-0.1895
GEFT	-1.110875
ABCA5	0.08275
EMR4	0.329333333333333
TSFM	-0.51375
HIST3H2BB	-0.63275
ARHGEF19	1.22975
TSPAN17	-0.3745
ABCC8	4.155
MAP1S	0.203833333333333
C22orf36	0.797
BNC2	-0.087
HIST1H4A	-1.06
NDUFS3	0.140666666666667
WDR3	-1.538
XKR4	0.79725
TTC33	0.468642857142857
STMN2	4.11425
CPN2	-1.00083333333333
HSPC105	0.571875
PCOLCE2	-4.5905
C3orf55	0.9815
KLHDC9	2.40716666666667
TBC1D23	0.224375
ATXN2L	-1.39375
MAP2K3	-0.317583333333333
SCAP	-0.278
ZNF486	0.959666666666667
C20orf96	2.24925
NARS	-0.4825
ADAMTSL1	-1.26428571428571
PRCC	0.374666666666667
CCDC126	0.63675
ZNF675	0.4725
CALCOCO1	0.91375
ANKRD43	4.9485
CWF19L2	0.0411666666666667
ZBTB32	0.0195
BRAF	-1.2745
ODF4	0.29225
MGC14376	0.456833333333333
HORMAD1	-2.70683333333333
AAK1	0.398416666666667
PEBP1	0.74525
TNFSF5IP1	-0.0876666666666667
DKFZp564N2472	0.40425
RMND1	-0.1695
IGKV1-5	4.59925
COL1A2	1.63558333333333
SERPINA5	-0.298375
AANAT	0.0835
C19orf21	-3.1415
GEMIN5	-0.34625
UBR4	-0.306666666666667
LTBP3	1.451
AMHR2	-2.75333333333333
PROCR	-1.52675
MYBBP1A	-1.0585
C20orf39	-1.83333333333333
ZNF697	-0.997
PASK	-0.6943
ZNF776	1.02683333333333
RFXDC2	0.20625
KIAA0467	0.69675
C10orf96	-0.999333333333333
ZNF503	1.495
GULP1	-0.67175
KCNE4	1.94916666666667
DKFZp434K191	-0.47675
LOC196913	-0.352
BHLHB4	1.17
CH25H	0.02975
LOC81691	-1.14483333333333
ALPL	0.0127142857142857
COL12A1	1.569875
FOLR3	-2.31583333333333
GPR123	0.336857142857143
TRIM62	0.207642857142857
ABLIM1	0.340833333333333
MAST3	-0.4755
RHBDD1	0.325666666666667
LOC338809	-0.461
RYBP	1.07275
TTC26	-1.113125
ZNF22	0.764666666666667
ISCA2	0.113
RDM1	-1.48875
PIGM	0.66425
GNB3	-1.806
ACTR2	0.0707
HMGB1	0.3564
EDG1	2.63666666666667
SOAT2	-3.71875
OR10AD1	0.767
RAP1GDS1	0.30625
LCE1F	0.4325
ESM1	-2.72775
RCN3	1.86575
CREBL1	-0.2845
DBNL	-0.225666666666667
PTGER3	0.851875
USP30	-0.0356666666666666
BCL2L12	-0.969666666666667
KIF26B	1.77
ZNF416	1.03875
ZNF225	-0.078
C17orf70	0.4235
ZNF554	1.0685
RAE1	-0.938333333333333
TNIK	0.1395
ACTN3	1.064
MGC45922	0.7245
CCNA1	-0.805333333333333
RYK	0.584
IL26	0.574
LRP3	0.803333333333334
QARS	-0.40225
SOX7	1.17707142857143
BID	-1.81875
OR2S2	1.1465
CXCL14	4.50025
C11orf47	-1.09
MGC29891	0.0721666666666666
HSPB8	1.1743
PRDM14	-1.584
NUFIP2	0.17975
MNAT1	-0.49625
ZDHHC2	-0.291666666666667
MBNL2	-0.165625
ADD3	-0.73575
CSNK2A1P	-0.53625
KLK6	0.220333333333333
TMEM111	0.5819
KIAA1279	0.75275
NUBP2	0.552166666666667
RAB42	-2.4575
ID3	-1.0913
TM9SF1	0.694
MDP-1	-0.6615
POU4F2	0.48325
IQCK	1.02625
C16orf14	-0.141
CAPN3	-1.098625
FAM43B	0.093625
RECQL	-0.7995
AP1G1	-0.342214285714286
CTNNBL1	-0.129
ECHDC1	-1.30233333333333
SMARCC1	-0.7712
FOXQ1	-1.55975
GNAI3	-0.5215
POLG2	-1.80325
CD4	0.793375
ITLN1	0.10475
EBI2	2.5305
IRF1	0.2235
PTPRE	1.185
PTK2B	-0.635
NXNL2	0.442
SOX4	0.242277777777778
TSPAN3	0.051
SH2D1A	-3.77933333333333
C8orf58	-0.484
USP20	-0.3185
DUSP22	-0.855416666666667
CALB1	-2.8536
L3MBTL2	0.291166666666667
MCRS1	-0.225
TMEM118	-0.731666666666667
C18orf8	0.160333333333333
FLJ10241	-0.08375
GJA12	1.84825
PKD1	0.0423333333333333
ZFP3	0.4135
JAM3	-0.072375
LAPTM4A	1.1532
DIRC2	0.20575
KIAA2022	1.7446
MYOM1	1.24283333333333
TRPM8	-3.54675
MOP-1	0.87725
PHKG2	-0.067125
ZNF650	0.4405
KIAA1522	1.5055
PSG8	-1.929
DDX19B	-0.34
MOBKL1B	-0.06275
DIAPH2	-0.2755
PTPN12	-0.51525
CLN8	0.5833
CRYZL1	-0.471833333333333
CRY2	1.259
FCGR2B	3.22833333333333
PNPLA4	2.088875
ZNF454	0.1925
DKFZp434B1231	0.66175
CLDN11	0.0235
RFWD2	-0.1705
CIB2	-1.165
MXRA8	2.470625
HRK	-0.48175
MAML2	-0.2385
C4orf31	-0.47425
C6orf192	-0.423
COG6	0.489285714285714
FAM5B	0.66275
NFATC1	0.942
SEPT10	0.48225
SCYL1	0.0369
RPP40	-1.065
SCOC	0.5177
KIAA1450	0.043
CTDSPL2	-0.03925
TBX5	2.37633333333333
NAPG	0.07775
RHD	-4.24525
C14orf45	1.79
ZBTB22	0.9595
PLCG1	-1.3625
ANKRD10	-1.15725
AQP7P2	-0.68075
TAGLN2	-0.059
HTR2C	-0.7824
SLC16A7	-0.917666666666667
C17orf83	0.0243333333333333
TSGA14	-1.24233333333333
MDH1	0.07225
PPP3R2	0.106833333333333
DCBLD2	-1.40964285714286
RBM33	-1.2075
DPH3	-2.31625
SYT10	-0.8884
FMO4	1.461625
THYN1	-0.802
DRD5	-2.002
OTOR	1.669875
PGRMC2	0.7686
KATNAL1	-0.022
PAQR6	-2.61775
UBE2I	-0.78825
C14orf28	0.9355
C8orf70	1.18025
FLYWCH1	-0.4265
ANGPTL3	-0.685
GLRX2	-0.442833333333333
ATP11A	-0.9795
ARL5B	-0.4385
MUC16	-2.0275
SLC25A5	-0.447285714285714
ACRC	-0.97975
MYO1C	0.252625
FAM89B	1.18966666666667
FAS	-0.183
KIFAP3	1.00725
GLRA2	2
BTN3A2	0.163
CNKSR3	-0.512625
CSTF3	-0.297
ARPM1	-0.1625
KIAA1530	-0.998
C9orf150	2.5945
PRKCI	0.542
tcag7.1015	-1.22475
SOD3	2.776
ZNF574	0.5285
CYP21A2	2.254
RPL12	-0.028
COMMD2	-0.35575
WIZ	0.47275
LOC344405	-1.7
ALDH4A1	-0.0538823529411765
CRYAB	3.52125
COPA	0.5099
PCDHGA7	0.723666666666667
KIF11	-1.35725
RASD2	0.491375
SLC26A3	1.8075
ZNF175	-0.0645
JAKMIP2	-1.71
C8orf4	-0.747
PTHLH	0.647
SLC40A1	4.10325
OR7D4	-0.0656666666666667
PCDHB17	0.5665
CD36	0.633357142857143
C6orf203	0.4214
PRKG2	0.369
LOC400566	1.60325
ANAPC13	-0.04575
SLCO3A1	-0.81725
ZNF692	-1.743
FANCL	-0.995
SH3GLB1	-0.4295
C12orf61	0.2625
KBTBD6	-0.10675
SUPT5H	0.44025
XRCC6	-0.6258
HUS1B	-1.5196
FAM133B	0.00200000000000001
LOC728276	-0.4165
KCTD18	0.881
SOS2	0.926166666666667
CCDC99	-1.52675
C1QTNF5	3.673
NNAT	1.77916666666667
USP16	-0.30275
LARS	-0.704
ZBTB2	0.0345
ABO	-0.2086
TRAF3	-0.90125
GALNT5	-2.7185
NAP5	0.717
ALG14	0.253
KIAA0515	0.221884615384615
WDR75	-0.719166666666667
TEX261	0.263
LY86	0.41
LOC389072	-0.7645
FLJ13611	0.13925
MRGPRX2	0.082
SNRPA	-0.572625
OR2G2	0.346
GPRASP2	0.7785
C7orf42	0.4514
C9orf163	-0.351
CYP11B2	-0.241
FCRL3	-0.41975
PRDX1	-0.6595
FGB	-5.167
COX17	0.0213333333333333
C16orf33	0.05475
PIWIL1	0.421
FOLR1	-2.47566666666667
KIAA0082	-2.11525
FREQ	0.0551666666666667
TMCC2	-0.9285
TCF12	0.36275
ZNF721	0.80725
FAM130A2	0.33
POU4F1	-2.33933333333333
SNRPF	-1.276875
SGIP1	1.04766666666667
ZNF641	0.7835
EMG1	-0.972375
PRRG4	1.229
HIRA	-3.4725
MYNN	0.527666666666667
AEBP2	0.231416666666667
TBXA2R	0.5915
ISL2	-1.5735
PCDHB11	1.4545
RNF144A	-1.083
MARCH5	0.305625
DULLARD	-0.355833333333333
DCLRE1B	-0.766666666666667
ITGA8	3.51925
TP73	0.491875
PRKCD	0.899
NDUFB4	0.10575
ATP13A4	0.58125
ANTXR2	0.387333333333333
COL4A3	-0.2662
MYO10	-1.5645
SLC6A18	0.48575
PEX1	-0.00199999999999999
TMEM74	-1.3916
RBM19	0.4545
TAPBP	0.21865
RUNX1	0.981
MID1	-0.604666666666667
GPR64	-0.9245
RASEF	3.91875
GABRG1	0.460428571428571
MYO16	-0.382
DBF4	-1.24433333333333
TSHZ2	2.9085
RIPK2	-0.459875
PPTC7	0.245666666666667
KIF4B	-1.2735
LRRC31	1.07
ZNF540	2.445
EFNB3	-0.1425
LOH12CR1	-0.07825
STON2	0.993833333333333
GLP1R	1.08475
CSTF2T	-0.3915
IREB2	-1.09375
GRSF1	0.542
PDCD7	-0.304
LRRC43	-0.295
CNR1	0.3545
IL1F7	-0.554
C12orf64	0.2595
FAM69B	-0.45275
NR2E1	-2.08316666666667
MS4A6A	2.4577
FTL	-0.6981
C7orf36	0.502
PCLO	0.0679
DYRK2	0.178
ARIH2	-0.665875
SAMD7	0.515
SCNN1D	-0.78725
SLC32A1	-1.05775
C22orf25	-0.178833333333333
MRPS18A	-0.2545
GPR112	0.031
EARS2	-0.3705
ERN2	-0.514
ATPBD3	0.1365
PRH2	-0.069
CDKN2D	0.195833333333333
PGLYRP2	4.483
TRIM40	0.05
SEC14L3	0.1568
SLC22A1	0.2145
BTN2A3	-0.01175
RASA4	0.35825
CCNL2	-0.699916666666667
MYBPC3	0.1745
GJA4	3.3775
CDC42SE1	0.60425
TRPV2	-1.84275
MYPN	-3.934125
SIM1	0.516
CDADC1	0.656083333333333
ZFHX4	1.2085
NIBP	0.4655
ADAMTS19	0.3535
ABTB2	-1.22375
TSPYL2	0.8815
EIF2S3	-0.3617
SOX30	-0.10925
AP2A1	-0.270666666666667
DKFZP564O0523	0.272
LOC285398	-0.23425
CDH18	-5.86
CHL1	2.364
GATS	-0.435555555555556
TBC1D2B	0.432
OR1J1	0.134
GSN	2.50833333333333
DPCR1	0.155625
GARNL4	-0.072
SMARCA5	-0.53625
PLEKHG3	0.768333333333333
ZBTB45	0.9345
FRMD6	-0.619333333333333
PLS1	-0.428333333333333
DGKZ	-0.0123333333333333
EFNA1	1.3674
WDR85	-0.589125
ANK2	1.0255
PAGE4	-1.09683333333333
SENP6	0.606666666666667
AKR7A2	1.31866666666667
FKBP10	-2.9445
VEGFC	-1.36583333333333
LARP1	-0.314625
SRBD1	0.0405
ITGB6	0.861666666666667
SLC1A2	-0.513166666666667
INVS	-1.57383333333333
MPO	0.1375
MOBKL3	0.0423
CUTL2	0.469875
KLK2	0.00525000000000001
VIM	-0.187
REG1B	-0.316
PCDHGC4	0.19225
C3orf34	-0.6175
SUMO3	-0.385666666666667
CST9L	4.33925
MLL4	-0.22625
SPR	0.8725
SAMD9L	0.61275
ABCE1	-0.48575
SUPT3H	-1.53283333333333
ACTBL1	1.24775
ADAMTS4	-0.6425
SLIT3	3.27625
RHEBL1	-1.5415
NPM2	-1.968
MAN1C1	1.130625
KIAA1856	0.78325
HSPA6	0.53925
LOC388152	-0.1785
C10orf140	0.14875
ZDHHC12	-0.237
LIN7A	0.0331
PHC2	0.0525
SPHK1	-1.396
TRIM26	0.2956875
FAM83E	-0.782
C18orf24	-1.26216666666667
ZNF578	0.0988333333333333
ORAI1	-0.67525
RUVBL1	-0.688333333333333
C7orf20	-0.1055
APAF1	-1.7695
SLC36A4	-1.362
MYH11	4.49266666666667
NEK1	0.8088
MPP2	-0.262875
C12orf24	-2.9055
TNK2	0.5755
ZNF289	-0.15075
MATN3	-1.31257142857143
IFNGR2	0.4415
ITPR1	1.115625
EBF3	3.3975
TBC1D20	0.0685
OR10P1	0.33225
DDAH2	1.57225
SHPRH	-0.415875
STX7	-0.591
LOC554248	-2.771
BCAR1	-0.4765
ATXN3	-0.165
TRIM27	-0.32725
CDC42EP2	0.589
CHP	0.0231428571428571
SOX17	2.255125
ZNF259	-1.62166666666667
CHCHD1	0.283875
ZDHHC19	0.524
GBP2	2.8195
GARNL3	1.0135
MRC2	-0.32875
C1orf52	-1.24675
AOF2	-0.5685
LRPPRC	-0.1247
ACVR1C	-1.27433333333333
TM4SF18	1.8935
TMEM169	-0.320333333333333
PPP1R16A	-0.39825
EBF1	0.761333333333333
RRS1	-0.738
SNX2	0.38675
OR2T2	-0.047
RBX1	-0.841
ANKRD54	0.199333333333333
TSNAX	0.506333333333333
TMEM83	-1.67975
ZBTB7A	1.3095
ATM	-1.8827
LOC338328	2.62183333333333
TIE1	1.34866666666667
HIST1H3G	-0.912
PASD1	-4.75633333333333
TINAG	0.0935
PCDHAC2	0.8035
LRRC15	0.5525
WBSCR17	0.965
TFF2	-0.523
PARP2	-0.35775
NDFIP2	-0.99025
PCDHGB2	0.15
WDR60	-0.01775
MAP7D2	-1.2331
USP45	-1.4605
GSDML	-0.12825
TNS1	0.7688
PLCD4	0.76075
IQCD	0.645833333333333
SMPX	0.1845
CD9	1.9275
SRGN	-0.02425
CASP7	1.0835
INOC1	0.209666666666667
DKFZp451M2119	-1.87975
VMAC	1.319
USP53	1.42855555555556
CAMK1G	-0.63
TMEM106A	0.145833333333333
CDC20	-1.504
ACSL5	-0.559166666666667
CBWD5	-0.535875
C1orf87	-0.7565
KIAA1274	0.56525
PRUNE2	0.874928571428571
LYPLA2	-0.485833333333333
DOK6	-0.438
GPR149	-0.3765
FAM30A	1.292
TMEM129	0.52175
SLC35B3	0.84575
ACPP	0.2798
LOC200261	-1.561
SLC4A7	1.5416
CCDC40	2.165
GART	-2.13357142857143
THOP1	-1.0215
SCARB1	-1.01375
CACNA1F	0.236
TRIAP1	-0.079
SYT14L	1.289
SFRS8	0.0916666666666667
PBOV1	-0.22925
GOLSYN	1.6255
GJB7	-2.1785
CAMK2N1	1.6985
GREM1	4.83466666666667
FLJ20433	0.843
QPCT	-2.881875
PRKAG2	1.23666666666667
H2AFX	-1.3405
C6orf154	1.72175
PLOD3	-1.12625
ZBTB39	-0.324666666666667
WASF3	-0.367666666666667
DRG1	-0.46525
PRR4	0.46
SPCS1	-0.00725
KDELR3	0.316333333333333
SRP19	0.382833333333333
GABRA6	0.31925
MFSD1	0.31125
MMEL1	2.3315
PDXDC2	0.0547
BUB1	-3.28811111111111
RNF138	-1.083625
MYLPF	-0.3686
AIF1	-0.01
DYNLRB1	0.1961
HCN3	-1.65216666666667
HIST1H2AI	0.1675
MAP4K5	0.488333333333333
LASP1	0.642125
LOC130951	0.413
PLAA	0.43075
KRT6A	1.3435
C6orf117	-0.807625
ARHGAP23	-0.203
PTF1A	0.592
GPHA2	-0.8
LCE3B	0.0805
MCL1	-0.287357142857143
EHBP1	-0.466166666666667
PRNP	-0.2885625
ZSCAN1	0.765
C1orf113	1.128
FOXA3	-3.642375
NEB	-0.068
ASGR1	-4.94566666666667
CTGF	1.7615
RAB17	0.9395
MST101	0.2035
JARID1B	0.9059
USP37	0.7237
PTBP1	-0.710166666666667
PTPN7	-1.391
CDC7	-2.6255
SNX7	0.00199999999999999
ZNF335	-0.05775
CPT2	0.552
HEATR1	-1.52325
HSPC152	-0.153375
C5orf40	0.1995
PSME1	0.339833333333333
STAG3	-2.15275
TMEM154	-0.440833333333333
KLHL32	-0.263666666666667
TSGA10IP	-1.0445
SUV420H2	-0.785333333333333
SF1	0.1499
2'-PDE	0.2794375
PNLIPRP2	3.2685
TRSPAP1	0.240666666666667
NUP210	-0.298333333333333
ANP32C	-1.18916666666667
RAB11B	0.1995
ASB15	0.253
ITGB3BP	-1.6205
UBASH3A	-1.50325
YWHAB	-0.123875
TPRX1	0.04925
LY6G5C	-0.06
SLC7A2	-1.167125
CLK1	0.5214
HSD3B7	0.163833333333333
VDR	1.42275
C16orf74	-0.4205
ACE	-0.251
PSMA2	-0.122
CCDC131	-0.552125
ZNF213	0.858666666666667
EML2	-1.81675
ALS2CR13	-0.0615
GLYATL1	2.014
DSPP	-0.363
DHFRL1	-0.266125
C10orf30	0.743333333333333
SH3RF2	-0.216166666666667
LOC197322	-0.3385
DLL3	-1.90685714285714
TIGD7	0.8495
GFRA3	1
CPA1	0.405166666666667
RTN4	-0.503166666666667
PPT2	-1.766
FASLG	1.92408333333333
FOXP4	0.926875
RPL26	-0.1679
GNL3L	-1.98966666666667
FMR1NB	-0.59
CD163	6.98
SGPP2	0.76675
GIMAP2	1.244
CD37	0.399833333333333
DPT	4.991
NBLA00301	2.9225
RGS5	2.36291666666667
C9orf4	-0.171
ACTL8	-3.949
PRKAR2B	-1.533625
OPLAH	0.415333333333333
C20orf134	1.76275
SPACA5	0.35125
TBL1X	0.377333333333333
TSPYL3	-0.492
CHCHD3	-1.51825
CRKRS	-0.612
GPR65	3.2805
DFFA	-0.533625
FUT1	0.092
C6orf204	-0.610833333333333
TMEM51	-0.642
ZNF580	0.57675
CMTM2	0.5085
C20orf200	0.909
EZH1	0.726333333333333
FDX1L	-0.17075
MRPL32	-0.144
PCAF	-0.3806
ALOX15B	4.8795
CD59	0.506208333333333
CDK9	0.1815
ERP29	0.597333333333333
TTR	-5.5275
BCMO1	-0.6355
DDIT4	-0.8497
PTGDS	3.70025
C3orf63	0.0711666666666667
BST2	0.9555
CYP1A2	-0.225333333333333
C5orf25	-0.95025
STX1A	-1.55829411764706
OR2A12	0.278
SH3BP5L	-0.1255
SERINC5	0.6705
USP6	-1.1604
MRPL3	0.0546666666666667
POMP	-0.21275
INPP4B	0.26425
GMPPB	0.97725
EAPP	0.806
AHSA1	-0.45675
ABCA11	0.0365
SLC5A6	-0.183
HIVEP2	0.31975
SUMO2	-0.095375
KIAA1822L	-2.566
C11orf67	1.96125
TXK	-0.502
PHCA	-1.3076875
ICAM4	-2.83116666666667
FPGS	-0.0423333333333333
SNRPA1	-1.8825
KCNJ4	-1.23325
KIF6	-0.244
HIST1H2BG	-1.55583333333333
SLC5A5	0.34775
ZNF354B	-0.526333333333333
IL12RB2	-0.09975
C11orf76	0.342
GAL3ST2	0.8885
AIFM2	-1.09775
SYNC1	-0.086
UBL3	0.7775
PIK3CG	-1.756
NLN	-0.8397
BCORL1	0.7025
CD5L	-0.049
ZNF238	1.06966666666667
KIAA1394	-0.88425
C16orf55	-0.3916
CYP3A7	-2.74775
KRTAP3-1	-4.2115
TFDP1	-1.22166666666667
MND1	-2.66025
NODAL	-0.3528
GTPBP4	-1.21075
TUBGCP2	0.8255
SLITRK5	-1.69725
CIC	0.70025
CD79A	0.637166666666667
SAMD14	0.0398333333333334
TNPO3	-1.317
OR10G3	1.3555
OR10G8	-0.095
CCDC111	-0.005
HOXC9	0.66325
DCUN1D1	0.235
CYB5R1	2.04925
TSR2	0.47625
DAB2IP	0.2843
SLC6A5	0.059
RAB3D	0.97975
DCUN1D4	-0.0941666666666667
ERBB3	0.679833333333333
SDC1	-0.788333333333333
ATP6V1H	-0.0381666666666667
SYK	1.4965
ST20	-1.07625
C13orf30	-1.096
WDR40A	0.491166666666667
ADMR	-0.108
LOC388335	1.7285
ACSM1	-0.212
TDG	-0.5325
FLJ11235	0.36825
MRPS5	-0.715333333333333
AGPAT2	-0.1385
SLC12A1	0.0611666666666667
CYP27A1	0.5225
THAP7	-0.18875
XPO1	-0.73375
ALMS1L	0.316333333333333
C1orf2	-0.524125
ZNF777	-0.338
CAMK2A	0.904
SMC1B	-0.605625
IHPK2	-0.4576
LEMD1	-1.52075
NKD2	-0.6026
CLU	0.516928571428571
ARMETL1	0.406
PABPC4	-1.3075
CXCL12	3.21516666666667
TFAP2C	0.6433
TTTY8	0.166
ABCB10	-1.1243
ENDOD1	0.850166666666667
IDI1	-1.452
KCTD6	1.883
CCDC105	0.202
ULBP2	-1.84266666666667
ZDHHC5	0.54075
WNT8A	-0.0686666666666667
COMMD10	0.6705
KLHL12	-0.23425
GPR50	0.3655
NR5A2	0.361714285714286
OXGR1	-0.0186
EHD3	0.3075
CAPRIN2	-0.79975
KLRC3	-4.57025
SF3B1	0.443642857142857
IPO7	0.25025
ALDH1A1	0.4745
ANKRD5	0.34875
TSNARE1	0.981
DDEFL1	0.9545
RNASEL	0.908833333333333
DNAH9	-1.057
HELLS	-1.80125
TNS4	1.068
NAV1	-0.7087
KIAA1409	-0.220333333333333
C20orf26	2.71833333333333
TUBG1	-0.91075
IRX2	4.5105
CNGA4	0.3745
MGC50559	1.38283333333333
OR4K17	0.682
TM2D2	0.436916666666667
FAM32A	0.3915
TXNDC14	-0.0875
CCBL1	0.006
ANK1	-3.054
PRSS23	-1.04775
PPM1L	0.844
SPATA20	0.0355
APCS	0.4585
C14orf122	-0.726
PSMB5	-0.4085
C6orf10	0.134
SETDB2	0.785833333333333
SPNS3	-1.442
SGMS2	1.23183333333333
MXD3	-0.6165
MON2	0.1768
CARTPT	0.74525
HNF4A	-1.0476
