Hybridization REF	TCGA-A8-A06O-01A-11R-A00Z-07
FAHD2B	-1.0695
HMHA1	0.4555
HACL1	-0.4905
RAD23A	0.423666666666667
FAM83B	-2.49025
PPP5C	0.184666666666667
RNASEH2C	-0.338125
C9orf153	-0.56325
SCAMP4	0.5065
GHITM	0.7512
NDUFB7	0.7575
ADCYAP1	-0.2735
SP110	1.65483333333333
MAP3K7IP2	0.30025
DHH	0.251
AGRN	-0.149928571428571
WDR33	0.277666666666667
CEP290	-0.0616666666666667
PRPS1L1	-1.2085
KLRA1	0.338
GPR97	-0.5265
CHD7	1.13775
TLR10	1.06325
SLC30A8	2.9155
HIC1	1.24566666666667
IAPP	0.7395
RXFP4	0.2505
GP1BB	0.70375
SHQ1	-0.158
NKX2-3	0.167833333333333
API5	-0.5995
FTHP1	-0.3835
MOV10L1	0.67
TRIM6-TRIM34	1.30516666666667
ADHFE1	-0.32
FAM117A	-1.083
DDI1	0.1075
CDON	-0.752333333333333
TRIM73	-0.5325
IGKC	3.9825
MMP14	-1.2895
DYNC1LI1	0.048125
C11orf66	0.3665
TRBV3-1	-1.22625
FASTKD5	0.1605
BIVM	-1.3235
LHX4	0.6845
CXCL2	-1.3024
RAB2B	-1.12283333333333
IZUMO1	-0.87875
MAP3K15	-2.408375
FAM19A2	1.95783333333333
ZC3H8	-0.305166666666667
ZMAT1	1.92725
SPINK5L3	-2.89975
SLC10A6	0.74
APPL2	-0.2835
CARD10	-0.105
LOC402176	-0.817
EEF1D	3.0094
RAB6A	-0.4597
C12orf5	-0.775
PAPOLG	-0.52475
MSRB2	0.8095
BCR	0.341277777777778
PUS3	-0.68975
TIAM2	-0.58325
ZNF317	-0.100833333333333
CHD2	-0.154928571428571
FZD5	-2.49090909090909
NUDT8	-1.14525
ZNF763	-0.493
PRC1	-0.801444444444444
ABCB9	0.869
SPATA3	0.2535
TRAK2	-0.219125
STAB1	2.882125
LRRTM2	-0.0921666666666667
psiTPTE22	0.8895
DBI	0.959
SERPINA11	0.16775
NAT5	0.5195
C20orf58	-2.49825
RPS6KA4	0.0893333333333333
FLJ90650	0.88975
TGFBRAP1	-0.01175
CHRDL2	-0.9715
FAHD2A	-1.40516666666667
CNTN1	-0.5855
BBS4	0.3361
TMEM181	-0.00525
MINPP1	-0.2935
MPHOSPH6	-0.797583333333333
HOXC10	2.2329
ITPKB	0.72225
CLPTM1L	0.1845
MEOX2	0.592666666666667
ATP6V0C	0.68375
PRPF8	-0.472333333333333
TMC5	1.427
FKBP3	-0.3915
PLEKHB2	-0.0935
OR4D6	0.417
ZNF544	-1.5953
D2HGDH	0.148125
RPL18A	-0.0542
HEL308	-0.561375
MPP6	-2.9825
TCERG1	-1.08425
KRT16	-1.93583333333333
KLF17	-0.52
KLF5	-2.697875
CDR1	2.386125
VCX3A	-3.379
FBLN2	1.758
C14orf104	-0.388
HBE1	-4.3764
OR4S2	0.8205
C1orf108	-1.22766666666667
ROBO4	3.549
CPEB4	1.68825
C11orf80	0.680666666666667
BCKDHA	1.46666666666667
MYOC	1.80425
GIF	0.332
CKMT1A	1.2375
RPL3	0.5943
THBS1	1.421125
APOO	-1.0445
ARMCX1	-0.61325
HSZFP36	0.766
SNAPC5	-0.10125
EIF4ENIF1	1.61375
ZNF433	0.1535
TNFRSF21	-1.221375
TMPRSS7	-0.18
SPATA18	0.4648
HPDL	-2.479
MKL2	1.811
TBX3	1.765
C21orf93	0.3694
DAXX	-0.1985
ELMO1	0.49375
RGS13	0.714166666666667
TAF11	-0.83025
UNC13A	-2.189875
LOC653314	0.4915
ORC3L	-0.343
IMAA	-1.8065
TARBP2	-0.47275
CABIN1	-0.0073
TRIOBP	0.458875
HIST1H2AC	1.084875
RGS22	4.27283333333333
NCOA1	0.345
IL25	0.8195
SNCG	2.4425
GPR6	0.6965
AMDHD1	-3.173
CHEK2	0.130375
C6orf142	-1.14
DRD4	0.66925
C14orf68	-1.32475
GDF11	-2.37625
SEMG2	-0.0845
CD247	-0.6575
CDAN1	0.30875
RBMX2	-0.149166666666667
TGS1	1.23325
OIT3	-0.28
SYF2	0.0045
MCM4	0.124375
PKHD1L1	0.32025
CEP192	-0.536833333333333
IFT88	0.10275
RPL9	0.0613571428571428
RAB32	0.059625
DDX43	-2.14275
P2RX2	0.280333333333333
OR5D18	0.699
UBE1	0.0545
SLC24A1	0.47225
ARHGAP5	0.1395
CETP	0.43125
KIAA1731	-1.05416666666667
SLC9A4	0.193
PTPN6	1.06175
BAHD1	0.3245
GRIK3	1.494
CACNB2	-0.4002
PDE10A	-1.00875
DGCR14	0.456
PCDHB9	-0.7295
RHOQ	-0.243833333333333
MAP3K4	-0.28775
KTI12	-0.456666666666667
RPL23AP13	-1.42025
GNG11	-0.99475
CLCN3	1.144
GPAM	0.00549999999999999
VSTM2A	0.4225
SLAMF7	3.02766666666667
INTS2	-0.8545
PPP2CA	0.092
LRP12	0.236333333333333
SEC14L2	1.47833333333333
DKFZP586H2123	0.61675
MC3R	0.091
CIRH1A	-1.5815
HIST1H2AB	1.82066666666667
POLH	-0.81225
MGC16703	-2.13233333333333
SNAPC2	-0.5085
FILIP1L	0.35775
RASGRP4	0.492
LRRC1	1.30925
GAS1	-0.623
PRAC	-0.27675
DGKA	-1.1815
NT5C3	-0.552
PEG3	-1.89883333333333
NADK	0.37575
PRR17	0.11325
LOC374569	-0.34675
SGSH	0.537166666666667
NLRP8	-0.135
GALT	-0.1852
MCF2	-1.37
ZNF263	1.012
TACSTD1	0.5155
TYR	-6.3211
ATP6AP2	0.76625
RNUXA	-0.3145
ABHD10	-0.1174
GDPD2	-1.377
SLC35C1	-0.93
UBE2A	0.2135
HERC5	-0.042
FAM112B	-4.07766666666667
FBXL16	0.81725
DKFZP434A0131	0.00125000000000001
ELA3A	-2.4735
RBM41	-1.303125
HAO2	-0.099
RNH1	0.183875
SHANK2	1.3565
OSBP2	-0.054
DAK	-0.166
C3orf58	-0.82
TCL1B	-0.6395
KBTBD2	-0.644125
SUGT1L1	0.049
UBE2E2	0.41
MYL9	2.199375
CDC23	-0.503
PBXIP1	1.3636
CXorf40B	0.638
NBL1	2.46675
RTBDN	0.424
RAB11FIP5	-0.062
TTTY13	-1.032
SCOTIN	0.51525
SOHLH1	-0.904833333333333
CDKN1A	-0.286571428571429
NCK1	-0.04975
ZNF550	-2.96375
SAPS3	0.714166666666667
SPIN3	-0.930833333333333
MAGEE2	0.0705
MIS12	-0.913
OR8H2	0.2165
KIAA0774	-1.92566666666667
UNC5D	-2.103
CUL7	-0.869666666666667
LIPC	-2.8535
DIO1	4.1215
C20orf11	0.642
CTRL	-1.00425
HS3ST2	4.18525
PAK4	1.45316666666667
CCRL1	1.80625
RNF10	0.122875
ZNF567	0.01175
ZNF660	-1.451
TCEAL3	0.9005
MAGOH	-0.550833333333333
CENPB	0.011
C19orf7	0.467625
LOC388965	0.25825
ZCCHC13	0.4385
JMJD1A	-2.142
HIST1H4H	2.2955
TBRG1	-0.917
GPC3	-4.679625
TAF1C	-0.92025
EBNA1BP2	-0.373
CIAPIN1	-0.47475
PDGFRA	-0.691944444444445
CSTB	-1.09225
CENPI	-1.53416666666667
GTF2E2	-0.5255
RPP21	0.3205
CCNF	-0.637333333333333
KCNQ3	0.231
FAM79A	0.70025
SLC22A12	0.607
NOVA1	-1.28933333333333
FZD3	0.2587
AKAP8	-0.25175
SOCS5	-0.577375
CFDP1	-1.2015
DLG5	1.288
PGM5	-0.0176666666666666
C1orf144	0.0180833333333333
HDAC10	-1.165
RND2	-1.5945
C20orf199	-1.42975
RNMT	-0.508875
SLURP1	1.984625
ASTN1	-0.781625
SH3BGR	1.03
MYCL1	0.754125
ZHX1	1.62483333333333
CENPK	-1.84325
FOSB	2.6991
LOC643406	0.372125
C2orf59	-1.688875
TMEM135	0.05025
SLC27A2	-1.88775
KRT33A	2.8875
OVOL1	0.852875
PAMCI	-3.20833333333333
S100A7	-2.152
ZNF789	-0.6945
HARS2	0.156
RPL23A	-0.961666666666666
TCF23	-0.0205
UPF3B	-1.616
C17orf78	-0.004
HLA-DOB	0.6665
C14orf142	0.1185
TEKT5	1.77283333333333
DMWD	0.6785
POLD1	-0.794
GSCL	0.1305
CALD1	-0.5433
SCRT1	0.2185
AIG1	0.6625
UNC84B	0.76875
ZNF404	-1.92825
TMED6	-3.86875
KIAA1462	0.4485
LRRC27	1.80666666666667
PYGO1	-0.1285
PIGU	0.119833333333333
ALAS2	-3.648
WRNIP1	-0.58675
CNNM3	0.434
ZNF2	-0.4635
ST3GAL5	-0.990166666666667
MRPL23	-0.52625
TSSK6	-0.2025
PSMA6	0.01475
C16orf70	-0.18525
KIAA1602	-0.29875
ALMS1	-0.360166666666667
DCN	2.57
TMEM132D	-1.24125
SUCLG2	0.776
ABHD14A	1.23525
DEXI	0.494666666666667
AMPD2	-0.850333333333333
IFNAR2	-0.3985
CYB5A	3.841
TLOC1	0.81805
NXF5	-0.826333333333333
NRBF2	-0.128625
KCTD3	1.61525
ITGAE	-0.525666666666667
SLC30A3	-2.0265
ZRF1	-1.13
IFRD2	0.012375
XAB1	-1.252
PYCR2	0.439333333333333
SERPINB3	-5.2195
TMLHE	-0.874
GEFT	-1.47875
ABCA5	0.873125
EMR4	-0.002
TSFM	-0.308
HIST3H2BB	0.81375
ARHGEF19	1.10575
TSPAN17	0.745166666666667
ABCC8	0.779
MAP1S	0.457833333333333
C22orf36	1.315
BNC2	-0.419285714285714
HIST1H4A	-0.43375
NDUFS3	-0.433
WDR3	-0.798333333333333
XKR4	-1.0645
TTC33	-0.294142857142857
STMN2	4.79775
CPN2	-0.996833333333333
HSPC105	-2.221
PCOLCE2	-1.46325
C3orf55	0.5775
KLHDC9	3.6305
TBC1D23	0.171875
ATXN2L	-1.191
MAP2K3	-0.42825
SCAP	0.86225
ZNF486	-1.35566666666667
C20orf96	-0.15775
NARS	-0.07925
ADAMTSL1	-1.11664285714286
PRCC	0.725333333333333
CCDC126	0.09475
ZNF675	-1.55875
CALCOCO1	0.3145
ANKRD43	0.12475
CWF19L2	-0.937166666666667
ZBTB32	1.7315
BRAF	-0.635
ODF4	-0.00600000000000001
MGC14376	1.0625
HORMAD1	-2.61316666666667
AAK1	0.0159166666666667
PEBP1	0.862416666666667
TNFSF5IP1	0.111833333333333
DKFZp564N2472	0.4845
RMND1	2.7855
IGKV1-5	4.95475
COL1A2	2.21033333333333
SERPINA5	0.486875
AANAT	0.7465
C19orf21	0.0235
GEMIN5	-0.3375
UBR4	-0.0931666666666667
LTBP3	0.6525
AMHR2	-2.34266666666667
PROCR	-2.32475
MYBBP1A	-0.248
C20orf39	-0.1165
ZNF697	-0.37675
PASK	-0.3154
ZNF776	0.801166666666667
RFXDC2	-0.183
KIAA0467	-0.17425
C10orf96	-1.23525
ZNF503	-0.5895
GULP1	-2.17533333333333
KCNE4	2.18783333333333
DKFZp434K191	-0.311125
LOC196913	-0.401
BHLHB4	0.6905
CH25H	0.6805
LOC81691	-0.0835
ALPL	0.0542857142857143
COL12A1	0.933625
FOLR3	-2.73316666666667
GPR123	-0.09075
TRIM62	-0.0697857142857143
ABLIM1	1.0315
MAST3	-0.798
RHBDD1	0.311666666666667
LOC338809	-0.0745
RYBP	-0.1575
TTC26	-0.634875
ZNF22	-0.910166666666667
ISCA2	0.23975
RDM1	-0.8825
PIGM	1.1625
GNB3	-1.31
ACTR2	-0.42
HMGB1	-0.20985
EDG1	1.87566666666667
SOAT2	-3.53575
OR10AD1	0.643
RAP1GDS1	0.377416666666667
LCE1F	0.3375
ESM1	-1.713125
RCN3	1.9355
CREBL1	0.0615
DBNL	-0.176333333333333
PTGER3	2.24875
USP30	0.4655
BCL2L12	0.393166666666667
KIF26B	1.759
ZNF416	0.80425
ZNF225	0.065
C17orf70	1.039
ZNF554	0.76975
RAE1	-0.869
TNIK	-1.18083333333333
ACTN3	0.4925
MGC45922	0.874
CCNA1	-2.15183333333333
RYK	0.503
IL26	0.0145
LRP3	1.2955
QARS	0.40975
SOX7	0.5205
BID	-0.7565
OR2S2	0.5585
CXCL14	4.70975
C11orf47	-0.452
MGC29891	0.675
HSPB8	1.5575
PRDM14	-1.399
NUFIP2	0.392
MNAT1	0.104625
ZDHHC2	-0.08375
MBNL2	-0.8095
ADD3	-0.154875
CSNK2A1P	-0.57475
KLK6	-3.00783333333333
TMEM111	0.9585
KIAA1279	1.14375
NUBP2	0.822833333333333
RAB42	-0.42875
ID3	-1.3314
TM9SF1	0.03225
MDP-1	-0.39175
POU4F2	0.611
IQCK	0.904
C16orf14	0.06775
CAPN3	-1.256375
FAM43B	-0.06225
RECQL	-0.96325
AP1G1	-0.588071428571429
CTNNBL1	0.2115
ECHDC1	-2.28
SMARCC1	0.4558
FOXQ1	-1.679
GNAI3	0.223666666666667
POLG2	-1.20625
CD4	1.481125
ITLN1	0.29375
EBI2	3.6375
IRF1	0.951
PTPRE	1.1895
PTK2B	-0.6005
NXNL2	-1.1605
SOX4	-0.273166666666667
TSPAN3	0.596666666666667
SH2D1A	-2.89583333333333
C8orf58	-0.897833333333333
USP20	-0.74375
DUSP22	-1.1025
CALB1	-2.959
L3MBTL2	1.52341666666667
MCRS1	-0.097
TMEM118	-0.346
C18orf8	0.330833333333333
FLJ10241	0.6355
GJA12	0.336
PKD1	-0.252833333333333
ZFP3	0.293
JAM3	-1.091875
LAPTM4A	0.4214
DIRC2	0.537
KIAA2022	1.41216666666667
MYOM1	0.5555
TRPM8	-2.471
MOP-1	1.25525
PHKG2	-0.11175
ZNF650	0.202625
KIAA1522	1.467
PSG8	-2.40716666666667
DDX19B	-0.103
MOBKL1B	-0.90825
DIAPH2	-0.61325
PTPN12	-0.72675
CLN8	0.3349
CRYZL1	0.0213333333333333
CRY2	0.06325
FCGR2B	4.29583333333333
PNPLA4	-1.895125
ZNF454	0.205
DKFZp434B1231	-0.24475
CLDN11	0.5355
RFWD2	0.6495
CIB2	-1.4565
MXRA8	2.951625
HRK	0.91725
MAML2	-0.75975
C4orf31	-0.7775
C6orf192	-0.30225
COG6	-0.181875
FAM5B	-0.87925
NFATC1	-0.477
SEPT10	-1.61375
SCYL1	-0.3963
RPP40	0.42875
SCOC	0.5525
KIAA1450	-0.531
CTDSPL2	-0.121
TBX5	1.379
NAPG	-0.137
RHD	-5.05425
C14orf45	1.14216666666667
ZBTB22	0.858
PLCG1	-1.601
ANKRD10	-1.063625
AQP7P2	2.25375
TAGLN2	-0.121333333333333
HTR2C	-0.8925
SLC16A7	-0.910666666666667
C17orf83	-0.5445
TSGA14	-0.681833333333333
MDH1	-1.11825
PPP3R2	-0.1572
DCBLD2	-2.02464285714286
RBM33	-0.93375
DPH3	-1.901
SYT10	-1.75783333333333
FMO4	1.079
THYN1	-1.215
DRD5	-2.49
OTOR	0.946625
PGRMC2	0.7228
KATNAL1	-0.27975
PAQR6	-1.33125
UBE2I	-0.70025
C14orf28	0.28975
C8orf70	1.39275
FLYWCH1	-0.173875
ANGPTL3	-1.58825
GLRX2	0.127833333333333
ATP11A	-1.06428571428571
ARL5B	-0.207
MUC16	-2.976
SLC25A5	-0.0785
ACRC	-0.44725
MYO1C	-0.00787499999999999
FAM89B	0.626833333333333
FAS	0.267625
KIFAP3	1.067
GLRA2	0.484
BTN3A2	-0.4833
CNKSR3	-2.04275
CSTF3	-0.156
ARPM1	0.043
KIAA1530	0.334
C9orf150	0.2705
PRKCI	-0.10025
tcag7.1015	-0.84525
SOD3	-0.70275
ZNF574	0.84925
CYP21A2	3.1875
RPL12	-0.70575
COMMD2	-1.14475
WIZ	0.3535
LOC344405	-2.269
ALDH4A1	-0.145
CRYAB	3.19825
COPA	0.630633333333333
PCDHGA7	0.5225
KIF11	-0.934333333333333
RASD2	1.21775
SLC26A3	0.34
ZNF175	-1.442
JAKMIP2	-1.744125
C8orf4	-1.09116666666667
PTHLH	-0.26775
SLC40A1	2.13975
OR7D4	0.539333333333333
PCDHB17	-0.436
CD36	4.553
C6orf203	0.4863
PRKG2	0.038
LOC400566	-0.94225
ANAPC13	0.41725
SLCO3A1	-1.19725
ZNF692	-0.9095
FANCL	-1.6315
SH3GLB1	-0.13
C12orf61	0.1225
KBTBD6	-0.538
SUPT5H	0.8845
XRCC6	0.4277
HUS1B	-1.4497
FAM133B	-0.325357142857143
LOC728276	-0.579
KCTD18	0.28725
SOS2	0.5245
CCDC99	-1.20875
C1QTNF5	3.714
NNAT	2.16516666666667
USP16	0.184
LARS	-0.284625
ZBTB2	1.2655
ABO	0.012
TRAF3	-0.716
GALNT5	-3.34
NAP5	0.393125
ALG14	0.616833333333333
KIAA0515	-0.144115384615385
WDR75	-1.38783333333333
TEX261	-0.09625
LY86	1.3865
LOC389072	-1.739
FLJ13611	-0.17825
MRGPRX2	0.633
SNRPA	-0.24125
OR2G2	0.218
GPRASP2	-0.31825
C7orf42	0.2948
C9orf163	-0.3975
CYP11B2	0.538
FCRL3	0.566333333333333
PRDX1	0.861
FGB	-6.32966666666667
COX17	0.844333333333333
C16orf33	0.58
PIWIL1	0.2355
FOLR1	-3.1735
KIAA0082	-0.839
FREQ	-1.46416666666667
TMCC2	-1.67783333333333
TCF12	-0.015
ZNF721	0.15375
FAM130A2	0.666
POU4F1	-2.49475
SNRPF	-1.01025
SGIP1	0.6415
ZNF641	0.745
EMG1	-0.26325
PRRG4	0.691
HIRA	-2.85175
MYNN	0.620833333333333
AEBP2	-0.338833333333333
TBXA2R	0.225666666666667
ISL2	-1.32233333333333
PCDHB11	-0.845
RNF144A	-0.491375
MARCH5	1.059
DULLARD	-0.467666666666667
DCLRE1B	0.0658333333333333
ITGA8	0.0485
TP73	-0.154
PRKCD	1.91375
NDUFB4	0.21
ATP13A4	1.186375
ANTXR2	-0.9115
COL4A3	-0.7995
MYO10	-2.6149
SLC6A18	0.46575
PEX1	-0.03375
TMEM74	-1.21683333333333
RBM19	0.79325
TAPBP	0.26865
RUNX1	0.422
MID1	-1.49816666666667
GPR64	-1.87766666666667
RASEF	2.69225
GABRG1	0.0935
MYO16	-1.1975
DBF4	-1.62083333333333
TSHZ2	3.278
RIPK2	0.961375
PPTC7	0.253333333333333
KIF4B	-0.38
LRRC31	0.060875
ZNF540	0.8595
EFNB3	-0.464166666666667
LOH12CR1	0.086875
STON2	-0.664333333333333
GLP1R	0.536
CSTF2T	-0.727125
IREB2	-1.18425
GRSF1	0.59475
PDCD7	-0.255
LRRC43	-0.106
CNR1	-0.129
IL1F7	-0.7755
C12orf64	-0.96925
FAM69B	-2.28475
NR2E1	-2.28416666666667
MS4A6A	3.1836
FTL	0.2194
C7orf36	-0.4055
PCLO	1.7736
DYRK2	0.134833333333333
ARIH2	0.561875
SAMD7	0.3295
SCNN1D	-0.37875
SLC32A1	-0.615875
C22orf25	0.297666666666667
MRPS18A	-0.3975
GPR112	0.4585
EARS2	0.15
ERN2	0.357
ATPBD3	0.8805
PRH2	-1.205
CDKN2D	0.971
PGLYRP2	2.66025
TRIM40	0.05325
SEC14L3	0.0766666666666667
SLC22A1	-0.223
BTN2A3	-0.0465
RASA4	0.04975
CCNL2	-0.731333333333334
MYBPC3	0.6615
GJA4	3.39775
CDC42SE1	0.765875
TRPV2	-0.99175
MYPN	-4.24855555555556
SIM1	0.5145
CDADC1	0.0657499999999999
ZFHX4	0.72425
NIBP	2.687
ADAMTS19	-2.9005
ABTB2	-1.26275
TSPYL2	-0.89525
EIF2S3	0.1472
SOX30	0.19475
AP2A1	0.189666666666667
DKFZP564O0523	-0.306166666666667
LOC285398	0.31575
CDH18	-6.47875
CHL1	1.37025
GATS	-0.425
TBC1D2B	0.276333333333333
OR1J1	-0.297
GSN	0.949166666666667
DPCR1	0.141
GARNL4	-0.6118
SMARCA5	-0.71525
PLEKHG3	0.625166666666667
ZBTB45	1.2195
FRMD6	-0.558333333333333
PLS1	0.779333333333333
DGKZ	-0.317333333333333
EFNA1	0.7982
WDR85	-0.829375
ANK2	-0.09225
PAGE4	-0.468166666666667
SENP6	0.3455
AKR7A2	0.475833333333333
FKBP10	-2.083
VEGFC	-2.3275
LARP1	0.504
SRBD1	-0.6705
ITGB6	0.41575
SLC1A2	0.780571428571428
INVS	-1.136
MPO	0.36025
MOBKL3	0.0514
CUTL2	-1.2105
KLK2	-0.0885
VIM	-1.30575
REG1B	-0.0855
PCDHGC4	0.0735
C3orf34	-1.25366666666667
SUMO3	0.422333333333333
CST9L	3.75825
MLL4	0.209
SPR	1.08116666666667
SAMD9L	0.76775
ABCE1	-0.3295
SUPT3H	-1.67683333333333
ACTBL1	2.04775
ADAMTS4	0.43
SLIT3	2.8795
RHEBL1	-1.772
NPM2	-1.65475
MAN1C1	1.183375
KIAA1856	0.606916666666667
HSPA6	1.34325
LOC388152	-0.318
C10orf140	1.567
ZDHHC12	-0.412
LIN7A	-2.0853
PHC2	-0.0865
SPHK1	-0.976
TRIM26	0.6069375
FAM83E	-0.119
C18orf24	-1.0625
ZNF578	0.445
ORAI1	-0.5685
RUVBL1	0.318166666666667
C7orf20	-0.523833333333333
APAF1	-1.793
SLC36A4	-2.128
MYH11	2.98366666666667
NEK1	0.3071
MPP2	1.67325
C12orf24	-2.137
TNK2	0.881
ZNF289	-0.2765
MATN3	-0.978285714285714
IFNGR2	0.598333333333333
ITPR1	-0.815375
EBF3	3.2916
TBC1D20	0.6118
OR10P1	0.50325
DDAH2	0.36275
SHPRH	-0.107875
STX7	-0.214
LOC554248	-1.7245
BCAR1	0.386
ATXN3	-0.462583333333333
TRIM27	-1.074
CDC42EP2	-0.471
CHP	0.984857142857143
SOX17	1.54125
ZNF259	-1.60966666666667
CHCHD1	0.644125
ZDHHC19	0.05
GBP2	1.3825
GARNL3	0.393
MRC2	-0.25325
C1orf52	-0.63925
AOF2	-0.497166666666667
LRPPRC	-0.3461
ACVR1C	1.2525
TM4SF18	1.819
TMEM169	-0.722833333333333
PPP1R16A	1.805125
EBF1	1.05033333333333
RRS1	1.89633333333333
SNX2	-0.0095
OR2T2	0.1305
RBX1	0.005
ANKRD54	1.02666666666667
TSNAX	0.854
TMEM83	-1.961
ZBTB7A	1.15775
ATM	-1.63181818181818
LOC338328	2.82833333333333
TIE1	0.899333333333333
HIST1H3G	0.7295
PASD1	-4.33566666666667
TINAG	0.95525
PCDHAC2	0.7765
LRRC15	-0.516
WBSCR17	-1.04325
TFF2	-0.776
PARP2	-1.267
NDFIP2	-0.843375
PCDHGB2	-1.0485
WDR60	-0.12575
MAP7D2	-1.274
USP45	-1.375
GSDML	0.1615
TNS1	0.2314
PLCD4	1.58425
IQCD	-0.2145
SMPX	-3.46525
CD9	2.0215
SRGN	0.84425
CASP7	1.40975
INOC1	0.360333333333333
DKFZp451M2119	-2.245125
VMAC	1.7695
USP53	0.2523
CAMK1G	-0.474
TMEM106A	0.9025
CDC20	-1.1423
ACSL5	0.107333333333333
CBWD5	-0.474125
C1orf87	-1.38133333333333
KIAA1274	0.0635
PRUNE2	-2.30284615384615
LYPLA2	-0.000666666666666665
DOK6	-1.39833333333333
GPR149	-0.32575
FAM30A	3.1795
TMEM129	1.1935
SLC35B3	0.1905
ACPP	-0.9581
LOC200261	-0.7725
SLC4A7	3.4447
CCDC40	1.98225
GART	-1.08625
THOP1	-0.55425
SCARB1	-0.4955
CACNA1F	0.07125
TRIAP1	-0.282166666666667
SYT14L	0.67
SFRS8	-0.323
PBOV1	0.212
GOLSYN	4.098
GJB7	-0.925
CAMK2N1	1.11866666666667
GREM1	0.8275
FLJ20433	0.6655
QPCT	-4.066625
PRKAG2	1.00633333333333
H2AFX	-0.6415
C6orf154	-0.8175
PLOD3	-1.16825
ZBTB39	-0.894833333333333
WASF3	0.819666666666667
DRG1	0.6925
PRR4	-1.118
SPCS1	-0.6445
KDELR3	-1.3745
SRP19	-0.294333333333333
GABRA6	0.054
MFSD1	0.64175
MMEL1	3.1075
PDXDC2	0.714
BUB1	-3.04744444444444
RNF138	-0.8925
MYLPF	-0.681666666666667
AIF1	0.494666666666667
DYNLRB1	0.5011
HCN3	-0.870333333333333
HIST1H2AI	1.552
MAP4K5	0.293833333333333
LASP1	0.7525
LOC130951	0.413
PLAA	0.187875
KRT6A	-3.2195
C6orf117	-3.595875
ARHGAP23	-0.6685
PTF1A	-0.311
GPHA2	-0.36775
LCE3B	0.404
MCL1	0.212857142857143
EHBP1	-1.08408333333333
PRNP	-0.113625
ZSCAN1	0.519
C1orf113	1.92816666666667
FOXA3	-3.673875
NEB	1.0575
ASGR1	-4.64983333333333
CTGF	1.372
RAB17	1.1195
MST101	-0.012
JARID1B	0.4312
USP37	0.629
PTBP1	-0.0323333333333333
PTPN7	-0.194833333333333
CDC7	-1.2335
SNX7	0.07
ZNF335	0.32325
CPT2	0.178
HEATR1	-0.446
HSPC152	-0.174375
C5orf40	0.12125
PSME1	-0.251333333333333
STAG3	-1.526
TMEM154	-1.12033333333333
KLHL32	0.0198333333333333
TSGA10IP	-1.7955
SUV420H2	-0.2235
SF1	-0.5825
2'-PDE	-0.3824375
PNLIPRP2	2.8755
TRSPAP1	-0.685833333333333
NUP210	0.153
ANP32C	-1.858
RAB11B	0.139333333333333
ASB15	1.0435
ITGB3BP	-1.38425
UBASH3A	-1.00525
YWHAB	0.315875
TPRX1	-0.0195
LY6G5C	-0.274125
SLC7A2	-2.84375
CLK1	0.1464
HSD3B7	0.264333333333333
VDR	1.37775
C16orf74	-0.03125
ACE	0.625333333333333
PSMA2	-0.263
CCDC131	-0.676625
ZNF213	1.31866666666667
EML2	-1.28125
ALS2CR13	-0.224
GLYATL1	0.245
DSPP	-0.282
DHFRL1	-0.34075
C10orf30	-1.3165
SH3RF2	0.116833333333333
LOC197322	-0.0496666666666667
DLL3	-2.03875
TIGD7	-0.181
GFRA3	0.18825
CPA1	0.333166666666667
RTN4	0.609166666666667
PPT2	-2.21683333333333
FASLG	2.35058333333333
FOXP4	-0.139375
RPL26	-0.7651
GNL3L	-1.43916666666667
FMR1NB	-0.688666666666667
CD163	7.58725
SGPP2	0.77025
GIMAP2	0.54475
CD37	1.30333333333333
DPT	3.58958333333333
NBLA00301	1.6075
RGS5	1.30916666666667
C9orf4	0.1765
ACTL8	-0.4815
PRKAR2B	0.173875
OPLAH	1.78233333333333
C20orf134	3.03625
SPACA5	0.288
TBL1X	0.0791666666666667
TSPYL3	-0.751
CHCHD3	-0.753
CRKRS	0.197
GPR65	4.987
DFFA	-0.8305
FUT1	1.12375
C6orf204	-1.14766666666667
TMEM51	-0.76325
ZNF580	1.0865
CMTM2	-0.01125
C20orf200	-0.102
EZH1	0.8135
FDX1L	0.017875
MRPL32	-0.2715
PCAF	-1.1403
ALOX15B	1.84366666666667
CD59	-0.324041666666667
CDK9	-0.11075
ERP29	-0.410166666666667
TTR	-5.92
BCMO1	-0.272
DDIT4	-0.4973
PTGDS	2.561
C3orf63	-0.582166666666667
BST2	2.181375
CYP1A2	-0.161166666666667
C5orf25	-0.36325
STX1A	-1.51888235294118
OR2A12	-0.047
SH3BP5L	0.545
SERINC5	2.487
USP6	-1.0124
MRPL3	-0.0221666666666667
POMP	-0.00462500000000002
INPP4B	0.434625
GMPPB	1.3665
EAPP	0.55525
AHSA1	0.3275
ABCA11	-0.415
SLC5A6	-0.57825
HIVEP2	0.82825
SUMO2	-0.358125
KIAA1822L	-1.63133333333333
C11orf67	0.6465
TXK	-0.29075
PHCA	-1.32975
ICAM4	-2.50783333333333
FPGS	-0.1895
SNRPA1	-1.48225
KCNJ4	-1.07275
KIF6	-0.7694
HIST1H2BG	1.21483333333333
SLC5A5	0.51975
ZNF354B	-0.829
IL12RB2	0.66525
C11orf76	0.265166666666667
GAL3ST2	0.1065
AIFM2	-0.349375
SYNC1	-0.33475
UBL3	-0.242875
PIK3CG	-1.226
NLN	-0.8664
