Hybridization REF	TCGA-BH-A0DQ-01A-11R-A084-07
HEATR1	-1.548
HSPC152	0.182875
C5orf40	0.00575000000000001
PSME1	0.3595
STAG3	-2.30325
TMEM154	0.817833333333334
KLHL32	-1.02616666666667
TSGA10IP	-2.0345
SUV420H2	-1.11783333333333
SF1	-0.3954
2'-PDE	0.8220625
PNLIPRP2	0.9645
TRSPAP1	-0.083
NUP210	-1.34983333333333
ANP32C	-1.85733333333333
RAB11B	0.302833333333333
ASB15	-0.0745
ITGB3BP	-2.05425
UBASH3A	-1.383
YWHAB	0.564375
TPRX1	-0.292
LY6G5C	0.224
SLC7A2	1.079875
CLK1	0.4458
HSD3B7	0.584166666666667
VDR	3.123
C16orf74	0.40925
ACE	0.78725
PSMA2	-0.756666666666667
CCDC131	0.141875
ZNF213	0.596333333333333
EML2	-0.58
ALS2CR13	0.024
GLYATL1	-0.38225
DSPP	0.073
DHFRL1	-0.323125
C10orf30	-1.07883333333333
SH3RF2	-0.272666666666667
LOC197322	-0.947666666666667
DLL3	-2.54625
TIGD7	0.71325
GFRA3	0.06525
CPA1	0.492666666666667
RTN4	0.723833333333333
PPT2	-1.039
FASLG	2.28916666666667
FOXP4	1.046875
RPL26	-0.4536
GNL3L	-0.673833333333333
FMR1NB	1.77266666666667
CD163	7.03675
SGPP2	-0.037
GIMAP2	0.80675
CD37	0.4355
DPT	4.62941666666667
NBLA00301	2.34625
RGS5	4.35958333333333
C9orf4	0.0125
ACTL8	-4.53683333333333
PRKAR2B	1.228
OPLAH	0.323833333333333
C20orf134	1.62625
SPACA5	-0.03025
TBL1X	-0.631
TSPYL3	0.839
CHCHD3	-1.067
CRKRS	0.572833333333333
GPR65	4.956
DFFA	-0.569125
FUT1	0.7995
C6orf204	0.24
TMEM51	0.652
ZNF580	-0.4995
CMTM2	0.997
C20orf200	-0.3445
EZH1	0.437
FDX1L	-0.664625
MRPL32	-0.299
PCAF	-0.3331
ALOX15B	3.94133333333333
CD59	0.891375
CDK9	1.117875
ERP29	0.5545
TTR	-6.48375
BCMO1	0.575
DDIT4	-0.7173
PTGDS	2.421
C3orf63	0.0845
BST2	1.74925
CYP1A2	-0.449666666666667
C5orf25	-1.27325
STX1A	-1.56605882352941
OR2A12	-0.039
SH3BP5L	-0.121
SERINC5	0.443875
USP6	-0.6298
MRPL3	-0.712833333333333
POMP	-0.212125
INPP4B	0.687375
GMPPB	0.6025
EAPP	0.26675
AHSA1	-0.439
ABCA11	0.636
SLC5A6	-0.95525
HIVEP2	0.822
SUMO2	0.14925
KIAA1822L	-1.18283333333333
C11orf67	0.882
TXK	-0.122375
PHCA	-0.03225
ICAM4	-3.10266666666667
FPGS	0.576
SNRPA1	-1.1185
KCNJ4	-1.23325
KIF6	-0.6788
HIST1H2BG	-0.262666666666667
SLC5A5	0.154
ZNF354B	-0.575333333333333
IL12RB2	-0.2685
C11orf76	-0.113333333333333
GAL3ST2	-0.3995
AIFM2	0.161875
SYNC1	-0.1305
UBL3	0.51875
PIK3CG	-0.7585
NLN	-1.3153
BCORL1	0.75675
CD5L	-0.079
ZNF238	2.60433333333333
KIAA1394	-0.695
C16orf55	-0.1052
CYP3A7	-2.0125
KRTAP3-1	-3.014
TFDP1	-1.04133333333333
MND1	-2.66225
NODAL	-0.637166666666667
GTPBP4	-0.75525
TUBGCP2	-0.11975
SLITRK5	-3.46475
CIC	0.31925
CD79A	0.236
SAMD14	0.882833333333333
TNPO3	-0.443
OR10G3	1.267
OR10G8	0.078
CCDC111	-0.3995
HOXC9	0.27425
DCUN1D1	0.705583333333333
CYB5R1	1.55825
TSR2	0.6525
DAB2IP	0.8368
SLC6A5	-0.0895
RAB3D	1.226
DCUN1D4	-1.3725
ERBB3	1.71808333333333
SDC1	2.13041666666667
ATP6V1H	0.4015
SYK	1.4285
ST20	-1.15625
C13orf30	1.5445
WDR40A	0.569833333333333
ADMR	0.0225
LOC388335	1.77675
ACSM1	0.3745
TDG	0.18775
FLJ11235	0.24625
MRPS5	-0.834333333333333
AGPAT2	0.430833333333333
SLC12A1	0.056875
CYP27A1	-0.5675
THAP7	-1.791
XPO1	-0.699666666666667
ALMS1L	1.26116666666667
C1orf2	-0.79875
ZNF777	0.029
CAMK2A	-0.138666666666667
SMC1B	1.710625
IHPK2	0.1712
LEMD1	-3.3625
NKD2	0.1778
CLU	1.70521428571429
ARMETL1	-0.1805
PABPC4	-0.5045
CXCL12	3.31183333333333
TFAP2C	2.0176
TTTY8	0.344
ABCB10	-0.9579
ENDOD1	0.781666666666667
IDI1	-1.547
KCTD6	0.181
CCDC105	-0.246
ULBP2	-1.7865
ZDHHC5	0.7895
WNT8A	0.0005
COMMD10	-0.48325
KLHL12	-0.00887499999999999
GPR50	-0.053
NR5A2	0.547875
OXGR1	0.431333333333333
EHD3	-0.0125
CAPRIN2	-0.500625
KLRC3	-4.23725
SF3B1	0.377642857142857
IPO7	-0.15325
ALDH1A1	-0.0258333333333333
ANKRD5	0.114625
TSNARE1	-0.0735
DDEFL1	0.96775
RNASEL	2.0945
DNAH9	-0.76125
HELLS	-2.0135
TNS4	0.785
NAV1	1.0237
KIAA1409	-0.4985
C20orf26	2.59116666666667
TUBG1	-0.72275
IRX2	0.3665
CNGA4	0.363
MGC50559	1.741
OR4K17	0.244666666666667
TM2D2	0.886166666666667
FAM32A	0.32375
TXNDC14	-0.3565
CCBL1	-1.6615
ANK1	-2.7505
PRSS23	2.2945
PPM1L	-0.162
SPATA20	0.1075
APCS	0.02325
C14orf122	-0.969333333333333
PSMB5	-0.364
C6orf10	-0.136222222222222
SETDB2	-0.320666666666667
SPNS3	-1.72975
SGMS2	0.0926666666666667
MXD3	-1.5275
MON2	0.2164
CARTPT	-0.00975
HNF4A	-1.2415
RABEP1	1.25935
TNFRSF10B	-0.8995
USH1G	-0.2195
PPAP2B	-0.269666666666667
TMEM16K	0.20925
CTDSP1	1.42683333333333
CDK5R1	0.0408333333333334
GABRR1	0.714
OPN1LW	-0.0085
FAM98C	0.660875
DBN1	0.385375
ACAD10	-0.365833333333333
QTRTD1	-0.62725
WNK3	-1.36083333333333
RPS19	-1.218125
C1QB	3.253375
OTUD5	0.572125
SLC41A2	1.19916666666667
TMEM22	-1.36366666666667
KHSRP	-0.627916666666667
TNFRSF11A	-0.480833333333333
FBL	-1.33733333333333
IBTK	-0.271333333333333
OXER1	-0.7085
CBLN4	1.16075
GPR172B	2.3415
CFTR	-1.711
VSX1	0.962
CAMK1D	0.15875
LOXL3	-2.4525
RTP4	0.9215
SLFNL1	0.22
KIAA0828	-0.620375
PAR5	1.1065
LOC723972	-1.75175
GDI2	0.148125
CEBPA	0.9753
MLF2	-0.4775
AFMID	-0.95075
ALOX12B	-0.11175
BPHL	0.33125
COX5B	-0.121
S100A10	-0.1711
THOC6	0.9105
NHN1	0.13675
RRP12	-0.935166666666667
ARID3B	-2.7615
CD3G	-1.8265
KIAA0133	-0.061
NAT11	-0.961166666666667
PPAT	-1.30883333333333
SIRT3	-0.0682
TCERG1L	-2.52125
NIPA1	0.1925
DPP8	0.3762
IL7R	0.348833333333333
ZFP64	0.17075
DMAP1	0.0733
TRMT12	0.62425
TLR4	2.2701
WFIKKN2	0.095
RAB12	0.353666666666667
DDX51	-0.509833333333333
KIAA1086	-2.9805
ZNF295	-0.1745
ACVR2B	-0.882642857142857
LOC494150	-1.235125
ZNF517	0.256
DNASE1L2	-1.64666666666667
SUFU	0.671666666666667
LOC283677	-1.1135
LMO3	0.941166666666667
PPP2R5D	0.348333333333333
ZNF587	0.6573
HIST4H4	-0.25625
CYP2C8	0.8085
C1orf80	0.612333333333333
DOCK5	-0.817166666666667
C9orf24	-0.41225
OR5AR1	0.4935
C11orf24	-0.3095
UNQ1940	-0.523
CAP2	1.23783333333333
TIMM44	-1.10475
DSEL	1.6012
ROM1	-0.456
FBXO4	0.21675
MYLC2PL	-2.452
MLH3	0.9805
NOX1	0.803
DPEP2	1.6165
DNAJB5	0.52425
RLTPR	0.0205
MBIP	-0.429833333333333
COPB1	0.384666666666667
SFTPA1B	-0.0365
C10orf4	0.2313
PRELID1	-0.95425
NOLA1	-0.3545
C19orf24	-0.4675
TLR9	-2.0945
HLA-DMA	2.61025
HCRP1	-0.0855
GPR137	-0.251833333333333
ITGA11	1.33116666666667
PHF13	0.614
MARK4	0.205
METTL4	-0.16475
MBD3	-0.678
LOC134145	-0.4025
FGF3	0.03125
SLC35A3	1.0455
CLEC16A	0.2395
AMOTL1	-0.357416666666667
FLJ31438	-0.5265
PAICS	-1.70175
TOMM40L	0.0525
MMD	0.21075
KLK10	-0.1201
NIT2	-0.0155
SERPINB10	0.00675000000000003
KLF15	-0.1442
CCDC5	-1.091
WSB2	0.583625
ME3	2.012875
CACYBP	-0.87425
TCTN2	1.094
JAK1	2.24675
C2orf25	-0.42175
GPD2	2.075
FBXL11	0.735166666666667
CDV3	0.36725
GALNT11	0.63325
NDUFA12L	-1.5475
FLOT1	0.559214285714286
TOR1AIP2	-0.10375
MMP25	2.144
C1orf164	-0.2217
CHST5	-0.18625
LYRM4	-0.51945
GPER	0.467
HIPK2	0.632
DAP	0.4789
ZMIZ1	0.588333333333333
DDX58	2.05175
DCC1	-1.934
AKT1	0.3075
ENPP6	1.2815
ERVWE1	-0.2815
CDC34	-0.6405
RNF125	-1.14775
CASC1	2.43375
SHROOM2	1.01725
RRM2B	0.801
COL6A3	3.172625
TMEFF1	-1.35375
PLEKHA4	1.4709
LYSMD1	1.02416666666667
SEPT1	-1.061
AOF1	0.546
GNPAT	-0.2135
WDR18	-0.49275
HSD17B12	-1.076
HIST1H2BM	0.0471666666666667
INDOL1	-0.5835
SUDS3	0.90225
C1orf192	-0.209
CYP2B6	-0.8275
TBC1D2	1.72666666666667
SLC25A12	-0.26575
ERCC6L	-1.17916666666667
MGC10814	-1.17933333333333
POLR2C	-0.881333333333333
ZNF77	-0.181166666666667
EIF3K	-0.1839
HPX	1.5625
ANKRD27	-0.4555
MALAT1	1.1295625
PLB1	1.02866666666667
HRNBP3	-1.517375
CPSF4	-0.8445
OR52N2	0.3945
PIP5KL1	-0.66325
GH1	-0.1265
HPS5	0.119
SLFN5	2.482625
POP5	0.146833333333333
OVOS2	-1.76766666666667
C20orf108	-0.0501250000000001
MARS	-0.4585
CLRN3	1.51683333333333
ARSE	-0.660666666666667
PPIE	0.0355
PHACS	-0.106
GP5	-0.293
IL8RB	1.68116666666667
FCRLA	-1.678375
ARRDC1	0.6919
KRTAP9-4	0.267
ZNF613	1.554
OR11A1	0.0265
TMEM132B	-2.1985
PGLS	0.082
BSND	-2.80883333333333
KCNK18	-0.2335
FOXD4	-0.272
SV2C	0.084
LCN2	2.74083333333333
ZNF490	1.3212
C3orf15	1.7333
CACNA2D4	-1.42566666666667
CBX5	0.1325
MAGEB4	-0.029
BOLA1	-0.11425
PPP2R5E	0.049
COL5A1	2.603
ASB7	-0.0281666666666667
SFT2D1	-0.4835
DERL1	-0.0101
RABL2A	0.780666666666667
MOAP1	0.624
KIAA1545	0.507
F3	1.19375
PLEKHM2	-0.5005
CCDC89	1.4965
EFCAB1	0.916
TMEM48	-1.66725
SEPHS2	0.498
PYGM	0.12875
PRICKLE1	2.925
WNT5B	-0.76925
TAS2R38	null
IMP5	0.20325
KHDRBS1	0.2853
LARS2	-0.6245
C3orf28	-0.874
FTCD	-4.24275
C10orf68	0.888333333333334
DGAT2L3	0.45075
PSEN1	1.206
MGC33657	0.50725
PLA2G4B	0.593166666666667
CDKN2A	-1.33516666666667
DLX1	-3.50775
TSHB	-0.2305
C18orf37	-0.01375
MEX3C	-0.5525
MAMDC2	1.44225
PDIA4	-0.0969166666666667
ATP5E	0.5905
CASP2	0.211785714285714
SERBP1	-0.0938846153846153
ZNF341	0.349833333333333
TESC	-2.36625
TMEM31	-0.8335
OR51I2	0.49
YTHDC1	0.615285714285714
JUN	1.70066666666667
AGMAT	-3.763
PCNXL2	0.03825
ATAD5	-1.813875
STK38	0.630125
AZI1	-0.509375
RBP1	2.6895
C4orf26	-1.049
KIAA1026	0.920375
TMEM101	0.5435
HSFX1	0.1405
TREX1	0.65975
C18orf10	-1.1185
TRIM15	-3.99975
CA6	0.229
CEP57	-1.657625
AR	3.7355
SESN2	-0.3595
KIF3C	0.087
EPB41L5	1.029875
ARHGEF10	-0.859272727272727
POLR3D	-0.64575
INDO	-1.53166666666667
GABRA3	-0.448
SCG5	-0.8012
E2F3	-0.7092
TIGD5	-0.02875
FGD6	2.46225
KLHL3	0.491
SCGB3A2	-1.707
URP2	-0.0496666666666667
ATP6V1B1	2.5339
CALML6	-1.176
LOC100049076	-0.735
TMF1	0.69825
LOC388503	-0.434
CDH5	3.314125
RPS6KC1	0.412666666666667
DAAM1	1.3476
TNFRSF10D	-0.5115
GSTT1	-0.6526
INPP5A	0.44675
TRAF3IP1	1.5436
SMARCE1	0.412538461538462
VRK1	-1.5095
TTC16	0.47025
AARS	-0.5545
ARHGAP27	0.414
ZAK	0.144857142857143
ACSM2B	-3.3365
TRAP1	-1.19883333333333
MRPL53	0.09275
RNF44	-0.5715
NPTXR	0.37675
DPYSL3	2.007
APP	0.0144
GLS2	0.726333333333333
MNX1	-3.64616666666667
CMTM7	1.0295
OR10A7	-0.5775
NYD-SP21	4.3265
ORC5L	-0.45275
SLC16A10	-1.872625
TMEM178	0.4705
LOC441601	-5.258
PTGIS	1.9595
KBTBD7	1.334
C19orf41	-0.161
CEACAM3	0.344416666666667
KRT23	-0.87075
SERHL	2.77
PNKD	0.145
UBC	0.99075
ATRN	-0.837
HAPLN1	-2.08475
RANGAP1	-0.7405
C10orf26	2.073
KCNA7	-0.55875
SRY	0.307
LOC376693	-0.71225
HIST1H2BF	0.46925
CDCA8	-1.70766666666667
MLC1	-2.8
TNIP3	0.993
OR4D1	0.2835
IFT52	0.6075
GOLT1A	-0.136166666666667
UTP20	0.613375
RP3-402G11.5	-1.173375
PRSS33	-2.01725
PMPCA	-0.764
APOB48R	3.31066666666667
GLTP	0.777
MPL	0.87525
C9orf78	0.33925
ADAM12	2.140625
CSPG4	-1.0225
LOC144305	-0.044
KRTAP4-10	-0.8566
PAK1	1.32475
ADCY7	-0.3502
TAS2R43	-0.358
FRAS1	0.339857142857143
PPP1R14A	0.111666666666667
OR2B6	-0.3335
ATP13A1	-0.246166666666667
SIDT1	1.98225
C1RL	0.329
PRKRA	-0.2665
TLN1	0.1792
RP11-50D16.3	-0.0121666666666667
MITF	-1.49291666666667
GYS1	-0.632
LYG1	-1.27366666666667
NSMCE4A	-0.7963
DNAI1	0.531
HOXD11	-1.238
FNBP1L	2.1265
DHX35	-0.9055
LCE3E	0.0845
SLC33A1	0.62525
DCLK3	1.91466666666667
TRIM33	-0.1965
TMCC3	1.244
FBXO42	0.296833333333333
C1orf27	-0.4939
C17orf50	0.34
RNF14	0.585166666666667
SLC4A8	0.977125
RAB3IP	1.142
COX6C	2.10257142857143
PCSK1	-3.7918
SLC13A1	0.26175
ARF6	0.879
KIAA1009	-0.16025
HOXA13	-2.921
HMGN1	-0.255
CXADR	0.390416666666667
MGC14436	0.243
UTF1	0.1445
TSC22D1	1.3194
BZRAP1	0.176
PUF60	0.0251666666666667
SHC1	0.084
HOOK3	1.1224
LIMS2	1.913
BAHCC1	0.139833333333333
CLCC1	0.290833333333333
ENTPD3	2.11266666666667
SMO	-0.72125
PIK3R5	1.9905
CDC14A	2.43483333333333
KRT1	0.68325
ENOX2	1.20233333333333
FLJ22655	3.17575
FPRL1	-0.147
INTS6	0.1431
ZCCHC5	0.747
SMC3	-0.307
C6orf123	1.29216666666667
FLJ20160	1.73875
LOC653391	-0.9795
GSS	0.29125
NT5M	-1.22525
SIX5	0.373
TAF5	-1.3
KCNA1	2.4395
ANLN	-2.47966666666667
MGC45491	-1.625
SSTR2	3.81375
LYPD4	0.059
TH1L	0.166
CHRNA5	-2.0945
PNMA6A	-0.122
FLJ16369	-0.679
DLX2	-3.19855555555556
C6orf108	-0.60875
ALDH3A2	1.04733333333333
CLEC1B	0.5215
LEPREL2	-0.08425
FOXJ1	-0.1473
OR1D4	0.3325
PPIL4	0.63875
MTRR	-0.80925
SLC27A3	1.66483333333333
HTR7	-0.9785
MIB2	-0.694
BHMT	-0.916833333333333
A2ML1	0.515
MSMB	-0.107625
KIAA1383	1.70642857142857
TRUB2	-0.24825
PF4	1.0925
IL1F5	0.123333333333333
LRRC37B2	-0.21125
IPO4	-1.2045
FIGF	3.48175
QDPR	-0.13875
ZNF598	-0.76575
BOP1	-1.4245
MAPK12	-2.11133333333333
POLR1E	-1.67975
CEECAM1	0.061
INSRR	-0.0218
SIPA1	0.95275
ULK4	0.737166666666667
BTN3A1	0.4317
FABP5	0.314
KBTBD3	1.6795
SORT1	0.162916666666667
YWHAQ	-0.3006875
LRIT1	-0.232
KIAA1704	-0.4144
MEIS2	-0.9861
ENOSF1	-0.517833333333333
PCDH7	0.932857142857143
FZD9	-2.29633333333333
RPLP1	-0.784
ZNF75A	1.217
P4HA3	4.14425
NKX6-1	0.63925
CTA-216E10.6	-0.320166666666667
IFT140	0.68425
DENND1A	-0.231583333333333
ALCAM	0.7974
ABHD2	1.36954545454545
QPRT	-2.9805
TRAM1	0.543928571428571
ATP1B4	-0.035625
NUP37	-0.89775
SAA3P	0.7055
SLC22A6	-0.00725
KIAA0265	0.319
ZNF41	0.42725
ADAM19	1.1979
ERAF	-0.8955
DEFB119	-0.188727272727273
DNMT3B	-4.18033333333333
SNF1LK2	0.27925
MGC24039	0.42225
TAS2R48	-0.790833333333333
PNLDC1	1.152
ADAMTS16	1.36475
TMEM92	-2.02283333333333
CCT8	-0.802916666666667
POGZ	0.239
N-PAC	0.99825
GUCA1B	-1.05416666666667
ZZEF1	0.3595
OR2C3	0.323
ZNF334	-1.88583333333333
RANBP6	1.065
LDHB	-2.51733333333333
BAMBI	-1.136625
RAB5B	1.61375
FOXB1	0.35225
MRPS12	-0.90325
MRGPRF	0.76425
CRIPT	-0.5465
CYP2D7P1	-0.963
RYR1	-0.4385
NDUFA2	0.2775
TRIP12	1.01725
KCNE3	2.57983333333333
MOBKL2B	-0.3943
MIOX	-0.3785
ACOT7	-1.281625
FGF6	-0.023
RASSF5	-0.0806
ATAD3B	-1.77833333333333
IKZF3	0.347
H3F3B	0.138071428571429
C6orf91	0.716
SEC11C	-1.256
TMEM14C	0.19225
KIAA1632	-0.7845
SLC38A4	0.17925
FGFR3	-0.114166666666667
HES7	0.729
HINT3	-0.31225
ARIH1	-0.8025
FLJ35880	-2.72533333333333
C1orf129	0.405
POU6F1	0.374375
RPL32	-0.773625
BBS1	1.00283333333333
RGPD5	-0.1505
SULT1C2	-1.05425
KDELC1	-0.71275
PIP5K3	-0.417333333333333
CHI3L1	2.0254
CSDA	-0.569416666666667
VTCN1	2.137
WDR62	-2.012
TMEM170	-0.71425
KIF2A	-1.33975
C6orf182	-1.58966666666667
ARL6IP6	-1.6435
ZCCHC9	-0.66575
RARB	0.124333333333333
ZNF320	0.7535
DHX15	-0.093375
PICALM	0.353333333333333
CNOT6	-0.0195833333333333
HIST1H1A	0.41775
ZNF702	1.605
OR1E2	0.433
HLF	-1.155
LOC442582	-2.1765
KIAA0494	1.986125
TCF4	2.2603
APOBEC3B	-1.52925
FAM54B	0.1305
MYH2	-2.56075
FXN	-0.450166666666667
C12orf59	0.745
PAEP	-1.81175
SPG11	0.198375
VN1R4	0.26
KCNJ13	-0.7595
NOC3L	-0.6385
C5orf36	1.1385
CPAMD8	1.34425
MLN	-0.3224
FLJ11184	0.60625
TIAM1	1.231
OR10J3	-0.019
OR52E2	-0.1075
PBX1	2.0261
UBL7	-0.964
PXMP2	0.23375
SYTL1	-0.271166666666667
FAM126B	0.40975
ZNF711	-0.24975
GGA1	-0.987833333333333
VAMP4	0.164
BCAP29	0.4663
C20orf19	-1.513125
ZNF275	-0.033125
NEK6	-0.0355
SETD8	-0.0665833333333333
HEXIM1	1.09325
SULT1A2	-0.44875
KLHL9	0.8255
SLC39A12	-0.13825
ARHGEF16	0.259833333333333
SCN1A	-0.741
HNRPH1	-0.63075
C9orf103	2.153
ECE1	0.742666666666667
MED18	-0.37025
TEX13B	0.157
SNN	0.47
C6orf62	0.774944444444444
WNT3A	-0.1825
IL22RA2	0.0125
MGC21881	0.325625
GABBR1	-0.13375
YIPF6	0.1295
PROX1	-1.44866666666667
PPP1R1B	2.979
LANCL2	0.5893
SCN3A	-0.591333333333333
SSRP1	-0.6865
ASXL2	0.0305
RPE65	-0.9035
SNAI1	-0.30575
EFNA2	-0.38275
CLDN9	-0.213
TP53I13	0.190625
LOC375748	1.40925
C9orf7	1.35525
C14orf178	-1.094
GC	-0.55425
IER3	0.322833333333333
KCTD10	1.14925
FLJ45717	0.25225
ADC	1.718
LOC285908	-1.45266666666667
MLL3	0.137125
KIAA1787	-0.488
MGC31957	-2.28125
MUC5B	-0.994583333333333
ZNF193	0.67
CSRP1	1.517625
MOSPD1	-0.131666666666667
C21orf49	0.106
RAD1	-0.96375
ANKRD34	-1.31775
NFRKB	-0.567
FANCA	-3.3575
VTI1A	0.212785714285714
PCBP3	-0.678833333333333
BFSP2	0.7925
ZNF354C	-0.078125
FRMPD4	0.0595
IKBKG	0.1475
LOC441046	-0.6825
UNQ9438	0.208166666666667
TM4SF20	-0.2095
MAGEC1	-6.70525
AMMECR1	-0.39075
GLDN	2.25975
TTC30B	1.38675
SEC13	-0.156
EGF	-0.853125
HAGH	0.536125
VSIG1	0.402666666666667
NHLH2	-0.0985
NCAPD3	-1.544875
MGC16121	-1.536
HIATL2	-0.8095
BRCC3	0.682166666666667
LCE2D	0.6865
TMEM79	1.00175
GTF3C5	-0.453
AKR1C4	-0.396
C3orf59	0.0875
RBM26	-0.530625
DUSP14	-0.0343333333333333
AP4M1	0.3015
RIMBP2	-0.984333333333333
ABCC2	-5.02366666666667
DNAJC16	0.5825
TTC12	0.195
SNX13	-0.8175
C6orf168	-0.47075
C1orf100	-1.90925
CSPP1	-0.14275
LRRC56	1.96275
OR1J2	0.281
THY1	1.5675
KIT	1.77533333333333
TBC1D8	0.085
EPHA7	-0.15875
SOLH	-0.5965
SVIP	0.7835
ZNF294	-0.204
HAND2	2.6135
CENTB2	1.71533333333333
MARVELD3	3.313375
CREB3	0.596
KRTAP1-5	-4.61
OR8K1	0.448
MED25	-0.1405
FDX1	-1.11483333333333
FAM19A1	0.559833333333333
IL13RA1	0.6609
ZNF627	0.9695
NHP2L1	-0.803625
EIF2B2	-0.130375
ZNF593	-0.71225
WIPI2	0.250083333333333
RANBP1	-1.663
TAS2R7	-0.2125
LOC283514	0.108
CSNK2B	-0.3353
CFHR1	0.2435
DKFZP434O047	0.0193333333333333
WBP11	-0.9485
TEX2	0.28825
GALNT2	-0.215
FLJ33360	0.696
WNT9A	-0.1395
IL29	0.09625
STK3	1.363
REPS2	2.64775
FAM78A	-0.86425
MGC3207	-0.3225
FCGR3A	7.26225
H2AFY2	1.10025
RNF150	0.25
CCNK	-0.25575
VEZT	1.61666666666667
FSHR	-0.0015
C1orf66	-0.0711666666666667
LCE2B	0.2561
CD200	0.08875
ORMDL1	-0.474875
OR51S1	0.064
KRT83	0.37775
COL19A1	0.328
POL3S	-0.28775
ZNF468	1.119
BAG3	1.5135
C1GALT1	-2.13525
CA5A	-5.22525
DKK4	-0.3365
SGK2	1.232875
PIK3C2G	1.8225
USP11	-0.0985
IMPA2	-1.984
PRKDC	-0.879071428571429
MSR1	4.4015
PDCD6IP	0.24925
FAM122A	0.04
ZNF740	0.33225
ATXN2	0.0501666666666667
SLC17A4	0.3555
RAXL1	-0.576833333333333
RS1	0.3015
NET1	1.21216666666667
NPY1R	5.53516666666667
MVD	-1.44125
C11orf61	-1.34471428571429
CHDH	-0.1665
GCNT2	0.288428571428572
LGALS12	1.4985
IK	0.477
C7orf41	0.545222222222222
SURF4	0.154666666666667
C1orf91	-0.355333333333333
BCS1L	-0.538333333333333
C20orf141	-0.0345
BCAS2	-0.81575
ACE2	-0.827
ICT1	-0.271
CD79B	1.611
MRPS9	-0.4555
AADACL1	-0.67825
IRS2	-0.765
LUZP2	-0.3875
TMEM148	0.231
ZNF514	-0.5635
ADCK2	0.2492
ZKSCAN1	-0.1385
FASTKD2	-0.350625
KCNMB3	0.251666666666667
POFUT2	-0.236
GNG2	0.2472
OR6Y1	0.1035
FAM26A	-1.2145
CAND2	-0.11175
FLYWCH2	1.172875
BCL6	1.444
MDH2	-0.608
DRP2	0.6125
TPD52L1	0.493875
TXNL4A	-1.048875
OR3A1	0.34575
C22orf9	0.665357142857143
RAB25	1.56683333333333
PCTK3	-0.2425
POR	-0.0286666666666667
ARPP-19	-0.3135
SREBF2	-1.274125
ZWINT	-0.874666666666667
TRUB1	0.50125
ENPP2	2.627
UXT	-0.497
ALG11	-0.9275
SMCR7	1.1975
SLC31A2	1.4825
USMG5	-0.2565
ZNF780B	-0.93475
APEX1	-0.260375
THSD3	-3.2655
CEP68	0.6925
NY-SAR-48	-1.01425
ZIC3	-5.618
LPAL2	0.0227
MRPL11	-1.3505
VPS53	-0.8155
MPDU1	0.408375
UBL4B	0.10875
LASS3	0.65125
GAST	0.154
SPERT	0.927666666666667
UBE2L3	-0.449625
MLSTD2	-0.111833333333333
ADRA1D	-0.2125
FZD10	-1.218
ATP6V1E1	0.633875
SAR1A	0.8751875
MCTP2	-2.14416666666667
TMEM5	0.19725
BIRC2	-0.977666666666667
TMEFF2	-3.5885
NLGN3	-5.78241158658936e-18
LMX1A	0.55125
C19orf51	-0.5195
LOH3CR2A	1.5415
SLC9A3R2	2.67266666666667
TIMP1	1.0885
PFN4	0.26975
UCK1	0.25825
TPST2	0.6845
AQP6	-0.113
OR1N2	-0.494
KCNIP1	0.59325
SFTPG	0.194166666666667
KIAA0087	-0.9095
UBXD3	2.2686
ABT1	0.452
RIPK5	0.338857142857143
SMG1	-0.3974
BTBD8	-0.223
PIP5K1C	0.6603
POU2F2	0.5163
C17orf57	-0.19275
TSPAN14	-0.088
NUDT16	0.7455
GPT	0.73025
PDK4	1.0916
ELL3	1.228
NNMT	2.04283333333333
NUFIP1	-0.356125
RHBDL1	0.92
FILIP1	3.2639
C17orf56	-0.90375
C8orf73	0.17825
FLJ21438	-0.46125
TBC1D10A	0.166
ERGIC3	0.269666666666667
CREB3L4	2.436
TARBP1	-0.945
C1orf9	0.69375
COLEC12	-1.13216666666667
FBXO30	0.37675
TNFRSF25	-0.52075
UBE2T	-1.69666666666667
SLC2A1	-0.6226
RPH3A	0.288
LSAMP	-3.29175
CER1	0.161333333333333
ATP2A3	0.6417
SGK	-1.09025
CCR7	2.2575
ZIK1	0.23525
RECQL5	-0.70975
HSD17B7P2	-0.44325
MTERFD1	-0.644625
ANGPTL1	2.62116666666667
NLRX1	-0.461833333333333
FHOD3	1.16
PSG7	-0.56975
ARHGEF5	1.737125
C14orf21	-0.376666666666667
FGD2	0.95075
OR5T2	-0.3585
P2RY14	3.217
PPP1CA	0.111666666666667
ZNF33B	-0.13475
MOCS1	0.416166666666667
NAP1L1	-0.5150625
IGSF21	0.248166666666667
PTDSS1	-0.375230769230769
SLC38A6	-0.16775
GLCCI1	-1.300125
CCR4	0.825
OLFM2	1.0235
COX6A1	0.629
B3GALT2	0.139666666666667
BEST3	-1.3426
CD14	3.77475
ABCC9	2.544
SNAP29	0.144875
HMGCR	-0.773
IFT74	-0.0868333333333333
CNTROB	-0.104
ZNF548	0.317125
INSL6	0.1105
HERC1	0.08525
HOXB1	0.2595
EMCN	5.139
BLNK	1.13916666666667
SKP1A	0.226642857142857
IL19	3.77575
DOC2A	-0.904
COPB2	0.607333333333333
CDC27	-0.9705
LECT1	-1.1425
UBR1	0.373833333333333
COPS6	-0.3015
