Hybridization REF	TCGA-A2-A0YF-01A-21R-A109-07
KIAA0701	0.349875
UNC93B1	1.43666666666667
GMNN	-1.0045
SPCS2	1.3085
LOC388524	0.2835
NAPRT1	0.211125
PNLIPRP1	0.984333333333333
OR6V1	0.731
PRKAB1	0.22175
EYA4	-3.765
KIF20A	-1.81375
ALG10	1.6475
ITPKC	1.43533333333333
LMX1B	2.674
RPUSD4	-1.39633333333333
C7orf34	1.083
DLGAP2	0.587428571428572
PFN1	-0.5406
MICALL2	-0.215666666666667
ZNF654	-0.76
SS18L1	-1.7475
SLC16A8	0.4485
MKI67IP	0.355333333333333
ITGB3	-0.211375
TCEA3	3.00375
CEP152	-2.058875
CLIP1	0.826875
ZNF75	0.6028125
ATP5C1	-0.312666666666667
NUDT5	-0.623
PSCDBP	0.707
UBP1	-0.02625
RBM27	-0.07275
C13orf15	2.508125
ZNF282	0.23
ZNF222	0.2071
COL10A1	5.629
PRDM15	-1.313375
TTTY5	0.5915
FAM9C	-0.235363636363636
C20orf67	0.47475
GNG13	-0.9505
F12	2.26775
C1orf41	-1.39475
CPXCR1	0.1215
GSK3A	0.373125
SUPT6H	0.358333333333333
PI16	3.54333333333333
ELL2	0.837
C9orf167	-1.63316666666667
PVRL3	-3.3337
FLJ38596	1.5775
ADAM20	-0.155
GPR89A	0.569
GPR87	-1.7725
ZNF30	0.8695
SMR3B	0.95525
ZNF770	0.296625
TRPC4AP	-0.624166666666667
DKFZP686E2158	0.636166666666667
C2orf28	0.108166666666667
FREM1	-1.8315
LAMA4	0.549833333333333
ADPRHL2	-0.40075
EIF4G2	0.799333333333333
GUCA1A	-0.392
CTNNA2	-1.96883333333333
NUDT15	-0.794333333333333
CEPT1	0.6525
ZNFX1	0.9067
CCDC92	0.3825
TDRD1	-0.1305
KCNK5	-2.45016666666667
ETNK1	-0.412666666666667
LTA	0.737
TTPA	0.829333333333333
B3GALNT2	-1.711375
SC65	0.137833333333333
PEX5L	-0.764875
EPS15L1	0.49325
MGEA5	-0.285625
HIST1H3A	0.2065
ING1	0.38625
BCAT1	-2.766
ORC6L	-3.05763636363636
KLK11	-5.674
C19orf28	-1.44075
DNER	-5.876
MED22	-0.852785714285714
ETV6	1.22491666666667
CHAC2	-1.17025
CD300E	-0.0425
CEBPB	-0.506166666666667
ZNF398	0.0015
LRCH3	-0.76
HMGA1	-1.07866666666667
CAPN7	0.107833333333333
MGC5566	-3.4865
CCL3	3.3115
NANOS1	-0.544125
ZFYVE19	0.68625
APITD1	-0.778666666666667
PARD3	1.037
IRAK4	0.312
SERPINI2	-0.294
CEP170L	-1.693
TTC9	2.92575
MYOM3	-1.6785
MLPH	2.633625
LOC222699	-0.1835
NRG1	-2.66881818181818
TBC1D9	4.02654545454545
TTK	-1.925
ZNF557	0.3797
DDX41	-0.416333333333333
FANK1	2.826
UBE2D2	-0.087375
PSMB10	0.9135
MYH7B	-0.151
GABARAPL2	0.282
MARVELD2	1.85583333333333
DGCR2	-0.170333333333333
UNC45A	0.255333333333333
C6orf72	0.5235
ZNF683	3.928
GIT2	0.207625
CASK	0.300666666666667
C14orf161	2.6685
LRRC44	1.88925
TIFA	0.41575
UTP11L	-1.1745
C6orf65	-2.16075
FDPS	-0.26925
DUSP9	-2.3491
SLC17A8	1.24933333333333
OR51G1	0.393
NANS	1.22575
OLFML1	1.953
ATP10B	-1.593875
NPAS3	-2.31675
PRKCA	-2.9271
GGA2	1.5044375
LCE4A	0.186
SPANXN3	0.2075
CCDC115	1.10025
SDCCAG3	-1.35475
GLIPR1L1	-0.51425
TTC1	-0.48975
C17orf76	1.479
MAD2L2	-2.42125
HIPK1	-0.005
LRRC3B	0.538166666666667
CLN3	0.138545454545455
C17orf47	0.1485
FMN2	-3.065
TUBB1	-1.382125
WAPAL	0.110333333333333
C3orf21	-0.316
SCN5A	-0.9892
SMYD1	-0.26825
BEX5	0.54075
ZNF192	0.1545
SEC22A	-0.0683333333333333
GRIA2	6.79135714285714
KIAA0825	-0.1225
NUSAP1	-1.92972727272727
LANCL1	0.062125
C15orf40	-0.5906
ZNF645	0.0135
GPR61	0.37275
NLRP14	-0.38
SNX21	0.0102
C1QTNF8	0.3615
C17orf46	1.3565
IFNA8	1.588
SPRR1B	-1.58066666666667
FLRT1	-0.83325
SNX17	0.188
ASB2	-0.0131666666666667
HBG1	-5.6675
RPRML	-2.42825
JOSD2	0.565166666666667
PLSCR3	-0.11125
SPOCD1	-1.2705
RAB39	0.18
GHRH	0.952833333333333
ITIH5L	2.00125
C17orf37	0.82125
SMCR8	1.43125
DPY19L2P3	-0.735833333333333
IL11RA	0.241666666666667
GDF3	-4.03133333333333
RPS6KB1	-0.895666666666667
DNAJC19	0.9612
TOP1	-1.38175
CRCT1	-0.237375
MPST	-0.098
DPM2	0.643125
FAM38B	-0.6795
SLC18A1	-2.84183333333333
FARP1	0.309
PAX7	0.23925
TUBD1	-0.94375
GNL3	-0.7565
BTG2	1.3538
NDUFS6	-0.4045
C1orf79	-2.094
ERAL1	-0.0085
ECHS1	0.55625
VPS4A	-0.7025
CYP11A1	-1.202125
ABCC6	-0.325928571428571
PBX4	-2.4185
MOSC1	-0.838375
NCF4	1.0385
HYMAI	0.51
NAGPA	-0.125
OTOP2	0.059
ACOT12	-0.291
MTHFD2L	0.103625
LOC441376	3.90725
C19orf34	0.272
RAB1B	0.7945
ALDOAP2	-0.089
NTRK1	-2.51016666666667
ARTS-1	0.7399
SLC6A11	-0.3985
NAP1L2	-2.308
CNGB1	-0.00333333333333334
EPB41L4B	0.828416666666666
FAM134B	3.281
HS3ST3A1	-2.18716666666667
CPXM2	4.76525
SIRPB2	1.106
CHORDC1	-1.816
TRIB3	-0.366
SLC2A5	1.826
C2orf49	-0.633
DDX5	-0.67875
OR5L1	3.2635
ANAPC4	-0.2415
ZSWIM1	0.262375
LOC93622	0.583125
KCNK3	-0.7491
RP11-35N6.1	-2.552875
ZFP161	0.562833333333333
AQP9	2.284
SLC15A2	-1.5345
MREG	1.40233333333333
OR9I1	0.318
PDLIM2	-0.412375
ADAM7	0.917
GSTCD	0.609166666666667
WDR21A	0.041625
SLC12A8	2.443
TMEM174	0.42
IGSF3	0.110333333333333
LRRN1	-0.25125
LOC402117	-0.20625
SRPK1	-1.15783333333333
LY6K	-2.587875
NFIA	1.44
PTCD3	-0.195625
LEP	3.566
PCDH21	-1.503
MAPKAPK2	1.301
NMNAT1	-0.784833333333333
LHFPL2	0.471
C9orf43	1.37525
DIP2A	-0.774333333333333
ACTR8	0.202
CCDC34	-0.4665
PTPN22	-1.035875
ITGA3	-0.731875
FAM129C	0.1515
RABGGTA	1.05816666666667
UNC45B	0.65225
KIAA1033	0.057125
ZNF510	0.382833333333333
CYP2D6	-0.907
SLC26A10	-2.42
STX8	0.4655
LUZP1	-0.343875
WDR89	0.211
EIF4G3	-0.4019
C5AR1	0.648375
ZNF623	0.324
A2M	1.50475
TGM7	0.499
GRPEL1	-0.485166666666667
LMNB2	-1.7407
ROCK2	0.388333333333333
SNX16	0.669625
CCDC66	0.2015
ANXA3	1.81975
KIAA1609	-0.377125
EED	-1.55025
RNF32	-0.118
HES1	2.2149
CLC	0.684333333333333
ISL1	-1.82533333333333
KIAA0528	-0.823375
MANEA	0.6215
C1orf61	-2.683
hCG_2001000	1.168
RAPGEF6	-0.1402
KIAA0020	-0.618666666666667
NEIL1	1.47325
C16orf45	0.727
RBM10	0.0263333333333333
C10orf125	-0.956
MRS2L	0.033
DNAH17	-1.9035
C19orf10	0.02325
C1orf160	0.60925
SLFN12	0.947
EXOC3	-0.113833333333333
HIST3H3	0.35525
NCOR2	0.514666666666667
TNFRSF9	0.693
MFSD8	1.3065
ALX1	-4.94666666666667
NOL1	-2.06475
PODN	2.12
TIAL1	-0.8705
HIST1H1E	0.31275
NPY6R	0.48125
TM4SF4	-0.8875
CORO2A	2.041
ETNK2	-0.951333333333333
APOE	1.7926
ANGPT4	0.594
HDGF2	-0.58575
G30	-0.743
ST8SIA4	0.2595
F2RL1	-2.510125
FAM19A4	-3.247
CCAR1	-0.54375
B3GNT7	0.2605
OPHN1	-0.3988
DSCR6	2.4935
C21orf13	1.591
GAS2L1	0.196666666666667
RFX3	-0.307333333333333
COPS4	0.188375
BCHE	-4.679
BCL2	3.751625
HBZ	-3.30233333333333
ARL13B	0.08075
MAPBPIP	0.7415
MYO15B	0.294
SPZ1	1.88425
KIAA1324	4.59944444444444
PLCL2	-0.7555
C4orf29	-0.72325
WDFY2	-1.1355
ZNF284	-0.69
NAALADL1	0.268
DUSP5	0.9485
PXDN	-0.494125
SLMO1	-0.3695
TNXB	1.1033
BIRC7	-1.75475
A4GALT	0.101333333333333
TIMM22	0.3925
FAM110C	1.87575
TOMM34	-0.90475
ABHD9	-0.119
ADAM32	-1.02
CRHBP	0.3135
AQP2	0.44375
LOC130355	1.05175
ZNF187	0.598166666666667
ZNF816A	0.3825
F7	2.338875
CNOT1	-0.7428
SLC13A4	0.4255
ZBTB11	-0.1185
B3GALT5	2.7165
EXOC2	3.66166666666667
IRS1	-0.8041
TMEM1	0.165333333333333
MRPL34	-0.1015
SAMM50	-1.13425
CDC42EP3	-0.684625
HSF2	-0.501
MFN2	-0.95275
TSPAN7	-1.73183333333333
NUCB1	1.07733333333333
RHOH	-1.06775
ARL16	-0.9525
TACR1	0.24775
SFRS5	-0.952166666666667
SNX25	1.163
RHBDF1	1.46366666666667
PCDH18	1.52533333333333
HMG1L1	-0.67675
MYO5C	2.39925
MAPK10	1.062
LDHAL6A	-0.148333333333333
NUDT12	2.18283333333333
NCAM1	-0.440125
GLIS2	0.5285
GGTL4	-0.93675
DAPP1	1.6105
ATF7	0.600625
KIAA0748	-1.328
NFIL3	-2.0555
TM6SF1	1.2402
SEZ6	0.28475
NANOS3	0.0878333333333333
DNAJA3	0.377333333333333
CLDN6	-3.33
CIITA	3.1248
EPHA4	-1.97066666666667
FANCC	0.04175
CMTM3	0.11575
PSG3	-0.9595
MRPL15	-0.57625
C21orf59	0.34025
PLCXD2	0.07225
C2orf34	-0.645
UBE2L6	1.30325
MED14	0.0115
HP1BP3	0.385555555555556
C6orf208	-0.8425
TPBG	1.55175
OSR2	-0.185125
XPC	-0.6285
KLHL7	-1.43516666666667
CCR3	1.1905
AGTPBP1	-0.9015
PCSK6	1.23786666666667
STAT5A	-1.3922
FAM18B	0.46675
LONRF2	0.494166666666667
PTPN2	-0.2965
SF3A3	-1.27166666666667
EFCBP2	-0.65225
HCFC1	-1.22866666666667
AHNAK	1.2576
ACTR5	-0.35825
KIF14	-2.20285714285714
TENC1	1.432
HEATR5B	1.4895
YIPF2	0.740833333333333
MYEOV2	1.22166666666667
DUSP18	0.56675
KIAA1012	0.88475
AHR	0.0676666666666667
C17orf53	-0.459166666666667
PTPRH	-2.2185
ATP6V1C1	0.2619
TAS2R3	0.5545
LOC440356	2.83575
COQ10B	0.41525
PSMF1	0.344166666666667
SORBS2	3.64116666666667
NFE2L2	0.07525
TMCO7	-1.38425
SH3PXD2A	-0.1883
SH2D2A	-2.1395
SPINK5	-3.496
MRPS24	-0.4555
OPA3	0.567875
TRAF7	-0.139833333333333
C4orf35	0.258166666666667
MT1G	-1.584875
MGC39545	-0.5225
HS1BP3	0.9042
OR2B2	0.084
CHRM4	0.58
SFRP2	1.11316666666667
RIC3	0.26325
ART1	0.0065
C6orf1	1.169125
DUS4L	-0.53825
C10orf104	0.209
TNFAIP6	1.64375
RTEL1	-0.73375
CCT4	-0.5177
ZNF709	-0.207
CHMP6	0.753166666666667
UPP2	3.4555
CYP19A1	-1.71125
CD151	-0.9435
NDUFA13	0.530333333333333
ARFRP1	-1.06833333333333
FAM26B	2.37875
CRYBA1	-2.313
MRPL41	0.446333333333333
NPFFR2	2.697625
HRH2	0.694
SCAMP3	0.523666666666667
MTMR6	0.5386
MTG1	-0.820666666666667
UBTD1	1.04025
CRABP1	-3.469
FLJ33790	2.1303
KIAA1908	-0.5435
GPR158	-3.48575
PACSIN3	0.985333333333333
OMD	2.62133333333333
CATSPER1	0.483666666666667
HOXB8	-0.757375
FBXO46	0.8575
OAS1	1.56433333333333
SVIL	0.474
PHB2	-1.20475
ADCY3	0.344
NDRG2	1.20116666666667
ERMAP	0.4613
APBA2	-2.6315
IGSF9	2.1095
WNT6	-0.262214285714286
MYCBPAP	0.79625
ATP2B2	-0.7846
CPVL	-1.1936
TRAM2	-0.75375
NOP5/NOP58	-0.65325
ZNRF4	0.28875
TLK1	-0.06075
MTMR12	0.564
ZNF384	-0.9325
FAM9B	-3.66166666666667
RPN1	0.5032
PMVK	1.14
EIF3D	-0.2434
SIX2	0.4875
HPS1	0.936357142857143
RNF7	0.51025
PSKH2	0.595
KCTD13	0.5135
CSMD3	-0.8707
FBF1	-0.65
IL8	-4.23325
SERPINB13	0.417166666666667
FBXL20	0.3895
BLR1	0.472
SH2B1	-0.358666666666667
RFNG	-0.071875
RAB20	0.947666666666667
RBM7	-1.4835
POLR1A	0.183
TMPRSS4	1.65
TAF9	-0.676
TERF2	-0.487833333333333
TNFRSF1A	0.26175
ACADVL	-0.761833333333333
GTF2H5	0.41175
EDG8	-0.7685
C9orf140	-1.069375
UST6	0.57475
ZBTB8OS	-0.84125
ZNF710	1.222
GPR174	-1.819
ATP6V0A2	-0.465
KIAA0319L	-0.268166666666667
XKRX	0.215
DOPEY2	2.384
SDHD	-0.7015
SUMF1	1.97325
OSM	2.8
OPN3	-2.038
DAGLB	-0.207166666666667
PPFIBP1	-0.6194
TRIM63	-4.00925
C10orf53	0.804
LYPD3	2.0195
BCL7A	-0.301375
AGER	-1.66283333333333
TCF19	-0.734625
SAT2	0.3245
PFTK1	0.944166666666667
GABRE	-3.172125
C15orf38	1.6328
FIS1	0.672
KCNV2	0.114
CLPS	0.20425
PPCDC	-0.0325
FOXN2	-0.528666666666667
NT5E	-3.4031
CD83	1.02075
IL18	1.268125
VPS16	0.1955
IGFBP2	-1.15083333333333
NOTCH2	0.66225
SIGLEC1	3.16975
CD93	6.2035
SULF2	-0.282
CEP164	-0.783375
P53AIP1	-0.120333333333333
TOR2A	0.406833333333333
ZNF136	0.6655
MGP	4.1285
CCDC144A	0.328166666666667
TRPC1	-1.93733333333333
SMS	-1.565
MAPK7	0.0636666666666667
RRAGC	-0.09075
PARD6A	-0.00399999999999999
NUB1	0.692833333333333
SYNGR4	1.1365
OR11H12	-0.3305
WIF1	0.225125
GCH1	0.7075
OR11H4	0.5095
SLC44A5	-0.4725
GPRIN2	1.6005
LOC401431	0.06575
CPA4	-3.3643
MELK	-1.30322222222222
IL15RA	0.61225
CUL3	1.389375
HMBOX1	-0.19525
PODXL	-0.262
CCT6B	1.55483333333333
COMTD1	0.53275
MUC20	3.161
GPX2	-2.702
ITK	-1.919125
FBXL5	2.20525
C13orf27	-1.21975
DEFA5	0.8355
TRHDE	0.6245
MTP18	-0.5625
UQCRQ	0.5944
ITGB2	2.15441666666667
CSRP2BP	0.539
TAS2R44	0.2925
PHPT1	-0.592875
FAM44C	-0.13825
ERH	0.94475
MPHOSPH1	-1.40016666666667
MORC1	0.0045
PARVB	-1.4835
LAMA1	-2.90325
PGBD3	0.514
GIMAP6	4.42125
AREG	-1.99383333333333
LIPT1	-0.36125
MGC99813	-0.26875
C1orf201	-0.343833333333333
GRIN2A	-1.0269
MAN2C1	-0.25025
NSUN5	-0.637
SF3B5	0.26125
MYC	-1.4821875
NRXN1	-0.9617
ZNF18	0.9545
SPDYA	-1.297625
SLC37A1	1.392
DECR2	0.63025
ANKRD38	-0.557625
SPTLC3	-3.08358333333333
SUPT16H	-0.822125
DTWD2	1.78875
ULBP1	-1.29
ZADH1	0.318666666666667
OIP5	-1.89975
IL10RB	0.398833333333333
OTUB2	-0.120125
VWA3A	0.753666666666667
SPIC	0.0628333333333333
OR6C4	0.7725
PSCD4	2.02583333333333
DPY19L2P2	-0.6115
TRAPPC6A	1.15466666666667
C21orf2	0.159333333333333
CEMP1	-0.51175
LIN7B	1.275
E2F7	-1.66
VCP	0.09625
LAMA3	0.891583333333333
BGN	1.6785
GPR160	2.429
COCH	-4.70183333333333
GPR81	2.54366666666667
APOBEC3F	-1.717
tcag7.1017	-0.56225
C1orf32	0.131
SCGB1D2	2.295
FLJ43987	0.404
C6orf170	0.70575
KLK9	0.838
GPD1L	2.1205
VPS37B	0.7195
ATG3	-0.268166666666667
ADAMTS17	0.286
KLHDC2	1.005
NDUFV2	1.28875
BLK	-3.362
MATN4	-1.2485
GPM6A	3.412375
GBP4	3.18933333333333
TMEM162	0.365333333333333
PKP2	0.229
HRASLS	-3.157
MMP1	-4.10625
SFXN3	-0.1477
FSD1	-2.11083333333333
ST6GALNAC3	-1.58533333333333
CA12	3.7339
NCOA6	0.5895
C19orf58	0.4056
PPP4R1	0.0406666666666667
MAN1A2	1.16033333333333
IKBKAP	-1.16725
UPF1	0.135666666666667
KIAA1219	0.68675
WNT16	-1.3985
SNW1	0.192
IL18RAP	1.951
RPP30	0.037
CDC40	0.0870714285714286
SETD3	-0.134333333333333
SLAMF6	0.01725
ELK4	-0.7985
TRIM47	0.528666666666667
ACOX3	1.603125
TRIM6	1.300125
KIAA0372	-0.2845
TP53AP1	1.150875
SMURF2	-0.1705
ADAD1	0.635
EBP	-1.6044
KRTAP13-2	0.0995
FLJ36874	-0.304166666666667
TOR1A	0.113
P2RY4	2.0345
GPBP1	0.3465
TRPV1	0.09275
ADAMTS12	-0.0805
PES1	-1.1371
ATG4A	1.06483333333333
MAGEA10	-4.85775
WFS1	1.22675
CC2D1B	-0.814833333333333
PABPN1	-0.1725
SLC25A30	-0.15775
SLCO1C1	0.387333333333333
SLC22A5	1.30025
KIF23	-1.69716666666667
SYN2	-0.9995
ASPN	6.85516666666667
CENTG2	0.23625
QSOX2	-2.0206
FLJ10815	-0.000333333333333324
STK24	0.4929375
SPEG	-0.1948
STK10	0.0611666666666666
DACT2	-0.8395
AAAS	-1.67825
SSX3	-2.12725
ABCD3	1.3233
C4orf12	0.2325
PARVG	1.78766666666667
FIG4	1.5585
C9orf46	1.22375
TMCO6	-0.161
IGHMBP2	0.043
DUS2L	-0.742666666666667
FAM3C	-1.1624375
TMEM16D	-2.50675
DCTN4	0.972
KCNH3	0.0845
EIF2AK2	0.22225
AP1S3	0.13425
CST4	2.504
PAM	0.34775
NUTF2	-0.95225
CITED2	0.6842
SLC39A4	-0.99575
C2orf52	-1.4225
GRM3	0.413
C12orf49	0.727
CCDC49	-0.1112
GRAMD1B	-1.81271428571429
FNDC4	-0.26725
SIAH2	1.55425
GDPD4	0.11675
C21orf87	0.962125
ATP5A1	0.1315
C16orf63	0.31825
LOC388135	-1.36966666666667
ATP5J2	-0.249375
MMP3	-2.5265
EMID2	-0.74525
CRHR1	0.37325
WDR70	-0.44225
C13orf31	1.98925
ZFAND1	-0.4345
CCL18	4.38483333333333
C3orf49	-0.6515
RINT1	-0.903
KIAA0408	-1.946
F13A1	4.6945
SLC10A1	-0.415166666666667
OGN	1.63375
GIPC2	-1.839
XPO6	-0.239333333333333
LCE1A	0.2785
FMR1	0.252
LOC374920	-0.2145
DUSP3	0.57975
ANKMY1	0.97075
C7orf50	0.478
BBS9	-0.5923
UNC119B	-0.467875
C9orf72	0.617875
MGC35440	-0.02375
ENTPD6	0.80925
PPP1R2P9	0.81475
ERCC4	0.7575
FAHD2B	0.1015
HMHA1	-0.267
HACL1	-0.22825
RAD23A	-0.364666666666667
FAM83B	0.235
PPP5C	-0.260833333333333
RNASEH2C	0.282
C9orf153	-0.55025
SCAMP4	1.170375
GHITM	0.8988
NDUFB7	0.640125
ADCYAP1	-0.5554
SP110	1.56483333333333
MAP3K7IP2	0.73725
DHH	0.524
AGRN	-0.078
WDR33	-0.0188333333333333
CEP290	-0.312166666666667
PRPS1L1	-3.172
KLRA1	-1.718
GPR97	-0.6085
CHD7	-0.605666666666667
TLR10	3.34475
SLC30A8	0.685
HIC1	0.827833333333333
IAPP	-0.184
RXFP4	0.30475
GP1BB	1.7145
SHQ1	0.773
NKX2-3	-0.2295
API5	-0.15375
FTHP1	0.643
MOV10L1	1.3045
TRIM6-TRIM34	2.09016666666667
ADHFE1	1.542
FAM117A	-0.4885
DDI1	0.422166666666667
CDON	1.157
TRIM73	-1.3065
IGKC	4.3765
MMP14	-0.808333333333333
DYNC1LI1	-0.073
C11orf66	0.40625
TRBV3-1	-1.6245
FASTKD5	0.22625
BIVM	-0.6135
LHX4	0.518
CXCL2	-1.7715
RAB2B	-0.547166666666667
IZUMO1	-0.45025
MAP3K15	-2.44
FAM19A2	0.0286666666666667
ZC3H8	-0.516333333333333
ZMAT1	1.4925
SPINK5L3	-2.46
SLC10A6	0.623
APPL2	0.613
CARD10	-0.330666666666667
LOC402176	-0.745
EEF1D	0.1919
RAB6A	0.5084
C12orf5	-1.26775
PAPOLG	1.061
MSRB2	1.43
BCR	-0.0599444444444445
PUS3	-0.32825
TIAM2	-1.242
ZNF317	0.0433333333333333
CHD2	0.224214285714286
FZD5	-1.53095454545455
NUDT8	0.6755
ZNF763	-0.1055
PRC1	-1.19988888888889
ABCB9	1.97583333333333
SPATA3	0.30825
TRAK2	1.3655
STAB1	3.662125
LRRTM2	-0.301166666666667
psiTPTE22	1.58425
DBI	2.354
SERPINA11	0.06525
NAT5	0.4045
C20orf58	-3.21925
RPS6KA4	0.7245
FLJ90650	0.1575
TGFBRAP1	-0.2175
CHRDL2	0.06
FAHD2A	0.0113333333333333
CNTN1	-0.15625
BBS4	-0.0546
TMEM181	1.04175
MINPP1	-1.23725
MPHOSPH6	-1.41375
HOXC10	-1.9707
ITPKB	-0.295
CLPTM1L	0.0245
MEOX2	0.2355
ATP6V0C	1.28525
PRPF8	0.0381666666666667
TMC5	4.04275
FKBP3	-0.25625
PLEKHB2	0.3015
OR4D6	0.1215
ZNF544	0.0778
D2HGDH	-0.1645
RPL18A	-0.4016
HEL308	-0.063125
MPP6	-3.75825
TCERG1	-1.77875
KRT16	-1.64816666666667
KLF17	-0.3205
KLF5	-0.120125
CDR1	2.4255
VCX3A	-4.7145
FBLN2	0.42675
C14orf104	-0.31225
HBE1	-5.1855
OR4S2	-0.1845
C1orf108	-1.469
ROBO4	4.225
CPEB4	0.115
C11orf80	0.546333333333333
BCKDHA	0.980333333333333
MYOC	3.429
GIF	0.492
CKMT1A	2.029
RPL3	0.1304
THBS1	2.8185
APOO	-0.71625
ARMCX1	1.98
HSZFP36	1.27575
SNAPC5	-0.34875
EIF4ENIF1	0.3635
ZNF433	0.84075
TNFRSF21	-2.15925
TMPRSS7	-0.5885
SPATA18	1.4477
HPDL	-3.1765
MKL2	2.5568
TBX3	-1.54084615384615
C21orf93	1.0135
DAXX	0.09775
ELMO1	-0.035875
RGS13	2.1525
TAF11	-0.97425
UNC13A	-2.42525
LOC653314	0.199
ORC3L	-0.0075
IMAA	-3.0085
TARBP2	0.05425
CABIN1	-1.0706
TRIOBP	-0.1925
HIST1H2AC	1.342125
RGS22	0.161666666666667
NCOA1	1.89483333333333
IL25	2.021
SNCG	0.418
GPR6	0.1705
AMDHD1	0.0623333333333333
CHEK2	-1.2665
C6orf142	0.59175
DRD4	1.0885
C14orf68	-1.0425
GDF11	-2.95075
SEMG2	-0.3495
CD247	-1.722
CDAN1	0.4645
RBMX2	-0.658166666666667
TGS1	-1.06075
OIT3	0.65025
SYF2	-0.465
MCM4	-1.767625
PKHD1L1	1.60675
CEP192	-0.585666666666667
IFT88	0.724
RPL9	0.155785714285714
RAB32	0.013625
DDX43	-3.7275
P2RX2	0.426333333333333
OR5D18	0.5335
UBE1	-0.0315
SLC24A1	0.7655
ARHGAP5	-0.3135
CETP	0.55325
KIAA1731	-1.04316666666667
SLC9A4	0.531
PTPN6	1.0535
BAHD1	0.90975
GRIK3	1.463
CACNB2	0.3725
PDE10A	-1.244
DGCR14	-0.4185
PCDHB9	-1.53833333333333
RHOQ	-0.526
MAP3K4	0.0485
KTI12	-0.3955
RPL23AP13	-1.0695
GNG11	-0.12125
CLCN3	0.713166666666667
GPAM	-1.046
VSTM2A	0.2155
SLAMF7	2.9925
INTS2	-0.915
PPP2CA	-0.0402
LRP12	-2.2236
SEC14L2	2.90122222222222
DKFZP586H2123	3.23475
MC3R	-0.3245
CIRH1A	-1.836
HIST1H2AB	0.299
POLH	-0.339625
MGC16703	-1.03416666666667
SNAPC2	0.2705
FILIP1L	0.99575
RASGRP4	1.2285
LRRC1	2.24575
GAS1	-0.88825
PRAC	-1.1725
DGKA	-0.253
NT5C3	-0.11575
PEG3	-3.93091666666667
NADK	-0.911
PRR17	0.72975
LOC374569	-0.73925
SGSH	0.161666666666667
NLRP8	2.221
GALT	-0.1514
MCF2	-1.227
ZNF263	0.636
TACSTD1	2.20266666666667
TYR	-7.1083
ATP6AP2	0.198
RNUXA	0.1215
ABHD10	0.4975
GDPD2	-2.147
SLC35C1	-0.616
UBE2A	0.607
HERC5	-0.994
FAM112B	-5.406
FBXL16	1.5865
DKFZP434A0131	-0.72575
ELA3A	-2.8985
RBM41	-1.607
HAO2	0.05375
RNH1	0.22425
SHANK2	1.24316666666667
OSBP2	-2.88725
DAK	0.587666666666667
C3orf58	-1.14616666666667
TCL1B	-0.677
KBTBD2	-0.05
SUGT1L1	2.4725
UBE2E2	1.04333333333333
MYL9	2.26975
CDC23	-0.341833333333333
PBXIP1	1.4296
CXorf40B	1.558
NBL1	-0.7425
RTBDN	0.355
RAB11FIP5	0.51725
TTTY13	-0.7685
SCOTIN	0.672416666666667
SOHLH1	-0.167833333333333
CDKN1A	0.653071428571429
NCK1	-0.024
ZNF550	0.23675
SAPS3	0.3755
SPIN3	0.0966666666666667
MAGEE2	-0.3245
MIS12	0.0645
OR8H2	0.0875
KIAA0774	-1.42533333333333
UNC5D	-2.9425
CUL7	0.0441666666666667
LIPC	-2.80316666666667
DIO1	-2.6155
C20orf11	-0.7508
CTRL	-0.8985
HS3ST2	2.70525
PAK4	1.29766666666667
CCRL1	2.11825
RNF10	0.499625
ZNF567	0.42025
ZNF660	-0.724
TCEAL3	2.038
MAGOH	0.508833333333333
CENPB	0.4605
C19orf7	0.645
LOC388965	0.0285
ZCCHC13	0.223
JMJD1A	-0.622
HIST1H4H	-0.023
TBRG1	-1.0144
GPC3	-4.884
TAF1C	-1.011125
EBNA1BP2	-0.962166666666667
CIAPIN1	-0.99075
PDGFRA	-1.63344444444444
CSTB	-0.09075
CENPI	-1.89316666666667
GTF2E2	-0.515166666666667
RPP21	-0.04525
CCNF	-1.24616666666667
KCNQ3	1.8125
FAM79A	-0.06725
SLC22A12	0.6845
NOVA1	-0.855666666666667
FZD3	1.4439
AKAP8	-0.7575
SOCS5	-0.151875
CFDP1	-1.627
DLG5	1.20975
PGM5	0.968
C1orf144	-0.353666666666667
HDAC10	-1.756
RND2	-1.127
C20orf199	-1.163
RNMT	-0.038875
SLURP1	0.04425
ASTN1	-0.96175
SH3BGR	3.57025
MYCL1	-0.9735
ZHX1	0.729333333333333
CENPK	-2.16425
FOSB	1.8043
LOC643406	0.9755
C2orf59	-0.99775
TMEM135	-0.648125
SLC27A2	-0.49025
KRT33A	2.764
OVOL1	1.332875
PAMCI	-2.42016666666667
S100A7	3.658
ZNF789	-2.243
HARS2	0.2515
RPL23A	0.298333333333333
TCF23	0.2595
UPF3B	-2.1415
C17orf78	0.187
HLA-DOB	0.481666666666667
C14orf142	0.328166666666667
TEKT5	0.808666666666667
DMWD	0.206
POLD1	-1.61
GSCL	-0.0155
CALD1	-0.9365
SCRT1	0.900333333333333
AIG1	1.862
UNC84B	-1.027
ZNF404	1.104
TMED6	-4.06325
KIAA1462	0.2355
LRRC27	2.18383333333333
PYGO1	-1.0885
PIGU	-0.564166666666667
ALAS2	-4.09883333333333
