Hybridization REF	TCGA-BH-A0E6-01A-11R-A034-07
GHRH	-0.0901666666666667
ITIH5L	0.34075
C17orf37	0.42225
SMCR8	0.90825
DPY19L2P3	-1.04216666666667
IL11RA	0.56
GDF3	-3.038
RPS6KB1	-0.856166666666667
DNAJC19	0.3359
TOP1	-1.12075
CRCT1	0.508125
MPST	1.12125
DPM2	-0.208625
FAM38B	-0.738833333333333
SLC18A1	-2.4875
FARP1	-0.490833333333333
PAX7	0.22175
TUBD1	-0.6275
GNL3	0.164375
BTG2	0.4458
NDUFS6	-1.493
C1orf79	-1.15175
ERAL1	-0.54675
ECHS1	0.89175
VPS4A	-0.438833333333333
CYP11A1	-0.511125
ABCC6	-1.00028571428571
PBX4	-1.828
MOSC1	0.438625
NCF4	-0.41175
HYMAI	-0.912
NAGPA	0.16475
OTOP2	0.309
ACOT12	-0.41525
MTHFD2L	-0.760625
LOC441376	2.3435
C19orf34	-0.627
RAB1B	-1.3885
ALDOAP2	-1.605
NTRK1	-1.508
ARTS-1	-0.184
SLC6A11	1.008
NAP1L2	-0.71475
CNGB1	-0.0366666666666667
EPB41L4B	-0.0485
FAM134B	-0.623375
HS3ST3A1	-1.814
CPXM2	4.73225
SIRPB2	0.694
CHORDC1	-0.395333333333333
TRIB3	-2.0755
SLC2A5	1.171
C2orf49	-0.0965
DDX5	-0.97025
OR5L1	2.8435
ANAPC4	-0.2325
ZSWIM1	-0.700875
LOC93622	-0.674625
KCNK3	1.2249
RP11-35N6.1	-0.9195
ZFP161	0.0801666666666667
AQP9	4.307
SLC15A2	1.7755
MREG	-0.948666666666667
OR9I1	0.3185
PDLIM2	-0.2355
ADAM7	-0.0925
GSTCD	-0.494333333333333
WDR21A	1.086625
SLC12A8	0.890333333333333
TMEM174	-0.2715
IGSF3	2.36266666666667
LRRN1	-0.98175
LOC402117	0.3195
SRPK1	-0.3915
LY6K	1.1289375
NFIA	3.4635
PTCD3	0.36
LEP	3.54433333333333
PCDH21	-0.61
MAPKAPK2	0.984857142857143
NMNAT1	-1.01383333333333
LHFPL2	0.19625
C9orf43	0.645
DIP2A	-0.857333333333333
ACTR8	0.178125
CCDC34	-0.533
PTPN22	-1.522875
ITGA3	-0.66975
FAM129C	0.96475
RABGGTA	-0.46
UNC45B	0.48425
KIAA1033	-0.410125
ZNF510	-0.198666666666667
CYP2D6	-0.154333333333333
SLC26A10	-0.9655
STX8	0.151
LUZP1	0.145875
WDR89	0.520333333333333
EIF4G3	0.1701
C5AR1	0.636625
ZNF623	-0.793
A2M	1.076
TGM7	0.108
GRPEL1	-0.0601666666666667
LMNB2	-0.1571
ROCK2	1.24283333333333
SNX16	-0.20425
CCDC66	0.01225
ANXA3	2.199
KIAA1609	1.158375
EED	-0.941
RNF32	0.936666666666667
HES1	0.4507
CLC	-0.210333333333333
ISL1	-0.673666666666667
KIAA0528	0.205875
MANEA	0.736
C1orf61	0.7085
hCG_2001000	0.9765
RAPGEF6	-0.1074
KIAA0020	-0.497666666666667
NEIL1	-0.7705
C16orf45	-1.066625
RBM10	-0.430833333333333
C10orf125	0.887375
MRS2L	0.70725
DNAH17	-0.374875
C19orf10	-0.33525
C1orf160	0.2375
SLFN12	-0.891
EXOC3	-1.40933333333333
HIST3H3	0.45425
NCOR2	1.00216666666667
TNFRSF9	1.50075
MFSD8	-1.1545
ALX1	-2.833
NOL1	-0.7305
PODN	2.36525
TIAL1	-1.20325
HIST1H1E	-0.8625
NPY6R	0.19925
TM4SF4	-0.84025
CORO2A	0.06425
ETNK2	-1.541
APOE	0.183
ANGPT4	0.5435
HDGF2	-0.70375
G30	-0.4015
ST8SIA4	-0.114
F2RL1	-1.036125
FAM19A4	-0.8105
CCAR1	-0.09525
B3GNT7	1.0025
OPHN1	0.3255
DSCR6	-2.4345
C21orf13	-0.106833333333333
GAS2L1	-0.323666666666667
RFX3	-0.0828333333333333
COPS4	-1.394125
BCHE	-0.2225
BCL2	0.758375
HBZ	-2.699
ARL13B	0.507625
MAPBPIP	0.37
MYO15B	-0.734875
SPZ1	1.13925
KIAA1324	-0.375222222222222
PLCL2	-1.04475
C4orf29	-2.302
WDFY2	-1.464875
ZNF284	-1.725
NAALADL1	-0.3275
DUSP5	-0.114
PXDN	0.47375
SLMO1	0.05425
TNXB	0.8829
BIRC7	-1.04475
A4GALT	0.365666666666667
TIMM22	0.265
FAM110C	2.41475
TOMM34	-1.698625
ABHD9	1.538
ADAM32	3.573
CRHBP	-0.957
AQP2	0.919375
LOC130355	-0.19425
ZNF187	-0.699666666666667
ZNF816A	0.2835
F7	-0.92225
CNOT1	-1.106
SLC13A4	-0.81875
ZBTB11	-0.99175
B3GALT5	0.24325
EXOC2	0.4295
IRS1	-0.9844
TMEM1	0.0766666666666667
MRPL34	-0.382
SAMM50	-0.77875
CDC42EP3	0.395625
HSF2	-1.1374
MFN2	-0.405
TSPAN7	-2.3135
NUCB1	0.300916666666667
RHOH	-1.86475
ARL16	-1.3345
TACR1	0.38025
SFRS5	-1.06983333333333
SNX25	-1.550375
RHBDF1	0.067
PCDH18	2.5015
HMG1L1	1.5905
MYO5C	-1.49125
MAPK10	0.1605
LDHAL6A	0.0716666666666667
NUDT12	-0.2895
NCAM1	-0.280285714285714
GLIS2	0.555
GGTL4	1.351
DAPP1	0.341
ATF7	0.172
KIAA0748	-1.7595
NFIL3	-0.44775
TM6SF1	-0.9994
SEZ6	-0.13375
NANOS3	0.231833333333333
DNAJA3	-0.5485
CLDN6	-2.3045
CIITA	2.6755
EPHA4	-0.558416666666667
FANCC	0.864
CMTM3	0.102
PSG3	-0.558625
MRPL15	-0.16275
C21orf59	0.3495
PLCXD2	0.28625
C2orf34	-0.31025
UBE2L6	0.651375
MED14	-0.8815
HP1BP3	-0.8665
C6orf208	0.1665
TPBG	-1.52675
OSR2	3.826875
XPC	-0.0438333333333333
KLHL7	-0.75075
CCR3	-0.398333333333333
AGTPBP1	-0.697666666666667
PCSK6	-1.41326666666667
STAT5A	-1.2526
FAM18B	-0.61425
LONRF2	-1.66133333333333
PTPN2	-0.227625
SF3A3	-0.783833333333333
EFCBP2	0.03225
HCFC1	-1.09633333333333
AHNAK	-0.9601
ACTR5	-0.122
KIF14	-0.106142857142857
TENC1	0.78375
HEATR5B	0.5295
YIPF2	0.655666666666667
MYEOV2	0.49
DUSP18	0.9645
KIAA1012	-0.1735
AHR	-0.206333333333333
C17orf53	-0.980666666666667
PTPRH	-2.87425
ATP6V1C1	-1.0782
TAS2R3	-0.167
LOC440356	-1.60675
COQ10B	-0.7225
PSMF1	0.241666666666667
SORBS2	3.19141666666667
NFE2L2	-0.512
TMCO7	-0.5245
SH3PXD2A	1.385
SH2D2A	1.151
SPINK5	-3.7595
MRPS24	-1.1215
OPA3	1.0875
TRAF7	-0.752
C4orf35	0.493
MT1G	-1.200875
MGC39545	0.6215
HS1BP3	0.6898
OR2B2	0.596
CHRM4	-0.482
SFRP2	1.29008333333333
RIC3	1.1725
ART1	-0.746
C6orf1	-0.396375
DUS4L	-1.3405
C10orf104	0.20625
TNFAIP6	2.609
RTEL1	-0.55125
CCT4	-0.6387
ZNF709	-0.36575
CHMP6	-0.729833333333333
UPP2	0.56325
CYP19A1	-1.832
CD151	0.152166666666667
NDUFA13	-0.373833333333333
ARFRP1	-1.354
FAM26B	1.6555
CRYBA1	-1.2805
MRPL41	0.696
NPFFR2	-1.76625
HRH2	0.5915
SCAMP3	-0.425666666666667
MTMR6	0.6194
MTG1	-1.25366666666667
UBTD1	1.9565
CRABP1	2.9005
FLJ33790	-0.9271
KIAA1908	-1.40933333333333
GPR158	1.236
PACSIN3	0.748833333333333
OMD	-0.211833333333333
CATSPER1	-1.01866666666667
HOXB8	-0.7035
FBXO46	1.8565
OAS1	0.312166666666667
SVIL	1.573
PHB2	-0.84475
ADCY3	1.032
NDRG2	0.763333333333333
ERMAP	-0.9969
APBA2	0.424
IGSF9	2.55125
WNT6	0.863928571428571
MYCBPAP	-2.13925
ATP2B2	1.2328
CPVL	-1.6924
TRAM2	-0.272
NOP5/NOP58	1.6045
ZNRF4	0.05125
TLK1	0.1865
MTMR12	0.469285714285714
ZNF384	-0.8535
FAM9B	-3.2305
RPN1	1.0469
PMVK	1.08175
EIF3D	0.081
SIX2	1.632
HPS1	1.28121428571429
RNF7	0.58175
PSKH2	0.905
KCTD13	0.421333333333333
CSMD3	-1.006
FBF1	-1.449
IL8	-4.729375
SERPINB13	0.513090909090909
FBXL20	-0.01625
BLR1	0.44175
SH2B1	-0.253833333333333
RFNG	-0.813875
RAB20	-0.899666666666667
RBM7	-2.30875
POLR1A	-0.293833333333333
TMPRSS4	-0.60625
TAF9	-1.917625
TERF2	-0.909833333333333
TNFRSF1A	0.1305
ACADVL	-0.310666666666667
GTF2H5	1.00175
EDG8	2.994
C9orf140	-0.1765
UST6	0.7605
ZBTB8OS	-0.80025
ZNF710	0.7825
GPR174	-1.777
ATP6V0A2	0.9615
KIAA0319L	0.0470833333333334
XKRX	2.4805
DOPEY2	1.0367
SDHD	-1.0945
SUMF1	1.7935
OSM	1.6115
OPN3	-0.2765
DAGLB	-1.02766666666667
PPFIBP1	0.595
TRIM63	-3.8615
C10orf53	-0.432
LYPD3	0.297333333333333
BCL7A	0.12925
AGER	-0.995
TCF19	-0.65425
SAT2	0.20575
PFTK1	1.74316666666667
GABRE	-0.802375
C15orf38	1.2019
FIS1	-0.239
KCNV2	0.08175
CLPS	0.23425
PPCDC	-0.863
FOXN2	2.646
NT5E	-3.2634
CD83	0.1545
IL18	1.131875
VPS16	0.285
IGFBP2	-0.468166666666667
NOTCH2	0.114
SIGLEC1	2.346375
CD93	5.5695
SULF2	-0.71375
CEP164	1.096375
P53AIP1	-0.2256
TOR2A	-0.0336666666666667
ZNF136	-1.3475
MGP	4.6758
CCDC144A	0.921
TRPC1	-0.565
SMS	-0.846
MAPK7	0.102333333333333
RRAGC	0.61675
PARD6A	0.580666666666667
NUB1	0.613833333333333
SYNGR4	2.2445
OR11H12	-0.842
WIF1	1.256875
GCH1	-0.93925
OR11H4	0.2965
SLC44A5	-0.3565
GPRIN2	3.59866666666667
LOC401431	1.9215
CPA4	-2.1355
MELK	-0.497
IL15RA	0.44875
CUL3	-0.8335
HMBOX1	-0.6675
PODXL	-0.35825
CCT6B	0.6525
COMTD1	1.2035
MUC20	0.4935
GPX2	-3.165875
ITK	-1.174
FBXL5	0.69725
C13orf27	-1.09275
DEFA5	0.865
TRHDE	-0.1305
MTP18	-0.472333333333333
UQCRQ	-0.0381
ITGB2	1.30558333333333
CSRP2BP	0.371
TAS2R44	1.8355
PHPT1	-1.194875
FAM44C	-0.85675
ERH	0.83625
MPHOSPH1	-1.37716666666667
MORC1	0.201
PARVB	-0.31375
LAMA1	-2.25191666666667
PGBD3	-0.099
GIMAP6	4.08575
AREG	-4.17533333333333
LIPT1	-0.85175
MGC99813	0.52975
C1orf201	-0.0286666666666667
GRIN2A	0.7864
MAN2C1	-1.50225
NSUN5	-0.3945
SF3B5	0.362
MYC	-0.8264375
NRXN1	-0.653333333333333
ZNF18	0.66725
SPDYA	-0.558
SLC37A1	1.5535
DECR2	0.50125
ANKRD38	2.647875
SPTLC3	0.137666666666667
SUPT16H	-0.262125
DTWD2	0.0305
ULBP1	0.855
ZADH1	-1.45333333333333
OIP5	-1.75475
IL10RB	-0.621666666666667
OTUB2	-0.643625
VWA3A	-0.0833333333333334
SPIC	0.648666666666667
OR6C4	0.4335
PSCD4	0.521166666666667
DPY19L2P2	-1.3145
TRAPPC6A	-0.722833333333333
C21orf2	-0.594166666666667
CEMP1	0.06875
LIN7B	-0.54
E2F7	-0.877166666666667
VCP	-0.5275625
LAMA3	-0.614916666666667
BGN	1.3545
GPR160	-2.02916666666667
COCH	-4.3935
GPR81	1.81883333333333
APOBEC3F	-1.544
tcag7.1017	-0.267
C1orf32	1.0665
SCGB1D2	4.6025
FLJ43987	-0.3605
C6orf170	-0.5255
KLK9	1.019
GPD1L	-1.01375
VPS37B	1.26725
ATG3	-1.33216666666667
ADAMTS17	-1.156
KLHDC2	-2.13816666666667
NDUFV2	-0.8185
BLK	-0.2435
MATN4	-0.2225
GPM6A	-0.0736250000000001
GBP4	3.66866666666667
TMEM162	0.442166666666667
PKP2	0.7045
HRASLS	2.50355555555556
MMP1	-0.70025
SFXN3	0.7363
FSD1	0.2625
ST6GALNAC3	-1.34166666666667
CA12	-1.203
NCOA6	0.409
C19orf58	-0.0862
PPP4R1	-1.11533333333333
MAN1A2	2.1205
IKBKAP	-2.619
UPF1	0.138333333333333
KIAA1219	-0.76175
WNT16	0.687333333333333
SNW1	-1.079625
IL18RAP	2.09675
RPP30	-0.15825
CDC40	0.223928571428571
SETD3	0.100333333333333
SLAMF6	0.53375
ELK4	0.1615
TRIM47	0.405166666666667
ACOX3	0.844125
TRIM6	0.295125
KIAA0372	-0.604166666666667
TP53AP1	1.343875
SMURF2	-0.3965
ADAD1	0.5565
EBP	-0.8817
KRTAP13-2	0.038
FLJ36874	-0.584333333333333
TOR1A	-0.612333333333333
P2RY4	2.165
GPBP1	-0.48825
TRPV1	0.057375
ADAMTS12	0.705333333333333
PES1	-0.6972
ATG4A	0.613166666666667
MAGEA10	-4.233
WFS1	0.466
CC2D1B	-0.278666666666667
PABPN1	0.822875
SLC25A30	-0.91325
SLCO1C1	0.2384
SLC22A5	0.65675
KIF23	-1.85466666666667
SYN2	2.25566666666667
ASPN	6.34283333333333
CENTG2	-0.05625
QSOX2	-1.2048
FLJ10815	0.186833333333333
STK24	-0.9898125
SPEG	2.1277
STK10	0.0218333333333333
DACT2	-1.2605
AAAS	-1.1775
SSX3	-1.59275
ABCD3	-0.7311
C4orf12	-1.489
PARVG	0.495833333333333
FIG4	-0.01775
C9orf46	-0.8595
TMCO6	-0.306
IGHMBP2	-1.7685
DUS2L	-0.746166666666667
FAM3C	-0.8246875
TMEM16D	-2.561625
DCTN4	-0.0995
KCNH3	-0.28525
EIF2AK2	2.38425
AP1S3	0.3885
CST4	0.289
PAM	0.3849375
NUTF2	0.68625
CITED2	-0.6798
SLC39A4	0.333
C2orf52	-1.0575
GRM3	-0.603
C12orf49	-0.021375
CCDC49	-1.122
GRAMD1B	-1.164375
FNDC4	0.9105
SIAH2	-0.635
GDPD4	-0.0856666666666667
C21orf87	1.0345
ATP5A1	-0.843333333333333
C16orf63	-1.128625
LOC388135	-1.01433333333333
ATP5J2	0.299375
MMP3	-1.73225
EMID2	-0.12775
CRHR1	0.501
WDR70	-0.55575
C13orf31	1.716
ZFAND1	-1.36675
CCL18	4.82583333333333
C3orf49	-0.766
RINT1	0.818
KIAA0408	-1.6275
F13A1	2.299
SLC10A1	0.0185
OGN	-2.76275
GIPC2	-1.55583333333333
XPO6	0.000833333333333334
LCE1A	1.47
FMR1	1.6441
LOC374920	0.6135
DUSP3	0.262625
ANKMY1	-0.88025
C7orf50	-0.832
BBS9	-0.8342
UNC119B	-0.13325
C9orf72	-1.187
MGC35440	-0.50525
ENTPD6	0.287375
PPP1R2P9	-0.3605
ERCC4	1.05875
FAHD2B	-0.6965
HMHA1	-1.5275
HACL1	-0.67775
RAD23A	-0.129833333333333
FAM83B	2.46525
PPP5C	-1.49283333333333
RNASEH2C	-0.402
C9orf153	-1.1615
SCAMP4	0.23325
GHITM	-0.1593
NDUFB7	0.08525
ADCYAP1	0.8555
SP110	0.711
MAP3K7IP2	0.6775
DHH	-0.062
AGRN	-0.0415714285714286
WDR33	0.465333333333333
CEP290	1.07233333333333
PRPS1L1	-0.795666666666667
KLRA1	0.4825
GPR97	0.378
CHD7	1.05883333333333
TLR10	1.4
SLC30A8	-1.489
HIC1	1.13966666666667
IAPP	1.607
RXFP4	0.46375
GP1BB	2.084
SHQ1	0.018
NKX2-3	0.2235
API5	-0.391
FTHP1	-1.1535
MOV10L1	-0.264833333333333
TRIM6-TRIM34	1.85866666666667
ADHFE1	-0.0805
FAM117A	-1.03675
DDI1	0.481666666666667
CDON	0.537166666666667
TRIM73	-0.587
IGKC	4.7125
MMP14	0.574333333333333
DYNC1LI1	-0.625875
C11orf66	0.5095
TRBV3-1	-0.234
FASTKD5	0.53325
BIVM	-0.478
LHX4	0.287
CXCL2	-1.9805
RAB2B	-1.54366666666667
IZUMO1	-1.01025
MAP3K15	-1.918625
FAM19A2	-0.0413333333333333
ZC3H8	-1.30433333333333
ZMAT1	2.90325
SPINK5L3	-3.387
SLC10A6	1.278
APPL2	-1.218875
CARD10	-1.229
LOC402176	-1.00325
EEF1D	0.0526
RAB6A	0.5711
C12orf5	-0.154625
PAPOLG	0.49
MSRB2	0.441
BCR	0.701
PUS3	0.7195
TIAM2	0.76225
ZNF317	0.147166666666667
CHD2	-0.459857142857143
FZD5	-0.895818181818182
NUDT8	-0.25525
ZNF763	-0.5385
PRC1	-0.435444444444445
ABCB9	1.08183333333333
SPATA3	0.36525
TRAK2	-0.261625
STAB1	2.91975
LRRTM2	-0.503
psiTPTE22	1.93375
DBI	0.0915
SERPINA11	-2.773
NAT5	-0.14875
C20orf58	-2.37725
RPS6KA4	0.735666666666667
FLJ90650	-0.4235
TGFBRAP1	0.78725
CHRDL2	3.00025
FAHD2A	-0.699166666666667
CNTN1	0.4695
BBS4	-1.7241
TMEM181	0.75925
MINPP1	-1.88
MPHOSPH6	-0.499583333333333
HOXC10	2.0926
ITPKB	0.67325
CLPTM1L	-0.893375
MEOX2	-0.465833333333333
ATP6V0C	0.538125
PRPF8	-0.518666666666667
TMC5	2.37175
FKBP3	-1.0985
PLEKHB2	-0.597
OR4D6	-0.2115
ZNF544	-1.1093
D2HGDH	-0.326125
RPL18A	0.0642
HEL308	-1.22275
MPP6	-2.505
TCERG1	-1.07725
KRT16	3.34533333333333
KLF17	-1.03925
KLF5	-0.897875
CDR1	4.1105
VCX3A	-4.6125
FBLN2	1.74725
C14orf104	0.1055
HBE1	-4.4621
OR4S2	0.3255
C1orf108	-0.539666666666667
ROBO4	4.128
CPEB4	-0.259875
C11orf80	-1.05816666666667
BCKDHA	-0.503
MYOC	0.287
GIF	0.0765
CKMT1A	2.8595
RPL3	-0.1544
THBS1	2.845
APOO	-1.03525
ARMCX1	1.87775
HSZFP36	-0.325
SNAPC5	-0.28275
EIF4ENIF1	0.35675
ZNF433	-2.466
TNFRSF21	-0.272375
TMPRSS7	0.1
SPATA18	-0.1889
HPDL	1.097
MKL2	0.6527
TBX3	-0.431923076923077
C21orf93	0.753333333333333
DAXX	0.92825
ELMO1	-0.0275
RGS13	0.0996666666666667
TAF11	-1.71725
UNC13A	-1.708125
LOC653314	0.0942
ORC3L	0.102
IMAA	-1.5715
TARBP2	-0.58825
CABIN1	0.2291
TRIOBP	-0.155625
HIST1H2AC	-0.157
RGS22	-3.19433333333333
NCOA1	1.82116666666667
IL25	0.043
SNCG	0.861
GPR6	0.1335
AMDHD1	-2.6655
CHEK2	-0.112875
C6orf142	-1.239
DRD4	0.8425
C14orf68	-0.95375
GDF11	-2.15875
SEMG2	0.3335
CD247	-0.7255
CDAN1	-0.36775
RBMX2	0.652666666666667
TGS1	-1.08925
OIT3	1.1595
SYF2	-1.05725
MCM4	-1.682125
PKHD1L1	0.752625
CEP192	-1.22683333333333
IFT88	0.3725
RPL9	0.0597142857142857
RAB32	0.240375
DDX43	-3.56425
P2RX2	0.459166666666667
OR5D18	-0.944
UBE1	-1.14366666666667
SLC24A1	0.28575
ARHGAP5	0.1555
CETP	0.16325
KIAA1731	0.246666666666667
SLC9A4	0.085
PTPN6	0.64025
BAHD1	0.73225
GRIK3	-0.015
CACNB2	-0.0794
PDE10A	-0.603
DGCR14	0.16425
PCDHB9	0.59
RHOQ	1.6005
MAP3K4	0.29575
KTI12	0.214
RPL23AP13	1.4555
GNG11	-0.29225
CLCN3	1.63433333333333
GPAM	-0.221
VSTM2A	-0.382
SLAMF7	3.85866666666667
INTS2	-1.677
PPP2CA	-0.9395
LRP12	1.2666
SEC14L2	1.38466666666667
DKFZP586H2123	1.97675
MC3R	0.118
CIRH1A	-1.5445
HIST1H2AB	0.318166666666667
POLH	-0.58
MGC16703	-2.26616666666667
SNAPC2	-0.0305
FILIP1L	0.33275
RASGRP4	0.1655
LRRC1	0.91075
GAS1	1.27175
PRAC	-0.5845
DGKA	-0.602833333333333
NT5C3	-1.1885
PEG3	2.04966666666667
NADK	-1.177
PRR17	1.27475
LOC374569	-0.1805
SGSH	0.245166666666667
NLRP8	0.6965
GALT	-0.6306
MCF2	-0.932
ZNF263	-0.5975
TACSTD1	2.62766666666667
TYR	-5.9643
ATP6AP2	-0.867
RNUXA	-0.3215
ABHD10	-0.3975
GDPD2	0.55
SLC35C1	1.40175
UBE2A	0.70025
HERC5	-0.6375
FAM112B	-4.45116666666667
FBXL16	-2.22875
DKFZP434A0131	0.16525
ELA3A	-1.992
RBM41	-0.502875
HAO2	-0.21975
RNH1	-0.3895
SHANK2	0.490166666666667
OSBP2	-1.534375
DAK	-1.2405
C3orf58	1.96875
TCL1B	-0.5165
KBTBD2	-1.439625
SUGT1L1	-0.679
UBE2E2	0.16
MYL9	3.337
CDC23	-1.60433333333333
PBXIP1	1.572
CXorf40B	0.125
NBL1	0.0375
RTBDN	0.9865
RAB11FIP5	0.961125
TTTY13	-0.7005
SCOTIN	-0.20975
SOHLH1	-1.2334
CDKN1A	-1.33457142857143
NCK1	-0.0345
ZNF550	-1.25025
SAPS3	-0.0241666666666667
SPIN3	-0.945666666666667
MAGEE2	1.58025
MIS12	-0.523333333333333
OR8H2	-0.1885
KIAA0774	-0.817333333333333
UNC5D	-2.2125
CUL7	-1.12116666666667
LIPC	-2.857
DIO1	-2.82975
C20orf11	0.3194
CTRL	-0.60675
HS3ST2	1.65425
PAK4	1.29383333333333
CCRL1	3.66625
RNF10	0.78125
ZNF567	-0.191
ZNF660	-1.173
TCEAL3	0.491
MAGOH	-0.0678333333333333
CENPB	0.516166666666667
C19orf7	1.114625
LOC388965	1.194
ZCCHC13	0.5845
JMJD1A	-1.147
HIST1H4H	0.1895
TBRG1	-1.0837
GPC3	-3.921625
TAF1C	-0.58975
EBNA1BP2	-0.9875
CIAPIN1	-0.806
PDGFRA	-0.3465
CSTB	0.917125
CENPI	0.331333333333333
GTF2E2	-0.2385
RPP21	0.50775
CCNF	-1.221
KCNQ3	1.349
FAM79A	0.28575
SLC22A12	1.571
NOVA1	-0.314
FZD3	2.8345
AKAP8	0.15175
SOCS5	0.701625
CFDP1	-1.6285
DLG5	1.11575
PGM5	0.427166666666667
C1orf144	0.10075
HDAC10	-2.2025
RND2	-0.72825
C20orf199	-0.229
RNMT	-1.083625
SLURP1	3.019125
ASTN1	-0.878625
SH3BGR	2.28
MYCL1	-1.49275
ZHX1	0.409166666666667
CENPK	-3.0225
FOSB	-0.313
LOC643406	-0.22
C2orf59	-0.481875
TMEM135	-0.94825
SLC27A2	-3.3055
KRT33A	1.2425
OVOL1	1.304125
PAMCI	-1.58733333333333
S100A7	6.7385
ZNF789	0.5195
HARS2	-0.5815
RPL23A	-0.696833333333333
TCF23	0.1705
UPF3B	0.55625
C17orf78	-1.1535
HLA-DOB	2.04816666666667
C14orf142	-1.125
TEKT5	2.68216666666667
DMWD	0.2565
POLD1	-1.16416666666667
GSCL	1.1655
CALD1	2.2852
SCRT1	0.781333333333333
AIG1	0.9785
UNC84B	-0.91275
ZNF404	-2.73575
TMED6	-3.29325
KIAA1462	-0.0665
LRRC27	1.283
PYGO1	0.6065
PIGU	-1.6
ALAS2	-3.24666666666667
WRNIP1	0.624
CNNM3	-0.1875
ZNF2	-0.5865
ST3GAL5	-1.76416666666667
MRPL23	0.4705
TSSK6	-0.79425
PSMA6	-1.34925
C16orf70	-1.3315
KIAA1602	0.41625
ALMS1	1.602
DCN	0.634
TMEM132D	-0.9345
SUCLG2	-0.8015
ABHD14A	1.1975
DEXI	1.31066666666667
AMPD2	-0.928166666666667
IFNAR2	0.5475
CYB5A	0.528
TLOC1	-0.3294
NXF5	-0.8816
NRBF2	0.7525
KCTD3	0.27725
ITGAE	-1.665
SLC30A3	-0.250333333333333
ZRF1	0.2125
IFRD2	0.402125
XAB1	-0.1
PYCR2	-0.274333333333333
SERPINB3	-4.1465
TMLHE	-0.0852
GEFT	0.930375
ABCA5	-1.2495
EMR4	-0.348333333333333
TSFM	-0.00525
HIST3H2BB	-0.9845
ARHGEF19	1.0405
TSPAN17	-0.0758333333333333
ABCC8	-0.0805
MAP1S	0.583
C22orf36	1.45075
BNC2	-0.672142857142857
HIST1H4A	0.2265
NDUFS3	-0.239
WDR3	0.3685
XKR4	0.307
TTC33	-1.26842857142857
STMN2	4.56075
CPN2	-0.6925
HSPC105	-1.557
PCOLCE2	-2.24275
C3orf55	0.2685
KLHDC9	0.453666666666667
TBC1D23	0.081125
ATXN2L	-0.422333333333333
MAP2K3	0.596666666666667
SCAP	0.2515
ZNF486	-0.1375
C20orf96	2.53175
NARS	0.0905
ADAMTSL1	-0.994357142857143
PRCC	1.1065
CCDC126	-0.0753333333333333
ZNF675	-0.8235
CALCOCO1	-0.686
ANKRD43	0.00799999999999999
CWF19L2	-0.603
ZBTB32	1.91383333333333
BRAF	1.77125
ODF4	0.286
MGC14376	0.400333333333333
HORMAD1	-3.10416666666667
AAK1	0.277083333333333
PEBP1	1.52216666666667
TNFSF5IP1	-0.667166666666667
DKFZp564N2472	0.501
RMND1	-0.56825
IGKV1-5	4.94325
COL1A2	2.744
SERPINA5	-3.00875
AANAT	0.4955
C19orf21	0.377666666666667
GEMIN5	0.44325
UBR4	-0.8405
LTBP3	0.712166666666667
AMHR2	-2.69883333333333
PROCR	0.09975
MYBBP1A	-0.045
C20orf39	-1.02683333333333
ZNF697	-0.25225
PASK	-0.5597
ZNF776	0.204
RFXDC2	-0.14975
KIAA0467	-0.585
C10orf96	-2.194
ZNF503	0.9265
GULP1	-2.40658333333333
KCNE4	0.627
DKFZp434K191	0.51275
LOC196913	-1.2165
BHLHB4	1.949
CH25H	0.38125
LOC81691	-1.13433333333333
ALPL	0.906071428571429
COL12A1	1.81625
FOLR3	-1.7475
GPR123	-0.268
TRIM62	-0.159071428571429
ABLIM1	0.947
MAST3	-0.661
RHBDD1	0.104166666666667
LOC338809	-0.016
RYBP	1.3545
TTC26	-0.48775
ZNF22	0.9495
ISCA2	-0.49375
RDM1	-0.857
PIGM	0.50425
GNB3	-1.7165
ACTR2	1.3388
HMGB1	1.19905
EDG1	2.3365
SOAT2	0.77125
OR10AD1	0.2915
RAP1GDS1	0.34225
LCE1F	0.4935
ESM1	-1.508875
RCN3	2.147
CREBL1	-0.3605
DBNL	-1.47366666666667
PTGER3	0.775375
USP30	-0.0865
BCL2L12	0.307166666666667
KIF26B	1.907
ZNF416	0.4005
ZNF225	-1.7475
C17orf70	-0.29675
ZNF554	0.403
RAE1	-0.9345
TNIK	-1.1205
ACTN3	1.4985
MGC45922	2.092
CCNA1	-2.07683333333333
RYK	1.06233333333333
IL26	-0.057
LRP3	1.419
QARS	-0.5455
SOX7	1.13821428571429
BID	0.467125
OR2S2	0.01
CXCL14	3.2635
C11orf47	-0.796
MGC29891	0.237833333333333
HSPB8	0.9004
PRDM14	-1.1445
NUFIP2	0.57525
MNAT1	-1.378625
ZDHHC2	-1.72266666666667
MBNL2	-0.568875
ADD3	-0.48925
CSNK2A1P	-0.0925
KLK6	4.7585
TMEM111	0.0407
KIAA1279	0.60975
NUBP2	0.4105
RAB42	-0.80125
ID3	-1.0858
TM9SF1	-0.90925
MDP-1	-1.111
POU4F2	0.093
IQCK	0.6725
C16orf14	0.4635
CAPN3	-1.463875
FAM43B	-0.198625
RECQL	-1.102
AP1G1	-0.250857142857143
CTNNBL1	-0.970166666666667
ECHDC1	-0.0656666666666667
SMARCC1	1.8371
