Hybridization REF	TCGA-A8-A08P-01A-11R-A00Z-07
TRIM47	1.09216666666667
ACOX3	1.950125
TRIM6	-0.587625
KIAA0372	-0.532833333333333
TP53AP1	0.58525
SMURF2	0.0565
ADAD1	0.33
EBP	-0.8543
KRTAP13-2	-0.1615
FLJ36874	-0.0195
TOR1A	-0.0108333333333333
P2RY4	0.675
GPBP1	0.0625
TRPV1	0.392125
ADAMTS12	0.848
PES1	-0.3112
ATG4A	0.440333333333333
MAGEA10	-4.67225
WFS1	1.4245
CC2D1B	-0.146666666666667
PABPN1	-0.427
SLC25A30	0.2925
SLCO1C1	-0.829833333333333
SLC22A5	0.92425
KIF23	-1.35416666666667
SYN2	-0.731833333333333
ASPN	7.602
CENTG2	0.4615
QSOX2	-1.4836
FLJ10815	0.618833333333333
STK24	-0.163
SPEG	-0.00230000000000001
STK10	0.586333333333333
DACT2	-2.3285
AAAS	-0.54125
SSX3	0.331875
ABCD3	-0.2482
C4orf12	-0.78
PARVG	1.9595
FIG4	0.81675
C9orf46	0.4965
TMCO6	-0.7065
IGHMBP2	0.72825
DUS2L	-0.410833333333333
FAM3C	-0.3831875
TMEM16D	-1.909125
DCTN4	0.21875
KCNH3	0.38925
EIF2AK2	1.66975
AP1S3	0.386125
CST4	1.1135
PAM	0.074125
NUTF2	-0.1295
CITED2	-0.5219
SLC39A4	0.516
C2orf52	-0.6955
GRM3	0.11775
C12orf49	1.337125
CCDC49	0.221
GRAMD1B	-1.2745
FNDC4	0.5635
SIAH2	1.11
GDPD4	-0.09375
C21orf87	1.3205
ATP5A1	-0.306166666666667
C16orf63	-0.654625
LOC388135	-0.433333333333333
ATP5J2	-0.67525
MMP3	2.07175
EMID2	-0.482
CRHR1	0.59375
WDR70	-0.46475
C13orf31	2.22325
ZFAND1	0.21975
CCL18	4.09916666666667
C3orf49	-0.1015
RINT1	-0.602
KIAA0408	-1.0095
F13A1	3.4345
SLC10A1	0.169666666666667
OGN	-0.61375
GIPC2	-1.7245
XPO6	-0.461333333333333
LCE1A	0.937
FMR1	0.2042
LOC374920	-0.35275
DUSP3	0.69425
ANKMY1	0.39575
C7orf50	0.17225
BBS9	0.3955
UNC119B	0.07675
C9orf72	0.038625
MGC35440	0.06525
ENTPD6	-0.76425
PPP1R2P9	0.42275
ERCC4	0.3185
FAHD2B	0.1635
HMHA1	0.7205
HACL1	-0.281
RAD23A	0.094
FAM83B	0.389
PPP5C	-0.3835
RNASEH2C	0.623625
C9orf153	-0.68025
SCAMP4	0.767125
GHITM	0.4831
NDUFB7	-0.226875
ADCYAP1	-0.5295
SP110	2.35833333333333
MAP3K7IP2	0.24075
DHH	0.133
AGRN	0.0408571428571429
WDR33	0.151833333333333
CEP290	0.597833333333333
PRPS1L1	-1.39716666666667
KLRA1	-0.382
GPR97	-0.063
CHD7	-0.331666666666667
TLR10	1.19375
SLC30A8	-0.7505
HIC1	1.19266666666667
IAPP	0.213
RXFP4	0.3455
GP1BB	0.60325
SHQ1	-0.0365
NKX2-3	0.24
API5	0.27875
FTHP1	1.7755
MOV10L1	0.6302
TRIM6-TRIM34	2.504
ADHFE1	-1.532
FAM117A	-0.4605
DDI1	0.340666666666667
CDON	-0.6785
TRIM73	-1.6075
IGKC	4.223
MMP14	0.565
DYNC1LI1	-0.27925
C11orf66	0.3815
TRBV3-1	-0.42175
FASTKD5	0.348
BIVM	-2.43675
LHX4	-0.27375
CXCL2	-1.5596
RAB2B	0.00483333333333333
IZUMO1	-0.545
MAP3K15	-2.11225
FAM19A2	-0.328833333333333
ZC3H8	-0.6185
ZMAT1	1.027875
SPINK5L3	-2.629
SLC10A6	0.3895
APPL2	0.343875
CARD10	-0.520333333333333
LOC402176	-0.960875
EEF1D	1.5113
RAB6A	-0.2199
C12orf5	0.048
PAPOLG	-0.3405
MSRB2	0.9425
BCR	0.957444444444444
PUS3	-0.424
TIAM2	0.51725
ZNF317	-0.129
CHD2	-0.0433571428571429
FZD5	-0.764409090909091
NUDT8	-1.4755
ZNF763	-0.5045
PRC1	-0.864111111111111
ABCB9	0.920166666666666
SPATA3	0.35575
TRAK2	0.263625
STAB1	3.34225
LRRTM2	0.0346666666666667
psiTPTE22	0.702
DBI	0.484
SERPINA11	-0.527
NAT5	0.28925
C20orf58	-2.60875
RPS6KA4	0.512
FLJ90650	-0.6035
TGFBRAP1	0.301
CHRDL2	0.37175
FAHD2A	-0.164666666666667
CNTN1	-0.4885
BBS4	0.1361
TMEM181	-0.50875
MINPP1	-0.037
MPHOSPH6	-0.627166666666667
HOXC10	1.7981
ITPKB	0.6175
CLPTM1L	0.4055
MEOX2	-0.857333333333333
ATP6V0C	0.727125
PRPF8	-0.150833333333333
TMC5	2.59525
FKBP3	-0.576
PLEKHB2	0.41125
OR4D6	0.2955
ZNF544	-0.2836
D2HGDH	0.07275
RPL18A	0.818
HEL308	-0.776375
MPP6	-4.41625
TCERG1	-1.3075
KRT16	-1.61783333333333
KLF17	-0.7305
KLF5	-0.377375
CDR1	2.2135
VCX3A	-0.511
FBLN2	2.05775
C14orf104	-0.92175
HBE1	-4.4205
OR4S2	0.676
C1orf108	-0.924166666666667
ROBO4	3.28733333333333
CPEB4	0.232875
C11orf80	1.0375
BCKDHA	0.5825
MYOC	-0.10875
GIF	0.7505
CKMT1A	-0.4695
RPL3	-0.0141
THBS1	2.641
APOO	-0.31975
ARMCX1	1.3555
HSZFP36	0.25475
SNAPC5	-0.192
EIF4ENIF1	0.502
ZNF433	-0.43975
TNFRSF21	-0.049
TMPRSS7	0.5055
SPATA18	-0.1225
HPDL	-1.9025
MKL2	0.9071
TBX3	0.143230769230769
C21orf93	0.298666666666667
DAXX	0.37975
ELMO1	0.372625
RGS13	1.26933333333333
TAF11	-0.53725
UNC13A	-2.113125
LOC653314	0.4155
ORC3L	-0.4965
IMAA	-1.642
TARBP2	-0.223
CABIN1	-0.0299
TRIOBP	0.3973125
HIST1H2AC	0.39125
RGS22	-0.335166666666667
NCOA1	1.0125
IL25	1.6695
SNCG	2.2815
GPR6	0.377
AMDHD1	-0.5625
CHEK2	-0.624875
C6orf142	-1.411
DRD4	0.654
C14orf68	-0.66925
GDF11	-0.19175
SEMG2	-0.4775
CD247	0.711
CDAN1	-0.22875
RBMX2	-0.276666666666667
TGS1	-0.36875
OIT3	0.9695
SYF2	-0.16475
MCM4	-1.79175
PKHD1L1	0.21275
CEP192	-0.233166666666667
IFT88	0.62225
RPL9	-0.373285714285714
RAB32	0.370875
DDX43	-3.8295
P2RX2	0.2355
OR5D18	0.275
UBE1	0.239416666666667
SLC24A1	0.280875
ARHGAP5	-0.03925
CETP	-0.491
KIAA1731	-0.777666666666667
SLC9A4	0.713
PTPN6	1.6895
BAHD1	0.85275
GRIK3	0.8805
CACNB2	-0.4979
PDE10A	-0.42075
DGCR14	0.1295
PCDHB9	-1.03916666666667
RHOQ	0.788666666666667
MAP3K4	-0.13625
KTI12	-0.4745
RPL23AP13	-1.5305
GNG11	-0.71825
CLCN3	0.242833333333333
GPAM	-0.855125
VSTM2A	2.814
SLAMF7	3.905
INTS2	-0.88675
PPP2CA	0.0649
LRP12	-0.574
SEC14L2	-0.290777777777778
DKFZP586H2123	1.1555
MC3R	0.368
CIRH1A	-1.34483333333333
HIST1H2AB	0.965666666666667
POLH	-0.63325
MGC16703	-1.99066666666667
SNAPC2	0.2565
FILIP1L	1.53125
RASGRP4	0.954
LRRC1	1.83875
GAS1	1.56575
PRAC	-0.72825
DGKA	-0.0273333333333333
NT5C3	-0.29125
PEG3	-4.1345
NADK	-0.18675
PRR17	1.579
LOC374569	-0.67925
SGSH	0.672166666666667
NLRP8	-0.272
GALT	0.2889
MCF2	-1.6945
ZNF263	0.73225
TACSTD1	1.30333333333333
TYR	-5.6376
ATP6AP2	0.39175
RNUXA	-0.17625
ABHD10	0.2607
GDPD2	-0.719
SLC35C1	-0.04725
UBE2A	0.134625
HERC5	0.664333333333333
FAM112B	-1.4285
FBXL16	0.0445
DKFZP434A0131	-0.3315
ELA3A	-2.7285
RBM41	-0.930375
HAO2	0.082
RNH1	0.440625
SHANK2	0.292166666666667
OSBP2	-0.9345
DAK	0.3085
C3orf58	-0.914333333333333
TCL1B	-0.5975
KBTBD2	-0.30875
SUGT1L1	-0.356
UBE2E2	0.9445
MYL9	2.383125
CDC23	-0.691666666666667
PBXIP1	1.2065
CXorf40B	1.166
NBL1	0.93425
RTBDN	1.01
RAB11FIP5	0.035375
TTTY13	-0.4755
SCOTIN	0.568166666666667
SOHLH1	0.970166666666667
CDKN1A	0.0297142857142857
NCK1	-0.14225
ZNF550	-0.537
SAPS3	1.06008333333333
SPIN3	-0.341666666666667
MAGEE2	-0.28275
MIS12	-0.493
OR8H2	0.321
KIAA0774	-0.516833333333333
UNC5D	-3.144
CUL7	-0.171666666666667
LIPC	-2.77933333333333
DIO1	2.1865
C20orf11	0.8147
CTRL	-0.626
HS3ST2	3.0795
PAK4	0.9765
CCRL1	3.74475
RNF10	0.405
ZNF567	-0.1
ZNF660	-0.864
TCEAL3	1.33425
MAGOH	-0.883166666666667
CENPB	0.15
C19orf7	0.125875
LOC388965	-0.09725
ZCCHC13	0.7295
JMJD1A	-1.0529
HIST1H4H	0.4195
TBRG1	-0.8141
GPC3	-5.055625
TAF1C	-0.616625
EBNA1BP2	-0.4325
CIAPIN1	-0.40725
PDGFRA	0.607
CSTB	-0.258625
CENPI	-1.65483333333333
GTF2E2	-0.447333333333333
RPP21	-0.1445
CCNF	-0.155666666666667
KCNQ3	1.109
FAM79A	0.965
SLC22A12	0.288
NOVA1	0.189166666666667
FZD3	-0.522
AKAP8	-0.45925
SOCS5	-0.05725
CFDP1	-0.549
DLG5	0.99075
PGM5	0.189666666666667
C1orf144	0.308666666666667
HDAC10	-0.525
RND2	-1.511
C20orf199	-0.989
RNMT	-0.130625
SLURP1	0.437
ASTN1	-0.797375
SH3BGR	2.928
MYCL1	0.5685
ZHX1	0.414166666666667
CENPK	-2.33225
FOSB	-0.0754
LOC643406	0.851125
C2orf59	-0.24625
TMEM135	0.04975
SLC27A2	-0.63675
KRT33A	2.652
OVOL1	1.679
PAMCI	-3.4845
S100A7	1.0855
ZNF789	-1.599
HARS2	0.11325
RPL23A	-0.807
TCF23	0.4865
UPF3B	-1.506
C17orf78	0.605
HLA-DOB	0.515
C14orf142	-0.214166666666667
TEKT5	1.733
DMWD	0.237
POLD1	-1.5365
GSCL	0.8035
CALD1	0.5711
SCRT1	0.304833333333333
AIG1	0.1005
UNC84B	0.333
ZNF404	-0.30875
TMED6	-3.28425
KIAA1462	1.146
LRRC27	1.008
PYGO1	-0.362
PIGU	0.0443333333333333
ALAS2	-3.6125
WRNIP1	0.132625
CNNM3	0.8995
ZNF2	0.44175
ST3GAL5	-0.224083333333333
MRPL23	-0.3455
TSSK6	0.463
PSMA6	1.24575
C16orf70	-0.28925
KIAA1602	0.12025
ALMS1	0.212333333333333
DCN	2.900625
TMEM132D	-0.98175
SUCLG2	0.393
ABHD14A	-0.16725
DEXI	0.128833333333333
AMPD2	-0.924166666666667
IFNAR2	0.569666666666667
CYB5A	1.9336
TLOC1	0.3893
NXF5	-0.5105
NRBF2	0.1455
KCTD3	0.69375
ITGAE	-0.225
SLC30A3	-1.99366666666667
ZRF1	-1.135
IFRD2	-0.666625
XAB1	0.02325
PYCR2	0.0526666666666667
SERPINB3	-4.7765
TMLHE	-0.1975
GEFT	-1.628
ABCA5	-0.9775
EMR4	0.366
TSFM	-0.135
HIST3H2BB	-0.37375
ARHGEF19	1.307
TSPAN17	0.422
ABCC8	3.45225
MAP1S	1.46516666666667
C22orf36	1.1005
BNC2	0.306428571428571
HIST1H4A	-0.0075
NDUFS3	-0.3085
WDR3	-1.22083333333333
XKR4	-1.01275
TTC33	-0.376928571428571
STMN2	1.8975
CPN2	-0.6955
HSPC105	-1.99175
PCOLCE2	-3.806
C3orf55	1.05
KLHDC9	2.74483333333333
TBC1D23	-0.059
ATXN2L	-1.23
MAP2K3	0.137333333333333
SCAP	-0.22025
ZNF486	1.17166666666667
C20orf96	0.2895
NARS	-0.3385
ADAMTSL1	-0.584357142857143
PRCC	0.693166666666667
CCDC126	0.728916666666667
ZNF675	0.00975
CALCOCO1	0.2365
ANKRD43	2.83475
CWF19L2	-0.396
ZBTB32	2.60666666666667
BRAF	-0.286
ODF4	0.8515
MGC14376	0.4535
HORMAD1	-1.58133333333333
AAK1	0.4205
PEBP1	0.883
TNFSF5IP1	0.1175
DKFZp564N2472	0.616
RMND1	2.02425
IGKV1-5	4.2005
COL1A2	3.14383333333333
SERPINA5	-0.17225
AANAT	0.496
C19orf21	1.73333333333333
GEMIN5	-0.41475
UBR4	-0.316833333333333
LTBP3	1.4625
AMHR2	-2.26783333333333
PROCR	-1.19075
MYBBP1A	-0.18575
C20orf39	1.57033333333333
ZNF697	-0.6215
PASK	-0.1668
ZNF776	0.309166666666667
RFXDC2	-0.413125
KIAA0467	-0.2175
C10orf96	-1.45625
ZNF503	0.31475
GULP1	-1.06933333333333
KCNE4	-0.193666666666667
DKFZp434K191	-0.53075
LOC196913	-0.254
BHLHB4	0.3635
CH25H	-0.499
LOC81691	-0.633
ALPL	1.11107142857143
COL12A1	2.882625
FOLR3	-2.26916666666667
GPR123	0.191125
TRIM62	0.285071428571429
ABLIM1	0.540333333333333
MAST3	0.71075
RHBDD1	0.365666666666667
LOC338809	0.3145
RYBP	0.3195
TTC26	-0.391875
ZNF22	0.754666666666667
ISCA2	0.03525
RDM1	-1.15625
PIGM	0.73875
GNB3	-0.6105
ACTR2	0.5285
HMGB1	0.14265
EDG1	2.70983333333333
SOAT2	-3.43625
OR10AD1	1.1605
RAP1GDS1	-0.47925
LCE1F	0.394
ESM1	-1.108125
RCN3	2.42725
CREBL1	-0.33075
DBNL	0.696666666666667
PTGER3	2.64775
USP30	0.985833333333333
BCL2L12	-0.419666666666667
KIF26B	2.541
ZNF416	0.26075
ZNF225	-0.248
C17orf70	-0.01975
ZNF554	0.09725
RAE1	-0.3585
TNIK	0.689833333333333
ACTN3	0.411
MGC45922	0.6215
CCNA1	-1.12666666666667
RYK	1.3645
IL26	0.578
LRP3	0.662666666666667
QARS	0.01675
SOX7	0.707285714285714
BID	-0.39175
OR2S2	0.3805
CXCL14	4.90875
C11orf47	-0.8585
MGC29891	0.453833333333333
HSPB8	-0.1167
PRDM14	-1.486
NUFIP2	0.24775
MNAT1	-0.498375
ZDHHC2	-1.301
MBNL2	-0.249
ADD3	-0.37975
CSNK2A1P	0.20275
KLK6	-2.07483333333333
TMEM111	0.583
KIAA1279	1.1495
NUBP2	0.5285
RAB42	-0.1175
ID3	-0.9035
TM9SF1	0.159
MDP-1	-0.40775
POU4F2	0.28425
IQCK	0.86975
C16orf14	-0.56875
CAPN3	-1.444
FAM43B	-0.508375
RECQL	-0.286
AP1G1	0.041
CTNNBL1	0.512
ECHDC1	-1.67783333333333
SMARCC1	0.2216
FOXQ1	-1.6745
GNAI3	-0.0748333333333333
POLG2	-1.54025
CD4	1.404375
ITLN1	1.80075
EBI2	3.682
IRF1	1.82925
PTPRE	2.0923
PTK2B	-0.16025
NXNL2	-0.613
SOX4	0.770666666666667
TSPAN3	-0.578166666666667
SH2D1A	-1.24183333333333
C8orf58	-0.621666666666667
USP20	-0.806
DUSP22	-1.46033333333333
CALB1	-2.72683333333333
L3MBTL2	1.18916666666667
MCRS1	0.135
TMEM118	-0.560166666666667
C18orf8	0.406
FLJ10241	-0.007875
GJA12	0.6035
PKD1	-0.215666666666667
ZFP3	0.412
JAM3	-0.852875
LAPTM4A	1.3471
DIRC2	0.13375
KIAA2022	0.9135
MYOM1	-0.2895
TRPM8	-2.68116666666667
MOP-1	0.76175
PHKG2	0.026875
ZNF650	-0.157
KIAA1522	1.029125
PSG8	-0.547833333333333
DDX19B	-0.1245
MOBKL1B	0.1515
DIAPH2	-0.5305
PTPN12	0.281
CLN8	0.3869
CRYZL1	0.7545
CRY2	0.277333333333333
FCGR2B	3.65166666666667
PNPLA4	0.664
ZNF454	-0.9895
DKFZp434B1231	-0.343
CLDN11	0.1736
RFWD2	0.572666666666667
CIB2	-0.457833333333333
MXRA8	2.703875
HRK	0.474125
MAML2	-0.204
C4orf31	-1.4215
C6orf192	-1.02525
COG6	0.310375
FAM5B	-0.36425
NFATC1	-0.1089
SEPT10	-0.63375
SCYL1	0.9449
RPP40	-0.877
SCOC	-0.1408
KIAA1450	0.7435
CTDSPL2	-0.3205
TBX5	1.88333333333333
NAPG	0.633125
RHD	-4.74175
C14orf45	1.25716666666667
ZBTB22	0.636
PLCG1	-0.327
ANKRD10	-0.79225
AQP7P2	-0.3415
TAGLN2	0.607
HTR2C	-1.17
SLC16A7	-0.749666666666667
C17orf83	0.1005
TSGA14	-0.315583333333333
MDH1	-0.3025
PPP3R2	0.0225
DCBLD2	-3.00135714285714
RBM33	-0.057375
DPH3	-1.08625
SYT10	-1.4565
FMO4	1.866125
THYN1	-1.03725
DRD5	-1.0715
OTOR	1.142625
PGRMC2	0.9176
KATNAL1	-0.4155
PAQR6	-1.09125
UBE2I	-0.07325
C14orf28	0.292
C8orf70	1.32925
FLYWCH1	-0.024375
ANGPTL3	-1.424
GLRX2	0.063
ATP11A	-1.08207142857143
ARL5B	0.617625
MUC16	-3.16775
SLC25A5	-0.611142857142857
ACRC	-0.7825
MYO1C	0.122875
FAM89B	1.78016666666667
FAS	0.529
KIFAP3	1.00975
GLRA2	0.5795
BTN3A2	0.5624
CNKSR3	0.148125
CSTF3	-0.409666666666667
ARPM1	1.18225
KIAA1530	-0.1505
C9orf150	1.32483333333333
PRKCI	0.42075
tcag7.1015	-0.774
SOD3	-0.30025
ZNF574	0.3515
CYP21A2	1.96475
RPL12	-0.60525
COMMD2	0.6555
WIZ	-0.7275
LOC344405	-1.65475
ALDH4A1	-0.373411764705882
CRYAB	1.77925
COPA	0.699033333333333
PCDHGA7	0.3565
KIF11	-1.17258333333333
RASD2	0.699
SLC26A3	-0.4535
ZNF175	-1.104
JAKMIP2	-1.47075
C8orf4	0.336833333333333
PTHLH	1.689
SLC40A1	2.8975
OR7D4	0.588833333333333
PCDHB17	0.15
CD36	2.67414285714286
C6orf203	1.6457
PRKG2	-0.2705
LOC400566	0.44325
ANAPC13	1.373
SLCO3A1	-0.85775
ZNF692	-1.2485
FANCL	-2.061
SH3GLB1	0.46675
C12orf61	-0.0425
KBTBD6	-0.44475
SUPT5H	0.108875
XRCC6	-0.0949
HUS1B	-0.3491
FAM133B	-0.382071428571429
LOC728276	0.153
KCTD18	0.58225
SOS2	0.212333333333333
CCDC99	-1.8195
C1QTNF5	3.332
NNAT	0.0206666666666667
USP16	-0.49675
LARS	-0.856625
ZBTB2	0.741375
ABO	0.0283333333333333
TRAF3	0.317
GALNT5	-2.0645
NAP5	0.832
ALG14	0.522333333333333
KIAA0515	-0.310384615384615
WDR75	0.751166666666667
TEX261	-0.0268333333333333
LY86	1.409
LOC389072	-0.0885
FLJ13611	-0.1455
MRGPRX2	1.011
SNRPA	-0.7165
OR2G2	0.4185
GPRASP2	0.0785
C7orf42	0.4039
C9orf163	-0.6795
CYP11B2	0.8815
FCRL3	2.52066666666667
PRDX1	-0.14975
FGB	-5.259
COX17	-0.216333333333333
C16orf33	-0.05425
PIWIL1	0.133166666666667
FOLR1	-2.4375
KIAA0082	0.08325
FREQ	-0.596833333333333
TMCC2	-0.467833333333333
TCF12	0.0579999999999999
ZNF721	-0.24275
FAM130A2	0.2175
POU4F1	-2.35425
SNRPF	-0.738625
SGIP1	2.46083333333333
ZNF641	0.6885
EMG1	0.14325
PRRG4	0.317
HIRA	-2.71275
MYNN	0.297666666666667
AEBP2	-0.0741666666666667
TBXA2R	0.0461666666666667
ISL2	-1.30283333333333
PCDHB11	-0.8485
RNF144A	-0.16175
MARCH5	0.223
DULLARD	0.0135
DCLRE1B	-0.243166666666667
ITGA8	-0.39475
TP73	-0.338875
PRKCD	2.11075
NDUFB4	-0.07775
ATP13A4	0.264125
ANTXR2	0.397
COL4A3	-0.242666666666667
MYO10	-1.4277
SLC6A18	0.54875
PEX1	-0.29
TMEM74	-2.2265
RBM19	0.36575
TAPBP	0.7075
RUNX1	-0.48875
MID1	-2.18583333333333
GPR64	-2.13016666666667
RASEF	1.695
GABRG1	0.090625
MYO16	-1.11325
DBF4	-1.79033333333333
TSHZ2	2.13075
RIPK2	0.401375
PPTC7	0.166666666666667
KIF4B	-0.9455
LRRC31	1.151125
ZNF540	0.093
EFNB3	-0.296666666666667
LOH12CR1	0.23375
STON2	0.471666666666667
GLP1R	0.49075
CSTF2T	0.4675
IREB2	-0.519125
GRSF1	-0.216
PDCD7	-0.919666666666667
LRRC43	0.182
CNR1	-0.210333333333333
IL1F7	-0.955
C12orf64	-0.104
FAM69B	-1.65975
NR2E1	-2.24883333333333
MS4A6A	3.0047
FTL	0.7309
C7orf36	-0.10625
PCLO	0.9283
DYRK2	1.21683333333333
ARIH2	-0.4165
SAMD7	0.6175
SCNN1D	-0.87775
SLC32A1	-0.702125
C22orf25	0.392666666666667
MRPS18A	0.0665
GPR112	1.073
EARS2	-0.33675
ERN2	0.4295
ATPBD3	0.173833333333333
PRH2	-0.906
CDKN2D	0.098
PGLYRP2	0.47975
TRIM40	0.0685
SEC14L3	-0.00583333333333334
SLC22A1	-0.5895
BTN2A3	-0.00899999999999999
RASA4	0.0205
CCNL2	-0.44425
MYBPC3	0.7925
GJA4	3.27325
CDC42SE1	1.01075
TRPV2	-0.1385
MYPN	-4.1386
SIM1	0.101
CDADC1	-0.016
ZFHX4	0.5245
NIBP	1.061
ADAMTS19	-1.05625
ABTB2	-0.149
TSPYL2	-0.572125
EIF2S3	-0.5491
SOX30	0.00250000000000002
AP2A1	0.324
DKFZP564O0523	-0.238166666666667
LOC285398	0.1675
CDH18	-4.61875
CHL1	0.403375
GATS	-0.7465
TBC1D2B	0.459333333333333
OR1J1	-0.1675
GSN	0.867166666666667
DPCR1	0.489875
GARNL4	-0.0736666666666667
SMARCA5	-0.5465
PLEKHG3	0.773333333333333
ZBTB45	0.5265
FRMD6	-0.168333333333333
PLS1	-0.359333333333333
DGKZ	0.5025
EFNA1	1.021
WDR85	-0.809375
ANK2	-0.4675
PAGE4	-1.26816666666667
SENP6	0.176333333333333
AKR7A2	0.179666666666667
FKBP10	-2.38525
VEGFC	-1.3
LARP1	0.011875
SRBD1	-0.2045
ITGB6	1.764
SLC1A2	-0.137071428571429
INVS	-0.656333333333333
MPO	1.261
MOBKL3	-0.1441
CUTL2	-1.231125
KLK2	-0.232666666666667
VIM	-0.0875
REG1B	0.0435
PCDHGC4	0.454
C3orf34	-0.199333333333333
SUMO3	0.501666666666667
CST9L	1.98
MLL4	-0.10775
SPR	1.0445
SAMD9L	2.18275
ABCE1	-0.84325
SUPT3H	-0.654833333333333
ACTBL1	1.9365
ADAMTS4	1.44333333333333
SLIT3	2.8275
RHEBL1	-0.0175
NPM2	-1.6015
MAN1C1	1.041125
KIAA1856	0.759416666666667
HSPA6	2.615
LOC388152	-0.189
C10orf140	1.1945
ZDHHC12	-0.1985
LIN7A	-0.3669
PHC2	0.283
SPHK1	0.8505
TRIM26	0.59025
FAM83E	-0.592
C18orf24	-1.26183333333333
ZNF578	0.278833333333333
ORAI1	0.243
RUVBL1	-0.601083333333333
C7orf20	-0.246166666666667
APAF1	-0.7475
SLC36A4	-1.67666666666667
MYH11	4.22666666666667
NEK1	-0.3885
MPP2	0.45325
C12orf24	-2.7085
TNK2	0.5039375
ZNF289	-0.03075
MATN3	-0.501142857142857
IFNGR2	1.47083333333333
ITPR1	0.155875
EBF3	2.5145
TBC1D20	0.8036
OR10P1	0.611
DDAH2	1.23975
SHPRH	-0.517625
STX7	0.241
LOC554248	-2.4775
BCAR1	-0.08975
ATXN3	-0.223083333333333
TRIM27	-0.12325
CDC42EP2	0.921
CHP	0.1395
SOX17	1.941375
ZNF259	-0.9035
CHCHD1	0.677125
ZDHHC19	0.556
GBP2	3.1625
GARNL3	0.69475
MRC2	0.39125
C1orf52	-0.538
AOF2	-0.7755
LRPPRC	0.2383
ACVR1C	0.563
TM4SF18	2.665
TMEM169	0.0845
PPP1R16A	1.59125
EBF1	0.125333333333333
RRS1	0.719833333333333
SNX2	0.20775
OR2T2	-0.5135
RBX1	0.027
ANKRD54	0.518
TSNAX	0.277333333333333
TMEM83	-1.7595
ZBTB7A	1.258
ATM	-1.66558333333333
LOC338328	2.04066666666667
TIE1	1.78083333333333
HIST1H3G	0.154
PASD1	-4.56966666666667
TINAG	0.44725
PCDHAC2	-0.4585
LRRC15	1.501
WBSCR17	-1.31725
TFF2	-0.301
PARP2	0.0055
NDFIP2	-0.796125
PCDHGB2	-0.2255
WDR60	-0.2465
MAP7D2	-1.8277
USP45	-0.4065
GSDML	0.478
TNS1	0.3749
PLCD4	1.57025
IQCD	1.446
SMPX	-2.8935
CD9	1.3615
SRGN	2.630625
CASP7	0.978375
INOC1	0.310833333333333
DKFZp451M2119	-1.158375
VMAC	1.5785
USP53	0.1052
CAMK1G	0.129375
TMEM106A	1.04633333333333
CDC20	-1.4774
ACSL5	-0.00383333333333334
CBWD5	-0.94875
C1orf87	-1.30433333333333
KIAA1274	0.91775
PRUNE2	-2.42878571428571
LYPLA2	0.0961666666666667
DOK6	-1.91783333333333
GPR149	-0.222
FAM30A	2.569
TMEM129	0.20625
SLC35B3	0.57725
ACPP	0.4683
LOC200261	-1.1065
SLC4A7	0.5928
CCDC40	2.0835
GART	-0.399875
THOP1	-1.04525
SCARB1	0.1795
CACNA1F	-0.02525
TRIAP1	0.0453333333333333
SYT14L	-0.348
SFRS8	0.161
PBOV1	0.025
GOLSYN	1.1005
GJB7	0.3325
CAMK2N1	1.12816666666667
GREM1	4.41025
FLJ20433	0.01125
QPCT	-3.074625
PRKAG2	0.971333333333333
H2AFX	-1.314625
C6orf154	2.1105
PLOD3	-1.2445
ZBTB39	-0.654833333333333
WASF3	-1.64641666666667
DRG1	-0.1045
PRR4	-0.9595
SPCS1	-0.33875
KDELR3	0.991333333333333
SRP19	-0.1395
GABRA6	0.49075
MFSD1	0.61025
MMEL1	2.14675
PDXDC2	0.215
BUB1	-2.28866666666667
RNF138	-1.057375
MYLPF	-0.783333333333333
AIF1	1.41766666666667
DYNLRB1	0.9936
HCN3	-1.31066666666667
HIST1H2AI	0.7515
MAP4K5	-0.140166666666667
LASP1	1.2535
LOC130951	1.991
PLAA	0.2255
KRT6A	-0.734
C6orf117	-3.722125
ARHGAP23	-0.4375
PTF1A	-0.44
GPHA2	-0.7295
LCE3B	0.433
MCL1	0.481571428571428
EHBP1	-0.711916666666667
PRNP	-0.6958125
ZSCAN1	0.5935
C1orf113	-0.502666666666667
FOXA3	-2.724
NEB	1.5265
ASGR1	-3.9055
CTGF	1.41116666666667
RAB17	0.2075
MST101	-0.09575
JARID1B	1.1304
USP37	0.4152
PTBP1	0.0393333333333333
PTPN7	0.583833333333333
CDC7	-2.5115
SNX7	-0.964
ZNF335	0.27925
CPT2	-0.25075
HEATR1	-0.14525
HSPC152	0.621125
C5orf40	0.487
PSME1	0.606333333333333
STAG3	-0.66425
TMEM154	0.330333333333333
KLHL32	-0.815333333333333
TSGA10IP	-1.02
SUV420H2	-0.465
SF1	-0.0605
2'-PDE	0.246125
PNLIPRP2	2.321
TRSPAP1	0.148
NUP210	-0.4245
ANP32C	-1.30666666666667
RAB11B	0.153833333333333
ASB15	0.043
ITGB3BP	-2.29325
UBASH3A	0.679
YWHAB	0.654125
TPRX1	-0.012
LY6G5C	0.664625
SLC7A2	-3.27025
CLK1	-0.1809
HSD3B7	0.511333333333333
VDR	2.20525
C16orf74	-0.2835
ACE	-0.087
PSMA2	-0.225833333333333
