Hybridization REF	TCGA-BH-A0DL-11A-13R-A115-07
C9orf163	-1.0195
CYP11B2	0.2385
FCRL3	1.4545
PRDX1	-0.72325
FGB	-0.0663333333333333
COX17	-0.289666666666667
C16orf33	-1.3235
PIWIL1	-0.079
FOLR1	-0.428666666666667
KIAA0082	-0.848
FREQ	-0.9845
TMCC2	-0.984833333333333
TCF12	0.166416666666667
ZNF721	0.807
FAM130A2	1.79125
POU4F1	-2.71925
SNRPF	-1.1855
SGIP1	2.16683333333333
ZNF641	1.06566666666667
EMG1	-0.432125
PRRG4	0.384
HIRA	-1.272
MYNN	0.322333333333333
AEBP2	0.0754166666666667
TBXA2R	-0.3265
ISL2	-1.69533333333333
PCDHB11	0.6345
RNF144A	-0.197125
MARCH5	0.348
DULLARD	0.0216666666666667
DCLRE1B	-0.961833333333333
ITGA8	1.17575
TP73	-0.24825
PRKCD	0.97575
NDUFB4	-0.3915
ATP13A4	2.058875
ANTXR2	0.604833333333333
COL4A3	0.031
MYO10	-1.6103
SLC6A18	-0.285
PEX1	-0.0865
TMEM74	-0.185166666666667
RBM19	-0.2255
TAPBP	0.305
RUNX1	1.009
MID1	0.764666666666666
GPR64	0.477666666666667
RASEF	2.69475
GABRG1	0.779625
MYO16	-0.2075
DBF4	-1.99016666666667
TSHZ2	4.03625
RIPK2	0.279375
PPTC7	0.317
KIF4B	-1.8215
LRRC31	1.158375
ZNF540	2.65725
EFNB3	0.17
LOH12CR1	-0.051625
STON2	0.305166666666667
GLP1R	0.0185
CSTF2T	0.485
IREB2	-0.957
GRSF1	-0.27325
PDCD7	-0.00516666666666667
LRRC43	0.0425
CNR1	2.10816666666667
IL1F7	-1.1595
C12orf64	0.292
FAM69B	-0.633
NR2E1	-2.0325
MS4A6A	3.4998
FTL	-0.098
C7orf36	-0.01225
PCLO	1.3408
DYRK2	0.65675
ARIH2	0.070875
SAMD7	0.06
SCNN1D	-0.86225
SLC32A1	-1.116125
C22orf25	-0.390666666666667
MRPS18A	-0.2838
GPR112	1.189
EARS2	-0.62575
ERN2	-0.501
ATPBD3	-0.705166666666667
PRH2	0.114
CDKN2D	-1.0625
PGLYRP2	0.471
TRIM40	0.32
SEC14L3	0.3885
SLC22A1	-0.48975
BTN2A3	-0.01725
RASA4	0.8015
CCNL2	-0.727666666666667
MYBPC3	0.4365
GJA4	3.4525
CDC42SE1	-0.002125
TRPV2	-0.71575
MYPN	-4.2327
SIM1	0.2465
CDADC1	0.869083333333333
ZFHX4	2.24075
NIBP	0.411333333333333
ADAMTS19	-1.47525
ABTB2	-1.14375
TSPYL2	0.15
EIF2S3	-0.5131
SOX30	0.01425
AP2A1	-0.382666666666667
DKFZP564O0523	0.373666666666667
LOC285398	-0.132
CDH18	-4.694
CHL1	4.764125
GATS	-0.3972
TBC1D2B	0.629833333333333
OR1J1	-0.386
GSN	3.14416666666667
DPCR1	-0.175875
GARNL4	-0.930333333333333
SMARCA5	-0.52325
PLEKHG3	0.590666666666667
ZBTB45	0.0855
FRMD6	1.30016666666667
PLS1	-0.5785
DGKZ	-0.103
EFNA1	0.9423
WDR85	-0.753375
ANK2	1.7685
PAGE4	-1.27683333333333
SENP6	1.34483333333333
AKR7A2	-0.330333333333333
FKBP10	-2.21375
VEGFC	-0.0916666666666667
LARP1	-0.338375
SRBD1	0.11525
ITGB6	3.38275
SLC1A2	-0.682
INVS	-0.746
MPO	1.09875
MOBKL3	0.1181
CUTL2	0.418875
KLK2	0.129583333333333
VIM	1.163
REG1B	0.0356666666666667
PCDHGC4	-0.3595
C3orf34	-0.225333333333333
SUMO3	0.1265
CST9L	2.00625
MLL4	-0.6535
SPR	0.513666666666667
SAMD9L	1.58875
ABCE1	-0.2915
SUPT3H	-0.5405
ACTBL1	-1.00875
ADAMTS4	0.0146666666666667
SLIT3	3.53625
RHEBL1	-1.8515
NPM2	-0.077
MAN1C1	1.45025
KIAA1856	-0.471583333333333
HSPA6	1.2845
LOC388152	-1.117
C10orf140	1.09175
ZDHHC12	-1.025
LIN7A	-0.3209
PHC2	0.184416666666667
SPHK1	-0.3215
TRIM26	0.093625
FAM83E	0.0415
C18orf24	-2.86033333333333
ZNF578	0.299833333333333
ORAI1	-0.57225
RUVBL1	-1.02491666666667
C7orf20	-0.828333333333333
APAF1	-0.37
SLC36A4	-1.26316666666667
MYH11	4.02233333333333
NEK1	1.0647
MPP2	-0.918375
C12orf24	-2.379
TNK2	-0.208125
ZNF289	-0.50025
MATN3	-2.13428571428571
IFNGR2	1.05383333333333
ITPR1	1.64825
EBF3	3.9916
TBC1D20	-0.4596
OR10P1	0.0725
DDAH2	1.07
SHPRH	0.555875
STX7	0.348
LOC554248	-1.566
BCAR1	-0.2745
ATXN3	0.139583333333333
TRIM27	-0.84475
CDC42EP2	0.9675
CHP	0.283142857142857
SOX17	1.528875
ZNF259	-0.772333333333333
CHCHD1	-0.3195
ZDHHC19	0.6985
GBP2	3.5045
GARNL3	1.38825
MRC2	0.10575
C1orf52	-0.33725
AOF2	-0.763666666666667
LRPPRC	-0.7668
ACVR1C	4.23033333333333
TM4SF18	4.3405
TMEM169	-0.078
PPP1R16A	-0.5295
EBF1	4.15166666666667
RRS1	-0.313666666666667
SNX2	0.2805
OR2T2	0.7515
RBX1	0.0085
ANKRD54	-0.361666666666667
TSNAX	0.2105
TMEM83	-2.01575
ZBTB7A	0.51025
ATM	-0.886083333333333
LOC338328	2.633
TIE1	2.07766666666667
HIST1H3G	-0.705333333333333
PASD1	-3.92766666666667
TINAG	-0.25075
PCDHAC2	0.1475
LRRC15	-1.534375
WBSCR17	-0.29
TFF2	-0.712
PARP2	-0.61925
NDFIP2	-0.349875
PCDHGB2	-0.138
WDR60	0.207
MAP7D2	-1.2309
USP45	-1.11825
GSDML	-0.09
TNS1	0.6519
PLCD4	0.451
IQCD	-0.606833333333333
SMPX	-0.0125
CD9	0.538833333333333
SRGN	1.807625
CASP7	0.974375
INOC1	0.321333333333333
DKFZp451M2119	-0.247125
VMAC	0.8215
USP53	1.7836
CAMK1G	-0.659
TMEM106A	0.263666666666667
CDC20	-2.7825
ACSL5	1.138
CBWD5	-0.232125
C1orf87	-0.933833333333333
KIAA1274	1.7355
PRUNE2	0.017
LYPLA2	-0.686666666666667
DOK6	-1.123
GPR149	-0.04025
FAM30A	2.89775
TMEM129	0.13275
SLC35B3	0.8675
ACPP	0.0149
LOC200261	-2.1945
SLC4A7	0.7765
CCDC40	1.59625
GART	-1.355625
THOP1	-1.9115
SCARB1	-0.468875
CACNA1F	-0.17475
TRIAP1	-0.185166666666667
SYT14L	0.616
SFRS8	-0.266166666666667
PBOV1	-0.184
GOLSYN	1.79975
GJB7	-0.131
CAMK2N1	0.276333333333333
GREM1	3.58508333333333
FLJ20433	0.28825
QPCT	-3.12025
PRKAG2	1.42183333333333
H2AFX	-2.377
C6orf154	-0.5775
PLOD3	-1.1945
ZBTB39	-0.188833333333333
WASF3	1.27325
DRG1	0.0365
PRR4	1.1665
SPCS1	-0.73625
KDELR3	-0.725
SRP19	-0.123833333333333
GABRA6	0.196
MFSD1	1.0455
MMEL1	0.717
PDXDC2	-0.1702
BUB1	-5.22022222222222
RNF138	-0.7085
MYLPF	-0.416166666666667
AIF1	1.58316666666667
DYNLRB1	-0.2058
HCN3	-1.53083333333333
HIST1H2AI	-1.45325
MAP4K5	0.8945
LASP1	0.148375
LOC130951	0.725
PLAA	0.628875
KRT6A	1.444
C6orf117	-0.277625
ARHGAP23	-0.595
PTF1A	0.1
GPHA2	-0.43675
LCE3B	-0.14
MCL1	0.164928571428571
EHBP1	0.640416666666667
PRNP	0.657875
ZSCAN1	-0.03
C1orf113	-0.6015
FOXA3	-2.842875
NEB	0.76625
ASGR1	-3.41033333333333
CTGF	0.974
RAB17	-0.3695
MST101	0.76675
JARID1B	0.0822
USP37	0.0541
PTBP1	-1.21366666666667
PTPN7	-0.478166666666667
CDC7	-2.40266666666667
SNX7	0.61
ZNF335	-0.5485
CPT2	-0.7345
HEATR1	-0.893
HSPC152	-0.13975
C5orf40	-0.31925
PSME1	0.292666666666667
STAG3	-1.95825
TMEM154	0.930333333333333
KLHL32	-0.228166666666667
TSGA10IP	-1.2335
SUV420H2	-1.38283333333333
SF1	0.1446
2'-PDE	0.00206250000000001
PNLIPRP2	-2.7745
TRSPAP1	-0.164333333333333
NUP210	-1.91016666666667
ANP32C	-1.70683333333333
RAB11B	0.8155
ASB15	0.6125
ITGB3BP	-1.82225
UBASH3A	-0.06175
YWHAB	0.4705
TPRX1	-0.5475
LY6G5C	0.042875
SLC7A2	-1.057
CLK1	1.5248
HSD3B7	-0.0275
VDR	2.09825
C16orf74	-0.2305
ACE	0.12075
PSMA2	-0.199666666666667
CCDC131	0.09875
ZNF213	0.237
EML2	-0.24925
ALS2CR13	-0.0745
GLYATL1	1.0315
DSPP	0.494
DHFRL1	-0.486625
C10orf30	0.945333333333333
SH3RF2	0.823833333333333
LOC197322	-0.811166666666667
DLL3	-2.21325
TIGD7	0.015
GFRA3	-0.0455
CPA1	1.78166666666667
RTN4	0.7935
PPT2	-1.13383333333333
FASLG	3.501
FOXP4	-0.061375
RPL26	0.5702
GNL3L	-1.60066666666667
FMR1NB	0.195166666666667
CD163	6.84775
SGPP2	1.88625
GIMAP2	2.355
CD37	1.17283333333333
DPT	4.79641666666667
NBLA00301	2.6415
RGS5	3.03325
C9orf4	-0.823
ACTL8	-3.99183333333333
PRKAR2B	1.146875
OPLAH	-0.4165
C20orf134	0.65275
SPACA5	0.134
TBL1X	-0.643833333333333
TSPYL3	0.3125
CHCHD3	-0.991
CRKRS	-0.556833333333333
GPR65	5.046
DFFA	-0.71125
FUT1	0.3025
C6orf204	0.981833333333333
TMEM51	0.0295
ZNF580	0.00625
CMTM2	0.05025
C20orf200	-0.371
EZH1	0.844333333333333
FDX1L	-0.37425
MRPL32	-0.13425
PCAF	0.4099
ALOX15B	1.7145
CD59	1.99679166666667
CDK9	-0.166875
ERP29	0.2905
TTR	-4.49925
BCMO1	0.0235
DDIT4	0.0171
PTGDS	3.3685
C3orf63	-0.0368333333333333
BST2	0.690125
CYP1A2	-0.352666666666667
C5orf25	-0.756
STX1A	-1.30476470588235
OR2A12	0.0485
SH3BP5L	-0.4595
SERINC5	-0.51175
USP6	-0.6216
MRPL3	-0.5465
POMP	-0.627875
INPP4B	0.231375
GMPPB	-0.3465
EAPP	0.66325
AHSA1	-0.40325
ABCA11	0.9855
SLC5A6	0.0571666666666667
HIVEP2	1.39575
SUMO2	0.249625
KIAA1822L	-0.557333333333333
C11orf67	1.305
TXK	0.288125
PHCA	0.07575
ICAM4	-2.32516666666667
FPGS	-0.537333333333333
SNRPA1	-1.54675
KCNJ4	-1.1725
KIF6	0.3798
HIST1H2BG	-2.196
SLC5A5	0.15275
ZNF354B	0.458833333333333
IL12RB2	1.277
C11orf76	-0.271
GAL3ST2	0.1025
AIFM2	0.971875
SYNC1	-0.244
UBL3	0.4505
PIK3CG	-0.4605
NLN	-1.0143
BCORL1	0.27175
CD5L	0.07
ZNF238	0.916333333333333
KIAA1394	-0.44675
C16orf55	-0.9305
CYP3A7	-2.03425
KRTAP3-1	-2.8475
TFDP1	-0.939333333333333
MND1	-4.274
NODAL	-0.225333333333333
GTPBP4	-1.06125
TUBGCP2	0.00575
SLITRK5	-0.621
CIC	0.50725
CD79A	1.49283333333333
SAMD14	-0.384666666666667
TNPO3	-0.685
OR10G3	0.046
OR10G8	0.303
CCDC111	0.1255
HOXC9	0.53125
DCUN1D1	0.219333333333333
CYB5R1	0.9835
TSR2	0.132
DAB2IP	1.3062
SLC6A5	-0.3665
RAB3D	0.0955
DCUN1D4	-0.302166666666667
ERBB3	0.0498333333333333
SDC1	0.260333333333333
ATP6V1H	0.333333333333333
SYK	1.535
ST20	-1.127
C13orf30	1.6225
WDR40A	0.325166666666667
ADMR	-0.114
LOC388335	3.663
ACSM1	0.585
TDG	-0.544583333333333
FLJ11235	0.04325
MRPS5	-0.602666666666667
AGPAT2	0.848666666666667
SLC12A1	1.068125
CYP27A1	-0.0995
THAP7	-1.03925
XPO1	-0.911333333333333
ALMS1L	-0.0113333333333333
C1orf2	-0.5685
ZNF777	-0.332833333333333
CAMK2A	-0.24
SMC1B	-0.38325
IHPK2	0.224133333333333
LEMD1	-0.9815
NKD2	-1.2631
CLU	1.95742857142857
ARMETL1	0.4975
PABPC4	-0.7235
CXCL12	4.29816666666667
TFAP2C	1.7014
TTTY8	0.97
ABCB10	-0.7476
ENDOD1	1.37383333333333
IDI1	-1.543
KCTD6	0.396833333333333
CCDC105	-0.3635
ULBP2	-1.23383333333333
ZDHHC5	0.16375
WNT8A	-0.20175
COMMD10	0.2405
KLHL12	-0.18425
GPR50	-0.1135
NR5A2	0.6685
OXGR1	3.67233333333333
EHD3	0.85
CAPRIN2	-0.26875
KLRC3	-3.0845
SF3B1	0.353285714285714
IPO7	-1.238
ALDH1A1	1.7845
ANKRD5	0.082375
TSNARE1	0.519
DDEFL1	1.34825
RNASEL	1.39466666666667
DNAH9	0.39425
HELLS	-2.39975
TNS4	2.453
NAV1	0.0362
KIAA1409	-0.418
C20orf26	1.79233333333333
TUBG1	-1.6525
IRX2	3.63375
CNGA4	0.1645
MGC50559	1.38266666666667
OR4K17	0.116833333333333
TM2D2	0.576833333333333
FAM32A	0.01
TXNDC14	-0.37125
CCBL1	-1.644
ANK1	-1.8703
PRSS23	-0.767625
PPM1L	-0.189
SPATA20	-0.3035
APCS	0.08125
C14orf122	-1.19416666666667
PSMB5	-0.509
C6orf10	-0.1326
SETDB2	0.713
SPNS3	-1.06725
SGMS2	0.6455
MXD3	-1.86516666666667
MON2	0.4223
CARTPT	0.7605
HNF4A	-1.49183333333333
RABEP1	0.6917
TNFRSF10B	-0.846625
USH1G	-0.6115
PPAP2B	0.759666666666667
TMEM16K	0.22475
CTDSP1	1.0675
CDK5R1	-0.530166666666667
GABRR1	-0.1355
OPN1LW	-0.1975
FAM98C	0.303875
DBN1	-0.520375
ACAD10	-0.812583333333333
QTRTD1	-0.4835
WNK3	-0.177333333333333
RPS19	0.017875
C1QB	3.13625
OTUD5	-0.26125
SLC41A2	0.295166666666667
TMEM22	0.227666666666667
KHSRP	-0.72175
TNFRSF11A	0.155166666666667
FBL	-0.253
IBTK	0.415
OXER1	-0.4715
CBLN4	2.47375
GPR172B	0.745166666666667
CFTR	0.98225
VSX1	1.972
CAMK1D	0.0675
LOXL3	-2.29825
RTP4	2.7415
SLFNL1	-0.07425
KIAA0828	-0.61575
PAR5	-1.013
LOC723972	-1.61125
GDI2	0.556
CEBPA	0.5593
MLF2	-0.5935
AFMID	-0.47375
ALOX12B	-0.19725
BPHL	-0.108375
COX5B	-0.382
S100A10	0.073
THOC6	-0.5495
NHN1	-0.79675
RRP12	-1.1245
ARID3B	-2.064
CD3G	-0.827833333333333
KIAA0133	-0.8115
NAT11	-1.10183333333333
PPAT	-1.82633333333333
SIRT3	0.5263
TCERG1L	-1.194
NIPA1	-0.9052
DPP8	0.5325
IL7R	1.66116666666667
ZFP64	-0.304166666666667
DMAP1	-0.1895
TRMT12	0.0515
TLR4	2.5947
WFIKKN2	0.81225
RAB12	-0.278666666666667
DDX51	-0.691166666666667
KIAA1086	-2.981
ZNF295	-0.208833333333333
ACVR2B	-1.14778571428571
LOC494150	-0.638625
ZNF517	-0.3415
DNASE1L2	-2.39633333333333
SUFU	0.221083333333333
LOC283677	0.233
LMO3	1.54166666666667
PPP2R5D	-0.465
ZNF587	-0.6703
HIST4H4	0.016
CYP2C8	0.6365
C1orf80	0.563833333333333
DOCK5	-1.3905
C9orf24	0.96025
OR5AR1	-1.2985
C11orf24	-0.86675
UNQ1940	-0.5185
CAP2	0.611
TIMM44	-1.2885
DSEL	0.2401
ROM1	1.17725
FBXO4	0.652375
MYLC2PL	-2.4935
MLH3	0.939
NOX1	-0.032
DPEP2	1.90175
DNAJB5	0.25375
RLTPR	0.2335
MBIP	0.338666666666667
COPB1	-0.0661666666666667
SFTPA1B	-0.347
C10orf4	0.3577
PRELID1	-0.87675
NOLA1	-0.349
C19orf24	-0.58625
TLR9	-1.3145
HLA-DMA	3.16091666666667
HCRP1	-0.398
GPR137	-0.3995
ITGA11	-0.481666666666667
PHF13	0.0788333333333333
MARK4	0.0746666666666667
METTL4	-0.268
MBD3	-0.6809
LOC134145	0.190375
FGF3	-0.0695
SLC35A3	0.401125
CLEC16A	0.1585
AMOTL1	-0.44975
FLJ31438	-0.64925
PAICS	-1.537
TOMM40L	0.179833333333333
MMD	1.34725
KLK10	2.4012
NIT2	-0.442
SERPINB10	0.1055
KLF15	0.608
CCDC5	-1.03075
WSB2	-0.076625
ME3	2.001125
CACYBP	-0.696333333333333
TCTN2	0.465
JAK1	1.31875
C2orf25	-0.286
GPD2	0.605
FBXL11	0.0115
CDV3	-0.157583333333333
GALNT11	0.732375
NDUFA12L	-0.7017
FLOT1	-0.456
TOR1AIP2	0.0355
MMP25	0.1195
C1orf164	0.0091
CHST5	-0.3175
LYRM4	-0.26445
GPER	0.0445
HIPK2	1.36583333333333
DAP	-0.2481
ZMIZ1	0.53
DDX58	1.19975
DCC1	-2.129
AKT1	-0.612875
ENPP6	3.31316666666667
ERVWE1	-0.405666666666667
CDC34	-0.81825
RNF125	0.16425
CASC1	3.138
SHROOM2	-0.637
RRM2B	0.293333333333333
COL6A3	1.4345
TMEFF1	-2.12575
PLEKHA4	1.5187
LYSMD1	0.4685
SEPT1	-0.265333333333333
AOF1	-0.24875
GNPAT	-0.3705
WDR18	-1.06825
HSD17B12	-1.02683333333333
HIST1H2BM	-1.40483333333333
INDOL1	1.29016666666667
SUDS3	0.17025
C1orf192	0.367
CYP2B6	-0.3585
TBC1D2	0.7355
SLC25A12	0.189875
ERCC6L	-3.67033333333333
MGC10814	-0.750666666666667
POLR2C	-0.804833333333333
ZNF77	0.0686666666666667
EIF3K	0.5535
HPX	0.97625
ANKRD27	-0.278875
MALAT1	0.202375
PLB1	1.96883333333333
HRNBP3	-1.2755
CPSF4	-0.741
OR52N2	0.4975
PIP5KL1	-0.36825
GH1	0.27525
HPS5	0.415
SLFN5	2.237625
POP5	-0.179833333333333
OVOS2	-1.89416666666667
C20orf108	0.306875
MARS	-1.49675
CLRN3	2.77533333333333
ARSE	-1.62383333333333
PPIE	0.0146666666666667
PHACS	0.207
GP5	-0.462
IL8RB	1.23533333333333
FCRLA	-0.975375
ARRDC1	-0.5861
KRTAP9-4	-0.132
ZNF613	0.9535
OR11A1	-0.015
TMEM132B	-2.48725
PGLS	-0.18275
BSND	-2.644
KCNK18	0.2895
FOXD4	0.15325
SV2C	1.6955
LCN2	3.26266666666667
ZNF490	0.6389
C3orf15	2.501
CACNA2D4	-1.20083333333333
CBX5	-1.3035
MAGEB4	0.65025
BOLA1	0.24225
PPP2R5E	-0.209
COL5A1	-0.0289166666666666
ASB7	-0.555
SFT2D1	-0.085875
DERL1	-0.1888
RABL2A	0.645166666666667
MOAP1	-0.07475
KIAA1545	-0.6795
F3	1.8795
PLEKHM2	-0.53925
CCDC89	1.74783333333333
EFCAB1	4.241625
TMEM48	-1.981
SEPHS2	-0.36675
PYGM	1.11
PRICKLE1	1.97575
WNT5B	0.064
TAS2R38	0.4755
IMP5	-0.45975
KHDRBS1	-0.1061
LARS2	-0.9155
C3orf28	-1.35475
FTCD	-3.296
C10orf68	0.495166666666667
DGAT2L3	0.049
PSEN1	0.1
MGC33657	0.17
PLA2G4B	0.746666666666667
CDKN2A	-1.76466666666667
DLX1	-2.665
TSHB	-0.324
C18orf37	0.0935
MEX3C	0.657125
MAMDC2	2.8045
PDIA4	-0.773666666666667
ATP5E	-0.2445
CASP2	-0.565142857142857
SERBP1	0.190115384615385
ZNF341	-0.546166666666667
TESC	-0.76375
TMEM31	-0.08375
OR51I2	0.0285
YTHDC1	0.709785714285714
JUN	1.97
AGMAT	-3.43533333333333
PCNXL2	0.3795
ATAD5	-2.582375
STK38	0.1025
AZI1	-1.008
RBP1	2.2405
C4orf26	-0.77575
KIAA1026	0.4
TMEM101	0.324
HSFX1	0.0115
TREX1	-0.02075
C18orf10	-0.7025
TRIM15	-3.292875
CA6	0.988857142857143
CEP57	-0.556875
AR	2.9065
SESN2	-0.758
KIF3C	-0.342125
EPB41L5	0.178375
ARHGEF10	0.149863636363636
POLR3D	-0.998
INDO	1.19783333333333
GABRA3	-0.691
SCG5	-0.1137
E2F3	-0.9275
TIGD5	-0.50375
FGD6	1.13758333333333
KLHL3	1.174125
SCGB3A2	-1.7145
URP2	0.332666666666667
ATP6V1B1	1.1623
CALML6	-1.17
LOC100049076	-0.395
TMF1	0.09875
LOC388503	-0.32775
CDH5	3.222625
RPS6KC1	0.0826666666666667
DAAM1	1.2631
TNFRSF10D	-0.36675
GSTT1	0.2928
INPP5A	0.256
TRAF3IP1	0.7264
SMARCE1	0.292857142857143
VRK1	-1.33075
TTC16	0.35225
AARS	-1.07816666666667
ARHGAP27	0.063
ZAK	1.06128571428571
ACSM2B	-2.425
TRAP1	-1.47866666666667
MRPL53	-0.02925
RNF44	-0.31
NPTXR	0.19475
DPYSL3	0.924333333333333
APP	0.4273
GLS2	-0.565166666666667
MNX1	-3.06833333333333
CMTM7	1.44
OR10A7	-0.2445
NYD-SP21	3.29966666666667
ORC5L	-0.66525
SLC16A10	-2.418
TMEM178	1.5235
LOC441601	-4.76125
PTGIS	3.46575
KBTBD7	1.282
C19orf41	-0.3455
CEACAM3	0.31375
KRT23	2.13375
SERHL	1.601
PNKD	-0.50125
UBC	0.61025
ATRN	-0.5315
HAPLN1	-2.8355
RANGAP1	-1.2725
C10orf26	1.21216666666667
KCNA7	-0.521
SRY	-0.204
LOC376693	-0.02125
HIST1H2BF	-1.36675
CDCA8	-3.20183333333333
MLC1	-2.16525
TNIP3	1.15175
OR4D1	-0.2305
IFT52	0.432
GOLT1A	-0.478166666666667
UTP20	-0.0615
RP3-402G11.5	-0.543
PRSS33	-1.34
PMPCA	-1.30825
APOB48R	1.51666666666667
GLTP	0.463
MPL	1.477
C9orf78	0.10625
ADAM12	0.143125
CSPG4	-1.1635
LOC144305	-1.4395
KRTAP4-10	-1.1949
PAK1	-0.8205
ADCY7	-0.3521
TAS2R43	-0.0915
FRAS1	0.273714285714286
PPP1R14A	1.48666666666667
OR2B6	-2.29175
ATP13A1	-0.8025
SIDT1	0.98625
C1RL	2.509
PRKRA	-0.1015
TLN1	0.7242
RP11-50D16.3	0.5955
MITF	-0.652666666666667
GYS1	-0.861
LYG1	-0.282833333333333
NSMCE4A	0.3945
DNAI1	0.186
HOXD11	-0.492
FNBP1L	1.3999
DHX35	-0.7035
LCE3E	-0.119875
SLC33A1	0.409
DCLK3	-0.113833333333333
TRIM33	-0.493666666666667
TMCC3	2.4485
FBXO42	0.222666666666667
C1orf27	0.00330000000000001
C17orf50	-0.091
RNF14	0.80225
SLC4A8	-0.295875
RAB3IP	-0.0395
COX6C	-1.25271428571429
PCSK1	-3.1635
SLC13A1	0.345625
ARF6	0.270833333333333
KIAA1009	0.884
HOXA13	-1.733
HMGN1	-0.453875
CXADR	0.23825
MGC14436	-0.366
UTF1	-0.5295
TSC22D1	1.0998
BZRAP1	1.61133333333333
PUF60	-0.175666666666667
SHC1	-0.3445
HOOK3	1.0187
LIMS2	2.63383333333333
BAHCC1	-0.0625
CLCC1	0.0825
ENTPD3	3.7445
SMO	-0.273
PIK3R5	1.03825
CDC14A	0.959
KRT1	1.39025
ENOX2	0.7555
FLJ22655	4.974
FPRL1	0.586
INTS6	0.3444
ZCCHC5	1.1925
SMC3	-0.387
C6orf123	2.14133333333333
FLJ20160	1.9355
LOC653391	-0.396833333333333
GSS	-0.598
NT5M	-1.263
SIX5	0.02825
TAF5	-1.102
KCNA1	1.332
ANLN	-4.49516666666667
MGC45491	-1.7403
SSTR2	2.38025
LYPD4	0.3575
TH1L	-0.826875
CHRNA5	-1.6385
PNMA6A	-0.81275
FLJ16369	-0.0405
DLX2	-1.7886
C6orf108	-0.5235
ALDH3A2	1.19716666666667
CLEC1B	0.6645
LEPREL2	-1.111
FOXJ1	-0.4574
OR1D4	0.156
PPIL4	0.66375
MTRR	0.27425
SLC27A3	1.1155
HTR7	-0.446666666666667
MIB2	-0.473875
BHMT	-1.15133333333333
A2ML1	0.21
MSMB	-1.809875
KIAA1383	1.165
TRUB2	-0.62375
PF4	1.956
IL1F5	-0.367166666666667
LRRC37B2	-0.05375
IPO4	-1.2745
FIGF	5.50225
QDPR	-0.04175
ZNF598	-1.244
BOP1	-1.814875
MAPK12	-1.8965
POLR1E	-0.426
CEECAM1	-0.384833333333333
INSRR	-0.384333333333333
SIPA1	0.26975
ULK4	0.2225
BTN3A1	1.0428
FABP5	1.4205
KBTBD3	2.3255
SORT1	-0.362333333333333
YWHAQ	0.0115625
LRIT1	-0.2215
KIAA1704	0.263
MEIS2	0.9817
ENOSF1	-0.304
PCDH7	-0.0730714285714286
FZD9	-1.50233333333333
RPLP1	-0.329333333333333
ZNF75A	-0.0915
P4HA3	1.128875
NKX6-1	-0.23825
CTA-216E10.6	-0.0995
IFT140	-0.17975
DENND1A	-0.771833333333333
ALCAM	0.2746
ABHD2	-0.279227272727273
QPRT	-2.46283333333333
TRAM1	0.574642857142857
ATP1B4	0.04525
NUP37	-1.27975
SAA3P	2.61
SLC22A6	-0.26575
KIAA0265	-0.485125
ZNF41	0.012
ADAM19	0.0492
ERAF	-1.17375
DEFB119	0.0665833333333333
DNMT3B	-4.52683333333333
SNF1LK2	1.19025
MGC24039	-0.526916666666667
TAS2R48	-0.506833333333333
PNLDC1	1.0705
ADAMTS16	1.23925
TMEM92	-2.43116666666667
CCT8	-0.838166666666667
POGZ	0.548666666666667
N-PAC	-0.1855
GUCA1B	-0.0248333333333333
ZZEF1	0.470333333333333
OR2C3	0.1155
ZNF334	1.0585
RANBP6	0.962
LDHB	-0.886916666666667
BAMBI	-0.829875
RAB5B	0.859
FOXB1	-0.78925
MRPS12	-1.1735
MRGPRF	1.29725
CRIPT	-0.3755
CYP2D7P1	-0.7405
RYR1	0.818625
NDUFA2	0.1895
TRIP12	0.25875
KCNE3	2.96516666666667
MOBKL2B	1.2293
MIOX	-0.32375
ACOT7	-2.11175
FGF6	-0.097
RASSF5	-0.1803
ATAD3B	-1.65783333333333
IKZF3	1.095
H3F3B	0.123142857142857
C6orf91	0.7675
SEC11C	-0.05075
TMEM14C	-0.01375
KIAA1632	-0.109375
SLC38A4	-0.29225
FGFR3	-2.22425
HES7	-1.33075
HINT3	-0.6105
ARIH1	-0.421
FLJ35880	-2.00675
C1orf129	-0.0925
POU6F1	0.69175
RPL32	0.259375
BBS1	1.22983333333333
RGPD5	0.3525
SULT1C2	-1.6715
KDELC1	-1.3285
PIP5K3	-0.202666666666667
CHI3L1	2.5873
CSDA	0.54525
VTCN1	4.11025
WDR62	-1.77775
TMEM170	-0.744
KIF2A	-0.912
C6orf182	-1.40766666666667
ARL6IP6	-1.2905
ZCCHC9	-0.151
RARB	1.81016666666667
ZNF320	0.549375
DHX15	-0.390125
PICALM	0.492
CNOT6	-0.0348333333333333
HIST1H1A	-0.2275
ZNF702	0.881833333333333
OR1E2	0.2625
HLF	-0.8087
LOC442582	-1.084
KIAA0494	1.767625
TCF4	1.6358
APOBEC3B	-2.927
FAM54B	0.352
MYH2	-2.54075
FXN	-0.720833333333333
C12orf59	0.371
PAEP	-1.60475
SPG11	0.27375
VN1R4	-0.53575
KCNJ13	-0.294
NOC3L	-0.2575
C5orf36	0.619
CPAMD8	2.83775
MLN	-0.6931
FLJ11184	0.3015
TIAM1	0.282666666666667
OR10J3	-0.142
OR52E2	0.656
PBX1	0.9256
UBL7	-0.767666666666667
PXMP2	-0.50025
